típica	typiska	típico	typisk	ADJ;FEM;SG	ADJ;NOM;PL
parou	stoppad	parar	stoppa	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
parou	stoppade	parar	stoppa	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
parou	slutat	parar	sluta	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bombas	pumpar	bomba	pump	N;FEM;PL	V;IND;PRS;FIN;ACT
visa	visum	visar	visum	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
equipas	arbetslag	equipa	arbetslag	N;FEM;PL	N;NOM;INDF;NEUT;SG
equipas	lag	equipa	lag	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
equipas	team	equipa	team	N;FEM;PL	N;NOM;INDF;NEUT;SG
escocês	skotsk	escocês	skotsk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
acusação	anklagelser	acusação	anklagelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
adequada	adekvata	adequado	adekvata	ADJ;FEM;SG	ADJ;NOM;PL
adequada	adekvat	adequado	adekvat	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
adequada	lämpliga	adequado	lämplig	ADJ;FEM;SG	ADJ;NOM;PL
mínimos	minima	mínimo	minim	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
mínimos	minimalt	mínimo	minimal	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
mínimos	minst	mínimo	lite	N;MASC;PL	ADV;RL
mínimos	minimum	mínimo	minimum	N;MASC;PL	N;NOM;INDF;NEUT;SG
mínimos	minsta	mínimo	liten	N;MASC;PL	ADJ;NOM;DEF;RL
mínimos	minimala	mínimo	minimal	N;MASC;PL	ADJ;NOM;PL
mínimos	minimal	mínimo	minimal	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
mínimos	minimalt	mínimo	minimal	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
válidos	giltigt	válido	giltig	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
válidos	giltig	válido	giltig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
guiana	guyana	guiana	guyan	N;FEM;SG	PROPN;NOM
guiana	guyana	guiana	guyan	N;FEM;SG	PROPN;NOM
make	gör	make	göra	N;FEM;SG	V;IMP;FIN;ACT
make	göra	make	göra	N;FEM;SG	V;IMP;FIN;ACT
registo	registrera	registo	registrera	N;MASC;SG	V;IMP;FIN;ACT
governante	härskare	governante	härskare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
piratas	pirat	pirata	pirat	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
kids	ungar	kids	unge	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
kids	barn	kids	barn	N;MASC;SG	N;NOM;INDF;NEUT;PL
corredor	löpare	corredor	löpare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
kingdom	kingdom	kingdom	kingdom	N;MASC;SG	PROPN;NOM
vestígios	traces	vestígio	trace	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
vestígios	spåra	vestígio	spåra	N;MASC;PL	V;NFIN;ACT
profundo	djup	profundo	djup	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
profundo	djupa	profundo	djup	ADJ;MASC;SG	ADJ;NOM;PL
profundo	deep	profundo	deep	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
profundo	djupt	profundo	djup	ADJ;MASC;SG	ADV
clipes	klipp	clipe	klipp	N;MASC;PL	N;NOM;INDF;NEUT;SG
tanques	stridsvagn	tanque	stridsvagn	N;MASC;PL	N;NOM;INDF;NEUT;SG
tanques	tank	tanque	tank	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
tanques	tanks	tanque	tank	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ideologia	ideologier	ideologia	ideologia	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
arnold	arnold	arnold	arnold	N;MASC;SG	PROPN;NOM
gerente	föreståndare	gerente	föreståndare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
urss	sovjetunionen	ur	sovjetunionen	N;FEM;SG	PROPN;NOM
urss	sovjet	ur	sovjet	N;FEM;SG	PROPN;NOM
adotou	antaget	adotar	antagen	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adotou	antagna	adotar	anta	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
adotou	antagen	adotar	antagen	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
adotou	adopterad	adotar	adoptera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
imposto	skatt	impor	skatt	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
avisado	varnad	avisar	varnad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rené	rené	rené	rené	N;MASC;SG	PROPN;NOM
rené	rené	rené	rené	N;MASC;SG	PROPN;NOM
rené	rene	rené	ren	N;MASC;SG	PROPN;NOM
assinar	signering	assinar	signering	V;NFIN	N;NOM;INDF;MASC+FEM;SG
assinar	undertecknande	assinar	undertecknande	V;NFIN	ADJ;NOM;PRS;V.PTCP
assinar	skylt	assinar	skylt	V;NFIN	N;NOM;INDF;MASC+FEM;SG
assinar	tecken	assinar	tecken	V;NFIN	N;NOM;INDF;NEUT;SG
ofereceu	erbjuds	oferecer	erbjuda	V;IND;SG;3;PST;FIN	V;IND;PRS;FIN;PASS
ofereceu	erbjudna	oferecer	erbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
ofereceu	erbjuden	oferecer	erbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
intelectuais	intellektuella	intelectual	intellektuell	N;MASC;PL	ADJ;NOM;PL
intelectuais	intellektuellt	intelectual	intellektuell	N;MASC;PL	ADV
intelectuais	intellektuell	intelectual	intellektuell	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
intelectuais	intellektuella	intelectual	intellektuell	N;MASC;PL	ADJ;NOM;PL
integrada	integrerade	integrar	integrera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
integrada	integrerad	integrar	integrerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
integrada	integrerat	integrar	integrerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cordilheira	cordillera	cordilheira	cordillera	N;FEM;SG	V;IMP;FIN;ACT
presa	fastnat	presa	fastna	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
presa	fastnade	presa	fastna	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
presa	fast	presa	fast	V;FEM;SG;V.PTCP	ADV
presa	anhållen	presa	anhåll	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
presa	gripen	presa	grip	V;FEM;SG;V.PTCP	N;NOM;DEF;MASC+FEM;SG
presa	arresterad	presa	arrestera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
presa	häktad	presa	häktad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
presa	arresterade	presa	arrestera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
internacionalmente	internationellt	internacionalmente	internationell	ADV	ADJ;NOM;INDF;NEUT;SG
noites	kvällstid	noite	kvällstid	N;FEM;PL	ADV
arredores	omgivning	arredores	omgivning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
arredores	omgivningen	arredores	omgivning	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
oponente	motståndare	oponente	motståndare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
básicos	grundläggande	básico	grundläggande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
básicos	basic	básico	basic	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
raymond	raymond	raymond	raymond	N;MASC;SG	PROPN;NOM
hunter	hunter	hunter	hunta	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
hunter	jägare	hunter	jäga	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
iniciando	början	iniciar	början	V;V.MSDR	N;NOM;DEF;MASC+FEM;SG
consideração	beaktande	consideração	beaktande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
consideração	övervägande	consideração	övervägande	N;FEM;SG	ADJ;NOM
visitou	besökta	visitar	besökta	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
visitou	besökt	visitar	besöka	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
salva	salvia	salvar	salvia	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
salva	sage	salvar	sage	V;IND;SG;3;PRS;FIN	PROPN;NOM
salva	spara	salvar	spara	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
salva	rädda	salvar	rädda	V;IND;SG;3;PRS;FIN	V;IMP;NFIN;ACT
salva	save	salvar	säve	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
salva	räddade	salvar	rädda	V;IND;SG;3;PRS;FIN	V;IND;PST;FIN;ACT
salva	sparade	salvar	spara	V;IND;SG;3;PRS;FIN	V;PST;V.PTCP;ACT
salva	sparat	salvar	spara	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
salva	räddad	salvar	rädda	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
salva	sparad	salvar	spara	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
premier	premier	premier	premie	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
her	hennes	her	hon	N;MASC;SG	PRO;DEF
her	henne	her	hon	N;MASC;SG	PRO;ACC;DEF;MASC+FEM;SG
justo	rättfärdiga	justo	rättfärdig	ADJ;MASC;SG	ADJ;NOM;PL
justo	mässa	justo	mässa	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
anéis	rings	anel	ringa	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
humberto	humberto	humberto	humberto	N;MASC;SG	PROPN;NOM
humberto	umberto	humberto	umberto	N;MASC;SG	PROPN;NOM
átomos	atom	átomo	atom	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ernst	ernst	ernst	ernst	PROPN;MASC;SG	PROPN;NOM
vanessa	vanessa	vanesso	vaness	N;FEM;SG	PROPN;NOM
comunistas	kommunistiska	comunista	kommunistisk	N;MASC;PL	ADJ;NOM;PL
comunistas	kommunist	comunista	kommunist	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
comunistas	kommunistisk	comunista	kommunistisk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
sepultado	begravda	sepultado	begravd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
sepultado	begraven	sepultado	begraven	V;MASC;SG;V.PTCP	N;NOM;DEF;MASC+FEM;SG
sepultado	begravd	sepultado	begravd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
inspirada	inspirerad	inspirar	inspirerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
inspirada	inspirerade	inspirar	inspirera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
inspirada	inspirerat	inspirar	inspirerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
joan	joan	joan	joan	N;FEM;SG	PROPN;NOM
absurdo	absurda	absurdo	absurd	ADJ;MASC;SG	ADJ;NOM;PL
absurdo	strunt	absurdo	strunt	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
absurdo	dumheter	absurdo	dumhet	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;PL
absurdo	trams	absurdo	trams	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
absurdo	nonsens	absurdo	nons	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
frankfurt	frankfurt	frankfurt	frankfurt	N;MASC;SG	PROPN;NOM
inovação	nyskapande	inovação	nyskapande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
inovação	innovationer	inovação	innovation	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
florida	florida	florida	florid	N;FEM;SG	PROPN;NOM
nbc	nbc	nbc	nbc	N;FEM;SG	PROPN;NOM
fundir	sammanfogning	fundir	sammanfogning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
fundir	samgående	fundir	samgående	V;NFIN	N;NOM;INDF;NEUT;SG
fundir	sammanfogning	fundir	sammanfogning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
fundir	sammanslagning	fundir	sammanslagning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
suficientes	tillräcklig	suficiente	tillräcklig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
suficientes	tillräckligt	suficiente	tillräcklig	ADJ;MASC;PL	ADV
canada	kanada	canada	kanad	N;FEM;SG	PROPN;NOM
norman	norman	norman	norman	N;MASC;SG	PROPN;NOM
promessa	lova	promessa	lova	N;FEM;SG	V;IMP;FIN;ACT
promessa	lovar	promessa	lova	N;FEM;SG	V;IND;PRS;FIN;ACT
historicamente	historiskt	historicamente	historisk	ADV	ADJ;NOM;INDF;NEUT;SG
liverpool	liverpool	liverpool	liverpool	N;MASC;SG	PROPN;NOM
alternativas	alternativt	alternativa	alternativ	N;FEM;PL	ADV
alternativas	alternativa	alternativa	alternativ	N;FEM;PL	ADJ;NOM;PL
alternativas	alternativ	alternativa	alternativ	N;FEM;PL	N;NOM;INDF;NEUT;SG
alternativas	alternativ	alternativa	alternativ	N;FEM;PL	N;NOM;INDF;NEUT;SG
dourado	golden	dourar	gold	V;MASC;SG;V.PTCP	N;NOM;DEF;MASC+FEM;SG
dourado	gyllene	dourar	gylle	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
dourado	guld	dourar	guld	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
harold	harold	harold	harold	N;MASC;SG	PROPN;NOM
comparado	jämfört	comparar	jämföra	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
propõe	föreslå	propor	föreslå	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
virginia	virginia	virginia	virgini	N;FEM;SG	PROPN;NOM
transformado	förvandlade	transformar	förvandla	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
transformado	förvandlad	transformar	förvandlad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
portos	hamnar	porto	hamna	N;MASC;PL	V;IND;PRS;FIN;ACT
portos	hamnar	porto	hamna	N;MASC;PL	V;IND;PRS;FIN;ACT
fixa	fixerad	fixo	fixerad	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fixa	fasta	fixo	fast	N;FEM;SG	ADJ;NOM;PL
fixa	åtgärdat	fixo	åtgärda	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fixa	fast	fixo	fast	N;FEM;SG	ADV
fixa	fixat	fixo	fixat	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
reitor	dean	reitor	de	N;MASC;SG	PROPN;NOM
contemporâneo	samtida	contemporâneo	samtida	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
noiva	engagerade	noiva	engagera	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
noiva	förlovade	noiva	förlovad	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
noiva	engagerat	noiva	engagera	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
noiva	förlovad	noiva	förlovad	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
noiva	engagerad	noiva	engagera	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
associadas	ansluten	associar	ansluta	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
associadas	anslutna	associar	ansluta	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
associadas	kompanjoner	associar	kompanjon	V;FEM;PL;V.PTCP	N;NOM;INDF;MASC+FEM;PL
associadas	associerade	associar	associera	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
associadas	associerat	associar	associerad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
associadas	associerad	associar	associerad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
coletiva	kollektivt	coletivo	kollektiv	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
coletiva	kollektiva	coletivo	kollektiv	N;FEM;SG	ADJ;NOM;PL
spin	snurra	spin	snurr	N;MASC;SG	V;IMP;FIN;ACT
funcionário	anställd	funcionário	anställd	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
funcionário	medarbetare	funcionário	medarbetare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
funcionário	officiell	funcionário	officiell	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
funcionário	officiellt	funcionário	officiell	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
funcionário	officiella	funcionário	officiell	N;MASC;SG	ADJ;NOM;PL
acadêmica	akademisk	acadêmico	akademisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
acadêmica	akademiker	acadêmico	akademik	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
acadêmica	akademiska	acadêmico	akademisk	N;FEM;SG	ADJ;NOM;PL
acadêmica	akademiskt	acadêmico	akademisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
frequentes	frekvent	frequente	frekvent	ADJ;MASC;PL	ADV
frequentes	vanligt	frequente	vanlig	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
frequentes	gemensamt	frequente	gemensam	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
frequentes	vanlig	frequente	vanlig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
fechada	stängda	fechar	stänga	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
fechada	stängd	fechar	stänga	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fechada	sluten	fechar	slut	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fechada	stängt	fechar	stänga	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cinza	grått	cinza	gråda	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
cinza	gråa	cinza	gråa	N;FEM;SG	ADJ;NOM;PL
cinza	ash	cinza	ash	N;FEM;SG	PROPN;NOM
cinza	grått	cinza	gråda	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
cinza	gråa	cinza	gråa	N;FEM;SG	ADJ;NOM;PL
frequente	vanliga	frequente	vanlig	ADJ;MASC;SG	ADJ;NOM;PL
frequente	gemensamma	frequente	gemensam	ADJ;MASC;SG	ADJ;NOM;PL
frequente	frekvent	frequente	frekvent	ADJ;MASC;SG	ADV
frequente	täta	frequente	tät	ADJ;MASC;SG	ADJ;NOM;PL
phoenix	phoenix	phoenix	phoenix	N;MASC;SG	PROPN;NOM
enviada	skickat	enviar	skicka	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
enviada	skickad	enviar	skicka	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mercedes	mercedes	mercede	mercedes	N;MASC;SG	PROPN;NOM
difíceis	svår	difícil	svår	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
difíceis	svårt	difícil	svår	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
rachel	rachel	rachel	rachel	N;FEM;SG	PROPN;NOM
renovação	förnyat	renovação	förnya	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
manchete	rubriker	manchete	rubrik	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
exclusivo	ensamrätt	exclusivo	ensamrätt	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
exclusivo	exklusiva	exclusivo	exklusiv	ADJ;MASC;SG	ADJ;NOM;PL
crônica	kroniskt	crônico	kronisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
crônica	kroniska	crônico	kronisk	N;FEM;SG	ADJ;NOM;PL
telecomunicações	telekommunikation	telecomunicação	telekommunikation	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
apoiado	stöttat	apoiar	stötta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
apoiado	stöttade	apoiar	stötta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
eficaz	effektiva	eficaz	effektiv	ADJ;FEM;SG	ADJ;NOM;PL
sweet	söt	sweet	söta	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
sweet	sött	sweet	söt	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
sweet	söta	sweet	söta	N;MASC;SG	ADJ;NOM;PL
hopkins	hopkins	hopkins	hopkins	N;MASC;SG	PROPN;NOM
prestígio	ansedda	prestígio	anse	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
prestígio	prestigefyllda	prestígio	prestigefylld	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
coletivo	kollektivt	coletivo	kollektiv	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
coletivo	kollektiva	coletivo	kollektiv	N;MASC;SG	ADJ;NOM;PL
centímetros	tum	centímetro	tum	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
leipzig	leipzig	leipzig	leipzig	N;MASC;SG	PROPN;NOM
say	säg	say	säg	N;MASC;SG	V;IMP;FIN;ACT
say	säga	say	säga	N;MASC;SG	V;IMP;FIN;ACT
secundárias	sekundär	secundário	sekundär	ADJ;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
secundárias	sekundärt	secundário	sekundär	ADJ;FEM;PL	ADJ;NOM;INDF;NEUT;SG
fenômenos	fenomen	fenômeno	fenom	N;MASC;PL	N;NOM;INDF;NEUT;SG
fenômenos	fenomenet	fenômeno	fenomen	N;MASC;PL	N;NOM;DEF;NEUT;SG
fenômenos	fenomen	fenômeno	fenom	N;MASC;PL	N;NOM;INDF;NEUT;SG
fenômenos	företeelsen	fenômeno	företeelse	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
fenômenos	företeelse	fenômeno	företeelse	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
enterrado	begravda	enterrar	begravd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
enterrado	begraven	enterrar	begraven	V;MASC;SG;V.PTCP	N;NOM;DEF;MASC+FEM;SG
enterrado	begravd	enterrar	begravd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
líbia	libyska	líbia	libysk	N;FEM;SG	ADJ;NOM;PL
líbia	libyen	líbia	libyen	N;FEM;SG	PROPN;NOM
embarcações	fartyg	embarcação	fartyg	N;FEM;PL	N;NOM;INDF;NEUT;SG
embarcações	kärl	embarcação	kärl	N;FEM;PL	N;NOM;INDF;NEUT;SG
pouso	landar	pouso	landa	N;MASC;SG	V;IND;PRS;FIN;ACT
nascente	begynnande	nascente	begynnande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
confrontos	konfrontation	confronto	konfrontation	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
euro	euron	euro	euron	N;MASC;SG	PROPN;NOM
colapso	kollapsar	colapso	kollaps	N;MASC;SG	V;IND;PRS;FIN;ACT
colapso	kollapsa	colapso	kollapsa	N;MASC;SG	V;IND;FIN;PASS
colapso	komprimera	colapso	komprimera	N;MASC;SG	V;IMP;FIN;ACT
marx	marx	marx	marx	N;MASC;SG	PROPN;NOM
competir	konkurrerande	competir	konkurrerande	V;NFIN	ADJ;NOM;PRS;V.PTCP
competir	konkurrerade	competir	konkurrera	V;NFIN	ADJ;NOM;PL;PST;V.PTCP
ring	ring	ring	ring	N;MASC;SG	V;IMP;FIN;ACT
temática	tematiska	temático	tematisk	N;FEM;SG	ADJ;NOM;PL
temática	tematisk	temático	tematisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
temática	tematiskt	temático	tematisk	N;FEM;SG	ADV
derivados	derivat	derivar	derivat	V;MASC;PL;V.PTCP	N;NOM;INDF;NEUT;SG
derivados	derivatinstrument	derivar	derivatinstrument	V;MASC;PL;V.PTCP	N;NOM;INDF;NEUT;SG
estêvão	stephen	estêvão	stephen	N;MASC;SG	PROPN;NOM
estêvão	stefan	estêvão	stefan	N;MASC;SG	PROPN;NOM
estêvão	stefan	estêvão	stefan	N;MASC;SG	PROPN;NOM
dinamarquês	danskt	dinamarquês	danskt	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
dinamarquês	dansk	dinamarquês	dansk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
invenção	uppfinningar	invenção	uppfinning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
invenção	uppfann	invenção	uppfann	N;FEM;SG	V;IMP;FIN;ACT
invenção	påhittad	invenção	påhittad	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
invenção	uppfanns	invenção	uppfanna	N;FEM;SG	V;IND;FIN;PASS
perdida	förlorat	perder	förlora	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
perdida	förlorad	perder	förlorad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
perdida	vilse	perder	vilse	V;FEM;SG;V.PTCP	ADV
perdida	lost	perder	lost	V;FEM;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
perdida	förlorade	perder	förlora	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
timor	östtimor	timor	östtimor	N;MASC;SG	PROPN;NOM
timor	timor	timor	tima	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
adolfo	adolfo	adolfo	adolfo	N;MASC;SG	PROPN;NOM
adolfo	adolf	adolfo	adolf	N;MASC;SG	PROPN;NOM
bactérias	bakterie	bactéria	bakterie	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
bactérias	bakteriell	bactéria	bakteriell	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
progressivo	progressiva	progressivo	progressiv	ADJ;MASC;SG	ADJ;NOM;PL
colaborou	samarbetat	colaborar	samarbetad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
colaborou	samarbetat	colaborar	samarbetad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
alfa	alpha	alfar	alpha	N;MASC;SG	PROPN;NOM
