một	یگانه	một	یگانه	NUM	N;SG
gửi	ارسال	gửi	ارسال	V	N;SG
gửi	تسلیم	gửi	تسلیم	V	N;SG
thụ	مازاد	thụ	مازاد	V	N;SG
thụ	افراط	thụ	افراط	V	N;SG
thụ	فزون	thụ	فزون	V	N;SG
cựu	سابق	cựu	سابق	N	ADJ
nhớ	خانم	nhớ	خانم	V	N;SG
nhớ	بانو	nhớ	بانو	V	N;SG
nhớ	دوشیزه	nhớ	دوشیزه	V	N;SG
thoát	استعفا	thoát	استعفا	V	N;SG
thoát	انصراف	thoát	انصراف	V	N;SG
thoát	ترک	thoát	ترک	V	N;SG
thoát	خروج	thoát	خروج	V	N;SG
thoát	گریز	thoát	گریز	V	N;SG
thoát	فرار	thoát	فرار	V	N;SG
đẩy	فشار	đẩy	فشار	V	N;SG
vạn	خاستگاه	vạn	None	ADJ	N;SG
vạn	مبدأ	vạn	None	ADJ	N;SG
vạn	منشأ	vạn	منشأ	ADJ	N;SG
vạn	مبدا	vạn	مبدا	ADJ	N;SG
lượt	نوبت	lượt	نوبت		N;SG
lượt	سفر	lượt	سفر		N;SG
tan	تن	tan	تن	V	N;SG
tan	برنزه	tan	برنزه	V	N;SG
tan	تان	tan	شما	V	PRO;PL;2
tan	بگذشت	tan	گذشت#گذر	V	N;SG
tan	گذشت	tan	گذشت	V	N;SG
vuông	مربع	vuông	مربع	ADJ	N;SG
vuông	میدان	vuông	میدان	ADJ	N;SG
nửa	نیم	nửa	نیم	NUM	N;SG
nửa	نیمی	nửa	نیم	NUM	N;SG
nửa	نصف	nửa	None	NUM	N;SG
đan	shan	đan	shan		N;SG
đan	بافتنی	đan	بافتنی		N;SG
đan	بافندگی	đan	بافندگی		N;SG
đan	عالی	đan	عالی		ADJ
iii	iii	iii	iii	NUM	N;SG
iii	سوم	iii	سوم	NUM	ADJ
hung	چسبید	hung	چسید#چس	N	V;SG;3;PST
hung	آویخته	hung	آویخت#آویز	N	V;SG;3;V.PTCP
ngụy	وی	ngụy	وی	V	PRO;SG;3
sài	سای	sài	سا	N	
phan	کنوت	phan	کنوت		N;SG
vịnh	بای	vịnh	با	N	
soạn	نگارش	soạn	نگارش	V	N;SG
soạn	سرودن	soạn	سرودن	V	N;SG
tiện	تراش	tiện	تراش	ADJ	N;SG
bậc	تهش	bậc	تهش	N	
bậc	پایین	bậc	پایین	N	ADV;ESS
mông	بات	mông	بات	N	
ngược	عقبگرد	ngược	عقبگرد	V	N;SG
ngược	معکوس	ngược	معکوس	V	N;SG
ngược	مخالف	ngược	مخالف	V	N;SG
london	لندن	london	لندن		N;SG
london	london	london	None		N;SG
điền	تیان	điền	تیان	V	N;SG
sáu	سیکس	sáu	سیکس	NUM	N;SG
tặng	هدیه	tặng	هدیه	V	N;SG
tặng	کادو	tặng	کادو	V	N;SG
dạy	تدریس	dạy	تدریس	V	N;SG
dạy	آموزش	dạy	آموزش	V	N;SG
dạy	تدریس	dạy	تدریس	V	N;SG
sớm	پگاه	sớm	None	ADJ	N;SG
sớm	اوایل	sớm	اول	ADJ	N;PL
sớm	بزودی	sớm	بزودی	ADJ	
tắt	غیرفعال	tắt	غیرفعال		N;SG
tắt	خاموش	tắt	خاموش		N;SG
tắt	لاله	tắt	لاله		N;SG
tắt	لال	tắt	لال		N;SG
tắt	بیصدا	tắt	بیصدا		N;SG
chấm	نقطه	chấm	نقطه	V	N;SG
chấm	دات	chấm	دات#ده	V	N;SG
chấm	نکته	chấm	نکته	V	N;SG
chấm	نقطه	chấm	نقطه	V	N;SG
chấm	پوینت	chấm	پوینت	V	N;SG
tri	پیغمبر	tri	پیغمبر		N;SG
tri	پیامبر	tri	پیامبر		N;SG
tri	پیغمبری	tri	پیغمبری		N;SG
trích	کپی	trích	None	V	N;SG
trích	رونوشت	trích	رونوشت	V	N;SG
body	بدن	body	بدن		N;SG
body	بدنی	body	بدنی		N;SG
body	بدنه	body	بدنه		N;SG
body	جسم	body	جسم		N;SG
body	b	body	b		N;SG
cẩm	بخوانید	cẩm	خواند#خوان	N	V;SBJV;PL;2;PRS
trồng	کاشتن	trồng	کاشتن	V	N;SG
trồng	کاشت	trồng	کاشت#کار	V	N;SG
trồng	گیاهی	trồng	گیاهی	V	N;SG
trồng	نیروگاه	trồng	نیروگاه	V	N;SG
trồng	پلنت	trồng	پلنت	V	N;SG
trồng	گیاه	trồng	گیاه	V	N;SG
trồng	رشد	trồng	رشد	V	N;SG
increment	نمو	increment	نمو	V	N;SG
ngang	افقی	ngang	افقی	ADJ	N;SG
nhẹ	خفیف	nhẹ	خفیف		N;SG
nhẹ	ملایم	nhẹ	None		N;SG
nhẹ	آسان	nhẹ	None		ADJ
nhẹ	ساده	nhẹ	ساده		ADJ
nhẹ	راحت	nhẹ	راحت		ADJ
nhẹ	لاغری	nhẹ	لاغری		N;SG
nhẹ	لاغر	nhẹ	لاغر		ADJ
lightgrey	lightgrey	lightgrey	lightgrey		N;SG
đáp	خشکی	đáp	خشکی	V	N;SG
đáp	land	đáp	land	V	N;SG
đáp	سرزمین	đáp	سرزمین	V	N;SG
barra	بارا	barra	بارا		N;SG
khô	خشک	khô	خشک	V	ADJ
khô	خشکیده	khô	خشکیده	V	ADJ;SG;3;V.PTCP
ném	پرتاب	ném	None	V	N;SG
gridcolor	gridcolor	gridcolor	gridcolor		N;SG
xúc	توهین	xúc	توهین	V	N;SG
xúc	توهین	xúc	توهین	V	N;SG
rơi	آبشار	rơi	آبشار	V	N;SG
rơi	فالز	rơi	فالز	V	N;SG
rơi	فل	rơi	فل	V	
rơi	سقوط	rơi	سقوط	V	N;SG
rơi	پاییز	rơi	پاییز	V	N;SG
rơi	fall	rơi	fall	V	N;SG
rơi	افتادن	rơi	افتادن	V	N;SG
kém	b	kém	b	ADJ	N;SG
darkgrey	darkgrey	darkgrey	darkgrey		N;SG
mời	دعوت	mời	دعوت	V	N;SG
mời	دعوت	mời	دعوت	V	N;SG
mời	دعوتنامه	mời	دعوتنامه	V	N;SG
mời	دعوت	mời	دعوت	V	N;SG
chinh	صلیب	chinh	صلیب		N;SG
chinh	کراس	chinh	کراس		N;SG
chinh	عبور	chinh	عبور		N;SG
simon	سیمون	simon	سیمون		N;SG
simon	سایمن	simon	سایمن		N;SG
simon	سایمون	simon	سایمون		N;SG
hoà	هلندی	hoà	هلندی		N;SG
hoà	داچ	hoà	داچ		N;SG
hoà	هلند	hoà	هلند		N;SG
pennsylvania	پنسیلوانیا	pennsylvania	None		N;SG
thiệt	رئال	thiệt	رئال	PART	N;SG
thiệt	حقیقی	thiệt	حقیقی	PART	N;SG
thiệt	واقعی	thiệt	واقعی	PART	ADJ
chữa	درمانش	chữa	درمانش	V	
chữa	علاج	chữa	علاج	V	N;SG
background	زمینه	background	زمینه		N;SG
lôi	کشیدن	lôi	کشیدن	V	N;SG
ngọt	شیرین	ngọt	شیرین	ADJ	N;SG
thăm	آباد	thăm	آباد	V	N;SG
thăm	ملاقات	thăm	ملاقات	V	N;SG
thăm	عیادت	thăm	عیادت	V	N;SG
thăm	بازدید	thăm	None	V	N;SG
title	همزه	title	همزه		N;SG
huân	پروردگارا	huân	پروردگار	N	V;IMP
sóc	سنجاب	sóc	سنجاب	V	N;SG
chặn	بلوک	chặn	بلوک	V	N;SG
chặn	بلوکهای	chặn	بلوک	V	N;SG
chặn	بلوکه	chặn	بلوکه	V	N;SG
chặn	بلوک	chặn	بلوک	V	N;SG
chặn	بلاک	chặn	بلاک	V	N;SG
thôi	لغو	thôi	لغو	PART	N;SG
trống	طبل	trống	طبل	V	N;SG
trống	درام	trống	درام	V	N;SG
trống	خالی	trống	خالی	V	N;SG
trống	طبل	trống	طبل	V	N;SG
trống	درامز	trống	درامز	V	N;SG
trống	خالی	trống	خالی	V	N;SG
trống	تهی	trống	تهی	V	N;SG
jpl	jpl	jpl	jpl		N;SG
nhiễm	مبتلا	nhiễm	مبتلا	V	ADJ
nhiễm	آلوده	nhiễm	آلوده	V	ADJ
đuổi	اخراج	đuổi	اخراج	V	N;SG
đuổi	چیس	đuổi	چیس	V	N;SG
bách	جدی	bách	جدی	N	ADJ
hút	دودی	hút	دودی	V	N;SG
hút	دود	hút	دود	V	N;SG
hút	دوده	hút	دود#ده	V	N;SG
hút	اراجیف	hút	اراجیف	V	N;SG
william	ویلیام	william	ویلیام		N;SG
george	جرج	george	جرج		N;SG
george	گئورگ	george	گئورگ		N;SG
george	جورج	george	None		N;SG
air	ایر	air	ایر		N;SG
air	هوا	air	هوا		N;SG
air	هوایی	air	هوایی		ADJ
cam	کَم	cam	کَم	N	INTJ
cam	کم	cam	کم	N	ADJ
họp	ملاقات	họp	ملاقات	V	N;SG
họp	جلسه	họp	جلسه	V	N;SG
họp	دیدار	họp	دیدار	V	N;SG
may	می	may	می	ADJ	
may	مه	may	مه	ADJ	N;SG
may	تا	may	تا	ADJ	ADP
may	خیاطی	may	خیاطی	ADJ	N;SG
may	خیاط	may	خیاط	ADJ	N;SG
chép	کپی	chép	None	V	N;SG
chép	رونوشت	chép	رونوشت	V	N;SG
kia	کیا	kia	کیا	PROPN	N;SG
kia	آنجا	kia	آنجا	PROPN	ADV;ESS
robert	رابرت	robert	None		N;SG
robert	روبرت	robert	روبرت		N;SG
robert	robert	robert	None		N;SG
robert	روبر	robert	روبر		N;SG
david	داوید	david	داوت#دار		N;SG
david	داود	david	داود		N;SG
david	داوود	david	داوود		N;SG
david	دیوید	david	دیوید		N;SG
david	david	david	david		N;SG
hoang	وحشی	hoang	وحشی	ADJ	N;SG
hoang	وایلد	hoang	وایلد	ADJ	N;SG
đâu	کجا	đâu	کجا	PROPN	ADV
đâu	کجای	đâu	کجا	PROPN	CONJ
sắp	تقریباً	sắp	تقریباً		ADV
sắp	تقریبا	sắp	None		ADV
sắp	نزدیک	sắp	نزدیک		ADP
sắp	نمانده	sắp	ماند#مان		V;SG;3;NEG;V.PTCP
sắp	بزودی	sắp	بزودی		
cân	وزنش	cân	وزنش	V	N;SG
cân	وزنه	cân	None	V	N;SG
cân	وزن	cân	وزن	V	N;SG
tận	ترمینال	tận	ترمینال	ADP	N;SG
tận	پایانه	tận	پایانه	ADP	N;SG
mong	مانگ	mong	مانگ	V	N;SG
mong	امید	mong	امید	V	N;SG
mong	امیدی	mong	امیدی	V	N;SG
mong	هوپ	mong	هوپ	V	N;SG
mong	hope	mong	hope	V	N;SG
mong	امید	mong	امید	V	N;SG
rối	دردسرساز	rối	دردسرساز	V	ADJ
rối	مشکل	rối	مشکل	V	N;SG
rối	دردسر	rối	دردسر	V	N;SG
rối	زحمت	rối	زحمت	V	N;SG
rượu	ھم	rượu	ھم	N	
nghỉ	مرخصی	nghỉ	None	V	N;SG
nghỉ	تعطیلات	nghỉ	تعطیل	V	N;PL
nghỉ	آرامش	nghỉ	آرامش	V	N;SG
nghỉ	الباقی	nghỉ	الباقی	V	N;SG
nghỉ	استراحت	nghỉ	استراحت	V	N;SG
paul	پائول	paul	پائول		N;SG
paul	پال	paul	پال		N;SG
paul	پل	paul	پل		N;SG
paul	پاول	paul	پاول		N;SG
thua	بازنده	thua	بازنده	V	N;SG
uống	نوشیدن	uống	نوشیدن	V	N;SG
uống	آشامیدنی	uống	آشامیدنی	V	N;SG
uống	نوشیدن	uống	نوشیدن	V	N;SG
uống	بنوشید	uống	None	V	N;SG
uống	نوشیدنی	uống	نوشیدنی	V	N;SG
nhu	nhu	nhu	nhu	N	
đoán	حدس	đoán	حدس	V	N;SG
phe	کنار	phe	کنار	N	ADP
huế	هوئه	huế	هوئه	N	
nhắc	یاداوری	nhắc	یاداوری	V	N;SG
nhắc	اعلان	nhắc	اعلان	V	N;SG
del	دِل	del	دِل		N;SG
del	دل	del	دل		N;SG
del	del	del	del		N;SG
internet	اینترنت	internet	اینترنت		N;SG
internet	اینترنتی	internet	اینترنتی		N;SG
kiên	صبور	kiên	None	ADJ	N;SG
kiên	شکیبایی	kiên	شکیبایی	ADJ	N;SG
kiên	صبر	kiên	None	ADJ	N;SG
malaysia	iran	malaysia	iran	N	
nóng	داغ	nóng	None	ADJ	N;SG
pha	make	pha	make	N	
pha	را	pha	را	N	PART
phức	میکروسکوپ	phức	میکروسکوپ	V	N;SG
tròn	چرخه	tròn	چرخه	ADJ	N;SG
tròn	دایره	tròn	دایره	ADJ	N;SG
nhảy	جهش	nhảy	None	V	N;SG
nhảy	پرش	nhảy	None	V	N;SG
nhảy	پرشی	nhảy	پرشی	V	N;SG
nhảy	پریدن	nhảy	پریدن	V	N;SG
lạnh	سرما	lạnh	سرما	ADJ	N;SG
lạnh	سرد	lạnh	سرد	ADJ	N;SG
lạnh	سرماخوردگی	lạnh	سرماخوردگی	ADJ	N;SG
đòi	مطالبه	đòi	None	V	N;SG
đòi	تقاضا	đòi	تقاضا	V	N;SG
washington	واشینگتون	washington	واشینگتون		N;SG
washington	واشنگتون	washington	واشنگتون		N;SG
washington	واشینگتن	washington	واشینگتن		N;SG
washington	واشنگتن	washington	واشنگتن		N;SG
tiêm	آمپول	tiêm	آمپول	V	N;SG
tiêm	تزریق	tiêm	تزریق	V	N;SG
tiêm	تزریق	tiêm	تزریق	V	N;SG
tiêm	شرط	tiêm	شرط	V	N;SG
tiêm	شرایط	tiêm	شرایط	V	N;PL
trốn	پنهان	trốn	پنهان	V	N;SG
bottom	مفعول	bottom	مفعول		N;SG
bottom	پایین	bottom	پایین		ADV;ESS
bottom	باتوم	bottom	باتوم		N;SG
đau	درد	đau	درد	ADJ	N;SG
đau	دردی	đau	دردی	ADJ	N;SG
đau	درده	đau	درده	ADJ	N;SG
đau	دردم	đau	دردم	ADJ	N;SG
đau	صدمه	đau	صدمه	ADJ	N;SG
đau	آزار	đau	آزار	ADJ	N;PL
đau	زخمی	đau	None	ADJ	N;SG
lọc	پالایش	lọc	پالایش	V	N;SG
lọc	پالایه	lọc	پالایه	V	N;SG
lọc	فیلتر	lọc	فیلتر	V	ADJ;CMPR
lọc	پالایش	lọc	پالایش	V	N;SG
lọc	فیلترینگ	lọc	فیلترینگ	V	ADJ;RL
vui	خوشبخت	vui	خوشبخت		ADJ
vui	خوش	vui	خوش		ADJ
vui	شاد	vui	شاد		ADJ
vui	خوشحال	vui	None		ADJ
vui	مبارک	vui	مبارک		N;SG
israel	اسراییل	israel	اسراییل		N;SG
israel	اسرائیل	israel	اسرائیل		N;SG
khổ	رنج	khổ	رنج	ADJ	N;SG
khổ	سخت	khổ	سخت	ADJ	ADV
khổ	بیچارگی	khổ	بیچارگی	ADJ	N;SG
khổ	بدبختی	khổ	بدبختی	ADJ	N;SG
khổ	فلاکت	khổ	فلاکت	ADJ	N;SG
site	سایت	site	سایت		N;SG
thuế	عزیزم	thuế	عزیزم	N	INTJ
dày	کلفت	dày	کلفت	ADJ	N;SG
love	دوست	love	دوست		N;SG
love	عشق	love	عشق		N;SG
love	عشقی	love	None		N;SG
love	عاشق	love	عاشق		N;SG
anime	انیمه	anime	انیمه		N;SG
michael	میکائیل	michael	میکائیل		N;SG
michael	مایکل	michael	مایکل		N;SG
non	غیر	non	غیر	N	ADV;NEG
lee	لی	lee	None	N	
charles	شارل	charles	شارل		N;SG
charles	چارلز	charles	چارلز		N;SG
chối	انکار	chối	انکار	V	N;SG
chối	تکذیب	chối	تکذیب	V	N;SG
chối	انکار	chối	انکار	V	N;SG
than	زغال	than	زغال		N;SG
than	ذغال	than	ذغال		N;SG
than	شکایت	than	شکایت		N;SG
than	زغال	than	زغال		N;SG
tuấn	توآن	tuấn	توآن	N	
