din	from	din	from	ADP;ACC	
varf	pik	varf	pik	N;INDF;MASC;SG	
varf	peak	varf	peak	N;INDF;MASC;SG	
mitologia	mitologia	mitologie	mitologia	N;DEF;FEM;SG	N;NOM;FEM;SG
mitologia	mitologii	mitologie	mitologia	N;DEF;FEM;SG	N;GEN;FEM;SG
doamna	pani	doamnă	pani	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	pani	doamnă	pani	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	dama	doamnă	dam	N;DEF;FEM;SG	
doamna	pani	doamnă	pani	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	pani	doamnă	pani	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	dama	doamnă	dam	N;DEF;FEM;SG	
gresit	źle	gresit	źle	ADJ;INDF;MASC;SG	ADV
gresit	źle	gresit	źle	ADJ;INDF;MASC;SG	ADV
retragerea	odwrót	retragere	odwrót	N;DEF;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
retragerea	cofnięcie	retragere	cofnięcie	N;DEF;FEM;SG	N;NOM;NEUT;SG
retragerea	wycofania	retragere	wycofanie	N;DEF;FEM;SG	N;NOM;NEUT;SG
retragerea	wycofanie	retragere	wycofać	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ferate	kolei	ferată	kolej	N;INDF;FEM;PL	
ferate	koleje	ferată	kolej	N;INDF;FEM;PL	N;NOM;FEM;SG
street	street	street	street	N;INDF;MASC;SG	
hautes	hautes	hautes	hautes	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
armenia	armenii	armenia	armenia	PROPN	PROPN;GEN;FEM;SG
definitiv	ostateczny	definitiv	ostateczny	ADV	ADJ;NOM;MASC;SG
definitiv	ostateczne	definitiv	ostateczny	ADV	ADJ;NOM;NEUT;SG
design	design	design	design	N;INDF;MASC;SG	
taylor	taylora	tay	taylor	PROPN	N;ACC;MASC;SG
taylor	taylor	tay	taylor	PROPN	
fire	przędzy	fire	prządzyć	N;INDF;FEM;SG	N;GEN;FEM;SG
fire	przędza	fire	prządzać	N;INDF;FEM;SG	N;NOM;FEM;SG
fire	kable	fire	kabeł	N;INDF;FEM;SG	N;NOM;MASC;PL
fire	przewody	fire	przewód	N;INDF;FEM;SG	N;NOM;MASC;PL
fire	druty	fire	drut	N;INDF;FEM;SG	N;NOM;MASC;PL
fire	nitki	fire	nitki	N;INDF;FEM;SG	
fire	wątki	fire	wątek	N;INDF;FEM;SG	N;NOM;MASC;PL
fire	nici	fire	nić	N;INDF;FEM;SG	
situate	położony	situa	położyć	ADJ;INDF;FEM;PL	
virgil	virgil	virgil	virgil	PROPN	PROPN;NOM;MASC;SG
jud	jud	jud	jud	N;INDF;MASC;SG	
frati	rodzeństwo	frate	rodzeństwo		N;NOM;NEUT;SG
frati	rodzeństwa	frate	rodzeństwo		N;NOM;NEUT;SG
frati	bracia	frate	brat		N;NOM;MASC;PL
asezat	siedzących	aseza	siedzieć	ADJ;INDF;MASC;SG	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
asezat	siedzących	aseza	siedzieć	ADJ;INDF;MASC;SG	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
plin	pełna	plin	pełny	ADV	ADJ;NOM;FEM;SG
plin	full	plin	full	ADV	
plin	pełen	plin	pełen	ADV	N;NOM;MASC;SG
plin	pełne	plin	pełny	ADV	
plin	pełny	plin	pełny	ADV	ADJ;NOM;MASC;SG
raportul	zgłoś	raport	zgłosić	N;DEF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
raportul	raport	raport	raport	N;DEF;MASC;SG	N;NOM;MASC;SG
raportul	sprawozdanie	raport	sprawozdać	N;DEF;MASC;SG	N;NOM;NEUT;SG
raportul	zgłoszenie	raport	zgłosić	N;DEF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
land	land	land	land	N;INDF;MASC;SG	
land	grunty	land	grunt	N;INDF;MASC;SG	N;NOM;MASC;PL
directa	bezpośrednia	directa	bezpośredni	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
directa	bezpośredni	directa	bezpośredni	ADJ;DEF;FEM;SG	
directa	bezpośrednie	directa	bezpośrednie	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
directa	direct	directa	direct	ADJ;DEF;FEM;SG	
directa	bezpośrednia	directa	bezpośredni	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
directa	bezpośredni	directa	bezpośredni	ADJ;DEF;FEM;SG	
directa	bezpośrednie	directa	bezpośrednie	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
directa	direct	directa	direct	ADJ;DEF;FEM;SG	
cornel	cornel	cornel	cornel	PROPN	
planuri	planuje	plan	planować	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
servit	służył	servi	służyć	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
front	przód	front	przód	N;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
ochi	eyes	ochi	eyes	N;INDF;MASC	
ochi	eye	ochi	e	N;INDF;MASC	
cher	cher	cher	cher	PROPN	
aeroportul	lotnisko	aeroport	lotnisko	N;DEF;MASC;SG	N;NOM;NEUT;SG
mentioneaza	wzmianki	mentiona	wzmianka	V;IND;SG;3;IPFV;FIN	N;ACC;FEM;PL
mentioneaza	wspomina	mentiona	wspominać	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
sebastian	sebastiana	sebastian	sebastiany	N;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
contextul	kontekst	context	kontekst	N;DEF;MASC;SG	N;NOM;MASC;SG
contextul	kontekście	context	kontekst	N;DEF;MASC;SG	N;GEN;MASC;SG
contextul	kontekstu	context	kontekst	N;DEF;MASC;SG	N;GEN;MASC;SG
costa	costa	costa	costa	V;IND;SG;3;IPFV;FIN	PROPN;NOM;MASC;SG
louise	ludwika	loui	ludwik	V;IND;SG;3;PST+PRF;FIN	
louise	louise	loui	louis	V;IND;SG;3;PST+PRF;FIN	V;IPFV;IND;SG;2;PRS;FIN;ACT
spencer	spencer	spencer	spencer	PROPN	PROPN;NOM;MASC;SG
franco	franco	franco	franca	PROPN	
localizarea	zlokalizowanie	localizare	zlokalizowanie	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
mitologie	mitologia	mitologie	mitologia	N;INDF;FEM;SG	N;NOM;FEM;SG
mitologie	mitologii	mitologie	mitologia	N;INDF;FEM;SG	N;GEN;FEM;SG
irina	irina	irină	irin	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
slovacia	słowacki	slovacie	słowacki	PROPN	ADJ;NOM;MASC;SG
slovacia	słowackiej	slovacie	słowacki	PROPN	ADJ;GEN;FEM;SG
slovacia	słowacja	slovacie	słowacja	PROPN	N;NOM;FEM;SG
slovacia	słowacji	slovacie	słowacja	PROPN	PROPN;GEN;FEM;SG
profilul	profil	profil	profil	N;DEF;MASC;SG	N;NOM;MASC;SG
profilul	profilu	profil	profil	N;DEF;MASC;SG	N;GEN;MASC;SG
sankt	sankt	sankt	sankt	PROPN	
determina	określa	determina	określać	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
enciclopedia	encyklopedia	enciclopedie	encyklopedia	N;DEF;FEM;SG	
medievala	średniowieczne	medieval	średniowieczny	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
medievala	średniowiecza	medieval	średniowieczy	ADJ;DEF;FEM;SG	N;NOM;NEUT;SG
open	otwórz	open	otwórzyć	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
open	otwarte	open	otworzyć	N;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
open	otwarty	open	otworzyć	N;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rhône	rhône	rhône	rhnny	N;INDF;FEM;SG	
poetul	poeta	poet	poeta	N;DEF;MASC;SG	N;NOM;MASC;SG
poetul	poetą	poet	poeta	N;DEF;MASC;SG	N;INS;MASC;SG
fond	fundusze	fond	fundusz	N;INDF;MASC;SG	N;NOM;MASC;PL
animalelor	zwierząt	animal	zwierzę	N;DEF;FEM;PL	N;GEN;NEUT;PL
animalelor	zwierzęta	animal	zwierzę	N;DEF;FEM;PL	N;NOM;NEUT;PL
calvados	calvados	calvados	calvados	N;INDF;FEM;SG	
deschide	otwórz	deschide	otwórzyć	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
deschide	otwarte	deschide	otworzyć	V;IND;SG;3;PRS;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
deschide	otwarty	deschide	otworzyć	V;IND;SG;3;PRS;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
culori	barwy	culoare	barwa	N;INDF;FEM;PL	
culori	barwy	culoare	barwa	N;INDF;FEM;PL	
savoia	savoy	savoie	sava	PROPN	
evreii	żydów	evreu	żyd	N;DEF;MASC;PL	N;GEN;MASC;PL
evreii	żydzi	evreu	żydzić	N;DEF;MASC;PL	N;NOM;MASC;PL
clasat	ranking	clasa	ranking	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
clasat	rankingu	clasa	ranking	ADJ;INDF;MASC;SG	N;DAT;MASC;SG
enciclopedie	encyklopedia	enciclopedie	encyklopedia	N;INDF;FEM;SG	
old	stare	old	stary	N;INDF;MASC;SG	
old	stary	old	stary	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
old	old	old	old	N;INDF;MASC;SG	
old	stara	old	stary	N;INDF;MASC;SG	
slab	chude	slab	chudy	ADV	
slab	chuda	slab	chudy	ADV	ADJ;NOM;FEM;SG
slab	chudy	slab	chudy	ADV	ADJ;NOM;MASC;SG
slab	słaby	slab	słaby	ADV	ADJ;NOM;MASC;SG
slab	słaba	slab	słaby	ADV	ADJ;NOM;FEM;SG
slab	słabe	slab	słaby	ADV	ADJ;NOM;NEUT;SG
antice	starożytny	antic	starożytny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
antice	starożytni	antic	starożytnia	ADJ;INDF;FEM;PL	N;NOM;MASC;PL
antice	starożytna	antic	starożytny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
antice	starożytne	antic	starożytny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
masina	machine	masină	machina	N;DEF;FEM;SG	
masina	automat	masină	automat	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	maszyny	masină	maszyna	N;DEF;FEM;SG	N;ACC;FEM;PL
masina	maszyna	masină	maszyna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;NEUT;SG
masina	samochód	masină	samochód	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;NEUT;SG
masina	samochód	masină	samochód	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;NEUT;SG
masina	samochód	masină	samochód	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;NEUT;SG
masina	samochód	masină	samochód	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	car	masină	car	N;DEF;FEM;SG	
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;NEUT;SG
masina	samochód	masină	samochód	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	car	masină	car	N;DEF;FEM;SG	
originar	pochodzących	originar	pochodzić	ADJ;INDF;MASC;SG	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
echipele	zespoły	echipă	zespół	N;DEF;FEM;PL	N;NOM;MASC;PL
echipele	zespołów	echipă	zespół	N;DEF;FEM;PL	N;GEN;MASC;PL
echipele	drużyny	echipă	drużyna	N;DEF;FEM;PL	N;ACC;FEM;PL
echipele	ekipy	echipă	ekipa	N;DEF;FEM;PL	N;NOM;FEM;PL
diferit	różnych	diferit	różny	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
teorie	teorie	teorie	teoria	N;INDF;FEM;SG	N;NOM;FEM;PL
teorie	teorii	teorie	teoria	N;INDF;FEM;SG	N;GEN;FEM;SG
teorie	teoria	teorie	teoria	N;INDF;FEM;SG	N;NOM;FEM;SG
rezerva	zapasowe	rezervă	zapasowy	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
rezerva	wsparcie	rezervă	wesprzeć	N;DEF;FEM;SG	N;NOM;NEUT;SG
rezerva	rezerwa	rezervă	rezerwa	N;DEF;FEM;SG	N;NOM;FEM;SG
rezerva	rezerwat	rezervă	rezerwat	N;DEF;FEM;SG	N;NOM;MASC;SG
rezerva	rezerwę	rezervă	rezerwa	N;DEF;FEM;SG	N;ACC;FEM;SG
rezerva	rezerwy	rezervă	rezerwa	N;DEF;FEM;SG	
rezerva	rezerwa	rezervă	rezerwa	N;DEF;FEM;SG	N;NOM;FEM;SG
rezerva	rezerwat	rezervă	rezerwat	N;DEF;FEM;SG	N;NOM;MASC;SG
rezerva	rezerwę	rezervă	rezerwa	N;DEF;FEM;SG	N;ACC;FEM;SG
rezerva	rezerwy	rezervă	rezerwa	N;DEF;FEM;SG	
las	las	lăsa	las	V;IND;SG;1;PRS;FIN	N;NOM;MASC;SG
las	tchórz	lăsa	tchórz	V;IND;SG;1;PRS;FIN	N;NOM;MASC;SG
interesul	interesie	interes	interes	N;DEF;MASC;SG	N;ACC;MASC;SG
interesul	odsetki	interes	odsetka	N;DEF;MASC;SG	N;NOM;FEM;PL
interesul	odsetek	interes	odsetka	N;DEF;MASC;SG	N;ACC;MASC;SG
interesul	zainteresowanie	interes	zainteresowanie	N;DEF;MASC;SG	N;NOM;NEUT;SG
interesul	zainteresowania	interes	zainteresowanie	N;DEF;MASC;SG	N;NOM;NEUT;PL
utilizata	stosowane	utiliza	stosować	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizata	wykorzystane	utiliza	wykorzystać	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizata	użyte	utiliza	użyć	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizata	używana	utiliza	używać	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
utilizata	używany	utiliza	używać	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
utilizata	używane	utiliza	używać	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
turul	zwiedzanie	tur	zwiedzać	N;DEF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
turul	tour	tur	tour	N;DEF;MASC;SG	
turul	wycieczka	tur	wycieczka	N;DEF;MASC;SG	N;NOM;FEM;SG
initiativa	inicjatywa	initiativă	inicjatywa	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	inicjatywy	initiativă	inicjatywa	N;DEF;FEM;SG	N;GEN;FEM;SG
initiativa	inicjatywa	initiativă	inicjatywa	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	inicjatywy	initiativă	inicjatywa	N;DEF;FEM;SG	N;GEN;FEM;SG
initiativa	inicjatywa	initiativă	inicjatywa	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	inicjatywy	initiativă	inicjatywa	N;DEF;FEM;SG	N;GEN;FEM;SG
utilizeaza	wykorzystanie	utilizează	wykorzystać	V;IND;SG;3;IPFV;FIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
utilizeaza	użyj	utilizează	użyj	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;SG;2;FIN;ACT
carolina	carolina	carolina	carolina	N;DEF;FEM;SG	
carolina	karolina	carolina	karolin	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
story	story	story	stora	N;INDF;MASC;SG	
medici	medici	medic	medit	N;INDF;MASC;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
peninsula	półwysep	peninsulă	półwysep	N;DEF;FEM;SG	N;NOM;MASC;SG
ahmad	ahmed	ahmad	ahmed	PROPN	PROPN;NOM;MASC;SG
ahmad	ahmad	ahmad	ahmad	PROPN	PROPN;NOM;MASC;SG
calcul	obliczenia	calcul	obliczyć	N;INDF;MASC;SG	N;NOM;NEUT;PL
acoperit	objętych	acoperi	objąć	ADJ;INDF;MASC;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
acoperit	kryty	acoperi	kryć	ADJ;INDF;MASC;SG	N;ACC;MASC;SG
macedonia	macedonii	macedonie	macedonia	PROPN	
macedonia	macedonia	macedonie	macedonia	PROPN	N;NOM;FEM;SG
publicatii	publikacji	publicat	publikacja	N;INDF;FEM;PL	N;GEN;FEM;SG
publicatii	wydawnictwa	publicat	wydawnictwo	N;INDF;FEM;PL	N;NOM;NEUT;SG
vrut	poszukiwana	vrea	poszukiwać	V;MASC;SG;V.PTCP	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
vrut	poszukiwany	vrea	poszukiwać	V;MASC;SG;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
vrut	poszukiwani	vrea	poszukiwać	V;MASC;SG;V.PTCP	ADJ;IPFV;NOM;MASC;PL;POS;V.PTCP;PASS
reala	real	reală	real	ADJ;DEF;FEM;SG	
reala	prawdziwy	reală	prawdziwy	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
reala	prawdziwe	reală	prawdziwy	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
albe	biel	alb	biel	ADJ;INDF;FEM;PL	
albe	biał	alb	biać	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG
albe	white	alb	whita	ADJ;INDF;FEM;PL	
albe	biała	alb	biały	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
albe	biały	alb	biały	ADJ;INDF;FEM;PL	
kobayashi	kobayashi	kobayashi	kobaśasha	PROPN	N;NOM;MASC;SG
japoneze	japońska	japona	japoński	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
japoneze	japoński	japona	japoński	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
japoneze	japońskie	japona	japoński	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
predat	nauczył	preda	nauczyć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
predat	uczył	preda	uczyć	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
vale	doliny	vale	dolina	N;INDF;FEM;SG	
vale	valley	vale	valley	N;INDF;FEM;SG	
vale	dolina	vale	dolinać	N;INDF;FEM;SG	
vale	dolinie	vale	dolin	N;INDF;FEM;SG	
vale	vale	vale	vale	N;INDF;FEM;SG	
presiunea	presja	presiune	presja	N;DEF;FEM;SG	N;NOM;FEM;SG
presiunea	ciśnienie	presiune	ciśnienie	N;DEF;FEM;SG	N;NOM;NEUT;SG
presiunea	nacisk	presiune	nacisk	N;DEF;FEM;SG	N;NOM;MASC;SG
accident	crash	accident	crash	N;INDF;MASC;SG	
cuvintele	slowa	cuvânt	slowo	N;DEF;FEM;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
cuvintele	słowa	cuvânt	słowo	N;DEF;FEM;PL	N;NOM;NEUT;PL
cuvintele	słów	cuvânt	słowo	N;DEF;FEM;PL	N;GEN;NEUT;PL
invatat	nauczył	invata	nauczyć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
invatat	uczył	invata	uczyć	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
invitat	zaproszono	invita	zaprosić	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
invitat	zaproszeni	invita	zaprosić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
invitat	goście	invita	gość	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
invitat	gość	invita	gość	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
caracterul	postać	caracter	postać	N;DEF;MASC;SG	N;NOM;FEM;SG
caracterul	znak	caracter	znak	N;DEF;MASC;SG	N;NOM;MASC;SG
caracterul	charakter	caracter	charakter	N;DEF;MASC;SG	N;NOM;MASC;SG
politie	policja	politie	policja	N;INDF;FEM;SG	N;NOM;FEM;SG
politie	police	politie	polic	N;INDF;FEM;SG	
politie	policji	politie	policja	N;INDF;FEM;SG	N;GEN;FEM;SG
colaborat	współpracował	colabora	współpracować	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
colaborat	współpracowały	colabora	współpracować	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;PL;PST;FIN;ACT
datand	randki	data	randki		N;ACC;FEM;SG
private	private	privat	privaty	ADJ;INDF;FEM;PL	
private	prywatne	privat	prywatny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
private	szeregowy	privat	szeregowy	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
private	prywatna	privat	prywatny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
private	prywatny	privat	prywatny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
profesionala	zawodowe	profesional	zawodowy	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
profesionala	zawodowych	profesional	zawodowy	N;DEF;FEM;SG	ADJ;GEN;MASC;PL
profesionala	profesjonalne	profesional	profesjonalny	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
profesionala	profesjonalna	profesional	profesjonalny	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
profesionala	profesjonalny	profesional	profesjonalny	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
profesionala	profesjonalnie	profesional	profesjonalnie	N;DEF;FEM;SG	ADV
fips	fips	fips	fips	ADJ;INDF;MASC;SG	
melodii	pieśni	melodie	pieśń	N;INDF;FEM;PL	
creeaza	tworzy	creează	tworzyć	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
creeaza	stwórz	creează	stwórz	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;SG;2;FIN;ACT
creeaza	utwórz	creează	utwórzyć	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;SG;2;FIN;ACT
creeaza	tworzy	creează	tworzyć	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
creeaza	stwarza	creează	stwarz	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
lasa	pozwól	lăsa	pozwolić	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;SG;2;FIN;ACT
incheie	podsumowując	incheie	podsumowywać		V;IPFV;PRS;V.CVB;ACT
contemporana	nowoczesny	contemporană	nowoczesny	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
contemporana	współczesny	contemporană	współczesny	ADJ;DEF;FEM;SG	
contemporana	współczesnej	contemporană	współczesny	ADJ;DEF;FEM;SG	
contemporana	współczesne	contemporană	współczesny	ADJ;DEF;FEM;SG	
contemporana	współczesna	contemporană	współczesny	ADJ;DEF;FEM;SG	N;NOM;FEM;SG
scrierea	pisanie	scriere	pisać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
scrierea	pisać	scriere	pisać	N;DEF;FEM;SG	V;IPFV;NFIN;ACT
scrierea	pismo	scriere	pismo	N;DEF;FEM;SG	N;NOM;NEUT;SG
conceptul	koncepcja	concept	koncepcja	N;DEF;MASC;SG	N;NOM;FEM;SG
conceptul	pojęcie	concept	pojęcie	N;DEF;MASC;SG	N;NOM;NEUT;SG
conceptul	koncepcji	concept	koncepcja	N;DEF;MASC;SG	N;GEN;FEM;SG
corneliu	corneliu	corneliu	cornel	PROPN	
vizitat	odwiedzili	vizita	odwiedzić	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;PL;PST;FIN;ACT
vizitat	odwiedził	vizita	odwiedzić	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
vizitat	odwiedziła	vizita	odwiedzić	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
velika	velika	velikă	velika	PROPN	PROPN;NOM;FEM;SG
network	sieci	network	sieć	N;INDF;MASC;SG	
network	network	network	network	N;INDF;MASC;SG	
emis	wydano	emite	wydać	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
emis	emitowanych	emite	emitować	ADJ;INDF;MASC;SG	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
andrew	andrzej	andrew	andrzej	PROPN	PROPN;NOM;MASC;SG
andrew	andrzeja	andrew	andrzej	PROPN	
andrew	andrew	andrew	andrew	PROPN	PROPN;NOM;MASC;SG
simbolul	symbol	simbol	symbol	N;DEF;MASC;SG	N;NOM;MASC;SG
simbolul	symbolu	simbol	symbol	N;DEF;MASC;SG	N;GEN;MASC;SG
cai	cai	cal	cai	N;INDF;MASC;PL	PROPN;NOM;MASC;SG
cfr	cfr	cfr	cfr	PROPN	
eliberarea	zwolnienie	eliberare	zwolnienie	N;DEF;FEM;SG	N;NOM;NEUT;SG;V.MSDR
eliberarea	uwolnienie	eliberare	uwolnić	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
eliberarea	wyzwolenia	eliberare	wyzwolić	N;DEF;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
eliberarea	wyzwolenie	eliberare	wyzwolenie	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
solutie	rozwiązanie	solutie	rozwiązanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
solutie	roztwór	solutie	roztwór	N;INDF;FEM;SG	N;NOM;MASC;SG
solutie	rozwiązania	solutie	rozwiązanie	N;INDF;FEM;SG	N;NOM;NEUT;PL
solutie	rozwiązanie	solutie	rozwiązanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
solutie	roztwór	solutie	roztwór	N;INDF;FEM;SG	N;NOM;MASC;SG
solutie	rozwiązania	solutie	rozwiązanie	N;INDF;FEM;SG	N;NOM;NEUT;PL
personajele	znaków	personaj	znak	N;DEF;FEM;PL	N;GEN;MASC;PL
personajele	postacie	personaj	postać	N;DEF;FEM;PL	N;NOM;MASC;PL
personajele	znaki	personaj	znak	N;DEF;FEM;PL	N;NOM;MASC;PL
personajele	postaci	personaj	postać	N;DEF;FEM;PL	
personajele	bohaterowie	personaj	bohater	N;DEF;FEM;PL	N;NOM;MASC;PL
personajele	postać	personaj	postać	N;DEF;FEM;PL	N;NOM;FEM;SG
patrimoniul	dziedzictwo	patrimoniu	dziedzictwo	N;DEF;MASC;SG	N;NOM;NEUT;SG
patrimoniul	dziedzictwa	patrimoniu	dziedzictwo	N;DEF;MASC;SG	N;GEN;NEUT;SG
medii	średnio	medie	średnio	N;INDF;FEM;PL	
medii	średnie	medie	średnie	N;INDF;FEM;PL	
medii	średni	medie	średnia	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
medii	przeciętny	medie	przeciętny	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
