что	कया	что	कया	PRO;NOM	V;SG;FIN;ACT
процессы	प्रक्रियाओं	процесс	प्रक्रिया	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL;3
верховный	सुप्रीम	верховный	सुप्रीम	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
верховный	सर्वोच्च	верховный	सर्वोच्च	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
верховный	परम्	верховный	परम्	ADJ;NOM;MASC;SG	
марина	मरीना	марина	मरीना	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
джонс	जोन्स	джонс	जोन्स	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
отмечает	नोट्स	отмечать	नोट्स	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG;3
отмечает	नोट	отмечать	नोट	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG;3
отмечает	टिप्पणी	отмечать	टिप्पणी	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG;3
отмечает	टीप	отмечать	टीप	V;IPFV;IND;SG;3;PRS;FIN;ACT	
морские	समुद्रतट	морской	समुद्रतट	ADJ;NOM;PL	N;NOM;MASC;SG;3
морские	मरीन	морской	मरीन	ADJ;NOM;PL	
морские	मेरीटाइम	морской	मेरीटाइम	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
франц	फ्रांज	франц	फ्रांज	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
исполнитель	यजमान	исполнитель	यजमान	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
исполнитель	perpetrator	исполнитель	perpetrator	N;ANIM;NOM;MASC;SG	V;IPFV;MASC;V.PTCP;ACT
фотография	photo	фотография	photo	N;INAN;NOM;FEM;SG	
фотография	छायांकन	фотография	छायांकन	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
храмы	मंदिरों	храм	मंदिर	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
комментарий	comment	комментарий	comment	N;INAN;NOM;MASC;SG	
женская	स्त्री	женский	स्त्री	ADJ;NOM;FEM;SG	N;NOM;FEM;SG;3
женская	महिला	женский	महिला	ADJ;NOM;FEM;SG	N;NOM;FEM;SG;3
женская	मादा	женский	मादा	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
музыкантов	संगीतकार	музыкант	संगीतकार	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
музыкантов	संगीतकारों	музыкант	संगीतकार	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
классе	ग्रेड	класс	ग्रेड	N;INAN;ESS;MASC;SG	N;NOM;MASC;SG;3
высшая	सुप्रीम	высший	सुप्रीम	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
высшая	सर्वोच्च	высший	सर्वोच्च	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
высшая	परम्	высший	परम्	ADJ;NOM;FEM;SG	
заболевания	बीमारियों	заболевание	बीमारी	N;INAN;NOM;NEUT;PL	N;ACC;FEM;PL;3
заболевания	रोगों	заболевание	रोग	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
заболевания	विकार	заболевание	विकार	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
заболевания	रोग	заболевание	रोग	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
заболевания	बीमारी	заболевание	बीमारी	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
глав	अध्याय	глава	अध्याय	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
кардинал	कार्डिनल	кардинал	कार्डिनल	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
обложки	आवरण	обложка	आवरण	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
обложки	कवर	обложка	कवर	N;INAN;NOM;FEM;PL	
обложки	कवर	обложка	कवर	N;INAN;NOM;FEM;PL	
уфа	ऊफ़ा	уф	ऊफ़ा	N;INAN;NOM;FEM;SG	
неожиданно	अप्रत्याशित	неожиданно	अप्रत्याशित	ADV	ADJ
неожиданно	अनपेक्षित	неожиданно	अनपेक्षित	ADV	ADJ
саксония	सैक्सोनी	саксоние	सैक्सोनी	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
тяжело	हार्ड	тяжелый	हार्ड	ADJ;NEUT;SG	
тяжело	कठिन	тяжелый	कठिन	ADJ;NEUT;SG	ADP
тяжело	मेहनत	тяжелый	मेहनत	ADJ;NEUT;SG	N;NOM;FEM;SG;3
тяжело	मुश्किल	тяжелый	मुश्किल	ADJ;NEUT;SG	
романы	romana	роман	romana	N;INAN;NOM;MASC;PL	
строго	स्क्रिप्ट्स	строго	स्क्रिप्ट	ADV	N;NOM;MASC;PL;3
строго	सख्त	строго	सख्त	ADV	ADJ
строго	सख्ती	строго	सख्ती	ADV	N;NOM;FEM;SG;3
внешний	बाह्य	внешний	बाह्य	ADJ;NOM;MASC;SG	
основателей	संस्थापकों	основатель	संस्थापक	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
сторонников	समर्थक	сторонник	समर्थक	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL;3
гонки	जातियों	гонка	जाति	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
гонки	दौड़	гонка	दौड	N;INAN;NOM;FEM;PL	
гонки	दौड़	гонка	दौड	N;INAN;NOM;FEM;PL	
гонки	जाति	гонка	जाति	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
гонки	रेस	гонка	रेस	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
гонки	दौड़	гонка	दौड	N;INAN;NOM;FEM;PL	
гонки	रेसिंग	гонка	रेसिंग	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
млрд	अरब	миллиард	अरब	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сирии	सीरियन	сирия	सीरियन	N;INAN;NOM;FEM;PL	
сирии	सीरिया	сирия	सीरिया	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
сирии	सीरियाई	сирия	सीरियाई	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
вниз	bas	вниз	bas	ADV	
солдаты	सैनिकों	солдат	सैनिक	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
солдаты	सैनिको	солдат	सैनिको	N;ANIM;NOM;MASC;PL	
зеландии	जीलैंड	зеландия	जीलैंड	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
казань	कज़न	казань	कज़न	N;INAN;NOM;FEM;SG	
вооружения	armament	вооружение	armament	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
сердца	दिलों	сердце	दिल	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
сердца	दिल	сердце	दिल	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
королевы	मोहरे	королева	मोहरा	N;ANIM;NOM;FEM;PL	N;NOM;MASC;SG;3
королевы	queens	королева	queens	N;ANIM;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
точек	बिंदु	точка	बिंदु	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
точек	पॉइंट	точка	पॉइंट	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
точек	अंक	точка	अंक	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
исправить	फिक्स	исправить	फिक्स	V;PFV;NFIN;ACT	N;NOM;MASC;SG;3
исправить	सही	исправить	सही	V;PFV;NFIN;ACT	ADJ
брайан	ब्रायन	брайан	ब्रायन	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
брайан	ब्रायन	брайан	ब्रायन	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чехословакии	चेकोस्लोवाकिया	чехословакия	चेकोस्लोवाकिया	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
спортсменов	एथलीट	спортсмен	एथलीट	N;ANIM;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
левой	बायां	левый	बायां	ADJ;INS;FEM;SG	
левой	बाएं	левый	बाएं	ADJ;INS;FEM;SG	N;NOM;MASC;SG;3
левой	बाएँ	левый	बाएं	ADJ;INS;FEM;SG	
турция	तुर्क	турция	तुर्क	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
турция	तुर्की	турция	तुर्की	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
турция	तुर्कों	турция	तुर्क	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL;3
сезонов	मौसम	сезон	मौसम	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
сезонов	सीज़न	сезон	सीज़न	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
софия	सोफिया	софия	सोफिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
журналы	दैनिकी	журнал	दैनिकी	N;INAN;NOM;MASC;PL	
журналы	मैगज़ीन	журнал	मैगज़ीन	N;INAN;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
действительности	मान्यता	действительность	मान्यता	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG;3
действительности	वैधता	действительность	वैधता	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG;3
действительности	वैध	действительность	वैध	N;INAN;GEN;FEM;SG	
версий	संस्करण	версия	संस्करण	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
средних	मध्यम	средний	मध्यम	ADJ;GEN;PL	
средних	माध्यम	средний	माध्यम	ADJ;GEN;PL	N;NOM;MASC;SG;3
средних	मीडियम	средний	मीडियम	ADJ;GEN;PL	
ноги	पैरों	нога	पैर	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
ноги	पाँव	нога	पाँव	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
ноги	पांव	нога	पाँव	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
ноги	फ़ुट	нога	फोुट	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
ноги	फीट	нога	फुट	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
ноги	पैरों	нога	पैर	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
ноги	टाँगे	нога	टाँग	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
читателей	पाठक	читатель	पाठक	N;ANIM;ACC;MASC;PL	
лагеря	कैम्प	лагерь	कैम्प	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
лагеря	शिविरों	лагерь	शिविर	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
владелец	स्वामी	владелец	स्वामी	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
свободу	आज़ादी	свобода	आज़ादी	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
свободу	आजादी	свобода	आजादी	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
свободу	स्वतंत्रता	свобода	स्वतन्त्रता	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
нина	नीना	нина	नीना	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
едва	मुश्किल	едва	मुश्किल	PART	
религиозных	धार्मिक	религиозный	धार्मिक	ADJ;GEN;PL	ADJ;NOM
церквей	चर्च	церковь	चर्च	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
секунд	सेकेण्ड	секунда	सेकेण्ड	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
секунд	सेकंड	секунда	सेकंड	N;INAN;GEN;FEM;PL	PROPN;NOM;MASC;SG;3
секунд	सेकण्ड	секунда	सेकण्ड	N;INAN;GEN;FEM;PL	
секунд	सेकेंड	секунда	सेकेंड	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
собственное	अपनी	собственный	अपना	ADJ;NOM;NEUT;SG	PRO;NOM;FEM
собственное	खुद	собственный	खुद	ADJ;NOM;NEUT;SG	PRO;NOM
собственное	स्वयं	собственный	स्वयं	ADJ;NOM;NEUT;SG	
собственное	अपने	собственный	अपना	ADJ;NOM;NEUT;SG	PRO;NOM;MASC
собственное	अपना	собственный	अपना	ADJ;NOM;NEUT;SG	PRO;NOM;MASC;SG
замужем	विवाहित	замужем	विवाहित	N;ANIM;INS;MASC;SG	N;NOM;MASC;SG;3
замужем	शादीशुदा	замужем	शादीशुदा	N;ANIM;INS;MASC;SG	N;NOM;FEM;SG;3
швейцария	स्विट्जरलैंड	швейцария	स्विट्जरलैंड	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
швейцария	स्विट्ज़रलैंड	швейцария	स्विट्ज़रलैंड	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
разница	फर्क	разница	फर्क	N;INAN;NOM;FEM;SG	
разница	अंतर	разница	अंतर	N;INAN;NOM;FEM;SG	
днк	डीएनए	днк	डीएनए	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
сюр	सूर	сюртить	सूर	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
доступа	पहुँच	доступ	पहुँच	N;INAN;GEN;MASC;SG	V;ACT
доступа	एक्सेस	доступ	एक्सेस	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
доступа	पहुंच	доступ	पहुंच	N;INAN;GEN;MASC;SG	V;ACT
доступа	अभिगम	доступ	अभिगम	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
классической	शास्त्रीय	классический	शास्त्रीय	ADJ;INS;FEM;SG	PROPN;NOM;SG;3
измерения	माप	измерение	माप	N;INAN;NOM;NEUT;PL	
измерения	मूल्यांकन	измерение	मूल्यांकन	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
измерения	माप	измерение	माप	N;INAN;NOM;NEUT;PL	
измерения	मापन	измерение	मापन	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
англо	आंग्ल	англо	आंग्ल	ADV	
соединений	यौगिकों	соединение	यौगिक	N;INAN;GEN;NEUT;PL	N;ACC;MASC;PL;3
арт	कला	арт	कला	ADV	N;NOM;FEM;SG;3
арт	आर्ट	арт	आर्ट	ADV	N;NOM;MASC;SG;3
светлана	स्वेतलाना	светлана	स्वेतलाना	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
объединить	विलय	объединить	विलय	V;PFV;NFIN;ACT	N;NOM;MASC;SG;3
объединить	एकजुट	объединить	एकजुट	V;PFV;NFIN;ACT	ADV
соответствующих	उपयुक्त	соответствовать	उपयुक्त	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
соответствующих	उचित	соответствовать	उचित	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ;NOM
соответствующих	प्रासंगिक	соответствовать	प्रासंगिक	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
диска	डिस्क	диск	डिस्क	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
горе	रंज	горе	रंज	N;INAN;NOM;NEUT;SG	
горе	विषाद	горе	विषाद	N;INAN;NOM;NEUT;SG	
принцесса	राजकुमारी	принцесса	राजकुमारी	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
горных	पर्वत	горный	पर्वत	ADJ;GEN;PL	N;NOM;MASC;SG;3
горных	पहाड़	горный	पहाड	ADJ;GEN;PL	N;NOM;MASC;SG;3
спортивный	एथलेटिक	спортивный	एथलेटिक	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колумбии	कोलम्बियाई	колумбия	कोलम्बियाई	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
колумбии	कोलम्बिया	колумбия	कोलम्बिया	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
колумбии	कोलंबिया	колумбия	कोलंबिया	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
таблицы	टेबल	таблица	टेबल	N;INAN;NOM;FEM;PL	
доказательства	सबूत	доказательство	सबूत	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
доказательства	प्रूफ	доказательство	प्रूफ	N;INAN;NOM;NEUT;PL	
доказательства	प्रमाण	доказательство	प्रमाण	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
доказательства	सबूत	доказательство	सबूत	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
доказательства	प्रमाण	доказательство	प्रमाण	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
религия	मजहब	религия	मजहब	N;INAN;NOM;FEM;SG	
энциклопедический	encyclopedic	энциклопедический	encyclopedic	ADJ;NOM;MASC;SG	V;IPFV;MASC;PL;V.PTCP;ACT
молодые	युवा	молодой	युवा	ADJ;NOM;PL	N;NOM;MASC;SG;3
молодые	जवान	молодой	जवान	ADJ;NOM;PL	N;NOM;MASC;PL;3
молодые	यंग	молодой	यंग	ADJ;NOM;PL	
крылья	पंखों	крыло	पंख	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
крылья	विंग्स	крыло	विंग	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
студия	स्टुडियो	студия	स्टुडियो	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
предупреждения	चेतावनी	предупреждение	चेतावनी	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
предупреждения	अलर्ट	предупреждение	अलर्ट	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
предупреждения	चेतावनी	предупреждение	चेतावनी	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
предупреждения	सचेतक	предупреждение	सचेतक	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
предупреждения	चेतावनी	предупреждение	चेतावनी	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
залив	खाड़ी	залив	खाड़ी	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
залив	गल्फ	залив	गल्फ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
залив	बे	залив	बे	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
залив	खाड़ी	залив	खाड़ी	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
христиан	क्रिश्चियन	христианин	क्रिश्चियन	N;ANIM;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
христиан	क्रिस्चियन	христианин	क्रिस्चियन	N;ANIM;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
христиан	ईसाई	христианин	ईसाई	N;ANIM;GEN;MASC;PL	
христиан	ईसाइयों	христианин	ईसाई	N;ANIM;GEN;MASC;PL	N;ACC;FEM;PL;3
ирана	ईरानी	иран	ईरानी	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
награда	बदला	награда	बदल	N;INAN;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
выбран	चयनित	выбрать	चयनित	V;PFV;MASC;SG;PST;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
передач	गियर्स	передача	गियर्स	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
музыкальная	संगीतमय	музыкальный	संगीतमय	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
музыкальная	musical	музыкальный	musical	ADJ;NOM;FEM;SG	
долине	घाटी	долина	घाटी	N;INAN;DAT;FEM;SG	N;NOM;FEM;SG;3
контексте	संदर्भ	контекст	संदर्भ	N;INAN;ESS;MASC;SG	N;NOM;MASC;SG;3
контексте	सन्दर्भ	контекст	संदर्भ	N;INAN;ESS;MASC;SG	N;NOM;MASC;SG;3
контексте	कॉन्टेक्स्ट	контекст	कॉन्टेक्स्ट	N;INAN;ESS;MASC;SG	N;NOM;MASC;SG;3
женский	स्त्री	женский	स्त्री	ADJ;NOM;MASC;SG	N;NOM;FEM;SG;3
женский	महिला	женский	महिला	ADJ;NOM;MASC;SG	N;NOM;FEM;SG;3
женский	मादा	женский	मादा	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
странно	अजीब	странный	अजीब	ADJ;NEUT;SG	ADP
странно	अजीब	странный	अजीब	ADJ;NEUT;SG	ADP
странно	विषम	странный	विषम	ADJ;NEUT;SG	
арена	एरिना	арен	एरिना	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
прибыли	लाभ	прибыть	लाभ	V;PFV;IND;PL;PST;FIN;ACT	N;NOM;MASC;SG;3
крис	क्रिस	крис	क्रिस	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
крис	क्रिस	крис	क्रिस	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чин	चिन	чин	चिन	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чин	ठोड़ी	чин	ठोड़ी	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
чин	chin	чин	chin	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
победители	विजेताओं	победитель	विजेता	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
победители	विजेता	победитель	विजेता	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
проиграл	गुमशुदा	проиграть	गुमशुदा	V;PFV;MASC;IND;SG;PST;FIN;ACT	
моделей	मॉडल	модель	मॉडल	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
дополнительных	पूरक	дополнительный	पूरक	ADJ;GEN;PL	N;NOM;MASC;SG;3
кольца	अंगूठी	кольцо	अंगूठी	N;INAN;NOM;NEUT;PL	ADJ;NOM;FEM;SG
кольца	रिंग	кольцо	रिंग	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
кольца	बजती	кольцо	बज	N;INAN;NOM;NEUT;PL	V;IPFV;FEM;SG;V.PTCP;ACT
акции	प्रचार	акция	प्रचार	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
акции	शेयर	акция	शेयर	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
акции	साझा	акция	साझा	N;INAN;NOM;FEM;PL	
акции	स्टॉक्स	акция	स्टॉक्स	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
акции	स्टाक	акция	स्टाक	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
акции	स्टॉक	акция	स्टॉक	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
акции	भण्डार	акция	भण्डार	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
планируется	नियोजित	планировать	नियोजित	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM
десятков	दर्जनों	десяток	दर्जन	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL;3
десятков	दर्जन	десяток	दर्जन	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
ухода	केयर	уход	केयर	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
ухода	परवाह	уход	परवाह	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
форуме	फोरम	форум	फोरम	N;INAN;ESS;MASC;SG	N;NOM;FEM;SG;3
форуме	मंच	форум	मंच	N;INAN;ESS;MASC;SG	N;NOM;MASC;SG;3
форуме	फ़ोरम	форум	फाोरम	N;INAN;ESS;MASC;SG	
ваша	आपकी	ваш	आप	DET;NOM;FEM;SG	PRO;FEM;SG;2;FORM
ваша	आपके	ваш	आप	DET;NOM;FEM;SG	PRO;MASC;SG;2;FORM
ваша	आपका	ваш	आप	DET;NOM;FEM;SG	PRO;MASC;SG;2;FORM
ваша	अपने	ваш	अपना	DET;NOM;FEM;SG	PRO;NOM;MASC
ваша	अपना	ваш	अपना	DET;NOM;FEM;SG	PRO;NOM;MASC;SG
ваша	तुम्हारा	ваш	तुम्हारा	DET;NOM;FEM;SG	PRO;MASC;SG;3
ваша	आपका	ваш	आप	DET;NOM;FEM;SG	PRO;MASC;SG;2;FORM
ваша	तुम्हारी	ваш	तुम्हारी	DET;NOM;FEM;SG	PRO;FEM;SG;3
лицензии	लाइसेंस	лицензия	लाइसेंस	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
лицензии	अनुज्ञा	лицензия	अनुज्ञा	N;INAN;NOM;FEM;PL	
лицензии	लाइसेंस	лицензия	लाइसेंस	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
спасти	सहेजें	спасти	सहेज	V;PFV;NFIN;ACT	N;NOM;MASC;SG;3
спасти	उद्धार	спасти	उद्धार	V;PFV;NFIN;ACT	N;NOM;MASC;SG;3
спасти	बचाव	спасти	बचाव	V;PFV;NFIN;ACT	N;NOM;MASC;SG;3
поезд	ट्रैन	поезд	ट्रैन	N;INAN;NOM;MASC;SG	
автомобили	कार	автомобиль	कार	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
автомобили	कारों	автомобиль	कार	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL;3
автомобили	वाहनों	автомобиль	वाहन	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
автомобили	ऑटोमोबाइल	автомобиль	ऑटोमोबाइल	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
приключения	एडवेंचर	приключение	एडवेंचर	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
внешних	बाहरी	внешний	बाहरी	ADJ;GEN;PL	ADJ;NOM
внешних	बाह्य	внешний	बाह्य	ADJ;GEN;PL	
породы	नस्ल	порода	नस्ल	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
балтийского	बाल्टिक	балтийский	बाल्टिक	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
девять	नहला	девять	नहला	NUM;NOM	V;MASC;SG;V.PTCP;ACT
свободной	निशुल्क	свободный	निशुल्क	ADJ;INS;FEM;SG	N;NOM;MASC;SG;3
свободной	मुफ्त	свободный	मुफ्त	ADJ;INS;FEM;SG	N;NOM;MASC;SG;3
свободной	फ्री	свободный	फ्री	ADJ;INS;FEM;SG	
свободной	आजाद	свободный	आजाद	ADJ;INS;FEM;SG	PROPN;NOM;MASC;SG;3
свободной	फ़्री	свободный	फा्री	ADJ;INS;FEM;SG	
противник	प्रतिकूल	противник	प्रतिकूल	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
противник	विरोधी	противник	विरोधी	N;ANIM;NOM;MASC;SG	ADJ
противник	प्रतिद्वन्दी	противник	प्रतिद्वन्दी	N;ANIM;NOM;MASC;SG	
минуты	मिनट	минута	मिनट	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
альберт	अल्बर्ट	альберт	अल्बर्ट	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
подразделений	इकाइयों	подразделение	इकाई	N;INAN;GEN;NEUT;PL	N;ACC;FEM;PL;3
подразделений	इकाईयाँ	подразделение	इकाई	N;INAN;GEN;NEUT;PL	N;NOM;FEM;PL;3
подразделений	यूनिट	подразделение	यूनिट	N;INAN;GEN;NEUT;PL	N;NOM;FEM;SG;3
подразделений	इकाइयाँ	подразделение	इकाई	N;INAN;GEN;NEUT;PL	N;NOM;FEM;PL;3
подразделений	इकाई	подразделение	इकाई	N;INAN;GEN;NEUT;PL	N;NOM;FEM;SG;3
столетия	centennial	столетие	centennial	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
столетия	सदियों	столетие	सदी	N;INAN;NOM;NEUT;PL	N;ACC;FEM;PL;3
активность	क्रियाएँ	активность	क्रिया	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL;3
заблокирован	तालाबंद	блокировать	तालाबंद	V;PFV;MASC;SG;PST;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
