den	το	den	ο	PRO;DEF;MASC+FEM;SG	DET;NOM;DEF;NEUT;SG
sport	αθλητικά	sport	αθλητικά	N;NOM;INDF;MASC+FEM;SG	ADV
advokat	δικηγόρο	advoka	δικηγόρος	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
cameron	κάμερον	cameron	κάμερον	PROPN;NOM	PROPN;NOM;MASC;SG
armé	στρατό	arm	στρατός	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
vitt	άσπρο	vitt	άσπρο	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
vitt	λευκό	vitt	λευκός	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
vitt	λευκά	vitt	λευκός	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
lättare	αναπτήρα	lätt	αναπτήρα	ADJ;NOM;CMPR	N;ACC;MASC;SG
marcus	marcus	marcus	marcus	PROPN;NOM	
marcus	μάρκους	marcus	μάρκος	PROPN;NOM	N;NOM;MASC;PL
kentucky	κεντάκι	kentucky	κεντάκι	PROPN;NOM	
artist	καλλιτέχνη	artist	καλλιτέχνος	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
down	down	do	down	N;NOM;INDF;MASC+FEM;SG	
down	κάτω	do	κάτω	N;NOM;INDF;MASC+FEM;SG	ADV
down	κατω	do	κατω	N;NOM;INDF;MASC+FEM;SG	ADV
video	video	vide	video	N;NOM;INDF;MASC+FEM;SG	
fält	χωράφια	fält	χωράφιο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
fält	πεδία	fält	πεδίο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
huvudet	κεφαλής	huvud	κεφαλής	N;NOM;DEF;NEUT;SG	N;GEN;FEM;SG
huvudet	κεφαλή	huvud	κεφαλή	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
viola	βιόλα	viola	βιόλα	N;NOM;INDF;MASC+FEM;SG	
parlamentet	κοινοβουλίου	parlamente	κοινοβούλιο	N;NOM;DEF;NEUT;SG	N;GEN;NEUT;SG
spansk	ισπανοί	spansk	ισπανός	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;PL
spansk	ισπανικά	spansk	ισπανικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
undvika	αποφυγή	undvika	αποφυγή	V;IMP;NFIN;ACT	N;DAT;FEM;SG
undvika	αποφεύγω	undvika	αποφεύγω	V;IMP;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
undvika	αποφυγή	undvika	αποφυγή	V;IMP;NFIN;ACT	N;DAT;FEM;SG
undvika	αποφύγετε	undvika	αποφεύγω	V;IMP;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
undvika	αποφευχθεί	undvika	αποφεύγω	V;IMP;NFIN;ACT	V;PFV;NFIN;PASS
undvika	αποφεύγετε	undvika	αποφεύγω	V;IMP;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
vinst	κέρδη	vinst	κέρδος	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
vinst	κερδίσει	vinst	κερδίζω	N;NOM;INDF;MASC+FEM;SG	V;PFV;NFIN;ACT
vinst	νίκη	vinst	νίκη	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
vinst	κέρδισε	vinst	κερδίζω	N;NOM;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
vinst	κέρδη	vinst	κέρδος	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
sjukhus	νοσοκομείων	sjukhus	νοσοκομείο	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;PL
sjukhus	νοσοκομεία	sjukhus	νοσοκομείο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
förmåga	ικανότητα	förmåga	ικανότητα	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
historisk	ιστορικές	historisk	ιστορικός	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
historisk	ιστορικά	historisk	ιστορικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
bertil	μπέρτιλ	bertil	μπέρτιλ	PROPN;NOM	
privata	ιδιωτικά	privat	ιδιωτικός	ADJ;NOM;PL	ADV
privata	ιδιωτική	privat	ιδιωτικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
privata	ιδιωτικό	privat	ιδιωτικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
privata	ιδιωτικός	privat	ιδιωτικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
gemensamma	άρθρωση	gemensam	άρθρωση	ADJ;NOM;PL	N;ACC;FEM;SG
gemensamma	κοινή	gemensam	κοινός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
gemensamma	κοινός	gemensam	κοινός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
gemensamma	συχνές	gemensam	συχνή	ADJ;NOM;PL	N;NOM;FEM;PL
dakota	ντακότα	dakot	ντακότα	PROPN;NOM	
nyheter	νέα	nyhet	νέος	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;NEUT;PL
nyheter	νεα	nyhet	νέος	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
nyheter	news	nyhet	news	N;NOM;INDF;MASC+FEM;PL	
ray	ρέι	ray	ρέγω	PROPN;NOM	
ray	ρει	ray	ρεις	PROPN;NOM	
ray	ray	ray	ray	PROPN;NOM	
köptes	αγόρασε	köpa	αγοράζω	V;IND;PST;FIN;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
show	εμφάνιση	show	εμφάνιση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
show	show	show	show	N;NOM;INDF;MASC+FEM;SG	
show	δείξω	show	δείξω	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
show	παράσταση	show	παράσταση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tornet	πύργο	torn	πύργος	N;NOM;DEF;NEUT;SG	N;ACC;MASC;SG
skiva	δίσκο	skiva	δίσκο	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
skiva	δίσκο	skiva	δίσκο	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
ändra	αλλάζει	ändra	αλλάζω	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ändra	αλλάζω	ändra	αλλάζω	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
ändra	τροποποίηση	ändra	τροποποίηση	V;IMP;FIN;ACT	N;ACC;FEM;SG
ändra	αλλαγή	ändra	αλλαγή	V;IMP;FIN;ACT	N;ACC;FEM;SG
ändra	μεταβολή	ändra	μεταβολή	V;IMP;FIN;ACT	N;NOM;FEM;SG
ändra	ρέστα	ändra	ρέστα	V;IMP;FIN;ACT	N;NOM;NEUT;PL
tider	times	tid	times	N;NOM;INDF;MASC+FEM;PL	
döden	θάνατο	död	θάνατος	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
oavsett	ανεξαρτήτως	oavsett	ανεξάρτητα	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
oavsett	ασχέτως	oavsett	ασχέτως	N;NOM;INDF;MASC+FEM;SG	ADV
bred	πλατύ	bred	πλατύ	ADJ;NOM;INDF;MASC+FEM;SG	ADV
bred	ευρύ	bred	ευρύς	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bred	πλατιά	bred	πλατιά	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
totala	συνολο	total	συνολο	ADJ;NOM;PL	N;NEUT;SG
totala	σύνολο	total	σύνολο	ADJ;NOM;PL	N;NOM;NEUT;SG
totala	συνολικά	total	συνολικά	ADJ;NOM;PL	ADV
may	μάη	may	μάη	N;NOM;INDF;NEUT;SG	ADP
may	μέι	may	μέι	N;NOM;INDF;NEUT;SG	
färger	χρωστικές	färg	χρωστικός	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;FEM;PL
manchester	μάντσεστερ	manchest	μάντσεστερ	N;NOM;INDF;MASC+FEM;PL	
manchester	manchester	manchest	manchester	N;NOM;INDF;MASC+FEM;PL	
mato	μάτο	mato	μάτο	PROPN;NOM	N
öka	αύξηση	öka	αύξηση	V;IMP;FIN;ACT	N;NOM;FEM;SG
motiv	κίνητρο	motiv	κίνητρο	N;NOM;INDF;NEUT;SG	N;ACC;NEUT;SG
motiv	πλαίσια	motiv	πλαίσιο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
motiv	κίνητρα	motiv	κίνητρο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
bergman	μπέργκμαν	bergman	μπέργκμαν	PROPN;NOM	
revolutionen	επανάσταση	revolution	επανάσταση	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
ute	out	ute	out	ADV	
game	game	game	game	N;NOM;INDF;NEUT;SG	
game	παιχνιδι	game	παιχνιδι	N;NOM;INDF;NEUT;SG	
gul	κίτρινα	gul	κίτρινος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
gul	κίτρινο	gul	κίτρινος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gul	γκιούλ	gul	γκιούλ	ADJ;NOM;INDF;MASC+FEM;SG	
äkta	ρεάλ	äkta	ρεάλ	ADJ;NOM	
äkta	αληθινά	äkta	αληθινός	ADJ;NOM	ADV
äkta	αυθεντικά	äkta	αυθεντικά	ADJ;NOM	ADV
paz	παζ	paz	παζ	PROPN;NOM	
fisk	ιχθείς	fisk	ιχθής	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL
fisk	ψάρια	fisk	ψάριος	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
kunskap	γνώσεις	kunskap	γνώση	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
kunskap	γνώσει	kunskap	γνώσει	N;NOM;INDF;MASC+FEM;SG	N;DAT;FEM;SG
kunskap	γνώση	kunskap	γνώση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
håkan	χακάν	håka	χακάν	PROPN;NOM	PROPN;NOM;MASC;SG
cambridge	κέιμπριτζ	cambridge	κέιμπριτζ	PROPN;NOM	
cambridge	κέμπριτζ	cambridge	κέμπριτζ	PROPN;NOM	
bilda	μορφη	bilda	μορφη	V;IMP;FIN;ACT	N;NOM;FEM;SG
bilda	μορφή	bilda	μορφή	V;IMP;FIN;ACT	N;NOM;FEM;SG
bilda	έντυπο	bilda	έντυπο	V;IMP;FIN;ACT	N;NOM;NEUT;SG
bilda	φόρμα	bilda	φόρμα	V;IMP;FIN;ACT	N;ACC;FEM;SG
robinson	robinson	robinson	robinson	N;NOM;INDF;MASC+FEM;SG	
robinson	ρόμπινσον	robinson	ρόμπινσον	N;NOM;INDF;MASC+FEM;SG	
turner	turner	turner	turner	PROPN;NOM	
turner	τέρνερ	turner	τέρνερ	PROPN;NOM	
papua	παπούα	papua	παπώ	PROPN;NOM	PROPN;NOM;FEM;SG
population	πληθυσμού	population	πληθυσμός	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
slutar	λήγει	sluta	λήγω	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
slutar	στάσεις	sluta	στάση	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
skara	skara	skara	skara	N;NOM;INDF;MASC+FEM;SG	
justicia	justicia	justicia	justicia	ADJ;NOM;INDF;MASC+FEM;SG	
golden	χρυσό	gold	χρυσός	N;NOM;DEF;MASC+FEM;SG	
golden	golden	gold	golden	N;NOM;DEF;MASC+FEM;SG	
golden	χρυσά	gold	χρυσάς	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;PL
värld	world	värld	world	N;NOM;INDF;MASC+FEM;SG	
värld	κόσμο	värld	κόσμος	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
anthony	anthony	anthony	anthony	PROPN;NOM	
anthony	αντονι	anthony	αντονι	PROPN;NOM	
anthony	άντονι	anthony	άντονι	PROPN;NOM	
demokratiska	δημοκρατικός	demokratisk	δημοκρατικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
demokratiska	δημοκρατικό	demokratisk	δημοκρατικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
demokratiska	δημοκρατική	demokratisk	δημοκρατικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
christina	χριστίνα	christin	χριστίνα	PROPN;NOM	PROPN;NOM;FEM;SG
christina	κριστίνα	christin	κριστίνα	PROPN;NOM	
dead	νεκροί	dead	νεκρός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL
dead	νεκρός	dead	νεκρός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
dead	νεκρό	dead	νεκρός	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
lawrence	λόρενς	lawrence	λόρης	N;NOM;INDF;NEUT;SG	PROPN;NOM;FEM;SG
lawrence	λώρενς	lawrence	λώρης	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;PL
allan	άλαν	allan	άλαν	PROPN;NOM	PROPN;NOM;MASC;SG
porträtt	πορτρέτα	porträtt	πορτρέτα	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
brandenburg	βραδεμβούργο	brandenburg	βραδεμβούργο	PROPN;NOM	PROPN;NOM;FEM;SG
doro	doro	doro	doro	N;NOM;INDF;MASC+FEM;SG	
klassisk	κλασικά	klassisk	κλασικός	ADJ;NOM;INDF;MASC+FEM;SG	ADV
klassisk	κλασσικά	klassisk	κλασσικός	ADJ;NOM;INDF;MASC+FEM;SG	ADV
klassisk	κλασικά	klassisk	κλασικός	ADJ;NOM;INDF;MASC+FEM;SG	ADV
zambia	ζάμπια	zambi	ζάμπιο	PROPN;NOM	PROPN;NOM;FEM;SG
särskilda	συγκεκριμένα	särskild	συγκεκριμένα	ADJ;NOM;PL;PST;V.PTCP	ADV
särskilda	συγκεκριμένος	särskild	συγκεκριμένος	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG
särskilda	ειδική	särskild	ειδικός	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;FEM;SG
särskilda	special	särskild	special	ADJ;NOM;PL;PST;V.PTCP	
särskilda	σπέσιαλ	särskild	σπέσιαλ	ADJ;NOM;PL;PST;V.PTCP	N;NOM;FEM;SG
stewart	στιούαρτ	stew	στιούαρτ	PROPN;NOM	
stewart	στούαρτ	stew	στούαρτ	PROPN;NOM	
stewart	stewart	stew	stewart	PROPN;NOM	
liban	liban	liban	liban	N;NOM;INDF;MASC+FEM;SG	
sjätte	έκτη	sjätte	έκτος	ADJ;NOM	NUM;NOM;FEM;SG
sjätte	έκτος	sjätte	έκτος	ADJ;NOM	N;NOM;MASC;SG
sjätte	έκτο	sjätte	έκτος	ADJ;NOM	NUM;NOM;NEUT;SG
förstår	κατάλαβε	förstå	καταλαβαίνω	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kristina	κριστίνα	kristin	κριστίνα	PROPN;NOM	
jimmy	τζίμι	jimmy	τζίμι	PROPN;NOM	
jimmy	jimmy	jimmy	jimmy	PROPN;NOM	
jimmy	τζίμυ	jimmy	τζίμυ	PROPN;NOM	N
beslutade	αποφασίστηκε	besluta	αποφασίζω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
television	τηλεόραση	television	τηλεόραση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
television	tv	television	tv	N;NOM;INDF;MASC+FEM;SG	
television	τηλεοραση	television	τηλεοραση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
bell	κουδούνι	bell	κουδούνι	PROPN;NOM	N;NOM;NEUT;SG
bell	καμπάνα	bell	καμπάνα	PROPN;NOM	N;NOM;FEM;SG
bell	μπελ	bell	μπελ	PROPN;NOM	
bell	καμπανάκι	bell	καμπανάκι	PROPN;NOM	N;NOM;NEUT;SG
bell	bell	bell	bell	PROPN;NOM	
basse	ιδιωτικά	basse	ιδιωτικός	N;NOM;INDF;MASC+FEM;SG	ADV
basse	ιδιωτική	basse	ιδιωτικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
basse	ιδιωτικό	basse	ιδιωτικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
basse	ιδιωτικός	basse	ιδιωτικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
ljud	ήχο	ljud	ήχο	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
ljud	ακούγεται	ljud	ακούω	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
ljud	ήχους	ljud	ήχος	N;NOM;INDF;NEUT;SG	N;ACC;MASC;PL
ljud	ήχοι	ljud	ήχος	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
ljud	ήχου	ljud	ήχου	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;SG
ljud	ηχητική	ljud	ηχητικός	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
ljud	ήχο	ljud	ήχο	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
framträdande	εξέχοντα	framträdande	εξέχων	ADJ;NOM;PRS;V.PTCP	ADV
fullt	full	full	full	ADV	
fullt	πλήρη	full	πλήρης	ADV	ADJ;NOM;FEM;SG
fullt	πλήρες	full	πλήρης	ADV	N;NOM;NEUT;SG
fullt	πλήρης	full	πλήρης	ADV	ADJ;NOM;FEM;SG
orter	πόλεων	ort	πόλη	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL
bernard	μπερνάρντ	bernard	μπερνάρντ	N;NOM;INDF;MASC+FEM;SG	ADV
bernard	μπερνάρ	bernard	μπερνάρ	N;NOM;INDF;MASC+FEM;SG	
bernard	μπέρναρντ	bernard	μπέρναρντ	N;NOM;INDF;MASC+FEM;SG	
bernard	bernard	bernard	bernard	N;NOM;INDF;MASC+FEM;SG	
graham	γκράχαμ	graham	γκράχαμ	PROPN;NOM	
graham	graham	graham	graham	PROPN;NOM	
mercedes	mercedes	mercedes	mercedes	PROPN;NOM	
mercedes	μερσέντες	mercedes	μερσέντης	PROPN;NOM	PROPN;NOM;FEM;PL
mercedes	μερσεντές	mercedes	μερσεντής	PROPN;NOM	N;NOM;FEM;PL
salt	σολτ	salt	σολτ	N;NOM;INDF;NEUT;SG	
högskolan	college	högskola	college	N;NOM;DEF;MASC+FEM;SG	
chen	chen	chen	chen	PROPN;NOM	
chen	τσεν	chen	τσεν	PROPN;NOM	NUM;NOM;MASC;SG
vintern	χειμώνα	vinter	χειμώνω	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;PL
vintern	γουίντερ	vinter	γουίντερ	N;NOM;DEF;MASC+FEM;SG	
fasta	νηστείας	fast	νηστεία	ADJ;NOM;PL	N;GEN;FEM;SG
fasta	νηστεία	fast	νηστεία	ADJ;NOM;PL	N;NOM;FEM;SG
fasta	σταθερό	fast	σταθερός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
fasta	σταθερή	fast	σταθερός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
fasta	σταθερά	fast	σταθερά	ADJ;NOM;PL	ADV
zürich	ζυρίχη	zürich	ζυρίχη	PROPN;NOM	PROPN;ACC;FEM;SG
zürich	ζυρίχη	zürich	ζυρίχη	PROPN;NOM	PROPN;ACC;FEM;SG
effekt	εφέ	effekt	εφέ	N;NOM;INDF;MASC+FEM;SG	
effekt	αποτέλεσμα	effekt	αποτέλεσμα	N;NOM;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
effekt	επίδραση	effekt	επίδραση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
effekt	αποτελεσματικότητα	effekt	αποτελεσματικότητα	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
viktor	βίκτορ	vikta	βίκτορ	PROPN;NOM	
viktor	βίκτωρ	vikta	βίκτωρ	PROPN;NOM	PROPN;NOM;MASC;SG
viktor	victor	vikta	victor	PROPN;NOM	
viktor	βίκτορ	vikta	βίκτορ	PROPN;NOM	
viktor	βίκτωρ	vikta	βίκτωρ	PROPN;NOM	PROPN;NOM;MASC;SG
salvador	σαλβαδόρ	salvada	σαλβαδόρ	N;NOM;INDF;MASC+FEM;PL	
mandat	εντολή	manda	εντολή	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
vattenfall	καταρράκτη	vattenfall	καταρράκτης	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
vattenfall	καταρράκτες	vattenfall	καταρράκτης	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
honda	honda	hond	honda	N;NOM;INDF;MASC+FEM;SG	
novo	novo	novo	novo	N;NOM;INDF;MASC+FEM;SG	
three	τρεις	three	τρεις	N;NOM;INDF;MASC+FEM;SG	NUM;NOM;MASC;PL
three	three	three	three	N;NOM;INDF;MASC+FEM;SG	
three	τρία	three	τρεις	N;NOM;INDF;MASC+FEM;SG	NUM;NOM;NEUT;PL
three	τρια	three	τρεις	N;NOM;INDF;MASC+FEM;SG	NUM
kejsare	αυτοκράτορα	kejsare	αυτοκράτορα	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
kejsare	αυτοκράτορες	kejsare	αυτοκράτορα	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
grosso	γκρόσο	grosso	γκρόσος	N	
samtida	σύγχρονος	samtida	σύγχρονος	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG
samtida	σύγχρονο	samtida	σύγχρονο	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
samtida	σύγχρονη	samtida	σύγχρονος	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
uruguay	ουρουγουάης	uruguay	ουρουγουάος	PROPN;NOM	N;GEN;FEM;SG
uruguay	ουρουγουάη	uruguay	ουρουγουάος	PROPN;NOM	PROPN;ACC;FEM;SG
oxford	οξφόρδη	oxford	οξφόρδη	PROPN;NOM	PROPN;NOM;FEM;SG
objekt	αντικείμενα	objekt	αντικείμενο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
objekt	αντικείμενα	objekt	αντικείμενο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
objekt	αντικειμένων	objekt	αντικειμένος	N;NOM;INDF;NEUT;SG	ADJ;GEN;NEUT;PL
home	πατρίδα	home	πατρίδα	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
relevans	συνάφεια	relevans	συνάφεια	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tävlingar	διαγωνισμούς	tävling	διαγωνισμός	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
aquitaine	aquitaine	aquitaine	aquitaine	N;NOM;INDF;MASC+FEM;SG	
visades	εμφανίζεται	visa	εμφανίζω	V;IND;PST;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
hamburg	αμβούργο	hamburg	αμβούργο	PROPN;NOM	PROPN;NOM;NEUT;SG
lär	δίδαξε	lära	διδάζω	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
operation	επιχειρηση	operation	επιχειρηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
operation	εγχείρηση	operation	εγχείρηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
operation	λειτουργία	operation	λειτουργία	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
operation	επιχείρηση	operation	επιχείρηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
operation	χειρουργική	operation	χειρουργικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
operation	εγχείρηση	operation	εγχείρηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
luxemburg	λουξεμβούργο	luxemburg	λουξεμβούργο	PROPN;NOM	PROPN;NOM;NEUT;SG
ersatte	αντικαταστάθηκε	ersätta	αντικαθιστώ	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
ersatte	αντικαθίσταται	ersätta	αντικάθιστώ	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
ersatte	αντικαθίστανται	ersätta	αντικαθίσταμαι	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
årligen	ετήσια	årligen	ετήσιος	ADV	ADJ;NOM;FEM;SG
årligen	ετήσιο	årligen	ετήσιος	ADV	N;NOM;NEUT;SG
årligen	ετήσιες	årligen	ετήσιος	ADV	ADJ;NOM;FEM;PL
årligen	ετήσια	årligen	ετήσιος	ADV	ADJ;NOM;FEM;SG
årligen	ετήσιος	årligen	ετήσιος	ADV	ADJ;NOM;MASC;SG
angränsande	δίπλα	angränsande	δίπλα	ADJ;NOM;PRS;V.PTCP	ADV
hundra	hundred	hundra	hundred	NUM;NOM	
miguel	μιγκέλ	miguel	μιγκέλ	PROPN;NOM	
miguel	miguel	miguel	miguel	PROPN;NOM	
nicholas	νίκολας	nichola	νίκολα	PROPN;NOM	PROPN;NOM;MASC;SG
gjorda	φτιαγμένο	göra	φτιαγμένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gjorda	φτιαγμένη	göra	φτιαγμένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
gjorda	έκανε	göra	κάνω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
exakt	ακριβής	exakt	ακριβής	ADV	ADJ;NOM;MASC;SG
tidig	νωρίς	tidig	νωρίς	ADJ;NOM;INDF;MASC+FEM;SG	ADV
tidig	πρόωρη	tidig	πρόωρος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fischer	fischer	fisch	fischer	PROPN;NOM	
fischer	φίσερ	fisch	φίσερ	PROPN;NOM	
sun	κυρ	sun	κυρ	N;NOM;INDF;NEUT;SG	
sun	ήλιος	sun	ήλιος	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG
falls	πτώσεις	falla	πτώση	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
falls	καταρράκτες	falla	καταρράκτης	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
falls	φολς	falla	φολς	N;NOM;INDF;NEUT;SG	
falls	πέφτει	falla	πέφτω	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
skivor	δίσκους	skiva	δίσκος	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
skapat	δημιουργήθηκε	skapa	δημιουργώ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
skapat	δημιούργησε	skapa	δημιουργώ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
skapat	δημιουργήθηκαν	skapa	δημιουργώ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
skapat	δημιουργείται	skapa	δημιουργώ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
mil	μίλι	mil	μίλι	N;NOM;INDF;MASC+FEM;SG	
