پِگھلانا	topi	پِگھلانا	topiti	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
تاکیدی	nujna	تاکیدی	nujen	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تاکیدی	nujen	تاکیدی	nujen	N;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تاکیدی	nujni	تاکیدی	nujen	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تاکیدی	stiskanjem	تاکیدی	stiskanje	N;NOM;MASC;SG;3	N;DAT;NEUT;PL
تاگا	nit	تاگا	nit		N;NOM;FEM;SG
تال	premagal	تال	premagati	N;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
تال	tanka	تال	tanek	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تال	ribniku	تال	ribnik	N;NOM;MASC;SG;3	N;DAT;MASC;SG
تالا	ban	تالا	ban	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تالا	prepoved	تالا	prepoved	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تالا	prepovedi	تالا	prepoved	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تالا	omejevanje	تالا	omejevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تالا	omejitev	تالا	omejitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تالا	ključavnico	تالا	ključavnica	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تالا	ban	تالا	ban	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تالا	prepoved	تالا	prepoved	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تالا	prepovedi	تالا	prepoved	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تالا	omejevanje	تالا	omejevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تالا	omejitev	تالا	omejitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تالا	ključavnico	تالا	ključavnica	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تالابندی	razpusta	تالابندی	razpust	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تالاب	tanka	تالاب	tanek	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تالاب	ribniku	تالاب	ribnik	N;NOM;MASC;SG;3	N;DAT;MASC;SG
تالابیلی	vznemirjenost	تالابیلی	vznemirjenost	ADJ	N;NOM;FEM;SG
تالاش	iskanje	تالاش	iskanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تالاش	išči	تالاش	iskati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَلُّف	ljubezni	تاَلُّف	ljubezen	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تاَلُّف	love	تاَلُّف	lova	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَلُّف	ljubezen	تاَلُّف	ljubezen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَلُّف	naklonjenost	تاَلُّف	naklonjenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تالک	bolt	تالک	bolt		N;NOM;MASC;SG
تالک	ključavnico	تالک	ključavnica		N;ACC;FEM;SG
تاَلُّم	otožnost	تاَلُّم	otožnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَلُّم	žalost	تاَلُّم	žalost	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تاَلُّم	bolečine	تاَلُّم	bolečina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تاَلُّم	bolečino	تاَلُّم	bolečina	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تاَلُّم	bolečina	تاَلُّم	bolečina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَلُّم	žalovanje	تاَلُّم	žalovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تاَلُّم	žalost	تاَلُّم	žalost	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تالمُود	talmud	تالمُود	talmud	PROPN;NOM;MASC;SG;3	N;DAT;MASC;SG
تالی	sledilec	تالی	sledilec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تالی	privrženec	تالی	privrženec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تالی	ključ	تالی	ključ	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تالی	ključno	تالی	ključen	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تالی	sledim	تالی	slediti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN
تالی	jezero	تالی	jezero	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تالی	lake	تالی	lak	PROPN;NOM;MASC;SG;3	
تالی	jezera	تالی	jezero	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تالی	gonorejo	تالی	gonoreti	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تالیف	tolažbo	تالیف	tolažba	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تالیف	sestavi	تالیف	sestava	N;NOM;MASC;SG;3	N;DAT;FEM;SG
تالیف	tolažbo	تالیف	tolažba	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تالیف	sestavi	تالیف	sestava	N;NOM;MASC;SG;3	N;DAT;FEM;SG
تالیکا	trill	تالیکا	trilo	PROPN;NOM;MASC;SG;3	
تام	cele	تام	cel		ADJ;NOM;FEM;PL
تام	cel	تام	cel		ADJ;NOM;INDF;MASC;SG
تام	cela	تام	cel		ADJ;NOM;FEM;SG
تام	celotno	تام	celoten		ADJ;NOM;NEUT;SG
تام	poln	تام	poln		ADJ;NOM;INDF;MASC;SG
تام	full	تام	full		N;NOM;MASC;SG
تام	polno	تام	polno		ADV
تام	polni	تام	poln		ADJ;NOM;MASC;PL
تام	polna	تام	poln		ADJ;NOM;FEM;SG
تام	večer	تام	večer		N;NOM;MASC;SG
تام	vecer	تام	vecer		N;NOM;MASC;SG
تام	zvečer	تام	zvečer		ADV
تام	večerni	تام	večeren		ADJ;NOM;MASC;SG
تام	temo	تام	tema		N;ACC;FEM;SG
تام	tema	تام	tema		N;NOM;FEM;SG
تام	popolna	تام	popoln		ADJ;NOM;FEM;SG
تام	popolno	تام	popoln		ADJ;NOM;NEUT;SG
تام	vznemirjenost	تام	vznemirjenost		N;NOM;FEM;SG
تام	alarm	تام	alar		N;NOM;MASC;SG
تام	preplah	تام	preplah		N;NOM;MASC;SG
تامرس	zlat	تامرس	zlat	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامرس	zlato	تامرس	zlat	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تامرس	zlate	تامرس	zlat	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
تامرس	zlati	تامرس	zlat	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
تامرس	zlata	تامرس	zlat	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تامرس	bakrene	تامرس	bakren	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
تامرس	baker	تامرس	baker	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامرس	bakra	تامرس	bakra	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامڑا	granat	تامڑا	granat	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامس	jezo	تامس	jeza	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تامس	jeza	تامس	jeza	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تامس	fury	تامس	fury	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامس	bes	تامس	bes	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامس	nevednost	تامس	nevednost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تامس	nevednosti	تامس	nevednost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تامسی	jezna	تامسی	jezen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تامسی	jezen	تامسی	jezen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تامسی	jezni	تامسی	jezen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تامسی	jezno	تامسی	jezno	PROPN;NOM;MASC;SG;3	ADV
تامسی	besni	تامسی	besen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تامسی	besen	تامسی	besen	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامسی	besna	تامسی	besen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تامسی	drzni	تامسی	drzen	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
تاَمُّل	oklevanja	تاَمُّل	oklevanje	PROPN;NOM;MASC;SG;3	N;GEN;NEUT;SG
تاَمُّل	dvom	تاَمُّل	dvom	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَمُّل	dvomi	تاَمُّل	dvomiti	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَمُّل	skrb	تاَمُّل	skrb	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَمُّل	zaskrbljenost	تاَمُّل	zaskrbljenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَمُّل	razmislek	تاَمُّل	razmislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَمُّل	odsev	تاَمُّل	odsev	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَمُّل	premislek	تاَمُّل	premislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَمُّل	prijetje	تاَمُّل	prijetje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تاَمُّل	premislek	تاَمُّل	premislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَمُّل	upoštevanje	تاَمُّل	upoštevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تامّہ	poln	تامّہ	poln	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تامّہ	full	تامّہ	full	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تامّہ	polno	تامّہ	polno	PROPN;NOM;MASC;SG;3	ADV
تامّہ	polni	تامّہ	poln	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تامّہ	polna	تامّہ	poln	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تامّہ	popolna	تامّہ	popoln	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تامّہ	popolno	تامّہ	popoln	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تامّہ	cele	تامّہ	cel	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
تامّہ	cel	تامّہ	cel	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تامّہ	cela	تامّہ	cel	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تامّہ	celotno	تامّہ	celoten	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تامین	zaščita	تامین	zaščita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تامین	varstvo	تامین	varstvo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تامین	zaščito	تامین	zaščita	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تامین	varovanje	تامین	varovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تان	melodijo	تان	melodija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تان	napetosti	تان	napetost	N;NOM;MASC;SG;3	N;GEN;FEM;SG
تانا	vročina	تانا	vročina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانا	toplota	تانا	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانا	toplote	تانا	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تانا	test	تانا	test	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانا	preskus	تانا	preskus	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانا	preizkus	تانا	preizkus	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانا	dokazal	تانا	dokazati	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
تانا	stopil	تانا	stopiti	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
تانا	stopi	تانا	stopiti	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;PRS;FIN
تانا	topi	تانا	topiti	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانا	warp	تانا	warpa	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانت	trebuh	تانت	trebuh	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانت	črevesje	تانت	črevesje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تانتا	serijo	تان	serija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تانتا	serije	تان	serija	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تانتڑی	šibki	تانتڑی	šibek	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تانتڑی	šibak	تانتڑی	šibak	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تانتڑی	šibek	تانتڑی	šibek	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تانتڑی	šibka	تانتڑی	šibek	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تانتڑی	šibko	تانتڑی	šibko	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تانتوا	kilo	تانتوا	kilo	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تانتی	otroci	تانتی	otrok	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
تانتی	druzina	تانتی	druzina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانتی	družina	تانتی	družina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانتی	generacija	تانتی	generacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانتی	generacije	تانتی	generacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تانتی	ustvarjanje	تانتی	ustvarjanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تانتی	generacijo	تانتی	generacija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تانتی	weaver	تانتی	weaver	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانتی	klan	تانتی	klan	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانس	opozorilo	تانس	opozoriti		N;NOM;NEUT;SG
تانس	grožnja	تانس	grožnja		N;NOM;FEM;SG
تاَنُّس	ljubezni	تاَنُّس	ljubezen	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تاَنُّس	love	تاَنُّس	lova	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَنُّس	ljubezen	تاَنُّس	ljubezen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَنُّس	iskrenost	تاَنُّس	iskrenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَنُّس	iskrenosti	تاَنُّس	iskrenost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تاَنُّس	poznavanje	تاَنُّس	poznavanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تانسنا	grožnja	تانسنا	grožnja	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانسنا	grozil	تانسنا	groziti	PROPN;NOM;MASC;SG;3	V;IPFV;MASC;SG;V.PTCP
تانگ	željo	تانگ	želja	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تانگ	želja	تانگ	želja	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانگ	poželenje	تانگ	poželenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تانگ	hrepenenje	تانگ	hrepenenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تانگ	hrepenenje	تانگ	hrepenenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تانگ	hrepenenja	تانگ	hrepenenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تانگ	povpraševanje	تانگ	povpraševanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تانگا	tonga	تانگا	tongo	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تانگھنا	preskok	تانگھنا	preskok	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانگھنا	skok	تانگھنا	skok	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تانگھنا	skoči	تانگھنا	skočiti	PROPN;NOM;MASC;SG;3	
تانور	zaspanost	تانور	zaspanost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَنّی	potrpljenje	تاَنّی	potrpljenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تاَنّی	potrpežljivost	تاَنّی	potrpežljivost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَنّی	počasnost	تاَنّی	počasnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَنّی	čakanje	تاَنّی	čakanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تاَنّی	čakam	تاَنّی	čakati	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN
تاَنّی	zakasnitev	تاَنّی	zakasnitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَنّی	zamik	تاَنّی	zamik	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تاَنّی	zamuda	تاَنّی	zamuda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوا	krog	تاوا	krog		N;NOM;MASC;SG
تاوا	okrogla	تاوا	okrogel		ADJ;NOM;FEM;SG
تاوا	okrogle	تاوا	okrogel		ADJ;NOM;FEM;PL
تاوا	rundo	تاوا	rundo		N;ACC;FEM;SG
تاوا	okrogel	تاوا	okrogeti		ADJ;NOM;INDF;MASC;SG
تاوا	okroglo	تاوا	okrogel		ADJ;NOM;NEUT;SG
تاوا	vezja	تاوا	vezja		N;NOM;FEM;SG
تاوا	vezje	تاوا	vezja		N;NOM;NEUT;SG
تاوا	dirkališče	تاوا	dirkališče		N;NOM;NEUT;SG
تاوان	odškodnine	تاوان	odškodnina	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تاوان	kazni	تاوان	kazen	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تاوان	odškodnine	تاوان	odškodnina	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تاوان	nadomestila	تاوان	nadomestilo	N;NOM;MASC;SG;3	V;PFV;FEM;SG;V.PTCP
تاوان	odškodnine	تاوان	odškodnina	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تاوان	kazni	تاوان	kazen	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تاوان	odkupnino	تاوان	odkupnina	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تاوان	odškodnine	تاوان	odškodnina	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تاوان	nadomestila	تاوان	nadomestilo	N;NOM;MASC;SG;3	V;PFV;FEM;SG;V.PTCP
تاولا	nestrpen	تاولا	nestrpen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تاولا	nestrpni	تاولا	nestrpen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تاوِیل	pojasnilo	تاوِیل	pojasniti	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تاوِیل	obrazložitev	تاوِیل	obrazložitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوِیل	razlaga	تاوِیل	razlagati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوِیل	obrazložitev	تاوِیل	obrazložitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوِیل	utemeljitev	تاوِیل	utemeljitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَہُّل	poroka	تاَہُّل	poroka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تاَہُّل	zakon	تاَہُّل	zakon	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تائو	roll	تائو	roll		N;NOM;MASC;SG
تائو	vročina	تائو	vročina		N;NOM;FEM;SG
تائو	toplota	تائو	toplota		N;NOM;FEM;SG
تائو	toplote	تائو	toplota		N;NOM;FEM;PL
تائو	strast	تائو	strast		N;NOM;FEM;SG
تائو	strasti	تائو	strast		N;NOM;FEM;PL
تائو	zasuk	تائو	zasuka		N;NOM;MASC;SG
تائو	preobrat	تائو	preobrat		N;NOM;MASC;SG
تائو	twist	تائو	twist		N;NOM;MASC;SG
تائو	krat	تائو	krat		ADV
تائو	bes	تائو	bes		N;NOM;MASC;SG
تائید	pomagaj	تائید	pomagaj	N;NOM;MASC;SG;3	N;ACC;MASC;SG
تائید	pomagajte	تائید	pomagati	N;NOM;MASC;SG;3	V;IMP;PL;2;FIN
تائید	pomoči	تائید	pomoč	N;NOM;MASC;SG;3	N;GEN;FEM;SG
تائید	podporo	تائید	podpora	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تائید	podpore	تائید	podpora	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تائید	pomagaj	تائید	pomagaj	N;NOM;MASC;SG;3	N;ACC;MASC;SG
تائید	pomagajte	تائید	pomagati	N;NOM;MASC;SG;3	V;IMP;PL;2;FIN
تائید	pomoči	تائید	pomoč	N;NOM;MASC;SG;3	N;GEN;FEM;SG
تائید	podporo	تائید	podpora	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تائید	podpore	تائید	podpora	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تب	vročina	تب	vročina		N;NOM;FEM;SG
تب	toplota	تب	toplota		N;NOM;FEM;SG
تب	toplote	تب	toplota		N;NOM;FEM;PL
تب	vročina	تب	vročina		N;NOM;FEM;SG
تب	bleščice	تب	bleščica		N;NOM;FEM;PL
تب	potem	تب	potem		ADV
تبادُر	konkurenca	تبادُر	konkurenca	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبادُر	tekmovanje	تبادُر	tekmovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبادُر	natečaj	تبادُر	natečaj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبادُل	izmenjava	تبادُل	izmenjava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبادُل	izmenjavo	تبادُل	izmenjava	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تبادُل	izmenjave	تبادُل	izmenjava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبادُل	menjava	تبادُل	menjava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبادُل	vzajemnosti	تبادُل	vzajemnost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تبادِلہ	izmenjava	تبادِلہ	izmenjava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبادِلہ	izmenjavo	تبادِلہ	izmenjava	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تبادِلہ	izmenjave	تبادِلہ	izmenjava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبادِلہ	menjava	تبادِلہ	menjava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبادِلہ	premestitev	تبادِلہ	premestitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبادِلہ	prenos	تبادِلہ	prenos	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبار	pleme	تبار	pleme		N;NOM;NEUT;SG
تبار	ljudje	تبار	človek		N;NOM;MASC;PL
تبار	ljudstvo	تبار	ljudstvo		N;NOM;NEUT;SG
تبار	osebe	تبار	oseba		N;NOM;FEM;PL
تبار	ljudi	تبار	človek		N;ACC;MASC;PL
تبار	narod	تبار	narod		N;NOM;MASC;SG
تبار	dinastije	تبار	dinastija		N;NOM;FEM;PL
تبار	dinastija	تبار	dinastija		N;NOM;FEM;SG
تبار	dirka	تبار	dirka		N;NOM;FEM;SG
تبار	dirko	تبار	dirka		N;ACC;FEM;SG
تبار	rasa	تبار	ras		N;NOM;FEM;SG
تبار	druzina	تبار	druzina		N;NOM;FEM;SG
تبار	družina	تبار	družina		N;NOM;FEM;SG
تبارک	super	تبارک	super	N;NOM;MASC;SG;3	
تبارک	odlično	تبارک	odlično	N;NOM;MASC;SG;3	ADV
تبارک	veličastna	تبارک	veličasten	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تبارک	veličasten	تبارک	veličasten	N;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تبارک	veličastno	تبارک	veličasten	N;NOM;MASC;SG;3	ADV
تبارک	posvečeno	تبارک	posvečen	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
تبارُک	ugodni	تبارُک	ugoden	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تبارُک	ugodno	تبارُک	ugoden	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تبارُک	čisti	تبارُک	čist	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
تبارُک	čist	تبارُک	čist	PROPN;NOM;MASC;SG;3	
تبارُک	čista	تبارُک	čist	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تِبارہ	trikrat	تِبارہ	trikrat	PROPN;NOM;MASC;SG;3	ADV
تِباع	poslušnost	تِباع	poslušnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تِباع	sledim	تِباع	slediti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN
تباعُد	ločitev	تباعُد	ločitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تباعُد	ločevanje	تباعُد	ločevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تباغُض	sovražnosti	تباغُض	sovražnost	N;NOM;MASC;SG;3	N;GEN;FEM;SG
تباہ	zapravil	تباہ	zapraviti	ADJ	V;PFV;MASC;SG;V.PTCP
تباہ	hudo	تباہ	hudo	ADJ	ADV
تباہ	slabo	تباہ	slabo	ADJ	ADV
تباہ	bad	تباہ	bada	ADJ	PROPN;NOM;MASC;SG
تباہی	uniči	تباہی	uničiti	N;NOM;MASC;SG;3	V;PFV;IND;SG;3;PRS;FIN
تبایُن	protislovje	تبایُن	protislovje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبایُن	nasprotju	تبایُن	nasprotje	PROPN;NOM;MASC;SG;3	N;DAT;NEUT;SG
تبایُن	razlika	تبایُن	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبایُن	razliko	تبایُن	razlika	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تبایُن	razlike	تبایُن	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبایُن	nasprotovanje	تبایُن	nasprotovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبایُن	nasprotovanja	تبایُن	nasprotovanje	PROPN;NOM;MASC;SG;3	N;GEN;NEUT;SG
تبایُن	opozicija	تبایُن	opozicija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبایُن	opozicije	تبایُن	opozicija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبتُّل	celibat	تبتُّل	celibat	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
