של	шел	של	идти	PART;GEN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
הראש	голова	הראש	голова		N;INAN;NOM;FEM;SG
הראש	голову	הראש	голова		N;INAN;ACC;FEM;SG
ראיתי	пила	ראה	пила	V;SG;1;PST;ACT	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
אותך	тебя	אתך	ты		PRO;ACC;SG;2
אותך	you	אתך	you		PROPN
אותך	вы	אתך	вы		PRO;NOM;PL;2
אותך	ты	אתך	ты		PRO;NOM;SG;2
צמח	растения	צמח	растение	PROPN	N;INAN;NOM;NEUT;PL
צמח	завод	צמח	завод	PROPN	N;INAN;NOM;MASC;SG
צמח	растение	צמח	растение	PROPN	N;INAN;NOM;NEUT;SG
צמח	растений	צמח	растение	PROPN	N;INAN;GEN;NEUT;PL
מוצרים	продукция	מוצר	продукция	N;MASC;PL	N;INAN;NOM;FEM;SG
מפרץ	бей	מפרץ	бей	N;MASC;SG	INTJ
מפרץ	bay	מפרץ	bay	N;MASC;SG	PROPN
טוני	тони	טון	тонь	PROPN	N;ANIM;NOM;MASC;SG
טוני	тони	טון	тонь	PROPN	N;ANIM;NOM;MASC;SG
ראשוני	primal	ראשוני	primal	ADJ;MASC;SG	PROPN
ראשוני	первоначальные	ראשוני	первоначальный	ADJ;MASC;SG	ADJ;NOM;PL
ראשוני	первичные	ראשוני	первичный	ADJ;MASC;SG	ADJ;NOM;PL
מילר	миллер	מילר	миллер	PROPN	N;ANIM;NOM;MASC;SG
הרים	горы	None	гора	PROPN	N;INAN;NOM;FEM;PL
עמוק	глубокую	עמוק	глубокий		ADJ;ACC;FEM;SG
עמוק	глубокое	עמוק	глубокий		ADJ;NOM;NEUT;SG
עמוק	глубокая	עמוק	глубокий		ADJ;NOM;FEM;SG
עמוק	глубокие	עמוק	глубокий		ADJ;NOM;PL
עמוק	глубоко	עמוק	глубоко		ADV
עמוק	глубокий	עמוק	глубокий		ADJ;NOM;MASC;SG
עמוק	глубокую	עמוק	глубокий		ADJ;ACC;FEM;SG
מוזיקלי	музыкальные	מוזיקלי	музыкальный	ADJ;MASC;SG	ADJ;NOM;PL
מוזיקלי	мюзикл	מוזיקלי	мюзикл	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
הצעת	рекомендуемые	הצעה	рекомендовать	N;PSSD;FEM;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
הצעת	предлагаемые	הצעה	предлагать	N;PSSD;FEM;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
הצעת	предложил	הצעה	предложить	N;PSSD;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
הצעת	предложено	הצעה	предложить	N;PSSD;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
בס	бесс	בס	бесс		N;ANIM;NOM;FEM;SG
בס	бас	בס	бас		N;ANIM;NOM;MASC;SG
בס	басс	בס	басса		N;INAN;NOM;MASC;SG
דוכס	герцог	דוכס	герцог	PROPN	N;ANIM;NOM;MASC;SG
דוכס	дюк	דוכס	дюк	PROPN	N;ANIM;NOM;MASC;SG
דוכס	герцоги	דוכס	герцог	PROPN	N;ANIM;NOM;MASC;PL
חזית	передние	חזית	передний	N;FEM;SG	ADJ;NOM;PL
חזית	передняя	חזית	передний	N;FEM;SG	ADJ;NOM;FEM;SG
תיאר	описано	תיאר	описать	V;MASC;SG;3;PST;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
תיאר	описаны	תיאר	описать	V;MASC;SG;3;PST;ACT	V;PFV;PL;PST;V.PTCP;PASS
תיאר	описанные	תיאר	описать	V;MASC;SG;3;PST;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
פשוטה	простые	פשוט	простой	ADJ;FEM;SG	ADJ;NOM;PL
חזה	груди	חזה	грудь	PROPN	N;INAN;NOM;FEM;SG
חזה	сундук	חזה	сундук	PROPN	N;INAN;NOM;MASC;SG
חזה	грудь	חזה	грудь	PROPN	N;INAN;NOM;FEM;SG
חזה	груди	חזה	грудь	PROPN	N;INAN;NOM;FEM;SG
חזה	грудь	חזה	грудь	PROPN	N;INAN;NOM;FEM;SG
חזה	груди	חזה	грудь	PROPN	N;INAN;NOM;FEM;SG
חזה	грудь	חזה	грудь	PROPN	N;INAN;NOM;FEM;SG
משלחת	экспедиции	משלחת	экспедиция	N;FEM;SG	N;INAN;NOM;FEM;PL
יונתן	джонатан	נותן	джонатан	PROPN	N;ANIM;NOM;MASC;SG
מתחילה	начало	התחיל	начало	V;FEM;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
מתחילה	начинаю	התחיל	начинать	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
גורדון	гордон	גורדון	гордон	PROPN	N;ANIM;NOM;MASC;SG
גורדון	гордона	גורדון	гордон	PROPN	N;ANIM;ACC;MASC;SG
מקצועי	professional	מקצועי	professional	ADJ;MASC;SG	PROPN
מקצועי	профессионал	מקצועי	профессионал	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
עקיבא	акива	עקיבא	акив	PROPN	
משמשים	абрикосы	שימש	абрикос	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;MASC;PL
טוענים	претензия	טען	претензия	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;FEM;SG
ובנוסף	плюс	ובנוסף	плюс		N;INAN;NOM;MASC;SG
ובנוסף	plus	ובנוסף	plus		PROPN
המדרש	семинарии	המדרש	семинария	PROPN	N;INAN;NOM;FEM;PL
חישוב	вычислить	חישוב	вычислить		V;PFV;NFIN;ACT
חישוב	расчета	חישוב	расчет		N;INAN;GEN;MASC;SG
חישוב	расчёт	חישוב	расчет		N;INAN;NOM;MASC;SG
חישוב	рассчитать	חישוב	расчесть		V;PFV;NFIN;ACT
חישוב	расчета	חישוב	расчет		N;INAN;GEN;MASC;SG
חישוב	расчет	חישוב	расчет		N;INAN;NOM;MASC;SG
חישוב	расчеты	חישוב	расчет		N;INAN;NOM;MASC;PL
חישוב	расчёт	חישוב	расчет		N;INAN;NOM;MASC;SG
חישוב	расчета	חישוב	расчет		N;INAN;GEN;MASC;SG
חישוב	расчет	חישוב	расчет		N;INAN;NOM;MASC;SG
העשור	десятилетие	העשור	десятилетие		N;INAN;NOM;NEUT;SG
העשור	десятилетия	העשור	десятилетие		N;INAN;NOM;NEUT;PL
עוזר	помогаю	עוזר	помогать	N;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
עוזר	помогает	עוזר	помогать	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
עוזר	полезное	עוזר	полезный	N;MASC;SG	ADJ;NOM;NEUT;SG
עוזר	полезный	עוזר	полезный	N;MASC;SG	ADJ;NOM;MASC;SG
עוזר	полезно	עוזר	полезный	N;MASC;SG	ADJ;NEUT;SG
עוזר	полезные	עוזר	полезный	N;MASC;SG	ADJ;NOM;PL
משתתפים	участников	השתתף	участник	V;MASC;PL;V.PTCP	N;ANIM;GEN;MASC;PL
משתתפים	участники	השתתף	участник	V;MASC;PL;V.PTCP	N;ANIM;NOM;MASC;PL
משתתפים	участник	השתתף	участник	V;MASC;PL;V.PTCP	N;ANIM;NOM;MASC;SG
משתתפים	участница	השתתף	участница	V;MASC;PL;V.PTCP	N;ANIM;NOM;FEM;SG
משתתפים	участником	השתתף	участник	V;MASC;PL;V.PTCP	N;ANIM;INS;MASC;SG
משתתפים	участника	השתתף	участник	V;MASC;PL;V.PTCP	N;ANIM;ACC;MASC;SG
אלמוג	коралловых	אלמוג	коралловый	PROPN	ADJ;GEN;PL
מבקר	посещения	מבקר	посещение	N;MASC;SG	N;INAN;NOM;NEUT;PL
עשרים	twenty	עשרים	twenty	NUM;SG	PROPN
שיקגו	чикаго	שיקג	чикий	PROPN	N;INAN;NOM;MASC;SG
מטבע	монеты	מטבע	монета	N;SG	N;INAN;NOM;FEM;PL
עמוס	амос	עמוס	амос	PROPN	N;ANIM;NOM;MASC;SG
עמוס	занято	עמוס	занять	PROPN	V;PFV;NEUT;SG;PST;V.PTCP;PASS
עמוס	занят	עמוס	занять	PROPN	V;PFV;MASC;SG;PST;V.PTCP;PASS
עמוס	занята	עמוס	занять	PROPN	V;PFV;FEM;SG;PST;V.PTCP;PASS
עמוס	заняты	עמוס	занять	PROPN	V;PFV;PL;PST;V.PTCP;PASS
בריאן	брайан	בריאן	брайан	PROPN	N;ANIM;NOM;MASC;SG
בריאן	брайен	בריאן	брайный	PROPN	
בריאן	брайн	בריאן	брайн	PROPN	N;ANIM;NOM;MASC;SG
בריאן	брайан	בריאן	брайан	PROPN	N;ANIM;NOM;MASC;SG
בריאן	брайн	בריאן	брайн	PROPN	N;ANIM;NOM;MASC;SG
זיהוי	идентификации	זיהוי	идентификация	N;FEM;SG	N;INAN;NOM;FEM;PL
פרו	профи	פרו	профи	PROPN	
פרו	pro	פרו	pro	PROPN	PROPN
פרו	перу	פרו	перо	PROPN	N;INAN;NOM;MASC;SG
מלחין	композитор	מלחין	композитор	PROPN	N;ANIM;NOM;MASC;SG
כוכבי	звёздный	כוכבי	звёздный	PROPN	ADJ;NOM;MASC;SG
פותח	откроется	פתח	открыться	PROPN	V;PFV;IND;SG;3;FUT;FIN;MID
פותח	открывается	פתח	открываться	PROPN	V;IPFV;IND;SG;3;PRS;FIN;MID
פותח	открывает	פתח	открывать	PROPN	V;IPFV;IND;SG;3;PRS;FIN;ACT
בלגיה	бельгии	בלגיה	бельгия	PROPN	N;INAN;NOM;FEM;PL
בלגיה	бельгия	בלגיה	бельгия	PROPN	N;INAN;NOM;FEM;SG
בלגיה	бельгию	בלגיה	бельгия	PROPN	N;INAN;ACC;FEM;SG
בלגיה	бельгии	בלגיה	бельгия	PROPN	N;INAN;NOM;FEM;PL
דון	рассвете	דון	рассвет	PROPN	N;INAN;DAT;MASC;SG
דון	рассвет	דון	рассвет	PROPN	N;INAN;NOM;MASC;SG
דון	дон	דון	дон	PROPN	N;INAN;NOM;MASC;SG
דון	дон	דון	дон	PROPN	N;INAN;NOM;MASC;SG
דון	don	דון	don	PROPN	PROPN
דון	дона	דון	дон	PROPN	N;INAN;NOM;MASC;SG
דון	дону	דון	дон	PROPN	N;INAN;DAT;MASC;SG
משטח	поверхность	משטח	поверхность		N;INAN;NOM;FEM;SG
משטח	поверхности	משטח	поверхность		N;INAN;NOM;FEM;PL
מנצח	выигрывает	מנצח	выигрывать	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
מנצח	побеждает	מנצח	побеждать	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
מנצח	победы	מנצח	победа	N;MASC;SG	N;INAN;NOM;FEM;PL
מנצח	победить	מנצח	победить	N;MASC;SG	V;PFV;NFIN;ACT
מנצח	выиграть	מנצח	выиграть	N;MASC;SG	V;PFV;NFIN;ACT
משא	грузовых	משא	грузовой	N;MASC;SG	ADJ;GEN;PL
קיץ	лето	קיץ	лето		N;INAN;NOM;NEUT;SG
קיץ	summer	קיץ	summer		PROPN
קיץ	саммер	קיץ	саммер		N;INAN;NOM;FEM;SG
קיץ	летний	קיץ	летний		ADJ;NOM;MASC;SG
הגדוד	батальона	הגדוד	батальон	PROPN	N;INAN;GEN;MASC;SG
הגדוד	батальон	הגדוד	батальон	PROPN	N;INAN;NOM;MASC;SG
ביטול	отменить	ביטול	отменить	N;MASC;SG	V;PFV;NFIN;ACT
ביטול	прервать	ביטול	прервать	N;MASC;SG	V;PFV;NFIN;ACT
הגדרה	настроить	הגדרה	настроить	N;FEM;SG	V;PFV;NFIN;ACT
סקוטלנד	шотландия	סקוטלנד	шотландия	PROPN	N;INAN;NOM;FEM;SG
סקוטלנד	шотландии	סקוטלנד	шотландия	PROPN	N;INAN;NOM;FEM;PL
באו	бао	בא	бао	V;PL;3;PST;ACT	PART
באו	пришла	בא	прийти	V;PL;3;PST;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
באו	пришел	בא	прийти	V;PL;3;PST;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
באו	пришёл	בא	прийти	V;PL;3;PST;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
נעצר	арестованных	נעצר	арестовывать	V;MASC;SG;3;PST;MID	V;PFV;GEN;PL;PST;V.PTCP;PASS
נעצר	арестован	נעצר	арестовывать	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נעצר	арестована	נעצר	арестовывать	V;MASC;SG;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נעצר	арестованы	נעצר	арестовывать	V;MASC;SG;3;PST;MID	V;PFV;PL;PST;V.PTCP;PASS
נעצר	задержан	נעצר	задержать	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
העתיק	скопировал	העתיק	попировать	PROPN	V;PFV;MASC;IND;SG;PST;FIN;ACT
עכו	акров	עכו	акр	PROPN	N;INAN;GEN;MASC;PL
מביא	приносит	הביא	приносить	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
הסתיימה	закончили	הסתיים	закончить	V;FEM;SG;3;PST	V;PFV;IND;PL;PST;FIN;ACT
הישגים	достижение	הישג	достижение	N;MASC;PL	N;INAN;NOM;NEUT;SG
אוהב	love	אהב	love	V;MASC;SG;V.PTCP;ACT	PROPN
אוהב	люблю	אהב	любить	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
אוהב	любовь	אהב	любовь	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
אוהב	любим	אהב	любить	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
אוהב	нравится	אהב	нравиться	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;MID
אוהב	like	אהב	like	V;MASC;SG;V.PTCP;ACT	PROPN
אוהב	как	אהב	как	V;MASC;SG;V.PTCP;ACT	CONJ
אוהב	лайки	אהב	лайка	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;FEM;PL
אוהב	любит	אהב	любить	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
אוהב	нравится	אהב	нравиться	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;MID
השיא	кульминации	השיא	кульминация	ADV	N;INAN;NOM;FEM;SG
מצאתי	найдена	מצא	найти	V;SG;1;PST;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
מצאתי	найдено	מצא	найти	V;SG;1;PST;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
מצאתי	найден	מצא	найти	V;SG;1;PST;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
מצאתי	найдены	מצא	найти	V;SG;1;PST;ACT	V;PFV;PL;PST;V.PTCP;PASS
מוביל	ведет	הוביל	вести	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מוביל	ведущие	הוביל	ведущий	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;PL
מוביל	ведущий	הוביל	ведущий	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG
מוביל	ведущих	הוביל	вести	V;MASC;SG;V.PTCP;ACT	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
אופרה	opera	אופרה	opera	N;FEM;SG	PROPN
ריו	рио	ריו	рио	PROPN	
ריו	рю	ריו	рю	PROPN	PART
אמריקני	американский	אמריקני	американский	PROPN	ADJ;NOM;MASC;SG
אמריקני	американские	אמריקני	американский	PROPN	ADJ;NOM;PL
אמריקני	американская	אמריקני	американский	PROPN	ADJ;NOM;FEM;SG
אמריקני	american	אמריקני	american	PROPN	PROPN
אמריקני	американских	אמריקני	американский	PROPN	ADJ;GEN;PL
אמריקני	американец	אמריקני	американец	PROPN	N;ANIM;NOM;MASC;SG
רביעי	среды	רביעי	среда	PROPN	N;INAN;GEN;FEM;SG
רביעי	среда	רביעי	среда	PROPN	N;INAN;NOM;FEM;SG
רביעי	среду	רביעי	среда	PROPN	N;INAN;ACC;FEM;SG
רביעי	четвертой	רביעי	четвертый	PROPN	ADJ;INS;FEM;SG
רביעי	четвертый	רביעי	четвертый	PROPN	ADJ;NOM;MASC;SG
רביעי	четвертое	רביעי	четвертый	PROPN	ADJ;NOM;NEUT;SG
רביעי	четвёртая	רביעי	четвертый	PROPN	ADJ;NOM;FEM;SG
רביעי	четвёртый	רביעי	четвёртый	PROPN	ADJ;NOM;MASC;SG
רביעי	четвертая	רביעי	четвертый	PROPN	ADJ;NOM;FEM;SG
רביעי	средам	רביעי	среда	PROPN	N;INAN;DAT;FEM;PL
הבדל	различия	הבדל	различие	N;MASC;SG	N;INAN;NOM;NEUT;PL
הכינוי	прозвище	הכינוי	прозвище	V;MASC;SG;3;PST;ACT	N;INAN;NOM;NEUT;SG
הכינוי	кличка	הכינוי	кличка	V;MASC;SG;3;PST;ACT	N;INAN;NOM;FEM;SG
בוקר	morning	בוקר	morning	N;MASC;SG	PROPN
מונח	термин	הונח	термин	V;MASC;SG;V.PTCP;PASS	N;INAN;NOM;MASC;SG
שרת	уборщик	שרת	уборщик	PROPN	N;ANIM;NOM;MASC;SG
שרת	сервер	שרת	сервер	PROPN	N;INAN;NOM;MASC;SG
שרת	сервера	שרת	сервер	PROPN	N;INAN;NOM;MASC;SG
שרת	server	שרת	server	PROPN	PROPN
אחריות	обязанности	אחריות	обязанность	N;FEM;SG	N;INAN;NOM;FEM;PL
אחריות	ответственное	אחריות	ответственный	N;FEM;SG	ADJ;NOM;NEUT;SG
אחריות	ответственные	אחריות	ответственный	N;FEM;SG	ADJ;NOM;PL
אחריות	ответственная	אחריות	ответственный	N;FEM;SG	ADJ;NOM;FEM;SG
אחריות	ответственный	אחריות	ответственный	N;FEM;SG	ADJ;NOM;MASC;SG
קינג	король	קינג	король	PROPN	N;ANIM;NOM;MASC;SG
קינג	кинг	קינג	кинг	PROPN	N;INAN;NOM;MASC;SG
קינג	царь	קינג	царь	PROPN	N;ANIM;NOM;MASC;SG
קינג	king	קינג	king	PROPN	PROPN
פרנץ	франц	פרנץ	франц	PROPN	N;ANIM;NOM;MASC;SG
ויקטור	виктор	ויקטור	виктор	PROPN	N;ANIM;NOM;MASC;SG
ויקטור	виктор	ויקטור	виктор	PROPN	N;ANIM;NOM;MASC;SG
מקדש	храм	מקדש	храм	PROPN	N;INAN;NOM;MASC;SG
מודרנית	современный	מודרני	современный	ADV	ADJ;NOM;MASC;SG
מודרנית	современных	מודרני	современный	ADV	ADJ;GEN;PL
מודרנית	современная	מודרני	современный	ADV	ADJ;NOM;FEM;SG
מודרנית	современные	מודרני	современный	ADV	ADJ;NOM;PL
מודרנית	современное	מודרני	современный	ADV	ADJ;NOM;NEUT;SG
תופעות	феномен	תופעה	феномен	N;FEM;PL	N;INAN;NOM;MASC;SG
השוק	рынок	השוק	рынок		N;INAN;NOM;MASC;SG
השוק	рынке	השוק	рынок		N;INAN;ESS;MASC;SG
השוק	рынок	השוק	рынок		N;INAN;NOM;MASC;SG
השוק	рынка	השוק	рынок		N;INAN;GEN;MASC;SG
פוקס	фукс	פוקס	фукс	PROPN	N;ANIM;NOM;MASC;SG
פוקס	фокс	פוקס	фокс	PROPN	N;ANIM;NOM;MASC;SG
פוקס	лиса	פוקס	лисо	PROPN	N;ANIM;NOM;FEM;SG
פוקס	fox	פוקס	fox	PROPN	PROPN
פוקס	лис	פוקס	лис	PROPN	N;INAN;NOM;MASC;SG
תגובה	комментировать	תגובה	комментировать	N;FEM;SG	V;IPFV;NFIN;ACT
תגובה	прокомментировать	תגובה	комментировать	N;FEM;SG	V;PFV;NFIN;ACT
תגובה	реакции	תגובה	реакция	N;FEM;SG	N;INAN;NOM;FEM;PL
נפצע	потерпевшие	נפצע	потерпевший	V;MASC;SG;3;PST;MID	V;PFV;NOM;PL;PST;V.PTCP;ACT
נפצע	ранены	נפצע	ранить	V;MASC;SG;3;PST;MID	V;PFV;PL;PST;V.PTCP;PASS
נפצע	ранен	נפצע	ранить	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נפצע	ранена	נפצע	ранить	V;MASC;SG;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נפצע	раненый	נפצע	раненый	V;MASC;SG;3;PST;MID	N;ANIM;NOM;MASC;SG
נפצע	ранены	נפצע	ранить	V;MASC;SG;3;PST;MID	V;PFV;PL;PST;V.PTCP;PASS
נפצע	раненых	נפצע	раненый	V;MASC;SG;3;PST;MID	N;ANIM;GEN;MASC;PL
נפצע	раненые	נפצע	раненый	V;MASC;SG;3;PST;MID	N;ANIM;NOM;MASC;PL
נפצע	ранен	נפצע	ранить	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
פופ	поп	פופ	поп	PROPN	N;INAN;NOM;MASC;SG
פופ	pop	פופ	pop	PROPN	PROPN
פופ	поуп	פופ	поупа	PROPN	N;ANIM;NOM;MASC;SG
גוש	глыба	גוש	глыба		N;INAN;NOM;FEM;SG
האמונה	вере	האמונה	вера		N;INAN;DAT;FEM;SG
האמונה	веру	האמונה	вера		N;INAN;ACC;FEM;SG
האמונה	вера	האמונה	вера		N;INAN;NOM;FEM;SG
האמונה	вера	האמונה	вера		N;INAN;NOM;FEM;SG
באש	баш	באש	баш		N;INAN;NOM;MASC;SG
להרחיב	расширения	הרחיב	расширение	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
בוש	буш	בוש	буш	PROPN	N;ANIM;NOM;MASC;SG
בוש	буша	בוש	буш	PROPN	N;ANIM;ACC;MASC;SG
יער	лесу	יער	лес		N;INAN;DAT;MASC;SG
יער	вудс	יער	вудс		N;ANIM;NOM;MASC;SG
יער	лес	יער	лес		N;INAN;NOM;MASC;SG
יער	леса	יער	лес		N;INAN;NOM;MASC;PL
יער	лесных	יער	лесной		ADJ;GEN;PL
יער	лес	יער	лес		N;INAN;NOM;MASC;SG
ניצב	уполномоченный	ניצב	уполномоченный	N;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
הטיל	ракета	הטיל	ракета	V;MASC;SG;3;PST;ACT	N;INAN;NOM;FEM;SG
פסח	песах	פסח	пес	PROPN	N;INAN;NOM;MASC;PL
פסח	песах	פסח	пес	PROPN	N;INAN;NOM;MASC;PL
לבטל	отмена	ביטל	отмена	V;NFIN;ACT	N;INAN;NOM;FEM;SG
ישר	прямая	ישר	прямой		ADJ;NOM;FEM;SG
ישר	прямо	ישר	прямо		ADV
קונג	конг	קונג	конг	PROPN	
הרשימה	перечень	הרשים	перечень	V;FEM;SG;3;PST;ACT	N;INAN;NOM;MASC;SG
הרשימה	список	הרשים	список	V;FEM;SG;3;PST;ACT	N;INAN;NOM;MASC;SG
מפיק	производителей	מפיק	производитель	N;MASC;SG	N;ANIM;ACC;MASC;PL
מפיק	производители	מפיק	производитель	N;MASC;SG	N;ANIM;NOM;MASC;PL
מפיק	продюсеры	מפיק	продюсер	N;MASC;SG	N;ANIM;NOM;MASC;PL
ארצי	наземные	ארצי	наземный	PROPN	ADJ;NOM;PL
ארצי	земное	ארצי	земной	PROPN	ADJ;NOM;NEUT;SG
ארצי	сухопутные	ארצי	сухопутный	PROPN	ADJ;NOM;PL
ארצי	наземных	ארצי	наземный	PROPN	ADJ;GEN;PL
ארצי	страна	ארצי	страна	PROPN	N;INAN;NOM;FEM;SG
ארצי	страны	ארצי	страна	PROPN	N;INAN;NOM;FEM;PL
הסתיים	закончили	הסתיים	закончить	V;MASC;SG;3;PST	V;PFV;IND;PL;PST;FIN;ACT
האצטדיון	стадион	האצטדיון	стадион	PROPN	N;INAN;NOM;MASC;SG
הנוכחית	текущий	הנוכחית	текущий	N	ADJ;NOM;MASC;SG
הנוכחית	текущее	הנוכחית	текущий	N	ADJ;NOM;NEUT;SG
הנוכחית	нынешней	הנוכחית	нынешний	N	ADJ;INS;FEM;SG
הנוכחית	текущие	הנוכחית	текущий	N	ADJ;NOM;PL
הנוכחית	текущая	הנוכחית	текущий	N	ADJ;NOM;FEM;SG
כף	плащ	כף	плащ		N;INAN;NOM;MASC;SG
כף	мыс	כף	мы		N;INAN;NOM;MASC;SG
כף	ложки	כף	ложка		N;INAN;NOM;FEM;PL
כף	ложка	כף	ложка		N;INAN;NOM;FEM;SG
כף	ложку	כף	ложка		N;INAN;ACC;FEM;SG
ריק	рик	ריק	рик		N;ANIM;NOM;MASC;SG
ריק	рика	ריק	рик		N;ANIM;NOM;FEM;SG
ריק	пусто	ריק	пустой		ADJ;NEUT;SG
ריק	пустая	ריק	пустой		ADJ;NOM;FEM;SG
ריק	пустой	ריק	пустой		ADJ;NOM;MASC;SG
ריק	пустое	ריק	пустой		ADJ;NOM;NEUT;SG
ריק	пустые	ריק	пустой		ADJ;NOM;PL
סטיבן	стефан	סטיבן	стефанный	PROPN	N;ANIM;NOM;MASC;SG
סטיבן	стивен	סטיבן	стивный	PROPN	N;ANIM;NOM;MASC;SG
סטיבן	стивен	סטיבן	стивный	PROPN	N;ANIM;NOM;MASC;SG
מומלץ	рекомендуемые	מומלץ	рекомендовать	ADJ;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
מומלץ	рекомендуется	מומלץ	рекомендовать	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
מומלץ	рекомендованные	מומלץ	рекомендовать	ADJ;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
מומלץ	рекомендовано	מומלץ	рекомендовать	ADJ;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
מומלץ	рекомендуемая	מומלץ	рекомендовать	ADJ;MASC;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
כיסוי	обложки	כיסוי	обложка	N;MASC;SG	N;INAN;NOM;FEM;PL
כיסוי	покрытия	כיסוי	покрытие	N;MASC;SG	N;INAN;NOM;NEUT;PL
גולן	голан	גולן	голан	PROPN	INTJ
הובילה	led	הוביל	led	V;FEM;SG;3;PST;ACT	PROPN
מבחן	испытания	מבחן	испытание	N;MASC;SG	N;INAN;NOM;NEUT;PL
מפלגה	party	מפלגה	party	N;FEM;SG	PROPN
קבועה	постоянные	קבוע	постоянный	ADJ;FEM;SG	ADJ;NOM;PL
קבועה	постоянно	קבוע	постоянно	ADJ;FEM;SG	ADV
קבועה	постоянные	קבוע	постоянный	ADJ;FEM;SG	ADJ;NOM;PL
רוזן	граф	רוזן	граф	PROPN	N;ANIM;NOM;MASC;SG
רוזן	считать	רוזן	считать	PROPN	V;IPFV;NFIN;ACT
רוזן	розен	רוזן	розный	PROPN	N;ANIM;NOM;MASC;SG
נתניהו	нетаньяху	נתניהו	нетанья	PROPN	N;ANIM;DAT;NEUT;SG
סר	сир	סר	сир	PROPN	N;ANIM;NOM;MASC;SG
הלוח	доска	הלוח	доска		N;INAN;NOM;FEM;SG
הלוח	правление	הלוח	правление		N;INAN;NOM;NEUT;SG
הלוח	планшет	הלוח	планшет		N;INAN;NOM;MASC;SG
אהוד	эхуд	אהוד	эхуд	PROPN	N;ANIM;NOM;MASC;SG
אהוד	популярная	אהוד	популярный	PROPN	ADJ;NOM;FEM;SG
אהוד	популярных	אהוד	популярный	PROPN	ADJ;GEN;PL
אהוד	популярный	אהוד	популярный	PROPN	ADJ;NOM;MASC;SG
אהוד	популярное	אהוד	популярный	PROPN	ADJ;NOM;NEUT;SG
אהוד	популярные	אהוד	популярный	PROPN	ADJ;NOM;PL
בוט	бот	בוט	бот	PROPN	N;INAN;NOM;MASC;SG
