پُکھراج	топаз	پُکھراج	топаз	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھوک	отказывать	پھوک	отказывать		V;IPFV;NFIN;ACT
پھوک	отказаться	پھوک	отказаться		V;PFV;NFIN;MID
پھوک	пусто	پھوک	пустой		ADJ;NEUT;SG
پھوک	пустая	پھوک	пустой		ADJ;NOM;FEM;SG
پھوک	пустой	پھوک	пустой		ADJ;NOM;MASC;SG
پھوک	пустое	پھوک	пустой		ADJ;NOM;NEUT;SG
پھوک	пустые	پھوک	пустой		ADJ;NOM;PL
پھوک	мусор	پھوک	мусор		N;INAN;NOM;MASC;SG
پھوکا	light	پھوکا	light	PROPN;NOM;MASC;SG;3	PROPN
پھوکا	свет	پھوکا	свет	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھوکا	света	پھوکا	свет	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
پھوکا	светло	پھوکا	светлый	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پھوکا	пусто	پھوکا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پھوکا	пустая	پھوکا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھوکا	пустой	پھوکا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھوکا	пустое	پھوکا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پھوکا	пустые	پھوکا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پھوکا	мягкий	پھوکا	мягкий	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھوکا	нежная	پھوکا	нежный	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھوکا	мягкая	پھوکا	мягкий	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھوکا	мягкое	پھوکا	мягкий	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پھوکا	мягкие	پھوکا	мягкий	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پھوکل	вогнутая	پھوکل	вогнутый	PROPN;NOM;MASC;SG;3	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
پھوکل	пусто	پھوکل	пустой	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پھوکل	пустая	پھوکل	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھوکل	пустой	پھوکل	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھوکل	пустое	پھوکل	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پھوکل	пустые	پھوکل	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پھوکلا	пусто	پھوکلا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پھوکلا	пустая	پھوکلا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھوکلا	пустой	پھوکلا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھوکلا	пустое	پھوکلا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پھوکلا	пустые	پھوکلا	пустой	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُھوکنا	удар	پُھوک	удар	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پُھوکنا	ожог	پُھوک	ожог	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پُھوکنا	сжечь	پُھوک	сжечь	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پُھوکنا	гореть	پُھوک	гореть	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پُھول	розетка	پُھول	розетка	V;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
پُھول	счастья	پُھول	счастье	V;SG;V.PTCP;ACT	N;INAN;GEN;NEUT;SG
پُھول	счастье	پُھول	счастье	V;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
پُھول	энтузиазм	پُھول	энтузиазм	V;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پُھول	цветочек	پُھول	цветочек	V;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پُھول	цветок	پُھول	цветок	V;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پُھول	флеш	پُھول	флеш	V;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پُھول	вспышка	پُھول	вспышка	V;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
پُھول	flash	پُھول	flash	V;SG;V.PTCP;ACT	PROPN
پُھول	флэш	پُھول	флэш	V;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پُھول	искра	پُھول	искра	V;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
پُھولا	расцвела	پُھولا	расцвести	PROPN;NOM;MASC;SG;3	V;PFV;FEM;IND;SG;PST;FIN;ACT
پھونپھی	трубы	پھونپھی	труба	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پھونپھی	трубка	پھونپھی	трубка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھونپھی	труба	پھونپھی	труба	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھونپھی	трубку	پھونپھی	трубка	PROPN;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پھونپھی	трубка	پھونپھی	трубка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پُھونٹ	трещина	پُھونٹ	трещина	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پُھونک	вдох	پُھونک	вдох	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پُھونک	дыхание	پُھونک	дыхание	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پُھونک	удар	پُھونک	удар	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پُھونکنا	похитить	پُھونکنا	похитить	PROPN;ACC;MASC;SG;3	V;PFV;NFIN;ACT
پُھونکنا	дразнить	پُھونکنا	дразнить	PROPN;ACC;MASC;SG;3	V;IPFV;NFIN;ACT
پُھونکنا	мучения	پُھونکنا	мучение	PROPN;ACC;MASC;SG;3	N;INAN;NOM;NEUT;PL
پُھوہار	дождик	پُھوہار	дождик	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پُھوہار	спрей	پُھوہار	спрей	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پُھوہڑ	неловко	پُھوہڑ	неловкий	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پُھوہڑ	неудобно	پُھوہڑ	неудобный	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پُھوہڑ	грязно	پُھوہڑ	грязный	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پُھوہڑ	бардак	پُھوہڑ	бардак	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پُھوہڑ	неуклюжий	پُھوہڑ	неуклюжий	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھوہی	плесень	پُھوہی	плесень	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھیٹنا	mix	پھیٹ	mix	V;SG;NFIN;ACT	PROPN
پھیٹنا	микс	پھیٹ	микс	V;SG;NFIN;ACT	N;INAN;NOM;MASC;SG
پھیر	возвращения	پھیر	возвращение	V;ACT	N;INAN;GEN;NEUT;SG
پھیر	возврат	پھیر	возврат	V;ACT	N;INAN;NOM;MASC;SG
پھیر	вернуться	پھیر	вернуться	V;ACT	V;PFV;NFIN;MID
پھیر	возвращение	پھیر	возвращение	V;ACT	N;INAN;NOM;NEUT;SG
پھیر	круг	پھیر	круг	V;ACT	N;INAN;NOM;MASC;SG
پھیر	отличие	پھیر	отличие	V;ACT	N;INAN;NOM;NEUT;SG
پھیر	различие	پھیر	различие	V;ACT	N;INAN;NOM;NEUT;SG
پھیر	разница	پھیر	разница	V;ACT	N;INAN;NOM;FEM;SG
پھیر	различия	پھیر	различие	V;ACT	N;INAN;NOM;NEUT;PL
پھیر	несчастье	پھیر	несчастье	V;ACT	N;INAN;NOM;NEUT;SG
پھیر	перемены	پھیر	перемена	V;ACT	N;INAN;NOM;FEM;PL
پھیر	изменение	پھیر	изменение	V;ACT	N;INAN;NOM;NEUT;SG
پھیر	изменения	پھیر	изменение	V;ACT	N;INAN;NOM;NEUT;PL
پھیر	расстояние	پھیر	расстояние	V;ACT	N;INAN;NOM;NEUT;SG
پھیر	тираж	پھیر	тираж	V;ACT	N;INAN;NOM;MASC;SG
پھیر	дилемма	پھیر	дилемма	V;ACT	N;INAN;NOM;FEM;SG
پھیر	круглая	پھیر	круглый	V;ACT	ADJ;NOM;FEM;SG
پھیر	круглые	پھیر	круглый	V;ACT	ADJ;NOM;PL
پھیر	раунд	پھیر	раунд	V;ACT	N;INAN;NOM;MASC;SG
پھیر	кривизны	پھیر	кривизна	V;ACT	N;INAN;NOM;FEM;PL
پھیر	твист	پھیر	твист	V;ACT	N;INAN;NOM;MASC;SG
پھیر	поворот	پھیر	поворот	V;ACT	N;INAN;NOM;MASC;SG
پھیر	окружности	پھیر	окружность	V;ACT	N;INAN;NOM;FEM;PL
پھیر	двусмысленности	پھیر	двусмысленность	V;ACT	N;INAN;NOM;FEM;SG
پھیر	очередь	پھیر	очередь	V;ACT	N;INAN;NOM;FEM;SG
پھیر	поворот	پھیر	поворот	V;ACT	N;INAN;NOM;MASC;SG
پھیر	вариации	پھیر	вариация	V;ACT	N;INAN;NOM;FEM;PL
پھیرا	цепь	پھیرا	цепь	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
پھیرا	круглая	پھیرا	круглый	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG
پھیرا	круглые	پھیرا	круглый	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;PL
پھیرا	раунд	پھیرا	раунд	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پھیرا	визит	پھیرا	визит	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پھیرا	визита	پھیرا	визит	V;MASC;SG;V.PTCP;ACT	N;INAN;GEN;MASC;SG
پھیرا	посещение	پھیرا	посещение	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
پھیرا	очередь	پھیرا	очередь	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
پھیرا	поворот	پھیرا	поворот	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
پھیرنا	возвращения	پھیر	возвращение	PROPN;NOM;MASC;SG;3	N;INAN;GEN;NEUT;SG
پھیرنا	возврат	پھیر	возврат	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیرنا	вернуть	پھیر	вернуть	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھیرنا	вернуться	پھیر	вернуться	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;MID
پھیرنا	возвращение	پھیر	возвращение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھیرنا	биржа	پھیر	биржа	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھیرنا	обмен	پھیر	обмен	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیرنا	exchange	پھیر	exchange	PROPN;NOM;MASC;SG;3	PROPN
پھیرنا	возврат	پھیر	возврат	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیرنا	возмещение	پھیر	возмещение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھیرنا	отклонить	پھیر	отклонить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھیرنا	отвергнуть	پھیر	отвергнуть	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھیرنا	отвергают	پھیر	отвергать	PROPN;NOM;MASC;SG;3	V;IPFV;IND;PL;3;PRS;FIN;ACT
پھیرنا	твист	پھیر	твист	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیرنا	поворот	پھیر	поворот	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیرنا	очередь	پھیر	очередь	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھیرنا	поворот	پھیر	поворот	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیری	хокинг	پھیری	хокинг	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پھیری	цепь	پھیری	цепь	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھیری	умоляю	پھیری	умолять	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN;ACT
پھیری	фокус	پھیری	фокус	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیری	трюк	پھیری	трюк	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھیری	уловка	پھیری	уловка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِھیکا	дим	پِھیکا	дима	PROPN;NOM;MASC;SG;3	INTJ
پِھیکا	обморок	پِھیکا	обморок	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پِھیکا	слабый	پِھیکا	слабый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِھیکا	грустная	پِھیکا	грустный	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِھیکا	печально	پِھیکا	печальный	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پِھیکا	грустный	پِھیکا	грустный	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِھیکا	грустно	پِھیکا	грустный	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
پِھیکا	грусть	پِھیکا	грусть	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِھیکا	бледный	پِھیکا	бледный	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِھیکا	мрачные	پِھیکا	мрачный	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِھیکا	грубо	پِھیکا	грубо	PROPN;NOM;MASC;SG;3	ADV
پِھیکا	грубая	پِھیکا	грубый	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِھیکا	грубый	پِھیکا	грубый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھَیلا	расширенная	پھشیلا	расширить	PROPN;NOM;MASC;SG;3	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
پھَیلا	расширенный	پھشیلا	расширить	PROPN;NOM;MASC;SG;3	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
پھَیلا	расширена	پھشیلا	расширный	PROPN;NOM;MASC;SG;3	V;PFV;FEM;SG;PST;V.PTCP;PASS
پھَیلانا	расширения	پھَیلانا	расширение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلانا	расширять	پھَیلانا	расширять	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پھَیلانا	расширить	پھَیلانا	расширить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلانا	развернуть	پھَیلانا	развернуть	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلانا	увеличить	پھَیلانا	увеличить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلانا	расширить	پھَیلانا	расширить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلانا	продлить	پھَیلانا	продлить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلانا	публиковать	پھَیلانا	публиковать	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پھَیلانا	опубликовать	پھَیلانا	опубликовать	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلانا	разброс	پھَیلانا	разброс	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھَیلاوٹ	деление	پھَیلاوٹ	деление	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلاوٹ	дивизион	پھَیلاوٹ	дивизион	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھَیلاوٹ	подразделение	پھَیلاوٹ	подразделение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلاوٹ	отдел	پھَیلاوٹ	отдел	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھَیلاوٹ	распространение	پھَیلاوٹ	распространение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلاوٹ	распределение	پھَیلاوٹ	распределение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلاوٹ	распределения	پھَیلاوٹ	распределение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پھَیلاوٹ	продление	پھَیلاوٹ	продление	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلاوٹ	расширение	پھَیلاوٹ	расширение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلائو	дальность	پھَیلائو	дальность	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھَیلائو	диапазон	پھَیلائو	диапазон	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھَیلائو	удлинение	پھَیلائو	удлинение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلائو	распространения	پھَیلائو	распространение	PROPN;NOM;MASC;SG;3	N;INAN;GEN;NEUT;SG
پھَیلائو	роста	پھَیلائو	рост	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
پھَیلائو	рост	پھَیلائو	рост	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پھَیلائو	длину	پھَیلائو	длина	PROPN;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پھَیلائو	протяженность	پھَیلائو	протяженность	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھَیلائو	длина	پھَیلائو	длина	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھَیلائو	продолжительность	پھَیلائو	продолжительность	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھَیلائو	расширение	پھَیلائو	расширение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلائو	публикация	پھَیلائو	публикация	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پھَیلائو	опубликование	پھَیلائو	опубликование	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلائو	издание	پھَیلائو	издание	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلنا	расширения	پھشیلنا	расширение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پھَیلنا	расширять	پھشیلنا	расширять	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پھَیلنا	расширить	پھشیلنا	расширить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلنا	развернуть	پھشیلنا	развернуть	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پھَیلنا	настаивать	پھشیلنا	настаивать	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پھَیلنا	настаиваю	پھشیلنا	настаивать	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN;ACT
پھَیلواں	широкая	پھشیلو	широкий	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھَیلواں	широкие	پھشیلو	широкий	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پھَیلواں	широкого	پھشیلو	широкий	PROPN;NOM;MASC;SG;3	ADJ;GEN;MASC;SG
پھَیلواں	широкий	پھشیلو	широкий	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھینانا	пена	پھینانا	пена	V;MASC;SG;NFIN;ACT	N;INAN;NOM;FEM;SG
پھینانا	пены	پھینانا	пена	V;MASC;SG;NFIN;ACT	N;INAN;NOM;FEM;PL
پھینانا	пена	پھینانا	пена	V;MASC;SG;NFIN;ACT	N;INAN;NOM;FEM;SG
پھینٹ	ремень	پھینٹ	ремень	V;ACT	N;INAN;NOM;MASC;SG
پھینٹ	пояса	پھینٹ	пояс	V;ACT	N;INAN;NOM;MASC;PL
پھینٹ	пояс	پھینٹ	пояс	V;ACT	N;INAN;NOM;MASC;SG
پھینکنا	подача	پھینکنا	подача	V;NFIN;ACT	N;INAN;NOM;FEM;SG
پھینکنا	подача	پھینکنا	подача	V;NFIN;ACT	N;INAN;NOM;FEM;SG
پھینکنا	бросок	پھینکنا	бросок	V;NFIN;ACT	N;INAN;NOM;MASC;SG
تِ	три	تِ	три		NUM;NOM
تِ	трое	تِ	трое		NUM;NOM
تِگنا	тройной	تِگنا	тройной	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تِگنا	трижды	تِگنا	трижды	PROPN;NOM;MASC;SG;3	ADV
تاابد	всегда	تاابد	всегда	PROPN;NOM;MASC;SG;3	ADV
تاابد	навеки	تاابد	навеки	PROPN;NOM;MASC;SG;3	ADV
تاابد	forever	تاابد	forever	PROPN;NOM;MASC;SG;3	PROPN
تاابد	навсегда	تاابد	навсегда	PROPN;NOM;MASC;SG;3	ADV
تاابد	вечно	تاابد	вечно	PROPN;NOM;MASC;SG;3	ADV
تازیست	всегда	تازیست	всегда	ADJ	ADV
تاوقتیکہ	до	تاوقتیکہ	до	CONJ	ADP
تاب	тепло	تاب	теплый	N;NOM;MASC;SG;3	ADJ;NEUT;SG
تاب	тепла	تاب	тепло	N;NOM;MASC;SG;3	N;INAN;GEN;NEUT;SG
تاب	power	تاب	power	N;NOM;MASC;SG;3	PROPN
تاب	горит	تاب	гореть	N;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN;ACT
تاب	тепло	تاب	теплый	N;NOM;MASC;SG;3	ADJ;NEUT;SG
تاب	тепла	تاب	тепло	N;NOM;MASC;SG;3	N;INAN;GEN;NEUT;SG
تاب	складной	تاب	складной	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تاباں	сияние	تاباں	сияние		N;INAN;NOM;NEUT;SG
تاباں	светится	تاباں	светиться		V;IPFV;IND;SG;3;PRS;FIN;PASS
تاباں	яркие	تاباں	яркий		ADJ;NOM;PL
تاباں	яркий	تاباں	яркий		ADJ;NOM;MASC;SG
تاباں	ярко	تاباں	ярко		ADV
تاباں	светлый	تاباں	светлый		ADJ;NOM;MASC;SG
تاباں	яркая	تاباں	яркий		ADJ;NOM;FEM;SG
تابانی	яркость	تابانی	яркость	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
تابانی	яркость	تابانی	яркость	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
تابانی	чистка	تابانی	чистка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
تابانی	блеск	تابانی	блеск	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
تابدان	window	تابدان	window	PROPN;NOM;MASC;SG;3	PROPN
تابدان	окна	تابدان	окно	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
تابدان	окно	تابدان	окно	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
تابڑتوڑ	неоднократные	تابڑتوڑ	неоднократный	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تابڑتوڑ	повторяется	تابڑتوڑ	повторяться	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN;PASS
تابِستان	лето	تابِستان	лето	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
تابِستان	summer	تابِستان	summer	PROPN;NOM;MASC;SG;3	PROPN
تابِستان	саммер	تابِستان	саммер	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
تابِستان	летний	تابِستان	летний	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تابِش	light	تابِش	light	PROPN;NOM;MASC;SG;3	PROPN
تابِش	свет	تابِش	свет	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
تابِش	света	تابِش	свет	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
تابِش	светло	تابِش	светлый	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
تابِش	тепло	تابِش	теплый	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
تابِش	тепла	تابِش	тепло	PROPN;NOM;MASC;SG;3	N;INAN;GEN;NEUT;SG
تابِش	чистка	تابِش	чистка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
تابِش	блеск	تابِش	блеск	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
تابِش	тепло	تابِش	теплый	PROPN;NOM;MASC;SG;3	ADJ;NEUT;SG
تابِش	тепла	تابِش	тепло	PROPN;NOM;MASC;SG;3	N;INAN;GEN;NEUT;SG
تابِش	жара	تابِش	жар	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
تابع	нижестоящих	تابع	нижестоящий	N;NOM;MASC;SG;3	ADJ;GEN;PL
تابع	верные	تابع	верный	N;NOM;MASC;SG;3	ADJ;NOM;PL
تابع	преданный	تابع	преданный	N;NOM;MASC;SG;3	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
تابع	верный	تابع	верный	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تابع	верная	تابع	верный	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تابع	послушным	تابع	послушный	N;NOM;MASC;SG;3	ADJ;INS;NEUT;SG
تابع	нижестоящих	تابع	нижестоящий	N;NOM;MASC;SG;3	ADJ;GEN;PL
تابع	верные	تابع	верный	N;NOM;MASC;SG;3	ADJ;NOM;PL
تابع	преданный	تابع	преданный	N;NOM;MASC;SG;3	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
تابع	верный	تابع	верный	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تابع	верная	تابع	верный	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تابکار	радиоактивный	تابکار	радиоактивный	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تابکار	радиоактивных	تابکار	радиоактивный	N;NOM;MASC;SG;3	ADJ;GEN;PL
تابکار	радиоактивные	تابکار	радиоактивный	N;NOM;MASC;SG;3	ADJ;NOM;PL
تابکار	горячие	تابکار	горячий	N;NOM;MASC;SG;3	ADJ;NOM;PL
تابکار	hot	تابکار	hot	N;NOM;MASC;SG;3	PROPN
تابکار	жарко	تابکار	жаркий	N;NOM;MASC;SG;3	ADJ;NEUT;SG
تابکار	горячо	تابکار	горячо	N;NOM;MASC;SG;3	ADV
تابکار	горячая	تابکار	горячий	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تابِندگی	яркость	تابِندگی	яркость	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
تابِندہ	световой	تابِندہ	световой	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تابِندہ	сияние	تابِندہ	сияние	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
تابِندہ	яркие	تابِندہ	яркий	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تابِندہ	яркий	تابِندہ	яркий	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
