نافذة	fönstret	نَافِذ	fönstr	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
الخادم	betjänt	خَادِم	betjänt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الخادم	server	خَادِم	serv	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
فلو	flo	فِلو	flo		PROPN;NOM
البولندي	polskt	بُولَندِيّ	polsk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
البولندي	polsk	بُولَندِيّ	polsk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
البولندي	polska	بُولَندِيّ	polsk	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الفئران	möss	فَئِير	möss	N;NOM;DEF;DU	N;NOM;INDF;NEUT;PL
ارض	landa	ارض	landa		V;IMP;FIN;ACT
ارض	land	ارض	land		N;NOM;INDF;NEUT;SG
تصدير	exporterar	تَصدِير	exportera	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
تصدير	exportera	تَصدِير	exportera	N;NOM;INDF;SG	V;IMP;FIN;ACT
تصدير	exporterar	تَصدِير	exportera	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
تصدير	exportera	تَصدِير	exportera	N;NOM;INDF;SG	V;IMP;FIN;ACT
ناقل	bärare	نَاقِل	bärare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
الفعال	ändamålsenligt	فَعَّال	ändamålsenlig	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG
الفعال	effektiva	فَعَّال	effektiv	N;NOM;DEF;SG	ADJ;NOM;PL
الفعال	effektiv	فَعَّال	effektiv	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
الفعال	effektivt	فَعَّال	effektiv	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG
البنكرياس	bukspottkörteln	بَنكَرِيس	bukspottkörtel		N;NOM;DEF;MASC+FEM;SG
تيودور	theodore	تيودور	theodore		PROPN;NOM
تيودور	theodor	تيودور	theodor		PROPN;NOM
تيودور	tudor	تيودور	tuda		PROPN;NOM
يعنى	innebörd	عَنَى	innebörd	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
يعنى	betydelse	عَنَى	betydelse	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
يعنى	mening	عَنَى	mening	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تضخم	inflationen	تَضَخَّم	inflation	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
المحامي	advokat	مُحَامِي	advoka	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المحامي	jurist	مُحَامِي	jurist	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المحامي	advokat	مُحَامِي	advoka	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الفعاليات	aktörer	الفعاليات	aktör	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الفعاليات	skådespelare	الفعاليات	skådespelare	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الفعاليات	händelser	الفعاليات	händelse	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الفعاليات	evenemang	الفعاليات	evenemang	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
ضع	lägger	ضَعّ	lägga		V;IND;PRS;FIN;ACT
ضع	lägga	ضَعّ	lägga		V;IMP;FIN;ACT
ضع	sätta	ضَعّ	sätta		V;IMP;NFIN;ACT
ضع	lägg	ضَعّ	lägg		V;IMP;FIN;ACT
نصيحة	råd	نَصِيحَة	råd	N;NOM;INDF;SG	N;NOM;INDF;NEUT;PL
نصيحة	tipsa	نَصِيحَة	tips	N;NOM;INDF;SG	V;IMP;FIN;ACT
كتل	blockerar	كتل	blockera	N;NOM;INDF;PL	V;IND;PRS;FIN;ACT
كتل	block	كتل	block	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
الكاف	caf	كَافّ	caf		N;NOM;INDF;NEUT;SG
منشور	publicera	مَنشُور	publicera	N;NOM;INDF;SG	V;IMP;FIN;ACT
منشور	inlägget	مَنشُور	inlägg	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
منشور	utgiven	مَنشُور	utge	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
منشور	publicerade	مَنشُور	publicera	N;NOM;INDF;SG	ADJ;NOM;PL;PST;V.PTCP
منشور	publicerat	مَنشُور	publicerad	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
منشور	offentliggjord	مَنشُور	offentliggjord	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
منشور	publicerad	مَنشُور	publicera	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
سنوي	årligen	سَنَوِيّ	årligen	ADJ;NOM;INDF;MASC;SG	ADV
سنوي	årliga	سَنَوِيّ	årlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
سنوي	årligen	سَنَوِيّ	årligen	ADJ;NOM;INDF;MASC;SG	ADV
سنوي	årliga	سَنَوِيّ	årlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
سنوي	milou	سَنَوِيّ	milou	ADJ;NOM;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
المؤمن	försäkrade	مُؤَمِّن	försäkra	N;NOM;DEF;SG	ADJ;NOM;PL;PST;V.PTCP
المؤمن	troende	مُؤَمِّن	troende	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
فاسو	faso	فاسو	faso		PROPN;NOM
المواهب	begåvning	مَوهِب	begåvning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المواهب	talang	مَوهِب	talang	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المواهب	talanger	مَوهِب	talang	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
التقاعد	pensionering	تَقَاعُد	pensionering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التقاعد	pension	تَقَاعُد	pension	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
نايت	nate	نايت	nate		PROPN;NOM
استعداد	klara	اِستِعدَاد	klar	N;NOM;INDF;SG	ADJ;NOM;PL
استعداد	beredd	اِستِعدَاد	beredd	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
استعداد	klar	اِستِعدَاد	klar	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
استعداد	färdiga	اِستِعدَاد	färdig	N;NOM;INDF;SG	ADJ;NOM;PL
استعداد	berett	اِستِعدَاد	bereda	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG
استعداد	beredd	اِستِعدَاد	beredd	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
استعداد	förberedd	اِستِعدَاد	förberedd	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
استعداد	beredda	اِستِعدَاد	beredd	N;NOM;INDF;SG	ADJ;NOM;PL;PST;V.PTCP
استعداد	förberett	اِستِعدَاد	förbere	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG
جثة	kroppen	جُثَّة	kropp	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
جثة	liket	جُثَّة	lik	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
الزي	dräkt	اَلزَذِي	dräkt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الزي	kostym	اَلزَذِي	kostym	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المتمردين	rebeller	مُتَمَرِّد	rebell	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المتمردين	rebell	مُتَمَرِّد	rebell	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
كلهم	allt	كلهم	all		PRO;INDF;NEUT;SG
كلهم	alla	كلهم	all		PRO;INDF;PL
المؤلفين	författarna	مُؤَلِّف	författare	ADJ;ACC;DEF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
المؤلفين	upphovsmän	مُؤَلِّف	upphovsmän	ADJ;ACC;DEF;MASC;PL	N;NOM;INDF;NEUT;SG
المؤلفين	författare	مُؤَلِّف	författare	ADJ;ACC;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
برو	prue	برو	prue		PROPN;NOM
برو	pro	برو	pro		N
برو	proffs	برو	proff		N;NOM;INDF;NEUT;SG
العناوين	rubriker	عُنوَان	rubrik	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
العناوين	titlar	عُنوَان	titla	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
العناوين	adresser	عُنوَان	adress	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الغبار	stoft	غُبَار	stofta	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الغبار	damm	غُبَار	damm	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
بوركينا	burkina	بُوركِينَا	burkin		PROPN;NOM
مادية	materialistiska	مَادِّيّ	materialistisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
مادية	materialism	مَادِّيّ	materialism	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
جزيء	molekyl	جُزيُو	molekyl		N;NOM;INDF;MASC+FEM;SG
الفخذ	lår	فَخذ	lår	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
غامضة	mystiska	غَامِض	mystisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
المرجانية	koraller	مَرجَانِيّ	koraller	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
المرجانية	coral	مَرجَانِيّ	coral	N;NOM;DEF;SG	V;IMP;FIN;ACT
المرجانية	korall	مَرجَانِيّ	korall	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاقتراع	opinionsundersökning	اِقتِرَاع	opinionsundersökning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
سويفت	swift	سويفت	swift		PROPN;NOM
العبور	korsning	عُبُور	korsning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
العبور	passerar	عُبُور	passera	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
العبور	korsar	عُبُور	korsa	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
العبور	transit	عُبُور	transit	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
زامبيا	zambia	زَامبِيَا	zambi		PROPN;NOM
جارية	pågår	جَارِي	pågå	ADJ;NOM;INDF;FEM;SG	V;IND;PRS;FIN;ACT
ليبي	libby	لِيبِيّ	libby	ADJ;NOM;INDF;MASC;SG	PROPN;NOM
داني	danny	داني	danny		PROPN;NOM
سمو	höghet	سُمُوّ	höghet		N;NOM;INDF;MASC+FEM;SG
رويس	royce	رُوَيس	royce		N;NOM;INDF;MASC+FEM;SG
تخصصات	majors	خَصَّص	maja	N;NOM;INDF;PL	N;GEN;INDF;MASC+FEM;SG
مرادفات	synonymer	مُرَادَفَة	synonym	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
كوب	bägare	كُوب	bägare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
المدربين	tränare	مُدَرِّب	tränare	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المدربين	instruktörer	مُدَرِّب	instruktör	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المدربين	utbildare	مُدَرِّب	utbildare	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
البربر	berber	البربر	berber	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المواطنة	medborgarskap	مُوَاطَنَة	medborgarskap	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
دوت	punkt	دَوت	punkt		N;NOM;INDF;MASC+FEM;SG
دوت	pricken	دَوت	prick		N;NOM;DEF;MASC+FEM;SG
دوت	prick	دَوت	prick		N;NOM;INDF;MASC+FEM;SG
دوت	dot	دَوت	dot		NUM;NOM
الاسلامية	islamisk	إِسلَامِيّ	islamisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
الاسلامية	islamistiska	إِسلَامِيّ	islamistisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
الاسلامية	islamiska	إِسلَامِيّ	islamisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
الاسلامية	islamska	إِسلَامِيّ	islamsk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
البركانية	vulkanisk	بُركَانِيّ	vulkanisk		ADJ;NOM;INDF;MASC+FEM;SG
الهرب	fly	الهرب	fly	N;NOM;DEF;SG	V;IMP;FIN;ACT
الهرب	rymma	الهرب	rymma	N;NOM;DEF;SG	V;IMP;FIN;ACT
الهرب	rymning	الهرب	rymning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الهرب	flykt	الهرب	flykt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
منظم	administrera	مُنَظِّم	administrera	ADJ;NOM;INDF;MASC;SG	V;IMP;NFIN;ACT
منظم	arrangör	مُنَظِّم	arrangör	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الحرجة	kritisk	حَرِج	kritisk	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
الحرجة	kritiskt	حَرِج	kritisk	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG
الحرجة	kritiska	حَرِج	kritisk	N;NOM;DEF;SG	ADJ;NOM;PL
عريض	breda	عَرِيض	bred	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
عريض	wide	عَرِيض	wide	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
عريض	djärva	عَرِيض	djärva	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
عريض	fetstil	عَرِيض	fetstil	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
عريض	breda	عَرِيض	bred	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
استدعاء	återkalla	اِستِدعَاء	återkalla	N;NOM;INDF;SG	V;IMP;NFIN;ACT
النمل	myra	نَمَل	myra	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
النمل	myror	نَمَل	myro	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
النمل	myrorna	نَمَل	myro	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;PL
برية	wild	بَرِّيّ	wild	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
برية	vilt	بَرِّيّ	vilja	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
برية	frilevande	بَرِّيّ	frilevande	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
برية	vilda	بَرِّيّ	vilja	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
برية	vildmark	بَرِّيّ	vildmark	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
برية	vildmarken	بَرِّيّ	vildmark	ADJ;NOM;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
المصرف	bank	مَصرِف	bank	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
النازي	nazistiska	نَازِي	navistisk		ADJ;NOM;PL
النازي	nazist	نَازِي	nazist		N;NOM;INDF;MASC+FEM;SG
مرسيدس	mercedes	مرسيدس	mercedes		PROPN;NOM
متكررة	upprepas	مُتَكَرِّر	upprepa	ADJ;NOM;INDF;FEM;SG	V;NFIN;PASS
متكررة	upprepade	مُتَكَرِّر	upprepa	ADJ;NOM;INDF;FEM;SG	V;NOM;PL;PST;V.PTCP;ACT
متكررة	upprepat	مُتَكَرِّر	upprepa	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
متكررة	frekvent	مُتَكَرِّر	frekvent	ADJ;NOM;INDF;FEM;SG	ADV
متكررة	täta	مُتَكَرِّر	tät	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
الحلم	dream	حُلم	dream	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحلم	dröm	حُلم	dröm	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحلم	drömmer	حُلم	drömma	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
الحلم	drömde	حُلم	dröma	N;NOM;DEF;SG	V;IND;PST;FIN;ACT
الحلم	drömma	حُلم	drömma	N;NOM;DEF;SG	V;IMP;FIN;ACT
وزارات	ministerierna	وِزَارَة	ministerium	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
نيكولاي	nikolaj	نيكولاي	nikolaj		PROPN;NOM
نيكولاي	nikolai	نيكولاي	nikolai		PROPN;NOM
نيكولاي	nicolae	نيكولاي	nicola		PROPN;NOM
شريحة	segmentet	شَرِيحَة	segment	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
شريحة	segment	شَرِيحَة	segment	N;NOM;INDF;SG	N;NOM;INDF;NEUT;PL
العتيقة	antikt	عِتِّيقَة	antikt	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
العتيقة	antik	عِتِّيقَة	antik	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المقاتلين	fighters	مُقَاتِل	fight	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المقاتلين	jaktplan	مُقَاتِل	jaktplan	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
المقاتلين	boxare	مُقَاتِل	boxare	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
مشغل	operatören	مُشَغِّل	operatör	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
مشغل	player	مُشَغِّل	play	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
مشغل	spelaren	مُشَغِّل	spelare	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
مشغل	spelare	مُشَغِّل	spel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
سويسري	schweiziska	سُوِيسرِيّ	schweizisk		ADJ;NOM;PL
سويسري	schweizisk	سُوِيسرِيّ	schweizisk		ADJ;NOM;INDF;MASC+FEM;SG
مهاجمة	anfaller	مُهَاجَمَة	anfalla	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
مهاجمة	attackera	مُهَاجَمَة	attackera	N;NOM;INDF;SG	V;IMP;FIN;ACT
مهاجمة	attackerar	مُهَاجَمَة	attackera	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
يدير	körs	أَدَار	köra	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;PASS
دفعت	betald	دَفَع	betald	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
دفعت	betalt	دَفَع	betala	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
دفعت	betalat	دَفَع	betala	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
دفعت	betalda	دَفَع	betala	V;PFV;FEM;SG;3;ACT	ADJ;NOM;PL;PST;V.PTCP
دفعت	betalade	دَفَع	betala	V;PFV;FEM;SG;3;ACT	ADJ;NOM;PL;PST;V.PTCP
نعمة	välsignelsen	نعمة	välsignelse	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
ستانفورد	stanford	ستانفورد	stanford		PROPN;NOM
السقوط	faller	سُقُوط	falla	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
السقوط	sjunkande	سُقُوط	sjunka	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
السقوط	fallande	سُقُوط	fallande	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
السقوط	faller	سُقُوط	falla	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
السقوط	fall	سُقُوط	fall	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
السقوط	ramla	سُقُوط	ramla	N;NOM;DEF;SG	V;IMP;FIN;ACT
السقوط	höst	سُقُوط	höst	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
السقوط	falla	سُقُوط	falla	N;NOM;DEF;SG	V;IMP;FIN;ACT
داون	gryning	دَان	gryning		N;NOM;INDF;MASC+FEM;SG
داون	dawn	دَان	da		PROPN;NOM
داون	gryningen	دَان	gryning		N;NOM;DEF;MASC+FEM;SG
العزل	isolering	عَزل	isolering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
العزل	isolering	عَزل	isolering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
العزل	segregation	عَزل	segregation	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
احتفالات	firande	اِحتِفَال	firande	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
احتفالات	firandet	اِحتِفَال	firande	N;NOM;INDF;PL	N;NOM;DEF;NEUT;SG
هابل	hubble	هابل	hubble		PROPN;NOM
القرش	haj	قَرش	haj	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
القرش	shark	قَرش	shark	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
كوبر	coopers	كُوبِر	coop		PROPN;GEN
كوبر	cooper	كُوبِر	coop		PROPN;NOM
الانتصار	seger	اِنتِصَار	sega	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الانتصار	segra	اِنتِصَار	segra	N;NOM;DEF;SG	V;IMP;FIN;ACT
ستوكهولم	stockholm	ستوكهولم	stockholm		PROPN;NOM
الاختراع	uppfinna	اِختِرَاع	uppfinna	N;NOM;DEF;SG	V;IMP;FIN;ACT
الاختراع	uppfinner	اِختِرَاع	uppfinna	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
الاختراع	uppfinning	اِختِرَاع	uppfinning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاختراع	uppfinningsrikedom	اِختِرَاع	uppfinningsrikedom	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاختراع	uppfinningar	اِختِرَاع	uppfinning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الشغب	upplopp	شَغَب	upplopp	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الحضري	urban	حَضَرِيّ	urban		N;NOM;INDF;MASC+FEM;SG
الحضري	urbana	حَضَرِيّ	urbana		ADJ;NOM;PL
الحضري	tätort	حَضَرِيّ	tätor		N;NOM;INDF;MASC+FEM;SG
الدورية	patrullen	دَورِيّ	patrull	ADJ;NOM;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
الدورية	patrullera	دَورِيّ	patrullera	ADJ;NOM;DEF;FEM;SG	V;IMP;NFIN;ACT
الدورية	patrull	دَورِيّ	patrull	ADJ;NOM;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
المطالبة	påstående	مُطَالَبَة	påstående	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
المطالبة	anspråk	مُطَالَبَة	anspråk	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
المطالبة	fordran	مُطَالَبَة	fordran	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
رحيل	avresa	رَحِيل	avresa		V;IMP;FIN;ACT
رحيل	avgång	رَحِيل	avgång		N;NOM;INDF;MASC+FEM;SG
رحيل	avfärd	رَحِيل	avfärd		N;NOM;INDF;MASC+FEM;SG
توظيف	anställa	تَوظِيف	anställa	N;NOM;INDF;SG	V;IMP;FIN;ACT
توظيف	hyra	تَوظِيف	hyra	N;NOM;INDF;SG	V;IMP;FIN;ACT
مختلفين	avvikande	مُختَلِف	avvikande	ADJ;ACC;INDF;MASC;PL	ADJ;NOM;PRS;V.PTCP
مختلفين	olika	مُختَلِف	olik	ADJ;ACC;INDF;MASC;PL	ADJ;NOM;PL
مختلفين	annorlunda	مُختَلِف	annorlunda	ADJ;ACC;INDF;MASC;PL	ADV
الرسومات	ritningar	رَسمَة	ritning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الرسومات	teckningar	رَسمَة	teckning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الرسومات	grafik	رَسمَة	grafik	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الاصطناعي	konstgjord	اِصطِنَاعِيّ	konstgjord	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
الاصطناعي	konstgjorda	اِصطِنَاعِيّ	konstgjord	N;NOM;DEF;SG	ADJ;NOM;PL;PST;V.PTCP
الاصطناعي	artificiellt	اِصطِنَاعِيّ	artificiell	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG
الاصطناعي	konstgjort	اِصطِنَاعِيّ	konstgjor	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الاصطناعي	artificiell	اِصطِنَاعِيّ	artificiell	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الصوف	fleece	صَوف	fleece	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الصوف	ull	صَوف	ull	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
طقوس	rit	طَقس	rit	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
طقوس	ritual	طَقس	ritual	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
الاستهلاك	konsumtion	اِستِهلَاك	konsumtion	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاستهلاك	förbrukning	اِستِهلَاك	förbrukning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاستهلاك	avskrivning	اِستِهلَاك	avskrivning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
سباح	simmare	سَبَّاح	simmare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
باراك	barack	بَارَاك	barack		N;NOM;INDF;MASC+FEM;SG
باراك	barak	بَارَاك	barak		N;NOM;INDF;NEUT;SG
سبورت	sporten	سَبُور	sport		N;NOM;DEF;MASC+FEM;SG
سبورت	sport	سَبُور	sport		N;NOM;INDF;MASC+FEM;SG
سبورت	idrott	سَبُور	idrott		N;NOM;INDF;MASC+FEM;SG
سبورت	idrotten	سَبُور	idrott		N;NOM;DEF;MASC+FEM;SG
تنام	sömn	تنام	sömn	V;MASC;IMP;SG;FIN	N;NOM;INDF;MASC+FEM;SG
تنام	sover	تنام	sova	V;MASC;IMP;SG;FIN	V;IND;PRS;FIN;ACT
تنام	sovande	تنام	sovande	V;MASC;IMP;SG;FIN	ADJ;NOM;PRS;V.PTCP
الالعاب	games	لَعب	games	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
الالعاب	spel	لَعب	spel	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
الالعاب	lekar	لَعب	leka	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الالعاب	matcher	لَعب	matcher	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
البكر	förstfödde	البكر	förstföda		ADJ;NOM;PL;PST;V.PTCP
البكر	förstfödda	البكر	förstfödd		ADJ;NOM;PL;PST;V.PTCP
