של	shel	של	shel	PART;GEN	
מאני	manny	מאני	manny		PROPN;NOM;MASC;SG
תלויה	ovisni	תלה	ovisni	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;MASC;PL
ישירה	izravna	ישיר	izravan	ADV	ADJ;NOM;DEF;FEM;SG
ישירה	direct	ישיר	direct	ADV	N;NOM;MASC;SG
ירידה	odbiti	ירידה	odbiti	N;FEM;SG	V;NFIN
ירידה	ispusti	ירידה	ispustiti	N;FEM;SG	V;IND;SG;3;PRS;FIN
ירידה	baci	ירידה	baciti	N;FEM;SG	V;IND;SG;3;PRS;FIN
ירידה	smanji	ירידה	smanjiti	N;FEM;SG	V;IND;SG;3;PRS;FIN
שומר	skrbnik	שומר	skrbnik		N;NOM;MASC;SG
שומר	čuvar	שומר	čuvar		N;NOM;MASC;SG
שומר	čuvar	שומר	čuvar		N;NOM;MASC;SG
בוצע	gotov	בוצע	gotov	V;MASC;SG;3;PST;PASS	ADJ;NOM;INDF;MASC;SG
בוצע	gotovo	בוצע	gotovo	V;MASC;SG;3;PST;PASS	ADV
למטה	dolje	למטה	dolje		ADV
למטה	ispod	למטה	ispod		ADP;GEN
כושר	teretane	כושר	teretan	N;MASC;SG	N;NOM;FEM;PL
סולו	solo	סול	solo		N;NOM;MASC;SG
סולו	sulu	סול	sula		N;NOM;MASC;SG
ליאור	lior	ליאור	lior	PROPN	
שמירה	čuvana	שמירה	čuvan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
שמירה	čuvan	שמירה	čuvan	N;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
מוגבל	ograničeno	מוגבל	ograničiti	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מוגבל	ograničen	מוגבל	ograničiti	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG;V.PTCP
מוגבל	ograničene	מוגבל	ograničen	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;FEM;PL;V.PTCP
מוגבל	ograničeno	מוגבל	ograničiti	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מוגבל	ograničena	מוגבל	ograničen	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;FEM;SG;V.PTCP
מוגבל	ograničen	מוגבל	ograničiti	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG;V.PTCP
מילא	ispunjena	מילא	ispuniti	N;MASC;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
מילא	ispunjeno	מילא	ispuniti	N;MASC;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מילא	popunjeno	מילא	popuniti	N;MASC;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מילא	ispunjen	מילא	ispuniti	N;MASC;SG	ADJ;NOM;MASC;SG;V.PTCP
רישיון	licencirani	רישיון	licencirati	N;MASC;SG	ADJ;NOM;DEF;MASC;PL
הכשרה	kvalifikacije	הכשרה	kvalifikacija	N;FEM;SG	N;NOM;FEM;PL
הכשרה	trenirao	הכשרה	trenirati	N;FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
גרין	greene	מה"גרין	green	PROPN	N;NOM;MASC;SG
גרין	zeleno	מה"גרין	zelen	PROPN	ADJ;NOM;NEUT;SG
גרין	zeleni	מה"גרין	zelen	PROPN	ADJ;NOM;DEF;MASC;SG
גרין	zelen	מה"גרין	zelen	PROPN	ADJ;NOM;INDF;MASC;SG
גרין	zelene	מה"גרין	zelen	PROPN	ADJ;NOM;DEF;FEM;PL
גרין	zelena	מה"גרין	zelen	PROPN	ADJ;NOM;DEF;FEM;SG
הפדרציה	federacija	הפדרציה	federacija	PROPN	N;NOM;FEM;SG
הפדרציה	federacije	הפדרציה	federacija	PROPN	N;NOM;FEM;PL
העבר	prošlosti	העבר	prošlost		N;GEN;FEM;SG
העבר	prošlost	העבר	prošlost		N;NOM;FEM;SG
רומנים	rumunjski	רומני	rumunjski	N;MASC;PL	ADJ;NOM;MASC;SG
נשלחו	poslano	נשלח	poslano	V;PL;3;PST;MID	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
נשלחו	podnijela	נשלח	podnijeti	V;PL;3;PST;MID	V;FEM;SG;PST;V.PTCP;ACT
נשלחו	podnio	נשלח	podnijeti	V;PL;3;PST;MID	V;MASC;SG;PST;V.PTCP;ACT
נשלחו	poslana	נשלח	poslati	V;PL;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP
נשלחו	poslano	נשלח	poslano	V;PL;3;PST;MID	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
יזם	poduzetnik	יזם	poduzetnik	PROPN	N;NOM;MASC;SG
יזם	poduzetnika	יזם	poduzetnik	PROPN	N;ANIM;ACC;MASC;SG
יזם	pokrenuo	יזם	pokrenuti	PROPN	V;MASC;SG;PST;V.PTCP;ACT
תמך	podržavao	תמך	podržavati	PROPN	V;MASC;SG;PST;V.PTCP;ACT
תמך	podržava	תמך	podržavati	PROPN	V;IND;SG;3;PRS;FIN
חומרי	materijale	חומרי	materijal	ADJ;MASC;PL	N;ACC;MASC;PL
חומרי	materijal	חומרי	materijal	ADJ;MASC;PL	N;NOM;MASC;SG
חומרי	materijali	חומרי	materijal	ADJ;MASC;PL	N;NOM;MASC;PL
הקובץ	datoteka	הקובץ	datoteka	PROPN	N;NOM;FEM;SG
אלפרד	alfred	אלפרד	alfred	PROPN	N;NOM;MASC;SG
חכם	inteligentni	חכם	inteligentan		ADJ;NOM;DEF;MASC;PL
חכם	inteligentna	חכם	inteligentan		ADJ;NOM;DEF;FEM;SG
חכם	inteligentan	חכם	inteligentan		ADJ;NOM;INDF;MASC;SG
חכם	inteligentno	חכם	inteligentan		ADV
חכם	pametna	חכם	pametan		ADJ;NOM;DEF;FEM;SG
חכם	pametan	חכם	pametan		ADJ;NOM;INDF;MASC;SG
חכם	pametno	חכם	pametan		ADV
חכם	mudri	חכם	mudar		N;NOM;MASC;PL
חכם	mudro	חכם	mudro		ADV
חכם	pametna	חכם	pametan		ADJ;NOM;DEF;FEM;SG
חכם	pametni	חכם	pametan		ADJ;NOM;DEF;MASC;PL
חכם	pametan	חכם	pametan		ADJ;NOM;INDF;MASC;SG
חכם	smart	חכם	smart		N;NOM;MASC;SG
חכם	pametno	חכם	pametan		ADV
אחוזים	postotak	אחוז	postotak	N;MASC;PL	N;NOM;MASC;SG
מייצג	predstavljaju	ייצג	predstavljati	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
מייצג	zastupa	ייצג	zastup	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מייצג	predstavljajući	ייצג	predstavljati	V;MASC;SG;V.PTCP;ACT	ADV;RL
מייצג	predstavlja	ייצג	predstavljati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מייצג	zastupa	ייצג	zastup	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מייצג	predstavlja	ייצג	predstavljati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מורים	mauri	מורה	maura	N;MASC;PL	N;NOM;MASC;SG
המושל	guverneru	המושל	guverner	PROPN	N;DAT;MASC;SG
המושל	guverner	המושל	guverner	PROPN	N;NOM;MASC;SG
מבצעים	operacija	מבצע	operacija	N;MASC;PL	N;NOM;FEM;SG
הארמון	palači	הארמון	palača	PROPN	N;DAT;FEM;SG
הארמון	palača	הארמון	palač	PROPN	N;NOM;FEM;SG
הארמון	palace	הארמון	palaca	PROPN	N;NOM;MASC;SG
ההרים	planine	ההרים	planina	ADV	N;NOM;FEM;PL
ההרים	planina	ההרים	planina	ADV	N;NOM;FEM;SG
צפונה	sjeverna	צפון	sjeveran	ADV	ADJ;NOM;DEF;FEM;SG
צפונה	sjever	צפון	sjever	ADV	N;NOM;MASC;SG
מתחם	domena	מתחם	domena	PROPN	N;NOM;FEM;SG
מתחם	složeno	מתחם	složen	PROPN	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מתחם	kompleks	מתחם	kompleks	PROPN	N;NOM;MASC;SG
מתחם	složena	מתחם	složen	PROPN	ADJ;NOM;DEF;FEM;SG;V.PTCP
עיון	pretraži	עיון	pretražiti	N;MASC;SG	INTJ
עיון	pregledavanja	עיון	pregledavanje	N;MASC;SG	N;NOM;NEUT;PL
פירות	voće	פרי	voće	N;MASC;PL	N;NOM;NEUT;SG
פירות	voce	פרי	vociti	N;MASC;PL	N;NOM;FEM;SG
פירות	voćni	פרי	voćni	N;MASC;PL	ADV
פירות	plod	פרי	plod	N;MASC;PL	N;NOM;MASC;SG
פירות	voće	פרי	voće	N;MASC;PL	N;NOM;NEUT;SG
פירות	voce	פרי	vociti	N;MASC;PL	N;NOM;FEM;SG
מסחרי	komercijalne	מסחרי	komercijalan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
מסחרי	reklama	מסחרי	reklama	ADJ;MASC;SG	N;NOM;FEM;SG
בסביבה	oko	בסביבה	oko		ADV
בקשה	zatraži	בקשה	zatražiti	N;FEM;SG	V;IND;SG;3;PRS;FIN
בקשה	tražena	בקשה	tražiti	N;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
בקשה	tražio	בקשה	tražiti	N;FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
הוכחה	dokazi	הוכחה	dokaz	N;FEM;SG	N;NOM;MASC;PL
התפתחה	razvijena	התפתח	razvijen	V;FEM;SG;3;PST	ADJ;NOM;DEF;FEM;SG;V.PTCP
התפתחה	razvijen	התפתח	razviti	V;FEM;SG;3;PST	ADJ;NOM;INDF;MASC;SG;V.PTCP
התפתחה	evoluirali	התפתח	evoluirati	V;FEM;SG;3;PST	V;MASC;PL;PST;V.PTCP;ACT
קבורה	zakopano	קבורה	zakopati	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
קבורה	sahranjen	קבורה	sahraniti	N;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
קבורה	pokopan	קבורה	pokopati	N;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
קבורה	zakopan	קבורה	zakopati	N;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP
בז	falcon	בז	falcon		N;NOM;MASC;SG
בז	jastreb	בז	jastreb		N;NOM;MASC;SG
בז	sokol	בז	sokol		N;NOM;MASC;SG
בז	bež	בז	bež		N;NOM;FEM;SG
ממשל	uprave	ממשל	uprava	N;MASC;SG	N;NOM;FEM;PL
ממשל	vlade	ממשל	vlada	N;MASC;SG	N;NOM;FEM;PL
הנס	hans	הנס	hans		PROPN;NOM;MASC;SG
הכתר	kruna	הכתר	kruna		N;NOM;FEM;SG
הכתר	crown	הכתר	crown		ADP
הכתר	krunu	הכתר	krun		N;ACC;FEM;SG
דגים	riba	דג	riba	N;MASC;PL	N;NOM;FEM;SG
דגים	ribica	דג	ribica	N;MASC;PL	N;NOM;FEM;SG
תרומה	donacije	תרומה	donacija	N;FEM;SG	N;NOM;FEM;PL
שרי	sherry	שר	sherry		PROPN;NOM;MASC;SG
השראה	inspiriran	השראה	inspirirati	N;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
השראה	inspirirala	השראה	inspirirati	N;FEM;SG	V;FEM;SG;PST;V.PTCP;ACT
השראה	nadahnjuje	השראה	nadahnjivati	N;FEM;SG	V;IND;SG;3;PRS;FIN
היתה	bio	היה	biti	V;FEM;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP;ACT
היתה	bila	היה	biti	V;FEM;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP;ACT
שירותים	wc	שירות	wc	N;MASC;PL	N;NOM;MASC;SG
שירותים	školjka	שירות	školjka	N;MASC;PL	N;NOM;FEM;SG
כריס	chris	כריס	chris	PROPN	PROPN;NOM;MASC;SG
מארוול	marvel	מארוול	marvel	PROPN	N;NOM;MASC;SG
נאמן	odani	נאמן	odan	PROPN	ADJ;NOM;DEF;MASC;PL
נאמן	vjeran	נאמן	vjeran	PROPN	ADJ;NOM;MASC;SG
נאמן	odan	נאמן	odan	PROPN	ADJ;NOM;INDF;MASC;SG
נאמן	vjerni	נאמן	vjeran	PROPN	ADJ;NOM;DEF;MASC;PL
נאמן	odana	נאמן	odan	PROPN	N;NOM;FEM;SG
נאמן	vjerna	נאמן	vjeran	PROPN	ADJ;NOM;DEF;FEM;SG
נאמן	vjeran	נאמן	vjeran	PROPN	ADJ;NOM;MASC;SG
נאמן	vjerni	נאמן	vjeran	PROPN	ADJ;NOM;DEF;MASC;PL
נוהג	vožnja	נהג	vožnja	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
תשעה	devetka	תשעה	devetak	NUM;MASC;SG	N;NOM;FEM;SG
רוז	ruža	רוז	ruž	PROPN	N;NOM;FEM;SG
רוז	rose	רוז	rose	PROPN	N;NOM;FEM;SG
המורה	učiteljica	המורה	učiteljica		N;NOM;FEM;SG
המורה	nastavnik	המורה	nastavnik		N;NOM;MASC;SG
המורה	učitelj	המורה	učitelj		N;NOM;MASC;SG
שור	obale	שור	obala		N;NOM;FEM;PL
שור	obali	שור	obala		N;DAT;FEM;SG
שור	shore	שור	shor		N;NOM;MASC;SG
שור	obala	שור	obala		N;NOM;FEM;SG
שור	obalu	שור	obala		N;ACC;FEM;SG
שור	bika	שור	bikati		N;ACC;MASC;SG
שור	bik	שור	bik		N;NOM;MASC;SG
שור	bull	שור	bull		N;NOM;MASC;SG
נרו	nero	נרה	nero	PROPN	
חוות	farme	חווה	farma	N;FEM;SG	N;NOM;FEM;PL
חוות	farmama	חווה	farma	N;FEM;SG	N;INS;FEM;PL
חוות	farme	חווה	farma	N;FEM;SG	N;NOM;FEM;PL
מסביב	oko	מסביב	oko		ADV
יעיל	efikasno	יעיל	efikasan	ADJ;MASC;SG	ADV
יעיל	učinkovito	יעיל	učinkovito	ADJ;MASC;SG	ADV
יעיל	efikasno	יעיל	efikasan	ADJ;MASC;SG	ADV
יעיל	učinkovito	יעיל	učinkovito	ADJ;MASC;SG	ADV
אמון	vjeruj	אמון	vjerovati	N;MASC;SG	INTJ
אמון	vjerujte	אמון	vjerovati	N;MASC;SG	V;IMP;PL;2;FIN
המושב	sjedište	המושב	sjedište		N;NOM;NEUT;SG
המושב	sjedalo	המושב	sjedati		N;NOM;NEUT;SG
אורן	bor	אורן	bor	PROPN	N;NOM;MASC;SG
אורן	pine	אורן	pina	PROPN	
רחוק	udaljena	רחוק	udaliti		ADJ;NOM;DEF;FEM;SG;V.PTCP
רחוק	daleka	רחוק	daleka		ADJ;NOM;DEF;FEM;SG
רחוק	daleke	רחוק	daleka		ADJ;NOM;DEF;FEM;PL
רחוק	udaljeni	רחוק	udaliti		ADJ;NOM;DEF;MASC;PL;V.PTCP
רחוק	udaljeno	רחוק	udaljiti		ADJ;NOM;NEUT;SG;V.PTCP;PASS
מתכת	metalni	מתכת	metalan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
מתכת	metalni	מתכת	metalan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
מתכת	metalno	מתכת	metalan	N;FEM;SG	ADJ;NOM;NEUT;SG
חמישי	četvrtkom	חמישי	četvrtak	PROPN	N;INS;FEM;SG
חמישי	peta	חמישי	peti	PROPN	ADJ;NOM;FEM;SG
חמישי	peto	חמישי	peti	PROPN	ADJ;NOM;NEUT;SG
חמישי	peti	חמישי	peti	PROPN	ADJ;NOM;MASC;SG
חמישי	četvrtak	חמישי	četvrtak	PROPN	N;NOM;MASC;SG
יאנג	jang	אנג	jang	PROPN	N;NOM;MASC;SG
יאנג	yang	אנג	yang	PROPN	PROPN;NOM;MASC;SG
יאנג	mladi	אנג	mlad	PROPN	ADJ;NOM;DEF;MASC;PL
יאנג	mlad	אנג	mlad	PROPN	ADJ;NOM;INDF;MASC;SG
יאנג	mlada	אנג	mlad	PROPN	ADJ;NOM;FEM;SG
יאנג	mlade	אנג	mlad	PROPN	ADJ;ACC;DEF;MASC;PL
יאנג	mlado	אנג	mlado	PROPN	ADJ;NOM;NEUT;SG
היכן	gdje	היכן	gdje	ADV	ADV
רצף	kontinuum	רצף	kontinuum		N;NOM;MASC;SG
רצף	slijed	רצף	slijed		N;NOM;MASC;SG
דיווח	prijavi	דיווח	prijaviti	N;MASC;SG	V;IND;SG;3;PRS;FIN
דיווח	prijavite	דיווח	prijaviti	N;MASC;SG	V;IMP;PL;2;FIN
דיווח	prijavljen	דיווח	prijaviti	N;MASC;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
דיווח	prijavljeno	דיווח	prijaviti	N;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP;PASS
דיווח	prijavljena	דיווח	prijaviti	N;MASC;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
דיווח	prijavljeni	דיווח	prijavljen	N;MASC;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
אנטוניו	antonio	אנטוניו	antonio	PROPN	N;NOM;MASC;SG
הרמן	hermann	הרמן	hermann	PROPN	N;NOM;MASC;SG
הרמן	herman	הרמן	herman	PROPN	N;NOM;MASC;SG
הרמן	herrmann	הרמן	herrmann	PROPN	N;NOM;MASC;SG
המגדל	tower	המגדל	tower	PROPN	N;NOM;MASC;SG
המגדל	kula	המגדל	kula	PROPN	N;NOM;FEM;SG
המגדל	toranj	המגדל	toranj	PROPN	N;NOM;MASC;SG
שיח	bush	שיח	bush	PROPN	PROPN;NOM;MASC;SG
שיח	grm	שיח	grm	PROPN	N;NOM;MASC;SG
שיח	diskurs	שיח	diskurs	PROPN	N;NOM;MASC;SG
בדיקות	testiranje	בדיקה	testiranje	N;FEM;PL	N;NOM;NEUT;SG
בדיקות	proba	בדיקה	proba	N;FEM;PL	N;NOM;FEM;SG
ולדימיר	vladimira	ולדימיר	vladimirati	PROPN	N;ACC;MASC;SG
ולדימיר	vladimir	ולדימיר	vladimir	PROPN	N;NOM;MASC;SG
תימן	jemenu	None	jeme	PROPN	N;DAT;NEUT;SG
אומרת	rekavši	אמר	reći	V;FEM;SG;V.PTCP;ACT	ADV;V.CVB
אומרת	kaže	אמר	kazati	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
אומרת	kaze	אמר	kazati	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
נתניה	netanya	נתניה	netany	PROPN	PROPN;NOM;MASC;SG
מתואר	opisano	תואר	opisati	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מתואר	opisan	תואר	opisati	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG;V.PTCP;PASS
מתואר	opisana	תואר	opisati	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;FEM;SG;V.PTCP
מתואר	opisao	תואר	opisati	V;MASC;SG;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP;ACT
בול	pečat	בול	pečat		N;NOM;MASC;SG
בול	žig	בול	žig		N;NOM;MASC;SG
בול	bika	בול	bikati		N;ACC;MASC;SG
בול	bik	בול	bik		N;NOM;MASC;SG
בול	bull	בול	bull		N;NOM;MASC;SG
פעילה	aktivne	פעיל	aktivan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
פעילה	aktivno	פעיל	aktivno	ADJ;FEM;SG	ADV
עתיקה	drevni	עתיק	drevan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
עתיקה	drevno	עתיק	drevno	N;FEM;SG	ADJ;NOM;NEUT;SG
עתיקה	drevna	עתיק	drevan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
פרוסיה	pruskoj	פרוסיה	pruskati		ADJ;DAT;DEF;FEM;SG
פרוסיה	pruski	פרוסיה	pruski		ADJ;NOM;DEF;MASC;SG
מרצה	služiti	הרצה	služiti	N;MASC;SG	V;NFIN
שיט	plovi	שיט	plov	N;MASC;SG	V;IND;SG;3;PRS;FIN
החוקה	ustav	החוקה	ustav	ADV	N;NOM;MASC;SG
החוקה	ustava	החוקה	ustav	ADV	N;GEN;MASC;SG
החוקה	ustavom	החוקה	ustav	ADV	N;INS;MASC;SG
זר	stranac	זר	stranac	ADJ;MASC;SG	N;NOM;MASC;SG
זר	čudnije	זר	čudan	ADJ;MASC;SG	ADV;CMPR
זר	stranac	זר	stranac	ADJ;MASC;SG	N;NOM;MASC;SG
זר	strani	זר	strana	ADJ;MASC;SG	N;NOM;MASC;SG
הביזנטית	bizantskog	הביזנטית	bizantski	PROPN	ADJ;GEN;DEF;MASC;SG
סמכות	ovlasti	סמכות	ovlast	N;FEM;SG	N;NOM;FEM;PL
אדמות	sleti	אדמה	sletjeti	N;FEM;PL	V;IND;SG;2;PRS;FIN
ציוני	cionistički	ציוני	cionistički	PROPN	ADV
טיילור	taylor	טיילור	taylor	PROPN	PROPN;NOM;MASC;SG
מאן	mann	מאן	mann	PROPN	N;NOM;MASC;SG
נעים	ugodno	נעים	ugodno		ADV
תרם	pridonio	תרם	pridonijeti	PROPN	V;MASC;SG;PST;V.PTCP;ACT
תרם	donirao	תרם	donirati	PROPN	V;MASC;SG;PST;V.PTCP;ACT
תרם	donira	תרם	donirati	PROPN	V;IND;SG;3;PRS;FIN
תרם	donirali	תרם	donirati	PROPN	V;MASC;PL;PST;V.PTCP;ACT
ניסויים	eksperimentirao	ניסוי	eksperimentirati	N;MASC;PL	V;MASC;SG;PST;V.PTCP;ACT
הפתרון	rješenje	הפתרון	rješenje	PROPN	N;NOM;NEUT;SG
נתפס	uhvaćen	נתפס	uhvatiti	V;MASC;SG;3;PST;MID	ADJ;NOM;MASC;SG;V.PTCP;PASS
נתפס	uhvaćena	נתפס	uhvatiti	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP
נתפס	uhvaćeni	נתפס	uhvatiti	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נתפס	uhvaćena	נתפס	uhvatiti	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP
נתפס	uhvaćeni	נתפס	uhvatiti	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נתפס	zarobljen	נתפס	zarobiti	V;MASC;SG;3;PST;MID	ADJ;NOM;MASC;SG;V.PTCP;PASS
נתפס	zarobljeni	נתפס	zarobiti	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
אדולף	adolphe	באדולף	adolphe	PROPN	N;NOM;MASC;SG
אדולף	adolf	באדולף	adolf	PROPN	N;NOM;MASC;SG
אדולף	adolfa	באדולף	adolf	PROPN	N;ACC;MASC;SG
סיור	tour	סיור	tour	N;MASC;SG	ADP
סיור	patrole	סיור	patrola	N;MASC;SG	N;NOM;FEM;PL
המגן	štit	המגן	štit		N;NOM;MASC;SG
הוגן	pošteno	הוגן	pošteno	ADJ;MASC;SG	ADV
הוגן	sajam	הוגן	sajam	ADJ;MASC;SG	N;NOM;MASC;SG
רוני	roni	רוני	ron	PROPN	V;IND;SG;3;PRS;FIN
רוני	roni	רוני	ron	PROPN	V;IND;SG;3;PRS;FIN
רוני	ronnie	רוני	ronni	PROPN	N;NOM;MASC;SG
רוני	rooney	רוני	rooney	PROPN	N;NOM;MASC;SG
רוני	ronny	רוני	ronny	PROPN	PROPN;NOM;MASC;SG
אוטו	automatski	אוטו	automatski	PROPN	ADV
אוטו	otto	אוטו	otto	PROPN	PROPN;NOM;MASC;SG
אוטו	oto	אוטו	oto	PROPN	PROPN;NOM;MASC;SG
אוטו	automobil	אוטו	automobil	PROPN	N;NOM;MASC;SG
התרגום	prijevod	התרגום	prijevod		N;NOM;MASC;SG
האצולה	aristokracija	האצולה	aristokracija	PROPN	N;NOM;FEM;SG
רש	rush	רש	rush		N;NOM;MASC;SG
רש	navala	רש	navasti		N;NOM;FEM;SG
רש	nalet	רש	nalet		N;NOM;MASC;SG
קלאסית	klasične	קלאסי	klasičan	ADV	ADJ;NOM;DEF;FEM;PL
קלאסית	klasična	קלאסי	klasičan	ADV	ADJ;NOM;DEF;FEM;SG
קלאסית	klasična	קלאסי	klasičan	ADV	ADJ;NOM;DEF;FEM;SG
קלאסית	klasični	קלאסי	klasičan	ADV	ADJ;NOM;DEF;MASC;SG
הנסיכה	princeza	הנסיכה	princez	V;FEM;SG;3;PST;ACT	N;NOM;FEM;SG
הנסיכה	princess	הנסיכה	princess	V;FEM;SG;3;PST;ACT	ADP
המוביל	vodeći	המוביל	vodeći	PROPN	ADJ;NOM;DEF;MASC;SG
אבות	tate	אב	tatiti		N;NOM;FEM;PL
אבות	očeve	אב	očeva		N;NOM;FEM;PL
אבות	očevi	אב	očeva		N;NOM;MASC;PL
אבות	tate	אב	tatiti		N;NOM;FEM;PL
אבות	očevi	אב	očeva		N;NOM;MASC;PL
שחורים	crnci	שחור	crnca	ADJ;MASC;PL	N;NOM;MASC;PL
דומות	slično	דומה	sličan	ADJ;FEM;PL	ADJ;NOM;DEF;NEUT;SG
דומות	slična	דומה	sličan	ADJ;FEM;PL	ADJ;NOM;DEF;FEM;SG
דומות	slicno	דומה	slican	ADJ;FEM;PL	ADV
לחקור	istraživanje	חקר	istraživanje	V;NFIN;ACT	N;NOM;NEUT;SG
לחקור	istraživanje	חקר	istraživanje	V;NFIN;ACT	N;NOM;NEUT;SG
יורי	yuri	יורי	yuri	PROPN	PROPN;NOM;MASC;SG
יורי	jurij	יורי	jurij	PROPN	N;NOM;MASC;SG
פלסטינים	palestinski	פלסטיני	palestinski	N;MASC;PL	ADJ;NOM;MASC;SG
המכללה	fakultet	המכללה	fakultet		N;NOM;MASC;SG
המכללה	koledž	המכללה	koledž		N;NOM;MASC;SG
המכללה	college	המכללה	collega		N;NOM;MASC;SG
לתרום	doprinose	תרם	doprinositi	V;NFIN;ACT	N;ACC;MASC;PL
נניח	pretpostavi	הניח	pretpostava	V;PL;1;FUT;ACT	V;IND;SG;3;PRS;FIN
נניח	pretpostavimo	הניח	pretpostaviti	V;PL;1;FUT;ACT	V;IND;PL;1;PRS;FIN
בודדים	usamljeno	בודד	usamljeno	N;MASC;PL	ADJ;NOM;DEF;NEUT;SG;V.PTCP
בודדים	usamljeni	בודד	usamljen	N;MASC;PL	ADJ;NOM;DEF;MASC;PL;V.PTCP
בודדים	usamljena	בודד	usamljen	N;MASC;PL	ADJ;NOM;DEF;FEM;SG;V.PTCP
שמע	zvuk	שמע	zvuk		N;NOM;MASC;SG
מטבעות	kovanice	מטבע	kovanica		N;NOM;FEM;PL
מטבעות	novčići	מטבע	novčići		N;NOM;MASC;PL
מטבעות	kovanica	מטבע	kovanica		N;NOM;FEM;SG
מייק	mike	מייק	mika	PROPN	N;NOM;MASC;SG
מתאימה	fit	התאים	fit	V;FEM;SG;V.PTCP;ACT	PROPN;NOM;MASC;SG
מתאימה	kompatibilni	התאים	kompatibilan	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;MASC;PL
מתאימה	primjereno	התאים	primjereno	V;FEM;SG;V.PTCP;ACT	ADV
מתאימה	prikladno	התאים	prikladno	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;NEUT;SG
מתאימה	prigodno	התאים	prigodno	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;NEUT;SG
מתאימה	pogodno	התאים	pogodno	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;NEUT;SG
מתאימה	pogodan	התאים	pogodan	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG
