din	vom	din	vom	ADP;ACC	
adunarea	assembly	adunare	assembly	N;DEF;FEM;SG	PROPN;NOM;SG
adunarea	vollversammlung	adunare	vollversammlung	N;DEF;FEM;SG	ADJ
adunarea	versammlung	adunare	versammlung	N;DEF;FEM;SG	N;NOM;FEM;SG
reprezentată	repräsentierte	reprezenta	repräsentieren	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
reprezentată	vertreten	reprezenta	vertreten	ADJ;INDF;FEM;SG	V;V.PTCP
reprezentată	repräsentiert	reprezenta	repräsentieren	ADJ;INDF;FEM;SG	V;V.PTCP
reprezentată	vertrat	reprezenta	vertreten	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
reprezentată	vertretene	reprezenta	vertreten	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
căsătorită	verheiratete	căsătorit	verheiraten	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
organizată	organisierte	organizat	organisieren	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
organizată	organisierten	organizat	organisieren	ADJ;INDF;FEM;SG	V;IND;PL;3;PST;FIN
organizată	veranstaltet	organizat	veranstalten	ADJ;INDF;FEM;SG	V;V.PTCP
organizată	organisierte	organizat	organisieren	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
organizată	organisierten	organizat	organisieren	ADJ;INDF;FEM;SG	V;IND;PL;3;PST;FIN
organizată	veranstaltet	organizat	veranstalten	ADJ;INDF;FEM;SG	V;V.PTCP
adâncime	tiefe	adâncime	tief	N;INDF;FEM;SG	
adâncime	tiefen	adâncime	tief	N;INDF;FEM;SG	V;NFIN
mână	hand	mână	hand	N;INDF;FEM;SG	N;NOM;FEM;SG
săptămână	wochen	săptămână	wech	N;INDF;FEM;SG	ADV
săptămână	woche	săptămână	woch	N;INDF;FEM;SG	ADV
săptămână	wochentag	săptămână	wochentag	N;INDF;FEM;SG	ADJ
turda	turda	turdă	turda	PROPN	
conducere	fahren	conducere	fahren	N;INDF;FEM;SG	V;NFIN
conducere	autofahren	conducere	autofahren	N;INDF;FEM;SG	V;NFIN
conducere	führungskraft	conducere	führungskraft	N;INDF;FEM;SG	ADJ
conducere	leitung	conducere	leitung	N;INDF;FEM;SG	ADJ
conducere	führungsrolle	conducere	führungsrolle	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
conducere	führung	conducere	führung	N;INDF;FEM;SG	N;NOM;FEM;SG
culoarea	farbe	culoare	farben	N;DEF;FEM;SG	
culoarea	färben	culoare	färben	N;DEF;FEM;SG	V;NFIN
culoarea	farben	culoare	farben	N;DEF;FEM;SG	V;NFIN
culoarea	farbig	culoare	farbig	N;DEF;FEM;SG	ADJ
culoarea	farbe	culoare	farben	N;DEF;FEM;SG	
culoarea	farben	culoare	farben	N;DEF;FEM;SG	V;NFIN
culoarea	farbig	culoare	farbig	N;DEF;FEM;SG	ADJ
culoarea	farbton	culoare	farbton	N;DEF;FEM;SG	ADJ
filosofie	philosophie	filosofie	philosophie	N;INDF;FEM;SG	N;NOM;FEM;SG
handbal	handball	handbal	handball	N;INDF;MASC;SG	ADJ
traducerea	übersetzung	traducere	übersetzung	N;DEF;FEM;SG	ADJ
traducerea	übersetzer	traducere	übersetzer	N;DEF;FEM;SG	ADJ
traducerea	übersetzen	traducere	übersetzen	N;DEF;FEM;SG	V;NFIN
traducerea	übersetzungen	traducere	übersetzingen	N;DEF;FEM;SG	V;NFIN
times	zeiten	times	zeiten	N;INDF;MASC;SG	V;NFIN
times	male	times	malen	N;INDF;MASC;SG	ADJ
times	mal	times	mal	N;INDF;MASC;SG	ADV
times	times	times	times	N;INDF;MASC;SG	PROPN;NOM;SG
contele	zählen	conte	zählen	N;DEF;MASC;SG	V;NFIN
contele	graf	conte	graf	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
alegerea	wahlmöglichkeit	alegere	wahlmöglichkeit	N;DEF;FEM;SG	ADJ
alegerea	wahlmöglichkeiten	alegere	wahlmöglichkeiten	N;DEF;FEM;SG	V;NFIN
alegerea	wahl	alegere	wahl	N;DEF;FEM;SG	
alegerea	auswahl	alegere	auswahl	N;DEF;FEM;SG	N;NOM;SG
libertatea	meinungsfreiheit	libertate	meinungsfreiheit	N;DEF;FEM;SG	ADJ
libertatea	freiheit	libertate	freiheit	N;DEF;FEM;SG	
libertatea	freizügigkeit	libertate	Freizügigkeit	N;DEF;FEM;SG	
libertatea	freiheiten	libertate	freiheiten	N;DEF;FEM;SG	V;NFIN
aisne	aisne	aisne	aisne	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
energia	energieversorgung	energie	energieversorgung	N;DEF;FEM;SG	N;NOM;FEM;SG
energia	energiewirtschaft	energie	energiewirtschaft	N;DEF;FEM;SG	ADJ
energia	energie	energie	energie	N;DEF;FEM;SG	
energia	energieverbrauch	energie	energieverbrauch	N;DEF;FEM;SG	ADJ
inferior	inferior	inferior	inferior	ADJ;INDF;MASC;SG	PROPN
reviste	magazin	revistă	magazin	N;INDF;FEM;PL	ADJ
reviste	zeitschriften	revistă	zeitschreifen	N;INDF;FEM;PL	V;NFIN
solo	solo	solo	solo	N;INDF;MASC;SG	
solo	alleine	solo	alleine	N;INDF;MASC;SG	ADV
solo	allein	solo	allein	N;INDF;MASC;SG	ADV
specific	spezielle	specific	speziell	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
specific	spezifische	specific	spezifisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
comunitate	gemeinschaften	comunitate	gemeinschaft	N;INDF;FEM;SG	ADJ
comunitate	gemeinde	comunitate	gemeinde	N;INDF;FEM;SG	N;NOM;FEM;SG
comunitate	gemeinschaft	comunitate	gemeinschaft	N;INDF;FEM;SG	ADJ
majoritate	mehrzahl	majoritate	mehrzahl	N;INDF;FEM;SG	ADJ
majoritate	mehrheit	majoritate	mehrheit	N;INDF;FEM;SG	N;NOM;SG
nominalizat	ernannt	nominalizat	ernennen	ADJ;INDF;MASC;SG	V;V.PTCP
nominalizat	nominiert	nominalizat	nominieren	ADJ;INDF;MASC;SG	V;V.PTCP
nominalizat	nominierung	nominalizat	nominierung	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
nominalizat	nominierten	nominalizat	nominiert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
industriale	industrieanlagen	industrial	industrieanlagen	ADJ;INDF;FEM;PL	N;NOM;FEM;PL
industriale	industrie	industrial	industrie	ADJ;INDF;FEM;PL	N;NOM;FEM;SG
soare	sonne	soare	sonnen	N;INDF;MASC;SG	
soare	sun	soare	sun	N;INDF;MASC;SG	PROPN;NOM;SG
soare	sunshine	soare	sunshine	N;INDF;MASC;SG	PROPN;NOM;SG
soare	sonnenschein	soare	sonnenschein	N;INDF;MASC;SG	ADJ
soare	sonne	soare	sonnen	N;INDF;MASC;SG	
soare	sunny	soare	sunny	N;INDF;MASC;SG	PROPN
soare	sonnig	soare	sonnig	N;INDF;MASC;SG	ADJ
soare	sonnige	soare	sonnig	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
soare	sonne	soare	sonnen	N;INDF;MASC;SG	
soare	sonnigen	soare	sonnig	N;INDF;MASC;SG	ADJ
bătălie	battle	bătălie	battl	N;INDF;FEM;SG	PROPN;SG
bătălie	schlacht	bătălie	schlacht	N;INDF;FEM;SG	N;NOM;FEM;SG
bătălie	gefecht	bătălie	fechen	N;INDF;FEM;SG	
poveste	geschichte	poveste	geschicht	N;INDF;FEM;SG	
poveste	meldung	poveste	meldung	N;INDF;FEM;SG	ADJ
cristina	cristina	cristină	cristina	N;DEF;FEM;SG	PROPN;NOM;SG
fotografii	bildergalerie	fotografie	bildergalerie	N;INDF;FEM;PL	ADJ
fotografii	fotografien	fotografie	fotografien	N;INDF;FEM;PL	
fotografii	fotos	fotografie	fotos	N;INDF;FEM;PL	
bbc	bbc	bbc	bbc	N;INDF;MASC;SG	PROPN;NOM;SG
fabrica	werk	fabrică	werk	N;DEF;FEM;SG	N;NOM;NEUT;SG
fabrica	fabrik	fabrică	fabrik	N;DEF;FEM;SG	
măsuri	massnahmen	măsură	massnahmen	N;INDF;FEM;PL	V;NFIN
măsuri	maßnahmen	măsură	maßnahmen	N;INDF;FEM;PL	V;NFIN
holstein	holstein	holstein	holstein		PROPN;NOM;SG
premiile	preisverleihung	premiu	preisverleihung	N;DEF;FEM;PL	ADJ
premiile	auszeichnungen	premiu	auszeichnangen	N;DEF;FEM;PL	N;NOM;FEM;PL
premiile	awards	premiu	awards	N;DEF;FEM;PL	PROPN
premiile	preise	premiu	preis	N;DEF;FEM;PL	ADJ
premiile	prämien	premiu	prämien	N;DEF;FEM;PL	N;NOM
premiile	preise	premiu	preis	N;DEF;FEM;PL	ADJ
premiile	preisen	premiu	preisen	N;DEF;FEM;PL	V;NFIN
financiar	finanziell	financiar	finanziell	ADV	ADJ
financiar	finanziell	financiar	finanziell	ADV	ADJ
financiar	finanzen	financiar	finanzen	ADV	
financiar	finanzielle	financiar	finanziell	ADV	ADJ;NOM;FEM;PL
financiar	finanziellen	financiar	finanziell	ADV	ADJ
financiar	finanzdienstleistungen	financiar	finanzdienstleistungen	ADV	N;NOM;FEM;PL
somme	somme	somm	somme	N;INDF;FEM;SG	PROPN;NOM;SG
heinrich	heinrich	heinrich	heinrich	PROPN	PROPN;NOM;MASC;SG
brandenburg	brandenburger	brandenburg	brandenburger	PROPN	PROPN
brandenburg	brandenburg	brandenburg	brandenburg	PROPN	PROPN;NOM;NEUT;SG
vie	lebendig	viu	lebendig		ADJ
vie	lebend	viu	lebend		ADJ
vie	wetteifern	viu	wetteifern		V;NFIN
cântăreț	sängerin	cântăreț	sängerin	N;INDF;MASC;SG	ADJ
cântăreț	singer	cântăreț	singer	N;INDF;MASC;SG	PROPN;SG
cântăreț	sänger	cântăreț	sang	N;INDF;MASC;SG	ADJ
romanian	englisch	romanian	englisch	N;INDF;MASC;SG	ADJ
romanian	englische	romanian	englisch	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
romanian	deutsch	romanian	deutsch	N;INDF;MASC;SG	ADJ
paulo	paulo	paulo	paulo	PROPN	PROPN;NOM;MASC;SG
metoda	methode	metodă	methode	N;DEF;FEM;SG	
metoda	verfahren	metodă	verfahren	N;DEF;FEM;SG	V;NFIN
comuniste	kommunismus	comunist	kommunismus	ADJ;INDF;FEM;PL	PROPN
comuniste	kommunisten	comunist	kommunist	ADJ;INDF;FEM;PL	N;PL
chile	chile	chilă	chile	PROPN	PROPN;NOM;NEUT;SG
audio	audiodateien	audio	audiodatei	N;INDF;MASC;SG	V;NFIN
audio	audio	audio	audio	N;INDF;MASC;SG	
audio	ton	audio	ton	N;INDF;MASC;SG	
digital	digitalkamera	digital	digitalkamera	N;INDF;MASC;SG	
digital	digitalen	digital	digital	N;INDF;MASC;SG	ADJ;ACC;MASC;SG
digital	digitales	digital	digital	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
digital	digitale	digital	digital	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
digital	digital	digital	digital	N;INDF;MASC;SG	ADJ
marcel	marcel	marcel	marcel	PROPN	PROPN;NOM;MASC;SG
conținutul	inhalt	conținut	inhalt	N;DEF;MASC;SG	
conținutul	inhalten	conținut	inhalt	N;DEF;MASC;SG	V;NFIN
conținutul	gehalt	conținut	halten	N;DEF;MASC;SG	
württemberg	württemberg	württemberg	württemberg	PROPN	PROPN;NOM;NEUT;SG
virginia	virginia	virginie	virginia	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
fizician	physiker	fizician	physiker	N;INDF;MASC;SG	ADJ
eliberat	befreit	elibera	befreien	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	befreite	elibera	befreit	ADJ;INDF;MASC;SG	V
eliberat	herausgegeben	elibera	herausgeben	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	erteilt	elibera	erteilen	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	ausgestellt	elibera	ausstellen	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	ausgegeben	elibera	ausgeben	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	freigelassen	elibera	freilassen	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	erschienen	elibera	erscheinen	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	freigegeben	elibera	freigeben	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	veröffentlicht	elibera	veröffentlichen	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	veröffentlichte	elibera	veröffentlichen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
eliberat	befreit	elibera	befreien	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	freigelassen	elibera	freilassen	ADJ;INDF;MASC;SG	V;V.PTCP
eliberat	befreite	elibera	befreit	ADJ;INDF;MASC;SG	V
listele	listen	listă	listen	N;DEF;FEM;PL	V;NFIN
treptat	allmähliche	treptat	allmählich	ADV	ADJ;NOM;FEM;PL
treptat	progressiv	treptat	progressiv	ADV	ADJ
treptat	schrittweise	treptat	schrittweise	ADV	ADJ
treptat	allmählich	treptat	allmählich	ADV	ADJ
treptat	allmählich	treptat	allmählich	ADV	ADJ
treptat	schrittweise	treptat	schrittweise	ADV	ADJ
comercială	kommerzielle	comercial	kommerziell	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
comercială	gewerbliche	comercial	gewerblich	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
originale	ursprünglichen	original	ursprünglich	ADJ;INDF;FEM;PL	ADJ;ACC;SG
record	datensatz	record	datensatz	N;INDF;MASC;SG	ADJ
record	rekord	record	rekord	N;INDF;MASC;SG	
record	aufnehmen	record	aufnehmen	N;INDF;MASC;SG	V;NFIN
record	record	record	record	N;INDF;MASC;SG	PROPN;NOM;SG
promovat	gefördert	promova	fördern	ADJ;INDF;MASC;SG	V;V.PTCP
promovat	befördert	promova	befördern	ADJ;INDF;MASC;SG	V;V.PTCP
promovat	hervorgehobene	promova	hervorgehoben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
promovat	beworben	promova	bewerben	ADJ;INDF;MASC;SG	V;V.PTCP
medalii	medaillen	medalie	medaill	N;INDF;FEM;PL	V;NFIN
saxa	sachsen	saxă	sachsen	N;DEF;FEM;SG	PROPN;NOM;NEUT;SG
organizație	organisation	organizație	organisation	N;INDF;FEM;SG	
organizație	organisation	organizație	organisation	N;INDF;FEM;SG	
masculin	männliche	masculin	männlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
masculin	männer	masculin	männer	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
masculin	männchen	masculin	männchen	ADJ;INDF;MASC;SG	N;NOM;PL
hristos	christ	hristos	christ	PROPN	PROPN
hristos	christus	hristos	christus	PROPN	
redus	reduziert	redus	reduzieren	ADJ;INDF;MASC;SG	V;V.PTCP
redus	reduzierten	redus	reduziert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
redus	verringert	redus	verringern	ADJ;INDF;MASC;SG	V;V.PTCP
redus	reduzierte	redus	reduzieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
octavian	octavian	octavian	octavian	N;INDF;MASC;SG	PROPN;NOM;SG
sursele	quellen	sursă	quell	N;DEF;FEM;PL	V;NFIN
sursele	informationsquellen	sursă	informationsquell	N;DEF;FEM;PL	V;NFIN
sursele	datenquellen	sursă	datenquell	N;DEF;FEM;PL	V
chicago	chicago	chicago	chicago	PROPN	PROPN;NOM;SG
sfânt	heiligen	sfânt	heilig	N;INDF;MASC;SG	ADJ
sfânt	heiliger	sfânt	heilig	N;INDF;MASC;SG	ADJ
sfânt	saint	sfânt	sainen	N;INDF;MASC;SG	PROPN;NOM;SG
sfânt	st	sfânt	st	N;INDF;MASC;SG	;SG
sfânt	heilig	sfânt	heilig	N;INDF;MASC;SG	ADJ
sfânt	heilige	sfânt	heilig	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
sfânt	heiligen	sfânt	heilig	N;INDF;MASC;SG	ADJ
sfânt	holy	sfânt	holy	N;INDF;MASC;SG	PROPN
sfânt	heiliger	sfânt	heilig	N;INDF;MASC;SG	ADJ
artistice	künstlerischen	artistic	künstlerisch	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
horia	horia	horia	horia	N;DEF;FEM;SG	
galben	gelbes	galben	gelb	ADV	N;NOM;NEUT;SG
galben	gelb	galben	gelb	ADV	ADJ
galben	gelbe	galben	gelb	ADV	N;NOM;FEM;PL
galben	gelben	galben	gelb	ADV	
activat	ermöglicht	activat	ermöglichen	ADJ;INDF;MASC;SG	V;V.PTCP
activat	aktivierte	activat	aktivieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
indian	indianer	indian	indianer	ADJ;INDF;MASC;SG	
indian	indische	indian	indisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
referință	verweis	referință	verweis	N;INDF;FEM;SG	V;IND;SG;3;PST;FIN
referință	bezug	referință	bezugen	N;INDF;FEM;SG	V;IND;SG;3;PST;FIN
referință	referenz	referință	referenz	N;INDF;FEM;SG	ADJ
lac	see	lac	see	N;INDF;MASC;SG	
lac	lake	lac	laken	N;INDF;MASC;SG	PROPN;SG
lac	lac	lac	lac	N;INDF;MASC;SG	PROPN;NOM;SG
instrument	instrument	instrument	instrument	N;INDF;MASC;SG	ADJ
valentin	valentin	valentin	valentin	PROPN	PROPN
valentin	valentin	valentin	valentin	PROPN	PROPN
valentin	valentinstag	valentin	valentinstag	PROPN	
valentin	valentine	valentin	valentine	PROPN	
uscat	dry	uscat	dry	ADJ;INDF;MASC;SG	
uscat	trocknen	uscat	trocknen	ADJ;INDF;MASC;SG	V;NFIN
uscat	trockene	uscat	trocken	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
uscat	getrocknet	uscat	trocknen	ADJ;INDF;MASC;SG	V;V.PTCP
uscat	getrockneten	uscat	getrocknet	ADJ;INDF;MASC;SG	ADJ;PL
posibilă	mögliche	posibil	möglich	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
realizări	errungenschaften	realizare	errungenschaft	N;INDF;FEM;PL	V;NFIN
realizări	leistungen	realizare	leistung	N;INDF;FEM;PL	V;PL
realizări	errungenschaften	realizare	errungenschaft	N;INDF;FEM;PL	V;NFIN
realizări	leistungen	realizare	leistung	N;INDF;FEM;PL	V;PL
scos	entfernte	scoate	entfernen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
prezentate	vorgestellt	prezentat	vorstellen	ADJ;INDF;FEM;PL	V;V.PTCP
prezentate	präsentierten	prezentat	präsentieren	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
prezentate	präsentiert	prezentat	präsentieren	ADJ;INDF;FEM;PL	V;V.PTCP
prezentate	vorgelegt	prezentat	vorlegen	ADJ;INDF;FEM;PL	V;V.PTCP
prezentate	präsentierte	prezentat	präsentieren	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
jazz	jazz	jazz	jazz	N;INDF;MASC;SG	
journal	fachzeitschrift	journal	fachzeitschrift	N;INDF;MASC;SG	ADJ
journal	zeitschrift	journal	zeitschrefen	N;INDF;MASC;SG	ADJ
journal	tagebuch	journal	tagebuch	N;INDF;MASC;SG	ADJ
cameră	raum	cameră	raum	N;INDF;FEM;SG	ADV
cameră	hotelzimmer	cameră	hotelzimmer	N;INDF;FEM;SG	
uman	mensch	uman	mensch	ADJ;INDF;MASC;SG	N;SG
uman	menschen	uman	menschen	ADJ;INDF;MASC;SG	N;NOM;PL
uman	menschliche	uman	menschlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
sun	sun	sun	sun		PROPN;NOM;SG
ernst	ernst	ernst	ernst	PROPN	PROPN
siguranță	arbeitssicherheit	siguranță	arbeitssicherheit	N;INDF;FEM;SG	ADJ
siguranță	sicherheit	siguranță	sicherheit	N;INDF;FEM;SG	N;NOM;SG
iucn	iucn	iucn	iucn	N	ADJ
super	geil	super	geil		ADJ
super	hammer	super	Hammer		ADJ
super	krass	super	kraß		ADJ
super	super	super	super		ADJ
accesat	zugegriffen	accesa	zugreifen	ADJ;INDF;MASC;SG	V;V.PTCP
accesat	zugriff	accesa	zugreifen	ADJ;INDF;MASC;SG	N
debutul	beginn	debut	beginnen	N;DEF;MASC;SG	V;IND;SG;3;PST;FIN
debutul	debüt	debut	debüt	N;DEF;MASC;SG	V;SG;FIN
liderul	leiter	lider	leiter	N;DEF;MASC;SG	ADJ
liderul	marktführer	lider	marktführer	N;DEF;MASC;SG	ADJ
liderul	anführer	lider	anführer	N;DEF;MASC;SG	ADJ
liderul	leader	lider	leader	N;DEF;MASC;SG	ADJ
liderul	führer	lider	führer	N;DEF;MASC;SG	
bad	böse	bad	böse	N;INDF;MASC;SG	
bad	schlecht	bad	schlecht	N;INDF;MASC;SG	ADJ
bad	bad	bad	bad	N;INDF;MASC;SG	
bad	schlimm	bad	schlimm	N;INDF;MASC;SG	ADJ
bad	schlechten	bad	schlecht	N;INDF;MASC;SG	ADJ
ușoară	leichte	ușor	leicht	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
ușoară	milde	ușor	milde	ADJ;INDF;FEM;SG	
ușoară	leichte	ușor	leicht	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
legi	gesetze	lege	gesetzen	N;INDF;FEM;PL	
legi	gesetzen	lege	gesetzen	N;INDF;FEM;PL	V;NFIN
unesco	unesco	unesc	unesco	N;INDF;MASC;SG	
internă	innere	intern	inner	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
internă	internen	intern	intern	ADJ;INDF;FEM;SG	
internă	interne	intern	intern	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
lotul	charge	lot	charge	N;DEF;MASC;SG	
lotul	stapel	lot	stapel	N;DEF;MASC;SG	ADJ
lotul	partie	lot	partie	N;DEF;MASC;SG	
lotul	batch	lot	batch	N;DEF;MASC;SG	
lotul	chargen	lot	chargen	N;DEF;MASC;SG	
declarată	erklärt	declarat	erklären	ADJ;INDF;FEM;SG	V;V.PTCP
declarată	deklariert	declarat	deklarieren	ADJ;INDF;FEM;SG	V;V.PTCP
declarată	erklärte	declarat	erklären	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
grade	grade	grad	grad	N;INDF;FEM;PL	
grade	grad	grad	grad	N;INDF;FEM;PL	
saône	saône	saun	siene		PROPN;NOM;SG
tehnic	technische	tehnic	technisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
theodor	theodor	theodor	theodor	PROPN	PROPN;NOM;SG
theodor	theodore	theodor	theodore	PROPN	PROPN;NOM;MASC;SG
theodor	theodor	theodor	theodor	PROPN	PROPN;NOM;SG
colecție	sammlung	colecție	sammlung	N;INDF;FEM;SG	N;NOM;FEM;SG
colecție	erhebung	colecție	Erhebung	N;INDF;FEM;SG	N;NOM;FEM;SG
colecție	kollektion	colecție	kollektion	N;INDF;FEM;SG	PROPN
colecție	sammlungen	colecție	sammlung	N;INDF;FEM;SG	N;NOM;FEM;PL
câmpul	field	câmp	falden	N;DEF;MASC;SG	
câmpul	feld	câmp	feld	N;DEF;MASC;SG	ADV
câmpul	spielfeld	câmp	spielfeld	N;DEF;MASC;SG	ADJ
barbu	barbu	barbu	barbu	PROPN	
prezentare	darstellung	prezentare	darstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
prezentare	präsentationen	prezentare	präsentationen	N;INDF;FEM;SG	V;NFIN
prezentare	vorstellung	prezentare	vorstellung	N;INDF;FEM;SG	ADJ;SG
prezentare	präsentation	prezentare	präsentation	N;INDF;FEM;SG	ADJ
inspirat	inspiriert	inspira	inspirieren	ADJ;INDF;MASC;SG	V;V.PTCP
inspirat	inspirierte	inspira	inspirieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
inspirat	inspirieren	inspira	inspirieren	ADJ;INDF;MASC;SG	V;NFIN
sul	sul	sul	sul	N;INDF;MASC;SG	PROPN;NOM;SG
tur	tour	tur	tour	N;INDF;MASC;SG	
tur	rundgang	tur	rundgang	N;INDF;MASC;SG	
joe	joe	joe	joe	PROPN	PROPN;NOM;MASC;SG
dinastiei	dynastie	dinastie	dynastie	N;DEF;FEM;SG	
portul	seehafen	port	seehafen	N;DEF;MASC;SG	
portul	hafen	port	hafen	N;DEF;MASC;SG	
portul	backbord	port	backbord	N;DEF;MASC;SG	ADJ
vocea	voice	voce	voice	N;DEF;FEM;SG	PROPN;NOM;SG
vocea	stimme	voce	stimmen	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
vocea	gesang	voce	gesingen	N;DEF;FEM;SG	ADJ
deal	anhöhe	deal	anhöhe	N;INDF;MASC;SG	ADJ
deal	berg	deal	berg	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
deal	hill	deal	hallen	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
deal	hügel	deal	hügeln	N;INDF;MASC;SG	
set	set	set	set	N;INDF;MASC;SG	
set	festgelegt	set	festlegen	N;INDF;MASC;SG	V;V.PTCP
set	setzen	set	setzen	N;INDF;MASC;SG	V;NFIN
set	satz	set	satz	N;INDF;MASC;SG	
set	gesetzt	set	setzen	N;INDF;MASC;SG	V;V.PTCP
set	einstellen	set	einstellen	N;INDF;MASC;SG	V;NFIN
accesul	zufahrt	acces	zufahren	N;DEF;MASC;SG	V;IND;SG;3;PRS;FIN
accesul	zutritt	acces	zutreten	N;DEF;MASC;SG	ADJ
bălți	bălți	baltă	bălți	PROPN	
ochii	blicke	ochi	blick	N;DEF;MASC;PL	ADJ;NOM;PL
ochii	eyes	ochi	eyes	N;DEF;MASC;PL	PROPN;NOM;SG
ochii	augen	ochi	augen	N;DEF;MASC;PL	N;NOM;NEUT;PL
poezia	dichtung	poezie	dichtung	N;DEF;FEM;SG	
poezia	poesie	poezie	poesie	N;DEF;FEM;SG	
poezia	lyrik	poezie	lyrik	N;DEF;FEM;SG	
poezia	gedichte	poezie	gedicht	N;DEF;FEM;SG	N;NOM;NEUT;PL
manchester	manchester	manchester	manchester	PROPN	PROPN;NOM;MASC;SG
chimice	chemikalien	chimic	chemikalien	ADJ;INDF;FEM;PL	V;NFIN
chimice	chemikalie	chimic	chemikalie	ADJ;INDF;FEM;PL	PROPN;SG
chimice	chemie	chimic	chemie	ADJ;INDF;FEM;PL	N;NOM;FEM
muzeu	museen	muzeu	museen	N;INDF;MASC;SG	V;NFIN
cererea	antrag	cerere	antragen	N;DEF;FEM;SG	ADJ
cererea	anfordern	cerere	anfordern	N;DEF;FEM;SG	V;NFIN
cererea	anfragen	cerere	anfragen	N;DEF;FEM;SG	V;NFIN
cererea	anforderung	cerere	anforderung	N;DEF;FEM;SG	ADJ
cererea	anfrage	cerere	anfrage	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
cererea	bedarf	cerere	bedarf	N;DEF;FEM;SG	
cererea	anforderung	cerere	anforderung	N;DEF;FEM;SG	ADJ
cererea	nachfrage	cerere	nachfrage	N;DEF;FEM;SG	
cererea	forderung	cerere	forderung	N;DEF;FEM;SG	ADV
bob	bob	bob	bob		PROPN;NOM;MASC;SG
instituție	träger	instituție	träger	N;INDF;FEM;SG	ADJ
instituție	institution	instituție	institution	N;INDF;FEM;SG	
spitalul	krankenhäuser	spital	krankenhaus	N;DEF;MASC;SG	ADJ
spitalul	lazarett	spital	lazarett	N;DEF;MASC;SG	ADJ
spitalul	krankenhaus	spital	krankenhaus	N;DEF;MASC;SG	ADJ
spitalul	spital	spital	spital	N;DEF;MASC;SG	PROPN;SG
extins	erweitert	extins	erweitern	ADJ;INDF;MASC;SG	V;V.PTCP
