から	จาก
情熱	ตัณหา
太鼓	กลอง
太鼓	กลอง
左側	ซ้าย
左側	เหลือ
集める	สะสม
集める	รวบรวม
多目的	อเนกประสงค์
保全	อนุรักษ์
バリ	บาหลี
バリ	บาหลี
怪談	kaidan
焼き	ไหม้
焼き	burn
焼き	เผา
カンザス	แคนซัส
獅子	สิงโต
獅子	ราชสีห์
日程	ตาราง
日程	กำหนดการ
婚約	หมั้น
ディスプレイ	แสดง
サイエンス	วิทยาศาสตร์
オートバイ	มอเตอร์ไซค์
マツ	ต้นสน
加速	เร่ง
加速	ความเร่ง
電池	แบตเตอรี่
電池	แบตเตอรี่
深刻	จริงจัง
法廷	ศาล
法廷	สำนัก
スケール	เกล็ด
スケール	ตาชั่ง
天井	เพดาน
天井	เพดาน
人格	บุคลิกลักษณะ
人格	บุคลิก
人格	บุคลิกภาพ
セッション	เซสชั่น
セッション	เซสชัน
セッション	เซสชั่น
セッション	เซสชัน
遠く	ไกล
トロント	toronto
研究室	แล็ป
研究室	แล็ป
研究室	แล็บ
研究室	แลป
債務	หนี้
赤色	แดง
赤色	เรด
飯塚	iizuka
伝記	ชีวประวัติ
伝記	ชีวประวัติ
町長	เทศมนตรี
松島	matsushima
エレクトリック	รถไฟฟ้า
エレクトリック	ไฟฟ้า
頂点	apex
頂点	vertices
エンジニア	วิศวกร
ジャーナル	วารสาร
田口	taguchi
チャージ	ประจุ
チャージ	ชาร์ต
チャージ	ชาร์จ
チャージ	ชาร์จ
ランダム	มั่ว
ランダム	สุ่ม
ピース	สันติภาพ
ピース	สันติ
ピース	สันติสุข
ピース	ชิ้น
ピース	พีซี
ピース	พีซ
儀式	พิธีการ
儀式	พิธี
儀式	พิธีกรรม
ポスター	โปสเตอร์
ポスター	โปสเตอร์
アルファ	อัลฟา
アルファ	แอลฟ่า
アルファ	อัลฟ่า
アルファ	แอลฟา
薄い	บาง
薄い	ผอม
薄い	บางๆ
ペル	เพล
笑い	หัวเราะ
笑い	หัวเราะ
笑い	หัวเราะ
挨拶	สวัสดี
挨拶	ทักทาย
セルフ	ตนเอง
ロープ	เชือก
ロープ	เชือก
鳥類	นก
鳥類	นก
鳥類	เบิร์ด
太平	taiping
外交官	ฑูต
リクエスト	คำขอ
リクエスト	ขอ
リクエスト	คำขอ
リクエスト	ร้องขอ
カントリー	ประเทศ
ホット	ร้อนๆ
ホット	ร้อน
ホット	hot
オーディオ	เสียง
交際	สัมพันธ์
ヘア	ขน
ヘア	เส้นผม
営利	กำไร
飛ぶ	ฟลาย
飛ぶ	บิน
飛ぶ	ฟลาย
飛ぶ	บิน
国名	ประเทศ
神殿	วิหาร
神殿	วัด
マニュアル	คู่มือ
マニュアル	คู่มือ
大社	taisha
シフト	กะ
シフト	กะเทย
シフト	กะ
性別	เพศ
性別	เพศ
性別	เซ็กซ์
性別	sex
ポル	pol
顧客	ลูกค้า
フェザー	ขน
スラム	สลัม
スラム	สลัม
スラム	แออัด
シミュレーション	จำลอง
いっぱい	เต็ม
いっぱい	ฟู
空手	คาราเต้
貴重	ล้ำค่า
権威	อำนาจ
トウ	เติ้ง
トウ	เตง
トウ	หวาย
三原	mihara
パナソニック	panasonic
報酬	รางวัล
整数	จำนวนเต็ม
骨折	แตกหัก
ゴースト	ผี
ゴースト	ผี
支払い	จ่าย
支払い	ชำระ
フラワー	ดอกไม้
フラワー	flower
アダム	อดัม
アダム	adam
賭け	พนัน
モジュール	โมดูล
眼鏡	แว่น
眼鏡	แว่นตา
眼鏡	แก้ว
ジャンク	ขยะ
アップル	แอปเปิล
アップル	apple
ホスト	โฮสต์
ホスト	จัด
タービン	กังหัน
グローブ	globe
グローブ	ลูกโลก
グローブ	ถุงมือ
電報	โทรเลข
電報	โทรเลข
優子	yūko
識別	ระบุ
アフガニスタン	อัฟกานิสถาน
アフガニスタン	อัฟกานิสถาน
プロテスタント	โปรเตสแตนต์
幼児	ทารก
生地	แป้ง
生地	แรงๆ
生地	ผ้าดิบ
生地	ผ้า
心配	ห่วง
心配	กังวล
心配	ห่วง
心配	กังวล
心配	ห่วง
書類	เอกสาร
書類	เอกสาร
書類	เอกสาร
キャッシュ	แคช
豪華	งดงาม
豪華	งามๆ
デルタ	เดลต้า
デルタ	delta
辞退	ปฏิเสธ
辞退	ปฏิเสธ
パーセント	เปอร์เซนต์
パーセント	เปอร์เซ็นต์
パーセント	เปอร์เซ็นต์
職務	หน้าที่
ジル	จิล
ゼロ	ศูนย์
放射線	การแผ่รังสี
放射線	รังสี
ラフ	ขรุขระ
ラフ	ลำบาก
ラフ	หยาบ
救済	ไถ่บาป
ハンドル	รับมือ
ハンドル	จัดการ
松村	matsumura
樋口	higuchi
テネシー	เทนเนสซี
テネシー	เทนเนสซี่
ウー	อู
ウー	วู
カウント	จำนวนนับ
カウント	นับ
割り当て	กำหนด
バブル	ฟอง
明るい	สว่าง
明るい	เบา
明るい	ไลท์
明るい	แสง
明るい	สดใส
明るい	สว่าง
埋葬	ฝัง
埋葬	ฝัง
爵位	peerage
トレイン	รถไฟ
いつか	บ้าง
大都市	เมโทรโปลิส
大都市	มหานคร
芸術家	ศิลปิน
芸術家	ศิลปิน
芸術家	จิตรกร
ボランティア	อาสา
ボランティア	อาสา
ファイブ	ห้า
半径	รัศมี
コック	ปรุง
コック	ครัว
コック	หุง
コック	จู๋
ヤク	จามรี
ストック	สต๊อก
ストック	หุ้น
声明	คำแถลง
妄想	หวาดระแวง
妄想	ประสาทหลอน
力学	กลศาสตร์
力学	กลไก
付録	ไส้ติ่ง
付録	ผนวก
水谷	mizutani
タイムズ	ไทม์
タイムズ	ครั้ง
楕円	elliptic
ルートヴィヒ	ludwig
遺伝	พันธุกรรม
キエフ	kyiv
野生	wild
野生	ดุดัน
中西	nakanishi
公衆	สาธารณชน
公衆	public
公衆	สาธารณะ
染色	ย้อม
農場	farm
農場	ไร่
農場	ฟาร์ม
マーシャル	มาร์แชล
勇気	กล้า
キネマ	kinema
セキュリティ	รปภ
祖母	ยาย
イエロー	เหลือง
フロア	พื้น
位相	เฟส
ドキュメント	เอกสาร
ドキュメント	เอกสาร
ドキュメント	เอกสาร
ドキュメント	เอกสาร
思考	คิด
思考	คิด
ニール	นีล
ホップ	ฮ็อป
ホップ	ฮอป
コンピューター	คอม
コンピューター	คอมพิวเตอร์
コンピューター	คอมพิวเตอร์
マネー	เงิน
ウォール	กำแพง
レート	อัตรา
クラウン	crown
クラウン	มงกุฎ
貨幣	เงิน
仮想	เสมือน
マイアミ	miami
当事者	ปาร์ตี้
朗読	ท่อง
ハナ	ฮา
夜明け	รุ่งอรุณ
夜明け	รุ่งอรุณ
ポンプ	ปั๊ม
ポンプ	ปั๊ม
含める	รวม
ハイブリッド	ลูกผสม
マウス	เมาส์
鳥居	torii
レインボー	สายรุ้ง
レインボー	เรนโบว์
レインボー	รุ้ง
失う	แพ้
失う	เสีย
ヴェルディ	verdi
デイヴィッド	เดวิด
デイヴィッド	david
感じる	รู้สึก
テリー	terry
虚偽	เท็จ
虚偽	ปลอม
寿命	อายุขัย
車輪	ล้อ
車輪	ล้อ
シャツ	เสื้อ
シャツ	เสื้อ
主人	ผัว
主人	สามี
歌人	กวี
アリゾナ	แอริโซนา
プラハ	ปราก
プラハ	ปราง
結婚式	แต่งงาน
結婚式	แต่ง
オブジェクト	วัตถุ
加茂	kamo
バンコク	บางกอก
バンコク	กรุงเทพ
バンコク	กรุงเทพฯ
バンコク	กรุงเทพมหานคร
オイル	น้ำมัน
沢田	sawada
リサーチ	ค้นคว้า
リサーチ	วิจัย
ワル	ร้าย
皮膚	ผิวหนัง
皮膚	ผิว
皮膚	skin
誇り	ศักดิ์ศรี
誇り	ภูมิใจ
誇り	proud
スプリント	sprint
アムステルダム	อัมสเตอร์ดัม
書簡	epistles
宝石	อัญมณี
宝石	พลอย
宝石	อัญมณี
宝石	อัญมณี
ホン	ฮอง
ホン	ฮง
座標	ประสาน
座標	พิกัด
パキスタン	ปากีสถาน
パキスタン	ปากีสถาน
レーン	เลน
ケリー	kelly
ケリー	kerry
ミズーリ	มิสซูรี
笑顔	ยิ้ม
笑顔	smile
笑顔	ยิ้ม
笑顔	ยิ้ม
両側	ด้าน
両側	ข้าง
頻度	ความถี่
乗る	ขี่
追悼	อนุสรณ์
コロラド	โคโลราโด
プチ	petit
ウォン	วอง
ウォン	หวง
ウォン	วอน
ウォン	ชนะ
語源	ต้นทาง
語源	ที่มา
語源	กำเนิด
オルガン	อวัยวะ
オルガン	ออร์แกน
帽子	หมวก
帽子	หมวก
批評	วิจารณ์
洞窟	ถ้ำ
洞窟	ถ้ำ
ウイング	ปีก
ウイング	วิง
本当	ทรู
本当	true
本当	จริง
本当	แท้
精度	แม่นยำ
ミシェル	michelle
裁判官	ตัดสิน
裁判官	กรรมการ
グルメ	gourmet
杉本	sugimoto
アドルフ	adolph
ベッド	ที่นอน
ベッド	เตียง
ベッド	นอน
ベッド	ที่นอน
ベッド	เตียง
円形	วงกลม
ロッキー	rocky
ヴィクトリア	วิกตอเรีย
ヴィクトリア	วิคตอเรีย
参考文献	อ้างอิง
忠実	ศรัทธา
地面	พื้น
ビタミン	วิตามิน
ビタミン	vitamin
ビタミン	วิตามิน
マック	แมค
マック	mac
マック	แม็ค
マック	แมก
透明	โปร่งแสง
透明	โปร่งใส
透明	โปร่ง
透明	โปร่งแสง
透明	โปร่งใส
放射	การแผ่รังสี
放射	รังสี
索引	ดัชนี
アップデート	อัพเดต
アップデート	อัปเดต
タイミング	เวลา
シーク	แสวงหา
シーク	ชีก
シーク	ชีค
ターゲット	เป้า
ヒップ	hip
ヒップ	ฮิป
ヒップ	ฮิบ
ヒップ	สะโพก
ホームズ	โฮล์มส์
ホームズ	โฮล์ม
満足	พอใจ
気圧	กดดัน
筋肉	กล้าม
筋肉	กล้าม
バッテリー	แบตเตอรี่
楽園	พาราไดซ์
楽園	สวรรค์
楽園	พาราไดส์
支給	ชีพ
カンファレンス	ประชุม
対称	สมมาตร
パイプ	ท่อ
パイプ	ท่อ
因子	factor
因子	ตัวประกอบ
因子	ปัจจัย
クラッシュ	crush
クラッシュ	ปิ๊ง
クラッシュ	ขยี้
クラッシュ	คว่ำ
クラッシュ	ตก
ユリ	ลิลลี่
引き分け	มัด
引き分け	ไทด์
引き分け	วาด
シャープ	ชาร์ป
シャープ	คม
豊川	toyokawa
祈り	ภาวนา
祈り	สวด
祈り	อธิษฐาน
祈り	ภาวนา
ジーン	ยีน
ジーン	จีน
ジーン	ฌอง
ジーン	ยีน
ジーン	จีน
ドラマー	กลอง
十五	fifteen
ガソリン	น้ำมัน
ガソリン	เบนซิน
ガソリン	น้ำมัน
マスターズ	มาสเตอร์
係数	สัมประสิทธิ์
係数	factor
係数	ตัวประกอบ
係数	ปัจจัย
読書	อ่าน
トランペット	ทรัมเปต
トランペット	ทรัมเป็ต
いじめ	รังแก
テクノロジー	เทคโนโลยี
テクノロジー	วิทยาการ
テクノロジー	เทคโนโลยี
パズル	ปริศนา
推移	transitive
文法	ไวยากรณ์
文法	grammar
天草	amakusa
ソフィア	โซเฟีย
医者	ดอกเตอร์
医者	หมอ
医者	แพทย์
サテライト	ดาวเทียม
辞書	พจนานุกรม
辞書	พจนานุกรม
木材	วูด
木材	ไม้
個性	บุคลิกลักษณะ
個性	บุคลิก
個性	บุคลิกภาพ
ブレイク	เบลค
ブレイク	เบลก
ブレイク	ลค
尾道	onomichi
ガールズ	สาว
ガールズ	สาวๆ
米沢	yonezawa
フォーム	ฟอร์ม
ちょうど	แค่
ルビー	ทับทิม
モントリオール	montréal
アプローチ	เข้าหา
農家	เกษตรกร
農家	กสิกร
農家	ชาวไร่
農家	เกษตรกร
農家	ชาวไร่
農家	ชาวนา
ナトリウム	โซเดียม
持株	ถือ
持株	อุ้ม
バリエーション	แปรผัน
バリエーション	แปรผัน
親族	ญาติๆ
親族	ญาติ
本物	real
本物	จริง
加算	เพิ่ม
通知	สังเกต
通知	สังเกตุ
通知	แจ้ง
ジュン	จุน
フアン	ควน
フアン	ฮวน
吾妻	azuma
不参加	ปฏิเสธ
マツダ	mazda
収益	กำไร
収益	รายรับ
阿蘇	aso
楽しむ	เพลิดเพลิน
楽しむ	สนุก
楽しむ	เพลิน
焦点	โฟกัส
台東	taito
ようこそ	ต้อนรับ
ようこそ	ยินดี
歩く	เดิน
歩く	เดิน
ダッシュ	แดช
ガム	ฝรั่ง
ひょう	ลูกเห็บ
ユニフォーム	ยูนิฟอร์ม
ファーム	farm
ファーム	ไร่
ファーム	ฟาร์ม
沿革	ประวัติศาสตร์
沿革	ประวัติการ
沿革	ประวัติ
カンボジア	กัมพูชา
カンボジア	กัมพูชา
聖人	นักบุญ
聖人	เซนต์
モル	mol
合う	พอดี
東海道	tokaido
野党	ค้าน
美穂	โฮะ
アンディ	andy
クリーブランド	cleveland
ブロー	เป่า
注文	ลำดับ
デート	เดท
気分	รู้สึก
気分	feeling
気分	อารมณ์
オークランド	oakland
モニター	จอภาพ
ソロモン	โซโลมอน
適応	ดัดแปลง
チョコレート	ช็อกโกแลต
エディション	ฉบับ
脚注	เชิงอรรถ
脚注	อรรถ
レンジ	ช่วง
レンジ	ระยะ
スロット	ล็อต
スロット	สล๊อต
スロット	สล็อต
スロット	ล็อต
ワニ	จระเข้
リッチ	ริช
リッチ	รวย
リッチ	คนรวย
リッチ	ร่ำรวย
記念碑	อนุสรณ์
記念碑	อนุสาวรีย์
待つ	รอ
グルジア	จอร์เจีย
ワード	คำ
予言	ทำนาย
予言	พยากรณ์
デバイス	อุปกรณ์
デバイス	อุปกรณ์
パッ	โป้ง
ドライ	แห้ง
ドライ	แล้ง
ドライ	แห้งๆ
ファイア	ไฟ
ファイア	เพลิง
進撃	โจมตี
オト	oto
えり	อริ
括弧	วงเล็บ
括弧	วงเล็บ
歩き	เดิน
メンタル	จิต
花園	hanazono
イスラム教	มุสลิม
イスラム教	มุสลิม
イスラム教	อิสลาม
迷惑	รำคาญ
迷惑	รำคาญ
リンゴ	แอปเปิล
リンゴ	apple
リンゴ	แอ๊ปเปิ้ล
リンゴ	แอปเปิล
リンゴ	เปิ้ล
バナナ	กล้วย
バナナ	กล้วย
計測	วัด
計測	สัดส่วน
深川	fukagawa
免疫	ภูมิคุ้มกัน
免疫	ภูมิคุ้มกัน
混同	สับสน
カルチャー	วัฒนธรรม
カタルーニャ	catalunya
メモリー	memory
ジャングル	ป่า
下田	shimoda
プレステージ	บารมี
シューティング	นักกีฬา
シューティング	มือปืน
レーサー	racer
ドレス	ชุด
ドレス	ชุด
天狗	tengu
ロビン	robin
ドナルド	donald
鉱業	เหมือง
アルベルト	อัลเบิร์
アルベルト	อัลเบิร์ต
氏族	ตระกูล
氏族	เผ่า
氏族	เผ่า
パブリック	สาธารณชน
パブリック	public
パブリック	สาธารณะ
手順	กระบวนการ
エージェント	ตัวแทน
エージェント	เอเย่นต์
強盗	ปล้น
ミルク	นม
ミルク	น้ำนม
パブ	ผับ
パブ	ผับ
イーグル	อินทรี
イーグル	อินทรีย์
キミ	kimi
マルク	marc
マルク	เครื่องหมาย
マルク	มาร์ค
処女	เวอร์จิน
処女	จิ้น
栄光	รุ่งโรจน์
司祭	นักบวช
ディック	ดิ๊ก
ディック	ดิ๊ค
ひまわり	himawari
ひまわり	ทานตะวัน
信夫	nobuo
クリーム	ครีม
微分	ดัดแปลง
ボスニア	บอสเนีย
革新	ปฏิรูป
革新	นวัตกรรม
ランナー	runner
可変	ตัวแปร
担保	ประกัน
ナイフ	มีด
ナイフ	มีด
中国人	จีน
デビッド	เดวิด
デビッド	david
サックス	กระสอบ
金星	วีนัส
灰色	เทา
灰色	เทา
今川	imagawa
オールスターズ	allstars
コンゴ	คองโก
カエル	กบ
カエル	กบ
コーラ	โค้ก
コーラ	โคเคน
コーラ	kola
富岡	tomioka
青色	น้ำเงิน
青色	สีน้ำเงิน
青色	บลู
想像	จินตนาการ
現金	แคช
現金	เงิน
現金	เงินสด
現金	cash
詐欺	ฉ้อโกง
オーク	โอ๊ค
金銭	เงิน
尊敬	เคารพ
尊敬	นับถือ
カップル	คู่รัก
カップル	คู่
カップル	คู่รัก
スティーブ	steve
カウンター	เคาน์เตอร์
カウンター	counter
両手	มือ
三次	ลูกบาศก์
センサー	เซ็นเซอร์
センサー	เซ็นเซอร์
ジェームス	james
ジェームス	เจมส์
エチオピア	เอธิโอเปีย
エチオピア	เอธิโอเปีย
ギャング	มาเฟีย
ギャング	นักเลง
ギャング	แก๊ง
ギャング	แก๊ง
動詞	กริยา
レバー	โยก
レバー	ตับ
自信	มั่นใจ
自信	มั่นใจ
ラッキー	ลัคกี้
ラッキー	โชค
ユキ	ยูกิ
マーチ	มีนาคม
マーチ	มาร์ช
マーチ	march
レイアウト	แผนผัง
レイアウト	layout
歓迎	ต้อนรับ
歓迎	ยินดี
屋外	outdoor
仮説	hypotheses
仮説	สมมติฐาน
仮説	สมมุติฐาน
孤独	เหงา
押す	เบ่ง
押す	ผลัก
押す	ดัน
押す	เข็น
ニックネーム	ฉายา
ニックネーム	ฉายา
ハイウェイ	ทางด่วน
ハイウェイ	ทางหลวง
ハイウェイ	ไฮเวย์
等しい	เท่ากับ
等しい	เท่ากับ
クン	kung
土井	ดอย
アーチ	อาร์ช
アルバート	อัลเบิร์
アルバート	อัลเบิร์ต
ケルン	köln
青島	qingdao
屋上	หลังคา
屋上	ดาดฟ้า
バックス	bucks
カウ	วัว
カウ	นมวัว
キングス	กษัตริย์
キングス	ราชา
ラボ	แล็ป
ラボ	แล็บ
ラボ	แลป
フィクション	นิยาย
フィクション	นวนิยาย
ピート	pete
ピート	พีท
自伝	อัตชีวประวัติ
ウォーク	เดิน
アピール	อุทธรณ์
アピール	แย้ง
プロセッサ	โปรเซสเซอร์
遠い	ไกล
遠い	ไกล
あかね	akane
運転手	ไดรเวอร์
パレスチナ	palestine
パレスチナ	ปาเลสไตน์
パレスチナ	ปาเลสไตน์
正直	ซื่อสัตย์
レジャー	leisure
レジャー	สันทนาการ
スマイル	ยิ้ม
スマイル	smile
暴動	จลาจล
暴動	จลาจล
コロン	ลำไส้
ムスリム	มุสลิม
ムスリム	มุสลิม
プラスチック	พลาสติก
プラスチック	พลาสติก
ウラ	ulla
引数	อาร์กิวเมนต์
エビ	กุ้ง
土壌	ดิน
感動	แตะ
感動	สัมผัส
感動	ซึ้ง
折り返し	ห่อ
リム	ขอบ
パラメータ	พารามิเตอร์
パラメータ	พารามิเตอร์
ウェイン	เวย์น
ドック	อู่
ドック	ท่าเรือ
バーチャル	เสมือน
システムズ	ระบบ
セクション	ส่วน
セクション	ส่วน
ティム	ทิม
パナマ	ปานามา
ウラン	ยูเรเนียม
シール	ผนึก
アルミニウム	อะลูมิเนียม
先駆け	forerunner
タラ	ธาร
タラ	คอด
タラ	cod
ねこ	แคท
ねこ	แมว
誠一	seiichi
だって	เพราะ
重い	หนักๆ
重い	หนัก
ミリオン	ล้าน
木製	ไม้
木製	วูด
木製	ไม้
ネパール	เนปาล
ホーク	เหยี่ยว
喫煙	บุหรี่
タバコ	บุหรี่
タバコ	ยาสูบ
タバコ	บุหรี่
主権	อภิสิทธิ์
寿司	ซูชิ
秋月	akizuki
推力	ผลัก
志賀	ชิง
直ちに	ทันที
通話	โทร
ベネズエラ	เวเนซุเอลา
ベネズエラ	เวเนซุเอลา
ハードウェア	ฮาร์ดแวร์
並木	namiki
レモン	เลมอน
レモン	มะนาว
俊彦	toshihiko
服装	ชุด
工廠	อาร์เซนอล
工廠	arsenal
ヒント	ทิป
ヒント	บอกใบ้
ヒント	ทิป
ヒント	ใบ้
硬貨	เหรียญ
硬貨	เหรียญ
硬貨	coin
硬貨	คลัง
歩道	ทางเท้า
僧侶	พระ
静か	เงียบ
マイナス	ติดลบ
マイナス	ลบ
急性	เฉียบพลัน
ジェーン	jane
ジェーン	เจน
種子	seed
種子	เมล็ด
種子	ธัญพืช
種子	เมล็ด
乗り換え	โอน
コンプレックス	ปม
コンプレックス	complex
ホルン	แตร
シンセサイザー	synthesizers
プリキュア	precure
シンプル	ง่าย
シンプル	ง่ายๆ
ビー	บี
ビー	ผึ้ง
宗家	soke
ニャン	เมี้ยว
ニャン	เหมียว
ニャン	เมี๊ยว
クマ	หมี
クマ	แบก
クマ	หมี
セミナー	สัมมนา
セミナー	สัมมนา
キューブ	ลูกบาศก์
一条	ichijō
アルフレッド	อัลเฟร็ด
オールド	เก่าๆ
オールド	แก่
オールド	เก่า
ストライク	strike
スティーヴ	steve
クリック	คลิก
カーン	ข่าน
積分	integrals
初心者	สามเณร
グレゴリオ	gregorio
トリック	ทริค
トリック	เทคนิค
アンケート	แบบสอบถาม
アンケート	โพล
アンケート	โพลล์
アンケート	สำรวจ
アンケート	โพล
アンケート	โพลล์
ハンマー	ค้อน
リュウ	ริว
リュウ	ryū
調印	เซ็น
宮沢	miyazawa
キャンディ	ลูกอม
キャンディ	candy
キャンディ	ขนม
栄え	รุ่งเรือง
名詞	นาม
ビルマ	พม่า
テンポ	จังหวะ
置換	แทนที่
置換	ทดแทน
置換	แทนที่
置換	แทน
親善	goodwill
マクドナルド	mcdonald
あえて	ท้า
あえて	กล้า
アーキテクチャ	สถาปัตยกรรม
チーズ	ชีส
チーズ	cheese
リフト	ยก
窒素	ไนโตรเจน
ホーン	แตร
杉浦	sugiura
プラチナ	แพลทินัม
クロード	คลอด
きみ	kimi
ゴッド	อัลลอฮ์
ゴッド	พระเจ้า
ゴッド	อัลลอฮฺ
ときめき	tokimeki
バート	เบิร์ต
スペクトル	สเปกตรัม
切手	แสตมป์
賃金	ค่าแรง
賃金	ค่าแรง
タール	tar
ライブラリ	ไลบรารี
スーパーマーケット	ซุปเปอร์มาร์เก็ต
スーパーマーケット	ซุปเปอร์มาร์เก็ต
転生	tensei
シャイ	shy
シャイ	เขิน
シャイ	อาย
招聘	เชิญ
ファンクラブ	fanclub
円盤	แผ่น
円盤	ดิสก์
ウェブ	เว็บ
寸法	มิติ
寸法	มิติ
寸法	ขนาด
テナント	tennant
申し出	เสนอ
きちんと	ประณีต
リットル	ลิตร
リットル	ลิตร
お金	เงิน
農地	ไร่
条項	ชีพ
食べ物	อาหาร
ログイン	ล็อกอิน
習慣	นิสัย
習慣	นิสัย
ズーム	ขยาย
ズーム	ซูม
プラント	โรงงาน
プラント	ต้นไม้
プラント	พืช
バルト	barth
書物	หนังสือ
書物	หนังสือ
書物	สมุด
甘い	หวานๆ
甘い	หวาน
スロベニア	slovene
ツイ	tsui
レシピ	สูตร
レシピ	สูตร
決闘	ดวล
オスカー	oscar
バグ	บั๊ก
バグ	บัก
バグ	แมลง
大成	taisei
ロビンソン	โรบินสัน
分ける	แบ่ง
分ける	แยก
分ける	แบ่ง
徴収	สะสม
商用	พาณิชย์
商用	โฆษณา
スケジュール	ตาราง
スケジュール	กำหนดการ
不動	fudo
フレーズ	วลี
フレーズ	วลี
メガネ	แว่น
メガネ	แว่นตา
メガネ	แก้ว
呼吸	หายใจ
大国	okuni
慢性	เรื้อรัง
インパクト	impact
先祖	บรรพบุรุษ
先祖	บรรพบุรุษ
ヒューマン	มนุษย์
オーダー	ลำดับ
ツリー	ต้น
ツリー	ต้นไม้
家畜	ปศุสัตว์
応答	โต้ตอบ
クリーク	รีก
振る	เขย่า
振る	ส่าย
ハーツ	หัวใจ
ウマ	ม้า
ウマ	ม้า
固体	ทึบ
固体	ของแข็ง
固体	มั่นคง
固体	solid
固体	แข็ง
ホース	วรรณ
美容	งาม
カレンダー	ปฏิทิน
カレンダー	ปฏิทิน
傭兵	รับจ้าง
補正	แก้
遅い	ดึก
遅い	ช้า
遅い	สาย
遅い	ชะลอ
遅い	ช้า
遅い	ช้าๆ
テクニック	เทคนิค
テクニック	เทคนิค
直子	naoko
マニラ	มะนิลา
有明	ariake
続行	ต่อ
勝つ	win
勝つ	ชนะ
江南	คังนัม
中毒	ติด
四条	shijō
遺言	พิน
遺言	จะ
遺言	วิล
ハット	หมวก
尊重	เคารพ
尊重	นับถือ
エンジニアリング	วิศวกรรมศาสตร์
エンジニアリング	วิศวกรรม
半導体	semiconductors
体格	physique
リサ	lisa
リサ	ซ่า
ライス	ข้าว
プラグ	ปลั๊ก
アフター	after
アフター	หลัง
拡散	แพร่
拡散	กระจาย
メモ	หมายเหตุ
メモ	บันทึก
メモ	โน้ต
メモ	หมายเหตุ
メモ	บันทึก
メモ	โน้ต
コスモス	จักรวาล
お知らせ	ประกาศ
異議	ค้าน
異議	คัดค้าน
カルロ	คาโล
カルロ	คาร์โล
規約	เงื่อนไข
椅子	เก้าอี้
椅子	เก้าอี้
柳生	yagyu
リール	รีล
リール	รีล
ダスト	ฝุ่น
喜び	พอใจ
喜び	joy
喜び	จอย
スライド	สไลด์
スライド	เลื่อน
スライド	สไลด์
歌曲	ซง
歌曲	เพลง
シュミット	schmitt
ノーフォーク	นอร์ฟอล์ค
補充	เติม
摂政	regency
ストレス	ความเครียด
ストレス	เครียด
ストレス	เครียด
カクテル	ค็อกเทล
カクテル	cocktail
遅延	ล่าช้า
遅延	ล่าช้า
三沢	misawa
モザイク	โมเสก
アトラス	atlas
俊一	shunichi
スープ	ซุป
モナコ	โมนาโก
便利	สะดวก
ポップス	ป็อป
アリア	เรีย
ティッシュ	เนื้อเยื่อ
ティッシュ	เนื้อเยื่อ
円谷	tsuburaya
アリー	อาลิ
アリー	พันธมิตร
泥棒	ขโมย
泥棒	โจร
ブドウ	grape
ブドウ	องุ่น
ブドウ	องุ่น
成瀬	naruse
放浪	เร่ร่อน
フレンド	friend
フレンド	เพื่อน
支払う	จ่าย
支払う	ชำระ
支払う	ตอบแทน
相互作用	กิริยา
相互作用	ปฏิสัมพันธ์
相互作用	ปฏิสัมพันธ์
フレッド	เฟร็ด
フレッド	fred
ペーパー	หนังสือพิมพ์
ペーパー	กระดาษ
カニ	ปู
カニ	ปู
漏れ	รั่ว
ミール	mir
いたずら	วิปริต
家具	เฟอร์นิเจอร์
ジャム	แยม
ジャム	แจม
チャック	ชัค
チャック	chuck
フレッシュ	สด
フレッシュ	สดๆ
フレッシュ	สดชื่น
パット	แพท
パット	pat
パット	ลูบ
ふた	ฝา
自由主義	เสรีนิยม
まあ	เอ้อ
まあ	ก็
まあ	เออ
まあ	ดี
まあ	ก้อ
まあ	อืม
メルボルン	melbourne
アイスホッケー	ฮอกกี้
五月	พฤษภาคม
サンシャイン	แดด
サンシャイン	แสงแดด
セメント	ปูน
ウサギ	กระต่าย
ウサギ	กระต่าย
クリップ	คลิป
クリップ	clip
クック	ปรุง
クック	ครัว
クック	หุง
娯楽	บันเทิง
ローザ	กุหลาบ
しのぶ	shinobu
サムライ	ซามูไร
素晴らしい	วิเศษ
砂糖	น้ำตาล
舗装	ทางเท้า
ケーキ	เค้ก
ケーキ	เค๊ก
ベール	เบล
ベール	bale
ベール	มิติ
ベール	ปกคลุม
レーシング	แข่ง
センス	sense
魚類	ฟิช
魚類	ปลา
知恵	ปัญญา
知恵	ภูมิปัญญา
警報	เตือน
うどん	อุดร
プリン	พุดดิ้ง
ロビー	ล็อบบี้
ランディ	randy
フォース	บังคับ
フォース	แรง
知能	ปัญญา
通訳	ล่าม
通訳	ตีความ
通訳	ทำนาย
弾丸	ลูกปืน
弾丸	กระสุน
クロック	นาฬิกา
ドロップ	วาง
ドロップ	หย่อน
ドロップ	หยด
ドロップ	ดรอป
ドロップ	หยอด
ドロップ	หยด
サンプル	ตัวอย่าง
レバノン	เลบานอน
レバノン	เลบานอน
樹木	ต้นไม้
のぞみ	nozomi
シカ	กวาง
ケープ	แหลม
ケープ	เคป
特権	เอกสิทธิ์
特権	อภิสิทธิ์
青梅	ome
脅迫	ข่มขู่
脅迫	ขู่
脅迫	แบล็คเมล์
