din	از
annette	انت
annette	آنت
bombay	بمبئی
crosby	کرازبی
toc	غلاف
toc	پاشنه
fernandes	فرناندز
argumentând	بحث
coltrane	کولترین
orfani	یتیم
orfani	یتیمان
judge	داوری
judge	قاضی
aichi	آیچی
rosenthal	رزنتال
machado	ماچادو
iertat	بخشیده
iertat	عفو
lucrătorilor	کارگرها
lucrătorilor	کارگران
vickers	ویکرز
guimarães	گویمارائس
ghearele	پنجه
stabilire	موسسه
stabilire	تاسیس
stabilire	تأسیس
încărcător	شارژر
ppe	ppe
comando	کماندو
comando	تکاور
reactiv	واکنشگر
reactiv	واکنشی
demostene	دموستن
ina	ina
bastia	باستیا
recreere	تفریح
recreere	تفریحات
prădat	غارت
príncipe	پرنسیپ
plasma	پلاسما
plasma	پلاسمای
tout	محیا
charleroi	شارلروآ
ludovico	لودویکو
fosfor	فسفر
discretă	گسسته
discretă	محتاط
discretă	محتاطانه
piccolo	پیکولو
amundsen	آموندسن
mamele	مادرها
mamele	مادرها
mamele	مادران
mika	میکا
dovedite	ثابت
vico	ویکو
bram	برام
coșmar	کابوس
messerschmitt	مسرشمیت
canion	کانیون
atm	خودپرداز
atm	atm
merrill	مریل
accelerarea	شتاب
accelerarea	تسریع
#ffcc	#ffcc
mag	mage
mag	mag
desmond	دزموند
vagi	مبهم
abdominale	شکمی
abdominale	بطنی
bryant	برایانت
doarme	خوابیدن
doarme	خفته
doarme	خواب
puskás	پوشکاش
continut	محتویات
continut	رضایت
continut	خرسند
continut	محتوای
continut	محتوا
essai	essai
galeazzo	گالئاتسو
predică	وعظ
predică	خطابه
predică	خطبه
predică	موعظه
predică	برسان
lift	آسانسور
nomenclatura	نامگذاری
focar	شیوع
vivien	ویوین
cristatus	cristatus
jacobi	جاکوبی
moran	موران
moran	مورن
natasha	ناتاشا
arbitrare	دلخواه
mstislav	مستیسلاف
stokes	استوکس
gena	ژنها
gena	ژن
gena	ژنی
marcian	مارسیانوس
integritate	صحت
integritate	امانت
gallipoli	گالیپولی
pivot	چرخاندن
simetrice	متقارن
simetrice	متقارن
incendierea	حریق
asasinare	ترور
prosperitatea	رفاه
timid	خجالتی
timid	پررنگ
gadget	گجت
pim	پیم
soia	سویا
epuizarea	فرسودگی
epuizarea	خستگی
tierra	تیرا
middlesex	میدلسکس
trigonometrice	مثلثاتی
teoreme	قضایای
iluzii	وهم
iluzii	توهم
trifoi	شبدر
nai	نای
nai	nai
thornton	تورنتون
edirne	ادرنه
bariere	موانع
heraclius	مادها
alunecare	کشویی
alunecare	لغزش
reza	رضا
sindicatul	سندیکا
sindicatul	سندیکای
intermedia	intermedia
sands	سندز
aythya	دریانشین
leopardul	پلنگی
leopardul	پلنگ
compasiune	شفقت
compasiune	دلسوزی
compasiune	مهربانی
cska	زسکا
cinerea	cinerea
plantat	جاسازی
plantat	بلغزد
plantat	کاشته
vizibilitatea	نمایانی
vizibilitatea	دید
straniu	عجیبی
straniu	عجیب
straniu	مکدر
lovecraft	لاوکرفت
iluzie	هذیان
iluzie	فریب
iluzie	فریبی
iluzie	وهم
iluzie	توهم
nikki	نیکی
căutată	جسته
râde	خندیدن
râde	خنده
râde	خندیدم
râde	بخند
înotul	شنا
înotul	شنای
surpriza	غافلگیری
surpriza	surprise
surpriza	سورپرایز
surpriza	سوپرایز
purtători	ناوهای
dobândită	بدست
dobândită	اکتسابی
hank	هنک
hank	کلافه
harmony	هارمونی
harmony	هماهنگی
castiglione	کاستیلیونه
esprit	esprit
uric	اوریک
sql	sql
tlemcen	تلمسان
brock	براک
blestem	لعن
blestem	نفرین
secta	مسلک
secta	فرقه
estimarea	برآورد
estimarea	تخمین
estimarea	برآورد
estimarea	تخمین
cerință	نیازی
sputnik	اسپوتنیک
livingston	لیوینگستون
gilmour	گیلمور
fide	فیده
henning	هنینگ
leasing	اجاره
pom	pom
pom	درخت
pom	درختی
carex	کارکس
llc	llc
structurate	بنا
tribal	قبیله
suha	سها
molino	مولینو
clash	کلش
clash	برخورد
șasiu	اسکلت
șasiu	شاسی
bergisch	برگیش
franca	فرانکا
aplicabile	کاربردی
hrăni	تغذیه
hrăni	خوراندن
buze	لبها
buze	لب
vaccinuri	واکسن
vaccinuri	واکسن
titularul	هولدر
feodorovna	فیودوروفنا
înviat	برانگیخته
înviat	برخاسته
marduk	مردوک
feynman	فاینمن
represiunea	سرکوبی
represiunea	سرکوب
márquez	مارکز
aerospace	هوافضا
logodnă	تعامل
logodnă	نامزدی
ploios	بارونی
ploios	بارانی
humbert	هامبرت
adair	ادیر
inserează	درج
roberta	روبرتا
suspiciune	بدگمانی
suspiciune	ظن
bambus	بامبو
benoit	بنوا
osborne	آزبورن
ultraviolete	فرابنفش
masanori	ماسانوری
nostalgia	نوستالژی
etichetele	برچسبها
etichetele	برچسبهای
etichetele	برچسبها
etichetele	برچسبهای
cuc	کوکو
cuc	فاخته
bicolor	دورنگ
protestatari	معترضین
protestatari	معترضان
protestatari	معترضین
protestatari	معترضان
povesti	داستانها
povesti	داستان
povesti	داستانها
mainsnak	mainsnak
gridcolor	gridcolor
votarea	رای
riviera	ریویرا
sanie	سورتمه
sanie	سورتمه
yearsactive	yearsactive
umbrele	چترها
ironia	طنز
ironia	طعنه
citroën	سیتروئن
cromozom	کروموزوم
alaric	الاریک
staționare	ساکن
staționare	ایستا
bosniacă	بوسنی
negocia	مذاکره
chico	چیکو
virală	ویروسی
manet	مانه
abruptă	گردنه
protestul	تظاهرات
protestul	اعتراض
protestul	اعتراضات
protestul	اعتراضی
atmosferic	اتمسفر
rutină	روال
crt	crt
euripide	اوریپید
esteban	استبان
connie	کانی
calcutta	کلکته
sloven	اسلوونیایی
sloven	اسلوونی
moody	مودی
raiul	آسمان
hippolyte	ایپولیت
reflectând	ازای
steinberg	steinberg
janus	جانوس
azotic	نیتریک
ata	عطا
consultarea	مشورت
consultarea	مشاوره
consultarea	مشورت
consultarea	مشاوره
loturile	قرعه
dole	دول
magnet	مغناطیس
magnet	آهنربا
chanel	شنل
chanel	شانل
aparente	آشکار
aparente	ظاهری
jafuri	غارت
subunitate	زیرواحد
samos	ساموس
biletele	بلیط
biletele	بلیت
lviv	لووف
latex	لاتکس
izotop	ایزوتوپ
garland	گارلند
proton	پروتون
pepe	پپه
hari	هاری
carrefour	کارفور
distrugătorul	ویرانگر
distrugătorul	ناوشکن
patern	پدرانه
dictionar	دیکشنری
distructive	مخرب
manila	مانیل
sheila	شیلا
excluse	مستثنی
amoniu	آمونیوم
sina	سینا
sina	sina
gott	gott
kang	کنگ
kang	کانگ
cabană	اتاقک
cabană	کابین
cabană	کلبه
sampdoria	سمپدوریا
presupunerea	فرض
presupunerea	پندار
presupunerea	گمان
limassol	لیماسول
minimax	مینیماکس
sapă	حفر
pinocchio	پینوکیو
audiențe	تماشاگران
audiențe	مخاطبین
vizualizarea	مشاهده
vizualizarea	مشاهدۀ
hogwarts	هاگوارتز
legiune	لژیون
legiune	سپاه
salle	salle
gideon	گیدئون
cheng	چنگ
rowan	روآن
aranjamentul	توافق
longman	longman
scule	ابزار
scule	ابزارها
scule	ابزارهای
keaton	کیتون
oponent	حریفی
oponent	رقیب
oponent	حریف
parkinson	پارکینسون
slobodan	اسلوبودان
ignorând	نادیده
agronomie	برزشناسی
segmentele	قطعه
bentley	بنتلی
judecătorilor	داوران
judecătorilor	قضات
judecătorilor	حاکمان
dentară	دندانی
labirintul	مارپیچ
labirintul	هزارتو
labirintul	هزارتوی
labirintul	مارپیچ
labirintul	هزارتو
labirintul	پیچ
sutton	ساتن
dillon	دیلون
zoom	بزرگنمایی
zoom	زوم
comentatori	مفسران
ryu	ریو
tian	تیان
pufos	پشمالو
zsigmond	ژیگموند
arbust	درختچه
faris	فاریس
ignacy	ایگناسی
lebădă	قویی
lebădă	قو
lebădă	سوان
inimi	دل
inimi	دلها
acul	سوزن
acul	سرنگ
exploata	سواستفاده
exploata	استثمار
donner	دونر
lcd	lcd
agrigento	آگریجنتو
nate	نیت
fragile	شکننده
colli	colli
azul	آزول
microfon	میکروفن
microfon	میکروفون
gardian	گاردین
gardian	نگهبانی
gardian	گارد
paulista	پائولیستا
aalborg	آلبورگ
adauga	افزودن
explicite	صریح
lamă	بلید
lamă	تیغه
lamă	تیغ
fahrenheit	فارنهایت
transmisiuni	مخابره
lampa	چراغی
lampa	چراغ
lampa	لامپ
paterson	پترسون
muzicologie	موزیکولوژی
tabor	تنبور
dulciuri	شیرینی
dulciuri	کندی
dulciuri	آبنبات
dulciuri	نبات
dezvălui	فاش
dezvălui	عیان
zel	جانفشانی
recherches	recherches
garrison	گریسون
garrison	پادگان
agrippa	آگریپا
condamnate	محکوم
alvaro	آلوارو
farmacist	داروساز
schizofrenie	اسکیزوفرنی
josep	جوزپ
duff	داف
haina	ژاکت
haina	کاپشن
haina	کت
haina	پالتو
flavia	فلاویا
răcirea	سرمایش
spock	اسپاک
discipoli	حواریون
discipoli	شاگردان
planetară	سیارات
livrarea	تحویل
livrarea	زایمان
nowy	nowy
hesperiidae	hesperiidae
pasiuni	سرگرمی
dansând	رقص
dansând	رقصیدن
uci	uci
istvan	ایستوان
vesela	ظرفها
vesela	ظروف
vesela	غذاهای
patrula	گشت
patrula	گشتی
patrula	پاترول
doubs	دوبس
centuri	کمربند
maree	جزر
#ff	#ff
mausoleu	آرامگاه
acceptabile	پسندیده
acceptabile	مقبول
chihuahua	چیواوا
gauguin	گوگن
flancuri	پهلوها
metil	متیل
adverb	قید
thales	تالس
găzduire	میزبانی
erfurt	ارفورت
compensație	فدایی
baletul	باله
villarreal	ویارئال
mazda	مزدا
respiratorie	تنفسی
fantezia	فانتزی
fantezia	وهم
turdus	turdus
nesigur	متزلزل
nesigur	ناامن
nesigur	یقین
petrarca	پترارک
malaga	مالاگا
periferic	محیطی
santander	سانتاندر
ramsey	رمزی
grama	grama
iminentă	قریب
măsline	زیتونی
măsline	زیتون
bicicleta	دوچرخه
bicicleta	موتور
bicicleta	دوچرخه
explicative	شرحی
piramidele	هرم
piramidele	اهرام
vikingii	وایکینگها
vikingii	وایکینگ
angelina	آنجلینا
conceperea	لقاح
capet	کاپه
cna	cna
fotoni	فوتونها
regimurile	باقیست
antioquia	انتیوکیا
ferrer	فرر
doha	دوحه
yamamoto	یاماموتو
khalifa	خلیفه
weston	وستون
trafalgar	ترافالگار
richland	ریچلند
bard	بارد
buh	بوه
sherwood	شروود
acționarii	سهامداران
tamisa	تیمز
chrome	کروم
vena	سیاهرگ
vena	رگ
aquileia	آکویلیا
inversat	وارونه
jae	جه
jae	جائه
grandes	grandes
lina	لینا
sully	سالی
brewster	بروستر
ridicol	مسخره
indicație	نشانه
cisco	سیسکو
cisco	cisco
pavlov	پاولوف
cilicia	کیلیکیه
pensionar	مستمری
pensionar	بازنشست
pensionar	بازنشسته
trunchiului	تنه
derulează	لغزش
derulează	کتیبه
derulează	طومار
indicatorul	شاخص
pestera	غار
pestera	غاری
excesul	مازاد
excesul	افراط
excesul	فزون
gunther	گونار
gunther	گانتر
gunther	گونتر
fry	مدنظر
fry	فرای
depp	دپ
ortega	اورتگا
clarendon	کلارندون
fermat	فرما
netă	تور
netă	net
michal	میخال
corespondentul	خبرنگار
ture	نوبتی
ture	شیفت
alighieri	آلیگیری
coaste	دنده
gripă	آنفلوآنزا
gripă	سرماخوردگی
gripă	آنفولانزا
soto	سوتو
kraft	کرافت
delicat	ظریف
panglica	نواری
panglica	روبان
tribunale	دادگاههای
markt	مارکت
spectator	تماشاچی
spectator	ناظری
spectator	تماشاگر
libris	authorities
zhao	ژائو
petőfi	پتوفی
vederii	بینایی
ingvar	اینگوار
achillea	بومادران
woodward	وودوارد
lopes	لوپز
intrigă	رسم
intrigă	نیرنگ
intrigă	دسیسه
lumpur	لامپور
cappella	کاپلا
skull	جمجمه
karaman	کارامان
anu	آنو
trujillo	تروجیلو
shlomo	شلومو
elf	الف
adonis	ادونیس
analist	تحلیلگر
criminală	جنایتکار
criminală	مجرم
criminală	تبهکار
criminală	کیفری
împrumută	قرض
valens	والنس
glonț	فشنگ
glonț	گلوله
politicos	مودب
politicos	مودبانه
politicos	مؤدب
politicos	مؤدبانه
sylvain	سیلوین
varvara	واروارا
bec	لامپ
diablo	دیابلو
informator	مخبر
informator	خبرچین
stagiar	انترن
stagiar	کارآموز
stagiar	کارآموز
procentajul	درصد
procentajul	درصدی
hola	هولا
riaa	riaa
ascendent	صعودی
ascendent	عروج
vizitele	برسد
vizitele	بازدید
deriva	دریفت
deriva	رانش
fluxuri	نهرها
fluxuri	جویبارها
fluxuri	رودها
donează	صدقه
antrenorii	coaches
holden	هولدن
fishbase	fishbase
twelve	دوازده
abi	أبی
potop	سیل
potop	سیل
specificațiile	مشخصات
specificațiile	مشخصاتی
specificațiile	مشخصاتش
nedorite	ناخواسته
nedorite	نامطلوب
operată	تدابیر
fibra	فیبر
fibra	فایبر
fibra	الیاف
canta	بخون
canta	بخونید
christensen	کریستنسن
validă	معتبری
validă	معتبر
pigment	رنگدانه
evreică	یهود
evreică	یهودیان
evreică	یهودی
einem	einem
darren	درن
darren	دارن
exploratori	جهانگردان
surdă	کر
surdă	کران
surdă	کرند
surdă	ناشنوا
brit	بریت
polinezia	پلینزی
testate	آزموده
tva	خمره
convingător	متقاعد
lugo	لوگو
artisti	هنرمندان
simbolism	نماد
phyllis	فیلیس
aroma	مزه
inspira	الهام
seti	ستی
mayo	مایو
necesara	لازم
necesara	ضروری
necesara	واجب
complicitate	همدستی
divizare	تقسیم
divizare	واحد
divizare	پاشیده
convergență	همگرایی
asirian	آشوری
brill	بریل
grasse	گرس
grasse	گراس
terminalul	ترمینال
terminalul	پایانه
soe	soe
nemurirea	جاودانگی
troll	ترول
carvalho	کاروالیو
păianjenul	عنکبوتی
păianjenul	اسپایدر
păianjenul	عنکبوت
arbor	آربور
liza	لایزا
pastel	پاستل
pastel	شمعی
ripley	ریپلی
veteranilor	ایثارگران
heller	هلر
libourne	لیبورن
vamă	گمرک
crotone	crotone
blum	بلام
tahir	طاهر
studien	studien
lombardo	لومباردو
nueva	نوئوا
mândra	مغرور
mândra	سرافراز
mândra	افتخار
mândra	سربلند
karma	کارما
karma	karma
sheikh	شیخ
repin	رپین
cataloage	فهرستها
cataloage	فهرستهای
tâmplărie	نجاری
trabzon	ترابزون
milimetri	میلیمتر
tasta	کلید
tasta	کلیدی
kalmar	کالمار
anomalie	ناهنجاری
edessa	ادسا
miner	مینر
deficitul	کسر
deficitul	کسری
contabilitatea	حسابرسی
contabilitatea	حسابداری
contabilitatea	accounting
cure	درمانش
cure	علاج
leonidas	لئونیداس
alcaline	قلیایی
piei	پوست
preludiul	عشقبازی
preludiul	prelude
peyton	پیتون
rănită	مجروح
rănită	زخمی
milionar	میلیونر
harlem	هارلم
regulamente	مقررات
roskilde	راسکیله
rainier	رینیر
alès	آلس
elan	الک
elan	موس
elan	گوزن
triplă	تریپل
lehmann	لمان
angelos	آنجلوس
portugheza	پرتغال
portugheza	پرتغالی
portugheza	پرتقالی
epilepsie	صرع
clemente	کلمنته
compatibilă	سازگار
carnaval	کارناوال
microorganisme	میکروارگانیسمها
bock	باک
proteină	پروتئین
proteină	پروتئینی
proteină	پروتئینهای
deng	دنگ
buzele	لبها
buzele	لب
fricative	بیواک
vopsite	رنگین
taj	تاج
taj	taj
doppler	دوپلر
ramadan	رمضان
elegans	الگانس
hung	چسبید
hung	آویخته
hung	آویزان
litovsk	لیتوفسک
legitime	مشروع
galina	گالینا
balistice	بالستیک
balistice	پرتابی
vincennes	وینسنس
basta	باستا
ranga	دیلم
jeong	جیونگ
jeong	جونگ
loiale	باوفا
loiale	وفادار
hol	لابی
buskerud	بوسکرود
independenta	مستقل
independenta	استقلال
independenta	استقلالی
pazar	پازار
zwischen	zwischen
slash	ممیز
slash	اسلش
ettore	اتوره
extracția	استخراج
sapporo	ساپورو
vizitator	مهمان
subgen	زیرسبکی
aniversări	سالانه
deluxe	مجلل
subvenții	دهد
selma	سلما
circuitele	مدارهای
holm	هولم
vagabond	گدا
vagabond	بوم
idolul	طاغوت
idolul	بُت
criptare	رمزنگاری
criptare	رمزگذاری
cioban	چوپانی
cioban	شبان
cioban	چوپان
zgură	ذغال
rană	جراحت
rană	زخم
daimler	دایملر
schweiz	schweiz
irkutsk	ایرکوتسک
comuniune	صمیمیت
pad	پد
pad	لایی
camilla	کامیلا
ecouri	پژواک
boethius	بوئتیوس
boulder	بولدر
ezitat	تامل
celje	تسلیه
manor	مانور
arteră	شریان
arteră	سرخرگ
cruzime	ظلم
cruzime	بیرحمی
lava	گدازه
quito	کیتو
hamas	حماس
carlisle	کارلایل
viru	ویرو
raleigh	رالی
cabină	اتاقک
cabină	کابین
cabină	کلبه
vaticanul	واتیکان
radcliffe	رادکلیف
assad	اسد
variolă	آبله
variolă	آبله
mio	میو
oracle	اوراکل
bears	بارور
bears	خرس
botticelli	بوتیچلی
meteorit	شهاب
meteorit	شهابی
secure	ایمن
secure	امن
inchi	اینچ
luiz	لوئیز
belmont	بلمونت
vizitând	دیدن
vizitând	بازدید
mercenarii	اجیر
mercenarii	مزدوران
ignaz	ایگناز
undef	undef
gorizia	گوریتزیا
ofer	پیشکش
ofer	تعارف
ofer	پیشنهاد
ofer	پیشکش
ofer	پیشنهاد
ofer	تقدیم
calitative	کیفی
pepsi	پپسی
cuticula	پوستک
convoi	کاروان
guardia	گواردیا
cămașă	پیراهن
merkel	مرکل
nemuritor	ابدی
nemuritor	جاودان
nemuritor	جاویدان
nemuritor	جاودانه
nemuritor	جاوید
harz	هارتس
silvicultură	جنگلداری
bra	bra
bra	سوتین
bra	برا
escudo	اسکودوی
biochimie	بیوشیمی
justificate	توجیه
gfdl	gfdl
labs	آزمایشگاه
labs	آزمایشگاههای
harem	حرمسرا
cusut	خیاطی
cusut	خیاط
guri	دهان
guri	دهانشان
container	کانتینر
container	محتوی
evitată	پرهیز
tobă	طبل
tobă	درام
menționez	یادی
pizarro	پیزارو
microscopice	میکروسکوپی
alamo	آلامو
marlon	مارلون
servitor	نوکر
servitor	بنده
infernul	دوزخ
nijni	نیژنی
conway	کانوی
diamantul	الماس
diamantul	دیاموند
diamantul	الماسی
diamantul	دایموند
metalurgie	متالورژی
regimuri	باقیست
negarea	انکار
negarea	کفر
umanitate	انسانیت
umanitate	بشر
umanitate	بشریت
milet	ملط
murakami	موراکامی
furnizorii	بازرگانان
tosca	توسکا
trace	ردیابی
ambasadori	سفیران
athena	آتنا
tuttle	تاتل
tuttle	ترتل
mack	ماک
brenda	برندا
variabila	متغیر
variabila	متغیرها
cecen	چچن
cecen	چچنی
ovine	گوسفند
ovine	گوسفندی
jalal	جلال
machete	قداره
machete	قمه
islandez	ایسلندی
mortale	کشنده
mortale	مرگبار
ost	ost
doctorii	پزشکان
doctorii	دکترای
doctorii	دکترا
doctorii	دکترها
interactiv	تعاملی
ciel	ciel
vaduz	فادوتس
andrade	آندراده
gracilis	سرکوچک
antagonist	آنتاگونیست
rer	rer
stafford	استافورد
transcriere	رونویسی
hardin	هاردین
machiaj	گریم
machiaj	makeup
machiaj	آرایشی
machiaj	آرایش
cannon	کانن
terapeutic	درمانی
zombi	زامبی
guingamp	گنگامن
robespierre	روبسپیر
plută	کورک
dias	دیاز
melvin	ملوین
baskerville	بسکرویل
birch	توس
birch	برچ
taras	تاراس
snooker	اسنوکر
supernovă	ابرنواختر
fascicul	پرگار
fascicul	پرتو
ipotetic	فرضی
aeroporturile	فرودگاههای
aeroporturile	فرودگاهها
twentieth	بیستمین
germania}}	آلمان}}
perpendiculare	عمود
voluntare	داوطلبانه
voluntare	اختیاری
matură	بلوغ
matură	بالغ
harun	هارون
instituțional	نهادی
ode	غزل
persani	ایرانیان
persani	ایرانیها
mărturisesc	اعتراف
urna	کوزه
renovări	نوسازی
renovări	بازسازی
lucrezia	لوکرتزیا
coeficienții	ضرایب
hayden	هایدن
hayden	هیدن
emanuele	امانوئل
hawking	هاوکینگ
nuoro	نیورو
mâner	گرداندن
mâner	دستگیره
tensionată	وخیم
ecoul	پژواک
ecoul	اکو
guangzhou	گوانگژو
minciuna	دروغ
fulda	فولدا
prietenos	دوستانه
prietenos	خودی
gide	ژید
industriile	صنایع
hertfordshire	هرتفوردشر
negocierea	مذاکرات
negocierea	مذاکره
negocierea	مذاکره
livra	تحویل
pipe	لوله
fax	دورنگار
fax	فکس
manstein	مانشتاین
salamina	سالامیس
formatdate	formatdate
sdss	sdss
colegă	همکار
zborurile	پروازهای
zborurile	پروازها
depuneri	سپرده
terapeutică	درمانی
niedersachsen	niedersachsen
bolívar	بولیوار
tea	چای
tea	چایی
dureroase	دردناک
dureroase	دردآور
perspectivele	دورنمای
proxima	پروکسیما
fluturele	پروانه
garantată	تضمین
garantată	تضمینی
konstanz	کنستانتس
angajamente	وفا
halifax	هالیفاکس
ravel	راول
sabotaj	خرابکاری
neuer	نویر
urinar	ادراری
kaye	کایه
devotamentul	صمیمیت
progresele	پیشرفت
progresele	پیشرفتی
geiger	گایگر
barrymore	باریمور
avertismente	هشدارها
türk	türk
türk	ترک
jenna	جینا
jenna	جنا
colega	همکار
colega	میت
colega	ماته
facilitate	تاسیسات
tex	تکس
fălci	آرواره
savannah	ساوانا
fiba	فیبا
jacksonville	جکسونویل
traditional	سنتی
strâmbă	ناهموار
strâmbă	کجه
strâmbă	کج
roald	رولد
telekom	تلکوم
pompare	پمپ
pompare	لم
pompare	پمپاژ
corelate	همبسته
vodafone	vodafone
dendrocopos	dendrocopos
penele	پر
penele	پرهای
xxl	xxl
blonde	بلوند
blonde	بلوند
certuri	مبارزات
certuri	آرگومان
certuri	دلایل
certuri	استدلال
optica	اپتیک
otomo	اوتومو
folositor	مفید
coincidență	تصادفی
coincidență	انطباق
reflex	بازتاب
reflex	رفلکس
reflex	واکنش
alcoolică	الکلی
anotimpurile	فصلها
anotimpurile	فصول
compostela	کامپوستلا
ligure	لیگوره
mustela	mustela
polydor	پالیدور
communis	کامیونیس
renumita	دارای
panoul	تابلو
panoul	پانل
panoul	پنل
panoul	تابلوی
calcularea	محاسبه
îngrijorare	نگرانی
clanuri	قبایل
clanuri	قبائل
reglare	تنظیم
reglare	تعدیل
symbian	سیمبین
maha	ماها
văduv	بیوه
souza	سوزا
mango	انبه
mango	mango
supermarket	سوپرمارکت
balena	نهنگ
balena	وال
chemare	فراخوانی
proverbe	امثال
giza	جیزه
postmodernism	پسانوگرایی
singurătatea	تنهایی
japoneza	ژاپنی
sporii	هاگ
giotto	giotto
thatcher	تاچر
sinatra	سیناترا
inimile	دل
inimile	دلها
ambrose	ambrose
messagebox	messagebox
amară	تلخی
amară	تلخ
murcia	مورسیا
suhoi	سوخو
morgenstern	مورگنسترن
vopsele	نقاشی
lim	لیم
diagrame	نمودارهای
anvelope	تایر
brânza	پنیر
notoriu	بدنام
hyundai	هیوندای
khalid	خالد
uma	uma
secretara	دبیر
secretara	منشی
chilian	شیلی
ostilitatea	خصومت
yahya	یحیی
ruben	روبن
ruben	روبن
mutant	تغییرپذیر
baikal	بایکال
wikia	ویکیا
logodnicul	نامزد
rohan	روهان
sesiunile	نشستهای
sesiunile	جلسات
seri	عصرها
seri	شامگاه
corb	کلاغ
corb	کرو
corb	کلاغ
corb	ریون
twist	پیچش
povară	سربار
povară	باری
tablete	الواح
kronstadt	کرونشتات
rupere	شکستن
rupere	شکنی
incorecte	نادرست
genital	تناسلی
rodolfo	رودولفو
conditiile	وضعیتهای
conditiile	شرایط
tna	tna
miu	میو
autorizația	اجازۀ
modernitate	مدرنیته
randers	راندرز
kis	kis
kis	کیس
poligon	چندضلعی
achille	آکیله
ashton	اشتون
barclay	بارکلی
comercializare	بازاریابی
comercializare	marketing
keynes	کینز
evaluează	ارزیابی
evaluează	تعیین
cuvant	سخن
cuvant	کلمه
cuvant	واژه
cuvant	کلام
goryeo	گوریو
ceylon	سیلان
lumile	جهانیان
lumile	دنیاها
lumile	دنیاهای
fiziolog	فیزیولوژیست
celan	سلان
iubitoare	معشوق
iubitoare	دوستدار
ribeiro	ریبریو
cassino	کاسینو
lorient	لوریان
townsend	تاونزند
bocage	بوکاژ
acceptăm	accept
acceptăm	پذیرش
acceptăm	قبول
asasinate	ترور
sultanatul	احمدنگر
ardei	فلفل
ardei	پپر
moro	مورو
moro	مرو
duran	دورن
vrabie	گنجشکی
vrabie	گنجشک
vrabie	اسپارو
molie	شاپرک
studi	استودی
álvaro	آلوارو
škoda	اشکودا
oculte	ماورا
oculte	اسرارآمیز
întreprinzător	کارآفرین
domino	دومینو
domino	دومینو
dram	dram
monique	مونیک
civilii	میگرد
faţă	چهره
faţă	صورت
faţă	face
debussy	دبوسی
tripla	تریپل
instabilitatea	ناپایداری
curiozitatea	کنجکاوی
filtrare	پالایش
filtrare	پالایه
filtrare	فیلتر
filtrare	پالایش
filtrare	فیلترینگ
filtrare	فیلتراسیون
hildegard	هیلدگارد
ambiguu	مبهم
plouă	بارندگی
plouă	باران
plouă	بارانی
plouă	بارون
eterne	ابدی
eterne	جاودانی
eterne	پاینده
rodin	رودن
ethernet	اترنت
linden	لیندن
ramă	قاب
ramă	چارچوب
ramă	فریم
lorca	لورکا
downey	داونی
paweł	پاوو
scrooge	اسکروج
beckham	بکهام
beckham	بکام
ord	ارد
salim	سلیم
coventry	کاونتری
banc	جوک
banc	شوخی
shizuoka	شیزوئوکا
anticorpi	پادتن
anticorpi	پادتن
jülich	یولیش
purcell	پرسل
nega	انکار
nega	تکذیب
vanuatu	وانواتو
ftp	ftp
ftp	قاپ
precauție	احتیاطی
tula	تولا
kon	kon
balenă	نهنگ
balenă	وال
hilal	هلال
flexibile	انعطاف
laptop	لپ
patch	پچ
renal	کلیه
renal	کلیوی
marconi	مارکونی
muza	الهه
ambasadorii	سفیران
fang	فنگ
fang	فانگ
albedo	سپیدایی
textil	پارچه
vikernes	ویکرنس
sudare	جوشکاری
usgs	usgs
cara	کارا
comediant	کمدین
cârma	هلم
cârma	سکان
cârma	سکان
convingătoare	متقاعد
hanson	هنسون
hanson	هانسن
giordano	جوردانو
timbaland	تیمبلند
miting	اجتماع
miting	رالی
informați	مطلع
informați	آگاه
flexibilă	انعطاف
nejustificată	ناحق
pase	برود
pase	میگذرد
labrador	لابرادور
tratamentele	درمانهای
patrulă	گشت
patrulă	گشتی
patrulă	پاترول
navajo	ناواجو
interacțiuni	تعامل
interacțiuni	نامزدی
interacțiuni	تعاملات
österreich	österreich
vitali	ویتالی
mes	esm
mes	mes
carbonul	کربن
carbonul	کربنی
antisemitismului	یهودستیزی
grady	گریدی
meadows	مدوز
dăunător	مضر
jignit	دلخور
văduve	بیوه
aborda	تکل
iadul	جهنم
iadul	دوزخ
browserul	مرورگر
tarja	تاریا
comisiile	کمیته
lorzilor	سروران
rogaland	روگالاند
#ffc	#ffc
forta	قوت
forta	نیرو
forta	قدرت
forta	استحکام
forta	زور
forta	اجباری
forta	نیرو
forta	اجبار
reconciliere	مصالحه
eufrat	فرات
paranormale	فراطبیعی
logodită	engaged
logodită	نامزد
manning	منینگ
perseu	پرسیوس
goldsmith	زرگر
cumpănă	watershed
cumpănă	جلگه
bohuslav	بوهوسلاو
pedersen	پدرسن
permisiuni	مجوزهای
permisiuni	مجوزها
anatole	آناتول
flanc	جناح
flanc	پهلوها
ficatul	جگر
ficatul	کبد
consulat	کنسولگری
hiei	هیئی
stabilizarea	پایدارسازی
stabilizarea	تثبیت
stabilizarea	ثباتی
stabilizarea	تثبیت
kendall	کندال
strângere	چنگ
lübeck	لوبک
hurley	هارلی
bacteria	باکتریهای
bacteria	باکتری
bacteria	باکتریها
moto	موتو
moto	moto
kingsley	کینگزلی
provocatoare	تحریک
provocatoare	محرک
provocatoare	چالش
satisfăcătoare	رضایت
goncourt	گنکور
