категория	categoría
направено	fixen
направено	feito
направено	fixemos
направено	facer
направено	fixeches
явление	fenómeno
вина	viño
вина	culpa
душата	alma
предназначение	para
предназначение	propósito
предназначение	fin
предназначение	intención
предназначение	serve
предназначение	obxectivo
описани	descrito
каталог	catálogos
каталог	catálogo
историческо	históricas
историческо	histórica
историческо	históricos
историческо	histórico
историческо	histórica
артисти	artistas
артисти	de
имоти	propiedades
пристигането	chegada
котка	gato
котка	ao
фен	fan
разузнаване	intelixencia
алфа	chan
клетка	célula
клетка	cela
клетка	caixa
клетка	palco
клетка	gaiola
организми	organismos
атакува	ataca
атакува	ataques
отвъд	alén
отвъд	máis
отвъд	alá
отвъд	aló
отвъд	da
отвъд	moi
отвъд	lonxe
същият	mesmo
същият	mesmas
същият	mesma
риск	riscos
риск	risco
риск	perigo
риск	en
риск	arriscar
процедура	procedemento
кралицата	raíña
кралицата	queen
същества	os
същества	seres
същества	criaturas
пънк	un
испанска	español
испанска	española
йордания	jordan
архитектурата	arquitectura
съгласие	acordo
разбиране	entender
разбиране	comprensión
разбиране	entendemento
разбиране	comprender
филмова	película
филмова	filme
филмова	cine
филмова	cinema
мисъл	que
мисъл	pensaba
мисъл	pensei
финансова	financeira
танкове	tanques
бари	barry
буш	bush
буш	monte
известност	publicidade
купува	mercando
мениджър	director
съставено	por
овце	ovellas
ръката	man
ръката	mans
коли	coches
коли	coche
коли	autos
стъпки	pasos
роджър	roger
редовен	regularmente
редовен	normal
редовен	típica
редовен	de
редовен	taxis
редовен	regular
заседание	sesión
заседание	xunta
заседание	reunión
заседание	encontro
заседание	cita
математически	matemática
електрическа	eléctricas
електрическа	eléctrica
почви	chan
почви	terra
чарлс	charles
чарлс	carlos
пожар	lume
пожар	fogo
войник	soldado
войник	soldados
командващ	comandante
наличие	presenza
наличие	diante
наличие	a
разработен	desenvolveu
разработен	desenvolvido
разработен	desenvolvidos
разработен	desenvolvemos
разработен	o
зимбабве	cimbabue
зимбабве	zimbawe
зимбабве	zimbabwe
курсове	cursos
дружества	empresas
дружества	as
дружества	compañías
юноши	adolescentes
юноши	adolescencia
реформа	reforma
реформа	reformatorio
нормално	normalmente
нормално	normal
нормално	normais
връзките	relación
връзките	relacións
условие	condición
условие	situación
условие	doenza
условие	estado
мнения	opinión
мнения	opinións
мнения	comentarios
мнения	opinións
кислород	osíxeno
отглеждане	de
отглеждане	medrando
отглеждане	medrar
отглеждане	crecemento
отглеждане	crecendo
отглеждане	medra
горни	esquina
горни	superior
огромно	enormes
огромно	enorme
огромно	gran
огромно	xigante
огромно	grande
успешни	éxito
успешни	exitosos
доказва	proba
човечеството	a
човечеството	humanidade
разходи	custo
разходи	custan
разходи	custa
разходи	gastos
разходи	custa
разходи	costa
разходи	custar
разходи	custos
разходи	sanitarios
подписан	asinado
анонимни	anónimos
съзнание	consciencia
съзнание	a
съзнание	conciencia
съзнание	da
съзнание	consciencia
съзнание	consciente
следствие	consecuencia
въздействие	impacto
въздействие	un
въздействие	na
въздействие	prazo
въздействие	efecto
въздействие	mellora
въздействие	efectos
въздействие	efecto
въздействие	efectos
здравето	saúde
здравето	a
здравето	health
изрази	expresións
пролет	primavera
пролет	a
мнозинството	maioría
преминаване	noroeste
преминаване	pasaxe
преминаване	paso
преминаване	pasar
преминаване	pase
вътрешно	dentro
вътрешно	interior
вътрешно	interno
вътрешно	interna
станции	comisarías
станции	postos
развита	desenvolveu
развита	desenvolvido
развита	desenvolvidos
развита	desenvolvemos
развита	o
практики	prácticas
улици	rúas
улици	polas
улици	rúa
жълто	amarelos
жълто	amarelas
жълто	amarela
жълто	marelo
жълто	taxi
обувки	zapato
обувки	zapatos
обувки	os
обувки	botas
обувки	tenis
посещение	visitar
посещение	visita
шекспир	shakespeare
равен	equitativos
равен	igual
равен	mesmo
равен	iguais
равен	son
дисциплини	disciplinas
буда	buda
датски	danés
датски	daneses
милион	millóns
милион	de
милион	millón
мисисипи	mississippi
логика	lóxica
инспектор	inspector
инспектор	comisario
броня	armadura
броня	armadura
нисък	pouco
нисък	baixo
нисък	baixa
нисък	baixas
нисък	baixos
невъзможно	imposible
невъзможно	imposíbel
данък	impostos
комисар	comisario
комисар	comisionado
коментари	comentarios
животно	animais
животно	animal
биология	bioloxía
южни	do
южни	sur
юта	jute
вселената	universo
вселената	do
езикът	idioma
езикът	linguaxe
езикът	a
езикът	lingua
парчета	partes
парчета	pezas
парчета	pezas
парчета	clave
парчета	anacos
парчета	pedazos
уволнен	despedidos
днк	adn
днк	o
северни	do
северни	norte
реакции	reaccións
реакции	reacción
детайли	detalles
детайли	crédito
детайли	roubada
шанс	oportunidade
шанс	posibilidade
колеги	colegas
колеги	compañeiros
богато	ricos
богато	rica
богато	rico
приемане	adopción
чарли	charlie
чарли	non
поета	poeta
поета	poetas
поета	o
улиците	rúas
улиците	polas
улиците	rúa
кафе	café
независим	independente
артист	artista
артист	artistas
изчезнал	desapareceron
изчезнал	desapareceu
изчезнал	a
изчезнал	desaparecidos
изчезнал	faltan
изчезнал	falta
изчезнал	perdidos
изчезнал	faltaba
льо	le
зелени	verde
зелени	verdes
зелени	green
разговори	charlas
разговори	fala
разговори	tedx
разговори	conversas
разговори	conversacións
разговори	conversación
разговори	conversa
разговори	sobre
формално	formal
жаби	ras
председателят	presidente
централно	central
централно	primordiais
централно	centro
крива	curva
четене	lin
четене	ler
четене	leo
четене	le
четене	lendo
четене	ler
четене	lectura
четене	a
сама	soa
сама	só
сама	sós
сама	soas
сама	en
сама	paz
завършена	os
обсъждане	discusión
почва	chan
почва	terra
частна	privadas
частна	privado
частна	privada
частна	privados
частна	raso
частна	soldado
тежък	pesada
тежък	pesados
тежък	pesado
тежък	forte
тежък	pesa
тежък	moito
тежък	peso
тежък	intenso
метали	de
метали	metal
метали	metais
съвети	consello
убийства	homicidio
убийства	cometidos
убийства	asasinatos
убийства	un
убийства	homicidio
убийства	asasinato
убийства	asasino
съхранение	almacenamento
съхранение	consigna
съхранение	almacenar
съхранение	tenda
съхранение	almacéns
съхранение	almacén
метро	metro
метро	sen
метро	pantalóns
бар	pola
бар	de
бар	taberna
бар	bar
данъци	impostos
данъци	impostos
данъци	dos
кеш	diñeiro
кеш	en
кеш	efectivo
кеш	contado
кеш	cartos
кеш	suficiente
кеш	cobro
кеш	cobrar
магистрала	estrada
риболов	pescar
риболов	pesca
еди	eddie
актрисата	actriz
кости	ósos
кости	óso
постоянни	permanente
постоянни	constante
ограничения	limita
ограничения	límites
бел	campá
отвори	aberta
отвори	abertos
отвори	abrir
отвори	aberto
отвори	abre
отвори	abra
избегне	evitar
котки	gatos
експерименти	experimentos
помещения	espacios
помещения	espazos
денят	días
денят	día
детството	da
детството	infancia
детството	infantís
детството	nenez
дена	días
операцията	operación
ценности	valores
мека	suave
обяснение	explicación
антъни	anthony
маршрут	ruta
обединението	reunificación
диви	salvaxe
диви	salvaxes
проведе	reunión
проведе	perdín
проведе	mans
проведе	tiña
проведе	hoxe
проведе	atopo
оглед	vista
оглед	opinión
оглед	punto
оглед	visión
почивка	romper
почивка	o
почивка	de
почивка	vacacións
почивка	vacacións
почивка	resto
почивка	descansar
почивка	demais
почивка	descanso
религиозна	relixioso
религиозна	relixiosa
взаимодействие	interacción
армейски	exército
армейски	do
игор	igor
разпределение	distribución
разпределение	de
извършени	cometeu
извършени	cometido
извършени	cometiches
извършени	cometeses
извършени	cometer
извършени	compromiso
извършени	cometidos
извършени	comprometido
извършени	coa
освобождение	liberación
интерфейс	interface
интерфейс	usuario
магазин	tenda
магазин	de
магазин	mae
магазин	choio
магазин	delegados
магазин	almacenar
магазин	tenda
магазин	almacéns
магазин	almacén
повишаване	incremento
повишаване	aumento
повишаване	a
повишаване	incrementar
повишаване	aumenta
повишаване	aumentar
впечатление	impresión
растеж	crecemento
традицията	tradición
традицията	tradicións
джим	jim
мозък	cerebrais
мозък	cerebro
мозък	cerebral
мозък	cerebro
мозък	cerebros
мозък	os
вдовица	viúva
валута	moeda
рифове	arrecifes
маркс	marx
маркс	marcos
двойно	o
двойно	dobre
двойно	double
унищожени	destruídos
унищожени	destruíron
унищожени	destruído
унищожени	con
унищожени	destruírono
унищожени	destruír
тон	ton
критиката	críticas
критиката	crítica
продажба	vender
продажба	á
продажба	venda
различия	diferenzas
звездите	estrelas
звездите	das
гарсия	garcía
прост	simples
прост	simple
прост	sinxelo
прост	sinxela
наскоро	pouco
наскоро	recentemente
наскоро	ultimamente
наскоро	hai
коефициент	factor
ремонт	reparar
убежище	refuxio
дама	señora
дама	dama
дама	muller
дама	nai
сдружение	asociación
нападения	ataca
нападения	ataques
предназначен	de
рус	loira
ядрени	nuclear
ядрени	nucleares
площи	zonas
площи	áreas
преговорите	negociación
нужди	precisa
нужди	ten
нужди	necesita
нужди	necesidades
хартия	papel
хартия	xornal
хартия	artigo
принадлежат	pertencen
правни	xudicial
правни	legal
правни	legais
гъби	cogomelos
гранд	dólares
гранд	10000
гранд	mil
джузепе	giuseppe
незабавно	inmediato
незабавно	contado
признаци	sinais
моменти	momentos
моменти	momento
моменти	intres
тестове	exames
тестове	probas
тестове	tests
подходящ	para
подходящ	máis
вратата	porta
социален	social
социален	sociais
учение	perforar
кабинет	oficina
кабинет	despacho
кабинет	correo
кабинет	minister
инцидент	incidente
инцидент	accidente
инцидент	accidente
инцидент	de
конче	cabalo
конче	kingston
момчета	rapaces
момчета	nenos
момчета	os
момчета	mozos
момчета	tipos
момчета	mozos
момчета	rapaces
момчета	tíos
момчета	homes
топлина	calefacción
топлина	calor
топлина	o
топлина	calor
алкохол	alcol
алкохол	alcohol
хамбургер	hamburguesa
аризона	arizona
особен	peculiar
горен	esquina
горен	superior
бърз	rápido
бърз	velocidade
цветя	flores
допуска	permite
ограничен	limitado
ограничен	limitada
събитието	acontecemento
събитието	de
събитието	eventos
събитието	evento
събитието	suceso
джони	johnny
ева	eva
ева	aninovo
ева	data
ева	véspera
ева	noitevella
възприема	percibe
анимационен	viñeta
анимационен	tira
блокове	mazás
блокове	de
концепция	concepto
маси	mesas
маси	masas
образец	modelo
признат	recoñeceu
кост	óso
облекло	roupa
техниката	técnica
платформа	plataforma
класове	clases
пехота	infantería
пехота	infantaría
лек	cura
лек	curación
лек	interesábame
лек	curar
институция	institución
потенциал	potencial
четирима	catro
четирима	4
защитен	protexido
окупация	ocupación
атмосфера	atmosfera
атмосфера	ambiente
запазване	manter
запазване	a
физиката	da
физиката	física
поезията	poesía
сумата	suma
красива	fermoso
красива	bonita
красива	fermosa
красива	precioso
красива	fermosas
планиране	planificación
покана	convídovos
покана	a
симптоми	síntomas
симптоми	os
симптоми	síntoma
поща	correo
поща	envía
поща	envíe
буря	treboada
банки	bancos
холандски	dutch
сън	sono
сън	durmir
сън	durme
сън	soño
сън	soños
сън	con
сън	sol
лидери	líderes
лидери	os
сортове	variedades
жорж	georges
вярно	verdade
вярно	certo
андерсън	anderson
вера	vera
написал	escribín
написал	escribiron
написал	escribiume
написал	escribiu
написал	a
индивидуални	persoa
индивидуални	cada
индивидуални	individuais
индивидуални	individuo
индивидуални	individual
индивидуални	tipo
културна	cultural
туристи	turistas
райх	reich
танк	tanque
танк	depósito
завинаги	para
завинаги	sempre
завинаги	eternamente
последни	último
последни	últimos
последни	pasado
последни	última
последни	o
последни	onte
способности	capacidades
съгласна	en
съгласна	acordo
съгласна	acordo
съгласна	de
съгласна	concordo
съгласна	dacordo
графика	gráfico
графика	gráfica
графика	gráficos
тъкан	tecido
инженерство	enxeñería
инженерство	enxeñaría
франсис	francis
портрети	retratos
заловен	capturado
заловен	capturados
заловен	prisioneiro
моята	meu
моята	miña
моята	o
моята	a
моята	meus
моята	miña
моята	meus
моята	meu
летището	aeroporto
търговско	comercial
търговско	anuncio
търговско	comercio
търговско	trocar
търговско	comercial
търговско	oficio
короната	coroa
фамилии	familias
фамилии	as
сериозна	serio
сериозна	seria
сериозна	en
сериозна	grave
десетилетие	década
вериги	cadeas
вериги	as
вериги	cadea
вериги	subministración
вериги	traballos
пита	pregunta
завръщане	a
завръщане	volvo
завръщане	regresar
завръщане	volva
завръщане	cambio
завръщане	volver
завръщане	retorno
устата	boca
желязо	ferro
кръста	cruzar
кръста	cruz
кръста	atravesar
кръста	crosstree
хауърд	howard
обвинения	cargos
въведен	entrou
въведен	na
въведен	entra
сирене	queixo
консенсус	consenso
консенсус	copenhaguen
четвърто	cuarto
четвърто	cuarta
четвърто	acto
четвърто	catro
четвърто	infantaría
тайни	os
тайни	segredos
тайни	poden
тайни	adoptar
вечерта	tarde
вечерта	noite
вечерта	serán
вечерта	noites
вечерта	tardes
добив	minería
добив	mineiro
ритъм	golpearon
ритъм	ritmo
тридесет	trinta
сребърни	silver
руснаците	rusos
руснаците	os
дискусия	discusión
федерален	federal
федерален	circuíto
федерален	federais
федерален	farto
федерален	de
федерален	alimentado
сериозен	serio
сериозен	seria
сериозен	en
сериозен	grave
насочени	dirixida
светец	santo
светец	san
площадка	chabola
площадка	de
типични	típico
пустинята	deserto
пустинята	sobremesa
мечка	oso
мечка	osiño
шон	sean
преход	transición
вятър	vento
вятър	do
вятър	corda
вятър	chupo
съществено	esenciais
съществено	esencial
подпис	asinado
течност	líquido
течност	líquida
преместен	mudeime
преместен	a
преместен	mudouse
преместен	se
преместен	transferido
преместен	trasladado
нация	nación
нация	país
франклин	franklin
искане	petición
съвпада	encaixa
съвпада	mistos
съвпада	partidos
безопасност	seguridade
дейв	dave
определение	definición
определение	de
творци	artistas
творци	de
отнема	leva
зелен	verde
зелен	verdes
зелен	green
захар	azucre
руанда	ruanda
понятия	conceptos
фенове	ventiladores
колата	coche
колата	auto
колата	carro
пеене	cantando
пеене	canta
пеене	cantar
пеене	que
присъда	oración
присъда	frase
присъда	sentenza
присъда	sentencia
присъда	punto
присъда	e
присъда	seguido
присъда	veredito
присъда	veredicto
потребителски	usuario
потребителски	de
студена	frío
студена	fría
студена	arrefriado
тежи	pesa
успоредно	paralelo
грей	gris
грей	gris
грей	é
правителства	os
правителства	gobernos
дървен	de
дървен	madeira
дървен	madeira
пръстен	anel
ефективно	efectivas
ефективно	efectiva
ефективно	efectivo
ефективно	efectivos
ефективно	eficaces
ефективно	eficaz
ефективно	a
прах	po
прах	pó
прах	das
прах	tocador
стратегия	estratexia
пълни	chea
пълни	cheo
пълни	completo
титуляр	titular
враг	inimigo
враг	inimigos
върховен	corte
върховен	suprema
върховен	supremo
тайната	segredo
тайната	secreto
тайната	secreta
единство	unidade
копенхаген	consenso
копенхаген	de
копенхаген	copenhaguen
копенхаген	copenhague
селяни	campesiños
селяни	dos
селяни	labregos
селяни	aldeáns
извършено	cometeu
извършено	cometido
извършено	cometiches
извършено	cometeses
извършено	cometer
извършено	compromiso
извършено	cometidos
извършено	comprometido
извършено	coa
актове	actos
хол	hall
хол	corredor
хол	concello
хол	civil
хол	sede
пета	quinta
пета	quinto
обстоятелства	circunstancias
дар	regalo
дар	agasallo
физическа	física
физическа	físicos
физическа	físicas
физическа	físico
приятелка	moza
приятелка	amigo
приятелка	amiga
хляб	pan
хляб	cartos
крак	pé
крак	outro
крак	infantaría
крак	o
крак	perna
крак	pernas
крак	unha
крак	pata
пътешествие	viaxe
пътешествие	a
пътешествие	viaxe
минерали	minerais
метал	de
метал	metal
торонто	toronto
марката	marca
кафяви	brown
кафяви	marróns
кафяви	marrón
кафяви	claro
роднини	parentes
роднини	familiares
интересно	interesante
интересно	interesantes
успешна	éxito
успешна	exitosos
алабама	alabama
професионално	profesionais
професионално	profesional
професионално	un
колега	colega
разследване	investigación
роднина	parente
долен	máis
долен	inferior
долен	baixos
долен	pulmonar
долен	calefacción
магазини	almacéns
магазини	depósitos
магазини	provisións
образи	as
образи	imaxes
сфера	esfera
индивиди	persoas
индивиди	individuos
индивиди	autismo
британия	bretaña
британия	gran
цигулка	violín
носа	nariz
носа	o
носа	no
богатство	fortuna
богатство	riqueza
богатство	riquezas
богатство	coa
дупка	buraco
дупка	burato
дупка	furado
дупка	hole
дупка	vertedoiro
прототип	prototipo
гроб	tumba
гроб	grave
треска	febre
треска	bacallau
треска	bacallao
техническа	técnico
техническа	técnica
плътност	densidade
врагове	inimigo
врагове	inimigos
врагове	inimigos
ани	annie
обхват	de
обхват	rango
обхват	cadea
обхват	montañosa
обхват	abano
бомби	bombas
бомби	as
сини	azul
сини	azuis
съмнение	dúbida
съмнение	dubidar
съмнение	dúbidas
съмнение	dubido
съмнение	dubídoo
лети	e
лети	pilotar
лети	voar
лети	voan
лети	voarei
лети	voe
лети	voo
лети	moscas
лети	voa
лети	a
лети	voando
лети	voar
андрю	andrew
изложение	exposición
полска	polaca
петна	manchas
бита	torturen
опозиция	oposición
резерва	reserva
конкретни	específicas
конкретни	específica
конкретни	específico
конкретни	concreto
конкретни	específicos
лагери	campos
напитки	copas
лаборатория	laboratorio
лаборатория	laboratorio
лаборатория	no
отговорен	responsable
отговорен	responsables
отговорен	responsábeis
отговорен	responsábel
рено	renault
възстанови	recuperar
редактира	edited
океани	océanos
бостън	boston
бостън	de
коледа	nadal
аляска	alaska
хубаво	bonito
хубаво	ben
хубаво	bonita
хубаво	bo
хубаво	boa
ограничена	limitado
ограничена	limitada
антарктида	antártida
каменна	de
каменна	pedra
каменна	a
офис	oficina
офис	despacho
офис	correo
газове	gas
газове	gasolina
газове	de
газове	gases
резултата	consecuencia
резултата	resultado
финансиране	financiamento
финансиране	finanzas
покрита	cuberto
открие	descubrir
открие	que
открие	descobren
раздели	dividen
паул	paul
китайска	os
китайска	chineses
китайска	chinés
китайска	chinesas
китайска	chinesa
отличен	excelentes
отличен	excelente
отличен	de
седми	sétimo
нефт	petróleo
нефт	aceite
нефт	de
причинява	provoca
причинява	causa
причинява	causas
причинява	que
обслужване	servizo
обслужване	de
продажби	de
продажби	ventas
оценки	estima
оценки	que
съзнанието	consciencia
съзнанието	a
съзнанието	conciencia
съзнанието	da
паралелно	paralelo
часове	horas
тъмно	escuras
тъмно	escuro
тъмно	escura
тъмно	escuridade
тъмно	noite
прокурор	fiscal
ограничени	limitado
ограничени	limitada
финансов	financeira
дойде	chegou
дойде	veu
стаи	cuartos
стаи	salas
стаи	habitacións
стаи	ventiladas
настояще	presentar
настояще	actual
настояще	presente
настояще	presentes
настояще	agasallo
същност	esencia
континент	continente
терапия	terapia
терапия	de
хаус	casa
уважение	respectar
уважение	respeto
уважение	respecto
уважение	respéctanme
селскостопански	agrícolas
селскостопански	agrícola
изход	resultado
изход	saída
поръчка	orde
поръчка	para
поръчка	xiro
поръчка	postal
ема	emma
далечни	distante
далечни	afastado
традиционни	tradicional
традиционни	tradicionais
спектър	espectro
дефиниция	definición
дефиниция	de
пещери	cavernas
пещери	covas
плюс	máis
плюс	mais
франсиско	francisco
установи	establecer
установи	estabelecer
звучи	soa
звучи	parece
звучи	sons
звучи	en
звучи	sona
зелено	verde
зелено	verdes
зелено	green
намали	reducir
приятелство	amizade
приятелство	a
рико	rico
рико	ei
екран	pantalla
екран	da
екран	ecrán
истина	verdade
истина	certo
истина	verdade
истина	a
обектите	obxectos
обектите	os
забранено	prohibido
забранено	prohibidas
петък	venres
сребро	silver
изменение	modificación
мур	moore
хитове	golpea
хитове	a
хитове	toca
разговор	conversación
разговор	conversa
разговор	sobre
дисциплина	disciplina
маргарет	margaret
преместване	transferir
преместване	traslado
преместване	mover
преместване	moverse
преместване	a
преместване	movéndose
преместване	aquí
преместване	de
мостове	bridges
мостове	pontes
депресия	depresión
депресия	posparto
депресия	a
депресия	da
якоб	xacob
къса	pouco
къса	curto
къса	curta
къса	curtas
гробище	cemiterio
получени	recibín
получени	recibiron
получени	recibimos
получени	recibiu
изменения	cambios
изменения	cambia
изменения	os
изменения	muda
луна	lúa
луна	moon
законодателство	lexislación
законодателство	a
законодателство	lei
естествена	natural
естествена	normal
естествена	naturais
естествена	a
премахване	se
премахване	e
премахване	quitar
премахване	quitamos
разширяване	expansión
разширяване	expandíndose
миньор	mineiro
трудности	dificultades
лонг	longo
лонг	longa
лонг	moito
лонг	tempo
грийн	verde
грийн	verdes
грийн	green
маймуни	monos
маймуни	mono
маймуни	monos
слави	gábote
слави	teu
постижение	logro
познания	coñecemento
познания	coñecía
познания	coñecementos
императорът	emperador
пътници	pasaxeiros
съдържащи	que
съдържащи	contén
преведени	traducido
болницата	hospital
степени	graos
степени	16
рождество	nadal
бруно	bruno
защити	protexer
защити	protexen
защити	protexelos
защити	protexerse
защити	para
идентичност	identidade
меч	espada
цени	prezos
цени	os
неизвестен	descoñecido
неизвестен	descoñecida
боби	bobby
зима	no
зима	inverno
зима	o
гърдите	peito
арестувани	arrestados
арестувани	arrestaron
арестувани	deteñan
арестувани	o
техническо	técnico
техническо	técnica
промоция	promoción
промоция	ascenso
лорънс	lawrence
сблъсък	impacto
сблъсък	un
сблъсък	na
сблъсък	prazo
сблъсък	efecto
сблъсък	mellora
ник	nick
пехотата	infantería
пехотата	infantaría
подходяща	para
подходяща	máis
композиции	composicións
мозъка	cerebrais
мозъка	cerebro
мозъка	cerebral
оригинално	orixinal
оригинално	orixinais
персонал	persoal
персонал	persoal
персонал	bastón
персонал	de
персонал	plantilla
затворени	pechada
затворени	pechado
затворени	pechou
затворени	pechados
затворени	sondaxes
квадратни	cadrado
квадратни	square
квадратни	cadradas
квадратни	praza
квадратни	limpo
милър	miller
състояния	condicións
състояния	patoloxías
състояния	as
юристи	avogados
ключ	clave
ключ	chave
знание	coñecemento
знание	coñecía
знание	coñecementos
разлики	diferenzas
въвеждане	entrar
образци	modelos
образци	mostras
човешка	humanos
човешка	humana
човешка	humano
обявени	declarou
обратното	contrario
обратното	oposta
обратното	opostas
заети	moi
заети	ocupado
заети	ocupados
заети	negocios
заети	ocupada
бомба	bomba
изключения	excepción
изключения	excepcións
яков	xacob
страда	sufrimento
страда	de
страда	sofre
страда	sofre
страда	sufriron
страда	sofre
страда	sufrín
японска	xaponés
японска	xaponeses
сутрин	mañás
сутрин	mañá
сутрин	bo
сутрин	día
сутрин	pola
сутрин	días
сутрин	bos
кралска	teatro
кралска	royal
кралска	súa
кралска	real
кралска	alteza
пола	saia
гей	homosexuais
гей	homosexual
картър	carter
картър	carburadores
подходящо	para
подходящо	máis
кандидати	candidatos
влак	tren
влак	entreno
влак	metro
живели	vivimos
живели	viviron
живели	viviu
живели	viviamos
живели	vivían
живели	vivín
живели	vivía
излизане	saída
арт	arte
арт	art
арт	a
километър	milla
стомана	aceiro
стомана	de
стомана	ferro
стомана	o
стомана	raís
покритие	a
покритие	cubrir
покритие	cuberto
покритие	cuberta
покритие	alcance
пространства	espacios
пространства	espazos
поддържане	manter
поддържане	a
предимство	vantaxe
ямайка	xamaica
ямайка	jamaica
кожи	coiro
кожи	o
неизвестни	descoñecido
неизвестни	descoñecida
дъжд	chove
дъжд	chuvia
дъжд	choiva
дъжд	nos
дъжд	topásemos
дъжд	con
дъжд	outras
дъжд	razas
дъжд	chover
дъжд	a
учителка	profesor
учителка	mestra
учителка	mestre
мислене	pensando
мислене	pensar
мислене	en
въведена	entrou
въведена	na
въведена	entra
веригата	cadea
веригата	subministración
веригата	traballos
клиенти	cliente
клиенти	clientes
изречение	oración
изречение	frase
изречение	sentenza
изречение	sentencia
изречение	punto
изречение	e
изречение	seguido
постройки	estruturas
сложен	complicado
сложен	complexas
сложен	complicadas
ръководители	líderes
ръководители	os
церемонията	cerimonia
чиста	puro
чиста	pura
чиста	puros
чиста	limpa
чиста	limpo
чиста	limpar
семена	sementes
семена	sementes
семена	semente
марсилия	marsella
кувейт	kuwait
модерни	modernos
модерни	moderna
модерни	as
модерни	modernas
модерни	moderno
съоръжение	instalacións
необходимост	precisamos
необходимост	necesitamos
необходимост	que
необходимост	preciso
необходимост	necesidade
разработена	desenvolveu
разработена	desenvolvido
разработена	desenvolvidos
разработена	desenvolvemos
разработена	o
космонавт	astronauta
сценаристи	escritores
източни	orientais
източни	oriental
източни	este
скандал	escándalo
интересен	interesante
интересен	interesantes
журналистика	xornalismo
жилища	vivenda
сигнали	sinais
поколения	xeracións
засяга	afecta
засяга	á
творчески	creativo
творчески	creativos
творчески	creativa
творчески	creativas
брегове	costas
пленен	capturado
пленен	capturados
пленен	prisioneiro
видима	visible
видима	visibles
типичен	típico
бойци	guerreiros
касий	cassius
предоставят	a
кампании	campañas
общества	sociedades
общества	sociedade
нелсън	nelson
изложени	exposto
изложени	á
протест	protesto
протест	protesta
кейп	o
кейп	cabo
чърчил	churchill
годишнина	aniversario
заговор	conspiración
стъкло	vaso
стъкло	vidro
стъкло	cristal
стъкло	de
стъкло	copa
религиозен	relixioso
религиозен	relixiosa
отговори	resposta
отговори	responder
отговори	resposta
отговори	respostas
отговори	as
отговори	respostas
отговори	repostas
юридически	xudicial
юридически	legal
юридически	legais
достигнат	collo
достигнат	acadar
достигнат	chegar
достигнат	ao
достигнат	a
грант	bolsa
грант	indultarme
грант	srta
грант	a
грант	grant
прилагане	aplicación
химически	químicas
химически	químico
танц	baile
танц	baila
танц	bailar
танц	danza
контекст	de
контекст	fondo
контекст	contexto
преследване	da
преследване	busca
преследване	persecución
преследване	persecución
добитък	gando
добитък	vacas
добитък	gado
хип	hurra
робер	robert
физиология	fisioloxía
роб	de
роб	escravos
роб	escrava
есен	caída
есен	outono
есен	caer
добавяне	ademais
добавяне	tamén
добавяне	engadir
добавяне	dous
внимателно	con
внимателно	coidado
внимателно	coidado
внимателно	ten
внимателно	con
внимателно	tede
внимателно	prudente
внимателно	conta
внимателно	atento
дървото	árbore
дървото	tree
дървото	crosstree
поканен	convidei
поканен	a
поканен	invitamos
поканен	invitoume
поканен	invitado
поканен	convidado
поканен	convidou
оригинални	orixinal
оригинални	orixinais
еднакво	igualmente
школи	escolas
школи	as
школи	nas
прекъсване	romper
прекъсване	o
идеология	ideoloxía
готови	listos
готови	lista
готови	preparados
готови	listo
готови	preparado
талант	talento
уолтър	walter
радост	ledicia
радост	alegría
радост	desfrute
радост	da
монета	moeda
описан	descrito
кели	kelly
необходима	necesario
необходима	necesaria
необходима	necesarios
необходима	necesarias
необходима	preciso
необходима	é
нашествие	invasión
типично	típico
парче	peza
парче	anaco
парче	unha
парче	rebándenme
парче	rebanda
парче	faise
материя	importa
материя	materia
материя	che
материя	pasa
мъри	murray
красота	beleza
красота	a
модификация	modificación
пий	beber
пий	bebe
пий	copa
писта	pista
писта	track
писта	camiño
писта	rastro
писта	cambios
писта	hipódromo
обмен	intercambio
сложна	complexo
сложна	complexas
сложна	complexa
сложна	complexos
сложна	complicado
сложна	complexas
сложна	complicadas
експедиции	expedicións
изданието	edición
мениджмънт	de
мениджмънт	xestión
мениджмънт	dirección
мениджмънт	a
клетките	as
клетките	células
посетители	visitantes
болка	dor
болка	moito
архитекти	arquitectos
съставени	por
публични	público
публични	pública
публични	públicos
публични	públicas
картините	pinturas
картините	cadros
полюс	polo
полюс	poste
норма	norma
алпи	alpes
клара	clara
публикувано	no
краен	final
краен	derradeira
краен	último
краен	axuntémonos
краен	todos
краен	definitivo
краен	extremas
местна	local
местна	locais
местна	o
местна	de
бирата	cervexa
мярка	medida
мярка	medir
мярка	medimos
дърветата	árbores
дърветата	das
вятъра	vento
вятъра	do
вятъра	corda
вятъра	chupo
фотография	fotografía
устройството	aparello
устройството	dispositivo
устройството	de
устройството	historias
устройството	mecanismo
допълнителен	adicional
зъби	dentes
зъби	os
квалификация	cualificación
къщите	casas
къщите	fogares
въздушен	aire
въздушен	ar
спечелени	gañaba
значим	significativas
значим	significativa
значим	significativo
значим	máis
значим	importante
дневник	revista
дневник	diario
банката	banco
банката	ribeira
банката	penedo
банката	citybank
сена	sena
малцинство	minoría
зелена	verde
зелена	verdes
зелена	green
финансово	financeira
инструкции	instrucións
твърдение	a
твърдение	que
