que	dat
lectura	lezing
jornada	werkdag
álvaro	alvaro
álvaro	álvaro
extiende	verlengt
quiero	wilt
quiero	wil
quiero	willen
wiley	wiley
colorado	colorado
transición	overgang
muere	sterven
muere	sterf
muere	dies
muere	sterft
recientes	recente
recientes	recent
llamadas	telefoontjes
llamadas	oproepen
llamadas	noemt
cristina	christina
cristina	cristina
cristina	christine
rutas	routes
presentar	indienen
rival	rivaal
norma	norma
norma	norm
norma	standaard
norma	norm
posesión	bezetenheid
posesión	bezit
noticia	nieuwsberichten
noticia	nieuws
estudiante	leerling
estudiante	student
taller	werkplaats
taller	workshop
caminos	wegen
caminos	paden
caminos	manieren
alcance	draagwijdte
alcance	toepassingsgebied
alcance	reikwijdte
alcance	bereik
alcance	bereik
alcance	reach
laura	laura
pdf	pdf
privado	prive
privado	privé
privado	particulier
participado	meegedaan
participado	deelgenomen
esfuerzo	inspanning
esfuerzo	inspanning
piedras	steentjes
piedras	stones
piedras	stenen
piedras	rotsen
piedras	stenen
capa	cape
capa	kaap
capa	laag
capa	mantel
lateral	zijdelingse
lateral	laterale
lateral	zijdelings
lateral	zijbalk
lateral	kant
lateral	zijde
lateral	side
lateral	zijkant
editores	uitgeverij
editores	uitgeverijen
editores	uitgevers
editores	redactie
editores	redacteuren
daños	beschadiging
daños	beschadigingen
daños	schade
daños	schade
daños	schadevergoeding
daños	schadevergoedingen
ernesto	ernest
ernesto	ernst
ernesto	ernesto
ernesto	ernst
exclusivamente	uitsluitend
magnitud	omvang
cueva	grot
alternativa	alternatief
alternativa	alternatieve
alternativa	plaatsvervanger
alternativa	afwisselen
discurso	spraak
discurso	toespraak
discurso	speech
discurso	redevoering
activa	active
activa	actieve
activa	actief
activa	activeren
activa	actief
activa	activeert
entidades	entiteiten
tareas	klusjes
tareas	opdrachten
tareas	taken
tareas	huiswerk
moneda	munt
moneda	munteenheid
moneda	valuta
moneda	munt
moneda	munten
moneda	valuta
moneda	munteenheden
relacionado	gerelateerd
relacionado	verwant
relacionado	verwante
relacionado	gerelateerde
armadas	bewapend
armadas	gewapend
armadas	gewapende
aldea	gehucht
aldea	hamlet
aldea	aldea
aldea	dorpje
aldea	dorp
soporte	ondersteuning
soporte	steun
soporte	support
soporte	ondersteunen
occidente	west
occidente	westen
occidente	westelijk
occidente	western
occidente	westelijk
vivienda	huisvesting
gloria	glorie
gloria	roem
gloria	heerlijkheid
gloria	glory
gloria	gloria
chico	boy
chico	jongen
chico	chico
chico	kind
chico	jongen
chico	kid
prado	prado
prado	weiland
prado	weide
prado	meadow
católico	katholieke
católico	katholiek
editado	bewerkt
editado	bewerkte
times	tijden
times	times
caballería	cavalerie
representan	vertegenwoordigen
rebelión	opstand
rebelión	opstand
rebelión	rebellie
rebelión	opstand
religiosas	religieuze
religiosas	religieus
religiosas	nonnen
definitivamente	absoluut
definitivamente	zeker
definitivamente	beslist
asistente	assistente
asistente	assistent
fallecido	overledene
fallecido	overleden
fallecido	overledenen
canadiense	canadees
canadiense	canadese
alex	alex
jacques	jacques
ritmo	pace
ritmo	tempo
ritmo	ritme
andes	andes
guionista	scenarioschrijver
vocal	klinker
vocal	klinkers
vocal	vocal
tío	oom
tío	nonkel
senador	senator
costas	kust
costas	costas
organizado	georganiseerd
organizado	georganiseerde
organizado	georganiseerd
organizado	georganiseerde
adultos	volwassenen
adultos	volwassen
adultos	volwassenen
adultos	adult
adultos	volwassene
piso	plat
piso	vloer
piso	verdieping
piso	floor
partida	vertrek
partida	koers
partida	rubriek
carreteras	wegen
carreteras	autowegen
carreteras	snelwegen
carreteras	snelweg
declarado	verklaarde
declarado	gedeclareerd
declarado	verklaard
declarado	opgegeven
declarado	aangegeven
gobiernos	overheden
gobiernos	regeringen
special	speciaal
special	bijzonder
special	speciale
special	special
quito	quito
cardenal	kardinaal
hermandad	studentenclub
hermandad	broederschap
hermandad	brotherhood
perro	hond
perro	hondje
establecimiento	vestiging
rápida	snel
rápida	snelle
rápida	vlug
dura	moeilijk
dura	hard
dura	harde
dura	stoer
dura	taai
dura	dura
capítulos	hoofdstukken
precisamente	precies
archipiélago	archipel
portuguesa	portugese
portuguesa	portugees
portuguesa	portugezen
gregorio	gregorio
gregorio	gregory
gregorio	gregor
listado	lijstje
listado	lijst
listado	opgesomd
tocar	roerend
tocar	aanraken
tocar	ontroerend
negros	negers
negros	negros
negros	zwarte
negros	black
negros	zwart
negros	zwarten
asunto	onderwerp
asunto	proefpersoon
asunto	subject
ramas	twijgen
ramas	bijkantoren
ramas	takken
ramas	branches
ramas	filialen
publica	publiceert
publica	posten
publica	berichten
morir	sterven
morir	sterf
morir	sterven
morir	stervend
morir	stervende
morir	doodgaan
insecto	insect
insecto	insecten
insecto	insect
insecto	bug
ganando	verdienen
ganando	winnende
ganando	winnend
ganando	winning
ganando	winnen
cartagena	cartagena
autonomía	autonomie
autonomía	zelfstandigheid
autonomía	autonoom
autonomía	autonome
autonomía	zelfstandigheid
autonomía	onafhankelijkheid
autonomía	independence
autonomía	onafhankelijk
cocina	kook
cocina	koken
cocina	kok
cocina	cook
cocina	keuken
cocina	koken
asociado	geassocieerd
asociado	geassocieerde
asociado	geassocieerde
asociado	associëren
asociado	medewerker
cualquiera	iedereen
cualquiera	iemand
cualquiera	elke
concejo	raad
pesca	visserij
pesca	vissen
pesca	visvangst
pesca	visserij
pesca	vissen
sucesión	sequentie
sucesión	volgorde
sucesión	opeenvolging
sucesión	erfenis
sucesión	erfdeel
sucesión	opvolging
primo	neef
primo	nicht
primo	nichtje
primo	primo
avance	voorschot
avance	oprukken
avance	doorbraak
proteger	beschermen
proteger	beschermen
proteger	bescherm
presidencial	presidentiële
presidencial	presidentieel
pacientes	patiënten
pacientes	patienten
pacientes	geduldig
pacientes	patiënt
pacientes	patient
finlandia	finland
finlandia	fins
finlandia	finse
laterales	zijdelingse
laterales	laterale
laterales	zijdelings
laterales	kant
laterales	zijde
laterales	side
laterales	zijkant
laterales	zijden
laterales	zijkanten
laterales	kanten
estrecho	straat
estrecho	smalle
estrecho	smal
papeles	papierwerk
papeles	rollen
papeles	papieren
determinar	bepalen
determinar	bepaal
telenovela	telenovela
fabricación	vervaardiging
fabricación	fabricage
fabricación	fabricage
fabricación	fabricage
poema	gedicht
lados	zijden
lados	zijkanten
lados	kanten
saludo	groet
saludo	begroeting
saludo	groet
recuerda	onthoud
indonesia	indonesisch
indonesia	indonesische
indonesia	indonesië
prentice	prentice
marino	matroos
marino	sailor
marino	zeeman
marino	zeiler
marino	marinier
marino	marino
ramos	ramos
ray	ray
batallón	bataljon
pelea	vechten
pelea	strijd
pelea	gevecht
pelea	vecht
gastronomía	keuken
gastronomía	keuken
académico	academisch
académico	academische
virus	virus
virus	virussen
virus	virussen
umbral	drempel
umbral	drempelwaarde
potencial	potentieel
potencial	potentie
potencial	potentiële
extra	bonus
extra	figuranten
extra	extra
pilar	zuil
pilar	pilaar
pilar	pijler
pilar	pilar
utilizados	gebruikt
utilizados	gebruikte
moral	moreel
moral	moraal
moral	morele
moral	moreel
moral	moraal
moral	moraal
moral	moraliteit
moral	moraal
cierre	afsluiting
cierre	sluiting
cierre	close
cierre	afsluiten
cierre	sluiten
cierre	sluit
cierre	dichtbij
cierre	sluiten
vargas	vargas
carl	carl
paisaje	landschap
noble	edelman
noble	edele
noble	noble
noble	edel
noble	nobele
noble	nobel
aviación	luchtvaart
rendimiento	prestaties
rendimiento	prestatie
rendimiento	rendement
rendimiento	opbrengst
acontecimientos	gebeurtenissen
acontecimientos	evenementen
acontecimientos	ontwikkelingen
actuó	handelde
actuó	gehandeld
escultor	beeldhouwer
supuesto	veronderstelde
usada	gebruikt
usada	gebruikte
antigüedad	antiek
antigüedad	antieke
antigüedad	oudheid
antigüedad	anciënniteit
penal	penalty
penal	straf
penal	sanctie
penal	misdadiger
penal	misdadig
penal	crimineel
davis	davis
sam	sam
recuperar	herstellen
recuperar	terughalen
recuperar	ophalen
resumen	abstracte
resumen	abstract
resumen	samenvatting
medellín	medellín
medellín	medellin
serbia	servië
arcos	bogen
arcos	bogen
arcos	strikken
integrado	geïntegreerde
integrado	geïntegreerd
existentes	bestaand
existentes	bestaande
errores	fouten
errores	vergissingen
errores	fouten
errores	vergissingen
errores	beestjes
errores	insecten
errores	bugs
errores	fouten
errores	vergissing
errores	fout
raíces	wortels
raíces	roots
responsabilidad	aansprakelijk
responsabilidad	aansprakelijkheid
responsabilidad	verantwoordelijkheid
responsabilidad	verantwoordelijkheid
responsabilidad	verantwoording
amenaza	bedreigt
amenaza	bedreiging
amenaza	dreigingen
amenaza	bedreiging
amenaza	dreigementen
amenaza	bedreigingen
amenaza	dreigement
amenaza	bedreiging
amenaza	dreiging
ojo	oog
ojo	eye
cero	zero
cero	nul
separación	scheiding
separación	afscheiding
convención	conventie
convención	verdrag
provocó	uitgelokt
teatral	theatrale
teatral	theatraal
habilidades	vaardigheden
habilidades	skills
habilidades	vaardigheden
habilidades	vaardigheid
habilidades	kunde
habilidades	capaciteiten
bbc	bbc
pago	betaal
pago	betalen
pago	betaling
pago	pago
tendencia	trend
tendencia	tendens
tendencia	populair
tendencia	neiging
tendencia	tendens
animación	animatie
instalación	installatie
instalación	inbouw
instalación	installeren
instalación	installeren
instalación	installeer
marcas	handelsmerk
marcas	handelsmerken
marcas	merken
marcas	handelsmerken
marcas	marken
marcas	merktekens
marcas	merken
marcas	brands
vietnam	vietnam
índice	index
índice	indexcijfer
índice	indexeren
gana	wint
gana	win
gana	winnen
cambia	veranderingen
cambia	wijzigingen
cambia	veranderen
cambia	wijziging
cambia	wijzigen
cambia	verandering
cambia	veranderingen
hectáreas	hectare
hectáreas	hectaren
hectáreas	hectare
hectáreas	hectare
hectáreas	acres
terror	terror
terror	terreur
terror	verschrikking
próximo	komende
próximo	opkomende
próximo	aanstaande
próximo	aankomende
próximo	aankomend
próximo	volgende
próximo	volgend
explotación	uitbuiting
explotación	exploitatie
pena	penalty
pena	straf
pena	sanctie
pena	jammer
pena	medelijden
pena	verdriet
pena	smart
pena	rouw
pena	verdriet
pena	pena
quizás	misschien
quizás	misschien
comparación	vergelijking
comparación	vergelijken
comparación	vergelijk
producen	produceren
habilidad	vaardigheden
habilidad	vaardigheid
habilidad	kunde
habilidad	vermogen
define	omschrijft
define	definieert
define	definiëren
define	definieer
tiro	schieten
tiro	schietpartij
tiro	schoten
tiro	neergeschoten
tiro	shot
tiro	schot
navarro	navarro
solitario	eenzaamheid
solitario	eenzame
solitario	eenzaam
solitario	eenling
solitario	solitaire
wisconsin	wisconsin
cursos	cursussen
dioses	goden
disposición	gereedheid
disposición	bereidheid
disposición	indeling
disposición	opmaak
disposición	layout
disposición	bereidwilligheid
disposición	bereidheid
dolor	pijn
num	num
fácilmente	eenvoudig
fácilmente	makkelijk
fácilmente	gemakkelijk
boys	boys
boys	jongens
magdalena	madeleine
magdalena	magdalena
magdalena	muffin
magdalena	magdalena
cadenas	ketenen
cadenas	kettingen
cadenas	ketens
cadenas	koorden
cadenas	touwtjes
cadenas	snaren
cadenas	strings
serv	serv
tasa	tarief
tasa	vergoeding
tasa	honorarium
hecha	made
hecha	gemaakt
petición	aanvraag
petición	aanvragen
petición	verzoek
petición	verzoeken
petición	petitie
petición	verzoekschrift
notables	opmerkelijk
notables	opmerkelijke
wiki	wiki
criterios	criteria
out	eruit
out	uit
out	out
hermanas	sisters
hermanas	zusters
hermanas	zussen
hermanas	zusjes
interpretada	geïnterpreteerd
disponibles	beschikbare
disponibles	verkrijgbaar
disponibles	beschikbaar
estadística	statistiek
estadística	statistieken
estadística	statistisch
estadística	statistische
herramientas	tools
herramientas	gereedschap
herramientas	gereedschappen
herramientas	hulpmiddelen
simón	simon
simón	simón
blackwell	blackwell
gil	gil
escapar	ontsnapping
escapar	ontsnappen
escapar	escape
espada	lemmet
espada	blade
espada	mes
espada	zwaard
espada	zwaarden
espada	degen
espada	zwaard
will	will
will	zal
will	zullen
árabes	arabier
árabes	arabisch
árabes	arabieren
sexto	sixth
sexto	zesde
sexto	sextus
matar	moorden
matar	kill
matar	doden
matar	slachten
matar	slacht
matar	doden
ninguno	geen
vertical	verticaal
vertical	verticale
oficinas	kantoren
oficinas	kantoor
oficinas	bureau
oficinas	kantoor
kong	kong
contemporánea	hedendaags
contemporánea	hedendaagse
contemporánea	eigentijdse
contemporánea	eigentijds
disciplina	discipline
cech	cech
aparecer	verschijnt
aparecer	verschijnen
aparecer	verschijnen
gigante	giant
gigante	reus
gigante	reuze
cristiano	cristiano
cristiano	christelijke
cristiano	christen
cristiano	christelijk
cristiano	christian
cristiano	christenen
revolucionario	revolutionair
revolucionario	revolutionaire
obispos	bisschoppen
obispos	lopers
blancas	wit
blancas	witte
sport	sport
derrotado	verslagen
participaciones	holdings
participaciones	participaties
candidatura	kandidatuur
candidatura	kandidatuur
candidatura	voordracht
candidatura	nominatie
candidatura	nomineren
ortiz	ortiz
cuadros	tabellen
cuadros	tafels
cuadros	schilderijen
cuadros	plaatjes
vegetación	vegetatie
voluntad	will
voluntad	zal
voluntad	zullen
voluntad	bereidwilligheid
voluntad	bereidheid
necesidades	behoeften
necesidades	noden
eliminar	elimineren
eliminar	verwijder
eliminar	verwijderen
eliminar	verwijder
eliminar	verwijderen
eliminar	doorhalen
vandalismo	vandalisme
aéreo	antenne
france	frankrijk
karl	karl
cayó	fell
cayó	viel
clasificado	beoordeeld
clasificado	beoordeelde
clasificado	nominaal
clasificado	gewaardeerd
clasificado	ingedeeld
clasificado	geheim
clasificado	geklasseerd
clasificado	geclassificeerd
clasificado	gerangschikt
ven	kom
maestros	meesters
maestros	masters
maestros	onderwijzers
maestros	leraren
maestros	docenten
maestros	leerkrachten
maestros	leraars
negocio	bedrijf
negocio	zakelijk
mención	aanhaling
escribe	schrijven
escribe	schrijf
escribe	schrijft
escribe	typ
escribe	type
escribe	soort
esfuerzos	inspanningen
dolores	pijn
dolores	dolores
dolores	delores
doña	doña
doña	dona
doña	donna
actuar	acteren
actuar	waarnemend
actuar	acteer
producciones	produkties
producciones	productions
producciones	producties
necesita	nood
necesita	need
necesita	nodig
necesita	noodzaak
necesita	behoefte
necesita	behoeften
necesita	noden
andrea	andrea
gris	gray
gris	grijze
gris	grijs
gris	grijze
gris	grijs
gris	grey
periódicos	kranten
periódicos	dagbladen
periódicos	krant
periódicos	kranten
periódicos	dagblad
oviedo	oviedo
lewis	lewis
margarita	margaret
margarita	margaretha
margarita	margarita
margarita	marguerite
margarita	daisy
adicional	bijkomend
adicional	bijkomende
adicional	aanvullend
adicional	aanvullende
adicional	extra
regresa	retourneren
regresa	retour
regresa	geeft
brigada	brigade
claudio	claude
claudio	claudius
claudio	claudio
graves	graven
graves	graves
championship	kampioenschap
béisbol	baseball
béisbol	honkbal
redacción	redactie
redacción	redactie
redacción	hoofdartikel
redacción	redactionele
redacción	schrijven
junior	junior
tomando	nemen
combinación	combinatie
aventuras	avontuur
aventuras	avontuurlijk
aventuras	adventure
aventuras	avonturen
aventuras	avonturen
combustible	brandstof
combustible	brandstoffen
combustible	brandstof
combustible	splijtstof
eric	eric
eric	erik
inaugurado	ingewijd
inaugurado	geopend
ocurrió	gebeurde
embajador	ambassadeur
entender	begrijpen
entender	begrijp
compra	aanschaf
compra	aankoop
compra	inkoop
compra	kopen
compra	koop
compra	kopen
obligado	geforceerde
obligado	gedwongen
obligado	afgedwongen
obligado	geforceerd
obligado	gebonden
involucrados	betrokken
desierto	woestijn
compuestos	composiet
compuestos	samengesteld
compuestos	samengestelde
compuestos	composieten
compuestos	verbindingen
lisboa	lissabon
juana	johanna
juana	joanna
juana	jane
juana	janneke
juana	johanna
juana	joan
juana	johanna
juana	jeanne
electo	verkozen
electo	gekozen
agentes	agenten
agentes	officiers
agentes	agenten
agentes	officieren
creador	maker
creador	schepper
creador	maker
creador	bedenker
productora	producent
productora	producer
power	macht
power	kracht
power	power
power	vermogen
venecia	venetie
venecia	venetië
ensayos	proeven
ensayos	testen
ensayos	tests
ensayos	proeven
ensayos	beproevingen
ensayos	tests
ensayos	testen
ensayos	repetities
ensayos	repetitie
ensayos	repeteren
ensayos	essays
barroco	barok
barroco	barokke
rev	rev
alba	alba
alba	dawn
alba	ochtendgloren
alba	dageraad
considerar	overwegen
considerar	overweeg
ingenieros	engineering
ingenieros	machinebouw
ingenieros	techniek
ingenieros	ingenieurs
ingenieros	technici
insectos	insecten
insectos	insect
insectos	insecten
insectos	beestjes
insectos	insecten
insectos	bugs
pistas	leads
pistas	leidt
pistas	nummers
pistas	tracks
pistas	sporen
pistas	rupsbanden
pistas	hellingen
pistas	pistes
pistas	aanwijzingen
trinidad	trinity
trinidad	trinidad
mamíferos	zoogdieren
mamíferos	zoogdieren
mamíferos	zoogdier
cinta	bandje
cinta	plakband
cinta	tape
cinta	lint
cinta	lintje
cinta	loopband
viajó	gereisd
viajó	reisde
viajó	reisden
viajó	gereisd
viajó	reisde
retrato	portret
retrato	portretten
calor	warmte
calor	hitte
calor	warmte
calor	warm
calor	heet
stone	steen
stone	natuursteen
stone	stone
stone	stenen
are	zijn
colonias	koloniën
colonias	kolonies
goya	goya
mejora	verbetert
mejora	verbetering
mejora	verbetering
mejora	verbeteren
mejora	verbeter
mejora	verbeteren
flandes	vlaanderen
republicano	republikeinse
republicano	republikein
republicano	republikeinen
lord	heer
lord	lord
lord	heere
míchigan	michigan
twitter	twitter
acompañado	vergezelde
acompañado	vergezeld
talleres	werkplaats
talleres	workshop
talleres	workshops
talleres	werkplaatsen
jim	jim
angeles	angeles
angeles	engeltjes
angeles	engelen
angeles	angels
peor	slechtste
peor	slechtst
peor	ergste
peor	erger
peor	slechter
anillo	ring
blues	blues
parejas	paren
parejas	stellen
parejas	paren
parejas	stelletjes
parejas	echtparen
parejas	koppels
basílica	basiliek
nieto	kleinkind
nieto	kleinzoon
verdadera	waar
verdadera	true
verdadera	klopt
acceder	toegang
hans	hans
terrestre	terrestrische
terrestre	aarde
terrestre	earth
elenco	gegoten
elenco	cast
elenco	gips
estrategia	strategie
causas	veroorzaakt
causas	oorzaken
virtual	virtueel
virtual	virtuele
integración	integratie
integración	integreren
astronómica	astronomische
temporal	temporale
temporal	tijdelijk
temporal	tijdelijke
temporal	uitzendkracht
contenidos	content
contenidos	inhoud
contenidos	inhoud
contenidos	inhoudsopgave
clausura	afsluiting
clausura	sluiting
clausura	ontmanteling
clausura	sluiten
frecuente	regelmatig
frecuente	veelvuldig
frecuente	frequent
frecuente	vaak
frecuente	gemeenschappelijk
frecuente	vaak
frecuente	veelvuldig
frecuente	frequente
frecuente	frequent
obteniendo	ophalen
obteniendo	krijgen
alternativo	alternatief
alternativo	alternatieve
alternativo	plaatsvervanger
alternativo	afwisselen
tenerife	tenerife
útil	bruikbaar
útil	nuttig
útil	behulpzaam
lunes	maandag
lunes	maandag
grammy	grammy
minuto	minuut
minuto	minuutje
minuto	min
estilos	styles
estilos	stijlen
probable	waarschijnlijke
probable	waarschijnlijk
probable	waarschijnlijke
estatua	beeldje
estatua	standbeeld
supremo	supreme
supremo	opperste
recinto	leefruimte
recinto	omhulling
equivalente	equivalent
equivalente	gelijkwaardige
equivalente	gelijkwaardig
campus	campus
campus	campussen
volúmenes	volumes
tomado	genomen
tomado	meegenomen
estancia	blijven
estancia	blijf
jan	jan
anexos	aanhangsels
anexos	bijlagen
anexos	bijlagen
anexos	bijlagen
matemáticas	wiskunde
matemáticas	wiskunde
matemáticas	wiskundige
matemáticas	wiskundig
matemáticas	mathematische
matemáticas	wiskunde
descendientes	afstammeling
descendientes	nakomelingen
descendientes	nageslacht
descendientes	nakomeling
descendientes	kroost
descendientes	nakomelingen
descendientes	afstammelingen
descendientes	nageslacht
caballos	paarden
caballos	paard
verdes	groen
verdes	groene
verdes	groenen
boy	boy
boy	jongen
back	terug
back	rug
back	back
retablo	altaarstuk
lara	lara
evidencia	bewijzen
evidencia	bewijs
evidencia	bewijsmateriaal
hidalgo	hidalgo
marruecos	marokkaanse
marruecos	marokko
amiga	amiga
amiga	vriendin
amiga	vriend
hola	hallo
hola	hello
gales	wales
defensor	verdediger
tokio	tokyo
tokio	tokio
sir	meneer
euros	eur
euros	euro
euros	euros
euros	euro
ciclismo	fietsen
definitiva	definitief
definitiva	definitieve
controlar	controle
controlar	control
alpes	alpes
alpes	alpine
benito	benedict
benito	benedictus
benito	benito
benito	bennie
benito	benny
copas	cups
copas	bekers
copas	kopjes
copas	brillen
copas	glazen
copas	bril
copas	drankjes
copas	drankje
copas	dranken
semillas	zaad
semillas	zaden
semillas	zaaigoed
semillas	zaden
semillas	zaaigoed
semillas	zaad
semillas	zaaizaad
subfamilia	onderfamilie
pierde	verliest
pierde	verliezen
pierde	verlies
pasión	hartstocht
pasión	passie
pasión	passion
variante	variant
acero	staal
acero	stalen
héroe	held
héroe	hero
collette	collette
malden	malden
aumentar	verhoging
aumentar	vergroten
aumentar	verhoog
aumentar	verhogen
aumentar	stijging
aumentar	toenemend
aumentar	toenemende
adicionales	bijkomend
adicionales	bijkomende
adicionales	aanvullend
adicionales	aanvullende
adicionales	extra
patria	moederland
patria	vaderland
patria	patria
patria	vaderland
patria	moederland
patria	thuisland
prisioneros	gevangene
prisioneros	gevangenen
actitud	attitude
actitud	houding
actitud	attitude
actitud	houding
actitud	houdingen
borde	rand
borde	edge
borde	grens
bibliotecario	bibliothecaresse
bibliotecario	bibliothecaris
pre	pre
mecánica	mechanica
mecánica	monteurs
mecánica	automonteur
mecánica	monteur
mecánica	mechanisch
mecánica	mechanische
war	oorlog
est	est
moda	kleding
moda	mode
recuperación	herstel
otoño	herfst
otoño	najaar
otoño	herfst
otoño	fall
otoño	vallen
lanzada	gelanceerd
rebotes	stuitert
rebotes	rebounds
tienda	winkel
tienda	winkel
tienda	bewaren
tienda	tent
temperaturas	temperaturen
temperaturas	temperatuur
temperaturas	temperatuur
campañas	campagnes
campañas	campagne
campañas	veldtocht
obtenido	verkregen
nintendo	nintendo
vera	vera
reducir	vernauwing
reducir	reduceren
reducir	verminderen
reducir	reduceren
reducir	verkleinen
descubrió	ontdekte
descubrió	ontdekt
buscando	looking
buscando	kijken
buscando	zoekende
long	lang
long	lange
long	long
cárcel	gevangenis
cárcel	gevangenis
cuento	tale
cuento	verhaal
otorgado	verleend
otorgado	toegekend
otorgado	gegund
otorgado	uitgereikt
otorgado	toegekend
imposible	onmogelijke
imposible	onmogelijk
mencionado	vermeld
mencionado	genoemd
mencionado	vermeldde
prácticas	stage
prácticas	praktijken
prácticas	stages
africa	afrika
audio	audio
audio	geluid
hong	hong
crónica	chronisch
crónica	kroniek
crónica	chronicle
toro	toro
toro	stier
toro	bull
solista	solist
reducción	inkrimpen
reducción	inkrimping
reducción	verlaging
reducción	reductie
reducción	vermindering
tribu	stam
registros	logboeken
registros	logs
registros	registraties
registros	inschrijvingen
registros	records
registros	registers
ligeramente	lichtjes
ligeramente	enigszins
ligeramente	lichtelijk
fotografías	fotos
fotografías	plaatjes
nuestros	onze
nuestros	ons
asumió	veronderstelde
congo	congo
presidentes	presidenten
presidentes	voorzitters
presidentes	voorzitters
presidentes	voorzitters
continua	vervolgt
continua	doorlopend
continua	continue
continua	continu
continua	doorlopende
continua	ononderbroken
continua	voortzetten
continua	doorgaan
kim	kim
jurisdicción	rechtsgebied
jurisdicción	jurisdictie
jurisdicción	bevoegdheid
candidatos	sollicitanten
candidatos	kandidaten
candidatos	kandidaat
dibujos	tekeningen
dueño	eigenaar
dueño	baasje
escritora	schrijver
escritora	schrijfster
puedo	kan
puedo	kunt
puedo	kunnen
investigadores	onderzoekers
investigadores	onderzoekers
checa	tsjechische
checa	tsjechisch
mérida	mérida
mérida	merida
departamentos	afdelingen
departamentos	departementen
bibliografía	bibliografie
ejercicio	lichaamsbeweging
ejercicio	uitoefening
ejercicio	oefening
ejercicio	uitoefenen
rioja	rioja
apariencia	verschijning
apariencia	uiterlijk
oferta	aanbod
oferta	bieden
oferta	aanbieden
oferta	aanbieding
variedades	rassen
variedades	variëteiten
ventaja	voordeel
revela	onthullen
revela	onthult
revela	openbaren
revela	onthult
peruana	peruviaanse
peruana	peruaanse
remix	remix
literario	literair
literario	literaire
libertadores	bevrijders
libertadores	libertadores
humor	humor
humor	humeur
humor	stemming
humor	humor
influencias	beïnvloeden
influencias	invloed
influencias	beïnvloeding
influencias	invloeden
bomba	pomp
bomba	pompen
bomba	bom
verlag	verlag
sujeto	onderwerp
sujeto	proefpersoon
sujeto	subject
mostrar	toon
mostrar	tonen
mostrar	weergeven
mostrar	show
mostrar	weergave
mostrar	weergeven
mostrar	display
necesaria	noodzakelijke
necesaria	nodig
necesaria	noodzakelijk
adolfo	adolfo
adolfo	adolph
adolfo	adolf
adolfo	adolphe
françois	francois
françois	françois
françois	francois
françois	françois
cien	hundred
cien	honderd
cien	cien
arquitectos	architecten
arquitectos	architect
arquitectos	architecten
ganadora	winnares
ganadora	winnaar
arkansas	arkansas
mostró	toonde
cooperación	medewerking
cooperación	samenwerking
editar	edit
editar	bewerk
editar	bewerken
editar	bewerken
alan	alan
monedas	valuta
monedas	munteenheden
monedas	muntstukken
monedas	munten
monedas	munt
monedas	munten
das	das
orientación	oriëntatie
orientación	oriëntering
orientación	begeleiding
orientación	oriëntatie
orientación	leidraad
preparación	bereiding
preparación	voorbereiding
preparación	preparaat
preparación	paraatheid
preparación	bereiden
preparación	voorbereiden
preparación	voorbereiding
preparación	voorbereiden
preparación	klaarmaken
preparación	prep
victor	overwinnaar
victor	victor
integrada	geïntegreerde
integrada	geïntegreerd
mérito	verdiensten
mérito	verdienste
consenso	consensus
jerusalén	jeruzalem
himno	hymne
himno	volkslied
himno	hymne
cristal	kristal
cristal	kristallen
cristal	crystal
cristal	cristal
cristal	glas
cristal	glazen
bella	belle
bella	bella
destacó	uitgelicht
destacó	gemarkeerd
destacó	gemarkeerde
visual	visueel
visual	visuele
múnich	münchen
bloque	bloc
bloque	blokkering
bloque	blokkeren
bloque	blok
bloque	block
presupuesto	budget
presupuesto	begroting
desconocido	onbekende
desconocido	onbekend
ligas	competities
ligas	league
ligas	liga
almirante	admiraal
eléctrico	elektrische
eléctrico	elektrisch
eléctrico	elektrische
eléctrico	electrische
eléctrico	elektrisch
calendario	planning
calendario	tijdschema
calendario	schema
calendario	dienstregeling
calendario	tijdschema
calendario	agenda
calendario	kalender
siria	syrië
siria	syrische
siria	syrisch
play	speel
play	spelen
play	afspelen
pensar	nadenken
pensar	denken
pensar	denkend
pensar	denk
pensar	denken
empate	gelijkspel
empate	stropdas
empate	das
empate	tekenen
empate	trekken
tono	toon
tono	toontje
tono	tone
tono	ringtone
adn	dna
representado	vertegenwoordigde
representado	vertegenwoordigd
representado	afgebeeld
confianza	zelfvertrouwen
confianza	vertrouwen
confianza	trust
confianza	vertrouw
confianza	vertrouwen
confianza	vertrouwd
confianza	vertrouwden
confianza	vertrouwde
colecciones	verzamelingen
colecciones	collecties
exilio	ballingschap
exilio	verbanning
funciona	werkt
funciona	werken
not	niet
excelente	uitstekend
excelente	excellent
excelente	voortreffelijk
excelente	uitmuntend
determinado	bepaald
determinado	vastberaden
determinado	vastbesloten
veracruz	veracruz
ido	gone
uruguayo	uruguayaanse
publicidad	advertenties
publicidad	aankondigingen
publicidad	reclame
publicidad	adverteren
publicidad	publiciteit
publicidad	reclame
publicidad	adverteren
publicidad	reclame
publicidad	advertentie
inauguración	inauguratie
inauguración	openen
inauguración	opening
polaco	pools
polaco	poolse
hipótesis	hypotheses
hipótesis	hypothesen
hipótesis	hypothese
atacar	attack
atacar	aanvallen
atacar	aanval
parques	parkeren
parques	park
parques	parken
progreso	progress
progreso	vorderingen
progreso	vooruitgang
progreso	voortgang
cup	kopje
cup	beker
ávila	avila
ávila	ávila
selva	bossen
