और	そして
ताजिकिस्तान	タジキスタン
निलंबित	中断
डार्विन	ダーウィン
बंदूक	ガン
कलश	ポット
कलश	pinnacle
कलश	カラシュ
जुडी	ジュディ
कंपन	振動
संतुष्टि	満足
संवेग	運動量
संवेग	勢い
बाघों	トラ
बाघों	タイガー
बाघों	タイガース
वंशावली	系図
वंशावली	系譜
रहीम	ラヒム
निमोनिया	肺炎
एस्टेट	不動産
गुरुवार	木曜日
गुरुवार	木曜日
गुरुवार	木曜
वॉल्ट	ウォルト
जटिलताओं	合併症
उत्पीड़न	嫌がらせ
उत्पीड़न	ハラスメント
उत्पीड़न	アサルト
उत्पीड़न	暴行
कोकेन	コカイン
आमिर	アミール
आमिर	アーミル
उमर	オマール
मिलर	ミラー
जोन	ジョーン
जानबूझकर	故意
मानकीकरण	標準化
नशे	酔っぱらい
झंडा	フラグ
झंडा	国旗
ग्लास	グラス
ग्लास	ガラス
फ़ुट	フィート
फ़ुट	両足
क्रियान्वयन	実装
क्रियान्वयन	実施
सिगार	シガー
यूक्रेन	ウクライナ
रुपया	ルピー
वाइल्ड	ワイルド
निसान	日産
पाद	オナラ
दैत्य	巨人
दैत्य	ジャイアント
दैत्य	巨大
दैत्य	怪物
दैत्य	モンスター
दैत्य	怪獣
प्रक्रम	過程
प्रक्रम	プロセス
गवाह	証人
गवाह	証人
क्रिश्चियन	クリスチャン
क्रिश्चियन	キリスト教
क्रिश्चियन	キリスト教徒
पत्रकारों	ジャーナリスト
पत्रकारों	リポーター
मजाक	ジョーク
मजाक	冗談
बेकर	ベーカー
बेकर	ベッカー
कांड	スキャンダル
कांड	不祥事
गर्व	誇らしい
गर्व	自慢
गर्व	誇り
क्लोरीन	塩素
संगीतकारों	ミュージシャン
मिठाई	スウィート
मिठाई	甘い
मिठाई	デザート
मिठाई	スイーツ
मिठाई	お菓子
चांद	ムーン
बदलना	置換
सड़कें	道路
सड़कें	ストリート
प्रीमियम	景品
प्रीमियम	プレミアム
घेरा	周囲
घेरा	サークル
एक्सेस	アクセス
वेबसाईट	ウェブサイト
सब्जियों	野菜
यूएसए	米国
हाथियों	ゾウ
स्क्रिप्ट	スクリプト
स्क्रिप्ट	脚本
स्क्रिप्ट	スクリプト
डिजाइनर	デザイナー
अग्र	フロント
अग्र	表側
अग्र	前面
विपक्षी	敵役
बहिष्कार	ボイコット
टमाटर	トマト
टमाटर	トマト
खरीदारी	購入
खरीदारी	ショッピング
खरीदारी	買い物
खरीदारी	買物
फेयर	フェア
शंकु	円錐
शंकु	コーン
वृद्ध	古い
वृद्ध	オールド
सिक्का	硬貨
सिक्का	コイン
पर्दे	カーテン
घोटाले	スキャンダル
घोटाले	不祥事
रनों	ジョギング
लाभांश	配当
राजी	説得
उत्कीर्ण	彫刻
आटा	粉末
आटा	小麦粉
आटा	生地
सभ्यताओं	文明
जासूस	刑事
जासूस	スパイ
नमस्कार	こんにちは
नमस्कार	ハロー
निर्मल	穏やか
निर्मल	半透明
कार्यक्षेत्र	範囲
कार्यक्षेत्र	スコープ
कार्यक्षेत्र	職場
कार्यक्षेत्र	workplace
मोटरसाइकिल	オートバイ
मोटरसाइकिल	バイク
मोटरसाइकिल	オートバイ
पुनरावृत्ति	リプレイ
गल्फ	ガルフ
अंटार्कटिक	南極大陸
अंटार्कटिक	南極
अंटार्कटिक	南極
डैनी	ダニー
बेड़े	艦隊
बेड़े	フリート
किशोरावस्था	ティーンエイジャー
पंद्रह	fifteen
पंद्रह	十五
महंगा	高い
महंगा	高額
मनोरंजक	楽しい
एडम	アダム
अनगिनत	インフィニット
आदर्शों	理想
डिवाइस	デバイス
डिवाइस	機器
डिवाइस	デバイス
डिवाइस	機器
लियोन	レオン
हीन	マイナー
ऑब्जेक्ट	オブジェクト
ऑब्जेक्ट	オブジェクト
पेंटिंग	絵画
सूचियाँ	リスト
एमटीवी	mtv
एवरेस्ट	エベレスト
आतंकवादियों	テロリスト
बकरी	ヤギ
स्विफ्ट	スイフト
स्विफ्ट	スウィフト
कुर्सी	いす
कुर्सी	チェア
कुर्सी	椅子
सांचे	カビ
क्षितिज	地平線
क्षितिज	ホライズン
क्षितिज	水平線
दोहरा	ダブル
दोहरा	二重
दोहरा	デュアル
रैली	ラリー
रैली	ジャンボリー
संविदा	契約
शोधकर्ता	研究者
शोधकर्ता	研究員
नेटस्केप	netscape
रॉबिन	ロビン
बैंगनी	パープル
बैंगनी	スミレ
बैंगनी	ナス
बैंगनी	茄子
बैंगनी	バイオレット
प्रक्षेपास्त्र	ロケット
प्रक्षेपास्त्र	ミサイル
बीजिंग	北京市
बीजिंग	北京
स्वैच्छिक	任意
फोटोग्राफी	撮影
फोटोग्राफी	写真
प्रौढ़	成人
प्रौढ़	大人
कैलिफ़ोर्निया	カリフォルニア
धड़	胴体
कैलगरी	カルガリー
पैकेट	パケット
प्रतिभूति	証券
साउंडट्रैक	サウンドトラック
महलों	宮殿
वार्तालाप	会話
वार्तालाप	スレッド
वार्तालाप	会話
वार्तालाप	スレッド
बुद्धिमान	知能
बुद्धिमान	知的
बुद्धिमान	インテリジェント
फोकस	焦点
फोकस	フォーカス
वन्यजीव	野生動物
रुझान	トレンド
रुझान	流行
रुझान	トレンド
रुझान	トレンド
वेशभूषा	コスチューム
वेशभूषा	仮装
वेशभूषा	衣装
वेशभूषा	装束
वेशभूषा	服飾
वेशभूषा	コスチューム
वेशभूषा	衣装
वेशभूषा	装束
स्पेंसर	スペンサー
अस्पतालों	病院
वान	バン
वान	ヴァン
पुस्तिका	冊子
नाभि	へそ
तुर्कमेनिस्तान	トルクメニスタン
देखिए	見る
क्लाइंट	クライアント
क्लाइंट	クライアント
डायरी	日記
अपडेट	アップデート
अपडेट	更新
अपडेट	アップデート
अपडेट	更新
चैम्पियन	チャンプ
चैम्पियन	チャンピオン
डेनिस	デニス
जोएल	ジョエル
मैगज़ीन	雑誌
सीमाएं	制限
शंघाई	上海市
शंघाई	上海
आयुर्वेदिक	アーユルヴェーダ
वाइस	バイス
किट	キット
किट	kit
भ्रमित	混乱
बाप	父親
नालंदा	ナーランダ
थाली	プレート
नग्न	ヌード
कार्यभार	代入
कार्यभार	割り当て
कार्यभार	譲渡
कार्यभार	代入
कार्यभार	割り当て
एनालॉग	アナログ
प्रतिबिंब	反射
प्रतिबिंब	リフレクション
प्रतिबिंब	ミラー
ब्लेड	刃物
ब्लेड	ブレイド
सदिश	ベクター
सदिश	ベクトル
स्थगित	サスペンド
स्थगित	延期
गिरोह	ギャング
दायित्वों	義務
दायित्वों	債務
मर्यादा	威厳
मर्यादा	品格
मर्यादा	尊厳
बैले	バレエ
बसंत	スプリング
शर्ट	シャツ
शर्ट	シャツ
न्यायाधीशों	裁判官
सेंसर	センサ
सेंसर	センサー
सेंसर	センサ
सेंसर	センサー
स्टैंड	スタンド
बहुवचन	複数
एकाधिकार	独占
एकदिवसीय	odi
मिसौरी	ミズーリ
मारी	マリー
मारी	マリ
कार्गो	貨物
दारा	ダレイオス
दारा	ダリウス
दारा	ダラ
फ़्रांसीसी	フレンチ
फ़्रांसीसी	フランス語
जादूगर	魔法使い
जादूगर	ウィザード
प्रतिमान	パターン
प्रतिमान	パラダイム
सच्चा	トゥルー
सच्चा	true
सच्चा	本当
अमोनिया	アンモニア
प्रतिबद्धता	コミットメント
प्रतिबद्धता	収容
कॉफ़ी	コーヒー
वीणा	ヴィーナ
उल्टा	リバース
किराए	レンタル
किराए	家賃
किराए	借りる
किराए	レント
न्यायालयों	裁判所
एस्टन	アストン
मांसपेशी	マッスル
मांसपेशी	筋肉
विषाक्त	毒性
तूफ़ान	台風
तूफ़ान	ストーム
कड़ा	きつい
कड़ा	一生懸命
कड़ा	ハード
कड़ा	難しい
बारूद	火薬
एंजाइम	酵素
मूसा	モーゼ
मूसा	モーゼス
मूसा	ムサ
मूसा	ムーサー
पिंक	ピンク
पिंक	ナデシコ
बैरी	敵役
कॉमर्स	商業
कॉमर्स	コマース
जीप	ジープ
चलाना	exec
चलाना	処刑
चलाना	実行
चलाना	執行
दादी	おばあさん
दादी	祖母
पहाड़ियाँ	ヒルズ
मैथ्यू	マシュー
गंधक	硫黄
गंधक	硫黄
षड्यंत्र	陰謀
रीडर	読者
रीडर	リーダー
हीरे	ダイヤモンド
प्रशिक्षक	トレーナー
प्रशिक्षक	講師
प्रशिक्षक	インストラクター
नास्तिक	無神論
नास्तिक	無神論
नास्तिक	無神論者
प्रवर्धक	アンプ
फसलें	農産物
फसलें	作物
डायोड	ダイオード
अमूर्त	抽象
सौभाग्य	フォーチュン
ब्रायंट	ブライアント
गैरी	ゲーリー
गैरी	ギャリー
गैरी	ゲイリー
साइमन	シモン
साइमन	サイモン
बर्ड	鳥類
बर्ड	バード
आत्मसमर्पण	降伏
एथलेटिक्स	アスレチックス
तैराकी	スイミング
तैराकी	競泳
तैराकी	水泳
हक	ハク
चिट्ठा	ブログ
ठंड	風邪
ठंड	コールド
ठंड	冷たい
ठंड	寒い
चूहे	マウス
चूहे	ネズミ
लीड	リード
दरार	rift
दरार	ひび割れ
दरार	crack
दरार	クラック
दरार	クラッキング
संवेदना	お悔やみ
सॉफ़्टवेयर	ソフトウエア
सॉफ़्टवेयर	ソフトウェア
परवाह	ケア
परवाह	介護
बमबारी	砲撃
बमबारी	爆弾
कीड़े	ミミズ
कठपुतली	パペット
ग्रीनहाउस	温室
कैम्प	camp
कैम्प	キャンプ
किस्में	品種
किस्में	品種
किस्में	バラエティ
किस्में	変種
खोजी	探検
चिंतित	不安
चिंतित	気がかり
चिंतित	心配
जॉर्डन	ヨルダン
जॉर्डन	ジョーダン
एथलीट	アスリート
एथलीट	選手
एथलीट	アスリート
मनीष	manish
रेखीय	リニア
रेखीय	線形
शहद	ハニー
शहद	はちみつ
शहद	蜂蜜
अम्लीय	酸性
ऑपरेटर	オペレーター
नल	null
नल	ヌル
प्रेसीडेंसी	総裁
कुक	コック
कुक	クック
मनी	お金
मनी	貨幣
मनी	マネー
मनी	金銭
मनी	マニ
नारा	スローガン
चढ़	サビ
सेक्टर	セクター
सेक्टर	セクター
महासागरीय	オセアニア
क्रियाशील	アクティブ
क्रियाशील	形容詞
बैठकों	ミーティング
बैठकों	会議
कारें	カーズ
क्योकि	なぜなら
क्योकि	だって
विकलांगता	障害
दरिया	ダリヤ
नोट्स	注記
नोट्स	メモ
नोट्स	備考
नोट्स	ノート
कहें	say
कहें	セイ
एव	アヴェ
धर्मशास्त्र	神学
सीखा	学習
आर्क	アーク
आर्क	arc
ट्रम्प	切り札
चश्मे	ゴーグル
चश्मे	メガネ
चश्मे	眼鏡
चश्मे	メガネ
चश्मे	めがね
चश्मे	眼鏡
प्लूटो	冥王星
प्लूटो	プルート
डेनियल	ダニエル
थोक	卸売
पैरिस	パリス
पैरिस	パリ
कामयाबी	サクセス
कामयाबी	成功
प्रोटोटाइप	プロトタイプ
फर्क	差異
फर्क	違い
फर्क	差分
इयान	イアン
दुग्ध	酪農
भयभीत	怖がる
भयभीत	怖い
वसूली	回復
वसूली	リカバリ
वसूली	回収
मौन	ミュート
मौन	ミュート
मौन	サイレンス
मौन	無音
मौन	沈黙
डिप्लोमा	ディプロマ
घटा	減らす
पॉइंट	ポイント
पॉइंट	ポイント
त्वरण	加速度
त्वरण	加速
जमैका	ジャマイカ
स्केल	スケール
स्केल	縮尺
स्केल	目盛
मक्खन	バター
सूत	sut
सूत	毛糸
सूत	木綿
सूत	コットン
इज़राइल	イスラエル
अनन्य	独占
मिथक	神話
श्रृंगार	メイク
श्रृंगार	化粧
प्रावधानों	条文
प्रावधानों	規定
अर्ल	アール
निर्देशिका	ディレクトリ
निर्देशिका	索引
निर्देशिका	インデックス
निर्देशिका	ディレクトリ
समता	パリティ
समता	パリティビット
समता	平等
एवेन्यू	アベニュー
बेरोजगारी	失業
जुर्माना	罰金
क़ुरान	クルアーン
क़ुरान	コーラン
पूर्णता	修了
पूर्णता	補完
पूर्णता	竣工
पूर्णता	完成
पूर्णता	完璧
ओमान	オマーン
मार्केटिंग	マーケティング
शक्तियां	パワーズ
चतुर्भुज	四角形
चतुर्भुज	四角形
चतुर्भुज	矩形
चतुर्भुज	長方形
चीता	チーター
चीता	ヒョウ
मूक	ミュート
मूक	サイレント
मूक	無音
मूक	ミュート
प्रतिभाशाली	天才
प्रतिभाशाली	才能
पनीर	チーズ
पनीर	パニール
स्मार्ट	賢い
स्मार्ट	スマート
नियोक्ता	事業主
मैडोना	マドンナ
चमकदार	ピカピカ
चमकदार	まぶしい
नाड़ी	パルス
नाड़ी	脈拍
स्पीकर	スピーカー
स्पीकर	話し手
स्पीकर	議長
गैसें	気体
सहभागिता	婚約
सहभागिता	相互作用
गतिविधियाँ	アクティビティ
गतिविधियाँ	活動
कल्कि	カルキ
इसराइल	イスラエル
वाट	ワット
वाट	ワット
कोच्चि	高知
कृषक	農家
ब्राउजर	ブラウザー
ब्राउजर	ブラウザ
गुदा	肛門
गुदा	アナル
मूर्तिकला	彫刻
शाश्वत	永遠
वैश्वीकरण	グローバリゼーション
बैग	バッグ
बैग	かばん
बैग	バッグ
नर्तक	ダンサー
नर्तक	踊り子
नर्तक	ダンサー
ग्लूकोज	グルコース
नीतियाँ	ポリシー
नीतियाँ	施策
नीतियाँ	方針
पढ़ना	読書
आपरेशन	運行
आपरेशन	作戦
आपरेशन	運営
आपरेशन	操作
आपरेशन	オペレーション
ब्रॉडबैंड	broadband
मैनुअल	manual
मैनुअल	手動
मैनुअल	マニュアル
दर्जन	ダース
सुखद	楽しい
सस्ती	安い
गन्ना	サトウキビ
बेखम	ベッカム
स्याही	インク
रॉस	ロス
हल्दी	ウコン
हल्दी	ターメリック
परम्पराओं	伝統
पूछे	たずねる
सेब	リンゴ
सेब	りんご
सेब	アップル
सेब	林檎
रो	泣く
पुस्तकालयों	図書館
पुस्तकालयों	ライブラリ
पुस्तकालयों	図書館
पुस्तकालयों	ライブラリ
चौकी	チェックポイント
बहनों	姉妹
अश्लील	ポルノ
आपात	緊急
नामीबिया	ナミビア
स्त्रियाँ	女性
एनी	アニー
मामा	mama
मामा	叔父
मामा	伯父
मामा	おじさん
मामा	おじ
मामा	アンクル
रूपांतर	variant
नगरीय	アーバン
जैकी	ジャッキー
क्रोधित	加重
क्रोधित	激怒
क्रोधित	怒り
तात्कालिक	緊急
तात्कालिक	即時
कमांड	コマンド
कमांड	指揮
कमांड	コマンド
धोनी	ドーニー
टाइपिंग	タイピング
काई	kai
काई	カイ
क्रूर	残酷
जोनाथन	ジョナサン
हस्त	hasta
हस्त	手作り
हस्त	手製
फ्लाइट	フライト
फ्लाइट	飛行
सैर	散歩道
सैर	プロムナード
सैर	ウォーキング
सैर	歩き
सैर	ウォーク
सैर	歩行
सैर	歩く
सैर	徒歩
चिकनी	スムーズ
चिकनी	スムース
चिकनी	滑らか
कैनेडी	ケネディ
टाई	引き分け
टाई	ネクタイ
गा	歌う
गा	sing
पूछताछ	探究
पूछताछ	照会
पूछताछ	問い合わせ
सर्पिल	スパイラル
सर्पिल	渦巻
परिशिष्ट	付録
गवाही	証言
गवाही	証言
वॉकर	ウォーカー
लेआउट	レイアウト
कैदियों	囚人
फिजी	フィジー
हुक	フック
रिटर्न	return
रिटर्न	リターン
प्लैटिनम	プラチナ
प्लैटिनम	白金
फिल	フィル
फिलीपींस	フィリピン
सपाट	フラット
नक़ल	コピー
नक़ल	コピー
नक़ल	部数
देशभक्ति	愛国心
केन्या	ケニア
कस्टम	風習
कस्टम	風習
कस्टम	カスタム
अकादमिक	アカデミック
शेन	シェーン
कोलेस्ट्रॉल	コレステロール
दांते	ダンテ
सीबीआई	cbi
बगीचे	庭園
मुराद	ムラト
ईमान	信仰
ईमान	信念
ईमान	フェイス
पोटैशियम	カリウム
केली	ケリー
लोकगीत	伝承
सर्बिया	セルビア
धर्मनिरपेक्ष	世俗
दृष्टिगोचर	可視
तोप	大砲
दूरभाष	電話
दूरभाष	電話機
दुल्हन	花嫁
जस्ता	亜鉛
उड़	fly
उड़	ハエ
उड़	フライ
उड़	飛ぶ
माली	モルディブ
माली	庭師
माली	マリ
परियोजनाएं	プロジェクト
सिएटल	シアトル
प्रिया	プリヤ
टायर	タイヤ
टायर	タイヤ
टायर	タイヤ
अठारह	十八
अठारह	eighteen
उत्खनन	掘削
उत्खनन	発掘
पेंशन	年金
गरिमा	威厳
गरिमा	品格
गरिमा	尊厳
धागे	毛糸
सिलेंडर	シリンダー
मैक्सिकन	メキシコ
मैक्सिकन	メキシカン
देशो	国々
खोपड़ी	髑髏
खोपड़ी	頭蓋骨
कोलम्बिया	コロンビア
पट्टिका	パレット
पट्टिका	荷台
कैसा	how
स्टीवन	スティーヴン
टेल	尾翼
टेल	しっぽ
कबीले	部族
सूर्योदय	日の出
रीड	リード
प्रक्षेप	投影
पर्यवेक्षण	監督
इसरो	isro
एमी	エミー
प्लेटो	プラトン
कनाडाई	カナダ
कनाडाई	カナディアン
रिसाव	リーク
रिसाव	漏れ
रिसाव	漏洩
निषिद्ध	禁止
सेम	ビーン
सेम	sem
रॉन	ロン
शोधन	精製
बरसात	シャワー
इंटेल	intel
फास्ट	速い
फास्ट	高速
यथार्थवाद	リアリズム
बाह	bah
दर्शनशास्त्र	哲学
स्वादिष्ट	美味しい
स्वादिष्ट	おいしい
स्वादिष्ट	美味
स्वादिष्ट	おいしい
स्वादिष्ट	美味しい
ईंटों	レンガ
ईंटों	れんが
ईंटों	煉瓦
कर्ज	債務
सलाद	レタス
सलाद	サラダ
सलाद	サラダ
जलन	嫉妬
जलन	炎症
शौकिया	アマチュア
अनूठा	ユニーク
अनूठा	独特
पेशावर	ペシャワール
पहेली	パズル
पहेली	エニグマ
रक्तस्राव	出血
चादर	ショール
चादर	シート
एथिलीन	エチレン
सेकेंड	番目
सेकेंड	セカンド
महापौर	町長
महापौर	市長
आयताकार	四角形
आयताकार	矩形
आयताकार	長方形
आयताकार	長方形
प्रस्तावना	紹介
प्रस्तावना	導入
प्रस्तावना	プロローグ
प्रस्तावना	プリアンブル
लावा	溶岩
बाधाओं	障壁
माइग्रेन	偏頭痛
परिधान	ドレス
परिधान	コスチューム
परिधान	衣装
परिधान	装束
परिधान	衣類
गोलीबारी	射撃
हब	ハブ
जग	世界
जग	ワールド
जग	jag
पम्प	ポンプ
मातृ	母方
नाल	蹄鉄
पवित्रता	純度
मुलाक़ात	溜まり場
डोनाल्ड	ドナルド
सीढ़ी	ラダー
सीढ़ी	ハシゴ
सीढ़ी	はしご
सीढ़ी	梯子
प्रतिकृति	パターン
प्रतिकृति	レプリカ
प्रतिकृति	レプリカ
घराने	ジャンル
ताड़	手のひら
ताड़	ヤシ
ताड़	パーム
सीटी	ホイッスル
कार्टर	カーター
सिरदर्द	頭痛
सैंडविच	サンドイッチ
सैंडविच	サンドウィッチ
सैंडविच	サンドイッチ
चिप्स	チップス
चिप्स	チップ
गुड़	糖蜜
विधियां	メソッド
बिखरे	散逸
दार्जिलिंग	ダージリン
सुनाया	発音
शैतान	悪魔
शैतान	サタン
शीट	シート
शीट	シート
शीट	シーツ
उद्धार	届け
उद्धार	救助
उद्धार	レスキュー
पैकेजिंग	包装
पैकेजिंग	パッケージング
म्यूनिख	ミュンヘン
शरीफ	シャリフ
बिस्तर	ベッド
दोहराया	繰り返し
बोल्ट	ボルト
गुम्बद	ドーム
सेवानिवृत्ति	退職
जश्न	お祝い
जश्न	祝賀会
जश्न	お祝い
जश्न	ジャンボリー
नोबल	尊い
टायसन	タイソン
संग्रहीत	アーカイブ
सीसा	リード
सदाबहार	エバーグリーン
कंकाल	スケルトン
कंकाल	骨格
समीर	サミル
ऑर	オア
समतुल्य	同等
फेरारी	フェラーリ
माईस्पेस	myspace
एमआईटी	mit
भ्रामक	ややこしい
भ्रामक	紛らわしい
संभावनाओं	可能性
केक	ケーキ
साख	親善
साख	のれん
जिज्ञासा	好奇心
अनुसूची	日程
अनुसूची	スケジュール
एनिमेशन	アニメーション
एनिमेशन	アニメーション
देखो	ルック
देखो	外観
इंतजार	待つ
इंतजार	待ち
हिम्मत	勇気
हिम्मत	あえて
प्रमाणपत्र	証明書
प्रमाणपत्र	証明書
प्रमाणपत्र	証書
असमानता	不平等
असमानता	不等式
आमदनी	収入
आमदनी	所得
टिन	スズ
चारा	ベイト
ओलिवर	オリヴァー
ओलिवर	オリバー
घनी	厚い
घनी	太い
एस्पिरिन	アスピリン
सोर्स	ソース
सोर्स	出典
पीर	ピア
विश्लेषक	アナリスト
चेल्सी	チェルシー
बाजरा	雑穀
पाम	pam
इच्छाओं	欲望
रिश्तों	リレーションシップ
रिश्तों	交際
संन्यास	退職
पुनर्वास	リハビリテーション
पुनर्वास	更生
पुनर्वास	再生
पुनर्वास	リハビリ
प्रोसेसर	プロセッサ
स्ट्रीम	ストリーム
स्ट्रीम	ストリーム
स्ट्रीम	渓流
वक्तव्य	ステートメント
वक्तव्य	声明
कृत्यों	関数
स्टुअर्ट	スチュアート
स्टुअर्ट	ステュアート
अचार	ピクルス
अचार	漬物
अचार	ピクルス
अचार	漬物
प्रदाताओं	プロバイダ
शर्तें	条件
शर्तें	規約
शर्तें	用語
मॉड्यूल	モジュール
मॉड्यूल	モジュール
हिरण	シカ
हिरण	トナカイ
पिकनिक	ピクニック
ईसाइयों	キリスト教徒
ज़िन्दगी	生活
ज़िन्दगी	生命
ज़िन्दगी	人生
ज़िन्दगी	ライフ
बॉय	男の子
बॉय	少年
बॉय	ボーイ
अपघटन	分解
अपघटन	腐敗
इब्राहिम	イブラヒム
स्टेरॉयड	ステロイド
कार्लो	カルロ
स्वार्थ	利己主義
तपेदिक	結核
पुर	pur
वीजा	visa
वीजा	ビザ
वीजा	査証
बैनर	バナー
बैनर	横断幕
बैनर	バナー
बैनर	横断幕
याहू	ヤフー
याहू	yahoo
वेदी	祭壇
उत्साहित	わくわく
उत्साहित	ワクワク
उत्साहित	興奮
नन्द	nand
रिले	リレー
चुनौतियों	課題
चुनौतियों	チャレンジ
चुनौतियों	挑戦
हालात	状況
हालात	シチュエーション
हालात	確率
हालात	状況
हालात	事情
हालात	情状
महाद्वीपों	大陸
लेनिन	レーニン
समाचारपत्र	新聞紙
समाचारपत्र	新聞
संतोषजनक	満足
सफ़र	旅行
सफ़र	journey
विवेचना	審議
खींचा	ドリュー
सल्फर	硫黄
सल्फर	硫黄
स्क्वैश	スカッシュ
लॉक	ロック
लॉक	錠前
एबीसी	abc
वाल्टर	ヴァルター
वाल्टर	ウォルター
डाकू	強盗
पीएचडी	phd
फ़ुटबॉल	フットボール
गॉर्डन	ゴードン
वाटसन	ワトソン
सहिष्णुता	許容
सहिष्णुता	寛容
लूथर	ルター
परिपक्वता	満期
पूज्य	尊者
निरंतरता	連続
पनामा	パナマ
लॉरेंस	ローレンス
लड़	ファイティング
गुणात्मक	定性的
बौना	ドワーフ
बौना	小人
रेखाचित्र	図面
रेखाचित्र	描画
रेखाचित्र	ドローイング
स्वदेश	ネーション
स्वदेश	国民
सुपरमैन	スーパーマン
बुल	ブルドッグ
बुल	ブル
धब्बे	パッチ
धब्बे	斑点
विकिस्रोत	ウィキソース
निक	ニック
पीढी	世代
पीढी	ジェネレーション
माउस	ねずみ
माउस	マウス
क्राउन	クラウン
बहुमुखी	倍数
बहुमुखी	複数
पहियों	wta
पहियों	ホイール
पहियों	車輪
स्पीयर्स	スピアーズ
बहू	花嫁
वेबसाइटों	ウェブサイト
स्पा	スパ
स्पा	spa
स्पा	スパ
मातृभूमि	母国
मातृभूमि	祖国
मातृभूमि	家路
मशीनें	機械
पनडुब्बी	潜水艦
मुखर	ボーカル
काउंटर	カウンタ
काउंटर	カウンター
पूर्णांक	整数
बचना	回避
शौक	趣味
शौक	趣味
नौकर	召使
बोवी	ボウイ
अफगान	アフガン
अफगान	アフガニスタン
दोहा	ドーハ
टार्ज़न	ターザン
उदासीन	ノスタルジック
राजमहल	宮殿
बसों	バス
मॉर्गन	モルガン
रसेल	ラッセル
संगीतमय	ミュージカル
टिक	ダニ
टिक	tick
क्राइस्ट	キリスト
प्रायोजक	スポンサー
प्रायोजक	スポンサー
ब्रिगेड	旅団
पॉलिसी	ポリシー
पॉलिसी	政策
पॉलिसी	方針
दस्त	下痢
कलाई	手首
संभोग	性交
अल्फ्रेड	アルフレッド
दाखिल	ファイリング
परित्याग	放棄
वेल्श	ウェルシュ
वेल्श	点字
कराटे	空手
ट्रैफिक	トラフィック
ट्रैफिक	交通
लिबरल	リベラル
खंडहर	破片
खंडहर	瓦礫
खंडहर	廃墟
खंडहर	遺跡
प्रेरण	誘導
प्रेरण	帰納
लामा	ラーマ
लामा	ラマ
लेज़र	レーザー
बाइबल	聖書
क्रमांक	番号
क्रमांक	数値
क्रमांक	ナンバー
धक्का	プッシュ
धक्का	押す
धक्का	ジョルト
गोपनीय	秘密
गोपनीय	機密
गोपनीय	内密
प्रेत	ゾンビ
स्थलीय	地上波
सप्ताहांत	週末
सप्ताहांत	週末
कब्रिस्तान	墓地
कब्रिस्तान	墓地
राहु	ラーフ
बुल्गारिया	ブルガリア
पासपोर्ट	パスポート
पासपोर्ट	旅券
प्रज्ञा	知能
आइसलैंड	アイスランド
प्रमाणीकरण	認証
टोयोटा	豊田
टोयोटा	トヨタ
ब्लाक	ブロック
सत्यापन	認証
सत्यापन	検証
सत्यापन	認証
सत्यापन	検証
सत्यापन	認証
रेशों	シルク
प्रत्यावर्ती	交互
प्रत्यावर्ती	交代
ग्रैमी	グラミー
लॉन्च	打ち上げ
लॉन्च	起動
बीट	beat
बीट	ビート
इमेजिंग	イメージング
लटका	ハング
कैटरीना	カトリーナ
डिस्ट्रिक्ट	地区
डिस्ट्रिक्ट	ディストリクト
काठमांडू	カトマンズ
सीखना	学習
सीखना	ラーニング
सीखना	学問
डॉक्टरों	医師
डॉक्टरों	医者
पक्का	シュア
गला	咽喉
गला	ネック
सुगमता	アクセシビリティ
स्ट्रॉस	シュトラウス
गार्सिया	ガルシア
निद्रा	睡眠
निद्रा	眠る
निद्रा	スリープ
बहाने	いいわけ
बहाने	言い訳
एक्सप्लोरर	エクスプローラー
छल	嫌がらせ
छल	ハラスメント
बिज़नेस	営業
बिज़नेस	事業
बिज़नेस	ビジネス
प्रतिबद्ध	コミット
आवंटन	割り当て
कार्लोस	カルロス
अनीता	アリス
अनीता	アニタ
अनोखा	ユニーク
अनोखा	独特
अनोखा	小説
करीना	カリーナ
कपाल	髑髏
कपाल	頭蓋骨
श्रोता	リスナー
श्रोता	聞き手
श्रोता	リスナー
श्रोता	観客
श्रोता	オーディエンス
कॉमन	共通
लेम्बोर्गिनी	ランボルギーニ
प्याज	たまねぎ
प्याज	玉ねぎ
प्याज	オニオン
प्याज	たまねぎ
प्याज	タマネギ
प्याज	玉ねぎ
असीमित	インフィニット
असीमित	無制限
बग	バグ
बग	不具合
बग	bug
बग	バグ
बग	不具合
मॉस्को	モスクワ
सोम	ソーマ
सोम	mon
टर्नर	ターナー
हिमानी	氷河
हिमानी	ヒマラヤ山脈
ट्रांस	トランス
मेहमान	ゲスト
मेहमान	ゲスト
नियमन	規制
मगरमच्छ	クロコダイル
मगरमच्छ	ワニ
तन	タン
वेनिस	ベニス
वेनिस	ヴェネツィア
वेनिस	ベネチア
आईएसओ	iso
युगांडा	ウガンダ
संख्याएँ	数字
संख्याएँ	数値
सुगंध	アロマ
जस्टिन	ジャスティン
अहंकार	エゴ
योजन	由旬
फ़ोर्स	フォース
मोरक्को	モロッコ
सुमात्रा	スマトラ島
छड़ी	スティック
सीरम	血清
दाम	プライス
दाम	対価
दाम	値段
दाम	価格
नहरें	運河
नहरें	河川
नॉर्मन	ノーマン
लैंडिंग	着陸
लैंडिंग	上陸
माँगा	漫画
माँगा	マンガ
नाविक	船員
नाविक	ナビゲータ
