que	kad
arzobispo	arkivyskupas
mancha	mancha
mancha	dėmių
inteligencia	intel
baile	šokio
baile	šoka
baile	šokiai
baile	šokis
baile	šokti
viviendas	namai
viviendas	namus
viviendas	būstas
disney	disney
fox	lapė
paseo	ri
green	žalia
famosa	žymi
romero	romero
compañías	bendrovės
compañías	įmonėse
compañías	bendrovių
retiró	atsiėmė
actuaciones	pasirodymai
diseñado	suprojektuoti
diseñado	suprojektuotos
diseñado	suprojektuota
diseñado	suprojektuotas
diseñado	gaminamos
intereses	interesus
senado	senato
senado	senatas
mercedes	mercedes
esteban	stephen
esteban	esteban
vicepresidente	vice
canarias	kanarų
disputa	ginčijamas
disputa	ginčytina
disputa	ginčijo
disputa	ginčas
disputa	ginčai
ave	ave
participaron	dalyvavo
globo	balionas
globo	baliono
globo	gaublį
den	den
éstos	šių
aliados	sąjungininkų
aliados	sąjungininkai
rally	ralio
marine	jūrų
marine	jūrinė
bilbao	bilbao
colonial	kolonijinės
competiciones	varžybose
competiciones	varžybų
dictadura	diktatūra
dictadura	diktatūros
academy	akademija
difusión	sklaidos
rio	upės
rio	upė
alcanza	pasiekia
ensayo	bandymai
ensayo	repeticija
ensayo	bandymo
ensayo	bandomoji
ensayo	bandymas
lucas	lukas
joan	džoana
boston	boston
viernes	penktadienis
viernes	penktadienį
viernes	penktadieniais
suerte	pasisekė
nobles	didikų
nobles	inertinių
augusto	augusto
radical	radikalių
yucatán	jukatanas
mandato	įgaliojimai
mandato	mandatas
trenes	traukiniai
feria	sąžiningą
comida	maistas
etapas	etapai
seguro	saugi
seguro	tikras
seguro	atsargumas
seguro	draudimas
seguro	draudimo
fotos	nuotraukos
fotos	fotografijos
fotos	nuotraukų
amistad	draugystė
amistad	draugyste
amistad	draugystės
hill	kalvos
extranjeros	ateiviai
extranjeros	užsieniečių
extranjeros	užsieniečiai
extranjeros	užsienio
artillería	artilerijos
concentración	koncentracija
contar	skaičiavimo
máquina	įranga
lagos	ežerai
lagos	ežerų
lagos	ežeras
montes	kalnai
montes	kalnuose
hot	karšti
hot	karšto
hot	karšta
hot	karštas
descriptiva	aprašomoji
fruto	vaisiai
manual	rankinis
bernardo	bernard
bernardo	bernardo
terrenos	sklypų
terrenos	vietovės
ceremonia	ceremonijoje
ceremonia	ceremonijos
ceremonia	ceremonija
columbia	kolumbija
columbia	kolumbijos
lejos	šalin
conflictos	konfliktų
conflictos	konfliktas
alicante	alicante
pregunta	klausti
pregunta	paprašyti
drama	drama
drama	dramos
juez	teisėjas
familiares	giminaičiai
familiares	giminių
familiares	gimines
familiares	augo
familiares	giminės
familiares	šeima
familiares	šeimos
familiares	šeimyna
patrón	kapitonas
sons	sūnūs
ala	korpusas
ala	ala
continental	continental
endémica	endeminių
taylor	taylor
sexo	lytis
sexo	lytis
miami	miami
celebración	šventę
celebración	šventė
celebración	švente
macdonald	macdonald
abarca	apima
literaria	literatūros
milán	milanas
milán	milano
viajes	kelionėms
viajes	kelionei
viajes	kelione
viajes	kelionės
viajes	kelionė
viajes	keliones
bloqueo	blokada
bloqueo	blokadą
bloqueo	blokavimo
bloqueo	blokavimas
empleados	darbuotojui
empleados	darbuotojas
dada	dada
poblado	kaimo
poblado	kaime
poblado	jonava
poblado	kaimas
batallas	mūšių
fenómeno	reiškinius
continuar	tęsti
paredes	paredes
muñoz	muñoz
empleo	darbas
empleo	užimtumas
empleo	įdarbinimas
confederación	konfederacija
confederación	konfederacijos
misuri	misūrio
continúa	tęsti
opera	opera
aniversario	jubiliejus
niña	mergaite
niña	mergaitė
niña	mergina
niña	merga
niña	vaikas
niña	vaikui
casco	šalmą
factor	faktorius
factor	daugiklis
factor	veiksnys
hollywood	holivudo
oxford	oksfordo
deseo	troškimas
deseo	noras
ejemplares	egzemplioriai
ejemplares	pavyzdinį
ejemplares	kopijas
gonzalo	gonzalo
buque	laivas
buque	indas
diciendo	sakau
diciendo	sako
lanza	ietis
coalición	koalicijos
coalición	koalicija
realización	realizavimo
interna	praktikantas
interna	vidaus
personalidad	asmenybės
personalidad	asmenybė
personalidad	asmenybės
félix	feliksas
félix	félix
bill	bilas
flor	žydėti
flor	flor
flor	gėlių
flor	gėlė
jugando	žaidžia
celebró	švenčiama
alas	sparnai
alas	sparnus
jardines	sodai
muro	sienos
muro	siena
grados	reitingus
santuario	prieglauda
destrucción	naikinimo
destrucción	sunaikinimas
empresario	verslininkas
empresario	darbdavys
empresario	verslininkas
regresar	grįžimas
regresar	grįžti
regresar	grąžos
regresar	grįžimas
entrenamiento	mokymai
entrenamiento	mokymas
entrenamiento	mokymo
entrenamiento	treniruotė
entrenamiento	treniruočių
entrenamiento	treniruotės
izquierdo	paliko
propietario	savininkas
propietario	šeimininką
llegan	atvyksta
molina	molina
cañones	tarpeklius
cañones	ginklus
cañones	ginklų
cañones	ginklai
pasos	žingsniai
pasos	pėdomis
descubrimiento	atradimas
retirada	panaikina
retirada	atsiimti
retirada	pasitraukti
retirada	atsitraukti
retirada	pajėgų
retirada	trauktis
retirada	faktiškai
retirada	pasitraukimas
ciclista	dviratininkas
catálogo	katalogo
catálogo	katalogas
revisión	peržiūra
tarea	uždavinys
tarea	užduotis
extranjero	užsienio
extranjero	ateivių
anna	ana
anna	anna
divisiones	skyriai
divisiones	kvadratai
vieja	senas
organismos	organizmų
indios	indas
indios	indijos
irán	iranas
grave	rimti
grave	rimta
grave	rimtas
grave	rimtų
grave	sunkus
héctor	hektoras
héctor	héctor
punk	punk
organismo	organizmas
encuentros	susirinkimai
encuentros	susitikimai
encuentros	posėdžiai
encuentros	encounters
auto	auto
auto	automatinė
auto	save
ford	ford
clásicos	klasika
clásicos	klasikinio
clásicos	klasikinis
elena	elena
elena	helena
elena	elena
elena	elen
elena	elena
productores	gamintojai
productores	gamintojas
racing	lenktynių
guzmán	guzmán
guzmán	guzman
tesis	disertacija
tesis	disertaciją
conexión	pažintis
secretaría	sekretoriatas
secretaría	sekretoriato
secretaría	registro
secretaría	registras
bautista	bautista
bautista	baptistų
invitado	svečias
invitado	pakviesti
invitado	pakvietė
invitado	pakviesta
invitado	pakviestas
colón	gaubtinės
best	geriausi
best	geriausia
best	aukščiausia
best	geriausios
best	geriausias
tenis	teniso
finalizar	baigti
finalizar	užbaigti
finalizar	smuikininkų
exposiciones	parodos
exposiciones	parodas
exposiciones	parodos
exposiciones	paroda
museos	muziejus
museos	muziejų
álvaro	alvaro
álvaro	álvaro
quiero	nori
quiero	norit
colorado	kolorado
muere	mirti
muere	miršta
llamadas	skambučius
cristina	kristina
cristina	kristina
cristina	christine
rutas	maršrutai
rutas	maršrutų
rival	konkurentas
estudiante	studentų
estudiante	studentė
estudiante	studentas
taller	seminaras
caminos	keliai
caminos	kelius
caminos	būdais
laura	laura
participado	dalyvavo
piedras	akmenų
piedras	akmenys
piedras	uolos
piedras	akmenų
piedras	akmenys
capa	žaliojo
capa	apsiaustas
lateral	šoninis
editores	leidėjai
daños	žala
daños	žalos
ernesto	ernesto
exclusivamente	išimtinai
cueva	urvas
discurso	diskursas
activa	aktyviai
activa	aktyvi
activa	aktyvus
activa	aktyvuoti
activa	suaktyvinti
activa	aktyvinti
activa	aktyvina
tareas	uždaviniai
tareas	užduotys
moneda	valiuta
moneda	monetos
moneda	moneta
moneda	monetų
armadas	ginkluotas
armadas	ginkluoti
aldea	hamletas
aldea	kaimo
aldea	kaime
aldea	jonava
aldea	kaimas
occidente	vakarų
occidente	vakarai
occidente	vakarų
vivienda	būsto
vivienda	būstas
vivienda	būstas
gloria	šlovės
gloria	garbė
chico	berniukas
chico	čikas
chico	vaikas
prado	pieva
católico	katalikų
editado	redaguota
times	kartus
caballería	kavalerija
rebelión	sukilimas
rebelión	maišto
religiosas	religinių
religiosas	vienuolės
asistente	ass
asistente	asistentas
asistente	padėjėjas
ritmo	ritmo
ritmo	ritmu
andes	andai
mallorca	maljorka
vocal	balsis
vocal	vokalinių
tío	dėdė
tío	dėde
senador	fantastika
senador	senatorius
organizado	organizuotu
adultos	suaugusieji
adultos	suaugusieji
adultos	suaugusiems
adultos	suaugusiųjų
piso	buto
piso	butas
piso	bute
piso	grindys
piso	grindų
partida	išvykimas
partida	išvykimo
carreteras	keliai
declarado	deklaruotas
special	specialių
hermandad	brolija
perro	suo
perro	šuo
establecimiento	įsteigimas
rápida	greitas
rápida	greita
rápida	greitai
dura	kieta
dura	dura
precisamente	būtent
archipiélago	salynas
gregorio	gregorio
gregorio	gregory
gregorio	gregor
negros	negrai
negros	negros
negros	juodai
negros	juodas
negros	juodi
negros	juoda
ramas	šakelių
ramas	filialai
ramas	šakos
publica	postų
publica	pareigybės
publica	įrašai
morir	mirti
morir	mirti
morir	miršta
insecto	vabzdžių
insecto	vabzdžiai
insecto	bugas
ganando	laimėti
cartagena	kartachenos
autonomía	autonomija
autonomía	autonomiją
autonomía	autonomijos
autonomía	savarankiškumas
autonomía	savarankiška
autonomía	nepriklausomybės
autonomía	nepriklausomybė
autonomía	nepriklausomumas
autonomía	savarankiškumas
cocina	gaminti
cocina	virimo
pesca	žuvininkystė
pesca	žuvis
pesca	žuvys
pesca	žuvų
pesca	žvejyba
pesca	žvejybos
sucesión	seka
sucesión	paveldėjimo
primo	pusbrolis
avance	proveržio
proteger	apsaugoti
pacientes	pacientas
laterales	šoninis
estrecho	sąsiauris
estrecho	siauros
estrecho	siauras
estrecho	siaura
papeles	vaidmenys
papeles	vaidmenis
fabricación	gamyba
fabricación	gamyba
recuerda	prisiminti
indonesia	indonezijoje
indonesia	indonezijos
indonesia	indonezija
prentice	prentice
marino	jūrų
marino	jūrinė
ramos	ramos
ramos	puokščių
ray	ray
batallón	bataliono
académico	akademinių
virus	virusų
virus	virusai
umbral	riba
umbral	slenkstis
extra	bonus
extra	premija
moral	moralė
moral	moralinę
moral	moralę
moral	dėsnis
cierre	uždarymo
cierre	uždarymas
cierre	uždaryti
cierre	glaudžiai
cierre	užverti
cierre	uždarymo
vargas	vargas
paisaje	peizažo
paisaje	kraštovaizdžio
paisaje	kraštovaizdis
noble	didiko
noble	inertinių
aviación	aviacijos
aviación	aviacija
rendimiento	išeiga
acontecimientos	renginiai
acontecimientos	įvykiai
acontecimientos	įvykių
actuó	prekiavo
actuó	veikė
escultor	skulptorius
antigüedad	antiquity
penal	sankcija
penal	bausmę
penal	bauda
penal	bausmė
penal	nuobauda
recuperar	susigrąžinti
resumen	abstraktus
medellín	medeljinas
medellín	medellin
serbia	serbija
arcos	arkų
arcos	lankai
integrado	integruotos
integrado	integruota
errores	vabalai
raíces	šaknis
raíces	šaknys
raíces	šaknų
raíces	šakniavaisiai
responsabilidad	įsipareigojimas
responsabilidad	atsakomybė
responsabilidad	atsakomybė
responsabilidad	atskaitomybės
amenaza	grėsmes
amenaza	grėsmė
amenaza	grėsmės
ojo	akies
ojo	akių
ojo	akis
ojo	eye
provocó	išprovokavo
teatral	teatro
habilidades	įgūdžiai
habilidades	įgūdžiai
bbc	bbc
pago	pago
tendencia	tendencija
animación	animacija
instalación	įrenginio
instalación	diegimas
instalación	įrenginys
instalación	įrengimas
instalación	montavimas
instalación	diegiamos
marcas	ženklai
hectáreas	hektarų
hectáreas	hektarų
terror	teroro
pena	sankcija
pena	bausmę
pena	bauda
pena	bausmė
pena	nuobauda
pena	gaila
pena	liūdesys
pena	sielvarto
pena	sielvarto
quizás	galbūt
quizás	gal
quizás	galbūt
habilidad	įgūdžiai
habilidad	gebėjimas
habilidad	gebėjimą
define	apibrėžia
tiro	šaudymo
tiro	kadras
tiro	padanga
tiro	padangos
solitario	vienišius
wisconsin	viskonsino
cursos	kursai
cursos	kursams
cursos	kursuose
cursos	kursus
dioses	dievai
disposición	parengtis
disposición	išdėstymo
disposición	išdėstymas
disposición	pasiryžimas
disposición	noras
disposición	norą
dolor	skausmas
fácilmente	lengvai
boys	berniukai
magdalena	magdalena
cadenas	stygas
tasa	mokestis
petición	peticija
criterios	kriterijus
hermanas	sesės
hermanas	seserys
estadística	statistikos
simón	saimonas
simón	simonas
espada	blade
espada	kardus
espada	kardas
espada	kardo
espada	kardą
will	bus
árabes	arabų
árabes	arabai
sexto	šeštoji
sexto	šešta
sexto	šeštasis
sexto	šeštosios
sexto	sekstas
matar	žudo
matar	žudymas
matar	nužudyti
oficinas	biurų
oficinas	biurai
oficinas	tarnyba
oficinas	biuro
oficinas	biuras
contemporánea	šiuolaikinio
disciplina	disciplinos
disciplina	drausmė
disciplina	disciplina
gigante	giant
cristiano	cristiano
revolucionario	revoliucinė
obispos	vyskupų
sport	sportui
sport	sporto
sport	sportas
participaciones	ūkiai
participaciones	ūkiuose
participaciones	ūkių
participaciones	valdos
ortiz	ortiz
cuadros	piešiniai
cuadros	paveikslai
vegetación	augalija
vegetación	augmenija
vegetación	augmenijos
voluntad	bus
voluntad	pasiryžimas
voluntad	noras
voluntad	norą
eliminar	ištrinti
vandalismo	vandalizmo
karl	karlas
karl	karl
ven	ateik
maestros	kapitonai
negocio	verslo
negocio	įmonė
negocio	verslas
escribe	rašyti
dolores	skausmas
dolores	dolores
doña	doña
necesita	reikia
andrea	andrea
gris	pilka
periódicos	laikraščiai
lewis	lewis
margarita	marguerite
margarita	deizė
brigada	brigada
claudio	klaudijus
claudio	claudio
graves	duobes
championship	čempionatas
championship	čempionato
béisbol	kamuoliukas
béisbol	beisbolo
logrando	pasiekti
redacción	rengiant
redacción	redakcinė
redacción	rašant
junior	junior
junior	jaunesnysis
combinación	derinys
aventuras	nuotykiai
aventuras	nuotykis
aventuras	nuotykių
aventuras	nuotykiai
aventuras	nuotykių
combustible	kuro
combustible	kuras
combustible	kuras
eric	erikas
eric	eric
embajador	ambasadorius
compra	pirkimas
compra	pirkti
compra	pirkimo
compra	pirkti
obligado	priverstinis
desierto	dykumos
desierto	dykuma
compuestos	junginys
compuestos	junginiai
juana	džeine
juana	džoana
electo	išrinkti
electo	išrinktas
electo	išrinkta
agentes	agentai
creador	sujungimo
productora	gamintojas
power	galios
power	galia
ensayos	testai
ensayos	bandymai
ensayos	bandymai
ensayos	esė
barroco	baroko
alba	aušra
alba	aušros
ingenieros	inžinerija
ingenieros	inžinieriai
ingenieros	inžinerijos
ingenieros	inžinieriai
insectos	vabzdžiai
insectos	vabzdžių
insectos	vabzdžių
insectos	vabzdžiai
insectos	vabalai
pistas	šlaitų
pistas	pėdsakus
trinidad	trinity
trinidad	trinidadas
mamíferos	žinduolių
mamíferos	žinduoliai
mamíferos	žinduoliams
cinta	juostos
cinta	ribbon
cinta	rutina
viajó	keliavo
retrato	portretai
calor	karštis
calor	šiluma
calor	šiluminė
calor	šilumos
calor	šilumą
calor	karšti
calor	karšto
calor	karšta
calor	karštas
stone	akmens
colonias	kolonijos
colonias	kolonijų
goya	goja
mejora	pagerina
mejora	pagerėja
mejora	gerina
mejora	gerinimo
mejora	pagerėjimas
republicano	respublikonų
lord	viešpatie
míchigan	mičigano
twitter	twitter
talleres	seminaras
jim	džimas
angeles	miesta
angeles	angelai
peor	blogiausias
peor	blogiausia
peor	blogiau
anillo	žiedas
blues	bliuzo
parejas	porų
basílica	bazilika
nieto	anūkas
verdadera	tiesa
verdadera	tikra
hans	hans
integración	integravimas
integración	integravimo
integración	integravimas
integración	integracijos
integración	integracija
integración	integruoti
temporal	laiko
temporal	laikinai
clausura	uždarymo
clausura	uždarymas
clausura	uždarymo
frecuente	bendras
frecuente	dažni
tenerife	tenerife
útil	naudinga
lunes	pirmadienis
lunes	pirmadienį
grammy	grammy
minuto	minutė
minuto	minutę
minuto	min
estilos	parengtus
estatua	statula
supremo	aukščiausiasis
recinto	gaubtas
recinto	gaubto
descendientes	palikuonių
caballos	arklių
caballos	arkliai
caballos	arklius
caballos	žirgas
caballos	arklys
caballos	arkliai
caballos	arklio
verdes	žalia
boy	berniukas
retablo	altorius
evidencia	įrodymai
hidalgo	hidalgas
amiga	amiga
amiga	draugė
amiga	draugo
amiga	drauge
amiga	draugas
hola	hello
hola	sveiki
defensor	gynėjas
tokio	tokijo
euros	euras
euros	euro
ciclismo	dviračiu
definitiva	galutinis
definitiva	galutiniai
controlar	kontrolė
alpes	alpės
benito	benediktas
benito	benito
benito	benny
copas	akiniai
copas	geria
copas	gėrimai
semillas	sėklos
semillas	sėkla
semillas	sėklos
pasión	aistra
variante	variantai
variante	variantas
acero	plienas
patria	tėvynę
prisioneros	kalinys
borde	pasienio
bibliotecario	bibliotekininkas
mecánica	mechanika
mecánica	mechanikas
mecánica	mechaninis
mecánica	mechaninė
war	karas
war	karo
war	karui
est	est
otoño	rudenį
otoño	ruduo
otoño	krenta
rebotes	rebounds
tienda	parduotuvėje
tienda	parduotuvė
tienda	apsipirkti
tienda	laikyti
tienda	parduotuvė
temperaturas	temperatūra
temperaturas	temperatūrą
temperaturas	temperatūra
campañas	kampanija
campañas	kampanijos
nintendo	nintendo
vera	vera
reducir	susiaurėjimas
descubrió	atrado
descubrió	aptikta
long	ilgai
long	ilga
long	ilgas
cárcel	kalėjimas
cárcel	kalėjimą
cárcel	kalėjimas
cuento	pasaka
imposible	neįmanoma
prácticas	praktiką
crónica	lėtinis
crónica	lėtinė
crónica	lėtinio
crónica	chronicle
toro	toro
toro	bull
solista	solistas
tribu	genčiai
registros	rąstus
registros	registracija
registros	registras
registros	registrai
fotografías	nuotraukos
fotografías	fotografijos
fotografías	nuotraukų
presidentes	pirmininkai
continua	nuolat
kim	kim
jurisdicción	jurisdikcijos
jurisdicción	jurisdikcija
candidatos	kandidatas
candidatos	kandidatės
dibujos	piešiniai
dibujos	brėžiniai
dueño	savininkas
investigadores	mokslininkai
investigadores	mokslininkų
investigadores	tyrėjai
investigadores	tyrėjai
mérida	merida
departamentos	departamentai
rioja	gabalėlių
variedades	veislės
variedades	veislė
variedades	veislių
ventaja	pranašumą
ventaja	pranašumas
remix	remix
literario	literatūros
libertadores	libertadores
humor	humoro
humor	nuotaikos
humor	nuotaika
humor	humoras
influencias	įtaka
bomba	siurblys
bomba	pompa
bomba	bombos
bomba	bomba
verlag	verlag
necesaria	būtinas
adolfo	adolfas
françois	françois
cien	šimtai
cien	cien
arquitectos	architektas
arquitectos	architektai
arquitectos	architektų
ganadora	laimėtojas
arkansas	arkanzaso
cooperación	bendradarbiavimas
cooperación	bendradarbiavimo
monedas	monetos
monedas	monetos
monedas	moneta
monedas	monetų
preparación	ruošimas
preparación	junginiai
preparación	paruošimas
preparación	preparatas
preparación	parengti
victor	viktoras
integrada	integruotos
integrada	integruota
jerusalén	jeruzalės
himno	giesmė
himno	himnas
chrysomelidae	chrysomelidae
cristal	kristalų
cristal	stiklas
cristal	stiklinė
cristal	stiklo
bella	belle
bella	bella
múnich	miuncheno
ligas	lygos
ligas	lyga
almirante	admirolas
calendario	globos
siria	sirijos
play	žaisti
play	groti
pensar	galvoju
pensar	manau
empate	susieti
adn	dnr
representado	sudarė
colecciones	kolekcijos
exilio	tremtyje
funciona	kūriniams
funciona	veikia
funciona	kūriniai
funciona	darbai
excelente	puikiai
excelente	puiki
excelente	puikų
excelente	puikaus
excelente	puikus
veracruz	verakrusas
ido	dingo
ido	ido
publicidad	reklamas
publicidad	reklamuoti
publicidad	reklama
publicidad	reklamos
hipótesis	hipotezė
atacar	ataka
atacar	puola
parques	park
parques	parkas
parques	parkai
cup	taurė
ávila	avila
selva	miškais
selva	miškai
selva	teritorijoms
selva	džiunglės
selva	laukinės
selva	miškas
ibérica	iberijos
florencia	florencijos
tripulación	įgula
tripulación	įgulos
defender	gynėjas
defender	gintis
defender	ginti
defender	apsiginti
defender	ginti
defender	gina
marcelo	marcelo
marcelo	marcellus
marcelo	marcello
secuencia	seka
electrónico	elektroninių
electrónico	elektroniniai
millas	km
samuel	samuel
modernos	moderni
porcentaje	procentas
mata	nužudyti
mata	žudo
mata	mata
uniforme	uniformas
uniforme	uniformos
uniforme	vienodas
aventura	nuotykiai
aventura	nuotykis
aventura	nuotykių
brazo	rankos
brazo	ginklų
brazo	rankos
brazo	ginklai
sal	druskos
sal	druska
sal	sal
body	kūno
body	kūnas
borrar	ištrinti
borrar	ištrinti
ruinas	griuvėsiai
observar	stebėti
parecido	panašumas
parecido	panašumo
aceite	naftos
aceite	alyva
aceite	aliejus
playstation	playstation
giovanni	giovanni
douglas	douglas
tumba	kapas
tumba	duobes
tumba	kapo
empleado	darbuotojui
empleado	darbuotojas
empleado	tarnautojas
cuidado	atsargiai
belgrano	belgrano
bulgaria	bulgarija
venezolano	venesuelos
ideal	idealus
ideal	idealu
wrestling	imtynių
atp	atp
rocas	akmuo
rocas	rokas
rocas	rock
rocas	uolos
rocas	akmenų
rocas	akmenys
trama	kreivės
renacimiento	renesanso
renacimiento	atgimsta
dama	ledi
dama	dama
dama	damos
dificultades	sunkumai
dificultades	sunkumas
dificultades	sunkumų
dificultades	sudėtingumas
dificultades	sunkumai
dificultades	sunkumų
daño	žala
daño	žalos
seguidores	dešimtys
seguidores	rėmėjų
argumentos	argumentai
mauricio	mauricio
mauricio	maurice
inversión	investavimas
inversión	investicijos
inversión	investicija
asociaciones	asociacijos
asociaciones	asociacijoms
wikiproyecto	wikiproject
andré	andre
flujo	srauto
flujo	srautas
eva	ieva
eva	ieva
italianos	italai
adquirió	įsigijo
conceptos	sąvokos
conceptos	sąvokų
east	rytų
placa	plokštė
placa	plokštės
mtv	mtv
duró	truko
rosas	rožės
logrado	pavyko
logrado	valdoma
logrado	valdomi
psicología	psichologija
municipalidad	savivaldybė
criterio	kriterijus
fiscal	fiskalinės
fiscal	prokuratūra
fiscal	prokuroras
hoja	lapų
hoja	blade
hoja	lapas
cuadrados	aikštės
aprendizaje	mokymosi
aprendizaje	mokymuisi
aprendizaje	mokytis
aprendizaje	mokymasis
grabar	įrašas
grabar	įrašymo
grabar	registravimas
grabar	įrašymas
grabar	rekordas
sexta	šeštoji
sexta	šešta
sexta	šeštasis
sexta	šeštosios
relato	pasaka
onda	bangos
onda	bangų
onda	banga
interesante	įdomu
interesante	įdomus
reformas	reformos
esposo	vyru
esposo	vyro
esposo	vyras
variantes	variantai
variantes	variantų
luisa	luis
luisa	luiza
publicados	nustačiusi
respeto	pagarba
correo	kurjeris
eliminación	šalinimas
símbolos	simboliai
cerámica	keramika
cerámica	keramika
delgado	delgado
guadalupe	gvadalupė
guadalupe	gvadelupa
variable	kintamasis
tecnologías	technologijos
tecnologías	technologijų
abre	atverti
abre	atveria
griegos	graikai
griegos	graikų
petróleo	naftos
petróleo	alyva
petróleo	aliejus
petróleo	benzinas
intercambio	keitimosi
intercambio	mainai
psoe	psoe
absoluta	absoliutas
absoluta	absoliutus
dónde	kur
vendido	parduota
vendido	parduodami
vendido	parduotas
vendido	parduodama
unirse	prisijungti
famosos	žymi
famosos	įžymybių
famosos	įžymybių
duro	kieta
cristianismo	krikščionybė
huevos	kiaušiniai
huevos	kiaušinių
esculturas	skulptūros
patio	kieme
patio	kieme
patio	kiemas
patio	kiemo
patio	kiemo
angel	angelas
administrativo	administracinis
administrativo	administracinės
dúo	duetas
dúo	duo
adam	adamas
brillante	nuostabusis
brillante	šviesus
brillante	šviesi
reconocida	pripažintos
existía	egzistavo
sociedades	visuomenes
pagar	mokėjimo
soldado	kareivis
soldado	karys
jose	josé
jose	kenneth
jose	david
jose	deividas
jose	dovydas
puertos	uostai
salta	šokinėja
almería	almería
almería	almerijos
tormenta	audros
tormenta	audra
transformación	transformacija
transformación	transformacijos
transformación	transformacija
transformación	transformuoti
francis	pranciškus
deportista	sportininkas
deportista	sportininkė
genera	sukuria
cáceres	cáceres
rebeldes	sukilėlių
visitantes	lankytojai
visitantes	lankytojų
visitantes	lankytojų
colo	colo
cabrera	cabrera
ropa	apranga
ropa	aprangos
ropa	drabužiai
ropa	drabužių
ropa	apranga
ropa	drabužius
ropa	drabužiai
propuesto	siūlomas
máquinas	mašinos
máquinas	mašinos
acabar	baigti
acabar	užbaigti
síndrome	sindromas
soledad	vienatvė
soledad	soledad
tiendas	apsipirkti
tiendas	parduotuvės
tiendas	parduotuvėse
tiendas	parduotuvės
tiendas	parduotuvėse
tiendas	palapinės
premier	premjerą
cuello	kaklo
cuello	kaklas
propuestas	pasiūlymus
propuestas	siūlymai
propuestas	pasiūlymai
propuestas	siūlomas
orientales	rytų
asalto	puolimą
asalto	užpuolimas
científicas	mokslininkai
éstas	šių
procesión	procesija
democrático	demokratinė
democrático	demokratinis
democrático	demokratinės
democrático	demokratinėje
compromiso	sužadėtuvių
compromiso	kompromisas
compromiso	įsipareigojimas
compromiso	įsipareigojimą
mateo	mateo
abuelo	senelis
propuso	siūlomas
quizá	galbūt
quizá	gal
quizá	galbūt
núñez	nuñez
núñez	núñez
novia	mergina
enfrentó	susiduria
filas	turimas
filas	eilutės
heridos	sužeista
heridos	sužeistas
heridos	sužalojimai
activos	aktyviai
activos	aktyvi
activos	aktyvus
activos	turtas
activos	turtas
activos	turto
viva	gyva
viva	live
viva	gyvi
viva	gyventi
viva	gyvos
viva	gyva
viva	gyvi
viva	gyvas
minerales	mineralai
minerales	mineralų
minerales	mineralinių
minerales	mineralinis
miedo	baisus
miedo	baimė
miedo	baime
miedo	baimės
vapor	garo
vapor	garai
vapor	garai
vapor	garų
nazi	nacių
death	mirtis
death	mirties
stephen	stephen
alimentación	maistas
alimentación	pašarų
alimentación	pašaras
alimentación	pašarai
alimentación	šėrimas
alimentación	šėrimo
navidad	kalėdų
navidad	xmas
promover	skatinti
aprobación	pritarimas
intelectual	intelektinė
intelectual	intelektinės
navegación	plaukia
desaparición	dingimo
resolver	išspręsti
resolver	išspręsti
andrew	endriu
cuentas	karoliukai
desaparecidos	dingo
desaparecidos	trūksta
lluvia	lietus
interno	praktikantas
interno	vidaus
tradiciones	tradicijos
tradiciones	tradicijų
tradiciones	tradicijas
tradiciones	tradicijos
tradiciones	tradicijomis
tradiciones	tradicija
tradiciones	tradicijų
académicos	akademinių
académicos	akademikų
dispositivos	įrenginys
dispositivos	įrenginiai
dispositivos	prietaisai
creciente	auga
marcador	zenklas
celebrado	švenčiama
crucero	kreiseris
crucero	kruizinis
apariciones	pasirodymų
pesos	svarstyklės
pesos	svoriai
pesos	pesai
ocupar	užimti
videos	vaizdai
videos	videos
directora	direktorius
road	kelias
road	kelių
road	kelio
coste	savikaina
coste	išlaidos
polo	polo
sporting	sporto
medias	pėdkelnės
medias	kojines
medias	kojinės
proteínas	baltymų
proteínas	baltymas
proteínas	baltymai
proteínas	baltymų
proteínas	baltymai
eurovisión	eurovizijos
fundadores	įkūrėjas
maya	maja
coruña	coruña
clientes	klientų
clientes	klientui
clientes	klientai
clientes	klientų
clientes	klientas
destruir	naikina
mente	protas
tus	tus
tus	tavo
tus	savo
tus	jūsų
relatos	aprašymai
relatos	istorijų
relatos	pasakų
tribus	kilę
cientos	šimtai
siglas	santrumpos
invitados	pakviesti
invitados	pakvietė
invitados	pakviesta
invitados	pakviestas
invitados	svečiai
invitados	svečias
carbono	anglis
carbono	anglies
históricas	istorinis
históricas	istorinė
históricas	istoriniai
históricas	istorinis
históricas	istorinė
sony	sony
wild	laukiniai
wild	laukinių
plazas	aikštės
prefectura	prefektūra
occidentales	vakarų
techo	stogas
techo	stogo
doctorado	doktorantūros
jimmy	jimmy
jimmy	džimis
incendio	ugnies
incendio	gaisro
incendio	gaisras
incendio	ugnis
incendio	padegimas
cae	krenta
marta	kiaunė
marta	marta
culturas	kultūrų
costumbres	įpročiai
costumbres	įpročius
costumbres	muitinė
costumbres	muitinės
riqueza	turtus
riqueza	turtų
riqueza	turtingumą
altar	altoriaus
hogares	namai
hogares	namus
infraestructura	infrastruktūra
infraestructura	infrastruktūrą
infraestructura	infrastruktūros
dispositivo	įrenginys
frutos	vaisiai
frutos	vaisiai
frutos	vaisių
josep	josep
song	daina
song	dainos
