din	от
calculator	компютъра
prefix	представка
vertical	вертикално
vertical	вертикален
vertical	вертикално
vertical	вертикална
vertical	вертикални
tehnica	техниката
tehnica	техника
alege	избери
alege	избор
alege	изберете
alege	избери
medical	медицински
medical	медицинска
credința	фейт
credința	вяра
știri	новини
știri	новина
știri	новините
brad	брад
operațiunea	операцията
operațiunea	експлоатация
operațiunea	функциониране
operațiunea	операция
jucătorul	плеър
jucătorul	играч
multiple	множествена
multiple	многобройни
multiple	множество
stefan	стефан
grea	тежка
grea	тежки
grea	тежък
grea	тежко
ian	иън
ian	лан
ian	йън
ian	иън
ian	йън
libertate	свобода
libertate	либърти
libertate	свобода
pericol	опасност
pericol	опасност
pericol	опастност
premier	премиер
premier	премиера
gustav	густав
aspectul	появата
aspectul	появяване
aspectul	поява
belgrad	белград
bărbat	мъжко
bărbat	мъжки
bărbat	мъж
bărbat	мъжкар
bărbat	мъжка
bărbat	човече
bărbat	човек
bărbat	мъж
sticlă	стъкло
sticlă	чаша
sticlă	стъклен
sticlă	стъкла
sticlă	бутилката
sticlă	шише
sticlă	бутилка
carlo	карло
maximilian	максимилиан
calabria	калабрия
materialul	материал
materialul	материали
materialul	материално
lățime	широчина
lățime	ширина
mobile	мобилни
mobile	мобилен
mobile	мобилно
mobile	мобилна
distrugerea	унищожаването
distrugerea	унищожаване
distrugerea	разрушение
distrugerea	разрушения
distrugerea	унищожение
distrugerea	разрушаване
schimbul	обмяна
schimbul	замяна
schimbul	размяна
schimbul	обмен
schimbul	борса
scenarist	сценарист
grădina	градински
grădina	градината
grădina	гардън
grădina	градинка
grădina	градина
aparțin	принадлежат
universul	вселената
universul	вселена
hotin	хотин
socialiste	социалист
socialiste	социалистическа
festivalului	фестивала
festivalului	фестивал
festivalului	фестивалът
temperatură	температурата
temperatură	температура
nato	нато
tradiție	традицията
tradiție	традиция
tradiție	традиции
interpretarea	тълкуване
interpretarea	интерпретация
interpretarea	тълкуването
industrial	промишлен
industrial	индустриален
industrial	индустриални
industrial	промишлени
industrial	индустриална
suport	подпомагане
suport	подкрепа
suport	поддръжка
biroul	бюрото
biroul	бюро
biroul	кабинет
biroul	офисът
biroul	офис
biroul	офиса
executiv	изпълнителна
executiv	изпълнителни
soldat	войник
antică	антики
antică	антика
antică	антични
antică	антична
antică	древни
antică	древен
antică	древно
antică	древна
apel	обжалване
apel	призив
apel	жалба
apel	повикване
apel	обаждане
mesajul	послание
mesajul	съобщение
mesajul	съобщението
exprimă	изразява
exprimă	експресна
exprimă	експрес
șters	изтрит
șters	изтрита
șters	изтрито
șters	изтрити
stan	стан
stan	стен
victime	жертви
victime	произшествия
victime	жертвите
victime	жертви
pretutindeni	навсякъде
scrierile	писания
way	начин
mass	масов
mass	меса
mass	маса
mass	литургия
mass	масово
mort	мъртви
mort	мъртва
mort	мъртъв
dirijor	диригент
dirijor	проводник
box	бокс
box	бокса
palestina	палестина
vreodată	някога
casele	къщи
casele	къщите
asemănător	подобно
asemănător	подобен
asemănător	сходен
asemănător	подобна
asemănător	подобни
miniștri	министри
miniștri	министрите
actori	актьори
actori	актьорите
capital	столица
capital	капитал
capital	капитали
capital	столицата
fondatorul	създател
fondatorul	основателят
fondatorul	основател
atlantic	атлантик
atlantic	атлантическа
atacuri	атакува
atacuri	атентати
atacuri	атаки
atacuri	нападения
atacuri	нападения
dovadă	доказателство
dovadă	улики
dovadă	доказателства
dovadă	доказателство
dovadă	доказателството
dovadă	доказване
dovadă	доказателства
gabriela	габриела
sovietici	ссср
sovietici	съветска
sovietici	съветски
ocupa	заемат
pnl	нлп
amsterdam	амстердам
complexe	комплекси
complexe	комплекс
complexe	комплексно
complexe	сложни
complexe	сложна
respins	отхвърлен
respins	отхвърлени
respins	отхвърлено
respins	отхвърлена
documentare	документален
documentare	документални
canadian	канадци
canadian	канадска
canadian	канадец
canadian	канадски
explică	обясни
explică	обяснява
poitou	поату
suplimentare	допълнителни
suplimentare	допълнителна
suplimentare	допълнителен
suplimentare	допълнително
fenomen	явления
fenomen	феномен
fenomen	феномени
fenomen	явление
fenomen	феномен
coroana	краун
coroana	корона
coroana	короната
steagul	флаг
steagul	знамето
steagul	знаме
campionat	първенство
campionat	шампионат
mike	майк
australian	австралийски
inc	inc
dumitrescu	думитреску
delta	делта
delta	delta
grave	сериозен
grave	сериозно
grave	сериозни
grave	сериозна
stone	каменна
stone	стоун
stone	камък
terestre	сухоземни
terestre	земен
spital	болница
spital	болницата
găsite	намерено
găsite	намерени
găsite	открит
găsite	намерена
găsite	намерен
florida	флорида
break	прекъсване
break	почивка
arc	арк
arc	дъга
arc	поклон
comunicare	комуникация
comunicare	общуване
comunicare	съобщаване
comunicare	комуникации
frate	бро
frate	братко
frate	брат
semne	белези
semne	маркировки
semne	маркс
semne	марки
semne	табели
semne	признаци
semne	знаци
caractere	знаци
caractere	герои
caractere	символи
medalie	медал
scriere	пиша
scriere	писане
procese	опити
procese	процеси
procese	изпитания
procese	процеси
procese	процесите
elizabeth	елизабет
davis	дейвис
prizonieri	пленници
prizonieri	затворници
power	мощност
power	сила
power	власт
power	мощ
slobozia	слобозия
frankfurt	франкфурт
ismail	исмаил
arizona	аризона
tony	тони
consecință	следствие
consecință	последица
consecință	последици
consecință	последствия
consecință	последствие
schmidt	шмит
schmidt	шмид
aliații	съюзници
aliații	съюзниците
primară	първична
primară	първични
primară	първичен
primară	първично
introducere	въведение
introducere	въвеждане
introducere	въведение
introducere	интро
dramaturg	драматург
propusă	предложени
propusă	предложена
propusă	предложен
propusă	предложено
confirmat	потвърдено
confirmat	потвърден
confirmat	потвърдена
confirmat	потвърдени
cheile	клавиши
cheile	ключове
cheile	ключовете
prințesă	принцеса
lacuri	лакове
lacuri	езера
lacuri	езерата
dordogne	дордон
administrație	администриране
administrație	администрация
main	основни
main	основна
main	главна
main	главен
main	главни
pedro	педро
fox	фокс
fox	лисица
fox	fox
promovare	промоция
promovare	насърчаване
promovare	повишение
promovare	популяризиране
lansare	спускане
lansare	изстрелване
lansare	стартиране
lansare	изстрелване
nepotul	племенник
nepotul	племенника
nepotul	внук
nepotul	внука
nepotul	внуче
nepotul	внукът
independentă	независима
independentă	независими
independentă	независим
secunde	секунди
încercarea	изпитване
încercarea	тест
diploma	диплома
diploma	дипломата
diploma	градус
diploma	степен
ecaterina	катрин
ecaterina	катерина
teologie	теология
forțat	принудени
forțat	принуден
forțat	принудително
organizează	организираме
organizează	организиране
organizează	организиране
covasna	ковасна
kosovo	косово
traducător	преводач
traducător	преводача
depinde	зависи
temă	тема
evita	избягвайте
evita	избегне
evita	избягване
divizie	участък
divizie	разделение
divizie	дивизия
divizie	деление
delia	делия
vase	съдове
vase	кораби
vase	съдове
vase	блюда
vase	ястия
vase	чинии
legile	закони
rurală	селски
rurală	селско
rurală	селска
frunte	чело
frunte	челото
cavalerie	кавалерия
cavalerie	кавалерията
versurile	текстове
versurile	текст
valley	долината
valley	долина
valley	вали
risc	риск
risc	риска
auvergne	оверн
editat	редактира
numiți	назначени
numiți	назначена
numiți	назначен
nikolai	николай
nikolai	николай
solomon	соломон
intitulată	озаглавен
intitulată	озаглавена
intitulată	озаглавено
ziar	вестник
ziar	вестници
jiu	жиу
organizare	организация
organizare	организация
complexul	комплекс
complexul	комплексно
complexul	сложни
complexul	сложна
rang	ранг
gheață	айс
gheață	лед
acceptă	приема
acceptă	приеми
acceptă	приемете
acceptă	приемам
templul	темпъл
templul	храмът
templul	храм
continuu	непрекъснато
continuu	непрекъсната
continuu	непрекъснати
continuu	непрекъснат
etapa	стадий
etapa	сцена
etapa	етап
etapa	сцената
turc	турчин
turc	тюрк
turc	турчин
turc	турско
turc	турски
turc	турска
service	услуга
service	служба
service	сервиз
service	обслужване
service	услуги
wang	уанг
wang	уан
liniile	линии
liniile	реплики
liniile	редове
semnificative	значителен
semnificative	значително
semnificative	значителни
semnificative	значим
semnificative	значителна
sugerează	предполагат
sugerează	предполага
alianța	алианса
alianța	алианс
alianța	съюз
lazăr	лазар
lazăr	лазар
disponibile	наличен
disponibile	налично
disponibile	налични
disponibile	налична
monte	монте
monte	монти
recente	скорошна
recente	скорошни
recente	скорошно
recente	отскоро
cracovia	краков
cracovia	краков
coordonate	координиране
coordonate	координира
coordonate	координиран
coordonate	координирани
coordonate	координирано
coordonate	координирана
coordonate	координатите
coordonate	координати
misiune	мисията
misiune	мисия
mașina	автомобил
mașina	кола
mașina	колата
dead	мъртви
dead	мъртва
dead	мъртъв
creangă	бранч
creangă	клон
creangă	клонче
creangă	клонка
diferența	разликата
diferența	разлика
coperta	прикритие
coperta	корица
coperta	покритие
coperta	покриване
gold	златен
gold	златни
gold	златно
gold	златна
gold	злато
scriu	пиши
scriu	напишете
scriu	пишете
scriu	пиша
scriu	писане
caută	търси
caută	търсене
întâlnire	заседание
întâlnire	среща
întâlnire	съвещание
întâlnire	събрание
întâlnire	срещата
trăsături	черти
trăsături	черти
trăsături	особености
trăsături	характеристики
philip	филип
dreptate	справедливост
dreptate	правосъдие
dreptate	правда
cor	хор
cor	хор
cor	кор
cor	кр
wolf	улф
wolf	уолф
wolf	вълк
wolf	вълчо
wolf	волф
prezente	подарък
prezente	настояще
prezente	присъстващи
fruntea	чело
fruntea	челото
douglas	дъглас
modificat	променени
modificat	променено
modificat	променена
modificat	променен
modificat	променени
modificat	променено
modificat	модифициран
modificat	променен
modificat	модифицирани
modificat	модифицирана
modificat	изменено
modificat	изменен
modificat	изменени
modificat	изменена
für	für
augustin	августин
provocat	провокира
provocat	предизвикан
provocat	предизвикана
provocat	предизвика
egal	равен
egal	равно
egal	равни
egal	равно
egal	равни
tarn	тарн
gerais	gerais
vioară	цигулка
stejar	дъб
stejar	оук
cavaler	найт
cavaler	рицар
operare	оперативни
istanbul	истанбул
patrick	патрик
banii	пари
banii	парите
precedent	прецедент
precedent	предишна
precedent	предишни
precedent	предишен
precedent	предишно
biografice	биографичен
studiază	учене
studiază	учи
studiază	проучване
studiază	изучаване
studiază	изследване
sector	сектора
sector	сектор
isère	изер
conacul	имение
conacul	имението
structuri	структури
structuri	конструкции
structuri	постройки
istorici	историци
istorici	историците
deschiderea	откриване
deschiderea	отваряне
sală	фитнес
decizie	решението
decizie	решение
amestec	смесване
amestec	микс
amestec	смес
amestec	смес
geografică	географска
geografică	географски
geografică	географска
geografică	географски
corectă	правилно
imperială	имперски
clasament	класация
clasament	класиране
clasament	класиране
clasament	класирането
clasament	класация
clasament	класиране
jim	джим
castel	замъка
castel	замъкът
castel	замък
castel	касъл
castel	кастел
câmpie	равнина
câmpie	plain
câmpie	низинни
socialist	социалист
socialist	социалистическа
înfrângerea	поражение
înfrângerea	победен
licența	лиценз
licența	лицензия
licența	лиценз
licența	книжка
licența	книжката
milan	милано
milan	милан
scenariul	сценарий
scenariul	сценарий
scenariul	сценарий
scenariul	сценарии
pierderea	загуба
pierderea	загуби
pierderea	загубата
teritorială	териториално
teritorială	териториални
teritorială	териториална
impus	наложена
impus	наложено
impus	наложен
impus	наложени
fotografie	снимка
fotografie	снимката
fotografie	фото
fotografie	фотографията
fotografie	фотография
principiu	принцип
lombardia	ломбардия
musulmani	мюсюлманите
musulmani	мюсюлмани
musulmani	мюсюлманин
musulmani	мюсюлмански
musulmani	мюсюлмани
musulmani	мюсюлманска
see	еип
medieval	средновековна
răniți	контузен
răniți	ранена
răniți	ранен
răniți	ранени
răniți	ранена
răniți	ранен
răniți	ранени
profesionist	професионални
profesionist	професионална
profesionist	професионалист
profesionist	професионален
profesionist	професионално
câștigător	победител
câștigător	печеливш
desen	рисуване
desen	рисунка
interzis	забранено
interzis	забранени
interzis	забранен
interzis	забранена
interzis	забранено
interzis	забранена
interzis	забранен
interzis	забранени
interzis	забранено
interzis	забранени
interzis	забранен
interzis	забранена
regulile	правила
regulile	правилата
irak	ирак
ideile	идеи
student	студентка
student	ученик
student	ученичка
student	студент
reacție	реакция
howard	хауърд
pre	пре
pre	предварително
sprijinit	подкрепен
sprijinit	подкрепи
sprijinit	подкрепена
sprijinit	поддържани
sprijinit	подкрепено
topul	top
topul	топ
topul	върха
avansat	напреднал
avansat	напреднала
avansat	разширено
avansat	напреднали
napoli	неапол
napoli	неапол
napoli	наполи
activitățile	дейности
activitățile	занимания
contribuie	допринесе
contribuie	допринася
cutremur	земетресения
cutremur	земетресението
cutremur	земетресение
castilia	кастилия
marte	марс
rare	рядко
rare	редки
rare	рядкост
boală	болест
boală	заболяване
boală	заболявания
boală	болест
boală	болести
boală	заболяване
boală	заболявания
boală	болест
boală	болести
blocat	заклещен
blocat	заседнал
blocat	заседнали
blocat	заключени
blocat	заключено
blocat	заключена
blocat	заключен
blocat	блокирани
blocat	блокирано
blocat	блокиран
blocat	блокирана
prusia	прусия
herbert	хърбърт
măsura	мярка
sculptor	скулптор
avram	авраам
avram	аврам
avram	абрам
întrebări	въпроси
intern	вътрешно
intern	стажант
intern	стажантка
intern	вътрешна
intern	вътрешно
intern	вътрешни
intern	вътрешен
intern	домашен
intern	домашна
intern	домашни
valorile	ценности
valorile	стойности
participa	участие
participa	участват
închisă	затворен
închisă	затворена
închisă	затворено
închisă	затворени
completarea	довършване
completarea	приключване
completarea	завършване
paginii	страница
paginii	страницата
paginii	page
lupu	лупу
anuarul	годишника
fabrică	фабрика
fabrică	завод
fabrică	фабриката
răspândit	разпространението
răspândit	разпространение
mica	слюда
zeelandă	зеландия
oră	час
externă	външна
externă	външно
externă	външни
externă	външен
naval	военноморски
stație	станция
stație	station
stație	гара
watson	уотсън
industrie	промишлеността
industrie	индустрия
industrie	промишленост
cadru	кадър
cadru	рамка
electronică	електроника
electronică	електрониката
electronică	електронен
electronică	електронно
electronică	електронна
electronică	електронни
bay	бей
bay	залив
bay	заливът
bay	bay
scria	написал
scria	написа
generație	генериране
generație	поколение
ford	форд
conflictul	конфликт
conflictul	конфликти
peretele	стена
peretele	стената
peretele	уол
doge	дож
ulei	нефт
ulei	петрол
ulei	олио
ulei	масло
gordon	гордън
tehnici	техники
acoperită	покрито
acoperită	обхванат
acoperită	покрит
acoperită	покрити
acoperită	покрита
acoperită	покрито
acoperită	покрит
acoperită	покрити
maurice	морис
illinois	илинойс
apariție	възникване
apariție	настъпване
allen	алън
juridice	правно
juridice	правни
juridice	правна
juridice	юридически
juridice	правен
juridice	законно
electronic	електронен
electronic	електронно
electronic	електронна
electronic	електронни
electronic	електронно
prietenii	приятели
prietenii	friends
prietenii	приятелки
channel	канал
channel	каналът
asociate	асоциирани
asociate	свързани
asociate	свързан
logo	лого
logo	логото
aprobarea	одобрение
aprobarea	одобряване
genuri	жанрове
genuri	родове
curse	надбягвания
curse	състезания
curse	раси
curse	състезателни
curse	надбягвания
curse	състезания
primi	получаване
clasic	класна
clasic	изискано
clasic	класика
clasic	класическо
clasic	класически
clasic	класическа
clasic	класик
clasic	класическо
clasic	класическа
clasic	класика
clasic	класически
wittelsbach	вителсбах
leipzig	лайпциг
trupă	група
trupă	оркестър
trupă	банда
trupă	лента
trek	трек
personalitate	характер
personalitate	личността
personalitate	индивидуалност
personalitate	личност
basarab	басараб
ocupată	зает
ocupată	заети
ocupată	заето
ocupată	заето
indiana	индиана
hollywood	холивудски
hollywood	холивуд
semnul	табела
semnul	знак
corespunzătoare	подходящ
corespunzătoare	подходяща
corespunzătoare	уместно
corespunzătoare	подходящи
corespunzătoare	подходящо
corespunzătoare	съответстващ
corespunzătoare	съответстващи
corespunzătoare	съответстваща
corespunzătoare	съответен
corespunzătoare	съответстващо
dei	деи
anhalt	анхалт
spectacol	покажи
spectacol	показване
recunoaștere	признание
recunoaștere	признаване
recunoaștere	разпознаване
wales	уелс
animal	животното
animal	животно
animal	животни
animal	животинска
animal	животински
douăzeci	двадесет
mandat	мандат
efectele	последици
efectele	въздействие
efectele	ефекти
efectele	ефект
etapă	стадий
etapă	сцена
etapă	етап
etapă	сцената
estonia	естония
supraviețuit	оцелял
supraviețuit	оцеля
supraviețuit	оцеляла
modificarea	изменение
modificarea	изменение
modificarea	модификация
documentele	документите
documentele	документи
mostră	мостра
mostră	проба
mostră	извадка
preda	преподава
enescu	енеску
desene	рисунки
desene	скици
desene	чертежи
electronice	електроника
electronice	електрониката
electronice	електронен
electronice	електронно
electronice	електронна
electronice	електронни
egală	равен
egală	равно
egală	равни
înregistrate	регистриран
înregistrate	регистрирана
înregistrate	регистрирано
înregistrate	регистрирани
înregistrate	записани
înregistrate	записано
înregistrate	записан
înregistrate	записана
responsabil	отговорни
responsabil	отговорно
responsabil	отговорен
responsabil	отговорна
responsabil	поддръжка
cai	кончета
cai	коне
cai	конете
cai	цай
cetățeni	граждани
cetățeni	гражданите
primind	получаване
primind	получаващи
bustul	бюст
tare	трудно
tare	силно
tare	здраво
tare	твърдо
tare	твърд
tare	силно
tare	шумен
tare	шумно
aplică	прилага
aplică	прилагане
imaginile	изображения
imaginile	образи
dark	тъмна
dark	тъмно
dark	тъмен
distruse	унищожени
distruse	унищожена
distruse	разрушени
distruse	унищожен
distruse	унищожено
individuale	индивидуален
individuale	индивидуално
individuale	индивидуална
individuale	индивид
individuale	индивидуални
condiția	състояние
condiția	състоянието
condiția	условие
necunoscut	непозната
necunoscut	неизвестен
necunoscut	неизвестни
necunoscut	неизвестно
necunoscut	непознат
necunoscut	неизвестна
remarcă	забележка
mala	мала
boala	болест
boala	заболяване
boala	заболявания
boala	болест
boala	болести
boala	заболяване
boala	заболявания
boala	болест
boala	болести
secrete	тайните
secrete	тайни
secrete	секретно
secrete	тайна
secrete	таен
secrete	тайната
secrete	тайно
plastice	пластмаси
plastice	пластмаса
similară	подобно
similară	подобен
similară	сходен
similară	подобна
similară	подобни
purta	носи
purta	износване
rezistența	съпротива
rezistența	резистентност
rezistența	устойчивост
rezistența	съпротивление
tobe	барабаните
tobe	барабани
century	век
century	вековен
century	века
analiză	анализиране
analiză	анализи
analiză	анализ
fază	фаза
fază	етап
înregistrări	архиви
înregistrări	плочи
înregistrări	записи
înregistrări	регистри
înregistrări	регистрации
pomerania	померания
cântă	пей
cântă	пея
cântă	пее
parma	парма
etape	стадии
etape	етапи
mută	преместване
mută	движение
invazia	инвазия
invazia	нашествие
invazia	нахлуване
guy	гай
milenii	хилядолетия
sava	сава
interioară	вътрешна
interioară	вътрешно
interioară	вътрешни
interioară	вътрешен
prezentată	представени
prezentată	представено
prezentată	представена
prezentată	представен
terenuri	земи
terenuri	земи
terenuri	земя
profesori	преподаватели
profesori	професорите
profesori	професори
profesori	преподаватели
profesori	учителите
profesori	учители
primare	първична
primare	първични
primare	първичен
primare	първично
primare	кмете
primare	кмет
provincii	провинции
rurale	селски
rurale	селско
rurale	селска
publicist	публицист
cehoslovacia	чехословакия
drapelul	флаг
drapelul	знамето
drapelul	знаме
societăți	корпорациите
societăți	корпорации
societăți	дружества
societăți	фирми
societăți	компании
societăți	общества
satelit	спътник
satelit	сателитно
satelit	сателит
satelit	сателитен
satelit	сателитна
diferită	различна
diferită	различно
diferită	различни
diferită	различен
regat	кралство
regat	царство
atacant	нападател
atacant	страйкър
ponte	понте
mario	марио
spectacole	представления
spectacole	изпълнения
spectacole	показва
hamburg	хамбург
milion	милион
massimo	масимо
transformă	трансформира
transformă	преобразуване
fundamentale	основи
fundamentale	фундаментално
pregătire	подготовка
pregătire	препарат
pregătire	приготвяне
pregătire	тренировки
pregătire	обучение
pregătire	тренировка
făgăraș	фъгъраш
spațială	пространствено
spațială	пространствен
spațială	пространствени
ligă	лигата
ligă	лига
obișnuit	редовно
obișnuit	редовен
obișnuit	редовни
obișnuit	редовна
obișnuit	обикновен
obișnuit	обикновена
obișnuit	обикновени
argumente	доводи
argumente	спорове
argumente	аргументи
wikimedia	уикимедия
nominalizări	заявки
nominalizări	номинации
nominalizări	кандидатури
aplicarea	кандидатстване
aplicarea	молба
aplicarea	приложение
aplicarea	прилагане
aplicarea	заявление
tibet	тибетски
tibet	тибет
shakespeare	шекспир
scrieri	писания
arab	арабин
arab	арабски
arab	арабска
stabilește	задаване
stabilește	комплект
stabilește	набор
laura	лора
laura	лаура
medievale	средновековна
mișcări	ходове
mișcări	движения
mișcări	движения
tratament	третиране
tratament	лечение
tratament	обработка
franklin	франклин
capabil	ейбъл
capabil	способно
capabil	способен
capabil	способна
capabil	способни
compoziție	състав
compoziție	композиция
câmpulung	къмпулунг
lansate	изстреляна
lansate	изстрелян
queen	кралицата
queen	царица
queen	кралица
via	виа
via	via
via	чрез
jane	джейн
monaco	монако
ruinele	развалини
ruinele	руините
ruinele	руини
gray	сив
gray	сиво
gray	сива
gray	сиви
gray	грей
părea	изглеждаше
hohenzollern	хоенцолерн
informație	информация
informație	информиране
cantemir	кантемирски
publicarea	публикация
publicarea	публикуване
publicarea	публикуване
publicarea	издателство
compuse	съставен
compuse	съставени
compuse	съставена
compuse	съставено
agricultură	отглеждане
agricultură	земеделие
agricultură	земеделието
agricultură	земеделие
tehnologie	технология
tehnologie	технологии
computer	компютър
computer	компютъра
strict	строг
strict	строга
strict	стриктна
strict	строги
strict	строго
strict	стриктно
celule	килии
celule	клетките
celule	клетки
mecanică	механика
mecanică	механици
mecanică	механична
mecanică	механично
mecanică	механични
mecanică	механичен
distrusă	унищожени
distrusă	унищожена
distrusă	разрушени
distrusă	унищожен
distrusă	унищожено
legal	легално
legal	законно
legal	правно
legal	правни
legal	правна
legal	юридически
legal	правен
legal	законно
active	активна
active	активно
active	активни
active	активен
active	активи
primarul	кмете
primarul	кмет
depus	депозирани
britanici	британско
britanici	британци
britanici	британска
britanici	британец
britanici	британски
britanici	британци
minerale	минерали
minerale	минерална
minerale	минерални
minerale	минерали
business	бизнес
boston	бостън
toulouse	тулуза
mijloace	означава
marco	марко
eroare	грешка
arhiva	архив
arhiva	архиви
arhiva	архив
arhiva	архиви
capturat	заловен
capturat	заловени
capturat	пленен
capturat	уловен
capturat	пленени
marc	марк
anuală	годишно
anuală	годишен
anuală	годишно
anuală	годишна
rosso	росо
urme	следите
urme	писти
urme	следи
urme	релси
urme	следи
expresia	изразяване
expresia	изражение
expresia	израз
observator	обсерватория
observator	обсерваторията
observator	наблюдател
gard	ограда
gard	огради
gard	оградата
administrarea	администриране
administrarea	администрация
băieți	момчета
băieți	момчета
antic	антики
antic	антика
antic	антични
antic	антична
antic	древни
antic	древен
antic	древно
antic	древна
montana	монтана
beijing	пекин
geografie	география
războaie	войните
războaie	войни
proiectat	проектирано
proiectat	проектирана
proiectat	проектиран
proiectat	проектирани
devreme	ранни
devreme	рано
devreme	ърли
trecând	преминаване
cheie	ключ
cheie	ключа
cheie	ключът
concluzia	заключение
concluzia	извод
conferința	конференция
datorează	дължи
varietate	разнообразие
varietate	сорт
varietate	разновидност
ramuri	клонове
ramuri	клонки
ramuri	клони
eseuri	есета
calendarul	календар
calendarul	календара
universală	универсален
universală	универсално
universală	универсална
universală	универсални
demonstrat	доказан
demonstrat	доказана
demonstrat	доказано
demonstrat	доказани
demonstrat	доказана
demonstrat	доказано
demonstrat	демонстрира
transmite	предава
aleasă	избрана
aleasă	избрано
aleasă	избрани
aleasă	избран
cercetarea	проучване
cercetarea	проучвания
cercetarea	изследване
cercetarea	изследвания
bot	муцуната
bot	муцуна
bot	бот
tânără	млада
tânără	младо
tânără	млади
tânără	йънг
tânără	млад
veneto	венето
andrea	андреа
lost	изгубено
lost	изгубени
lost	изгубена
lost	загубен
lost	загуби
lost	изгубен
dezvoltate	разработена
dezvoltate	развит
dezvoltate	разработени
dezvoltate	разработен
dezvoltate	развитите
dezvoltate	развита
turcă	турчин
turcă	турско
turcă	турски
turcă	турска
cluburi	клубове
cluburi	спатия
cluburi	клубовете
cluburi	стикове
table	табла
pești	риби
pești	фиш
pești	риба
cerere	кандидатстване
cerere	молба
cerere	приложение
cerere	прилагане
cerere	заявление
cerere	заявка
cerere	молба
cerere	искане
cetățean	гражданин
obiectul	предмет
obiectul	обект
animație	анимация
domn	джентълмен
practica	тренировка
practica	практика
cantități	количества
fort	форт
anthony	антъни
army	армията
army	армеец
army	армия
army	армейски
intenția	намерение
intenția	намерения
intenția	намерението
intenția	намерение
intenția	намерения
intenția	умисъл
civilă	гражданско
civilă	граждански
civilă	гражданска
civilă	цивилен
civilă	цивилна
civilă	цивилни
siret	сирет
dialog	диалог
dialog	диалог
navale	военноморски
limbaj	езикът
limbaj	езика
limbaj	език
bank	банк
bank	банката
bank	bank
bank	банка
grafică	графични
grafică	графичен
grafică	графики
grafică	графичен
grafică	графика
asistent	помощник
asistent	асистентка
asistent	асистент
pacea	мир
bass	бас
bass	баса
bass	костур
liverpool	ливърпул
picturi	картини
picturi	картините
start	начало
start	старт
start	започнете
start	стартиране
tel	тел
focul	огън
focul	пожар
activează	включване
activează	активиране
frunze	листа
frunze	оставя
frunze	листата
recenzii	отзиви
recenzii	прегледи
turnu	турну
giuseppe	джузепе
proclamat	провъзгласена
cătălin	каталин
armatele	армии
nistru	днестър
asasinat	покушение
asasinat	атентат
asasinat	убийство
spoleto	сполето
votat	гласували
votat	гласуваха
votat	гласувахме
luis	луис
carne	месо
carne	месото
unchiul	чичо
oro	oro
oro	хорото
tehnologia	технология
tehnologia	технологии
pasul	стъпало
pasul	стъпка
pasul	крачка
complete	пълна
complete	пълно
complete	завършен
complete	пълен
complete	завършено
nisip	пясък
specialist	специалист
motoare	мотори
motoare	двигатели
stabilită	установен
stabilită	установена
stabilită	установени
stabilită	установено
proba	мостра
proba	проба
proba	извадка
pietro	пиетро
însoțit	придружено
însoțit	придружени
însoțit	придружена
însoțit	придружен
cipru	кипър
soluții	разтвори
soluții	решения
bruce	брус
excepție	изключения
excepție	изключение
haut	haut
ardennes	ардените
sculptură	скулптура
sculptură	скулптури
sculptură	дърворезба
artistul	изпълнител
artistul	художничка
artistul	художник
artistul	артист
artistul	творец
parohia	енория
parohia	париш
parohia	периш
crezut	мисъл
factor	фактор
factor	коефициент
caracteristică	характерен
caracteristică	характерни
caracteristică	характеристика
caracteristică	особеност
caracteristică	характеристика
fantastic	фантастичен
fantastic	фантастично
fantastic	фантастична
fantastic	фантастични
petrol	бензин
petrol	петрол
petrol	нефт
petrol	петрол
petrol	олио
petrol	масло
petrol	нефт
petrol	петрол
petrol	нефтени
petrol	нефтена
gata	готови
permit	позволете
permit	позволи
teoretic	теоретично
teoretic	теоретични
teoretic	теоретична
teoretic	теоретично
heidelberg	хайделберг
campioană	шампион
campioană	шампиона
campioană	шампионка
tunuri	оръдия
jurnal	дневник
jurnal	журнал
jurnal	джърнъл
jurnal	дневник
jurnal	дневника
jurnal	дневникът
jurnal	дневник
jurnal	лог
jurnal	дънер
party	парти
party	party
party	купон
party	партия
rangul	ранг
privat	частни
privat	частно
privat	редник
privat	частна
privat	личен
privat	частен
monede	монети
monede	монети
monede	монета
monede	монетата
andreea	андреа
cercetător	изследовател
cercetător	учен
asigurat	застраховани
asigurat	осигурено
asigurat	осигурен
asigurat	подсигурени
asigurat	осигурено
asigurat	осигурени
asigurat	обезпечени
asigurat	осигурен
portretul	портрет
portretul	портретът
judecată	преценка
judecată	осъждане
judecată	преценка
fantasy	фантазия
fantasy	фантазии
fantasy	фантазията
concept	понятие
concept	концепция
golden	златен
golden	златни
golden	златно
golden	златна
dunărea	дунав
zidul	стена
zidul	стената
zidul	уол
liderii	ръководители
liderii	лидерите
liderii	лидери
liderii	водачи
monedă	валута
monedă	монети
monedă	монета
monedă	монетата
road	пътят
road	път
road	road
road	пътя
madonna	мадона
soarele	сън
soarele	слънце
lyon	лайън
lyon	лион
lyon	лайънс
experiența	опитът
experiența	преживяване
experiența	опит
experiența	изживяване
vincent	винсънт
vincent	венсан
vincent	винсент
factori	фактори
factori	коефициенти
apollo	аполон
apollo	аполо
teorii	теории
teorii	теориите
gospodărie	домакински
gospodărie	домакинство
