que	że
plantillas	szablony
canarias	canarias
canarias	kanaryjskich
disputa	kwestionowane
disputa	spór
disputa	sporne
disputa	sporu
disputa	spór
ave	ave
ave	ptaka
ave	ptak
ave	bird
ave	ptaszek
astronómicos	astronomiczne
post	post
post	poczta
participaron	uczestniczyło
participaron	uczestniczył
participaron	udział
participaron	uczestniczyły
participaron	uczestniczyła
globo	globo
globo	balony
globo	balon
globo	globe
den	den
orígenes	początki
orígenes	pochodzenie
éstos	tych
éstos	te
económicos	gospodarcza
económicos	ekonomiczne
económicos	gospodarcze
económicos	ekonomiczna
económicos	ekonomiczny
aliados	allied
aliados	sojuszników
aliados	sojusznikami
rally	rally
rally	zlot
rally	rajd
detalles	detale
detalles	szczegóły
salto	skok
salto	skip
salto	pominąć
salto	salto
salto	skok
salto	skacze
salto	skoki
salto	hop
state	stan
state	state
state	państwo
marine	żołnierz
marine	morski
marine	marine
marine	morskie
bilbao	bilbao
rivera	rivera
roger	roger
colonial	kolonialnej
competiciones	konkursów
competiciones	konkursy
dictadura	dyktatury
academy	academy
academy	akademia
academy	akademii
medina	medina
difusión	dyfuzji
difusión	rozpowszechniania
difusión	upowszechniania
difusión	rozpowszechnienie
difusión	upowszechnianie
difusión	rozpowszechnianie
difusión	transmisje
difusión	transmisja
difusión	nadawanie
difusión	transmisji
rio	rio
rio	rzeki
rio	river
rio	rzeka
alcanza	osiągnie
alcanza	sięga
alcanza	osiąga
ejecución	realizacja
ejecución	egzekucja
ejecución	wykonanie
ensayo	esej
ensayo	wypracowanie
ensayo	testy
ensayo	badanie
ensayo	testowanie
ensayo	badania
ensayo	próba
ensayo	próba
ensayo	próbę
ensayo	proces
ensayo	próba
ensayo	rozprawa
ensayo	test
ensayo	badanie
ensayo	testy
ensayo	próba
lucas	łukasz
lucas	lucasa
lucas	lucas
lucas	łukasz
lucas	lukas
independientes	niezależny
independientes	niezależnych
independientes	niezależni
independientes	niezależna
independientes	niezależne
joan	joan
joan	joanna
boston	bostonie
boston	boston
boston	bostonu
reglas	zasady
reglas	reguły
reglas	zasadami
viernes	piątek
viernes	piątki
suerte	szczęście
suerte	lucky
suerte	szczęściarz
suerte	szczęście
suerte	szczęścia
golfo	zatoka
golfo	zatoce
nobles	szlachta
nobles	noble
nobles	szlachetnych
nobles	szlachetne
nobles	szlachetna
nobles	szlachetny
augusto	augusto
augusto	augustus
radical	radykalne
radical	radykalnie
tratar	spróbuj
tratar	traktowanie
tratar	traktować
tratar	traktuj
tratar	leczyć
yucatán	jukatan
establecido	ustanowiono
establecido	ustanowione
establecido	ustalono
establecido	ustanowiony
bruselas	bruksela
bruselas	brukseli
mandato	mandat
mandato	upoważnienie
mandato	mandatu
trenes	pociągiem
trenes	pociągu
trenes	pociąg
trenes	pociągi
trenes	pociągów
trenes	pociągi
feria	sprawiedliwy
feria	uczciwie
feria	targi
feria	fair
feria	jarmark
comida	żywności
comida	pokarm
comida	żywność
comida	jedzenie
apellido	nazwisko
apellido	nazwiska
etapas	faz
etapas	fazy
etapas	etapy
etapas	etapach
comunas	gminy
seguro	sejf
seguro	bezpieczne
seguro	bezpieczny
seguro	bezpieczna
seguro	ubezpieczenie
seguro	ubezpieczenia
seguro	bezpieczne
seguro	bezpieczny
seguro	zabezpieczyć
fotos	fotografie
fotos	fotografie
fotos	zdjęcia
fotos	zdjęć
fotos	zdjecia
fotos	zdjęcia
fotos	obrazki
fotos	zdjecia
amistad	przyjaźni
amistad	znajomość
amistad	przyjaźń
entra	wchodzi
entra	wejdź
entra	enter
hill	wzgórza
hill	wzgórze
hill	hill
particularmente	zwłaszcza
particularmente	szczególnie
extranjeros	kosmici
extranjeros	cudzoziemców
extranjeros	obcy
extranjeros	cudzoziemiec
extranjeros	cudzoziemców
extranjeros	obcokrajowców
extranjeros	zagraniczny
extranjeros	zagranicznych
extranjeros	obce
extranjeros	zagraniczna
extranjeros	zagraniczne
artillería	ordnance
artillería	artyleria
artillería	artyleria
concentración	stężenia
concentración	koncentracja
concentración	stężenie
concentración	skupienie
concentración	koncentracja
concentración	skupić
contar	liczyć
contar	liczenie
contar	liczę
abrió	otwierane
abrió	otwarto
abrió	otwarte
abrió	otwarta
abrió	otwarty
máquina	machine
máquina	automat
máquina	maszyny
máquina	maszyna
frecuentemente	często
frecuentemente	czesto
frecuentemente	często
lagos	lagos
lagos	jezior
lagos	jeziora
lagos	jeziora
lagos	jezioro
lagos	lake
montes	montes
montes	gór
montes	góry
montes	monti
hot	gorąco
hot	hot
hot	gorące
hot	gorąca
hot	gorący
descriptiva	opisowe
fruto	owoce
fruto	owoców
fruto	owoc
manual	poradnik
manual	podręcznika
manual	podręcznik
manual	ręczne
manual	instrukcja
manual	ręczna
manual	podręcznik
coche	auto
coche	samochód
coche	car
bernardo	bernard
bernardo	bernhard
bernardo	bernardo
brasileño	brazylii
terrenos	działki
terrenos	kraina
terrenos	land
terrenos	ląd
terrenos	grunty
terrenos	ziemia
terrenos	teren
terrenos	tereny
terrenos	terenu
miranda	mirandy
miranda	miranda
ceremonia	ceremonia
ceremonia	ceremonii
ceremonia	uroczystości
ceremonia	uroczystość
ceremonia	ceremonii
columbia	columbia
columbia	kolumbia
lejos	daleki
lejos	dalekie
lejos	dala
conflictos	konflikty
conflictos	konfliktów
conflictos	konflikt
conflictos	konflikty
conflictos	konfliktu
conflictos	konflikt
fallecidos	zmarłego
fallecidos	zmarły
fallecidos	zmarli
fallecidos	zmarła
pregunta	pytania
pregunta	pytanie
pregunta	pytaj
pregunta	zapytaj
pregunta	poproś
drama	drama
drama	dramat
juez	judge
juez	sędziego
juez	sędzia
familiares	krewni
familiares	krewnych
familiares	rodzina
familiares	rodziny
familiares	rodzinne
familiares	rodzinka
familiares	rodzinnie
patrón	wzorzec
patrón	wzór
patrón	skipper
patrón	patron
requiere	wymagają
requiere	wymagać
requiere	zobowiązuje
requiere	wymaga
sons	synowie
sons	synów
ala	skrzydło
ala	wing
ala	ala
continental	continental
continental	kontynentalne
endémica	endemicznych
taylor	taylora
taylor	taylor
sexo	płeć
sexo	płci
sexo	płci
sexo	płeć
sexo	seksu
sexo	seks
sexo	sex
miami	miami
celebración	świętowanie
celebración	uroczystości
celebración	święto
celebración	świętowania
celebración	uroczystość
day	dnia
day	dzień
day	dzien
previamente	wcześniej
previamente	poprzednio
mínimo	minimalna
mínimo	minimum
mínimo	minimalny
mínimo	minimalna
mínimo	minimalne
mínimo	minimum
mínimo	minimalny
macdonald	macdonald
abarca	pokrywa
abarca	okładki
abarca	pokrywy
abarca	obejmuje
literaria	literackie
milán	milan
milán	mediolan
descenso	odrzucić
descenso	spadek
descenso	zmniejszyć
descenso	spadek
descenso	zmniejszenie
descenso	zejście
descritos	opisano
descritos	opisane
descritos	opisał
descritos	opisana
viajes	podróżuje
viajes	podróż
viajes	podróży
viajes	podróże
viajes	wyjazdy
viajes	wycieczki
bloqueo	zamknij
bloqueo	zablokuj
bloqueo	zamek
bloqueo	zamykanie
bloqueo	blokowanie
bloqueo	blokada
bloqueo	zablokowanie
bloqueo	blokowanie
bloqueo	bloku
bloqueo	zablokuj
bloqueo	zablokować
bloqueo	blok
empleados	pracownik
empleados	pracownika
empleados	pracowników
empleados	pracownicy
dada	dada
poblado	zaludnionych
poblado	wiosce
poblado	wioska
poblado	village
poblado	wioski
poblado	wieś
batallas	bitwa
batallas	battle
batallas	bitwie
batallas	bitwy
batallas	walka
batallas	bitwy
demanda	popytu
demanda	popyt
demanda	zapotrzebowanie
demanda	żądanie
demanda	pozew
agrupación	grupowania
agrupación	ugrupowania
fenómeno	dziwak
fenómeno	świr
fenómeno	zjawiska
fenómeno	fenomen
fenómeno	zjawisk
fenómeno	zjawisko
fenómeno	zjawiska
fenómeno	fenomen
fenómeno	zjawisko
continuar	kontynuacja
continuar	kontynuując
continuar	kontynuuje
continuar	kontynuowanie
continuar	kontynuować
paredes	paredes
paredes	mury
paredes	ścian
paredes	ściany
jurado	jury
jurado	przysięgłych
can	można
can	can
muñoz	muñoz
muñoz	munoz
empleo	zlecenie
empleo	pracy
empleo	praca
empleo	zatrudnienie
empleo	zatrudnienia
usos	wykorzystuje
usos	używa
usos	zastosowań
usos	zastosowania
confederación	konfederacji
confederación	konfederacja
upper	upper
upper	górne
upper	górny
upper	górna
suárez	suarez
suárez	suárez
cabezas	reszka
cabezas	głowy
cabezas	glowy
cabezas	głowice
cabezas	orzeł
misuri	missouri
agrícola	rolniczy
agrícola	rolnicze
agrícola	rolnych
agrícola	rolnictwo
continúa	trwa
continúa	kontynuuje
continúa	kontynuować
opera	opera
opera	opery
opera	operę
opera	operze
aniversario	rocznica
niña	dziewczyna
niña	dziewczyny
niña	dziewczynka
niña	dziewczyno
niña	dziecko
niña	child
terremoto	trzęsienie
casco	hełm
casco	kask
casco	hull
casco	kadłuba
casco	kadłub
factor	czynnik
factor	współczynnik
hollywood	hollywood
suma	sum
suma	sumę
suma	sumy
suma	kwota
suma	suma
oxford	oxford
deseo	pragnienie
deseo	pożądanie
deseo	pragnienia
deseo	pożądania
deseo	życzymy
deseo	życzy
deseo	życzenie
deseo	życzę
ejemplares	okazy
ejemplares	okazów
ejemplares	wzorowe
ejemplares	kopie
ejemplares	egzemplarze
gonzalo	gonzalo
buque	statek
buque	pojemnik
buque	statku
buque	naczynie
buque	statek
buque	statkiem
buque	okręt
diciendo	mówienie
diciendo	powiedzenie
ausencia	brak
ausencia	nieobecności
ausencia	nieobecność
lanza	lance
lanza	startów
lanza	uruchamia
lanza	włóczni
lanza	włócznia
wheeler	wheeler
coalición	koalicji
naves	okręty
naves	statki
naves	statki
naves	naczynia
realización	realizacja
realización	realizacja
realización	realizacji
realización	wykonanie
interna	stażysta
interna	wewnętrzny
interna	wewnętrznego
interna	wewnętrzne
interna	wewnętrzna
personalidad	osobistości
personalidad	osobowości
personalidad	osobowość
personalidad	osobowości
félix	felix
félix	félix
bill	bill
bill	rachunek
flor	kwiat
flor	flor
flor	kwiat
flor	kwiaty
flor	kwiecie
flor	kwiatek
jugando	odtwarzanie
jugando	granie
jugando	gra
celebró	obchodzony
alas	skrzydeł
alas	skrzydełka
alas	skrzydła
jardines	ogrody
jardines	ogrodów
muro	ściany
muro	ściana
muro	mur
muro	mury
muro	ścianie
muro	tablica
grados	stopnie
grados	stopnie
grados	stopni
santuario	schronienie
santuario	sanktuarium
santuario	sanktuarium
destrucción	zniszczenia
destrucción	zniszczenie
destrucción	niszczenie
empresario	przedsiębiorca
empresario	przedsiębiorcy
empresario	pracodawca
empresario	pracodawcy
empresario	biznesmen
empresario	przedsiębiorca
empresario	biznesmenem
regresar	wróć
regresar	zwrot
regresar	zamian
regresar	powrót
regresar	powrocie
entrenamiento	kształcenie
entrenamiento	szkolenia
entrenamiento	trening
entrenamiento	szkolenie
entrenamiento	treningi
entrenamiento	trening
izquierdo	lewy
izquierdo	lewo
propietario	właścicielka
propietario	właściciela
propietario	właściciel
propietario	gospodarz
propietario	właściciel
llegan	przybyć
claramente	wyraźnie
claramente	najwyraźniej
molina	molina
cañones	kaniony
cañones	armaty
cañones	broń
cañones	pistolety
cañones	bronie
cañones	armata
cañones	armaty
cañones	działo
marie	marie
poseen	posiadać
pasos	kroków
pasos	stopnie
pasos	etapy
pasos	schody
pasos	kroki
pasos	kroki
descubrimiento	odkrycia
descubrimiento	odkrywanie
descubrimiento	odkrycie
descubrimiento	discovery
retirada	emerytowany
retirada	odwrót
retirada	cofnięcie
retirada	wycofania
retirada	wycofanie
ciclista	kolarz
catálogo	katalog
catálogo	katalogu
catálogo	katalogi
catálogo	katalog
catálogo	katalogu
revisión	recenzja
revisión	przeglądu
revisión	przegląd
revisión	rewizja
revisión	weryfikacja
revisión	rewizja
tarea	zadanie
extranjero	cudzoziemiec
extranjero	zagraniczny
extranjero	zagranicznych
extranjero	obce
extranjero	zagraniczna
extranjero	zagraniczne
extranjero	obcych
extranjero	kosmita
extranjero	obce
extranjero	obca
extranjero	obcy
extranjero	zagranicą
extranjero	zagranicy
anna	anna
anna	ania
divide	podziały
divide	dzieli
divide	dzieli
divide	podziel
divide	podzielić
divide	dziel
cercana	pobliżu
cercana	niedaleko
divisiones	dywizje
divisiones	przegrody
divisiones	działy
divisiones	podziały
vieja	stare
vieja	stary
vieja	old
vieja	stara
vieja	vieja
abandonar	porzucić
abandonar	opuścić
espectáculo	spektakl
espectáculo	widowisko
espectáculo	pokaż
espectáculo	pokaz
organismos	agencje
organismos	agencji
organismos	organizmy
organismos	organizmów
indios	indian
indios	indianie
indios	indyjskie
indios	indian
indios	indianin
indios	indyjska
indios	indyjski
journal	dziennik
journal	czasopismo
journal	journal
journal	pamiętnik
irán	iranie
irán	iranu
irán	irański
irán	iran
grave	poważna
grave	poważne
grave	poważny
grave	poważna
grave	poważne
héctor	hector
héctor	hectora
héctor	hektor
héctor	héctor
habana	hawanie
habana	habana
punk	śmieć
punk	punk
caracteriza	charakteryzują
caracteriza	scharakteryzować
organismo	organizmy
organismo	organizm
organismo	organizmu
seres	istoty
seres	istot
encuentros	zebrania
encuentros	spotkania
encuentros	spotkań
encuentros	posiedzenia
encuentros	spotkania
encuentros	spotkań
auto	auto
auto	automatyczne
auto	automatycznie
auto	siebie
auto	auto
auto	samochód
auto	car
ford	forda
ford	ford
columnas	kolumn
columnas	kolumny
clásicos	klasyki
clásicos	klasycznego
clásicos	klasyka
clásicos	klasyczna
clásicos	klasyczny
clásicos	klasyczne
clásicos	klasyk
clásicos	klasyka
clásicos	klasyczny
clásicos	classic
clásicos	klasyczne
incluida	włączone
incluida	uwzględnione
comunicaciones	komunikaty
comunicaciones	łączności
comunicaciones	komunikacja
comunicaciones	komunikacji
comunicaciones	łączność
elena	helena
elena	heleny
elena	elena
elena	eleny
elena	helene
elena	ellen
elena	helena
elena	helen
productores	producenci
productores	producentów
productores	producentom
productores	wytwórca
productores	producent
productores	producenta
racing	wyścig
racing	racing
racing	wyścigi
racing	ściganie
secciones	odcinki
secciones	sekcje
guzmán	guzmán
guzmán	guzman
tesis	rozprawę
tesis	tezy
conexión	związku
conexión	podłączenie
conexión	powiązanie
conexión	połączenie
conexión	połączenia
conexión	podłączenie
conexión	łączące
conexión	łączenie
secretaría	sekretarza
secretaría	sekretarki
secretaría	sekretarz
secretaría	sekretarka
secretaría	sekretariatu
secretaría	sekretariat
secretaría	rejestru
secretaría	rejestr
bautista	bautista
bautista	baptystów
embajada	ambasady
embajada	ambasadzie
embajada	ambasada
invitado	goście
invitado	gość
invitado	zaproszono
invitado	zaproszone
invitado	zaproszeni
invitado	zaproszony
colón	colón
colón	columbus
colón	okrężnicy
best	najlepsza
best	najlepszy
best	najlepiej
best	best
best	najlepsze
tenis	tenis
finalizar	skończyć
exposiciones	wystawy
exposiciones	wystawę
exposiciones	targi
exposiciones	wystawa
exposiciones	wystawy
exposiciones	wystawy
museos	muzea
museos	muzeum
museos	museum
little	małe
little	little
little	mało
little	mały
little	mała
explica	wyjaśnij
explica	wyjaśnić
explica	wyjaśnia
explica	tłumaczy
cambridge	cambridge
lectura	czytaj
lectura	czytać
lectura	przeczytaj
lectura	czytania
lectura	czytanie
lectura	czytam
lectura	lektura
lectura	odczyt
álvaro	alvaro
álvaro	álvaro
extiende	rozszerza
quiero	chcesz
quiero	chce
wiley	wiley
colorado	kolorado
colorado	colorado
transición	przejścia
transición	przejściowy
transición	przemiana
transición	przejście
muere	die
muere	umiera
recientes	niedawno
recientes	najnowsze
recientes	ostatnie
recientes	ostatnich
recientes	ostatnio
llamadas	wzywa
cristina	christina
cristina	krystyna
cristina	cristina
cristina	krystyna
cristina	krystyna
cristina	christine
rutas	trasy
rutas	szlaki
rutas	tras
presentar	przedstawienia
presentar	prześlij
rival	rywala
norma	norma
norma	normę
norma	norma
norma	normę
norma	normy
norma	norm
norma	standardowy
norma	standardowa
norma	norma
norma	standardowe
norma	standard
posesión	posiadanie
posesión	posiadania
noticia	aktualności
noticia	wieści
noticia	nowości
noticia	wiadomości
noticia	news
estudiante	studentka
estudiante	studenci
estudiante	uczeń
estudiante	uczennica
estudiante	student
taller	warsztat
taller	warsztaty
caminos	dróg
caminos	drogi
caminos	ścieżki
caminos	ścieżek
caminos	sposoby
alcance	zakres
alcance	zasięg
alcance	zakres
alcance	zasięgu
alcance	przedział
alcance	odległość
alcance	zasięg
alcance	reach
laura	laura
laura	laury
laura	lauro
pdf	pdf
privado	private
privado	prywatne
privado	szeregowy
privado	prywatna
privado	prywatny
participado	uczestniczyło
participado	uczestniczył
participado	udział
participado	uczestniczyły
participado	uczestniczyła
esfuerzo	wysiłek
esfuerzo	wysiłku
esfuerzo	wysiłek
esfuerzo	nakład
esfuerzo	wysiłki
esfuerzo	wysiłku
piedras	kamienie
piedras	skały
piedras	kamienie
capa	cape
capa	warstwa
capa	warstwy
capa	płaszcz
lateral	boczne
lateral	boczny
lateral	side
editores	wydawcy
editores	wydawnictwa
editores	wydawców
editores	redaktorzy
editores	wydawcy
daños	zniszczenia
daños	uszkodzenie
daños	szkody
daños	uszkodzenia
daños	odszkodowania
daños	szkody
daños	odszkodowanie
ernesto	ernest
ernesto	ernesto
ernesto	ernst
cueva	jaskinia
cueva	jaskini
alternativa	alternatywna
alternativa	alternatywne
alternativa	alternatywa
alternativa	alternatywny
alternativa	alternatywnie
alternativa	zastępca
alternativa	alternatywny
alternativa	zastępców
alternativa	alternatywne
alternativa	alternatywna
discurso	dyskursu
discurso	mowa
discurso	przemowa
discurso	przemówienie
discurso	wystąpienie
activa	aktywne
activa	aktywna
activa	aktywni
activa	aktywny
activa	czynne
activa	aktywować
activa	aktywacja
activa	aktywnie
activa	aktywuje
entidades	podmioty
entidades	podmiotów
tareas	przydziały
tareas	zadania
tareas	zadania
tareas	zadań
moneda	walutę
moneda	waluty
moneda	waluta
moneda	monety
moneda	moneta
moneda	walut
moneda	waluty
relacionado	powiązany
relacionado	powiązanych
relacionado	powiązane
relacionado	pokrewne
armadas	uzbrojone
armadas	uzbrojona
armadas	uzbrojeni
armadas	uzbrojony
aldea	hamlet
aldea	aldea
aldea	wiosce
aldea	wioska
aldea	village
aldea	wioski
aldea	wieś
soporte	wsparcia
soporte	wsparcie
soporte	wspieranie
occidente	zachodnia
occidente	west
occidente	zachodni
occidente	zachód
occidente	zachodnia
occidente	zachodni
occidente	zachodnie
occidente	western
vivienda	mieszkalnictwa
gloria	chwała
gloria	chwały
gloria	glory
gloria	glorii
gloria	gloria
chico	boy
chico	chłopak
chico	chłopiec
chico	chico
chico	dzieciak
chico	kid
incluir	dołącz
incluir	obejmować
prado	prado
prado	łąki
prado	meadow
católico	katolicki
católico	katolickiej
católico	katolickiego
times	razy
times	times
times	czasy
caballería	kawaleria
caballería	kawalerii
representan	reprezentować
representan	reprezentują
representan	reprezentuje
rebelión	powstania
rebelión	powstanie
rebelión	bunt
rebelión	buntu
rebelión	rebelii
rebelión	bunt
religiosas	religijny
religiosas	religijnych
religiosas	religia
religiosas	religijna
religiosas	religijne
religiosas	zakonnice
definitivamente	zdecydowanie
asistente	asystenta
asistente	asystent
asistente	pomocnik
asistente	asystentka
fallecido	zmarłego
fallecido	zmarły
fallecido	zmarli
fallecido	zmarła
canadiense	kanady
canadiense	kanadyjski
alex	alexa
alex	alex
jacques	jacques
ritmo	pace
ritmo	tempo
ritmo	tempie
ritmo	rytm
ritmo	rytmu
andes	andach
guionista	scenarzysta
mallorca	mallorca
vocal	samogłoska
vocal	vocal
tío	wujek
tío	wuju
senador	senator
costas	wybrzeże
costas	wybrzeży
costas	wybrzeża
costas	wybrzeże
costas	wybrzeżu
costas	costas
organizado	zorganizowana
organizado	organizowane
organizado	zorganizowane
organizado	zorganizowany
organizado	zorganizowany
organizado	zorganizowanej
organizado	zorganizowane
organizado	zorganizowana
adultos	dorosłe
adultos	dorośli
adultos	dorosłych
adultos	dorośli
adultos	dorosły
adultos	dorosłych
adultos	dorosła
piso	mieszkanie
piso	piętrze
piso	piętro
piso	podłoga
partida	wyjazd
partida	wylot
partida	odjazd
partida	odlot
partida	kierunek
carreteras	dróg
carreteras	drogi
carreteras	autostrady
carreteras	autostrad
gobiernos	rządy
gobiernos	rządów
special	specjalna
special	specjalny
special	specjalne
special	wyjątkowy
special	szczególne
quito	quito
cardenal	kardynał
hermandad	bractwo
hermandad	bractwa
hermandad	braterstwo
hermandad	bractwo
perro	psie
perro	psy
perro	pies
perro	piesek
establecimiento	ustanowienie
rápida	szybkie
rápida	szybki
rápida	szybko
dura	twardy
dura	hard
dura	ciężko
dura	twarde
dura	twarda
dura	twardziel
dura	twardy
dura	twarda
dura	dura
capítulos	rozdziałów
capítulos	rozdziały
precisamente	dokładnie
archipiélago	archipelagu
portuguesa	portugalii
portuguesa	portugalski
portuguesa	portugalska
portuguesa	portugalskie
portuguesa	portugalskim
gregorio	gregorio
gregorio	grzegorz
gregorio	gregor
listado	listy
listado	wykaz
listado	lista
listado	spis
listado	listę
listado	wymienionych
listado	wymienione
listado	listing
tocar	dotyka
tocar	dotknięcie
tocar	dotykać
negros	murzynów
negros	negros
negros	czarna
negros	czarne
negros	black
negros	czerń
negros	czarny
negros	czarnych
negros	czarni
asunto	temat
asunto	przedmiot
asunto	obiekt
asunto	podmiot
ramas	gałązki
ramas	gałęzie
ramas	gałęzi
ramas	oddziały
publica	publikuje
publica	postów
publica	stanowiska
publica	posty
morir	die
morir	umiera
morir	umieram
insecto	owadów
insecto	owady
insecto	robak
insecto	bug
ganando	zarobek
ganando	zarabiać
ganando	wygraną
ganando	wygrywa
ganando	wygrana
ganando	wygrywają
cartagena	cartagena
autonomía	autonomię
autonomía	autonomii
autonomía	autonomiczne
autonomía	autonomicznych
autonomía	autonomiczny
autonomía	niezależność
autonomía	niezależności
autonomía	niepodległości
autonomía	niepodległość
cocina	cook
cocina	kucharza
cocina	kucharz
cocina	gotować
cocina	kuchnia
cocina	gotowanie
cocina	gotowania
cocina	kuchnia
cocina	kuchni
cocina	kuchnie
cocina	kuchenne
asociado	powiązany
asociado	związany
asociado	powiązane
asociado	związane
asociado	wspólnik
asociado	współpracownik
cualquiera	ktokolwiek
cualquiera	każdy
cualquiera	jakikolwiek
cualquiera	dowolny
cualquiera	jakiekolwiek
cualquiera	ktokolwiek
concejo	council
concejo	rady
concejo	rada
concejo	radzie
pesca	rybołówstwa
pesca	połowy
pesca	rybołówstwo
pesca	ryby
pesca	ryba
pesca	ryb
pesca	rybka
pesca	rybki
pesca	ryby
pesca	połowów
pesca	połowy
pesca	rybołówstwo
sucesión	sekwencja
sucesión	ciąg
sucesión	kolejność
sucesión	dziedzictwo
sucesión	spadek
sucesión	dziedziczenia
primo	kuzyn
primo	kuzynka
primo	kuzynie
primo	primo
avance	zaliczki
avance	przełom
proteger	chronić
proteger	chroń
presidencial	prezydenckie
presidencial	prezydenckich
presidencial	prezydencki
pacientes	pacjenci
pacientes	pacjentów
pacientes	pacjentka
pacientes	pacjenta
pacientes	cierpliwy
pacientes	pacjent
finlandia	finlandii
finlandia	finlandia
finlandia	fiński
laterales	boczne
laterales	boczny
laterales	side
laterales	boki
estrecho	cieśnina
estrecho	wąski
estrecho	wąskie
papeles	papiery
papeles	ról
papeles	rolach
papeles	role
papeles	papiery
papeles	gazety
determinar	określanie
determinar	określić
telenovela	telenowela
fabricación	wytwarzanie
fabricación	produkcja
fabricación	wytwarzanie
fabricación	produkcja
poema	wiersz
lados	boki
saludo	powitanie
recuerda	zapamiętaj
recuerda	pamiętaj
indonesia	indonezyjski
indonesia	indonezja
prentice	prentice
marino	marynarz
marino	żołnierz
marino	morski
marino	marine
marino	morskie
marino	marino
ramos	ramos
ramos	bukiety
ray	ray
batallón	batalion
batallón	batalionu
pelea	walka
pelea	walcz
gastronomía	kuchnia
gastronomía	gastronomia
académico	akademickich
académico	akademickie
virus	wirusów
virus	wirus
virus	wirusy
virus	wirusa
virus	wirusów
virus	wirusy
umbral	próg
potencial	potencjał
extra	bonus
extra	premia
extra	premie
extra	dodatki
extra	dodatkowa
extra	ekstra
extra	dodatkowe
extra	dodatkowy
extra	extra
pilar	słup
pilar	filaru
pilar	filar
pilar	pilar
utilizados	stosowane
utilizados	wykorzystane
utilizados	użyte
utilizados	używana
utilizados	używany
utilizados	używane
moral	morale
moral	moralny
moral	morał
moral	moralne
moral	moralność
moral	moralności
moral	moralność
moral	moralności
moral	moralność
cierre	zamknięcie
cierre	zamknięcia
cierre	zamykanie
cierre	zamknij
cierre	blisko
cierre	zamknięcie
cierre	zamknięcia
cierre	zamykanie
cierre	zamyka
vargas	vargas
carl	carla
carl	carl
paisaje	scenerii
paisaje	dekoracje
paisaje	krajobrazy
paisaje	krajobraz
paisaje	krajobrazy
noble	szlachcic
noble	noble
noble	szlachetnych
noble	szlachetne
noble	szlachetna
noble	szlachetny
pertenecientes	należących
aviación	lotnictwa
aviación	lotnictwo
rendimiento	wykonanie
rendimiento	skuteczność
rendimiento	występ
rendimiento	wydajność
rendimiento	wydajności
acontecimientos	zdarzenia
acontecimientos	wydarzenia
acontecimientos	imprezy
acontecimientos	wydarzeń
acontecimientos	imprez
actuó	działał
actuó	działała
escultor	rzeźbiarz
supuesto	założono
usada	stosowane
usada	wykorzystane
usada	użyte
usada	używana
usada	używany
usada	używane
antigüedad	antyk
antigüedad	antyki
antigüedad	starożytności
penal	karne
penal	kara
penal	karny
penal	kryminalne
penal	karnego
penal	przestępcy
penal	przestępca
penal	kryminalista
penal	karne
davis	davis
davis	davisa
sam	sama
sam	sam
recuperar	odzyskać
recuperar	odzyskać
resumen	abstrakcyjne
resumen	streszczenie
resumen	zestawienie
resumen	podsumowanie
medellín	medellín
medellín	medellin
serbia	serbii
serbia	serbia
arcos	łuki
arcos	łuki
integrado	zintegrowana
integrado	zintegrowane
integrado	zintegrowany
existentes	istniejące
existentes	istniejąca
existentes	istniejących
existentes	istniejący
errores	błędy
errores	pomyłki
errores	błędów
errores	błędy
errores	błędów
errores	robaki
errores	błędy
errores	owady
errores	błąd
raíces	korzenie
raíces	korzeni
responsabilidad	odpowiedzialności
responsabilidad	zobowiązanie
responsabilidad	odpowiedzialność
responsabilidad	odpowiedzialności
responsabilidad	odpowiedzialność
responsabilidad	odpowiedzialności
responsabilidad	odpowiedzialność
amenaza	grozi
amenaza	zagraża
amenaza	zagrożenia
amenaza	pogróżki
amenaza	groźby
amenaza	gróźb
amenaza	zagrożenia
amenaza	zagrożenie
amenaza	groźba
amenaza	groźby
ojo	eye
ojo	oko
cero	zero
separación	rozdzielenie
separación	separacji
separación	oddzielenie
convención	konwencje
convención	konwencji
convención	konwent
convención	zjazd
convención	konwencja
provocó	sprowokowany
teatral	teatralne
habilidades	umiejętności
habilidades	umiejętności
habilidades	umiejętność
habilidades	zdolności
bbc	bbc
pago	zapłacić
pago	wypłata
pago	zapłata
pago	płatności
pago	płatność
pago	pago
tendencia	trend
tendencia	tendencje
tendencia	tendencja
tendencia	najpopularniejsze
tendencia	popularne
tendencia	skłonność
tendencia	tendencja
animación	animacji
instalación	instalacje
instalación	montaż
instalación	instalacji
instalación	instalacja
instalación	instalowanie
instalación	instalacja
instalación	zainstalować
instalación	instalacji
instalación	instalacja
marcas	marek
marcas	znaki
marcas	ślady
marcas	marks
marcas	marek
marcas	marki
vietnam	wietnam
índice	indeks
índice	spis
índice	wskaźnik
índice	indeksu
gana	wygrane
gana	wygrywa
gana	wygra
gana	wygrywają
gana	win
gana	wygrana
gana	wygraj
gana	wygrać
cambia	zmiany
cambia	zmian
cambia	zmiana
cambia	zmiany
cambia	zmienić
cambia	zmień
hectáreas	hektarów
hectáreas	hektar
hectáreas	akrów
terror	terror
terror	terroru
terror	przerażenie
próximo	nadchodzący
próximo	nadchodzące
próximo	następnym
próximo	następny
próximo	następna
próximo	następne
explotación	eksploatacji
