الليثيوم	litiu
متحدة	united
متحدة	unite
متحدة	unit
تحكيم	arbitraj
المقترح	propunere
المقترح	propunerea
المقترح	propus
المقترح	propusă
المقترح	propuse
مورغان	morgan
غوستاف	gustav
تشرشل	churchill
ابطال	heroes
ابطال	eroilor
ابطال	eroi
ابطال	eroii
ابطال	campionii
ابطال	campioni
ابطال	campionilor
مهنية	profesional
مهنية	profesională
مهنية	profesionale
مهنية	profesionistă
مهنية	profesionist
معسكرات	lagăre
معسكرات	tabere
نيكاراغوا	nicaragua
نيكاراغوا	nicaragua
العقدة	nod
العقدة	nod
عطلة	vacanta
عطلة	vacanță
عطلة	sărbători
عطلة	sărbătoare
عطلة	vacanța
عطلة	vacanta
عطلة	concediu
عطلة	vacanță
المحامين	avocații
المحامين	avocați
ديانة	religie
ديانة	religia
الحمى	febra
الحمى	febră
فاعل	actor
فاعل	actorul
هيثم	haytham
نفق	tunelul
نفق	tunel
كارولين	caroline
لوكهيد	lockheed
الديون	datoriile
الديون	datorii
الديون	datorie
الديون	datorii
مظاهرة	demonstrație
طالبان	talibani
طالبان	talibanii
طالبان	taliban
طالبان	talibanilor
مانهاتن	manhattan
حار	cald
حار	fierbinte
رين	rin
الولد	băiat
الولد	baiat
التين	smochine
الراية	banner
وولف	lup
وولف	wolf
وولف	lupul
تحفة	antică
تحفة	antichitate
تحفة	antic
تحفة	capodopera
تحفة	capodoperă
عقاقير	droguri
عقاقير	drogurile
عقاقير	medicamente
الصعوبات	dificultate
الصعوبات	dificultăți
الصعوبات	dificultatea
الصعوبات	dificultățile
الصعوبات	dificultăți
توافر	disponibilitate
توافر	disponibilitatea
خضر	verzi
خضر	verde
خضر	green
عقاب	pedeapsă
عقاب	pedeapsa
الراعي	shepherd
الراعي	ciobănesc
الراعي	cioban
الراعي	păstor
الراعي	sponsorul
الراعي	sponsor
قياسات	măsurători
قياسات	măsurătorile
نزيف	sângerare
نزيف	sângerări
نزيف	hemoragie
نمساوي	austrieci
نمساوي	austriece
نمساوي	austriac
نمساوي	austriacă
مسطح	plate
مسطح	plat
معقد	complicata
معقد	complicate
معقد	complicat
معقد	complicată
تحية	urare
تحية	saluta
تحية	salutări
تحية	salutari
اطار	cadrul
اطار	cadru
اطار	rama
اطار	ramă
المشاهدين	telespectatori
المشاهدين	telespectatorii
المشاهدين	spectatori
الوجوه	chipuri
الوجوه	fețe
تبريد	răcirea
تبريد	răcire
تبريد	refrigerare
مليارات	miliarde
عدو	inamic
عدو	dusman
عدو	inamicul
عدو	dusman
باير	bayer
باير	baer
الجوع	foame
الجوع	foamete
الجوع	foamea
خريج	absolvent
موثوق	fiabile
موثوق	fiabilă
القياسات	măsurători
القياسات	măsurătorile
القياسات	mărimi
القياسات	marimi
القياسات	dimensiuni
امتياز	privilegiu
امتياز	privilegiul
امتياز	franciză
امتياز	franciza
امتياز	concesiune
امتياز	concesie
رشاد	rashad
تحد	provocare
تحد	provocarea
الملونة	colorat
الملونة	colorată
الانتماء	afiliere
الانتماء	aparținând
مكي	mckay
المحاولة	încerc
المحاولة	încercând
قادمة	venind
قادمة	vin
البلاستيك	plastice
البلاستيك	plastic
البلاستيك	plasticul
البلاستيك	plastic
سيباستيان	sebastian
قمم	topuri
قمم	peaks
قمم	vârfuri
المحبة	iubitoare
المحبة	iubitor
بازل	vasile
بازل	busuioc
بازل	basil
بازل	basel
مصارعة	wrestling
مصارعة	lupte
تشكيلات	formaţiuni
تشكيلات	configurații
متميز	distinct
متميز	distinctă
متميز	distincte
متميز	distins
متميز	distinsă
المزارعين	fermieri
المزارعين	agricultori
المزارعين	fermierii
المزارعين	agricultorii
المزارعين	fermierilor
تماثيل	figurine
تماثيل	statui
تماثيل	statuile
الرصد	monitorizarea
الرصد	monitorizare
بطلة	eroina
بطلة	eroină
لوي	louie
لوسي	lucy
المشاركات	distribuiri
المشاركات	acțiuni
عملاقة	gigant
عملاقة	uriaș
كامب	tabără
كامب	camp
كامب	tabăra
كامب	lagăr
كامب	tabara
البطلة	eroina
البطلة	eroină
الصحراوي	sahrawi
شرعي	legitim
سنتيمتر	centimetri
سنتيمتر	centimetru
سنتيمتر	centimetru
الهندوسية	hinduismul
الغد	mâine
الغد	maine
القاري	continental
القاري	continentale
القاري	continentală
ريم	rim
يغلب	bate
ختم	timbru
ختم	ștampila
ختم	sigiliu
ختم	focă
ختم	sigiliul
ختم	seal
المراهقة	adolescenti
المراهقة	adolescenta
للسياحة	turism
للسياحة	turismul
اتصل	sună
اتصل	suna
اتصل	apel
اتصل	call
ذكي	inteligent
ذكي	inteligent
ذكي	inteligentă
ذكي	inteligent
ذكي	destept
ذكي	smart
ذكي	inteligentă
قشرة	crusta
قشرة	crustă
شهري	lunare
شهري	lunar
شهري	lunară
زحل	saturn
موحد	unificat
موحد	standardizate
موحد	uniforma
موحد	uniformă
موحد	uniforme
موحد	uniform
بانكوك	bangkok
شهرية	lunare
شهرية	lunar
شهرية	lunară
مولر	müller
مولر	mueller
مولر	muller
مرشد	ghid
مرشد	ghidul
الوثائقية	documentare
الوحش	fiară
الوحش	fiara
الوحش	bestie
الوحش	monstrul
الوحش	monster
الوحش	monstru
كورت	kurt
جوز	nuci
المهبل	vagin
المهبل	vaginul
المهبل	vaginului
عمالة	angajare
عمالة	travaliu
جونيور	junior
جونيور	juniori
تلال	dealurile
تلال	hills
تلال	coline
تلال	dealuri
الجن	djinn
الافتتاح	deschiderea
الافتتاح	deschidere
الافتتاح	deschid
ضحية	victimă
ضحية	victima
سلبي	negativă
سلبي	negative
سلبي	negativ
الشرط	cerința
الشرط	cerință
الشرط	stare
الشرط	condiția
الشرط	condiție
بنوك	banks
بنوك	bancile
بنوك	banci
بنوك	bănci
بنوك	băncile
مرئية	vizibilă
مرئية	vizibile
مرئية	vizibil
راتب	salariu
راتب	salariul
راتب	salar
اختلافات	dif
اختلافات	diferente
اختلافات	diferențe
اختلافات	diferențele
اختلافات	variații
باليرمو	palermo
هانوفر	hanovra
الصخرة	piatră
الصخرة	piatra
الصخرة	stânca
الصخرة	stâncă
الصخرة	rock
اولاد	baieti
اولاد	băieți
الغزل	flirt
الغزل	fire
برنارد	bernard
كاري	curry
جينات	genele
الماركسية	marxist
اعتقاد	credința
لفت	nap
جوناثان	jonathan
عربات	vehiculele
عربات	vehicule
اعلن	anunta
اعلن	anunță
اعلن	declara
اعلن	declară
اعلن	declar
اعلن	anunțat
اعلن	anuntat
المتوفي	decedat
المتوفي	decedată
ملونة	colorate
ملونة	colorat
ملونة	colorată
صخرة	piatră
صخرة	piatra
صخرة	stânca
صخرة	stâncă
صخرة	rock
ابناء	sons
ابناء	fiii
المرصد	observator
المرصد	observatorul
تين	tinichea
تين	tin
تين	staniu
تين	tablă
الكامنة	latentă
محاصيل	recolte
محاصيل	culturile
محاصيل	culturi
صبغة	colorant
صبغة	tenta
صبغة	tentă
صبغة	pigment
دلهي	delhi
شارون	sharon
جنسي	sexy
جنسي	sexi
جنسي	sexuala
جنسي	sexuale
جنسي	sexuală
جنسي	sexual
التوفيق	conciliere
التوفيق	succes
التوفيق	succese
التوفيق	succesul
التجزئة	retail
مرج	meadow
الحزن	tristete
تلاميذ	elevi
تلاميذ	pupilele
تلاميذ	elevii
تلاميذ	discipolii
تلاميذ	discipoli
الرسل	apostoli
الرسل	mesageri
مختبرات	labs
مختبرات	laboratoare
مختبرات	laboratoare
مختبرات	laboratoarele
كمبوديا	cambodgia
بورتلاند	portland
الوجبات	mese
ممارسات	practicile
ممارسات	practicilor
ممارسات	practici
راو	rao
مراسم	ceremonia
مراسم	ceremonie
شيدت	construite
شيدت	construită
ناميبيا	namibia
القاموس	dictionar
مرضية	satisfăcător
مرضية	satisfăcătoare
مرضية	satisfacerea
كيبيك	quebec
منتديات	forumuri
مختلطة	amestecate
مختلطة	amestecat
مختلطة	mixt
مختلطة	mixtă
فم	gură
فم	gura
فم	gurii
توتنهام	tottenham
توتنهام	pinteni
مجهود	efort
مجهود	efortul
التشابه	asemănare
التشابه	asemănare
التشابه	similitudine
فرانكو	franco
اضطهاد	opresiune
المساهمات	contribuții
المساهمات	contribuțiile
ترينيداد	trinidad
تجريبية	experimentală
تجريبية	experimentale
تجريبية	experimental
النظائر	izotopi
جاز	jazz
فتى	băiat
فتى	baiat
التشفير	criptare
التشفير	cripto
التشفير	criptografie
طنطا	tanta
المرشد	ghid
المرشد	ghidul
فرانز	franz
قدرت	apreciată
قدرت	apreciat
قدرت	apreciate
التقليل	subestimat
بوشهر	bushehr
كلي	mănânc
كلي	mănâncă
كلي	mananca
الدروز	druze
المكاتب	birourile
المكاتب	oficii
المكاتب	birouri
رولز	rulouri
رولز	role
رولز	rolls
امتلاك	posesie
امتلاك	posesia
خيارات	optiuni
خيارات	opțiuni
الحاسبات	calculatoare
الحاسبات	calculatoarele
الحاسبات	computere
ده	lui
الجيب	buzunar
الجيب	buzunarul
الجيب	jeep
الكؤوس	căni
الكؤوس	cupe
مخترع	inventatorul
مخترع	inventator
قارب	vapor
قارب	barcă
قارب	barca
جرح	răniți
جرح	ranit
جرح	rănită
جرح	rănit
جرح	rana
جرح	rană
الفوسفات	fosfat
للاستثمار	investitii
للاستثمار	investiție
للاستثمار	investitie
للاستثمار	investiții
سونيك	sonic
النشطة	active
النشطة	activi
النشطة	activ
النشطة	activă
توما	toma
العاب	jocuri
العاب	jocurile
العاب	jucarii
العاب	jucării
سيبيريا	siberian
سيبيريا	siberia
الاقتراح	propunere
الاقتراح	propunerea
الاقتراح	sugestia
الاقتراح	sugestie
السوربون	sorbona
التكيف	reglare
التكيف	ajustarea
التكيف	ajustare
التكيف	adaptarea
التكيف	adaptare
التكيف	adaptează
سيلفا	silva
الفطرية	înnăscută
فينيكس	phoenix
كيت	kate
الخرسانة	concret
الخرسانة	beton
الخرسانة	concrete
قاطع	concludente
قاطع	concludent
ناقصة	incompletă
ناقصة	incomplet
ناقصة	incomplete
باطن	tălpi
موقعة	semnat
موقعة	semnate
موقعة	semnată
تنبيه	alarmă
تنبيه	alarma
تنبيه	alertă
تنبيه	alert
ثري	bogata
ثري	bogată
ثري	rich
ثري	bogat
رينو	reno
رينو	renault
التقاء	confluența
قلق	anxietatea
قلق	anxietate
الدبلوماسي	diplomat
الدبلوماسي	diplomatul
الدبلوماسي	diplomatice
الدبلوماسي	diplomatic
الدبلوماسي	diplomatică
فضيحة	scandalul
فضيحة	scandal
موتورز	motors
موتورز	motoare
فهرنهايت	fahrenheit
مطابقة	potrivire
مطابقة	meci
مطابقة	match
مطابقة	potrivire
المعسكر	tabără
المعسكر	camp
المعسكر	tabăra
المعسكر	lagăr
المعسكر	tabara
السل	tuberculoză
السل	tuberculoza
اقليم	provincie
اقليم	provincia
اقليم	regiunea
اقليم	regiune
اقليم	teritoriu
اقليم	teritoriul
المصاحبة	sincronizează
المصاحبة	sync
الحلويات	dulciuri
الحلويات	deserturi
مقهى	cafenea
مقهى	cafe
مقهى	cafeneaua
مقهى	cafenea
مقهى	cafeneaua
مقهى	café
مقهى	cafe
سراي	galatasaray
المختلط	amestecate
المختلط	amestecat
المختلط	mixt
المختلط	mixtă
المتهم	acuzat
المتهم	acuzată
المتهم	acuzat
المتهم	inculpatul
المتهم	pârât
المتهم	inculpat
خيوط	fire
حامية	garrison
حامية	garnizoana
حامية	garnizoană
حامية	protector
حامية	protectorul
الربح	profit
الربح	profitul
ابتكار	inovare
ابتكار	inovarea
عيادة	clinică
عيادة	clinica
الديدان	viermi
الديدان	viermii
دموية	sângeros
دموية	sângeroase
باكو	baku
لونغ	lung
لونغ	lungă
لونغ	long
النحت	sculptura
النحت	sculptură
النحت	sculptura
النحت	sculptură
لورين	lauren
ماضي	trecutul
ماضي	trecut
تفكك	dezintegrare
الفيلق	legiune
الفيلق	legiunea
السدود	baraje
الحنجرة	gat
الحنجرة	gât
الحنجرة	gâtul
الاجتماعات	reuniuni
الاجتماعات	întruniri
الاجتماعات	întâlniri
الاجتماعات	intalniri
فرانشيسكو	francesco
الحلو	sweet
الحلو	dulce
الحلو	dulci
الكروم	chrome
الكروم	crom
الكروم	crom
الممر	coridor
الممر	coridorul
المزايا	avantajele
المزايا	avantaje
الركبة	genunchiul
الركبة	genunchi
لوف	luv
جمل	cămilă
عروس	mireasa
عروس	mireasă
الشراكة	parteneriat
الشراكة	parteneriatul
تباع	vandut
تباع	vândute
تباع	vândută
تباع	vândut
التنوير	iluminare
التنوير	iluminarea
الاستواء	ecuator
الثعلب	vulpe
الثعلب	vulpea
الثعلب	fox
الزئبق	mercury
الزئبق	mercur
الزئبق	mercurul
حنان	hanan
نيك	nick
الموضع	pozitie
الموضع	poziția
الموضع	poziţia
الموضع	poziţie
الموضع	poziție
الموضع	plasare
الموضع	plasarea
واجهات	interfețele
مملوكة	deținută
بعثات	misiuni
بعثات	misiunile
نية	intentie
نية	intenția
نية	intenție
نية	intentie
نية	intenția
نية	intenție
سمر	summer
سمر	vara
سمر	vară
الناقل	transportor
الناقل	transportorul
الناقل	transportorului
الناقل	purtător
الناقل	transportator
الناقل	portavion
خطير	periculoasa
خطير	periculoasă
خطير	periculos
خطير	periculoase
نورس	pescăruş
نورس	gull
افتراض	presupunere
افتراض	presupunerea
افتراض	presupunere
الطبخ	gătit
الطبخ	gătitul
الطبخ	gătesc
الريش	penele
الريش	pene
رقعة	plasturi
رقعة	plasture
رقعة	petic
رقعة	patch
غاري	gary
افلام	pelicule
افلام	filme
افلام	filme
افلام	filmele
مهارة	abilitate
مهارة	îndemânare
غابرييل	gabriel
غابرييل	gabrielle
اللقاح	vaccin
اللقاح	vaccinuri
اللقاح	vaccinul
تؤخذ	luată
تؤخذ	luat
تؤخذ	luate
التعدين	minerit
التعدين	miniere
انضمام	aderarea
انضمام	aderării
انضمام	aderare
مبالغ	sumele
مبالغ	sume
مبالغ	sumele
مبالغ	sume
بودابست	budapesta
باركر	parker
ستوديو	studio
ستوديو	studioul
الفجوة	decalaj
الفجوة	gap
بلبل	bulbul
البركة	pond
البركة	balta
البركة	iazul
البركة	iaz
الاختفاء	invizibilitate
بصرية	vizuală
بصرية	vizual
بصرية	optice
بصرية	optică
بصرية	optic
مجد	glorie
مجد	glory
جراح	chirurg
جراح	chirurgul
الموجه	vectorul
الموجه	vector
كورنوال	cornwall
الرخام	marmură
الرخام	marmura
كريات	kiryat
الندوة	simpozion
الندوة	seminar
الندوة	seminarul
ملازم	locotenent
ييل	yale
مون	mun
المكثف	intensive
المكثف	intensiv
المكثف	condensator
ديفيس	davis
المثانة	vezică
المثانة	vezica
هجومية	ofensator
هجومية	ofensiv
هجومية	jignitor
هجومية	ofensiva
هجومية	ofensivă
تتابع	releu
دونالد	donald
بيض	ouă
بيض	oua
بيض	ouăle
بيض	ou
بيض	oul
صادر	confiscă
صادر	confisca
صادر	confiscate
صادر	confiscat
صادر	confiscată
التوحد	autism
فين	finn
رطل	liră
رطل	lira
الحلبة	arena
الحلبة	arenă
ديك	sculă
ديك	dick
ديك	pula
ديك	pulă
ثمار	fructe
ثمار	fructele
فيلق	legiune
فيلق	legiunea
حوت	balenă
حوت	balena
الانتظار	aștept
الانتظار	astept
الانتظار	așteptare
الكونت	conte
الكونت	conta
الكونت	contele
الكونت	numără
فتيات	fetele
فتيات	fete
فتيات	girls
فتيات	fetelor
الجذب	atractie
نصير	nasir
نصير	ventilator
نصير	fana
نصير	fană
نصير	fan
العرف	personalizată
العرف	personalizate
العرف	personalizat
لقاح	vaccin
لقاح	vaccinuri
لقاح	vaccinul
فلاش	flash
البلدات	oraşe
الخضروات	legume
الخضروات	legumele
غزا	cucerită
غزا	cucerit
راب	rap
عدسة	lentilă
عدسة	lentile
مصارع	luptătorul
مصارع	luptător
مصارع	gladiator
بريستول	bristol
جود	jude
حضرية	urban
حضرية	urbane
حضرية	urbană
الموسمية	sezonier
الموسمية	sezoniere
العز	singurătate
العز	singurătatea
الرئتين	plămânii
الرئتين	plămâni
يتعلم	invata
يتعلم	află
يتعلم	învață
تعليمي	tutorial
لويز	louise
عميل	clientul
عميل	client
عميل	agent
عميل	agentul
امين	amin
الصمت	tăcere
الصدور	sâni
الصدور	sâni
الصدور	sânii
الصدور	sani
نفذ	execută
المخلوقات	creaturile
المخلوقات	creaturi
التعاقد	contractante
التعاقد	contractuale
التعاقد	contractual
التعاقد	contractuală
التعاقد	contractul
التعاقد	contract
التعاقد	contractului
التعاقد	angajare
التعاقد	angajarea
التعاقد	angajări
الحظر	ban
الحظر	interzicere
الحظر	interdicție
الحظر	embargo
الحظر	interdicția
الحظر	interzicerea
الحظر	interdicție
التبرعات	contribuții
التبرعات	contribuțiile
التبرعات	donatii
قبضة	prindere
قبضة	strângere
قبضة	pumn
قبضة	pumnul
الثور	taur
الثور	taurus
الثور	taur
الثور	taurul
الثور	bull
المشعة	radioactive
المشعة	radioactivă
المشعة	radioactiv
مستخدمين	utilizatorilor
مستخدمين	utilizatori
مستخدمين	utilizatorii
الدافع	motivul
الدافع	motiv
الدافع	motivare
الدافع	motivarea
الدافع	motivatie
تاي	tai
احياء	vie
احياء	viu
جند	recrutat
جند	înrolat
الاكتشافات	descoperirile
الاكتشافات	descoperiri
بيج	peg
بيج	paige
العائد	randamentul
العائد	randament
بروز	apariția
شهير	celebră
شهير	faimoasă
شهير	faimos
شهير	celebru
بولي	polly
تود	todd
يعقد	complica
يعقد	complică
يعقد	complică
رالف	ralph
انقسام	împărțit
انقسام	divizat
انقسام	divizată
انقسام	împărțit
انقسام	divizat
انقسام	split
انقسام	împarte
انقسام	divide
النجاة	supraviețuire
النجاة	supravietuire
كثيف	dens
كثيف	densă
التجميع	compilarea
التجميع	agregare
التجميع	consolidare
التجميع	consolidarea
التجميع	grupare
التجميع	gruparea
النافذة	fereastră
النافذة	fereastra
النافذة	geam
التوثيق	autentificarea
التوثيق	autentificare
التوثيق	documentație
التوثيق	documentația
صفاقس	sfax
السائق	sofer
السائق	driver
السائق	șofer
سراج	siraj
الرؤساء	superiori
الرؤساء	superiorii
الرؤساء	sefi
قاذفة	lansator
فتحات	sloturi
فتحات	deschideri
فتحات	găuri
فتحات	gropi
فتحات	gauri
كيوتو	kyoto
العولمة	globalizare
العولمة	globalizarea
نادرا	rareori
نادرا	rar
الفريد	alfred
الرسام	pictor
الخنازير	porcilor
الخنازير	porcii
الخنازير	porci
الخنازير	porcine
العنكبوت	păianjen
العنكبوت	păianjenul
العنكبوت	paianjen
العنكبوت	spider
بابلو	pablo
التخدير	anestezia
التخدير	anestezie
سمية	toxic
سمية	toxică
سمية	toxice
سمية	toxicitate
سمية	toxicitatea
تعويض	compensare
تعويض	compensații
تعويض	despăgubire
تعويض	compensație
ماديسون	madison
خلافات	dezacorduri
نوفا	nova
التزام	obligația
التزام	obligație
التزام	angajament
التزام	angajamentul
القوافل	caravanele
القوافل	rulote
جبران	gibran
ميسي	messi
اجزاء	părți
اجزاء	piese
اجزاء	părţi
اجزاء	biți
الضحية	victimă
الضحية	victima
التماثيل	figurine
التماثيل	statui
التماثيل	statuile
ممتلكات	proprietate
ممتلكات	proprietatea
واين	wayne
خسرت	pierdut
خسرت	pierdute
خسرت	pierdută
خسرت	lost
مغلق	închise
مغلق	inchis
مغلق	închisă
مغلق	închis
كونراد	conrad
تمكين	împuternicire
تمكين	emanciparea
تمكين	activează
ربح	profit
ربح	profitul
المزمنة	cronică
المزمنة	cronic
المزمنة	cronice
مسلمين	musulmani
مسلمين	musulmanii
مسلمين	musulmanilor
الدموي	sângeros
الدموي	sângeroase
منتجع	spa
منتجع	resort
منتجع	statiune
يناقش	discută
احتراق	ardere
احتراق	combustie
احتراق	ard
احتراق	ardere
احتراق	arzând
مومباي	mumbai
العداء	ostilitate
العداء	ostilitatea
زمرة	clica
مجهزة	echipată
مجهزة	echipate
مجهزة	echipat
رقص	dance
رقص	danseaza
رقص	dansează
رقص	dans
رقص	dansez
رقص	dans
رقص	dansul
رقص	dansând
بحار	sailor
بحار	marinar
الصقر	falcon
الصقر	hawk
الهيليوم	heliu
سجناء	prizonierii
سجناء	prizonieri
المصور	fotograf
تدوير	rotire
الغربيين	occidentali
الشراء	cumpărare
الشراء	achiziție
الشراء	achiziții
روحي	sufletul
روحي	suflet
روحي	soul
