категория	kategooria
индустрии	industries
топология	topoloogia
събрана	kogutud
събрана	kogutud
събрана	kogunenud
медисън	madison
медисън	madisoni
цитиран	tsiteeritud
цитиран	noteeritud
рива	riva
цитирам	tsitaat
предпочитан	eelistatud
астурия	astuuria
светска	ilmaliku
валиден	kehtiv
валиден	kehtib
дърам	durhami
хляба	leib
хляба	leiba
хронична	krooniline
арл	arles
намаление	soodustus
намаление	vähendamine
намаление	vähendamise
намаление	vähenemine
намаление	vähenda
акордеон	akordion
повърхностно	pealiskaudne
повърхностно	madal
повърхностно	madalad
пикасо	picasso
улм	ulm
вертикален	vertikaalne
стъкла	klaasi
стъкла	klaasist
стъкла	klaas
тори	tori
нквд	nkvd
кръстник	ristiisa
езда	ratsutamine
каучук	kumm
каучук	kummist
каучук	kummi
оцет	äädikas
изолира	isoleerimine
бейл	bale
пазач	valdaja
пазач	hoidja
пазач	valvur
флагове	lipud
осемдесет	kaheksakümmend
препитание	elatis
безкрайна	lõpmatu
безкрайна	lõputu
безкрайна	lõputu
подводен	veealuse
подводен	veealune
повторен	korduv
повторен	korratud
електромагнитно	elektromagnetiline
продавач	tarnija
продавач	müüja
продавач	müügimees
продавач	müüja
зависимости	sõltuvusi
кълвач	rähn
британци	britid
британци	briti
британци	britid
паразитни	parasiit
спецификация	täpsustus
спецификация	spetsifikatsioon
килограм	kilogrammi
килограм	kilo
чип	chip
чип	kiip
празнина	tühjus
празнина	lõhe
вторичен	teisene
вторичен	teisesed
вторичен	teisese
вторичен	teisejärguline
гилмор	gilmore
маккарти	mccarthy
случайна	suvaline
случайна	juhuslik
бертран	bertrand
непозната	tundmatu
непозната	teadmata
непозната	võõras
коригира	kohandamine
коригира	kohandada
коригира	parandab
алкохолни	alkohoolik
алкохолни	alkohoolsete
доминираща	domineeriv
доминираща	valitsev
структурно	struktuurne
структурно	struktuuriline
неутрони	neutronid
страдания	kannatab
страдания	kannatusi
страдания	kannatused
страдания	kannatavad
цветята	lilli
цветята	lilled
лордовете	isandad
банту	bantu
индукция	induktsiooni
ролинс	rollins
стадо	parv
стадо	karja
стадо	kari
сметана	koor
сметана	kreem
сметана	koort
карлайл	carlyle
карлайл	carlisle
удо	udo
дрю	joonistas
дрю	drew
уязвими	haavatav
уязвими	haavatavad
генетична	geneetilised
генетична	geneetiline
ману	manu
кафка	kafka
кобра	kobra
ленън	lennon
познаване	teadmised
познаване	teadmine
смола	tõrva
смола	vaigu
саурон	sauron
заподозрян	kahtlustatakse
заподозрян	kahtlus
заподозрян	kahtlustatav
заподозрян	kahtlustatav
заподозрян	kahtlusalune
малик	malik
потсдам	potsdami
гибел	doom
задейства	käivitatud
паркинг	parkimine
адел	adele
бард	bard
камий	camille
пречистване	puhastamine
лабиринт	labürint
лабиринт	labürint
проверки	uurimised
проверки	uurimine
проверки	uurimiste
методология	metoodika
печка	ahi
печка	pliit
печка	ahju
печка	ahi
анджей	andrzej
тройна	kolmekordne
тройна	kolmik
чудесен	imeline
нагласи	suhtumist
писар	kirjutaja
опис	varude
опис	inventuuri
евтина	odavad
евтина	odav
евтина	odavalt
гилдията	gildi
хареса	meeldis
защитено	kaitstud
баскетболен	korvpall
гилермо	guillermo
добавете	lisa
добавете	lisamine
допустимо	vastuvõetavad
допустимо	aktsepteeritav
допустимо	vastuvõetav
протестиращи	protestijad
протестиращи	meeleavaldajate
инес	inez
цина	cinna
извинение	vabandus
загадка	müstika
загадка	müsteerium
загадка	mõistatus
загадка	mõistatus
загадка	enigma
неразделна	lahutamatu
метеорология	meteoroloogia
студентка	tudeng
студентка	õpilane
студентка	üliõpilane
коперник	kopernik
гаранции	garantiid
гаранции	garantiid
гаранции	tagatis
гаранции	garantii
килими	vaibad
килими	vaibad
свами	swami
номинално	nominaalne
парашут	langevari
парашут	langevari
потопени	sukeldatud
потопени	kastetud
потопени	üleujutatud
печалби	kasum
печалби	kasum
печалби	kasumid
сокове	juice
сокове	mahla
сокове	mahl
сокове	mahlad
спонсори	sponsorid
недопустимо	väljakannatamatu
недопустимо	talumatu
недопустимо	vastuvõetamatu
недопустимо	vastuvõetamatud
разказвач	jutustaja
разказвач	jutuvestja
панорамна	panoraam
действителна	tegelik
карнатака	karnataka
аптека	apteek
обещания	lubadused
обещания	lubadusi
даниелс	daniels
енгъл	engle
неприятно	ebameeldiv
гранати	granaadid
вис	vis
сесилия	cecilia
чул	kuulsin
чул	kuuldud
чул	kuulnud
чул	kuulis
зъл	kurjus
зъл	kurja
зъл	kuri
аарон	aaron
еней	aeneas
вирусни	viiruse
кипърските	küprose
обзавеждане	mööbel
тишина	vaikimine
тишина	vaikus
новосибирск	novosibirski
кларинет	klarnet
бала	balli
бала	ballile
бала	bala
изясняване	selgitamine
изясняване	selgitamine
изясняване	selgitus
мозъчен	ajju
мозъчен	aju
калциев	kaltsium
калциев	kaltsiumi
кланове	klannid
виго	vigo
раменете	õlad
автоматизация	automatiseerimine
стюърт	stuart
стюърт	stewart
празно	tühi
празно	tühjad
празно	tühi
ерфурт	erfurt
язон	jason
нулева	nulli
нулева	zero
нулева	null
катерица	orav
финансиран	rahastatud
финансиран	rahastati
финансиран	rahastatud
ликвидиране	likvideerimine
кинематография	kinematograafia
фрай	fry
фрай	frye
кафенета	kohvikutes
сливи	ploomid
тимо	timo
дана	dana
авиокомпании	airlines
есперанто	esperanto
фандорин	fandorin
ръдърфорд	rutherford
риека	rijeka
амелия	amelia
сифилис	süüfilis
прогноза	prognoos
прогноза	ennustus
прогноза	prognoos
прогноза	ennustus
програмисти	programmeerijad
изтеглен	allalaaditud
паднали	langenud
остарели	vananenud
остарели	iganenud
зидан	zidane
целувка	suudlevad
целувка	musi
целувка	kiss
целувка	suudlus
неорганични	anorgaanilised
оценени	hinnatud
сопрано	soprano
рогата	sarved
рогата	sarved
недостатъчни	ebapiisavad
недостатъчни	ebapiisav
ликвидира	likvideerida
внуци	pojapojad
внуци	lapselapsed
изобилието	arvukuse
изобилието	arvukus
корабостроителница	laevatehas
локална	kohalik
локална	kohalikud
ноктите	naelad
ноктите	küüned
трафорд	trafford
числено	arvuliselt
телеграф	telegraafi
дидие	didier
тъмнината	pimedus
родство	sugulust
ларсен	larsen
филипа	philippa
стерео	stereo
тойота	toyota
конкуренти	konkurendid
конкуренти	konkurente
конкуренти	konkurentide
плавно	tõrgeteta
плавно	sujuv
плавно	mahe
плавно	sile
магнезий	magneesiumi
магнезий	magneesium
фригия	früügia
фриш	frisch
съобщено	teatas
съобщено	teatanud
съобщено	teatatud
атакувани	rünnati
атакувани	rünnatud
атакувани	ründasid
атакувани	ründas
игнасио	ignacio
настрана	kõrvale
сау	sau
течна	vedel
течна	vedelik
предоставянето	andmine
тенерифе	tenerife
субстанция	aine
субстанция	ainet
преподавал	õpetatud
преподавал	õpetas
апостолическа	apostellik
подкова	hobuseraud
адекватно	piisav
адекватно	piisavad
адекватно	adekvaatne
адекватно	adekvaatselt
масимо	massimo
сал	parv
сал	sal
колебание	kõikumine
земевладелци	maaomanikud
камили	kaamelid
камили	kaameli
шизофрения	skisofreenia
хендрик	hendrik
дуайт	dwight
мазерати	maserati
шеги	naljad
приспособления	vidinaid
консерваторите	konservatiivid
хоуп	loodan
хоуп	lootus
биела	biella
палат	palee
палат	palace
кофи	kofi
кофи	coffey
фабиан	fabian
плакати	plakatid
чудесна	imeline
мумбай	mumbai
прякори	hüüdnimed
зара	zara
монахини	nunnad
застой	stagnatsiooni
трагично	traagiline
трагично	traagiliselt
терористите	terroristid
магуайър	maguire
нежелани	soovimatu
нежелани	soovimatu
нсдап	nsdap
приложени	kohaldatud
приложени	rakendatud
приложени	rakendatud
транзистори	transistorid
танцьори	tantsijad
буталото	kolb
подозрения	kahtlus
подозрения	kahtlused
лоза	viinapuu
хармоника	suupilli
прогнози	ennustused
прогнози	prognoosid
прогнози	prognoosid
торп	thorpe
станфорд	stanfordi
станфорд	stanford
траен	vastupidav
траен	kestev
траен	kestev
естрада	estrada
субтитри	subtiitritega
пиле	kana
кръчма	pubi
разузнавачи	luurajad
кадис	cádiz
яндзъ	jangtse
заредени	laaditud
заредени	laetud
заредени	laetud
парата	auru
парата	aur
исая	jesaja
анализатор	analüsaator
анализатор	analüütik
анализатор	analüsaator
сантандер	santander
монк	monk
монк	munk
пантера	panter
джебел	jebel
удължен	laiendatud
удължен	pikendatud
удължен	pikaajaline
психиката	psüühika
изчерпателна	põhjaliku
изчерпателна	kõikehõlmav
денвър	denver
облекла	rõivad
облекла	rõivad
облекла	riietus
облекла	riided
благотворителност	heategevus
изявления	avaldused
кубрик	kubrick
нотация	notatsioon
държани	hoitud
държани	hoitud
щастлива	õnnelik
таити	tahiti
знаейки	teades
знаейки	teadmine
вертолети	helikopterid
вертолети	kopterid
вертолети	helikopter
вертолети	kopter
адлер	adler
обидно	solvav
уиндзор	windsor
управления	osakonnad
предателството	reetmine
перла	helmes
перла	pearl
перла	pärl
перла	pärli
перла	perla
кейдж	puuri
кейдж	puur
лиу	liu
мантия	mantle
влажността	niiskus
бактрия	baktria
разочарование	pettumus
разочарование	pettumus
етажи	põrandad
инструкция	juhised
инструкция	juhend
инструкция	juhendid
аксесоари	tarvikud
аксесоари	lisaseadmed
аксесоари	manused
контур	kontuur
атлети	sportlased
частични	osaline
квазулу	kwazulu
стълбище	trepp
стълбище	trepikoda
стълбище	trepp
непълен	puudulik
непълен	mittetäielik
ало	tere
ало	hello
танганика	tanganjika
супермен	superman
завоевание	vallutus
надеждност	usaldusväärsus
надеждност	usaldusväärsuse
банани	banaane
банани	banaanid
банани	banaani
банани	banaan
амбър	amber
муцуната	koonu
алуминиеви	alumiiniumi
алуминиеви	alumiinium
алуминиеви	alumiiniumist
интегрирана	integreeritud
показа	näitasid
показа	näitas
гъвкавост	paindlikkus
матис	mathis
матис	mattis
матис	matisse
жест	žest
мастило	tint
алварес	alvarez
перата	suled
хокайдо	hokkaido
карелия	karjala
бри	bree
плейбой	playboy
диария	diarröa
диария	diarröa
кварц	kvarts
желани	soovitud
вердюн	verdun
найроби	nairobi
манипулация	manipuleerida
манипулация	manipuleerimine
шрифтове	fondid
калкута	calcutta
наблюдавана	täheldatud
наблюдавана	vaadeldud
дорис	doris
токове	hoovused
хронологичен	kronoloogilises
приоритети	prioriteedid
тачър	thatcher
подадени	esitatud
обективни	eesmärk
уигън	wigan
обработване	töötlus
обработване	töötlemine
трупове	laibad
трупове	kehad
трупове	surnukehad
трупове	laibad
хив	hivi
хив	hiv
гладки	tõrgeteta
гладки	sujuv
гладки	mahe
гладки	sile
карсън	carson
кнут	knut
родни	rodney
тиква	kõrvits
тиква	kõrvitsa
жертвоприношения	ohverdusi
заоблени	ümar
заоблени	ümardatud
шер	sher
шер	cher
просперитет	heaolu
просперитет	jõukus
грабежи	rüüstamine
закъснение	viivitus
закъснение	hilinenud
новородените	vastsündinud
вдишване	sissehingamisel
наети	palkas
наети	palgatud
фасул	oad
фасул	uba
нерегистрирани	registreerimata
бейтс	bates
канарските	kanaari
сечени	széchenyi
семантика	semantika
мафия	maffia
мафия	maffia
мило	magusa
мило	magus
мило	magusad
мило	milo
мило	mõnus
мило	kena
мило	nice
интелигентни	intelligentne
интелигентни	intelligentsed
евтин	odavad
евтин	odav
евтин	odavalt
яркост	heleduse
яркост	heleduse
тибър	tiberi
керъл	carol
медуза	medusa
уве	uwe
контейнери	konteinerid
контейнери	konteinerite
контейнери	mahutid
жажда	janu
приемливо	vastuvõetavad
приемливо	aktsepteeritav
приемливо	vastuvõetav
моретата	merede
флин	flynn
дупката	auk
дупката	auku
меморандум	memorandum
преследвания	tagakiusamine
концентрирана	koondunud
концентрирана	kontsentreeritud
приятелска	sõbralikud
приятелска	sõbralik
комплексно	keerukas
комплексно	kompleks
контейнер	konteiner
контейнер	mahuti
рорайма	roraima
банкери	pankurid
кандидатура	kandidatuuri
ориентацията	orientatsiooni
брежнев	brežnev
шуберт	schubert
невинен	süütud
невинен	süütu
мачерата	macerata
острие	blade
острие	tera
хумболт	humboldti
хоук	kull
хоук	hawk
хершел	herschel
мия	mia
изместване	veeväljasurve
аниматор	animaator
ярост	fury
ярост	raev
ярост	raev
предоставен	antud
придобита	soetatud
придобита	omandatud
влаковете	rongid
дъги	dougie
дъската	plank
карнеги	carnegie
преобладаващите	valitsev
дог	koera
дог	koer
членестоноги	lülijalgsete
ейбрахам	abraham
муамар	muammar
ненужно	ebavajalik
ненужно	mittevajalik
ненужно	tarbetu
ненужно	tarbetult
ненужно	asjatult
кауфман	kaufman
крюгер	kruger
крюгер	krueger
молби	rakendused
молби	taotlused
молби	nõudmised
молби	taotlused
вивиан	vivian
състезателни	ralli
състезателни	võidusõit
състезателни	racing
коефициенти	koefitsiendid
коефициенти	tegureid
коефициенти	tegurid
турбо	turbo
кът	kati
кът	kat
предизвикано	indutseeritud
плува	ujub
уницеф	unicef
булка	pruut
каскада	cascade
гера	gera
сибирски	siberi
мрази	vihkamine
мрази	vihkab
мандела	mandela
обувките	kingad
обувките	jalanõud
иглесиас	iglesias
шпиони	spioonid
карачи	karachi
гази	ghazi
съдържащо	sisaldab
съдържащо	sisaldavad
изчезнала	kadusid
изчезнала	kadus
изчезнала	puuduvad
изчезнала	kadunud
изчезнала	puudu
изчезнала	puudub
хейли	haley
хейли	hayley
хейли	hailey
аквариум	akvaariumi
аквариум	akvaarium
ритуални	rituaalne
прекъснати	katkestatud
мрак	pimedus
спасена	päästetud
спасена	päästetud
спасена	salvestatud
спасена	päästis
бледо	pale
бледо	kahvatu
надеждите	lootused
надеждите	loodab
улавя	püüab
блум	õitsevad
блум	bloom
свен	sven
куршуми	kuulid
маестро	maestro
доведен	tõi
доведен	toodi
доведен	toodud
доволни	rahuldatud
доволни	rahul
бърт	burt
бърт	bert
мрежите	võrgud
мрежите	võrgustikud
мрежите	võrgud
мелиса	melissa
похвали	kiitis
похвали	kiitsid
похвали	kiidetud
затъмнение	varjutus
затъмнение	elektrikatkestus
реакциите	reaktsioonid
съхранявани	säilitatud
съхранявани	salvestatud
съхранявани	ladustatud
държан	hoitud
джао	zhao
джао	jiao
портите	väravad
портите	gates
развлечение	meelelahutus
шаран	karpkala
подозрение	kahtlus
пеенето	laulmine
карт	vanker
карт	käru
карт	kart
тръбата	toru
тръбата	piip
рационално	ratsionaalne
тънко	õhuke
тънко	peenike
тънко	õhukesed
билет	pilet
галски	gallia
лодката	paat
компетентен	pädev
арестувана	arreteeritud
арестувана	vahistatud
епилепсия	epilepsia
ариел	ariel
душевно	vaimne
душевно	vaimse
душевно	vaimselt
гаус	gauss
отвличане	inimrööv
отвличане	röövimine
отвличане	inimrööv
отвличане	röövimine
отвличане	röövimine
отвличане	röövida
консорциум	konsortsium
масивен	massiivne
роки	rocky
кор	regioonide
монтирано	paigaldatud
монтирано	paigaldatud
монтирано	monteeritud
монтирано	paigaldatud
ритуално	rituaal
ритуално	rituaali
ритуално	rituaalne
представки	eesliited
профилактика	profülaktika
профилактика	ennetamine
профилактика	profülaktika
профилактика	ennetamise
профилактика	vältimine
ветий	vettius
цилиндрични	silindrilised
овални	ovaalne
образован	haritud
демография	demograafia
приход	tulud
приход	tulu
приход	sissetulek
приход	tulu
савана	savannah
талантливи	andekas
пика	tipp
несъстоятелност	pankrotis
несъстоятелност	pankrotti
несъстоятелност	maksejõuetuse
несъстоятелност	pankrot
нервите	närvid
притежател	omanik
притежател	valdaja
притежател	omanik
нее	nah
моисей	mooses
моисей	moses
ходене	kõndimine
ходене	jalutades
ходене	jalutamas
ходене	kõnnib
лимузен	limousin
стиви	stevie
коляно	põlv
коляно	põlve
незаконна	illegaalne
незаконна	ebaseaduslikud
незаконна	ebaseaduslik
незаконна	ebaseadusliku
незаконна	ebaseaduslik
допинг	dopingu
добродетели	voorused
добродетели	voorus
прокурори	prokuröride
фарове	lambid
фарове	esituled
обжалване	kaebused
обжалване	kaebuste
ямамото	yamamoto
тер	ter
кингс	kuningad
бърнет	burnett
коко	coco
коко	koko
овчари	lambakoerad
матрици	maatriksite
брайтън	brighton
момиченце	tüdruk
каспаров	kasparov
знамената	lipud
неволно	tahtmatu
неволно	tahtmatu
неволно	tahtmatult
неволно	tahtmatu
окисление	oksüdatsiooni
фонетика	foneetika
какао	kakao
какао	cacao
вълнение	erutus
вълнение	põnevust
вълнение	agitatsioon
вълнение	rahutus
вълнение	erutus
синклер	sinclair
ориенталски	idamaine
мийд	mõdu
куполи	kuplite
пепе	pepe
едвард	edvard
пчела	mesilane
пчела	bee
инвестиция	investeerimine
инвестиция	investeeringud
инвестиция	investeering
холт	holt
първоначална	algne
първоначална	esialgne
сегменти	segmentide
животинска	looma
животинска	loom
колесница	kaarik
отрови	mürgitab
махаращра	maharashtra
засегната	mõjutatud
обяснено	selgitas
обяснено	selgitati
обяснено	selgitatud
чехи	tšehhid
тупак	tupac
питон	pythoni
сабя	sabre
сабя	saber
сабя	mõõk
дий	dee
изгледи	väljavaade
изгледи	prospekt
изгледи	vaated
изгледи	seisukohad
предразсъдъци	eelarvamused
сириус	sirius
раян	ryan
признателност	tänud
признателност	tunnustust
подът	korrus
подът	põrand
демократите	demokraadid
гадже	sõbranna
гадже	tüdruksõber
ахмад	ahmad
фишър	fisher
фишър	fischer
съвместим	ühilduvad
паола	paola
решителен	otsustav
решителен	kindlaksmääratud
калий	kaalium
калий	kaaliumi
сравни	võrdlemine
сравни	võrdle
забелязана	märgatud
забелязана	nähtud
бюканън	buchanan
атлантида	atlantis
задар	zadari
астма	astma
ингрид	ingrid
хлор	kloori
кабелна	kaabel
уенди	wendy
стимул	stiimul
стимул	stiimulite
стимул	stiimul
незначителна	ebaoluline
незначителна	tähtsusetu
джоу	zhou
заподозрени	kahtlusalused
проводимост	juhtivus
маркъс	marcus
овчар	karjus
отговорности	vastutus
отговорности	kohustused
ксеркс	xerxes
куфарчето	portfell
куфарчето	kohver
пресни	värsked
пресни	värske
инвестира	investeerida
инвестира	investeerinud
инвестира	investeeritud
инвестира	investeeris
инвестира	investeerib
регистриране	registreerimine
смърч	kuuse
смърч	kuusk
опции	valikud
празненства	pidustused
мюсюлманин	moslem
мюсюлманин	moslemi
оповестява	avalikustab
оповестява	avalikustada
политиците	poliitikud
чейс	chase
чейс	tagaajamine
загриженост	mured
загриженост	muret
загриженост	mure
деформация	moonutamine
деформация	moonutus
деформация	deformatsiooni
фиксиран	fikseeritud
сантана	santana
ужасен	jube
ужасен	õudne
ужасен	kohutav
ужасен	kohutav
ужасен	hirmunud
обслужването	teenindus
тесто	lööja
тесто	tainas
прозрачни	läbipaistvad
прозрачни	läbipaistev
униформи	ühtlane
униформи	ühtsed
униформи	munder
лавата	laava
имунна	immuunne
лес	les
изстрели	lasud
тампа	tampa
евакуация	evakueerida
евакуация	evakueerimine
мъдри	tark
твен	twain
марките	margid
кокошки	kanad
кокошки	kanad
виста	vista
белтък	valk
белтък	proteiin
белтък	valgud
фонтана	fontana
густаво	gustavo
факс	faksi
журналистиката	ajakirjandus
вечни	igavest
вечни	igavene
мафията	maffia
нове	nove
местоимение	asesõna
пролог	proloog
вата	vatt
роулинг	rowling
мах	mach
осмо	kaheksas
атол	atoll
спирачка	pidurid
спирачка	pidur
дот	täpp
дот	dot
дот	täppi
кенгуру	känguru
шарън	sharon
зрели	küps
върнато	tagastatud
модифицирана	modifitseeritud
модифицирана	muudetud
ерусалим	jeruusalemma
овен	ram
овен	jäär
йонийско	joonia
вала	vala
спаски	spasski
астерикс	asterix
маккейн	mccain
намалено	vähenenud
намалено	vähenes
намалено	vähendatud
красавица	ilu
красавица	iludus
красавица	kaunitar
восък	vaha
лимон	sidrun
лимон	sidruni
лимон	lubja
израстване	kasv
израстване	majanduskasv
арън	aaron
арън	aron
любопитно	uudishimulik
чезена	cesena
елфи	haldjad
субективно	subjektiivne
калиев	kaalium
калиев	kaaliumi
затворите	vanglaid
затворите	vanglates
килия	rakk
килия	lahter
килия	rakkude
килия	raku
килия	lahtri
халил	khalil
ултиматум	ultimaatum
йорг	jörg
съвещание	koosolek
съвещание	kohtumine
чакам	ootan
чакам	ootel
чакам	ootamine
чакам	ootame
невалидни	vigane
въглеводороди	süsivesinikud
въглеводороди	süsivesinike
джоел	joel
заявление	taotlus
заявление	rakendus
заявление	kohaldamine
росарио	rosario
алтернативи	alternatiive
алтернативи	alternatiivid
нхл	nhl
премахнато	eemaldati
премахнато	eemaldatud
интензивност	osatähtsus
интензивност	intensiivsus
интензивност	valgustugevus
пристигане	saabumine
оахака	oaxaca
нападната	rünnatud
нападната	rünnati
нападната	rünnatud
нападната	ründasid
нападната	ründas
сърна	hirv
сърна	hirve
злодеи	kurikaelad
адресите	aadressid
позициониране	asetus
позициониране	paigutamine
позициониране	paigutus
маркировка	märgistus
маркировка	tähistamine
маркировка	tähistus
маркировка	märgistamine
маркировка	märgistus
маркировка	märgised
дневниците	ajakirjad
катовице	katowice
кандидатът	kandidaat
дарън	darren
болна	haige
болна	haiged
болна	haige
болна	haigeks
следене	jälgimine
следене	järelevalve
следене	jälgimine
следене	seire
следене	monitor
следене	monitori
следене	jälgida
следене	jälgija
баритон	bariton
радикално	radikaalne
радикално	radikaalselt
двустранни	kahepoolsed
двустранни	kahepoolne
документирано	dokumenteeritud
селби	selby
менсън	manson
наредено	tellis
наредено	tellitud
придобивки	omandamine
ковчег	kirstu
ковчег	kirst
техно	techno
перка	propelleri
перка	fin
сайръс	cyrus
археологията	arheoloogia
осемнадесет	kaheksateist
приятна	meeldiv
приятна	meeldivaks
коломбо	colombo
алекса	alexa
йейтс	yeats
йейтс	yates
терапията	teraapia
терапията	ravi
терапията	ravile
забавна	lõbu
забавна	lõbus
забавна	fun
интензивен	mahukas
интензивен	intensiivne
интензивен	pingeline
интензивен	intensiivne
ментор	mentor
джини	ginny
джини	jeannie
логистична	logistiline
сърбин	serbia
бреда	breda
капитали	pealinn
капитали	kapital
харпър	harper
натискане	vajutades
злодей	kurikael
гейл	gail
жалост	kahju
зоопарка	loomaaed
убеждение	veenmine
убеждение	veendumust
убеждение	veendumus
приемници	vastuvõtjate
седемдесетте	seitsmekümnendatel
шрьодер	schroeder
сурово	töötlemata
сурово	toores
сурово	toor
сурово	toorelt
агресивен	agressiivsed
агресивен	agressiivne
лешояд	raisakotkas
анемия	aneemia
анемия	aneemia
безсмислено	mõttetud
безсмислено	mõttetu
безсмислено	mõttetu
дъждовен	vihmane
лихва	intress
лихва	intressid
лихва	huvi
лихва	huvid
патология	patoloogia
емоционален	emotsionaalne
припаси	varud
припаси	tarned
припаси	tarvikud
антени	antennid
антени	antenn
антени	antennid
уфа	ufa
преносими	kantav
преносими	kaasaskantav
преносими	kaasaskantavad
дарени	annetatud
нежеланието	soovimatus
предпочитание	eelistus
предел	piirmäärad
предел	piirid
предел	piirangud
произшествия	õnnetused
произшествия	õnnetusi
произшествия	kaotused
ноел	noel
прилагателни	omadussõnad
бойците	hävitajad
бойците	võitlejad
качествен	kvalitatiivne
качествен	kvalitatiivsed
експозиции	näituste
вредители	kahjurite
вредители	kahjurite
изключено	keelatud
изключено	puudega
изключено	off
изключено	välistatud
купове	klastrite
сено	heina
сено	hein
сено	hay
брюж	bruges
хартата	harta
премахнете	eemaldamine
премахнете	eemalda
аслан	aslan
милионер	miljonär
пасок	pasok
небесата	taevas
шопен	chopini
живак	elavhõbeda
живак	elavhõbe
парадигма	paradigma
коридора	koridor
коридора	koridor
пладне	keskpäeval
пладне	keskpäev
пладне	keskpäeval
приятелки	sõbrad
приятелки	sõbrannad
блокчета	plokid
блокчета	plokkide
блокчета	kvartalit
поля	põllud
поля	väljad
инсталирана	paigaldatud
сребреница	srebrenica
подготвена	valmistatud
подготвена	ettevalmistatud
туберкулозата	tuberkuloosi
туберкулозата	tuberkuloos
маркирана	tähistatud
маркирана	märgitud
маркирана	märgistatud
пенджаб	pandžabi
бъбречна	neeru
нек	kaela
нек	kael
гладко	tõrgeteta
гладко	sujuv
гладко	mahe
гладко	sile
сузуки	suzuki
неправомерно	ebaseaduslikult
фарадей	faraday
пеги	peggy
ришельо	richelieu
смел	vapper
смел	vaprad
смел	vapp
смел	julge
смел	rasvane
смел	julge
изерния	isernia
елитна	eliit
коридори	koridorid
коридори	koridorid
коридори	koridorid
ултра	ultra
джем	cem
джем	moos
джем	moosi
джем	gem
джем	jem
труп	laiba
труп	laip
труп	laip
синтезира	sünteesitud
безпокойство	ärevus
безпокойство	rahutus
безпокойство	muret
безпокойство	mure
гледане	vaatamine
муниции	laskemoon
муниции	laskemoona
муниции	laskemoon
муниции	laskemoona
впечатляваща	muljetavaldav
замесен	kaasatud
ангъс	angus
индикатор	indikaator
индикатор	näitaja
индикатор	näidik
подкрепено	toetatud
подкрепено	toetas
годни	sobivad
годни	sobis
урок	õppetund
урок	õppetunni
нпо	mtü
картички	kaardid
картички	postkaardid
начинаещи	algaja
субстрат	substraat
обобщение	kokkuvõte
резервна	säästa
фонетична	foneetiline
геополитически	geopoliitilise
сушени	kuivatatud
виртуален	virtuaalne
амоняк	ammoniaagi
елементарна	liht
елементарна	elementaarne
касъл	loss
касъл	castle
касъл	lossi
тумор	kasvaja
тумор	kasvaja
настроението	meeleolu
настроението	tuju
асоциирани	partnerid
асоциирани	seotud
асоциирани	seostatud
еротични	erootiline
раздяла	lahkuminek
раздяла	eraldamine
раздяла	lahutamine
полимери	polümeerid
бора	bora
улов	püüa
улов	saak
улов	saagi
улов	saagi
улов	püük
улов	püüdmine
касета	kassett
касета	lindi
касета	lint
касета	linti
спектроскопия	spektroskoopia
рош	roche
възрасти	vanused
приложена	kohaldatud
приложена	rakendatud
междинна	vahepealne
магаре	eesel
печени	küpsetatud
печени	röstitud
ставите	liigeste
локо	loco
стипендии	stipendiumid
закръглени	ümar
закръглени	ümardatud
гонсало	gonzalo
хара	hara
оцветен	värviline
оцветен	värvilised
силвио	silvio
ней	ney
гъвкави	paindlik
гъвкави	paindlikud
сключено	sõlmitud
играчка	mänguasi
анатоли	anatoli
анатоли	anatoli
паста	pasta
паста	pasta
паста	asetamine
паста	aseta
моно	mono
кукла	nuku
кукла	nukk
равновесието	tasakaal
греда	kiir
изтеглени	allalaaditud
изтеглени	tühistatud
хибрид	hübriid
люси	lucie
люси	lucy
идентифициране	tuvastamine
идентифициране	tuvastada
идентифициране	tuvasta
идентифициране	kindlaks
идентифициране	identifitseerimine
идентифициране	tuvastamine
идентифициране	identifitseerimise
разрешен	lubatud
разрешен	lahendatud
разрешен	lahendatud
разрешен	lubatud
отровна	mürgine
повдигане	tõsta
повдигане	lift
повдигане	tõste
повдигане	tõste
повдигане	tõstmine
прошка	andestust
трап	trapp
съри	surrey
опростена	lihtsustatud
блеър	blair
блеър	blairi
самотен	üksildane
самотен	üksik
жандармерията	sandarmeeria
ценно	hinnaline
ценно	väärtuslik
геолози	geoloogid
чучулига	lõoke
кристиано	cristiano
кампо	campo
джун	juuni
джун	june
улесняване	kaasaaitamine
улесняване	hõlbustada
улесняване	hõlbustab
майсторски	meisterlik
русалка	merineitsi
алваро	alvaro
ботичели	botticelli
директивата	direktiivi
директивата	direktiiv
люблин	lublin
динозаври	dinosaurused
динозаври	dinosaurused
одер	oder
скиори	suusatajad
ддс	käibemaks
ддс	käibemaksu
пирамидите	püramiidid
инквизицията	inkvisitsiooni
последица	tagajärjeks
последица	tagajärg
отговорил	vastas
отговорил	vastasid
червей	ussi
червей	uss
фицджералд	fitzgerald
фей	faye
фей	fay
фей	fei
фашистки	fašistlik
токугава	tokugawa
съвест	südametunnistus
определящ	määratlemine
мехмет	mehmet
зла	kurjus
зла	kurja
зла	kuri
зла	õel
балерина	baleriin
екосистеми	ökosüsteemide
екосистеми	ökosüsteemi
бнд	rkt
пенсиониран	pensionil
пенсиониран	erus
плувец	ujuja
маус	hiir
маус	hiire
