les	az
bases	alapokat
bases	alapok
bases	bázisok
industrielle	ipari
andrew	andrás
andrew	andrew
diamètre	átmérője
diamètre	átmérő
diamètre	átmérőjű
peintures	festékek
peintures	festék
peintures	fest
peintures	festés
peintures	festmény
peintures	festmények
invasion	invázió
adversaire	ellenfél
adversaire	ellenfele
conduite	vezet
conduite	vezetés
conduite	vezetési
individus	magánszemélyek
individus	egyének
franchise	franchise
franchise	levonható
iran	iráni
iran	irán
blessés	sérültek
blessés	sérült
blessés	megsérült
blessés	sérült
blessés	sebesült
blessés	sérülés
blessés	sérültek
blessés	sérülések
conscience	lelkiismeret
conscience	tudatosság
conscience	tudatosság
conscience	tudat
conscience	eszméletét
conscience	tudata
maîtres	masters
maîtres	mesterek
représenté	képviselt
représenté	képviselte
expositions	kiállítások
expositions	kiállítás
expositions	bemutató
expositions	kiállítása
naples	nápolyi
naples	nápoly
naples	napoli
naples	nápoly
lion	oroszlán
peur	félelem
actives	aktív
actives	aktívak
prague	prága
prague	prágai
administratif	igazgatási
administratif	adminisztratív
lausanne	lausanne
peuples	népek
nomination	jelölés
nomination	jelölést
nomination	kinevezés
nomination	időpont
crime	bűntett
crime	bűncselekmény
crime	bűnözés
crime	bűn
crime	bűntény
crime	bűncselekmény
crime	bűncselekmények
chrétienne	keresztény
chrétienne	christian
chrétienne	keresztények
américaines	amerikai
respect	tiszteletet
respect	tisztelet
respect	megfelelés
respect	megfelelőség
respect	megfeleltetés
mobile	mobilos
mobile	mobile
mobile	mobil
chiffres	számadatok
chiffres	számok
chiffres	figurák
chiffres	számok
sœurs	nővérek
sœurs	testvérek
bientôt	hamarosan
bientôt	nemsokára
vendredi	péntek
vendredi	pénteki
vendredi	pénteken
spéciale	különleges
spéciale	speciális
commentaire	hozzászólás
commentaire	megjegyzés
commentaire	kommentár
véhicule	járművel
véhicule	jármű
véhicule	gépjármű
véhicule	járművek
della	della
irlandais	írek
irlandais	írország
irlandais	ír
densité	sűrűség
densité	sűrűsége
catholiques	katolikus
catholiques	katolikusok
catholiques	katolikusok
rare	ritka
transfert	átvitel
transfert	áthelyezés
transfert	transzfer
transfert	transzfer
blessé	sérültek
blessé	sérült
blessé	megsérült
blessé	sérült
blessé	sebesült
blessé	fáj
blessé	bántani
blessé	megsérült
annoncé	bejelentette
annoncé	bejelentett
annoncé	meghirdetett
annoncé	hirdetett
annoncé	meghirdetett
aile	szárnyat
aile	szárnya
aile	wing
aile	szárny
carré	carré
carré	square
carré	szögletes
carré	négyzetes
carré	tér
carré	négyzet
carré	négyzet
dimension	méretek
dimension	méretei
dimension	dimenzió
juive	zsidó
juive	zsidók
var	var
lit	ágyban
lit	ágyat
lit	ágy
floride	floridai
floride	floridában
floride	florida
floride	floridába
fera	will
fera	fog
fera	akarat
servi	szolgálta
servi	szolgált
situés	található
seuil	küszöb
milliers	ezer
milliers	ezrek
milliers	ezer
dirigeant	uralkodó
loup	loup
loup	farkas
loup	wolf
détroit	szoros
détroit	detroiti
détroit	detroitban
détroit	detroit
mémoires	emlékiratait
mémoires	emlékek
mémoires	emlék
mémoires	emlékirat
préparation	előkészületek
préparation	elkészítése
préparation	előkészítés
préparation	felkészülés
préparation	készítmény
préparation	előkészületek
préparation	felkészülés
préparation	készítmények
chronologie	kronológia
chronologie	idővonal
classiques	klasszikusokat
classiques	klasszikus
classiques	klasszikus
classiques	classic
minimum	minimum
minimum	minimális
minimum	legkisebb
minimum	minimálisan
minimum	minimális
minimum	minimálisan
révolutionnaire	forradalmi
nécessaires	kellett
nécessaires	szükséges
nécessaires	szükségesek
nécessaires	szükséges
bibliographie	bibliográfia
grave	komoly
grave	súlyos
grave	súlyos
grave	sírba
grave	sír
tourne	fordulj
tourne	spin
tourne	forgás
faute	hibás
faute	hibám
brunswick	brunswick
million	millió
poème	vers
poème	verset
extrait	részlet
extrait	kivont
extrait	kivonat
contribution	járulék
contribution	hozzájárulás
hill	dombon
hill	domb
hill	hegy
hill	dombra
hill	hegyen
hill	hill
rivières	folyók
rivières	rivers
directe	közvetlen
directe	direct
directe	közvetlenül
directe	egyenes
inférieure	alacsonyabb
inférieure	alsó
inférieure	lejjebb
inférieure	alsóbbrendű
renommé	átnevezték
renommé	neves
gris	ősz
gris	gray
gris	szürke
gris	ősz
gris	grey
gris	szürke
aquitaine	aquitaine
clément	clément
barbara	barbara
notoriété	tudatosság
notoriété	hírneve
notoriété	hírnév
euro	euró
euro	euró
euro	euróban
euro	euro
léger	fény
léger	light
léger	fényt
disponibles	elérhető
disponibles	rendelhető
danger	veszélyességi
danger	veszély
danger	veszély
désigné	kijelölt
désigné	kijelölt
désigné	kinevezett
wilson	wilson
plate	platform
similaire	hasonló
similaire	hasonlóak
similaire	hasonlók
travaillé	bevált
travaillé	dolgozott
travaillé	működött
municipalités	önkormányzatok
municipalités	települések
cordes	string
cordes	kötelek
cordes	kötél
cordes	szálat
golden	golden
golden	arany
détail	lakossági
détail	kiskereskedelmi
détail	részlet
détail	részletes
détail	részletek
détail	részleteket
dan	dan
accompagné	kísérte
hypothèse	feltevés
hypothèse	feltételezés
hypothèse	hipotézis
hypothèse	feltevés
hypothèse	feltételezés
hypothèse	elmélet
matériaux	anyagok
matériaux	anyag
matériaux	anyaga
matériaux	alapanyagok
matériaux	anyagok
risques	veszélyeket
risques	veszélyek
risques	kockázatok
risques	kockázat
risques	kockázat
risques	kockázatos
confluence	összefolyása
charlotte	charlotte
jury	esküdtek
jury	esküdtszék
jury	esküdt
anglo	anglo
révolte	felkelés
révolte	felkelés
révolte	lázadás
révolte	felkelés
révolte	lázadás
monnaie	pénz
monnaie	pénzt
monnaie	pénznem
monnaie	valuta
monnaie	fizetőeszköz
enseigne	zászlós
renommée	neves
renommée	átnevezték
renommée	hírnév
renommée	hírneve
renommée	hírnév
franc	franc
didier	didier
mac	mac
variété	fajta
ascension	felemelkedés
ascension	emelkedést
vendu	eladva
vendu	eladott
vendu	elkelt
dirigeants	kezelők
dirigeants	vezetők
dirigeants	vezetői
dirigeants	vezetők
ford	ford
jane	jane
frontières	korlátok
frontières	határokat
frontières	határok
frontières	határokon
frontières	határok
frontières	határok
frontières	határokon
frontières	határ
frontières	határon
frontières	határokon
observatoire	obszervatórium
ailes	szárnyai
ailes	szárnyakat
ailes	szárnyak
ailes	szárny
ailes	szárnyat
ailes	szárnya
ailes	wing
ailes	szárny
machines	gépezet
machines	gépek
machines	gép
machines	gépekkel
machines	gépek
machines	gép
julie	julie
institution	intézmény
institution	intézmények
donna	donna
caen	caen
organisations	szervezetek
organisations	szervezetek
varsovie	varsó
déclaré	bejelentett
présidentielle	elnöki
compter	gróf
compter	számolom
compter	számol
compter	számít
compter	visszaszámlálás
normale	szokásos
normale	normális
normale	normál
résolution	állásfoglalás
résolution	határozat
résolution	felbontás
pilotes	sofőrök
pilotes	vezetők
pilotes	versenyzők
pilotes	pilóták
pilotes	pilóta
pilotes	pilot
conquête	hódítás
conquête	uralkodj
colonie	kolónia
colonie	telep
hélène	hélène
hélène	helena
hélène	ellen
hélène	helene
hélène	helen
besoins	kell
besoins	szükséges
besoins	kell
besoins	szükséglet
besoins	szükségletei
besoins	szükségletek
genres	műfaj
genres	műfajok
genres	nemzetségek
bref	rövid
inférieur	alacsonyabb
inférieur	alsó
inférieur	lejjebb
inférieur	alsóbbrendű
cannes	cannes
neige	hó
neige	hófehérke
neige	havazás
postes	bejegyzések
postes	hozzászólások
discussions	beszélgetések
discussions	megbeszélések
discussions	viták
discussions	beszélgetések
discussions	vita
discussions	megbeszélés
discussions	beszélgetés
installer	telepítés
installer	telepítése
installer	telepítés
installer	telepíteni
installer	telepítése
défaut	alapértelmezés
défaut	alapértelmezett
discipline	fegyelem
responsabilité	kötelezettség
responsabilité	felelősség
responsabilité	nyilatkozat
responsabilité	felelősséget
responsabilité	felelősség
paysage	díszlet
paysage	táj
paysage	táj
poissons	halak
poissons	halak
poissons	hal
poissons	halat
couvent	kolostor
couvent	zárda
violence	erőszak
violence	erőszakos
coût	költség
coût	költségek
bains	fürdő
bains	fürdés
espoirs	reményeim
espoirs	reméli
espoirs	remény
espoirs	remélem
comics	képregények
comics	képregény
comics	képregényeket
africain	afrikai
bandes	bandák
bandes	szalagok
bandes	csík
bandes	felvételeket
bandes	szalagok
cellules	cella
cellules	sejt
cellules	sejtek
cellules	cellák
fosse	árok
fosse	verem
fosse	gödör
fosse	fosse
costumes	öltöny
costumes	öltönyt
costumes	jelmez
costumes	jelmezek
johnny	johnny
précisément	pontosan
précisément	konkrétan
précisément	kifejezetten
précisément	kimondottan
espoir	remény
espoir	remélem
actuels	áramlat
actuels	jelenlegi
actuels	aktuális
jardins	kertek
jardins	kert
jardins	kertje
jardins	garden
jardins	kertben
destinée	végzet
destinée	sors
médailles	érem
médailles	medál
médailles	kitüntetés
angers	angers
détails	részletek
détails	részleteket
détails	részlet
détails	részletes
déclaration	nyilatkozat
déclaration	nyilatkozata
déclaration	kimutatás
déclaration	állítás
déclaration	kijelentés
déclaration	nyilatkozat
déclaration	nyilatkozata
colonne	oszlop
populaires	népszerű
populaires	népszerűek
populaires	aktuális
monaco	monaco
fêtes	fesztiválok
gagner	win
gagner	nyerni
gagner	győzelem
gagner	nyerj
gagner	győzelem
gagner	nyerő
dijon	dijon
invité	meghívott
invité	meghívva
invité	vendég
affiche	plakát
affiche	poszter
affiche	kijelző
affiche	megjelenítés
affiche	megjelenítési
outil	szerszám
outil	eszköz
orientales	keleti
prêt	kész
prêt	hitel
prêt	kölcsön
publiés	közzétette
publiés	publikált
publiés	közzétett
mauvaise	bad
mauvaise	rosz
mauvaise	rossz
inventaire	leltár
inventaire	készlet
seigneurs	urak
violon	hegedű
effectué	végrehajtott
effectué	elvégzett
élevée	high
élevée	magas
élevée	magasan
élevée	emelkedett
élevée	megemelkedett
élevage	tenyésztés
élevage	tenyésztési
traditionnelle	hagyományos
traditionnelle	tradicionális
remplacement	helyettesíteni
remplacement	csere
remplacement	cseréje
islam	iszlám
battu	legyőzni
battu	megverték
battu	megvert
battu	legyőzte
battu	legyőzött
envoie	küld
envoie	küldi
envoie	küldj
envoie	küld
envoie	küldeni
réduit	csökkent
réduit	csökkentett
traces	traces
traces	nyomokban
traces	nyom
war	háború
égalité	egyenlőséget
égalité	egyenlőség
égalité	részvény
égalité	tőke
créateur	tervező
créateur	alkotó
créateur	teremtő
expliquer	elmagyarázni
environs	környezet
environs	környék
juridique	jogi
juridique	legális
juridique	törvényes
coalition	koalíció
intérêts	érdeklődés
intérêts	kamat
intérêts	érd
intérêts	kamatok
fox	róka
fox	fox
municipale	önkormányzati
inspecteur	nyomozó
inspecteur	detektív
inspecteur	felügyelő
inspecteur	ellenőr
due	esedékes
marais	mocsár
marais	marais
marais	mocsár
marais	marsh
moines	moines
moines	szerzetesek
kong	kong
chimie	vegyszerek
chimie	kémia
prenant	szed
poisson	halak
poisson	halak
poisson	hal
poisson	halat
poisson	poisson
fruits	gyümölcs
fruits	gyümölcsök
fruits	gyümölcsöt
fruits	gyümölcs
fruits	gyümölcsök
passion	szenvedély
chercheurs	kutatói
chercheurs	kutatók
secours	megmentési
secours	mentő
secours	mentés
chat	társalgás
chat	beszélgetés
chat	chat
chat	csevegés
chat	cica
chat	macska
stratégie	stratégia
stratégie	stratégiát
johann	johann
tirs	lövöldözés
tirs	lő
tirs	lövés
tirs	forgatás
sarah	sarah
retrait	zsugorodás
retrait	visszavonásáról
retrait	visszavonás
retrait	visszavonása
coopération	együttműködés
archipel	szigetcsoport
compagnies	vállalatok
compagnies	társaságok
compagnies	cégek
compagnies	vállalkozások
cités	idézett
cités	hivatkozott
géorgie	grúzia
géorgie	grúz
géorgie	grúzia
géorgie	georgia
âme	lélek
âme	soul
âme	lelkem
âme	lelked
gothique	gót
gothique	gótikus
bloc	blokk
méditerranée	mediterrán
méditerranée	méditerranée
visiteurs	látogatók
visiteurs	látogatói
visiteurs	látogató
clan	klán
répond	reagál
capital	főváros
capital	tőke
surnom	becenév
surnom	beceneve
express	express
express	expressz
veux	akarsz
veux	akar
veux	akarod
veux	akarom
électricité	elektromosság
électricité	villamosenergia
facile	könnyű
davantage	több
davantage	more
davantage	további
davantage	tobb
différent	más
différent	különböző
différent	eltérő
découvrir	felfedezni
découvrir	felfedezés
découvrir	felfedezése
découvrir	felfedezés
découvrir	felfedezni
découvrir	felfedezése
changements	módosítások
changements	változtatások
changements	változás
changements	változások
changements	változtatás
changements	változás
changements	változtatás
changements	megváltozott
changements	változások
fred	fred
chrétien	keresztény
chrétien	christian
chrétien	keresztények
chrétien	chrétien
oxford	oxford
croatie	horvátország
ange	ange
ange	angyal
ange	angel
ange	angyalka
chasseurs	vadászok
gaston	gaston
robin	robint
robin	robin
opinion	vélemény
opinion	véleményt
opinion	vélemények
agricoles	mezőgazdasági
agricoles	mezőgazdaság
bonnes	jó
classements	ranglista
classements	osztályozások
classements	osztályozás
récompenses	jutalmat
récompenses	jutalom
récompenses	díjak
récompenses	gála
xiv	xiv
conflits	konfliktusok
conflits	konfliktus
conflits	viták
conflits	ütközés
conflits	konfliktusok
conflits	konfliktus
transformation	feldolgozás
transformation	átalakulás
transformation	átalakítás
transformation	átalakítás
remplace	helyettesíti
remplace	helyettesíteni
cultures	termés
cultures	növények
cultures	kultúrák
étudier	tanulok
étudier	tanul
étudier	tanulás
étudier	vizsgálat
étudier	tanulmányok
étudier	tanulás
étudier	tanulmány
consacrée	megszentelt
lundi	hétfőn
lundi	hétfő
viii	viii
limitée	limited
limitée	limitált
limitée	korlátozott
limitée	korlátolt
andrea	andrea
accessible	elérhető
accessible	hozzáférhető
accessible	megközelíthető
accessible	érhető
universités	egyetemek
virginie	virginiában
virginie	virginia
virginie	virginiai
avantage	haszon
avantage	előny
avantage	előny
monts	hegység
monts	hegyek
deviennent	váljon
appui	támogatás
appui	támogatást
partout	bárhol
partout	bárhová
partout	mindenütt
partout	mindenhol
engagé	felbérelt
engagé	felvett
engagé	jegyesek
engagé	eljegyzés
engagé	besorozták
engagé	lekötött
engagé	elkövetett
engagé	elkötelezett
objectifs	célkitűzések
objectifs	célok
objectifs	célkitűzések
objectifs	célokat
objectifs	célok
ann	ann
écossais	skótok
écossais	skót
métier	foglalkozása
métier	szakma
métier	foglalkozás
soirée	party
soirée	buli
soirée	parti
soirée	este
soirée	estét
soirée	éj
soirée	este
soirée	éjjel
soirée	éjszaka
mélange	keverék
mélange	elegy
mélange	keverékek
mélange	mix
mélange	keverék
mélange	keverés
mélange	keverék
mine	enyém
montée	szerelt
montée	szerelve
montée	emelkedést
costa	costa
alphonse	alphonse
alphonse	alfonso
acquis	megszerezte
acquis	beszerzett
acquis	szerzett
acquis	megszerzett
lucien	lucien
disques	lemezek
disques	lemezek
représentent	képviselni
représentent	képviseli
sydney	sydney
qualifié	szakképzett
qualifié	képzett
qualifié	minősített
qualifié	képzett
qualifié	képesített
introduit	bevezetett
introduit	bemutatott
caractéristique	jellemző
caractéristique	jellegzetes
caractéristique	funkció
nba	nba
howard	howard
charlie	charlie
communautaire	közösség
communautaire	közösségi
guitariste	gitáros
évêques	püspökök
évêques	futó
évêques	bishop
évêques	püspök
défendre	megvédeni
conséquences	következmény
conséquences	következmények
conséquences	következményei
maires	polgármester
elizabeth	erzsébet
elizabeth	elizabeth
recevoir	kapni
recevoir	átvevő
performances	előadás
performances	teljesítmény
performances	előadások
autrichien	osztrák
autrichien	ausztria
brest	brest
pianiste	zongorista
étrangère	külföldi
étrangère	kül
étrangère	külföldiek
friedrich	friedrich
occupé	elfoglalt
occupé	megszállt
occupé	foglalt
occupé	elfoglalt
archéologique	régészeti
musées	múzeumok
musées	múzeum
musées	múzeumi
musées	múzeum
musées	museum
réussi	sikeres
réussi	sikeresen
réussi	sikerült
armand	armand
antiquité	antik
antiquité	ősi
antiquité	ős
antiquité	ókori
antiquité	antik
antiquité	ókor
brésilien	brazil
brésilien	brazília
produite	termelt
produite	gyártott
produite	előállított
doctorat	doktori
doctorat	doktori
doctorat	doktori
doctorat	phd
centaines	száz
vestiges	ereklyéket
calcul	számítási
calcul	számítások
calcul	számítás
calcul	számítások
calcul	számítás
rêve	álmodj
rêve	álma
rêve	álom
rêve	álmokat
rêve	álmok
rêve	álom
mathieu	matthew
mathieu	máté
mathieu	mathieu
camille	camille
dérivés	származékok
dérivés	származékos
aspects	szempontok
aspects	szempontjai
simples	egyszerű
simples	szimpla
simples	egyéni
plaque	tányér
plaque	lemez
plaque	tányért
fondateurs	alapítók
nez	orr
nez	orrot
quai	wharf
quai	rakpart
quai	dokk
quai	platform
démocratie	demokrácia
meurtre	gyilkosság
barre	helm
barre	kormányos
barre	bar
barre	bár
barre	barre
meilleures	jobb
meilleures	jobban
meilleures	legjobbak
meilleures	legjobb
meilleures	best
métropole	metropolis
neuvième	kilencedik
minute	perc
élite	elit
applications	alkalmazások
applications	kérelmek
applications	alkalmazások
aîné	idősebbek
aîné	öregebb
aîné	idősebb
aîné	régebbi
aîné	legidősebb
aîné	idősebb
aîné	rangidős
aîné	senior
aîné	végzős
aîné	legidősebb
aîné	legöregebb
aîné	legősibb
aîné	legrégebbi
verre	glass
verre	üveg
verre	pohár
verre	igyál
verre	ital
verre	igy
équipement	berendezés
équipement	berendezések
équipement	felszerelés
équipement	felszerelések
abandon	elhagyni
queue	sorba
queue	sor
queue	sorban
queue	fasz
queue	farok
queue	kakas
queue	farka
queue	farok
queue	írás
ivoire	elefántcsont
hong	hong
ivan	ivan
ivan	iván
partisans	partizánok
partisans	támogatók
partisans	támogatói
design	dizájn
design	tervezési
design	design
design	tervezés
pistes	lejtő
pistes	lejtőkön
pistes	nyomok
pistes	nyomokat
pistes	sínek
exécutif	végrehajtó
exécutif	ügyvezető
jonathan	jonathan
tenue	szerelés
tenue	ruha
jacob	jacob
mythologie	mitológia
belgrade	belgrád
revenu	bevétel
revenu	bevételek
revenu	jövedelem
revenu	bevétel
revenu	jövedelmek
revenu	bevételek
revenu	jövedelme
guinée	guinea
guinée	guineai
gamme	tartomány
gamme	távolság
basilique	bazilika
confédération	államszövetség
dessinateur	fiók
dessinateur	tervező
dessinateur	karikaturista
jimmy	jimmy
regard	tekintet
regard	tekintete
rallye	rally
rallye	gyülekező
rallye	gyűlés
valence	valencia
valence	valence
amitié	barátság
dossier	dosszié
dossier	könyvtár
dossier	dosszié
dossier	mappa
dossier	fájl
dossier	file
dossier	akta
diego	diego
maladies	betegségek
maladies	betegségek
maladies	betegség
maladies	megbetegedés
oiseau	oiseau
oiseau	madár
maximale	legfeljebb
maximale	maximum
maximale	maximális
verte	zöld
citer	idézet
constructeur	építő
constructeur	építész
constructeur	konstruktor
constructeur	gyártó
péninsule	félsziget
francesco	francesco
campagnes	kampányok
compilation	válogatás
compilation	összeállítás
connaissances	ismerősök
connaissances	tudás
connaissances	ismeretek
terrestre	földi
terrestre	földfelszíni
terrestre	szárazföldi
budapest	budapest
budapest	budapesten
budapest	budapesti
représentations	előadások
noble	nemes
noble	noble
ambassadeur	nagykövet
inverse	inverz
inverse	fordítva
inverse	fordított
opérateur	operátor
opérateur	kezelő
opérateur	üzemeltető
opérateur	kereskedő
possession	birtoklás
souvenir	emlék
souvenir	memória
souvenir	emlék
souvenir	emlékezet
souvenir	emlékek
forteresse	erőd
ennemis	ellenség
ennemis	ellenségek
ennemis	ellenségei
ennemis	ellenség
sections	szakaszok
sections	szelvény
viens	gyere
positions	pozíciók
positions	pozíció
engagement	eljegyzési
engagement	eljegyzés
engagement	aktivitás
engagement	elkötelezettség
são	são
localités	üdülőhelyek
inscrits	bejegyzett
inscrits	regisztrált
inscrits	nyilvántartott
inscrits	beiratkozott
quarante	negyven
hectares	hektár
hectares	hektár
golfe	öböl
italiens	olaszok
italiens	olasz
italiens	olaszország
navy	flotta
navy	haditengerészet
navy	tengerészet
commandeur	parancsnok
supprimé	törölve
supprimé	törölt
supprimé	eltávolították
supprimé	eltávolított
supprimé	eltávolította
douglas	douglas
listes	jegyzék
listes	lista
listes	listák
listes	listákat
boy	fiú
lecteur	lejátszó
lecteur	játékos
lecteur	vezetni
lecteur	vezess
lecteur	meghajtó
lecteur	olvasó
remise	kedvezmény
établie	letelepedett
tire	lőni
tire	lő
tire	lő
hop	hop
christopher	christopher
christopher	kristóf
maintenir	fenntartása
maintenir	fenntartani
maintenir	fenntartása
réduire	csökken
réduire	csökkenés
réduire	csökkentése
réduire	csökkentése
réduire	csökkentik
réduire	csökkenteni
réduire	csökkentse
anderson	anderson
christine	krisztina
christine	christine
goût	aroma
goût	íz
goût	íze
morceaux	darabok
morceaux	darabjai
morceaux	darab
morceaux	darabokban
morceaux	nyomok
morceaux	nyomokat
morceaux	sínek
sélectionné	kijelölt
sélectionné	kiválasztva
sélectionné	kiválasztott
venus	vénusz
miller	molnár
miller	miller
dédié	elkötelezett
exil	száműzetés
exil	száműzött
terminé	elkészült
terminé	befejezett
terminé	kész
terminé	befejeződött
terminé	elkészült
terminé	befejezett
cambridge	cambridge
construits	épült
construits	épített
construits	felépített
construits	beépített
fixe	rögzített
fixe	fix
fixe	rögzítve
fixe	vezetékes
sncf	sncf
ventes	eladások
ventes	eladás
ventes	értékesítés
ventes	értékesítési
relative	relatív
relative	viszonylagos
relative	rokon
instruction	utasítás
cancer	rákos
cancer	rák
remis	leadott
donald	donald
agents	ügynökök
observation	észrevétel
observation	megfigyelés
parallèlement	párhuzamos
parallèlement	párhuzamosan
fréquence	frekvencia
fréquence	gyakoriság
fréquence	gyakorisága
dure	kíméletlen
dure	durva
dure	nehéz
dure	kemény
scrutin	felmérés
scrutin	szavazás
sortant	kimenő
vins	bor
vins	borok
vins	borok
employés	alkalmazottak
employés	munkavállalók
employés	foglalkoztatottak
employés	munkatársak
out	ki
forum	fórum
forum	fórumon
lanceur	kilövő
lanceur	dobó
lanceur	korsó
solaire	napenergia
alimentation	étel
alimentation	élelem
alimentation	élelmiszerek
alimentation	táplálék
alimentation	élelmiszer
alimentation	tápanyag
alimentation	táplálkozás
alimentation	táplálék
alimentation	táplálkozási
neutre	semleges
tués	megölt
tués	megölte
empêcher	megelőzni
empêcher	megelőzése
orthodoxe	ortodox
citoyens	állampolgárok
citoyens	polgárok
vladimir	vlagyimir
vladimir	vladimir
stadium	stadion
stadium	stadionban
ouvriers	dolgozók
ouvriers	munkavállalók
ouvriers	munkások
pseudonyme	alias
pseudonyme	álnév
pseudonyme	becenév
pseudonyme	beceneve
pseudonyme	álnév
humanité	emberség
humanité	emberiség
clé	kulcsfontosságú
clé	key
clé	kulcs
manuscrit	kéziratot
manuscrit	kézirat
manuscrit	tekercs
manuscrit	tekercset
déterminer	meghatározására
déterminer	meghatározni
défaites	vereség
défaites	legyőzni
colline	dombon
colline	domb
colline	hegy
colline	dombra
colline	hegyen
colline	hill
who	ki
who	aki
divisions	körzetek
divisions	osztályok
dédiée	elkötelezett
gustave	gustav
gustave	gustave
longues	hosszú
régionales	regionális
continent	kontinensen
continent	kontinens
naturelles	természetes
trésor	kincsek
trésor	kincs
trésor	kincsem
trésor	kincstár
ruines	romok
ruines	romokban
technologies	technológiák
technologies	technológia
technologies	technika
précis	pontos
précis	precíz
précis	pontos
existent	léteznek
existent	létezni
existent	létezik
porto	porto
bourbon	bourbon
difficulté	nehézségek
difficulté	nehézséget
difficulté	nehézség
franz	franz
ombre	árnyékok
ombre	árnyék
ombre	árnyak
ombre	árnyék
ombre	árnyékok
ombre	árny
ombre	árnyék
ombre	ombre
maritimes	tengeri
maritimes	tengerészeti
équipements	berendezés
équipements	berendezések
équipements	felszerelés
équipements	felszerelések
équipements	felszerelés
équipements	létesítmények
vapeur	gőz
vapeur	gőzzel
vapeur	gőz
interview	interjú
bay	öböl
bay	bay
colonnes	oszlop
colonnes	oszlop
colonnes	oszlopok
pôle	rúd
républicain	republikánusok
républicain	republikánus
attribué	hozzárendelve
attribué	kijelölt
attribué	kiosztott
attribué	megítélt
attribué	odaítélt
choisit	választott
choisit	választotta
choisit	választja
choisit	kiválasztja
rédacteur	író
rédacteur	szerkesztője
rédacteur	szerkesztő
stanley	stanley
muet	néma
muet	csendes
muet	néma
muet	némán
historiens	történészek
pétersbourg	petersburg
couvre	borító
couvre	takaró
garçon	fiú
garçon	pincér
western	nyugati
western	nyugat
western	western
vérifier	ellenőrizni
vérifier	csekk
vérifier	csekket
vérifier	ellenőrzés
proposer	javaslom
transmission	átvitel
transmission	továbbítás
transmission	adás
transmission	átviteli
soldat	katona
veille	készenléti
présentée	bemutatott
canadiens	kanadai
canadiens	kanadaiak
jersey	jersey
sénégal	szenegál
option	opció
option	lehetőség
pluie	rain
pluie	eső
commentaires	visszajelzés
commentaires	megjegyzések
commentaires	hozzászólás
commentaires	megjegyzés
commentaires	hozzászólások
commentaires	észrevételek
fpu	fpu
turin	torino
turin	torinói
poitou	poitou
touche	touche
touche	kulcsfontosságú
touche	key
touche	kulcs
touche	érintés
automatique	auto
automatique	automata
automatique	automatikus
automatique	automata
automatique	automatikus
compétences	hatáskörök
compétences	kompetenciák
compétences	készségek
compétences	képességek
compétences	készség
compétences	szakértelem
compétences	szakértelemmel
compétences	szakértelem
compétences	képesség
compétences	készség
compétences	hatáskörök
compétences	hatáskör
extrêmement	rendkívül
neveu	unoka
neveu	unokaöccse
mohamed	mohamed
hubert	hubert
commerciale	reklám
commerciale	kereskedelmi
cinquante	ötven
cinquante	fifty
publicité	nyilvánosság
publicité	hirdetési
publicité	hirdetések
publicité	hirdetés
publicité	reklám
publicité	hirdetés
publicité	reklám
souverain	uralkodó
souverain	szuverén
associés	munkatárs
associés	társult
associés	társai
chargée	feltöltve
chargée	töltve
chargée	terhelt
chargée	töltött
chronique	chronicle
chronique	oszlop
chronique	krónikus
charte	charta
renault	renault
arrivé	megérkezett
arrivé	megérkeztek
échecs	sakk
frais	frissen
frais	friss
frais	díjak
frais	illetékek
frais	ráfordítások
frais	kiadások
frais	költségek
traite	kereskedés
pérou	perui
pérou	peru
bac	bac
bloqué	letiltott
judiciaire	igazságügyi
judiciaire	igazságszolgáltatás
palette	paletta
indépendante	független
indépendante	önálló
indépendante	függetlenek
tramway	villamos
tramway	villamos
tramway	villamosok
tramway	villamos
peintres	festők
élisabeth	erzsébet
élisabeth	elizabeth
élisabeth	elisabeth
amiens	amiens
louvre	louvre
troubles	rendellenességek
troubles	bajok
troubles	gondok
troubles	nyugtalanság
marco	marco
lès	lès
offensive	sértő
offensive	támadó
amie	barát
amie	barátom
alias	alias
alias	álnév
alias	alias
alias	álnév
alias	álneveket
concentration	koncentrációja
concentration	koncentráció
concentration	összefonódás
concentration	koncentrációt
intention	szándék
intention	szándéka
intention	szándék
intention	szándéka
nombres	számok
précision	precíziós
précision	pontosság
précision	pontosság
passagers	utas
passagers	utasok
passagers	utas
degré	fokban
degré	fok
degré	fokozat
degré	diploma
degré	fok
puissant	erőteljes
puissant	erős
espagnols	spanyolok
espagnols	spanyolul
espagnols	spanyolok
espagnols	spanyol
correspondance	levelezés
correspondance	levélváltás
correspondance	egyező
correspondance	mérkőzés
correspondance	egyezés
correspondance	találat
correspondance	meccs
correspondance	gyufa
correspondance	egyezik
hamilton	hamilton
partiellement	részben
partiellement	részleges
partiellement	részlegesen
partiellement	részben
partiellement	részlegesen
tim	tim
organismes	szervezetek
organismes	szervezetek
organismes	organizmus
organismes	élőlények
organismes	hivatalok
organismes	ügynökségek
sauver	mentés
sauver	megmenteni
sauver	mentése
sauver	megtakarítás
sauver	mentés
sauver	megmenteni
juniors	juniors
juniors	junior
visage	arc
visage	arcát
visage	arc
visage	arca
possibles	lehetséges
provoque	provokálja
future	jövőbeli
future	jövő
danois	dán
danois	dane
danois	dán
danois	dánok
montrer	mutasd
montrer	show
conférences	konferencia
conférences	konferencián
conférences	előadások
