категория	kategooria
нигер	nigeri
топор	kirves
топор	kirves
манхэттен	manhattanil
манхэттен	manhattan
манхэттен	manhattani
роса	kaste
поставляется	tarnitud
вольт	volt
вольт	bolt
вольт	volti
банкир	pankur
приветствие	tervitus
неприятно	ebameeldiv
осей	telgede
профилактика	ennetamine
профилактика	profülaktika
профилактика	ennetamise
профилактика	vältimine
чувствую	tunneta
коэффициентов	koefitsiendid
старения	vananemise
старения	vananemine
старения	vananemine
андерсен	andersen
вип	vip
оливия	olivia
какао	kakao
какао	cacao
баронесса	paruness
эстрада	estrada
допроса	ülekuulamine
допроса	ülekuulamise
трубе	trompet
покупка	ostu
покупка	ostmine
покупка	ost
покупка	ostmine
покупка	ostes
покупка	ostmine
благословения	õnnistus
благословения	õnnistust
разгона	laiali
танцор	tantsija
взаимосвязь	suhe
взаимосвязь	seos
взаимосвязь	suhted
еда	toit
еда	toitu
еда	söök
грузин	grusiinid
дэй	päev
дэй	päeva
правосудие	õiglus
правосудие	õigusemõistmine
ориентированный	orienteeritud
сандерс	sanders
муравей	sipelgas
хэбэй	hebei
гимны	hümnid
кими	kimi
полоски	ribad
обновить	uuendus
обновить	uuendamine
обновить	uuenda
обновить	update
обновить	uuendus
обновить	ajakohastamine
обновить	uuendamine
бали	bali
монстры	koletised
монстры	koletisi
расширенная	laiendatud
расширенная	pikendatud
расширенная	laiendatud
звери	elukad
звери	elajad
звери	loomi
звери	loomad
рыбак	kalamees
брошюры	brošüürid
бангкок	bangkoki
бангкок	bangkokis
худший	halvim
репетиции	proov
гуандун	guangdongi
щиты	kilbid
сеговия	segovia
клифф	kalju
клифф	cliff
упростить	lihtsustada
упростить	lihtsustatud
ванесса	vanessa
партнеров	partnerid
коимбра	coimbra
индивидуальное	üksikute
индивидуальное	individuaalsed
индивидуальное	individuaalne
пророков	prohvetid
тематический	temaatiline
тематический	temaatiliste
наследование	päranduse
печень	maksa
печень	maks
заговорщиков	vandenõulased
мпа	mpa
замерзает	külmub
бишкек	biškekis
милтон	milton
байрон	byron
участвовавшие	osalev
участвовавшие	osalevad
кузнец	sepp
картман	cartman
константы	konstandid
десятой	kümnes
корреспонденции	kirjavahetus
таза	vaagen
таза	vaagna
бри	bree
берген	bergeni
уходу	hoolitsev
уходу	hooliv
двадцатого	twentieth
реорганизация	ümberkorraldused
реорганизация	ümberkorraldamise
реорганизация	ümberkorraldamine
запятая	koma
возражение	vastuväide
возражение	protest
возражение	vastuväited
номинально	nominaalselt
автономия	autonoomia
автономия	sõltumatus
псы	koerad
сомерсет	somerset
либерии	libeeria
либерии	libeeria
максвелл	maxwell
хорн	horne
хорн	sarv
предложите	soovita
ведьм	nõiad
йога	jooga
успешная	edukas
успешная	edukad
янцзы	jangtse
сапоги	saapad
девон	devon
слушатель	kuulaja
акимов	akimov
торы	toora
стада	karjad
стада	karja
стада	kari
устойчивый	säästev
устойчивый	säästva
устойчивый	jätkusuutlik
вспышка	puhang
вспышка	flash
вспышка	välk
таити	tahiti
карри	karri
витамин	vitamiin
витамин	vitamiini
кроу	vares
кроу	crowe
заблокирована	blokeeritud
гармония	harmoonia
сдались	tagastatud
гимнаст	võimleja
шпион	spioon
противоположное	vastand
противоположное	vastupidine
преобразовать	teisendamine
преобразовать	muuta
коди	cody
фрейзер	fraser
фрейзер	frazier
фрейзер	frasier
силуэт	siluett
рец	retz
оправдано	põhjendatud
оправдано	õigustatud
аниматор	animaator
палау	palau
мумбаи	mumbai
настоял	nõudis
хороша	tubli
хороша	hea
посуда	nõud
посуда	nõusid
манипуляции	manipuleerimine
фары	esituled
пуэбла	puebla
доступный	ligipääsetav
доступный	juurdepääsetav
доступный	kättesaadav
попа	tagumik
чао	chao
удобрения	väetis
удобрения	väetis
удобрения	väetiste
удобрения	väetised
моральный	moraal
моральный	moraalne
моргана	morgan
моргана	morgana
закрытая	kinnine
закрытая	suletud
психики	psüühika
ноэль	noël
ноэль	noel
сексуальное	seksuaalse
сексуальное	seksuaalne
подготовлена	valmistatud
подготовлена	ettevalmistatud
удовлетворение	rahulolu
удовлетворение	rahuldav
существительное	nimisõna
удивляет	üllatav
зуба	hammas
зуба	hamba
арьеж	ariège
суждение	kohtuotsus
суждение	kohtuotsuse
рептилий	roomajad
аварий	õnnetused
аварий	õnnetusi
ляонин	liaoningi
эмми	emmy
эльвира	elvira
умирают	suremine
умирают	suremas
нарушены	rikutud
намибия	namiibia
сформулированы	sõnastatud
кано	kano
партнер	partner
партнер	paarimees
асфальт	asfalt
рельсов	rööpad
кобальта	koobalt
координация	koordineerimine
координация	kooskõlastamine
стационарных	fikseeritud
стационарных	seisva
дипломы	diplomid
дипломы	diplom
бомон	beaumont
дневное	päevavalgust
дневное	päeval
дневное	päev
очистка	puhastus
очистка	puhastamine
очистка	koristamine
галло	gallo
мотивация	motivatsioon
мотивация	motivatsiooni
разработчикам	arendajad
родословная	sugupuu
спасла	päästetud
этажный	korruseline
эдинбург	edinburghi
мириам	miriam
льготы	kasu
льготы	hüvesid
страданий	viletsus
приземлился	maandunud
приземлился	maandus
ухудшилось	halvenenud
ухудшилось	halvenes
ухудшилось	halvenenud
трафик	liikluse
трафик	liiklus
трафик	liikluses
томсон	thomson
избежал	vältinud
актуальным	aktuaalne
зарегистрироваться	registreerida
зарегистрироваться	register
зарегистрироваться	registrisse
зарегистрироваться	registreeru
зонд	sond
коз	kitsed
георге	gheorghe
янки	yankees
янки	yankee
демонстрацию	tõendamine
демонстрацию	demonstratsioon
ячейка	rakk
ячейка	lahter
ячейка	rakkude
ячейка	raku
ячейка	lahtri
нант	nantes
сполето	spoleto
компромисса	kompromiss
компромисса	kompromissi
водки	viin
брендов	kaubamärkide
приостановить	paus
приостановить	pausi
меир	meir
торжество	tähistamine
регулирует	reguleeritakse
регулирует	reguleerib
гарден	aia
гарден	aed
шевчук	ševtšuk
ядовитые	mürgine
мрамор	marmor
исповедь	ülestunnistus
дебаты	arutelu
дебаты	debatt
дебаты	arutelud
гриффин	griffin
кресла	toolid
одиннадцатый	üheteistkümnes
боруссия	borussia
иордания	jordan
иордания	jordaania
винница	vinnõtsja
пляжи	rannad
водителей	sõitjad
водителей	autojuhid
водителей	juhid
произвол	omavoli
литургия	liturgia
дино	dino
корнелия	cornelia
банку	purk
банку	purki
банку	purgi
банку	jar
сандро	sandro
одри	audrey
корунья	coruña
колонке	sammas
колонке	kolonn
колонке	veerg
колонке	veeru
ксавье	xavier
кисть	pintsel
кисть	harja
кисть	pintsel
каспар	kaspar
каспар	caspar
уругвае	uruguay
олбани	albany
обещаю	lubadus
пакт	pakti
пакт	pakt
пакт	covenant
злоупотребление	kuritarvitamine
злоупотребление	kuritarvitamise
запреты	keelud
запреты	keelud
бадахос	badajoz
совесть	südametunnistus
внуки	pojapojad
внуки	lapselapsed
канцелярия	kontor
канцелярия	büroo
канцелярия	kabinet
коробку	box
коробку	kast
коробку	karp
коробку	kasti
коробку	lahter
низко	madal
низко	madala
низко	madalad
молитву	palve
молитву	palved
признавая	tunnistades
признавая	tunnistades
доу	dow
доу	doe
пилотируемых	mehitatud
путешествует	reisib
воспринимают	tajuvad
харпер	harper
спецификация	spetsifikatsioonid
спецификация	täpsustus
спецификация	spetsifikatsioon
сессий	istungid
лам	lam
заглянуть	piilu
линч	lynch
приключение	seiklus
приключение	seiklused
пытки	piinamine
иллюзии	illusioonid
иллюзии	illusioon
курдов	kurde
курдов	kurdid
идальго	hidalgo
селин	céline
селин	celine
витамина	vitamiin
витамина	vitamiini
цепочка	kaelakee
цепочка	kett
цепочка	ketti
цепочка	ketid
цепочка	ahel
любляна	ljubljana
окружают	ümbritsevad
позвонков	selgroolüli
чаплин	chaplin
ринго	ringo
дрейк	drake
гней	gnaeus
управляемый	kontrollitud
управляемый	kontrollitav
управляемый	manustatud
управляемый	õnnestus
эррера	herrera
бензин	bensiin
бензин	gaas
бензин	gaasi
бензин	bensiin
бензин	bensiin
лодзи	łódźi
исламские	islami
файловой	failisüsteemi
спасли	päästetud
элвис	elvis
барака	barack
карачи	karachi
горизонтальные	horisontaalsed
горизонтальные	horisontaalne
пустое	tühi
пустое	tühjad
тристан	tristan
отечество	isamaa
ограниченная	piiratud
ограниченная	limited
управляемые	manustatud
управляемые	õnnestus
левон	levon
шевалье	rüütel
корк	korgi
корк	kork
лана	lana
жестко	raske
жестко	kõva
жестко	kõva
жестко	sitke
жестко	karm
чавес	chávez
чавес	chavez
усилитель	võimendi
салах	salah
ковры	vaibad
ковры	vaibad
бонне	tanu
уменьшилась	vähenenud
уменьшилась	vähendatud
булонь	boulogne
гросу	grosso
гаррисон	garrison
гаррисон	harrisoni
гаррисон	harrison
невольно	tahtmatult
невольно	tahtmatult
берт	bert
берт	burt
получше	parem
получше	paremad
получше	paremini
рассчитаны	arvutatud
рассчитаны	arvutatud
рпг	rpg
пул	poole
пул	bassein
пул	basseini
ракообразных	koorikloomad
ракообразных	vähid
повернуть	pööra
повернуть	pööramine
бреда	breda
стопам	sammud
стопам	jälgedes
мауро	mauro
эстетика	esteetika
павлодар	pavlodar
кровавая	verine
рецептор	retseptorid
рецептор	retseptori
рубенс	rubens
доказали	tõestas
доказали	tõestasid
флетчер	fletcher
солсбери	salisbury
гуд	hood
раба	orja
раба	ori
лилль	lille
ковёр	vaip
ковёр	vaipa
ковёр	vaip
секторов	sektorid
тяньцзинь	tianjini
проникли	tunginud
хлора	kloori
радар	radar
бала	bala
верона	verona
плотная	tihe
сабина	sabine
убеждение	veenmine
убеждение	veendumust
убеждение	veendumus
канализации	kanalisatsioon
канализации	kanalisatsioon
канализации	kanalisatsiooni
канализации	reovee
сантана	santana
яма	auk
яма	pit
яма	yama
распространить	jaotada
эрозии	erosiooni
инновации	uuendused
инновации	innovatsioon
инновации	uuendus
инновации	uuendused
добавок	lisandid
добавок	söödalisandid
добавок	lisaained
зарабатывать	teeni
беременна	rase
ирвинг	irving
полезность	kasulikkus
полезность	kasulikkuse
пустошь	tühermaa
наверх	ülakorrusel
наверх	üleval
качественная	kvalitatiivne
качественная	kvalitatiivsed
мотоциклы	rattad
мотоциклы	mootorrattad
придает	lisatud
девятой	üheksanda
девятой	üheksas
аутентификации	autentimine
аутентификации	autentimine
игил	isis
амин	amin
амин	amiin
кэй	kay
боясь	kartes
кюри	curie
приглашаю	kutsu
приглашаю	kutse
ури	uri
подходящее	sobiv
подходящее	sobilik
подходящее	sobivad
тысячелетие	aastatuhande
моралес	morales
спит	magab
спит	magab
спит	magamine
спит	magab
мелисса	melissa
насир	nasir
аккумулятор	patarei
аккумулятор	aku
кролик	jänes
кролик	küülik
лягушки	konnad
лягушки	konna
лягушки	konn
поли	polü
поли	poli
виртуальные	virtuaalne
выражено	väljendatud
яхты	jaht
яхты	jahid
рекс	rex
новорожденных	vastsündinu
новорожденных	vastsündinud
новорожденных	vastsündinud
шут	narr
нагрузок	koormused
баллистических	ballistiliste
перчатки	kindad
перчатки	kinnas
перчатки	kinda
масонство	vabamüürlus
кэролайн	caroline
ооп	plo
бергман	bergman
перт	perthi
воссоздать	taasluua
форте	forte
покрытий	katete
люсьен	lucien
осложнения	tüsistused
корфу	kérkyra
тролль	troll
сленг	släng
стабилизация	stabiliseerub
стабилизация	stabiliseerimine
стабилизация	stabiliseerimine
фармакологии	farmakoloogia
сюзанна	susannah
сюзанна	susanne
сюзанна	suzanne
сюзанна	susanna
тауэр	tower
тауэр	torn
применимо	kohaldatav
конкурировать	võistelda
конкурировать	võistlema
конкурировать	konkureerida
бойд	boyd
условные	tingimuslikud
условные	tingimuslik
условные	tingimustega
годовая	aastane
годовая	aastased
фар	esituled
сина	cena
евы	eva
мутантов	mutandid
ребра	ribid
ребра	ribi
уполномоченных	volinikud
осколки	fragmendid
осколки	killud
осколки	killud
чувствуется	tundub
чувствуется	tunneb
гвен	gwen
дистрибьютор	levitaja
ищите	otsimine
ищите	otsi
ищите	otsing
парку	parka
лейла	laila
лейла	leila
лейла	layla
хейли	haley
хейли	hailey
хейли	hayley
брайтон	brighton
йен	lan
йен	ian
йен	jeeni
архангел	peaingel
хамид	hamid
ящерица	sisalik
аренда	rentimine
аренда	rentimine
аренда	rendi
аренда	üür
аренда	üüri
аренда	laenutada
аренда	rent
закрывается	sulgeb
закрывается	suletakse
стимулирует	stimuleerib
неприятности	mured
неприятности	probleemid
уведомления	teated
уведомления	teatamine
уведомления	teade
уведомления	teavitamine
реформирования	reformimise
руби	ruby
джанни	gianni
психологическое	psühholoogiline
неверное	ebaõige
уведомление	teatamine
уведомление	teade
уведомление	teavitamine
уведомление	märka
уведомление	teade
приобретены	soetatud
приобретены	omandatud
братиславе	bratislava
ожидание	ootus
ожидание	ootused
ожидание	ootus
ожидание	ootan
ожидание	ootel
ожидание	ootamine
ожидание	ootame
засухи	põud
засухи	põuad
засухи	põud
стерео	stereo
обогащения	rikastab
обогащения	rikastamise
устал	väsinud
кола	koka
кола	koola
кола	coca
кола	koksi
кола	koola
кола	cola
брэндон	brandon
простить	andesta
простить	andestada
пастбища	karjamaa
прп	edp
кредиты	krediit
кредиты	krediidi
кредиты	laenud
ингрид	ingrid
либералы	liberaalide
мечетей	mošeesid
твердых	tahke
твердых	tahked
отменен	tühistatud
отменен	katkestatud
отменен	tühistatud
отменен	katkestatud
свт	bas
эго	ego
ботинки	kingad
ботинки	jalanõud
ботинки	saapad
милость	halastus
милость	halastust
якоби	jacobi
данию	taani
плач	nutta
плач	nutma
плач	nuta
плач	nutab
плач	nutt
парус	purjetada
парус	purjed
сетчатки	võrkkesta
сетчатки	võrkkesta
заинтересованность	intress
заинтересованность	intressid
заинтересованность	huvi
заинтересованность	huvid
венди	wendy
варгас	vargas
сани	saani
сани	kelk
приятель	mate
приятель	pal
приятель	buddy
федераций	liidud
контейнер	konteiner
контейнер	mahuti
горит	põletamine
горит	kirjutamine
функционально	funktsionaalselt
сладкий	magusa
сладкий	magus
сладкий	magusad
председателю	esimees
председателю	eesistuja
стивенсон	stevenson
тетрадь	märkmik
целенаправленно	sihikindlalt
китти	kiisu
дитер	dieter
рейнольдс	reynolds
бадди	buddy
боялся	kartis
боялся	kartsid
дойл	doyle
зарегистрированный	registreeritud
зарегистрированный	registreerinud
марчелло	marcello
завтрак	hommikusöök
цилиндрической	silindrilised
атмосферных	atmosfääri
миннесоты	minnesota
воробей	varblane
воробей	sparrow
ваза	vaasi
ваза	vaas
балтии	baltikumi
нфл	nfl
бородина	borodin
эльфы	haldjad
сесар	cesar
сесар	césar
черненко	tšernenko
эффективные	efektiivne
эффективные	tulemuslik
эффективные	tõhus
эффективные	tõhusad
юнион	liit
юнион	liidu
гарантий	kaitsemeetmed
халк	hulk
пенсионеров	pensionäride
плоти	ihu
винс	vince
северин	severin
чех	čech
часовых	vahid
спросили	küsis
спросили	palus
спросили	küsitud
хронической	krooniline
забор	tara
майнц	mainz
цензуре	tsenseeritud
цензуре	tsenseerimata
подходящих	sobiv
подходящих	sobilik
подходящих	sobivad
кутаиси	khuthaisi
расширяет	laiendab
предан	reet
джибути	djibouti
рационального	ratsionaalne
наводнение	üleujutuste
наводнение	üleujutus
наводнение	üleujutus
наводнение	üleujutused
наводнение	üleujutused
подчеркивает	rõhutab
подчеркивает	rõhutab
подчеркивает	rõhutab
неясным	ebaselge
взятки	altkäemaksu
взятки	altkäemaksu
взятки	altkäemaksu
хордовые	keelikloomad
недавние	hiljutine
недавние	hiljutised
агрессивно	agressiivselt
агрессивно	agressiivsed
агрессивно	agressiivne
расширены	laienenud
каменск	kamensk
чака	chuck
каплан	kaplan
коррекция	parandus
коррекция	korrigeerimine
коррекция	korrektsioon
коррекция	parandused
коррекция	parandamine
коррекция	parandatud
коррекция	korrigeeritud
топология	topoloogia
тайбэй	taipei
игнорируя	eiramine
игнорируя	ignoreerides
игнорируя	eirates
добровольное	vabatahtlik
иммунитет	immuunne
иммунитет	immuunsuse
иммунитет	puutumatus
иммунитет	immuunsus
брошюр	brošüürid
префикс	prefiks
хопкинс	hopkins
ножки	jalad
радикалов	radikaalid
реквием	reekviem
распространяет	jaotab
гертруда	gertrude
прошлые	minevik
рузвельта	roosevelt
важнейший	ülioluline
определенно	kindlasti
синди	cindy
мавритании	mauritaania
шэньси	shaanxi
страсбурге	strasbourgi
страсбурге	strasbourg
случайное	suvaline
случайное	juhuslik
случайное	juhuslik
небеса	taevas
небеса	taevas
скорая	kiirabi
даррен	darren
закрытое	kinnine
закрытое	suletud
отравление	mürgitus
бэнкс	banks
бэнкс	pangad
коронован	kroonitud
ремо	remo
процветания	heaolu
процветания	jõukus
украсть	varasta
украсть	varastada
украсть	varastama
раздражает	tüütu
раздражает	ärritav
орион	orion
ячмень	oder
ячмень	odra
кирби	kirby
ганнибал	hannibal
флориан	florian
пил	jõid
пил	joonud
пил	jõi
пил	koor
пил	koorida
пил	koort
флорес	flores
абсурдно	absurdne
хэнк	hank
дополняет	täiendab
кац	katz
сэнди	sandy
применяет	rakendub
карина	carina
кэтлин	kathleen
настройка	seadistus
настройка	seadistamine
настройка	konfiguratsioon
настройка	seadistus
настройка	seadistamine
настройка	seadistamine
настройка	seadistused
дельфин	delfiin
вулф	wolfe
вулф	hunt
вулф	wolf
вулф	woolf
передвижение	liikumine
лапки	jalad
лапки	käpad
иностранцы	tulnukad
иностранцы	tulnukaid
иностранцы	välismaalane
иностранцы	välismaalased
сото	soto
потребителя	tarbija
джоди	jody
джоди	jodie
риос	rios
шерман	sherman
кукуруза	mais
кукуруза	mais
форбс	forbes
подлинности	ehtsuse
инициировать	algatada
виана	viana
синтетических	sünteetiline
синтетических	sünteetilised
мафия	maffia
мафия	maffia
кимберли	kimberly
кимберли	kimberley
горячо	kuum
горячо	kuumad
горячо	hot
горячо	palav
тяжелая	rasked
тяжелая	raske
дисней	disney
спа	spa
комо	como
генуе	genova
крестный	ristiisa
уэска	huesca
локк	locke
стража	valvurid
рори	rory
ужгород	užgorod
любовник	armuke
любовник	armastaja
портер	porter
оправдание	õigustus
оправдание	selgitus
оправдание	põhjendus
оправдание	õigeksmõistmise
малкольм	malcolm
риккардо	riccardo
смарт	tark
смарт	nutikad
смарт	nutikas
смарт	smart
либерализм	liberalismi
шариф	sharif
вальдес	valdez
погоня	jälitamine
погоня	tagaajamine
погоня	chase
погоня	tagaajamine
драка	möll
драка	võitle
драка	võitlus
монтегю	montague
неравенства	ebavõrdsuse
неравенства	ebavõrdsus
неравенства	ebavõrdsus
эйр	eyre
возможная	võimalikud
возможная	võimalik
флавия	flavia
пегги	peggy
апелляции	kaebused
апелляции	kaebuste
анита	anita
отчеты	ettekanded
отчеты	aruanded
отчеты	raportid
траншеи	trench
пало	palo
розен	rosen
орех	pähkel
орех	pähkel
орех	pähkli
гейл	gail
кати	kathy
кати	kati
крамер	kramer
крамер	cramer
тройки	kolmiku
фудзивара	fujiwara
торре	torre
тайсон	tyson
торгов	hange
хайфа	haifa
компенсировать	nihe
компенсировать	kompenseerida
телекоммуникаций	telekommunikatsioon
телекоммуникаций	telekommunikatsiooni
интуитивно	intuitiivne
рекомендовано	soovitatav
рекомендовано	soovitatavad
рекомендовано	soovituslik
рекомендовано	soovitatud
рекомендовано	soovitas
регги	reggae
потихоньку	tasapisi
потихоньку	aeglaselt
кёнигсберг	königsberg
спонсора	sponsor
отходы	jäätmed
отходы	jäätmed
тегеране	teherani
марли	marley
элисон	alison
сегменты	segmentide
нанял	palkas
нанял	palgatud
глобальное	ülemaailmne
глобальное	global
глобальное	globaalsed
глобальное	globaalne
глобальное	ülemaailmse
альдо	aldo
беру	võttes
беру	võtmine
статут	põhikiri
франш	franche
объяснили	selgitas
объяснили	selgitati
объяснили	selgitatud
мозамбика	mosambiigi
очаг	kolde
мозамбик	mosambiigi
клеман	clément
предоставлен	antud
рольф	rolf
дак	part
медведи	karud
моментально	koheselt
нейтралитет	neutraalsuse
нейтралитет	erapooletus
нейтралитет	neutraalne
нейтралитет	erapooletu
аукцион	oksjon
джоуи	joey
бакалавр	poissmees
сократил	lühendatud
истца	hageja
хелена	helena
инфекций	infektsioonid
сумерки	videvik
визуализации	visualiseerimine
визуализации	kujutle
сердцу	südant
сердцу	südame
сердцу	süda
матье	mathieu
принудительно	jõuga
шары	kerad
шары	munad
шары	pallid
шары	õhupallid
каток	rink
арманьяк	armagnac
кассеты	linte
кассеты	lindid
кассеты	kassette
патриция	patricia
колибри	koolibri
дюны	luited
савойя	savoie
марту	marta
тысячелетий	aastatuhandet
спарты	sparta
айн	ayn
айн	ain
багдаде	bagdadi
осп	vaheta
демократ	demokraat
уставе	harta
артефакт	artefakt
мани	mani
украл	varastasid
украл	varastas
зеркал	peeglid
карп	karpkala
барнс	barnes
абель	abel
австрийцы	austerlased
клеопатра	kleopatra
галлия	gallium
подходящие	sobiv
подходящие	sobilik
подходящие	sobivad
эри	eri
кнут	knut
кнут	piitsa
кнут	whip
позор	häbi
позор	häbi
пзу	rom
условный	tingimuslikud
условный	tingimuslik
условный	tingimustega
неверный	ebaõige
неверный	uskmatu
неверный	vigane
письменный	kirjutatud
письменный	kirjalik
письменный	kirjutanud
шарапова	šarapova
равная	võrdsed
равная	võrdne
луцк	lutsk
милли	milli
милли	milly
крепко	tihe
крепко	kitsas
крепко	tihedalt
кунг	kung
джером	jerome
штраус	straus
штраус	strauss
сварка	keevitamiseks
маске	maskeeritud
мохаммад	mohammad
принсипи	príncipe
необоснованные	alusetu
необоснованные	põhjendamatu
ватанабэ	watanabe
исчисление	algebra
флоренс	florence
флоренс	firenze
утки	part
утки	pardid
чек	kontroll
чек	kontrolli
чек	check
чек	tšekk
чек	tšeki
кириллица	kirillitsa
истец	hageja
истец	taotleja
нарисовал	värvitud
нарисовал	maalitud
бюрократ	bürokraat
дара	dara
атакуют	ründamine
таймс	ajad
пенджаб	pandžabi
бахрейна	bahreini
рысь	ilves
дипломатическая	diplomaatiline
смесей	segud
протестантской	protestantide
спс	atp
извлечение	kaevandamine
извлечение	ekstraheerimisel
извлечение	ekstrakti
извлечение	väljavõte
извлечение	ekstrakt
классифицировать	klassifitseerida
классифицировать	liigitada
кубинского	kuuba
баннер	banner
выносливость	kestvus
выносливость	vastupidavus
проводник	juhend
проводник	giid
проводник	dirigent
смертных	surelikud
католик	katoliiklane
католик	katoliku
гомосексуализм	homoseksuaalsus
школьник	koolipoiss
вазы	vaasid
матерей	emad
эмоциональной	emotsionaalne
ротации	pöörleva
ротации	rotatsiooni
ротации	pööramine
камбоджа	kambodža
око	silm
око	silma
луго	lugo
або	abo
компилятор	kompilaator
ерунда	rumalus
ерунда	mõttetus
практикуется	harjutanud
поляк	poolakas
незаконной	illegaalne
незаконной	ebaseaduslikud
незаконной	ebaseaduslik
откровения	ilmutus
берни	bernie
анголе	angola
эфиры	estrid
эфиры	eetrid
поддерживающие	toetades
поддерживающие	toetamine
поддерживающие	toetajad
уик	wick
парма	parma
поклонник	ventilaator
поклонник	fänn
поклонник	austaja
портфель	portfell
портфель	portfelli
портфель	portfell
портфель	kohver
указатели	indekseid
барни	barney
гота	gotha
сыны	pojad
въезда	kirje
въезда	sissekanne
въезда	sisenemine
рецепты	retsepte
рецепты	retseptid
плавать	ujuda
плавать	hõljuvad
драгоценные	hinnaline
реле	releed
реле	relee
иероглифы	hieroglüüfid
внуково	vnukovo
пятницы	reedeti
мери	mary
мери	maarja
харри	harri
харри	harry
словацкая	slovaki
словацкая	slovakkia
гарибальди	garibaldi
тгк	thc
честный	aus
честный	ausad
медитации	meditatsiooni
ювентус	juventus
подготовленные	valmistatud
подготовленные	ettevalmistatud
хендрик	hendrik
григор	grigor
пропасть	sügavikku
выравнивание	kooskõlla
выравнивание	vastavusse
выравнивание	ühtlustamist
настроить	kohandamine
настроить	seadistus
настроить	seadistamine
настроить	seadistamine
жирных	rasvane
фонтаны	purskkaevud
палеонтолог	paleontoloog
милый	armsad
милый	nunnu
ассимиляции	assimilatsiooni
замещения	asendamine
гроза	äikesetorm
гроза	torm
гроза	tormi
гроза	storm
подчиниться	kuuletuma
подчиниться	allu
рейчел	rachel
талисман	talisman
талисман	maskott
тедди	teddy
заклинание	loits
заклинание	loitsu
заклинание	õigekirja
благотворительность	heategevuslik
благотворительность	heategevus
касим	qasim
куинн	quinn
паров	auru
паров	aur
лозунги	loosungid
эквадоре	ecuadori
танкер	tanker
финалистов	finalistid
бланш	blanche
вето	veto
гидра	hüdra
колени	põlved
шань	shan
позвонил	helistas
реагирования	reaktiivne
законодательная	õigusloome
законодательная	seadusandlik
законодательная	seadusandliku
марго	margot
марго	margo
параллакс	parallaks
лесбиянок	lesbi
фарс	farss
буффало	buffalo
роке	roque
критиковать	kritiseerida
критиковать	kritiseerida
эван	evan
предлагаемые	soovitatud
предлагаемые	soovitas
предлагаемые	pakutud
монахинь	nunnad
конструктивное	asjalik
конструктивное	konstruktiivne
прокладки	tihendid
налоговая	maksuamet
налоговая	maks
дорис	doris
розенталь	rosenthal
турбина	turbiin
лось	põder
рояль	klaver
наставничества	juhendamise
лиам	liam
нарушили	rikutud
пальто	mantel
пальто	mantel
фермеров	talunikud
фермеров	talupidajad
фермеров	põllumajandustootjate
специализированная	spetsialiseerunud
специализированная	spetsialiseerunud
англичанин	inglane
садоводства	aianduse
садоводства	aianduses
великолепно	suure
великолепно	võrratu
забота	hoolitsev
забота	hooliv
забота	muret
забота	mure
забота	hooli
промышленников	töösturid
иранские	iraani
петя	petja
тиберий	tiberius
трудный	raskel
трудный	keeruline
трудный	raske
египтяне	egiptlased
нервная	närviline
обострение	halvenemine
призраки	vaim
призраки	vaimu
призраки	kummitus
призраки	tont
призраки	kummitused
призраки	vaimud
призраки	kummitab
афро	afro
домингес	dominguez
паленсия	palencia
дора	dora
выраженные	väljendatud
холодно	külm
холодно	külmad
данн	dunne
данн	dunn
кричит	karjudes
кричит	karjub
доставляет	toimetab
курьер	kuller
туалет	wc
туалет	tualett
туалет	vannituba
уйгурский	uiguuri
лесото	lesotho
меморандум	memorandum
ирония	irooniline
ирония	iroonia
хлопок	puuvill
охранников	valvurid
диабет	suhkurtõbi
диабет	diabeet
бут	kabiin
бут	booth
свергнуть	kukutada
свергнуть	kukutada
плавал	ujus
ацтеков	asteekide
заботится	hoolib
случайная	suvaline
случайная	juhuslik
акварель	akvarell
перл	pearl
перл	pärl
перл	pärli
медведей	karud
смертный	surelik
смертный	surelikud
регина	regina
необычное	ebatavaline
необычное	ebaharilik
необычное	ebatavalised
рана	rana
рана	haava
рана	haav
дисциплину	distsipliini
дисциплину	distsipliin
посланника	sõnumitooja
посланника	apostel
криптографии	krüptograafia
диониса	dionysos
петля	silmus
петля	silmus
петля	loop
колен	colin
дарит	annab
бишоп	oda
бишоп	bishop
бишоп	piiskop
рококо	rokokoo
хоуп	loodan
хоуп	lootus
ферми	fermi
интерпретировать	tõlgendada
шлемы	kiivrid
патриот	patrioot
солиста	solist
клинок	blade
клинок	tera
арчибальд	archibald
багажа	pagas
багажа	pagasi
оптимального	optimaalne
оптимального	optimaalne
нововведения	innovatsioon
нововведения	uuendus
нововведения	uuendused
нововведения	uuendused
рэймонд	raymond
изолированных	isoleeritud
изолированных	eraldatud
разбросаны	laiali
разбросаны	hajutatud
дипломатов	diplomaadid
оман	omaan
пузырь	mull
ловушка	lõksu
ловушка	lõks
аида	aida
нарушено	rikutud
лез	les
маурисио	mauricio
предполагаемая	väidetava
предполагаемая	väidetav
урду	urdu
мец	metz
идол	iidol
гром	äike
воссоединение	kokkutulek
писарро	pizarro
незначительным	ebaoluline
незначительным	tähtsusetu
стресс	stress
стресс	stressist
стресс	stressi
поддерживаемые	toetatud
поддерживаемые	toetas
эссен	essen
лифт	tõsta
лифт	lift
лифт	tõste
лифт	lift
ехал	sõitsin
ехал	sõitis
ехал	ratsutas
ехал	sõitis
оскорблять	solvang
