και	og
συνθέτες	komponister
μητρόπολη	metropolis
ηχογράφηση	opptak
ηχογράφηση	innspilling
αντικειμένων	gjenstander
αντικειμένων	objekter
αντικειμένων	elementer
γιόχαν	johann
γιόχαν	johan
σύσταση	anbefalingen
σύσταση	anbefaling
θεσσαλίας	thessalia
αρχιεπίσκοπος	erkebiskop
ποίημα	dikt
ποίημα	diktet
μέθοδοι	metoder
δανία	denmark
δανία	danmark
δέντρο	tree
δέντρο	tre
δέντρο	treet
γουίλιαμ	william
μέγιστο	maksimum
μέγιστο	maksimalt
μέγιστο	maks
μέγιστο	maksimal
ήρωα	helt
ήρωα	hero
ήρωα	helten
ανώτατο	supreme
διαχειριστή	admin
διαχειριστή	administrator
διαχειριστή	administrator
χημικό	kjemisk
άκρα	lemmene
άκρα	lemmer
άκρα	lemmene
μονάχου	münchen
παραδόσεις	tradisjoner
παραδόσεις	tradisjonene
παραδόσεις	leveringer
παραδόσεις	leveranser
κοινωνικό	sosialt
κοινωνικό	sosiale
κοινωνικό	sosial
κανένας	nobody
κανένας	ingen
πεθάνει	die
πεθάνει	dø
απειλή	trussel
πρωί	morgon
πρωί	morgen
πρωί	formiddag
πρωί	morning
ετήσια	årlig
ετήσια	årlige
υποθέσεις	saker
υποθέσεις	tilfeller
υποθέσεις	kasser
νεκροταφείο	gravlund
νεκροταφείο	kirkegård
νεκροταφείο	kirkegården
νεκροταφείο	kirkegård
παραλλαγές	varianter
παραλλαγές	variasjoner
σκοτ	scott
βαθιά	dypt
βαθιά	dype
βαθιά	dyp
βαθιά	dypt
βαθιά	deep
κώδικας	kode
κώδικας	koden
κώδικας	kodeks
τσαρλς	charles
επιτυχημένη	vellykket
επιτυχημένη	vellykkede
απαραίτητο	nødvendig
απαραίτητο	nødvendige
απαραίτητο	essensielt
απαραίτητο	vesentlig
απαραίτητο	essensielle
αδερφός	broder
αδερφός	broren
αδερφός	brother
αδερφός	bror
εργαλείο	verktøy
αρχιτέκτονας	arkitekt
γιουγκοσλαβία	jugoslavia
ελεύθερος	gratis
ελεύθερος	fri
ελεύθερος	free
ελεύθερος	ledig
ελεύθερος	frie
ελεύθερος	fritt
αποικία	koloni
αποικία	kolonien
συνδέει	forbinder
καβάλας	kavala
βασισμένη	baserte
βασισμένη	basert
κυρία	madam
κυρία	frue
κυρία	madame
κυρία	lady
κυρία	damen
κυρία	dame
λόγιος	stipendiat
λόγιος	lærd
κλίση	skråning
κλίση	gradient
κλίση	tilt
δημοφιλής	populært
δημοφιλής	populære
δημοφιλής	populær
δημοφιλής	folkelig
αφγανιστάν	afghanistan
πετύχει	lykkes
μεταβολές	endringer
μεταβολές	forandringer
μεταβολές	endringene
ενεργά	aktive
ενεργά	aktivt
ενεργά	aktiv
ενεργά	active
ενεργά	aktivt
τόνους	tons
τόνους	tonnevis
τόνους	tonn
προηγούμενες	tidligere
προηγούμενες	førre
προηγούμενες	forrige
δημοκρατική	demokratisk
παίκτη	player
παίκτη	spiller
κιλκίς	kilkis
ναυτική	naval
αργεντινής	argentinas
αργεντινής	argentina
αργεντινής	argentinsk
αργεντινής	argentinske
αργεντινής	argentinsk
εισήγαγε	introdusert
εισήγαγε	presenterte
εισήγαγε	introduserte
εισήγαγε	innført
εισήγαγε	presentert
θεία	tante
θεία	tanta
θεία	tante
γουινέα	guinea
διαιρείται	delt
διαιρείται	splittet
ικανότητες	evner
ικανότητες	skills
ικανότητες	ferdighetene
ικανότητες	ferdigheter
αφιέρωμα	hyllest
αφιέρωμα	tribute
αφιέρωμα	tributt
αντιπολίτευσης	opposisjon
κιλά	pund
κιλά	kilo
φάσμα	spekteret
φάσμα	spektrum
φάσμα	spectrum
κάπως	litt
κάπως	ganske
κάπως	nokså
κάπως	noe
μέγαρο	mansion
μέγαρο	herskapshus
ελάχιστη	minimum
ελάχιστη	minimale
ελάχιστη	minimal
ελάχιστη	minimalt
βιετνάμ	vietnam
βιετνάμ	vietnamesere
βιετνάμ	vietnamesisk
παρούσα	nåværende
παρούσα	presentere
παρούσα	presang
παρούσα	nåtid
παρούσα	tilstede
ντοκιμαντέρ	dokumentar
ντοκιμαντέρ	dokumentarfilm
ντοκιμαντέρ	dokumentarer
υψηλότερη	høyest
υψηλότερη	høyeste
υψηλότερη	høyere
συνθέσεις	komposisjoner
πωλ	paulus
πωλ	paul
άμστερνταμ	amsterdam
επιθυμία	begjær
επιθυμία	ønske
επιθυμία	wish
επιθυμία	ønsker
γεωγραφικό	geographic
γεωγραφικό	geografisk
προφορά	uttale
προφορά	aksent
προφορά	aksenter
άγιοι	saints
άγιοι	helgener
ακολουθώντας	følgende
ακολουθώντας	følger
ιούλιος	juli
ιούλιος	july
σκότωσε	drep
σκότωσε	kill
σκότωσε	drepe
σκότωσε	drepte
σκότωσε	drept
εγκαταλείψει	forlat
εγκαταλείψει	forlate
τζακ	jack
συμπέρασμα	konklusjon
συμπέρασμα	konklusjonen
σταυρό	kryss
σταυρό	cross
σταυρό	krysse
σταυρό	kors
χερσόνησο	halvøya
χερσόνησο	halvøy
μηχανές	motorer
μηχανές	motorene
μηχανές	automater
μηχανές	maskiner
μηχανές	maskineri
αγωνιστές	jagerfly
αγωνιστές	militante
μεταβολή	forandring
μεταβολή	endring
μεταβολή	endre
απαραίτητα	nødvendigvis
εκατό	hundre
μάρτιν	martin
φορείς	bærere
σκάφος	fartøy
σκάφος	skip
σκάφος	skipet
σκάφος	håndverk
σκάφος	fartøy
σκάφος	craft
σκάφος	båt
ένταση	spenninger
ένταση	spenning
ένταση	intensiteten
ένταση	intensitet
απουσία	fraværende
απουσία	fravær
όροι	vilkårene
όροι	betingelsene
όροι	betingelser
όροι	vilkår
όροι	vilkår
όροι	betingelsene
όροι	betingelser
δίσκους	disker
δέντρα	trær
δέντρα	trærne
μέγιστη	maksimum
μέγιστη	maksimalt
μέγιστη	maks
μέγιστη	maksimal
εκλέγεται	valgt
μόναχο	münchen
μόνιμα	permanente
μόνιμα	permanent
μόνιμα	permanent
σταυρός	kryss
σταυρός	cross
σταυρός	krysse
σταυρός	kors
σταυρός	krusifiks
δίκτυα	nettverk
δημιουργός	skaper
δημιουργός	maker
δημιουργός	skaper
δημιουργός	skaperen
μέσων	instrumenter
μέσων	virkemidler
φίλοι	vennene
φίλοι	vener
φίλοι	venner
όπλων	favn
όπλων	armer
όπλων	arms
όπλων	armene
δείκτης	indeks
δείκτης	indikator
εντύπωση	inntrykk
αναλογία	proporsjoner
άγνωστος	ukjent
άγνωστος	ukjente
άγνωστος	uvisst
πρόσφατες	nylig
πρόσφατες	nylige
δυνατότητες	muligheter
δυνατότητες	mulighetene
δυνατότητες	potensial
δυνατότητες	potensielt
δυνατότητες	potensielle
δυνατότητες	potensiale
ουρά	køen
ουρά	kø
ουρά	halen
ουρά	hale
αποικίες	koloniene
αποικίες	kolonier
λογότυπο	logo
αυξάνεται	øker
αυξάνεται	økende
ήρωας	helt
ήρωας	hero
ήρωας	helten
κορυφαία	øverst
κορυφαία	top
κορυφαία	toppen
κορυφαία	overdel
κορυφαία	topp
μικρότερα	mindre
επιτρέπεται	tillatte
επιτρέπεται	tillatt
επιτρέπεται	tillatt
αέριο	bensin
αέριο	gass
συν	plus
συν	pluss
νήσος	øya
νήσος	island
νήσος	øy
νήσος	isle
μεραρχία	divisjon
θανάσης	thanasis
ακολουθία	sekvens
οξυγόνο	oksygen
ταξινόμηση	sortering
ποινή	straff
ποινή	straffespark
ποινή	sentence
ποινή	setning
αναπαράσταση	representasjon
ματς	fyrstikk
ματς	treff
ματς	match
έντουαρντ	edvard
έντουαρντ	edward
λαμβάνουν	motta
λαμβάνουν	mottar
αυτόματα	automatisk
αυτόματα	automatgir
αυτόματα	automatisk
γυμναστήριο	treningsstudio
γυμναστήριο	treningssenter
γυμναστήριο	gym
γυμναστήριο	gymsal
γυμναστήριο	gymnasium
λίμνες	sjøer
λίμνες	innsjøer
πίστευε	trodd
πίστευε	trodde
χαν	khan
χαν	khanen
χαν	han
νόμους	lovgivning
νόμους	lover
λήψη	nedlasting
λήψη	take
λήψη	tar
λήψη	ta
χριστιανοί	christian
χριστιανοί	kristen
χριστιανοί	kristne
οπτική	visuell
οπτική	visuelt
οπτική	optikk
ενίσχυση	aid
αποκατάσταση	restaurering
αποκατάσταση	restaurasjonen
αποκατάσταση	rehabilitering
διευθυντή	direktør
διευθυντή	regissør
ευγενείς	adelsmenn
ευγενείς	adelsmenn
ευγενείς	noble
ευγενείς	edel
ευγενείς	edle
ευγενείς	edelt
μάρκος	markos
μάρκος	marcos
δέρμα	skinn
δέρμα	lær
δέρμα	hud
δέρμα	flå
δέρμα	huden
οθόνη	skjerm
οθόνη	skjermen
οθόνη	skjerm
οθόνη	overvåk
οθόνη	monitor
οθόνη	overvåke
σάο	são
σάο	sao
τουρκικά	tyrkisk
μίλια	miles
μίλια	mil
προτείνω	anbefale
προτείνω	anbefaler
ιδρύματα	institusjoner
ήχο	lyd
ήχο	sound
ήχο	lyden
ήχο	lyd
στρατευμάτων	tropp
στόλος	fleet
στόλος	flåten
στόλος	flåte
σκωτία	skottlands
σκωτία	skottland
σκωτία	scotland
ίδιοι	same
ίδιοι	samme
ακτινοβολία	stråling
μένει	forblir
έγκλημα	kriminalitet
έγκλημα	forbrytelse
δουκάτο	hertugdømmet
στέλιος	stelios
συσκευές	apparater
συσκευές	enheter
συσκευές	apparat
παράγουν	produserer
παράγουν	produsere
γιαν	jan
ρωμαίος	roman
ρωμαίος	romersk
ρωμαίος	romeo
τάφος	graven
τάφος	grav
τάφος	graven
τάφος	grava
τάφος	grav
σχολές	skolene
σχολές	skoler
σχολές	fatning
ρίζα	root
ρίζα	rot
κοινωνικά	sosialt
κοινωνικά	sosiale
κοινωνικά	sosial
σωστό	riktig
σωστό	høyre
σωστό	rett
σωστό	riktig
σωστό	korriger
σωστό	korrekt
σωστό	korrigere
σωστό	riktige
κομητεία	county
κομητεία	fylke
κεφάλαιο	kapittel
κεφάλαιο	kapital
κεφάλαιο	capital
κεφάλαιο	hovedstad
αντιπροσωπεύει	representerer
πνευματική	spirituell
πνευματική	åndelig
πνευματική	intellektuelle
πνευματική	intellektuell
απεικονίζει	fremstiller
εκδότης	utgiver
εκδότης	forlegger
εκδότης	redaktør
εκδότης	editor
εκδότης	utsteder
χρυσά	golden
χρυσά	gylne
χρυσά	gyllen
χρυσά	gyllent
χρυσά	gull
παλαιότερη	eldste
παλαιότερη	eldst
παλαιότερη	eldre
υψηλό	high
υψηλό	rus
υψηλό	høy
υψηλό	høyt
υψηλό	høgt
παραδοσιακό	tradisjonelt
παραδοσιακό	tradisjonelle
παραδοσιακό	tradisjonell
απόστολος	apostelen
όρη	fjell
αποφασίστηκε	besluttet
μοναδικός	unik
μοναδικός	unikt
μοναδικός	unike
παραλλαγή	variant
παραλλαγή	variasjon
ξεκινάει	begynner
ξεκινάει	starts
ξεκινάει	begynner
ξεκινάει	starter
σκοτώθηκαν	drepte
σκοτώθηκαν	drept
ζακ	zac
ζακ	zack
ζακ	zach
ζακ	jacques
φινλανδία	finland
φινλανδία	finlands
επιδρομές	raids
νωρίς	early
νωρίς	tidig
νωρίς	tidlig
νωρίς	tidlige
νωρίς	tidleg
κατασκευάστηκαν	fremstilt
κατασκευάστηκαν	produsert
μάτι	øyet
μάτι	øye
μάτι	matty
συλλογικό	kollektivt
συλλογικό	kollektiv
συλλογικό	kollektivet
ύμνος	salme
ύμνος	anthem
ύμνος	hymne
κανάλια	kanaler
κανάλια	kanalene
κανάλια	kanaler
κανάλια	kanalene
νορβηγία	norge
νορβηγία	norway
ορυκτά	mineraler
ορυκτά	mineral
αποτελούνται	bestå
ιδιοκτησία	eiendom
ιδιοκτησία	eierskapet
ιδιοκτησία	eierskap
είσοδος	entré
είσοδος	inngang
είσοδος	inngangen
είσοδος	entre
είσοδος	entrer
είσοδος	innspill
είσοδος	inndata
είσοδος	oppføring
σχηματίζεται	danner
σχηματίζεται	formet
σχηματίζεται	dannet
αποσαφήνιση	klargjøring
μεσόγειο	middelhavet
αεροσκαφών	fly
πάντοτε	always
πάντοτε	bestandig
πάντοτε	alltid
πάντοτε	altid
χάρτες	kart
χοσέ	jose
χοσέ	josé
χοσέ	josé
ζηλανδία	zealand
κυβερνήσεις	regjeringer
μαξ	max
μαξ	maks
επαγγελματίας	profesjonell
επαγγελματίας	profesjonelle
επαγγελματίας	pro
επαγγελματίας	profesjonell
επαγγελματίας	proff
αντίστασης	motstand
συστηματική	systematisk
κινητήρες	motorer
κινητήρες	motorene
ίχνη	spor
ίχνη	spora
μηνών	måneder
μηνών	månedsvis
σπορ	sport
σπορ	idrett
σπορ	sporty
σπορ	sport
σπορ	idretter
σπορ	idrett
διαστάσεων	dimensjonale
στρατηγική	strategi
δημοσίευση	publisering
δημοσίευση	publiserer
δημοσίευση	publisere
δημοσίευση	innlegg
δημοσίευση	publisering
δημοσίευση	publisere
δημοσίευση	publisering
δημοσίευση	utgivelse
δημοσίευση	utgitt
δημοσίευση	publiserte
δημοσίευση	publisert
δημοσίευση	post
δημοσίευση	innlegget
δημοσίευση	innlegg
παρέμειναν	forblitt
παρέμειναν	forble
βιβλιοθήκες	biblioteker
ανακοίνωση	kunngjøring
ανακοίνωση	kunngjøringen
ανακοίνωση	kommunikasjon
ευρύ	wide
ευρύ	bred
ευρύ	bredt
ευρύ	brei
ευρύ	vid
κόμικς	tegneserier
κόμικς	tegneserie
σκάφη	båter
σκάφη	skip
σκάφη	skuter
γνώσεις	kunnskap
απαραίτητη	nødvendig
απαραίτητη	nødvendige
ζώνες	soner
ζώνες	setebelter
ζώνες	belter
θύματα	ofre
θύματα	ofrene
θύματα	offer
επιθετικός	aggressive
επιθετικός	aggressivt
επιθετικός	aggressiv
επιθετικός	striker
πετρούπολη	petersburg
πνευματικά	spirituell
πνευματικά	åndelig
πνευματικά	mentalt
πνευματικά	psykisk
λαρούς	larousse
άλμα	jump
άλμα	hopp
άλμα	hoppe
άλμα	sprang
άλμα	spranget
άλμα	alma
πολιτικούς	politikere
πολιτικούς	politikerne
δήλωση	erklæring
δήλωση	uttalelse
δήλωση	utsagn
δήλωση	erklæring
δήλωση	erklæringen
θέα	visning
θέα	utsikt
θέα	vis
ουκρανίας	ukraina
ουκρανίας	ukrainsk
ουκρανίας	ukrainske
ηθική	etikk
ηθική	moralsk
ηθική	moral
ξύλο	trevirke
ξύλο	wood
ξύλο	treverk
ανάγνωση	lest
ανάγνωση	lese
ανάγνωση	les
ανάγνωση	read
ανάγνωση	leser
ανάγνωση	reading
ανάγνωση	lesning
ανάγνωση	lesing
ναπολέοντα	napoleon
αλή	ali
μαθηματικός	matematiker
λίβερπουλ	liverpool
μιλάνο	milan
μιλάνο	milano
μιλάνο	milano
νεότερη	yngre
νεότερη	nyere
θερμότητα	varmekabler
θερμότητα	heat
θερμότητα	heten
θερμότητα	varme
λακωνίας	lakonia
γερουσία	senatet
γερουσία	senat
αε	roi
εξελίχθηκε	utviklede
εξελίχθηκε	utviklet
προσωπικού	personell
λάρισα	larisa
λάρισα	larissa
λάρισα	larissa
προκαλώντας	provosere
προκαλώντας	provoserer
αργά	sen
αργά	seint
αργά	sein
αργά	sent
αργά	slow
αργά	treg
αργά	tregt
αργά	langsom
αργά	langsomt
αργά	sakte
εκδήλωση	hendelse
εκδήλωση	arrangementet
εκδήλωση	hending
εκδήλωση	arrangement
αύγουστος	august
καθηγητές	professorer
καθηγητές	lærere
καθηγητές	lærerne
τοπίο	landskapet
τοπίο	landskap
τοπίο	liggende
επιτέθηκε	angrepet
επιτέθηκε	angrep
κανόνας	regelen
κανόνας	regel
ιερός	hellig
ιερός	hellige
όγκο	volume
όγκο	volum
ξεχωριστά	separat
ξεχωριστά	separat
ξεχωριστά	skill
ξεχωριστά	atskilt
ξεχωριστά	skille
μουσικούς	musikere
άγνωστη	ukjent
άγνωστη	ukjente
άγνωστη	uvisst
κατάλληλη	passende
κατάλληλη	hensiktsmessig
κατάλληλη	passende
κατάλληλη	egnet
εξώφυλλο	dekke
εξώφυλλο	cover
εξώφυλλο	deksel
εξώφυλλο	dekk
σχεδιασμός	planlegger
σχεδιασμός	planlegging
σχεδιασμός	design
ανθρώπινο	menneskelig
τζόουνς	jones
αντόνιο	antonio
αδέλφια	søsken
αδέλφια	brødrene
αδέλφια	brødre
αδέλφια	brothers
σουδάν	sudan
εύρος	range
εύρος	rekkevidde
εύρος	spekter
θρησκευτικές	religiøst
θρησκευτικές	religiøse
θρησκευτικές	religiøs
ευρεία	bred
ευρεία	bredt
ευρεία	brede
υποστηρικτές	støttespillere
υποστηρικτές	supportere
υποστηρικτές	tilhengere
λατρεία	cult
λατρεία	predestinasjon
λατρεία	tilber
λατρεία	tilbedelse
λατρεία	tilbe
σύμβαση	kontrakt
σύμβαση	convention
κακή	vond
κακή	dårlig
κακή	ille
κακή	slem
ορισμός	definisjon
ιταλικό	italiener
ιταλικό	italienske
ιταλικό	italiensk
τυχαία	tilfeldige
τυχαία	vilkårlig
τυχαία	random
τυχαία	tilfeldig
τυχαία	utilsiktede
πετρελαίου	olje
πετρελαίου	petroleum
ντράμερ	trommis
ντράμερ	trommeslager
ακρωτήριο	cape
ακρωτήριο	kapp
μέτρησης	måler
σικελίας	sicilia
μπάλα	ball
ξεκινώντας	starter
ξεκινώντας	begynner
διαστήματα	intervaller
συνεχείς	kontinuerlig
συνεχείς	fortløpende
συνεχείς	sammenhengende
επισκέπτες	besøkende
επισκέπτες	gjester
επισκέπτες	gjestene
ορίζει	definerer
συσκευή	enheten
συσκευή	enhets
συσκευή	enhet
συσκευή	apparat
απαιτήσεις	krav
απαιτήσεις	kravene
απαιτήσεις	krav
απαιτήσεις	påstår
απαιτήσεις	hevder
απαιτήσεις	påstander
κονγκό	kongo
κονγκό	kongolesisk
υδρογόνο	hydrogen
εβραίοι	jødisk
εβραίοι	jødiske
εβραίοι	jøder
κατάρρευση	sammenbrudd
κατάρρευση	skjul
κατάρρευση	kollapse
κατάρρευση	kollaps
κινείται	flytting
κινείται	flytte
κινείται	flytter
εισήχθη	introdusert
εισήχθη	presenterte
εισήχθη	introduserte
εισήχθη	innført
εισήχθη	presentert
εισήχθη	innlagt
επιχείρημα	argumentet
επιχείρημα	argument
επιχείρημα	argumentasjon
χρήσεις	bruker
τομέας	sektor
μετατροπή	konvertering
μετατροπή	konvertert
μετατροπή	ombygd
μετατροπή	konverterte
μετατροπή	omgjort
μετατροπή	konverterer
μετατροπή	konvertere
μετατροπή	konverter
μετατροπή	omvende
αστρονόμος	astronom
εισόδου	oppføring
εισόδου	innspill
εισόδου	inndata
γεωγραφικά	geographic
γεωγραφικά	geografisk
αικατερίνη	catherine
αικατερίνη	katarina
επιχειρήματα	argumenter
ανθολογία	anthology
φρουρά	vakt
άγνωστα	ukjent
άγνωστα	ukjente
άγνωστα	uvisst
προσωπικότητες	personligheter
εκπομπές	utslipp
εκπομπές	emisjon
άραβες	arabere
όπλο	pistol
όπλο	gun
όπλο	revolver
νεαρός	ungt
νεαρός	young
νεαρός	ung
νεαρός	unge
πολεμικές	martial
γραμμένο	skriftlige
γραμμένο	skrevet
πέτρα	stone
πέτρα	petra
πέτρα	bergart
πέτρα	stein
πέτρα	rock
δολοφονήθηκε	myrdet
δολοφονήθηκε	drept
κύκλους	sirkler
κύκλους	sykluser
φτάνοντας	ankommer
θείο	svovel
ανταλλαγή	byttehandel
ανταλλαγή	bytte
ανταλλαγή	handel
ανταλλαγή	utveksling
ανταλλαγή	bytte
ανταλλαγή	exchange
λέων	løven
λέων	lion
λέων	løve
λέων	leon
λέων	leo
αναγνωρίστηκε	anerkjent
αναγνωρίστηκε	identifisert
αναγνωρίστηκε	gjenkjent
αναγνωρίστηκε	anerkjente
αναγνωρίστηκε	anerkjent
νίκο	nico
νίκο	niko
καταστήματα	butikker
καταστήματα	butikkene
καταστήματα	butikker
παρατήρηση	bemerkning
παρατήρηση	observasjon
μόνιμη	permanente
μόνιμη	permanent
κροατία	kroatia
πρωταθλητή	mester
πρωταθλητή	champ
πρωταθλητή	mester
πρωταθλητή	champion
βασίλη	claus
δευτερόλεπτα	sekunder
τζων	john
δομές	strukturer
δομές	byggverk
αρχιτέκτονα	arkitekt
ουίλιαμ	william
ντελ	del
ντελ	dell
αμυντικός	forsvarer
αμυντικός	defensiv
ηχώ	ekko
ηχώ	echo
αγώνισμα	hendelse
αγώνισμα	arrangementet
αγώνισμα	hending
αγώνισμα	arrangement
απόσπασμα	sitat
απόσπασμα	utdrag
απόσπασμα	avdeling
απόσπασμα	squad
απόσπασμα	troppen
απόσπασμα	ekstrakt
πέναλτι	straff
πέναλτι	straffespark
κατανόηση	forståelse
κατανόηση	forståelsesfull
κατανόηση	forstå
ναζί	nazist
ναζί	nazistene
ναζί	nazister
κορυφές	topper
αστέρια	stjernene
αστέρια	stjerner
αστέρια	stars
δημοσιεύτηκε	utgitt
δημοσιεύτηκε	publiserte
δημοσιεύτηκε	publisert
δημοσιεύτηκε	publiserte
δημοσιεύτηκε	publisert
λευκή	hvit
λευκή	white
λευκή	hvitt
λευκή	hvite
συγγενείς	slektninger
λουί	louis
διαταγή	bestille
διαταγή	orden
διαταγή	bestilling
διαταγή	order
διαταγή	rekkefølge
πολιτιστική	kulturelle
πολιτιστική	kulturell
περιορισμένη	limited
περιορισμένη	begrenset
περιορισμένη	begrenset
μετακίνηση	flytte
μετακίνηση	flytt
μετακίνηση	flytting
μετακίνηση	flytte
μετακίνηση	flytter
μετακίνηση	bevegelse
μετακίνηση	movement
ουάσινγκτον	washington
πω	sier
πω	si
πω	seie
πω	say
κύματα	bølger
αναπτυχθεί	utviklet
φύλλο	leaf
φύλλο	blad
φύλλο	arket
ελληνιστική	hellenistisk
εφαρμόζεται	søkt
εφαρμόζεται	anvendt
εφαρμόζεται	søkte
εφαρμόζεται	relevant
εφαρμόζεται	aktuelt
μεταφράσεις	oversettelser
μικρότερες	mindre
περιλαμβάνεται	inkluderes
περιλαμβάνεται	inkluderte
περιλαμβάνεται	inkludert
οργανισμοί	organisasjoner
οργανισμοί	organismer
οργανισμοί	organisasjon
οργανισμοί	organisasjoner
διαπραγματεύσεις	forhandlinger
διαπραγματεύσεις	forhandling
διαπραγματεύσεις	forhandler
διαπραγματεύσεις	forhandlinger
διαπραγματεύσεις	forhandle
διαπραγματεύσεις	forhandlinger
διαπραγματεύσεις	forhandlingene
νεκροί	dødt
νεκροί	døde
νεκροί	død
νεκροί	dead
μεσογείου	middelhavet
ψηλά	high
ψηλά	rus
ψηλά	høy
ψηλά	høyt
ψηλά	høgt
επικράτεια	territoriet
επικράτεια	territorium
εξωτερικά	ekstern
εξωτερικά	eksternt
εξωτερικά	eksterne
αναμέτρηση	oppgjøret
αναμέτρηση	oppgjør
επίδοση	opptreden
επίδοση	resultater
επίδοση	forestilling
επίδοση	performance
επίδοση	ytelse
μύθο	myte
μύθο	myten
μύθο	fabel
επώνυμο	etternavn
συστατικά	komponentene
συστατικά	komponenter
συστατικά	ingrediensene
συστατικά	ingredienser
κορέας	korea
πολιτιστικό	kulturelle
πολιτιστικό	kulturell
ισλάμ	islam
ρωμαϊκό	roman
ρωμαϊκό	romersk
πεθαίνει	dør
πεθαίνει	døende
πεθαίνει	dør
γαλαξία	galaksen
γαλαξία	galakse
γαλαξία	galaxy
στέμμα	krone
ακριβής	presis
ακριβής	presise
ακριβής	presist
ακριβής	presis
ακριβής	nøyaktig
ακριβής	saklig
ακριβής	korrekt
ακριβής	nøyaktige
ακριβής	eksakte
ακριβής	eksakt
αίτημα	forespørselen
αίτημα	forespørsel
αίτημα	anmodning
πόλεμοι	krigene
στρατιωτικά	militæret
στρατιωτικά	militær
στρατιωτικά	militære
πλήρωμα	crew
πλήρωμα	besetning
πλήρωμα	mannskap
πυροβόλα	skyte
πυροβόλα	skyt
διανομή	distribusjon
διανομή	fordeling
χώροι	lokalene
χώροι	lokaler
χώροι	nettsteder
χώροι	mellomrom
σικάγο	chicago
επιστολές	bokstaver
επιστολές	brev
σταθερό	jevn
σταθερό	stø
σταθερό	stødig
σταθερό	stabil
σταθερό	stall
σταθερό	stabilt
σταθερό	stabile
σταθερό	fikset
σταθερό	fast
σταθερό	reparert
αθλήματα	sport
αθλήματα	idretter
αθλήματα	idrett
πλαγιές	bakkene
καταδικάστηκε	dømt
καταδικάστηκε	domfelt
καταδικάστηκε	dømte
καταδικάστηκε	dømmes
καταδικάστηκε	dømt
καταδικάστηκε	dømt
διαθέσιμο	tilgjengelige
διαθέσιμο	tilgjengeleg
διαθέσιμο	ledig
διαθέσιμο	tilgjengelig
έθνος	nasjon
έθνος	nation
εμπρός	framover
εμπρός	forover
εμπρός	fram
εμπρός	fremover
εμπρός	frem
στενή	smale
στενή	smal
πολίτης	sivil
πολίτης	sivilist
πολίτης	statsborger
πολίτης	borger
παρέμβαση	forstyrrelse
παρέμβαση	innblanding
παρέμβαση	forstyrrelser
παρέμβαση	intervensjon
παρέμβαση	inngripen
ένοπλες	bevæpnet
ένοπλες	armert
λάδι	olje
σιδήρου	jern
σιδήρου	strykejern
αριστερή	venstresiden
αριστερή	venstre
αριστερή	forlatt
αριστερή	left
έντονο	intens
έντονο	intenst
έντονο	intense
πυρκαγιά	brann
πυρκαγιά	fyre
πυρκαγιά	ild
νεότερος	yngst
νεότερος	yngste
νεότερος	yngre
μέτρηση	måler
μέτρηση	måling
μεταφέρθηκαν	overført
μεταφέρθηκαν	transportert
επιχειρηματίας	forretningsmann
επιχειρηματίας	forretningsfolk
επιχειρηματίας	gründer
επιχειρηματίας	entreprenørskap
επιχειρηματίας	entreprenør
χαρά	joy
χαρά	glede
χαρά	fornøyelse
χαρά	glede
χαρά	nytelse
αμβέρσα	antwerpen
έγγραφο	dokumentet
έγγραφο	dokument
έγγραφο	dokumentere
καταγραφή	opptak
καταγραφή	innspilling
καταγραφή	registrering
καταγραφή	påmelding
καταγραφή	vognkort
παρόμοιες	lignende
παρόμοιες	liknende
μετάδοση	overføring
μετάδοση	sending
μετάδοση	sending
μετάδοση	sendingen
μετάδοση	kringkasting
μετάδοση	kringkaste
μετάδοση	kringkasting
εφ	ep
ψυχή	psyke
ψυχή	psyken
ψυχή	sjel
ψυχή	soul
κυπριακή	kypriotisk
αντιπάλους	motstandere
αντιπάλους	motstanderne
αξίζει	verdt
αξίζει	worth
αξίζει	verd
τείχος	vegg
τείχος	mur
ιστορικούς	historikere
οικία	bosted
οικία	bopel
οικία	bolig
οικία	residens
πτολεμαίος	ptolemaios
θηλυκό	hunkjønn
θηλυκό	kvinnelige
θηλυκό	hunn
θηλυκό	kvinne
θηλυκό	female
θηλυκό	kvinnelig
διήρκεσε	varte
χιλ	hill
χιλ	ås
ζημιές	erstatning
ζημιές	skade
βενιζέλου	venizelos
πέφτει	faller
πέφτει	detter
πέφτει	falls
ομιλία	tale
ομιλία	talen
ελπίδα	håpe
ελπίδα	håp
ελπίδα	hope
ελπίδα	håper
σύλληψη	arrest
σύλληψη	arrestere
σύλληψη	arrestasjon
σύλληψη	fang
σύλληψη	fange
λευκωσία	nicosia
αίτηση	applikasjon
αίτηση	app
αίτηση	søknad
αίτηση	tilleggsfunksjon
αίτηση	applikasjonen
αίτηση	forespørselen
αίτηση	forespørsel
αίτηση	anmodning
χημικά	kjemisk
χημικά	kjemikalier
σικελία	sicilia
πλούσιο	rikt
πλούσιο	rike
πλούσιο	rik
πλούσιο	rich
πτυχίο	vitnemål
πτυχίο	diplom
πτυχίο	grad
γρήγορη	kjapt
γρήγορη	raskt
γρήγορη	kjapp
γρήγορη	rask
γρήγορη	kjapp
γρήγορη	raskt
γρήγορη	rask
γρήγορη	hurtig
γρήγορη	raske
γρήγορη	fort
εξοπλισμό	utstyr
εξοπλισμό	gear
