kategória	category
vincent	vincent
plemeno	breed
hráča	player
tituly	titles
helena	helena
helena	helen
správca	administrator
správca	maintainer
správca	manager
rastie	growing
rastie	rising
rastie	grows
urobiť	make
rozhodli	decided
asociácie	associations
asociácie	association
prototyp	prototype
tvrdí	claims
tvrdí	argues
odvodený	derived
verejnosť	public
parametre	parameters
kol	kol
sami	alone
sami	sami
riek	rivers
obrázky	images
obrázky	pictures
zamestnancov	employees
hip	hip
napätie	tension
napätie	voltage
režim	regimen
režim	mode
režim	regime
naposledy	last
srdca	cardiac
srdca	heart
navštívil	visited
manažér	manager
spoločností	companies
erb	crest
analýza	analysis
plyn	gas
zelená	green
vedec	scientist
archív	archive
archív	archives
deväť	nine
vládcovia	rulers
archeologické	archaeological
jack	jack
ostrava	ostrava
polohy	positions
polohy	positioning
rast	growth
vyžaduje	require
vyžaduje	required
vyžaduje	requires
združenia	associations
združenia	pools
slúžili	served
francisco	francisco
dedine	village
otázka	question
mince	coins
mince	coin
povolanie	profession
povolanie	occupation
štúdie	study
štúdie	studies
ford	ford
komunity	communities
heslo	password
švajčiarsky	swiss
čechách	bohemia
čierne	black
trénera	trainer
rozhodne	decidedly
rozhodne	decides
rozhodne	definitely
miloš	miloš
ivana	ivana
ivana	ivan
williams	williams
finančné	financial
silný	strong
silný	powerful
mníchov	monks
mníchov	munich
programy	programmes
programy	agendas
programy	programs
amerika	america
určité	certain
poézie	poetry
françois	françois
holandský	dutch
holandsku	netherlands
stopy	trace
stopy	footprints
stopy	tracks
stopy	clues
stopy	traces
punk	punk
uložené	stored
uložené	saved
europe	europe
počítač	computer
kola	round
kultúrny	cultural
reči	speech
bad	bad
cintorín	cemetery
cintorín	graveyard
henri	henri
spolupráca	collaborations
spolupráca	collaboration
spolupráca	cooperation
účastník	trader
účastník	participant
vystupuje	emerges
real	real
egypt	egypt
úspešný	successful
úspešný	success
letecká	aviation
pridal	added
pridal	posted
var	var
postavu	character
nesprávne	incorrect
nesprávne	wrong
chránená	protected
bezpečnosť	security
bezpečnosť	safety
premiéru	premiere
dunajská	danube
filmová	movie
filmová	film
modulu	module
apple	apple
prieskum	exploration
prieskum	survey
prieskum	reconnaissance
cambridge	cambridge
spojenia	links
spojenia	connections
drese	jersey
francis	francis
samostatne	independently
samostatne	self
samostatne	separately
samostatne	alone
akadémia	academy
žiadna	none
zvlášť	particularly
zvlášť	especially
psa	psa
psa	dog
osobnosť	personality
konflikt	conflict
den	day
den	den
politiku	policy
xinglong	xinglong
demokratickej	democratic
žiakov	pupils
kritik	critic
lokalite	locality
politike	politics
elektrický	electrical
elektrický	electric
svätá	saint
svätá	holy
edu	edu
pomery	ratios
posledným	last
orgán	body
orgán	organ
orgán	authority
pozadí	background
austrálsky	australian
miestna	local
klubov	clubs
uhol	angle
planéta	planet
zime	winter
manželstvo	marriage
rekonštrukcia	rebuild
rekonštrukcia	reconstruction
rekonštrukcia	renovation
hodnôt	values
obrazy	images
obrazy	pictures
obrazy	paintings
sud	keg
sud	barrel
sud	sud
sud	cask
široké	wide
široké	broad
sestry	sisters
sestry	nurses
daný	given
vlasy	hair
oznámil	announced
strelec	shooter
strelec	gunman
strelec	sagittarius
dizajn	design
argentína	argentina
historici	historians
vrstiev	layers
interiér	interior
blok	block
vlny	wool
vlny	waves
ústavy	constitution
ústavy	constitutions
ehf	ehf
medzitým	meanwhile
indii	india
štruktúru	structure
mosta	bridge
udáva	specifies
udáva	indicates
strom	tree
matematici	mathematicians
žiaden	none
občianske	civil
občianske	civic
csc	csc
bratov	brothers
alexandr	aleksandr
choroba	illness
choroba	disease
choroba	sickness
bohov	gods
televízie	television
fáze	stage
princ	prince
kráľovský	royal
supraphon	supraphon
trasy	routes
trasy	paths
osobností	personalities
porazili	defeated
corrèze	corrèze
videl	seen
videl	saw
primárne	primary
primárne	primarily
štatistiky	statistics
štatistiky	stats
štatistiky	insights
južné	southern
južné	south
existenciu	existence
peňazí	money
airlines	airlines
výsledkov	results
ráno	morning
dokončená	completed
vodca	leader
využiť	exploit
tému	topic
tému	theme
debutoval	debuted
vysočina	highlands
početné	numerous
matice	nuts
pozemný	terrestrial
pozemný	ground
výpravy	crusades
pokračovať	continue
pokračovať	proceed
pokračovať	resume
kalifornii	california
športový	sporting
športový	sport
známym	known
dánsko	denmark
angličtine	english
riadok	line
riadok	row
frontu	queue
kresťanstvo	christianity
kňazi	clerics
kňazi	priests
dostáva	receives
dostáva	gets
srdce	heart
letecké	aerial
viery	faith
viery	belief
viery	beliefs
výlučne	exclusively
zaujímavé	interesting
volá	calling
teológ	theologian
parlament	parliament
ukazuje	shows
medveď	bear
psy	dogs
naše	our
naše	ours
úprava	adjustment
úprava	modification
úprava	editing
streda	wednesday
priestorov	premises
priestorov	enclosure
srbsko	serbia
vykonáva	executes
vykonáva	performs
ernst	ernst
vendée	vendée
oko	eye
orchester	orchestra
založenie	founding
založenie	establishment
úvahy	considerations
úvahy	reflections
rozšírené	extended
rozšírené	expanded
rozšírené	enhanced
rozšírené	advanced
banka	flask
banka	bank
spor	controversy
spor	dispute
vzdušné	aerial
vzor	pattern
vzor	model
opisuje	describes
pohon	traction
pohon	propulsion
pohon	drive
spoločný	joint
tunel	tunnel
írsko	ireland
zbraň	weapon
zbraň	gun
oddelenia	departments
oddelenia	compartments
predaj	sell
predaj	selling
predaj	sale
predaj	sales
medicína	medicine
zostala	remained
zostala	stayed
alfred	alfred
programe	program
programe	programme
eric	eric
slobodu	freedom
správania	behaviors
hill	hill
queen	queen
pracovala	worked
turci	turks
nórsko	norway
letectvo	aviation
konania	proceedings
konania	procedures
pevnosti	forts
športy	sports
status	status
zostáva	remains
zostáva	remaining
brown	brown
usporiadanie	layout
usporiadanie	arrangement
patrick	patrick
zvyšuje	increases
prítomnosti	presence
vojen	wars
uss	uss
bill	bill
internete	internet
expedície	expeditions
umelci	artists
sir	sir
stred	center
stred	centre
stane	tent
bojoval	fought
veľryba	whale
riešenia	solutions
riešenia	solution
dunaja	danube
chránený	protected
ďaleko	far
logika	logic
sto	hundred
sto	sto
dôstojník	officer
zúčastnili	attended
zúčastnili	participated
môj	mine
žánre	genres
dokumentácia	documentation
zmeniť	modify
zmeniť	change
všeobecné	general
podstatne	substantially
podstatne	considerably
podstatne	significantly
pamäte	memories
pamäte	memory
tabuľky	tables
tabuľky	spreadsheets
japonský	japanese
stephen	stephen
prežil	survivor
prežil	survived
určenie	designation
určenie	determine
určenie	determination
nicolas	nicolas
dinosaury	dinosaurs
dinosaury	dinosaur
hrdina	hero
letiska	airport
slúžia	serve
vydáva	publishes
spoločenské	sociable
spoločenské	social
gregor	gregor
gregor	gregory
filozofiu	philosophy
pramene	springs
jazykoch	languages
yvelines	yvelines
bezpečnosti	security
bezpečnosti	safety
ray	ray
stredu	wednesday
prijatý	received
prijatý	adopted
prijatý	admitted
prijatý	accepted
teplo	heat
teplo	warm
teplo	warmth
predmety	articles
predmety	subjects
predmety	objects
večer	evening
georg	georgy
georg	georg
stromov	trees
prejavuje	exhibits
bubeník	drummer
turistická	tourist
turistická	hiking
youtube	youtube
drak	dragon
zobrazenie	display
zobrazenie	view
prišla	arrived
prišla	came
zóna	zone
projektov	projects
vybavené	equipped
emmy	emmy
plochu	desktop
kráter	crater
vol	vol
udalosť	event
člena	member
brod	brod
turecko	turkey
stredný	medium
stredný	moderate
stredný	neuter
televízia	television
ruky	arms
ruky	hands
disk	disk
disk	disc
disk	drive
účinky	effects
academy	academy
trónu	throne
jak	how
jak	yak
kvalifikácie	qualifications
kvalifikácie	qualifiers
kvalifikácie	qualification
turistov	tourists
čisto	purely
čisto	pure
jasne	clearly
kategorizácie	categorisation
zostali	remained
zostali	stayed
zhromaždenia	assembly
zhromaždenia	rallies
boeing	boeing
ozbrojených	armed
psychológia	psychology
denne	daily
delta	delta
pokračovala	continued
severný	north
severný	northern
predmet	object
predmet	subject
reč	speech
financií	finance
obzvlášť	particularly
obzvlášť	especially
mayenne	mayenne
právne	legally
právne	legal
planét	planets
piaty	fifth
mexiku	mexico
argentíne	argentina
oči	eyes
raketoplán	shuttle
ducha	ghost
ducha	spirit
fínska	finland
fínska	finnish
profesora	professor
počítača	computer
plány	plans
bernard	bernard
meranie	measuring
meranie	measurements
meranie	metering
meranie	measurement
sydney	sydney
caussols	caussols
power	power
odpoveď	answer
odpoveď	reply
odpoveď	response
židia	jewish
židia	jews
charakteristika	characterisation
charakteristika	characteristics
charakteristika	characteristic
podoba	resemblance
životopis	biography
obyčajný	plain
obyčajný	ordinary
hmyzu	insects
hmyzu	insect
materiály	materials
učenie	teaching
učenie	learning
premiér	premier
lady	lady
vyššia	higher
ulíc	streets
eur	euros
eur	euro
eur	eur
nedá	unable
morave	moravia
určuje	specifies
určuje	identifies
určuje	determines
cantal	cantal
británia	britannia
euro	euro
vyšší	higher
obetí	victims
spoločenstvo	commonwealth
spoločenstvo	fellowship
spoločenstvo	community
dostane	gets
okolitých	surrounding
pravé	authentic
pravé	genuine
komory	chambers
komory	comoros
oxid	oxide
bojových	martial
prišlo	came
asociácia	association
morava	morava
kyslíka	oxygen
umiestnil	ranked
dosiahli	reached
dosiahli	achieved
vynálezca	inventor
austrálie	australia
príkaz	command
pokúsil	tried
bbc	bbc
bell	bell
place	place
agentúra	agency
turnaje	tournaments
pocit	feel
pocit	feeling
inštitúcie	institutions
ekonomické	economic
väzenia	prisons
väzenia	jail
väzenia	prison
stačí	enough
prameň	spring
intel	intel
zástupca	representative
zástupca	deputy
dokumenty	docs
dokumenty	documents
morbihan	morbihan
biolib	biolib
claude	claude
vzdelávanie	education
osud	destiny
osud	fate
horný	top
predsa	yet
železnice	railway
železnice	railways
železnice	railroad
nízke	low
postoj	attitude
postoj	stance
postoj	posture
husle	violin
husle	violins
znamenalo	meant
bloku	block
sčítania	census
sčítania	censuses
návrhy	proposals
návrhy	designs
návrhy	suggestions
návrhy	drafts
kmeňa	tribe
rugby	rugby
mfk	mfk
politického	political
kategórií	categories
staníc	stations
programov	programmes
programov	programs
per	per
opus	opus
procesy	processes
farár	vicar
farár	parson
farár	pastor
mládeže	youth
creuse	creuse
pôvodom	originating
tabuľke	table
marc	marc
križovatke	intersection
križovatke	junction
križovatke	crossroads
vstupuje	enters
vedecký	scientific
vtákov	birds
definícia	definition
železnica	railways
železnica	railroad
železnica	rail
železnica	railway
maľby	paintings
manchester	manchester
spoločenstva	commonwealth
spoločenstva	community
synonymum	synonym
históriu	history
vymenovaný	appointed
ben	ben
uesac	uesac
müller	müller
vlastnosť	characteristic
vlastnosť	property
vlastnosť	quality
vlastnosť	feature
war	war
revolúcia	revolution
planet	planet
viera	faith
viera	belief
chyby	mistakes
chyby	errors
chyby	bugs
chyby	defects
dohoda	agreement
dohoda	deal
georges	georges
tanky	tanks
národ	nation
aplikácie	applications
aplikácie	app
aplikácie	apps
aplikácie	application
japonské	japanese
komunikácia	communication
komunikácia	communicating
komunikácia	communications
hrajú	playing
miláno	milan
miláno	milano
nohy	feet
nohy	legs
koncept	concept
koncept	draft
test	test
rozdiely	differences
boston	boston
riešiť	tackle
riešiť	resolve
riešiť	solve
fotografia	photo
fotografia	photograph
fotografia	photography
technický	technical
aktuálne	current
johannes	johannes
chata	cottage
chata	chalet
chata	cabin
chata	hut
pozadie	background
stránok	sites
stránok	pages
sokol	falcon
sokol	hawk
sokol	sokol
zas	again
dôkaz	evidence
dôkaz	proof
tábora	camp
nemocnice	hospital
nemocnice	hospitals
myslenia	thinking
následky	consequences
samostatná	discrete
samostatná	separate
samostatná	autonomous
poľská	polish
talianske	italian
kňaza	priest
konanie	proceeding
konanie	procedure
efekt	effect
účastníkov	participants
účastníkov	attendees
účastníkov	subscribers
dobrá	good
delia	delia
disciplína	discipline
hôr	mountains
tatran	tatran
rozhodnutia	decision
rozhodnutia	decisions
gymnázia	gymnasium
morom	sea
phd	phd
long	long
sviatok	holiday
menšia	minor
menšia	less
peru	peru
elektrické	electrical
elektrické	electric
skončili	finished
rastlina	plant
komárno	komárno
novo	novo
procesov	processes
signál	signal
aktívny	active
farieb	colours
sci	sci
anny	anne
zmenila	changed
sociálna	social
mladé	young
tradičné	traditional
stratil	lost
zásluhy	merit
ženatý	married
vodíka	hydrogen
objavené	discovered
objavené	unearthed
báseň	poem
kultúru	culture
manželstva	marriage
vysielanie	broadcast
vysielanie	transmission
vysielanie	broadcasting
vlaky	trains
das	das
alan	alan
bafta	bafta
ludwig	ludwig
nagy	nagy
tibor	tibor
záhrada	garden
králi	kings
yeung	yeung
dirigent	conductor
kim	kim
kmene	strains
kmene	tribes
rozdeliť	split
rozdeliť	divide
vyjadrenie	expression
vyjadrenie	statement
dvojica	pair
dvojica	couple
oddeľuje	separates
mozgu	brain
základne	bases
príbehy	stories
dave	dave
stupňov	degrees
organizácií	organizations
striebro	silver
nahrávky	recordings
lake	lake
portugalsko	portugal
pamäť	memory
rozdelená	divided
tabule	boards
spôsobené	caused
spôsobené	inflicted
riadi	manages
riadi	directs
pokusy	trials
pokusy	attempts
pokusy	experiments
zaberá	occupies
určiť	determine
určiť	designate
výrobca	producer
výrobca	manufacturer
ekonomika	economics
ekonomika	economy
žila	lived
žila	vein
rímska	roman
kráľovnej	queen
etapa	stage
maximálne	max
maximálne	tops
maximálne	maximum
definície	definitions
definície	definition
kanady	canada
mac	mac
vedú	leads
vracia	returns
výzbroj	armor
výzbroj	armament
výzbroj	armaments
výzbroj	weaponry
začať	start
začať	begin
vojak	soldier
vojak	private
starostlivosti	care
leopold	leopold
las	las
pokračovanie	continuation
pokračovanie	continuing
pokračovanie	sequel
pokračovanie	continued
orig	orig
duchu	spirit
určitých	certain
hitler	hitler
tim	tim
snaha	effort
jednoznačne	definitely
jednoznačne	clearly
hills	hills
rimania	romans
reprezentácie	representations
boleslav	boleslav
rádio	radio
illinois	illinois
chorvátska	croatia
chorvátska	croatian
široký	wide
široký	broad
majstri	masters
majstri	champions
box	box
box	boxing
parameter	parameter
maďarská	hungarian
dole	down
dole	downstairs
erectus	erectus
príspevky	posts
príspevky	donations
príspevky	stories
príspevky	contributions
umeleckých	artistic
títo	these
správcu	administrator
vesmír	universe
vesmír	cosmos
konferencie	conference
konferencie	conferences
oceán	ocean
pozorovať	observe
pozorovať	observing
karla	karla
karla	karl
für	für
union	union
opustiť	abandon
sloboda	freedom
maďarské	hungarian
monte	monte
králové	králové
dané	given
zabil	killed
lesov	woods
lesov	forests
rodičov	parents
fyzikálne	physically
fyzikálne	physics
fyzikálne	physical
výcvik	training
sony	sony
disku	disc
disku	disk
známeho	acquaintance
server	server
aires	aires
beta	beta
petržalka	petržalka
vyrobené	produced
vyrobené	manufactured
vyrobené	made
verejne	publicly
vidiek	countryside
polovicu	half
hospodárstvo	economics
hospodárstvo	economy
gama	gamma
rolling	rolling
súborov	files
rodín	families
bryan	bryan
rus	russian
rus	rus
typický	typical
kovov	metal
kovov	metals
atlantique	atlantique
ježiša	jesus
berlin	berlin
senica	senica
priamy	straight
priamy	direct
vonkajšie	outdoor
vonkajšie	external
vonkajšie	exterior
luis	luis
maurice	maurice
švajčiarska	switzerland
švajčiarska	swiss
napísané	written
manželku	wife
napätia	tensions
napätia	voltage
like	like
palivo	fuel
bronz	bronze
tajomník	registrar
tajomník	secretary
staršieho	older
olivier	olivier
slúžiť	serving
slúžiť	serve
umeleckej	artistic
taylor	taylor
byt	flat
byt	apartment
šablónu	template
miestnosti	rooms
miestnosti	room
michail	mikhail
vykonávať	perform
vykonávať	implement
jim	jim
jedincov	subjects
jedincov	individuals
boy	boy
wilson	wilson
metro	subway
metro	metro
zahraničia	abroad
vybavenie	equipment
vybavenie	facilities
vybavenie	equipments
špecialista	specialist
vzájomne	mutually
mar	mar
moment	moment
central	central
čistý	pure
čistý	clean
ekonomiky	economics
ekonomiky	economies
gitary	guitars
rené	rené
rené	rene
dvore	courtyard
dvore	backyard
dvore	yard
ona	she
architektúru	architecture
ram	ram
ram	rams
hala	hala
hala	lounge
hala	hall
dvere	door
dvere	doors
demokratická	democratic
získava	obtained
získava	obtains
získava	acquires
zmes	mix
zmes	mixture
zmes	blend
sieň	hall
konečne	finally
nasadenie	deployment
douglas	douglas
logo	logo
konfederácia	confederacy
konfederácia	confederation
rozpätie	range
rozpätie	margins
rozpätie	margin
rímske	roman
rozšírený	extended
rozšírený	expanded
rozšírený	enlarged
cyklu	cycle
mužské	male
mužské	masculine
miestny	local
miestny	locals
victor	victor
ukázalo	revealed
ukázalo	showed
moje	mine
toronto	toronto
predchádzajúci	previous
tank	tank
zmesi	mixture
zmesi	mixes
zmesi	mixtures
zmesi	blend
zmesi	blends
rýchle	quick
rýchle	rapid
rýchle	fast
lukáš	luke
lukáš	lukáš
filipa	philip
katedrály	cathedrals
listov	leaves
festivalu	festival
obrovský	huge
obrovský	giant
down	down
radšej	better
radšej	prefer
radšej	preferred
pracovné	work
pracovné	working
uznanie	appreciation
uznanie	recognition
trvala	insisted
trvala	lasted
murray	murray
dôraz	emphasis
sprievodný	accompanying
podčeľaď	subfamily
prípadov	cases
odsúdený	convicted
odsúdený	sentenced
odsúdený	condemned
odsúdený	doomed
úloh	tasks
fotograf	photographer
diplomat	diplomat
extrémne	extremely
extrémne	extreme
kevin	kevin
general	general
produkty	products
údolie	valley
princezná	princess
zahynul	perished
novák	novák
sam	sam
side	side
fanúšikov	fans
atlantis	atlantis
blahorečenie	beatification
moskvy	moscow
katastrálne	cadastral
meniť	vary
hľadať	search
inštitút	institute
záhrady	gardens
záhrady	garden
game	game
dosky	plates
dosky	boards
dosky	slabs
skr	skr
dane	taxation
dane	tax
dane	dane
dane	taxes
florida	florida
astronómovia	astronomers
scéne	scene
podobná	similar
obete	casualties
obete	victims
dôležitý	important
štiavnica	štiavnica
vlajky	flags
odborné	vocational
stredne	medium
stredne	moderately
stredne	moderate
pozorovania	observations
pozorovania	observation
sériu	series
lesa	woods
skúšky	tests
skúšky	trials
skúšky	testing
skúšky	rehearsals
skúšky	exams
téma	topic
téma	theme
významne	significantly
hermann	hermann
fyzici	physicists
hospodárstva	holdings
hospodárstva	economies
hospodárstva	economy
vojtech	vojtech
štandard	default
štandard	standard
denník	logbook
denník	diary
denník	journal
denník	log
priateľ	friend
bohyne	goddess
bohyne	goddesses
analýzy	analyses
analýzy	analysis
dur	dur
študenti	students
soul	seoul
soul	soul
streľba	shooting
streľba	gunfire
poznanie	knowledge
dvojice	pair
dvojice	couples
dvojice	pairs
sparta	sparta
fischer	fischer
vytvárať	create
hrob	tomb
hrob	grave
náboženských	religious
časté	common
bohyňa	goddess
železa	iron
vystúpil	ascended
legendy	legends
legendy	legend
páde	crash
bazilika	basilica
erik	erik
erik	eric
lúky	meadow
lúky	meadows
žltá	yellow
vlastní	owns
výrazy	expressions
výrazy	terms
manžela	husband
výstavy	exhibitions
výstavy	exhibition
tradične	traditionally
dark	dark
vyhlásenie	disclaimer
vyhlásenie	statement
vyhlásenie	declaration
pastier	shepherd
mount	mount
pomohol	helped
moja	mine
anime	anime
starostlivosť	caring
starostlivosť	care
mechanizmus	mechanism
dokumentov	documents
účinnosť	efficacy
účinnosť	efficiency
účinnosť	effectiveness
svedčí	testifying
jednoduchý	simple
osmanskej	ottoman
kritika	criticism
trval	insisted
desiatky	tens
desiatky	dozens
prevádzka	operations
prevádzka	operation
výhradne	exclusively
náboženstva	religion
jazerá	lakes
prípravu	preparation
otázku	question
haly	halls
chýba	missing
najlepšia	best
časopisov	magazines
nápis	inscription
pás	waist
pás	belt
úzko	closely
organizmov	organisms
deep	deep
pravidelné	periodic
pravidelné	regular
pravidelné	periodical
prameňov	springs
prameňov	strands
žiť	living
žiť	live
biológia	biology
eugen	eugen
zhromaždenie	gathering
zhromaždenie	assembly
nova	nova
existencia	existence
zložené	composed
zložené	composite
est	est
drevené	wooden
nominovaný	nominated
spartak	spartak
ľudové	folk
konalo	acted
pomôcť	help
športová	sports
údolia	valley
údolia	valleys
chémia	chemistry
skupinách	groups
pristátie	landing
barbara	barbara
pravdu	truth
bmw	bmw
med	honey
med	med
kúpele	spa
kúpele	baths
kúpele	spas
prejav	speech
krok	step
produkt	product
liberec	liberec
prínos	benefit
prínos	benefits
prínos	contribution
zéland	zealand
úloha	task
úloha	role
výročia	anniversaries
ssr	csf
ssr	ssr
technická	technical
slobodný	single
slobodný	free
obrovské	huge
obrovské	tremendous
obrovské	immense
ďalekohľad	binoculars
ďalekohľad	telescope
obsahoval	contained
hospodársky	economic
hospodársky	economically
janko	hansel
janko	janko
merania	measurements
poznámky	remarks
poznámky	notes
štvrti	neighborhood
elektronické	electronic
bei	bei
priniesol	brought
della	della
rusky	russian
väzby	ties
väzby	links
fínsky	finnish
hmota	matter
hmota	mass
profesia	profession
disciplíny	discipline
disciplíny	disciplines
minerálov	minerals
zabezpečiť	secure
víno	wine
jazz	jazz
parky	parks
johnson	johnson
prispel	contributed
prispel	donated
teplotu	temperature
domáci	domestic
domáci	landlord
domáci	homemade
atolu	atoll
pozitívne	positive
premier	premier
zvieratá	animals
zvieratá	animal
varianty	variations
varianty	variants
kométa	comet
krv	blood
tanec	dance
tanec	dancing
lesný	forest
chvost	tail
koncertov	concerts
nemcov	germans
stromy	trees
zánik	extinction
zánik	demise
zánik	disappearance
základňa	base
umelé	artificial
mladosti	youth
koruna	crown
letecký	aerospace
molekuly	molecule
molekuly	molecules
urban	urban
bulharska	bulgaria
kontakt	contact
provincií	provinces
riziko	risk
pardubice	pardubice
dánsky	danish
obvodov	circuits
poľské	polish
ali	ali
miera	rate
hovoriť	talk
hovoriť	speak
aktivita	activity
linux	linux
kombinácie	combinations
kombinácie	combination
ôsmich	eight
geológ	geologist
znie	sounds
project	project
poslanca	alderman
pyramída	pyramid
čínsky	chinese
úvod	introduction
úvod	intro
architektov	architects
komunita	community
učil	taught
spory	disputes
jeff	jeff
non	non
ohio	ohio
prístroje	instruments
prístroje	instrumentation
prístroje	devices
prístroje	apparatus
zamestnanie	job
zamestnanie	employment
zamestnanie	occupation
rody	genera
pluku	regiment
brány	gates
brány	gateways
velil	commanded
slúžila	served
filmom	movie
filmom	film
vôd	waters
poverený	delegated
kmeňov	strains
kmeňov	tribes
ernest	ernest
nahral	uploaded
zničené	destroyed
bojovať	fight
vyrobený	produced
vyrobený	manufactured
vyrobený	made
stovky	hundreds
úspešné	successful
úspešné	success
zlín	zlín
japonská	japanese
lehota	deadline
lehota	period
električky	trams
vybral	chose
ázia	asia
alex	xander
alex	alex
kolín	cologne
záznamy	records
záznamy	entries
označené	tagged
označené	marked
pegas	pegasus
svahoch	slopes
nahradený	substituted
nahradený	replaced
operačný	operational
vonku	outside
vonku	out
radov	rows
prostriedok	means
svoboda	svoboda
amsterdam	amsterdam
renault	renault
zimné	winter
pracovných	working
požiadal	requested
požiadal	asked
andreas	andreas
andrea	andrea
vybavený	equipped
zahynulo	perished
vyhrali	won
steven	steven
vzdal	surrendered
swift	swift
myšlienka	thought
myšlienka	idea
občianska	civil
občianska	civic
náboj	hub
náboj	bullet
bois	bois
itf	itf
budějovice	budějovice
príde	arrives
príde	comes
modrý	blue
ryan	ryan
obchodný	commercial
povolenie	permission
povolenie	permit
povolenie	authorisation
karolína	caroline
karolína	carolina
pont	pont
železničné	railway
schopná	able
schopná	capable
times	times
rozhovor	interview
rozhovor	conversation
podnebie	climate
podnebie	climates
poriadok	order
sen	sen
sen	dream
trupu	torso
zisk	profit
zisk	gain
zákaz	ban
zákaz	prohibition
zrušené	revoked
zrušené	canceled
zrušené	cancelled
cerro	cerro
prúdy	streams
prúdy	currents
media	media
alt	alt
detstvo	childhood
otvorenie	opening
xiv	xiv
dievča	girl
geografické	geographic
geografické	geographical
drevený	wooden
výprava	quest
pyramídy	pyramid
pyramídy	pyramids
pracovníkov	workers
marcus	marcus
koncerty	concerts
talent	talents
talent	talent
british	british
účinok	effect
edícia	edition
správ	messages
správ	reports
stene	wall
myslenie	thinking
myslenie	mindset
hladiny	levels
výrazný	significant
súbory	files
dead	dead
panstvo	estate
panstvo	manor
fernando	fernando
štajersko	styria
počítačová	computer
dohodu	deal
hugo	hugo
iraku	iraq
vyššiu	higher
jupiter	jupiter
opísal	described
začiatky	firsts
začiatky	beginnings
milióny	million
milióny	millions
športovci	athletes
športovci	sportsmen
ked	when
pripojenie	connection
pripojenie	connect
pripojenie	connecting
serie	serie
sous	sous
kolumbia	columbia
kolumbia	colombia
type	type
rotácie	rotation
morské	marine
princípe	principle
heart	heart
štarte	startup
intenzívne	intensive
intenzívne	intense
hralo	played
umelecký	artistic
hana	hannah
hana	hana
reálne	real
reálne	realistic
ligu	league
írsky	irish
zložka	component
zložka	constituent
zložka	folder
zložka	ingredient
turecku	turkey
pobyt	residence
lekári	physicians
lekári	doctors
nastáva	occurs
dospelých	adult
organizmu	organism
adams	adams
výročie	anniversary
nezávislé	independent
časopisy	journals
časopisy	magazines
priateľov	friends
vlna	wool
vlna	wave
klasické	classical
klasické	classic
viditeľné	visible
duše	souls
duše	spirits
signálu	signal
obsadenie	cast
obsahovať	contain
essonne	essonne
mario	mario
dočasne	temporarily
dočasne	temporary
robo	robo
profesionálna	professional
hospodárske	economic
dub	quercus
dub	dub
dub	oak
zložiek	ingredients
polia	fields
náklad	cargo
náklad	freight
polostrove	peninsula
výrobky	products
váh	weights
váh	scales
nezávisle	independently
sčasti	partly
kruhu	circle
doplnenie	completion
doplnenie	addition
doplnenie	complement
doplnenie	replenishment
podpis	signature
klasifikácia	classification
ostal	stayed
canon	canon
dream	dream
rozhodlo	decided
avenue	avenue
porucha	malfunction
porucha	disorder
nedvěd	nedvěd
prirodzené	natural
drevo	wood
drevo	timber
dunaj	danube
počítače	computers
bielych	whites
presné	precise
presné	accurate
presné	exact
presné	precision
návštevníkov	visitors
desiatok	tens
desiatok	dozens
skaly	rock
skaly	rocks
nkp	nkp
diecézy	diocese
mytológia	mythology
zlata	gold
reformy	reforms
vedel	knew
zníženie	reductions
zníženie	reduction
zníženie	decrease
poľnohospodárstvo	farming
poľnohospodárstvo	agriculture
skala	rock
oblúk	arc
oblúk	arch
mir	mir
hosť	host
hosť	guest
hms	hms
písmená	letters
beatles	beatles
účel	purpose
bojovali	fought
bohovia	gods
možností	possibilities
vzácne	precious
vzácne	rare
eridanus	eridanus
staroveký	ancient
nórska	norwegian
nórska	norway
frankfurt	frankfurt
prístavné	harbour
záver	conclusion
príroda	nature
bomby	bomb
bomby	bombs
súhrn	summary
vládca	overlord
vládca	ruler
vládca	emperor
htm	htm
prírodný	natural
zadné	rear
bojovník	warrior
bojovník	fighter
pomáha	assists
obidve	both
zakázané	forbidden
zakázané	prohibited
zakázané	banned
ružomberku	ružomberok
žlté	yellow
líši	varies
líši	differs
modelov	models
náboženský	religious
vzdialené	distant
vzdialené	remote
naspäť	back
voľné	loose
voľné	free
získanie	acquiring
získanie	getting
získanie	acquisition
požiar	fire
inc	inc
vzdialená	distant
klesá	dropping
labem	labem
súkromné	private
creek	creek
rumunska	romania
spojencov	allies
gridcolor	gridcolor
úrady	authorities
úrady	offices
produktov	products
víťazné	winning
pani	mistress
pani	lady
pani	mrs
webová	web
synovia	sons
selč	cest
wolfgang	wolfgang
nahradiť	replace
pád	crash
pád	fall
zle	wrong
západný	western
vrcholom	vertex
elektrická	electrical
elektrická	electric
znaku	trait
počítačov	computers
galérie	galleries
galérie	gallery
mestečko	town
california	california
rozšírená	extended
rozšírená	expanded
rozšírená	enlarged
rozšírená	augmented
people	people
gejza	géza
korene	roots
farnosti	parish
dedičstvo	legacy
dedičstvo	inheritance
dedičstvo	heritage
jen	jen
problému	problem
zachované	maintained
zachované	retained
zachované	preserved
kameňa	stone
vyjadriť	express
porovnanie	comparison
porovnanie	compare
nevie	knows
fotografií	photographs
kandidát	candidate
mladosť	youth
