les	the
égypte	mesir
avenue	avenue
blocage	mengunci
blocage	penguncian
blocage	penyekatan
blocage	sekatan
blocage	menyekat
blocage	sekat
blocage	block
dominique	dominic
dominique	dominique
dominique	dominica
nœud	nod
nœud	simpulan
nœud	simpul
serbe	serbia
événements	peristiwa
événements	acara
christophe	chris
christophe	christopher
christophe	christophe
atelier	workshop
atelier	bengkel
atelier	atelier
auguste	auguste
auguste	augustus
raisons	alasan
raisons	sebab
raisons	reason
devrait	patut
devrait	sepatutnya
francis	francis
atlantique	atlantic
atlantique	atlantik
bout	bout
cent	seratus
cent	ratus
cent	cent
voiture	car
voiture	kereta
agent	agen
agent	ejen
agent	agent
disney	disney
débute	bermula
débute	bermula
écrite	bertulis
écrite	ditulis
chute	waterfall
chute	fall
chute	jatuh
chute	terjatuh
chute	falling
chute	jatuh
communiste	komunis
présentation	presentation
présentation	persembahan
étranger	alien
étranger	foreigner
étranger	asing
étranger	asing
étranger	foreign
documentaire	dokumentari
documentaire	seller
cartes	kad
cartes	maps
cartes	peta
cartes	peta
sièges	kerusi
secret	rahsia
secret	kerahsiaan
couple	couple
couple	tork
publics	awam
col	col
col	kerah
col	collar
col	kolar
métro	subway
métro	metro
mary	mary
mary	maryam
mines	perlombongan
mines	lombong
mines	mines
conférence	persidangan
conférence	ceramah
conférence	lecture
conférence	syarahan
alsace	alsace
mains	tangan
alfred	alfred
locaux	premis
locaux	tempatan
locaux	tempatan
publiée	dikirim
publiée	disiarkan
publiée	diterbitkan
soir	petang
soir	malam
coureur	runner
coureur	racer
coureur	pelumba
basé	berasaskan
basé	based
différence	ber
différence	beza
différence	perbezaan
bateau	sampan
bateau	bot
bateau	perahu
bateau	boat
musicale	muzikal
musicale	musical
enregistré	dirakam
enregistré	direkod
enregistré	berdaftar
enregistré	didaftarkan
enregistré	disimpan
xls	xls
connexe	berkaitan
connexe	terkait
connexe	related
connexe	berkait
changement	perubahan
changement	ubah
privée	swasta
privée	peribadi
privée	persendirian
privée	prebet
députés	timbalan
députés	deputi
députés	meps
députés	mps
commencé	dimulakan
commencé	bermula
électrique	elektrikal
électrique	eletrik
électrique	elektrik
électrique	electric
opérations	operasi
opérations	transaksi
vite	cepat
vite	laju
vite	cepat
diocèse	keuskupan
rhin	rhine
identité	identiti
normandie	normandie
normandie	normandy
culturel	kebudayaan
culturel	budaya
variation	selisih
variation	variasi
romans	romans
romans	novel
sportive	sport
sportive	sukan
sportive	sporty
bourg	bourg
rejoindre	join
rejoindre	menyertai
hommage	penghormatan
collecte	mengumpul
collecte	koleksi
collecte	collection
faveur	amacam
transports	transport
transports	pengangkutan
transports	pengangkutan
transports	transport
seuls	bersendirian
seuls	sendiri
seuls	keseorangan
rio	rio
juge	hakim
francisco	francisco
néerlandais	belanda
néerlandais	dutch
lille	lille
complexe	complex
complexe	kompleks
und	und
concept	konsep
universitaire	universiti
universitaire	akademik
titulaire	pemegang
titulaire	holder
diffusée	dipancarkan
contexte	latarbelakang
contexte	konteks
contexte	context
contact	contact
fortement	sangat
vis	skru
vis	vis
vis	skru
concert	konsert
lois	lois
douze	twelve
ferme	ladang
one	satu
one	one
hautes	tinggi
hautes	hautes
édouard	edouard
édouard	edward
édouard	édouard
massif	pepejal
massif	pejal
massif	padu
massif	massif
massif	besaran
vente	sale
vente	sales
vente	jualan
athlétisme	athletic
athlétisme	atlit
athlétisme	athletics
culte	cult
culte	sembah
culte	beribadat
culte	beribadah
répartition	breakdown
répartition	pecahan
répartition	agihan
répartition	pengagihan
répartition	pengedaran
matériel	bahan
matériel	material
matériel	hardware
matériel	perkakasan
matériel	equipment
matériel	peralatan
avocat	avocado
avocat	peguam
avocat	lawyer
bras	bras
bras	lengan
bras	lengan
calais	calais
proposition	proposal
proposition	meminang
épreuves	ujian
conduit	didorong
conduit	conduit
appartenant	owned
appartenant	dimiliki
perdu	lost
perdu	kehilangan
perdu	hilang
nice	nice
visite	lawati
visite	lawat
visite	lawatan
visite	melawat
visite	lawatan
visite	tour
solution	penyelesaian
solution	solution
atteindre	reach
atteindre	capaian
atteindre	menjangkau
volley	volley
volley	volleyball
promu	dipromosikan
promu	digalakkan
portes	gates
portes	pintu
informatique	komputer
informatique	pengkomputeran
conception	conception
conception	rekaan
conception	design
mur	wall
mur	dinding
scientifiques	saintifik
scientifiques	saintis
tourisme	pelancongan
passant	passing
passant	melepasi
luc	luke
luc	luc
façade	façade
statue	patung
statue	arca
photos	gambar
photos	foto
photos	pic
photos	pictures
photos	gambar
construire	binaan
construire	membangun
construire	membina
construire	build
construire	bina
construire	bina
tente	khemah
scott	scott
liège	liège
liège	sumbat
utilisant	menggunakan
huile	minyak
convention	konvensyen
orient	timur
orient	orient
tourné	difilemkan
dessin	rekaan
dessin	design
dessin	melukis
dessin	lukisan
barcelone	barcelona
manuel	manuel
manuel	manual
joe	joe
espagnole	sepanyol
pression	tekanan
maroc	maghribi
maroc	maroc
faux	silap
faux	salah
faux	palsu
faux	false
faux	fake
constitué	constituted
christ	christ
christ	kristus
colombie	columbia
colombie	colombia
baie	berry
baie	baie
baie	teluk
baie	bay
documents	dokumen
documents	dokument
athlète	atlet
athlète	atlit
bourgogne	bourgogne
bourgogne	burgundy
contraire	opposite
destination	destinasi
destination	destinasi
champs	bidang
champs	medan
vierge	virgo
vierge	virgin
vierge	perawan
vierge	kosong
température	suhu
température	temp
température	suhu
enfance	childhood
acteurs	pelakon
candidat	pemohon
candidat	calon
candidat	candidate
lancé	dilancarkan
lancé	launching
dates	kurma
procès	lawsuits
cercle	bulatan
essais	ujian
essais	cubaan
essais	percubaan
essais	testing
essais	esei
aider	helping
aider	membantu
aider	pertolongan
aider	bantu
aider	bantuan
aider	help
aider	membantu
mention	mention
mention	sebutan
arrêt	perhentian
arrêt	stop
arrêt	matikan
arrêt	shutdown
agence	agensi
perd	kalah
mari	mari
mari	suaminya
mari	suami
élément	item
élément	unsur
pouvait	could
pouvait	mampukah
représentation	perwakilan
cycle	kitar
cycle	kitaran
renaissance	renaissance
sais	tau
sais	kenali
sais	tahu
hall	lobi
hall	lobby
attention	perhatian
jones	jones
marin	marin
marin	sailor
marin	pelaut
marin	kelasi
marin	marin
marin	marine
domaines	domain
domaines	bidang
domaines	medan
usine	tanaman
usine	tumbuhan
usine	kilang
fontaine	pancut
fontaine	pancutan
fontaine	fontaine
parlementaire	parlimen
roland	roland
printemps	spring
printemps	springtime
prêtre	imam
étoiles	star
étoiles	bintang
étoiles	bintang
réforme	reformasi
réforme	pembaharuan
réforme	reformasi
chris	chris
gabriel	gabriel
gabriel	jibrail
gabriel	jibril
élevé	tinggi
élevé	dibesarkan
élevé	dibangkitkan
élevé	dinaikkan
élevé	dinaikkan
xixe	nineteenth
monastère	biara
organisé	terurus
organisé	disusun
organisé	tersusun
organisé	terurus
organisé	terancang
dos	dos
dos	belakang
dos	punggung
dos	punggung
noël	noël
noël	krismas
enquête	siasatan
enquête	inquiry
enquête	siasatan
enquête	penyiasatan
enquête	penyelidikan
enquête	selidik
enquête	survey
trouvé	nemu
trouvé	terjumpa
trouvé	dijumpai
anomalie	abnormal
anomalie	kelainan
anomalie	anomali
anomalie	kelainan
ign	ign
majeur	pengkhususan
majeur	mejar
majeur	major
beau	cantik
beau	indah
beau	beau
beau	handsome
villa	villa
lecture	baca
lecture	bacaan
lecture	reading
lecture	pembacaan
lecture	membaca
montage	montaj
montage	mounting
montage	melekap
montage	menyunting
montage	editing
montage	suntingan
montage	penyuntingan
montage	pemasangan
montage	pertabalan
dollars	dollar
dollars	dolar
dollars	dolar
professionnelle	profesional
professionnelle	professional
masculin	jantan
masculin	male
masculin	maskulin
cantons	cantons
branche	cawangan
batterie	bateri
batterie	dram
batterie	dram
batterie	gendang
pointe	petua
pointe	pointe
thèse	tesis
thèse	tesis
thèse	thesis
démocratique	demokratik
géographie	geografi
nancy	nancy
amateur	amatur
caroline	caroline
caroline	carolina
autorités	berwajib
clair	clear
clair	jelas
clair	clair
test	test
test	cubaan
test	percubaan
test	testing
west	west
west	barat
exemplaires	teladan
exemplaires	salinan
versions	versi
venir	come
venir	jom
venir	datang
venir	coming
laisser	tinggalkan
gilles	giles
gilles	gilles
plateau	platter
plateau	talam
plateau	dulang
plateau	penara
bataillon	bataillon
bataillon	batalion
vin	vin
vin	anggur
vin	wain
découvreur	discoverer
spécialiste	specialist
spécialiste	pakar
vivant	living
vivant	live
vivant	alive
ressources	resources
ressources	sumber
ajouter	add
féminine	feminine
féminine	feminin
rencontres	mesyuarat
rencontres	dating
demander	mintak
demander	minta
demander	tanyalah
demander	tanya
demander	bertanya
demander	ask
demander	request
demander	pinta
demander	permintaan
israël	israel
tué	dibunuh
tué	tewas
tué	terbunuh
généraux	jeneral
généraux	umum
généraux	jeneral
généraux	general
siècles	berkurun
présenté	dihantar
présenté	dipersembahkan
présenté	disajikan
territoires	wilayah
png	png
mike	mike
revanche	dendam
recueil	kompilasi
recueil	koleksi
recueil	collection
napoléon	napoléon
napoléon	napoleon
net	net
net	kelambu
planète	planet
endroit	place
endroit	tempat
intervention	campur
auparavant	dahulunya
auparavant	sebelum
législature	perundangan
bob	bob
océan	samudera
océan	lautan
océan	ocean
idées	idea
combats	pergaduhan
combats	perkelahian
combats	fighting
combats	bergaduh
combats	berlawan
corée	korea
tokyo	tokyo
totale	total
totale	jumlah
finales	final
finales	finals
bus	bas
bus	bas
certaine	certain
certaine	tertentu
comprendre	fahami
comprendre	understanding
comprendre	pengertian
comprendre	memahami
comprendre	pemahaman
vivre	living
vivre	live
edward	edward
ordres	pesanan
arme	weapon
arme	senjata
arme	senapang
arme	pistol
arme	gun
dynastie	dinasti
erreur	kesilapan
erreur	ralat
publications	kiriman
publications	siaran
publications	jawatan
coll	coll
organisme	body
organisme	bodi
organisme	badan
organisme	organisma
williams	williams
faculté	fakulti
génération	janaan
expédition	ekspedisi
expédition	penghantaran
expédition	penghantaran
tchèque	czech
google	google
européens	eropah
arbre	pokok
tribunal	tribunal
tribunal	court
tribunal	mahkamah
tribunal	mahkamah
règle	pembaris
règle	penguasa
règle	peraturan
règle	rule
walter	walter
possibilité	kebarangkalian
possibilité	kemungkinan
euros	euro
euros	euro
eugène	eugène
eugène	eugene
avions	pesawat
avions	pesawat
avions	aircraft
avions	satah
archevêque	archbishop
participants	peserta
participants	perserta
participants	penghadir
dvd	dvd
dvd	dvd
artillerie	artileri
mesures	mengukur
mesures	pengukuran
mesures	measurement
occupation	pendudukan
vent	angin
logiciel	perisian
logiciel	software
définition	takrifan
définition	definisi
définition	mentakrifkan
définition	mentakrif
danemark	denmark
administrateur	admin
administrateur	pentadbiran
administrateur	pentadbir
vos	your
bruno	bruno
travailler	kerja
travailler	bekerja
travailler	berkerja
travailler	berfungsi
travailler	bekerja
églises	gereja
mouvements	gerakan
mouvements	pergerakan
princesse	puteri
princesse	princess
volonté	will
volonté	akan
volonté	tekad
volonté	keazaman
germain	germain
oiseaux	oiseaux
oiseaux	burung
oiseaux	burung
homonymie	nyahkekaburan
race	breed
race	baka
race	perlumbaan
race	race
race	ras
sûr	aman
sûr	sure
sûr	yakin
sûr	takpe
disponible	available
disponible	tersedia
disponible	disediakan
disponible	didapati
totalement	fully
totalement	sepenuhnya
totalement	totally
continentale	continental
continentale	benua
continentale	mainland
ski	ski
ski	ski
ouvre	dibuka
échelle	tangga
échelle	skala
machine	machine
machine	mesin
machine	mesingan
sujets	topik
luxembourg	luxemburg
luxembourg	luxembourg
antique	antique
antique	antik
manche	manche
manche	lengan
manche	sleeve
monte	monte
canadienne	kanada
buteur	striker
dimanche	ahad
dimanche	ahad
dimanche	sunday
électronique	electronics
électronique	elektronik
électronique	elektronik
électronique	electronic
fil	suapan
fil	wayar
fil	benang
fil	jaluran
fil	bebenang
suivre	follow
sixième	keenam
accident	kemalangan
accident	tergendala
cérémonie	upacara
discours	pidato
discours	speech
discours	pertuturan
bill	bil
bill	bill
finaliste	finalist
humaine	manusia
humaine	human
échange	niaga
échange	perdagangan
échange	trade
échange	swap
échange	pertukaran
échange	exchange
étrangères	asing
étrangères	foreign
nationales	national
nationales	kebangsaan
usa	usa
riche	kaya
complète	full
complète	kenyang
complète	penuh
complète	complete
complète	lengkap
néo	neo
langage	bahasa
feuilles	dedaun
feuilles	daun
feuilles	daun
feuilles	daunnya
feuilles	feuilles
feuilles	helaian
maréchal	marsyal
maréchal	marshal
maréchal	maréchal
répondre	jawapan
répondre	reply
spectacle	tunjuk
spectacle	papar
moulin	moulin
moulin	kincir
moulin	mill
déclare	isytihar
déclare	declare
débat	perbahasan
débat	perdebatan
débat	perbincangan
débat	diskusi
débat	debat
numérique	berangka
numérique	digital
mayotte	mayotte
rendu	terterap
rendu	diterap
rendu	terap
musicien	pemuzik
champagne	champagne
league	liga
disparu	menghilang
disparu	pudar
disparu	hilang
biens	property
biens	hartanah
biens	barangan
rouges	reds
rouges	rouges
rouges	merah
rouges	red
poésie	puisi
ouverte	open
choisi	dipilih
choisi	terpilih
valeurs	nilai
accueil	rumah
tar	tar
productions	productions
fédéral	persekutuan
big	besar
montagnes	ganang
montagnes	banjaran
montagnes	pergunungan
montagnes	gunung
montagnes	mountain
montagnes	pergunungan
louise	louise
supprimer	delete
aventure	kembara
aventure	adventure
aventure	cabaran
aventure	pengembaraan
harry	harry
claire	clare
claire	claire
religieuse	agama
religieuse	keagamaan
dirigé	diarah
carlos	carlos
guide	guide
guide	panduan
anna	anna
jésus	isa
jésus	jesus
adjoint	timbalan
adjoint	pembantu
adjoint	assistant
steve	steve
initialement	awalnya
actif	active
actif	aktif
actif	aset
actif	aset
événement	peristiwa
événement	event
événement	acara
installe	pemasangan
installe	pasang
fonctionnement	operasi
rennes	rennes
exception	pengecualian
exception	pengecualian
extrême	ekstrem
extrême	melampau
populations	penduduk
populations	populasi
contributions	sumbangan
venise	venice
associé	mengaitkan
zonage	pengezonan
civil	civil
civil	sivil
connaître	tau
connaître	kenali
connaître	tahu
tunisie	tunisia
élus	terpilih
lancer	lancer
lancer	pic
lancer	pelancaran
lancer	launch
tiers	ketiga
commande	arahan
commande	perintah
commande	tempahan
commande	pesanan
commande	susunan
commande	tempah
commande	order
porté	usang
porté	worn
quelle	alahai
quelle	ape
interprète	pentafsir
interprète	performer
interprète	mentafsir
tony	tony
standard	piawai
standard	standard
réalisée	sedar
médias	media
introduction	pengantar
introduction	pengenalan
introduction	perkenalan
introduction	intro
introduction	pengenalan
porter	porter
approche	pendekatan
approche	approach
consiste	terdiri
reconnaissance	recon
reconnaissance	reconnaissance
reconnaissance	pengiktirafan
reconnaissance	pengecaman
reconnaissance	perakuan
metal	logam
metal	metal
boston	boston
liés	berkaitan
liés	terkait
liés	related
liés	berkait
liés	terpaut
liés	dipautkan
eric	eric
provinces	provinces
provinces	provinsi
pose	pose
pose	pose
pose	posing
orange	orange
adam	adam
fleurs	bunga
fleurs	flowers
fleurs	bunga
fleurs	flower
matin	morning
missions	misi
flotte	armada
dessins	design
dessins	rekabentuk
dessins	lukisan
monsieur	sir
monsieur	tuan
monsieur	encik
côtes	rusuk
côtes	rusuk
chefs	chef
amateurs	amatur
amateurs	amatur
turquie	turkey
turquie	turki
localisation	penyetempatan
localisation	lokasi
localisation	location
localisation	penyetempatan
gagne	menang
officiers	pegawai
officiers	perwira
origines	asal
origines	asalnya
indépendant	independent
indépendant	mandiri
indépendant	bebas
indépendant	freelance
nef	nave
nef	nef
émile	emile
émile	emil
émile	emile
écrits	bertulis
écrits	ditulis
marquis	marquess
pouvoirs	kuasa
commercial	komersial
commercial	komersil
bat	kelawar
bat	degupan
bat	berdegup
césar	caesar
césar	cesar
césar	césar
suédois	sweden
victimes	terkorban
victimes	mangsa
victimes	korban
mille	ribu
mille	mille
direct	direct
dames	wanita
dames	dam
couronne	mahkota
couronne	crown
attaquant	penyerang
attaquant	menyerang
attaquant	attacking
attaquant	striker
mini	mini
privé	swasta
privé	peribadi
privé	persendirian
privé	prebet
réaliser	achieve
appareil	peranti
appareil	kamera
appareil	camera
appareil	peralatan
appareil	ditalian
appareil	apparatus
considère	pertimbangkan
commons	commons
diffusé	dipancarkan
outils	alatan
outils	tools
complet	full
complet	kenyang
complet	penuh
complet	complete
complet	lengkap
florence	florence
trophée	piala
trophée	trofi
trophée	trophée
finlande	finland
paroles	lirik
aspect	penampilan
aspect	kemunculan
aspect	rupa
aspect	aspek
sinon	sebaliknya
envoyé	hantar
envoyé	sent
envoyé	dihantar
tôt	early
tôt	dini
tôt	awal
rares	rare
rares	jarang
comportement	kelakuan
comportement	perangai
comportement	kelakuan
contributeur	penyumbang
humain	manusia
humain	human
info	info
info	maklumat
signé	ditandatangan
signé	ditandatangani
texas	texas
russes	rusia
russes	rusia
septième	ketujuh
pascal	pascal
étend	diluaskan
étend	meluas
étend	mengembang
maillot	maillot
maillot	jersey
dispute	bertengkar
dispute	berbalah
dispute	pergaduhan
dispute	hujah
dispute	pertikaian
dispute	pertikaikan
lune	bulan
lune	moon
vois	lihat
orbite	orbit
championne	champ
championne	juara
développer	bangunkan
développer	develop
développer	membangunkan
interieur	inside
interieur	didalam
interieur	interior
interieur	dalaman
extension	perluasan
extension	pengembangan
scènes	adegan
amiral	laksamana
murs	tembok
murs	dinding
francs	francs
francs	franc
francs	franks
modifications	pengubahsuaian
modifications	perubahan
modifications	suntingan
norvège	norway
corse	corsica
corse	corse
corse	corsica
mario	mario
prises	direbut
prises	diambil
prises	taken
initiative	inisiatif
autonome	autonomi
autonome	kendiri
cup	piala
cup	cup
cup	cawan
marguerite	margaret
marguerite	margarita
marguerite	marguerite
marguerite	daisy
mathématiques	matematik
mathématiques	matematik
mathématiques	matematik
mathématiques	matematik
brown	brown
améliorer	meningkatkan
améliorer	naiktaraf
améliorer	tatar
améliorer	meningkatkan
améliorer	improve
sénateur	senator
solo	solo
montpellier	montpellier
morte	morte
morte	died
morte	dead
morte	mati
serge	sergei
serge	serge
rouen	rouen
profondeur	kedalaman
partage	share
partage	kongsian
partage	perkongsian
partage	berkongsi
partage	perkongsian
changer	menukar
changer	perubahan
changer	ubah
croissance	pertumbuhan
croissance	tumbesaran
interne	intern
interne	magang
interne	dalaman
portugais	portugis
stations	stesyen
stations	stesen
peux	mampukah
peux	boleh
profil	profile
profil	profil
hans	hans
maximum	max
maximum	maksimum
maximum	maksima
cabinet	kabinet
toi	anda
toi	kau
thierry	robert
thierry	thierry
saône	saône
ère	usia
ère	umur
présidence	kerusi
voyageurs	penumpang
voyageurs	pelancong
voyageurs	pelancong
alexander	alexander
vision	penglihatan
vision	visi
miss	cikgu
miss	rindu
miss	cik
metz	metz
forêts	hutan
forêts	perhutanan
forêts	hutan
étapes	langkah
étapes	steps
céleste	cakerawala
céleste	celeste
associations	persatuan
grade	gred
grade	darjat
grade	pangkat
grade	rank
impériale	impériale
impériale	imperial
sam	sam
modifier	edit
modifier	ubahsuai
modifier	perubahan
modifier	ubah
dehors	luar
dehors	diluar
dehors	keluar
dehors	out
servir	berkhidmat
protéger	melindungi
protéger	protect
protéger	melindungi
protéger	lindungi
baisse	tolak
baisse	mengurangkan
baisse	kurangkan
pacifique	pacific
pacifique	pasifik
pacifique	damai
pacifique	tenteram
madame	puan
madame	madam
madame	lady
madame	madame
grecque	greek
grecque	yunani
fédérale	persekutuan
agricole	pertanian
sébastien	sebastian
sébastien	sébastien
défenseur	defender
œil	eye
œil	mata
diplôme	ijazah
diplôme	darjah
diplôme	ijazah
diplôme	diploma
lié	terikat
lié	diikat
lié	berkaitan
lié	terkait
lié	related
lié	berkait
lié	terpaut
lié	dipautkan
récit	taie
récit	kisah
récit	dongeng
récit	cerita
récit	story
récit	naratif
réaction	reaksi
réaction	tindakbalas
réaction	respon
cyclisme	berbasikal
fabrication	pengilangan
fabrication	perkilangan
nucléaire	nuklear
karl	karl
chevaux	kuda
chevaux	kuda
partis	gone
climat	iklim
climat	cuaca
instrument	instrumen
respectivement	masing
représentants	perwakilan
automne	autumn
automne	luruh
automne	fall
automne	jatuh
caractères	aksara
caractères	watak
secondaire	secondary
secondaire	sekunder
trains	keretapi
grenoble	grenoble
animal	pet
animal	haiwan
roumanie	romania
appelés	disebut
appelés	dipanggil
victime	korban
semi	semi
reconnu	diiktiraf
reconnu	dikenalpasti
reconnu	diakui
reconnu	dikenali
reconnu	diakui
reconnu	diiktiraf
rues	jln
rues	street
véhicules	lasak
véhicules	kenderaan
garonne	garonne
interprétation	pentafsir
interprétation	takbir
interprétation	pentafsiran
interprétation	mentafsir
considérée	dianggap
considérée	dipertimbangkan
proposé	dicadangkan
proposé	cadangkan
proposé	dicadangkan
proposé	dicadang
papier	kertas
gray	kelabu
emmanuel	emmanuel
plante	tanaman
plante	tumbuhan
boulevard	boulevard
interdit	terlarang
interdit	dilarang
interdit	terlarang
interdit	dilarang
interdit	diharamkan
interdit	banned
interdit	dilarang
entier	integer
entier	keseluruhan
entier	whole
angle	sudut
contemporain	kontemporari
preuve	bukti
preuve	kalis
preuve	bukti
preuve	buktinya
barrage	roadblock
barrage	dam
barrage	empangan
immédiatement	segera
anvers	antwerp
anvers	anvers
giovanni	giovanni
courses	ras
courses	berlumba
courses	perlumbaan
courses	racing
sable	pasir
sable	sandy
présents	hadirkan
présents	hadir
toronto	toronto
courte	pendek
domicile	rumah
aime	love
aime	cinta
aime	like
aime	ibarat
aime	loves
aime	suka
aime	likes
routes	lebuhraya
orientale	orientale
orientale	timur
orientale	oriental
orientale	timur
programmes	program
placé	ditempatkan
placé	diletak
flore	flora
budget	bajet
budget	belanjawan
budget	anggaran
noblesse	mulia
noblesse	noble
noblesse	berdarjat
noblesse	bangsawan
policier	polis
policier	cop
policier	polis
toile	kanvas
toile	canvas
secondaires	secondary
secondaires	sekunder
inspiré	inspired
inspiré	diinspirasikan
inspiré	diilhamkan
chercher	carian
chercher	gelintar
évaluation	valuation
évaluation	penilaian
évaluation	penilaian
classification	pengelasan
classification	klasifikasi
détruit	dimusnahkan
détruit	hancur
quartiers	kejiranan
chacune	setiap
chacune	each
principes	prinsip
disparition	lenyap
disparition	hilangnya
disparition	menghilang
bistro	bistro
échec	gagal
échec	gagal
échec	kegagalan
échec	gagal
rédaction	tulisan
rédaction	menulis
rédaction	penulisan
rédaction	editorial
rédaction	penyusunan
serveur	waiter
serveur	pelayan
serveur	pelayan
serveur	server
serveur	pelayan
liée	terpaut
liée	dipautkan
oise	oise
signature	penandatangan
signature	menandatangan
signature	tandatangan
trône	singgahsana
trône	takhta
carl	carl
produire	produce
produire	hasilkan
profit	profit
chien	anjing
chien	dog
chien	anjing
tenu	dipegang
tenu	ditahan
tenu	diadakan
urss	soviet
correspondant	pemadanan
correspondant	sepadan
zélande	zealand
zélande	zeeland
nul	nol
nul	null
nationaux	national
nationaux	kebangsaan
marqué	menjaringkan
marqué	ditandakan
marqué	tagged
marqué	ditanda
marqué	ditag
marqué	ditandakan
marqué	ditanda
secondes	seconds
secondes	detik
secondes	saat
requête	menanya
requête	pertanyaan
requête	request
requête	pinta
requête	permintaan
studios	studios
ruisseau	creek
ruisseau	strim
ruisseau	brook
roche	roche
publiques	awam
connus	known
connus	dikenali
connus	diketahui
largeur	lebar
remplacer	geganti
org	org
françoise	françoise
françoise	joanne
spécial	istimewa
spécial	special
foi	iman
professionnels	profesional
professionnels	profesional
professionnels	professional
récemment	terkini
munich	munich
institutions	institusi
institutions	lembaga
voici	disini
voici	sini
vii	vii
pêche	fishery
pêche	peach
pêche	perikanan
pêche	pancing
pêche	memancing
complètement	fully
complètement	sepenuhnya
complètement	totally
volumes	jilid
nation	bangsa
nation	nation
symbole	simbol
alger	algiers
alger	alger
catalogue	katalog
catalogue	katalog
francophone	francophone
tir	penembakan
tir	penggambaran
tir	shooting
tir	balingan
tir	shot
tir	syot
tir	ditembak
tir	tir
puits	wells
puits	telaga
salles	bilik
salles	room
emplacement	lokasi
emplacement	location
unies	bersatu
unies	united
européennes	eropah
appellation	appellation
facilement	mudahnya
benoît	benedict
benoît	benoît
benoît	benoit
décidé	diputuskan
souhaite	wish
souhaite	hajat
souhaite	keinginan
souhaite	wishes
end	hujung
end	penghujung
étage	lantai
étage	floor
coups	tumbukan
coups	coups
coups	pukulan
johnson	johnson
hongrois	hungarians
hongrois	hungary
rois	kings
modification	pengubahsuaian
modification	pindaan
mineures	minor
pieds	kaki
pieds	kaki
pensée	fikir
pensée	sangka
pensée	pemikiran
pensée	pemikiran
pensée	berfikir
pensée	fikirkan
phénomène	fenomena
phénomène	fenomena
bel	bel
utilisées	diguna
utilisées	digunakan
planètes	planet
engage	mengupah
vaste	lebar
vaste	luas
relais	geganti
relais	geganti
déposé	didepositkan
déposé	difailkan
roy	roy
exemples	contoh
marins	pelaut
marins	kelasi
marins	pelaut
marins	marin
marins	marine
tendance	trend
tendance	tren
tendance	trendy
tendance	trend
tendance	trending
tendance	tren
tendance	kecenderungan
libéral	liberal
libéral	liberals
orientation	orientasi
xxx	xxx
congo	congo
street	jln
street	street
ennemi	musuh
ennemi	musuhnya
ennemi	musuh
moselle	moselle
multiples	berbilang
multiples	pelbagai
retourne	mengembalikan
indien	indian
indien	india
comptes	akaun
calendrier	kalendar
calendrier	takwim
calendrier	jadual
clocher	belfry
aérienne	aerial
mécanique	mekanik
mécanique	mekanikal
mécanique	mekanik
mécanique	mechanical
jérusalem	jerusalem
étrangers	strangers
étrangers	alien
réel	real
aménagement	landscaping
écran	screen
écran	skrin
concerts	konsert
organise	menganjur
jim	jim
industriel	industri
industriel	industrial
industriel	perindustrian
rester	stay
consommation	pemakaian
mauvais	buruk
mauvais	teruk
brian	brian
condition	syarat
condition	kondisi
utilisateurs	penguna
utilisateurs	pemakai
utilisateurs	users
utilisateurs	pengguna
plaine	plaine
plaine	pamah
plaine	dataran
perte	kerugian
aires	aires
intégral	kamiran
méthodes	kaedah
impact	impak
impact	hentaman
candidats	calon
candidats	calon
candidats	candidate
candidats	pemohon
victoria	victoria
classes	kelas
lauréat	pemenang
attaques	serangan
portée	skop
portée	julat
portée	reach
portée	capaian
portée	litter
quitter	tinggalkan
quitter	tamatkan
quitter	quit
quitter	keluar
performance	performance
performance	prestasi
oscar	oscar
romains	romans
romains	roman
romains	rom
établi	ditubuhkan
compose	gubah
basée	berasaskan
basée	based
collectif	kolektif
compétitions	kejohanan
compétitions	peraduan
quantité	kuantiti
quantité	ikhtiar
conseillers	perunding
versailles	versailles
anniversaire	anniversary
conservateur	kurator
conservateur	pengawet
conservateur	konservatif
destiné	ditakdirkan
niveaux	aras
alex	xander
alex	alex
capable	abie
capable	berkebolehan
capable	mampu
communautés	komuniti
internationaux	antarabangsa
effectivement	memang
couverture	selimut
couverture	penutup
couverture	cover
couverture	coverage
couverture	liputan
cuisine	hidangan
cuisine	masakan
cuisine	masakan
cuisine	memasak
cuisine	cooking
cuisine	kitchen
cuisine	dapur
arbres	pokok
arbres	pokok
arbres	pohon
arbres	trees
émissions	siaran
émissions	kepulan
disposition	rezeki
disposition	bentangan
disposition	rekabentuk
racing	berlumba
racing	perlumbaan
racing	racing
conservatoire	conservatoire
parallèle	selari
sénat	senat
humains	insan
humains	manusia
humains	manusia
humains	human
donnant	memberikan
donnant	memberi
ray	ray
milliards	billion
milliards	bilion
milliards	bilion
milliards	berbilion
huitième	kelapan
pos	pos
bertrand	bertrand
blues	blues
modernes	moden
xxie	xxi
entrer	masukkan
réseaux	networking
réseaux	rangkaian
réseaux	rangkaian
réseaux	rangkaian
réseaux	network
édité	edited
édité	disunting
édité	diedit
prit	took
duché	kadipaten
hameau	hamlet
alliés	serumpun
alliés	berikat
alliés	sekutu
tentative	cubaan
tentative	percubaan
tentative	cubaan
progressivement	bertahap
dragon	dragon
dragon	naga
canons	meriam
canons	senapang
vandalisme	kerosakkan
vandalisme	vandalisme
