और	och
कक्ष	kammaren
कक्ष	kammare
कक्ष	rummen
कक्ष	rum
यौन	sexuell
यौन	sexuella
यौन	sexuellt
मशहूर	berömt
मशहूर	kända
मशहूर	berömd
मशहूर	känd
मशहूर	berömda
अनुबंध	pakt
अनुबंध	pakten
अनुबंध	avtal
अनुबंध	kontrakt
अनुबंध	avtal
अनुबंध	överenskommelse
अनुबंध	kontraktet
अनुबंध	kontrakt
पाठ्यक्रम	kursplan
पाठ्यक्रम	kurs
पाठ्यक्रम	banor
पाठ्यक्रम	kurser
वेस्ट	västra
वेस्ट	väst
वेस्ट	väster
वेस्ट	västerut
प्रतिष्ठित	ädla
प्रतिष्ठित	ädel
प्रतिष्ठित	ståtlig
प्रतिष्ठित	noble
प्रतिष्ठित	framstående
प्रतिष्ठित	ärad
प्रतिष्ठित	hedrad
प्रतिष्ठित	hedrade
गवर्नर	guvernören
गवर्नर	guvernör
न्यूनतम	minimera
न्यूनतम	lägst
न्यूनतम	lägsta
न्यूनतम	minimalt
न्यूनतम	minst
न्यूनतम	minimum
न्यूनतम	minsta
न्यूनतम	min
प्रतिभा	genialitet
प्रतिभा	snille
प्रतिभा	geni
प्रतिभा	begåvning
प्रतिभा	talang
प्रतिभा	talanger
प्रशंसा	lovsång
प्रशंसा	beröm
प्रशंसा	prisa
प्रशंसा	lovord
सीट	säte
सीट	sittplats
व्यावहारिक	praktiskt
व्यावहारिक	praktisk
व्यावहारिक	praktiska
उत्सव	festival
उत्सव	festivalen
उत्सव	jamboree
उत्सव	firande
कपड़े	kläder
कपड़े	kläder
कपड़े	klädesplagg
कपड़े	kläder
सालों	years
सालों	åratal
सालों	åren
सालों	år
हजारों	tusental
हजारों	tusentals
खनिज	mineral
खनिज	fossila
खनिज	fossil
खनिज	mineraler
खनिज	mineral
खनिज	mineralämnen
लम्बी	långa
लम्बी	långt
लम्बी	lång
लम्बी	long
लम्बी	länge
बुद्धि	intelligens
बुद्धि	underrättelser
बुद्धि	underrättelse
बुद्धि	underrättelsetjänst
विषाणु	virus
विषाणु	viruset
फ्रांसीसी	fransk
फ्रांसीसी	franska
फ्रांसीसी	franskt
फ्रांसीसी	fransmän
कठोर	stränga
कठोर	jobbigt
कठोर	hård
कठोर	svårt
कठोर	hårda
कठोर	hårt
कठोर	allvarlig
कठोर	allvarliga
कठोर	svår
कठोर	rigoröst
कठोर	rigorösa
प्रणालियों	system
प्रणालियों	systems
विकार	oordning
विकार	störning
विकार	sjukdomar
विकार	sjukdom
विकार	störningar
घटक	sammansatt
घटक	sammansatta
घटक	beståndsdel
घटक	komponenten
घटक	komponent
ऑस्ट्रेलियाई	aussie
ऑस्ट्रेलियाई	australisk
ऑस्ट्रेलियाई	australiska
घनत्व	densitet
घनत्व	täthet
वर्गों	torg
वर्गों	rutor
वर्गों	avsnitt
वर्गों	sektioner
संहिता	code
संहिता	kod
काल्पनिक	fantasi
काल्पनिक	fantasy
काल्पनिक	hypotetiskt
काल्पनिक	hypotetiska
काल्पनिक	hypotetisk
प्रयत्न	insatser
प्रयत्न	ansträngningar
प्रयत्न	ansträngning
प्रयत्न	insats
तारामंडल	stjärnbild
प्रजाति	djurart
प्रजाति	art
प्रजाति	arter
विविधता	mångfald
विविधता	mångfalden
इस्लामी	islamisk
इस्लामी	islamistiska
इस्लामी	islamiska
इस्लामी	islamska
इस्लामी	islamism
शहरी	urbanisering
शहरी	urban
शहरी	urbana
शहरी	tätort
बातें	saker
बातें	talesätt
बातें	ordspråk
नदियाँ	floder
नदियाँ	vattendrag
नदियाँ	floderna
नदियाँ	rivers
मानवीय	humant
मानवीय	human
मानवीय	humana
शास्त्रीय	klassiska
शास्त्रीय	klassisk
शास्त्रीय	klassiskt
कृति	mästerverk
सैन	san
अग्नि	fire
अग्नि	brand
अग्नि	eld
अग्नि	agni
ग्रेट	jättebra
ग्रेट	härligt
ग्रेट	toppen
कोश	kosh
श्रम	arbetsmarknad
श्रम	labour
श्रम	arbetarpartiet
श्रम	arbetskraft
श्रम	arbetarpartiet
श्रम	arbetarnas
श्रम	arbetskraft
आयरलैंड	island
आयरलैंड	irland
आयरलैंड	ireland
निकटतम	närmaste
निकटतम	närmast
निकटतम	närmsta
उसको	honom
दर्जा	betyg
दर्जा	rang
दर्जा	grad
दर्जा	rank
असफल	underkänt
असफल	misslyckas
असफल	misslyckades
असफल	misslyckad
असफल	misslyckad
असफल	underlåtenhet
असफल	misslyckande
चन्द्र	chandra
चन्द्र	måne
चन्द्र	månen
चन्द्र	moon
गाँधी	gandhi
अनुप्रयोग	applikation
अनुप्रयोग	ansökan
अनुप्रयोग	tillämpning
अनुप्रयोग	tillämpningar
अनुप्रयोग	ansökan
अनुप्रयोग	ansökningar
अनुप्रयोग	applikationer
बचने	undvikande
बचने	undviker
बचने	undvika
सोने	guld
बेहद	extremt
सचिव	sekreteraren
सचिव	sekreterare
ब्रांड	varumärken
ब्रांड	märken
ब्रांड	varumärket
ब्रांड	brand
ब्रांड	märke
ब्रांड	varumärke
डिज़ाइन	designa
डिज़ाइन	utformning
डिज़ाइन	konstruktion
डिज़ाइन	design
डिज़ाइन	utforma
आवास	livsmiljöer
आवास	habitat
आवास	livsmiljö
आवास	vistelse
आवास	hemvist
आवास	bosättning
आवास	bostad
आवास	hölje
आवास	bostäder
आवास	boende
आवास	bostad
आवास	inkvartering
आवास	logi
आवास	lodge
आवास	logen
आवास	boende
ज़िला	distriktet
ज़िला	valdistrikt
ज़िला	distrikt
यांत्रिक	mekaniskt
यांत्रिक	mekaniska
यांत्रिक	mekanisk
धारणा	uppfattning
धारणा	befruktning
खड़े	står
खड़े	stående
द्रव्यमान	massa
द्रव्यमान	mässan
द्रव्यमान	mässa
द्रव्यमान	mass
न्यायाधीश	judge
न्यायाधीश	domare
लाइव	leva
लाइव	live
लाइव	levande
कवियों	poeter
आकृति	form
आकृति	figur
आकृति	siffra
प्रभावशाली	imponerande
स्थितियों	situationer
स्थितियों	situationerna
करेंगे	will
करेंगे	kommer
मलयालम	malayalam
जाय	muskot
मुंगेर	munger
हालाँकि	fastän
पीटर	petrus
पीटर	peter
खराब	bad
खराब	dåligt
खराब	dåliga
खराब	dålig
एलबम	album
एलबम	musikalbum
एलबम	albumet
एलबम	album
संवाद	dialoger
संवाद	dialogen
संवाद	dialog
प्रीमियर	premiär
प्रीमियर	premier
चित्रित	målade
चित्रित	målad
चित्रित	målas
चित्रित	målat
चित्रित	avbildas
पेट	magen
पेट	mage
पेट	magen
पेट	mage
मोहम्मद	mohamed
फसल	gröda
फसल	beskära
दोस्त	polaren
दोस्त	buddy
दोस्त	kompis
दोस्त	vännen
दोस्त	vän
वापसी	retur
वापसी	återkomst
वापसी	avkastning
वापसी	återvända
वापसी	returnera
वापसी	uttag
वापसी	tillbakadragande
वापसी	utträde
वापसी	återkallande
वापसी	comeback
प्रोत्साहित	uppmuntra
प्रोत्साहित	uppmuntrar
प्रोत्साहित	uppmuntran
प्रोत्साहित	uppmuntra
प्रोत्साहित	uppmuntrande
प्रोत्साहित	uppmuntrar
प्रोत्साहित	uppmuntrade
प्रोत्साहित	uppmuntrat
प्रोत्साहित	uppmuntrad
प्रोत्साहित	främjade
प्रोत्साहित	uppmuntras
सूरज	sön
सूरज	sun
सूरज	sol
लाइसेंस	licenserna
लाइसेंस	licenser
लाइसेंस	licens
लाइसेंस	körkort
लाइसेंस	license
लाइसेंस	licens
सेन	sen
छः	sexa
छः	six
छः	sex
मिशन	uppdrag
मिशन	mission
मिशन	uppdrag
मिशन	beskickningar
लंबा	tall
लंबा	lång
लंबा	långa
लंबा	långt
लंबा	lång
लंबा	long
लंबा	länge
विशेषज्ञ	specialist
विशेषज्ञ	experter
विशेषज्ञ	sakkunniga
विशेषज्ञ	experten
विशेषज्ञ	sakkunnig
विशेषज्ञ	expert
विशेषज्ञ	specialiteter
नौकरी	job
नौकरी	jobb
उपाय	åtgärder
उपाय	rättsmedel
उपाय	åtgärda
उपाय	botemedel
उपाय	avhjälpa
आकाश	himlarna
आकाश	himlar
आकाश	himmel
आकाश	sky
आकाश	himlen
शासकों	härskare
तिब्बत	tibet
स्थानांतरित	flyttade
स्थानांतरित	flyttat
स्थानांतरित	rörd
स्थानांतरित	flyttad
बचाव	försvara
बचाव	häck
बचाव	säkring
बचाव	räddning
बचाव	rädda
बचाव	undsättning
बचाव	förebyggande
बचाव	förebygga
बचाव	prevention
देखभाल	omsorg
देखभाल	omtanke
देखभाल	omtänksam
पर्यटकों	turister
पर्यटकों	turisterna
ईरानी	irani
ईरानी	iran
ईरानी	iranska
ईरानी	iransk
ईरानी	iranier
सिंगापुर	sundbyberg
सिंगापुर	singapore
मादा	kvinnliga
मादा	hona
मादा	kvinnligt
मादा	kvinna
खरीद	köpa
खरीद	inköp
खरीद	köp
खरीद	köpet
खरीद	anskaffning
खरीद	tillvaratagande
खरीद	upphandling
उत्सर्जन	utsöndring
उत्सर्जन	utsläpp
उत्सर्जन	emission
निवासियों	invånare
निवासियों	innevånare
निवासियों	invånare
निवासियों	boende
निवासियों	bosatta
क्षति	skador
क्षति	skada
दोष	klandra
अवतार	inkarnation
अवतार	avatar
हाथी	elefanten
हाथी	elefant
हाथी	elefanter
शैक्षिक	akademisk
शैक्षिक	akademiker
शैक्षिक	akademiska
शैक्षिक	akademiskt
शैक्षिक	pedagogiskt
शैक्षिक	pedagogisk
युगल	par
युगल	dubbelgångare
युगल	par
युगल	paret
ग्रीक	grekiskt
ग्रीक	grek
ग्रीक	grekisk
ग्रीक	grekiska
टीका	tika
टीका	vacciner
टीका	vaccin
सुविधाओं	bekvämligheter
पोषण	nutrition
पोषण	kost
पोषण	näring
रिलीज	frigörande
रिलीज	frisläppande
रिलीज	utgåva
रिलीज	släpp
रिलीज	release
रिलीज	släppa
रिलीज	utsläpp
रिलीज	utgåvor
अदालत	domstolen
अदालत	revisionsrätten
अदालत	court
अदालत	domstol
इस्पात	steel
इस्पात	stål
अकार्बनिक	oorganiskt
अकार्बनिक	oorganiska
झारखंड	jharkhand
सुपर	super
दाब	tryck
समझौता	pakt
समझौता	pakten
समझौता	kompromisser
समझौता	kompromiss
समझौता	kompromissa
आवासीय	bostadsområde
जंगली	wild
जंगली	vilt
जंगली	frilevande
जंगली	vilda
जंगली	vild
जंगली	savage
जंगली	vilda
जंगली	vilde
जंगली	haggard
जरूरी	obligatoriskt
जरूरी	krävs
आर्ट	art
आर्ट	konsten
आर्ट	konst
शनि	saturn
शनि	saturnus
शनि	sat
शनि	satt
शनि	suttit
शनि	lör
श्वेत	vita
श्वेत	white
श्वेत	vit
श्वेत	vitt
नमक	salta
नमक	salt
बातों	saker
बिलियन	miljard
बिलियन	miljarder
एकीकृत	enhetlig
एकीकृत	enade
एकीकृत	enad
एकीकृत	enat
एकीकृत	integrerade
एकीकृत	integrerad
एकीकृत	integrerat
पत्रकार	journalisten
पत्रकार	journalist
पत्रकार	journalister
वस्त्र	textil
वस्त्र	textilier
वस्त्र	kläder
वस्त्र	kläder
वस्त्र	klädesplagg
वस्त्र	textil
वस्त्र	textilier
जानवरों	djur
आपस	tillskansa
आगमन	ankomst
आगमन	anländer
आगमन	advent
कन्या	jungfru
कन्या	jungfrun
लम्बे	lambe
मनुष्यों	människor
पर्व	festival
पर्व	festivalen
पर्व	fiesta
निष्कर्ष	utfall
निष्कर्ष	slutsats
निष्कर्ष	slutsatser
साफ	klart
साफ	tydlig
साफ	rensa
साफ	rensat
साफ	rensade
साफ	rena
साफ	städa
साफ	ren
साफ	rent
साफ	clean
गरम	varma
गरम	varm
गरम	värma
गरम	varmt
उच्चतम	högst
उच्चतम	högsta
आवश्यकताओं	krav
प्रतिरोध	motstånd
प्रतिरोध	motståndskraft
प्रतिरोध	resistens
प्रतिरोध	motståndsrörelsen
प्रतिरोध	beständighet
सदा	alltid
डिस्क	skiva
डिस्क	disk
डिस्क	skiva
डिस्क	diskar
डिस्क	disketter
खड़ा	står
खड़ा	stående
खड़ा	lodrätt
खड़ा	vertikalt
खड़ा	vertikala
खड़ा	lodrätt
खड़ा	vertikal
खड़ा	vertikalt
पोस्ट	inlägg
पोस्ट	publicera
पोस्ट	inlägget
पोस्ट	post
पोस्ट	inlägg
पोस्ट	stolpar
मेला	mela
मेला	mässa
मेला	rättvist
मेला	rättvis
लिंग	kön
वायरस	virus
वायरस	viruset
रिचर्ड	rikard
रिचर्ड	richard
रिचर्ड	rickard
मगर	utom
मगर	förutom
मगर	men
महीनों	månaderna
महीनों	månader
महीनों	månaders
सेल	cell
सेल	cellen
मुख	mun
मुख	munnen
सीज़न	seasons
सीज़न	årstider
सीज़न	säsonger
पाठक	läsare
पाठक	läsaren
पाठक	läsare
अग्रणी	ledande
आनन्द	glädje
आनन्द	joy
उन्नत	förstärkt
उन्नत	förstärkta
उन्नत	förbättrad
उन्नत	avancerad
उन्नत	avancerat
उन्नत	avancerade
सर्वर	servrar
सर्वर	servrarna
सर्वर	observatören
सर्वर	observatör
सर्वर	servern
सर्वर	server
विचारधारा	ideologi
विचारधारा	ideologier
पीड़ित	lidande
पीड़ित	lidanden
पीड़ित	lider
पीड़ित	offren
पीड़ित	offers
पीड़ित	brottsoffer
पीड़ित	offer
पीड़ित	offret
पीड़ित	brottsoffer
पीड़ित	offer
श्रेणियों	gille
राजकुमार	prinsen
राजकुमार	furste
राजकुमार	prince
राजकुमार	prins
उम्मीद	hoppas
उम्मीद	hoppades
उम्मीद	förhoppning
उम्मीद	hoppas
उम्मीद	hoppet
उम्मीद	hopp
उम्मीद	hope
कार्यकारी	executive
कार्यकारी	verkställande
मास्टर्स	masters
मास्टर्स	herrar
वरिष्ठ	seniorer
वरिष्ठ	senior
शिष्य	lärjunge
प्रोफेसर	professor
प्रोफेसर	professorn
स्कॉटलैंड	scotland
स्कॉटलैंड	skottland
स्कॉटलैंड	skottlands
विकिरण	strålning
फारसी	färöiska
फारसी	persiska
करवाया	uppfödda
करवाया	uppvuxen
संरक्षित	skyddas
संरक्षित	skyddad
संरक्षित	skyddade
संरक्षित	skyddat
सहज	intuitiv
सहज	bekvämt
सहज	behagligt
सहज	bekväma
सहज	bekväm
बदला	förändrad
बदला	ändrat
बदला	bytt
बदला	byttes
बदला	förändrats
बदला	ändrats
बदला	revansch
बदला	hämnd
बदला	hämnas
बदला	belöna
बदला	belöning
बदला	ersättning
बदला	ersättande
बदला	ersättare
कलकत्ता	calcutta
काला	black
काला	svart
काला	svarta
पंक्ति	line
पंक्ति	linje
पंक्ति	rad
पंक्ति	raderna
पंक्ति	rader
पंक्ति	raden
पंक्ति	rad
पंक्ति	row
लोकप्रियता	popularitet
गतिविधि	verksamhet
गतिविधि	aktiviteten
गतिविधि	aktivitet
मथुरा	mathura
अनुनाद	resonans
बर्फ	vinterdäck
बर्फ	snö
बर्फ	snöfall
बर्फ	is
बर्फ	ice
कार्रवाई	aktion
कार्रवाई	åtgärder
कार्रवाई	åtgärd
कार्रवाई	handling
कार्रवाई	agerande
शिशु	spädbarn
शिशु	spädbarn
साक्षरता	läskunnighet
मार्क	markera
मार्क	märke
मार्क	mark
मार्क	marc
ब्रह्म	brahman
ब्रह्म	brahma
ट्रैक	track
ट्रैक	spår
ट्रैक	spåra
ट्रैक	spår
मनोवैज्ञानिक	psykologisk
मनोवैज्ञानिक	psykologiskt
मनोवैज्ञानिक	psykiskt
मनोवैज्ञानिक	psykologiska
मनोवैज्ञानिक	psykiska
मनोवैज्ञानिक	psykolog
कही	nånstans
कही	någonstans
गर्मी	sommaren
गर्मी	sommar
गर्मी	heat
गर्मी	värme
मैन	mannen
मैन	människan
मैन	man
जिम्मेदार	ansvarsfullt
जिम्मेदार	ansvariga
जिम्मेदार	ansvarsfull
जिम्मेदार	ansvarig
जिम्मेदार	ansvarigt
गीतों	lyriker
गीतों	låtar
गीतों	sånger
आवृत्ति	återkommande
आवृत्ति	upprepning
आवृत्ति	frekvensen
आवृत्ति	frekvens
आवृत्ति	återkommande
आवृत्ति	förekomster
स्रोतों	fjädrar
स्रोतों	springs
स्रोतों	fontäner
कोण	vinkeln
कोण	vinkel
कोण	vinklar
कोण	infallsvinklar
ईस्ट	östra
ईस्ट	österut
ईस्ट	öst
ईस्ट	öster
अफ्रीकी	afrikaans
अफ्रीकी	afrikanskt
अफ्रीकी	afrikaner
अफ्रीकी	afrikansk
अफ्रीकी	afrikanska
रंगों	färger
संज्ञा	substantiv
खतरा	fara
टूर्नामेंट	turneringen
टूर्नामेंट	turnering
टूर्नामेंट	turneringar
चिंता	ångest
चिंता	oro
चिंता	omtanke
सहमत	avtalade
सहमत	överenskomna
सहमत	överenskommen
सहमत	samtycker
सहमत	håller
सहमत	instämmer
मोटे	fet
मोटे	fett
मोटे	tjock
घरों	hemmen
घरों	husen
घरों	hus
मार्शल	marshall
मार्शल	marskalk
मार्शल	marshal
मार्शल	sheriff
मार्शल	sheriffen
हिसाब	räkenskaper
हिसाब	bokföring
हिसाब	redovisning
उदय	stiga
उदय	upphov
उदय	stiger
पहुंचा	uppnådda
पहुंचा	nått
पहुंचा	nås
पहुंचा	nådd
पहुंचा	nåtts
फ़ारसी	persiska
उन्हीं	huk
प्रयोगशाला	laboratoriet
प्रयोगशाला	laboratorium
मेक्सिको	mexico
मेक्सिको	mexiko
बिग	big
बिग	stora
बिग	stor
बिग	stort
संस्थानों	institutioner
संस्थानों	institut
संस्थानों	institutionerna
प्रार्थना	ber
प्रार्थना	böner
प्रार्थना	böner
प्रार्थना	bön
लाहौर	lahore
गद्य	prosa
समानता	paritet
समानता	likhet
समानता	likheten
समानता	jämlikhet
समानता	jämställdhet
समानता	likhet
समानता	likheter
बम	bam
बम	bomba
बम	bomb
बम	bomber
आदिवासी	tribal
हैरी	harry
कैथोलिक	katolsk
कैथोलिक	katoliker
कैथोलिक	katolska
कैथोलिक	katolik
लम्बाई	längden
लम्बाई	längd
दुर्घटना	olyckshändelse
दुर्घटना	olycksfall
दुर्घटना	olycka
उपनाम	nick
उपनाम	smeknamn
उपनाम	efternamn
उपनाम	smeknamn
उपनाम	öknamn
उपनाम	smeknamnet
बंगाली	bengaliska
घायल	skadade
घायल	skadad
सहारा	sahara
चेतना	medvetandet
चेतना	medvetande
सारा	sarah
सारा	sara
सारा	sara
इलेक्ट्रॉनिक	elektronisk
इलेक्ट्रॉनिक	elektroniskt
इलेक्ट्रॉनिक	elektroniska
तंत्रिका	nerv
पट्टी	bar
पट्टी	patti
गोवा	goa
रास्ता	sätt
रास्ता	way
रास्ता	rasta
सोच	tänkande
सोच	tänka
सोच	funderar
सोच	tänker
सोच	tänkte
टाटा	tata
पृष्ठभूमि	bakgrunder
पृष्ठभूमि	bakgrund
पृष्ठभूमि	bakgrunden
टन	ton
टन	ton
टन	massvis
टन	ton
दर्शनीय	natursköna
ऋतु	årstid
ऋतु	säsong
ऋतु	säsongen
शाम	afton
शाम	kvällen
शाम	kväll
शाम	kvälls
मेडिकल	medicinska
मेडिकल	medicinsk
मेडिकल	medicinskt
मार्टिन	martin
नामकरण	namnge
नामकरण	nomenklaturen
नामकरण	nomenklatur
नामकरण	dop
हस्तक्षेप	störningar
हस्तक्षेप	störning
हस्तक्षेप	interferens
हस्तक्षेप	inblandning
हस्तक्षेप	interventioner
हस्तक्षेप	ingripande
हस्तक्षेप	intervention
किसान	jordbrukare
किसान	lantbrukare
किसान	bonde
पतन	skov
पतन	återfall
पतन	degeneration
पतन	kollapsar
पतन	kollapsa
पतन	komprimera
पतन	sammanbrott
पतन	kollaps
पतन	hösten
पतन	faller
पतन	fall
पतन	ramla
पतन	höst
पतन	falla
स्वाभाविक	naturlig
स्वाभाविक	naturliga
स्वाभाविक	natural
स्वाभाविक	naturligt
स्वाभाविक	medfödda
स्नान	badplats
स्नान	badande
स्नान	bad
स्नान	bath
स्नान	badkar
वेग	hastighet
कुशल	effektiva
कुशल	effektiv
कुशल	effektivt
गिरावट	avböjer
सफ़ेद	vita
सफ़ेद	white
सफ़ेद	vit
सफ़ेद	vitt
हरे	hare
सोलहवीं	sextonde
फ़ाइल	filer
फ़ाइल	akter
फ़ाइल	mappar
फ़ाइल	arkiv
फ़ाइल	file
फ़ाइल	fil
स्वागत	välkommen
स्वागत	välkomna
पक्षियों	fåglar
विरासत	kulturarv
विरासत	kulturarvet
विरासत	arv
विरासत	arv
विरासत	efterlevande
विरासत	ärva
विरासत	ärver
गोली	shot
गोली	skjutna
गोली	skjuten
गोली	skott
गोली	sköt
गोली	piller
गोली	kulan
गोली	kula
आयुर्वेद	ayurveda
विलोपन	elimination
विलोपन	eliminering
एकता	enhetlighet
एकता	enighet
मतदान	röstning
मतदान	omröstning
मतदान	röstar
मतदान	röstande
नेपाली	nepalesiska
नील	indigo
पृष्ठों	sidorna
पृष्ठों	sidor
दुर्लभ	sällsynta
दुर्लभ	sällsynt
चावल	rice
चावल	ris
गहरा	mörkt
गहरा	mörk
गहरा	mörka
गहरा	djup
गहरा	djupa
गहरा	deep
गहरा	djupt
गहरा	mörkare
बारह	twelve
बारह	tolv
यादव	yadav
पूर्ति	uppfyllelse
पूर्ति	uppfyllande
संकलन	summering
संकलन	sammanställningen
संकलन	sammanställning
खड़ी	står
खड़ी	stående
लड़की	bruden
लड़की	chick
लड़की	brud
लड़की	flicka
लड़की	tjej
अपनाया	antaget
अपनाया	antagna
अपनाया	antagen
अपनाया	adopterad
अपनाया	antogs
हुसैन	hussain
भट्ट	ugn
भट्ट	bhatt
सुख	nöjen
सुख	lycka
सुख	lyckan
निहित	underförstådda
निहित	implicita
निहित	implicit
निहित	underförstått
अहमद	ahmed
अहमद	ahmed
अहमद	ahmad
वर्गीकृत	klassificerat
वर्गीकृत	klassificeras
वर्गीकृत	klassificerade
वर्गीकृत	diverse
लॉस	los
आकर्षक	charming
आकर्षक	charmig
आकर्षक	charmerande
आकर्षक	attraktiva
आकर्षक	attraktivt
आकर्षक	lockande
आकर्षक	attraktiv
सवाल	frågan
सवाल	fråga
सवाल	ifrågasätta
सवाल	frågor
संतुलन	balansera
संतुलन	jämvikt
संतुलन	balans
संतुलन	behållning
संतुलन	jämvikt
यमुना	yamuna
राष्ट्रों	nationer
राष्ट्रों	nations
राष्ट्रों	nationerna
स्क्रीन	bildskärm
स्क्रीन	skärmen
स्क्रीन	skärm
पकड़	greppet
पकड़	grepp
पथ	slingor
पथ	vägar
पथ	banor
शिक्षक	instruktör
शिक्षक	utbildare
शिक्षक	lärare
शिक्षक	lärare
शिक्षक	lärarna
खाता	konto
खाता	kontot
खाता	konton
खाता	räkenskaper
सहयोगी	kollega
सहयोगी	kollegan
सहयोगी	bidragsgivare
सहयोगी	associerade
सहयोगी	associerad
सहयोगी	associera
नोट	not
नोट	observera
नोट	obs
नोट	anteckning
नोट	anmärkning
नोट	sedlar
नोट	anteckningar
नोट	noterar
नोट	anmärkningar
नोट	noter
नीतियों	politik
नीतियों	policyer
पेज	sida
पेज	sidan
पेज	page
पेज	sidorna
पेज	sidor
सजा	domen
सजा	meningen
सजा	mening
सजा	straffa
सजा	straffar
सजा	bestraffa
सजा	inredda
सजा	dekorerade
सजा	dekorerad
सजा	bestraffning
सजा	straff
परम	bast
परम	ultimata
गिर	hösten
गिर	faller
गिर	fall
गिर	ramla
गिर	höst
गिर	falla
अर्जित	uppfostrade
अर्जित	uppfostrad
अर्जित	uppväxt
अर्जित	höjt
अर्जित	uppvuxen
अर्जित	förtjänat
अर्जित	intjänade
अर्जित	tjänat
अमर	odödlig
अमर	odödliga
अमर	amar
खुला	öppna
खुला	open
खुला	öppet
खुला	öppen
चालक	chaufförer
चालक	förare
चालक	drivrutiner
वास्तुकला	arkitekt
वास्तुकला	arkitektur
नकारात्मक	negativa
नकारात्मक	negativt
नकारात्मक	negativ
अंकित	inspelat
अंकित	inspelade
अंकित	registreras
अंकित	inspelad
वक्त	tid
वक्त	tidpunkt
वक्त	dags
वक्त	klockslag
वक्त	tiden
समृद्ध	berikat
समृद्ध	rikt
समृद्ध	rik
समृद्ध	rich
समृद्ध	rika
समृद्ध	sprudlande
इतालवी	italienare
इतालवी	italienska
इतालवी	italienskt
इतालवी	italiensk
निगरानी	övervakning
निगरानी	uppföljning
निगरानी	övervakning
निगरानी	bevakning
राजस्व	inkomster
राजस्व	inkomst
राजस्व	intäkter
राजस्व	intäkt
बांग्ला	bengaliska
बांग्ला	bangla
पटकथा	manus
बहादुर	bahadur
बहादुर	tappra
बहादुर	modigt
बहादुर	modig
बहादुर	modiga
व्यवस्थित	organisera
व्यवस्थित	organiserat
व्यवस्थित	organiserade
व्यवस्थित	organiserad
व्यवस्थित	systematiska
व्यवस्थित	systematisk
व्यवस्थित	systematiskt
नेताओं	ledare
नेताओं	ledarna
गौरव	högmod
गौरव	stolthet
गौरव	pride
गौरव	ärad
गौरव	hedrad
गौरव	strålande
गौरव	härliga
स्लैम	slam
डॉक्टर	doktorer
डॉक्टर	läkare
डॉक्टर	läkaren
डॉक्टर	doctor
डॉक्टर	läkare
डॉक्टर	doktor
ऑक्सीजन	syrgas
ऑक्सीजन	syre
टैग	taggen
टैग	tagga
टैग	tagg
टैग	taggar
टैग	etiketter
गणितीय	matematiker
गणितीय	matematiska
गणितीय	matematisk
गणितीय	matematiskt
प्रदूषण	förorening
प्रदूषण	miljöförstöring
प्रदूषण	föroreningar
रखकर	placera
जोड़ी	par
जोड़ी	par
जोड़ी	paret
सबूत	bevis
सबूत	belägg
सबूत	bevisning
सबूत	bevismaterial
सबूत	bevis
सटीक	noggrann
सटीक	korrekt
सटीक	exakta
सटीक	exakt
समाप्ति	färdigställande
समाप्ति	komplettering
समाप्ति	slutför
समाप्ति	avsluta
समाप्ति	slutet
समाप्ति	end
समाप्ति	slut
समाप्ति	avsluta
उल्लंघन	kränkning
उल्लंघन	överträdelse
उल्लंघन	överträdelse
व्यापारी	merchant
व्यापारी	affärsman
व्यापारी	näringsidkare
व्यापारी	handlare
पूंजी	huvudstad
पूंजी	kapitalet
पूंजी	capital
पूंजी	huvudstaden
पूंजी	kapital
मद्रास	madras
एजेंसी	agentur
एजेंसी	byrån
एजेंसी	byrå
एजेंसी	byråer
समग्र	sammanlagda
समग्र	aggregat
समग्र	sammanslagna
समग्र	sammanställd
पड़े	tveksam
पड़े	tveksamt
पड़े	tveksamma
इतिहासकार	historiker
चार्ट	diagram
चार्ट	diagram
चार्ट	sjökort
गरीब	stackars
गरीब	fattig
गरीब	fattiga
औषधि	medicin
औषधि	läkemedel
औषधि	herb
औषधि	örter
मांस	kött
प्रतिस्पर्धा	tävling
प्रतिस्पर्धा	konkurrens
दत्त	datta
दत्त	dutt
बिन्दु	punkt
बिन्दु	pricken
बिन्दु	prick
बिन्दु	dot
बिन्दु	punkt
बिन्दु	peka
बिन्दु	poäng
बिन्दु	point
पराजित	besegrade
पराजित	besegrat
पराजित	besegrades
पराजित	besegrad
बहु	multipla
बहु	flera
बहु	multipel
बहु	flertal
बहु	poly
कप्तान	kaptenen
कप्तान	captain
कप्तान	kommendör
कप्तान	kapten
कायम	bibehållas
कायम	underhålls
जिब्राल्टर	gibraltar
खूबसूरत	vackra
खूबसूरत	vacker
खूबसूरत	vackert
संयंत्र	planta
संयंत्र	plantera
संयंत्र	växter
संयंत्र	växt
संयंत्र	anläggning
शक्तियों	krafter
शक्तियों	powers
शक्तियों	befogenheter
शक्तियों	maktbefogenheter
अकेले	ensamt
अकेले	ensam
अकेले	ensamma
किशोर	barnsligt
किशोर	tonåringar
अणु	partiklar
अणु	molekylär
अणु	molekylära
अणु	atomer
अणु	molekyl
अणु	atom
भीड़	publiken
भीड़	publik
भीड़	folkmassa
भीड़	trångt
भीड़	fullsatt
ब्लू	blå
ब्लू	blue
ब्लू	blåa
ब्लू	blått
ब्लू	blues
रिकॉर्डिंग	registrering
