година	jaar
рембо	rimbaud
елис	elise
елис	ellis
медитација	meditasie
парфем	fragrance
парфем	parfuum
малме	malmö
најблиските	naaste
пер	per
неколкумина	paar
привлечност	aantrekkingskrag
привлечност	aantreklikheid
алто	alto
сура	sura
одобрува	goedkeur
одобрува	keur
хоризонтално	horisontale
сосед	buurman
сосед	buurman
владика	biskop
владика	loper
тајлер	tiaan
тајлер	tyler
тајлер	temba
алуминиум	aluminium
алуминиум	aluminium
ѕвезден	ster
ѕвезден	star
водоземци	amfibie
водоземци	amfibieë
масивни	massiewe
масивни	massive
одмазди	wraak
одмазди	revenge
мата	mata
рогови	horings
џош	josh
детални	gedetailleerde
детални	gedetaileerde
пригниц	prignitz
обучени	opgeleide
пензиониран	afgetree
алах	allah
предложено	voorgestelde
предложено	aanbevole
предложено	voorgestel
троја	troy
удри	getref
удри	tref
клаус	klaus
соња	sonia
соња	sonja
наплата	billing
свесност	bewusmaking
свесност	gewaarwording
свесност	bewustheid
доверливи	geklassifiseer
превласт	oppergesag
коте	cote
владеат	govern
екстремни	uiters
екстремни	extreme
вратени	teruggestuur
џеферсон	jefferson
мила	heuning
мила	mila
мила	liewe
грабежи	rooftog
рахман	rahman
ханза	hansa
астана	astana
злосторство	misdaad
поправка	herstelwerk
денвер	denver
падна	gegooi
критично	kritieke
критично	krities
критично	kritiese
критично	kritiek
волфсбург	wolfsburg
утре	môre
утре	more
робеспјер	robespierre
неутрино	neutrino
елвис	elvis
гранада	granada
мик	mick
преживее	oorleef
бронзена	brons
лора	laura
веродостојни	geloofwaardige
дакота	dakota
дакота	dak
томаш	tomasz
томаш	tomáš
прогон	exile
булеварот	boulevard
сценарија	scenarios
случаеви	gevalle
морисон	morrison
исчезнување	uitwissing
исчезнување	verdwyning
гарнизон	garnisoen
болшевиците	bolsjewis
влага	humiditeit
вуди	woody
бунтовници	rebels
бунтовници	rebelle
застанале	opgehou
застанале	gestop
застанале	gestaak
романтизам	romantiek
зенит	zenit
зенит	zenith
потрошувачки	openbaring
потрошувачки	verbruiker
купен	gekoop
купен	gekoopte
купен	aangekoop
соседите	bure
дипломиран	graduate
продадено	sold
продадено	verkoop
вулканот	vulkaan
гибсон	gibson
инвестициски	belê
инвестициски	belegging
реставрација	restourasie
уникатни	unieke
уникатни	uniek
доделено	toegewys
доделено	toegeken
доделено	toegeskryf
присутните	gaste
тенк	tenk
детален	gedetailleerde
детален	gedetaileerde
мито	omkoopgeld
беверли	beverly
кантонот	canton
вестерн	westerse
вестерн	western
вестерн	westelike
макијавели	machiavelli
витамини	vitamiene
седумнаесет	sewentien
озирис	osiris
мешан	gemeng
мешан	gemengde
мешан	vermeng
дипломатска	diplomatieke
сигурноста	betroubaarheid
пријавени	gerapporteer
змијоносец	ophiuchus
религиозно	godsdienstige
религиозно	religieuse
религиозно	gelowige
духовите	geeste
духовите	spirits
одбори	borde
триумф	triumph
славе	slaaf
славе	den
толкин	tolkien
гранде	grande
изменети	gewysig
алисон	alison
франсис	francis
франсис	frances
командир	commander
коњаница	kavallerie
престојува	woonagtig
перформанс	werkverrigting
перформанс	prestasie
перформанс	opvoering
фонетски	fonetiese
фустан	rok
психолог	sielkundige
маратон	marathon
маратон	maraton
несоница	insomnia
принцови	princes
будистички	boeddhistiese
вали	valli
форматирање	instellings
форматирање	formatering
форматирање	formateer
нестор	nestor
кабелски	kabel
пени	penny
диктатура	diktatorskap
верувам	glo
креативни	kreatief
никсон	nixon
чарлтон	charlton
ротердам	rotterdam
посредство	bemiddeling
болно	siek
болно	pynlik
отсек	seksie
отсек	afdeling
преместена	gekuif
преместена	geskuif
преместена	verhuis
маркос	marcos
ферми	fermi
пајажина	web
стон	klip
џесика	jessica
дами	dames
аполо	apollo
залфелд	saalfeld
затворено	geslote
затворено	gesluit
затворено	toegemaak
одликуван	geëerde
поседување	besit
поседување	besitter
лажно	faux
лажно	valse
лажно	fake
џеси	jessie
џеси	jesse
шеесет	sestig
точноста	akkuraatheid
играчка	speelding
играчка	toy
наставки	agtervoegsels
минимални	minimum
минимални	minimale
привремени	tydelik
привремени	geheue
привремени	tydelike
привремени	provisional
козметички	kosmetiese
сенки	skaduwees
одбиена	geweier
одбиена	verwerp
одбиена	afgewys
одбиена	afgekeur
одбиена	verwerp
делегатите	afgevaardigdes
хосе	josé
оценки	tellings
лажна	vals
лажна	valse
лажна	fake
погодоци	hits
погодоци	skote
протекторат	protectorate
сензори	sensors
сензори	sensor
католик	katolieke
католик	katoliek
џорџо	giorgio
максимален	maksimum
продуктивноста	produktiwiteit
светови	worlds
светови	wêrelde
свила	silk
пиза	pisa
писта	runway
писта	speedway
поглавја	chapters
лири	leary
лири	lira
лири	lire
поддржана	gesteun
поддржана	ondersteunde
преживеал	survived
разновидноста	verskeidenheid
болејн	boleyn
томсон	thompson
томсон	thomson
авто	auto
авто	outomaties
авто	outo
наоколу	rond
полумесечина	crescent
одбранбена	verdedigende
клиника	kliniek
делумна	gedeeltelik
делумна	gedeeltelike
виола	viola
дизел	diesel
избирање	seleksie
избирање	kies
олимп	olympus
префикс	voorvoegsel
шансите	kanse
секретаријат	secretariat
пластични	plastiek
крвава	bloody
див	wildernis
див	wild
див	wilde
див	div
белгискиот	belgiese
ручек	middagete
бул	bull
дона	donna
гонзалез	gonzález
гонзалез	gonzalez
латино	latino
латино	latyns
сеќавања	herinneringe
кени	kenny
разновидна	uiteenlopende
разновидна	diverse
гласачи	stemmers
гласачи	kiesers
битен	belangrik
битен	belangrike
испратено	gestuur
прецизна	presiese
пренесена	gedra
хронична	chroniese
регистрирана	geregistreer
клавијатури	sleutelborde
висконсин	wisconsin
паз	paz
бети	betty
европејците	europeans
бенет	bennett
бенет	bennet
хофман	hoffmann
хофман	hoffman
пратен	gestuur
рутери	roeteerders
хенкс	hanks
групирање	groepering
претензии	eise
падова	padua
јин	jin
фашизмот	fascisme
дијаманти	ruite
дијаманти	diamonds
снабдува	verskaf
сфр	sfr
цонга	tsonga
проектирање	ontwerp
домаќинството	huishouding
домаќинството	huishoudelike
поборник	proponent
хипертензија	hipertensie
генетска	genetiese
полинезија	polinesië
газа	gaza
благослов	blessing
каталонски	katalaanse
верни	lojaal
верни	loyal
верни	lojale
верни	faithful
трст	trieste
мериленд	maryland
констанциј	constantius
сесии	sessies
фаворит	gunsteling
морален	moral
лакрос	lacrosse
лакрос	lacroix
идеал	ideaal
социо	sosio
носачи	diensverskaffers
кефеј	cepheus
признаена	herken
признаена	erkende
генератор	generator
премести	beweeg
магнетен	magnetiese
пропаст	doom
матео	matteo
матео	mateo
библиографија	bibliography
скрши	breek
скрши	blaaskans
скрши	bankrot
мое	myne
мечување	fencing
пагански	pagan
пела	pella
имиграција	immigrasie
годишнина	herdenking
биста	bust
мерат	gemeet
плаши	skrik
легија	legioen
паралелна	parallel
паралелна	parallelle
штефан	stefan
нумерички	numeriese
ветување	belowe
днепар	dnjepr
трајна	permanente
трајна	permanent
трајна	perm
договорено	ooreengekom
победите	oorwinnings
оперира	operate
оперира	opereer
акустична	akoesties
геноцид	volksmoord
милја	myl
љубовници	liefhebbers
фотографски	photographic
фотографски	fotografiese
колапс	ineenstorting
колапс	toevou
еминем	eminem
кампови	kampe
свежи	vars
идеали	ideale
доброволец	volunteer
доброволец	vrywilliger
азар	hazard
најниска	laagste
најниска	laagte
празно	leeg
празно	leë
празно	egipte
празно	leë
празно	blank
вале	valle
вале	vale
артритис	artritis
нишка	draad
грам	gram
забрзано	versnel
застапува	represent
застапува	verteenwoordig
застапува	verkondig
очигледна	obvious
билети	kaartjies
примиле	ontvang
насилни	geweldadig
насилни	geweldadige
насилни	violent
насилни	gewelddadig
дизниленд	disneyland
штраус	strauss
подигнување	vergelyking
подигнување	insameling
подигнување	oplig
подигнување	raising
залихи	voorrade
евтини	goedkoop
игла	needle
манипулација	manipulasie
масите	waardes
масите	tafels
ладно	cold
ладно	koue
ладно	koud
преставник	verteenwoordiger
благородник	noble
благородник	edel
јелена	jelena
жестоки	bitter
нај	nye
осака	osaka
нациите	nasies
просечни	gemiddelde
просечни	gemiddeld
глукоза	glukose
поетите	digters
силвија	silvia
силвија	sylvia
пациент	geduldig
пациент	patient
стапчиња	stokke
сото	soto
унгарска	hongaarse
историографија	historiography
резервни	vrye
резервни	spare
мечеви	swords
болна	siek
болна	pynlik
галилео	galileo
трипати	drievoudige
трипати	triple
сопот	sopot
преведувачи	vertalers
дејствувал	gereageer
твојата	jou
аврам	avram
аврам	abraham
грабеж	rooftog
врзан	gebind
слонови	elephants
субјектот	onderwerp
оток	swelling
оток	swelsel
поминато	bestee
мистерија	mystery
мистерија	geheimsinnig
стап	kierie
стап	cane
стап	stick
стап	stok
ангела	angela
астероидот	asteroïde
австралиска	australiese
агитација	agitasie
продолжена	uitgebreide
егзистенција	livelihood
ричардсон	richardson
пик	pic
редица	blaai
редица	ry
редица	row
едуардо	eduardo
аудиција	oudisie
еремија	jeremia
еремија	jeremiah
капитализам	kapitalisme
исклучени	uitgesluit
исклучени	gevoer
жалба	klagte
жалба	appèl
жалба	appelleer
нордхаузен	nordhausen
абортус	aborsie
хроника	kronieke
џуџиња	dwarfs
оптичка	optiese
јирген	jürgen
јирген	jurgens
комонс	commons
барт	burt
барт	bart
безжични	wireless
безжични	draadloos
безжични	draadlose
џоан	joanne
џоан	johanna
џоан	joan
тезеј	theseus
репродукција	voortplanting
чудата	wonders
тимберлејк	timberlake
сузана	susanna
инвестирање	belê
инвестирање	belegging
инвестирање	belegging
незаконски	onwettig
незаконски	onwettige
видени	gesien
преведе	vertaal
побрз	gouer
гостински	gas
пристигне	daag
пристигне	aankom
спилберг	spielberg
расизам	rassisme
културите	kulture
модем	modem
заштитено	beskerm
бауер	bauer
бауер	bouwer
чистота	reinheid
клаудио	claudio
предвидел	voorspelde
разговараат	bespreek
мадам	mevrou
мадам	madam
мадам	madame
уставни	ingryping
уставни	konstitusionele
уставни	grondwetlike
благородни	noble
благородни	edel
скорсезе	scorsese
девојчиња	meisies
девојчиња	mishandel
тинејџер	teenage
мајлс	myle
мајлс	myl
плоштади	vierkante
плоштади	blokkies
тасманија	tasmanië
моментална	kortstondige
био	bio
био	biografie
калабрија	calabria
гласале	gestem
симфонија	simfonie
бој	seun
бој	seuntjie
модерно	modern
модерно	moderne
модерно	stylvolle
хаген	hagen
павилјон	pavilion
вметнати	geplak
таксономија	taksonomie
дејли	daley
среќни	gelukkig
стекнат	verkry
трошат	spandeer
трошат	besteding
послабо	swakker
фунта	pond
фунта	pound
бетон	beton
секојдневна	daaglikse
неуспешна	onsuksesvol
свазиленд	swaziland
маки	verdriet
совршен	perfek
сметките	rekeninge
чамци	boats
чамци	bote
напредна	moeiliker
напредна	gevorderde
напредна	gevorderd
напредна	progressiewe
плутарх	plutarchus
неутралност	neutrality
задоволни	tevrede
градинарство	tuinmaak
градинарство	tuinwerk
интернационална	internasionaal
интернационална	internasionale
аја	aya
хендл	händel
грев	sonde
спуштање	afskakel
секого	enigiemand
секого	almal
наталија	natalia
железото	yster
амнестија	amnestie
твитер	twitter
планирани	beplande
планирани	beplan
рамно	plat
петерсбург	petersburg
илич	illich
придобивките	voordele
полесен	ligter
кокаин	coke
воини	warriors
канцеларот	chancellor
безжична	wireless
безжична	draadloos
безжична	draadlose
зафатен	besig
чен	chen
чен	chan
илустрира	illustreer
џакомо	giacomo
виничка	winnitsja
фрли	druppel
фрли	val
фрли	gooi
фостер	forster
фостер	foster
надгледување	observasie
дерида	derrida
отказ	bedank
отказ	sluit
зои	zoe
посилни	sterker
исфрлени	uitgeskiet
орда	horde
атеисти	ateïs
агата	agatha
жозе	jose
жозе	josé
сув	droë
сув	dry
сув	droog
личното	persoonlik
личното	persoonlike
мапи	kaarte
ленинград	leningrad
контроверзна	omstrede
ерих	erich
боинг	boeing
вице	vice
чувствителни	sensitief
дискографија	diskografie
отфрлени	gegooi
омо	omo
оперативна	operative
оперативна	operasionele
орев	moer
орев	okkerneut
вампири	vampires
митре	mitre
донесено	gebring
олеснува	fasiliteer
кубански	kubaanse
свежа	vars
пука	sabbat
пука	puka
напуштени	verlate
борнео	borneo
назначувањето	afspraak
заработувачка	opbrengste
заработувачка	verdienste
јап	jaap
јап	yap
гледаност	aanslae
пладне	noon
авионите	planes
балади	ballade
предни	voorkant
предни	voor
предни	front
прототип	prototipe
хемпшир	hampshire
конзулат	konsulaat
нападната	aangeval
крап	carp
филипо	filippo
виндзор	windsor
блу	blou
блу	bleu
мен	man
венецијански	venesiese
сатира	satire
анте	ante
зафатени	besig
течни	vloeistof
швајцарска	swiss
швајцарска	switserse
швајцарска	sweedse
шише	bottel
муслиман	muslim
муслиман	moslem
муслиман	moslems
променливата	veranderlikes
хлор	chloor
кинетичка	kinetiese
подвиг	feat
сочи	sochi
талин	tallinn
профилот	profiel
достапноста	beskikbaarheid
рејнолдс	reynolds
татка	vader
медицинско	med
триење	wrywing
фаворити	gunstelinge
оживување	herlewing
оживување	revival
блокирање	blokkering
блокирање	blokkeer
закопани	begrawe
дионис	dionysos
гомез	gomez
гомез	gómez
арсен	arseen
врховната	supreme
џулијан	julian
џулијан	julien
заменка	voornaamwoord
правоаголник	reghoek
квинс	queens
пијана	dronk
тензии	tension
посочи	aangedui
цревата	derms
цревата	ingewande
предградија	suburbs
предградија	voorstede
палмер	palmer
хелена	helena
стапало	voet
нишки	drade
малага	málaga
еко	eco
еко	eko
одвај	effens
одвај	skaars
одвај	hardly
понови	nuwer
униформа	eenvormige
униформа	uniform
овчар	shepherd
овчар	herdershond
разрешување	ontslag
разрешување	ontlaai
пинг	ping
националистички	nationalist
бранителите	defenders
фауст	faust
гинсберг	ginsberg
градоначалници	burgemeesters
леверкузен	leverkusen
паѓање	falling
паѓање	vallende
паѓање	herfs
паѓање	val
рилски	rila
почитувани	geëerd
централи	plants
централи	plante
линукс	linux
сасуоло	sassuolo
ресурс	hulpbron
обелиск	obelisk
кгб	kgb
аналогија	analogie
тимур	timoer
читањето	lees
нико	nikolai
нико	nico
препознае	herken
убедувања	oortuigings
елита	elite
ракија	brandewyn
претседателство	presidensie
потенцира	hoogtepunte
фанк	funk
усна	lip
ковчегот	coffin
племенски	tribal
тврд	hard
тврд	harde
тврд	moeilik
бурма	burma
атм	otm
стекнато	gewen
стекнато	verkry
тејт	tate
крег	craig
радикални	radikale
колегите	kollegas
пробив	deurbraak
пробив	baanbreker
комплексен	komplekse
комплексен	kompleks
абдула	abdullah
финална	finale
финална	finaal
ролс	rawls
посилна	sterker
гранџ	grunge
планираат	plan
клотар	chlothar
спои	versmelt
спои	samevoeging
спои	saamsmelt
прекумерна	buitensporig
афродита	afrodite
гренада	grenada
демони	demone
демони	duiwels
монтгомери	montgomery
споредуваат	vergelyk
гарос	garros
разделени	geskeide
разделени	geskei
самрак	skemer
одвоено	geskeide
одвоено	geskei
одвоено	afsonderlik
одвоено	apart
епидемија	epidemie
затворањето	afsluiting
радикално	radikale
репка	beets
одржлив	volhoubare
пореметување	disorder
килограм	kilogram
изгубена	verlore
изгубена	verloor
зеде	took
мелодија	melody
мелодија	melodie
мелодија	tune
столица	chair
столица	voorsitter
столица	stoel
контроверзни	omstrede
орли	eagles
сафин	safin
авиокомпанијата	lugredery
авиокомпанијата	lugdiens
литл	bietjie
чинг	ching
чинг	qing
кришна	krishna
менхетн	manhattan
традициите	tradisies
трака	volg
трака	snit
трака	baan
трака	spoor
доминика	dominica
хирург	chirurg
сант	sant
навика	gewoonte
скандал	scandal
скандал	skandaal
бергман	bergman
дуо	duet
дуо	duo
бали	bali
опасности	hazards
крстови	kruise
гуска	goose
гуска	gans
сладок	oulik
портланд	portland
семинари	seminare
неш	nash
уставно	ingryping
уставно	konstitusionele
уставно	grondwetlike
прекини	staak
електрицитет	elektrisiteit
електрицитет	elektriese
енрике	enrique
понудена	aangebied
вечно	verewig
достапно	beskikbaar
карлајл	carlyle
карлајл	carlisle
побавно	stadiger
побавно	stadig
магнезиум	magnesium
кулминација	climax
интегрирани	geïntegreerde
давачки	fee
давачки	fooi
давачки	gelde
грац	graz
нуклеарен	nuclear
прекршоци	oortredings
прекршоци	misdrywe
прекршоци	grondwetlike
џови	jovi
подземјето	ondergrondse
подземјето	underworld
дваесетина	twentieth
нуркач	duiker
пошироки	wyer
пошироки	breër
фернандез	fernández
фернандез	fernandez
должат	skuld
пасош	paspoort
велингтон	wellington
ханибал	hannibal
информира	inlig
понудени	aangebied
ирско	ierse
ирско	irish
ирско	iers
посвојување	aanneem
мелвил	melville
избрано	gekose
избрано	gekies
избрано	gemerk
обвиненија	kostes
есенин	jesenin
цифри	syfers
конфедерацијата	confederacy
конфедерацијата	gekonfedereerde
татјана	tatiana
татјана	tatjana
неправилно	verkeerdelik
викинзите	vikings
сенатор	senator
креолски	kreool
озборн	osborn
миграции	verskuiwing
миграции	migrasie
табли	borde
алстер	ulster
стручњаци	scholars
блогови	blogs
бора	bora
круга	laps
круга	rondtes
круга	rond
гослар	goslar
маврициус	mauritius
халил	khalil
гласно	kliphard
гласно	loud
малајски	malay
малајски	maleise
опатијата	abdy
опатијата	abbey
гранките	takke
анестезија	narkose
намалено	afgeneem
ричмонд	richmond
ангина	angina
цртан	tekenprent
цртан	cartoon
укермарк	uckermark
валиде	valide
рози	roses
рози	rosie
алкохолни	alkoholiese
псевдоним	alias
псевдоним	skuilnaam
забавен	pret
уставен	ingryping
уставен	konstitusionele
уставен	grondwetlike
пино	pino
гваделуп	guadeloupe
експедиции	expeditions
демографски	demografiese
очигледни	obvious
андерсен	andersen
рамон	ramone
рамон	ramón
рамон	ramon
близнак	binneste
близнак	tweeling
брада	chin
брада	baard
супермен	superman
присли	presley
магла	mis
магла	mist
магла	waas
магла	mis
магла	fog
матијас	mathias
главите	hoofde
балзак	balzac
стотини	honderde
наредено	gesorteer
наредено	bestel
романса	romanse
ленс	lance
гадафи	gaddafi
торес	torres
расправии	geskille
расправии	dispute
августин	augustine
колективно	gesamentlik
колективно	collective
искра	skitter
искра	spark
капење	bad
капење	bath
фелини	fellini
сроден	kognaat
протеин	protein
протеин	proteïen
монти	monty
најблиску	naaste
најблиску	naaste
ботаничка	botaniese
бекет	beckett
далечен	verre
жирито	jury
ериксон	erickson
ериксон	ericsson
попладне	middag
класично	klassiek
класично	klassieke
флоренс	florence
функционалност	funksionaliteit
несоодветно	onvanpas
суверена	sovereign
пратениците	wetgewers
тензија	tension
есејот	opstel
оскари	oscars
скалите	trappe
јаже	tou
ѕверови	beasts
критични	kritieke
критични	krities
критични	kritiese
критични	kritiek
теофилакт	theofilactus
узедом	usedom
бос	bos
прекршок	oortreding
препораки	verwysings
препораки	aanbevelings
видено	gesien
ојлер	euler
дизајнирање	designing
алберта	alberta
јаки	sterk
пиноче	pinochet
нобел	nobel
ентитети	entiteite
екраните	skerms
слушање	listening
жири	jury
затвореник	gevangene
затвореник	con
битно	belangrik
битно	belangrike
ефенди	effendi
проценета	geskatte
проценета	geraamde
проценета	beraamde
нанапред	vorentoe
нанапред	forth
ловење	jag
џан	gian
запален	lit
ложи	sitkamers
координира	koördinering
мец	metz
кристин	kristin
кристин	christine
рум	rum
фримен	freeman
пресуди	sinne
пресуди	regeer
претседателска	presidensiële
рабин	rabbi
претерано	buitensporig
галилеј	galilei
камила	camilla
камила	kameel
камила	camel
надмина	oorskry
гума	rubber
гума	tire
ира	ira
суми	amounts
фискална	fiscal
сари	surrey
сари	belvedere
сари	sari
мусолини	mussolini
ултра	ultra
фотон	foton
секојдневни	alledaagse
тагоре	tagore
хинди	hindi
свеќи	kerse
мајки	moeders
руни	rooney
морнари	matrose
побуна	mutiny
побуна	opstand
компас	passer
компас	kompas
шарапова	sharapova
канадска	kanadese
канадска	kanadees
регистрираат	registreer
џем	gem
пиксели	pixels
навреди	beledigings
навреди	beledig
дипломата	diploma
запалени	geskryf
дејвидсон	davidson
луфтханза	lufthansa
променети	gewysig
придружена	vergesel
авантури	avonture
авантури	adventures
фокусирани	gefokusde
свиња	vark
поддржувач	ondersteuner
циркулација	sirkulasie
елија	elia
преземено	geneem
преземено	afgelaai
витезите	knights
сив	grys
сив	grys
сив	grey
иса	isa
иса	issa
иса	esa
инжинер	engineer
инжинер	ingenieur
тераса	terrace
тераса	aas
динамички	dinamies
рапер	rapper
воспитување	ouerskap
грегори	gregory
грегори	gregorius
прекинати	afgestel
прекинати	uitgesit
зајакне	versterk
поручник	luitenant
мексиканска	meksikaanse
мексиканска	mexican
патник	traveler
патник	swerwer
патник	reisiger
патник	passasier
патник	passasiers
кејси	casey
нацистички	nazi
херц	hertz
месечини	moons
ата	ata
предвидувања	voorspellings
облекување	dressing
валери	valery
валери	waleri
валери	valerie
мохамед	mohamed
правници	prokureurs
сиромашен	poor
сиромашен	arme
сиромашен	swak
сиромашен	armes
конкуренти	mededingers
аман	amman
парадокс	paradoks
квадрати	vierkante
квадрати	blokkies
стомак	maag
поданици	vakke
симнување	aflaai
тапан	drum
тапан	drom
танчери	dansers
томислав	tomislav
комунизам	kommunisme
ривер	rivier
скулптор	beeldhouer
генетиката	genetika
опкружена	omring
таванот	solder
таванот	plafon
амрум	amrum
грипот	flu
приемот	ontvangs
кис	kiss
кис	soen
чекан	hamer
чекан	hammer
лабараторија	laboratorium
лабараторија	lab
боксер	boxer
круша	peer
раздели	skei
раздели	verdeel
хиспанија	hispania
слатка	lieflike
слатка	soet
слатка	oulik
детална	gedetailleerde
детална	gedetaileerde
забавна	pret
јусуф	yusuf
горди	trots
роланд	roland
извонредни	uitstaande
растечки	vergroting
растечки	groeiende
растечки	opgaande
свесна	bewus
свесна	geweet
вештерки	witches
ентузијазам	entoesiasme
рони	ronnie
буквален	literal
олимпико	olimpico
миа	mia
ленон	lennon
напредување	vorder
напредување	advancement
антологија	digbundel
кожни	leer
милиметри	sentimeter
дневници	diaries
хансен	hansen
желки	skilpaaie
контроли	kontrole
контроли	kontroles
бискуп	biskop
бискуп	loper
нилс	niels
криминалци	misdadigers
однесувања	optrede
однесувања	optredes
пескара	pescara
квалитетно	kwaliteit
квалитетно	gehalte
емисиите	emissie
дистрикт	detroit
мува	fly
мува	vlieg
антоанета	antoinette
флејта	fluit
пусен	poussin
уницеф	unicef
автоматска	outomatiese
автоматска	outomaties
лекции	lesse
брендон	brendan
брендон	brandon
чезаре	cesare
бред	britt
бред	brad
инсталација	installasie
капи	hats
капи	caps
магнети	magnete
гласник	herald
гласник	messenger
спароу	mossie
волци	wolwe
јадранско	adriatiese
конкурс	kompetisie
исфрлена	uitgeskiet
навремено	tydige
азиска	asiese
азиска	asiatiese
преведен	vertaalde
комбиниран	gekombineer
комбиниран	combined
застапник	verteenwoordiging
пенис	penis
глувци	muise
глувци	ngc
глувци	rotte
глувци	rats
овластување	magtiging
овластување	magtiging
овластување	bemagtiging
боно	bono
кошула	hemp
расудување	redenasie
роки	rocky
бреша	brescia
тао	tao
идеално	ideaal
идеално	verkieslik
волонтери	volunteers
мигрираат	migreer
подгрупи	subgroepe
бет	beth
тројка	drie
тројка	trois
кемниц	chemnitz
множење	maal
елиминација	eliminasie
рационални	rasionale
родезија	rhodesia
законодавна	legislative
енергетика	energie
тигрите	tigers
стравински	strawinski
реакциите	reaksies
отава	ottawa
бекам	beckham
кашмир	kashmir
телекомуникациски	telekommunikasie
телекомуникациски	telekommunikasie
вулканска	volcanic
алишта	wasgoed
алишта	klere
фина	fina
сантос	santos
напуштено	verlate
стапала	voete
ларс	lars
либерија	liberië
трн	thorn
глодари	knaagdier
убиена	vermoor
убиена	vermoorde
убиена	gedood
убиена	doodgemaak
убиена	vermoor
ростов	rostof
слепи	blind
федерико	federico
престиж	prestige
уништено	vernietig
растеж	growth
растеж	groei
трио	trio
зависен	verslaaf
зависен	afhanklik
апсолутен	absolute
ирена	irene
меркиш	märkisch
зајдисонце	sonsondergang
соопштение	aankondiging
соопштение	stelling
њуфаундленд	newfoundland
прифатливо	aanneemlik
прифатливо	aanvaarbare
прифатливо	aanvaarbaar
поло	polo
прекрасно	wonderlik
прекрасно	heerlik
шега	joke
авињон	avignon
урду	oerdoe
абердин	aberdeen
беневенто	benevento
измислена	uitgevind
измислена	fiktiewe
крајбрежна	offshore
седмици	weke
никс	nix
невеста	bride
невеста	bruid
молња	donderweer
молња	weerlig
дани	danny
дани	dani
тит	titus
дагоберт	dagobert
иан	ian
лугано	lugano
срушена	ineengestort
срушена	ingevou
фармата	plaas
фармата	farmhouse
амбуланта	ambulans
хесиод	hesiod
потфат	endeavor
потфат	venture
баланс	saldo
баланс	balans
карате	karate
клинт	clint
пакување	verpakking
пакување	packing
несогласување	doleansie
дебел	dik
дебел	vet
дебел	fat
ками	camus
душите	souls
космички	kosmiese
бакунин	bakoenin
дијаграми	diagramme
амбиции	ambisie
ват	watt
категоризација	categorization
телеком	telecom
телеком	telekom
компензација	vergoeding
ланкастер	lancaster
бисер	pearl
престана	opgehou
престана	gestop
престана	gestaak
нееднаквост	ongelykheid
турчин	turk
очекување	verwagting
очекување	hangende
очекување	uitstaande
тенисот	tennis
костими	kostuums
костими	kostuum
корпорациите	korporasies
перцепцијата	perception
вердер	werder
обиколка	toer
обиколка	tour
безбедна	veilig
безбедна	veilige
безбедна	beveilig
очекувана	verwag
урината	urine
добротворна	liefdadigheids
добротворна	tweedehandse
кукли	puppets
кукли	poppe
играа	gedans
секции	seksies
секции	afdelings
секции	artikels
карен	karen
наполни	silwer
наполни	volmaak
адвокати	prokureurs
придружници	companions
ашана	hasjana
оливија	olivia
обратна	omgedraai
обратна	omgekeer
баер	baer
донецк	donetsk
бисери	pêrels
темнината	donkerte
хемингвеј	hemingway
лоран	laurent
кети	cathy
кети	katy
кети	katie
лудило	insane
лудило	malheid
лудило	madness
негира	verbied
нојштат	neustadt
лажен	vals
лажен	valse
лажен	fake
соларни	solar
фонт	font
хероин	heroïen
примера	primera
мајсторот	meester
влечење	trekking
влечење	pulling
џеки	jacqui
џеки	jackie
темен	donker
хајд	hyde
најт	ridder
најт	ruiter
роса	rosa
роса	dew
кота	cotta
пчели	bye
пчели	bee
шепард	shepherd
шепард	herdershond
шепард	shepard
реткост	skaars
тури	toere
тури	tours
пауло	paulo
рочестер	rochester
вложувања	beleggings
органско	organiese
бајројт	bayreuth
крик	hawk
крик	mus
побарано	aangevra
побарано	versoek
усвојувањето	deurkom
усвојувањето	aangee
усвојувањето	aanneem
веле	welle
европејци	europeans
кеплер	kepler
корења	wortels
заб	tand
хусерл	husserl
разделување	spelling
кампус	kampus
кампус	campus
топографска	topografiese
великиот	glorious
кажувајќи	vertel
ежен	eugène
шизофренија	skisofrenie
комплет	gestel
комплет	instel
комплет	stel
јагуарот	jaguar
ткаенина	broek
огнен	vurige
тула	baksteen
опсерваторијата	sterrewag
кокошка	hoender
зглобот	pols
кашлица	hoes
идентичен	identiese
идентичен	identies
клучеви	sleutels
комаров	komarof
гог	gogh
рушење	demolition
рушење	sloping
станови	flats
станови	vlakte
станови	woonstelle
суспензија	suspensie
татарстан	tartarstan
лени	leni
лени	lennie
лени	lenny
одговорно	verantwoordelik
воин	warrior
воин	vegter
убиствата	slagting
дијаспората	diaspora
бени	río
бени	benny
елени	takbokke
елени	takbok
креативен	kreatief
неутрални	neutraal
кратенки	kortpaaie
јудеја	judea
скриена	versteek
скриена	weggesteek
скриена	verberg
јоханесбург	johannesburg
фоки	seals
постаро	ouer
поату	poitou
босфор	bosporus
египќаните	egyptians
обувки	skoene
обувки	skoene
симпсон	simpson
рударство	mining
рударство	myn
рударство	mynbou
рударство	mynwese
наградена	geëerde
сведоштва	testimony
резиме	opsomming
комптон	compton
варен	warren
елиминирани	verminder
мирни	vreedsame
мирни	rustige
мирни	vreedsaam
микрософт	microsoft
натали	natalie
флечер	fletcher
исклучителни	uitsonderlik
