페르시아어	персийски
플래그	флаг
플래그	знамето
플래그	знаме
플래그	знамена
플래그	флагове
플래그	знамената
마시	марш
마시	блато
미카미	мика
채무	дългове
채무	дългове
채무	дълг
리턴	възвръщаемост
리턴	връщане
리턴	връщане
리턴	завръщане
하이웨이	магистрала
하이웨이	магистралата
동창	съученици
동창	съученичка
동창	съученик
모욕을	обида
모욕을	оскърбление
요구사항	изискване
요구사항	изисквания
캐롤라인	каролин
캐롤라인	каролайн
캐롤라인	керълайн
캐롤라인	карълайн
해고	уволнение
클랜	кланът
클랜	клан
클랜	клана
클랜	кланове
푸른색	сини
푸른색	блу
푸른색	синьо
푸른색	син
푸른색	синя
생생한	ярки
제이드	джейд
제이드	нефрит
모기	комар
모기	комари
모기	комари
모기	комарите
페이퍼	хартия
페이퍼	хартии
페이퍼	документи
페이퍼	вестници
너구리	енот
음식점	ресторант
음식점	места
음식점	ресторанти
형이상학	метафизика
피츠제럴드	фицджералд
피츠제럴드	фитцджералд
어마어마한	огромен
어마어마한	огромна
어마어마한	огромни
깡패	гангстер
깡패	гангстери
랭스	реймс
애국	патриотично
시프트	смяна
잊혀진	забравено
잊혀진	забравен
잊혀진	забравени
잊혀진	забравена
디펜스	защита
디펜스	отбрана
디펜스	защитата
디펜스	защита
디펜스	отбрана
조언	съвет
조언	съвети
조언	съвети
계기	инструмент
분리주의	сепаратистки
해머	чук
해머	чука
해머	хамър
편집하기	редактиране
익명	анонимност
익명	анонимността
익명	анонимни
익명	анонимна
익명	анонимен
익명	анонимно
씨앗	семе
씨앗	семена
씨앗	семе
씨앗	семки
씨앗	семена
모세	моузес
모세	моисей
모세	мойсей
스토커	преследвач
채플린	чаплин
주먹	юмруците
주먹	юмруци
주먹	юмрук
프로덕션스	постановки
프로덕션스	продукции
수박	дини
수박	диня
록키	роки
파운데이션	основи
파운데이션	фондация
파운데이션	основа
사라왁	саравак
마릴린	мерилин
유권자	избиратели
유권자	гласоподавателите
유권자	избирателите
유권자	гласоподаватели
침례교	баптист
침례교	баптисти
카타니아	catania
단발	само
단발	единствено
디바	divas
디바	дива
매카시	маккарти
매카시	макарти
메디나	медина
엘리펀츠	слонове
엘리펀츠	слоновете
웨이터	келнер
웨이터	сервитьор
몽펠리에	монпелие
스피리츠	духовете
스피리츠	духове
거절	упадък
거절	спад
거절	отказ
거절	отказвам
거절	отхвърляне
거절	отказ
거절	отхвърлена
거절	отказана
항문	ануса
홀리데이	холидей
홀리데이	почивка
홀리데이	празник
홀리데이	ваканция
미들즈브러	мидълзбро
사탕수수	кейн
사탕수수	бастун
사탕수수	тръстика
후식	десерта
후식	десерти
후식	десерт
후식	десерти
토륨	торий
니키타	никита
아흐마드	ахмад
햇빛	слънчице
햇빛	слънце
도나	дона
플러그인	включи
플러그인	приставка
플러그인	приставки
알레한드로	алехандро
부룬디	бурунди
호스	маркуч
호스	маркучи
호스	маркуча
닭고기	пилешко
닭고기	кокошка
닭고기	пиле
닭고기	пиленце
침투	проникне
침투	проникването
침투	проникване
아흐메드	ахмед
아흐메드	ахмад
로렌츠	лоренц
트위스트	туист
트위스트	обрат
카스피	каспийско
에드워즈	едуардс
스칼렛	скарлет
스칼렛	скарлет
어딘가	някъде
표도르	фьодор
암초	пасаж
암초	рифа
암초	рифове
암초	риф
송신	изходящи
마사무네	масамуне
어벤져스	отмъстители
어벤져스	отмъстителите
오드리	одри
