மற்றும்	och
வேடிக்கை	roliga
வேடிக்கை	kul
வேடிக்கை	rolig
வேடிக்கை	skoj
வேடிக்கை	roligt
வேடிக்கை	roligt
வேடிக்கை	kul
வேடிக்கை	rolig
வேடிக்கை	lustigt
எதிர்பார்த்த	förväntade
எதிர்பார்த்த	förväntat
எதிர்பார்த்த	förväntas
எதிர்பார்த்த	förväntad
எதிர்பார்த்த	väntas
வடிகட்டி	filter
வடிகட்டி	filtrera
வடிகட்டி	filtret
நுட்பங்களை	tekniker
நுட்பங்களை	teknik
சூத்திரங்கள்	formler
சூத்திரங்கள்	formlerna
புனல்	tratt
துவங்குகிறது	startar
துவங்குகிறது	börjar
துவங்குகிறது	startar
துவங்குகிறது	börjar
தீவிரவாதி	terrorister
தீவிரவாதி	terrorist
தீவிரவாதி	terroristen
பிளாக்பெர்ரி	blackberry
ஆதரிக்கிறது	stöttar
ஆதரிக்கிறது	stöder
ஆதரிக்கிறது	stödjer
தந்தைக்கு	far
தந்தைக்கு	fader
தந்தைக்கு	fadern
தந்தைக்கு	pappa
மதியம்	middagstid
மதியம்	noon
மதியம்	eftermiddagen
மதியம்	eftermiddag
இம்மானுவேல்	immanuel
இம்மானுவேல்	emmanuel
தஞ்சோங்	tanjung
லோபஸ்	lópez
லோபஸ்	lópez
லோபஸ்	lopez
ஹாலே	halle
பழங்குடியின	aboriginal
வலைப்பூ	blog
வலைப்பூ	bloggen
வலைப்பூ	blogg
பெங்காலி	bengaliska
அத்தி	fikon
காற்றியக்கவியல்	aerodynamik
படகில்	färja
சுரங்கங்கள்	tunnlar
சுரங்கங்கள்	tunnlarna
அழுத்தி	kompressor
பழுது	reparation
பழுது	reparationer
பழுது	reparation
பழுது	reparera
பழுது	reparationer
பழுது	lagning
அறுகோண	hexagonala
ஊஞ்சல்	sving
ஊஞ்சல்	gunga
ஊஞ்சல்	svinga
ஊஞ்சல்	swing
பைபிள்	bibel
பைபிள்	bibeln
அடியார்கள்	tjänare
ஹம்	hum
தோற்றங்கள்	avbildningar
தோற்றங்கள்	bilder
புன்னகை	smile
புன்னகை	le
புன்னகை	leende
புன்னகை	ler
புன்னகை	leende
சைரஸ்	cyrus
கால்களை	legs
கால்களை	benen
கால்களை	ben
பரிமாணம்	dimensionen
பரிமாணம்	dimension
பரிமாணம்	mått
இவான்	ivan
இவான்	evan
அரபிக்	arabisk
லில்லி	lilly
லில்லி	lily
லில்லி	lilja
வார்த்தைகளை	ord
முன்பதிவு	bokar
முன்பதிவு	bokning
முன்பதிவு	reserv
முன்பதிவு	reserven
முன்பதிவு	reservera
குறிப்பிடவில்லை	specificerat
குறிப்பிடவில்லை	specificerade
குறிப்பிடவில்லை	angiven
குறிப்பிடவில்லை	specificerad
குறிப்பிடவில்லை	angivet
எடையை	tyngd
எடையை	vikt
பராமரிக்க	upprätthålla
பராமரிக்க	underhålla
பராமரிக்க	bibehålla
கியூரி	curie
கட்டமைக்கப்பட்ட	strukturerade
கட்டமைக்கப்பட்ட	strukturerat
கட்டமைக்கப்பட்ட	strukturerad
பிரெட்	brett
பிரெட்	fred
பாரா	para
திறந்தவெளி	festplats
திறந்தவெளி	nöjesfält
அவளின்	hennes
அவளின்	her
அவளின்	henne
சுறா	haj
சுறா	shark
செமிடிக்	semitiska
கொம்புகள்	hornen
கொம்புகள்	horn
அகராதிகள்	ordböcker
அகராதிகள்	lexikon
அணிய	slitage
அணிய	bära
அணிய	bär
உருகுவே	uruguay
சோப்ரா	chopra
நிபந்தனை	skick
நிபந்தனை	villkor
அச்சுப்பொறிகள்	skrivare
பின்னம்	bråkdel
பின்னம்	fraktionen
பின்னம்	fraktion
மீட்டரில்	challenger
மீட்டரில்	utmanaren
மீட்டரில்	utmanare
போராடினார்	slogs
போராடினார்	kämpat
போராடினார்	kämpade
போராடினார்	slagits
டேல்	dale
எஸ்டேட்	egendom
பாண்டு	pandu
ஓடை	bäck
ஓடை	stream
ஓடை	ström
எந்திர	bearbetning
ஊற்று	fontänen
ஊற்று	fontän
விளையாடுபவர்	player
விளையாடுபவர்	spelaren
விளையாடுபவர்	spelare
விளையாடுபவர்	spelare
விமானத்தை	planet
விமானத்தை	plan
வெங்காயம்	lökar
வெங்காயம்	lök
வெங்காயம்	lök
விசைகள்	keys
விசைகள்	nycklarna
விசைகள்	nycklar
விசைகள்	tangenter
விசைகள்	avtryckaren
விசைகள்	utlösande
விசைகள்	utlösa
விளையாடுகிறார்	leker
விளையாடுகிறார்	spelar
விளையாடுகிறார்	spela
விளையாடுகிறார்	leka
பலரை	valde
அழிப்பு	rensning
நுண்ணுயிரியல்	mikrobiologi
மஞ்சு	manchu
அன்றாடம்	dagligen
அன்றாடம்	daglig
அன்றாடம்	dagliga
அன்றாடம்	daily
சக்கரங்கள்	hjul
சக்கரங்கள்	kärra
சக்கரங்கள்	hjulen
நிவாரணம்	lindring
நிவாரணம்	lättnad
நிவாரணம்	befrielse
நிவாரணம்	lättnader
நாடா	band
நாடா	tejp
பூச்சு	gips
பூச்சு	puts
குறைந்துள்ளது	sänkning
குறைந்துள்ளது	minska
குறைந்துள்ளது	minskning
மாலிப்டினம்	molybden
தீர்ப்பை	omdöme
வைத்திருந்தது	hållit
வைத்திருந்தது	höll
வைத்திருந்தது	behöll
வைத்திருந்தது	behållit
தோ	tho
தோ	sä
தோ	toa
அங்க	anga
முகவரியை	adress
முகவரியை	address
வோல்ட்	volt
யூசுப்	yousuf
பைன்	tall
பைன்	pine
வாரன்	warren
நிறுவுதல்	montering
நிறுவுதல்	installation
நிறுவுதல்	anläggning
டவர்	tower
டவர்	torn
டவர்	tornet
தனியுரிமை	sekretess
தனியுரிமை	privatliv
தனியுரிமை	integritet
தனியுரிமை	avskildhet
அணிவகுப்பு	paraden
அணிவகுப்பு	parade
அணிவகுப்பு	parad
ஆன்டர்சன்	anderson
கேமரா	kamera
கேமரா	kameran
இறுதியான	slutliga
இறுதியான	final
இறுதியான	slutligt
இறுதியான	sista
இறுதியான	slutgiltigt
இறுதியான	slutlig
இறுதியான	ultimata
போக்குகள்	trender
போக்குகள்	tendenser
உணரப்பட்டது	insåg
சாலமன்	solomon
சாலமன்	salomo
மட்டை	fladdermus
மட்டை	bat
மங்கள	mangala
கார்ட்டூன்	tecknad
கார்ட்டூன்	tecknade
கார்ட்டூன்	tecknat
சிந்தனையாளர்	tänkare
சிகரெட்	cigarett
சிகரெட்	cigaretter
காரம்	kryddig
வேன்	van
வேன்	skåpbil
மூத்தவர்	senior
வெண்ணெய்	smör
முயற்சிக்கும்	försöker
மரியாள்	magdalena
சிங்கர்	singer
சிங்கர்	sångare
சிங்கர்	sångerska
இடையிலுள்ள	äkthet
மனோ	mano
நிழல்கள்	skuggor
கலவரங்கள்	upplopp
கலவரங்கள்	upploppen
ஆர்சனல்	arsenal
வின்ஸ்டன்	winston
குடிசை	hut
குடிசை	hydda
புதுப்பிக்கப்பட்டது	uppdaterat
புதுப்பிக்கப்பட்டது	uppdaterad
புதுப்பிக்கப்பட்டது	uppdaterade
புதுப்பிக்கப்பட்டது	uppdateras
அனிமேஷன்	animerade
அனிமேஷன்	anime
தேரை	paddan
தேரை	padda
மகேஷ்	mahesh
மூவி	film
கொள்வனவு	shopping
பேரிடர்	katastrof
பேரிடர்	katastrofen
பேரிடர்	katastrofer
எறும்புகள்	myror
எறும்புகள்	myrorna
தட்டி	tryck
உபயோகம்	användning
உபயோகம்	användbarhet
மெழுகு	vax
மெழுகு	wax
சிந்தி	sindhi
வெளிப்புறம்	utvändigt
வெளிப்புறம்	yttre
வெளிப்புறம்	utvändig
ஹாக்	hök
ஹாக்	hawk
ஹாக்	hawke
காய்ந்த	torrt
காய்ந்த	torka
காய்ந்த	torra
காய்ந்த	torr
கீற்று	streak
பயங்கரவாத	terror
பயங்கரவாத	skräck
செயற்பட	fungerande
செயற்பட	funktionella
செயற்பட	funktionell
செயற்பட	funktionellt
சொத்துரிமை	ägande
சொத்துரிமை	äganderätt
சொத்துரிமை	ägare
சொத்துரிமை	ägarskap
ஹான்ஸ்	hans
பட்டர்	smör
ராணா	rana
அனுபவத்தை	upplevelse
அனுபவத்தை	erfarenheter
அனுபவத்தை	erfarenhet
ஆசான்	handledare
ஆசான்	mentor
பாராட்டும்	uppskattning
குறைந்தளவு	konservativ
குறைந்தளவு	konservativa
குறைந்தளவு	konservativt
ரொனால்டோ	ronaldo
செய்தாலும்	oavsett
சக்திவாய்ந்த	kraftfull
சக்திவாய்ந்த	mäktiga
சக்திவாய்ந்த	mäktig
சக்திவாய்ந்த	mäktigt
திங்கட்கிழமை	måndag
தனிநபர்கள்	privatpersoner
தனிநபர்கள்	individer
ஆண்குறி	penis
டெர்ரி	terry
படைத்தவர்	skaparen
படைத்தவர்	skapare
மண்டேலா	mandela
ஹூ	hoo
கொள்கலன்	innehållet
கொள்கலன்	innehåll
கொள்கலன்	container
கொள்கலன்	behållare
இப்ராகிம்	ibrahim
அடிப்படைகள்	grundläggande
அடிப்படைகள்	grunderna
அடிப்படைகள்	basics
கூந்தல்	hair
கூந்தல்	hår
கூந்தல்	håret
மறையும்	dölj
மறையும்	dölja
மறையும்	gömma
மறையும்	göm
அருமை	fantastisk
அருமை	fantastiskt
அருமை	fantastiska
அருமை	superb
அருமை	snyggt
அருமை	trevligt
அருமை	fint
அருமை	fina
அருமை	snygg
அருமை	snygga
இயங்கியல்	operationella
இயங்கியல்	operativa
இயங்கியல்	operativ
இயங்கியல்	operativt
மகனே	sonen
மகனே	son
தலையீடு	interventioner
தலையீடு	ingripande
தலையீடு	intervention
கரிய	mörkare
குழப்பங்கள்	konflikterna
குழப்பங்கள்	konflikter
குழப்பங்கள்	konflikten
குழப்பங்கள்	konflikter
குழப்பங்கள்	konflikt
விருப்பப்படி	anpassade
விருப்பப்படி	sed
விருப்பப்படி	anpassad
விருப்பப்படி	egen
விருப்பப்படி	anpassat
உள்ளடக்கங்கள்	innehållet
உள்ளடக்கங்கள்	innehåll
உள்ளடக்கங்கள்	innehållsförteckning
இரக்கம்	medkänsla
இரக்கம்	medlidande
வானவில்	rainbow
வானவில்	regnbåge
ஓசியானியா	oceanien
கிரோன்	crohns
யாங்	yang
எட்வார்ட்	edvard
எட்வார்ட்	edward
நகை	juvel
நகை	jewel
நகை	smycken
நகை	smycke
கமிஷன்	kommissionens
கமிஷன்	kommission
கமிஷன்	provision
கமிஷன்	kommissionen
ஆலோசனைகள்	förslag
சொந்தம்	äga
சொந்தம்	eget
சொந்தம்	egen
சொந்தம்	egna
தொடும்	beröring
தொடும்	rörande
தொடும்	vidröra
பாலன்	balan
ஆரோக்கியம்	hälsa
ருத்ர	rudra
பாஸ்பரஸ்	fosfor
மாறிகள்	rörlig
மாறிகள்	variabeln
மாறிகள்	variabel
மாறிகள்	varierande
மாறிகள்	variablerna
மாறிகள்	variabler
திலகர்	tilak
நுண்ணோக்கி	mikroskop
ஐசக்	isaac
ஐசக்	isak
வாழ்வது	living
வாழ்வது	levande
வெற்றிபெற்று	vunna
வெற்றிபெற்று	won
வெற்றிபெற்று	vunnit
வெற்றிபெற்று	vann
ஓவல்	oval
ஓவல்	ovala
சலாம்	salam
மேலாளராக	chef
மேலாளராக	föreståndare
மேலாளராக	manager
சலுகை	erbjudande
சலுகை	erbjudandet
ரசாயன	kemisk
ரசாயன	kemikalie
ரசாயன	kemiskt
ஸ்வீடன்	sweden
ஸ்வீடன்	sverige
லாக்	lock
லாக்	lås
லாக்	logg
லாக்	logga
கரோலினா	carolina
பாஜக	bjp
பார்பரா	barbara
செலுத்தப்பட்டது	betald
செலுத்தப்பட்டது	betalt
செலுத்தப்பட்டது	betalat
செலுத்தப்பட்டது	betalda
செலுத்தப்பட்டது	betalade
அந்தோனியார்	anthony
ஸ்டாக்ஹோம்	stockholm
புரூணை	brunei
பள்ளிக்கூடம்	skola
பள்ளிக்கூடம்	skolan
ஸ்கோடா	skoda
ஸ்கோடா	škoda
வர்ணம்	målade
வர்ணம்	målad
வர்ணம்	målas
வர்ணம்	målat
வர்ணம்	pigment
ரோஜாக்கள்	roses
ரோஜாக்கள்	rosor
மாட்	matt
சொத்துகள்	tillgångar
சக்	chuck
பூரி	puri
டொனால்ட்	kalle
டொனால்ட்	donald
டிரைவ்	köra
டிரைவ்	kör
டிரைவ்	drive
ஒதுக்கப்பட்டது	kvävdes
ஒதுக்கப்பட்டது	strypt
ஒதுக்கப்பட்டது	reserverad
ஒதுக்கப்பட்டது	reserverat
ஒதுக்கப்பட்டது	reserverade
பேட்ரிக்	patrik
பேட்ரிக்	patrick
பாடுகிறார்	sjunger
பாடுகிறார்	sjungande
பாடுகிறார்	sjunga
பாடுகிறார்	sång
பாடுகிறார்	sjungit
பாடுகிறார்	sjunger
போயர்	boer
ஒப்பனை	makeup
ஒப்பனை	smink
ஒப்பனை	kosmetika
தாமிரம்	koppar
கவனத்திற்கு	uppmärksamhet
ஆந்தை	owl
ஆந்தை	ugglan
ஆந்தை	uggla
அணிந்துரை	förord
பிரபலங்கள்	kändisar
ஜூலியா	julia
நீளமாக	klibbiga
குச்சி	pinne
இனக்குழு	etnicitet
பக்கவாட்டில்	sidled
டாமன்	damon
கொன்றார்	dödade
கொன்றார்	dödat
கொன்றார்	dödad
கொன்றார்	mördad
இருத்தலியல்	existentiella
கிரியோல்	creole
காளான்	svampar
காளான்	svamp
போதைப்பொருள்	drog
துணிகள்	tyger
துணிகள்	vävnader
இடித்து	störtade
இடித்து	kraschade
இடித்து	kraschat
மதங்கள்	religioner
ஓடுகள்	brickor
ஓடுகள்	plattor
டெர்	der
ஃபோர்ப்ஸ்	forbes
இயக்கிகள்	chaufförer
இயக்கிகள்	förare
இயக்கிகள்	drivrutiner
பிலடெல்பியா	philadelphia
இரங்கல்	beklagar
செம்பிலான்	sembilan
கடிகாரங்கள்	klockor
ராஸ்	ross
எலுமிச்சை	lemon
எலுமிச்சை	citron
எலுமிச்சை	kalk
எலுமிச்சை	lime
கோத்திரம்	gotra
மனிதனும்	soul
மனிதனும்	själ
பதக்கங்களை	medaljer
ரீட்	reed
ஆனந்தம்	glädje
ஆனந்தம்	joy
மார்க்கம்	religion
மார்க்கம்	markham
காய்கறி	grönsaker
காய்கறி	vegetabiliskt
காய்கறி	grönsak
காய்கறி	vegetabiliska
முதிர்ச்சி	mognad
முதிர்ச்சி	löptid
முதிர்ச்சி	förfaller
வழங்கவும்	tillhandahålla
வழங்கவும்	tillhandahåller
ஷேன்	shane
குறும்படம்	miniatyr
குறும்படம்	ikonen
குறும்படம்	ikon
சோனியா	sonia
நீரியல்	hydrologi
இலைகளை	löv
இலைகளை	löven
இலைகளை	blad
அசுரன்	monstret
அசுரன்	monster
கிளாரா	clara
தேவாலயத்தில்	piazza
நிழலில்	skugga
நிழலில்	skuggan
நிழலில்	nyans
லேமன்	tassa
அரி	ari
செயல்படுத்துகிறது	beredning
செயல்படுத்துகிறது	förädling
செயல்படுத்துகிறது	bearbetning
செயல்படுத்துகிறது	bearbetar
சளி	kallt
சளி	förkylning
சளி	kall
சளி	cold
சளி	kyla
சளி	förkylning
சளி	förkylningar
கொடூரமான	grym
கொடூரமான	grymma
கொடூரமான	brutalt
கொடூரமான	brutala
கொடூரமான	brutal
முசோலினி	mussolini
தூதுவர்	ambassadören
தூதுவர்	ambassadör
செக்ஸ்	kön
செக்ஸ்	sex
பாலினம்	kön
குணப்படுத்தும்	helande
குணப்படுத்தும்	läkande
குணப்படுத்தும்	läker
குணப்படுத்தும்	läkning
கைபேசி	cell
கைபேசி	cellen
கைபேசி	rörlig
கைபேசி	mobil
கைபேசி	mobila
முரணாக	ironiska
முரணாக	ironisk
முரணாக	ironiskt
காலாண்டு	kvartal
காலாண்டு	kvartalet
காலாண்டு	kvartal
காலாண்டு	kvart
காலாண்டு	fjärdedel
பபெட்	buffett
புலங்கள்	fields
புலங்கள்	fält
புலங்கள்	fälten
அன்னிய	utrikes
அன்னிய	utländska
அன்னிய	utländsk
அன்னிய	utländskt
அன்னிய	främmande
பரவுகிறது	sprids
பண்டிட்	pandit
ஏறு	klättrar
ஏறு	klättra
மரபை	arv
மரபை	efterlevande
புகலிடம்	skyddad
புகலிடம்	skyddat
புகலிடம்	tillflykt
புகலிடம்	tillflyktsort
புகலிடம்	fristad
சவாலாக	utmanade
எண்ணங்களை	funderingar
எண்ணங்களை	tankar
மடிப்பு	vira
அளவுகோல்	fjäll
அளவுகோல்	skalan
அளவுகோல்	skala
அடல்	atal
புதுப்பிக்கத்தக்க	förnybara
புதுப்பிக்கத்தக்க	förnybar
நகர்வுகள்	drag
நகர்வுகள்	flyttar
ஹெக்டர்	hector
மாயன்	mayan
வெண்கல	brons
குணப்படுத்த	bota
குணப்படுத்த	botar
குணப்படுத்த	botemedel
குணப்படுத்த	kur
குணப்படுத்த	botas
குணப்படுத்த	botade
குணப்படுத்த	botad
மஸ்ஜித்	masjid
ரோல்	rulla
ரோல்	rulle
ஆல்பங்கள்	album
கெல்லி	kelly
முதுகெலும்பு	ryggrad
முதுகெலும்பு	ryggraden
பாக்கியம்	välsignat
பாக்கியம்	välsignade
பாக்கியம்	välsignad
சிறகு	vingen
சிறகு	flygeln
சிறகு	wing
சிறகு	vinge
சிறகு	flygel
சிறகு	vingar
சிறகு	wings
பட்டாணி	ärtor
பட்டாணி	ärter
சர்ச்சில்	churchill
அங்கீகரிக்கப்பட்டது	godkända
அங்கீகரிக்கப்பட்டது	godkänt
அங்கீகரிக்கப்பட்டது	godkänd
ஆற்றலும்	energi
ஆற்றலும்	energy
கூட்டுக்	kombinerade
கூட்டுக்	kombinerad
கூட்டுக்	kombinerat
ஆக்கி	processorer
ஆக்கி	processor
கடற்படையினர்	marinsoldater
கடற்படையினர்	marinkåren
நிபுணத்துவம்	expertis
நிபுணத்துவம்	sakkunskap
கற்பு	kyskhet
கவர்ந்தது	inspirerar
ஈடன்	eden
கொன்றது	dödade
கொன்றது	dödat
கொன்றது	dödad
கொன்றது	mördad
அதிகபட்சம்	max
அதிகபட்சம்	maximalt
அதிகபட்சம்	maximal
அதிகபட்சம்	maximalt
அதிகபட்சம்	maximum
அதிகபட்சம்	högsta
அம்பாலா	ambala
சுருங்கி	psykolog
சுருங்கி	krympa
சுருங்கி	förminska
கிட்	git
கிட்	kit
செய்தியாளர்	tryck
செய்தியாளர்	press
செய்தியாளர்	pressen
செய்தியாளர்	reportern
செய்தியாளர்	journalist
செய்தியாளர்	reporter
வகுத்தது	asfalterade
வகுத்தது	belagd
சிப்	marker
சிப்	chipset
சிப்	chip
சிப்	chips
புக்கர்	booker
கேளிக்கை	rekreation
கேளிக்கை	fritid
கேளிக்கை	underhållning
கேளிக்கை	nöjen
கேளிக்கை	entertainment
சமோவா	samoa
பந்துகள்	bollar
பந்துகள்	kulor
பருவங்கள்	seasons
பருவங்கள்	årstider
பருவங்கள்	säsonger
குடியேற்றவாத	kolonisation
வாத	terror
வாத	skräck
நிலுவையில்	inväntar
நிலுவையில்	väntande
யுனிக்ஸ்	unix
தொட்டில்	vaggan
தொட்டில்	vagga
விஸ்டா	vista
வாசம்	andedräkt
வாசம்	andetag
வாசம்	överseende
துன்பங்கள்	sorger
கோளம்	sfären
கோளம்	klot
கோளம்	sfär
திரையரங்கு	teatern
திரையரங்கு	teater
திரையரங்கு	theatre
பின்புலம்	bakgrund
பின்புலம்	bakgrunden
பின்னோக்கி	bakåt
பின்னோக்கி	bakåt
பின்னோக்கி	baklänges
தத்து	fliken
தத்து	tab
தத்து	flik
லம்போர்கினி	lamborghini
ஆலோசனைக்	konsultation
ஆலோசனைக்	samråd
தனிமையில்	ensamt
தனிமையில்	ensam
தனிமையில்	ensamma
தனிமையில்	ensamt
தனிமையில்	ensam
தனிமையில்	ensamma
தனிமையில்	ensamheten
தனிமையில்	ensamhet
வழிகாட்டல்	vägledning
வழிகாட்டல்	vägledningen
தன்னைத்தானே	själv
பார்வைகள்	studiebesök
பார்வைகள்	besök
பார்வைகள்	visningar
பார்வைகள்	utsikt
பார்வைகள்	vyer
பார்வைகள்	åsikter
நோக்கங்களை	avsikter
நோக்கங்களை	intentioner
பளிங்கு	marmor
பளிங்கு	marble
மனிதர்களும்	människor
வாக்கியம்	fras
வாக்கியம்	domen
வாக்கியம்	meningen
வாக்கியம்	mening
சொற்பொருள்	semantiska
எதிரானது	emot
எதிரானது	mot
அனுப்புகிறது	sändande
அனுப்புகிறது	sänder
அனுப்புகிறது	skickar
அனுப்புகிறது	skicka
சுமேரிய	sumeriska
கலந்துகொண்டார்	närvarade
கலந்துகொண்டார்	deltog
கலந்துகொண்டார்	åkte
கலந்துகொண்டார்	gick
பூனைகள்	cats
பூனைகள்	katterna
பூனைகள்	katter
பூனைகள்	katt
வார்சா	warszawa
புள்ளிவிவரம்	statistiken
புள்ளிவிவரம்	statistik
புள்ளிவிவரம்	insikter
புள்ளிவிவரம்	statistik
பாஸ்கல்	pascal
மார்க்கெட்	marknaden
மார்க்கெட்	market
மார்க்கெட்	marknad
கணங்கள்	moments
கணங்கள்	stunder
கணங்கள்	ögonblick
கணங்கள்	ögonblicken
சோமாலியா	somalia
படத்தொகுப்பு	collage
மீனவர்	fiskare
மீனவர்	yrkesfiskare
மீனவர்	fiskare
குண்டூர்	guntur
பென்சீன்	bensen
நானக்	nanak
இருக்கவும்	vistelse
இருக்கவும்	stanna
இருக்கவும்	stay
துல்லியம்	noggrannhet
துல்லியம்	precision
குவளை	mugg
தொழிற்சாலையில்	fabriken
தொழிற்சாலையில்	fabrik
தொழிற்சாலையில்	factory
ராக்கெட்	raket
ராக்கெட்	rocket
ஆல்ப்ஸ்	alperna
இயல்பை	natur
இயல்பை	naturen
இயல்பை	nature
வித்து	seed
வித்து	frö
வித்து	utsäde
பானங்கள்	dryck
பானங்கள்	drycker
பானங்கள்	dryck
பானங்கள்	drycker
பானங்கள்	drinkar
நினைக்கும்	tror
நினைக்கும்	tycker
நினைக்கும்	tänk
நினைக்கும்	tänka
பெயர்ச்சி	ersätta
பெயர்ச்சி	ersätt
தற்செயலாக	råkade
தற்செயலாக	oavsiktligt
தற்செயலாக	ofrivilligt
தற்செயலாக	oavsiktligt
சந்த்	chand
நாட்டினர்	landsmän
சமத்துவம்	neutralitet
சமத்துவம்	jämlikhet
சமத்துவம்	jämställdhet
நடப்பில்	pågår
நடப்பில்	pågående
நடனங்கள்	danser
நடனங்கள்	dansar
நிபந்தனைகள்	förutsättningar
நிபந்தனைகள்	villkor
நிபந்தனைகள்	förhållanden
விடு	ledighet
விடு	lämna
விடு	drop
விடு	droppe
விடு	släpp
துர்கா	durga
அலபாமா	alabama
தொழுகை	salah
அன்ட்ரூ	andreas
அன்ட்ரூ	andrew
நெருங்கி	närmar
ரேகை	longitud
பாலைவனத்தில்	öken
பாலைவனத்தில்	öknen
பாலைவனத்தில்	desert
லூசியானா	louisiana
கரைப்பான்	lösningsmedel
கரைப்பான்	vätska
எறிந்து	gips
எறிந்து	gjutna
எறிந்து	kasta
எறிந்து	kastad
கலீபா	kalif
தந்திரம்	trick
தந்திரம்	bus
தந்திரம்	tricket
அறிவார்ந்த	intelligenta
அறிவார்ந்த	intelligent
மதிப்பாய்வு	översyn
மதிப்பாய்வு	granskning
மதிப்பாய்வு	granska
மதிப்பாய்வு	omprövning
மதிப்பாய்வு	recension
மதிப்பாய்வு	måtta
மதிப்பாய்வு	återhållsamhet
குவான்	guan
குவான்	quan
ஆர்எஸ்எஸ்	rss
நேர்மை	ärlighet
பொறாமை	svartsjuk
பொறாமை	avundsjuk
பொறாமை	avund
பொறாமை	avundsjuka
பொறாமை	svartsjuka
பொறாமை	avundsjuka
கச்சா	rå
கச்சா	råa
கச்சா	grov
கச்சா	råolja
கோட்டா	kota
வரவிருக்கும்	förestående
வரவிருக்கும்	kommande
அவுட்லுக்	outlook
அவுட்லுக்	framtidsutsikter
அவுட்லுக்	utsikter
சூசன்	susan
காமெடி	komedi
நையாண்டி	satir
கமிட்டி	kommittén
கமிட்டி	kommitté
கமிட்டி	utskottet
கமிட்டி	utskott
ஜீலம்	jhelum
தீராத	kronisk
தீராத	kroniskt
தீராத	kroniska
வைக்கோல்	halm
வைக்கோல்	strån
வைக்கோல்	strå
இப்ராஹிம்	ibrahim
முத்துக்கள்	pärlor
அலோர்	alor
ஆமைகள்	sköldpaddor
அலெக்சாந்திரியா	alexandria
சாதாரணமான	medelmåttig
சாதாரணமான	medioker
சேவா	seva
புள்ளிவிவர	statistiska
புள்ளிவிவர	statistisk
புள்ளிவிவர	statistiskt
பங்களா	bangla
ஜூலியஸ்	julius
ஈஸ்ட்	jäst
பரிணாமம்	evolutionen
பரிணாமம்	evolution
பரிணாமம்	utveckling
பரிணாமம்	utvecklingen
பங்கேற்பு	medverkan
பங்கேற்பு	delaktighet
பங்கேற்பு	deltagande
பங்கேற்பு	medbestämmande
பங்கேற்பு	närvara
சோலார்	sol
சோலார்	solar
சோலார்	solenergi
மேகங்கள்	molnen
மேகங்கள்	moln
கேம்ஸ்	games
கேம்ஸ்	spel
கேம்ஸ்	lekar
கேம்ஸ்	matcher
கருட	garuda
நீரோ	nero
பூத	fysiskt
பூத	fysikalisk
பூத	fysiska
பூத	fysisk
நெரிசல்	trafikstockningar
நெரிசல்	trängsel
நெரிசல்	överbelastning
வாய்க்கால்	canal
வாய்க்கால்	kanal
வாய்க்கால்	kanalen
கடலியல்	oceanografi
இறைவனிடம்	lord
இறைவனிடம்	herre
ரொனால்ட்	ronald
கொலராடோ	colorado
மிதவை	flytande
மிதவை	svävande
முதலீட்டாளர்	investerare
உணரிகள்	sensorer
உணரிகள்	sensorerna
உணரிகள்	givare
நசீர்	nasir
சோர்வு	utmattning
சோர்வு	trötthet
சோர்வு	trött
சோர்வு	trötta
எவரெஸ்ட்	everest
திறக்க	öppna
திறக்க	open
திறக்க	öppet
திறக்க	öppen
வானியற்பியல்	astrofysik
குழப்பத்தை	uppvigling
செபமாலை	cepa
சையது	syed
இடைவெளிகள்	mellanslag
இடைவெளிகள்	blanksteg
இடைவெளிகள்	utrymmen
இரவும்	natten
இரவும்	night
இரவும்	kväll
இரவும்	natt
அத்தியாவசிய	väsentliga
அத்தியாவசிய	väsentligt
அத்தியாவசிய	essentiell
ஏதுமில்லை	ingen
ஏதுமில்லை	inga
முன்னோக்கி	vidarebefordra
முன்னோக்கி	framåt
உணவாகும்	röja
ராஜு	raju
பயன்முறை	läge
பெர்க்சையர்	berkshire
ஜிமெயில்	gmail
ஆர்வமும்	tendenser
கவர்ச்சியான	sexy
கவர்ச்சியான	sexig
கவர்ச்சியான	sexiga
சுலைமான்	suleiman
பேழை	kassett
தெருக்கள்	gator
தெருக்கள்	streets
தெருக்கள்	gatorna
ஆர்ச்சர்	archer
கீரை	spenat
ஜெப்ரி	geoffrey
சன்னி	soligt
சன்னி	solig
சன்னி	soliga
பாதுகாக்கவும்	skydda
பாதுகாக்கவும்	beskydda
படையணி	bataljonen
படையணி	bataljon
மோட்சம்	hängivenhet
மோட்சம்	tillgivenhet
சொரெஸ்	soros
பயிற்சியாளர்கள்	tränare
பேசுகிறது	talar
பேசுகிறது	talande
பேசுகிறது	talar
ஈடுபட்டுள்ள	engagerade
ஈடுபட்டுள்ள	förlovade
ஈடுபட்டுள்ள	engagerat
ஈடுபட்டுள்ள	förlovad
ஈடுபட்டுள்ள	engagerad
ஏழ்மை	fattigdom
ஏழ்மை	fattigdomen
உடற்கூறு	anatomi
புவிவெப்ப	geotermisk
பயங்கர	fruktansvärd
பயங்கர	fruktansvärt
பயங்கர	förskräckligt
பயங்கர	hemskt
பயங்கர	hemsk
மேலாளர்கள்	chefer
மீதம்	balansera
மீதம்	jämvikt
மீதம்	balans
மீதம்	behållning
மீதம்	kvarvarande
மீதம்	återstår
