категория	category
соответствующих	relevant
исполняет	executes
исполняет	performs
сферы	spheres
важных	important
степан	stepan
степан	stjepan
двадцать	twenty
диска	disc
горе	woe
горе	sorrow
принцесса	princess
горных	mountain
спортивный	athletic
колумбии	colombian
колумбии	colombia
таблицы	tables
таблицы	spreadsheets
подготовка	preparation
подготовка	training
подготовка	preparing
подготовка	preparations
доказательства	proof
доказательства	evidence
религия	religion
хватает	grabs
энциклопедический	encyclopedic
молодые	young
крылья	wings
танк	tank
студия	studio
предупреждения	warning
предупреждения	alerts
предупреждения	warnings
залив	gulf
залив	bay
посол	ambassador
христиан	christian
христиан	christians
детства	childhood
ирана	iranian
полосы	bands
полосы	stripes
награда	reward
награда	award
отвечает	responds
выбран	selected
вдруг	suddenly
переименование	renaming
передач	gears
музыкальная	musical
долине	valley
контексте	context
женский	feminine
женский	female
хранения	storage
странно	weird
странно	strange
странно	odd
почта	mail
арена	arena
прибыли	profit
прибыли	arrived
прибыли	profits
крис	chris
крис	kris
чин	chin
конференция	conference
содержимое	content
содержимое	contents
противоречит	contradicting
противоречит	contradicts
победители	winners
победители	victors
юрьевич	yuryevich
ростов	rostov
обмен	exchange
проиграл	lost
моделей	models
дополнительных	complementary
рота	rota
рота	company
кольца	ring
кольца	rings
тверская	tver
поселений	settlements
акции	promotions
акции	shares
акции	stocks
акции	stock
планируется	planned
десятков	dozens
десятков	dozen
ухода	care
форуме	forum
ваша	your
ваша	yours
лицензии	license
лицензии	licences
лицензии	licensed
лицензии	licenses
спасти	save
спасти	rescue
поезд	train
автомобили	cars
автомобили	vehicles
автомобили	automobiles
приключения	adventure
приключения	adventures
зао	uab
внешних	external
породы	breed
породы	breeds
балтийского	baltic
милиции	militia
девять	nine
свободной	free
противник	adversary
противник	hostile
противник	opponent
огромное	huge
минуты	minutes
созвездии	constellation
альберт	albert
подразделений	units
столетия	centennial
столетия	centuries
активность	activity
заблокирован	locked
заблокирован	blocked
рано	early
указаны	specified
эдвард	edward
скотт	scott
личность	identity
личность	personality
возник	arose
усадьба	homestead
награду	award
целиком	whole
хуже	worse
сумма	sum
сумма	amount
физические	physical
интересы	interests
интересы	interest
вокзал	station
вокзал	hauptbahnhof
одежды	clothing
китайский	chinese
предметы	items
предметы	objects
предметы	subjects
посетил	visited
муниципальный	municipal
деревьев	trees
понимает	understands
спартак	spartacus
спартак	spartak
мер	mer
файлов	files
живой	alive
детская	nursery
учителя	teachers
релиз	release
форт	fort
событие	event
рабочей	working
ликвидации	elimination
джованни	giovanni
армий	armies
ответил	replied
ответил	answered
ответил	responded
общих	common
шасси	chassis
звучит	sounds
неделя	week
болгария	bulgaria
возрождения	renaissance
будущее	future
наследие	legacy
наследие	heritage
носитель	carrier
освобождение	release
освобождение	liberation
освобождение	emancipation
освобождение	exemption
стефан	stephen
стефан	stefan
товаров	goods
девушки	girls
девушки	girlfriends
рыб	fishes
рекомендации	recommendation
рекомендации	recommendations
словакии	slovakia
горный	mountain
музеи	museums
медицинский	medical
оси	axes
оси	axis
яндекс	yandex
постановление	ordinance
постановление	ruling
решить	solve
решить	decide
коста	costa
диплом	diploma
сайтов	sites
коллекция	collection
назначение	nomination
назначение	appointment
назначение	designation
ислам	islam
аргентина	argentina
встреча	meeting
адам	adam
внешние	external
внешние	exterior
отряды	squads
выражение	expression
ресурсы	resources
жилой	residential
среднее	average
среднее	medium
среднее	median
среднее	secondary
крейсер	cruiser
электронная	electronic
исследователь	researcher
исследователь	explorer
конфликты	conflicts
конфликты	conflict
внизу	downstairs
двигателей	engines
десятки	tens
десятки	dozens
комедии	comedy
комедии	comedies
буква	letter
квартира	flat
квартира	apartment
взгляды	views
соглашения	agreements
взаимодействия	interaction
взаимодействия	interactions
тебя	you
стив	steve
крыла	wing
эссе	essay
эссе	essays
дружбы	friendship
принята	accepted
принята	adopted
показали	showed
сто	hundred
сто	sto
принятие	acceptance
принятие	adoption
дин	dean
оставив	leaving
независимые	independent
независимые	independents
размещения	placement
размещения	posting
греция	greece
графство	county
социального	social
обсерватории	observatories
значительные	substantial
значительные	significant
параметр	parameter
вызвало	triggered
вагонов	wagons
вагонов	carriages
анри	henry
анри	henri
администраторы	administrators
администраторы	admins
отто	otto
перечисленных	enumerated
перечисленных	listed
акт	acp
акт	act
копия	copy
копия	replica
следствие	investigation
майк	mike
османской	ottoman
ряды	ranks
ряды	rows
превышает	exceeds
увеличение	increase
увеличение	magnification
мишель	michelle
мишель	michele
мишель	michel
тбилиси	tbilisi
топ	top
нормально	normal
львов	lvov
львов	lions
львов	lviv
произошла	happened
распада	dissolution
распада	decay
чрезвычайно	extremely
верно	right
полномочия	credentials
полномочия	powers
полномочия	authority
соответствия	conformity
нападения	attacks
нападения	assaults
переданы	transmitted
ново	novo
жилых	residential
буквально	literally
буквально	literal
существовало	existed
постановка	staging
социальная	social
хороший	good
коллегии	collegium
мексика	mexico
ансамбль	ensemble
звук	sound
звук	audio
друзья	friends
диапазон	range
японская	japanese
оценить	assess
оценить	evaluate
оценить	estimate
америка	america
америка	americas
уильямс	williams
гитарист	guitarist
выпущено	released
выпущено	issued
карлос	carlos
ирландия	ireland
занятия	classes
любое	any
ткани	cloth
ткани	tissue
ткани	fabric
ткани	fabrics
лучшее	best
меньшей	lesser
журналистов	journalists
мяч	ball
сохранения	preservation
петров	petrov
различия	distinction
различия	difference
различия	differences
различия	distinctions
кризис	crisis
подразделение	division
подразделение	unit
практики	practices
продолжительность	duration
продолжительность	length
связей	linkages
спортивных	sporting
европейский	european
никита	nikita
индонезии	indonesian
индонезии	indonesia
рока	roca
мероприятия	activities
мероприятия	events
верх	top
маленький	small
маленький	little
агентства	agency
агентства	agencies
осадков	rainfall
осадков	precipitation
центров	centers
центров	centres
достопримечательности	attractions
достопримечательности	landmarks
достопримечательности	sightseeing
молодая	young
каждое	every
каждое	each
мечеть	masjid
мечеть	mosque
руководителей	supervisors
артиллерийский	artillery
заметно	noticeable
заметно	visibly
кузнецов	kuznetsov
алекс	alex
продукция	products
напрямую	directly
египет	egypt
созданные	created
правитель	ruler
ракет	missiles
деревень	villages
начато	initiated
начато	started
начато	begun
детали	details
полиция	police
андре	andre
андре	andré
высоко	high
заканчивается	ends
пятый	fifth
попытался	tried
запрет	ban
запрет	prohibition
союзников	allied
союзников	allies
революция	revolution
замену	replacement
публицист	publicist
передача	transmission
передача	transfer
передача	transmitting
устройств	devices
артиллерия	artillery
галина	galina
признал	acknowledged
признал	admitted
журналисты	journalists
посмотрите	look
желательно	preferably
желательно	desirable
монголии	mongolian
монголии	mongolia
легенда	legend
шведский	swedish
классификация	classification
дух	spirit
ветви	branches
малые	small
кампания	campaign
взрослых	adults
взрослых	adult
американские	american
художественных	artistic
опубликована	published
кости	bones
копий	copies
обозначение	designation
экономический	economic
азербайджан	azerbaijan
больницы	hospitals
рейнланд	rhineland
культур	crops
культур	cultures
файлы	files
денис	denise
денис	denys
денис	denis
волков	wolves
волков	volkov
вершины	vertex
вершины	vertices
вершины	peaks
создатель	maker
создатель	creator
играли	played
местность	terrain
съезд	congress
элизабет	elizabeth
элизабет	elisabeth
доказать	proving
доказать	prove
наше	our
наше	ours
пилот	pilot
безработных	unemployed
символов	symbols
символов	characters
соревнование	competition
командиры	commanders
кастилия	castile
широкий	wide
широкий	broad
выдающиеся	outstanding
определяет	determines
определяет	defines
сестры	sisters
дипломат	diplomat
снизу	bottom
слабо	weakly
слабо	weak
сложных	complex
сложных	challenging
каждому	each
везде	everywhere
успехи	successes
путин	putin
больница	hospital
ремонт	repair
ремонт	renovations
ремонт	renovation
ремонт	repairs
экономические	economic
термины	terms
династия	dynasty
вход	login
вход	entrance
инструмент	instrument
инструмент	tool
недостатки	deficiencies
недостатки	shortcomings
недостатки	weaknesses
недостатки	flaws
недостатки	disadvantages
объяснить	explain
георг	george
георг	georg
программирования	programming
фрагмент	fragment
фрагмент	snippet
группировки	factions
группировки	groupings
группировки	grouping
лука	luca
лука	luka
жак	jacques
повышение	promotion
центры	centers
центры	centres
включена	enabled
ник	nick
усилия	efforts
усилия	effort
казни	execution
казни	executions
остаться	stay
отказаться	refuse
правка	edit
отрасли	industries
отрасли	branches
честно	honestly
честно	honest
ильич	ilyich
тюрьмы	jails
тюрьмы	prisons
издан	issued
ярко	bright
племени	tribe
кристиан	christian
лодка	boat
внутренние	internal
внутренние	domestic
вероятность	likelihood
вероятность	probability
европа	europe
европа	europa
директоров	directors
найдены	found
переводы	transfers
переводы	translations
получение	receipt
получение	getting
получение	receiving
опубликован	published
красное	red
физика	physics
отправил	sent
строки	rows
строки	lines
строки	strings
лицом	face
священника	priest
юрист	jurist
юрист	lawyer
мид	mfa
мид	meade
мид	mead
маршруты	routes
маршруты	itineraries
ужасов	horrors
пар	couples
пар	rpa
пар	vapor
пар	steam
никому	nobody
быстрое	rapid
батареи	battery
батареи	batteries
физик	physicist
максимально	maximize
основанный	founded
сталина	stalin
кул	kool
документ	document
тюрьме	jail
тюрьме	prison
леди	ladies
леди	lady
уничтожить	destroy
уничтожить	exterminate
финалист	finalist
ответственности	liability
учение	teachings
юнеско	unesco
яна	jan
яна	jana
яна	yana
серебро	silver
единого	unified
конструктор	constructor
участки	plots
участки	parcels
иск	sued
иск	lawsuit
супруги	spouses
короткие	short
улучшить	improve
часы	hours
часы	watch
часы	watches
часы	clock
слегка	slightly
астероидов	asteroids
построить	build
построить	construct
иллюстрации	illustrations
иллюстрации	illustration
флаги	flags
серьёзно	seriously
наша	our
наша	ours
ночи	nights
ночи	night
запросы	requests
запросы	inquiries
запросы	queries
солнце	sun
анастасия	anastasiya
анастасия	anastasia
рисунок	drawing
рисунок	figure
помещения	premises
греко	greco
блокировка	lock
блокировка	locking
блокировка	lockdown
блокировка	blocking
блокировка	block
новосибирск	novosibirsk
промышленных	industrial
записки	notes
владение	possession
владение	ownership
чтения	reading
фабрика	factory
расширения	expanding
расширения	extensions
расширения	expand
характеристика	characteristic
характеристика	characterization
эмиграции	emigration
прекрасно	lovely
патриарх	patriarch
пытались	tried
критике	criticized
красных	reds
лечение	treatment
лечение	treatments
цитаты	quotes
цитаты	quotations
рабочие	workers
татарстан	tatarstan
щит	shield
руку	arm
руку	hand
сказки	tales
конструкция	construction
конструкция	design
концепция	concept
признать	recognize
признать	admit
признать	acknowledge
значительный	significant
опубликовано	posted
опубликовано	published
нормы	standards
нормы	norm
запрещено	forbidden
запрещено	prohibited
запрещено	banned
ключ	key
скульптуры	sculpture
скульптуры	sculptures
местное	local
реестре	registry
баден	baden
офицеры	officers
одесса	odessa
эндрю	andrew
кафе	cafe
кафе	café
лорд	lord
рас	ras
долина	valley
текущий	current
чистая	clean
чистая	pure
христианство	christian
христианство	christianity
значимых	meaningful
папы	daddies
папы	dads
внук	grandchild
внук	grandson
катастрофы	catastrophe
специалисты	specialists
специалисты	professionals
пород	breeds
смотреть	watch
ядра	kernel
ядра	nuclei
ядра	nucleus
ядра	kernels
английская	english
занимают	occupy
колумбия	columbia
колумбия	colombia
ровно	rivne
обсудить	discuss
последствия	impact
последствия	aftermath
последствия	implications
последствия	effects
последствия	consequences
спортсмен	athlete
спортсмен	sportsman
рекомендуется	recommended
местами	places
воевода	voivode
стюарт	stewart
стюарт	stuart
германию	germany
ответственный	responsible
просвещения	enlightenment
дополнительно	additional
дополнительно	additionally
живопись	painting
живопись	paintings
мусульмане	muslim
мусульмане	muslims
пришла	came
экспедиция	expedition
жила	lived
православие	orthodoxy
художественная	artistic
стен	stan
стен	walls
оскар	oscar
оскар	oskar
модификации	modification
модификации	modifications
узлов	nodes
частиц	particles
частиц	particulates
частиц	particle
играла	played
вязкость	viscosity
атаку	attack
евреи	jewish
евреи	jews
действительный	valid
пфальц	palatinate
арбитров	arbitrators
существовала	existed
армения	armenia
ханты	khanty
неправильно	wrong
бельгия	belgium
внутреннего	internal
выделить	highlight
выделить	select
калифорнии	california
мальчик	boy
извините	sorry
происшествия	accidents
происшествия	incidents
конкретных	specific
татар	tatars
браун	brown
расположенных	located
птица	bird
метрополитен	metropolitan
метрополитен	metro
старое	old
румыния	romania
конгресса	congressional
железнодорожные	rail
танки	tanks
продукты	products
франциско	francisco
освещение	illumination
освещение	lighting
белое	white
каждую	every
широкой	broad
рейн	rein
рейн	rhine
рейн	rhein
фрагменты	fragments
фрагменты	snippets
чёрные	black
чёрные	blacks
длинные	long
опрос	poll
опрос	survey
греческий	greek
австрийский	austrian
коротко	briefly
коротко	short
важные	important
врагов	enemies
редактора	editor
противников	adversaries
противников	opponents
короткий	short
убивает	kills
гражданских	civic
перевести	translate
учения	exercises
учения	teachings
реально	really
авиация	aviation
авиация	aircraft
порту	porto
порту	port
иванова	ivanova
пос	pic
греческой	hellenic
свободно	fluent
свободно	freely
свободно	free
продолжить	continue
математик	mathematician
захвата	capture
утверждал	claimed
попов	popov
марокко	morocco
марокко	moroccan
литературных	literary
ученик	disciple
ученик	pupil
ученик	student
ученик	apprentice
потенциала	capacity
кожи	skin
вене	vienna
сторонники	proponents
сторонники	supporters
кровь	blood
согласия	consent
согласия	concord
болезнь	illness
болезнь	disease
болезнь	sickness
изделия	articles
изделия	products
барселона	barcelona
притоков	tributaries
трек	track
королевский	royal
души	souls
души	soul
масло	butter
масло	oil
защитить	protect
защитить	defend
каталина	catalina
шри	sri
реконструкция	remodeling
реконструкция	renovation
реконструкция	reconstruction
инженеры	engineers
социалистической	socialist
демократическая	democratic
сроки	timing
сроки	timeline
древний	ancient
научное	scientific
распределение	allocation
распределение	distribution
схемы	schemes
схемы	schematics
схемы	circuits
захватили	captured
пособие	benefit
пособие	allowance
норвегия	norway
сильный	strong
бойцов	fighters
продолжать	continue
алгоритм	algorithm
екатеринбург	yekaterinburg
екатеринбург	ekaterinburg
президенты	presidents
согласился	agreed
мухаммад	muhammad
техас	texas
мистер	mister
алан	alan
просьбе	request
воздухе	airborne
порта	porta
джозеф	joseph
джерси	jersey
признания	confessions
детской	nursery
существовали	existed
лесу	woods
океан	ocean
рот	roth
рот	mouth
диссертации	dissertation
диссертации	thesis
символы	symbols
символы	characters
подал	filed
каролина	caroline
каролина	carolina
сцена	scene
продолжается	continues
периодически	periodically
обратить	invert
воеводство	voivodeship
будущий	future
правовой	legal
людвиг	ludwig
комиссар	commissioner
комиссар	commissar
оригинал	original
конкретные	specific
конкретные	concrete
нато	nato
канадский	canadian
псевдоним	alias
псевдоним	pseudonym
иран	iran
марко	marko
марко	marco
комедия	comedy
орбиты	orbital
орбиты	orbit
орбиты	orbits
течения	currents
торонто	toronto
требование	requirement
требование	demand
платформ	platforms
джимми	jimmy
городок	town
конго	congo
высший	supreme
долины	valleys
поддерживаю	support
социальные	social
древние	ancient
древние	ancients
патрик	patrick
кавказа	caucasus
кавказа	caucasian
руководители	supervisors
руководители	managers
руководители	leaders
руководители	executives
михайловна	mikhailovna
васильев	vasiliev
домохозяйств	households
домохозяйств	household
окна	windows
окна	window
ботаники	nerds
вырос	grown
вырос	grew
вырос	bred
популярности	popularity
татары	tartars
фунтов	pounds
оппозиции	opposition
передняя	anterior
передняя	front
убил	murdered
убил	killed
показан	shown
обмена	sharing
цитата	quote
половину	half
энтони	anthony
энтони	antony
бассейны	pools
бассейны	basins
частные	private
галактика	galactica
галактика	galaxy
травмы	injury
травмы	trauma
травмы	injuries
масс	masses
масс	amis
опасности	danger
опасности	hazard
опасности	dangers
дзюдо	judo
описал	described
применяются	apply
воздух	air
планет	planets
слава	glory
слава	fame
соколов	falcons
соколов	sokolov
отражает	reflective
отражает	reflects
отрасль	industry
федеральный	federal
шестой	sixth
шестой	six
педро	pedro
полоса	runway
полоса	stripe
полоса	strip
ректор	chancellor
ректор	rector
выдающийся	outstanding
полки	shelves
споры	spores
споры	disputes
споры	controversy
споры	dispute
переговоров	negotiation
дополнить	complement
дополнить	supplement
паулу	paulo
объявила	announced
проверка	checking
проверка	testing
проверка	verification
проверка	test
проверка	inspection
проверка	check
восстановлен	restored
полков	regiments
знаменитый	famous
природных	natural
наказания	penalties
наказания	punishments
поток	flow
поток	stream
осуществляет	implements
исторически	historically
фирма	firm
общения	communicating
армян	armenians
построенный	built
стандарт	standard
свобода	freedom
свобода	liberty
пехотный	infantry
эфир	ether
почвы	soil
почвы	soils
северных	nordic
взаимодействие	interaction
взаимодействие	interactions
взаимодействие	interplay
джей	jay
африка	africa
кризиса	crisis
смирнов	smirnov
священной	sacred
миг	mig
углу	corner
перевозки	carriage
перевозки	transport
агент	agent
португалия	portugal
выбрать	choose
выбрать	select
сон	sleep
сон	dream
боб	bob
символизирует	symbolized
символизирует	symbolizes
рамки	frames
рамки	framework
рамки	frame
сельскохозяйственных	agricultural
отказались	refused
поль	paul
обоснование	justification
обоснование	rationale
региональных	regional
отчасти	partly
отчасти	partially
диего	diego
каноэ	canoeing
каноэ	canoe
камеры	cameras
звёзды	stars
экс	aix
воздействия	exposure
мадрид	madrid
дания	denmark
сбор	collecting
сбор	gathering
сбор	collection
поражений	defeats
разное	misc
разное	miscellaneous
чьи	whose
здоровье	health
дорогой	dear
дорогой	darling
боснии	bosnia
яйца	eggs
яйца	balls
подтверждения	confirmations
представлено	submitted
шарль	charles
католиков	catholics
лейбл	label
реальности	realities
реальности	reality
вооруженных	armed
показатели	indicators
катастрофа	disaster
катастрофа	catastrophe
биологии	biology
адольф	adolphe
адольф	adolph
адольф	adolf
развивается	develops
азербайджанский	azeri
близко	close
близко	near
введена	introduced
джексон	jackson
жуков	beetles
жуков	bugs
жуков	zhukov
рака	cancri
принципиально	fundamentally
предполагает	implies
отличием	honours
гетто	ghettos
гетто	ghetto
свободный	free
заблуждение	delusion
заблуждение	astray
заблуждение	misleading
морская	marine
морская	maritime
морская	nautical
маргарита	margaret
маргарита	margherita
маргарита	marguerite
маргарита	margarita
сигнал	signal
организован	organised
организован	organized
открыть	open
указал	pointed
албании	albania
телевидение	television
последовательно	consistently
последовательно	consistent
последовательно	consecutive
социалистическая	socialist
поколение	generation
арбитраж	arbitration
заболеваний	diseases
вест	west
сборных	prefabricated
молярная	molar
пруссии	prussia
помню	remember
историческое	historic
историческое	historical
применять	apply
спор	dispute
фрэнк	frank
краткая	brief
огромный	huge
сообщений	messages
обнаружено	discovered
обнаружено	detected
хаутен	houten
голубой	blue
русь	rus
лошадей	horses
кладбища	cemeteries
кладбища	graveyard
приход	parish
сохранение	saving
сохранение	preservation
сохранение	conservation
краю	edge
владеет	owns
партизан	guerrillas
металла	metal
кинг	king
экономист	economist
ценности	valuables
ценности	values
панк	punk
композиторов	composers
оставшиеся	remaining
душ	shower
душ	showers
глубоко	deeply
глубоко	deep
западные	western
машину	car
выражения	expressions
уголовного	criminal
организатор	organizer
организатор	organiser
автобус	bus
закрыта	closed
концертов	concerts
даниэль	daniel
даниэль	danielle
энн	ann
энн	anne
взрыва	blast
джонни	johnnie
джонни	johnny
джонни	jonny
фракции	fractions
фракции	factions
фракции	fraction
фракции	faction
светло	light
героизм	heroism
ответы	responses
ответы	answers
ответы	replies
кандидаты	candidates
концерты	concerts
франческо	francesco
планета	planet
необходимые	necessary
участница	contestant
участница	participant
разделение	separation
советы	tips
советы	advice
атлетике	athletics
гай	gaius
гай	guy
торговля	commerce
торговля	trading
торговля	trade
бюст	bust
путешествия	travels
путешествия	travel
путешествия	travelling
путешествия	traveling
исключения	exceptions
исключения	exception
исключения	exemptions
исключения	exclusions
энди	andie
энди	andy
стэнли	stanley
портреты	portraits
участков	plots
операционная	operating
аренду	rent
аренду	rental
двигатели	motors
двигатели	engines
сибирь	siberia
македонии	macedonian
македонии	macedonia
анджелесе	angeles
калибра	calibre
уточнение	clarifying
уточнение	clarification
конгресс	congress
приём	reception
графства	counties
цифры	digits
цифры	figures
цифры	numbers
получать	receive
карточка	card
ток	tok
шаг	step
сэр	sir
традиция	tradition
солнечной	solar
шотландия	scotland
прошлое	past
специализация	specialisation
специализация	specialization
специализация	specialty
европу	europe
кгб	kgb
надписи	inscriptions
приложения	applications
приложения	apps
собак	dogs
фабрики	factories
эрнст	ernst
мусульман	muslims
написали	wrote
существовал	existed
самки	females
судей	judges
пользователя	user
ученых	scholars
слобода	sloboda
важное	important
механики	mechanics
замены	replacement
рене	rené
рене	renee
рене	rene
рене	renée
сделаны	made
эскадрильи	squadrons
посольства	embassies
посольства	embassy
фил	phil
волга	volga
признаки	signs
пишется	spelled
кавалерии	cavalry
джонсон	johnson
улучшение	improving
улучшение	improvements
улучшение	improved
улучшение	improvement
джейн	jane
понимание	comprehension
понимание	understanding
многим	many
фред	fred
артисты	entertainers
артисты	artists
безопасность	security
безопасность	safety
ценность	value
томаса	thomas
листа	slate
флорида	florida
карелия	karelia
основанная	founded
график	schedule
график	graph
график	timetable
пиренеи	pyrenees
национальности	nationalities
художественные	artistic
чувства	senses
чувства	feelings
польская	polish
дед	grandpa
дед	granddad
дед	grandfather
послы	ambassadors
приняты	accepted
ведет	leads
ведет	guides
мартина	martine
мартина	martina
единая	unified
представителя	representative
серьёзные	serious
ракета	rocket
ракета	missile
потенциал	potential
потенциал	capacity
сделана	made
исп	sri
наполеона	napoleon
теле	tele
ведущие	leading
ведущие	lead
расы	race
китайская	chinese
подписан	signed
дополнительный	supplementary
дополнительный	additional
грузия	georgia
приложение	annex
аркадий	arkady
дэвис	davis
дэвис	davies
обер	ober
маршрутов	routes
тесно	cramped
тесно	closely
мессье	messier
действовал	acted
преследования	persecution
преследования	harassment
меч	sword
хребет	ridge
сильные	strong
принадлежности	affiliations
принадлежности	accessories
прекратить	cease
прекратить	stop
лас	las
чарли	charlie
столкновения	clashes
столкновения	collision
столкновения	collisions
столкновения	clash
выполняет	performs
химик	chemist
следы	footprints
следы	traces
следы	tracks
внезапно	suddenly
внезапно	sudden
карло	carlo
баварии	bavaria
барокко	baroque
публикация	posting
публикация	publishing
публикация	post
публикация	publication
остановить	unstoppable
остановить	stop
подсемейства	subfamily
величины	values
сыновья	sons
бюджет	budget
дальность	range
мгц	mhz
синий	blue
техническое	technical
петровна	petrovna
организовать	organize
организовать	organise
подчинение	obedience
рег	egr
воронеж	voronezh
коллег	colleagues
рукописи	manuscripts
евровидение	eurovision
евровидение	contest
жёлтый	yellow
эффективность	efficacy
эффективность	effective
эффективность	efficiency
эффективность	effectiveness
аналогии	analogies
аналогии	analogy
образец	sample
образец	model
образец	specimen
пустая	empty
запущен	launched
варшаве	warsaw
дала	gave
включать	include
производители	producers
производители	manufacturers
ступень	stage
обычных	ordinary
обычных	conventional
водохранилище	reservoir
распространено	distributed
транскрипции	transcription
детство	childhood
набрал	scored
заключение	conclusion
рейс	flight
кабинет	office
кабинет	cabinet
петер	peter
петер	péter
грузов	cargo
массовые	massive
останется	stays
юридический	legal
маунт	mount
простые	simple
туристов	tourists
пояса	belt
пояса	belts
ивановича	ivanovic
рига	riga
абзац	paragraph
соло	solo
больнице	hospital
рождества	christmas
уничтожения	annihilation
уничтожения	destruction
устав	statute
устав	charter
устав	statutes
вызвал	summoned
медленно	slow
медленно	slowly
продаж	sales
повреждения	damage
людовик	louis
людовик	ludovic
билли	billy
билли	billie
ущерб	damage
ущерб	damages
рис	rice
рис	ris
рис	rhys
юниоров	juniors
клип	clip
легенды	legends
легенды	legend
проф	prof
проф	trac
доступны	available
внимательно	carefully
способы	ways
ветеранов	veterans
сборники	compilations
угля	coal
ска	ska
знамя	banner
евразии	eurasia
собрать	assemble
собрать	collect
собрать	gather
железа	gland
железа	iron
дан	dan
дан	dunn
административная	administrative
культурно	culturally
знание	knowledge
студенты	students
инженеров	engineers
указанных	specified
сильное	strong
поэтов	poets
трамвай	tram
трамвай	trams
трамвай	streetcar
трамвай	tramway
отдал	gave
жертвы	sacrifices
жертвы	casualties
жертвы	victims
венгерский	hungarian
соль	salt
соль	sol
сотрудничал	cooperated
сотрудничал	collaborated
узнал	learned
увеличить	increase
увеличить	zoom
увеличить	enlarge
образцовое	exemplary
предположение	assumption
предположение	supposition
кит	whale
кит	keith
кит	kit
надежды	hopes
лаборатория	laboratory
лаборатория	lab
запуск	launching
запуск	launch
современников	contemporaries
выделены	highlighted
нил	neale
нил	neal
нил	neil
нил	nile
лидеры	leaders
структур	structures
меняется	changing
млекопитающих	mammalian
млекопитающих	mammals
млекопитающих	mammal
древности	antiquity
издатель	publisher
альфред	alfred
трон	throne
трон	tron
категорически	categorically
категорически	categorical
шах	shah
максимальный	maximum
коалиции	coalition
коалиции	coalitions
эволюции	evolution
николаев	nikolaev
библии	bible
библии	bibles
билл	bill
убиты	murdered
убиты	killed
судьбы	destiny
судьбы	fate
выводы	findings
выводы	conclusions
встречает	meets
слияния	merger
слияния	mergers
хельсинки	helsinki
латинской	latin
сложные	complex
сложные	complicated
плато	plateau
плоскости	plane
плоскости	planes
почетный	honorary
почтовая	postal
подачи	filing
диалект	dialect
рудольф	rudolph
рудольф	rudolf
фредерик	frederik
фредерик	frederick
фредерик	frederic
фредерик	frédéric
скульптура	sculpture
скульптура	sculptures
деревья	trees
мемориал	memorial
классы	classrooms
классы	classes
угрозой	menace
альпы	alps
использован	used
сопрано	soprano
сопрано	sopranos
улан	ulan
марио	mario
добавлены	added
десятилетия	decades
десятилетия	decade
выступая	speaking
квт	kwh
квт	itc
ста	sta
коэффициент	coefficient
коэффициент	quotient
коэффициент	factor
протеста	protesting
протеста	protest
достижение	accomplishment
достижение	achievement
условно	conditionally
условно	imputed
италию	italy
сбора	collecting
сбора	gathering
юнайтед	united
гильдии	guild
атака	attack
атака	assault
атака	attacking
софии	sofia
географические	geographic
географические	geographical
феликс	felix
феликс	félix
врачей	physicians
врачей	doctors
милан	milan
крестьяне	peasants
венеции	venice
жанейро	janeiro
ритм	rhythm
сокращение	abbreviation
сокращение	downsizing
сокращение	reduction
геометрия	geometry
заводы	factories
предел	limit
последовательности	sequences
последовательности	sequencing
последовательности	consistency
последовательности	sequence
корпорации	corporations
корпорации	corporation
критику	criticism
зелёные	green
зелёные	greens
учебник	tutorial
интервал	interval
интервал	spacing
консул	consul
нобелевской	nobel
хилл	hill
конституция	constitution
провинций	provinces
разговор	conversation
разговор	talk
распространяется	spreading
распространяется	spreads
порой	sometimes
сара	sarah
сара	sara
посадки	planting
посадки	landing
сербия	serbia
концентрация	concentration
карту	map
карту	card
печать	print
печать	printing
печать	seal
отражение	reflection
разделить	share
разделить	split
разделить	divide
поездки	travel
поездки	visits
поездки	trips
падение	falling
падение	fall
автомобильной	automotive
двери	door
двери	doors
железнодорожных	railway
железнодорожных	rail
кафедру	pulpit
космической	space
племена	tribes
заявления	declarations
заявления	statements
включить	insert
включить	enable
включить	include
федеральная	federal
хоккей	hockey
узбекистан	uzbekistan
бангладеш	bangladesh
цепи	circuits
цепи	chains
управляющий	manager
угрозы	threats
праздники	holidays
церемония	ceremony
решила	decided
девы	virgo
входа	login
атлас	atlas
потомки	descendents
потомки	descendants
чувство	feeling
схеме	pattern
представил	presented
организаторов	organizers
организаторов	organisers
взрыв	blast
взрыв	explosion
взрыв	bombing
фернандо	fernando
урал	ural
многое	much
пермь	perm
маршал	marshall
маршал	marshal
галереи	galleries
галереи	gallery
максимум	maximum
бот	bot
волосы	hair
финансовых	financial
сравнение	comparison
сравнение	comparing
лента	feed
лента	tape
лента	ribbon
балет	ballet
ставит	puts
муз	muses
останки	remains
уайт	white
зелёная	green
ручей	creek
ручей	stream
носили	worn
донецк	donetsk
абхазии	abkhazia
любая	any
заказу	commissioned
аварии	accidents
аварии	crash
аварии	accident
медиа	media
миссия	mission
девочка	girl
компьютер	computer
танец	dance
уровней	levels
спас	rescued
спас	saved
аэродром	airfield
ресурс	resource
организма	organism
азия	asia
груди	chest
груди	breasts
груди	breast
умолчанию	default
длинный	long
любую	any
казалось	seemed
ярослав	yaroslav
ярослав	jaroslav
вина	wines
вина	guilt
вина	wine
