категорија	kategorya
изолирана	isolated
страшно	nakakatakot
блокиран	hinarangan
луиза	louisa
луиза	luisa
недостатоците	pagkukulang
авенијата	avenue
авенијата	abenida
синдикат	unyon
синдикат	union
синдикат	unyong
синдикат	sindikato
рождество	kapanganakan
ботаничар	botanist
гронинген	groningen
сакс	sachs
сопруги	wives
мастрихт	maastricht
врапчевидни	passeriformes
комуницирање	kinakausap
атена	athena
трејси	tracy
трејси	tracey
броење	bilangin
броење	counting
броење	nagbibilang
броење	pagbibilang
ученички	schoolgirls
доо	llc
опколена	kinubkob
школка	shell
курдски	kurdish
заспаната	natulog
заспаната	natutulog
легална	legal
стварност	katotohanan
пронајдок	imbento
портсмут	portsmouth
плаче	umiyak
плаче	cry
плаче	iiyak
плаче	swansea
плаче	iyak
плаче	umiiyak
деветтиот	ikasiyam
суров	malupit
подморница	submarine
неутрон	neutron
сесил	cecile
сесил	cecil
ќерките	daughters
нестабилна	unstable
превзема	tumatagal
превзема	inaabot
претрпе	nagdusa
сетови	sets
ласерски	laser
монтевидео	montevideo
обоен	colored
обоен	kulay
обоен	coloured
интервенира	mamagitan
регулативи	regulasyon
далечинско	remote
вградена	embedded
аушвиц	auschwitz
несоодветна	unsuitable
манила	maynila
манила	manila
говорник	speaker
говорник	nagsasalita
говорник	tagapagsalita
толедо	toledo
ферара	ferrara
логистика	logistics
чекајќи	naghihintay
чекајќи	waiting
сибирски	siberian
есекс	essex
нишикори	nishikori
касандра	cassandra
самодоверба	tiwala
самодоверба	kagitingan
голдберг	goldberg
ветеран	veteran
ветеран	beterano
ветеран	sanay
пот	pawis
архитектонско	arkitektura
тора	tora
кома	coma
кома	koma
асам	assam
руми	rumi
даска	lupon
даска	board
трпи	endures
верди	verdi
ромеро	romero
валентина	valentina
валентина	valentine
бавен	mabagal
донација	donasyon
чувствителност	sensitivity
естроген	estrogen
рајнер	rainer
двобој	duel
изборно	opsiyonal
изборно	opsyonal
пустински	desert
пустински	disyerto
стрели	arrow
контроверзен	kontrobersyal
влегоа	inilagay
влегоа	pinasok
влегоа	naipasok
транслитерација	romanization
агресивни	aggressive
агресивни	agresibo
агресивни	mapusok
проституција	prostitusyon
бубрег	bato
брежнев	brežnev
осомничен	suspek
осомничен	suspect
журнал	journal
увото	tainga
патриотски	patriotic
образовани	pinagaralan
сантана	santana
кул	astig
кул	cool
возењето	nagmamaneho
возењето	pagmamaneho
екосистемот	ecosystem
спасен	save
фулер	fuller
зомби	zombie
крокодилите	buwaya
стерлинг	sterling
постоечка	umiiral
линдзи	lindsey
линдзи	lindsay
корнвол	cornualles
валонија	valonia
арома	bango
арома	aroma
дојка	dibdib
дојка	suso
жесток	lupit
жесток	matindi
хирошима	hiroshima
стриповите	komiks
маслиново	olive
амадеус	amadeus
подржувачи	tagasuporta
подржувачи	supporters
искусен	naranasan
искусен	nakaranas
ботанички	botanika
конзола	console
калчо	calcio
монтажа	editing
познањ	poznań
надоместок	compensation
надоместок	sweldo
вакцина	vaccine
вакцина	bakuna
оплодување	inseminasyon
оплодување	fertilization
арканзас	arkansas
скапо	mahal
скапо	magastos
скапо	mamahaling
вир	vir
колумни	hanay
колумни	haligi
пауел	powell
успешните	matagumpay
запознаен	familiar
запознаен	pamilyar
амур	amur
платена	binayaran
платена	bayad
платена	binabayaran
текстописци	songwriters
живеејќи	buhay
живеејќи	tinitirahan
живеејќи	pamumuhay
зла	evil
зла	masama
зла	kasamaan
сиро	ciro
цимер	roommate
тркачки	racing
тркачки	karera
расправаат	argue
суша	tagtuyot
применет	inilapat
наше	ours
наше	atin
мило	milo
мило	natutuwa
принцези	princesses
тековен	nagpapatuloy
тековен	patuloy
тековен	nagaganap
тековен	kasalukuyang
перт	perth
бекер	becker
саманта	samantha
соседство	lokalidad
финалисти	finalists
амон	amon
амон	amun
шериф	keiji
безбедни	ligtas
безбедни	safe
мапата	mapa
аџилак	pilgrimage
одземена	binawi
редклиф	radcliffe
породувањето	panganganak
рефлексија	reflection
рефлексија	reflections
заведени	inakit
напнатост	tension
напнатост	igting
авијација	panghimpapawid
авијација	aviation
томо	toma
томо	tomo
палецот	hinlalaki
ватсон	watson
служење	serving
служење	paglilingkod
ару	aru
даби	dhabi
фармери	magsasaka
аделаида	adelaide
боде	bode
конверзија	conversion
вудс	kagubatan
вудс	woods
вудс	kakahuyan
свежо	fresh
свежо	sariwa
свежо	sariwa
слушнат	marinig
слушнат	maririnig
слушнат	naririnig
чао	bye
јак	yak
галапагос	galapagos
либертад	libertad
породување	panganganak
минерална	mineral
невиност	birhen
невиност	innocence
смртноста	mortality
џуди	judy
маријана	mariana
маријана	marianne
џанг	zhang
насилен	marahas
санс	sands
санс	sans
легендарен	maalamat
легендарен	legendary
шпион	spy
барут	pulbura
барут	pulbos
присуствуваа	pumasok
присуствуваа	pinapasukan
присуствуваа	dumalo
дифузија	diffusion
момци	boys
момци	guys
овозможување	pinapagana
овозможување	paganahin
бангкок	bangkok
радар	radar
сурово	malupit
внуци	apo
вордсворт	wordsworth
карол	karol
карол	carroll
карол	carol
фосфор	phosphorus
дојче	deutsche
моне	monet
мерида	merida
регистрирано	nakarehistro
лисјата	dahon
корнел	cornell
корнел	cornel
престрелка	shootout
мафија	mafia
препреки	hurdles
вибрации	vibrations
вибрации	vibration
капата	sombrero
капата	sumbrero
агресивен	aggressive
агресивен	agresibo
агресивен	mapusok
членконоги	arthropoda
амфитеатар	amplifier
стивенс	stevens
ураганот	hurricane
херојски	kabayanihan
борач	palaban
борач	fighter
борач	wrestler
мирна	mahinahon
мирна	kalmado
мирна	mapayapang
мирна	mapayapa
саливан	sullivan
уникатно	natatanging
уникатно	kakaibang
уникатно	unique
уникатно	natatangi
мејсон	mason
мориц	moritz
скромна	humble
скромна	mapagkumbaba
задржани	reserved
лага	kasinungalingan
лага	magsinungaling
лага	lie
етикета	label
паркинг	parking
балтичките	baltiko
штетните	nakakasama
логаритам	logaritmo
аптеки	parmasya
стабилно	steady
стабилно	matatag
стабилно	stable
заробена	nakulong
надзорник	supervisor
мачење	torture
белфаст	belfast
исчекување	suspense
оланд	hollande
играчките	laruan
комбинирано	pinagsama
самоански	samoan
колера	kolera
маркет	mart
маркет	merkado
маркет	palengke
маркет	pamilihan
маркет	market
италијанецот	italian
италијанецот	italyano
вена	ugat
глушец	rat
глушец	daga
глушец	mouse
глушец	daga
корисноста	kapakinabangan
хичкок	hitchcock
монитори	sinusubaybayan
месечен	monthly
месечен	buwanang
месечен	buwan
атлетичарка	atleta
билка	herb
билка	planta
билка	halaman
голгота	kalbaryo
сомнежи	hinala
аниме	anime
дитрих	dietrich
консултации	pagsangguni
консултации	pagkonsulta
консултации	pagsangguni
консултации	konsultasyon
визуелен	biswal
џоел	joel
лозје	ubasan
запалена	lit
запалена	maliwanag
марчело	marcello
кападокија	cappadocia
масакар	massacre
капустин	kapustin
кошули	shirts
обсе	osce
очај	despair
насилна	marahas
пеел	sang
пеел	sung
комуна	commune
измеѓу	pagitan
интерактивни	interactive
џихад	jihad
одобрена	inaprubahan
одобрена	naaprubahan
мени	menu
мени	manny
нежно	magiliw
успешност	proficiency
легален	legal
одвоена	hiwalay
кејти	katy
кејти	katie
грал	kopita
произведување	fabrication
горење	nasusunog
андрес	andres
андрес	andrés
славење	ipinagdiriwang
славење	nagdiriwang
славење	celebrate
подрум	saligan
подрум	silong
подрум	basement
одело	suit
запира	hihinto
либерални	liberal
трансакција	transaksiyon
трансакција	transaksyon
рата	hulugan
ганг	ganges
фокусирана	nakatuon
фокусирана	nakatutok
рамноденица	equinox
селекторот	selector
конзервативни	konserbatibo
конзервативни	conservative
аритметика	aritmetika
љубители	lovers
егзотични	exotic
левин	levin
крвави	duguan
груби	rough
груби	magaspang
груби	bastos
копја	spears
субвенции	grants
астрофизика	astropisika
клиф	bangin
клиф	cliff
преклопување	overlap
обединет	unified
чизми	bota
чизми	boots
поедноставен	pinasimpleng
еластичноста	elastisidad
приспособување	adjustment
приспособување	adaptation
доставување	deliver
доставување	ihatid
доставување	iligtas
доставување	naghahatid
берта	bertha
полошо	malala
израелскиот	israeli
солана	solana
невреме	bagyo
идеални	ideal
кафеав	brown
кафеав	kayumanggi
барнет	barnett
барнет	burnett
медведев	medvedev
френки	frankie
невин	inosenteng
невин	inosente
невин	inocencio
невин	innocent
проектили	rockets
јури	yuri
проститутка	hooker
мани	mani
мани	manny
свеж	fresh
свеж	sariwa
небраска	nebraska
социјалист	soviet
дејствие	storyline
специјалност	specialty
специјалност	espesyalidad
сомерсет	somerset
кафез	cage
фикција	fiction
аналитичар	analyst
шампионски	kampeonato
шампионски	championship
капсула	capsule
двајт	dwight
метафизика	metapisika
зоологија	soolohiya
тајландски	thai
баухаус	bauhaus
пчелите	bubuyog
пчелите	bees
крава	baka
минимален	kaunti
минимален	minimal
минстер	münster
солта	asin
рихтер	richter
прекари	palayaw
пловидба	paglalayag
џани	gianni
приклучок	plugin
моќно	powerful
моќно	makapangyarihang
портокалов	orange
портокалов	kahel
фајфер	pfeiffer
дирак	dirac
тара	tara
канцелариите	opisina
крас	crassus
фаро	farro
домаќинки	housewives
одложување	delay
киднапирање	abduksiyon
мислител	tinker
скромно	humble
скромно	mapagkumbaba
надежи	aasa
низводно	kinakailangang
пруст	proust
нагласок	emphasis
нагласок	accent
офелија	ophelia
идеализам	idealismo
жртвување	alay
молекул	molecule
агентите	agents
парковите	parke
парковите	parks
рајли	riley
рајли	reilly
завера	balangkas
завера	conspiracy
бесконечен	infinite
малколм	malcolm
стереотипи	stereotypes
конвенционалните	maginoo
лимон	limon
лимон	lemon
идентитети	identities
тишина	tahimik
тишина	katahimikan
хелмут	helmut
ковентри	coventry
инвестираат	mamuhunan
инвестираат	invest
специјалитети	specials
неред	gulo
норд	nord
изгорени	sinusunog
изгорени	nasusunog
телеграф	telegraph
омилено	favourite
омилено	paborito
омилено	favorite
противење	pagsalungat
коринт	corinto
вредно	mahalaga
фенг	feng
фенг	fang
состоеше	binubuo
солидно	solid
благовештение	annunciation
автомобилска	sasakyan
кобалт	cobalt
пееше	sang
еволутивна	ebolusyonaryong
свахили	swahili
готовина	cash
инсулин	insulin
коптски	koptikong
мастило	tinta
мастило	ink
предградието	suburban
поли	polly
плодно	fertile
плодно	matabang
микроскопски	microscopic
волшебник	wizard
валиден	valid
валиден	bisang
синди	cindy
ара	ara
телекомуникациите	telekomunikasyon
постигнувања	achievements
постигнувања	nagawa
бурк	burke
заживување	revival
лојални	loyal
еуро	euro
заговори	plots
обезбедена	ibinigay
пипер	paminta
мобилност	mobility
апартмани	suites
конзумирање	consumption
конзумирање	paggamit
симболика	symbolism
гигант	giant
гигант	higante
лори	laurie
лори	lori
конци	string
конци	strings
немо	nemo
аруба	aruba
доживотно	habambuhay
доживотно	lifetime
девон	devon
глувче	mouse
глувче	daga
хелените	hellenes
карпатите	kabundukang
финансирани	pinondohan
организациона	organizational
медијавики	mediawiki
најрано	earliest
интегрирање	isama
посетител	bisita
калифатот	caliphate
марксизам	marxismo
клад	clade
морков	carrot
покажување	ipinapakita
сподели	naibahagi
сподели	ibinahagi
сподели	nagbahagi
сподели	ibahagi
сподели	share
сподели	ipamahagi
пити	pita
десерти	panghimagas
десерти	dessert
уникод	unicode
урбано	urbano
ена	aisne
крамер	kramer
гром	kulog
гром	bolt
гром	kidlat
гром	lightning
свирка	gig
свирка	whistle
краде	steals
купена	binili
купена	nakabili
купена	binili
лут	magalit
лут	galit
лут	nagagalit
лут	galit
диво	wild
диво	ligaw
диво	lupit
диво	matindi
изложено	nakalabas
регуларни	regular
вакцини	bakuna
торо	toro
милвоки	milwaukee
пионери	pioneers
русински	rusyn
продажби	pagbenta
продажби	benta
меканска	meccan
порнографија	pornograpiya
мазна	makinis
поддржано	sinusuportahan
поддржано	suportado
амин	amen
пасус	talata
покачување	taasan
холи	holly
шин	shin
охрабрува	hinihikayat
охрабрува	panghihikayat
анонимен	anonymous
критичен	kritikal
лилјаци	bat
лилјаци	paniki
кејнс	keynes
траума	trauma
андроид	android
лари	larry
овца	tupa
спорни	nasuri
спорни	tumutol
спорни	contentious
грбно	backstroke
деветнаесет	nineteen
вудвард	woodward
коморите	comoros
брајант	bryant
објава	post
објава	poste
феминистичка	feminist
вејд	wade
силување	panggagahasa
секта	kargo
секта	kulto
секта	sekta
алек	alec
мрази	ayaw
мрази	hating
електромагнетизам	elektromagnetismo
виетнамски	vietnamese
маици	shirts
стадо	kawan
ветерани	beterano
ветерани	veterans
агенда	agenda
дистрибуира	mamahagi
дистрибуира	ipamahagi
шулц	schultz
конус	cone
завеса	curtain
завеса	kurtina
дивина	wild
дивина	ligaw
дивина	kagubatan
лоар	loir
совеста	budhi
моно	mono
наведете	tukuyin
аминта	amyntas
солт	asin
нелегален	illegal
нелегален	iligal
нелегален	ilegal
ода	oda
ода	ode
мајмун	unggoy
мајмун	ape
ампер	ampere
напредно	progresibong
напредно	pauna
напредно	advanced
уништувајќи	naninira
демон	dimonyo
демон	demonyo
качување	boarding
качување	pagsakay
качување	umaakyat
качување	ascent
хаксли	huxley
римини	rimini
пеејќи	kumakanta
пеејќи	kantahan
пеејќи	pagkanta
неспособност	kapansanan
булевар	boulevard
панел	panel
афлек	affleck
конкорд	concord
најава	login
лингва	lingua
анемија	anemia
рита	rita
обезбеден	ligtas
обезбеден	secure
креација	paglikha
креација	paggawa
креација	creation
индијци	indians
притискање	pagpindot
кама	kama
рачна	manual
хајдн	haydn
јод	iodine
прелиминарна	preliminary
психијатрија	sikiyatriya
палестински	palestino
валентинијан	valentiniano
морнар	mandaragat
морнар	seaman
морнар	marino
вард	ward
обвинета	inakusahan
обвинета	charge
знаев	alam
јонг	jong
јонг	yong
убивањето	pagpatay
неограничена	unlimited
текстура	yari
вработи	gumugol
вработи	hire
вработи	upa
вработи	paupahan
вработи	upahan
вработи	umupa
диксон	dixon
хорст	horst
глуви	bingi
томографија	tomography
евалуација	pagsusuri
штафета	relay
совест	budhi
најсилен	strongest
чинија	plate
чинија	plato
допираат	hawakan
збогум	bye
збогум	paalam
збогум	goodbye
збогум	paalam
изнајмување	hire
изнајмување	upa
изнајмување	paupahan
изнајмување	upahan
изнајмување	umupa
изнајмување	umupa
изнајмување	upahan
изнајмување	rent
изнајмување	upa
изнајмување	rental
аманда	amanda
салите	bulwagan
жар	sigla
казнети	maparusahan
аикидо	aikido
виновни	guilty
пластична	plastik
пластична	plastic
скалила	hagdan
обвинетите	nasasakdal
мистерии	hiwaga
бланко	blanco
зрно	butil
набавки	paghanap
колективна	collective
хоризонти	horizons
смирна	smyrna
руперт	rupert
јукон	yukon
спротивставување	tutol
седмо	ikapitong
решетки	bars
уривање	pagguho
уривање	pagbagsak
верификација	beripikasyon
рада	rada
трилогија	trilogy
деи	dei
анонимно	anonymous
прекинато	itinigil
харпер	harper
калкута	kolkata
калкута	calcutta
луциј	lucio
започнати	inilunsad
започнати	sinimulan
височество	kamahalan
степ	hakbang
степ	step
репресија	repression
мерилин	marilyn
кралици	queens
акра	accra
имитираат	gumagaya
документиран	documented
упорно	matiyaga
консумирање	ubos
ворд	ward
семјуелсон	samuelson
проверено	check
проверено	tiningnan
проверено	tingnan
проверено	check
чакра	chakra
божик	pasko
божик	christmas
потврдување	patunayan
потврдување	pagkumpirma
потврдување	kumpirmasyon
пиењето	inuman
пиењето	inom
пречи	nababahala
пречекан	bumati
комплетен	complete
комплетен	kumpletuhin
комплетен	kompleto
комплетен	kumpleto
врева	ingay
рам	ram
месечни	monthly
месечни	buwanang
самар	samar
земјотресите	lindol
земјотресите	paglindol
гинисовата	guinness
гинисовата	gines
симор	seymour
залог	collateral
аналоген	analog
нисан	nissan
свинско	pork
свинско	baboy
кривичен	penal
ограноци	sanga
ограноци	sangay
експлозивни	sumasabog
семестар	sem
небесна	makalangit
небесна	celestial
небесна	makalangit
номадски	pagalagala
хајнц	heinz
детектира	nagtanggal
детектира	nakilalang
детектира	detect
пигмент	pigment
синбад	sinbad
фитнес	fitness
кирк	kirk
ризични	risky
проценуваат	pagtantiya
проценуваат	tantiya
проценуваат	pagtatantya
чекале	naghintay
олбрајт	albright
копање	digging
карго	cargo
карго	karga
новороденчињата	infant
новороденчињата	sanggol
авионски	eroplano
авионски	plane
авионски	eroplano
авионски	airplane
авионски	eroplano
понг	pong
референтна	sanggunian
референтна	reperensiya
дизајнирано	pagkakagawa
дизајнирано	dinisenyo
дизајнирано	idinisenyo
брно	brno
хоншу	honshū
градители	builders
сантијаго	santiago
некроза	necrosis
бледо	pale
внесени	inilagay
внесени	pinasok
внесени	naipasok
внесени	ipinasok
срж	marrow
хендрик	hendrik
споменување	pagbanggit
споменување	mention
споменување	binabanggit
споменување	banggitin
законодавни	distritong
складиште	warehouse
складиште	bodega
складиште	imbakan
складиште	storage
клетва	sumpa
кабул	kabul
пирсон	pearson
пенелопе	penelope
посакуваната	desired
докажа	pinatunayan
докажа	napatunayan
клипови	clips
клипови	clip
волстонкрафт	wollstonecraft
дискурс	diskurso
пиштоли	pistols
пиштоли	baril
барнс	barnes
барнс	burns
заповеди	utos
соларна	solar
тројно	triple
адонис	adonis
дам	dum
бернардо	bernardo
избришана	tinanggal
избришана	natanggal
избришана	delete
закрепнување	pagbawi
закрепнување	pagbangon
закрепнување	paggaling
закрепнување	recovery
легијата	legion
стоп	tma
стоп	tumigil
стоп	itigil
стоп	tigil
стоп	huminto
мкд	mkd
фотосинтеза	potosintesis
измамата	panloloko
фиби	phoebe
вежбањето	workout
чувај	panatilihin
израснат	binuhay
израснат	itataas
израснат	itinaas
израснат	nakataas
израснат	nakuha
помести	gumalaw
помести	move
помести	ilipat
помести	galawin
портпарол	spokesperson
портпарол	tagapagsalita
унитарна	unitary
светол	liwanag
светол	magaan
светол	ilaw
олицетворение	epitome
казабланка	casablanca
виртуелен	birtwal
виртуелен	virtual
присутност	presensya
присутност	iral
присутност	presence
присутност	presensiya
валенс	valens
бајт	byte
визии	visions
слушнале	nakarinig
слушнале	narinig
кодексот	codex
дефект	glitch
дефект	malfunction
рембрант	rembrandt
квантитативни	quantitative
огнени	mainitin
губиток	kawalan
губиток	pagkawala
еван	evan
пеперутка	butterfly
петиција	petisyon
редукција	reduction
редукција	perwisyo
квентин	quentin
резервоари	tangke
застарен	outdated
застарен	laos
хикс	hicks
нфл	nfl
гуам	guam
коцки	dice
филтер	filter
филтер	salain
филтер	panala
хорас	horace
месина	messina
пизаро	pizarro
аналитичари	analysts
теснец	kipot
теснец	straits
даниела	daniela
даниела	danielle
сочувана	nakapreserba
баскиски	basque
ставки	entries
квази	quasi
назарет	nazareth
диета	pagdidiyeta
диета	diyeta
диета	diet
секира	kapnayan
нант	nantes
расчистување	clear
расчистување	paglinis
лавовите	lions
распуштање	pagkabuwag
распуштање	tunawin
проекции	projection
визли	weasley
секретарка	sekretarya
секретарка	kalihim
гест	kilos
изгореници	burns
идентификуван	kinilala
идентификуван	nakilala
поздрави	tinatanggap
распуштен	dissolved
нанесување	dab
еротски	sekswal
талентиран	talentadong
лекција	lesson
лекција	aral
неделни	lingguhan
неделни	lingguhang
жеден	uhaw
предупреди	balaan
компресија	compress
тања	tanya
азербејџански	azerbaijani
сингер	singer
џенет	janet
пукнатини	bitak
комети	buntala
апартман	suite
апартман	apartment
дијамант	diamond
дијамант	brilyante
потешка	harder
застапување	advocacy
прогресивно	progresibong
бити	beatty
понуден	inaalok
понуден	inalok
понуден	inaalay
дајана	diana
истражи	galugarin
истражи	tumuklas
истражи	explore
истражи	siyasatin
истражи	tuklasin
истражи	imbestigahan
сенаторот	senador
сенаторот	senator
скромни	humble
скромни	mapagkumbaba
најмало	pinakamaliit
осуди	nahatulan
ангажмани	engagement
пдп	pdp
камиказе	kamikaze
гмо	gmo
огнена	mainitin
бенкс	pampang
бенкс	bangko
слама	straw
фотиј	photios
хесе	hesse
радиоактивни	radioactive
програмери	programmer
програмери	developers
засилена	reinforced
електроди	electrodes
шуи	shui
мерил	merrill
интерактивна	interactive
џералд	gerald
принудувајќи	pinipilit
чувани	iningatan
сантиметар	pulgada
брајтон	brighton
студ	malamig
студ	sipon
студ	lamig
харлем	harlem
пекол	impiyerno
пекол	hell
пекол	inferno
набоков	nabokov
ернесто	ernesto
адмиралот	adm
саеми	fairs
еразмо	erasmus
промоции	promotion
албер	albert
соја	soy
ландау	landau
луиџи	luigi
наваро	navarro
кер	kerr
забрзан	pinabilis
шпиони	spies
војаџер	voyager
контроверзност	controversy
дјук	duke
пица	pizza
пре	pre
славеј	nightingale
славеј	bluebird
вод	platoon
прибежиште	banal
прибежиште	sanctuary
хиндуизам	hinduismo
напредуваат	lumago
зли	evil
зли	masama
зли	kasamaan
грашок	rosaryo
грашок	peas
грашок	pea
лао	lau
лао	lao
надградба	upgrade
шарени	makulay
нин	nin
ровови	trenches
најбрз	pinakamabilis
џемс	james
претприемништво	pagnenegosyo
восок	waks
восок	wax
успеаа	pinamamahalaan
успеаа	pinamamahalaang
стрелање	shooting
стрелање	pagbaril
стрелање	pamamaril
прим	prim
ласкарис	laskaris
информативна	informative
ахен	aachen
професорка	guro
професорка	teacher
опенхајмер	oppenheimer
напреден	pauna
напреден	advanced
заинтересирана	interesado
семантика	semantika
руен	rouen
заклучување	lockdown
заклучување	pagsasara
заклучување	lock
сливи	sirwelas
споредби	paghahambing
купени	binili
стрелка	arrow
утеха	kaginhawahan
утеха	kaginhawaan
утеха	aliw
помогнаа	natulungan
помогнаа	tinulungan
етнологија	etnolohiya
преживува	pagprotekta
преживува	surviving
преживува	lampasan
бохум	bochum
троцки	trotsky
патологија	patolohiya
служеше	served
служеше	nagsilbi
служеше	hinahatid
бенелукс	benelux
филипи	philippi
бокачо	boccaccio
панаѓур	patas
пасок	pasok
присилени	pinilit
присилени	sapilitang
изразувањето	pagpapahayag
изразувањето	expression
сети	seti
опашки	krus
распоредување	lumawak
распоредување	paglawak
кох	koh
кох	koch
формулација	pagbabalangkas
мишо	miso
фабрички	sketch
фабрички	outlet
фабрички	pabrika
фабрички	factory
гранати	sigay
гранати	shells
розите	roses
розите	rosas
ѓаволи	devils
аргентинскиот	argentine
арктикот	arctic
работено	nagtrabaho
рики	ricky
организаторот	organizer
управувач	driver
управувач	drayber
незаоблена	unrounded
посетени	pinuntahan
посетени	bumisita
посетени	binisita
трој	troy
ривера	rivera
токсични	toxic
билтен	newsletter
билтен	bulletin
меморандумот	memorandum
одбојката	volleyball
астма	hika
доверливост	maaasahan
закерберг	zuckerberg
измет	dung
фармацевтски	pharmaceutical
изненаден	nagulat
стен	stan
густ	siksik
вега	vega
фонда	fonda
ланг	lange
наводите	paratang
произведено	ginawa
изеде	ate
постанува	nagiging
макро	macro
макро	bugaw
презентации	pagtatanghal
дуел	duel
адаптирани	adapted
бакнеж	halik
бакнеж	kiss
фашистички	fascist
потфати	ventures
индокина	indotsina
имануел	immanuel
стационирани	nakatalaga
гласни	vocal
отровен	toxic
отровен	lason
дек	dis
спирала	spiral
најдено	natagpuan
најдено	nahanap
најдено	nakita
најдено	nakahanap
термодинамиката	termodinamika
поразувајќи	defeating
одмори	pahinga
одмори	pasko
одмори	holidays
одмори	bakasyon
одмори	kapaskuhan
енфилд	enfield
репродуктивен	reproductive
африканс	afrikaans
запирање	tigil
мрт	mrt
заштеди	savings
диди	didi
мората	morata
обликувањето	shaping
артемида	artemis
алкил	alkyl
дипломирани	undergraduate
вознемирен	nabalisa
вознемирен	naiinis
доцнење	delay
женет	kasal
женет	ikinasal
женет	pinakasalan
адана	adana
менделсон	mendelssohn
мело	melo
шчеќин	szczecin
блокирани	hinarangan
вернон	vernon
фотографирање	photography
шарлота	charlotte
параолимписките	paralympic
динамична	dynamic
купувач	bibili
купувач	bumibili
купувач	pagsisisi
купувач	mamimili
бактериски	bacterial
бамбус	bamboo
бамбус	kawayan
откровение	pagsisiwalat
пократко	shorter
отпечатоци	prints
крстоносци	crusaders
ангажирана	ikakasal
гренобл	grenoble
креативно	creative
креативно	malikhain
препрека	hadlang
аматерска	baguhan
динамит	dinamita
караман	karaman
доброволна	kusang
доминго	domingo
рептили	reptiles
хок	hoc
весли	wesley
дедото	lolo
тео	theo
тео	teo
магнетизам	magnetismo
намерите	hangarin
бартоломео	bartolomeo
споредбата	comparing
иновативни	makabago
киното	sinehan
киното	cinema
шуплина	cavity
свен	sven
публикација	publikasyon
публикација	publication
преживуваат	lampasan
овозможена	pinapagana
овозможена	pinagana
фали	nawawala
фали	kulang
харди	hardy
авантуристички	mapangahas
меморандум	memorandum
асоцира	inuugnay
вито	vito
камил	camille
камил	kamil
влезна	entry
влезна	pagpasok
резервирани	reserved
заднонепчена	velar
образец	template
отсутен	absent
иницира	nagpapasimula
потиснување	suppress
потиснување	suppression
митинг	rally
порамнување	alignment
ексклузивни	exclusive
ексклузивни	eksklusibo
ексклузивни	eksklusibong
дикенс	dickens
спрингс	springs
нелегална	illegal
нелегална	iligal
нелегална	ilegal
одобрено	granted
одобрено	tinupad
одобрено	ipinagkaloob
одобрено	ipinagkakaloob
одобрено	inaprubahan
одобрено	naaprubahan
одобрено	pinahintulutan
соер	sawyer
посејдон	poseidon
волците	wolves
алексис	alexis
вивалди	vivaldi
талентирани	talentadong
размени	magpalitan
размени	swap
размени	barter
размени	pagpapalitan
луиз	luiz
луиз	louise
ирвин	irwin
квартет	quartet
асад	assad
асад	asad
скриено	nakatagong
скриено	nakatago
скриено	itinago
скриено	patago
скриено	tinago
брише	tinatanggal
силвио	silvio
фантом	phantom
атеист	atheist
давиде	davide
шампањ	champagne
распушти	dissolved
распушти	tunawin
руж	rouge
јавање	nakasakay
нацизмот	nazismo
кала	kala
спречен	pinigilan
тане	tane
симултано	sabay
атлетски	athletic
интелегенција	katalinuhan
прачки	rods
инвестира	pamumuhunan
инвестира	namumuhunan
инвестира	mamuhunan
инвестира	invest
покајание	pagbabayad
покајание	pagsisisi
мао	mao
легитимен	lehitimong
нервите	nerbiyos
казнување	punish
казнување	kaparusahan
казнување	parusa
франшиза	franchise
темнина	kadiliman
ахмет	ahmet
струење	kapasitor
вредносни	treasury
ренди	randy
националистичка	nationalist
конфузија	pagkalito
укинато	abolished
укинато	suspended
светилник	paro
светилник	parola
лиценцирани	lisensiyado
формозански	formosan
весел	masayahin
весел	masayahing
весел	malumanay
трансформираат	transform
брехт	brecht
палета	papag
палета	palette
палета	array
нокти	kuko
рубен	reuben
рубен	ruben
излегло	hatched
јасмин	jasmin
јасмин	jasmine
слон	elepante
слон	elephant
инстант	mabilisan
инстант	instant
инстант	iglap
инстант	madaliang
мрак	madilim
мрак	maitim
мрак	dilim
мрак	kadiliman
негуваат	magpalaki
негуваат	pagyamanin
училници	classroom
драјден	dryden
неправда	makatarungan
мавзолеј	mausoleum
технолошко	teknolohikal
ештон	ashton
баронот	baron
деведесет	ninety
заменици	deputies
напаѓање	inaatake
басна	pabula
победничка	nagwagi
победничка	winner
победничка	pagandahan
победничка	panalong
скап	mahal
скап	magastos
скап	mamahaling
тргна	nagpunta
фуко	foucault
престрелката	shootout
скарлати	scarlatti
исчезне	mawala
исчезне	nawawala
максимијан	maximian
литванскиот	lithuanian
хибрид	hybrid
ози	ozzy
ветувања	pangako
ветувања	promises
ветувања	nangangako
аквадукт	aqueduct
марлон	marlon
шифри	codes
ловците	hunters
тркалото	gulong
воодушевување	paghanga
сензација	sensation
манган	manganese
татарски	tatar
чартер	charter
марсело	marcelo
кабаре	cabaret
елеонора	eleonora
скитник	palaboy
скитник	bum
намирници	supplies
намирници	suplay
намирници	groserya
загрозена	endangered
загрозена	threatened
загрозена	nanganganib
загрозена	binantaan
простата	prostate
колената	tuhod
заратустра	zoroaster
витман	whitman
рокови	deadline
аби	abbey
аби	abby
најлесно	pinakamadaling
стакленички	greenhouse
глумата	acting
