से	от
ज़ाहिर	оповестява
ठेठ	типично
ठेठ	типичен
ठेठ	типична
ठेठ	типични
चिंताओं	тревоги
फ़ोर्स	сила
उलट	обърнати
उलट	обърнато
उलट	обърнат
उलट	обърната
मोरक्को	мароко
सुमात्रा	суматра
छड़ी	пръчка
छड़ी	стик
सीरम	серум
दाम	цена
नहरें	канал
नहरें	реки
नहरें	реките
नहरें	ривърс
हमलावर	нападатели
हमलावर	нападателите
नॉर्मन	норман
सराहा	оценена
सराहा	оценен
लैंडिंग	кацане
लैंडिंग	приземяване
लैंडिंग	разтоварване
लैंडिंग	приземяването
माँगा	манга
नाविक	моряк
नाविक	навигатор
प्रमाणों	yok
स्थायित्व	издръжливост
स्थायित्व	класиране
हावर्ड	хауърд
साम्यवाद	комунизъм
साम्यवाद	комунизма
पैमाना	обхват
पैमाना	мащаб
पैमाना	скала
तंबाकू	тютюн
चिड़िया	птиче
चिड़िया	бърд
चिड़िया	птичка
चिड़िया	птица
पराग	прашец
सूर	сур
उमा	ума
प्री	пре
प्री	предварително
मैथुन	сношение
मैथुन	секс
मैथुन	секса
मैथुन	сексът
ग्राफिक्स	графики
ग्राफिक्स	графичен
ग्राफिक्स	графика
संचारित	предава
पराबैंगनी	ултравиолетова
ताम्र	меден
ताम्र	мед
ताम्र	медни
ताम्र	медна
योजनाएं	схеми
केल्विन	келвин
अल्पकालिक	мимолетно
नोक	писец
अनुपस्थित	отсъствие
अनुपस्थित	липсващ
अनुपस्थित	изчезнал
अनुपस्थित	липсва
अनुपस्थित	липсваща
अनुपस्थित	липсващи
अनुपस्थित	изчезнала
फाई	фи
मर्सिडीज	мерцедес
मर्सिडीज	мерседес
कीटनाशक	пестициди
लार	слюнка
लार	слюнката
सुनहरे	рус
सुनहरे	руси
सुनहरे	блондинка
सुनहरे	руса
आगंतुक	посетител
फ़ॉर्मूला	формула
चीज़ें	неща
चीज़ें	нещата
ग्राफिक	графични
ग्राफिक	графичен
लूप	примка
लूप	течение
पेरी	пери
पेरी	пери
फिल्माया	сниман
फिल्माया	заснет
फिल्माया	снимано
फिल्माया	заснети
फिल्माया	заснето
सम्मिश्रण	смесване
चम्मच	лъжичка
चम्मच	лъжицата
चम्मच	лъжица
ग्रा	гра
दुकानें	магазини
दुकानें	магазини
दुकानें	сергии
अनुपयुक्त	неизползван
अनुपयुक्त	неизползвани
नरेंद्र	нарендра
विरोधाभास	парадокс
जैम	джем
जैम	конфитюр
जैम	мармалад
चेयरमैन	председателят
चेयरमैन	председател
रिश्तेदार	относителна
रिश्तेदार	роднина
रिश्तेदार	относително
रिश्तेदार	роднини
रिश्तेदार	роднините
कचरा	боклук
कचरा	боклуци
कचरा	боклук
थैली	торбичка
थैली	кесия
प्रतियोगियों	конкуренти
प्रतियोगियों	съперници
असिमोव	азимов
स्प्रिंग	пролетно
स्प्रिंग	пролет
स्प्रिंग	пролетта
पिज़्ज़ा	пица
जाली	решетка
दैवी	оракул
दैवी	божествен
दैवी	божествена
दैवी	божествени
दैवी	божествено
साइबर	кибер
ग़रीब	бедни
ग़रीब	беден
छात्रवृत्ति	стипендия
छात्रवृत्ति	стипендията
विषैले	отровно
लिखें	пиши
लिखें	напишете
लिखें	пишете
लिखें	композира
लिखें	изгори
लिखें	гори
लिखें	изгаряне
देवों	девин
देवों	девън
देवों	девон
सोडा	сода
हुकूमत	кралство
हुकूमत	царство
हुकूमत	господство
डॉक्टरेट	докторат
डॉक्टरेट	докторска
विला	вили
विला	villa
विला	вила
सटीकता	точност
कोला	коломбо
धमनियों	артерии
धमनियों	артериите
प्रतिजन	антиген
अदालतों	съдилищата
अदालतों	съдилища
चोंच	клюн
ग्राहम	греъм
सर्वोपरि	парамаунт
प्लेटों	табели
प्लेटों	плочи
प्लेटों	чинии
प्रमाणन	сертифициране
खरीदी	купена
खरीदी	купени
खरीदी	закупени
खरीदी	купен
खरीदी	купена
खरीदी	купих
खरीदी	купил
खरीदी	купен
मिटा	изтрий
दुखी	нещастен
दुखी	нещастна
दुखी	тъжни
दुखी	тъжен
दुखी	тъжно
दुखी	тъжна
न्यूट्रॉन	неутрон
इमरान	имран
निरीक्षक	ръководител
निरीक्षक	наблюдател
अल्फ़ा	алфа
हैरिस	харис
सावधान	дискретна
सावधान	дискретни
सावधान	дискретен
सावधान	дискретно
गियर	снаряжение
गियर	предавка
राजतंत्र	монархия
राजतंत्र	монархията
अंडाकार	елипсовидна
सर्कस	циркът
सर्कस	цирк
सर्कस	цирка
अल्बानिया	албания
हीलियम	хелий
बादाम	бадемово
बादाम	бадеми
बादाम	бадеми
निष्कर्षों	находки
निष्कर्षों	открития
निष्कर्षों	констатации
नागा	нага
प्राचल	параметър
प्राचल	параметри
कामकाज	функциониране
कामकाज	функциониращи
कामकाज	функциониращ
कामकाज	функционираща
मिनेसोटा	минесота
पृथक्करण	сегрегация
अंडा	яйцето
अंडा	яйца
अंडा	яйце
परवेज़	первез
एलर्जी	алергия
माइक्रो	микро
वर्दी	униформени
वर्दी	униформи
वर्दी	униформи
वर्दी	униформа
उत्कृष्टता	съвършенството
उत्कृष्टता	съвършенство
सूर्यास्त	сънсет
सूर्यास्त	залез
ताँबा	меден
ताँबा	мед
ताँबा	медни
ताँबा	медна
ऐश	аш
ऐश	пепел
कैलोरी	калория
कैलोरी	калории
कैलोरी	кал
ईमानदारी	откровеност
ईमानदारी	честност
ईमानदारी	честността
ईमानदारी	откровеност
ईमानदारी	искреност
मताधिकार	франчайз
वृत्ताकार	кръгло
निर्वासित	депортират
सरस	сочна
सरस	сочно
सरस	сочни
सरस	сочен
स्ट्रिंग	струнната
स्ट्रिंग	връв
स्ट्रिंग	низ
स्ट्रिंग	струна
स्फटिक	кварц
बुनाई	тъкане
बुनाई	плетене
विवाहित	женени
विवाहित	женена
विवाहित	омъжена
विवाहित	женен
आभा	аурата
आभा	аура
ईद	ид
मांसाहारी	месоядни
बॉन	бон
बॉन	бон
पाँव	крака
पाँव	краката
पाँव	крачета
द्वेष	омраза
द्वेष	ненавист
द्वेष	злоба
रेखांकित	подчертано
रेखांकित	подчерта
रेखांकित	подчертая
कॉलम	колона
कॉलम	колони
समस्थानिक	изотопи
समस्थानिक	изотоп
कहावत	поговорка
कहावत	максим
टेड	тед
समष्टि	пространство
समष्टि	космос
समष्टि	космоса
दुर्घटनाओं	инциденти
दुर्घटनाओं	злополуки
दुर्घटनाओं	аварии
दुर्घटनाओं	произшествия
शायरी	поезия
शायरी	поезията
शायरी	стихове
टेलीग्राफ	телеграф
प्रत्याशी	кандидатка
प्रत्याशी	кандидатът
प्रत्याशी	кандидат
आवेग	инерция
आवेग	импулс
आवेग	импулсна
मुंडा	мунда
बर्नार्ड	бернард
बर्नार्ड	бернар
बर्नार्ड	бърнард
अध्यात्म	духовност
सचेत	съзнание
सचेत	съзнателно
सचेत	съзнателен
एमिनेम	еминем
किशोरों	тийнейджъри
किशोरों	тинейджъри
धर्मार्थ	милосърдие
धर्मार्थ	благотворителност
धर्मार्थ	милостиня
डेव	дейв
पारा	живак
पारा	меркурий
पारा	пара
धोखे	заблудена
धोखे	заблуден
धोखे	измамен
धोखे	измамени
हार्ले	харли
पेंट	боя
पेंट	бои
पेंट	боядисване
निदेशालय	дирекция
निदेशालय	дирекцията
सोन	синко
सोन	сине
सोन	син
नीलामी	търг
नीलामी	търгове
नीलामी	търговете
पट्टे	лизинг
पट्टे	лизинг
नाटो	нато
ब्रह्मचर्य	целомъдрие
ब्रह्मचर्य	целомъдрието
ब्रह्मचर्य	безбрачие
ग्लेन	глен
ग्लेन	глен
विरल	спорадични
विरल	рядко
विरल	редки
विरल	рядкост
काव्यशास्त्र	поетика
पोर्टफोलियो	портфейл
पोर्टफोलियो	портфолио
नवाचार	иновация
नवाचार	иновации
डायमंड	диамант
डायमंड	диамантен
डायमंड	диаманта
डायमंड	даймънд
महंगी	скъп
महंगी	скъпо
फ्रायड	фройд
तर्कसंगत	рационално
तर्कसंगत	рационален
तर्कसंगत	разумен
पीना	пиене
पीना	пиеш
पीना	пия
पीना	пиенето
पीना	пие
पीना	пийте
पीना	пий
पीना	питие
स्ट्रिप	стриптийз
स्ट्रिप	ленти
स्ट्रिप	лента
संलयन	синтез
अब्दुल्ला	абдула
वर्जिन	девствен
वर्जिन	девствена
वर्जिन	девица
वर्जिन	девственица
डेप	деп
चक्रों	чакра
सिन्धी	синдхи
मानकीकृत	стандартизирани
प्रोसेसिंग	преработване
प्रोसेसिंग	преработка
प्रोसेसिंग	обработване
प्रोसेसिंग	обработка
अवस्थिति	разполагане
अवस्थिति	поставяне
अवस्थिति	позициониране
अवस्थिति	местоположение
अवस्थिति	място
अवस्थिति	местонахождение
अवस्थिति	локация
अवस्थिति	местоположения
वार्मिंग	затопляне
मार्गदर्शक	ръководство
मार्गदर्शक	гид
मार्गदर्शक	пътеводител
मार्गदर्शक	водач
विभिन्नता	вариация
ढोल	барабан
ढोल	барабани
अवकल	диференциал
राजसी	величествено
राजसी	величествен
राजसी	царски
राजसी	regal
टिकाऊ	устойчиви
टिकाऊ	устойчива
टिकाऊ	устойчиво
टिकाऊ	устойчив
टिकाऊ	трайно
टिकाऊ	траен
टिकाऊ	трайна
टिकाऊ	трайни
क्रोमियम	хром
कूप	купе
कीन	кийн
स्टेनली	станли
स्टेनली	стенли
लेखनी	писалка
लेखनी	pen
लेखनी	химикалка
लेखनी	химикал
अखबारों	вестниците
अखबारों	вестници
मध्यस्थता	арбитраж
मध्यस्थता	посредничеството
मध्यस्थता	посредничество
सोल	сол
सोल	соу
किक	шут
किक	ритник
आयोडाइड	йодид
धड़कन	ритъм
धड़कन	победи
धड़कन	сърцебиене
धड़कन	побой
धड़कन	бие
छल्ले	халки
छल्ले	пръстени
छल्ले	пръстените
क्रेन	жерав
क्रेन	крейн
क्रेन	кран
आखरी	последно
आखरी	последен
आखरी	последни
आखरी	последна
क्षेत्ररक्षण	капитане
क्षेत्ररक्षण	филдинг
लिली	лили
लिली	лили
लिली	лилия
लिली	лили
बेली	бейли
बेली	коремче
बेली	шкембе
बेली	корема
बेली	корем
बेली	кючек
ग्रहीय	планетарна
मॉनिटर	монитор
मॉनिटर	следене
कोक	кокаин
मेलबोर्न	мелбърн
करुणा	любезност
करुणा	доброта
करुणा	добрина
अकसर	често
मशरूम	гъби
मशरूम	гъби
मशरूम	гъба
शांतिपूर्ण	мирно
शांतिपूर्ण	спокойна
शांतिपूर्ण	мирен
शांतिपूर्ण	спокоен
गरुड़	гаруда
फ्लू	грип
नरक	ад
नरक	ада
ट्री	трий
ट्री	дървото
ट्री	дръвче
ट्री	дърво
बेलन	цилиндър
बोलना	говорейки
अवरोधित	блокирани
अवरोधित	блокирано
अवरोधित	блокиран
अवरोधित	блокирана
आत्मविश्वास	уверен
आत्मविश्वास	уверено
आत्मविश्वास	уверена
आत्मविश्वास	уверени
आत्मविश्वास	доверие
आत्मविश्वास	увереност
आत्मविश्वास	самоувереност
कुपोषण	недохранване
लापता	липсващ
लापता	изчезнал
लापता	липсва
लापता	липсваща
लापता	липсващи
लापता	изчезнала
नूर	нур
कंटेनर	контейнер
राई	рай
दुश्मनों	врагове
दुश्मनों	враговете
वाइड	широко
वाइड	широки
वाइड	широк
वाइड	широка
फर्नीचर	мебели
फर्नीचर	обзавеждане
फर्नीचर	мебел
वारिस	наследник
वारिस	наследниците
वारिस	наследници
आधुनिकीकरण	модернизацията
आधुनिकीकरण	модернизиране
आधुनिकीकरण	модернизация
परिवर्तनशील	променлива
परिवर्तनशील	променливи
परिवर्तनशील	променливо
परिवर्तनशील	променлив
मच्छर	комар
मच्छर	комари
अनजान	непозната
अनजान	неизвестен
अनजान	неизвестни
अनजान	неизвестно
अनजान	непознат
अनजान	неизвестна
ग्रांट	субсидия
ग्रांट	грант
मैग्नीशियम	магнезий
मैग्नीशियम	магнезиев
गंगोत्री	ганготри
सनी	слънчев
सनी	слънчево
सनी	слънчева
सनी	съни
सनी	слънчеви
प्लेटफॉर्म	перон
प्लेटफॉर्म	платформата
प्लेटफॉर्म	платформа
घुस	проникне
भावुक	емоционална
भावुक	емоционални
भावुक	емоционален
भावुक	емоционално
भावुक	сантиментални
भावुक	сантиментална
भावुक	сантиментално
भावुक	сантиментален
कैन	кейн
कैन	каин
कैन	кан
घोटाला	скандали
घोटाला	скандално
घोटाला	скандал
घोटाला	измама
रक्षात्मक	отбранителна
मिस्री	египетски
ईर्ष्या	ревност
ईर्ष्या	ревнив
ईर्ष्या	ревнива
ईर्ष्या	завист
ईर्ष्या	завистта
ईर्ष्या	завист
ईर्ष्या	ревността
ईर्ष्या	ревност
ईर्ष्या	завиждат
अमल	амал
मेडल	медал
समरूप	хомогенна
गायों	кравите
गायों	крави
जैज़	джаз
जैज़	джаза
गायकों	певци
गायकों	пеенето
गायकों	пея
गायकों	пее
गायकों	пеене
गायकों	пеейки
ओक	дъб
ओक	оук
बैच	партида
उड़ा	удар
किनारा	граници
किनारा	ръба
किनारा	ръб
किनारा	границата
किनारा	граница
किनारा	гранична
किनारा	страни
फ्रेड	фред
बुर्ज	кула
बुर्ज	tower
बुर्ज	кулата
बुर्ज	тауър
बुर्ज	кулата
पियरे	пиер
वुड	дървен
वुड	дърва
वुड	дървесина
वुड	дървени
वुड	дърво
बंदरगाहों	пристанище
बंदरगाहों	пристанището
बंदरगाहों	порт
अलेक्जेंडर	александър
वर्षगांठ	годишнини
वर्षगांठ	юбилей
वर्षगांठ	годишнина
वर्षगांठ	годишнината
क्योटो	киото
अनुबंधित	заделени
मटर	грах
मटर	грах
आर्किटेक्चर	архитектурата
आर्किटेक्चर	архитектура
फैक्ट्री	фабрика
फैक्ट्री	завод
फैक्ट्री	фабриката
सुधा	суда
वॉर्स	войните
वॉर्स	войни
ओंटारियो	онтарио
वायरल	вирусни
वायरल	вирусна
एडवेंचर	приключенски
एडवेंचर	приключението
एडवेंचर	авантюра
एडवेंचर	приключения
एडवेंचर	приключение
अनुग्रह	грейс
स्टीवर्ट	стюърт
स्टीवर्ट	стюарт
स्टीवर्ट	стюард
गिल्ड	гилдията
गिल्ड	гилдия
डेविडसन	дейвидсън
घंटी	бел
घंटी	камбана
घंटी	звънче
घंटी	звънец
कूपर	купър
कैरोलिना	каролина
प्लान	план
विदा	вида
मिर्जा	мирза
खिंचाव	разтягане
माफी	опрощаване
माफी	прошката
माफी	опрощение
माफी	прошка
अबुल	абул
व्लादिमीर	владимир
दंगों	бунтове
दंगों	размирици
दौलत	благосъстояние
दौलत	богатството
दौलत	богатство
बर्गर	бургер
बर्गर	хамбургер
बर्गर	бъргър
बेहोश	безсъзнание
वर्ड	дума
प्रभार	зареждане
प्रभार	заряд
म्यांमार	мианмар
मार्गरेट	маргарет
शिथिल	хладка
जुलूस	шествие
बांसुरी	флейтата
बांसुरी	флейта
दिशानिर्देश	упътване
दिशानिर्देश	посоки
दिशानिर्देश	насоки
माननीय	почтен
बधाई	честито
बधाई	поздравления
बधाई	поздрави
बधाई	честито
सत्तर	седемдесет
हॉस्पिटल	болница
हॉस्पिटल	болницата
प्रांगण	помещения
प्रांगण	двор
प्रांगण	двора
प्रांगण	дворът
त्यागपत्र	оставката
त्यागपत्र	оставка
फास्फेट	фосфат
नीलम	сапфир
जलसन्धि	пролива
उठी	отгледани
उठी	отгледа
उठी	отгледана
उठी	повдигнат
उठी	отгледан
उठी	повдигнати
पोर्टेबल	преносим
पोर्टेबल	преносими
स्विंग	суинг
स्विंग	замах
स्विंग	люлка
मर्फी	мърфи
जेड	джейд
जेड	нефрит
हार्बर	харбър
सत्कार	приветства
टिप्पणियाँ	мнение
टिप्पणियाँ	забележки
टिप्पणियाँ	коментари
टिप्पणियाँ	мнения
प्रिंटर	принтера
प्रिंटर	принтер
प्रिंटर	принтери
सिनसिनाटी	синсинати
गिरी	падна
गिरी	паднала
गिरी	паднал
सल्फाइड	сулфид
फुल	пълна
फुल	пълни
फुल	пълен
फुल	пълно
अनिश्चितता	неопределеност
अनिश्चितता	несигурност
अस्सी	осемдесет
अस्सी	аси
आंद्रे	андре
पापुआ	папуа
विषयवस्तु	съдържание
विषयवस्तु	теми
विषयवस्तु	темите
विषयवस्तु	съдържание
सूरीनाम	суринам
फोर्ब्स	форбс
एजेंटों	агенти
प्रेमियों	любители
प्रेमियों	влюбени
प्रेमियों	любовници
प्रेमियों	влюбените
आनुवंशिकी	генетиката
आनुवंशिकी	генетика
विलीन	разтваряне
हथेली	дланта
हथेली	палм
हथेली	длан
दाग	петна
दाग	петно
दाग	петна
अज़ाब	бич
अज़ाब	гибел
मंचन	постановка
बटालियन	батальона
बटालियन	батальон
प्रियंका	приянка
रिक	рик
बर्मिंघम	бирмингам
गुस्से	яд
गुस्से	гняв
ढलान	склон
ढलान	наклон
दीर्घकालीन	рецидив
लगन	отдаденост
लगन	посвещение
लगन	лаган
चाकू	ножът
चाकू	нож
परिवर्तनीय	променлива
परिवर्तनीय	променливи
परिवर्तनीय	променливо
परिवर्तनीय	променлив
परिवर्तनीय	променливи
परिवर्तनीय	променливите
परिवर्तनीय	променливо
परिवर्तनीय	променлив
निर्दोष	безупречно
निर्दोष	невинен
निर्दोष	невинно
निर्दोष	невинна
निर्दोष	невинни
महायान	махаяна
लीबिया	либия
उज़बेक	узбекски
पिछला	прев
पिछला	последно
पिछला	последен
पिछला	последни
पिछला	последна
पिछला	предишна
पिछला	предишни
पिछला	предишен
पिछला	предишно
झुंड	стадо
झुंड	стадото
घुड़सवार	конен
प्रसाधन	тоалетната
प्रसाधन	тоалетна
प्रसाधन	тоалетни
प्रसाधन	ресурси
ईमानदार	искрена
ईमानदार	искрено
ईमानदार	искрени
ईमानदार	искрен
ईमानदार	честен
ईमानदार	честни
जोस	жозе
जोस	хосе
जोस	жозе
जोस	хосе
मल्टी	мулти
चंदन	сандал
चंदन	сандали
अंकीय	цифра
अंकीय	цифров
अंकीय	цифрова
असेम्बली	сглобяване
असेम्बली	събрание
भिक्षुओं	монаси
भिक्षुओं	монасите
लड़ी	нишки
लड़ी	нишка
लड़ी	конец
लड़ी	конци
कानों	уши
कानों	ушите
चांसलर	канцлерът
चांसलर	канцлера
चांसलर	канцлер
विवेकानंद	вивекананда
अहसास	чувство
अहसास	усещане
किपलिंग	киплинг
अस्थाई	временна
अस्थाई	временни
अस्थाई	временен
अस्थाई	временно
तैमूर	тимур
तबाह	съкрушен
तबाह	опустошена
तबाह	съкрушена
तबाह	развалини
तबाह	руините
तबाह	руини
योद्धाओं	бойци
योद्धाओं	воини
योद्धाओं	войни
कलाकृति	шедьовър
कलाकृति	картини
नाइजीरिया	нигерия
मिसिसिपी	мисисипи
थ्रिलर	трилър
बेलनाकार	цилиндрични
अंतरजाल	интернет
रहो	остани
ट्रैकिंग	следене
ट्रैकिंग	проследяване
अब्बास	абас
गिद्ध	лешояд
पोस्टर	плакат
पोस्टर	плакати
छात्रावास	общежитието
छात्रावास	общежитие
वंशजों	потомци
वंशजों	потомците
वंशजों	потомство
वंशजों	наследници
रंजक	пигмент
उंगलियों	пръстите
उंगलियों	пръсти
सभाओं	събрания
चॉकलेट	шоколади
चॉकलेट	шоколадов
चॉकलेट	шоколадова
चॉकलेट	шоколад
चॉकलेट	шоколадово
राइफल	пушка
राइफल	карабина
मेक	направи
बल्ले	бат
बल्ले	прилеп
बल्ले	бухалка
स्थलाकृति	топография
सुन्दरता	красавица
सुन्दरता	прелест
सुन्दरता	красота
अंतरिम	междинен
अंतरिम	междинно
जबड़े	челюстите
जबड़े	челюсти
सर्वनाम	местоимение
नंदा	нанда
शेल	черупка
शेल	обвивка
शेल	черупки
शेल	шел
शेल	снаряди
शेल	черупки
सू	сю
सू	сиуксите
सू	су
रसोई	кухня
रसोई	кухнята
वाक	реч
वाक	говор
चिकित्सालय	болница
चिकित्सालय	болницата
चट्टानें	камъни
चट्टानें	скали
तीतर	партридж
चतुर	умна
चतुर	умно
चतुर	умен
चतुर	проницателен
खानपान	кетъринг
अस्वीकृत	отхвърлена
अस्वीकृत	отказан
अस्वीकृत	отрече
अस्वीकृत	отказано
अस्वीकृत	отказана
अस्वीकृत	отхвърлена
अस्वीकृत	отказана
अस्वीकृत	отхвърлен
अस्वीकृत	отхвърлени
अस्वीकृत	отхвърлено
अस्वीकृत	отхвърлена
अस्वीकृत	отхвърляне
सजातीय	хомогенна
परिवर्तक	преобразувател
किराया	наем
किराया	наеми
किराया	наемът
किराया	наема
खिलौने	играчките
खिलौने	играчки
महीना	месец
रिपोर्टिंग	докладване
रिपोर्टिंग	отчитане
नैनो	нано
नमकीन	солена
नमकीन	солено
नमकीन	солен
नमकीन	солени
महेंद्र	махендра
पंद्रहवीं	fifteenth
चटनी	лютеница
चुनावी	изборна
चुनावी	избирателна
प्लेग	чумата
प्लेग	чума
निजीकरण	приватизацията
निजीकरण	приватизация
निजीकरण	персонализация
अज्ञान	невежество
अज्ञान	невежеството
आर्द्र	влажно
नबी	пророк
नबी	пророка
नबी	пророкът
हेल	хел
परी	феята
परी	фея
परी	pari
परी	ейнджъл
परी	ангел
परी	angel
परी	анхел
कीचड़	кал
कीचड़	калта
कीचड़	тиня
कीचड़	кални
न्यूर्क	нюарк
स्नायु	сухожилие
ममता	мамата
छुपा	скрито
छुपा	скрит
छुपा	скрита
छुपा	скрити
छुपा	скриване
डिफ़ॉल्ट	неизпълнение
ड्राफ्ट	чернова
राइस	ориз
मात	маат
रेफरी	рефер
रेफरी	съдия
रेफरी	арбитър
साहसी	приключенски
साहसी	смел
साहसी	смела
ताज़ा	пресни
ताज़ा	прясно
ताज़ा	свежо
ताज़ा	свежа
ताज़ा	пресен
ताज़ा	фреш
उपेक्षित	игнорира
ज़िंदगी	живот
ज़िंदगी	живота
ज़िंदगी	life
ज़िंदगी	лайф
ज़िंदगी	животът
दरें	ставки
अवशिष्ट	остатъчна
अवशिष्ट	остатъчни
अवशिष्ट	остатъчен
पेशेवरों	професионалисти
श्वार्ज़नेगर	шварценегер
धूमकेतु	кометата
धूमकेतु	комета
कॉनकॉर्ड	конкорд
मिश्रधातु	сплав
आइटम	позиции
आइटम	артикули
आइटम	предмети
आइटम	елементи
आइटम	точка
आइटम	елемент
आइटम	артикул
क्षणिक	преходни
क्षणिक	преходно
क्षणिक	преходна
क्षणिक	моментна
वेदना	меланхолия
दुर्गम	циреи
जीमेल	gmail
विचलित	разсеяни
विचलित	разсеяна
विचलित	разсеян
फॉर्मेट	формат
फेस	фейс
फेस	лицето
फेस	лице
कस्तूरी	мускус
पांव	крака
पांव	краката
पांव	крачета
झगड़ा	свада
झगड़ा	караница
झगड़ा	кавга
छड़	пръчки
छड़	пръти
मीट्रिक	метрични
बांग्लादेशी	бангладеш
डिज़ाइनर	дизайнерски
डिज़ाइनर	дизайнер
क्रीड़ा	флирт
क्रीड़ा	спортни
क्रीड़ा	спортен
क्रीड़ा	спорт
क्रीड़ा	спортно
क्रीड़ा	спортове
एकाग्रता	концентрациите
एकाग्रता	концентрации
एकाग्रता	концентрация
ईकाई	поделение
ईकाई	единица
भतीजे	племенник
भतीजे	племенника
भतीजे	племенниците
कुंभ	водолей
संभाव्यता	вероятност
दंगे	бунтове
दंगे	размирици
प्रमोद	прамод
अपर	горни
अपर	горна
अपर	горен
मेरिल	мерил
स्तनधारियों	бозайниците
स्तनधारियों	бозайници
संकेतक	курсора
ठाकरे	такъри
स्पष्टता	яснота
बेंज	бенц
तंजानिया	танзания
गोल्डबर्ग	голдбърг
एडी	еди
एडी	ади
मिज़ोरम	мизорам
नहरों	канал
पिस्तौल	пистолет
विभेदन	резолюция
गुफाएं	пещери
सूक्ष्मजैविकी	микробиология
उज़्बेकिस्तान	узбекистан
सीरियल	нигерия
सीरियल	серийни
सीरियल	сериен
सीरियल	алжир
रिवर्स	обръщане
रिवर्स	задна
रिवर्स	обратна
रिवर्स	обратен
कार्यपालिका	изпълнителна
कार्यपालिका	изпълнителни
कास्ट	хвърли
कास्ट	гипс
ठहरने	обитаема
झटका	шок
परमहंस	парамаханса
कैदी	затворничка
कैदी	затворник
कैदी	пленници
कैदी	затворници
साओ	цао
साओ	као
साओ	сао
विंडो	прозореца
विंडो	прозорецът
विंडो	прозорец
खोने	губи
खोने	губиш
खोने	губя
कैश	кеш
कैश	кеша
लिप्यन्तरण	транслитерация
केंट	кент
इराकी	иракски
इराकी	ирак
इराकी	иракчани
अराजकता	анархия
अराजकता	анархията
अराजकता	хаосът
अराजकता	хаос
पेले	пеле
मेटा	мета
सिग्मा	сигма
पाला	пала
आजीविका	кариера
आजीविका	прехраната
आजीविका	препитание
आजीविका	прехрана
फायदे	плюсове
फायदे	професионалисти
फायदे	предимства
फायदे	ползи
फायदे	обезщетения
गूढ़	езотерични
मरणोपरांत	посмъртно
गिरवी	пешка
गिरवी	пионка
नवीकरण	ремонт
नवीकरण	подновяване
नवीकरण	обновяване
नाममात्र	номинална
नाममात्र	номинално
नाममात्र	номинален
मल्टीमीडिया	мултимедийни
ग्लेशियर	ледник
ग्लेशियर	ледници
निरोध	презервативи
निरोध	презерватив
प्रतिबंधों	санкции
प्रतिबंधों	санкциите
उपासक	поклонници
मैराथन	маратон
पोटेशियम	калиев
पोटेशियम	калий
लारा	лара
थर्मल	топлинна
डेविल	дявол
डेविल	дявола
कक्षीय	орбитален
अधूरा	непълна
अधूरा	непълни
अधूरा	непълен
अधूरा	непълно
स्क्रीनिंग	скрининг
स्क्रीनिंग	прожекция
सर्वसम्मति	консенсус
सर्वसम्मति	единодушие
टर्बाइन	турбина
उत्साही	ентусиазиран
कार्यशील	тичане
कार्यशील	бягане
सराहनीय	похвално
किंवदंती	легендата
किंवदंती	легенда
छलांग	скок
लाओस	лаос
साइप्रस	кипър
स्वायत्तता	самостоятелност
स्वायत्तता	автономия
गाढ़ा	дръзки
गाढ़ा	смело
गाढ़ा	дръзко
गाढ़ा	смели
गाढ़ा	смел
पित्ताशय	жлъчката
एंथोनी	антъни
बीयर	бирата
बीयर	бира
ड्राइविंग	шофиране
ड्राइविंग	каране
वेनेजुएला	венецуела
जीनों	гените
जीनों	гени
बोनस	премия
बोनस	бонус
बोनस	бонуси
बोनस	премии
बोनस	бонуси
जलाकर	осветена
ज्या	sine
थाना	затворът
थाना	затвор
थाना	затвора
झूठे	лъжец
झूठे	лъжци
अस्थियों	костите
अस्थियों	кокали
अस्थियों	кости
अस्थियों	боунс
पिक्सेल	пиксели
पिक्सेल	пиксел
लॉयड	лойд
ब्रेट	брет
हीट	горещина
हीट	жега
हीट	топлина
वायसराय	вицекрал
सुनहरा	златен
सुनहरा	златни
सुनहरा	златно
सुनहरा	златна
सुनहरा	златен
सुनहरा	златни
सुनहरा	златно
सुनहरा	златна
सुनहरा	злато
नमाज़	салах
नमाज़	молитва
कर्कट	рак
कर्कट	ракът
शौचालय	тоалетната
शौचालय	тоалетна
शौचालय	тоалетни
पर्सनल	лично
पर्सनल	личен
पर्सनल	лична
पर्सनल	лични
पर्सनल	персонален
पहिया	колело
पहिया	колелото
पहिया	гума
मेगाडेथ	megadeth
लोकल	локална
लोकल	местна
लोकल	локално
लोकल	местно
लोकल	местни
लोकल	местен
पुनरुद्धार	възстановяване
पुनरुद्धार	възраждане
पुनरुद्धार	съживяване
मस्जिदों	джамии
मस्जिदों	джамията
मस्जिदों	джамия
विकासवादी	еволюционна
डेयरी	млечни
प्रतिरूपण	клониране
प्रतिरूपण	клонирането
बाय	чао
जावास्क्रिप्ट	javascript
गेल	гейл
गेल	гейл
छू	докосване
छू	пипай
छू	докосва
पंक्तियाँ	редове
पंक्तियाँ	линии
पंक्तियाँ	реплики
पंक्तियाँ	редове
हाइकु	хайку
ट्रेक	трек
जेफ	джеф
मददगार	помощничка
मददगार	помощник
वर्णनात्मक	описателен
मद	позиции
मद	артикули
मद	предмети
