que	kad
tempesta	audra
tanca	uždaryti
tanca	glaudžiai
tanca	užverti
tanca	tvoros
tanca	tvora
video	video
anells	žiedai
civilització	civilizaciją
civilització	civilizacija
stalin	stalinas
esquema	kontūrai
gros	gros
deessa	deivė
pons	pons
cobertes	denių
mac	mac
houten	houten
fragment	fragmentas
humor	nuotaikos
humor	nuotaika
humor	humoras
creuer	kruizinis
rellevància	aktualumas
rellevància	reikalingumas
ballet	baleto
instruccions	instrukcijos
instruccions	nurodymai
instruccions	instrukcija
xipre	kipras
igualtat	lygybės
igualtat	lygybė
manifestacions	demonstracijas
manifestacions	demonstracijos
manifestacions	demonstravimas
gilbert	gilbert
jugant	žaidžia
representada	sudarė
contribucions	įnašai
contribucions	įmokos
films	filmų
films	filmai
films	filmuose
mòbil	mobilusis
mòbil	saugojimo
mòbil	mobilus
costum	įprotis
uefa	uefa
gravetat	trauka
lema	šūkis
roberto	robertas
roberto	roberto
horitzontal	horizontalus
horitzontal	horizontali
horitzontal	horizontaliai
campament	stovyklos
campament	stovykla
contrast	svyravimų
noi	berniukas
legislació	įstatymai
nicolas	nicolas
sòlid	kietu
sòlid	tvirtas
arqueologia	archeologija
calcular	apskaičiuoti
coves	olas
mesquita	mečetė
façanes	fasadai
electricitat	elektra
electricitat	elektros
vaga	streikas
jacob	džeikobas
egipci	egiptas
egipci	egipto
rcd	rcd
experiments	eksperimentus
experiments	eksperimentai
experiments	eksperimentų
entrenament	mokymai
entrenament	mokymas
entrenament	mokymo
entrenament	treniruotė
entrenament	treniruočių
entrenament	treniruotės
seguiment	sekimo
seguiment	sekimas
periodisme	žurnalistikos
fox	lapė
vaticà	vatikano
bwv	bwv
fòrum	forumas
fòrum	forum
escales	laiptai
escales	laiptų
escales	skalės
quartet	ketverto
comentari	komentaras
comentari	komentarų
comentari	komentuoti
infància	vaikystės
triangle	trikampis
triangle	trikampio
reserves	išlygų
insecte	vabzdžių
insecte	vabzdžiai
musulmà	musulmonų
ucraïnès	ukrainos
ucraïnès	ukraina
ucraïnès	ukrainiečių
suís	šveicarijos
suís	šveicarija
ptolemeu	ptolemėjas
leopold	leopoldas
sultan	sultonas
gabinet	kabineto
deportivo	deportivo
pit	krūtinės
bartomeu	bartholomew
cobertura	aprėpties
bosch	bosch
jim	džimas
concessió	koncesijos
concessió	koncesija
freda	freda
experts	ekspertai
isaac	isaac
visir	vizier
franc	frankų
hongarès	vengrijos
duquessa	hercogienė
variació	variacijos
bull	bull
àcids	rūgštys
receptor	receptorius
receptor	receptorių
receptor	gavėjas
receptor	imtuvas
barrera	barrera
barrera	kliūtis
barrera	barjerą
barrera	barjeras
roses	rožės
atlético	atlético
columbia	kolumbija
columbia	kolumbijos
associats	associates
escocès	škotų
aparells	prietaisai
pensa	manau
tarda	popietę
poetes	poetai
htm	htm
plat	indų
plat	patiekalas
ibrahim	ibrahim
alcohol	alkoholio
alcohol	alkoholis
song	daina
song	dainos
victoria	viktorija
especialitzat	specializuotos
especialitzat	specializuota
especialitzat	specializuotas
configuració	konfigūracija
configuració	derinimas
alliberat	išlaisvinti
llop	vilkas
evidència	įrodymai
sydney	sidney
protectorat	protektoratas
explicació	paaiškinimas
globe	gaublį
xinesos	kinų
xinesos	kinijos
xinesos	kinas
derivat	išvestinė
derivat	išvestinių
lent	lęšiai
anthony	antanas
adult	suaugusieji
adult	suaugusiems
adult	suaugusiųjų
sisè	šeštoji
sisè	šešta
sisè	šeštasis
sisè	šeštosios
directora	direktorius
creus	esančiuose
creus	kerta
manuscrit	rankraštis
tretze	trylika
negativa	atsisakymas
kenya	kenijoje
kenya	kenija
kenya	kenijos
mahmud	mahmud
víctima	aukai
víctima	auka
correspondència	korespondencija
correspondència	susirašinėjimas
expulsat	išmestas
expulsat	išstumtas
experimental	eksperimentinių
trama	kreivės
afganistan	afganistanas
espines	spygliai
dependències	vienetai
dependències	priklausomybių
dependències	priklausomybės
broadway	brodvėjaus
immigrants	imigrantai
immigrants	migrantai
bou	bu
especialista	specialistų
circulació	apyvartą
síndrome	sindromas
cronologia	tvarkaraštį
impressió	įspūdį
terror	teroro
paisatges	kraštovaizdis
adams	adams
instrucció	instrukcijos
instrucció	mokymas
faria	faria
damasc	damaskas
descendència	palikuonių
metges	daktarai
metges	gydytojai
refugiats	pabėgėliai
crema	dega
crema	grietinėlė
crema	kremo
crema	grietinėlės
tresor	mokesčių
tresor	lobis
assentaments	sėdynės
assentaments	vietų
ossos	kaulai
lorena	lorena
dipòsits	indėliai
exploració	žvalgyba
exploració	žvalgybos
exploració	žvalgymo
exploració	skaityti
exploració	scan
conques	baseinai
heinrich	henrikas
federico	federico
funcionaris	pareigūnai
funcionaris	pareigūnams
agulla	adatos
agulla	adatą
agulla	adata
agulla	adatų
genètica	genetikos
suposadament	spėjama
suposadament	tariamai
privilegis	privilegijos
comerciants	prekybininkai
comerciants	prekiautojai
comerciants	pardavėjai
harmonia	harmonija
declarada	deklaruotas
permès	leidžiama
permès	absoliutus
dibuixant	karikatūristas
eliminació	šalinimas
astronomia	astronomijos
istanbul	stambule
istanbul	stambulo
alabama	alabama
plural	daugiskaita
conte	conte
sobrenom	slapyvardis
visites	vizitai
visites	apsilankymai
clients	klientai
clients	klientų
ramaderia	gyvuliai
ramaderia	gyvulininkystė
ramaderia	gyvūnai
pendent	kol
gènova	genujos
dissenys	dizaino
caucas	kaukazas
caucas	kaukazo
nacionalisme	nacionalizmas
tailàndia	tailandas
dita	dita
como	como
beta	beta
sri	šri
aventura	nuotykiai
aventura	nuotykis
aventura	nuotykių
holanda	holland
holanda	olandija
arguments	argumentai
esquí	slidinėjimas
georg	georg
ombra	šešėlis
parcs	parkai
renovació	atnaujinimas
renovació	atnaujinimo
renovació	pratęsimas
multitud	minia
desembocadura	burna
desembocadura	burnos
christopher	christopher
racing	lenktynių
parlat	kalbėjo
muntatge	montavimo
muntatge	montavimas
taques	erdvę
derivada	išvestinė
derivada	išvestinių
residus	atliekos
crimea	krymo
crimea	kryme
sagrat	šventa
sagrat	švento
tunísia	tunisą
tunísia	tunise
tunísia	tunisas
tunísia	tuniso
fischer	fischer
moreno	moreno
habitació	kambarys
dan	dan
memòries	memuarus
participant	dalyvio
participant	dalyvis
far	švyturio
far	švyturys
vinya	vynuogynų
monestirs	vienuolynai
moore	moore
dublín	dubline
dublín	dublinas
específics	konkrečių
col	kopūstai
col	kopūstų
col	col
col	pulkininkas
hernández	hernandez
assassinats	žmogžudysčių
visitants	lankytojai
visitants	lankytojų
vela	žvakė
vela	plaukia
balcó	balkonas
vídeos	vaizdai
vídeos	videos
talent	talentas
talent	talentinga
talent	talentingas
fidels	ištikimas
casament	vestuvės
casament	vestuves
toscana	toskanos
manuscrits	rankraščiai
luna	luna
venut	parduota
venut	parduodami
venut	parduotas
venut	parduodama
constància	ištvermės
màlaga	málaga
màlaga	malaga
reputació	reputaciją
reputació	ry
reputació	reputacija
rodatge	šaudymo
orgànica	ekologinio
emilio	emilio
florals	žiedų
benefici	naudos
espectre	spektro
espectre	spektras
supervivència	išgyvenamumo
supervivència	išgyvenamumas
supervivència	išgyvenimo
inversió	investicijos
inversió	investicija
fenòmens	reiškinius
ciutadania	pilietiškumas
granja	farm
laura	laura
vegetal	augalinis
habilitats	įgūdžiai
somni	svajonė
somni	svajone
golfes	palėpėje
polèmica	nesutarimų
trinitat	trinity
trinitat	trinidadas
pokémon	pokémon
camerun	kamerūnas
banu	banu
bagdad	bagdade
kíev	kijevo
kíev	kijeve
marsella	marselio
simetria	simetrija
road	kelias
road	kelių
road	kelio
client	klientas
rebel	sukilėlių
departaments	departamentai
llit	lova
llit	lovos
llit	lovoje
felipe	felipe
experiment	eksperimentas
experiment	bandymą
muñoz	muñoz
youthyears	youthyears
baden	baden
alumne	studentų
alumne	studentė
alumne	studentas
còrsega	korsika
sepultura	kapo
who	kas
who	kurie
relats	aprašymai
relats	istorijų
narcís	narcizų
harvard	harvardo
niça	gražiai
niça	gražus
niça	gražūs
niça	gražu
taronja	apelsinų
percentatge	procentas
blues	bliuzo
manifestació	demonstravimo
recurs	skundas
republicans	respublikonai
ordenat	tarnystę
amo	amo
honors	pagyrimu
noies	mergaitės
noies	mergaites
noies	merginos
egipcis	egiptiečiai
valle	valle
manga	manga
aparentment	matyt
còmics	comics
favorable	palankios
ram	ram
senegal	senegalas
allah	allah
hugo	hugo
african	afrikos
african	afrika
mestra	mokytoja
balcons	balkonai
feble	silpnas
profund	gilus
profund	gili
profund	giliai
psicologia	psichologija
confusió	sutrikimą
confusió	sumišimas
forats	skylių
llegendes	legendos
efectiu	pinigų
efectiu	pinigai
efectiu	grynieji
minoria	mažuma
diàleg	dialogas
diàleg	dialogo
ann	ann
normandia	normandie
gravats	graviūros
esperava	lauktas
referèndum	referendumo
referèndum	referendumas
delhi	delis
fàbriques	gamyklos
fàbriques	gamyklų
raymond	raimondas
antoine	antoine
llança	ietis
quercus	quercus
valencia	valensijos
quint	kvintas
vestits	sukneles
vestits	suknelės
ludwig	ludwig
arena	arena
sorpresa	staigmena
krasnodar	krasnodar
reunions	susirinkimai
reunions	susitikimai
reunions	posėdžiai
explosió	sprogimas
rasa	rasa
fruita	vaisiai
demostració	demonstravimo
humitat	drėgnumas
humitat	drėgnis
humitat	drėgmė
tela	audinys
personalitats	asmenybės
bòsnia	bosnija
atp	atp
suau	minkštas
suau	minkšta
poderós	galingų
poderós	galingas
poderós	galinga
poderós	galingi
ocupen	užimti
negociar	derėtis
regència	regencija
defensor	gynėjas
superfícies	paviršiai
superfícies	paviršių
expulsió	išsiuntimas
nazis	naciai
bohèmia	bohemija
estàtues	statulas
aportació	įvesties
aportació	įnašas
aportació	indėlis
túnel	tunelis
túnel	tunelio
túnel	tunelį
guerrers	kariai
competències	įgūdžiai
competències	jėgos
tsar	caras
aportacions	įnašai
aportacions	įmokos
enfrontaments	susirėmimų
orange	apelsinų
fil	fil
fil	siūlus
júnior	junior
júnior	jaunesnysis
sentiment	jausmas
finances	finansų
finances	finansai
dependència	priklausomybė
dependència	priklausomybės
desplaçament	poslinkio
dinàmica	dinamiška
dinàmica	dinaminis
dinàmica	dinaminė
japan	japonija
japan	japonijos
milles	km
cercles	apskritimai
fresc	šviežias
fresc	šviežios
fresc	švieži
fresc	šviežia
coordinació	koordinavimas
coordinació	koordinavimo
formacions	ansambliai
quilòmetre	kilometre
canes	kanuose
obrers	darbininkai
obrers	darbuotojai
obrers	darbininkų
kennedy	kenedi
turons	kalvų
galeries	galerijose
activista	aktyvistas
sessions	užsiėmimai
sessions	sesijas
sessions	posėdžiai
sessions	sesijos
mongols	mongolai
governadors	valdytojų
governadors	valdytojai
copenhaguen	kopenhagos
copenhaguen	kopenhaga
veí	kaimynas
veí	kaimynė
veí	kaimyne
veí	kaimynas
mariano	mariano
fabricant	gamintojas
incident	incidentas
pàtria	tėvynę
elizabeth	elizabet
enzim	fermentų
enzim	fermentas
mental	psichikos
religions	religijų
religions	religijos
opinions	atsiliepimai
opinions	atsiliepimus
cria	veislinių
cria	veisimas
corredor	bėgikė
corredor	koridoriaus
corredor	koridorių
corredor	koridorius
publi	publius
significatiu	prasmingas
louisiana	luizianos
contaminació	užterštumas
contaminació	tarša
necessàries	būtinas
creences	įsitikinimus
colonització	kolonizacija
assistent	ass
assistent	asistentas
assistent	padėjėjas
assistent	vedlys
assistent	burtininkas
líbia	libija
osca	huesca
minut	minutė
minut	minutę
tennessee	tenesio
demogràfica	demografiniai
bailey	beilis
cròniques	kronikos
suite	apartamentai
gra	grūdų
gra	grūdai
alumini	aliuminio
alumini	aliuminis
alumini	aliuminis
fide	fide
processó	procesija
rics	turtingas
reforçar	stiprinti
escorça	žievė
escorça	žievės
enregistrament	įrašas
enregistrament	įrašymo
enregistrament	registravimas
enregistrament	įrašymas
evangeli	evangelija
flauta	fleita
transcripció	transkripcijos
pacient	pacientas
sibèria	sibirą
arnold	arnoldas
salvatge	laukiniai
salvatge	laukinių
salvatge	laukinis
diplomàtic	diplomat
mexicana	mexicana
weber	weber
cinturó	diržo
cinturó	diržas
plats	patiekalus
plats	indai
bassa	plaustu
comitès	komitetai
races	veislės
races	veislių
test	bandymo
test	bandomoji
test	bandymas
sisena	šeštoji
sisena	šešta
sisena	šeštasis
sisena	šeštosios
flamenc	flamenko
flamenc	flamandų
extracció	gavyba
mercuri	gyvsidabris
mercuri	gyvsidabrio
cabal	srauto
cabal	srautas
about	apie
cartago	kartagina
setè	septintasis
setè	septintoji
monges	vienuolės
sinònim	sinonimas
castillo	castillo
endèmica	endeminių
puntes	nėriniai
fra	fra
rao	rao
sentiments	jausmai
sentiments	jausmus
estretament	įdėmiai
sòls	dirvos
discussions	diskusijos
discussions	diskusijas
vides	gyvena
expedicions	ekspedicijas
finançament	finansavimas
plom	švino
ment	protas
fotògraf	fotografė
fotògraf	fotografas
disney	disney
òptica	optika
newton	niutonas
estrany	keistas
estrany	keista
dalmau	dalmau
hamilton	hamilton
líban	libanas
murray	murray
consolidar	konsoliduoti
cereals	grūdų
cereals	javai
cereals	grūdai
cereals	grūdų
cereals	javai
cereals	grūdai
pitjor	blogiausias
pitjor	blogiausia
emirat	emyratas
aleksandr	aleksandras
aleksandr	aleksandr
lleuger	nedideli
resident	rezidentas
bolonya	bolonijos
emmagatzematge	sandėliavimas
emmagatzematge	saugojimas
militants	ateistai
toca	tap
jiménez	jiménez
funcional	funkcinė
funcional	funkcinis
funcional	funkcinių
sport	sportui
sport	sporto
sport	sportas
assessor	patarėjas
assessor	patarėja
shakespeare	šekspyras
tenerife	tenerife
ciceró	cicero
franklin	franklinas
jonathan	džonatanas
solista	solistas
vector	vektorius
aixecament	kėlimo
algorisme	algoritmas
metre	metras
abraham	abraham
poètica	poetiškas
duran	duran
pen	pen
hola	hello
hola	sveiki
plenament	visiškai
plenament	pilnai
billy	bilis
parents	giminaičiai
parents	giminių
parents	gimines
parents	augo
parents	giminės
socks	kojines
socks	kojinės
malalt	nesveikas
malalt	serga
beethoven	bethoveno
creença	tikėjimo
creença	tikėjimas
creença	įsitikinimas
athletic	athletic
utah	jutos
morter	skiedinio
defensors	gynėjų
molina	molina
cotó	medvilnės
cotó	medvilniniai
cotó	medvilnė
sporting	sporto
antena	antena
antena	antenos
juntes	skydai
juntes	lentos
apple	apple
convocar	sušaukti
gerard	gerard
seda	šilko
bombes	siurbliai
bombes	bombos
bombes	bombų
faraó	faraonas
calci	kalcis
calci	kalcio
dissabte	šeštadienį
dissabte	šeštadienis
academia	akademija
bec	bec
hispània	hispania
aguilar	aguilar
estònia	estijos
estònia	estija
clark	klarkas
kelly	kelly
botànica	botanika
reflexió	atspindys
reflexió	atspindžio
màrtirs	kankinių
distàncies	atstumai
oberts	atverti
requisits	reikalavimai
convergència	konvergencija
convergència	konvergencijos
rebuig	atmetimas
rebuig	atmetimo
corneli	kornelijus
hermann	hermann
opus	opus
protestes	protestas
protestes	protestai
modifica	pakeisti
administradors	administratoriai
realisme	realizmo
fita	kernas
eixos	ašys
convidat	svečias
lincoln	linkolnas
defecte	defektas
lleialtat	lojalumo
demòcrata	demokratų
matèries	medžiagų
matèries	medžiagos
germain	germain
córdoba	kordobos
instrumental	instrumentinis
armeni	armėnų
soroll	triukšmo
soroll	triukšmas
armament	ginkluotė
morgan	morgan
consort	consort
perfecte	tobulos
perfecte	tobulas
perfecte	tobula
armat	ginkluotas
armat	ginkluoti
guy	vyrukas
guy	vaikinas
localitzat	vietinis
kim	kim
considerades	laikoma
adquirit	įsigijo
protesta	protestas
protesta	protestuoti
extrema	ekstremalus
ahmed	ahmed
islàmic	islamo
filial	dukterinė
míssils	raketos
míssils	raketas
glòria	šlovės
glòria	garbė
astrònom	astronomas
respon	atsakymas
respon	atsakyti
respon	atsakymai
respon	atsakymą
contraforts	spurs
trastorns	sutrikimai
ghana	gana
físics	fizikai
utilitat	naudingumo
utilitat	naudingumas
orelles	ausis
orelles	ausys
restaurat	atkurtas
restaurat	atkuriama
restaurat	atkurta
norman	normanai
norman	mielės
malalts	nesveikas
malalts	serga
fina	fina
trio	trio
iemen	jemenas
divendres	penktadienis
divendres	penktadienį
circ	cirko
circ	cirkas
corpus	corpus
islàmica	islamo
potent	galingas
potent	galinga
potent	galingi
creta	kreta
garona	garona
àrbitre	arbitražo
àrbitre	teisėjas
amiga	amiga
conductor	vairuotojo
conductor	mašinistas
conductor	vairuotojas
galàxies	galaktikų
volcà	ugnikalnio
ferides	žaizdos
casc	šalmą
oficis	prekiauja
divina	dieviška
divina	divina
tribú	tribune
practicar	praktikuoti
toronto	toronto
latm	latm
coet	raketos
coet	raketa
coet	raketų
abundants	gausus
accent	akcentas
controvèrsia	nesutarimų
controvèrsia	ginčas
controvèrsia	ginčai
alí	ali
emperadriu	imperatore
blanco	blanco
pura	grynas
pura	aiški
queen	karaliene
queen	karalienė
queen	queen
lesió	traumos
lesió	žala
lesió	trauma
lesió	žalos
lesió	sužalojimas
roland	rolandas
simó	saimonas
simó	simonas
dionís	dioniso
mite	mitas
mer	mer
enzims	fermentai
inspecció	tikrinimas
barroca	baroko
productors	gamintojai
càrregues	apkrovos
frases	sakiniai
estel	žvaigždės
estel	žvaigždė
estel	star
semicircular	pusapvalis
donald	donaldas
expressions	išraiškos
extremadura	extremadura
guanyadora	laimėtojas
núvols	debesys
núvols	debesų
telescopi	teleskopo
dissenyada	suprojektuoti
dissenyada	suprojektuotos
dissenyada	suprojektuota
dissenyada	suprojektuotas
dissenyada	gaminamos
pròleg	prologas
zhang	zhang
bros	bros
dimitir	atsistatydinti
útils	naudinga
profundament	giliai
bengala	bengalijos
reconeguts	pripažintos
convencional	įprastinis
pobre	vargšas
pobre	vargšai
fantasia	fantazija
mongòlia	mongolija
prohibició	draudimas
prohibició	uždraudimas
adquisició	įsigijimų
adquisició	įsigijimo
adquisició	įsigijimas
adquisició	įgijimas
restaurada	atkurtas
restaurada	atkuriama
restaurada	atkurta
quins	kas
quins	ko
quins	kokie
cable	vielos
cable	laido
cable	viela
cable	kabeliai
cable	kabelių
blasco	blasco
barres	barų
músculs	raumenys
lunar	mėnulio
lesions	sužalojimai
dominació	dominavimo
educatiu	švietimo
radicals	radikalų
capacitats	gebėjimai
dissenyador	dizaineris
asteroide	asteroidas
beat	nugalėti
elena	elena
roberts	roberts
qualitats	savybes
porc	kiaulė
porc	kiaulių
solidaritat	solidarumo
solidaritat	solidarumas
maçoneria	mūro
innovació	naujovė
innovació	naujovės
secretaria	sekretoriatas
secretaria	sekretoriato
legals	teisinių
barca	barca
ortografia	rašybos
roy	rojus
complexes	kompleksas
complexes	sudėtingas
nois	berniukai
nois	vaikinai
dictador	diktatorius
wang	wang
disciplines	visumą
prima	pusbrolis
anarquista	anarchistų
nena	nena
teu	tavo
hessen	hesse
neteja	valymo
supercopa	supercopa
jules	jules
jaime	džeimis
supervivents	išgyvenusiųjų
mora	mora
complexitat	sudėtingumą
complexitat	sudėtingumas
cremar	dega
culpa	kaltė
culpa	kaltė
culpa	kaltę
currentclub	currentclub
barret	kepure
barret	kepurė
forestal	miškininkystė
elx	elche
níger	nigeris
níger	niger
estimat	mylimas
estimat	mylėjo
giacomo	giacomo
financer	finansiniai
financer	finansinis
like	lyg
like	kaip
comparteix	akcija
comparteix	dalintis
sabia	žinojo
esparta	spartos
esparta	spartą
esparta	sparta
fongs	grybai
economista	ekonomistas
cantants	dainininkai
traïció	išdavystę
estrictament	griežtai
leftarm	leftarm
censura	cenzūra
combustió	deginimas
combustió	degimo
koch	koch
comprensió	supratimas
seqüències	sekas
calcula	apskaičiuoti
pantà	pelkę
pantà	marsh
mit	mit
serrano	serrano
taxes	mokestis
taxes	mokesčiai
modernisme	modernizmas
aïllat	izoliuota
veient	stebi
immigració	imigracija
immigració	imigracijos
immigració	emigracijos
immigració	migracija
protestant	protestantų
partidari	šalininkas
festivals	festivalius
minor	nedideli
mercaderies	prekės
mercaderies	krovinių
filip	filip
caritat	labdara
caritat	labdaros
filologia	filologija
alice	alisa
melodia	melodija
vanguardia	avangardas
vera	vera
costos	išlaidos
infraestructures	infrastruktūra
infraestructures	infrastruktūrą
infraestructures	infrastruktūros
infraestructures	infrastruktūra
infraestructures	infrastruktūros
facebook	facebook
veïna	kaimynas
campana	bell
félix	félix
kilòmetres	km
kilòmetres	kilometrai
kilòmetres	kilometrų
artístics	meno
doctoral	doktorantūros
pesta	maras
playstation	playstation
guanyadors	laimėtojus
guanyadors	laimėtojai
guanyadors	nugalėtojai
fifa	fifa
literàries	literatūros
drogues	narkotikai
triangular	trikampiai
wright	wright
tanc	sugebėti
tanc	tankai
tanc	bakas
deute	skola
percepció	suvokimas
percepció	supratimas
silenci	tyla
fuster	carpenter
gibraltar	gibraltaro
gibraltar	gibraltaras
intens	intensyvus
intens	intensyvi
soiuz	soyuz
dubtes	abejonės
dubtes	abejonių
telèfon	telefono
telèfon	telefonas
telèfon	telefonas
unificació	susivienijimo
bad	blogai
bad	bloga
bad	blogas
bad	blogi
esperanto	esperanto
gravació	įrašas
gravació	įrašymo
gravació	registravimas
gravació	įrašymas
anime	anime
diagnòstic	diagnozės
diagnòstic	diagnozė
diagnòstic	diagnostika
infantesa	vaikystės
decorat	papuošti
tim	timas
nas	nosis
úniques	unikali
úniques	unikalus
gijón	chichonas
armats	ginkluotas
armats	ginkluoti
canceller	kancleris
expert	ekspertas
emperadors	imperatoriai
canta	dainuoja
boys	berniukai
ventura	ventura
mancomunitat	sandraugos
fortificacions	įtvirtinimų
diana	diana
burgesia	buržuazija
dresden	dresden
augusta	augusta
socialisme	socializmas
cervesa	alaus
cervesa	alus
churchill	čerčilis
breument	trumpai
gaspar	gaspar
finalista	finalistas
tragèdia	tragedijos
tragèdia	tragedija
serp	gyvatės
serp	gyvate
serp	gyvatė
casino	kazino
albània	albanijoje
albània	albanija
fals	klaidingai
fals	netikra
fals	netikras
pcupdate	pcupdate
casanova	casanova
filmfare	filmfare
miami	miami
investigador	tyrėjas
investigador	tyrėjo
ocasionalment	kartais
ocasionalment	retkarčiais
rescat	gelbėjimo
rescat	gelbėjimas
restriccions	suvaržymai
restriccions	apribojimai
restriccions	ribojimai
restriccions	apribojimai
restriccions	apribojimus
tours	keliones
guadalajara	guadalajara
alfredo	alfredo
ses	ses
sensibilitat	jautrumas
sensibilitat	jautris
kentucky	kentukio
abundància	gausa
sergio	sergio
inspirar	įkvėpti
atacat	užpuolė
tràfic	eismas
clínica	klinika
clínica	klinikos
clínica	klinikoje
cervantes	cervantes
ian	ian
bus	autobusas
bus	autobuso
bus	autobusų
fabricants	gamintojai
walker	walker
calç	kalkių
calç	kalkės
julia	džiulija
julia	julija
clergat	dvasininkija
office	tarnyba
office	biuro
office	biuras
fisiologia	fiziologija
llacuna	lagūna
senzills	singles
consultar	konsultuotis
xoc	šokas
teodor	teodoras
fèlix	feliksas
vertebrats	stuburiniams
càstig	bausmė
forçar	priverčia
precedent	precedentas
discorre	krypsta
discorre	valdo
managerclubs	managerclubs
elit	elitas
elit	elite
magatzem	sandėlis
magatzem	sandėliai
magatzem	sandėlio
targeta	kortelės
targeta	kortelė
cultius	augalai
cultius	pasėliai
cultius	derlius
ira	ira
romanticisme	romantizmas
coincideix	atitinka
conspiració	sąmokslo
profeta	pranašas
arn	rnr
zaragoza	saragosos
rioja	gabalėlių
fluid	skysčio
marià	marianus
cessió	užduotis
emma	ema
ferrocarrils	geležinkeliai
neutral	neutralus
carreres	karjerai
carreres	karjera
carreres	karjeros
biscaia	biskajos
corall	koralų
explorador	skautų
explorador	explorer
louvre	luvras
converses	pokalbiai
plató	plato
representats	sudarė
tensions	įtampą
quàntica	quantum
àlgebra	algebra
carter	karteris
enterrament	laidojimo
rodrigo	rodrigo
michigan	mičigano
kazakhstan	kazachstano
kazakhstan	kazachstanas
diagonal	įstrižai
degradació	skilimo
degradació	skilimas
degradació	skaidymas
cantata	cantata
canya	cukranendrių
misteri	marijos
misteri	paslaptis
campbell	campbell
wolf	vilkas
aïllament	atskirtis
aïllament	izoliacija
aïllament	izoliacijos
faune	faunas
estudiat	tiriamas
xah	shah
pur	grynas
pur	aiški
bissau	bisau
herois	didvyriai
partícula	dalelės
partícula	dalelių
miracle	stebuklas
guix	gipso
segment	atkarpa
premier	premjerą
febre	karščiavimas
abasta	apima
treva	paliaubas
tortuga	vėžlys
comissions	komitetai
fils	gijos
benito	benito
gaèlic	gėlų
balls	šoka
danses	šoka
kosmos	kosmos
txecoslovàquia	čekoslovakijoje
prefecte	prefektas
mississipí	misisipės
farina	miltus
farina	miltų
farina	miltai
larves	lervų
larves	lervos
atracció	atrakcija
detecció	aptikimas
detecció	aptikimo
subministrament	tiekimas
vladímir	vladimiras
borneo	borneo
nus	mazgas
inclinació	pokrypis
semblança	giminingos
lenin	leninas
fibra	fiber
aficionats	mėgėjai
bordeus	bordo
ètica	etika
ètica	etikos
àrtic	arkties
mirall	veidrodis
essencials	esminius
essencials	esminis
vacances	atostogos
vacances	atostogų
vacances	šventės
precedents	precedentas
estratègica	strateginiai
interval	intervalas
vitamina	vitamino
vitamina	vitaminai
vitamina	vitaminas
amenaces	grėsmes
ideals	idealus
ideals	idealus
ideals	idealu
preocupació	susirūpinimą
nomenclatura	nomenklatūros
nomenclatura	nomenklatūra
humida	vat
lambert	lambert
reich	reicho
cannes	kanuose
punk	punk
aristòtil	aristotelis
glucosa	gliukozė
parlava	kalbėjo
esculls	rifai
entertainment	pramogos
entertainment	pramoga
entertainment	pramogų
transports	transportas
ocean	vandenynas
provocat	išprovokavo
auto	auto
auto	automatinė
cabra	ožkų
cabra	ožys
pressions	spaudimu
pressions	slėgis
percussió	mušamieji
polonesos	lenkai
celta	celta
entén	supranta
benestar	sveikatingumo
benestar	gerovės
serbi	serbų
eficàcia	veiksmingumas
eficàcia	veiksmingumo
eficàcia	efektyvumas
oració	maldos
oració	malda
raf	raf
vores	pasienio
acadèmica	akademinių
fruites	vaisiai
fruites	vaisių
mirant	stebi
domenico	domenico
álvaro	álvaro
giorgio	giorgio
tèrmica	šiluma
tèrmica	terminio
narració	pasakojimo
babilònia	babilonas
matemàtics	matematikai
subministraments	atsargų
romero	romero
pelatge	kailis
pelatge	kailiai
pelatge	kailio
pelatge	kailius
paixà	paša
angelo	angelo
ritual	ritualas
bernardo	bernardo
inventor	išradėjas
centrecampista	saugas
màgia	magija
gold	auksinis
gold	aukso
gold	gold
gold	auksas
cape	žaliojo
prohibit	draudžiama
prohibit	draudžiamos
prohibit	draudžiamas
prohibit	draudžiama
excepcional	išskirtinės
excepcional	išimtiniais
excepcional	išimtinės
cims	smailių
maquinària	mašinos
rahman	rahman
gràfiques	žemėlapiai
gary	gari
jimmy	jimmy
jimmy	džimis
donacions	donorystės
sebastian	sebastianas
emblema	emblema
emblema	herbas
diable	velnio
min	min
herbes	žolelių
habitat	apgyvendintas
batxillerat	bakalaureato
cicles	ciklų
cicles	ciklai
llana	vilnos
llana	vata
llana	vatos
llana	vilna
luxe	prabanga
luxe	prabangos
interessat	domina
interessat	susidomėję
potter	poteris
oxidació	oksidacijos
filtre	filtras
filtre	filtruoti
wild	laukiniai
wild	laukinių
alvèrnia	auvergne
cooperativa	kooperatyvas
étienne	étienne
lluitant	kovoja
lluitant	kovoti
française	française
maons	plytų
maons	plytos
assoleix	pasiekia
urani	uranas
urani	urano
vinyes	vynuogynų
àguila	erelis
llums	žiburiai
llums	šviesos
massacre	žudynės
lliurament	pristatymo
lliurament	pristatymas
llotja	aukcionas
vázquez	vasquez
vázquez	vázquez
existien	egzistavo
automàtica	auto
automàtica	automatinė
descobriments	atradimų
jurídic	teisinių
absorció	absorbcija
absorció	rezorbcija
absorció	sugertis
absorció	absorbcijos
embassament	tvenkinys
embassament	rezervuaras
núvol	debesis
núvol	debesys
