dhe	en
pasardhës	nakomeling
pasardhës	kroost
pasardhës	afstammeling
dinamo	dinamo
ditore	dagelijkse
ditore	dagelijks
ane	anne
tablo	tafereel
tablo	tableau
dvd	dvd
linja	line
linja	lijn
prift	priester
posaçërisht	speciaal
mik	vriendin
mik	vriend
korea	korea
ngriti	opgegroeid
ngriti	getogen
ngriti	opgevoed
kritike	kritiek
kritike	kritische
kritike	kritisch
kinez	chinezen
kinez	chinees
kinez	chinese
kritik	kritiek
kritik	kritische
kritik	kritisch
kritik	kritisch
regjistrimi	opnemen
regjistrimi	opname
regjistrimi	inschrijven
regjistrimi	inschrijving
regjistrimi	registratie
administrativ	administratief
administrativ	administratieve
spanjisht	spaanse
spanjisht	spaans
kafe	brown
kafe	bruine
kafe	bruin
kafe	koffie
gjeografik	geografisch
gjeografik	geografisch
fjalor	woordenschat
fjalor	woordenlijst
fjalor	woordenboek
përcakton	specificeert
përcakton	specificeren
përcakton	bepaalt
përcakton	omschrijft
përcakton	definieert
falls	vallen
falls	waterval
falls	valt
falls	watervallen
falls	falls
kompjuter	computer
buzë	lips
buzë	lippen
buzë	rand
buzë	edge
get	krijgen
get	krijg
get	get
vendimi	besluit
vendimi	beslissing
vendimi	uitspraak
vendimi	oordeel
vendimi	vonnis
vendimi	uitspraak
zgjedhjeve	verkiezing
zgjedhjeve	verkiezingen
formohet	gevormde
formohet	gevormd
standarde	normen
standarde	standaarden
standarde	standaards
standarde	standaard
standarde	norm
rriten	groeiende
rriten	toenemend
rriten	teelt
rriten	groeien
rriten	groeiend
rriten	groeien
nba	nba
shkrimi	schrijven
dëshira	begeerte
dëshira	wens
dëshira	verlangen
dëshira	wish
dëshira	wensen
dëshira	wens
dëshira	wensen
bern	bern
pasardhësi	opvolger
michel	michel
vrasje	moordzaken
vrasje	doodslag
vrasje	moord
vrasje	moord
vrasje	moorden
dorës	hand
pat	pat
ludwig	ludwig
fazë	fase
numra	getallen
numra	nummers
numra	aantallen
bashkësia	gemeenschap
bashkësia	community
studentë	studenten
studentë	leerlingen
njëzet	twintig
njëzet	twenty
qafa	hals
qafa	nek
qafa	nekken
paraqitjen	presenteren
shenjat	borden
shenjat	tekenen
shenjat	bordjes
shenjat	tekens
austriak	oostenrijks
austriak	oostenrijkse
aeroporti	vliegveld
aeroporti	luchthaven
bernard	bernard
burgosur	gevangengezet
burgosur	gevangengenomen
burgosur	gevangen
stefan	stefan
hapet	opent
bullgaria	bulgarije
popullata	bevolking
popullata	populatie
jon	ion
jon	jon
ramiz	ramiz
miguel	miguel
vladimir	vladimir
themeluesit	grondleggers
themeluesit	oprichters
themeluesit	stichters
blue	blue
blue	blauw
blue	blauwe
blue	blu
përzier	mixed
përzier	vermengd
përzier	gemixt
përzier	gemengde
përzier	gemengd
përzier	mengen
përzier	mixen
përzier	vermenging
përzier	menging
poezia	poëzie
poezia	gedichten
rendi	randy
filozofia	filosofie
qeliza	cellen
mish	vlees
mish	vlees
pushtimi	invasie
pushtimi	verovering
pushtimi	veroveringen
pushtimi	bezigheid
pushtimi	beroep
pushtimi	bezetting
verën	zomer
veshje	kleding
veshje	kledij
veshje	outfits
veshje	outfit
veshje	aankleden
veshje	jurk
veshje	jurkje
sëmundjeve	ziektes
sëmundjeve	ziekten
lot	traan
lot	scheur
lot	scheuren
lot	tranen
garat	competities
garat	wedstrijden
goli	doelstelling
goli	doel
goli	goal
goli	doelpunt
arab	arabier
arab	arabisch
arab	arabier
kushtetutës	grondwet
kushtetutës	constitutie
intelektuale	intellectuele
intelektuale	intellectueel
filozof	filosofische
filozof	filosofisch
filozof	filosoof
mundshëm	mogelijke
mundshëm	mogelijk
mundshëm	waarschijnlijke
rregullisht	regelmatig
erë	geur
erë	reuk
erë	ruiken
erë	ruik
erë	ruikt
erë	geuren
channel	kanaal
plagosur	gewond
plagosur	gewonden
plagosur	geblesseerd
plagosur	gewond
plagosur	gewonden
plagosur	gewonde
dobi	voordeel
dobi	benefit
dobi	benefiet
dobi	dobby
dëshmon	getuigt
dëshmon	getuigen
terren	terrein
terren	grond
sabri	sabri
dokumentar	documentaire
dokumentar	docu
qëndrueshme	stabiel
qëndrueshme	stabiele
qëndrueshme	stabiel
qëndrueshme	gestaag
île	île
bindur	gehoorzaam
bindur	overtuigen
bindur	overtuigde
bindur	overtuigd
totale	totaal
vijon	volgt
shpirt	liefje
shpirt	ziel
shpirt	soul
shpirt	baby
shpirt	schat
shpirt	schatje
shpirt	geest
shpirt	spirit
dëshirë	begeerte
dëshirë	wens
dëshirë	verlangen
dëshirë	wish
dëshirë	wensen
dëshirë	wens
unesco	unesco
komedi	comedy
komedi	komedie
kripë	zout
belgjika	belgie
belgjika	belgië
mendon	waant
mendon	denkt
bimët	planten
bimët	plantjes
bimët	plant
bimët	vegetatie
kaluarën	voorbij
kaluarën	verleden
profeti	prophet
profeti	profeet
gazetë	paper
gazetë	papier
gazetë	krant
gazetë	kranten
gazetë	dagblad
marko	marko
kuantike	quantum
kuantike	kwantum
fernando	fernando
prania	aanwezigheid
zhdukur	verdwenen
zhdukur	verdween
qind	cent
kapacitet	capaciteit
ekzistencën	bestaan
filloj	start
filloj	begin
filloj	starten
filloj	beginnen
filloj	beginnend
kadri	kadri
bari	bari
bari	gras
bari	grass
topi	bal
topi	ball
topi	topi
qarqe	provincies
mendimet	gedachten
mendimet	gedachtes
steve	steve
dini	dini
motive	motivaties
motive	motieven
motive	motieven
paralele	parallel
paralele	parallelle
rënie	achteruitgang
rënie	verval
rënie	afwijzen
rënie	dalingen
jugu	zuid
jugu	zuiden
shtypi	pers
shtypi	druk
parku	parkeren
parku	park
adresa	adres
qeveritare	regering
qeveritare	overheid
zgjedhjen	selectie
rajonal	regionale
rajonal	regionaal
atomike	atomic
hipi	iep
hipi	hippie
hipi	hippies
arte	kunsten
arte	kunst
arte	arte
zvicra	zwitserland
zyra	kantoren
zyra	kantoor
zyra	bureau
zyra	kantoor
ymer	ymer
nivele	levels
nivele	niveaus
mendime	doordacht
mendime	attent
mendime	bedachtzaam
mendime	gedachten
mendime	gedachtes
gadishullin	schiereiland
interesuar	geïnteresseerd
interesuar	interesse
bregut	oever
bregut	wal
prodhon	produceert
prodhon	produceert
pemë	boom
pemë	boomstructuur
pemë	bomen
pemë	vruchten
pemë	fruit
jacques	jacques
mat	mat
mat	schaakmat
mat	matt
jusuf	yusuf
jusuf	jusuf
medalje	medaille
medalje	medailles
major	majoor
major	major
major	hoofdvak
major	maj
kala	citadel
botuesi	uitgeverij
botuesi	uitgever
qytezë	stad
qytezë	township
ajër	lucht
kimi	kimi
kimi	scheikunde
kimi	chemie
kimi	kimmy
plus	plus
festivalit	festival
juglindje	zuidoosten
juglindje	zuidoost
juglindje	southeastern
vendimin	besluit
vendimin	beslissing
pesha	gewichten
pesha	gewicht
pesha	gewicht
krahun	arm
vazhdueshëm	doorlopend
vazhdueshëm	continue
vazhdueshëm	continu
vazhdueshëm	doorlopende
vazhdueshëm	ononderbroken
beri	barry
dinte	wisten
dinte	wist
veprime	acties
australi	australië
vëmendje	aandacht
vëmendje	attentie
vëmendje	opgelet
hyrja	toegang
hyrja	binnenkomst
hyrja	vermelding
hyrja	entree
hyrja	ingang
hyrja	inloggen
hyrja	login
hyrja	aanmelding
hyrja	aanmelden
région	région
shfaqja	toon
shfaqja	tonen
shfaqja	weergeven
shfaqja	show
torino	torino
torino	turijn
torino	turijn
mike	mike
besimtarët	gelovigen
rumania	roemenië
rumania	roemenie
holanda	nederland
holanda	holland
gjeni	geniaal
gjeni	genie
gjeni	genius
meta	meta
mbijetuar	overlevende
mbijetuar	overlever
mbijetuar	overleefden
mbijetuar	overleefde
mbijetuar	overleefd
mbijetuar	overleven
mbijetuar	overleef
kërkesë	aanvraag
kërkesë	aanvragen
kërkesë	verzoek
kërkesë	verzoeken
noli	noli
skenën	scène
skenën	scene
khalifa	khalifa
barazimin	equalizer
goditje	blazen
goditje	blow
goditje	blaas
goditje	slag
goditje	beroerte
formon	vormen
formon	formulieren
mjeshtër	master
mjeshtër	meester
flaka	vlam
flaka	vlammen
prejardhjen	stamboek
prejardhjen	afstamming
prejardhjen	stamboom
bujar	weelderige
bujar	gulle
bujar	genereus
bujar	vrijgevig
bujar	royaal
bujar	gul
bujar	bujar
varr	tombe
varr	graftombe
varr	graf
varr	grave
varr	graf
jush	jij
jush	jou
anhalt	anhalt
gustav	gustav
gustav	gustaf
gustav	gustave
pozicioni	positie
pozicioni	lokatie
pozicioni	locatie
pozicioni	ligging
pozicioni	pad
mjedis	omgeving
mjedis	milieu
referuar	doorverwezen
legjenda	legende
legjenda	legend
legjenda	legenden
legjenda	legendes
kryengritja	opstand
kryengritja	muiterij
krah	schouder
krah	arm
krah	kant
krah	zijde
krah	side
krah	zijkant
efektet	uitwerkingen
efektet	effecten
efektet	gevolgen
ndodhë	gebeurt
cilësi	kwaliteit
llogaritet	berekende
llogaritet	berekend
llogaritet	telt
leon	leon
kontribuar	bijgedragen
kontribuar	bijdroeg
miqtë	vrienden
miqtë	friends
njerëzimit	menselijkheid
njerëzimit	mensheid
teuta	teuta
kuptimi	betekenis
gjermanët	duitsers
interpretuar	uitgevoerd
interpretuar	interpreteren
universitet	uni
universitet	universiteit
thote	zegt
regjimi	regime
frikë	angst
frikë	vrees
frikë	fear
frikë	vreesde
frikë	gevreesd
frikë	gevreesde
francis	frans
francis	francis
francis	franciscus
kontinentale	continental
kontinentale	continentale
kontinentale	continentaal
gjuhe	taal
gjuhe	taalgebruik
public	publiek
public	openbaar
teknologjia	technologie
pushtuesve	bezetters
pushtuesve	bezetter
tempuj	tempels
ortodoks	orthodoxe
ortodoks	orthodox
yll	ster
yll	star
sisteme	systemen
muze	musea
muze	museum
operativ	opereren
operativ	operatieve
operativ	operationele
operativ	operationeel
guinea	guinea
guinea	guinee
lumë	rivier
lumë	river
përfundimin	beëindiging
përfundimin	opzegging
artisti	kunstenares
artisti	artiest
artisti	kunstenaar
artisti	artist
rob	rob
rob	beroven
oborrin	achtertuin
rumanisë	roemenië
rumanisë	roemenie
përshtatshëm	toepasselijk
përshtatshëm	geschikt
përshtatshëm	passende
përshtatshëm	passend
përshtatshëm	gepast
përshtatshëm	geschikt
përshtatshëm	geschikte
studiuesit	onderzoekers
blues	blues
lënda	onderwerp
lënda	proefpersoon
lënda	subject
dhomë	kamer
ndërtuara	gebouwde
ndërtuara	gebouwd
polonisë	polen
copë	stuk
copë	stukje
bija	dochter
gjërat	dingen
prova	bewijzen
prova	bewijs
prova	bewijsmateriaal
prova	repetitie
prova	repeteren
prova	bewijzen
prova	bewijs
mitrovicë	mitrovica
meshkujt	reuen
meshkujt	mannetjes
meshkujt	mannen
praktikë	praktijk
praktikë	oefenen
praktikë	beoefenen
praktikë	oefening
lojtarë	spelers
walter	wouter
walter	walter
dimër	winter
pret	wachtende
pret	afwachten
pret	wachten
përafërsisht	ongeveer
fatos	fatos
drejtpërdrejt	leef
drejtpërdrejt	live
drejtpërdrejt	leven
drejtpërdrejt	rechtstreeks
drejtpërdrejt	directe
drejtpërdrejt	direct
drejtpërdrejt	rechtstreekse
drejtpërdrejt	rechtstreeks
drejtpërdrejt	direct
tarragona	tarragona
mbledhje	verzamelen
mbledhje	samenkomst
mbledhje	ontmoeting
mbledhje	vergadering
mbledhje	meeting
mbledhje	bijeenkomst
mbledhje	vergaderen
skalitur	gegraveerd
kap	catch
kap	vangen
kap	vangst
kap	vang
kap	vangen
kap	vastleggen
kap	vangst
kap	gevangenneming
juventus	juventus
williams	williams
pjesëmarrja	aanwezigheid
pjesëmarrja	opkomst
pjesëmarrja	opkomst
pjesëmarrja	deelneming
pjesëmarrja	participatie
pjesëmarrja	deelname
mësimi	sparren
mësimi	leren
mësimi	learning
mësimi	lesgeven
mësimi	onderwijzen
mësimi	les
mësimi	lesje
bir	zoon
bir	son
poloni	polen
seksuale	seksuele
seksuale	seksueel
dhjetëra	tientallen
dhjetëra	tienduizenden
dhjetëra	tienen
dhjetëra	tientallen
hidhet	jump
hidhet	spring
hidhet	springen
hidhet	sprong
hidhet	sprongen
hidhet	springt
transmetuar	uitzending
transmetuar	uitgezonden
transmetuar	uitzenden
cari	tsaar
cari	carl
hartuar	gecompileerd
hartuar	opgesteld
hartuar	samengesteld
unike	unique
unike	unieke
unike	uniek
demokratik	democratische
demokratik	democratisch
ekip	team
pavarësi	zelfstandigheid
pavarësi	onafhankelijkheid
pavarësi	independence
pavarësi	onafhankelijk
poetik	poëtische
poetik	poëtisch
filipi	phillip
filipi	philip
filipi	filips
shkaku	veroorzaken
shkaku	oorzaak
div	div
paraqitja	verschijning
paraqitja	uiterlijk
paraqitja	weergave
paraqitja	uitzicht
paraqitja	bekijk
paraqitja	bekijken
halil	halil
përgatitjen	paraatheid
përgatitjen	bereiden
përgatitjen	voorbereiden
përgatitjen	voorbereiding
gabim	verkeerd
gabim	verkeerde
gabim	fout
gabim	fouten
gabim	vergissing
gabim	fout
romanin	roman
aquitaine	aquitanië
elseif	elseif
urë	brug
urë	bridge
ujërat	wateren
adolf	adolf
udhëtim	journey
udhëtim	reis
udhëtim	trip
konflikt	conflicten
konflikt	conflict
dhimbje	pijn
luftoi	gevochten
luftoi	bevochten
luftoi	gestreden
përmirësuar	verbeterde
përmirësuar	verbeterd
gjenerali	algemene
gjenerali	generaal
gjenerali	algemeen
frymë	adem
frymë	ademhalen
frymë	ademhaling
frymë	ademen
verilindje	noordoost
verilindje	noordoosten
castile	castilië
artistët	kunstenaars
artistët	artiesten
ndryshoi	veranderde
ndryshoi	gewijzigd
ndryshoi	veranderd
bob	bob
fut	invoegen
fut	invoeren
fut	enter
lexuesit	lezers
lexuesit	lezer
klubet	clubs
mësuesi	leraar
mësuesi	onderwijzer
mësuesi	docent
mësuesi	leerkracht
mësuesi	lerares
qytetar	burger
qytetar	citizen
ekzistuese	bestaand
ekzistuese	bestaande
pikturë	schilderen
pikturë	verven
pikturë	schilderkunst
pikturë	schilderij
skulptura	beeld
skulptura	beeldhouwwerk
skulptura	sculptuur
skulptura	sculpturen
fjalori	woordenboek
formimi	formatie
formimi	vorming
pullë	stamp
pullë	stempel
pullë	postzegel
kapur	gevat
kapur	gepakt
kapur	gesnapt
kapur	betrapt
kapur	gevangen
kapur	gevangengenomen
kapur	gevangen
metodë	methode
dorën	hand
miliardë	miljard
miliardë	biljoen
commons	commons
frymëzuar	inspirerend
frymëzuar	bezield
frymëzuar	geïnspireerd
frymëzuar	geïnspireerde
përpiqet	probeert
arsim	opvoeding
arsim	onderwijs
çeke	tsjechische
çeke	tsjechisch
templates	sjablonen
bërthamore	nucleaire
bërthamore	nucleair
këshilltar	adviseur
këshilltar	raadadviseur
këshilltar	adviseur
këshilltar	consulent
këshilltar	consultant
këshilltar	raadslid
këshilltar	gemeenteraadslid
këshilltar	raadslid
këshilltar	adviseur
duar	handjes
duar	handen
duar	hands
gradë	graden
gradë	graad
pavarura	zelfstandig
pavarura	onafhankelijke
pavarura	onafhankelijk
beogradit	belgrado
akademike	academisch
akademike	academische
petro	petro
krahasuar	vergeleken
paraardhës	voorgaande
paraardhës	vorig
paraardhës	vorige
paraardhës	eerdere
otto	otto
avni	avni
modele	modellen
modele	model
fati	noodlot
fati	lotsbestemming
fati	lot
fati	destiny
fati	noodlot
fati	lot
kontrolli	controle
kontrolli	control
kontrolli	controleren
kontrolli	check
kontrolli	controleer
dru	hout
projektet	projecten
veziri	vizier
pulla	postzegels
pulla	stempels
pulla	zegels
rinjtë	nieuwelingen
personazhet	personages
personazhet	tekens
personazhet	karakters
muaji	maandje
muaji	maand
nënshkruar	ondertekend
nënshkruar	ondertekende
nënshkruar	gesigneerd
nënshkruar	getekend
hall	hal
hall	zaal
hall	hall
anijet	schepen
informacioni	gegevens
informacioni	informatie
domosdoshme	onmisbaar
domosdoshme	onmisbare
domosdoshme	onontbeerlijk
kolumbia	colombia
shpeshta	veelvuldig
shpeshta	frequente
shpeshta	frequent
globale	global
globale	mondiale
globale	globaal
globale	wereldwijd
pamja	weergave
pamja	uitzicht
pamja	bekijk
pamja	bekijken
qeveri	regering
qeveri	overheid
statistikat	statistiek
statistikat	statistieken
statistikat	statistieken
statistikat	inzichten
statistikat	statistieken
thuajse	bijna
katror	quad
katror	vierkante
katror	vierkant
katror	plein
katror	kwadraat
peshkop	loper
peshkop	bisschop
peshkop	bishop
status	status
shmangur	vermijd
shmangur	voorkom
shmangur	vermijdt
shmangur	vermijden
shmangur	vermeden
shmangur	vermeed
young	jonge
young	jong
young	young
përmasat	afmetingen
përmasat	dimensies
përmasat	maten
përhershme	permanente
përhershme	blijvend
përhershme	permanent
përhershme	blijvende
banda	band
banda	bende
modelet	modellen
modelet	patronen
shëndetësore	gezondheid
takim	datum
takim	afspraak
takim	benoeming
takim	aanstelling
takim	ontmoeting
takim	vergadering
takim	meeting
takim	bijeenkomst
takim	vergaderen
zbulimin	opsporing
zbulimin	detectie
zbulimin	onthulling
zbulimin	ontdekking
zbulimin	ontdekkingen
zbulimin	discovery
bimore	plant
prag	drempel
prag	drempelwaarde
prag	brink
prag	prag
prag	eva
prag	eve
dokumenti	document
kaliforni	california
kaliforni	californië
kaliforni	californische
ekzistuar	bestonden
ekzistuar	bestond
bullgare	bulgaarse
bullgare	bulgaars
udhëtimi	reizen
udhëtimi	reis
udhëtimi	reizend
fortesa	bolwerk
fortesa	burcht
fortesa	vesting
fortesa	fort
fortesa	fort
firmosi	ondertekend
firmosi	ondertekende
firmosi	gesigneerd
firmosi	getekend
saône	saône
arm	arm
gjith	allen
gjith	alle
gjith	allemaal
gjith	alles
strategjike	strategisch
mario	mario
famë	bekendheid
famë	beroemdheid
famë	roem
famë	faam
mbledhja	verzamelen
mbledhja	collectie
mbledhja	inzameling
mbledhja	verzameling
general	algemene
general	generaal
general	algemeen
add	toevoegen
add	voeg
klube	clubs
fabrika	plant
fabrika	fabriek
fabrika	factory
fletë	laken
fletë	vel
fletë	folie
fletë	blaadje
fletë	blad
ligjor	lijkschouwer
ligjor	legaal
ligjor	wettelijk
ligjor	wettig
ligjor	juridische
ligjor	juridisch
personalitete	persoonlijkheden
zgjidhjen	oplossing
goku	goku
rugova	rugova
shqiperi	albanië
flamur	vlag
flamur	banner
flamur	vaandel
flamur	spandoek
giuseppe	giuseppe
guide	handleiding
guide	gids
organizatat	organisaties
krahët	wapens
krahët	armen
krahët	wings
krahët	vleugels
gazi	gas
gazi	gazi
trashëguar	erfelijk
trashëguar	geërfd
dell	dell
dymbëdhjetë	twelve
dymbëdhjetë	twaalf
dymbëdhjetë	twaalfde
virginia	virginia
mia	mia
note	noot
note	briefje
note	notitie
note	opmerking
alba	alba
përkthyes	tolk
përkthyes	vertaler
përkthyes	tolk
përkthyes	vertaler
përkthyes	vertalers
prodhimet	producten
prodhimet	produkten
keta	deze
ball	bal
ball	ball
afganistan	afghanistan
diellor	zonne
diellor	solar
përkundër	ondanks
varrezat	begraafplaatsen
mesdhetare	mediterrane
tashme	al
tashme	reeds
kënaqur	voldaan
kënaqur	tevreden
spain	spanje
pyjet	bos
pyjet	bossen
pyjet	houtsoorten
pyjet	bossen
moskë	moskou
tekstet	teksten
pushtuan	binnengedrongen
pushtuan	binnengevallen
info	info
apple	appel
apple	apple
prozë	proza
pronë	eigenschap
pronë	eigendom
pronë	vastgoed
moisiu	moses
moisiu	mozes
karbonit	carbon
karbonit	koolstof
fashiste	fascist
fashiste	fascistische
fashiste	fascisten
botues	uitgeverij
botues	uitgever
botues	uitgeverij
botues	uitgeverijen
botues	uitgevers
trashë	vet
trashë	dikke
trashë	dik
oficer	officier
oficer	agent
papritur	ineens
papritur	plots
papritur	plotseling
papritur	opeens
papritur	onverwachts
papritur	onverwacht
papritur	onverwachte
papritur	plotseling
papritur	plotselinge
papritur	plotse
jezusi	jezus
jezusi	jesus
trim	moedig
trim	dapper
trim	dappere
venezuela	venezuela
zonja	ladies
zonja	dames
zonja	lady
zonja	vrouwe
zonja	dame
bot	bot
naziste	nazi
naziste	nazis
ngrihet	stijgt
poezinë	poëzie
poezinë	gedichten
drejtësi	justice
drejtësi	gerechtigheid
drejtësi	justitie
drejtësi	rechtvaardigheid
arthur	arthur
bbc	bbc
kuvend	klooster
kuvend	conventie
kuvend	verdrag
leonardo	leonardo
matematike	wiskundige
matematike	wiskundig
matematike	mathematische
matematike	wiskunde
matematike	wiskunde
fitorja	winnende
fitorja	winnend
fitorja	winning
fitorja	winnen
subjekt	onderwerp
subjekt	proefpersoon
subjekt	subject
titujt	krantenkoppen
titujt	koppen
titujt	titels
diskutim	discussie
diskutim	discussies
vendosja	plaatsing
green	groen
green	groene
përcaktohet	bepaald
përcaktohet	vastberaden
përcaktohet	vastbesloten
institucione	instellingen
profesioni	beroepsgroep
profesioni	beroep
profesioni	bezigheid
profesioni	beroep
profesioni	bezetting
territor	grondgebied
territor	territorium
gjermanë	duitsers
ferrari	ferrari
lum	rivier
lum	river
koncepti	concept
aus	aus
tejet	extreem
hyrjen	binnenkomst
hyrjen	vermelding
humbja	verliezen
humbja	verliezen
humbja	verlies
golden	golden
golden	gouden
golden	gulden
marin	marin
themeluesi	stichter
themeluesi	oprichter
kokës	hoofdhuid
gëzim	joy
gëzim	blijdschap
gëzim	vreugde
academy	academy
academy	academie
etnik	etnisch
amor	amor
blerë	aangekocht
blerë	ingekocht
blerë	gekocht
blerë	aangeschaft
blerë	gekochte
blerë	kocht
blerë	gekocht
eric	eric
eric	erik
henri	hendrik
henri	henri
henri	hendrik
henri	henry
over	over
përkatës	relevant
përkatës	relevante
ushtruar	uitgeoefend
ushtruar	uitgeoefende
varur	afhankelijke
varur	afhankelijk
varur	ophanging
varur	rondhangen
varur	ophangen
varur	hangen
varur	hung
varur	gehangen
varur	hing
varur	opgehangen
mendojnë	reflecteren
mendojnë	weerspiegelen
mendojnë	overwegen
datës	gedateerd
mail	mail
mail	post
fadil	fadil
vizituar	bezochten
vizituar	bezocht
vizituar	bezochte
futet	introduceerde
futet	ingevoerd
futet	geïntroduceerd
djegur	afgebrand
djegur	verbrand
djegur	verbrand
djegur	aangebrand
mobile	mobile
mobile	mobiel
hodhi	gooide
përvojë	ervaar
përvojë	ervaren
përvojë	ervaring
përvojë	ervaringen
fis	stam
ulet	zit
operative	operatieve
operative	operationele
operative	operationeel
feudale	feodale
prifti	priester
peru	peru
teorike	theoretische
teorike	theoretisch
portugalia	portugal
prizreni	prizren
saktësisht	exact
saktësisht	precies
ani	ani
ani	annie
vlerësim	evaluatie
vlerësim	beoordeling
vlerësim	waardering
vlerësim	appreciatie
vlerësim	evaluatie
vlerësim	beoordeling
faktorët	factoren
ministrinë	ministerie
detaje	details
detaje	bijzonderheden
detaje	detail
detaje	details
#ffffff	#ffffff
golashënuesi	gabe
golashënuesi	topscoorder
krahu	schouder
krahu	arm
krahu	vleugel
krahu	wing
gadishullit	schiereiland
manga	manga
historiani	historicus
cantabria	cantabrië
përfshi	inclusief
përfshi	inbegrepen
kryeredaktor	uitgever
kryeredaktor	hoofdredacteur
kryeredaktor	redacteur
kryeredaktor	editor
kryeredaktor	bewerker
jones	jones
çmuar	waardevol
çmuar	precious
çmuar	kostbaar
çmuar	kostbare
delhi	delhi
suedeze	zweedse
suedeze	zweeds
zemrat	harten
zemrat	hearts
zemrat	hartjes
kosovo	kosovo
ismet	ismet
krahë	wings
krahë	vleugels
ftuar	uitgenodigde
ftuar	uitgenodigd
spiro	spiro
elementi	item
elementi	element
njohja	herkenning
njohja	erkenning
trajtuar	traktatie
trajtuar	behandelen
trajtuar	behandel
trajtuar	tackle
trajtuar	aanpakken
varret	graven
varret	graven
varret	graves
palët	zijden
palët	zijkanten
palët	kanten
palët	partijen
palët	feestjes
specializuar	gespecialiseerd
mungon	ontbreken
mungon	vermist
mungon	missen
mungon	ontbrekend
mungon	ontbrekende
mungon	ontbreekt
qen	hond
qen	hondje
heinrich	heinrich
efekt	effect
luftimet	vechten
vret	doodt
roberto	roberto
rrjetin	netwerken
realitet	werkelijkheid
realitet	realiteit
dënuar	veroordeeld
dënuar	veroordeelde
dënuar	veroordeeld
dënuar	veroordeelde
dënuar	veroordeeld
dënuar	gestraft
dënuar	bestraft
egjipti	egypte
linjë	line
linjë	lijn
volume	volumes
lexo	lezen
lexo	gelezen
lexo	lees
shtresat	lagen
vlefshme	valide
vlefshme	geldig
vlefshme	geldige
formuan	gevormde
formuan	gevormd
salla	ward
salla	zalen
salla	hallen
televizioni	televisie
without	sans
shahu	schaakbord
shahu	schaken
shahu	schaakspel
shahu	schaak
shahu	shah
shahu	sjah
flamurtari	flamurtari
dukej	keek
dukej	leken
dukej	leek
kaluan	doorgegeven
kaluan	geslaagd
tag	taggen
tag	tag
bosnje	bosnië
artet	kunsten
artet	kunst
përvjetore	jubilea
pranverë	voorjaar
pranverë	lente
ramadan	ramadan
ernest	ernest
ernest	ernst
amerikanë	amerikaan
amerikanë	amerikanen
luftëtarët	warriors
luftëtarët	strijders
luftëtarët	krijgers
luftëtarët	strijders
luftëtarët	vechters
luftëtarët	fighters
luftëtarët	boksers
pohon	claims
pohon	vorderingen
pohon	beweringen
pohon	bevestigt
fshatare	boer
tregu	marketplace
tregu	marktplaats
tregu	marktplein
tregu	markt
sich	sich
shefi	chef
shefi	chief
shefi	opperhoofd
kroate	kroatisch
kroate	kroatische
inxhinier	engineer
inxhinier	technicus
inxhinier	ingenieur
planifikuar	gepland
planifikuar	geplande
planifikuar	ingepland
planifikuar	gepland
planifikuar	geplande
ekuacioni	vergelijking
veriperëndim	noordwesten
veriperëndim	noordwest
salvador	salvador
moselle	moselle
nivelet	lagen
nivelet	levels
nivelet	niveaus
dobishme	bruikbaar
dobishme	nuttig
dobishme	behulpzaam
dhuroi	gedoneerd
dhuroi	geschonken
pal	pal
vargu	vers
muzikant	musicus
muzikant	muzikant
statuja	standbeelden
statuja	beeldje
statuja	standbeeld
kapaciteti	capaciteit
diellore	zonne
diellore	solar
temat	onderwerpen
holla	geld
holla	cash
peshë	gewicht
street	straat
refuzoi	weigerde
refuzoi	geweigerd
refuzoi	weigerden
gjerësia	breedte
antik	antiek
antik	antieke
padyshim	absoluut
padyshim	zeker
padyshim	beslist
padyshim	ongetwijfeld
shokë	kameraden
shokë	vrienden
shokë	friends
qëllimet	doelstellingen
qëllimet	doelstellingen
qëllimet	doelpunten
qëllimet	goals
qëllimet	doelen
profile	profielen
asnje	geen
serioze	ernstig
serioze	ernstige
serioze	serieuze
serioze	serieus
zhvillimet	ontwikkelingen
reforma	hervormingen
reforma	hervorming
reforma	hervormingen
reforma	hervorming
reforma	hervormen
shoku	makker
shoku	maatje
shoku	buddy
shoku	dude
shoku	kerel
shoku	gast
shoku	gozer
pakta	slank
pakta	slim
oliver	oliver
enë	container
enë	vaartuigen
dhunë	geweld
kryesisë	voorzitterschap
italianë	italianen
faktor	factor
css	css
hat	hut
gropë	put
gropë	pitstop
gropë	pit
gropë	kuil
politikat	politiek
politikat	beleid
royal	koninklijke
royal	royal
royal	koninklijk
shtyp	verpletteren
shtyp	verliefd
shtyp	plet
shtyp	verliefdheid
shtyp	pers
shtyp	druk
kristo	christo
kristo	kristo
kroacia	kroatië
gregorian	gregoriaanse
elbasani	elbasan
kapitulli	hoofdstuk
anija	schip
anija	boot
dos	dos
hungareze	hongaarse
hungareze	hongaars
ndikon	beïnvloedt
ndikon	inslagen
ndikon	invloeden
projektuar	ontworpen
projektuar	geprojecteerd
vexhita	vegeta
relative	relatief
relative	relatieve
johnson	johnson
pranuan	geaccepteerde
pranuan	aanvaard
pranuan	aanvaarde
pranuan	geaccepteerd
pranuan	toegelaten
pranuan	toegegeven
meksika	mexicaanse
meksika	mexico
lëviz	verplaatsen
lëviz	bewegen
lëviz	beweeg
lëviz	verplaats
