категорія	kategória
повернутися	visszatér
природні	természetes
мозель	moselle
горі	gori
підхід	megközelítése
підхід	megközelítés
хвіст	farka
хвіст	farok
гілки	ágak
гілки	fiókok
гілки	szál
гілки	szálak
луар	loir
луар	loire
економічні	gazdasági
журналісти	újságírás
журналісти	újságírók
журналісти	újságírókat
щит	pajzs
щит	shield
берлін	berlin
берлін	berlinben
берлін	berlini
лікарня	kórházi
лікарня	kórház
позбавлення	nélkülözés
папи	pápa
папи	pope
японський	japán
японський	japánok
вільний	ingyenes
вільний	ingyen
вільний	free
вільний	szabad
німецькою	németül
німецькою	német
живопис	festés
живопис	festmény
заліза	vas
заліза	vasat
вільно	szabadon
вільно	ingyenes
вільно	ingyen
вільно	free
вільно	szabad
впровадження	végrehajtás
впровадження	végrehajtására
впровадження	megvalósítás
впровадження	bevetés
нагоди	alkalom
вальтер	walther
вальтер	walter
справді	tényleg
справді	igazán
європа	európa
європа	europe
європа	európában
приєднання	csatlakozz
приєднання	csatlakozás
приєднання	csatlakozik
приєднання	csatlakozás
адміністрація	adminisztráció
адміністрація	közigazgatás
адміністрація	ügyintézés
адміністрація	igazgatás
дорослих	felnőtt
дорослих	nagykorú
знятий	felemelte
фігури	számadatok
фігури	számok
фігури	figurák
магазин	műhely
магазин	üzlet
магазин	bolt
магазин	vásárlás
магазин	áruház
магазин	üzlet
магазин	bolt
розроблена	tervezett
розроблена	megtervezett
відповідальність	kötelezettség
відповідальність	felelősség
відповідальність	felelősséget
відповідальність	felelősség
розповсюдження	terjed
потік	fluxus
потік	flow
потік	áramlás
потік	patak
дана	dana
гай	gaius
гай	fickó
гай	guy
гай	pasi
гай	srác
поточний	áramlat
поточний	jelenlegi
поточний	aktuális
лідерів	vezetői
лідерів	vezetők
розумію	értem
колекція	öntödei
колекція	adatgyűjtés
колекція	gyűjtés
колекція	gyűjtemény
колекція	kollekció
давніх	ősi
давніх	ős
давніх	ókori
румунія	románia
підтвердження	megerősítés
підтвердження	megerősítést
підтвердження	megerősítése
підтвердження	megerősítve
підтвердження	jóváhagyás
підтвердження	jóváhagyási
підтвердження	engedélyezés
культурі	kitaláció
культурі	fikció
танк	tartály
танк	tank
педагогічний	pedagógiai
медичний	orvosi
друзів	barátokkal
друзів	barátok
друзів	barátaim
друзів	ismerősök
коней	lovak
коней	lovakat
виступ	előadás
виступ	teljesítmény
щороку	évente
щороку	éves
щороку	évente
будинках	házak
будинках	házakat
білих	fehérek
ібн	ibn
вищий	magasabbak
вищий	magasabb
вищий	feljebb
вищий	magasabb
вищий	nagyobb
структур	struktúrák
структур	szerkezetek
повітряно	levegőben
виконавців	előadók
виконавців	erőforrások
виконавців	erőforrás
виконавців	források
виконавців	előadók
виконавців	művészek
четвертий	negyedszer
четвертий	negyedik
зліва	bal
зліва	balra
уникнути	kerüld
уникнути	elkerülése
літ	irodalom
літ	világít
маршрут	útvonal
маршрут	útvonalon
маршрут	útvonal
царство	királyság
едвард	edvard
едвард	edward
перемог	győz
перемог	nyert
пояснення	elmagyarázni
пояснення	magyarázat
пояснення	magyarázatot
пояснення	magyarázat
пояснення	magyarázatot
сприяє	hozzájárul
сприяє	elősegíti
громадянство	állampolgársága
громадянство	állampolgárság
громадянство	polgárság
громадянство	állampolgárság
допомагає	segít
журналістів	újságírók
журналістів	újságírókat
засуджений	elítéltek
засуджений	elítélték
засуджений	elítélt
засуджений	fegyenc
засуджений	elítélt
засуджений	elítéltek
засуджений	elítélte
засуджений	elítélt
засуджений	elítélt
вхід	belépés
вхід	bejelentkezés
вхід	fakitermelés
вхід	belépő
вхід	bejárat
хан	kahn
хан	khan
хан	kán
хан	han
художньої	ritmikus
якось	valamikor
якось	valahogy
росіяни	oroszok
чарльз	károly
чарльз	charles
випадки	ügyek
випадки	esetekben
випадки	esetek
випадки	incidens
персонаж	jellem
персонаж	karakter
утримання	őrizet
утримання	büntetés
вирішено	megoldott
вирішено	megoldani
вирішено	megoldódott
вирішено	megoldva
вирішено	megoldott
вирішено	megoldotta
вирішено	megoldva
розпаду	bomlás
призначено	tervezett
призначено	szándékolt
чорно	monokróm
проводять	tölteni
читання	olvasott
читання	olvasok
читання	olvasni
читання	olvasás
пара	páros
пара	pár
пара	pára
виступали	végrehajtott
виступали	elvégzett
союзників	szövetséges
союзників	szövetségesek
табір	camp
табір	tábor
смуги	csíkos
сталося	megtörtént
сталося	történt
десятки	tízes
десятки	tucatnyi
десятки	tucatnyi
десятки	tucat
житловий	bentlakásos
житловий	lakossági
сирії	szíriában
сирії	szíria
схожі	hasonló
схожі	hasonlóak
схожі	hasonlók
схожі	összefüggő
схожі	kapcsolódó
схожі	rokonok
схожі	rokon
схожі	kapcsolatban
нагорода	jutalom
нагорода	díj
нагорода	díjat
майбутнє	jövőbeli
майбутнє	jövő
почуття	érzés
почуття	érzem
почуття	érezni
почуття	érzéssel
почуття	érzék
почуття	értelem
почуття	értelme
почуття	érzéseit
почуття	érzések
почуття	érzelmek
символів	jellem
символів	karakter
символів	jelek
символів	jelölések
символів	szimbólumok
символів	szimbólum
символів	karakterek
символів	szereplők
активність	tevékenységek
активність	tevékenység
активність	aktivitás
надати	ellátási
надати	utánpótlás
надати	ellátás
надати	kínálat
надати	grant
рейтингу	rangú
наслідки	következmény
наслідки	következmények
наслідки	következményei
соціальні	társadalmi
соціальні	szociális
затвердження	jóváhagyás
затвердження	jóváhagyási
затвердження	engedélyezés
затвердження	jóváhagyásáról
дворі	udvar
дворі	udvarra
дворі	udvaron
дворі	yard
дворі	hajógyár
дворі	udvaron
дворі	udvar
обліку	számolom
обліку	számol
обліку	számít
обліку	visszaszámlálás
знаходить	talál
знаходить	megtalálja
маю	van
стефан	stéphane
стефан	stefan
стефан	stephan
плавання	úszó
плавання	úszás
плавання	úszni
світлана	svetlana
середні	közepes
виглядає	tűnik
рідини	folyékony
рідини	folyadék
рідини	folyadékot
рідини	folyadékok
формально	technikailag
формально	gyakorlatilag
підручник	kézikönyv
підручник	kézikönyve
підручник	kézikönyv
підручник	kézi
підручник	manuális
підручник	tankönyv
підручник	bemutató
танки	tankok
танки	tartályok
вперед	előre
студенти	diákok
студенти	hallgatók
студенти	tanulók
владислав	władysław
перевезення	közlekedés
перевезення	szállítás
перевезення	szállítást
перевезення	rakomány
широкий	széles
широкий	bővült
широкий	kiterjesztett
широкий	kibővített
червоні	vörösek
червоні	vörösök
червоні	scarlet
червоні	piros
червоні	piroska
червоні	vörös
майна	ingatlan
майна	tulajdon
майна	ingatlanok
майна	tulajdonság
релігія	vallás
класифікація	osztályozási
класифікація	besorolás
класифікація	osztályozás
миколаїв	nyikolajev
вилучено	törölve
вилучено	törölt
вилучено	eltávolították
вилучено	eltávolított
вилучено	eltávolította
галереї	galériák
галереї	galéria
галереї	galériában
вбивства	gyilkosságok
громадяни	állampolgárok
громадяни	polgárok
дипломат	diplomata
зйомки	forgatás
зйомки	lövöldözés
зйомки	lő
зйомки	lövés
зйомки	forgatás
повноваження	feladatok
повноваження	felelősség
кохання	szeretettel
кохання	love
кохання	szeretet
кохання	szerelem
показано	megjelenített
важливі	fontos
майстри	varázslók
йосип	joseph
йосип	józsef
йосип	josip
тижні	hetekig
тижні	hetek
ґрунту	talajban
ґрунту	talaj
радник	tanácsadó
радник	tanácsadó
артур	artúr
артур	arthur
артур	artur
звук	hang
звук	hangot
звук	néma
звук	némán
рекорд	rekord
рекорд	lemez
епоху	epoch
епоху	korszak
сягає	eléri
втрат	veszteségek
втрат	veszteség
втрат	veszteségeket
революція	forradalom
новгород	novgorod
валентин	valentin
професія	foglalkozása
професія	szakma
професія	foglalkozás
сталі	állandók
вашингтон	washingtonban
вашингтон	washington
досяг	teljesült
досяг	megvalósult
досяг	elért
відтоді	azóta
відтоді	mióta
відтоді	mivel
відтоді	óta
виділення	juttatás
виділення	elosztás
виділення	hangsúly
виділення	hangsúlyt
спілкування	kommunikáció
спілкування	közlemény
спілкування	kommunikációs
спілкування	kommunikálni
спілкування	társalgás
спілкування	beszélgetés
спілкування	beszélgetést
спілкування	áldozás
спілкування	társalgás
спілкування	beszélgetés
спілкування	chat
спілкування	csevegés
правильно	helyesen
відвідав	meglátogatta
відвідав	meglátogatott
відвідав	látogatott
відвідав	felkeresett
квітки	virág
квітки	virágos
власність	ingatlan
власність	tulajdon
власність	ingatlanok
власність	tulajdonság
власність	tulajdonjog
власність	tulajdonosi
різниця	diff
різниця	különbség
акт	aktus
акт	felvonás
функціонування	működése
функціонування	működés
функціонування	működőképes
відповідні	helyénvaló
відповідні	megfelelő
онлайн	interneten
онлайн	online
дозвіл	engedély
дозвіл	engedélyt
дозвіл	jogosultság
закриття	lezárás
закриття	bezárása
закриття	szoros
закриття	közel
закриття	bezárása
закриття	közeli
закриття	záró
закриття	zárás
закриття	zárom
руїни	romok
руїни	romokban
принц	herceg
принц	prince
нормандія	normandia
параметри	opciók
параметри	beállítások
параметри	lehetőségek
параметри	paraméterei
параметри	paraméterek
параметри	beállítások
альбомів	albumok
тісно	szorosan
франсуа	francois
франсуа	françois
миколая	nicholas
миколая	miklós
випущена	engedélyezett
випущена	engedéllyel
функцію	függvény
функцію	funkció
православні	ortodox
оголошено	szűrés
оголошено	vetítés
говорити	beszélni
говорити	beszélgetés
говорити	beszélj
ситуацію	szituáció
ситуацію	helyzet
зібрав	összegyűlt
зібрав	összegyűjtött
кастилія	kasztília
погано	bad
погано	rosz
погано	rossz
майя	maya
майя	maja
економічна	gazdasági
сестри	nővérek
сестри	testvérek
переваги	előnyök
переваги	előnyei
переваги	juttatások
переваги	előnyök
переваги	ellátások
плато	fennsík
озер	tavak
млин	szélmalom
млин	mill
млин	malom
парламент	parlament
найкраще	legjobbak
найкраще	legjobb
найкраще	best
січ	sich
яйця	tojást
яйця	tojások
яйця	tojás
яйця	tökös
яйця	golyók
селах	falvak
манчестер	manchester
предмети	tárgyak
предмети	objektumok
тканини	szövetek
тканини	szövet
сесії	oltár
сесії	ülés
сесії	plenáris
міліції	milícia
підпорядкування	önkormányzatok
підпорядкування	települések
наслідок	következmény
наслідок	következménye
закінчується	befejezés
артем	artem
природний	természetes
луїс	luiz
луїс	luis
луїс	louis
луїс	lajos
фінансування	finanszírozott
фінансування	finanszírozás
фінансування	finanszírozás
файлів	akták
файлів	fájlok
журнали	magazinok
журнали	magazinokat
журнали	naplók
фінал	finálé
фінал	döntő
фінал	végleges
фінал	záró
фінал	utolsó
фінал	végső
двері	ajtó
двері	ajtó
двері	ajtók
двері	ajtókat
мері	mary
мері	mária
вузлів	csomó
вузлів	csomópontok
книжки	könyveket
книжки	könyvek
книжки	könyv
токіо	tokió
токіо	tokiói
токіо	tokyo
пригоди	kaland
пригоди	kalandjai
пригоди	kalandok
пригоди	kaland
пригоди	kalandok
депо	depot
кабінет	szalon
кабінет	kabinet
кабінет	szekrény
архітектори	építők
подорожі	utazás
подорожі	utazások
подорожі	utazási
подорожі	utazik
подорожі	utazás
сторона	oldalra
сторона	oldalam
сторона	side
відмінності	különbségek
відмінності	eltérések
вікторія	viktoria
вікторія	viktória
вікторія	victoria
серце	szívem
серце	szívvel
серце	szív
записи	bejegyzések
дон	don
спадщина	örökség
вбивство	gyilkosság
вбивство	gyilkol
вбивство	gyilkolás
музична	zenés
музична	zenei
музична	musical
ансамбль	együttes
включення	tartalmazza
включення	befogadás
листи	leveleket
листи	betűk
листи	levelek
шар	réteg
душі	zápor
душі	zuhany
душі	lelkek
душі	lelkünk
душі	lelkeket
душі	lelkük
громадської	ngo
збагачення	dúsított
ноги	lábak
ноги	láb
ноги	lábát
ноги	lábak
ноги	lábai
ноги	láb
ноги	lábakat
особисте	személyes
особисте	személyi
особисте	magán
особисте	privát
приналежність	berendezés
приналежність	készülék
приналежність	készülékek
приналежність	műszer
побачив	láttam
побачив	látta
побачив	fűrész
відновити	visszaállítani
відновити	helyreállítása
відновити	visszaállítása
відновити	folytatás
автономна	autonóm
автономна	önálló
автономна	vegetatív
македонії	macedónia
кампанія	campania
кампанія	kampány
практика	gyakorlás
практика	edzés
практика	gyakorlat
запитання	kérdés
запитання	kérdés
запитання	kérdéseket
запитання	kérdések
драматург	drámaíró
розпочато	kezdődött
розпочато	kezdte
розпочато	elkezdődött
марко	marko
марко	marco
намір	szándék
намір	szándéka
воротар	kapus
краї	szélek
додаток	kérelem
додаток	alkalmazás
додаток	jelentkezés
додаток	app
додаток	alkalmazás
додаток	függelék
додаток	modul
продаж	eladási
продаж	eladás
продаж	eladni
продаж	vásár
продаж	eladó
продаж	értékesítés
продаж	eladás
продаж	eladások
продаж	eladás
продаж	értékesítés
продаж	értékesítési
сонце	napsütés
сонце	sun
сонце	nap
сонце	napfény
сонце	napsütés
сонце	napsugár
сонце	napfény
оточення	dobozok
оточення	dobozokat
оточення	ládák
оточення	környéken
оточення	szomszédság
оточення	környék
оточення	kíséret
оточення	kísérete
бен	ben
реакція	reagálás
реакція	reakció
реакція	reakciók
моделювання	modellezési
моделювання	szimuláció
версій	változatok
алі	ali
редакція	kiadás
самий	ugyanez
самий	ugyanaz
розміщено	helyezett
розміщено	elhelyezett
зали	terem
зали	hall
зали	csarnok
пристрої	eszközök
пристрої	berendezések
пристрої	készülékek
документ	doki
документ	okmány
документ	okirat
документ	dokumentum
символи	jelek
символи	jelölések
символи	szimbólumok
символи	szimbólum
символи	karakterek
символи	szereplők
крізь	keresztül
крізь	át
індія	india
весілля	esküvő
весілля	esküvőn
весілля	esküvőre
складова	összetevő
складова	hozzávaló
конференція	konferencia
конференція	konferencián
стверджує	állítások
стверджує	követelés
стверджує	követelések
стверджує	igények
зазнали	szenvedett
регіонах	régiói
регіонах	régiók
королева	királynő
королева	queen
королева	dáma
королева	királyné
школах	iskolákban
школах	iskolák
школах	iskola
монета	érme
математичних	matematika
математичних	matematikai
продукт	termék
формули	képletek
формули	képletek
британська	britek
британська	angol
британська	brit
дух	szellem
дух	lélek
єгипет	egyiptom
помилок	hibái
готель	fogadó
готель	inn
готель	szálló
готель	szálloda
готель	hotel
сучасне	modern
сучасне	korszerű
сучасне	kortárs
новини	hírek
новини	hír
мінськ	minszk
космос	kozmosz
космос	koszmosz
кулі	gömbök
кулі	léggömb
кулі	lufi
кулі	golyó
кулі	töltények
кулі	golyók
вчитель	tanárnő
вчитель	tanár
вадим	vadim
корисні	hasznos
корисні	segítőkész
корисні	hasznos
свобода	szabadság
свобода	szabadság
внутрішні	belső
критиків	kritikusok
коефіцієнт	együttható
коефіцієнт	gini
коефіцієнт	arány
коефіцієнт	sztriptíz
коефіцієнт	faktor
коефіцієнт	tényező
вийти	kilépés
вийти	kilépő
вийти	kijárat
верхні	felső
конго	kongói
молода	fiatalok
молода	fiatal
молода	fiatalos
диск	korong
диск	lemez
диск	lemezt
диск	korong
диск	lemez
диск	lemezt
русь	rus
арденни	ardennes
сона	sona
місцевий	helyi
хуан	juan
хуан	huang
зберегти	mentés
зберегти	megmenteni
зберегти	mentése
душу	lélek
душу	soul
душу	lelkem
душу	lelked
молодь	fiatalok
молодь	ifjúsági
молодь	fiatalság
молодь	ifjúság
рівне	egyenlők
рівне	egyenlőek
рівне	egyenlő
міді	réz
японська	japán
японська	japánok
особливий	különleges
особливий	speciális
прага	prága
прага	prágai
вікна	windows
вікна	ablakok
вікна	ablak
семен	sperma
семен	ondó
семен	szemjon
алгоритм	algoritmust
алгоритм	algoritmus
ріг	rog
ріг	rih
ріг	szarva
ріг	kürt
ріг	horn
позицій	pozíciók
позицій	pozíció
дем	dem
норм	norma
норм	norm
поляків	lengyelek
андерсон	anderson
воював	harcolt
воював	küzdött
худоби	sikerült
атмосфера	légkör
атмосфера	atmoszféra
атмосфера	hangulat
діяти	aktus
діяти	felvonás
щастя	boldogság
щастя	boldogságot
землею	föld
землею	talaj
десяти	tíz
коротка	rövid
коротка	alacsony
коротка	röviden
намагалися	próbálta
намагалися	próbáltam
намагалися	törekedni
джо	joe
адам	ádám
адам	adam
берегах	shores
стрільби	lövöldözés
стрільби	lő
стрільби	lövés
стрільби	forgatás
шукати	keresés
канадський	kanadai
зелені	zöld
зелені	zöldek
секції	részleg
секції	szakasz
секції	szekció
переклади	fordítás
переклади	fordítások
заповідник	tartalék
заповідник	tartalékot
іль	île
іль	sziget
іль	isles
туреччина	pulyka
туреччина	törökország
показав	mutatta
показав	mutatott
показав	megmutatta
переїхала	elköltözött
переїхала	költözött
прийняти	elfogadni
прийняти	elfogadom
розслідування	nyomozni
розслідування	vizsgálat
розслідування	nyomozás
розслідування	kivizsgálás
ресурс	erőforrás
ресурс	forrás
місцями	időnként
місцями	alkalmanként
місцями	esetenként
удар	ütés
удар	ütés
удар	találat
удар	ütés
автобус	busz
автобус	autóbusz
автобус	busszal
переговори	tárgyalási
переговори	tárgyalni
переговори	tárgyalások
компоненти	alkatrész
компоненти	komponensek
компоненти	alkatrészek
компоненти	összetevők
александр	alexandre
призначена	hozzárendelve
призначена	kijelölt
літери	leveleket
літери	betűk
літери	levelek
літери	karakterek
літери	szereplők
сценарій	forgatókönyv
сценарій	forgatókönyvet
сценарій	forgatókönyv
сценарій	forgatókönyv
сценарій	forgatókönyvet
мюнхен	münchen
бійців	harcosok
бійців	vadászok
бек	beck
зразки	mintavétel
зразки	minta
зразки	minták
зразки	mintákat
сполуки	összetett
сполуки	vegyület
албанії	albánia
анрі	henri
анрі	henrik
анрі	henry
каже	mondja
трон	trón
трон	trónt
квартира	lakás
квартира	apartman
ато	ato
баку	baku
ваги	súlytalan
ваги	súlyokat
фізик	fizikus
враховуючи	tekintve
португалія	portugália
припущення	találgatás
припущення	találgatás
припущення	sejtés
припущення	feltételezve
припущення	megérzés
припущення	állítás
дошка	deszka
дошка	fedélzeten
дошка	tábla
рівнів	szintek
рівнів	szint
долі	végzet
долі	sors
проспект	avenue
проспект	sugárút
твердження	nyilatkozat
твердження	nyilatkozata
твердження	kimutatás
твердження	állítás
твердження	kijelentés
поранений	sérültek
поранений	sérült
поранений	megsérült
поранений	sérült
поранений	sebesült
торгівля	kereskedés
торгівля	kereskedés
торгівля	kereskedés
торгівля	csere
торгівля	kereskedelem
торгівля	kereskedelmi
королеви	queens
випадково	véletlenszerűen
випадково	véletlenül
вшанування	becsület
вшанування	megtiszteltetés
звернення	párok
звернення	párokat
звернення	alanyok
звернення	témák
звернення	fellebbezési
звернення	fellebbezés
звернення	ellenvetés
хімічні	kémiai
заводи	üzemek
заводи	növények
заводи	növény
долю	végzet
долю	sors
введено	bevitt
введено	belépett
введено	beléptem
введено	lépett
культ	szekta
річ	izé
річ	dolog
рнк	rns
природа	jelleg
природа	természet
найбільшу	legnagyobb
стояв	állt
стояв	álltam
суму	összeg
суму	összeg
тіл	holttestek
тіл	hullák
тіл	testek
тіл	szervek
ізраїль	izraeli
ізраїль	izrael
клан	klán
поєднання	kombináció
єгипті	egyiptom
реконструкції	újjáépítési
конфлікти	konfliktusok
конфлікти	konfliktus
знав	tudtam
знав	tudta
макс	max
урахуванням	érzékeny
урахуванням	érzékenyek
урахуванням	kényes
служить	alkalmazott
служить	alkalmazottak
служить	munkavállaló
служить	munkatárs
служить	szolgálja
служить	szolgál
споживання	fogyasztása
споживання	fogyasztás
споживання	fogyasztásra
споживання	felhasználás
згадки	említ
каплиця	kápolna
динамо	dinamo
компонентів	alkatrész
компонентів	komponensek
компонентів	alkatrészek
компонентів	összetevők
конгресу	kongresszus
виявив	felfedezte
виявив	felfedezett
призначені	hozzárendelve
призначені	kijelölt
призначені	kijelölt
призначені	előforduló
працівники	dolgozók
працівники	munkavállalók
працівники	munkások
працівники	alkalmazottak
працівники	munkavállalók
працівники	foglalkoztatottak
працівники	munkatársak
заняття	tevékenységei
заняття	tevékenységek
заняття	tevékenység
марокко	marokkóban
марокко	marokkó
висновок	cáfolni
захворювань	betegségek
вільна	freestyle
вільна	ingyenes
вільна	ingyen
вільна	free
вільна	szabad
георгія	george
георгія	györgy
продукція	előállítás
продукція	gyártás
продукція	termelés
продукція	termelési
продукція	termékek
продукція	termék
продукція	termékeket
предмет	alany
предмет	figyelemmel
предмет	tárgy
відкрили	megnyitott
відкрили	megnyílt
потенціал	potenciális
потенціал	lehetséges
потенціал	potenciál
потенціал	lehetőség
губернатор	kormányzó
студія	studio
студія	stúdió
сума	összeg
сума	összeg
правом	hatóság
десятиліття	évtized
десятиліття	évtizedben
десятиліття	évtizede
доба	kor
доба	életkor
концепція	elképzelés
концепція	koncepció
концепція	fogalom
концепція	fogantatás
фінляндія	finnország
розміщені	tervezett
розміщені	szándékolt
біології	biológia
кваліфікації	végzettség
кваліфікації	képesítés
звичайна	szokásos
звичайна	normális
звичайна	normál
ботанічний	botanikus
яєць	inkubációs
відбувалися	történik
величина	nagysága
виступала	végrehajtott
виступала	elvégzett
відтворення	lejátszás
відтворення	játszik
відтворення	játszom
править	uralma
править	uralom
схеми	tervrajzokat
схеми	séma
схеми	séma
можливе	lehetséges
сильний	heavy
сильний	súlyos
сильний	nehéz
сильний	erős
сильний	erősek
виконується	futás
виконується	fut
виконується	futó
виконується	futok
архієпископ	érsek
оголошення	bejelentés
оголошення	közlemény
оголошення	nyilatkozatok
оголошення	hirdetések
оголошення	hirdetés
оголошення	hirdetéseket
оголошення	titkosított
оголошення	titkos
оголошення	nyilatkozat
оголошення	nyilatkozata
розробку	fejlődő
розробку	fejlesztése
постачання	beszerzés
постачання	közbeszerzési
постачання	közbeszerzés
постачання	ellátási
постачання	utánpótlás
постачання	ellátás
постачання	kínálat
громадянин	polgár
громадянин	állampolgár
громадянин	polgárok
старше	idősebbek
старше	öregebb
старше	idősebb
старше	régebbi
форт	erőd
форт	fort
удару	ütés
бойовий	harcok
бойовий	harc
бойовий	harcol
бойовий	küzdelem
бойовий	verekedés
бойовий	harcolni
бачив	láttam
бачив	látta
бачив	látták
бачив	láttam
бачив	látta
бачив	fűrész
любить	imád
любить	szereti
любить	szeret
едуард	edward
едуард	eduard
цілий	egészben
цілий	egész
дер	der
ірану	iráni
ірану	irán
бразилія	brazília
ремонт	javítási
ремонт	javítást
ремонт	javításra
ремонт	javítás
ремонт	javítások
ремонт	javítás
широке	tág
широке	széles
мінімум	minimum
мінімум	minimális
мінімум	legkisebb
мінімум	minimálisan
додатково	ezenfelül
додатково	továbbá
додатково	fejlett
додатково	haladó
додатково	előrehaladott
роберта	roberta
бачити	látni
бачити	látván
бачити	látva
джек	jack
ворогів	ellenségek
ворогів	ellenségei
ворогів	ellenség
астроном	csillagász
екологія	ökológia
завоювання	hódítás
легенда	legendák
легенда	legendája
легенда	legenda
поверхня	felszín
поверхня	felület
поверхня	felszíni
спортсмени	sportolók
спортсмени	sportolók
випущено	kibocsátott
випущено	kiadott
випущено	kiadva
скульптура	szobor
скульптура	szobrok
бельгія	belgium
глибині	verem
глибині	gödör
сміт	kovács
сміт	smith
європейська	európai
хочу	akarsz
хочу	akar
хочу	akarod
хочу	akarom
солі	só
солі	sót
солі	sós
архітектурний	építészet
архітектурний	építészeti
півострів	félsziget
марі	marie
марі	mária
марі	mari
маєток	firefly
зброєю	fegyver
зброєю	fegyverek
могили	sír
могили	graves
могили	sírba
могили	sír
зусилля	erőfeszítéseket
зусилля	erőfeszítés
зусилля	erőfeszítések
зусилля	erőkifejtés
зусилля	erőfeszítés
зусилля	erőfeszítések
кавалер	elvárás
кавалер	elvárások
основне	elsődleges
основне	primer
основне	alapvető
основне	fő
основне	main
основне	főbb
співаки	énekesek
тер	ter
варшава	varsó
східні	kelet
східні	keleti
речей	dolgok
речей	dolgokat
факторів	tényezők
ураження	érintett
ураження	érintettek
їхня	övék
зеландії	zéland
євреї	zsidók
євреї	izraeliták
опера	opera
опера	operát
вчителів	tanárok
переслідування	zaklatás
переслідування	törekvés
переслідування	üldözés
каліфорнії	ucla
венеції	velencei
венеції	velence
активні	aktív
активні	aktívak
суспільно	felkészült
суспільно	elkészítve
суспільно	előkészítve
суспільно	elkészített
математик	matematikus
польською	lengyel
задачі	feladatai
задачі	feladatok
задачі	állás
задачі	állások
задачі	munkahelyek
задачі	feladat
реал	real
реал	valós
реал	igazi
реал	valódi
житомир	zsitomir
гірський	hegyen
гірський	hegyi
гірський	hegy
гірський	hegyek
хребта	csigolyák
хребта	ridge
перейменовано	átnevezték
квіти	virágok
квіти	virág
квіти	virágot
поставити	rakd
поставити	tedd
поставити	sorba
поставити	sor
поставити	sorban
засідання	gyűlés
засідання	találkozás
засідання	találkozó
засідання	megbeszélés
лекції	előadások
лекції	előadás
камери	kamera
камери	fényképezőgép
камери	kamerák
друг	barát
друг	barátom
ремонту	javítások
ремонту	javítás
символізує	szimbolizálja
майстра	mágus
майстра	varázsló
портрети	portrék
протистояння	ellenzéki
протистояння	ellenzék
роти	rota
болгарія	bulgária
постійного	tartósan
постійного	kitartó
аргументи	érvek
ефективність	hatékonyság
ефективність	hatékonysága
ефективність	hatékonyságát
ефективність	hatékonyság
ефективність	előadás
ефективність	teljesítmény
драматичний	dráma
драматичний	drama
переробки	újrahasznosítás
найвища	legmagasabb
якісь	bármelyik
якісь	bármely
якісь	bármilyen
аварії	ütközés
аварії	baleset
аварії	crash
правий	jobbra
хай	hai
хай	hosszú
хай	engedd
мін	ming
мін	aknák
мін	min
судді	judge
судді	bíró
судді	bírók
судді	zsűri
судді	bírák
фабрика	gyár
фабрика	gyári
фабрика	üzem
фабрика	gyárban
рота	rota
рота	szád
рота	száj
носили	viselt
носили	kopott
офіційні	hivatalos
офіційні	tisztviselő
схожий	hasonlít
океан	óceán
океан	ocean
хору	glee
сусідніх	szomszédos
проходила	tompított
проходила	múló
дитинства	gyermekkori
дитинства	gyerekkorom
дитинства	gyermekkorom
дитинства	gyerekkori
секунд	másodpercek
секунд	másodperc
визнав	elismerte
визнав	elismert
оборону	védelem
оборону	védekezés
оборону	védelmi
адміністратора	adminisztrátor
адміністратора	ügyvezető
адміністратора	ügyintéző
адміністратора	tisztviselő
ближче	közelebb
супутник	műholdas
супутник	műhold
супутник	szputnyik
супутник	hold
супутник	holdon
супутник	holdat
супутник	moon
повстанців	felkelők
повстанців	lázadók
замки	kastélyok
замки	zárak
показники	számadatok
показники	számok
показники	figurák
яскраво	lenyűgöző
малюнок	rajza
малюнок	rajz
малюнок	rajzol
адмірал	admirális
чорних	feketék
зрозуміти	értem
дивись	nézd
злиття	egyesülni
злиття	fúzió
злиття	fúziós
злиття	szövés
злиття	egyesülő
відгуки	értékelések
відгуки	vélemények
відгуки	visszajelzés
перевірки	vizsgálatok
перевірки	tesztek
перевірки	hitelesítés
перевірки	ellenőrzés
перевірки	ellenőrzések
основа	alap
основа	bázis
запрошення	meghívni
запрошення	meghívó
запрошення	meghívás
запрошення	meghívást
запрошення	meghívókat
запрошення	meghívó
запрошення	meghívó
запрошення	meghívás
запрошення	meghívást
запрошення	meghívó
запрошення	felkéri
запрошення	meghívókat
запрошення	meghívás
туризм	turizmus
туризм	idegenforgalom
демократична	demokratikus
демократична	demokrata
напад	támadás
напад	támadás
основ	alapítványok
пана	pana
пана	panna
композиція	pálya
композиція	vágány
композиція	nyomon
композиція	összetétel
композиція	összetétele
конституція	alkotmány
ночі	éjszakák
ночі	éjszakánként
ночі	éj
ночі	este
ночі	éjjel
ночі	éjszaka
професійний	szakmai
професійний	profi
професійний	professzionális
імовірно	feltehetőleg
імовірно	állítólag
росіян	oroszok
рахунку	pontszám
перепис	népszámlálás
дивіться	óra
дивіться	vigyázz
дивіться	nézd
включно	beleértve
включно	inkluzív
включно	befogadó
повинно	kéne
повинно	kellene
використані	használt
використані	felhasznált
рамки	keret
рамки	keretek
рамки	kereteket
рамки	határ
рамки	határon
рамки	határokon
лісі	erdőben
лісі	erdő
лісі	erdők
досягла	elérte
досягла	elért
захопити	elfogni
мереж	hálózatok
храмів	templomok
ікони	ikonok
риба	halak
