から	nga
テロリスト	terorist
テロリスト	terrorist
テロリスト	terroristi
テロリスト	terroristët
テロリスト	terroristë
バーンズ	barnes
バーンズ	burns
バーンズ	bërns
バーンズ	djeg
管理人	admin
管理人	administratori
管理人	administrator
管理人	administratorët
管理人	administratorët
管理人	administratori
持ち込み	mbajnë
持ち込み	mbart
持ち込み	sille
持ち込み	sjellë
持ち込み	sjelli
持ち込み	sillni
持ち込み	qet
サンガ	sanga
コスチューム	kostumi
コスチューム	kostum
コスチューム	kostumet
コスチューム	kostume
カージナルス	kardinalët
波動	valë
波動	vala
波動	vale
エアバス	airbus
ボリス	boris
サンバ	samba
地主	pronar
チキン	pule
チキン	pula
チキン	pulë
インデックス	indeksi
インデックス	treguesi
インデックス	indekset
中道	moderuar
コールド	ftohte
コールド	ftoft
コールド	ftoht
コールド	ftohet
コールド	ftohtë
プライス	çmimi
プライス	cmim
プライス	cmimi
プライス	çmim
プライス	price
ハロルド	harold
待遇	trajtim
待遇	trajtimi
北極	arktik
北極	arktikut
フレンチ	frëngjisht
フレンチ	frengjisht
フレンチ	francez
フレンチ	franceze
すごい	super
すごい	fantastike
すごい	amazing
すごい	mahnitese
すごい	fantastike
吹雪	dëbore
ライプツィヒ	leipzig
日比谷	hibiya
アダムズ	adams
ジュース	lëng
ジュース	lëngu
ジュース	lëngje
ジュース	lëngjet
ルージュ	rouge
従兄弟	kushuri
従兄弟	kushëri
従兄弟	kushuriri
用心棒	pinte
ギルド	esnafi
回生	rigjeneruese
ニュルンベルク	nürnberg
ニュルンベルク	nuremberg
ブラザー	vëllai
ブラザー	vellai
ブラザー	vllai
ブラザー	vëlla
チューリッヒ	zürich
チューリッヒ	zurich
内線	shtrirja
内線	shtyrje
内線	zgjatje
ルクス	lux
ステッカー	afishe
ステッカー	ngjitëse
浅い	cekët
カブ	këlysh
パウル	pali
パウル	paulin
パウル	pol
パウル	paul
ハンドボール	hendboll
ハンドボール	hendbollit
オークス	lisave
オークス	dushku
オークス	oaks
オークス	lisat
エッグ	vezë
エッグ	vezët
エッグ	veza
エッグ	vezë
エッグ	veze
更生	rehabilitim
更生	rehabilitimi
スキン	lëkurat
スキン	lëkurë
スキン	lëkura
スキン	lëkurën
まさし	masashi
パース	perth
エマ	emma
エマ	ema
ヌード	nudo
ヌード	lakuriq
ヌード	trupat
公害	ndotje
公害	ndotja
コペンハーゲン	copenhagen
コペンハーゲン	kopenhagenit
コペンハーゲン	kopenhagen
コペンハーゲン	kopenhagë
りんご	molla
りんご	molle
りんご	molla
りんご	apple
りんご	mollë
ヒカル	hikaru
インフルエンザ	gripi
インフルエンザ	gripit
インフルエンザ	grip
インフルエンザ	gripi
インフルエンザ	gripit
イラ	ila
関税	tarifë
関税	tarifa
関税	tarifat
関税	tarifave
オーボエ	oboe
毒性	toksike
毒性	toksik
毒性	helmimin
メカニズム	mekanizmat
メカニズム	mekanizma
メカニズム	mekanizëm
メカニズム	mekanizmi
やさしい	lehtë
やさしい	avash
ネギ	presh
燃える	digjem
燃える	digjet
燃える	djeg
体質	kushtetutë
体質	kushtetuta
体質	kushtetutën
体質	kushtetutës
イヌ	qeni
イヌ	qen
イヌ	qenit
苦しみ	vuajtje
苦しみ	vuajtjet
苦しみ	vuan
苦しみ	vuajtja
苦しみ	vuajtjeve
キノコ	kërpudha
キノコ	kërpudhë
グラン	gran
厚い	trasha
ボア	boa
麻痺	paraliza
オリンピア	olimpia
クラウス	klaus
証人	dëshmitarët
証人	dëshmitarë
証人	dëshmitarëve
証人	dëshmitare
証人	dëshmitar
証人	dëshmitari
証人	dëshmoni
石碑	stele
賞賛	admirim
賞賛	falenderimi
賞賛	lavdërim
シリアル	serial
シリアル	seriale
シリアル	drithëra
シリアル	drithi
シリアル	drithërat
子育て	prindërore
ウィンドウ	dritare
ウィンドウ	dritarja
乱闘	rrahje
乱闘	përleshje
乱闘	kacafytje
聴く	dëgjo
バーバラ	barbara
遊ぶ	luaj
遊ぶ	luaje
遊ぶ	play
決済	pagesat
決済	pagesa
決済	vendbanimi
決済	pagesën
決済	pagesë
決済	pagese
決済	pagesa
サニー	sani
嫉妬	xheloze
嫉妬	xheloz
嫉妬	xhelozia
嫉妬	xhelozi
ディスコ	disko
ブタ	derrave
ブタ	derrat
ブタ	derra
ブタ	derr
ブタ	derri
ノーマン	norman
尾翼	bishti
尾翼	bisht
退却	tërheqje
退却	terheqje
大場	oba
悪意	urrejtjen
屋台	tezga
伝導	përçueshmërisë
受け取る	marrin
アーロン	harun
アーロン	aaron
アーロン	haruni
アーロン	harunin
アーロン	aron
アンチ	anti
ベストセラー	bestseller
ピコ	pico
葉月	hazuki
タックル	trajtuar
壁画	murale
壁画	mural
エンブレム	emblema
エンブレム	emblemat
エンブレム	emblema
エンブレム	stema
素敵	kendshem
素敵	bukur
素敵	nice
思想家	mendimtarë
ピクセル	piksel
コントローラ	kontrollorët
コントローラ	controller
コントローラ	kontrollues
外科医	kirurg
外科医	kirurgu
伝送	transmetim
伝送	transmetimi
木戸	kido
トロイ	trojës
トロイ	troy
気体	benzina
気体	gazin
気体	gas
気体	gaz
気体	gazi
気体	gazet
処罰	dënon
処罰	ndëshkuar
処罰	dënojë
処罰	dënoj
処罰	dënimi
処罰	dënim
処罰	denimi
処罰	denim
処罰	dënohet
ロータス	lotus
キャンセル	anulluar
キャンセル	anuluar
キャンセル	anulluar
キャンセル	anuluar
ウィキ	wiki
リスボン	lisbonës
剥奪	privuar
掘削	gërmimi
掘削	gërmimet
掘削	shpimet
ボリビア	bolivian
ボリビア	bolivi
悪夢	ankthe
悪夢	ankthet
悪夢	makth
悪夢	ankth
演目	programe
演目	programet
標準化	standardizim
チェルシー	çelsi
チェルシー	chelsea
ナンシー	nensi
ナンシー	nancy
カタール	katari
カタール	katar
解読	deshifroj
ゲイリー	geri
ゲイリー	gary
やまと	yamato
出血	gjakosur
出血	gjakderdhje
タンゴ	tango
濡れ	lagur
濡れ	lagësht
濡れ	lag
ロンド	rondo
キックボクシング	kikboksit
台北市	taipei
諮問	këshillim
諮問	konsultim
諮問	këshillimi
火事	zjarr
火事	zjar
オアシス	oaza
クウェート	kuvajti
クウェート	kuvajt
疲労	lodhshme
疲労	lodhja
疲労	lodhje
疲労	lodhjen
疲労	lodhjen
疲労	lodhja
国々	shtetet
国々	vendeve
国々	shtete
国々	vendet
ディー	dee
内訳	avari
内訳	dështime
ジャイアント	gjigant
ジャイアント	gjiganti
ジャイアント	gjigande
ジャイアント	gjigand
ジャイアント	gjigandi
バディ	shoku
バディ	buddy
出願	aplikimin
出願	aplikimi
出願	program
出願	aplikim
ウォーレン	warren
銃弾	plumbin
銃弾	plumb
銃弾	plumbi
妥協	kompromis
妥協	kompromisi
妥協	kompromisin
ピストン	piston
抗体	antitrupa
抗体	antibody
トモ	tomo
風船	balon
風船	balona
おばさん	teze
おばさん	tezes
おばさん	halla
リターン	kthen
リターン	kthim
リターン	kthimi
ユーラシア	euroazisë
安定性	stabilitetin
安定性	stabilitet
安定性	stabiliteti
コメディアン	komedian
フェリックス	feliks
フェリックス	felix
エレクトロニクス	elektronikë
エレクトロニクス	elektronike
パトロール	patrulla
パトロール	patrullë
クレーター	kratere
クレーター	krater
キャピタル	kryeqyteti
キャピタル	kapitali
キャピタル	kryeqytet
キャピタル	capital
キャピタル	kapital
チャット	biseda
チャット	chat
チャット	bisedë
糖尿病	diabetit
糖尿病	diabet
糖尿病	diabeti
ディズニーランド	disneyland
エルフ	elf
バーガー	burger
バーガー	hamburger
カリウム	kalium
サバイバル	mbijetese
サバイバル	mbijetesa
サバイバル	mbijetesë
シックス	gjashte
シックス	gjasht
シックス	gjashtë
シックス	gjashta
蛍光	fluoreshente
可愛い	lezetshëm
可愛い	goxha
可愛い	bukur
スピリット	shpirt
スピリット	shpirti
グアム	guam
民兵	milicia
側室	konkubinë
ルター	luther
ジュリアン	julian
受領	faturë
チャーチル	churchill
モモ	pjeshke
モモ	pjeshka
モモ	momo
モモ	pjeshke
モモ	pjeshka
モモ	pjeshkë
コンボ	kombinim
コンボ	kombinimi
コンボ	combo
デンバー	denver
感度	ndjeshmëri
正午	mesditë
正午	mesditë
ハント	hunt
ハント	gjueti
ドレスデン	dresden
欠席	mungese
欠席	mungesa
欠席	mungesen
欠席	munges
欠席	mungesë
口座	llogarie
口座	llogari
口座	llogarinë
口座	llogaria
批准	ratifikimin
批准	ratifikimit
説教	predikimet
説教	predikim
フルーツ	frut
フルーツ	fruti
フルーツ	fruta
フルーツ	fruta
フルーツ	fruti
フルーツ	pemë
フルーツ	frytet
カウンティ	qark
カウンティ	qarku
カウンティ	qarkun
カウンティ	qarqe
チャネル	kanale
チャネル	kanalet
チャネル	kanal
チャネル	kanali
チャネル	channel
尾根	ridge
ウェスタン	perëndimore
ウェスタン	perëndimor
ウェスタン	perendimi
スキャン	skanimi
スキャン	skanimi
スキャン	skanim
敬意	rrespekt
敬意	respekt
敬意	respect
オリエンタル	oriental
鋭い	fiks
鋭い	sharp
小谷	kotani
お茶	tea
お茶	çaji
お茶	çaj
お茶	qaji
お茶	caji
クローズ	afer
クローズ	afër
クローズ	mbyll
正一	shoichi
ダイナマイト	dinamit
ダイナマイト	dinamiti
コリンズ	collins
飲む	pish
飲む	pija
飲む	pirja
飲む	pihet
飲む	pi
飲む	pije
飲む	pi
飲む	pish
飲む	pini
飲む	pija
オークション	ankand
オークション	ankandet
ポータブル	portative
モンロー	monro
モンロー	monroe
トラップ	kurthi
トラップ	kurthë
トラップ	grackë
トラップ	kurth
トラップ	kurthet
トラップ	kurthe
ローテーション	rrotullimi
プリズム	prizmit
フェアリー	zane
フェアリー	zana
フェアリー	zanë
ポット	tenxhere
ポット	pot
マッカーサー	macarthur
ハチ	bletë
ハチ	bletëve
ハチ	bletët
ミッチェル	mitchell
カルト	kulti
カルト	kult
消える	zhduket
消える	zhduken
消える	zhduket
消える	zhdukem
テンション	tension
テンション	tensioni
テンション	tensionin
個別に	individualisht
ジャスト	vetëm
ジャスト	vetem
ジャスト	thjesht
ジャスト	veq
フォーカス	focus
フォーカス	fokusi
ナムコ	namco
分化	diferencimin
ウエスタン	perëndimore
ウエスタン	perëndimor
ウエスタン	perendimi
ラトビア	letonia
ラトビア	letoneze
スタンプ	pullë
スタンプ	vulë
スタンプ	vula
スタンプ	afishe
スタンプ	ngjitëse
スタンプ	trung
スタンス	qëndrim
発令	lëshimi
激戦	ashpër
激戦	egër
停滞	stanjacion
停滞	linte
スリップ	rrëshqitje
カブス	këlyshët
照射	ekspozim
照射	ekspozimi
照射	ekspozimin
クルーザー	cruiser
江藤	eto
アーカンソー	arkansas
パッド	pad
マナー	sjelljet
マナー	mirësjellja
バットマン	batman
裁定	qeverisëse
裁定	vendimi
タイル	pllakash
タイル	pllaka
螺旋	helix
ホフマン	hofman
ホフマン	hoffman
ホフマン	hofman
ホフマン	hofmann
レジスタ	regjistron
レジスタ	regjistrat
レジスタ	regjistrohen
レジスタ	regjistri
レジスタ	regjistër
ピュア	pastër
蒸留	distiluar
フレイ	frei
ミッドフィールダー	mesfushor
ミッドフィールダー	mesfushori
ミッドフィールダー	mesfushorin
ブーツ	buti
ブーツ	but
ブーツ	çizmet
ブーツ	çizme
出版物	botime
出版物	botimet
出版物	botim
出版物	botimi
出版物	publikimin
出版物	publikimi
ヒューズ	hughes
ヒューズ	fitil
問い合わせ	hetimet
問い合わせ	hetime
問い合わせ	hetimet
問い合わせ	kërkimet
連帯	solidariteti
連帯	solidaritet
ポーター	porter
帰宅	shtëpi
帰宅	shtëpia
帰宅	shtepi
千鳥	chidori
メイキング	bërja
メイキング	making
エフェクト	efektet
エフェクト	efekte
エフェクト	efekt
エフェクト	efekti
デス	vdekje
デス	vdekja
バター	gjalpi
バター	gjalpë
バター	gjalp
教職員	fakulteti
教職員	fakultet
教職員	fakultetit
教職員	fakultetin
結核	tuberkulozit
ヨルダン	jordanez
ヨルダン	jordani
ヨルダン	jordan
ヨルダン	xhordan
恵那	ena
コバルト	cobalt
起業	sipërmarrës
起業	sipërmarrjes
起業	sipërmarrjet
欠陥	mete
欠陥	defekt
未完	pambaruar
未完	papërfunduar
コブラ	kobra
コブラ	cobra
シスター	motër
シスター	sister
シスター	motra
グリル	grill
グリル	skara
グリル	pjek
脂肪	yndyrë
脂肪	fet
脂肪	trashë
脂肪	trash
回顧	retrospektive
アーネスト	ernest
眠る	gjumë
眠る	fli
眠る	gjum
眠る	gjumi
眠る	fle
眠る	flija
アスレチック	atletike
アスレチック	atletik
彼氏	dashurin
彼氏	frajer
エミー	amy
エミー	emi
迫害	persekutim
迫害	persekutuar
勧誘	joshje
手数料	komisioni
手数料	komision
手数料	tarifë
手数料	tarifat
手数料	pagesat
手数料	tarifa
バドミントン	badminton
ザック	zak
スクリプト	script
スクリプト	skenar
スクリプト	skenari
スクリプト	script
トライアングル	trekëndësh
トライアングル	trekëndëshi
フィニッシュ	mbaroj
異端	herezi
異端	heretike
真似	imiton
真似	imitojnë
フン	hun
ハス	lotus
メグ	meg
ボールド	guximtar
トッド	todi
トッド	tod
トッド	todd
入浴	lahesh
入浴	larja
入浴	banjë
入浴	banjo
入浴	dush
須磨	suma
ハング	hung
ハング	varur
ハング	vari
ハング	var
ハング	vem
流体	uji
流体	lëngje
流体	lëngjet
ジュネーヴ	gjenevë
ジュネーヴ	gjeneva
ハーバート	herbert
お菓子	ëmbëlsirat
お菓子	ëmbëlsira
未完成	pambaruar
未完成	papërfunduar
圭介	keisuke
オシ	osh
ブレーメン	bremen
チューブ	tub
チューブ	tube
ヒゲ	mjekra
林業	pyjore
林業	pyjeve
変装	maskim
変装	maskuar
軍需	armatimit
シグナル	sinjalet
シグナル	sinjalizon
シグナル	sinjale
シグナル	sinjal
シグナル	sinjali
オリーブ	ulliri
オリーブ	ullinj
オリーブ	ullinjtë
オリーブ	ullinjt
オリーブ	ulliri
面接	intervistë
面接	intervista
面接	interviste
ダイエット	dietave
ダイエット	diete
ダイエット	dietë
ダイエット	dieta
ダイエット	diet
ダイエット	diete
ダブリン	dublin
信念	besim
信念	besimi
信念	besim
信念	besime
信念	besimet
信念	bindjet
スチュアート	stjuart
ワイヤー	teli
ワイヤー	tela
ワイヤー	tel
ワイヤー	telin
ワイヤー	tela
ワイヤー	telat
アルブレヒト	albrecht
バレル	fuçi
バレル	goj
サンティアゴ	santiago
碑文	mbishkrim
碑文	objektet
一樹	kazuki
ブルターニュ	britani
審判員	gjyqtar
審判員	arbitër
審判員	arbitri
審判員	arbitrave
スレッド	bisedë
スレッド	muhabet
スレッド	bisede
スレッド	biseda
スレッド	bashkëbisedim
スレッド	fije
スレッド	fija
スレッド	biseda
スレッド	bisedat
ドラキュラ	drakula
ルネ	rene
ルネ	rene
桟橋	pier
亜鉛	zinkut
グラハム	graham
デューク	duku
デューク	duk
デューク	duka
デューク	dukë
語彙	fjalorin
語彙	fjalor
コーディネーター	koordinator
充電	akuzë
グラブ	kape
バーミンガム	birmingham
リリー	lily
リリー	lili
ワクチン	vaksinë
ワクチン	vaksina
監獄	burg
監獄	burgu
監獄	burgje
監獄	burgjet
監獄	burgjeve
売る	shet
売る	shes
売る	shit
ペーター	pjetër
ペーター	pjetri
ペーター	peter
ペーター	piter
買い物	pazar
買い物	blerje
買い物	pazari
買い物	shopping
買い物	blerjet
既婚	martuar
既婚	married
陽性	positive
陽性	pozitive
陽性	pozitivë
陽性	pozitiv
四十	dyzetë
四十	forty
四十	dyzet
エコー	eko
エコー	jehona
エコー	jehonë
スイング	swing
スイング	tunde
スイング	tund
コミュニティー	komunitet
コミュニティー	bashkësia
コミュニティー	komuniteti
施策	politikat
トラクター	traktorë
トラクター	traktori
トラクター	traktor
カリスマ	tonalitet
カリスマ	karizmatik
吹く	fryn
下着	mbathje
ドキドキ	emocionuese
驚き	befasi
驚き	surprizë
ジェフリー	jeffrey
ジェフリー	xhefri
ジェフリー	jeffery
廃墟	shkatërrim
廃墟	prish
廃墟	gërmadhat
廃墟	rrënoja
廃墟	rrënojat
深度	thellësia
深度	thellësi
配当	shpërndarje
配当	shpërndarja
故意	dashje
故意	qëllimshme
故意	qëllimshme
故意	qëllimisht
故意	qëllimisht
ニコ	niko
ニコ	niko
クロム	kromit
クロム	kromi
生き方	jetese
預言	profeci
預言	profecia
預言	profecinë
掲示	postimin
掲示	postimi
掲示	buletini
パスポート	pasaportat
パスポート	pasaporta
パスポート	pasaportave
パスポート	pasaportën
パスポート	pasaporta
パスポート	pasaportë
カロリー	kalori
カロリー	kalori
消化	tretjen
ヘビ	gjarpër
ヘビ	gjarpri
ヘビ	gjarpëri
ヘビ	gjarpërinj
ヘビ	gjarpërinjtë
膨張	zgjerim
膨張	zgjerimi
残酷	mizor
残酷	mizore
ペナルティ	penallti
フェンス	gardhi
フェンス	gardhin
フェンス	gardh
船員	marinari
船員	marinar
フォレスト	forrest
フォレスト	pyll
フォレスト	pylli
見習い	nxenes
見習い	nxënës
見習い	nxënësi
黙示録	apokalipsit
枢機卿	kardinali
枢機卿	kardinal
メソッド	metodë
メソッド	metoda
メソッド	metodën
メソッド	metode
メソッド	metoda
メソッド	metodat
賭博	kumar
賭博	bixhoz
賭博	kumari
賭博	bixhozi
コップ	kupa
コップ	filxhan
コップ	kupe
コップ	cup
コップ	kupë
からくり	karakuri
母国	atdhe
視界	dukshmërinë
ニッケル	nikel
反響	jehonte
反響	eko
反響	jehona
反響	jehonë
プラットホーム	platformë
プラットホーム	platforma
プラットホーム	platformën
カルチョ	calcio
スーザン	suzana
スーザン	suzan
スーザン	susan
ハイチ	haiti
ハイチ	haitian
洗浄	laj
洗浄	larje
洗浄	pastrim
洗浄	pastrimi
不祥事	skandal
不祥事	skandali
不祥事	skandalet
不祥事	skandale
委任	delegacion
委任	delegacioni
委任	mandat
委任	mandatin
委任	mandati
祭壇	altar
祭壇	altari
祭壇	altarin
スライダー	ski
シエラ	sierra
シエラ	siera
新一	shinichi
ボローニャ	bologna
ヤギ	dhia
ヤギ	dhie
ヤギ	dhi
ヤギ	dhi
ヤギ	dhitë
ワークショップ	puntorit
ワークショップ	seminari
ワークショップ	seminar
ワーグナー	wagner
金庫	sef
金庫	sigurt
金庫	permasat
被告人	akuzuar
被告人	akuzuan
被告人	akuzoi
バトン	skeptrin
バトン	baton
睡眠	gjumë
睡眠	fli
睡眠	gjum
睡眠	gjumi
睡眠	fle
睡眠	flija
洗濯	laj
洗濯	larje
洗濯	rrobat
リヒャルト	richard
リヒャルト	riçard
裏側	mbrapa
裏側	kthy
裏側	prapa
レズビアン	lesbike
レズビアン	lesbike
チャップリン	chaplin
祝福	bekim
祝福	bekime
祝福	bekimi
祝福	bekimin
祝福	bekimet
祝福	bekuar
祝福	blessed
林檎	molle
林檎	molla
林檎	apple
林檎	mollë
ケット	ket
ロナルド	ronald
ランニング	vrapimi
ランニング	vrapon
ランニング	vrapim
ランニング	vrap
届出	njoftim
レスキュー	shpëtimi
レスキュー	shpëtim
土居	doi
委嘱	delegacion
委嘱	delegacioni
委嘱	komisioni
委嘱	komision
アンドレア	andrea
パンダ	panda
ハク	hakun
冗談	mahi
冗談	shaka
冗談	tallesh
冗談	hajgare
お気に入り	favorite
お気に入り	favorit
お気に入り	fave
お気に入り	favoritët
お気に入り	preferuar
お気に入り	favorit
お気に入り	favoritët
ロッカー	dollap
シェーン	shane
シェーン	sein
ダイナミック	dinamik
ダイナミック	dinamike
エリオット	eliot
エリオット	elliot
フットサル	futsal
消去	fshije
消去	fshij
ストライカー	sulmues
ストライカー	sulmuesi
真木	maki
ハンプシャー	hampshire
テント	tenda
テント	çadra
テント	shqiptareve
テント	tenda
テント	tendën
テント	tendë
リソース	burimi
リソース	burime
リソース	burimet
リソース	burimesh
粛清	spastrim
粛清	spastrimi
セリ	sei
崇拝	adhurimi
崇拝	adhurim
値段	çmimi
値段	cmim
値段	cmimi
値段	çmim
値段	price
藤森	fujimori
快適	rehat
快適	rehat
足跡	gjurmë
ロベール	robert
ロベール	roberti
バスケ	basketball
バスケ	basketbollit
バスケ	basketboll
バスケ	basketbolli
獣医	veteranët
獣医	veteriner
獣医	veterani
獣医	veterinar
獣医	veteriner
ヴァージン	virgjër
ヴァージン	virgjëresha
ヴァージン	virgjëreshë
帝政	empire
帝政	perandori
帝政	perandoria
動揺	merzitur
タブレット	tablet
タブレット	tabletë
タブレット	pllakën
神学校	seminari
麻酔	anestezi
人魚	sirenë
人魚	sirena
人魚	sirene
ジュエル	perle
ジュエル	margaritar
ジュエル	xhevahir
ジュエル	xhevahiri
サンチェス	sanchez
サンチェス	sánchez
目的地	destinacion
目的地	destinacionin
目的地	destinacioni
マルチメディア	multimediale
オーラ	aura
ディープ	thelle
ディープ	thell
ディープ	deep
ディープ	thellë
マリアナ	mariana
アマゾン	amazon
年数	vjet
年数	vite
年数	vitet
サイコロ	zari
サイコロ	zare
不自然	panatyrshme
コロナ	korona
切符	biletat
切符	bileta
切符	bileta
切符	biletë
教義	dogma
教義	doktrina
オメガ	omega
富豪	milionerë
両面	dupleks
地雷	mina
地雷	miniera
地雷	minat
ホッケー	hokej
ホッケー	hokejit
かもめ	pulëbardha
マダガスカル	madagaskarit
事績	arritje
事績	arritjet
事績	arritje
キタ	kita
上告	apeli
上告	apel
カートリッジ	fishekë
カートリッジ	plumba
カートリッジ	fishek
トレイル	shteg
トレイル	gjurmë
トレイル	gjurmet
臓器	organe
臓器	organeve
臓器	organet
臓器	organin
臓器	organeve
臓器	organi
臓器	organ
コロンボ	colombo
水銀	merkur
水銀	mërkuri
ニース	kendshem
ニース	bukur
ニース	nice
ホモ	homo
ユニーク	unik
ユニーク	unike
ステアリング	drejtues
城郭	kështjella
アドリア	adria
浄化	pastrojë
音節	rrokja
炎症	nxitëse
炎症	inflamacion
ダンカン	duncan
カッパ	kappa
長江	jangce
摩擦	fërkimi
ドーン	agimi
ドーン	dawn
ドーン	agim
ドーン	agimin
芝生	lëndinë
芝生	lëndina
久々	urra
エヴァンゲリオン	evangelion
悪役	horr
悪役	shejtan
実効	efektshmërinë
実効	efektive
実効	efektiv
実効	efikas
セナ	sena
セナ	senna
アルマ	alma
矢田	bla
ルナ	luna
オリオン	orioni
ルーシー	lusin
ルーシー	lusi
ルーシー	lucy
ウィリー	willy
ステータス	gjëndja
ステータス	status
ステータス	statusi
ステータス	gjendja
アロン	harun
アロン	aaron
アロン	haruni
アロン	harunin
アロン	aron
アロン	aron
四川省	sichuan
柔軟	fleksibilitet
イングリッシュ	anglisht
イングリッシュ	anglez
浮気	mosbesimit
浮気	mohim
浮気	mosbesim
浮気	aferë
みのり	minori
マッサージ	masazh
劣化	përkeqësimin
劣化	degjenerim
工具	mjeti
工具	vegël
工具	mjet
上海市	shangai
上海市	shanghai
オナニー	masturbimi
クイック	shpejt
リニア	lineare
ラーマ	lama
ラーマ	rama
サカ	saka
サンプリング	mostër
必死	dëshpëruar
必死	deshperuar
失効	skaduar
失効	skadoi
失効	skadon
失効	skadimit
ねずみ	mouse
ねずみ	miu
経典	sutras
経典	sutra
オセアニア	oqeania
大気圏	atmosferë
大気圏	atmosfera
大気圏	atmosfere
不審	dyshimtë
リサイクル	riciklimit
チェン	cheng
隠す	fshih
隠す	fshehu
グラフィックス	grafika
グラフィックス	grafikë
マニ	mani
カモ	rosat
カモ	rosa
カモ	rosa
カモ	rosë
無意味	kotë
ビーズ	rruaze
ビーズ	rruaza
ビーズ	rruazat
無敗	pamposhtur
精製	rafinuar
精製	përmirësojmë
精製	rafinimin
責め	faj
責め	fajin
スナック	vakti
スナック	meze
スナック	meze
グリップ	kapja
グリップ	kapje
ペダル	pedal
アレクサンドロス	aleksandri
アレクサンドロス	aleksandër
アレクサンドロス	aleksander
アレクサンドロス	alexander
ビザ	visa
ビザ	viza
ビザ	vizë
トレス	tres
ヴァルター	walther
ヴァルター	walter
満期	pjekurinë
満期	pjekurisë
満期	maturim
満期	pjekuri
強要	shtrëngim
隙間	boshllëqe
ギャンブル	kumar
ギャンブル	bixhoz
ギャンブル	kumari
ギャンブル	bixhozi
握手	duarsh
オリバー	oliveri
オリバー	oliver
庇護	përkrahja
長谷	hase
ハリソン	harrison
育児	kujdesi
フリート	flota
風力	gale
強姦	përdhunim
強姦	përdhunimi
センチュリー	shekull
センチュリー	shekulli
リカルド	ricardo
スルタン	sulltan
スルタン	sulltani
バッグ	çantë
バッグ	qese
バッグ	begu
バッグ	thes
バッグ	çanta
バッグ	qeset
バッグ	qese
バッグ	canta
バッグ	çantat
画質	cilësore
画質	kualitet
画質	cilësi
画質	cilësia
画質	cilesi
画質	kualiteti
飽和	ngopjes
飽和	bombardohet
シャア	sha
カヤ	kaja
福音書	ungjilli
侮辱	fyerje
侮辱	ofendim
侮辱	fyerja
ロブ	rob
ロブ	grabit
ロブ	robi
ダーウィン	darvinit
粘土	balta
粘土	balte
粘土	clay
占有	zotërim
占有	posedim
占有	posedimin
モナ	mona
信雄	nobuo
肝臓	mëlçi
肝臓	mëlçinë
肝臓	mëlçia
肝臓	mëlçisë
アンゴラ	angola
アンゴラ	angolan
ノック	trokitur
ノック	trokasin
ノック	trokas
ジェシカ	jess
ジェシカ	xhesika
ジェシカ	jessica
停戦	armëpushim
停戦	armëpushimi
真ん中	mes
真ん中	mesit
真ん中	mesme
ペイント	bojë
ペイント	boje
ペイント	ngjyrë
ピーチ	pjeshke
ピーチ	pjeshka
ピーチ	pjeshkë
滑らか	butë
ハイランド	malësi
完備	plotësuar
完備	kompletuar
完備	komplete
完備	komplet
アングル	këndi
アングル	këndet
アングル	kënde
冷たい	ftohte
冷たい	ftoft
冷たい	ftoht
冷たい	ftohet
冷たい	ftohtë
ホノルル	honolulu
ラウンジ	lounge
ラウンジ	sallë
ラウンジ	shtretër
ディーラー	tregtar
ディーラー	shitës
ナイス	kendshem
ナイス	bukur
ナイス	nice
ケヴィン	kevin
入札	oferta
入札	ofertë
入札	ofertave
シルエット	silueta
エディンバラ	edinburg
中性子	neutroni
パノラマ	panorama
パノラマ	panoramike
クルト	kurt
反復	përsëritja
反復	përsëritje
ネイティブ	vendase
ネイティブ	amtare
ネイティブ	vendas
祐子	yuko
修道士	frat
ヴィレッジ	fshat
ヴィレッジ	fshati
ロジャース	rogers
ロジャース	rogers
バレンタイン	valentini
バレンタイン	valentine
パチ	duri
ボルドー	bordo
ヴァンパイア	vampiri
ヴァンパイア	vampir
ヴァンパイア	vampire
受け取り	mori
風刺	satirën
顕微鏡	mikroskop
検察官	prokurorisë
検察官	akuza
検察官	prokuroria
検察官	prokuror
検察官	prokurori
ボトル	shishet
ボトル	shishe
ボトル	shishja
ボトル	shishe
神風	kamikaze
クォーター	çerek
クォーター	çerekun
クォーター	çereku
クォーター	tremujorin
クォーター	cerek
グリッド	rrjet
グリッド	rrjeta
グリッド	rrjeti
グリッド	rrjetë
リチウム	litium
わがまま	egoiste
わがまま	vetjak
わがまま	vetjake
わがまま	egoist
ラバー	gome
インタラクティブ	interaktiv
セール	shitja
セール	shitje
アグネス	agnes
フェス	qeleshe
フェルナンデス	fernandez
フェルナンデス	fernandes
用紙	letra
用紙	gazeta
用紙	letër
用紙	gazetë
パラオ	palau
ミナ	mina
快楽	kenaqesia
快楽	kënaqësi
ヒール	shërohet
ヒール	shëron
ヒール	taken
しみ	njollat
しみ	njollë
しみ	njolla
きれい	pastër
きれい	pastroje
きれい	pastro
きれい	paster
気球	balon
イケメン	bukuroshi
イケメン	bukurosh
ディラン	dylan
リンパ	organëve
リンパ	limfa
メンフィス	memphis
フィルタ	filter
フィルタ	filtër
フィルタ	filtri
フィルタ	filtrat
フィルタ	filtra
ヴォルフガング	volfgang
蒸発	avulluar
蒸発	avullon
ココ	koko
ココ	coco
ココ	koko
祈祷	namaz
祈祷	namazi
