है	האי
आयोडीन	יוד
परावर्तन	משקפים
परावर्तन	משקף
परावर्तन	לשקף
परावर्तन	ההשתקפות
परावर्तन	השתקפות
छानबीन	חקירה
छानबीन	חקר
कामुक	חרמן
कामुक	חושני
नीतियां	פוליטית
नीतियां	מדיניות
तेरहवीं	thirteenth
लेस	לז
लेस	לס
विन्स	נצחונות
विन्स	זוכה
विन्स	מנצח
विन्स	מנצחת
विन्स	ניצחונות
तीक्ष्ण	ממולח
तीक्ष्ण	שנון
मॉरिस	מאוריציוס
मॉरिस	מוריס
नारे	סיסמאות
त्रासदी	טרגדיה
सीन	זירת
सीन	סצנה
सीन	סצינה
कैफे	קפאין
नींबू	לימון
नींबू	למון
नींबू	לימונים
ओपल	אופל
हडसन	הדסון
हडसन	האדסון
धावक	ראנר
धावक	אצן
धावक	רץ
धावक	רצים
धावक	הרצים
मार्क्सवाद	מרקסיזם
बर्न	ברן
बर्न	לשרוף
बर्न	כוויה
शाहिद	שהיד
इंडेक्स	מדד
इंडेक्स	אינדקס
तेंदुआ	נמר
अनुशंसा	ממליצים
अनुशंसा	ממליץ
अनुशंसा	ממליצה
अनुशंसा	המלצה
अनुशंसा	ההמלצה
जोखिमों	סכנות
डिक	דיק
निरर्थक	null
झगड़े	ריבים
झगड़े	קטטות
झगड़े	קרבות
होड़	ראש
होड़	רש
होड़	מתחרים
होड़	מתחרות
होड़	מתחרה
घिरी	מוקף
घिरी	מוקפים
घिरी	מוקפת
कतार	תור
बाल्टिक	הבלטי
पोते	הנכדים
शकीरा	שאקירה
अमेज़न	אמזון
निजाम	ניזאם
एसएमएस	sms
वैंकूवर	ונקובר
खेलकूद	ספורט
प्यास	צמאים
प्यास	צמאה
प्यास	צמא
प्यास	הצמא
प्यास	צמא
मार्टिना	מרטינה
अत्याधुनिक	עתידני
दृष्टांत	מקרים
दृष्टांत	מופעים
काराकोरम	קארקוראם
पीटर्सबर्ग	פטרסבורג
पीटर्सबर्ग	פטרבורג
पीलिया	צהבת
कीथ	קית
एडमंड	אדמונד
प्रकाशिकी	אופטיקה
छुट्टियों	חופשות
छुट्टियों	חגים
छुट्टियों	חגי
जबतक	אא
जबतक	עד
डिप्टी	סגן
डेटिंग	היכרויות
डेटिंग	הכרויות
डेटिंग	דייטים
कमरा	חדר
कमरा	החדר
कमरा	חדרה
माइनर	קטין
माइनर	שולי
माइनर	מינור
कपडे	בגדים
कपडे	ביגוד
कपडे	הלבשה
कपडे	בגדים
सोयाबीन	סויה
एनबीए	nba
खजाना	אוצר
आइंस्टीन	אינשטיין
आइंस्टीन	איינשטיין
गिब्सन	גיבסון
सुझाया	הצעות
सुझाया	הצעת
सुझाया	הציע
सुझाया	הצעה
सुझाया	הוצע
निर्वासन	הגלות
निर्वासन	גלות
निर्वासन	לגרש
रू	רו
महोदय	אדוני
सीनेटर	סנאטור
सीनेटर	סנטור
सुरक्षात्मक	מגונן
दलाल	מתווך
दलाल	ברוקר
उदारता	הנדיבות
उदारता	נדיבות
स्पिरिट	רוחות
स्पिरिट	נשמות
स्पिरिट	ספיריט
स्पिरिट	רוח
पार्कर	פארקר
पार्कर	פרקר
मेलों	ירידי
बारबरा	ברברה
एटीएम	כספומט
प्रवचन	השיח
प्रवचन	שיח
प्रायोजन	חסות
ड्राइंग	ציור
ड्राइंग	מציירת
ड्राइंग	מצייר
चुप	שותקת
चुप	דומם
चुप	שקטה
बाल्यकाल	ילדות
ज़िम्मेदारी	אחריות
सावन	מונסון
छोड़ो	תפרוש
स्क्वाड्रन	טייסת
यूनानियों	יוונים
यूनानियों	יוון
भाभी	גיסה
प्रिंसटन	פרינסטון
सौम्य	עדין
सौम्य	עדינות
सौम्य	עדינה
मालदीव	המלדיביים
डिस्कवरी	דיסקברי
डिस्कवरी	התגלית
डिस्कवरी	תגלית
डिस्कवरी	גילוי
पर्यवेक्षक	מפקחים
पर्यवेक्षक	המפקחים
सत्यापित	מאומת
सत्यापित	מאומת
सत्यापित	אומת
सत्यापित	מוסמכת
सत्यापित	מוסמך
सत्यापित	מורשה
सत्यापित	לאמת
सत्यापित	אמתי
बाइक	אופניים
बाइक	אופניים
राबर्ट	רוברט
अवर	נחותים
अवर	נחות
अवर	נחותה
डीज़ल	דיזל
बाज़ारों	שווקים
फिशर	פישר
विम्बलडन	בווימבלדון
विम्बलडन	וימבלדון
गुस्सा	כעס
गुस्सा	כעס
गुस्सा	כועסת
गुस्सा	כועס
अदर	אדר
सीढ़ियों	מדרגות
रस्म	טכס
रस्म	הטקס
रस्म	טקס
खरीदे	קנייה
खरीदे	קונה
त्वरक	מאיצי
त्वरक	מאיץ
धात्विक	מתכתי
धात्विक	מתכת
वामपंथी	שמאלני
पहलवानों	מתאבקים
मिंग	מינג
घाना	גאנה
कैप	קאפ
कैप	כובע
कैप	קפ
कैप	שווי
जनम	הלידה
जनम	לידת
जनम	לידה
साईं	סאי
कनेक्टिकट	קונטיקט
क्रोम	chrome
क्रोम	כרום
रोनाल्डो	רונאלדו
विंडसर	וינדזור
ऑफ़िस	המשרד
ऑफ़िस	משרד
तुर्कों	הודו
तुर्कों	טורקיה
प्लेस्टेशन	פלייסטיישן
सहकर्मी	עמית
सहकर्मी	עמיתים
माइक्रोसॉफ़्ट	מיקרוסופט
ट्रिगर	הדק
ट्रिगर	טריגר
विसर्जन	טבילה
हत्यारे	מתנקש
हत्यारे	רוצחים
हत्यारे	רוצחים
हत्यारे	מתנקשים
विनम्र	צנועה
विनम्र	ענווה
विनम्र	הצנוע
विनम्र	צנועים
विनम्र	צנוע
विनम्र	מנומסת
विनम्र	מנומס
ध्वनिक	אקוסטית
ध्वनिक	משחתת
ध्वनिक	משמיד
एडगर	אדגר
इलेक्ट्रानिक	אלקטרונית
इलेक्ट्रानिक	אלקטרוני
पौष्टिक	מזין
पौष्टिक	מזין
मिनियापोलिस	מיניאפוליס
प्रियस	פריוס
कट्टरपंथी	קיצונית
कट्टरपंथी	קיצוני
कट्टरपंथी	קנאי
डायना	דיאנה
टॉमी	טומי
मिल्क	חלב
नामी	נמי
व्हील	גלגל
ग्रेनाइट	גרניט
माथे	מצח
डुनेडिन	דנידין
अवज्ञा	מרדנות
पत्ता	עלה
पत्ता	העלה
इस्तांबुल	איסטנבול
जार	צנצנות
जार	צנצנת
लैरी	לארי
सिंडरेला	סינדרלה
अफीम	אופיום
स्वीट	מתוקים
स्वीट	מתוקה
स्वीट	מתוקות
स्वीट	מתוק
बागान	מטעי
खूनी	בלאדי
नफरत	שונא
नफरत	שנאה
नफरत	שונאת
त्रैमासिक	רבעון
त्रैमासिक	הרבעוני
एंटोनियो	אנטוניו
नाई	מספרות
नाई	ספר
हलचल	לערבב
ऑडिशन	אודישן
मेसोपोटामिया	מסופוטמיה
सिलाई	תפירה
सिलाई	סטיץ
सिलाई	תפר
प्रचुरता	שפע
असहमति	מחלוקת
ताई	טאי
कार्सिनोमा	קשקש
हिप्पोकैम्पस	ההיפוקמפוס
ब्लैकबेरी	blackberry
खरपतवार	ויד
खरपतवार	גראס
खरपतवार	עשב
लैन	המחוז
लैन	מחוז
परिहार	התחמקות
कारा	קארה
दोलन	תנודה
टाइटन	טיטאן
अव्यवस्था	כאוס
कोको	קוקו
निवारक	מונעת
निवारक	מנע
हटाएँ	הסרת
हटाएँ	להסיר
हटाएँ	הסר
हटाएँ	הסרה
हटाएँ	למחוק
हटाएँ	מחק
हटाएँ	מחיקה
खमीर	שמרים
संवेदन	חש
विच्छेद	פירוק
नाच	תרקוד
नाच	לרקוד
नाच	דאנס
नाच	ריקוד
नाच	מחול
बाल्टीमोर	בולטימור
लचीलापन	גמישות
स्केटिंग	החלקה
कलेक्टर	אספן
चित्रकारों	צביעה
चित्रकारों	ציור
शैलियाँ	סטיילס
शैलियाँ	סגנונות
लालच	חמדנות
मेरु	מרו
पुलों	גשרים
पुलों	הגשרים
मिडिया	מדיה
मिडिया	תקשורת
केयर	אכפת
कर्ट	קורט
छतरी	מטריה
छतरी	מטרייה
छतरी	המטרייה
भा	בהא
फीस	עמלות
कतर	קטאר
लकी	מזל
लकी	לאקי
जाम	ריבה
रैम	ראם
रैम	רם
अभिनेत्रियों	שחקניות
गौरैया	דרור
गौरैया	ספארו
मकानों	בתים
भेजना	שולחת
भेजना	שולח
फ़िल्टर	מסנן
फ़िल्टर	פילטר
फ़िल्टर	סינון
फ़िल्टर	מסננים
फ़िल्टर	פילטר
कीड़ों	תולעים
स्कैनर	סורק
प्रतिशोध	נקמה
प्रतिशोध	נקמה
पार्किंग	חנייה
पार्किंग	חניה
नशा	סמים
नशा	מכורים
लचीला	גמיש
लचीला	גמישה
सफ़ाई	מנקה
सफ़ाई	נקיון
सफ़ाई	ניקיון
सफ़ाई	ניקוי
मनन	מנן
कोलेजन	קולגן
बर्टन	ברטון
बर्टन	בורטון
पुतिन	פוטין
प्रोपेन	פרופן
लादेन	לאדן
ज़िम्मेदार	אחראית
ज़िम्मेदार	אחראי
ज़िम्मेदार	אחריות
ज़िम्मेदार	האחראי
ज़िम्मेदार	אחראיות
ज़िम्मेदार	אחראים
अवहेलना	מרדנות
पर्दा	וילון
बाट	באט
टच	מגע
टच	נגיעה
टच	לגעת
तोपों	תותח
सिल्क	משי
सिल्क	סילק
झूठा	שקרנית
झूठा	שקרן
अक्षमता	לקות
अक्षमता	נכות
ईगल	נשר
ईगल	איגל
ईगल	עיט
वारंटी	אחריות
होमर	הומר
मुबारक	מרוצה
मुबारक	מאושר
मुबारक	שמחה
मुबारक	שמח
मुबारक	מאושרת
एकांत	בדידות
विंड	הרוח
विंड	רוח
आश्वस्त	בטוחה
हैंक्स	הנקס
सोरोस	סורוס
कोरोनरी	כלילית
आकृतियाँ	צורות
सुलतान	הסולטן
सुलतान	סולטאן
सुलतान	סולטן
लोपेज़	לופס
लोपेज़	לופז
आदी	מכור
आदी	מכורה
लार्वा	זחל
सेलुलर	סלולרי
सेलुलर	תאית
बहरीन	בחריין
दीवानी	אזרחי
दीवानी	אזרחית
पायदान	חריץ
गाजर	גזר
गाजर	גזר
गाजर	גזרים
उरुग्वे	אורוגוואי
ओवल	הסגלגל
निराशाजनक	מאכזבת
निराशाजनक	מאכזבים
निराशाजनक	מאכזב
निराशाजनक	מתסכל
ट्रिनिटी	טריניטי
हैट	כובע
चाइल्ड	ילדה
चाइल्ड	ילד
शीला	שילה
चमगादड़	המחבט
चमगादड़	עטלפים
चमगादड़	באט
चमगादड़	עטלף
चमगादड़	מחבט
तेजस्वी	מהממת
तेजस्वी	מהמם
मालिनी	מליני
प्रोग्रामर	מתכנת
हूवर	הובר
मसौदा	הטיוטה
मसौदा	גיוס
मसौदा	טיוטה
मसौदा	טיוטות
हेयर	שיער
हेयर	שערה
जुआन	חואן
बर्ताव	התנהגות
बर्ताव	התנהגות
चन्दन	הסנדל
होप	מקווה
होप	הופ
होप	תקוה
होप	התקווה
होप	תקווה
स्काइप	סקייפ
गलियों	הרחובות
गलियों	רחובות
गलियों	נתיבים
शरणार्थियों	פליטים
शरणार्थियों	הפליטים
शस्त्रों	נשק
हस्ती	מפורסם
हस्ती	סלבריטי
हस्ती	סלב
कुम्भ	דלי
प्राधिकार	רשויות
प्राधिकार	הרשויות
प्राधिकार	רשות
प्राधिकार	סמכות
प्राधिकार	הרשות
माइकल्स	מייקלס
रोज़गार	תעסוקה
युनुस	יונוס
मोंटे	מונטי
मोंटे	מונטה
तांबा	נחושת
दैहिक	סומטיים
फली	פוד
फली	תרמיל
सलाम	סלאם
सलाम	שלום
सलाम	השלום
सलाम	שלווה
सलाम	להצדיע
सलाम	מצדיע
सलाम	מצדיעים
सलाम	הצדעה
सलाम	סלאם
क्वींसलैंड	קווינסלנד
टॉड	קרפדה
टॉड	טוד
मरियम	מרי
मरियम	מארי
ओहियो	אוהיו
उंगली	האצבע
उंगली	אצבע
शिक्षाओं	תורתו
पलक	עפעף
डब्ल्यूडब्ल्यूई	wwe
लिथुआनिया	ליטא
अल्पसंख्यकों	מיעוט
अल्पसंख्यकों	מיעוטים
फ्लेमिंग	פלמינג
यॉर्कशायर	יורקשייר
मेट्रिक्स	מדדים
मेट्रिक्स	ערכים
मेट्रिक्स	מטריקס
मेट्रिक्स	מטריצה
कार्यशाला	סדנה
कार्यशाला	המלאכה
कार्यशाला	הסדנה
कार्यशाला	סדנת
मैक्सवेल	מקסוול
कॉर्न	תירס
कॉर्न	קורן
बकिंघम	בקינגהאם
मापक	שליט
मापक	סרגל
मापक	מאזניים
यातना	דום
यातना	אבדון
मलबे	חצץ
मलबे	הריסות
अनाथ	יתומים
अनाथ	יתום
अनाथ	יתומה
अनाथ	יתום
अनाथ	יתומה
टूटी	שבורה
टूटी	נשבר
टूटी	שבורים
टूटी	שבור
जनसांख्यिकी	דמוגרפיה
जनसांख्यिकी	דמוגרפיים
जनसांख्यिकी	דמוגרפיה
जनसांख्यिकी	אוכלוסיית
जनसांख्यिकी	אוכלוסייה
जनसांख्यिकी	אוכלוסיה
अपरिहार्य	נמנע
दफन	קבורה
दफन	נקבר
दफन	קבורים
दफन	קבור
आमंत्रण	הזמנות
आमंत्रण	הזמנה
आमंत्रण	להזמנה
आमंत्रण	ההזמנה
आमंत्रण	הזמנה
आमंत्रण	להזמנה
आमंत्रण	הזמנות
जिम्बाब्वे	זימבבואה
वृद्धावस्था	הזדקנות
वृद्धावस्था	מזדקן
आहत	נפגע
आहत	לפגוע
नरभक्षण	קניבליזם
धूसर	אפורה
धूसर	גריי
धूसर	אפור
धूसर	אפורה
धूसर	גריי
धूसर	אפור
घाटा	אובדן
घाटा	אבדן
घाटा	הפסד
घाटा	אבידה
आतिथ्य	אירוח
आतिथ्य	האירוח
परिसंघ	הקונפדרציה
शटल	מעבורת
दरवाज़ा	הדלת
दरवाज़ा	דלת
लाहिड़ी	להירי
सप्लाई	אספקת
सप्लाई	אספקה
रडार	הרדאר
रडार	מכ
रडार	רדאר
पंक	בוץ
पंक	הבוץ
पंक	פרחח
पंक	פאנק
चैट	שוחח
पदानुक्रम	היררכיה
अल्ताई	אלטאי
क्रूरता	אכזריות
क्रूरता	האכזריות
क्रूरता	אכזריות
कैम्पस	קמפוס
कैम्पस	הקמפוס
मिया	מיה
निर्देशकों	במאים
वीटो	וטו
प्रत्याशित	צפוי
प्रत्याशित	ציפיתי
प्रत्याशित	צפויה
प्रत्याशित	ציפה
गोंद	דבק
एक्सबॉक्स	xbox
शियर्र	שירר
अज्ञेय	אגנוסטיות
चबूतरे	פופס
स्पॉट	ספוט
पूंजीवाद	קפיטליזם
फ्लोरेंस	פלורנס
फ्लोरेंस	פירנצה
सुअर	חזיר
सुअर	פיג
गीली	רטובות
गीली	רטוב
गीली	רטובה
गीली	רטובים
रामपाल	רמפל
खोली	נפתח
खोली	פתחתי
खोली	נפתחה
दलदल	מארש
कंबोडिया	קמבודיה
रेशमी	משי
गिरिजाघर	כנסיה
गिरिजाघर	כנסייה
तानाशाही	דיקטטור
तानाशाही	דיקטטורה
नोवा	נובה
अर्नेस्ट	ארנסט
फोटोग्राफर	צלמת
फोटोग्राफर	צלם
संस्थापित	נוסדה
संस्थापित	נוסד
संस्थापित	ייסד
संस्थापित	התקין
संस्थापित	מותקן
क्रेग	קרייג
सिमुलेशन	סימולציה
तीर्थयात्रियों	צליינים
अखरोट	אגוזים
अखरोट	אגוז
विलिस	וויליס
विलिस	ויליס
डेनिश	דנית
डेनिश	דנים
त्रयी	הטרילוגיה
जुनून	להט
जुनून	תשוקה
औरतों	נשים
ओरेकल	אורקל
दहेज	הנדוניה
दहेज	נדוניה
क़दम	צעדים
बहादुरी	גבורה
एटलस	atlas
एटलस	אטלס
एटलस	אזורים
एटलस	תחומים
आर्सेनिक	ארסן
वेलेंटाइन	ולנטין
वेलेंटाइन	ולנטיין
स्लाइड	שקופיות
स्लाइड	סלייד
स्लाइड	להחליק
मजा	כיף
मजा	כיפית
मजा	בכיף
मजा	מהנה
लुकास	לוקאס
लुकास	לוקס
सेवारत	מרצה
सेवारत	מגישה
सेवारत	הגשה
सहस्र	קילו
वर्गाकार	סקוור
वर्गाकार	כיכר
वर्गाकार	ריבוע
वर्गाकार	מרובע
वर्गाकार	ריבוע
वर्गाकार	בריבוע
उपहास	לעג
उपहास	לעג
दर्दनाक	כואבת
दर्दनाक	כואב
दर्दनाक	כואבות
दर्दनाक	כואבים
घुसपैठ	הסתננות
युक्तियाँ	עצות
युक्तियाँ	טיפים
हतोत्साहित	מיואש
हतोत्साहित	מיואשת
डबलिन	דבלין
प्रस्तुतीकरण	הפנטגון
प्रस्तुतीकरण	הצגה
प्रस्तुतीकरण	מצגת
प्रस्तुतीकरण	המצגת
गौ	שתלטנית
गौ	שתלטן
फंक्शन	פונקציה
केले	בננות
रैप	עוטף
रैप	לעטוף
रैप	עיוות
रैप	פיתול
रैप	ראפ
वियतनामी	וייטנאמים
तेहरान	טהרן
कार्मिक	סגל
सॉस	רוטב
फॉरेस्ट	פורסט
बाइट	בייט
बाइट	בייטס
मिल्स	מילס
क्यूबेक	קוויבק
चुपके	התגנבות
चुपके	להתגנב
चुपके	להגניב
वैक्सीन	חיסון
इलियट	אליוט
मंजूर	גושפנקא
जिया	חיו
जिया	התגורר
पन्द्रह	fifteen
ट्रंक	ארגז
डायल	לחייג
डायल	חיוג
डायल	חייגו
अख़बार	עיתונים
अख़बार	עיתון
धर्मशाला	ההוספיס
मुआवजा	פיצויים
मुआवजा	פיצוי
आर्मस्ट्रांग	ארמסטרונג
खासियत	usp
संघनन	עיבוי
देशभक्त	פטריוטים
बाइनरी	בינארי
सतर्क	קשוב
सतर्क	כוננות
सतर्क	התראה
सतर्क	התראת
नुक्सान	נזקים
नुक्सान	נזק
परिचालित	הופצו
जगाने	להעיר
जगाने	להתעורר
भरता	ממלא
भरता	ממלאת
मानसिकता	מנטליות
क्लाइव	קלייב
ज़िम्बाब्वे	זימבבואה
काहिरा	קהיר
अमोनियम	אמוניום
आर्सेनल	ארסנל
मज़ाक	בדיחה
मिनोग	מינוג
लाश	גווייה
लाश	גוויה
लाश	גופה
नाइट्रिक	חנקתית
नाजी	נאצית
नाजी	נאצי
विक्टोरियन	ויקטוריאני
कॉम्पैक्ट	קומפקטי
गठिया	שיגרון
जागृति	התעוררות
रॉयटर्स	רויטרס
विभेद	אפליה
कबूतर	יונה
क्लिंटन	קלינטון
डेवलपर	מפתחים
डेवलपर	יזם
डेवलपर	מפתח
डेवलपर	מפתחים
किस्मत	מזל
मेघ	הענן
मेघ	ענן
बेकेट	בקט
एरिक्सन	אריקסון
फी	דמי
नाज़िल	נחשף
नाज़िल	חשף
नाज़िल	התגלה
कूच	מרץ
कूच	צעדה
कूच	במרץ
परख	הבטחה
उत्पात	גוג
कॉरपोरेट	תאגיד
कॉरपोरेट	תאגידי
इकबाल	איקבל
वाष्पीकरण	התאיידות
बूट	אתחול
बूट	מגף
बूट	המגף
बूट	מגפיים
बूट	המגפיים
नाइट्स	לילות
नाइट्स	הלילות
ऐलिस	אליס
क्षेत्राधिकार	שיפוט
मोर्स	מורס
इन्फ्लूएंजा	שפעת
आदिल	אדיל
अंगुली	האצבע
अंगुली	אצבע
औज़ार	כלי
औज़ार	הכלי
औज़ार	כלים
औज़ार	שומות
औज़ार	מכשירים
औज़ार	התקנים
कम्बोडिया	קמבודיה
नाली	לנקז
नाली	גרוב
ट्रैक्टर	טרקטור
ट्रैक्टर	הטרקטור
चालकता	מוליכות
बाज़	לחדול
कारीगर	אומן
स्ट्राइकर	סטרייקר
पो	פו
बीटल्स	הביטלס
बीटल्स	החיפושיות
भावनाएं	אימו
भावनाएं	תחושות
भावनाएं	רגשות
नीहारिका	ערפילית
उदास	מדוכאת
उदास	מדוכא
उदास	בדיכאון
उदास	מהורהר
उदास	עצוב
उदास	עצובה
मेष	טלה
संबन्ध	יחסים
संबन्ध	זוגיות
हॉक	הנץ
हॉक	הוק
हॉक	נץ
बट	תחת
बट	ישבן
सुशोभित	קישטו
स्थानापन्न	תחליף
योजनाएँ	תוכניות
योजनाएँ	תכניות
समुद्रतट	חוף
समुद्रतट	החוף
समुद्रतट	החופים
समुद्रतट	חופים
समुद्रतट	ימית
समुद्रतट	נחת
वारेन	וורן
कलंक	הסטיגמה
पतंग	עפיפון
पतंग	העפיפון
इंजीनियर्स	מהנדסים
इंजीनियर्स	הנדסה
अभ्रक	מיקה
ओब्लास्त	אובלסט
खीर	פודינג
लाठी	רוד
डाकुओं	שודדים
संगति	עקביות
बेलारूस	בלארוס
निशा	נישה
संकरण	כלאיים
ओमेगा	אומגה
लीक	דליפה
लीक	הדליפה
लीक	נזילה
लीक	הדליף
लीक	דלף
इलिनोइस	אילינוי
अंडाशय	השחלות
कासिम	קאסים
कासिम	קאסם
जिम्मेदारियों	אחריות
मनोबल	המורל
मनोबल	מורל
रिहाना	ריהאנה
मिर्गी	אפילפסיה
मस्ती	כיף
मस्ती	כיפית
मस्ती	בכיף
मस्ती	מהנה
तितली	הפרפר
तितली	פרפר
ऊँट	גמל
घराना	סוגה
सेनानियों	לוחמי
सेनानियों	לוחמות
सेनानियों	לוחמים
फ्लोरा	פלורה
कपोन	קפונה
माओ	מאו
ग्रास	גראס
ग्रास	דשא
ग्रास	עשב
बक्से	ארגזים
बक्से	תיבות
बक्से	קופסאות
एडवर्ड्स	אדוארדס
घटिया	מחורבן
वेट	רטובות
वेट	רטוב
वेट	רטובה
वेट	רטובים
हकदार	זכאים
हकदार	זכאי
हकदार	זכאית
चिकना	חלקות
चिकना	חלקה
चिकना	חלק
चिकना	החלקה
रवैया	גישה
रवैया	יחס
जीर्णोद्धार	שיקום
जीर्णोद्धार	שחזור
डिलीवरी	משלוחים
डिलीवरी	משלוח
डिलीवरी	משלוחים
सुस्पष्ट	לחדד
सुस्पष्ट	מפורשות
सुस्पष्ट	מפורש
लोमड़ी	שועל
लोमड़ी	פוקס
ज्ञापन	המזכר
ज्ञापन	מזכר
ज्ञापन	תזכיר
ज्ञापन	מזכר
ज्ञापन	מזכרים
सुनामी	צונאמי
रूसो	רוסו
विस्टा	ויסטה
लाउडस्पीकर	רמקול
विलंब	עיכוב
विलंब	לעכב
विलंब	השהיה
प्लेटिनम	פלטינה
कटा	קצוץ
कौशी	קושי
मार्कस	מרכוס
मार्कस	מרקוס
दन्त	שיניים
दन्त	דנטלי
हिलेरी	הילארי
हिलेरी	הילרי
हिलेरी	הילארי
हिलेरी	הילרי
स्वयंसेवकों	מתנדבים
स्वयंसेवकों	מתנדבת
स्वयंसेवकों	מתנדב
हर्बर्ट	הרברט
पीटरसन	פיטרסון
पीटरसन	פטרסון
जीएसएम	gsm
अपार्टमेंट	דירה
अपार्टमेंट	דירות
पुट	ציפייה
पुट	הציפייה
प्रोटॉन	פרוטון
प्रदूषित	מזוהם
मो	מו
उल्लेखित	ציינו
उल्लेखित	הוזכר
उल्लेखित	מוזכר
उल्लेखित	הזכיר
उल्लेखित	שצוין
उल्लेखित	צוין
बोरिस	בוריס
लोकेशन	המיקום
लोकेशन	מיקום
ट्रेलर	הקרון
ट्रेलर	קרוואן
ट्रेलर	קראוון
शेख़	שייח
अन्नपूर्णा	אנאפורנה
तारक	כוכב
तारक	כוכבת
तारक	סטאר
प्यारे	מקסים
प्यारे	מקסימה
मुट्ठी	אגרוף
कब्ज	עצירות
व्यवधान	להפריע
शॉ	שו
पढ़ाने	הוראה
पढ़ाने	מלמד
पढ़ाने	לימוד
पढ़ाने	מלמדת
आयत	חרוז
आयत	פסוק
आयत	מלבן
अंतरंग	אינטימיות
अंतरंग	אינטימיים
अंतरंग	אינטימי
अंतरंग	אינטימית
कारीगरों	אומן
कारीगरों	אומנים
वेबर	ובר
वेबर	וובר
सूचनाएं	התראות
रॉसी	רוסי
मुल्क	מולכ
अर्थशास्त्रियों	כלכלנים
फिश	דג
फिश	פיש
फिश	דגים
वफादार	נאמן
वफादार	נאמנים
वफादार	נאמנה
टंकण	הקלדה
टंकण	להקליד
टंकण	מקליד
पोलो	פולו
तैरने	לשחות
जीवाश्मों	מאובנים
मंडेला	מנדלה
दायरा	טווח
दायरा	רדיוס
दायरा	הרדיוס
करीम	קארים
करीम	כרים
क्लीनर	מנקה
वनवास	הגלות
वनवास	גלות
बिंब	תמונות
पारद	כספית
पारद	מרקורי
कॉपर	נחושת
क्लिनिक	מרפאות
क्लिनिक	מרפאה
क्लिनिक	המרפאה
क्लिनिक	מרפאת
फैराडे	פאראדיי
स्थिरांक	הקבוע
स्थिरांक	קבועה
स्थिरांक	קבוע
स्थिरांक	קבועים
प्रस्तुतियों	מצגות
सेंटीग्रेड	צלזיוס
जानें	ללמוד
जानें	למדו
जानें	למד
जानें	תלמד
मरीन	ימית
मरीन	נחת
फ्रैंकनस्टाइन	פרנקנשטיין
सेकेण्ड	שניות
डिपो	דיפו
मोना	מונה
अपनाना	לאמץ
अपनाना	אימוץ
दर्जनों	עשרות
वॉरेन	וורן
ब्लेयर	בלייר
उपदेशों	תורתו
विवर्तन	עקיפה
लंगर	עוגן
लंगर	העוגן
जोसफ	יוסף
पूंजीवादी	הקפיטליסטית
पूंजीवादी	קפיטליזם
कैच	לתפוס
कैच	תפוס
कैच	תפיסה
कैच	מלכוד
डिस्लेक्सिया	דיסלקציה
न्यूरॉन्स	נוירונים
कैम्पबेल	קמבל
कैम्पबेल	קמפבל
चमड़ा	עור
चमड़ा	מעור
अनायास	ספונטנית
वैनिला	וניל
हार्पर	הרפר
हार्पर	הארפר
शिपिंग	משלוחים
शिपिंग	משלוח
ब्रश	מברשת
डैम	ארור
डैम	לעזאזל
बहुलता	פולינום
आयातित	מיובא
आयातित	יובא
आरोपी	הואשם
आरोपी	מואשמת
आरोपी	מואשם
आरोपी	האשים
आरोपी	נאשם
पेजरैंक	pagerank
मैडम	גברתי
मैडम	גבירתי
मैडम	מאדאם
डायरेक्ट	ישיר
डायरेक्ट	ישירות
डायरेक्ट	ישירה
शब्दकोष	בינארי
शब्दकोष	מילון
आंगन	החצר
आंगन	חצר
डिश	מנה
डिश	צלחת
कीटोन	קטון
संप्रभुता	הריבונות
इंटरकांटिनेंटल	אינטרקונטיננטל
मिलें	פגוש
मिलें	הכירו
मिलें	לפגוש
मिलें	תכירו
रॉयल्टी	תמלוגים
रॉयल्टी	מלוכה
वायुमण्डल	אווירה
ख़ानत	חאנות
वालेस	וואלאס
वालेस	וואלס
वालेस	וולאס
सीज़र	קיסר
गुयाना	גיאנה
रिश्वत	שוחד
रिश्वत	שוחד
रिश्वत	לשחד
क्लॉक	שעון
फ़ाइलें	קבצים
फ़ाइलें	תיקים
पब	פאבים
पब	פאב
दोगुना	מכפיל
दोगुना	כפול
दोगुना	דאבל
ब्रॉड	רחבה
ब्रॉड	רחבות
ब्रॉड	רחב
रेखाएं	קווים
रेखाएं	קווי
रेखाएं	שורות
स्कोडा	סקודה
जिंक	אבץ
शराबी	שכרות
शराबी	שיכור
शराबी	שכרות
शराबी	שיכורה
शराबी	שיכורים
शराबी	שיכור
शराबी	שתוי
लातीनी	לטיני
विचारधाराओं	אידיאולוגיות
ख़तरा	סיכון
ख़तरा	סכנה
चील	נשר
चील	איגל
चील	עיט
जुआ	הימור
जुआ	הימורים
अप्रिय	התקפה
अप्रिय	מתקפה
अप्रिय	מעליב
अप्रिय	פוגעני
हाफ	מחצית
हाफ	חצי
कोस्टा	קוסטה
आदम	אדם
सबक	שעור
सबक	שיעור
एडिसन	אדיסון
घुमाव	סבב
घुमाव	סיבוב
तानाशाह	דיקטטור
लकडी	עץ
लकडी	ווד
उपनगरों	הפרברים
सोमालिया	סומליה
शिवरात्रि	שיבה
सेहत	בריאות
कर्मकांड	טקסים
दलदली	בוגי
दुर्व्यवहार	התעללות
इत्र	בשמים
इत्र	בושם
इत्र	הבושם
