در	uks
یوزف	joosep
تورات	toora
مولد	generaator
تجسمی	visualiseerimine
پنالتی	karistus
تاسمانی	tasmaania
رحمت	halastus
رحمت	halastust
درجات	ridades
مجرای	kanal
مجرای	kanalid
سولفات	sulfaat
ارس	juniperus
نامنظم	ebaregulaarne
قوت	jõudu
قوت	tugevus
مجالس	kuru
ابری	pilvede
ابری	pilvi
ابری	pilved
ابری	pilve
ابری	pilved
ابری	cloud
ابری	pilv
ابری	hägune
تایم	kellaaeg
تایم	aeg
تایم	aja
تایم	ajas
تایم	aega
سومی	kolmas
سومی	kolmanda
کوپر	cooper
جانداران	fauna
جولی	julie
شارلوت	charlotte
اتوماتیک	automaat
اتوماتیک	automaatsed
اتوماتیک	automaatne
لوید	lloyd
گاندی	gandhi
ثانی	thānī
گریه	nutta
گریه	nutma
گریه	nuta
گریه	nutab
گریه	nutt
واگن	vanker
واگن	vagun
لئونارد	leonard
راد	rad
راد	rod
هفتگی	nädalane
هفتگی	nädalas
هفتگی	iganädalane
مستمر	pidev
مستمر	pideva
مستمر	ametid
مارسی	marseille
مارسی	marcy
مارسی	marseille
درامز	trummid
درامز	trumme
مرتکب	sooritada
تدریجی	järkjärguline
مستندات	dokumentatsioon
مستندات	dokumentatsiooni
مستندات	dokumendid
رقابتی	konkurentsivõimeline
کسری	puudujääk
نخ	lõng
نخ	niit
نخ	lõime
میلیمتر	mm
میلیمتر	millimeetrit
شاعری	luuletaja
شاعری	poeet
سیارات	planeedi
سیارات	planeedid
سیارات	planeete
روشنفکران	intellektuaalid
غلات	teravili
غلات	teravilja
غلات	helbed
پاسکال	pascal
مقدونی	makedoonia
ترغیب	veenmine
عطر	parfüüm
عطر	parfüümi
هجده	kaheksateist
آندری	andrei
آندری	andrei
عنکبوت	ämblik
عنکبوت	spider
قیاس	monumentaalne
قیاس	analoogia
بازیافت	ringlusse
موس	põder
مؤسسات	asutused
مؤسسات	institutsioonid
مؤسسات	institutsioone
دیگو	diego
کریستینا	christina
کریستینا	cristina
تجربیات	kogemused
ریاضیدان	matemaatik
خونین	verine
کافه	cafe
کافه	kohvikus
کافه	kohvik
کافه	cafe
کافه	kohvik
لیل	lil
لیل	lille
دستان	käed
فروشی	shop
فروشی	pood
فروشی	kauplus
فروشی	poodi
فروشی	poe
دریک	drake
مراسمی	tseremoonia
مراسمی	tseremooniaid
گشتی	patrulli
گشتی	patrull
مرجان	coral
پلاسما	plasma
باردار	rase
مالیاتی	maks
مالیاتی	maksud
تداوم	püsivus
آریا	aria
آریا	arya
گزیده	valikuline
گزیده	selektiivne
بره	jäär
دیوارها	seinad
افراطی	äärmuslik
فرشتگان	inglid
جیوه	elavhõbeda
جیوه	elavhõbe
فاضلاب	kanalisatsioon
فاضلاب	kanalisatsiooni
فاضلاب	reovee
لیاقت	väärivad
لیاقت	väärivad
جودی	judy
حفر	kaevata
حفر	kaeva
حفر	kaevamine
شعله	leegi
شعله	leek
شعله	leegid
کوچولو	little
کوچولو	väike
کوچولو	vähe
تلفیق	ühinemine
تلفیق	liitumine
تلفیق	segamine
تلفیق	segamist
فک	lõualuu
زعفران	safran
تعاریف	määratlused
تعاریف	mõisted
دامن	seelik
گیلمور	gilmore
مفصلی	artriit
گیتاریست	kitarrist
گوینده	kõneleja
حرام	ebaseadusliku
حرام	ebaseaduslik
حرام	keelatud
حرام	keelatud
محراب	altari
محراب	varjupaik
اقیانوسی	ookean
گیتی	universum
گیتی	kosmos
رید	reid
رید	reed
عموی	onu
جودو	judo
مسائلی	probleemid
بالاتری	kõrgemale
بالاتری	kõrgemad
بالاتری	kõrgem
تامیل	tamili
نوسنگی	neoliitikum
کورت	curt
کورت	kurt
خطبه	jutlus
نزاع	vaidluse
نزاع	vaidlus
نزاع	konflikt
نزاع	konfliktid
نزاع	tüli
داروین	darwin
غواصی	sukeldumine
غواصی	sukelduda
بلوط	kastani
بلوط	tamme
بلوط	tammeka
دستورات	korraldused
دستورات	käsud
دستورات	tellimused
تقارن	sümmeetria
اسراییل	iisraeli
اسراییل	iisrael
اسراییل	iisraeli
اسراییل	iisrael
اشباع	küllastunud
کوئین	quinn
پلاتین	plaatina
پشتیبان	toetus
پشتیبان	tugi
پشتیبان	toetamine
پشتیبان	abiväge
اسکندریه	alexandria
مرکوری	elavhõbeda
مرکوری	elavhõbe
پخت	süüa
پخت	küpsetada
موری	maury
موری	murray
تضعیف	õõnestab
خزانه	riigikassa
شهروندی	kodakondsus
شهروندی	kodanik
فین	finn
زانو	põlv
زانو	põlve
زانو	põlved
آرنا	arena
فلش	flash
فلش	välk
ناتمام	lõpetamata
ناتمام	puudulik
ناتمام	mittetäielik
ورنر	werner
تنبیه	karistatud
تنبیه	karistus
تنبیه	karistuse
اشتباهات	vigu
اشتباهات	vead
ویدئوی	video
تقلب	petta
تقلب	peta
تقلب	petmine
تقلب	pettused
تقلب	pettus
تقلب	pettuse
تقلب	petis
نشینی	taganeda
موزامبیک	mosambiigi
ایرویز	airways
حقایق	fakte
حقایق	faktid
رواندا	rwanda
تامسون	thompson
تامسون	thomson
انتقادات	kriitikat
انتقادات	kriitika
مانکن	supermodell
پاور	power
پاور	võimu
پاور	võim
پاور	võimsus
پاور	jõud
پاور	jõul
جنجال	vaidlus
تبت	tiibeti
تبت	tiibeti
میتسوبیشی	mitsubishi
نورد	vedu
نورد	tõld
نورد	nord
اهلی	kodustatud
اهلی	riigisisesed
اهلی	kodumaine
خاکستر	ash
خاکستر	tuhk
میانجی	vahendaja
میانجی	vahepealne
میانجی	vahendajad
استریت	tänav
تکاملی	evolutsiooni
گوجه	tomati
گوجه	tomat
زرهی	pzkpfw
خروس	kukk
خروس	riist
خروس	kukk
کاریکاتور	karikatuur
توت	tut
اطاعت	kuuletuma
اطاعت	allu
نمادین	sümboolne
آگهی	reklaami
آگهی	reklaam
واکسن	vaktsiinid
واکسن	vaktsiini
واکسن	vaktsiin
منفرد	manfred
نیجر	niger
نیجر	nigeri
تامی	tommy
وارن	warren
سیلندر	silindri
سیلندر	ballooni
رستاخیز	viimsepäeva
رستاخیز	ülestõusmine
حشره	putukas
بیوگرافی	elulugu
امانوئل	emanuel
امانوئل	emmanuel
امانوئل	emmanuelle
شورشی	mässuliste
شورشی	mässaja
شکوفایی	õitsevad
شکوفایی	bloom
منطبق	identne
منطبق	identsed
عهدنامه	leping
عهدنامه	asutamisleping
اقتصاددان	majandusteadlane
کنش	tegevus
کنش	võte
کنش	toiming
کنش	toimingud
کنش	meetmed
کنش	tegevused
کنش	teod
پاهای	jalad
آرون	aaron
تنظیمات	kohandused
تنظیمات	korrigeerimine
تنظیمات	soodustused
تنظیمات	eelistused
تنظیمات	seadistused
آمیخته	segu
آمیخته	segud
لیسبون	lissaboni
لیسبون	lissabonis
دانیال	daniel
حماس	hamasi
دوز	annus
دوز	annustamine
دوز	annus
دوز	doos
فرانکو	franco
تحقیقی	stipendiumi
تحقیقی	stipendium
فمینیسم	feminism
حلب	aleppo
سکولار	ilmaliku
تأخیر	viivitus
آشوب	kaos
پارکر	parker
بالقوه	potentsiaal
بالقوه	potentsiaali
بالقوه	potentsiaalselt
ادموند	edmund
زینتی	dekoratiivne
زینتی	dekoratiivsed
سقط	nurisünnitus
سقط	abort
تاتنهام	tottenham
دیزل	diisel
محفل	assamblee
ناسیونال	nationale
ناسیونال	nacional
دوبلین	dublini
دوبلین	dublinis
الکترونی	elektron
درآمدی	sissetulek
درآمدی	tulu
قطره	tilk
قطره	tilka
باطل	väär
باطل	tühjus
باطل	edevus
نیرومند	võimas
خداحافظی	hüvasti
آنالوگ	analoog
جونگ	jong
جونگ	jung
رون	ron
اصابت	kokkupõrge
اصابت	mõju
عاطفی	emotsionaalne
دوندگان	võistlejad
دوندگان	jooksjad
وات	watt
عدسی	objektiivi
عدسی	läätsed
الجزیره	alžiir
مخفیانه	salaja
کریستیان	christian
کریستیان	kristlane
کریستیان	cristian
امارت	emiraat
مستطیل	ristküliku
مستطیل	ristkülik
پورشه	porsche
سوگند	vanne
کرنل	cornell
کاج	pinus
کاج	mänd
کاج	mänd
کاج	männi
بایت	bait
بایت	baiti
باروک	barokk
تبخیر	rotary
انقلابیون	revolutsionäärid
کاتالونیا	catalunya
کاتالونیا	kataloonia
برفی	lumesadu
برفی	lumi
برفی	lumine
مهربان	lahke
مهربان	armuline
سوالات	küsimused
رنگین	värvitud
راکی	rocky
نوسازی	uuendamine
نوسازی	pikendamine
نوسازی	renoveerimine
نوسازی	taastusravi
ریموند	raymond
شوک	šokk
میخی	mula
ابتکار	improvisatsiooni
ابتکار	algatuse
ابتکار	algatus
نمادی	sümboolne
ورد	loits
ورد	loitsu
ورد	õigekirja
ورد	verde
امیلی	emily
بور	bohr
بور	burr
بور	boori
اسپورت	sportlik
اسپورت	sport
اسپورت	spordiala
اسپورت	sport
اسپورت	spordi
آرت	art
آرت	kunsti
آرت	kunst
موانع	takistused
موانع	tõkked
موانع	takistused
احادیث	näidud
تاخیر	viivitus
کولی	mustlane
ناتوانی	suutmatus
ناتوانی	võimetus
ناتوانی	puude
ناتوانی	puue
تاکسی	takso
تاکسی	kabiin
تاکسی	takso
کلیوی	neeru
زشت	kole
زشت	inetu
فرید	farid
ماهر	oskuslik
ماهر	oskustega
ماهر	maher
پایانه	terminal
پایانه	terminali
توس	kask
عجایب	imesid
تعدیل	korrigeerimine
تعدیل	kohandamine
تعدیل	kohandus
تعدیل	reguleerimine
زراعت	põllukultuurid
زراعت	kultuurid
زراعت	põllumajandus
واجب	kohustuslikud
واجب	kohustuslik
واجب	vajalik
واجب	vajalikud
راستش	tegelikult
راستش	tegelt
بدتر	hullem
بدتر	halvem
لوی	levi
لوی	loy
سبزیجات	taimsed
سبزیجات	köögivili
سبزیجات	köögiviljad
سبزیجات	juurviljad
کارخانجات	tehased
داس	sirp
هموار	tõrgeteta
هموار	sujuv
هموار	mahe
هموار	sile
قرائت	lugemine
قرائت	lugemist
آناتومی	anatoomia
سوق	karjatamine
سوق	sõida
هیلز	hills
وفاداری	truudus
وفاداری	ustavus
وفاداری	lojaalsust
وفاداری	lojaalsus
بارانی	dušš
بارانی	vihmane
بارانی	vihm
بارانی	rain
بیچ	rand
بیچ	beach
کیفری	kurjategija
کیفری	kuritegelik
کیفری	kriminaalne
کیفری	kriminaal
آرزو	sooviks
آرزو	soov
آرزو	soovi
آرزو	soovides
تصمیمات	otsused
دانشگاهیان	akadeemikud
دانشگاهیان	academia
ضرر	kahjum
ضرر	kaod
جنون	dementsuse
جنون	hullumeelsus
جنون	hullus
جنون	hullumeelsus
جنون	hullus
متقاعد	veendunud
متقاعد	veenda
متقاعد	veena
متقاعد	veenev
تایلر	tyler
عزت	au
عزت	au
عزت	hiilgus
تمبر	pitser
تمبر	tempel
تمبر	margid
بلگراد	belgradi
معاملات	tehingud
یاقوت	ruby
پرسی	percy
دستکاری	manipuleerib
دستکاری	manipuleerimine
معجزه	imesid
معجزه	imed
معجزه	ime
باهم	koos
باهم	üheskoos
خوردگی	korrosiooni
لوکوموتیو	veduri
بدهی	võlad
بدهی	kohustused
بدهی	võlg
بدهی	võla
کلیساها	kirikud
پرستوی	neelata
چادر	telgid
چادر	telk
چادر	telgi
عمو	onu
نوسان	hoos
سرنشین	reisija
سرنشین	sõitja
سرنشین	reisijate
سرنشین	meeskond
زنجیر	kett
زنجیر	ketti
زنجیر	ketid
زنجیر	ahel
ریوی	kopsu
اسپانیای	hispaania
ایزوتوپ	isotoobid
ایزوتوپ	isotoopide
ین	jeeni
نیزه	oda
مشهود	ilmne
اسپنسر	spencer
طوطی	papagoid
طوطی	papagoi
لاتزیو	lazio
اسکاندیناوی	skandinaavia
اسکاندیناوی	skandinaavia
بارو	barrow
کمینه	minimaalselt
کمینه	miinimum
کمینه	minimaalne
کمینه	minimaalne
کاراته	karate
دستگاهی	seade
دستگاهی	seadis
کوپه	kupee
سرما	külm
سرما	külmad
آموزگار	õpetaja
شجاعت	julgus
شجاعت	julgust
شجاعت	vaprus
توران	turan
برهم	surge
پرستار	medõde
پرستار	õde
مشکی	mustad
مشکی	black
مشکی	musta
مشکی	must
بنگال	bengali
الحاق	lisand
الحاق	ühinemine
الحاق	lisamine
توریستی	turist
ایان	lan
ایان	ian
جاوه	java
متعهد	pühendunud
بلیز	belize
مسمومیت	mürgitus
مسمومیت	toksilisus
مسمومیت	mürgisus
مجرد	vallalised
مجرد	poissmees
عروقی	vaskulaarsed
سرگئی	sergei
درخشش	sära
درخشش	helendus
درخشش	helendav
درخشش	helendavad
درخشش	kuma
اینترنشنال	rahvusvaheline
اینترنشنال	rahvusvahelised
اینترنشنال	international
دیترویت	detroiti
دیترویت	detroidi
دیترویت	detroit
فرعون	vaarao
سهره	finch
شنوایی	kuulmine
شنوایی	kuulamine
جواهر	juveelid
جواهر	kalliskivi
جواهر	juveel
جواهر	ehted
جواهر	ehteid
هیجان	erutus
هیجان	põnevust
هیجان	erutatud
پرتره	portree
تومور	kasvaja
فضاپیما	kosmoselaeva
فضاپیما	kosmoselaev
فضاپیما	kosmoselaev
کپسول	kapsel
بیسبال	pesapalli
بیسبال	pesapall
کروموزوم	kromosoomid
کروموزوم	kromosoomi
خستگی	väsimus
خستگی	igavus
خستگی	kurnatus
بسامد	esinemissagedus
بسامد	sagedus
استعفای	tagasiastumisega
چاپلین	chaplin
الکتریسیته	elektrienergia
الکتریسیته	elekter
کریک	creek
کریک	oja
پنجاب	pandžabi
غیرممکن	võimatu
اشیا	objektid
مشت	rusikas
ربع	kvartal
ربع	veerand
کنسولگری	konsulaat
جسیکا	jessica
ویکیپدیای	wikipedia
بالکان	balkani
بالکان	balkanil
بالکان	balkani
بالکان	balkanil
باروری	tiinuse
هوافضا	aerospace
عزاداری	leina
اضطراب	ärevus
شرلوک	sherlock
اضطراری	hädaolukord
ثور	thor
فروهر	olemus
باکس	box
باکس	kast
باکس	karp
باکس	kasti
باکس	lahter
اسکوشیا	scotia
میش	ute
تعصب	talumatus
تعصب	dogma
تفنگداران	musketärid
تفنگداران	korpus
کرک	kirk
درصدی	protsent
سنتز	sünteesi
افغانی	afgaani
افغانی	afganistani
افغانی	afgaani
اصولی	süstemaatiline
سپید	valge
سپید	valged
واسکو	vasco
هدر	heather
نیکولا	nicola
نیکولا	nikola
دریچه	klapp
دریچه	ventiil
دریچه	luuk
احساسی	emotsionaalne
انجیر	joonis
جوهر	tooneri
جوهر	tint
پلاستیکی	plastikust
پلاستیکی	plast
پلاستیکی	plastik
پن	penn
پن	paan
پن	paani
پن	pan
پن	panni
سس	kastme
سس	kaste
تیغ	blade
تیغ	tera
مولر	müller
مولر	mueller
مبدا	päritolu
رولز	rullid
رولز	rolls
آرژانتینی	argentina
آرژانتینی	argentina
آرژانتینی	argentiina
کیل	kiel
وقفه	katkestus
وقفه	katkestamine
وقفه	vaheaeg
گواهینامه	litsents
گواهینامه	load
گواهینامه	sertifikaat
گواهینامه	tunnistus
روال	rutiin
آمینه	amino
زامبیا	sambia
تم	teema
فاش	avalikustab
فاش	avalikustada
فاش	paljastavad
فاش	avalikustamine
ویروسی	viiruse
بابلی	babylon
بابلی	babüloonia
صداهای	hääli
صداهای	hääled
سوسن	susan
رینگ	rõngas
رینگ	ring
رینگ	sõrmuse
رینگ	sõrmus
کفایت	piisab
خطرات	riske
خطرات	riskid
خطرات	ohud
هاردی	hardy
مخالفین	vastulause
مخالفین	opositsiooni
مخالفین	vastuseis
مخالفین	opositsioon
گوزن	põder
گوزن	hirv
گوزن	hirve
الیاس	elijah
الیاس	elias
لیزری	laseri
لیزری	laser
پاداش	preemia
پاداش	bonus
پاداش	boonus
پاداش	tasu
پاداش	autasu
نفرین	needus
لمس	puuduta
لمس	katsuda
لمس	puudutus
لمس	puutu
لمس	liigutav
لمس	puudutas
لمس	puudutatud
لمس	liigutatud
لمس	puudutanud
سوئیسی	šveitsi
سویا	sojauba
واگذاری	delegeerida
کارن	karen
مهندسین	insenerid
قشر	ajukoor
طاووس	paabulind
اسکلت	šassii
اسکلت	skeleti
اسکلت	luukere
پدربزرگ	vanaisa
پدربزرگ	vanaisa
گروپ	rühm
گروپ	grupp
گروپ	grupis
انحصار	monopol
انحصار	monopoli
منجمد	külmutatud
منجمد	külmunud
فواصل	vahemaad
فلامینگو	flamingo
خدایی	jumal
سیار	liikuv
سیار	liikuva
سیار	mobiil
سیار	mobiilne
پادگان	alused
پادگان	garrison
گرمایش	küte
گرمایش	kütte
خلاقیت	loovuse
خلاقیت	loov
خلاقیت	loominguline
اسپورتینگ	sportlik
امریکایی	ameeriklane
امریکایی	ameerika
امریکایی	american
بارون	parun
بارون	vihm
بارون	rain
بیکر	pagar
بیکر	baker
بروسیا	borussia
گی	gei
گی	homo
گی	gay
مخرب	hävitav
تهمت	laimamise
تهمت	laim
تهمت	laimu
تاسیسات	rajatis
آبیلا	ávila
مخازن	hoidlad
حسگر	sensori
حسگر	andur
مستعمره	koloonia
بودا	buddha
صاریغ	opossum
خودگردان	autonoomne
محققین	teadlased
محققین	uurijad
قسطنطنیه	konstantinoopol
ایمن	turvaline
ایمن	ohutu
ایمن	turvaline
ایمن	eamon
جفرسون	jefferson
جفرسون	jeffersoni
ناخواسته	tahtmatu
ناخواسته	soovimatu
کاوشگر	sond
کاوشگر	lander
کاوشگر	maadeavastaja
قطعاً	kindlasti
ویرانی	häving
ویرانی	hävitamine
غده	kasvaja
غده	nääre
بروک	brooke
بروک	oja
کاله	kalle
کاله	calais
مرمر	marmor
مقاصد	kavatsused
مقاصد	sihtkohad
زیارتگاه	pühamu
توفیق	abi
رکن	sammas
رکن	samba
پاسخگویی	vastus
پاسخگویی	vastus
پاسخگویی	reageering
پاسخگویی	reageerimine
جنسیتی	sugu
گیلبرت	gilbert
پدرو	pedro
تریلر	thriller
تریلر	haagis
تریلر	haagise
چاک	chuck
خوک	sigu
خوک	sead
خوک	siga
خوک	põrsas
بکند	teeb
بازوی	käsi
بازوی	käe
دوازدهمین	kaheteistkümnes
بیداری	ärkvel
جامی	karikavõistlused
جامی	cup
جامی	tops
جامی	tass
جامی	karikas
نیکون	nikon
آری	aye
تزئینات	kaunistused
شوهرش	abikaasa
کالین	colin
برونو	bruno
مارپیچی	spiraal
باخ	bach
قذافی	gaddafi
بازگشایی	taasavamise
مونتاژ	montaaž
گمنام	anonüümne
ناراحتی	kurb
محبت	kiindumus
محبت	kiindumust
همخوانی	järjepidevus
همخوانی	järjepidevuse
همخوانی	kooskõla
باک	buck
باک	bak
باک	bock
کارا	kara
کارا	cara
جنبشی	kineetiline
وبا	koolera
جهانگردان	uurijad
آستوریاس	astuuria
تزئین	dekoratsioon
تزئین	kaunistada
پیشوند	prefiks
بیهوشی	elektrikatkestus
نشستن	istumine
نشستن	istudes
نشستن	istub
شایان	cheyenne
نیایش	palveid
نیایش	palved
انصراف	välju
کلامی	suuline
کلامی	keelelise
تناقض	paradoks
تناقض	vastuolu
تناقض	vastuolu
قضائیه	kohtusüsteemi
لیندا	linda
قسم	vanne
آرم	käsi
آرم	käe
دلاور	delaware
اتصالات	ühendused
فراخوانی	kutse
فراخوانی	helistamine
اسیدی	happeliste
اسیدی	hape
اسیدی	happe
اسیدی	happesuse
بیکاری	tööpuudus
بیکاری	töötus
فلفل	pepper
فلفل	pipart
فلفل	pipar
هاپکینز	hopkins
شیطانی	deemonlik
مگس	kärbsed
مگس	kärbseid
مگس	lendab
کالاها	kaubad
کالاها	kaubad
کالاها	kaup
کالاها	kauba
لیبریا	libeeria
لیبریا	libeeria
محو	udu
لای	lai
پنجشنبه	neljapäev
بقای	ellujäämise
بقای	ellujäämine
نامیبیا	namiibia
سورینام	suriname
طیفی	spektraalne
کمدین	koomik
جن	jen
عذرخواهی	vabandus
میکس	mix
یوهانس	johannes
بذر	seeme
بذر	seemned
بذر	seeme
عملگر	operaator
عملگر	käitaja
تکن	tekkeni
فرصتی	võimalus
فرصتی	võimaluse
اخطار	teatamine
اخطار	teade
اخطار	teavitamine
اخطار	hoiatus
بخارست	bukaresti
حباب	mullid
حباب	mull
پالس	pulss
پالس	impulss
گرانت	grant
تقریب	ühtlustamine
تقریب	ühtlustamise
هیلاری	hillary
هیلاری	hilary
نژادهای	tõugude
بهاری	kevad
مزدا	mazda
گان	gunn
نرگس	narcissus
کپنهاگ	kopenhaageni
کپنهاگ	kopenhaagenis
کارولین	caroline
صدمه	kahjustus
صدمه	kahju
صدمه	kahjustused
صدمه	haiget
شارژ	süüdistus
شارژ	laeng
شارژ	laetud
خنده	naer
خنده	naeru
خنده	naer
خنده	naerma
خنده	naera
خنده	naerda
ملایم	hell
ملایم	õrn
ملایم	kerged
ملایم	kerge
ملایم	pehme
ملایم	pehmed
ییلاق	riik
مایا	maya
داند	teab
اشتوتگارت	stuttgart
جوار	tunnistab
لانه	pesa
لانه	den
منسوخ	arhailine
منسوخ	vananenud
منسوخ	iganenud
سانسکریت	sanskriti
محکومیت	veendumuste
محکومیت	veendumust
محکومیت	veendumus
امتیازات	privileegid
امتیازات	õigused
استعمال	kasutamine
استعمال	kasutus
محفوظ	kaitstud
محفوظ	säilitatud
محفوظ	säilinud
محفوظ	konserveeritud
شبح	fantoom
شبح	vaim
شبح	vaimu
شبح	kummitus
شبح	tont
دورانی	katmine
انگل	engel
انگل	parasiit
فروشنده	tarnija
فروشنده	müüja
کمیل	camille
منظره	maastik
منظره	maastiku
واتیکان	vatikani
واتیکان	vatikan
گریس	grace
اتلتیک	sportlik
موضوعاتی	teemad
سالمندان	eakad
ماموران	ohvitserid
روحیه	moraal
عشقی	armastan
عشقی	love
عشقی	armastus
عشقی	armastust
موجودیت	üksus
مارکسیست	marksist
تدبیر	reguleeritakse
تدبیر	reguleerib
تدبیر	plaan
تدبیر	plaani
تدبیر	kava
دریاها	merede
سفال	keraamika
رودریگز	rodriguez
رودریگز	rodrigues
رودریگز	rodríguez
ریس	reese
ریس	rhys
بشریت	inimlikkus
بشریت	inimkonna
بشریت	inimkond
کوهن	cohn
کوهن	cohen
فیجی	fidži
ارضی	territoriaalne
ارضی	territoriaalse
هانتر	kütt
هانتر	hunter
هانتر	jahimees
مارینو	marino
پناهنده	põgenik
پناهنده	pagulaste
پناهنده	pagulased
پناهنده	pagulaste
رزرو	reserveeritud
رزرو	varu
رزرو	reserv
رزرو	reservi
یخبندان	jää
یخبندان	ice
یخبندان	jääd
متقارن	sümmeetriline
متقارن	sümmeetriline
رابینسون	robinson
کویینز	kuningannad
بخواند	kõned
بخواند	kutsub
ملودی	meloodia
ملودی	melody
اسبق	eelkäija
وحی	ilmutus
دلو	ämber
دلو	veevalaja
ضخیم	paksud
ضخیم	paks
سوفیا	sofia
بتی	betty
دستورالعمل	retsept
دستورالعمل	retsepti
دستورالعمل	juhised
دستورالعمل	juhend
دستورالعمل	juhendid
بیعت	truudust
منتسب	väidetava
منتسب	väidetav
انگشتان	sõrmed
محتوی	konteiner
محتوی	mahuti
معصوم	süütud
معصوم	süütu
کارتون	karp
آموخته	õpetatud
آموخته	õpetas
دربی	derby
گرامر	grammatika
سپیده	dawn
سپیده	koidik
سپیده	koidu
نیکو	niko
نیکو	nico
بخت	varandus
هاله	halle
هاله	aura
هاله	halo
توری	võre
بنویسد	kirjutada
بنویسد	kirjuta
بنویسد	kirjutage
بنویسد	kirjutamine
قراردادهای	lepingud
قراردادهای	protokollid
هوندا	honda
دیداری	visuaalne
بهای	price
بهای	hind
آیفون	iphone
گیلاس	kirss
گیلاس	kirsi
گیلاس	cherry
ارکان	sammas
ارکان	samba
گزاره	ettepanek
شایستگی	kvalifitseeritud
شایستگی	väärivad
مشتقات	derivaadid
مشتقات	variandid
اسکای	skye
اسکای	sky
اسکای	taevas
سنگر	punker
تصدی	komisjon
تصدی	komisjoni
موجی	laine
موجی	lained
موجی	laineid
کارآمد	efektiivne
کارآمد	tõhus
کارآمد	tõhusad
انعطاف	paindlik
انعطاف	paindlikud
ادارات	bürood
ادارات	kontorid
ردیابی	jälitamine
ردیابی	jälgimine
ردیابی	jälgimine
ردیابی	jälgija
ردیابی	jälitaja
ردیابی	jälg
ماهانه	igakuine
قدیس	pühak
قدیس	saint
تهی	tühjus
تهی	tühi
تهی	tühjad
رفیع	high
رفیع	kõrgele
رفیع	kõrged
رفیع	kõrgel
رفیع	kõrge
نگاشت	kaart
جمجمه	kolju
جمجمه	pealuu
سوزن	nõelu
سوزن	nõelad
سوزن	nõel
سوزن	nõela
بنادر	sadamad
جوزپه	giuseppe
اعتدال	pööripäev
پذیرایی	majutus
پذیرایی	majutuse
پذیرایی	vastuvõtt
پذیرایی	meelelahutus
عروسک	nukud
عروسک	nuku
عروسک	nukk
چیزها	asjad
چیزها	asju
یقین	teatud
یقین	kindlus
یقین	ebakindlad
یقین	ebakindel
قاطع	otsustav
اریتره	eritrea
دهقان	talupoeg
هریسون	harrisoni
هریسون	harrison
بولونیا	bologna
انشعاب	kahvel
انشعاب	oks
انشعاب	filiaal
انشعاب	haru
انشعاب	filiaali
وایمار	weimar
گردنه	järsk
مارسل	marcel
کسر	fraktsioonid
کسر	puudujääk
کسر	murdosa
کسر	fraktsioon
عبادت	kummardavad
متراکم	tihe
جنایات	kuriteod
آئودی	audi
ترمینال	terminal
ترمینال	terminali
نامحدود	lõpmatu
نامحدود	lõputu
نامحدود	piiramata
نامحدود	piiramatu
سرنگون	kukutada
سرنگون	kukutada
آپاچی	apache
مشروط	tingimuslikud
عرضی	maastik
عرضی	maastiku
ذرت	mais
بدانید	tea
وبر	weber
سرودن	koosta
تعاونی	ühistu
تکنیکی	tehnilised
تکنیکی	tehniline
زی	zee
نفی	väljasaatmise
گسیل	heide
گسیل	emissioon
داوطلبانه	vabatahtlikult
داوطلبانه	vabatahtlik
خائن	reetur
رویس	royce
گریگوری	gregory
کنراد	conradi
کنراد	conrad
چکاوک	lõoke
بالتیک	baltic
بالتیک	balti
بالتیک	läänemere
آیوی	ivy
راجرز	rogers
میرسد	saabub
میرسد	jõuab
ادوین	edwin
رنگهای	värvid
اطفال	lapsed
هسن	hesse
یونس	yunus
یونس	joonas
یونس	jonah
همسایگی	naabrus
همسایگی	naabrus
همسایگی	ümbruskond
فرضی	hüpoteetiline
راو	toores
راو	toor
راو	toorelt
متناظر	vastav
آهسته	aeglane
آهسته	tasapisi
آهسته	aeglaselt
زاگرب	zagreb
نوی	neu
نیکول	nicole
گوگ	gogh
فری	praam
فری	frey
آلتو	alto
نیکلای	nikolai
نیکلای	nikolai
رؤیا	roya
رؤیا	unistus
رؤیا	dream
رؤیا	unenägu
اهدای	doonor
اهدای	doonori
پرل	pearl
پرل	pärl
پرل	pärli
پرل	perli
رفیق	kutt
رفیق	dude
رفیق	buddy
لیو	liv
بدانند	tea
مناظره	arutelu
مناظره	debatt
مناظره	arutelud
میکرو	mikro
ادراک	ettekujutus
ادراک	taju
بادهای	tuuled
تاب	hoos
ناتینگهام	nottinghami
بیاورید	tooma
پنهانی	salaja
صمیمی	südamlik
صمیمی	intiimne
قربان	söör
سوءاستفاده	kuritarvitamine
سوءاستفاده	kuritarvitamise
جنوا	genova
گنگ	loll
گنگ	jõuk
گنگ	kamp
گنگ	gang
مچ	ranne
مچ	randme
یخی	frost
یخی	jää
یخی	ice
یخی	jääd
قحطی	näljahäda
قحطی	nälga
ماسک	mask
ماسک	maskid
میگیرد	võtab
مکانیزم	mehhanism
شهدا	märt
قرض	laenu
قرض	laen
قرض	võlg
قرض	võla
قرض	laenata
قرض	laena
استوا	ekvaatori
دشواری	raskusaste
دشواری	raskused
مهمات	laskemoon
مهمات	laskemoona
آند	andide
رحمان	rahman
وصیت	testament
محفظه	kapsel
دول	abiraha
دول	dol
مشاوران	konsultandid
احتراق	põletamine
احتراق	põlemisel
درواقع	tegelikult
درواقع	tegelt
کلک	trikk
