категорія	категорија
вірність	верноста
вірність	верност
вірність	лојалност
вірність	лојалноста
каліфорнія	калифорнија
показує	прикажува
показує	покажува
показує	емисии
показує	прикажува
зелений	зелен
зелений	зелена
зелений	зелено
зелений	зелени
працівник	работник
працівник	работникот
працівник	работничка
установ	институции
знаки	таблици
знаки	чинии
знаки	таблички
знаки	знаци
стосунки	врска
стосунки	однос
інтерес	камата
інтерес	интерес
інтерес	интереси
інтерес	камати
тиск	притисок
потреби	треба
потреби	потреба
потреби	потребна
потреби	потребно
потреби	потребни
потреби	потреби
релігії	религија
релігії	религии
релігії	религиите
партій	партиите
партій	партии
партій	забави
вчені	истражувачи
вчені	научници
вчені	научниците
юнеско	унеско
юнеско	сајтови
юнеско	локалитети
здобула	стекнато
здобула	стекна
відставку	оставка
оригінальна	оригинал
мозку	мозок
мозку	мозокот
розміщення	поставување
розміщення	објавува
розміщення	објавување
розміщення	локација
інструмент	алатка
інструмент	алат
регулювання	регулатива
регулювання	прописи
регулювання	регулација
франко	франко
ліва	лево
ліва	лева
ліва	левица
випадок	случај
випадок	кејс
інакше	поинаку
інакше	инаку
інакше	иначе
співпраці	соработка
яків	jacob
яків	јакоб
яків	џејкоб
додаткові	дополнително
додаткові	дополнителни
додаткові	дополнителна
додаткові	додатни
додаткові	дополнителен
додаткові	дополнителна
додаткові	напредни
додаткові	напредно
додаткові	напредна
додаткові	напреден
додаткові	екстра
потреб	потреби
судна	медиумот
судна	медиум
ставлення	став
народи	народите
народи	народи
апарат	апарат
апарат	возило
набір	сет
набір	комплет
набір	сетот
набір	постави
набір	бирање
луї	луј
луї	луис
луї	луи
виборців	гласачи
виборців	гласачите
посібник	водич
посібник	учебник
посібник	учебници
сила	снага
сила	сила
сила	силата
сила	сила
сила	присили
сила	моќ
сила	власт
сила	моќност
миколаївської	николаев
сімей	семејствата
сімей	фамилии
сімей	семејства
глибина	длабочина
вимагає	потреби
вимагає	побарува
вимагає	бара
вимагає	барања
виставки	изложба
роди	кланови
палати	комората
палати	комора
палати	одаја
лісах	шуми
тренера	тренер
тренера	тренерот
монет	парички
монет	монети
німці	германци
німці	германците
британські	британски
британські	британска
британські	британскиот
рук	раце
рук	рацете
провести	потроши
провести	помини
провести	трошат
провести	троши
помилки	грешки
помилки	грешки
помилки	неуспеси
стають	стане
телефон	телефон
телефон	телефонот
телефон	телефон
телефон	телефонски
чітко	јасно
чітко	очигледно
чилі	чиле
гаррі	гари
гаррі	хари
гаррі	хери
дозволяють	дозвола
навантаження	оптоварување
навантаження	сообраќај
сестра	sister
сестра	сестра
генріх	хенрик
генріх	хајнрих
генріх	анри
генріх	хенри
марна	марне
жовтень	октомври
місії	мисии
місії	мисиите
вершини	темиња
вершини	врвови
праця	труд
роз	роз
літературна	литературни
літературна	литературна
літературна	литературен
випромінювання	зрачење
випромінювання	радијација
випромінювання	радиација
ракети	проектилите
ракети	проектили
ракети	ракети
ракети	ракета
кот	kot
червень	јуни
червень	џун
кале	кале
випробування	судења
випробування	тестирања
випробування	тестирање
третя	трета
третя	трет
третя	трето
третя	трети
третя	третиот
вісім	eight
вісім	осуммина
вісім	осум
принципи	принципи
принципи	концепти
фотографії	фотографии
фотографії	слики
нагадує	потсетува
нагадує	потсеќа
нагадує	наликува
глава	поглавје
ліс	шума
ліс	шумски
вчених	стручњаци
вчених	научници
вчених	научниците
гурти	бендови
приклади	примери
зал	салите
зал	ходници
зал	сала
розташовано	ставено
розташовано	поставени
розташовано	лоциран
розташовано	лоцирана
розташовано	лоцирано
розташовано	сместена
плей	плејофот
присвячена	учебник
присвячена	учебници
пройшли	патувал
героїзм	херојство
героїзм	херојство
належали	припаѓаа
належали	припаѓал
належали	припаѓаше
належали	припаѓале
належали	припаѓала
виявлення	детекција
виявлення	откривање
виявлення	детектира
одяг	облека
одяг	алишта
одяг	облека
зверху	top
зверху	топ
зверху	врвот
співробітник	колега
музикант	музичар
акції	акции
харчування	храна
харчування	оброци
персонажі	ликови
персонажі	карактери
персонажі	знаци
якийсь	некои
присутні	сегашност
присутні	сегашна
присутні	поклон
присутні	присутни
присутні	претстави
присутні	подарок
чорна	белуга
чорна	црн
чорна	црна
чорна	црно
чорна	црни
чорна	црнец
розроблений	развиени
розроблений	развиено
розроблений	развиен
розроблений	развиена
знайдені	нашол
знайдені	пронајдени
знайдені	најдено
знайдені	пронајдено
знайдені	пронајдена
знайдені	најден
написано	напишано
написано	напишани
написано	пишано
написано	пишан
тривалий	прогресивна
тривалий	напредна
тривалий	напредно
тривалий	прогресивно
додати	додавање
додати	додади
додати	додај
осі	оски
осі	секири
сфера	сферата
сфера	сфера
под	pod
под	подот
сергійович	горбачов
кров	крв
діяли	дејствуваше
діяли	дејствувал
відсутності	отсуството
відсутності	отсуство
герцог	војвода
герцог	дук
герцог	дјук
герцог	кнез
січень	јануари
хоче	сака
хоче	преферира
хоче	претпочита
ссавці	цицач
ссавці	цицачи
американські	американска
американські	американски
американські	американец
американські	ролер
послуги	сервиси
послуги	услуги
послуги	служби
інструментів	инструменти
клітини	келија
клітини	ќелија
тексти	текстови
кандидатів	кандидатите
кандидатів	кандидати
кандидатів	кандидатки
двір	домаќинство
двір	домаќинството
середовище	средина
середовище	околина
проф	проф
двоє	два
двоє	двајца
двоє	две
технологія	технологија
планування	планирање
планування	закажување
формат	формат
формат	форматирање
папа	папа
вмс	морнарица
вмс	маринци
вмс	маринците
захищав	одбрани
захищав	бранеше
захищав	бранејќи
захищав	брани
річард	ришар
річард	ричард
софія	софи
софія	софија
софія	софија
фрідріх	фридрих
селищі	селани
селищі	селаните
визначити	утврдување
визначити	одреди
визначити	дефинира
опору	отпорност
опору	отпорот
опору	отпор
ілля	илија
польська	полски
польська	полска
польська	полирање
польська	полско
польська	polska
півострова	балканот
півострова	балкан
зростає	зголемувања
зростає	зголемува
зростає	расне
зростає	расте
шлюб	бракови
шлюб	брак
грудень	декември
моделей	модели
моделей	манекенки
частка	честички
частка	честичка
частка	фракција
частка	делче
царства	бенин
напис	насловот
напис	етикета
напис	натпис
автоматично	автоматски
автоматично	автомобилски
автоматично	auto
автоматично	авто
автоматично	автоматско
автоматично	автоматски
колекції	колекции
колекції	збирка
колекції	колекција
прийнятий	прифатен
прийнятий	прифатена
прийнятий	прифатено
прийнятий	прифатени
проводяться	носеа
підтримує	поддржува
досьє	досие
березень	марш
березень	март
обличчя	лица
обличчя	соочи
обличчя	свртено
обличчя	лице
річний	годишен
річний	годишна
сторіччя	векови
сторіччя	века
зразок	примерок
зразок	примерок
зразок	како
зразок	like
концерт	концерт
концерт	концертот
вирішили	решен
вирішили	решени
вирішили	решено
вирішили	одлучил
вирішили	одлучено
вирішили	одлучи
зазнав	страдаше
зазнав	претрпе
зазнав	пателе
зазнав	страдал
технічний	технички
технічний	техничко
різко	драматично
різко	нагло
золото	златен
золото	златни
золото	злато
встановлений	инсталирана
встановлений	инсталиран
встановлений	инсталирани
характеристика	карактеристика
характеристика	одлика
шляхи	правци
шляхи	патеки
шляхи	начини
липень	јули
вночі	ноќен
берега	брег
берега	брегот
козаки	козаци
десь	негде
десь	некаде
співробітників	вработени
співробітників	вработените
росте	расте
росте	растат
росте	растечки
росте	расне
росте	расте
сербії	србија
пан	пенг
пан	пан
пан	тава
аргентини	аргентина
аргентини	аргентинскиот
користувачі	корисници
прямо	стрејт
прямо	исправен
прямо	право
храми	цркви
храми	храмови
написати	напишам
написати	пишувајте
написати	пиши
написати	напиши
написати	запиши
написати	пишувај
литви	литванија
зустріч	назначување
зустріч	закажано
зустріч	закажување
зустріч	назначувањето
зустріч	средба
зустріч	состанок
зустріч	средба
жити	live
жити	живеј
жити	живо
жити	лајв
коледж	факултет
коледж	колеџ
діаметр	дијаметар
валентина	валентина
валентина	валентајн
валентина	валентин
валентина	вљубените
валентина	валентина
покарання	казни
покарання	казнување
покарання	казна
занадто	премногу
становище	ситуација
звичайний	генерички
звичайний	општ
звичайний	обичен
звичайний	обична
звичайний	редовна
звичайний	регуларен
звичайний	регуларно
звичайний	редовни
звичайний	редовен
звичайний	регуларни
звичайний	нормален
звичайний	нормално
звичайний	нормална
звичайний	нормални
бачу	види
бачу	гледаш
бачу	видете
фірма	фирма
попередник	претходник
продукти	намирници
продукти	продукти
продукти	производи
продукти	продукти
боїв	хеланки
поширений	распространета
поширений	раширената
поширений	раширена
існувало	постоеле
існувало	постоела
існувало	постоеше
існувало	постоело
існувало	постоел
існувало	постоеја
ріки	реки
ріки	риверс
ріки	реките
племен	племиња
дослідник	истражувач
дослідник	истражител
дослідник	истражувач
офіцерів	офицери
офіцерів	полицајци
ганна	хана
ганна	хана
волосся	влакна
волосся	коса
східних	ориентални
існував	постоеле
існував	постоела
існував	постоеше
існував	постоело
існував	постоел
існував	постоеја
гармат	топови
наша	наша
наша	наши
наша	нашата
наша	наш
наша	нашиот
наша	нашите
клітин	диференцијација
особистий	лично
особистий	личен
особистий	личното
особистий	лична
шкіри	кожа
інтересів	интереси
лабораторії	лаборатории
лабораторії	лаборатории
лабораторії	лабораториите
лабораторії	лабараторија
лабораторії	лабораторија
різноманітні	разни
перу	перу
фронті	никаквец
найбільшим	најголема
найбільшим	најголемо
суверенітету	сувереност
суверенітету	суверенитет
фортеця	тврдина
філософ	филозоф
суспільство	општество
рис	ориз
рис	рајс
мартін	мартин
допомогти	помагаат
допомогти	помош
громадського	јавно
громадського	јавни
громадського	јавен
громадського	јавна
громадського	јавност
громадського	public
нехай	нека
нехай	пушти
церков	цркви
виставка	изложба
рейн	рајна
рейн	рајна
виявляється	очигледно
районної	регионален
районної	регионалната
районної	регионално
районної	регионални
районної	регионална
критерії	критериум
критерії	критериуми
ставши	станувајќи
ставши	станување
загрози	закана
загрози	закани
перейменування	преименувањето
перейменування	преименување
видалення	отстранување
видалення	бришење
видалення	бришам
провідних	водечки
антон	антон
європейський	европски
європейський	европско
європейський	европска
пристрій	уред
пристрій	направа
пристрій	вози
пристрій	драјв
зірка	ѕвезден
зірка	ѕвезда
зірка	ѕвездички
угоду	договор
половина	пола
половина	половина
половина	половината
князівство	кнежевство
пітер	питер
пітер	петар
обсяг	опсег
обсяг	опфат
прес	печат
прес	притиснете
прес	прес
ділянка	област
ділянка	подрачје
кого	кого
галина	галина
інструменти	алатки
інструменти	алати
інструменти	алат
гаврило	гаврило
вищу	повисоко
вищу	повисок
вищу	повисока
вищу	повисоки
уздовж	долж
вироби	производи
вироби	продукти
високі	високиот
високі	висок
високі	висока
високі	хај
високі	високо
високі	high
викликає	предизвикувајќи
викликає	предизвикување
викликає	повикува
суми	суми
суми	количини
суми	суми
серпень	август
серпень	аугуст
обертання	ротација
обертання	ротација
греція	грција
мексики	мексико
засновників	основачи
засновників	основачите
зборів	собранието
зборів	собрание
посилань	врските
посилань	линковите
посилань	врски
посилань	линкови
підготовку	подготовки
підготовку	подготовките
жертв	жртви
екіпаж	екипаж
екіпаж	екипа
живлення	моќ
живлення	власт
живлення	моќност
старі	старо
старі	стари
старі	стар
старі	стара
короткі	кратки
короткі	кратко
короткі	кратка
короткі	краток
короткі	кус
кореї	кореа
кореї	кореја
традиційно	традиционално
федерація	федерација
федерація	федерацијата
нквс	тројката
нквс	тројка
порту	порто
сказати	кажи
сказати	речи
руйнування	деструкција
руйнування	уништување
підготовка	подготовка
підготовка	припрема
підготовка	подготвуваат
підготовка	подготвувам
фракції	олигархија
каталонії	каталонија
епізод	епизода
старих	постари
даного	дадена
даного	дадени
даного	дадено
даного	даден
областях	региони
опадів	врнежи
формула	формула
останнє	вториве
останнє	последно
останнє	последни
останнє	последен
останнє	последна
останнє	последниот
арбітр	судија
арбітр	судијата
змінюється	варира
раунд	округла
раунд	круг
раунд	рунда
ізраїлю	израел
надія	надеж
надія	хоуп
серця	срца
серця	срцата
кислоти	киселина
розуміння	разбирање
перевищує	надминува
перевищує	надминат
перевищує	надмине
прикладом	преседан
вищі	повисоко
вищі	повисок
вищі	повисока
вищі	повисоки
таксі	такси
таксі	такси
золоті	златно
золоті	златни
золоті	златна
золоті	златен
золоті	златен
золоті	златни
золоті	злато
витрати	трошоци
витрати	трошење
витрати	трошок
витрати	трошоци
російську	руска
російську	руски
російську	руско
днк	примероци
днк	дна
днк	днк
критики	критики
критики	критика
ярослава	јарослав
блокування	заклучи
блокування	заклучување
блокування	брава
блокування	заклучување
блокування	блокирање
класи	оценки
класи	оцени
класи	класи
класи	настава
класи	часови
культурний	културни
культурний	културен
культурний	културно
культурний	културна
встановити	сет
встановити	комплет
встановити	сетот
встановити	постави
встановити	инсталирање
листопад	ноември
виданий	издаден
виданий	издадена
виданий	издадени
виданий	издадено
носить	носи
центрів	центри
надто	премногу
мінська	минск
тижнів	недели
тижнів	седмици
австралія	австралија
припинення	убие
припинення	убивање
припинення	убиваат
припинення	убиј
припинення	убивањето
припинення	убивање
повість	новела
французькою	французи
французькою	француски
явища	феномени
забезпечити	осигура
доріг	автопати
доріг	патишта
двигуни	моторите
двигуни	мотори
диригент	диригент
вежі	кули
вирішує	одлучува
прізвисько	надимак
прізвисько	прекар
враження	импресии
враження	впечатоци
враження	прегледи
враження	искуства
враження	импресија
враження	импресии
охоплює	навлаки
охоплює	покрива
пропозиції	предлози
пропозиції	сугестии
пропозиції	предлози
пропозиції	нуди
пропозиції	понуди
нідерланди	холандија
сцени	сцена
адреси	адреси
адреси	локации
носії	мултимедија
носії	медиуми
носії	магацин
носії	складирање
носії	складиште
полювання	ловат
полювання	лови
полювання	лов
полювання	хант
полювання	лов
полювання	ловење
помічник	помошничка
помічник	асистент
помічник	помошник
помічник	помошничка
помічник	помошник
мовлення	говорот
мовлення	говор
вільгельм	вилхелм
вести	веста
дизайн	дизајн
дизайн	проектирање
знає	знае
законодавства	легислатива
законодавства	легислативата
законодавства	законодавство
додому	дом
додому	дома
додому	домот
додому	home
лук	лакот
лук	поклонување
лук	лак
скульптури	скулптури
пасажирів	патници
змінити	измени
змінити	уредување
змінити	уреди
змінити	измени
змінити	промени
змінити	промена
змінити	смени
змінити	измени
стенлі	стенли
переліку	набројуваат
священик	свештеник
священик	свештеникот
змогли	може
дослідників	истражувач
шосе	автопат
шосе	автопат
відображення	мапирање
відображення	исцртување
відображення	прикажи
відображення	приказ
губернія	governorate
циклу	јамка
вежа	кула
вежа	кулата
деталі	детали
частинок	честички
частинок	честици
єпископа	бискуп
єпископа	бишоп
єпископа	владика
асоціація	здружение
асоціація	асоцијација
приймає	прифаќа
приймає	превзема
характерні	карактеристични
розробив	дизајнирана
розробив	дизајнирани
розробив	дизајниран
розробив	дизајнирано
видобуток	плен
сена	сена
сюжет	расказ
сюжет	сторија
сюжет	приказна
майстерні	studio
майстерні	студио
драма	драмски
драма	драма
католицька	католички
католицька	католик
католицька	католичка
зауваження	белешка
зауваження	забелешка
зауваження	нота
зауваження	забележи
погляд	погледни
погляд	гледај
погляд	види
мас	mas
мас	мас
віра	вера
віра	вера
віра	верба
віра	верата
віра	фејт
віра	верувањето
віра	верување
повернути	сврти
повернути	ротација
повернути	врати
стрічки	храни
стрічки	касета
стрічки	лента
стрічки	стриптиз
визволення	ослободителната
цікаво	љубопитни
цікаво	љубопитна
цікаво	љубопитен
цікаво	интересни
цікаво	интересно
цікаво	интересна
цікаво	интересен
цікаво	заинтересираните
цікаво	заинтересиран
цікаво	заинтересирани
цікаво	заинтересирана
користування	употреба
користування	користење
користування	користење
користування	користејќи
користування	употреба
користування	искористи
користування	користи
татар	татарски
мінерали	минерали
хід	сврти
хід	помести
хід	премести
семінарії	семинаријата
інтереси	интереси
змісту	toc
представляє	представува
представляє	претставува
їхній	нивно
їхній	нивни
їхній	нивна
заміж	женет
заміж	омажена
заміж	мажена
заміж	венчани
заміж	оженет
плани	планови
прибуток	заработка
прибуток	профит
прибуток	приход
прибуток	приходи
прибуток	примања
прибуток	принос
прибуток	приход
прибуток	приходи
сержант	наредникот
сержант	наредник
сержант	водник
сержант	наредникот
сержант	нар
розвивається	еволуира
кут	кут
кут	агол
вибрані	избрани
вибрані	избрано
вибрані	избрана
вибрані	одбрано
вибрані	избран
вибрані	омилени
митрополит	архиепископот
надано	обезбедени
надано	обезбедена
надано	дадена
надано	дадени
надано	дадено
надано	даден
надано	снабдува
лютий	фебруари
лютий	февруари
явище	феномени
явище	феномен
явище	појава
спеціальний	посебно
спеціальний	специјален
спеціальний	специјално
спеціальний	специјални
спеціальний	посебна
спеціальний	специјална
азербайджану	азербејџан
медичні	медицински
подорож	патување
подорож	travel
подорож	патувања
подорож	патување
подорож	патување
подорож	трип
подорож	патување
подорож	патувачки
подорож	патувања
подорож	патува
філіп	филип
філіп	филипе
філіп	филип
філіп	филип
філіп	филип
філіп	filip
оцінка	рејтинг
оцінка	рангирање
оцінка	оценка
оцінка	резултат
оцінка	поен
оцінка	проценка
оцінка	процени
оцінка	процена
оцінка	проценуваат
оцінка	проценка
низки	антика
низки	античко
низки	антиквитети
долини	долини
долини	вале
долини	вејл
погляди	знаменитости
погляди	верувања
погляди	убедувања
погляди	погледи
погляди	ставови
погляди	прегледи
погляди	прикази
учні	студенти
учні	ученици
учні	студентите
учні	апостоли
учні	ученици
повне	полни
повне	целосна
повне	полна
повне	полн
пік	врв
необхідні	потребна
необхідні	потребно
необхідні	потребни
необхідні	задолжително
необхідні	неопходни
необхідні	неопходно
необхідні	неопходна
необхідні	потребно
дали	дале
дали	даде
дали	дал
дали	дадов
дали	дадоа
літературний	литературни
літературний	литературна
літературний	литературен
комах	инсекти
комах	инсектите
юлія	јулија
юлія	јулија
юлія	џулија
юлія	julia
ріо	рио
ріо	рио
їзду	замине
полтава	полтава
текстів	текстови
зброю	оружје
зброю	оружја
зброю	пиштоли
зброю	пушки
вінниця	виничка
загони	упадот
посольство	амбасада
ідею	замисла
ідею	поим
ідею	идеја
ідею	идеа
франц	франц
ядра	кернелот
активний	активни
активний	активно
активний	активна
активний	активен
раду	раду
співвідношення	пропорција
співвідношення	сооднос
співвідношення	аспект
зберігаються	зачувана
відень	виена
суддя	судија
суддя	судијата
суддя	судија
спроба	обид
швейцарія	швајцарија
латвії	латвија
платформа	платформа
ударні	тапани
кореспондент	дописник
журі	поротник
журі	порота
журі	жирито
журі	жири
спеціального	рептил
стане	постанува
стане	станува
сер	господине
сер	сер
навчального	академик
навчального	академски
навчального	академска
відповіді	одговори
відповіді	одговори
відповіді	одговорил
хосе	жозе
хосе	хозе
хосе	жозе
хосе	хозе
хосе	хосе
концепції	концепти
романи	романи
потребує	потреби
потребує	побарува
потребує	бара
описує	опишува
описує	опишувајќи
філософія	филозофија
передач	трансфери
джованні	џовани
порівняння	споредба
порівняння	спореди
порівняння	споредете
порівняння	споредуваат
порівняння	споредуваат
порівняння	споредувајќи
порівняння	споредбата
порівняння	diff
порівняння	разлики
порівняння	разлика
порівняння	споредби
диплом	диплома
диплом	дипломата
встановлені	инсталирана
встановлені	инсталиран
встановлені	инсталирани
почався	почна
почався	започна
почався	почнал
почався	почнаа
висока	високиот
висока	висок
висока	висока
висока	хај
висока	високо
висока	high
релігійні	верски
релігійні	религиозен
релігійні	религиски
релігійні	религиозно
релігійні	религиозна
літературні	литературни
літературні	литературна
літературні	литературен
акторка	глумица
акторка	актерка
історичної	историски
історичної	историско
історичної	историска
фізика	физика
атаки	нападите
атаки	напади
атаки	напад
атаки	атак
наші	наша
наші	наши
наші	нашата
наші	наш
наші	нашиот
наші	нашите
наші	наша
наші	наше
наші	нашиве
наші	наш
тече	тече
відоме	позната
відоме	познати
відоме	познат
звільнений	испука
звільнений	отпуштена
звільнений	испукани
звільнений	отпуштен
спогади	сеќавања
спогади	спомени
югославії	југославија
регулярно	редовно
баварія	баварија
баварія	bayern
залізничний	железнички
залізничний	железничка
залізничний	железница
бізнесу	претприемачки
бізнесу	дуќани
бізнесу	бизниси
дорослому	возрасни
дорослому	пораснат
шампань	шампањ
засіб	алатка
засіб	алат
тимчасово	привремено
тимчасово	привремено
тимчасово	привремена
тимчасово	привремен
тимчасово	привремени
ніби	наводно
обмін	споделување
обмін	делење
обмін	споделувањето
обмін	размена
обмін	замена
платформи	платформи
платформи	платформа
проектування	дизајн
проектування	проектирање
скасування	откажување
скасування	откажување
скасування	откажување
довгі	лонг
довгі	долги
довгі	долго
довгі	долга
антоніо	antonio
антоніо	антонио
чорні	црн
чорні	црна
чорні	црно
чорні	црни
чорні	црнец
ані	ани
ані	ниту
фізичні	физичко
фізичні	физичка
фізичні	физички
артилерії	артилериски
артилерії	артилерија
публіцист	публицист
медіа	мултимедија
медіа	медиуми
повернутися	враќање
природні	природна
природні	природни
природні	природен
природні	природно
горі	гор
хвіст	опашка
хвіст	опашката
хвіст	опаш
гілки	филијали
гілки	претставништва
гілки	гранки
гілки	ограноци
гілки	гранките
гілки	нишки
луар	лоар
луар	лоара
економічні	економски
економічні	економско
економічні	економска
журналісти	новинарство
журналісти	новинари
щит	штит
берлін	berlin
берлін	берлин
лікарня	болница
папи	папа
японський	јапонско
японський	јапонска
японський	јапонски
вільний	слободни
вільний	бесплатно
вільний	слободно
вільний	слободна
вільний	слободен
німецькою	германски
німецькою	герман
німецькою	германска
живопис	сликарство
живопис	сликање
живопис	слика
виділяють	лачат
заліза	железно
заліза	железото
заліза	пегла
заліза	железо
вільно	слободно
вільно	слободни
вільно	бесплатно
вільно	слободно
вільно	слободна
вільно	слободен
впровадження	спроведување
впровадження	имплементација
впровадження	распоредување
впровадження	распоредувањето
нагоди	прилика
нагоди	пригода
вальтер	валтер
вальтер	волтер
вальтер	валтер
справді	стварно
справді	навистина
європа	европа
приєднання	приклучи
приєднання	приклучуваат
приєднання	здружување
приєднання	приклучување
адміністрація	администрација
дорослих	возрасна
дорослих	возрасни
дорослих	возрасен
знятий	укината
фігури	фигури
фігури	личности
фігури	бројки
магазин	шоп
магазин	продавница
магазин	продавница
армій	армии
армій	војски
розроблена	дизајнирана
розроблена	дизајнирани
розроблена	дизајниран
розроблена	дизајнирано
відповідальність	одговорност
відповідальність	одговорност
розповсюдження	шири
розповсюдження	рашири
розповсюдження	ширењето
потік	флукс
потік	тек
потік	течат
потік	проток
потік	тек
потік	поток
потік	проток
потік	stream
дана	дејна
дана	дана
гай	гај
гай	гај
гай	тип
поточний	актуелни
поточний	тековната
поточний	моментална
поточний	сегашна
поточний	тековна
лідерів	лидерите
лідерів	лидери
лідерів	водачи
розумію	разберете
розумію	разбере
розумію	сфати
розумію	разбери
колекція	збирка
колекція	колекција
давніх	древни
давніх	древно
давніх	античка
давніх	древна
давніх	антички
ліквідації	елиминирање
румунія	романија
підтвердження	потврдување
підтвердження	потврда
підтвердження	потврдувајќи
підтвердження	потврдувам
підтвердження	одобрување
підтвердження	одобрение
культурі	фантастика
культурі	фикција
танк	тенк
зрозуміло	разбрав
зрозуміло	разбираше
зрозуміло	разбра
зрозуміло	сфати
педагогічний	педагошкиот
медичний	медицински
виникли	настанати
друзів	пријатели
коней	коњи
коней	коњите
виступ	изведба
виступ	перформанс
виступ	перформанси
виступ	настап
щороку	годишно
щороку	годишен
щороку	годишна
будинках	куќи
білих	белци
білих	белите
ібн	ибн
вищий	повисок
вищий	повисоко
вищий	повисок
вищий	повисока
вищий	повисоки
структур	структури
структур	градби
виконавців	изведувачи
виконавців	ресурсите
виконавців	ресурси
виконавців	уметници
виконавців	артисти
четвертий	четврто
четвертий	четвртата
четвертий	четвртото
четвертий	четвртиот
четвертий	четврти
четвертий	четврта
зліва	лево
зліва	лева
зліва	левица
уникнути	избегнете
уникнути	избегнувајте
уникнути	избегнување
уникнути	избегне
літ	запалија
літ	запалена
літ	запален
маршрут	рута
царство	кралство
царство	царство
едвард	едвард
едвард	едвард
