par	pour
spēcīga	strong
spēcīga	fort
meklēt	chercher
meklēt	rechercher
meklēt	recherche
meklēt	recherches
meklēt	recherchez
meklēt	trouver
meklēt	trouvez
ekonomikā	économie
ekonomikā	economie
elizabetes	elizabeth
elizabetes	élisabeth
maksimālais	maximale
maksimālais	maximal
maksimālais	maximales
maksimālais	maximum
renesanses	renaissance
bērnībā	enfance
seši	six
zemestrīce	tremblement
zemestrīce	séismes
zemestrīce	séisme
raksturojums	caractérisation
raksturojums	caractéristiques
lasīt	lecture
lasīt	lisez
lasīt	lire
lasīt	lis
uzrakstīja	écrivit
uzrakstīja	écrit
formāli	officiellement
formāli	formellement
formāli	formels
formāli	formel
formāli	formelle
hanss	hans
nīderlandiešu	hollandaise
nīderlandiešu	néerlandaise
nīderlandiešu	néerlandais
nīderlandiešu	hollandais
īru	irlandaise
īru	irlandais
baltic	baltique
baltic	baltes
zināmi	connues
zināmi	connue
zināmi	connus
zināmi	connu
lēni	ralentir
lēni	lentement
lēni	lenteur
lēni	lent
lēni	lente
lēni	lentement
lēni	doucement
balsošanas	vote
balsošanas	voter
balsošanas	votants
svarīgi	importante
svarīgi	important
svarīgi	importantes
svarīgi	importants
ivanovs	ivanov
analīzes	analyses
analīzes	analyses
analīzes	analyse
parāda	présentoirs
parāda	affichages
parāda	spectacles
nākotnē	future
nākotnē	futures
nākotnē	futur
nākotnē	futurs
nākotnē	avenir
korejas	coréens
korejas	coréen
korejas	coréenne
korejas	corée
korejas	coréenne
revolūcija	revolution
revolūcija	révolution
vladislavs	vladislav
reklāmas	annonces
reklāmas	publicités
media	média
media	médias
mazs	petit
mazs	petits
mazs	petites
mazs	petite
mazs	basses
mazs	basse
mazs	faible
mazs	faibles
mazs	bas
manchester	manchester
baltkrievu	biélorusses
baltkrievu	biélorusse
portugāļu	portugaise
portugāļu	portugais
sabrukuma	effondrement
sākotnējais	initiale
sākotnējais	initial
sākotnējais	initiales
sākotnējais	originale
sākotnējais	original
sākotnējais	originaux
vaboles	coccinelle
vaboles	scarabée
vaboles	coléoptères
divdesmit	twenty
divdesmit	vingt
madrid	madrid
dzīvniekus	animaux
gals	pourboire
gals	pointe
gals	astuce
biafra	biafra
esošie	existantes
esošie	existant
esošie	existants
pārtraukta	avorté
pārtraukta	annulée
pārtraukta	interrompu
pārtraukta	arrêté
pārtraukta	interrompu
fotogrāfija	photographie
fotogrāfija	photographier
fotogrāfija	photographie
fotogrāfija	photographique
reģistrēts	enregistrée
reģistrēts	inscrits
reģistrēts	enregistrés
reģistrēts	enregistré
reģistrēts	inscrit
saņemt	reçois
saņemt	reçoivent
saņemt	recevez
saņemt	recevoir
apstrādes	maniabilité
apstrādes	manipulation
apstrādes	manutention
kopa	cluster
kopa	amas
kopa	définir
kārtību	modalités
dzinējs	moteur
ādu	peau
arguments	argumentation
arguments	dispute
arguments	argument
arguments	arguments
pastāvīgi	constamment
pastāvīgi	définitivement
pastāvīgi	continuellement
uzvar	gagne
uzvar	victoires
koki	arbres
max	max
max	maxi
max	maxime
max	maximum
arestēts	arrêtés
arestēts	arrêté
arestēts	arrêtée
leonīds	léonidas
leonīds	leonid
piecus	five
piecus	cinq
debess	célestes
debess	céleste
laulības	mariage
laulības	mariages
asti	asti
svarīga	importante
svarīga	important
svarīga	importantes
svarīga	importants
biezums	épaisseur
biezums	épaisseurs
izpaužas	obtient
protokols	minutes
protokols	protocole
protokols	protocol
apkalpe	équipage
apkalpe	équipages
konstitūcija	constitution
albumus	albums
ieraksti	enregistrements
ieraksti	records
ieraksti	postes
ieraksti	poteaux
ieraksti	publications
ieraksti	entrées
priekšrocības	avantages
priekšrocības	atouts
priekšrocības	avantage
senāta	sénat
nogalināti	tué
nogalināti	tuée
nogalināti	tués
ventas	venta
vētras	orages
vētras	tempêtes
vētras	orage
vētras	tempête
vētras	storm
kaulu	osseuse
kaulu	osseux
kaulu	os
kaulu	bone
sarakstīja	scénographie
apkārtnes	environs
apkārtnes	alentours
torni	tour
torni	tower
varonis	héro
varonis	héros
varonis	hero
izdevies	gérée
izdevies	gérés
izdevies	géré
izdevies	réussi
demokrātiskā	démocratiquement
demokrātiskā	démocratique
demokrātiskā	démocrate
demokrātiskā	démocratiques
num	num
ikdienas	quotidien
ikdienas	quotidienne
konferencē	conférences
konferencē	conférence
konrāds	conrad
melni	noire
melni	black
melni	noires
melni	noir
melni	noirs
frakcijas	fractions
dzintars	amber
dzintars	ambre
nedēļā	semaine
nedēļā	semaines
nedēļā	hebdo
nedēļā	hebdomadaire
nedēļā	hebdomadaires
bohēmijas	bohême
brauns	brown
brauns	marron
brauns	bruns
brauns	brun
brauns	brunes
brauns	brune
lielpolijas	wielkopolska
zāli	pelouse
zāli	graminées
zāli	gazon
zāli	herbe
skots	scott
komunistu	communisme
komunistu	communistes
komunistu	communiste
otto	otto
usd	usd
usd	us$
usd	usd
usd	us$
usd	$us
maiami	miami
populāra	populaires
populāra	populaire
šoseja	route
šoseja	autoroute
šoseja	autoroutes
corporation	corporation
zivīm	poissons
zivīm	pêcher
zivīm	poisson
williams	williams
antonio	antonio
kamaniņu	luge
domēna	domaine
ražot	produire
ražot	produisent
vēsturiskā	historique
vēsturiskā	historiques
aizstāvēja	défendues
aizstāvēja	défendu
aizstāvēja	défendus
aizstāvēja	défendue
medicīna	médecine
medicīna	médicament
kameras	chambers
kameras	appareils
kameras	caméras
krūmu	buissons
krūmu	brousse
krūmu	bush
krūmu	buissons
krūmu	buisson
krūmu	arbustes
pāra	pair
pāra	paire
pāra	paires
pāra	couple
esi	esi
durvis	porte
durvis	portes
augums	stature
augums	taille
augums	hauteur
mainīts	changé
mainīts	changée
mainīts	modifié
mainīts	modifiée
mainīts	modifiées
mainīts	modifiés
izraisīt	cause
atliekas	résidus
atliekas	résidu
atliekas	résidus
sekas	conséquences
pazemes	underground
pazemes	souterraine
pazemes	souterrain
pazemes	souterrains
vāji	faiblement
vāji	faiblesse
vāji	faible
vāji	faibles
līdzekļi	ressources
līdzekļi	moyens
līdzekļi	signifie
dzimtene	patrie
droši	sécuritaire
droši	sûr
droši	coffre
pļavas	herbages
pļavas	herbages
pļavas	pelouses
pļavas	meadow
pļavas	prairies
pļavas	pré
pļavas	prairie
pļavas	meadows
pļavas	prés
pļavas	prairies
dot	dot
dot	donner
dot	donne
dot	donnez
pasts	courrier
pasts	mail
pasts	publier
pasts	poste
pasts	publication
kazimirs	casimir
pieaugušo	adulte
pieaugušo	adultes
varianti	variantes
stāsti	histoires
klubos	discothèques
klubos	clubs
galileo	galileo
galileo	galilée
biroja	bureaux
biroja	bureau
organizē	organisent
organizē	organiser
organizē	organise
organizē	organisent
organizē	organiser
organizē	organise
pieminēts	mentionnée
pieminēts	mentionné
pieminēts	mentionnés
pieminēts	mention
pieminēts	mentionner
playstation	playstation
kandidāts	candidats
kandidāts	candidate
kandidāts	candidat
novados	comtés
leftarm	leftarm
molekulas	molécule
molekulas	molécules
dziļumā	profondeurs
daļiņas	particules
daļiņas	particules
saite	lien
platforma	plate
platforma	quai
platforma	plateforme
platforma	plateformes
lietota	utilisées
lietota	utilisé
lietota	utilisés
lietota	utilisée
pussala	péninsule
pussala	péninsule
kapu	tombes
kapu	tombe
kapu	tombeau
kapu	caveau
kapu	tombe
kapu	grave
nesen	récent
nesen	récemment
nesen	récents
nesen	récent
nesen	récentes
nesen	récente
afganistānas	afghan
afganistānas	afghans
afganistānas	afghane
info	info
info	infos
ceremonijā	cérémonie
pretējā	opposé
pretējā	opposée
pretējā	contraire
pretējā	opposés
metalurgs	metalurgs
loka	rebord
loka	rim
loka	jante
loka	arc
arābijas	arabe
arābijas	arabes
vietējie	locale
vietējie	local
vietējie	locales
vietējie	locaux
vietējie	locaux
veidošanā	façonnage
veidošanā	façonner
atrasts	trouvée
atrasts	trouvé
atrasts	trouvées
atrasts	retrouvé
atrasts	trouvés
beļģijā	belgique
deniss	dennis
deniss	denis
deniss	denis
nelieli	légère
aģentūra	agence
atbalsts	aides
atbalsts	aide
atbalsts	soutien
atbalsts	assistance
atbalsts	appui
zemāk	dessous
lietoti	utilisées
lietoti	utilisé
lietoti	utilisés
lietoti	utilisée
lietoti	usées
lietoti	portés
lietoti	portées
lietoti	usé
lietoti	porté
laureāts	lauréat
laureāts	lauréate
sarkana	rouges
sarkana	roux
sarkana	rouge
alfa	alpha
alfa	alfa
asinis	sang
asinis	sanguin
asinis	blood
labākās	meilleure
labākās	meilleures
labākās	meilleur
labākās	best
labākās	meilleurs
bitu	bit
bitu	bits
das	das
saskaņas	harmonie
saskaņas	harmony
olu	ovule
olu	œuf
olu	œufs
olu	oeuf
olu	oeufs
sāls	salé
sāls	sel
kursu	cours
attēlota	dépeint
konstitūcijas	constitution
konstitūcijas	constitutions
fona	fond
fona	contexte
persiešu	persique
persiešu	perse
persiešu	perses
persiešu	persan
dzimtenē	patrie
savienojums	branchement
savienojums	raccordement
savienojums	connexion
linux	linux
kopiju	copiez
kopiju	exemplaire
kopiju	copier
kopiju	copie
mājā	maison
lbl	lbl
kopas	amas
kopas	grappes
racing	course
racing	racing
racing	courses
atrastas	trouvée
atrastas	trouvé
atrastas	trouvées
atrastas	retrouvé
atrastas	trouvés
ziedu	floraux
ziedu	floral
ziedu	fleurs
ziedu	fleur
gsub	gsub
attīstīties	évoluer
jebkurš	quiconque
apakšējā	abaisser
apakšējā	inférieur
apakšējā	inférieure
apakšējā	fond
migrācijas	émigration
migrācijas	migration
migrācijas	migrations
visticamāk	probable
visticamāk	probablement
stambulas	istanbul
autortiesību	copyright
king	roi
king	king
kabinets	armoire
kabinets	cabinet
materiāls	matériel
materiāls	matériaux
materiāls	matériau
grieķija	grece
grieķija	grèce
arhitektūra	architecture
uzlabot	améliorez
uzlabot	améliore
uzlabot	améliorer
stīvens	stéphane
stīvens	stephen
stīvens	étienne
stīvens	stéphane
stīvens	steven
troni	trône
atsevišķa	distinct
atsevišķa	séparés
atsevišķa	séparé
atsevišķa	séparées
atsevišķa	séparer
programmēšanas	programmation
liecības	sentier
liecības	piste
liecības	témoignages
liecības	témoignage
krīzes	crises
krīzes	crise
ķīna	chine
izgudrotājs	inventeur
kokos	coco
uzsāk	débute
uzsāk	démarre
uzsāk	commence
runa	discours
runa	allocution
jūtas	ressent
jūtas	utah
jūtas	sentiments
reģionālās	régionales
reģionālās	régionaux
reģionālās	régional
bull	bull
bull	taureau
bull	taureaux
bruņinieku	knights
bruņinieku	chevaliers
periodi	périodes
eiropa	europe
domājams	vraisemblablement
domājams	supposé
domājams	prétendument
tērauda	acier
ārā	sortir
ārā	sortie
ārā	dehors
ārā	out
pārraides	transmissions
pieminekļu	monumental
pieminekļu	monumentale
pieminekļu	monuments
gemini	gémeaux
gemini	gemini
warriors	warriors
warriors	guerriers
formulas	formule
formulas	formules
formulas	formules
formulas	formules
aicināja	invité
aicināja	invitée
aicināja	invitées
konstrukcijas	constructions
konstrukcijas	structures
braukšanas	conduire
braukšanas	conduite
ask	demander
ask	demandez
ask	demande
domas	réflexions
domas	pensées
xiii	xiii
xiii	xiiie
kokiem	arbres
kazahstānas	kazakhs
kazahstānas	kazakhe
kazahstānas	kazakh
kriss	chris
kriss	christophe
kriss	kris
bakalaura	célibataire
bakalaura	bachelor
bakalaura	baccalauréat
žurnālu	bûche
pārdaugavas	duché
draudzi	congrégation
staņislavs	stanisław
plašas	large
plašas	extensive
kartē	cartes
kartē	plan
kartē	carte
izgatavots	fabriqués
izgatavots	fabriqué
izgatavots	fait
izgatavots	fabriqués
izgatavots	faite
izgatavots	fabriqué
tabulas	tables
tabulas	tableaux
amerikā	amerique
amerikā	amérique
fam	fam
air	baguette
air	rod
air	canne
air	tige
piezīme	remarque
piezīme	note
piezīme	notez
just	sentir
just	ressentir
nometnes	camp
nometnes	campement
nometnes	camps
nometnes	camps
nometnes	campements
atklāj	dévoiler
atklāj	révéler
atklāj	révèlent
atklāj	découvrez
atklāj	découverte
atklāj	découvrir
atklāj	révèle
nodalījums	compartiment
kukaiņi	insectes
kukaiņi	insecte
kukaiņi	insectes
kukaiņi	insecte
san	asa
san	san
uzbūvēts	construite
uzbūvēts	construit
uzbūvēts	bâti
uzbūvēts	construits
drīkst	mai
drīkst	may
drīkst	peut
būvēt	bâtir
būvēt	construire
ērglis	eagle
ērglis	aigle
tilpums	volume
decembrim	décembre
decembrim	decembre
park	parc
nepieciešami	nécessaires
nepieciešami	nécessaire
nepieciešami	besoin
nepieciešami	requis
nepieciešami	exigée
nepieciešami	exigé
nepieciešami	requise
nepieciešami	nécessaire
nepieciešami	obligatoire
nepieciešami	requis
nepieciešami	nécessaires
nepieciešami	nécessaire
baroka	baroque
baroka	baroques
balsis	vote
balsis	votes
balsis	voix
balsis	voix
zirga	chevaux
zirga	cheval
zirga	jument
queen	reine
queen	queen
saint	sainte
saint	saint
tūlīt	immédiatement
tūlīt	aussitôt
starptautiski	international
starptautiski	internationaux
starptautiski	internationale
starptautiski	internationalement
koloniju	colonie
atšķirība	différence
ģitārists	guitariste
nīderlande	hollande
stokholmas	stockholm
tramvajs	tram
tramvajs	tramways
tramvajs	tramway
tramvajs	tramway
reģ	reg
atvērts	ouverte
atvērts	ouvrez
atvērts	ouvert
atvērts	ouverture
atvērts	ouvrir
atvērts	ouvert
izpilda	exécuter
izpilda	exécute
izpilda	exécute
āda	cuir
āda	cuirs
āda	cuirs
āda	peau
links	liens
dārzā	jardins
dārzā	jardin
izvēlēts	sélectionnés
izvēlēts	sélectionnées
izvēlēts	sélectionnée
izvēlēts	sélectionné
tallinā	tallinn
krājumu	stock
prasības	réclamations
prasības	créances
prasības	allégations
prasības	revendications
prasības	exigences
prasības	prescriptions
bezmaksas	gratuit
bezmaksas	gratuits
bezmaksas	free
bezmaksas	gratuitement
bezmaksas	libre
xiv	xive
xiv	xiv
kanāda	canada
jumta	parapluie
jumta	parasol
jumta	ombrelle
būtībā	essentiellement
būtībā	fondamentalement
būtībā	essentiellement
būtībā	fondamentalement
pētnieks	chercheuse
pētnieks	chercheur
pētnieks	enquêteur
avīzes	journaux
avīzes	quotidiens
fernando	fernando
lietošana	utilisation
lietošana	usage
lietošana	utilisation
lietošana	utiliser
lietošana	utilise
lietošana	utilisez
laikmets	eer
laikmets	era
laikmets	époque
west	occidentale
west	occident
west	ouest
west	west
rindā	queue
rindā	file
rindā	rangées
rindā	ligne
rindā	rang
rindā	rangée
lauvas	lions
für	für
gravitācijas	gravitationnelle
gravitācijas	gravitation
gravitācijas	gravitation
gravitācijas	pesanteur
gravitācijas	gravité
pelēkā	gris
pelēkā	grise
samazināts	diminution
samazināts	diminué
samazināts	diminuée
samazināts	réduit
samazināts	réduite
samazināts	réduites
lnb	lnb
zaudē	perdant
zaudē	perdre
zaudē	perdez
zaudē	perdre
zaudē	perd
zaudē	perd
zaudē	perdent
augstā	élevée
augstā	hautes
augstā	haut
augstā	haute
augstā	élevé
ordas	hordes
būves	constructions
sniegs	neige
sniegs	snow
slimnīca	hopital
slimnīca	hôpital
slimnīca	hospitalisation
slimnīca	hôpitaux
slimnīca	infirmerie
kategorija	catégorie
kategorija	catégories
nolaišanās	ascendance
nolaišanās	descente
nolaišanās	atterrissage
nolaišanās	débarquement
nolaišanās	landing
nolaišanās	atterrir
foundation	fondement
foundation	fondation
foundation	fondations
grādi	degrés
grādi	diplômes
grādi	degré
cietoksnis	forteresses
cietoksnis	forteresse
citādi	autre
citādi	autres
citādi	autrement
citādi	sinon
likvidēta	liquidés
likvidēta	liquidée
likvidēta	liquidé
sarkanais	rouges
sarkanais	roux
sarkanais	rouge
dots	donné
dots	donnés
samazināt	diminution
samazināt	diminuer
samazināt	réduire
samazināt	baisse
samazināt	réduire
nepārtraukti	continuellement
nepārtraukti	constamment
nepārtraukti	continue
nepārtraukti	ininterrompu
nepārtraukti	continu
nepārtraukti	continus
nepārtraukti	continuellement
pamest	abandon
pamest	abandonner
pamest	abandonne
plūsma	flux
plūsma	flux
plūsma	débit
plūsma	flow
plūsma	écoulement
ķēniņš	roi
ķēniņš	king
debesīs	paradis
debesīs	heaven
debesīs	cieux
debesīs	ciel
atjaunošanu	restauration
nosūtīts	expédiés
nosūtīts	expédiée
nosūtīts	expédié
nosūtīts	envoyés
nosūtīts	envoyées
nosūtīts	envoyée
nosūtīts	envoyé
mazulis	bébé
mazulis	baby
mazulis	cub
piekrita	accepté
piekrita	convenu
vienāda	uniforme
vienāda	uniformes
vienāda	égale
vienāda	égaux
vienāda	égales
vienāda	égal
vienāda	égales
vienāda	égaux
vienāda	égal
vienāda	égale
atbrīvots	publié
atbrīvots	relâché
atbrīvots	libérés
atbrīvots	libéré
atbrīvots	exonéré
atbrīvots	exemptées
atbrīvots	exempté
atbrīvots	exemptés
atbrīvots	exonéré
atbrīvots	exempté
atbrīvots	exemptés
atbrīvots	exempter
atbrīvots	exonérés
mežs	forestier
mežs	forêts
mežs	forêt
mežs	foret
mars	mars
mclaren	mclaren
izvēlēties	choisissez
izvēlēties	choisir
izvēlēties	choisis
izvēlēties	choisissez
izvēlēties	choisir
izvēlēties	sélection
izvēlēties	sélectionnez
izvēlēties	sélectionner
olimpiskā	olympic
olimpiskā	olympique
olimpiskā	olympiques
dara	faisant
dara	faire
dara	dara
velsas	galloise
velsas	gallois
velsas	welsh
velosipēdu	bicyclettes
velosipēdu	vélos
velosipēdu	bicyclettes
velosipēdu	vélo
velosipēdu	bicyclette
uzbrūk	attaquant
uzbrūk	attaquer
kariem	guerres
saprot	comprend
turpinājums	continuation
turpinājums	continué
pilis	châteaux
eiropiešu	européens
iedalīt	alloue
iedalīt	allouer
vāks	couvercle
vāks	couvercle
vāks	couverture
vāks	couvrir
vāks	housse
renault	renault
kazaņas	kazan
septiņi	seven
septiņi	sept
brazīlija	brésil
kristiāns	chrétiens
kristiāns	christianisme
kristiāns	chrétienne
kristiāns	christian
kristiāns	chrétien
izmeklēšanas	enquêtes
izmeklēšanas	enquêtes
olimpiskais	olympic
olimpiskais	olympique
olimpiskais	olympiques
aizliedza	interdits
aizliedza	interdite
aizliedza	interdit
aizliedza	bannis
aizliedza	bannie
paris	paris
sienu	paroi
sienu	muraille
sienu	mur
sabiedrisks	sociable
svarīgs	importante
svarīgs	important
svarīgs	importantes
svarīgs	importants
bumbu	boule
bumbu	ball
bumbu	balle
bumbu	ballon
ausis	oreilles
ausis	épis
apmācības	formation
apmācības	entraînement
mūzikā	musiques
mūzikā	musique
slam	slam
runas	discours
runas	allocutions
runas	interventions
runas	discours
runas	allocution
atbrīvoja	soulagés
atbrīvoja	soulagée
atbrīvoja	soulagé
atbrīvoja	affranchi
atbrīvoja	libérés
atbrīvoja	libéré
redzami	visible
redzami	visibles
redzami	visiblement
fabrikas	usines
iepriekšējās	précédentes
iepriekšējās	précédente
iepriekšējās	précédent
iepriekšējās	précédents
ķīmiskais	chimique
ķīmiskais	chimiques
produkti	produits
indeksi	indices
indeksi	indices
indeksi	index
franku	franc
franku	francs
franku	francs
plašs	large
plašs	vaste
plašs	extensive
plašs	spacieux
plašs	spacieuses
plašs	spacieuse
plašs	large
dziļi	profondément
dziļi	profond
dziļi	profonds
dziļi	deep
dziļi	profonde
tradīciju	tradition
tradīciju	traditions
vairākums	majorité
vairākums	majoritaire
vairākums	majoritaires
automašīnas	voitures
valērijs	valeri
valērijs	valery
noformējums	présentation
noformējums	oeuvres
noformējums	artwork
bayern	bayern
izvirzīja	élevé
izvirzīja	soulevées
dejas	danse
dejas	danser
dejas	danses
dejas	danse
dejas	danses
dejas	danser
dejas	dansant
austrālija	australie
zinātniskā	scientifiques
zinātniskā	scientifique
segums	couvercle
segums	couverture
segums	couvrir
segums	housse
segums	couverture
minesotas	minnesota
šveice	suisse
mieru	paix
zarnu	intestins
zarnu	intestin
zarnu	intestins
zarnu	intestin
zarnu	intestins
zarnu	boyaux
zarnu	intestin
zarnu	tripes
ģermāņu	germanique
zelts	doré
zelts	or
zelts	gold
gubernators	gouverneure
gubernators	gouverneur
grādus	degrés
grādus	diplômes
grādus	degré
īsā	courte
īsā	court
īsā	courts
īsā	courtes
minhenes	munich
sadarbība	collaboration
sadarbība	collaboratif
sadarbība	coopération
sadarbība	coopérations
aktieri	acteurs
aktieri	comédiens
bibliotēku	bibliothèque
bibliotēku	librairie
džo	joe
italia	italia
dānijā	danemark
kristīne	kristine
kristīne	christina
tulkojums	traduction
tulkojums	traductions
atzīst	reconnait
atzīst	reconnaît
atzīst	reconnaissez
atzīst	reconnais
atzīst	reconnaître
atzīst	reconnaissent
atzīst	reconnait
atzīst	reconnaît
emīls	emile
emīls	emil
emīls	émile
welt	welt
pilnu	complète
pilnu	pleine
pilnu	plein
pilnu	complet
signāls	signaux
signāls	clignotant
signāls	signal
reliģiskās	religieux
reliģiskās	religieuses
reliģiskās	religieuse
pasākumi	mesures
pasākumi	évènements
pasākumi	evénements
pasākumi	evenements
pasākumi	événements
tēlnieks	sculpteur
reģistrēta	enregistrée
reģistrēta	inscrits
reģistrēta	enregistrés
reģistrēta	enregistré
reģistrēta	inscrit
paskaidrojums	explication
paskaidrojums	explications
izvietoti	stationnés
izvietoti	stationné
rezidence	résidence
raķešu	roquettes
raķešu	fusée
raķešu	fusées
raķešu	rocket
raķešu	roquette
ierīce	appareil
ierīce	dispositif
ierīce	périphérique
kareivji	soldats
kareivji	warriors
kareivji	guerriers
panākumi	réussites
panākumi	succès
panākumi	succes
panākumi	succès
panākumi	success
panākumi	réussite
failu	dossier
failu	fichier
trūkums	carence
trūkums	déficience
trūkums	faille
trūkums	défaut
trūkums	pénurie
ali	ali
piloti	pilotes
maina	changeant
maina	changer
pārošanās	accouplement
sofija	sophie
sofija	sofia
sofija	sophia
ved	prospects
pamats	fondement
pamats	fondation
pamats	fondations
pamats	base
pamats	fondement
pamats	base
pamats	motifs
labas	bons
labas	bien
labas	bonne
labas	bon
labas	bonnes
kļūdas	fautes
kļūdas	erreurs
kļūdas	fautes
kļūdas	erreurs
pārmaiņas	modifications
pārmaiņas	changements
pārmaiņas	modifier
pārmaiņas	changements
pārmaiņas	changer
pārmaiņas	changement
kapa	tombes
kapa	tombe
kapa	tombeau
kapa	caveau
kapa	kappa
kapa	tombe
kapa	grave
mediju	média
mediju	médias
topos	topos
aktīva	active
aktīva	actif
aktīva	actives
aktīva	actifs
aktīva	atout
aktīva	actif
krustnešu	croisé
krustnešu	croisés
hot	chaud
hot	hot
hot	chaude
hot	sexy
miljons	million
miljons	millions
maiks	mike
ita	ita
regulārā	ordinaire
regulārā	régulière
regulārā	régulières
regulārā	régulier
atbildes	réponses
atbildes	réponses
atbildes	réponses
austrija	autriche
brauc	lecteur
brauc	conduire
piejūras	charente
piejūras	maritimes
piejūras	maritime
armēņu	arménienne
armēņu	arménien
armēņu	arméniens
pašvaldībām	communes
pašvaldībām	municipalités
rangers	rangers
doktors	doc
doktors	toubib
ostu	port
ostu	harbour
iekārta	végétal
iekārta	usine
iekārta	plante
iekārta	montage
iekārta	installation
iekārta	équipements
iekārta	équipement
iekārta	equipements
iekārta	matériel
iekārta	equipement
čūskas	serpents
klasifikācijas	classements
klasifikācijas	classifications
klasifikācijas	nomenclatures
paldies	merci
paldies	remerciement
paldies	cordialement
paldies	remerciements
leju	down
leju	descendre
spurs	spurs
vadīt	lecteur
vadīt	conduire
kauņas	kaunas
koeficients	coefficient
koeficients	facteur
koeficients	factor
zemākā	abaisser
zemākā	inférieur
zemākā	inférieure
oslo	oslo
vilciens	train
krājumi	inventaires
krājumi	stocks
krājumi	encours
krājumi	stock
atmodas	éveiller
atmodas	éveil
atmodas	réveil
stingri	fortement
stingri	rigoureusement
stingri	strictement
stingri	rigoureuse
stingri	strict
stingri	rigoureux
stingri	strictes
stingri	stricte
stingri	fermement
stingri	solidement
izlūkošanas	renseignement
izlūkošanas	intelligence
izlūkošanas	reconnaissances
izlūkošanas	reconnaissance
eļļas	huiles
eļļas	huile
eļļas	pétrole
eļļas	huiles
leons	léon
leons	léon
leons	león
leons	leon
viedoklis	affichages
viedoklis	vues
tehniskā	technique
tehniskā	techniques
platuma	latitude
platuma	latitudes
ierodas	arrive
ierodas	arriver
ierodas	arrivant
ierodas	arriver
ierodas	arrivez
diemžēl	tristement
diemžēl	hélas
diemžēl	malheureusement
diemžēl	hélas
diemžēl	malheureusement
neveiksmīgi	malheureux
neveiksmīgi	regrettable
neveiksmīgi	fâcheux
neveiksmīgi	malheureuse
neveiksmīgi	infructueuses
likumdošanas	législative
likumdošanas	législatives
likumdošanas	législatif
atšķirīgs	différentes
atšķirīgs	différente
atšķirīgs	différents
atšķirīgs	différent
ainava	paysager
ainava	paysage
ainava	paysages
skābekli	oxygène
cikls	cycle
galda	table
galda	tableau
tramvaja	tramway
uzbūves	conformation
maiņu	maj
tehnika	technique
tehnika	machinerie
tehnika	machines
standarts	référentiel
standarts	norme
standarts	standard
dzirnavu	moulin
dzirnavu	mill
dzirnavu	laminoir
instruments	instrument
instruments	outil
pabeigts	fini
pabeigts	terminée
pabeigts	finis
pabeigts	terminé
pabeigts	complété
pabeigts	terminée
pabeigts	achevés
pabeigts	achevé
pabeigts	terminées
pabeigts	terminé
pabeigts	complète
pabeigts	complets
pabeigts	complètes
pabeigts	complet
vīri	maris
vīri	masculins
vīri	hommes
vīri	homme
tibetas	tibétains
tibetas	tibétaine
tibetas	tibétain
tibetas	tibet
monako	monaco
arhīvs	archivage
arhīvs	archiver
arhīvs	archive
arhīvs	archives
arhīvs	archives
balkānu	balkans
balkānu	balkans
update	actualisation
update	actualiser
redzes	visuelle
redzes	visuels
redzes	visuel
redzes	visuelles
azerbaidžānas	azerbaïdjanais
azerbaidžānas	azerbaïdjanaise
azerbaidžānas	azerbaïdjan
berlin	berlin
valmierā	valmiera
īsa	courte
īsa	court
īsa	courts
īsa	courtes
norādīts	indiquée
norādīts	indiqués
norādīts	indiqué
norādīts	précisé
norādīts	spécifiés
norādīts	spécifiée
norādīts	spécifié
atļauts	autorisée
atļauts	autorisé
atļauts	autorisés
atļauts	agréé
atļauts	autorisées
atļauts	autorisé
atļauts	autorisés
atļauts	autorisées
izveide	création
izveide	etablissement
izveide	établissement
kristians	chrétiens
kristians	christianisme
kristians	chrétienne
kristians	christian
kristians	chrétien
kristians	kristian
aizliegts	interdites
aizliegts	défendu
aizliegts	interdite
aizliegts	interdit
aizliegts	interdits
aizliegts	interdites
aizliegts	interdite
aizliegts	interdit
aizliegts	interdits
faktori	facteurs
olga	olga
pārdošanas	vendre
vienreiz	jadis
vienreiz	once
brūns	brown
brūns	marron
brūns	bruns
brūns	brun
brūns	brunes
brūns	brune
apjoms	volume
apjoms	montant
ievēlēti	élue
ievēlēti	élu
ievēlēti	élues
ievēlēti	élus
fronte	front
fronte	avant
fronte	devant
būvniecība	construction
urāna	uranium
parametri	paramètre
parametri	paramètres
ttt	ttt
modulis	module
pakistānas	pakistanaises
pakistānas	pakistanaise
pakistānas	pakistanais
piektā	cinquième
tēmas	thèmes
tēmas	sujets
tēmas	thèmes
tēmas	sujets
palicis	gauche
zīda	soie
zīda	soies
izstādes	expositions
izstādes	exposition
izstādes	expositions
zobu	dentaires
zobu	dentaire
zobu	dents
zobu	dent
valūta	monnaie
valūta	devise
valūta	monnaies
valūta	devises
analīze	analyses
analīze	analyses
analīze	analyse
pants	article
avārijas	accidents
avārijas	urgence
avārijas	urgences
klasifikācija	classement
klasifikācija	classification
prom	partis
prom	parti
prom	gone
prom	loin
cavaliers	cavaliers
brāļa	neveux
brāļa	frère
muzeju	musées
muzeju	musée
samazina	réduit
samazina	réduire
mercedes	mercedes
brauca	conduisait
atveido	représente
atveido	reproduite
atveido	reproduits
atveido	reproduites
atveido	reproduit
atkāpties	retraite
muskuļu	musculaire
muskuļu	muscles
muskuļu	muscle
muskuļu	musclé
