категорија	categoria
кината	cinemes
севастопол	sebastòpol
лутина	colera
лутина	ire
експлодира	explotar
експлодира	esclata
бронкс	bronx
клупа	banca
фарел	farrell
мгм	img
аргос	argos
криминалците	criminals
евгенија	eugenia
евгенија	eugènia
презир	menyspreu
засегнати	afectat
засегнати	afectats
ердоган	erdoğan
сенките	ombres
винвуд	winwood
претприемачи	emprenedores
претприемачи	empresaris
претприемачи	emprenedors
луна	luna
естетска	estètic
натпреваруваа	competit
ризичен	arriscat
групно	grup
армани	armani
индивидуалци	particulars
нарушен	interrompudes
дарданија	dardània
мот	mott
грифит	griffith
петручи	petrucci
алеф	alef
махатма	mahatma
проповеда	predica
проповеда	predicant
чигорин	txigorin
монитор	monitor
катализатор	catalitzador
италијанец	italià
благајник	tresorera
благајник	tresorer
благајник	caixer
вилицата	mandíbula
басаев	bassàiev
дербито	derby
кука	ganxo
кука	garfi
преферира	prefereix
кореограф	coreògraf
фармација	farmacèutica
фармација	farmàcia
магаре	ase
контролирано	controlat
контролирано	controlada
контролирано	controlats
јоргос	giorgos
јоргос	georgios
лектор	lecter
подигањето	veina
пустинска	desert
нок	nit
пијан	borratxo
пијан	begut
придобивка	guany
пробал	tastat
вмешаност	implicació
кражби	robatori
кражби	furt
сугестии	suggerències
сугестии	suggeriments
џамиите	mesquites
тивок	tranquil
метеж	congestió
метеж	melmelades
карел	karel
бесконечна	infinit
бесконечна	infinites
бесконечна	infinits
бесконечна	infinita
галилеја	galilea
нагасаки	nagasaki
лаже	mentides
лаже	enganya
лаже	mentint
лаже	tirada
тепе	tepe
наоми	naomi
искрен	honest
искрен	honesta
искрен	sincer
либерално	liberal
седел	sat
анимации	animacions
подари	didac
подари	grant
подари	subvenció
сасекс	sussex
ширак	chirac
конзервативен	conservador
тенко	fina
сврзно	conjuntiu
тиванаку	tiwanaku
пенџаб	punjab
јанис	iannis
јанис	giannis
републиканец	republicà
таунус	taunus
шато	château
шато	chateau
плоден	prolífic
шабан	shaban
комесарот	comissionat
комесарот	comissari
касета	cinta
касета	cartutx
електрода	elèctrode
луда	boig
дилеми	cabòries
гаел	gael
кривина	doblegar
кривина	crick
лузон	luzon
подлогата	substrat
факултетите	facultats
измислено	inventat
скептицизам	escepticisme
дип	dyp
доживувања	aventures
шуберт	schubert
финансирана	finançat
переира	pereira
достоен	dignes
корпоративна	corporatives
корпоративна	corporativa
вазари	vasari
таки	taki
загадувачи	contaminants
сенека	seneca
преобразба	transformació
чомски	chomsky
шан	shan
парана	parana
соасон	soissons
флуктуации	fluctuacions
дечко	noi
дечко	xicot
дечко	nòvio
дечко	nuvi
виртуелно	virtuals
виртуелно	virtual
неформален	informals
муви	mosques
браунинг	browning
крајбрежен	costera
крајбрежен	costaneres
пристапен	accessible
осмислен	concebut
осмислен	concep
осмислен	concebuda
орање	arada
бубрегот	ronyó
скроб	fècula
ракавици	guants
иди	edie
гардерен	garderen
ентериер	interior
менаџирање	gestiona
менаџирање	gestionar
фахверк	fermat
изненадени	sorprèn
изненадени	sorprès
шулце	schulze
банат	banat
уби	matat
индиректни	indirectes
индиректни	indirecte
пеле	pele
слоган	eslògan
убедлива	convincent
мотивирани	motivats
мотивирани	motivat
веке	ja
крањ	kranj
верна	fidels
верна	lleials
верна	fidel
крејн	grua
републиканци	republicà
републиканци	republicans
аксел	axel
искушение	temptació
светлост	llum
венус	venus
слепило	ceguesa
асиметрични	asimètrica
тафт	taft
проценет	avaluat
ратификуван	ratificat
мравки	formigues
галијано	galliano
нацрти	plànols
нацрти	esborranys
македониjа	makedonija
лаки	sort
цицач	mamífer
волти	volt
волти	volts
козета	cosette
сугестија	suggeriment
сугестија	consell
флоријан	florian
артикли	articles
рибари	pescadors
анусот	anus
тешкото	heavy
тешкото	pesats
тешкото	pesada
тешкото	pesant
тешкото	pesades
нинтендо	nintendo
саутемптон	southampton
ваш	teva
ваш	teu
грешно	pecaminosa
сајрус	cyrus
одложена	ajornat
полетување	enlairament
грмушарче	icterina
исклучена	apagat
исклучена	off
исклучена	exclosos
исклучена	exclòs
маларија	malària
алтер	alterar
алтер	alter
виза	visat
минданао	mindanao
патриоти	patriotes
цитиран	citat
директива	directiva
хејли	haley
хејли	hailey
хејли	hayley
гледаше	mirava
гледаше	vigilat
богота	bogotà
броди	brody
хилдерик	khilderic
прогонувани	perseguit
смешно	funny
смешно	ridícul
џулио	giulio
интензивен	intens
ловеч	lovech
баир	bair
мохамад	mohammad
фолија	floret
фолија	làmina
фолија	transparència
извлекување	extracció
извлекување	extreu
извлекување	extracte
гарет	garrett
гарет	gareth
стерилизација	neutres
евтин	barat
престижниот	prestigiós
престижниот	prestigiosa
цербст	zerbst
хунта	junta
стјепан	stjepan
наиро	nairo
пунска	púnica
ирод	herodes
забавување	desacceleració
алепо	alep
манко	manco
буки	bucco
киликија	cilícia
заложник	ostatge
заложник	hostatge
поворка	processó
волис	wallis
волис	wallace
мистериозен	misteriós
мистериозен	misteriosa
галериј	galeri
асирија	assíria
дини	dunes
дини	dunas
кортес	cortés
маркиз	marquis
животинско	animal
сириус	sírius
сириус	sirius
алкатраз	alcatraz
сирак	orfe
сирак	òrfena
сирак	orfes
вдишување	inhalació
квантитативно	quantitativament
нежни	gentil
љубопитност	curiositat
пират	pirata
андалуз	andalus
тестирани	provat
тестирани	provada
плутониум	plutoni
херпес	herpes
стриктно	estrictament
шерман	sherman
сувереност	sobirania
нип	inp
симферопол	simferòpol
фереира	ferreira
пресудно	crucial
тешкотија	dificultat
стекнати	adquirit
стекнати	adquirits
наводна	presumpta
теренс	terrence
условна	condicional
надарен	dotat
шаванел	chavanel
сенди	sandy
инфо	info
пристрасност	biaix
сорбона	sorbona
криптографија	criptografia
николсон	nicholson
сезонска	condimentada
одгледан	plantejat
касети	cartutxos
касети	cintes
таложење	deposició
купила	comprat
сатја	satya
памети	record
химлер	himmler
апулија	pulla
вер	vere
шехзаде	şehzade
сатерленд	sutherland
сонда	sonda
дарја	darya
ундп	pnud
ајзак	isaac
ајзак	isaacs
гестови	gestos
ходници	salons
ходници	sales
дејствијата	prolonga
софокле	sòfocles
моноксид	monòxid
икт	ict
икт	tic
вечноста	eternitat
сремска	sremska
роднински	parentiu
промотивна	promocionals
промотивна	promocional
хибнер	hübner
алекса	alexa
едо	edo
интегрален	integral
веродостоен	fiable
телеграма	telegrama
нора	nora
подржи	adscrit
гуски	oques
дидро	diderot
реплика	rèplica
кајкос	caicos
кунис	kunis
паста	pasta
оптоварување	càrrega
оптоварување	carrega
грабливци	depredadors
овчари	pastors
кокос	coco
пејн	payne
партнерка	soci
димулен	dumoulin
очув	padrastre
надежда	nadejda
волфрам	tungstè
ган	gunn
репортер	reporter
малцинствата	minories
најнови	últimes
орце	baby
орце	nadó
инспирира	inspirar
инспирира	inspira
канбера	canberra
билатерални	bilateral
слатко	dolç
слатко	dolços
слатко	dolça
рашири	difusió
рашири	maximitza
рашири	maximitza
наска	nazca
кармин	carmine
кармин	pintallavis
инфрацрвено	infrarojos
инфрацрвено	infraroigs
инфрацрвено	infraroig
бухолц	buchholz
дознај	aprèn
дознај	aprendre
дознај	apreneu
ала	alaa
ала	ala
очекувано	esperada
очекувано	esperats
уреден	bestial
гејл	gale
гејл	gail
совршенство	perfecció
јана	gianna
јана	jana
имагинација	imaginació
траволта	travolta
регуларен	regulars
регуларен	regular
јоана	ioana
стаорци	rates
стаорци	rats
лишаи	liquen
лес	les
клеточен	autòmats
рурален	rurals
меги	maggie
жетва	collita
просо	millet
претпазливост	precaució
договорен	disposades
договорен	arreglat
анди	andi
анди	andes
анди	andy
курасао	curaçao
бока	boca
бока	boka
раздвојување	separació
панди	pandas
преседан	precedents
преседан	precedent
пропусти	omissions
атлетска	athletic
честер	chester
житарици	gra
житарици	cereals
житарици	cereal
либерти	llibertat
артуро	arturo
фликр	flickr
интегрираат	integraran
интегрираат	integrar
палмас	palmas
подигнато	hissada
произволни	arbitrària
произволни	arbitrari
пепелта	cendres
селективно	selectius
селективно	selectiu
селективно	selectiva
селективно	selectivament
стерео	estèreo
пасо	paso
ценат	apreciada
ценат	apreciats
ценат	apreciat
паднати	caigut
миленик	pet
миленик	mascota
акутен	aguda
кикирики	cacauet
кикирики	cacauets
тестенини	pasta
тестенини	fideus
опколени	rodejats
опколени	envoltades
опколени	rodejat
мона	mona
рубинштајн	rubinstein
леснотија	facilitat
леснотија	lluminositat
леснотија	lleugeresa
лиу	liu
баја	baia
одоакар	odoacre
искреност	honestedat
искреност	sinceritat
џанлука	gianluca
раи	rai
пукнатина	crac
пукнатина	crack
консултација	consulta
карлсруе	karlsruhe
комесари	comissaris
преживеала	sobreviscut
ето	eto
графикон	gràfica
миро	miró
саво	savo
саво	sava
мариса	marisa
бањите	banys
структурните	estructurals
структурните	estructural
коментираше	comentat
хемоглобин	fetal
пилотот	pilot
венизелос	venizelos
прашалник	qüestionari
катастрофално	catastròfics
катастрофално	desastrosos
катастрофално	devastador
негирање	denegació
негирање	negació
кадиќој	kadıköy
хороскоп	horòscop
хариет	harriet
готлиб	gottlieb
сатаната	satan
сатаната	satanàs
гонзалес	gonzales
гонзалес	gonzález
исклучителен	excepcionals
исклучителен	excepcional
осомничени	sospitava
осомничени	sospitosos
бескрајно	infinit
бескрајно	infinites
бескрајно	infinits
бескрајно	infinita
бескрајно	interminable
бескрајно	interminables
гане	gane
гаук	gauck
жерар	gérard
портпаролот	portaveu
јсп	jsp
општествата	societats
нотр	nôtre
пренасочува	redireccions
остварена	complerta
остварена	aconseguit
остварена	assolits
мили	mili
мили	milli
мили	benvolguts
мили	millie
доцни	tard
истраги	investigacions
палубата	cobertes
палубата	baralla
палубата	coberta
судско	judicial
испреплетени	entrellaçades
забрзана	accelerat
украде	robar
украде	roben
меза	meuse
лиса	lisa
беслан	beslan
издолжена	oblong
гаспар	gaspar
портној	portnoy
вип	vip
аламо	alamo
ивлин	yvelines
хамонд	hammond
гвадалахара	guadalajara
федерално	federal
анкона	ancona
планкова	planck
манго	mango
читател	lector
аналогна	anàleg
вознемиреност	ansietat
депортација	deportació
миење	rentat
миење	rentatge
јажиња	cordes
неспособни	incompetent
неспособни	incapaços
едноставноста	senzillesa
марат	marat
судења	judicis
неважечки	invàlid
тевез	tévez
интуиција	intuïció
библиотеките	biblioteques
амонијак	amoníac
ендемични	endèmica
соборна	congregational
едмонд	edmond
љоренте	llorente
денар	penny
денар	cèntim
објавувајќи	anunciant
рустем	rustem
лузна	cicatriu
холт	holt
бестселер	bestseller
заслужуваат	merèixer
заслужуваат	mereixen
израмни	aprimar
гонзало	gonzalo
формализам	formalisme
патрола	patrulla
тарковски	tarkovski
енао	henao
диктира	dicta
рачка	palanca
рачка	mànec
енклава	enclavament
гетвик	gatwick
фасади	façanes
штитови	escuts
џиновска	gegant
џиновска	gegantí
беда	misèria
суворов	suvórov
корали	corals
микробиологија	microbiologia
сион	sion
билет	bitllet
дати	dates
керим	kerim
доблести	virtuts
доблести	virtut
стручњак	perit
стручњак	expert
кампо	campo
непце	paladar
бркаат	perseguint
храбри	valents
храбри	valenta
храбри	brave
храбри	valent
хогарт	hogarth
трамваи	tramvies
пиратски	pirata
кубертен	coubertin
вагината	vagina
ориент	orient
уапсена	detingut
питкерн	pitcairn
извинување	disculpes
извинување	apologia
извинување	disculpa
православно	ortodox
штрумфовите	barrufets
известен	notificat
известен	notificada
расистички	racista
расистички	racistes
нур	nur
скрипта	script
скрипта	guió
внесен	importat
внесен	importada
алегри	allegri
клип	clips
клип	clip
послушност	obediència
евстахиј	eustatius
насер	nasser
насер	naser
гвардиола	guardiola
милионер	milionari
сликани	pres
секреција	secreció
сленг	argot
ракометот	handbol
аугуст	agost
избегнувајќи	evitant
примитивна	primitives
примитивна	primitiu
маркизио	marchisio
романо	romano
фарук	farooq
фарук	faruk
азиско	asiàtics
гангрена	gangrena
сапун	sabó
научиле	après
итало	italo
царински	duanes
царински	costums
мендел	mendel
месија	messies
атрактивни	atractiva
терапевтски	terapèutics
терапевтски	terapèutic
канкун	cancun
моралес	morales
амбиција	ambició
торгау	torgau
тестирања	provant
тестирања	assaig
тестирања	proves
наслаги	dipòsits
кравиц	kravitz
бади	buddy
разоружување	desarmament
најново	últimes
огради	tanques
топографија	topografia
кам	cam
малолетни	menors
фери	ferry
фери	transbordador
фери	ferri
мочуриште	pantà
присвојување	adquisició
мистериозно	misteriós
мистериозно	misteriosa
мистериозно	misteriosament
верн	verne
верн	vern
свиена	retroflexa
ангилја	anguilla
боцки	pues
боцки	punxes
моби	moby
моби	mobi
еберт	ebert
пробива	penetra
погодува	afecta
шиење	costura
шиење	cosir
поставата	folre
повредена	ferit
плевен	pleven
јуен	yuen
мети	matty
степан	stepan
аутизам	autisme
садам	saddam
антонија	antonia
антонија	antònia
кофи	kofi
студено	fred
готвачи	xefs
готвачи	cuiners
влоши	empitjorar
гутенберг	guttenberg
кунг	kung
салваторе	salvatore
манфред	manfred
брадата	barbeta
брадата	chin
повеќекратна	múltiples
повеќекратна	múltiple
алваро	álvaro
алваро	alvaro
алфонс	alphonse
лидерство	lideratge
жалење	recança
жалење	remordiments
турка	empenyent
турка	impulsant
мерион	marion
бонапарта	bonaparte
хидроксид	hidròxid
стимулираат	estimular
етнолошки	etnològica
кристијано	cristiano
импресивни	impressionants
лозинката	contrasenya
штетна	nocius
штетна	nocives
штетна	nociu
крафорд	crawford
приоритетни	prioritat
елеонор	eleanor
елеонор	elionor
аек	aek
кожи	pells
кожи	aparences
шумпетер	schumpeter
миса	missa
миса	massa
тегла	jar
паричка	moneda
паричка	xíling
мистик	mystic
дрина	drina
совршени	perfecte
совршени	perfecta
излезен	sortida
дракула	dracula
јанковиќ	jankovic
портер	porter
поканува	invitacions
поканува	convidant
темпл	temple
ѓорѓевиќ	djordjevic
лајош	lajos
демократизација	democratització
мас	mas
канцелариски	papereria
хес	hess
салони	perruqueries
сулфат	sulfat
сага	saga
антиген	antigen
гинтер	gunter
рима	rima
шопенхауер	schopenhauer
саркози	sarkozy
антонин	antoní
мекдоналдс	mcdonald
ника	nika
нано	nano
третирање	tractar
третирање	tracta
дарио	dario
рекс	rex
образован	educats
образован	educat
опасностите	perills
хумболт	humboldt
милјарди	bilions
сакан	estimat
сакан	estimava
сакан	amorosa
карлицата	adherències
никос	nikos
варда	varda
неодамнешни	recents
неодамнешни	recent
порција	placa
слом	desglossament
заварување	soldadura
шпиц	spitz
капиталистички	capitalista
синтетизира	sintetitzar
варварски	bàrbar
аудицијата	audició
таксон	tàxon
бонер	bonner
окултизам	ocultisme
плиска	pliska
одбележан	marcat
харфа	arpa
минариња	minarets
џул	joia
активистите	activistes
маџоре	maggiore
навредува	ofèn
навредува	insults
спасение	salvació
неподвижни	estacionària
прошетки	passeigs
прошетки	caminades
гадење	fàstic
гадење	disgust
дру	dru
дру	drew
кана	cana
соочени	confrontats
бјанка	bianca
ветин	wettin
луди	boig
собранија	assemblees
собранија	muntatges
копнеж	anhel
мигрирале	migrat
бартелби	bartleby
хузум	husum
налбандијан	nalbandian
взаемно	mútuament
взаемно	mutual
взаемно	mútues
взаемно	mútua
взаемно	mutu
романтичен	romàntic
романтичен	romàntica
извлекува	treta
фани	fani
фани	fanny
ено	enno
лунд	lund
катаракта	cataracta
световни	mundanes
гарона	garona
драва	drava
ходник	passadís
ходник	corredor
мос	molsa
мос	moss
аба	aba
гистав	gustave
ранлив	vulnerables
ранлив	vulnerable
пилат	pilat
мортон	morton
периметарот	perímetre
турбе	türbe
токугава	tokugawa
бризбејн	brisbane
плат	platt
плат	plath
мајаковски	maiakovski
малтретирани	maltractat
малтретирани	assetjat
изготвување	redacció
фронтови	fronts
макроекономски	macroeconòmics
рели	reagrupament
насилства	violència
презентиран	presentat
презентиран	presentats
хибриди	híbrids
арес	ares
фармерки	texans
виси	penjats
калуѓерка	nun
калуѓерка	monja
витгенштајн	wittgenstein
покажани	mostrat
масаи	masai
берт	bert
берт	burt
креатори	creadors
клаудија	claudia
добивки	guanys
добивки	guanys
тинберген	tinbergen
палто	abric
доларот	dòlar
акценти	accents
кун	kun
капсули	càpsules
хераклит	heràclit
рибарите	pescadors
паметен	smart
провизија	comissió
провизија	recàrrec
гулаби	coloms
социјалистичко	socialista
боење	acoloreix
невозможни	impossible
абд	abd
кардинали	cardenalici
масимо	massimo
амами	amami
калдерон	calderón
империјализам	imperialisme
пеперутки	papallones
предводници	capitans
баладата	balada
проверки	inspeccions
проверки	comprovacions
злосторствата	barbaritats
интегрира	integraran
интегрира	integrar
алфредо	alfredo
шнајдер	schneider
дина	dina
дина	duna
жешка	hot
жешка	calent
подига	hind
висенте	vicente
менг	meng
придонесоа	contribuït
оле	ole
далечини	distàncies
територијалниот	territorial
територијалниот	territorials
застрашувачки	aterridor
застрашувачки	terrorífic
драматична	dramàtica
класицизам	classicisme
лит	litt
валентино	valentino
обвинуваат	acusen
затворите	presons
линц	linz
психичка	psicològic
психичка	psicològica
вонземски	alien
вонземски	extraterrestre
срем	srem
хернинг	herning
цивилен	civil
алија	alija
експресионизам	expressionisme
комплети	conjunts
арагонски	aragonès
ривиера	riviera
амбициозен	ambiciós
амбициозен	ambiciosos
промотивен	promocionals
промотивен	promocional
евлија	evliya
рокфелер	rockefeller
објективност	objectivitat
спасувачите	rescatadors
негатив	negatiu
невроните	neurones
уличен	carrer
ветувајќи	prometedor
грмушка	bush
грмушка	arbustiva
секси	sexy
вработена	empleat
поднаслов	subtítol
завој	embenat
алистер	alistair
петефи	petőfi
целје	celje
донатори	donants
урнал	urna
разделба	separació
амино	amino
вчера	ahir
рама	ram
рама	rama
постмодернизам	postmodernitat
сур	sur
рестрикции	restriccions
аут	out
објективот	lens
објективот	lent
салонот	saló
јуниори	juniors
сложеност	dificultat
бодрум	bodrum
фрекфенции	freqüències
орвел	orwell
ванеса	vanessa
дамите	ladies
лојалноста	lleialtat
лојалноста	fidelització
клон	clon
крадење	robatori
крадење	furt
крадење	robar
крадење	robant
психо	psico
психо	psicòpata
бранејќи	defensant
вања	vània
престижни	prestigiós
престижни	prestigiosa
когнитивни	cognitiu
когнитивни	cognitiva
ламберт	lambert
внуката	néta
исправка	correcció
предвреме	prematurament
тот	toth
скара	barbacoa
скара	barbacoa
скара	grill
мејер	mayer
курир	missatger
курир	messenger
курир	missatgeria
конкурентност	competitivitat
спиноза	spinoza
литар	litre
литар	litre
солено	salada
солено	salat
несигурна	insegur
спонтан	espontània
хорнер	horner
интегрирана	integrats
интегрирана	integrat
славно	gloriosa
славно	gloriós
почетно	inicial
ком	comu
ком	kom
јејл	yale
епитет	epítet
епитет	epitafi
безусловно	incondicionalment
безусловно	incondicional
коментатори	comentaristes
закопана	enterrat
закопана	enterrats
гренуј	grenouille
зајакнат	reforçar
зајакнат	enfortir
зајакнат	reforçat
простатата	pròstata
искривување	distorsió
далтон	dalton
зебра	zebra
продолжени	prorrogat
продолжени	ampliat
продолжени	allargada
пиксел	píxel
скапоцен	precious
седло	muntura
шеќери	sucres
госпоѓица	miss
госпоѓица	senyoreta
провизии	disposicions
носорозите	rhinos
фармер	agricultor
фармер	granger
номади	nòmades
пепелашка	ventafocs
шатор	tenda
шатор	carpa
прилагодувања	ajustos
прилагодувања	ajustaments
прилагодувања	preferències
прилагодувања	arranjaments
прилагодувања	arranjament
реза	reza
ахмад	àhmad
ахмад	ahmad
агресивна	agressiu
чилеански	xilè
медеја	medea
грегор	gregor
инвеститор	inversor
етанол	etanol
ридли	ridley
авицена	avicenna
снајдер	snyder
наметнати	imposat
наметнати	imposades
наметнати	imposada
пристапност	accessibilitat
гледањето	veient
гледањето	mirant
аце	as
аце	ace
брошура	fullet
брошура	pamflet
легендарната	llegendari
легендарната	llegendàries
хенк	hank
хенк	henk
егзистенцијата	subsistència
модеми	mòdems
картичката	targeta
делумен	parcials
либор	libor
корита	tasses
жерард	gerard
дре	dre
армин	armin
ласло	laszlo
чосер	chaucer
ариел	ariel
соочување	confronten
соочување	confrontació
гејтс	gates
емотивна	emocional
екстремна	extrem
екстремна	extrema
екстремна	extreme
орална	oral
орална	orals
разбирливо	comprensible
отруен	enverinat
џакарта	jakarta
огниште	solera
епидемиологија	epidemiologia
пјотр	piotr
велч	welch
навивачки	cheerleaders
гала	gala
двојазични	bilingües
двојазични	bilingüe
обвинување	acusació
панели	plafons
панели	panells
херта	herta
солист	solista
новинарка	periodista
добрина	bondat
добрина	amabilitat
раш	rush
стаорец	rata
смешни	funny
смешни	ridícul
цитау	zittau
проповеди	sermons
корбизје	corbusier
магацин	magatzem
магацин	emmagatzematge
магацин	emmagatzemament
бирократски	burocràtiques
вандсбек	wandsbek
атахуалпа	atahualpa
емоција	emoció
делфини	dofins
витлок	whitlock
стогодишнината	centenari
изложи	exposar
желудник	estómacs
желудник	estómac
далечински	remot
далечински	remota
далечински	remots
корал	coral
корал	corall
угнетување	opressió
кисели	sour
гилгамеш	guilgameix
заглавието	capçalera
дармштат	darmstadt
луи	louie
овозможен	habilitat
валидни	vàlida
валидни	vàlid
распознавање	reconeixent
процена	estimació
имиграцијата	immigració
арслан	arslan
поседувањето	posseir
гауди	gaudí
алб	alb
републикански	republicà
љубомора	gelosia
глаукома	glaucoma
извршител	agressor
извршител	executor
гарнизонот	guarnició
предизвикувач	challenger
предизвикувач	aspirant
реноар	renoir
кадиз	cadiz
офанзивата	ofensiu
офанзивата	ofensiva
едеса	edessa
инверзија	inverteix
инверзија	inversió
екваторија	equatòria
гулд	gould
патриотизам	patriotisme
цврстината	solidesa
бинц	binz
впечатливи	diferenciades
далечното	llunyà
далечното	distant
продор	penetració
загрижена	afectat
загрижена	preocupat
табриз	tabriz
акционер	accionista
паразитски	parasitària
заробеник	presoner
заробеник	captiva
откритијата	descobriments
виери	vieri
опфат	àmbit
опфат	abast
тивки	tranquil
моб	mob
лаврентиј	lavrenti
спасувачи	rescatadors
извлечени	extret
извлечени	extreta
винтур	wintour
ајнтрахт	eintracht
маскота	mascota
крадат	robar
крадат	roben
мулен	moulin
духовност	espiritualitat
козаци	cosacs
заслугата	acreditada
заслугата	acreditat
калибар	calibre
изговори	excuses
потреси	tremolors
потреси	xocs
буч	butch
исчисти	neteja
исчисти	clars
претплата	subscripció
лангдок	llenguadoc
самоубиства	suïcidi
самоубиства	suïcidis
паметни	smart
шакира	shakira
симпозиум	simposi
пеги	peggy
чул	chul
апел	recurs
пентагон	pentàgon
фалсификување	falsificació
фалсификување	falsificacions
фалсификување	forjat
земјоделец	agricultor
земјоделец	granger
колосеумот	coliseum
колосеумот	colosseum
чаши	cups
чаши	tasses
чаши	ulleres
фенер	fanal
феј	faye
феј	fay
пинд	pindos
ларнака	làrnaca
мршојадец	voltor
мома	moma
праски	préssecs
постери	cartells
постери	pòsters
предатор	depredador
ревизор	auditor
суперспроводливост	superconductivitat
инсект	insecte
мерзебург	merseburg
глам	glam
ангкор	angkor
чинии	matrícules
чинии	plaques
чинии	plats
јасност	claredat
маерс	myers
маерс	meyers
чајна	chyna
харем	harem
обележано	marcat
префрлување	commutació
готи	gotti
интерпретира	interpreta
дикинсон	dickinson
злоупотреби	maltractament
злоупотреби	abús
розева	porpra
розева	morat
теди	teddy
мачу	machu
гилан	gillan
војвотка	duquessa
тркање	racing
разумен	raonable
разумен	raonables
конкурентна	competitiu
конкурентна	competitiva
кихот	quijote
асфалт	asfalt
графит	graffiti
графит	grafit
швабија	suàbia
изгледи	outlook
аномалија	anomalia
бјорн	bjorn
бјорн	björn
наградува	recompenses
наградува	premia
пилешко	pollastre
термодинамички	termodinàmic
квасец	llevats
квасец	llevat
квасец	rent
дадли	dudley
емпатија	empatia
кров	terrat
кров	teulada
кров	sostre
лабораториите	laboratoris
зак	zach
зак	zac
џером	jerome
костадинов	kostadinov
караван	caravana
спиел	acostat
спиел	dormit
баритон	baríton
веселин	veselin
дис	dsi
деванагари	devanagari
молдавски	moldovan
кулон	coulomb
лоѓ	łódź
метеори	meteors
чирак	aprenent
банани	bananes
банани	plàtans
каракас	caracas
вајсенфелс	weißenfels
споредувајќи	comparant
асортиман	assortiment
упорност	perseverança
упорност	constància
упорност	persistència
чесност	honestedat
осуда	condemna
швајцарско	suís
све	everything
све	tot
климт	klimt
бујна	lush
подобрен	millorat
подобрен	millorada
подобрен	millorat
билетите	fares
немир	incomoditat
немир	ansietat
чакал	grava
чакал	graves
чакал	xacal
сјајна	radiant
сјајна	setinat
рико	rico
диџеи	djs
навредливи	ofensiu
навредливи	ofensiva
навредливи	insultant
оградата	tanca
прстот	dit
тако	tacos
тако	taco
сечуан	sichuan
колман	coleman
кариес	cavitats
филијала	subsidiària
филијала	filial
филијала	subdivisió
филијала	sucursal
филијала	branca
нестабилен	mercurial
нестабилен	inestable
текстилна	tèxtil
тутунски	tabac
перка	aleta
пропушта	erra
арда	arda
дод	dodd
чејс	chase
револвер	revòlver
ноел	noelle
пророштвото	profecia
пера	pera
стимулирање	estimular
стимулирање	estimulant
освалд	oswald
бивши	antiga
зависник	addicte
зависник	addicta
зависник	friki
зависник	addicta
ацил	acil
ашерслебен	aschersleben
окинава	okinawa
мајмуните	simis
ров	sèquia
шолохов	xólokhov
хуанг	huang
креаторите	creadors
хомосексуалноста	homosexualitat
попречи	comprometin
пофалба	encomiable
пофалба	elogi
пофалба	elogis
психијатриска	psiquiàtrica
психијатриска	psiquiàtric
селзник	selznick
задоволства	plaers
задоволства	delícies
континуирани	continu
карин	karin
манипулира	manipular
домување	habitatge
сејшелите	seychelles
доблест	virtut
папандреу	papandreu
ветришта	vents
аџарија	adjària
посредникот	mediadora
посредникот	mediador
предавател	transmissor
абрамович	abramóvitx
кати	cathy
кати	kati
кати	cutty
покривајќи	cobrint
покривајќи	tapant
покривајќи	cobriment
лагос	lagos
блискост	proximitat
порно	porno
вел	vel
тов	tob
паузи	descansos
трилери	thrillers
гоја	goya
слеп	cecs
слеп	cec
харалд	harald
прочитај	llegit
прочитај	llegir
мотивацијата	motivacions
росарио	rosario
ситна	petty
банах	banach
џинџер	gingebre
џинџер	ginger
ббс	bbc
бегалец	refugiat
бегалец	fugitiu
ископувањето	excavació
ископувањето	dragatge
складишта	magatzems
рамирез	ramírez
рамирез	ramirez
вртоглавица	mareig
вртоглавица	vertigo
вртоглавица	vertigen
фриули	friül
микена	micenes
снејп	snape
карим	karim
карим	kareem
шредингер	schrödinger
консултанти	consultors
консултанти	assessors
зил	zil
хери	harry
автентична	autèntica
автентична	autèntics
гипс	elenc
гипс	repartiment
врапче	pardal
ерзурум	erzurum
петрович	petrovich
притиснат	premut
суровост	crueltat
симпозиуми	simposis
количка	carro
количка	cotxet
персонификација	personificació
грамши	gramsci
варењето	digestió
драго	drago
драго	tat
курди	kurds
здружен	afiliats
мартинс	martens
мартинс	martins
мајко	madre
мајко	mare
врви	propenses
сименс	siemens
хидрологија	hidrologia
исповед	confessions
исповед	confessió
зоолошките	zoològics
валдерама	valderrama
бронхитис	bronquitis
клетвата	maledicció
бизон	bison
реншо	renshaw
киднапиран	segrestat
киднапиран	segrestada
бучава	soroll
ебу	ebu
ланци	cadenes
ракчиња	cranc
ракчиња	gambes
ракчиња	gamba
антонеску	antonescu
интерактивен	interactiu
интерактивен	interactive
бекенбауер	beckenbauer
ему	uem
дајк	dijk
мистрал	mistral
обврзувачки	enquadernació
словенци	eslovens
синг	cantar
синг	sing
синг	singh
обвинителството	fiscalia
тудор	tudor
болцман	boltzmann
праведен	justos
марула	enciams
марула	enciam
нада	nada
засолништа	refugis
тулон	toló
гиза	kheops
корлеоне	corleone
срцата	hearts
срцата	cors
хомосексуалци	homosexuals
хипократ	hipòcrates
пророштво	profecia
пророштво	predicció
типологија	tipologia
вајоминг	wyoming
дијаз	díaz
дијаз	díaz
дијаз	diaz
акумулира	acumular
клуни	clooney
