から	fra
ウイルス	virus
ウイルス	vira
歌う	syng
歌う	sing
歌う	synge
歌う	sang
歌う	synger
歌う	synge
歌う	syngende
室町	muromachi
エリザベス	elizabeth
エリザベス	elisabeth
原子	atomer
原子	atomare
原子	atom
修道院	klostret
修道院	kloster
修道院	klosteret
修道院	kloster
修道院	kloster
修道院	abbey
修道院	klostre
同上	ditto
スマート	kvik
スマート	klog
スマート	kloge
スマート	smart
カトリック	katolsk
カトリック	katolske
カトリック	katolik
協奏曲	koncert
推測	gætter
推測	gætte
推測	gætter
推測	gæt
天才	genial
天才	geni
天才	genialitet
天才	genialt
配備	indsættelse
二郎	jiro
パイ	tærte
パイ	tærter
パイ	pie
フロリダ	florida
野田	noda
ロイヤル	kongelige
ロイヤル	kongeligt
ロイヤル	royale
ロイヤル	royal
ロイヤル	kongelig
三振	strikeout
サウンドトラック	soundtrack
課題	udfordringerne
課題	udfordringer
歌舞伎	kabuki
高原	plateau
ショート	kort
ショート	short
ショート	korte
出席	deltager
出席	fremmøde
出席	tilstedeværelse
出席	deltagelse
ポップ	pop
例外	undtagelser
例外	undtagelse
コンセプト	begreb
コンセプト	koncept
コンセプト	koncepter
コンセプト	begreberne
コンセプト	begreber
したがって	derfor
したがって	deraf
気候	klimaet
気候	klima
気候	klimaer
宮本	miyamoto
中華民国	taiwans
中華民国	taiwan
出会い	dating
出会い	dater
抗議	protest
抗議	protestere
抗議	protester
ワイン	vine
ワイン	vin
ワイン	vin
キャンプ	lejren
キャンプ	camp
キャンプ	lejr
キャンプ	camping
姫路	himeji
ベルク	berg
バージニア	virginia
講演	foredrag
講演	forelæsning
講演	foredrag
講演	forelæsninger
ラリー	stævne
ラリー	rally
ラリー	larry
デザイナー	designere
デザイナー	designer
天国	himmel
天国	heaven
天国	himlen
天国	himmelen
乗客	passagerer
乗客	passager
乗客	passageren
乗客	passagerernes
乗客	passagerer
乗客	passagererne
応用	anvendte
応用	anvendt
応用	ansøgt
応用	ansøgte
タグ	mærke
タグ	tag
タグ	mærk
タグ	tagge
タグ	mærker
タグ	tags
直線	streg
直線	linje
直線	linie
直線	line
ダーク	dark
ダーク	mørke
ダーク	mørkt
ダーク	mørk
まる	maru
権力	effekt
権力	kraft
権力	strøm
権力	power
権力	magt
ダウンロード	download
ダウンロード	downloade
ダウンロード	downloader
ダウンロード	downloadet
ダウンロード	hentet
ダウンロード	hentes
ダウンロード	downloadede
ダウンロード	downloads
ダウンロード	downloader
論理	logisk
論理	logiske
論理	logisk
論理	logik
打者	dej
水素	brint
水素	hydrogen
発掘	udgravning
発掘	udgravninger
男爵	baron
男爵	baronen
男爵	baroner
小泉	koizumi
事前	forhånd
事前	forskud
事前	forudbetaling
共有	delte
共有	delt
共有	deler
共有	deling
共有	dele
共有	deler
共有	del
共有	andel
共有	deling
タカ	taka
タカ	hawk
タカ	høg
女神	gudinden
女神	gudinde
アラン	allan
アラン	alan
季節	sæsonbestemte
季節	sæsonbestemt
季節	årstid
季節	sæsonen
季節	sæson
季節	årstider
季節	sæsoner
追放	forvisning
ウェア	ware
島田	shimada
ダメージ	beskadigelse
ダメージ	skade
ダメージ	skader
ダメージ	skadeserstatning
ダメージ	skader
ダメージ	erstatning
ギア	grej
ギア	gear
ギア	redskaber
ギア	redskab
ギア	tandhjul
ギア	gear
ギア	redskaber
衛生	hygiejne
請求	fakturering
請求	forespørgsel
請求	anmodning
要約	sammenfatning
要約	sammendrag
要約	resumé
要約	resume
要約	oversigt
ドキュメンタリー	dokumentar
ドキュメンタリー	dokumentarfilm
ドキュメンタリー	dokumentarfilm
ライダー	rytter
ライダー	rider
ライダー	ryder
安田	yasuda
恐怖	angst
恐怖	frygter
恐怖	frygt
マジック	magi
マジック	trylleri
マジック	magic
マジック	magiske
マジック	magisk
気温	temperaturen
気温	temperatur
酒井	sakai
甲府	kofu
フェア	rimelig
フェア	rimeligt
フェア	retfærdig
フェア	fair
船団	konvojen
船団	konvoj
要塞	fæstningen
要塞	fæstning
要塞	fort
要塞	fort
高崎	takasaki
バカ	idiot
バカ	dumt
バカ	dumme
バカ	dum
バカ	fjollede
バカ	dumt
バカ	fjollet
総裁	formandskabet
総裁	formandskab
証言	vidnede
証言	vidneudsagn
証言	vidnesbyrd
証言	vidneforklaring
有料	betalt
有料	betalte
有料	udbetalte
有料	indbetalt
有料	udbetalt
ダービー	derby
子孫	efterkommer
子孫	afkom
子孫	afkommet
子孫	efterkommere
コミュニケーション	meddelelse
コミュニケーション	kommunikation
コミュニケーション	kommunikere
コミュニケーション	kommunikerer
コミュニケーション	kommunikation
コミュニケーション	meddelelser
ステップ	skridt
ステップ	step
ステップ	trin
ステップ	træd
ステップ	skridt
ステップ	trin
高山	takayama
高山	alperne
高山	alpine
銀座	ginza
内田	uchida
浜田	hamada
インドネシア	indonesien
義務	pligt
義務	pligten
義務	told
義務	pligter
義務	forpligtelser
義務	pligt
義務	forpligtelse
義務	opgaver
義務	pligter
義務	arbejdsopgaver
義務	told
周波数	frekvenserne
周波数	hyppighed
周波数	frekvenser
周波数	hyppighed
周波数	frekvens
永遠	evigheden
永遠	evighed
ユナイテッド	forenet
ユナイテッド	united
ユナイテッド	forenede
短縮	forkortede
短縮	afkortet
短縮	forkortet
短縮	forkorte
短縮	afkorte
レンズ	linse
レンズ	linsen
移民	indvandrer
移民	immigranter
移民	indvandrere
移民	indvandrerne
移民	indvandringen
移民	immigration
移民	indvandring
移民	indvandrer
移民	indvandrere
一日	dag
一日	dagen
一日	kampdag
電化	elektrificering
電化	elektrificeret
バイエルン	bayern
船舶	fartøj
船舶	skib
船舶	fartøjet
船舶	skibet
船舶	skib
船舶	skibe
安藤	ando
キャッチ	fang
キャッチ	fange
キャッチ	fangst
キャッチ	grib
キャッチ	fangster
キャッチ	catch
証拠	bevis
証拠	beviset
証拠	beviser
証拠	bevis
証拠	bevismateriale
証拠	beviser
ヴァイ	vai
藤沢	fujisawa
コロンビア	columbia
コロンビア	colombia
コロンビア	colombianske
コロンビア	colombias
コロンビア	columbia
コロンビア	colombia
イースト	east
イースト	østpå
イースト	øst
メガ	mega
数値	tal
数値	antal
数値	nummer
数値	tal
数値	numre
変遷	overgang
口径	kaliber
訴え	sagsanlæg
シネマ	biografen
シネマ	biograf
山脈	bjergene
山脈	bjerge
カフェ	cafeen
カフェ	cafe
カフェ	caféen
カフェ	café
カフェ	cafeer
カフェ	cafe
カフェ	café
北方	nordlige
北方	nordlig
ママ	mor
ママ	mom
満州	manchuriet
降伏	overgivelse
木曜日	torsdage
木曜日	torsdag
上級	senior
上級	højtstående
上級	avancerede
上級	avanceret
上級	fremskreden
マルチ	multi
マルチ	fler
プラン	plan
プラン	planerne
プラン	planer
差別	forskelsbehandling
差別	diskriminering
差別	diskrimination
トラブル	ballade
トラブル	problemer
トラブル	besvær
トラブル	problemer
石原	ishihara
出口	exit
出口	udgang
出口	afslut
騒動	tumult
騒動	postyr
火山	vulkanen
火山	vulkan
比例	proportional
比例	proportionelt
比例	forholdsmæssig
比例	proportionel
比例	proportionalt
チェック	tjek
チェック	check
ヒト	mennesker
ヒト	menneskeligt
ヒト	menneskelige
ヒト	menneskelig
ヒト	menneske
ベラ	bella
灯台	fyr
灯台	fyrtårn
灯台	beacon
灯台	fyrtårn
実装	gennemførelse
実装	implementering
実装	iværksættelse
実装	gennemførelsen
実装	implementerer
実装	gennemfører
グレード	grade
グレード	klassetrin
グレード	klasse
カラオケ	karaoke
ライオン	løven
ライオン	løve
ライオン	lions
ライオン	løver
ライオン	løverne
探検	udforske
探検	udforsker
探検	udforskning
探検	udforske
探検	efterforskning
探検	udforskning
探検	opdagelsesrejsende
探検	ekspeditionen
探検	ekspedition
突然	pludselig
突然	pludseligt
定数	konstante
定数	konstant
定数	konstanter
ビーム	beam
ビーム	bjælke
ビーム	stråle
正義	justice
正義	justitsministeriet
正義	retfærdighed
少数	få
少数	mindretallet
少数	minoritet
少数	mindretal
アプリ	appen
アプリ	app
アプリ	applikation
アプリ	apps
アプリ	applikationer
ピンク	pink
ピンク	lyserød
ピンク	lyserødt
ピンク	lyserøde
ジャクソン	jackson
中国語	kinesere
中国語	kineser
中国語	kinesiske
中国語	kinesisk
中国語	kineserne
ランプ	lampe
ランプ	lygte
ランプ	lampen
ランプ	rampe
ランプ	rampen
ジョンソン	johnson
運命	skæbne
運命	destiny
運命	skæbnen
運命	skæbne
運命	skæbnen
竹内	takeuchi
海賊	pirateri
海賊	piratvirksomhed
海賊	piratkopiering
海賊	sørøveri
海賊	sørøver
海賊	pirat
海賊	piraterne
海賊	sørøvere
海賊	pirater
タッチ	touch
タッチ	rør
タッチ	berøring
タッチ	pift
概要	overblik
概要	oversigt
概要	sammenfatning
概要	sammendrag
概要	resumé
概要	resume
概要	oversigt
成分	indholdsstoffer
成分	ingredienser
サラ	sarah
明石	akashi
小島	kojima
ソル	sol
訴訟	sagsanlæg
サンタ	julemanden
サンタ	santa
サンタ	julemand
キャプテン	kaptajn
初演	premiere
初演	premieren
ユニバーサル	universal
ユニバーサル	universelt
ユニバーサル	universelle
ユニバーサル	universel
かおり	kaori
紛争	konflikterne
紛争	konflikter
紛争	konflikt
紛争	tvister
紛争	stridigheder
紛争	konflikten
紛争	konflikter
紛争	konflikt
ジャーナリスト	journalisten
ジャーナリスト	journalist
ジャーナリスト	journalisters
ジャーナリスト	journalisterne
ジャーナリスト	journalister
博多	hakata
リズム	rytmer
リズム	rytme
シャン	adi
美しい	smukt
美しい	smukke
美しい	smuk
美しい	smukkeste
オムニバス	omnibus
ポリス	politi
ポリス	politiet
ポリス	police
一本	ippon
フェリー	færgen
フェリー	færge
フェリー	færger
フェリー	ferries
皇后	kejserinden
皇后	kejserinde
フットボール	fodbold
フットボール	football
ベースボール	baseball
地形	topografi
地形	terrænet
地形	terræn
財産	egenskab
財産	ejendom
財産	ejendomsret
創造	skabelse
創造	oprettelse
スー	sue
スー	sagsøge
スー	soo
功績	resultater
功績	bedrifter
功績	præstation
功績	bedrift
コスト	omkostninger
コスト	pris
コスト	udgift
コスト	omkostning
コスト	omkostninger
コスト	udgifter
コスト	sagsomkostninger
コスト	omkostningerne
シリア	syrien
シリア	syriske
シリア	syrer
シリア	syrisk
ジョーンズ	jones
ミドル	midten
ミドル	midterste
ミドル	mellemste
特性	karakteristika
特性	egenskaber
特性	kendetegn
特性	karakteristik
特性	karakteristisk
雇用	beskæftigelsen
雇用	ansættelse
雇用	beskæftigelse
本田	honda
岩崎	iwasaki
財務	finansiere
財務	finans
財務	finanser
財務	finansiering
変形	deforme
変形	stamme
変形	transformere
変形	forvandle
トニー	tony
スコット	scott
診断	diagnose
診断	diagnosticering
診断	diagnosen
診断	diagnoser
診断	diagnostik
想定	antagelse
想定	formodning
パネル	tavler
パネル	paneler
パネル	panelet
パネル	paneler
パネル	panel
馬場	baba
マンガ	manga
キャップ	hætte
キャップ	cap
キャップ	loft
分解	forrådnelse
分解	nedbrydning
キック	spark
キック	sparke
キック	kick
正しい	korrekte
正しい	korrekt
通貨	valuta
通貨	møntenhed
通貨	valutaer
庭園	haven
庭園	have
庭園	garden
庭園	haver
庭園	gardens
リトル	små
リトル	lille
クエスト	søgen
クエスト	togt
モーター	motorisk
モーター	motor
圧縮	komprimere
圧縮	komprimering
圧縮	komprimerede
圧縮	komprimeret
月間	månedligt
月間	månedlige
月間	månedlig
月間	måneder
月間	måneden
月間	måned
夕方	aften
観察	bemærkning
観察	observation
観察	iagttagelse
肖像	portræt
キム	kim
役員	betjente
役員	officerer
役員	betjent
役員	officer
セントラル	central
セントラル	centralt
勉強	studere
勉強	studerer
勉強	undersøgelse
勉強	studie
勉強	studier
式典	ceremoni
式典	højtidelighed
式典	ceremonien
式典	ceremonier
星野	hoshino
演技	handler
演技	skuespil
奇跡	mirakler
奇跡	mirakuløs
奇跡	mirakuløst
奇跡	mirakuløse
奇跡	mirakel
奇跡	miraklet
バード	fuglen
バード	fugl
バード	bird
ストーン	smæk
ストーン	stone
ストーン	sten
受信	modtager
受信	modtag
受信	modtage
受信	modtages
受信	modtagne
受信	modtog
受信	modtaget
受信	modtager
受信	modtagelse
受信	modtagende
受信	indkommende
受信	indgående
農林	skovbrug
農林	skovbruget
甲板	dækket
甲板	dæk
湘南	shonan
事務局	kontor
事務局	kontoret
事務局	embede
事務局	office
事務局	sekretariat
事務局	sekretariatet
ムービー	movie
ムービー	film
オプション	frivillig
オプション	fakultativ
オプション	frivilligt
オプション	valgfri
オプション	valgfrit
オプション	tilvalg
オプション	muligheder
オプション	indstillinger
オプション	valgmuligheder
オプション	tilvalg
オプション	mulighed
オプション	indstilling
オプション	valgmulighed
業績	resultater
業績	bedrifter
佐世保	sasebo
橋梁	viadukt
依存	afhængige
依存	afhængig
依存	afhængighed
依存	afhængigheder
依存	afhængighedsforhold
アプリケーション	ansøgning
アプリケーション	anvendelse
アプリケーション	applikation
アプリケーション	anvendelser
アプリケーション	ansøgning
アプリケーション	ansøgninger
アプリケーション	applikationer
高架	forhøjet
高架	forhøjede
高架	ophøjet
荒川	arakawa
ミラー	miller
ミラー	millers
ミラー	spejl
バレエ	ballet
広い	bredere
広い	bred
広い	bredt
広い	brede
モノ	ting
モノ	tingene
モノ	mono
打ち上げ	opsendelse
打ち上げ	lancering
打ち上げ	iværksætte
打ち上げ	affyring
決める	bestemmer
決める	beslutter
決める	bestem
決める	beslut
決める	beslutte
決める	beslutter
撤去	afhentning
撤去	fjernelse
それから	derefter
それから	så
支社	gren
支社	filial
支社	grenen
オスマン	osman
省略	udelades
省略	undladt
省略	udeladt
省略	udelod
省略	udelade
省略	udeladelser
省略	udeladelse
省略	undladelse
サークル	cirkler
サークル	kredse
サークル	cirkel
サークル	kreds
犠牲	ofre
犠牲	opofrelse
犠牲	ofring
犠牲	aflivning
犠牲	offer
近江	omi
パフォーマンス	effektivitet
パフォーマンス	ydelse
パフォーマンス	ydeevne
パフォーマンス	præstation
ファイト	kæmpe
ファイト	kamp
ファイト	kæmp
ファイト	slåskamp
移植	transplantation
おそらく	formentlig
おそらく	sikkert
おそらく	formodentlig
おそらく	sandsynligvis
四郎	shiro
ショット	skud
ショット	skød
ショット	shot
ショット	skudt
ショット	skud
ショット	shots
黄色	gult
黄色	gule
黄色	yellow
黄色	gul
ヴィルヘルム	wilhelm
若者	ungdommen
若者	ungdoms
若者	unge
若者	ungdom
ラヴ	kærlighed
ラヴ	elsker
ラヴ	love
ラヴ	vild
兵隊	soldaten
兵隊	soldat
入場	optagelse
入場	indrejsetilladelse
入場	indrejse
間隔	intervaller
間隔	interval
間隔	mellemrum
生きる	bor
生きる	live
生きる	leve
生きる	lev
生きる	levende
力士	rikishi
ヤマト	yamato
二重	double
二重	dobbelt
全般	generelt
全般	generel
全般	generelle
全般	almindelig
応募	ansøge
応募	anvend
リスク	risici
リスク	risiko
リスク	risici
割合	andel
割合	procent
割合	procenter
割合	procentdel
割合	procent
赤坂	akasaka
プリンセス	prinsessen
プリンセス	prinsesse
プリンセス	princess
プリンセス	prinsesser
チェス	skak
ナポレオン	napoleon
正解	korrekte
正解	korrekt
気持ち	følelser
むしろ	snarere
双葉	futaba
めい	niece
軍隊	militæret
軍隊	militære
軍隊	militær
軍隊	militært
軍隊	hære
軍隊	hær
軍隊	hæren
軍隊	hærens
軍隊	army
みなみ	minami
無効	handicappede
無効	deaktiverede
無効	deaktiveret
無効	tomrum
無効	deaktivere
無効	invalid
無効	ugyldige
無効	ugyldig
無効	ugyldigt
行事	begivenheder
行事	hændelser
行事	arrangementer
行事	events
行事	begivenhederne
行事	hændelse
行事	begivenheden
行事	event
行事	begivenhed
前者	tidligere
シドニー	sidney
シドニー	sydney
競争	konkurrencen
競争	konkurrence
医薬品	medicinalvarer
医薬品	lægemidler
双子	tvilling
双子	twin
双子	tvillinger
双子	tvillingerne
ビジョン	udsyn
ビジョン	synet
ビジョン	syn
ビジョン	vision
ビジョン	visioner
大津	otsu
疾患	sygdom
疾患	lidelser
疾患	sygdomme
パーツ	reservedele
パーツ	dele
ローン	låne
ローン	lån
ローン	lånet
ローン	udlån
ローン	lån
損傷	beskadigelse
損傷	skade
損傷	skader
トイレ	toiletpapir
トイレ	toilet
トイレ	toilettet
トイレ	wc
トイレ	toilet
トイレ	badeværelse
トイレ	badeværelset
トイレ	wc
トイレ	toiletter
トイレ	toiletterne
グッド	god
グッド	gode
グッド	godt
バルセロナ	barcelona
リスナー	lytter
リスナー	lyttere
グラウンド	jorden
グラウンド	jord
グラウンド	formalet
グラウンド	ground
ブルガリア	bulgarsk
ブルガリア	bulgarske
ブルガリア	bulgarien
トレーニング	træning
トレーニング	uddannelse
トレーニング	oplæring
反発	tilbagelevering
アンナ	anna
レンタル	huslejer
レンタル	lejebolig
レンタル	leje
レンタル	udlejning
レンタル	leje
レンタル	husleje
厳しい	hårdt
厳しい	hårde
厳しい	barsk
厳しい	sej
厳しい	hård
厳しい	hårde
厳しい	barskt
厳しい	barsk
厳しい	hård
コマンド	kommandoer
コマンド	kommandoen
コマンド	command
コマンド	kommando
質量	masse
質量	mass
質量	messe
照明	belysning
照明	belysningen
照明	belysning
暴力	vold
暴力	voldshandlinger
ミル	mill
ミル	mølle
プロイセン	preussen
プロイセン	preussiske
ペット	pet
ペット	kæledyr
ペット	kæledyr
エンド	slutning
エンド	afslutning
エンド	slut
エンド	ende
エンド	ophør
フラ	hula
独特	entydigt
独特	unik
独特	enestående
独特	unikt
独特	unikke
ピエール	pierre
乙女	otome
乙女	mø
住所	bopæl
住所	adresse
戦場	slagmarken
戦場	slagmark
戦場	slagmark
総長	rektor
ラップ	rap
亡命	eksil
亡命	hoppede
天文学	astronomi
認める	indrømme
不適切	uhensigtsmæssigt
不適切	uhensigtsmæssig
不適切	upassende
不適切	uhensigtsmæssige
不適切	stødende
不適切	krænkende
限界	grænse
限界	begrænsning
限界	grænser
限界	begrænsninger
限界	grænseværdier
視点	overslag
視点	perspektivet
視点	perspektiv
視点	perspektiverne
視点	perspektiver
チベット	tibet
チェーン	lænke
チェーン	kæde
チェーン	kæder
チェーン	kæden
飛行機	fly
飛行機	flyvemaskine
飛行機	fly
飛行機	fly
飛行機	luftfartøjer
飛行機	luftfartøj
飛行機	flyvemaskinen
飛行機	flyvemaskine
キロメートル	kilometer
キロメートル	kilometer
キロメートル	kilometer
アーケード	arcade
宮殿	paladser
宮殿	slot
宮殿	paladset
宮殿	palads
宮殿	palace
毎月	månedligt
毎月	månedlige
毎月	månedlig
需要	efterspørgsel
需要	efterspørgslen
ルーマニア	rumænien
キス	kysser
キス	kysse
キス	kys
キス	kys
圧力	pres
圧力	tryk
圧力	presset
圧力	pres
急速	haster
ロマン	romerske
ロマン	roman
ロマン	romer
ロマン	romersk
衣装	udklædning
衣装	kostumer
衣装	kostumet
衣装	dragt
衣装	udklædning
衣装	kostume
衣装	tøj
衣装	outfit
ウィリアムズ	williams
伝承	folklore
伝承	sagn
別れ	farvel
別れ	afsked
近隣	kvarter
近隣	nabolag
近隣	kvarteret
近隣	nabolaget
必要性	nødvendighed
大山	oyama
努力	indsatsen
努力	bestræbelser
努力	indsatser
努力	indsats
努力	anstrengelse
努力	indsats
再会	genforeninger
再会	genforenet
再会	réunion
再会	genforening
再会	gensyn
再会	reunion
プレーオフ	playoff
プレーオフ	slutspillet
室内	indendørs
コーヒー	kaffen
コーヒー	kaffe
スパイ	spion
スパイ	udspionere
スパイ	spionen
スパイ	spionage
スパイ	spioner
素材	materiale
素材	materiel
素材	materialer
素材	materiale
ライナー	liner
ライナー	rainer
登山	klatre
登山	bjergbestigning
ログ	logger
ログ	skovhugst
ログ	log
ログ	logger
捕虜	fangen
捕虜	fange
怒り	vrede
怒り	vrede
怒り	gal
怒り	sur
怒り	vred
ブー	bøh
ブー	boo
女の子	pigen
女の子	girl
女の子	tøs
女の子	pige
トレード	samhandel
トレード	bytte
トレード	handel
トレード	trade
回路	kredsløbet
回路	kredsløb
神田	kanda
商人	merchant
商人	købmand
商人	handlende
商人	købmænd
商人	handlende
外観	fremmøde
外観	udseende
外観	udseendet
外観	fremtræden
外観	kig
外観	se
マネージャー	driftsleder
マネージャー	manager
マネージャー	leder
マネージャー	virksomhedsledere
マネージャー	ledere
マネージャー	forvaltere
近衛	konoe
エイト	otte
向き	orientering
奨励	opmuntring
奨励	tilskyndelse
通勤	pendlere
通勤	pendler
通勤	pendling
通勤	pendler
セラ	sera
パンチ	slag
パンチ	punch
コメディ	komedie
シャルル	charles
シルバー	sølvfarvet
シルバー	silver
シルバー	sølv
救助	redning
救助	redde
救助	undsætning
救助	rednings
救助	redningsaktion
やす	lette
やす	lethed
ジョージア	georgia
ジョージア	georgien
水曜日	onsdag
グレイ	gråt
グレイ	gray
グレイ	grå
グレイ	gråt
グレイ	grå
グレイ	grey
チェンジ	skift
チェンジ	ændring
チェンジ	forandring
チェンジ	ændr
デル	del
デル	dell
働く	arbejder
働く	arbejdende
働く	arbejde
アドベンチャー	eventyr
アドベンチャー	eventyret
ディン	dinh
火曜日	tirsdag
アドレス	adresserne
アドレス	adresser
アドレス	adresse
アルバ	alba
アルバ	aruba
論争	polemik
論争	strid
論争	kontrovers
論争	kontroverser
論争	uenighed
加賀	kaga
売り上げ	salget
売り上げ	salg
ニーズ	behov
ニーズ	behov
ゲイ	bøsse
ゲイ	homoseksuel
ゲイ	bøsser
ゲイ	gay
同級生	klassekammerater
同級生	klassekammerat
森林	skov
森林	forest
森林	skoven
森林	skove
森林	skov
森林	skovene
森林	skove
症状	symptomer
マンション	palæet
マンション	palæ
グレート	fantastisk
グレート	fedt
グレート	stor
グレート	skønt
グレート	herligt
本土	fastlandet
本土	fastland
混合	blandede
混合	blandet
告白	tilståelser
その間	imens
出店	bås
出店	stall
所持	besiddelse
山陽	sanyo
ノット	knob
ノット	knuder
ノット	knott
セカンド	sekund
セカンド	andet
セカンド	anden
不能	umulighed
ブーム	boom
ブーム	bom
ブーム	bum
マドリード	madrid
和泉	izumi
後ろ	bag
後ろ	bagved
後ろ	retur
後ろ	ryg
後ろ	tilbage
パーティー	party
パーティー	fest
パーティー	part
パーティー	parti
パーティー	fester
パーティー	parter
パーティー	parterne
パーティー	partier
修行	træning
修行	uddannelse
修行	oplæring
マップ	kort
マップ	landkort
マップ	kort
マップ	landkort
ミュンヘン	münchen
ニック	nick
丸山	maruyama
ブラッド	blod
ブラッド	blood
ブラッド	brad
ギャラリー	gallerier
ギャラリー	galleriet
ギャラリー	galleri
動員	mobiliseret
動員	mobilisering
動員	tilvejebringelse
繁殖	avl
繁殖	avlsdyr
繁殖	opdræt
ガード	vagt
ガード	guard
ガード	vagten
十二	twelve
ショウ	shaw
結論	konklusioner
結論	konklusionerne
結論	indgåelse
結論	afslutning
結論	konklusion
秘書	sekretærer
秘書	sekretær
ブライアン	brian
ウォーター	vand
牧野	makino
ダニエル	daniel
詰め	fyld
土佐	tosa
クロアチア	kroatiens
クロアチア	kroatien
ソナタ	sonater
ソナタ	sonata
下関	shimonoseki
表彰	tildelinger
表彰	awards
表彰	tilslag
表彰	award
表彰	tildeling
陽子	proton
出産	fødsler
出産	fødsel
不満	utilfreds
不満	utilfredshed
不満	utilfredshed
ラテン語	latin
ラテン語	latinske
ラテン語	latinsk
属性	tilskriver
属性	attribut
属性	egenskaber
属性	ejendomme
属性	egenskaber
属性	attributter
シル	sil
アントニオ	antónio
アントニオ	antonio
アーカイブ	arkivere
アーカイブ	arkivering
アーカイブ	arkiverede
アーカイブ	arkiveret
アーカイブ	arkiv
アーカイブ	arkivere
アーカイブ	arkivet
アーカイブ	arkiv
アーカイブ	arkiverne
アーカイブ	arkiver
アーカイブ	arkivet
変動	svingninger
変動	udsving
騎兵	kavaleriet
騎兵	kavaleri
衝撃	virkning
衝撃	indvirkning
衝撃	virkninger
衝撃	impact
衝撃	chokere
衝撃	chok
衝撃	stød
衝撃	shock
衝撃	chokerede
衝撃	chokeret
手続き	procedurerne
手続き	procedurer
手続き	fremgangsmåder
手続き	proceduren
手続き	fremgangsmåde
手続き	procedure
ユニオン	union
ユニオン	fagforening
ユニオン	fagforeningen
ユニオン	unionen
カロライナ	carolina
前面	front
前面	foran
前面	forside
瞬間	moment
瞬間	øjeblik
瞬間	instant
瞬間	øjeblikkelig
瞬間	øjeblikkeligt
中断	afbrydelse
中断	bortvist
中断	suspenderede
中断	suspenderet
ホンダ	honda
ストップ	stop
歯科	dental
歯科	tand
歯科	tandlæge
歯科	tandpleje
招待	invitationer
招待	opfordringer
招待	opfordring
招待	invitationen
招待	indbydelse
招待	invitation
招待	inviterer
招待	inviterede
招待	invitere
招待	invitation
招待	invitationer
招待	opfordrer
招待	inviterer
エクスプレス	ekspres
エクスプレス	express
エクスプレス	udtrykke
スタンド	stå
スタンド	stand
浅草	asakusa
田辺	tanabe
怪我	tilskadekomne
怪我	sårede
怪我	skadet
怪我	såret
怪我	kvæstede
怪我	personskade
怪我	skade
怪我	skader
怪我	tilskadekomne
怪我	kvæstede
怪我	kvæstelser
怪我	skader
怪我	personskader
松尾	matsuo
プレゼント	præsenterer
プレゼント	gaver
プレゼント	nutiden
プレゼント	nuværende
プレゼント	nutid
上流	opstrøms
スロバキア	slovakisk
スロバキア	slovakiske
スロバキア	slovakiet
オーナー	ejer
オーナー	ejers
オーナー	ejeren
オーナー	ejere
オーナー	ejerne
グラフ	diagram
グラフ	figur
グラフ	graf
グラフ	figurer
グラフ	diagrammer
縮小	psykolog
健一	kenichi
馬力	hestekræfter
アリーナ	arena
回収	genopretning
回収	inddrivelse
回収	tilbagebetaling
そば	soba
そば	boghvede
認証	verificere
認証	bekræft
認証	verifikation
認証	verificering
妨害	jammer
妨害	jamming
復讐	hævnen
復讐	hævn
復讐	hævnen
復讐	hævn
本当に	virkelig
講義	foredrag
講義	forelæsning
講義	foredrag
講義	forelæsninger
ボブ	bob
絶滅	uddøde
絶滅	udryddet
絶滅	uddød
絶滅	uddø
絶滅	udryddelse
絶滅	tilintetgørelse
絶滅	uddød
絶滅	udslettelse
婦人	damer
チャンス	chance
チャンス	chancer
マーティン	martin
制服	uniformen
制服	ensartet
制服	uniform
リアル	ægte
リアル	real
リアル	virkeligt
リアル	rigtig
リアル	virkelig
ギタリスト	guitarist
ギタリスト	guitarister
アーサー	arthur
学位	grad
カム	cam
ラッシュ	rush
ラッシュ	sus
ラッシュ	rus
ラッシュ	frodige
コントロール	kontrol
コントロール	control
コントロール	kontroller
コントロール	kontrol
コントロール	kontroller
アルト	alto
メイド	hushjælp
メイド	stuepigen
メイド	mø
メイド	stuepige
メイド	tjenestepige
メイド	tjenestepiger
山中	yamanaka
毎回	hvergang
階段	trapperne
階段	trapper
階段	trappe
階段	trappen
階段	trappe
階段	trappe
ナン	nan
条例	bekendtgørelse
ステレオ	stereo
ステレオ	stereoanlæg
リゾート	resort
リゾート	udvej
リゾート	feriesteder
ヘリコプター	helikopter
ヘリコプター	helikopteren
フォーク	gaffel
ブリッジ	bro
ブリッジ	bridge
ブリッジ	broen
ルーム	værelse
ルーム	stue
ルーム	værelset
ルーム	rum
ルーム	lokaler
ルーム	værelser
ルーム	rum
反映	afspejle
反映	reflekterer
反映	afspejler
反映	reflektere
思い出	erindringer
思い出	memories
思い出	minder
ピアニスト	pianist
原理	princip
原理	principielt
原理	princippet
原理	principper
原理	principperne
キューバ	cubanske
キューバ	cubansk
キューバ	cuba
予約	betænkeligheder
予約	reservation
予約	forbehold
予約	reservationer
予約	ansættelse
予約	udpegelse
予約	udnævnelse
予約	aftale
予約	bestilling
予約	booking
予約	reservation
予約	forbehold
予約	reservationer
送る	sende
送る	send
送る	sender
バーン	lade
バーン	stald
バーン	laden
ふじ	fuji
工藤	kudo
熊野	kumano
戦術	taktik
戦術	taktik
スピン	spin
ホイール	hjul
