žagatas	sroki
lūdz	prosi
cola	cola
stadija	etap
stadija	scena
stadija	faza
stadija	etapie
apsūdzības	oskarżenie
apsūdzības	oskarżeń
apsūdzības	oskarżenia
rīks	narzędzia
rīks	narzędzie
lexikon	lexikon
lokomotīvju	lokomotywy
komunisti	komunistów
komunisti	komuniści
ģeogrāfisko	geograficznego
ģeogrāfisko	geograficzne
ģeogrāfisko	geograficzna
ģeogrāfisko	geograficzny
imperatori	cesarzy
xml	xml
gruzija	gruzja
gruzija	georgia
veģetācijas	roślinności
imdb	imdb
vakaros	wieczory
panda	panda
zīmols	brand
zīmols	marka
zīmols	markę
zīmols	marki
būtnes	istoty
būtnes	istot
degviela	paliwo
degviela	paliwa
piedāvājums	czułe
piedāvājums	przetargu
piedāvājums	przetarg
piedāvājums	oferta
piedāvājums	ofert
piedāvājums	oferty
piedāvājums	zaopatrzenie
piedāvājums	dostaw
piedāvājums	podaż
piedāvājums	ofertę
piedāvājums	oferta
piedāvājums	oferty
duets	duety
rīkoties	działaj
rīkoties	act
rīkoties	akt
timberwolves	timberwolves
aprakstītas	opisano
aprakstītas	opisane
aprakstītas	opisał
aprakstītas	opisana
aizmugurējā	tylny
aizmugurējā	tyły
aizmugurējā	tylne
aizmugurējā	tył
aizmugurējā	tylna
stāvus	pionowo
kritizēja	skrytykował
zieds	kwiat
zieds	kwiaty
zieds	kwiecie
zieds	kwiatek
akcija	udostępnić
akcija	udostępnianie
akcija	udział
novērš	unika
novērš	zapobiega
novērš	zapobiegać
novērš	zapobiec
raidījums	transmisje
raidījums	transmisja
raidījums	nadawanie
raidījums	transmisji
gāza	obalił
caurules	rura
caurules	fajkę
caurules	rury
caurules	rur
caurules	rurki
caurules	rurki
caurules	rurka
kimi	kimi
zobiem	zęby
zobiem	zębów
zobiem	ząbki
uzpildes	wypełnianie
uzpildes	napełniania
uzpildes	wypełnienie
ģeogrāfiski	geograficznie
agnese	agnese
agnese	agnieszka
timbaland	timbaland
cēloņi	powoduje
cēloņi	przyczyny
cēloņi	przyczyn
āpsis	borsuk
dziļa	głęboka
dziļa	głęboki
dziļa	głęboko
dziļa	głębokie
dziļa	deep
nelaimes	wypadki
nelaimes	wypadków
filipīnas	filipiny
egons	egon
garšas	smak
garšas	gust
garšas	smaku
garšas	smaki
garšas	smaków
garšas	smak
afgāņu	afgańskie
afgāņu	afgańczyków
svinīgi	uroczyście
bioloģisko	biologicznych
bioloģisko	biologiczne
bioloģisko	biologiczna
bioloģisko	biologiczny
lašu	łosoś
lašu	łososia
prakses	praktyk
prakses	praktyki
dzirdēt	usłyszeć
rīts	rano
rīts	poranek
magazine	czasopismo
magazine	magazyn
magazine	magazynek
magazine	czasopisma
mākonis	chmura
mākonis	chmury
mākonis	cloud
denijs	danny
pulkstenis	zegarek
pulkstenis	obserwuj
pulkstenis	zegar
lēcas	obiektyw
lēcas	soczewki
lēcas	soczewicy
lēcas	soczewki
anastasija	anastazja
pārvadājumi	przewóz
pārvadājumi	powóz
pārvadājumi	przewozu
pārvadājumi	przewóz
pārvadājumi	transportu
pārvadājumi	transportowe
pārvadājumi	transport
gviānas	gujana
tavs	twoje
tavs	twój
tavs	twoja
tavs	twoje
tavs	twój
tavs	twoja
tavs	twojego
tavs	twoim
saņemts	otrzymała
saņemts	otrzymana
saņemts	otrzymano
saņemts	otrzymany
saņemts	otrzymane
albānija	albania
albānija	albanii
grafika	grafiki
grafika	grafika
flora	flory
flora	flora
stabili	stabilny
stabili	stabilna
stabili	stabilne
svarīgas	ważne
svarīgas	wazne
svarīgas	ważny
svarīgas	ważna
pārdod	sprzedać
pārdod	sprzedane
pārdod	sprzedano
pārdod	sprzedany
pārdod	sprzedana
līgumi	umowy
līgumi	kontrakty
līgumi	umów
līgumi	traktaty
līgumi	traktatów
līgumi	umowy
līgumi	porozumienia
līgumi	umów
grūtniecības	ciążą
grūtniecības	ciąża
grūtniecības	ciąży
pārbaude	sprawdzamy
pārbaude	sprawdzam
pārbaude	sprawdzanie
pārbaude	sprawdzenie
pārbaude	sprawdzenie
pārbaude	weryfikacja
pārbaude	weryfikacji
pārbaude	test
pārbaude	badanie
pārbaude	testy
pārbaude	próba
pārbaude	inspekcja
pārbaude	kontrola
pārbaude	inspekcje
pārbaude	inspekcji
pārbaude	sprawdź
pārbaude	zaznacz
pārbaude	sprawdzanie
vērtējums	wycena
vērtējums	wyceny
vērtējums	rating
vērtējums	ocena
vērtējums	ranking
vērtējums	ocena
astotā	ósmego
astotā	ósma
astotā	ósmej
astotā	ósmy
kurss	kurs
siltums	upał
siltums	heat
siltums	ciepło
siltums	gorąco
siltums	ciepła
siltums	ciepła
siltums	ciepło
vasaļiem	czeladzi
zīmējumi	prace
zīmējumi	grafika
kursā	kurs
veselība	zdrowie
veselība	zdrowia
minardi	minardi
bengālijas	bengalu
apmeklētājiem	odwiedziny
apmeklētājiem	gości
apmeklētājiem	odwiedzający
apmeklētājiem	goście
apmeklētājiem	odwiedzających
vēzis	nowotwory
vēzis	raka
vēzis	rak
vēzis	nowotwór
fia	fia
golfa	golf
telekomunikāciju	telekomunikacyjne
telekomunikāciju	telekomunikacyjnych
telekomunikāciju	telekomunikacji
telekomunikāciju	telekomunikacyjne
telekomunikāciju	telekomunikacji
telekomunikāciju	telekomunikacyjnych
sniegums	wykonanie
sniegums	skuteczność
sniegums	występ
sniegums	wydajność
sniegums	wydajności
infrastruktūra	infrastruktury
infrastruktūra	infrastrukturę
infrastruktūra	infrastruktura
dzēriens	pić
dzēriens	napój
navbox	navbox
tīkli	sieci
tīkli	siatki
tīkli	sieci
relatīvais	względne
relatīvais	krewni
relatīvais	krewny
relatīvais	względna
līdzības	podobieństwa
džimijs	jimmy
definēts	zdefiniowano
definēts	zdefiniowane
definēts	określonych
definēts	zdefiniowana
definēts	zdefiniowany
definēts	zdefiniowanych
equus	equus
uzbrucēju	napastnika
uzbrucēju	napastnik
mijiedarbības	interakcje
mijiedarbības	współdziałanie
mijiedarbības	interakcji
mijiedarbības	interakcje
protokoli	minuty
protokoli	minut
protokoli	protokołów
protokoli	protokoły
ieradumi	nawyki
ieradumi	zwyczaje
ieradumi	przyzwyczajenia
starppilsētu	intercity
asa	asa
salīdzinājums	porównania
salīdzinājums	porównywanie
salīdzinājums	porównanie
rabīns	rabina
rabīns	rabin
īres	najmu
īres	wynajem
īres	wypożyczalnia
pierādījumi	dowód
pierādījumi	dowody
pierādījumi	dowód
pierādījumi	dowody
futbolisti	piłkarzy
apgrozījums	obroty
apgrozījums	obrót
apgrozījums	obrotu
pārstāvēt	reprezentować
pārstāvēt	reprezentują
pārstāvēt	reprezentuje
karēlijas	karelia
marokas	maroka
anete	annette
reģistrācija	nagrywanie
reģistrācija	nagranie
reģistrācija	zapisywanie
reģistrācija	rejestrowanie
reģistrācija	rejestracja
reģistrācija	rejestracji
alekss	alexa
alekss	alex
dzintara	amber
dzintara	pomarańczowa
konfederācija	konfederacji
konfederācija	konfederacja
indukcijas	indukcji
sampo	sampo
vendu	venda
rūzvelts	roosevelta
rūzvelts	roosevelt
tauriņu	motyle
tauriņu	motyla
tauriņu	motyl
miruši	martwa
miruši	martwe
miruši	martwy
miruši	dead
piedāvāts	oferowane
piedāvāts	oferowana
ierobežot	ograniczyć
ierobežot	granica
ierobežot	ograniczenie
ierobežot	limit
briselē	bruksela
briselē	brukseli
vagoni	wozy
vagoni	wagony
vagoni	wagonów
vagoni	trenerów
klauss	klaus
reālā	real
reālā	prawdziwy
reālā	prawdziwe
imagesize	imagesize
sasniegta	osiągnięta
sasniegta	osiągnięte
sasniegta	osiągnął
sasniegta	osiągnięto
sasniegta	osiągnięty
sasniegta	zrealizowane
sasniegta	osiągnięta
sasniegta	osiągnięte
sasniegta	osiągnięto
sasniegta	osiągnięty
krustā	ukrzyżowany
degunradzis	nosorożec
degunradzis	rhino
porcelāna	porcelany
traģēdija	tragedii
traģēdija	tragedię
traģēdija	tragedia
nākotni	przyszłości
nākotni	przyszłe
nākotni	przyszłość
ieroča	broń
ieroča	bron
rakstnieki	pisarzy
rakstnieki	pisarze
dokuments	dokumenty
dokuments	dokument
dokuments	dokumentu
siu	siu
bruņotajiem	uzbrojone
bruņotajiem	uzbrojona
bruņotajiem	uzbrojeni
bruņotajiem	uzbrojony
dzejolis	wiersz
izcils	genialne
izcils	genialny
izcils	zaległe
izcils	wybitny
izcils	doskonała
izcils	doskonale
auduma	tkanina
auduma	tkaniny
stabilitāti	stabilizacja
stabilitāti	stabilności
stabilitāti	trwałość
stabilitāti	stabilność
stunda	godz
stunda	godzina
stunda	godzinę
stunda	godziny
skulptūru	rzeźby
skulptūru	rzeźba
skulptūru	rzeźbę
skulptūru	rzeźby
edu	edu
burgundijas	bourgogne
izstaro	emitujących
izstaro	emituje
identitātes	tożsamości
identitātes	tożsamości
identitātes	tożsamość
piemin	wzmianki
piemin	wspomina
ekspozīcija	narażenia
ekspozīcija	ekspozycja
ekspozīcija	narażenie
minimālā	minimalna
minimālā	minimum
minimālā	minimalny
jēga	znaczenie
jēga	rozumieniu
jēga	wyczucie
jēga	zmysł
jēga	sens
jēga	sensie
jēga	poczucie
paraugi	wzory
paraugi	modeli
paraugi	modelki
paraugi	modele
paraugi	okazy
paraugi	okazów
paraugi	próbek
paraugi	próbki
zobens	sabre
zobens	miecz
smith	smitha
smith	smith
desmiti	dziesiątki
desmiti	dozen
desmiti	tuzin
benz	benz
sulas	soki
sulas	juice
sulas	sok
sulas	soku
sulas	soki
nogādāt	dostarczyć
klusais	pacyfiku
klusais	pacific
klusais	pacyfik
teroristu	terroryści
teroristu	terrorysta
teroristu	terrorystycznych
teroristu	terroryzm
ciematu	wiosce
ciematu	wioska
ciematu	village
ciematu	wioski
ciematu	wieś
akadēmiskais	akademickich
akadēmiskais	akademickie
korupcijas	korupcja
korupcijas	zepsucie
korupcijas	korupcję
korupcijas	korupcji
krēpes	mane
dārzkopības	ogrodnictwa
dārzkopības	ogrodniczych
dārzkopības	ogrodnictwo
valdījumā	posiadanie
valdījumā	posiadania
viesi	gości
viesi	goście
turdus	turdus
indiana	indiana
oksīds	tlenku
oksīds	tlenek
civilizācija	cywilizacja
civilizācija	cywilizacji
civilizācija	cywilizacja
civilizācija	cywilizacji
atslēga	klucz
atslēga	kluczowe
atslēga	klucze
atslēga	klawisz
atslēga	key
izplešanās	rozszerzenie
izplešanās	rozbudowa
izplešanās	ekspansji
skaistas	piękne
skaistas	piękna
skaistas	pięknie
skaistas	śliczna
skaistas	ładny
skaistas	śliczna
skaistas	całkiem
skaistas	ładna
skaistas	ładne
cietā	stałe
cietā	solidne
cietā	solidna
cietā	solidny
pagalmā	podwórko
pagalmā	dziedziniec
sargs	opiekunem
sargs	opiekun
sargs	opiekuna
sargs	strażnik
sargs	stróż
sargs	straż
sargs	strażnik
sekunžu	sekund
sekunžu	sekundy
ivo	ivo
slovēņu	słoweński
slovēņu	słoweńskiej
bataljoni	bataliony
spriedumu	wyrok
spriedumu	orzeczenie
spriedumu	osąd
termini	warunki
termini	terminy
aizliedz	zabrania
aizliedz	zakazuje
prūsija	prusy
varonību	bohaterstwo
unikāla	unikalne
unikāla	unikatowe
unikāla	unikalny
unikāla	wyjątkowy
unikāla	niepowtarzalny
izņēmumi	wyjątków
izņēmumi	wyjątki
izņēmumi	wyłączenia
izņēmumi	wykluczenia
izņēmumi	wyłączenia
izņēmumi	zwolnienia
mantijas	szaty
stratēģiskā	strategicznych
stratēģiskā	strategiczne
stratēģiskā	strategiczny
konstante	stałe
konstante	stały
konstante	stałej
konstante	stała
motīvi	motywów
motīvi	motywy
pastāvēšana	istnienia
pastāvēšana	występowanie
pastāvēšana	istnienie
saglabāta	zapisano
saglabāta	uratował
saglabāta	zapisane
saglabāta	zapisany
saglabāta	zapisana
saglabāta	zapisanych
intensitātes	intensywności
ungāri	węgrów
skautu	scout
atkārtot	powtórka
paulu	paulo
mīksts	miękka
mīksts	miękkie
mīksts	miękki
kampaņa	kampanie
kampaņa	kampanię
kampaņa	kampania
kampaņa	kampanii
konts	konto
konts	rachunek
konts	konta
slikta	biedny
slikta	biedne
slikta	biedna
slikta	źle
slikta	bad
slikta	zła
slikta	złe
slikta	zły
zina	wie
netieši	pośrednie
netieši	pośrednia
netieši	pośrednio
netieši	pośredni
netieši	pośrednich
netieši	pośrednio
dzirde	słuch
dzirde	rozprawa
dzirde	słuchu
dzirde	przesłuchanie
pelēkās	siwy
pelēkās	szary
pelēkās	szara
pelēkās	szare
pelēkās	grey
rafaels	rafael
rafaels	rafał
skaitās	liczy
lūkas	właz
komēdijas	komedie
piekrīt	akceptuje
piekrīt	przyjmuje
tipiska	typowe
tipiska	typowa
tipiska	typowo
tipiska	typowy
viedokļi	opinii
viedokļi	opinie
viedokļi	poglądy
viedokļi	wyświetlenia
viedokļi	widoki
efekti	efekty
efekti	skutki
ternopiļas	tarnopol
pole	polak
pole	biegun
pole	pole
pole	słup
spējīgi	zdolne
spējīgi	zdolna
spējīgi	zdolny
admirālis	admirał
zasulauka	depo
noteikšana	wykrycie
noteikšana	wykrywania
noteikšana	wykrywanie
noteikšana	określenie
noteikšana	oznaczenie
noteikšana	ustalenie
noteikšana	oznaczanie
noteikšana	określanie
jaunība	młodzież
jaunība	młodzieży
jaunība	młodości
jaunība	młodość
sat	siedział
sat	usiadł
sat	sat
emi	emi
gilmors	gilmour
rezervē	rezerwa
rezervē	rezerwat
rezervē	rezerwę
rezervē	rezerwy
serbijā	serbii
serbijā	serbia
pārvarēt	przezwyciężenia
pārvarēt	pokonać
apvienots	połączone
apvienots	łączone
apvienots	łącznie
apvienots	połączone
apvienots	połączona
apvienots	łączone
modo	modo
viesis	goście
viesis	gość
limited	ograniczona
limited	ograniczony
limited	ograniczone
limited	limited
ētika	etyka
ētika	etyki
aspekti	aspektów
aspekti	aspekty
aristotelis	arystoteles
panama	panama
panama	panamy
demokrātija	demokracji
demokrātija	demokracja
migrācija	migracja
migrācija	migracji
dzīvokļu	apartamenty
atkarīgi	zależny
atkarīgi	zależne
atkarīgi	uzależniony
atkarīgi	uzależnieni
atkarīgi	uzależniona
tvaiku	opary
tvaiku	parowa
tvaiku	pary
tvaiku	para
fidži	fidżi
ēnā	odcień
ēnā	cienia
ēnā	cieniu
ēnā	cień
coca	coca
goes	idzie
trūkumi	braki
trūkumi	niedociągnięcia
trūkumi	wady
trūkumi	skazy
trūkumi	wady
trūkumi	słabości
trūkumi	niedociągnięcia
trūkumi	uchybienia
trūkumi	wady
trūkumi	braki
trūkumi	niedociągnięcia
līdzsvaru	równowagi
līdzsvaru	bilans
līdzsvaru	saldo
līdzsvaru	równowaga
pārliecināts	przekonany
pārliecināts	przekonał
pārliecināts	przekonani
konstitūcijā	konstytucji
konstitūcijā	konstytucja
konstitūcijā	konstytucję
interwiki	interwiki
visaugstākā	najwyższa
visaugstākā	najwyższy
visaugstākā	najwyższe
astotais	ósmego
astotais	ósma
astotais	ósmej
astotais	ósmy
bagātību	fortuna
bagātību	fortunę
bagātību	fortuny
inovāciju	innowacyjność
inovāciju	innowacja
inovāciju	innowacje
inovāciju	innowacji
uzbrucēji	napastników
uzbrucēji	wykroczenie
slepkava	zabójczy
slepkava	morderca
slepkava	zabójcze
slepkava	zabójca
slepkava	morderczyni
slepkava	mordercy
slepkava	morderca
grunts	dół
grunts	dno
grunts	dnie
grunts	dole
grunts	dolna
tumšs	dark
tumšs	ciemno
tumšs	ciemne
tumšs	ciemna
tumšs	ciemny
bremzēšanas	hamowania
bremzēšanas	hamowanie
investīcijas	inwestycje
investīcijas	inwestycji
investīcijas	inwestycja
investīcijas	inwestycyjne
investīcijas	inwestowanie
investīcijas	inwestycje
investīcijas	inwestycja
investīcijas	inwestycji
pārbauda	sprawdzamy
pārbauda	sprawdzam
pārbauda	sprawdzanie
pārbauda	sprawdzenie
pārbauda	zweryfikować
pārbauda	sprawdź
pārbauda	zaznacz
pārbauda	sprawdzanie
ženēvā	genewie
patiesība	prawda
patiesība	prawdziwe
patiesība	true
patiesība	prawda
patiesība	prawdy
ila	ila
ieņēmumi	dochody
ieņēmumi	przychody
ieņēmumi	wpływy
ieņēmumi	rachunki
ieņēmumi	dochód
ieņēmumi	przychód
ieņēmumi	przychody
ieņēmumi	dochodów
ieņēmumi	dochody
ieņēmumi	dochód
ieņēmumi	przychód
ieņēmumi	przychody
ieņēmumi	dochody
iegūšana	nabywanie
iegūšana	zdobywanie
iegūšana	pozyskiwanie
iegūšana	wydobycie
iegūšana	ekstrakcji
iegūšana	pozyskanie
iegūšana	przejęcie
iegūšana	nabywanie
iegūšana	nabycie
iegūšana	pozyskiwanie
iegūšana	nabycia
dārzi	ogrody
dārzi	ogrodów
statujas	posągi
bordo	bordeaux
atļauta	dozwolone
atļauta	dopuszczone
atļauta	upoważniony
atļauta	dozwolone
atļauta	dozwolony
atļauta	dozwolona
atļauta	dopuszczone
atļauta	dozwolone
atļauta	dozwolony
atļauta	dozwolona
atļauta	dopuszczone
audzes	formacje
atkarīgas	zależny
atkarīgas	zależne
lada	łada
saņemšanas	odbiór
saņemšanas	rachunek
saņemšanas	paragon
saņemšanas	otrzymaniu
sakramento	sacramento
veikala	zakupy
veikala	sklep
vīni	win
vīni	wina
velns	diabła
velns	diabeł
velns	gówno
zinu	know
zinu	zee
taizemes	tajski
pērtiķi	małp
pērtiķi	małpy
aizstāt	obejście
aizstāt	obejść
aizstāt	zamień
aizstāt	zastąpić
apvienošanos	połączeń
apvienošanos	połączenia
godalgas	nagród
godalgas	nagrody
pārbaudi	sprawdź
pārbaudi	zaznacz
pārbaudi	sprawdzanie
benzola	benzenu
slavenais	sławne
slavenais	znana
slavenais	znany
slavenais	sławny
slavenais	sławna
testa	test
testa	badanie
testa	testy
testa	próba
sadarboties	współpracować
sadarboties	współpracują
sadarboties	współpracować
sadarboties	współpracują
gatavi	gotowy
gatavi	gotowe
kirils	kiriłł
amerika	ameryka
amerika	america
amerika	americas
matricu	macierz
matricu	matrix
matricu	matrycy
vērtīga	cenne
vērtīga	wartościowy
vērtīga	cenna
vērtīga	wartościowe
vērtīga	cenny
lielgabali	armaty
toni	toni
toni	tonie
toni	ton
toni	tonu
sabrukšanas	rozpad
emocijas	emocji
emocijas	emocje
emocijas	emocji
emocijas	emocje
audzināšanas	rodzicielstwo
palestīnā	palestyny
rezidences	staż
izlaist	skip
izlaist	pominąć
bezkrāsains	bezbarwny
bezkrāsains	bezbarwny
atklājumi	odkrycia
atklājumi	odkryć
zilonis	słoń
zilonis	słonie
pakļaut	ujawnić
izstrādājumi	wyroby
izstrādājumi	artykułów
izstrādājumi	artykuły
izstrādājumi	wyroby
izstrādājumi	produktów
izstrādājumi	produkty
izstrādājumi	preparaty
izstrādājumi	przetwory
izstrādājumi	przygotowania
misūri	missouri
gatava	gotowy
gatava	gotowe
odzes	żmije
apstrāde	postępowanie
apstrāde	przetwarzania
apstrāde	przetwarzanie
apstrāde	przetwórstwo
apstrāde	obróbka
apstrāde	traktowanie
apstrāde	leczenie
apstrāde	kuracja
apstrāde	obróbka
profesionālais	zawodowe
profesionālais	zawodowych
profesionālais	profesjonalne
profesionālais	profesjonalna
profesionālais	profesjonalny
profesionālais	profesjonalnie
ķirurģijas	chirurgiczne
ķirurģijas	chirurgii
silva	silva
novērojamas	obserwowalne
frānsiss	frances
spacex	spacex
traucē	przeszkadzać
traucē	utrudnianie
fib	fbi
kampaņā	kampanie
kampaņā	kampanię
kampaņā	kampania
kampaņā	kampanii
ziņots	zgłoszono
ziņots	zgłaszane
ziņots	zgłoszone
ziņots	zgłoszony
ziņots	zgłoszona
ziņots	zgłosił
zināja	wiedziałem
galerijas	galerie
galerijas	galerii
galerijas	galeria
alise	alicja
alise	alice
tops	top
tops	szczyt
tops	góra
hronoloģija	chronologia
cukuru	cukrem
cukuru	sugar
cukuru	cukru
cukuru	cukier
uzlabojumi	poprawa
uzlabojumi	udoskonalenie
uzlabojumi	ulepszenie
uzlabojumi	poprawy
uzlabojumi	doskonalenie
uzlabojumi	poprawa
uzlabojumi	udoskonalenia
uzlabojumi	ulepszenia
uzlabojumi	poprawy
uzlabojumi	doskonalenie
uzlabojumi	usprawnienia
bruņas	zbroja
bruņas	zbroję
bruņas	zbroi
bruņas	pancerz
bruņas	zbroja
bruņas	zbroję
bruņas	zbroi
bruņas	pancerz
eksports	wywóz
eksports	eksport
eksports	wywóz
eksports	eksport
src	src
melodija	jingle
melodija	melodia
melodija	melodii
melodija	melody
melodija	melodię
psihologs	psychologiem
psihologs	psycholog
psihologs	psychologa
čīle	chile
īstenībā	właściwie
atļaujas	pozwolenia
atļaujas	zezwolenia
atļaujas	uprawnienia
atļaujas	pozwolenia
atļaujas	uprawnień
atļaujas	zezwolenia
zosu	gęsi
zosu	gęś
zosu	gęsi
partneris	partner
partneris	partnerka
partneris	partnerem
partneris	partnera
partneris	wspólnik
studio	studia
studio	studio
sventokšiskas	świętokrzyskie
dūmu	dym
dūmu	palenie
dūmu	pal
pensijā	emeryturę
pensijā	emerytura
pensijā	emerytowany
piesārņojums	zanieczyszczenia
piesārņojums	skażenie
piesārņojums	zanieczyszczenie
piesārņojums	zanieczyszczenia
piesārņojums	zanieczyszczenie
polis	polak
polis	biegun
polis	pole
polis	słup
valstsvīrs	statesman
taivānas	tajwan
taivānas	tajwanu
kombinācijas	kombinacji
kombinācijas	kombinacje
arctos	arctos
kaza	kozioł
kaza	kozie
kaza	kozy
kaza	koza
kaza	kóz
neue	neue
klīniskā	kliniczne
klīniskā	kliniczna
klīniskā	klinicznych
voyager	voyager
voyager	voyagera
zunda	sunda
modelēšanas	modelowania
android	android
mogiļevas	mohylew
jpeg	jpeg
agronoms	agronom
kopsavilkums	streszczenie
kopsavilkums	zestawienie
kopsavilkums	podsumowanie
rosbergs	rosberg
sūnu	moss
organizēts	zorganizowana
organizēts	organizowane
organizēts	zorganizowane
organizēts	zorganizowany
organizēts	zorganizowany
organizēts	zorganizowanej
organizēts	zorganizowane
organizēts	zorganizowana
traģēdijas	tragedii
kļūdaini	błędny
kļūdaini	błędne
kļūdaini	fałsz
kļūdaini	fałszywa
kļūdaini	fałszywe
kļūdaini	nieprawdziwe
kļūdaini	fałszywy
hormonu	hormonów
hormonu	hormonu
hormonu	hormon
hormonu	hormony
alenia	alenia
spīdumu	połysk
iekaisuma	zapalnych
alma	alma
robinsons	robinson
luksemburgā	luksemburgu
luksemburgā	luksemburg
luksemburgā	luksemburga
dzenītis	kingfisher
lidija	lydia
kadrs	rama
kadrs	klatka
kadrs	ramka
kadrs	ramy
ierobežots	ograniczona
ierobežots	ograniczony
ierobežots	ograniczone
ierobežots	limited
ierobežots	ograniczony
ierobežots	ograniczona
ierobežots	zastrzeżone
ierobežots	ograniczone
pas	pas
mika	mika
nometnēm	obozy
nometnēm	obozach
apģērbs	ubrania
apģērbs	odzież
apģērbs	ubranie
apģērbs	ubrania
apģērbs	odzież
apģērbs	ubranie
izdzīvoja	przeżył
izdzīvoja	przetrwał
izdzīvoja	przetrwały
proza	proza
internets	internetu
internets	internecie
internets	internet
tieslietas	sprawiedliwości
tieslietas	sprawiedliwość
tieslietas	prawa
tieslietas	prawo
taisnība	prawda
taisnība	prawdziwe
taisnība	true
mūki	mnichów
mūki	mnisi
procedūru	postępowanie
procedūru	procedura
procedūru	procedury
#ffff	#ffff
pārbūve	odbudowy
pārbūve	odbudowa
pārbūve	odbudowa
pārbūve	odbudować
filiāles	gałęzie
filiāles	gałęzi
filiāles	oddziały
apsolīja	obiecano
apsolīja	obiecane
apsolīja	obiecała
apsolīja	obiecałem
apsolīja	obiecał
datoram	komputery
datoram	komputer
datoram	komputera
atzīmēts	oznaczone
atzīmēts	oznaczona
atzīmēts	oznaczono
atzīmēts	oznaczony
atzīmēts	oznaczone
atzīmēts	oznaczono
atzīmēts	zaznaczone
atzīmēts	oznaczony
atpūšas	spoczynku
atpūšas	odpoczywa
nbc	nbc
sals	mróz
sals	frost
potenciāls	potencjał
billijs	billy
alternatīva	alternatywna
alternatīva	alternatywne
alternatīva	alternatywa
alternatīva	alternatywny
alternatīva	alternatywnie
palmas	dłoni
palmas	palm
palmas	dłoń
palmas	palmy
palmas	dłonie
iznīcina	zniszczona
iznīcina	zniszczone
iznīcina	zniszczony
iznīcina	niszczy
karla	carla
karla	carli
bruņurupucis	turtle
bruņurupucis	żółwia
bruņurupucis	żółwie
bruņurupucis	żółw
šons	shawn
stabila	stabilny
stabila	stabilna
stabila	stabilne
maratons	maraton
grūtāk	trudniejsze
grūtāk	mocniej
sākts	rozpoczęte
sākts	rozpoczęto
sākts	rozpoczęty
sākts	zaczął
izpildīta	spełnione
izpildīta	zrealizowane
izpildīta	spełniony
izpildīta	spełniona
uzturēties	zostań
uzturēties	zostać
pētījuma	nauka
pētījuma	studium
pētījuma	badania
pētījuma	badanie
psiholoģija	psychologii
psiholoģija	psychologia
musulmaņiem	muzułmanie
musulmaņiem	muzułmanów
volejbola	siatkówka
volejbola	siatkówki
iejaukšanās	interwencji
iejaukšanās	interwencje
iejaukšanās	ingerencji
iejaukšanās	zakłócenia
iejaukšanās	interwencja
iejaukšanās	interwencji
iejaukšanās	interwencje
einšteins	einsteina
einšteins	einstein
garša	smak
garša	gust
garša	smaku
garša	smak
batista	batista
būtība	istota
kobe	kobe
instruktoru	instruktorów
elbas	łaby
iegūtā	pozyskane
iegūtā	zdobyte
iegūtā	nabyte
iegūtā	uzyskano
iegūtā	uzyskane
iegūtā	otrzymana
iegūtā	otrzymany
iegūtā	otrzymane
ameriku	ameryka
ameriku	america
ideoloģija	ideologii
uzsvars	podkreślenie
uzsvars	nacisk
sadales	dystrybucji
sadales	dystrybucja
sadales	rozkład
karsts	gorąco
karsts	hot
karsts	gorące
karsts	gorąca
karsts	gorący
siemens	siemens
kalējs	kowalu
eksperiments	eksperyment
moto	motto
vesela	całość
vesela	cały
vesela	cała
vesela	całe
nils	nils
nils	neila
nils	neil
brālim	bracie
brālim	brat
sintēzi	syntezy
win	win
win	wygrana
win	wygraj
win	wygrać
alternatīvas	alternatywy
alternatīvas	alternatywa
desmitgades	dekady
desmitgades	dziesięciolecia
desmitgades	dekad
desmitgades	dekady
desmitgades	dekadę
nodevas	opłat
nodevas	opłaty
nodevas	cła
nodevas	obowiązki
ilgstošu	trwałego
ilgstošu	trwałe
ilgstošu	trwały
med	med
konstitucionālā	konstytucyjnego
maķedonija	macedonii
maķedonija	macedonia
frankfurtē	frankfurt
plain	plain
bavārijā	bawarii
pilnas	pełna
pilnas	full
pilnas	pełen
pilnas	pełne
pilnas	pełny
morāli	moralnie
morāli	moralności
morāli	moralność
morāli	moralności
morāli	moralność
pilota	pilocie
pilota	pilot
litru	litra
litru	litr
litru	litra
litru	litr
litru	litry
litru	litrów
virtuves	kuchnia
virtuves	kuchni
virtuves	kuchnie
virtuves	kuchenne
anti	anty
mārciņu	kilogramy
mārciņu	funty
mārciņu	funtów
vebers	webber
akti	aktów
akti	akty
hello	witam
hello	cześć
arhīvā	archiwa
arhīvā	archiwum
uzsvēra	zaznaczone
uzsvēra	podkreślono
uzsvēra	podkreślił
uzsvēra	podkreślił
uzsvēra	podkreślono
uzsvēra	podkreśliła
uzsvēra	podkreślił
ilgstoša	trwałego
ilgstoša	trwałe
ilgstoša	trwały
arhangeļskas	archangielsk
zālīte	trawka
zālīte	trawa
zālīte	zioło
zvērestu	przysięgą
zvērestu	przysięga
amatpersona	oficjalne
amatpersona	oficjalna
amatpersona	urzędnik
amatpersona	urzędowym
amatpersona	oficjalnie
amatpersona	oficjalny
amatpersona	oficer
amatpersona	funkcjonariusz
amatpersona	oficerze
manevrs	manewr
manevrs	manewr
met	rzucać
met	rzucanie
met	matt
met	mat
met	matta
fenerbahçe	fenerbahçe
