les	เดอะ
réduire	ลด
réduire	ลด
goût	รส
goût	ชิม
goût	รสนิยม
goût	รสชาติ
morceaux	ชิ้น
sélectionné	เลือก
venus	วีนัส
dédié	ทุ่มเท
exil	exil
exil	เนรเทศ
construits	สร้าง
fixe	ตายตัว
fixe	ซ่อมแซม
sncf	sncf
relative	สัมพันธ์
relative	ญาติ
cancer	มะเร็ง
donald	donald
parallèlement	ขนาน
fréquence	ความถี่
dure	แรง
dure	โหม
dure	ลำบาก
dure	หนัก
dure	ฮาร์ด
dure	ยาก
scrutin	โพล
scrutin	โพลล์
vins	ไวน์
vins	สุรา
employés	ลูกจ้าง
employés	พนักงาน
out	ออก
forum	forum
lanceur	เหยือก
solaire	สุริยะ
solaire	สุ
alimentation	อาหาร
alimentation	โภชนาการ
neutre	ฉนวน
empêcher	ป้องกัน
citoyens	ประชาชน
citoyens	พลเมือง
stadium	สนาม
pseudonyme	นามแฝง
pseudonyme	ฉายา
pseudonyme	นามแฝง
humanité	มนุษยชาติ
humanité	มนุษยธรรม
clé	กุญแจ
clé	คีย์
manuscrit	เลื่อน
défaites	ปราบ
défaites	ปราชัย
colline	เนิน
who	ผู้
who	ใคร
dédiée	ทุ่มเท
longues	ยาว
longues	นาน
régionales	ภูมิภาค
continent	ทวีป
naturelles	natural
naturelles	ธรรมชาติ
trésor	สมบัติ
trésor	คลัง
technologies	เทคโนโลยี
technologies	วิทยาการ
technologies	เทคโนโลยี
précis	แม่นยำ
précis	แม่นยำ
picardie	picardie
ombre	เงามืด
ombre	เงา
ombre	shadow
ombre	เงา
maritimes	maritimes
cousin	ญาติ
cousin	cuz
équipements	อุปกรณ์
vapeur	steam
interview	interview
interview	สัมภาษณ์
bay	อ่าว
colonnes	คอลัมน์
colonnes	คอลัมน์
pôle	เสา
attribué	จัดสรร
stanley	สแตนลีย์
garçon	บอย
garçon	บ๋อย
vérifier	ยืนยัน
vérifier	เช็ค
vérifier	ตรวจ
proposer	แนะนำ
soldat	ทหาร
canadiens	แคนาดา
sénégal	เซเนกัล
pluie	เรน
pluie	ฝน
commentaires	หมายเหตุ
commentaires	คอมเมนท์
poitou	poitou
touche	กุญแจ
touche	คีย์
touche	touch
touche	แตะ
touche	ทัช
touche	สัมผัส
automatique	อัตโนมัติ
automatique	auto
automatique	อัตโนมัติ
compétences	ทักษะ
compétences	ชำนาญ
compétences	skill
compétences	ทักษะ
commerciale	พาณิชย์
commerciale	โฆษณา
publicité	ประชาสัมพันธ์
publicité	โฆษณา
souverain	ไม้บรรทัด
souverain	อภิสิทธิ์
chargée	โหลด
chronique	chronicle
chronique	คอลัมน์
chronique	เรื้อรัง
frais	สด
frais	สดๆ
frais	สดชื่น
traite	ค้า
pérou	เป
pérou	เปรู
pérou	เปเป
bloqué	บล็อก
bloqué	บล็อค
judiciaire	ตุลาการ
judiciaire	ตุลาการ
indépendante	อิสระ
indépendante	เอกราช
tramway	กระเช้า
tramway	ราง
amie	friend
amie	เพื่อน
alias	นามแฝง
alias	นามแฝง
intention	เจตนา
nombres	ตัวเลข
nombres	หมายเลข
précision	แม่นยำ
degré	ปริญญา
degré	องศา
degré	ปริญญา
espagnols	สเปน
correspondance	แมตช์
tim	ทิม
organismes	องค์กร
sauver	บันทึก
sauver	ประหยัด
sauver	ออม
juniors	junior
juniors	เยาวชน
visage	ใบหน้า
visage	หน้า
visage	หน้าตา
visage	face
future	ต่อๆ
future	future
future	อนาคต
danois	เดนมาร์ก
danois	เดนมาร์ก
montrer	โชว์
montrer	แสดง
conférences	ประชุม
paramètres	พารามิเตอร์
actualité	ข่าวสาร
actualité	ข่าว
aube	รุ่งอรุณ
logements	ที่พัก
mariée	bride
mariée	แต่งงาน
meuse	meuse
billy	billy
répertoire	directory
suffisamment	พอ
admissibilité	สิทธิ์
poser	โพส
poser	ท่า
traditionnel	ดั้งเดิม
lacs	ทะเลสาบ
musulmans	มุสลิม
musulmans	มุสลิม
ain	อัยน์
autorisation	อนุญาต
échanges	แลก
échanges	เทรด
échanges	ค้า
procédé	กระบวนการ
sexe	เพศ
sexe	เพศ
sexe	เซ็กซ์
sexe	sex
séjour	อยู่
andy	andy
norme	มาตรฐาน
appareils	กล้อง
appareils	อุปกรณ์
ordinateur	คอม
ordinateur	คอมพิวเตอร์
graphique	กราฟ
graphique	กราฟิก
graphique	แผนภูมิ
graphique	ชาร์ต
graphique	ภูมิ
graphique	กราฟิก
repose	พัก
ligues	ลีก
nick	nick
nick	นิค
nick	นิก
surprise	เซอร์ไพรส์
juif	ยิว
juif	ยิว
efficace	ประสิทธิ์
efficace	ประสิทธิผล
bulgarie	บัลแกเรีย
grecs	กรีก
grecs	กรีก
perdre	แพ้
perdre	เสีย
puy	puy
contes	นิทาน
contes	นิยาย
longs	ยาว
longs	นาน
votes	โหวต
supplémentaires	พิเศษ
pavillon	pavillon
pavillon	ธงชาติ
pavillon	ธง
pavillon	ศาลา
will	พิน
will	จะ
will	วิล
gagné	วอน
gagné	ชนะ
retirer	ถอน
retirer	ลบ
xviiie	eighteenth
den	ถ้ำ
den	เดน
four	เตา
garder	เก็บ
venezuela	เวเนซุเอลา
manoir	แมนชั่น
manoir	คฤหาสน์
continuer	ต่อ
propriétaires	เจ้าของ
créés	สร้าง
roussillon	roussillon
vacances	holiday
treize	treize
treize	thirteen
démographique	ประชากรศาสตร์
plat	จาน
plat	แบน
plat	แฟลต
azur	azur
columbia	โคลัมเบีย
bons	เก่ง
bons	ดี
choisir	เลือก
choisir	เลือก
spécialisée	เชี่ยวชาญ
global	โกลบอล
global	global
bruce	bruce
bruce	บรูซ
sauvage	wild
sauvage	ดุดัน
sauvage	เถื่อน
sauvage	รกร้าง
clip	คลิป
clip	clip
occidental	occidental
augmenter	เพิ่ม
instant	ทันใจ
pourraient	สามารถ
phare	ประภาคาร
différente	ต่าง
revenus	รายรับ
désert	ร้าง
musiques	มิวสิค
musiques	เพลง
musiques	ดนตรี
naturels	natural
naturels	ธรรมชาติ
nam	นัม
nam	nam
enseignant	คุณครู
enseignant	อาจารย์
enseignant	ครู
enseignant	ครู
bourse	ทุน
territoriale	หวง
territoriale	อาณาเขต
dépôt	มัดจำ
exactement	เป๊ะ
hollywood	ฮอลลีวู้ด
tunis	ตูนิส
peint	วาด
peint	ทาสี
littéraires	วรรณกรรม
littéraires	วรรณคดี
froid	หนาว
froid	เย็น
froid	เย็นๆ
froid	ชิล
froid	chill
not	ไม่
not	ไม่ใช่
syrie	ซีเรีย
fréquemment	บ่อย
fréquemment	บ่อยๆ
lublin	lublin
ronde	กลม
ronde	กลมๆ
ronde	รอบ
colonies	อาณานิคม
riches	ริช
riches	รวย
riches	คนรวย
riches	ร่ำรวย
riches	ร่ำรวย
riches	มั่งคั่ง
pékin	beijing
pékin	ปักกิ่ง
pékin	ปักกิ่ง
academy	สถาบัน
academy	academy
apparence	ลักษณะ
retrouvé	พบ
retrouvé	เจอ
fortune	วาสนา
fortune	ลาภ
changé	เปลี่ยน
châteaux	ปราสาท
line	เส้น
line	บรรทัด
line	line
master	อาจารย์
dizaine	โหล
dragons	มังกร
dragons	dragon
numéros	ตัวเลข
numéros	หมายเลข
provisoire	ชั่วคราว
veuve	หม้าย
veuve	แม่หม้าย
veuve	หม้าย
apporter	นำ
soins	แคร์
soins	สน
soins	สนใจ
linguistique	ภาษาศาสตร์
héritier	ทายาท
bot	บ็อต
bot	bot
botanique	botanic
amoureux	คู่รัก
amoureux	lover
amélioration	ปรับปรุง
manchester	manchester
spécifiques	เจาะจง
vouloir	ต้องการ
vouloir	อยาก
virus	ไวรัส
virus	ไวรัส
iso	iso
fermeture	zip
fermeture	รูด
fermeture	ซิบ
fermeture	ซิป
poursuivre	ต่อ
spécialisé	เชี่ยวชาญ
soutenu	สนับสนุน
marchand	พ่อค้า
marchand	marchand
remarquable	ค้าง
universelle	universal
universelle	สากล
hugues	hugues
hugues	ฮิว
abandonné	ร้าง
franche	franche
tribu	เผ่า
belges	belges
belges	เบลเยียม
belges	เบลเยี่ยม
rotation	หมุน
apporte	นำ
attitude	ท่าที
attitude	attitude
attitude	ทัศนคติ
transféré	โอน
jugement	ตัดสิน
bible	ไบเบิ้ล
bible	ไบเบิล
clark	คล๊าก
rayon	คาน
rayon	beam
rayon	บีม
rayon	ลำแสง
rayon	รัศมี
paulo	เปาโล
civils	พลเรือน
nécessité	ต้องการ
têtes	หัว
têtes	เฮด
têtes	หัว
têtes	head
immeuble	ตึก
immeuble	อาคาร
métal	โลหะ
métal	เหล็ก
facteur	factor
facteur	ตัวประกอบ
facteur	ปัจจัย
épée	ดาบ
salut	สวัสดี
salut	hello
salut	เฮ้
salut	เฮ
banlieue	ชานเมือง
banlieue	ชานเมือง
banlieue	ชานเมือง
courts	สั้น
courts	สั้นๆ
courts	เตี้ย
pic	รูป
pic	พีค
fantasy	จินตนาการ
jouant	เล่น
devoir	duty
devoir	หน้าที่
bleue	น้ำเงิน
bleue	สีน้ำเงิน
bleue	บลู
irak	อิรัก
bruges	brugge
soixante	sixty
tonnes	ตัน
tonnes	ตัน
tonnes	ton
poche	ถุง
copie	สำเนา
copie	สำเนา
jason	jason
surnommé	ฉายา
chimique	เคมีภัณฑ์
chimique	เคมี
carbone	carbon
carbone	คาร์บอน
modifié	แก้ไข
mâle	ตัวผู้
ouvrir	เปิด
pétrole	น้ำมัน
normal	ปรกติ
normal	ธรรมดา
normal	ปกติ
attaché	แนบ
corporation	คอร์ปอเรชั่น
gras	หนา
gras	อ้วน
gras	อ้วนๆ
gras	อ้วน
hervé	hervé
cible	เป้า
africaine	แอฟริกา
extra	พิเศษ
morceau	แทร็ก
morceau	แทร็ค
morceau	ชิ้น
morceau	พีซี
morceau	พีซ
dixième	tenth
pyramide	พีระมิด
pyramide	พีรามิด
pasteur	หลวง
apprentissage	ฝึกงาน
kelly	kelly
actifs	ทรัพย์สิน
actifs	สินทรัพย์
volontaires	อาสา
arrête	หยุด
plaisir	เพลิดเพลิน
plaisir	สนุก
plaisir	สนุกสนาน
époux	ผัว
époux	สามี
bateaux	เรือ
lisa	lisa
lisa	ซ่า
soutient	สนับสนุน
soutient	รองรับ
croire	เชื่อ
croire	ศรัทธา
moto	มอเตอร์ไซค์
curé	นักบวช
tunnel	อุโมงค์
échapper	หนี
équilibre	สมดุล
équilibre	สมดุล
équilibre	สมดุล
variable	ตัวแปร
statistique	สถิติ
paramètre	พารามิเตอร์
psychologie	จิตวิทยา
fouilles	excavations
diplômé	บัณฑิต
sel	เค็ม
sel	เกลือ
examen	สอบ
examen	ข้อสอบ
examen	วิจารณ์
examen	รีวิว
héritage	มรดก
héritage	มรดก
héritage	มรดก
commencer	เริ่ม
commencer	เริ่ม
madagascar	มาดากัสการ์
candidature	candidature
candidature	แอพพลิเคชัน
théorème	ทฤษฎีบท
télé	โทรทัศน์
télé	ทีวี
expériences	ทดลอง
expériences	ประสบการณ์
expériences	ประสบการณ์
étudié	ศึกษา
jeff	เจฟ
jeff	เจฟฟ์
potentiel	ศักยภาพ
free	ฟรี
free	อิสระ
free	ว่าง
free	เสรี
free	free
présidente	ประธาน
présidente	ประธานาธิบดี
thérèse	thérèse
grotte	ถ้ำ
grotte	ถ้ำ
grotte	grotto
pain	ขนมปัง
toit	หลังคา
toit	ดาดฟ้า
entraineur	coach
entraineur	โค๊ช
entraineur	โค้ช
suivie	ตาม
death	ตาย
réduction	ส่วนลด
réduction	ส่วนลด
tension	ตึงเครียด
tension	ตึง
chaînes	ช่อง
chaînes	โซ่
soviétiques	โซเวียต
soviétiques	โซเวียต
secrets	secret
secrets	ลับ
secrets	ลับๆ
rythme	จังหวะ
voulait	ต้องการ
écart	แปรผัน
rupture	พัก
vague	คลุมเครือ
vague	คลื่น
vague	เวฟ
vague	โบกมือ
vague	โบก
das	das
décor	ตกแต่ง
signal	สัญญาณ
accords	คอร์ด
ter	ter
hollande	เนเธอร์แลนด์
hollande	ฮอลแลนด์
ier	ier
crédit	credit
crédit	เครดิต
xvi	xvi
librairie	ไลบรารี
audio	เสียง
vosges	vosges
fuite	รั่ว
fuite	หนี
dôme	โดม
associée	คู่หู
christianisme	คริสเตียน
parcs	สวน
hasard	มั่ว
hasard	สุ่ม
hasard	บังเอิญ
hasard	กาศ
hasard	โอกาส
dispositif	อุปกรณ์
acier	เหล็ก
traditions	ประเพณี
traditions	ธรรมเนียม
traditions	ประเพณี
traditions	ธรรมเนียม
générique	ทั่วไป
générique	เครดิต
civilisation	อารยธรรม
réellement	จริงๆ
réellement	จริง
silence	เงียบ
verts	เขียว
détruite	ทำลาย
définit	กำหนด
définit	นิยาม
publier	โพสต์
publier	โพส
arguments	อาร์กิวเมนต์
lait	นม
lait	น้ำนม
institute	สถาบัน
matt	แม็ท
matt	แมทท์
matt	แม็ต
matt	แมตต์
matt	แมต
matt	แมท
charbon	ถ่าน
charbon	ถ่านหิน
charbon	ถ่าน
léopold	léopold
maxi	แม็กซ์
maxi	แม๊กซ์
maxi	แม็ก
archéologie	โบราณคดี
agir	ทำตัว
agir	ทำท่า
financement	เงินผ่อน
financement	ไฟแนนซ์
financement	ทุน
financement	ไฟแนนซ์
soutenir	สนับสนุน
traducteur	ล่าม
miami	miami
propositions	propositions
dur	โหด
dur	แรง
dur	โหม
dur	ลำบาก
dur	หนัก
dur	ฮาร์ด
dur	ยาก
dur	ร้าย
dénomination	ชื่อ
constante	คงที่
inclus	รวม
two	สอง
two	two
montant	จำนวน
légère	สว่าง
légère	เบา
légère	ไลท์
légère	แสง
légère	mild
légère	อ่อน
légère	เบา
miguel	miguel
clients	ลูกค้า
clients	ลูกค้า
souvenirs	memory
bad	แย่
bad	ร้าย
bad	bad
bad	เลว
bad	afdb
insectes	แมลง
prisonnier	นักโทษ
prisonnier	เชลย
interdiction	แบน
durable	ยั่งยืน
durable	ทนทาน
mar	มาร์
mar	อังคาร
intelligence	ปัญญา
photographies	ภาพถ่าย
photographies	ภาพถ่าย
photographies	รูปภาพ
payer	จ่าย
payer	ชำระ
chaleur	ร้อน
blog	blog
blog	บล็อก
square	ตาราง
ingénieurs	วิศวกร
indonésie	อินโดนีเซีย
chaussée	ทางเท้า
urgence	ฉุกเฉิน
urgence	ภาวะฉุกเฉิน
passent	ผ่าน
loisirs	นันทนาการ
loisirs	สันทนาการ
loisirs	leisure
loisirs	สันทนาการ
liquide	ของเหลว
liquide	เหลว
officiels	ทางการ
officiels	official
présidents	ประธานาธิบดี
femelle	หญิง
néerlandaise	ดัตช์
beauté	งาม
indépendants	อิสระ
indépendants	เอกราช
indépendants	independents
achat	ซื้อ
achat	ซื้อ
achat	เลี้ยง
achat	ซื้อ
camps	ค่าย
camps	ค่าย
marques	ยี่ห้อ
marques	แบรนด์
marques	marques
marques	เครื่องหมาย
solutions	โซลูชัน
gaulle	โกล
apparaître	ปรากฏ
apparaître	ปรากฏ
traiter	ปฏิบัติ
traiter	เลี้ยง
graves	จริงจัง
graves	รุนแรง
graves	สาหัส
cuba	คิวบา
attaquer	โจมตี
prévue	วางแผน
seize	sixteen
décoration	ตกแต่ง
fermé	ปิด
développée	พัฒนา
alphabet	อักษร
jordan	จอร์แดน
jordan	jordan
supplémentaire	พิเศษ
supplémentaire	เสริม
schéma	แผนภาพ
campus	วิทยาลัย
campus	วิทยาเขต
campus	มหาวิทยาลัย
pie	พาย
dis	กล่าว
dis	พูด
solide	ทึบ
solide	ของแข็ง
solide	มั่นคง
solide	solid
solide	แข็ง
charges	โหลด
bureaux	สำนักงาน
bureaux	ออฟฟิศ
bureaux	สำนักงาน
bureaux	ออฟฟิศ
atmosphère	บรรยากาศ
réelle	real
réelle	จริง
ajout	เพิ่ม
ajout	เพิ่ม
dave	เดฟ
mourir	ตาย
témoin	พยาน
règlement	ระเบียบ
pirates	แฮกเกอร์
occident	เวสต์
inclut	รวม
évènements	เหตุการณ์
évènements	กิจกรรม
clés	กุญแจ
clés	กุญแจ
clés	คีย์
revues	นิตยสาร
revues	วารสาร
morale	คุณธรรม
morale	จริยธรรม
adultes	ผู้ใหญ่
adultes	ผู้ใหญ่
spectacles	แสดง
ours	หมี
ours	แบก
ours	หมี
wild	wild
wild	ดุดัน
limité	จำกัด
chevaliers	อัศวิน
chevaliers	chevaliers
chevaliers	ไนท์
chevaliers	อัศวิน
bla	ลาบ
normes	มาตรฐาน
récits	นิทาน
récits	นิยาย
pauvres	คนจน
pauvres	ยากจน
nourriture	อาหาร
facteurs	ปัจจัย
balle	ลูกบอล
balle	บอล
balle	ลูกปืน
balle	กระสุน
partenaire	คู่หู
ross	รอส
branches	กิ่ง
branches	สาขา
aragon	aragón
consulter	ปรึกษา
zéro	ศูนย์
biais	อคติ
fra	fra
fra	eng
identique	เดียวกัน
clôture	รั้ว
cheveux	ขน
cheveux	เส้นผม
respecter	เคารพ
respecter	นับถือ
apparemment	เห็นๆ
bbc	bbc
communistes	คอมมิวนิสต์
communistes	คอมมิวนิสต์
lourd	หนักๆ
lourd	หนัก
sérieux	จริงจัง
sérieux	จริงจัง
fermée	ปิด
explosion	ระเบิด
esclaves	ทาส
esclaves	บ่าว
esclaves	ทาส
désir	ปรารถนา
désir	ปรารถนา
désir	ราคะ
désir	ตัณหา
physiques	กายภาพ
culturels	วัฒนธรรม
sec	แห้ง
sec	แล้ง
sec	แห้งๆ
sec	วินาที
sec	sec
divisé	หาร
indice	ดัชนี
indice	เงื่อนงำ
indice	ใบ้
paysans	ชาวนา
complexes	ปม
complexes	complex
noyau	เคอร์เนล
noyau	หลัก
noyau	แกน
flux	ลำธาร
flux	ไหล
flux	กระแส
sportifs	นักกีฬา
forts	เข้ม
forts	strong
forts	แรง
forts	แข็งแกร่ง
forts	ปราการ
familiale	ตระกูล
familiale	ครอบครัว
familiale	family
motifs	บริเวณ
lisbonne	ลิสบอน
lisbonne	lisbon
fleur	blossom
fleur	ดอกไม้
fleur	flower
dizaines	โหล
séance	เซสชั่น
séance	เซสชัน
turc	ตุรกี
charentes	charentes
tirer	ยิง
tirer	ถ่าย
tirer	ดึง
envoyer	ส่ง
définir	กำหนด
définir	ตั้ง
définir	กำหนด
définir	นิยาม
micro	micro
micro	ไมโคร
micro	ไมโครโฟน
maría	maria
géant	ยักษ์
consul	กงสุล
logiciels	ซอฟต์แวร์
logiciels	ซอฟแวร์
logiciels	ซอฟท์แวร์
paradis	สวรรค์
paradis	พาราไดซ์
paradis	สวรรค์
paradis	พาราไดส์
ian	เอียน
édifices	ตึก
édifices	อาคาร
entendre	ได้ยิน
entendre	ยิน
tempête	พายุ
constantin	constantin
embouchure	ปาก
moine	บวช
arm	แขน
arm	arm
conclusion	สรุป
franck	franck
stockholm	สตอกโฮล์ม
accent	สำเนียง
efficacité	ประสิทธิภาพ
efficacité	ประสิทธิ์
cuivre	ทองแดง
cuivre	copper
cuivre	เหลือง
per	ต่อ
concile	synod
considérés	พิจารณา
grosse	บิ๊ก
grosse	ใหญ่
grosse	big
viande	เนื้อ
communications	สื่อสาร
ken	ken
ken	เคน
escalier	บันได
argentin	อาร์เจนตินา
argentin	อาร์เจนตินา
récupérer	กู้
berne	เบิร์น
berne	berne
chante	สิงห์
chante	ร้อง
talent	พรสวรรค์
invités	แขก
invités	แขก
natation	ว่าย
sols	ดิน
détruire	ทำลาย
ardenne	ardenne
client	ลูกค้า
client	ลูกค้า
restes	ซาก
alcool	เหล้า
alcool	แอลกอฮอล์
elena	yelena
sombre	เข้ม
sombre	มืด
lourds	หนักๆ
lourds	หนัก
coordonnées	พิกัด
dead	ตาย
racine	ราก
racine	รูท
racine	รากฐาน
racine	ราก
fidèle	ศรัทธา
fidèle	ซื่อสัตย์
fidèle	ภักดี
roux	แดง
roux	เรด
roux	ขิง
intégrer	ฝัง
écologie	นิเวศวิทยา
ajouté	เพิ่ม
ultime	ultimate
pseudo	ฉายา
variations	แปรผัน
variations	แปรผัน
remplacée	แทนที่
magasin	ร้าน
landes	landes
sucre	น้ำตาล
manifestation	ประท้วง
manifestation	สาธิต
gold	ทอง
gold	โกลด์
gold	ทองคำ
cite	อ้างอิง
cite	คำคม
vêtements	เสื้อผ้า
vêtements	เสื้อผ้า
adulte	ผู้ใหญ่
adulte	ผู้ใหญ่
vendus	ขาย
trad	trad
considérer	พิจารณา
variante	แปรผัน
variante	แปรผัน
tomber	ล้ม
tomber	หล่น
tomber	ตก
tomber	ร่วง
roches	หิน
stone	stone
stone	หิน
stone	ศิลา
aérien	แอร์
aérien	อากาศ
aérien	air
couvert	ครอบคลุม
couvert	ปกคลุม
délégué	ตัวแทน
cahiers	cahiers
logement	ที่พัก
phases	phases
tribus	เผ่า
vraie	real
vraie	จริง
vraie	ทรู
vraie	true
vraie	จริง
vraie	แท้
astronome	ดาราศาสตร์
régionaux	ภูมิภาค
battant	ฟลาย
battant	บิน
attentat	โจมตี
colorado	โคโลราโด
feuille	ใบไม้
difficiles	แรง
difficiles	โหม
difficiles	ลำบาก
difficiles	หนัก
difficiles	ฮาร์ด
difficiles	ยาก
difficiles	ยาก
coupes	ตัด
coupes	cups
coupes	ถ้วย
douce	หวานๆ
douce	หวาน
douce	นิ่ม
douce	อ่อน
douce	นุ่ม
remarquables	ค้าง
contraint	บังคับ
dep	dep
khan	ข่าน
quasiment	เกือบ
finlandais	ฟินแลนด์
enfer	นรก
districts	เขต
déchets	เปลือง
comique	comique
comique	การ์ตูน
comique	ตลก
bell	ระฆัง
bell	กระดิ่ง
bell	เบลล์
matières	วัตถุดิบ
matières	วัสดุ
essence	น้ำมัน
essence	เบนซิน
essence	น้ำมัน
séminaire	สัมมนา
administratives	ธุรการ
orthographe	สะกด
orthographe	สะกด
orthographe	คาถา
lucas	ลูคัส
biologie	ชีววิทยา
essayer	ลอง
essayer	พยายาม
marchés	ตลาด
cellule	เซลล์
fou	วิกลจริต
fou	บ้า
fou	เพี้ยน
fou	โมโห
fou	mad
fou	โกรธ
accepter	ยอมรับ
coréen	เกาหลี
courage	กล้า
humour	ขัน
banques	ธนาคาร
banques	แบงค์
banques	ธนาคาร
banques	ธนาคาร
banques	แบงค์
banques	แบงก์
battre	จังหวะ
battre	ตี
battre	เอาชนะ
battre	ชนะ
norvégien	นอร์เวย์
positif	บวก
plume	ขน
plume	plume
plume	ปากกา
alimentaire	อาหาร
démarche	เข้าหา
kansas	แคนซัส
grève	strike
marchandises	สินค้า
marchandises	สินค้า
fichiers	แฟ้ม
pratiquement	เกือบ
xviie	seventeenth
dites	กล่าว
dites	พูด
fernand	fernand
promouvoir	โปรโมท
promouvoir	โปรโมต
observations	หมายเหตุ
observations	คอมเมนท์
rural	ชนบท
codes	รหัส
récente	ล่าสุด
malade	ป่วย
malade	ป่วย
arena	สังเวียน
évaluer	ประเมิน
évaluer	ประเมิน
voulu	ต้องการ
réduite	ลด
perspective	ฝึกงาน
perspective	outlook
garçons	หนุ่มๆ
doctrine	ลัทธิ
tourner	เลี้ยว
tourner	หัน
tourner	พลิก
tourner	เปิด
tourner	หมุน
tourner	หมุน
tourner	ปั่น
sultan	สุลต่าน
abandonne	สละ
abandonne	ละทิ้ง
liban	liban
liban	เลบานอน
routier	ถนน
routier	road
sociologie	สังคมวิทยา
messages	ข้อความ
accusé	จำเลย
jette	พ่น
index	ดัชนี
veulent	ต้องการ
veulent	อยาก
téléphone	โทรศัพท์
téléphone	โทรศัพท์
documentation	เอกสาร
enregistre	บันทึก
enregistre	สถิติ
bouche	ปาก
bouche	ปาก
bouche	ปาก
queen	ควีน
queen	ราชินี
blessure	แผล
blessure	บาดแผล
équateur	เส้นศูนย์สูตร
équateur	ศูนย์สูตร
fine	สบาย
anneau	แหวน
anneau	วงแหวน
anneau	ring
anneau	ริง
chambres	ห้อง
chambres	ห้อง
youtube	youtube
xii	xii
profite	เพลิดเพลิน
profite	สนุก
profite	เพลิน
onde	คลื่น
onde	เวฟ
onde	โบกมือ
onde	โบก
retourner	กลับ
abc	abc
masque	หน้ากาก
combattre	ต่อสู้
combattre	สู้
gloire	เกียรติยศ
gloire	รุ่งโรจน์
basses	โลว์
basses	ต่ำ
monter	ภูเขา
apparait	ปรากฏ
fidèles	ซื่อสัตย์
fidèles	ภักดี
fidèles	ศรัทธา
causes	สาเหตุ
papillon	ผีเสื้อ
papillon	เม่า
papillon	papillon
comparaison	เทียบ
comparaison	เทียบ
préparer	เตรียม
vendée	vendée
pousse	เบ่ง
pousse	ผลัก
pousse	ดัน
pousse	เข็น
pousse	เติบโต
mondiaux	โกลบอล
mondiaux	global
globe	globe
globe	ลูกโลก
procureur	โจทก์
procureur	อัยการ
atlas	atlas
caisse	ลัง
génétique	พันธุกรรม
génétique	พันธุกรรม
génétique	กรรมพันธุ์
ballon	บอลลูน
ballon	ลูกโป่ง
ballon	ลูกบอล
ballon	บอล
choc	ช็อค
choc	ช๊อค
choc	ช็อก
choc	ช็อต
ondes	คลื่น
gérer	จัดการ
frappe	strike
frappe	ฮิต
philippines	ฟิลิปปินส์
philippines	ฟิลิปปินส์
islamique	อิสลาม
entouré	ล้อม
assurance	ประกัน
phil	ฟิลล์
phil	ฟิล
espère	โฮป
espère	หวัง
littoral	littoral
littoral	ชายฝั่ง
module	โมดูล
enterré	ฝัง
bonus	โบนัส
bonus	โบนัส
théories	ทฤษฎี
théories	ทฤษฎี
hot	ร้อนๆ
hot	ร้อน
hot	hot
résoudre	แก้
résoudre	ไข
résistant	ดื้อยา
sculptures	ประติมากรรม
sculptures	ประติมากรรม
investissement	ลงทุน
investissement	ลงทุน
incident	เหตุการณ์
chêne	โอ๊ค
compagnon	สหาย
chroniques	chronicle
chroniques	เรื้อรัง
chroniques	chroniques
tue	สังหาร
tue	ฆ่า
paolo	เปาโล
cache	แคช
cache	ซ่อน
égale	เท่ากับ
égale	เท่ากับ
œufs	ไข่
œufs	ไข่
emma	emma
emma	เอ็มม่า
blanches	ขาว
blanches	ไวท์
miles	ไมลส์
miles	ไมล์
demandes	คำขอ
boxe	boxing
boxe	มวย
boxe	ชกมวย
pair	คู่
industriels	อุตสาหกรรม
challenge	ท้าทาย
challenge	ท้า
adolphe	adolph
serpent	งู
chimiques	เคมีภัณฑ์
chimiques	เคมี
jeudi	พฤหัส
jeudi	พฤหัสฯ
jeudi	พฤหัสบดี
livret	libretto
média	สื่อ
noires	ดำ
métropolitaine	มหานคร
métropolitaine	นครหลวง
foyer	ผิง
foyer	เตาผิง
comtes	จำนวนนับ
comtes	earls
invite	ชวน
invite	เชิญ
anges	เทวดา
anges	เทวดา
anges	นางฟ้า
rencontrer	พบ
étang	สระ
étang	บ่อ
attente	รอ
virginia	เวอร์จิเนีย
restant	เหลือ
symboles	สัญลักษณ์
symboles	สัญลักษณ์
voûte	อาร์ช
méridionale	ใต้
racines	ราก
racines	รูท
racines	รากฐาน
racines	ราก
fréquente	บ่อย
roumain	โรมาเนีย
affluents	tributaries
mali	มาลี
repos	พัก
gardes	ยาม
gardes	รักษ์
gardes	องครักษ์
évolué	วิวัฒนาการ
évolué	พัฒนา
romane	romane
vents	ลม
vents	สายลม
vents	ลม
rap	แร็พ
circulaire	วงกลม
décennies	ทศวรรษ
assistance	สนับสนุน
assistance	รองรับ
adams	อดัมส์
adams	adams
permanente	ถาวร
wayne	เวย์น
spider	แมงมุม
spéciaux	พิเศษ
spéciaux	พิเศษ
citation	อ้างอิง
citation	คำคม
loiret	loiret
indiens	อินเดีย
appliquer	สมัคร
âges	อายุ
âges	ยุค
âges	อายุ
âges	ยุค
âges	วัย
offrir	เสนอ
offrir	เสนอ
gridcolor	gridcolor
tests	ทดสอบ
tests	ทดสอบ
neutralité	ฉนวน
bière	เบียร์
arr	arr
faibles	อ่อนแอ
faibles	อ่อน
faibles	โลว์
faibles	ต่ำ
julia	julia
industries	อุตสาหกรรม
destin	ชะตา
destin	destin
angel	เทวดา
