से	from
परित्याग	repudiar
कराटे	karate
ट्रैफिक	trànsit
ट्रैफिक	tràfic
सिखाया	imparteix
सिखाया	impartit
लिबरल	liberal
खंडहर	ruïnes
कर्क	càncer
प्रेरण	inducció
लामा	lama
लेज़र	laser
लेज़र	làser
बाइबल	bíblia
क्रमांक	número
क्रमांक	nombre
धक्का	push
धक्का	empeny
आविष्कारक	inventors
आविष्कारक	inventor
गोपनीय	xifrada
गोपनीय	secret
गोपनीय	confidencials
गोपनीय	confidencial
प्रेत	zombie
प्रेत	zombi
स्थलीय	terrestre
कब्रिस्तान	cementiris
कब्रिस्तान	cementiri
मैनपुरी	mainpuri
बुल्गारिया	bulgària
पासपोर्ट	passaport
बेशक	efectivament
बेशक	segurament
आइसलैंड	islàndia
प्रमाणीकरण	autenticació
टोयोटा	toyota
ब्लाक	bloqueja
ब्लाक	bloc
सत्यापन	verifica
सत्यापन	verificació
सत्यापन	autenticació
सत्यापन	verificació
रेशों	seda
प्रत्यावर्ती	alternant
ग्रैमी	grammy
लॉन्च	llançament
बीट	beat
इमेजिंग	imaging
कैटरीना	katrina
डिस्ट्रिक्ट	districte
काठमांडू	kathmandu
अरोड़ा	arora
सीखना	aprenentatge
डॉक्टरों	doctors
डॉक्टरों	metges
पक्का	segur
गला	coll
हैदर	haider
सुगमता	accessibilitat
स्ट्रॉस	strauss
गार्सिया	garcia
गार्सिया	garcía
निद्रा	dorm
निद्रा	dormir
बहाने	excuses
एक्सप्लोरर	exploradora
एक्सप्लोरर	explorer
एक्सप्लोरर	explorador
आलम	alam
बिज़नेस	negoci
बिज़नेस	negocis
प्रतिबद्ध	comès
कॉलोनी	colònia
आवंटन	assignació
बद्रीनाथ	badrinath
कार्लोस	carlos
अनीता	alice
अनीता	anita
अनोखा	úniques
अनोखा	únic
रिएक्टर	reactor
करीना	karina
कपाल	crani
श्रोता	oients
श्रोता	listener
श्रोता	públic
श्रोता	audiència
कॉमन	comunes
कॉमन	comú
कॉमन	comuns
आपेक्षिकता	relativitat
लेम्बोर्गिनी	lamborghini
प्याज	cebes
प्याज	ceba
असीमित	infinit
असीमित	infinites
असीमित	infinits
असीमित	infinita
असीमित	deslliga
माउंटबेटन	mountbatten
बग	bug
बग	fallades
बग	errors
बग	bugs
बग	bitxos
मॉस्को	moscou
बूटी	botí
सोम	soma
सोम	soms
सोम	som
सोम	mon
पानीपत	panipat
चन्द्रशेखर	chandrasekhar
टर्नर	turner
हिमानी	glacera
हिमानी	himàlaia
ट्रांस	trans
मेहमान	convidats
मेहमान	convidat
मेहमान	convidada
नियमन	regulació
नियमन	reglament
नियमन	reglamentació
जहर	verí
मगरमच्छ	cocodril
यूटीसी	utc
वेनिस	venècia
खांसी	tos
खांसी	toses
आईएसओ	iso
युगांडा	uganda
संख्याएँ	nombres
संख्याएँ	números
जब्त	intervinguda
सुगंध	aroma
जस्टिन	justin
सरकारें	governs
अहंकार	ego
ज़ाहिर	divulgar
अंबेडकर	ambedkar
ठेठ	típica
ठेठ	típic
फ़ोर्स	força
मोरक्को	marroc
सुमात्रा	sumatra
सीरम	sèrum
नतीजतन	conseqüentment
नतीजतन	consegüentment
दाम	preu
नहरें	canal
नहरें	rius
हमलावर	atacants
नॉर्मन	norman
सराहा	apreciada
सराहा	apreciats
सराहा	apreciat
लैंडिंग	aterratge
माँगा	manga
नाविक	mariner
प्रमाणों	yok
कावेरी	kaveri
हावर्ड	howard
परगना	parganas
हस्तिनापुर	hastinapur
साम्यवाद	comunisme
पैमाना	àmbit
पैमाना	abast
पैमाना	escala
तंबाकू	tabac
चिड़िया	ocell
सूर	sur
उमा	uma
प्री	pre
कफ	pavé
मैथुन	sexe
मैथुन	sex
ग्राफिक्स	gràfics
संचारित	transmissió
संचारित	transmetre
पराबैंगनी	ultraviolada
ताम्र	coure
योजनाएं	esquemes
केल्विन	kelvin
अल्पकालिक	efímera
अल्पकालिक	efímer
अनुपस्थित	absent
अनुपस्थित	desaparegut
अनुपस्थित	falta
अनुपस्थित	desapareguda
फाई	phi
मर्सिडीज	mercedes
लार	saliva
सुनहरे	rossa
आगंतुक	visitant
फ़ॉर्मूला	fórmula
चीज़ें	coses
लूप	repeteix
लूप	bucle
पेरी	peri
पेरी	perry
फिल्माया	rodat
चम्मच	cullera
ग्रा	gras
दुकानें	botigues
दुकानें	comerços
दुकानें	botigues
अनुपयुक्त	incongruent
नरेंद्र	narendra
विरोधाभास	paradoxa
जैम	zam
जैम	jam
जैम	melmelada
रिश्तेदार	relatiu
रिश्तेदार	familiars
रिश्तेदार	parents
कचरा	paperera
कचरा	escombraries
प्रतियोगियों	competidors
असिमोव	asimov
स्प्रिंग	primavera
पिज़्ज़ा	pizza
त्रावणकोर	travancore
कुलकर्णी	kulkarni
दैवी	oracle
दैवी	divina
साइबर	cyber
ग़रीब	pobre
ग़रीब	pobres
छात्रवृत्ति	beca
लिखें	escriu
लिखें	compon
लिखें	componen
लिखें	compondre
लिखें	cremar
लिखें	crema
देवों	devon
सोडा	refresc
सोडा	soda
हुकूमत	regne
हुकूमत	dominació
डॉक्टरेट	doctoral
विला	villas
विला	villa
सटीकता	precisió
सटीकता	exactitud
कोला	colombo
कोला	cola
धमनियों	artèries
प्रतिजन	antigen
अदालतों	tribunals
चोंच	bec
ग्राहम	graham
देशमुख	deshmukh
प्लेटों	matrícules
प्लेटों	plaques
रंजीत	ranjit
सिरा	sira
प्रमाणन	certificació
खरीदी	comprats
खरीदी	comprat
दुखी	miserable
दुखी	trista
दुखी	sad
दुखी	trist
न्यूट्रॉन	neutró
इमरान	imran
निरीक्षक	topògraf
निरीक्षक	supervisor
निरीक्षक	observador
अल्फ़ा	alpha
अल्फ़ा	alfa
हैरिस	harris
सावधान	discret
सावधान	discreta
गियर	engranatge
राजतंत्र	monarquia
सर्कस	circ
अल्बानिया	albània
हीलियम	heli
बादाम	ametlla
बादाम	ametlles
कगार	cornisa
निष्कर्षों	troballes
नागा	naga
प्राचल	paràmetre
मिनेसोटा	minnesota
पृथक्करण	segregació
पृथक्करण	segregacions
अंडा	ou
परवेज़	pervez
माइक्रो	micro
वर्दी	uniformes
वर्दी	uniforme
उत्कृष्टता	perfecció
सूर्यास्त	capvespre
ताँबा	coure
ऐश	cendra
कैलोरी	caloria
कैलोरी	calories
कैलोरी	cal
ईमानदारी	honestedat
ईमानदारी	earnest
ईमानदारी	sinceritat
मताधिकार	franquícia
वृत्ताकार	circular
निर्वासित	bandoler
सरस	sucosa
स्ट्रिंग	cadena
स्फटिक	quars
बुनाई	teixir
विवाहित	casats
विवाहित	casat
आभा	abha
आभा	aura
ईद	eid
मांसाहारी	carnívora
बॉन	bonn
पाँव	peus
केश	kesh
द्वेष	odi
द्वेष	malícia
रेखांकित	subratllat
रेखांकित	subratlla
कॉलम	columna
कॉलम	columnes
समस्थानिक	isòtop
चट्टोपाध्याय	chatterjee
कहावत	refrany
कहावत	proverbi
कहावत	dictum
कहावत	maksim
कहावत	maxim
कहावत	adagi
टेड	ted
समष्टि	espai
अनूप	anup
दुर्घटनाओं	accidents
शायरी	poesia
टेलीग्राफ	telègraf
प्रत्याशी	candidata
प्रत्याशी	candidat
आवेग	impuls
आवेग	impuls
मुंडा	munda
बर्नार्ड	bernard
बर्नार्ड	bernat
बर्नार्ड	barnard
अध्यात्म	espiritualitat
सचेत	conscient
एमिनेम	eminem
किशोरों	teens
किशोरों	adolescents
धर्मार्थ	benèfiques
धर्मार्थ	caritat
डेव	dave
पारा	mercuri
पारा	mercury
पारा	para
धोखे	enganyada
हार्ले	harley
पेंट	paint
पेंट	pinta
सोन	fill
नीलामी	subhasta
नीलामी	llotja
नीलामी	subhastes
पट्टे	arrendament
नाटो	otan
ब्रह्मचर्य	castedat
ब्रह्मचर्य	celibat
ग्लेन	glen
ग्लेन	glenn
विरल	esporàdics
विरल	esporàdic
विरल	esporàdica
विरल	rars
विरल	rares
आयामी	dimensional
नवाचार	innovació
डायमंड	diamond
डायमंड	diamant
महंगी	car
फ्रायड	freud
तर्कसंगत	racional
तर्कसंगत	racionals
पीना	beguda
स्ट्रिप	franja
स्ट्रिप	striptease
संलयन	fusió
अब्दुल्ला	abdullah
वर्जिन	virgin
वर्जिन	verge
अय्यर	iyer
डेप	depp
चक्रों	chakra
सिन्धी	sindhi
मुहाफ़ज़ाह	governació
प्रोसेसिंग	tramitació
प्रोसेसिंग	processament
अवस्थिति	emplaçament
अवस्थिति	localització
अवस्थिति	ubicació
अवस्थिति	emplaçament
अवस्थिति	ubicacions
अवस्थिति	localitzacions
वार्मिंग	escalfament
मार्गदर्शक	guia
विभिन्नता	variació
ढोल	drum
ढोल	tambor
क्वार्क	quark
अवकल	diferencial
राजसी	majestic
राजसी	majestuosa
राजसी	majestuós
टिकाऊ	sostenible
टिकाऊ	sostenibles
जबरदस्त	tremenda
क्रोमियम	crom
एकरूपता	uniformitat
कीन	keane
स्टेनली	stanley
साहेब	saheb
लेखनी	bolígraf
लेखनी	ploma
लेखनी	pen
लेखनी	llapis
वक्ष	tòrax
सोमनाथ	somnath
अखबारों	periòdics
अखबारों	diaris
मध्यस्थता	arbitratge
मध्यस्थता	mediació
किक	puntada
आयोडाइड	iodur
धड़कन	beat
धड़कन	batec
धड़कन	batecs
छल्ले	anells
छल्ले	anelles
क्रेन	grua
आखरी	darrer
आखरी	últim
आखरी	última
आखरी	darrera
क्षेत्ररक्षण	capità
लिली	lili
लिली	lilly
लिली	lily
बेली	bailey
बेली	panxa
बेली	belly
ग्रहीय	planetària
मॉनिटर	monitor
नायडू	naidu
कोक	coca
मेलबोर्न	melbourne
करुणा	bondat
करुणा	amabilitat
मुठभेड़	encontre
अकसर	sovint
मशरूम	xampinyons
मशरूम	bolets
मशरूम	bolet
शांतिपूर्ण	pacífica
गरुड़	garuda
फ्लू	grip
नरक	infern
नरक	hell
ट्री	arbre
बेलन	cilindre
बोलना	parlant
अवरोधित	bloquejats
अवरोधित	bloquejat
आत्मविश्वास	confiat
कुपोषण	malnutrició
लापता	desaparegut
लापता	falta
लापता	desapareguda
नूर	noor
कंटेनर	contenidor
कंटेनर	recipient
राई	rai
दुश्मनों	enemics
फर्नीचर	mobles
फर्नीचर	mobiliari
फर्नीचर	moble
वारिस	hereu
वारिस	hereus
वारिस	waris
आधुनिकीकरण	modernització
परिवर्तनशील	variable
मच्छर	mosquit
अनजान	desconegut
अनजान	desconeguda
ग्रांट	didac
ग्रांट	grant
ग्रांट	subvenció
मैग्नीशियम	magnesi
गंगोत्री	gangotri
सनी	assolellat
प्लेटफॉर्म	plataforma
घुस	penetren
भावुक	emocional
भावुक	sentimental
कैन	caín
कैन	canes
कैन	cannes
केसरी	kesari
घोटाला	escàndol
घोटाला	estafa
रक्षात्मक	defensiva
रक्षात्मक	defensiu
रामगढ़	ramgarh
मिस्री	egipci
ईर्ष्या	gelós
ईर्ष्या	enveja
ईर्ष्या	gelosia
ईर्ष्या	envejós
मेडल	medalla
समरूप	homogeni
समरूप	homogènia
अमरावती	amravati
विनायक	vinayak
गायों	vaques
जैज़	jazz
गायकों	cantants
गायकों	cant
गायकों	cantant
बैच	lot
किनारा	fronteres
किनारा	vora
किनारा	edge
किनारा	frontera
किनारा	vores
किनारा	vora
किनारा	costats
फ्रेड	fred
बुर्ज	torre
बुर्ज	tower
बुर्ज	súmmum
पियरे	pierre
वुड	fusta
बंदरगाहों	port
अलेक्जेंडर	alexandre
अलेक्जेंडर	alexander
गाजियाबाद	ghaziabad
परिमित	finit
वर्षगांठ	efemèrides
वर्षगांठ	aniversari
क्योटो	kyoto
मटर	pèsol
मटर	pèsols
आर्किटेक्चर	arquitectura
फैक्ट्री	fàbrica
वॉर्स	guerres
ओंटारियो	ontario
वायरल	viral
एडवेंचर	aventura
अनुग्रह	gràcia
अनुग्रह	gracia
स्टीवर्ट	stewart
गिल्ड	gremio
गिल्ड	gremi
डेविडसन	davidson
घंटी	bell
घंटी	timbre
घंटी	campana
कूपर	cooper
सुल्तानपुर	sultanpur
दोहन	captador
कैरोलिना	carolina
तनु	tanu
प्लान	pla
खिंचाव	tram
माफी	perdó
कुँवर	kunwar
अबुल	abul
व्लादिमीर	vladímir
व्लादिमीर	vladimir
प्रणाम	records
दंगों	motí
दौलत	riquesa
दौलत	daulat
कोचीन	kochi
बर्गर	burger
बर्गर	hamburguesa
बर्गर	hamburgueses
बेहोश	inconscient
वर्ड	paraula
प्रभार	càrrec
म्यांमार	birmània
म्यांमार	myanmar
मार्गरेट	margaret
जुलूस	processó
बांसुरी	flauta
दिशानिर्देश	indicacions
दिशानिर्देश	direccions
दिशानिर्देश	orientacions
दिशानिर्देश	directrius
माननीय	honorable
बधाई	enhorabona
बधाई	salutacions
बधाई	enhorabona
सत्तर	setanta
सत्तर	sattar
हॉस्पिटल	hospital
प्रांगण	pati
हिंदुस्तानी	hindustani
त्यागपत्र	renúncia
त्यागपत्र	dimissió
फास्फेट	fosfat
नीलम	safir
जलसन्धि	estret
उठी	plantejat
पोर्टेबल	portable
स्विंग	swing
मर्फी	murphy
जेड	jade
सत्कार	entretinguts
टिप्पणियाँ	comentaris
टिप्पणियाँ	observacions
प्रिंटर	impressora
प्रिंटर	impressores
सिनसिनाटी	cincinnati
फुल	plens
फुल	ple
फुल	plena
फैजाबाद	faizabad
अनिश्चितता	incertesa
अस्सी	vuitanta
अस्सी	assi
आंद्रे	andré
अनोखी	bizarre
पापुआ	papua
सीआईडी	cid
वंदना	vandana
विषयवस्तु	contingut
विषयवस्तु	temes
विषयवस्तु	continguts
सूरीनाम	surinam
फोर्ब्स	forbes
एजेंटों	agents
प्रेमियों	lovers
प्रेमियों	amants
आनुवंशिकी	genètica
विलीन	dissoldre
हथेली	palm
अज़ाब	doom
मंचन	escenificació
मंचन	escenificat
बटालियन	batalló
रिक	rick
रिक	rik
बर्मिंघम	birmingham
गुस्से	colera
गुस्से	pdas
मिर्जापुर	mirzapur
ढलान	desnivell
ढलान	talussos
दीर्घकालीन	recaiguda
लगन	dedicatòria
लगन	dedicació
लगन	lagan
चाकू	ganivet
परिवर्तनीय	variable
परिवर्तनीय	variables
निर्दोष	impecable
निर्दोष	innocent
महायान	mahayana
लीबिया	líbia
पिछला	anterior
पिछला	darrer
पिछला	últim
पिछला	última
पिछला	darrera
पिछला	anterior
झुंड	ramat
घुड़सवार	hípica
घुड़सवार	eqüestre
प्रसाधन	vàter
प्रसाधन	recursos
ईमानदार	sinceres
ईमानदार	sincers
ईमानदार	sincera
ईमानदार	honest
ईमानदार	honesta
ईमानदार	sincer
ईमानदार	conscientious
जोस	jose
जोस	josé
मल्टी	multi
चंदन	sandàlia
अंकीय	dígit
अंकीय	numèric
अंकीय	numèrica
असेम्बली	assemblea
लड़ी	fil
कानों	orelles
कानों	espigues
कानों	oïdes
चांसलर	canceller
विवेकानंद	vivekananda
अहसास	sentiment
चक्रीय	cíclica
चक्रीय	cíclic
किपलिंग	kipling
अस्थाई	temporal
तैमूर	timur
तबाह	encongit
तबाह	ruïnes
योद्धाओं	warriors
योद्धाओं	guerrers
नाइजीरिया	nigèria
मिसिसिपी	mississipí
थ्रिलर	thriller
बेलनाकार	cilíndrica
अंतरजाल	internet
रहो	estada
ट्रैकिंग	seguiment
ट्रैकिंग	rastrejant
अब्बास	abbas
गिद्ध	voltor
पोस्टर	pòster
पोस्टर	cartell
पोस्टर	cartells
पोस्टर	pòsters
वंशजों	descendents
रंजक	pigment
उंगलियों	dits
सभाओं	assemblees
सभाओं	muntatges
चॉकलेट	xocolates
चॉकलेट	bombons
चॉकलेट	xocolata
राइफल	fusell
राइफल	rifle
मेक	make
बल्ले	bat
बल्ले	balle
स्थलाकृति	topografia
उछाल	rebota
सुन्दरता	bellesa
सर्वनाम	pronom
नंदा	nanda
शेल	shell
शेल	projectils
शेल	closques
सू	sue
सू	sioux
सू	soo
रसोई	cuina
वाक	discurs
चिकित्सालय	hospital
फंस	atrapats
चट्टानें	acobladors
चट्टानें	roques
तीतर	perdiu
खानपान	càtering
अस्वीकृत	denegat
अस्वीकृत	denegada
अस्वीकृत	rebutjat
अस्वीकृत	disminuït
अस्वीकृत	rebutjat
अस्वीकृत	rebutja
सजातीय	homogeni
सजातीय	homogènia
परिवर्तक	convertidor
कसम	jura
किराया	lloguer
किराया	renda
खिलौने	joguines
महीना	mes
मंगेशकर	mangeshkar
रिपोर्टिंग	informant
नैनो	nano
नमकीन	salada
नमकीन	salat
महेंद्र	mahendra
पंद्रहवीं	quinzena
चटनी	chutney
चुनावी	electoral
प्लेग	plaga
प्लेग	pesta
चना	cigró
अज्ञान	ignorància
नबी	profeta
नबी	nabi
हेल	hel
परी	fada
परी	angel
परी	àngel
न्यूर्क	newark
स्नायु	lligament
छुपा	amagat
छुपा	oculta
छुपा	amaga
डिफ़ॉल्ट	predeterminat
ड्राफ्ट	esborrany
राइस	arròs
मात	maat
रेफरी	àrbitre
साहसी	aventurers
साहसी	valenta
ताज़ा	fresc
ताज़ा	fresques
ताज़ा	fresca
ताज़ा	frescos
ताज़ा	refrescant
उपेक्षित	ignoren
उपेक्षित	ignorat
उपेक्षित	ignorats
ज़िंदगी	vida
ज़िंदगी	life
खादी	khadi
दरें	tarifes
अवशिष्ट	residual
पेशेवरों	professionals
श्वार्ज़नेगर	schwarzenegger
धूमकेतु	cometa
कॉनकॉर्ड	concorde
मिश्रधातु	aliatge
आइटम	elements
क्षणिक	transitòria
क्षणिक	transitori
वेदना	melangia
जीमेल	gmail
विचलित	distret
फॉर्मेट	format
फेस	cara
फेस	face
कस्तूरी	musk
पांव	peus
मीट्रिक	mètrica
बांग्लादेशी	bangladesh
डिज़ाइनर	dissenyador
क्रीड़ा	esports
एकाग्रता	concentracions
एकाग्रता	concentració
ईकाई	unitat
भतीजे	nebot
भतीजे	nebots
विधिवत	degudament
कुंभ	aquari
कुंभ	aquarius
संभाव्यता	probabilitat
दंगे	motí
मेरिल	merrill
स्तनधारियों	mamífers
संकेतक	cursor
संकेतक	punter
संकेतक	apuntador
ठाकरे	thackeray
स्पष्टता	claredat
बेंज	benz
तंजानिया	tanzània
गोल्डबर्ग	goldberg
केदार	kedar
एडी	eddie
एडी	addy
खुदा	khuda
गांगुली	ganguly
मिज़ोरम	mizoram
नहरों	canal
नहरों	canals
पिस्तौल	pistola
विभेदन	resolució
वेल्लोर	vellore
रणजीत	ranjit
गुफाएं	coves
सूक्ष्मजैविकी	microbiologia
उज़्बेकिस्तान	uzbekistan
सीरियल	nigèria
सीरियल	serial
सीरियल	algèria
रिवर्स	reverteix
कार्यपालिका	executiu
कार्यपालिका	executiva
कलिंग	kalinga
कास्ट	elenc
कास्ट	repartiment
झटका	xoc
कैदी	presoner
कैदी	presos
कैदी	presoners
धृतराष्ट्र	dhritarashtra
साओ	cao
विंडो	finestra
खोने	perdent
केंट	kent
इराकी	iraquiana
इराकी	iraq
इराकी	iraquians
अराजकता	anarquia
अराजकता	caos
पेले	pelle
मेटा	meta
सिग्मा	sigma
पाला	pala
आजीविका	carrera
आजीविका	subsistència
फायदे	avantatges
फायदे	pros
फायदे	prestacions
फायदे	beneficis
गिरवी	peó
बार्कलेज	barclays
नवीकरण	renovació
नाममात्र	nominal
मल्टीमीडिया	multimèdia
ग्लेशियर	glacera
ग्लेशियर	glaceres
निरोध	preservatiu
प्रतिबंधों	sancions
उपासक	adoradors
मैराथन	marató
मैराथन	marathon
पोटेशियम	potassi
लारा	lara
थर्मल	tèrmic
थर्मल	tèrmica
झाड़ी	arbustiva
छिड़काव	ruixat
डेविल	dimoni
डेविल	devil
डेविल	diable
कक्षीय	orbital
अधूरा	incomplet
अधूरा	incompletes
अधूरा	incompleta
स्क्रीनिंग	cribratge
सर्वसम्मति	consens
टर्बाइन	turbina
हाजीपुर	hajipur
उत्साही	entusiasta
कार्यशील	funcionant
खालसा	khalsa
सराहनीय	admirable
किंवदंती	llegenda
किंवदंती	legend
लाओस	laos
साइप्रस	xipre
स्वायत्तता	autonomia
गाढ़ा	negreta
एंथोनी	anthony
बाग़	horts
बाग़	hort
चंपारण	champaran
कुण्डली	horòscop
बीयर	cervesa
ड्राइविंग	conducció
वेनेजुएला	veneçuela
बोनस	bonus
बोनस	gratificació
बोनस	bonificació
बोनस	bonificacions
जलाकर	enceses
ज्या	sinus
ज्या	sine
थाना	presó
झूठे	mentidera
झूठे	mentider
झूठे	mentiders
तक्षशिला	taxila
अस्थियों	ossos
पिक्सेल	píxels
पिक्सेल	píxel
लॉयड	lloyd
एनर्जी	enron
ब्रेट	brett
हीट	calor
वायसराय	virrei
सुनहरा	golden
सुनहरा	or
सुनहरा	gold
नमाज़	salah
नमाज़	oració
नमाज़	pregària
कर्कट	càncer
शौचालय	vàter
पर्सनल	personals
मॉनमाउथशायर	monmouthshire
पहिया	roda
पहिया	canso
पहिया	pneumàtic
मेगाडेथ	megadeth
लोकल	local
लोकल	locals
पुनरुद्धार	restauració
पुनरुद्धार	revival
मस्जिदों	mesquites
मस्जिदों	mesquita
विकासवादी	evolutiva
विकासवादी	evolutiu
डेयरी	làctics
डेयरी	lacti
प्रतिरूपण	clonació
बाय	adéu
जावास्क्रिप्ट	javascript
गेल	gela
गेल	gail
गेल	gayle
छू	touch
पंक्तियाँ	files
पंक्तियाँ	línies
पंक्तियाँ	endarreriment
हाइकु	haiku
पाण्डव	pandava
ट्रेक	trek
जेफ	jeff
मददगार	ajudant
वर्णनात्मक	expositiva
वर्णनात्मक	descriptiva
वर्णनात्मक	descriptives
मद	elements
बियोवुल्फ़	beowulf
पिताजी	papi
प्रसन्नता	gaiety
संधारित्र	condensador
सबवे	metro
गढ़ा	motllurada
वू	woo
चोटियों	cims
चोटियों	pics
पुनर्जन्म	renascut
पुनर्जन्म	renéixer
पर्यायवाची	sinònim
रनर	runner
रनर	corredor
जेसन	jason
जेसन	jàson
घेराबंदी	setge
क्रोएशिया	croàcia
आरा	ara
कल्याणकारी	causes
सेटिंग	arranjaments
सेटिंग	arranjament
टीपू	tipu
बापू	bapu
नीरो	nero
उस्मानी	otomà
ग्लासगो	glasgow
आंखें	ulls
आंखें	eyes
परिसंचरण	circulatori
परिसंचरण	circulació
ताश	cartes
ताश	targetes
सजावटी	decoratius
सजावटी	decorativa
सजावटी	decoratiu
हस्तलिखित	manuscrita
प्रेषण	transmissió
सारनाथ	sarnath
शील	modèstia
पोलियो	poliomielitis
लिथियम	liti
बॉयल	boyle
पालक	espinacs
फैमिली	família
फैमिली	familia
बॉक्सिंग	boxa
हिरन	cérvol
चैपल	capella
होंडा	honda
ज्योतिषी	astròleg
मध्यस्थ	mediadora
मध्यस्थ	mediador
अभिभावक	pares
अभिभावक	pare
अभिभावक	progenitora
अभिभावक	progenitor
फ्लैट	plànols
फ्लैट	bemoll
फ्लैट	plana
बौद्धों	budistes
टेन	deu
शील्ड	escut
चीड़	pi
चीड़	pine
आइवी	ivy
गार्डनर	gardner
तोड़कर	breaking
तोड़कर	trencant
हस्तशिल्प	artesania
चुंबक	imant
मॉन्ट्रियल	montreal
अठारहवीं	divuitena
अठारहवीं	xviii
हेलो	hola
हेलो	halo
कविताएं	poemes
सुरेन्द्र	surendra
सरदारों	sardars
सेमीफाइनल	semifinal
कोका	cocaïna
कोका	coca
रॉड	rod
बुद्धिमत्ता	saviesa
चेचक	pox
नर्स	infermeres
नर्स	infermers
नर्स	infermera
नर्स	infermer
मुड़	retorçada
ब्रोमाइड	bromur
अहमदनगर	ahmednagar
हड़प्पा	harappa
जया	jaya
नार्वे	noruega
धैर्य	paciència
उत्पादकों	productors
महत्वाकांक्षी	ambiciós
महत्वाकांक्षी	ambiciosos
त्रिनिदाद	trinidad
त्रिनिदाद	trinitat
मौतों	defuncions
निराकरण	resoldre
सुपरहीरो	superheroi
कोल्ड	fred
ज़ांज़ीबार	zanzíbar
संयोजी	conjuntiu
कै	kai
बिजनौर	bijnor
प्रकार्य	funció
शरणार्थी	refugiat
शरणार्थी	refugiats
गुंजाइश	àmbit
गुंजाइश	abast
देय	exigible
धीमे	slow
धीमे	lent
धीमे	lentament
समोआ	samoa
सममिति	simetria
अनमोल	precious
कैस्पियन	caspi
कक्षों	cambres
स्पार्टा	esparta
बीड	beed
व्यापकता	prevalença
रिमोट	remot
रिमोट	remota
रिमोट	remots
अनियंत्रित	rampant
आत्माओं	esperit
आत्माओं	esperits
खुशबू	olor
खुशबू	aroma
त्रिशूल	trident
इनाम	premi
इनाम	premis
जिन्दगी	vida
जिन्दगी	life
गरमी	calor
द्रोणाचार्य	drona
नोड	node
नोड	nodes
असंगत	incongruent
असंगत	incompatibles
असंगत	incompatible
जीरा	comí
पूर्वाग्रह	biaix
पूर्वाग्रह	prejudici
जैकेट	jaqueta
आयतें	versos
आयतें	manaments
अफवाह	rumor
उत्सुक	curiós
उत्सुक	curiosa
परीक्षक	corrector
परीक्षक	provador
प्रिंटिंग	impressió
टैबलेट	tablets
टैबलेट	tauletes
टैबलेट	tauleta
टैबलेट	comprimit
चैरिटी	caritat
देसी	desi
शिविरों	campaments
तुला	balança
तुला	lliura
टैंगो	tango
न्यूकैसल	newcastle
केट	kate
केट	cate
नतीजे	enrotllades
पांचवां	cinquè
पांचवां	cinquena
प्रयोगकर्ता	usuaris
अनैतिक	immoral
रोनाल्ड	ronald
तस्करी	tràfic
कटु	amarg
कटु	amarga
ब्रेकिंग	breaking
ब्रेकिंग	trencant
मोनिका	mònica
मोनिका	monica
मोनिका	monika
राधाकृष्णन	radhakrishnan
ग्रेस	gràcia
ग्रेस	gracia
चोटों	lesions
मैजिक	màgia
भुट्टो	bhutto
रॉकी	rocky
चुम्बक	imant
रयान	ryan
जुताई	rompuda
एडिडास	adidas
फास्फोरस	fòsfor
एथलेटिक	athletic
ग़ुलाम	ghulam
नेविगेशन	navegació
शिश्न	penis
अधूरी	incomplet
अधूरी	incompletes
अधूरी	incompleta
मोतीलाल	motilal
फ़ौज	exèrcit
पागलपन	bogeria
पागलपन	madness
युआन	yuan
कारगिल	kargil
सूख	secà
दिग्गज	gegants
दिग्गज	veterà
इजाजत	permís
सगाई	compromís
सगाई	compromesa
सगाई	promès
सगाई	promesos
सगाई	promesa
अन्तराल	espaiat
मोनोऑक्साइड	monòxid
कोस	kos
अटलांटा	atlanta
मैडिसन	madison
पैराशूट	paracaigudes
द्रोण	drona
खरगोश	conills
खरगोश	conill
मेज़बान	màquina
तकलीफ	molèsties
तकलीफ	malestar
तकलीफ	contratemps
मृतक	causant
मृतक	difunts
कैट	gat
कैट	cat
वीरों	heroes
वीरों	herois
काका	kaka
लिफ्ट	ascensor
गाँठ	quist
किग्रा	kgs
सिंथेटिक	sintètic
समझौतों	acords
बैरल	barril
मूर्ख	idiotes
मूर्ख	estúpid
बीम	feix
कोडिंग	codificació
अविश्वसनीय	increïble
अविश्वसनीय	increible
शीन	sheen
कर्षण	tracció
इम्पीरियल	imperial
वहा	hi
वहा	allà
घोषणापत्र	manifest
रेट	taxa
अंगद	angad
सत्रह	disset
सोया	soy
मक्खी	fly
मदुरै	madurai
कॉन्सर्ट	concert
कॉन्सर्ट	concerts
छायांकन	ombrejat
छायांकन	fotografia
छायांकन	desant
छायांकन	estalvi
कॉर्नेल	cornell
नंदी	nandi
वानिकी	forestal
टेनेसी	tennessee
जहाँगीर	jahangir
उक्ति	dictum
मधुमक्खी	abella
मधुमक्खी	bee
टिप्पणियां	comentaris
टिप्पणियां	observacions
गुलामी	esclavitud
सरलीकृत	simplificat
गोआ	goa
प्रलेखन	documentació
संकेतन	notació
घटी	disminució
पक्षपात	discriminació
इजरायल	israel
इजरायल	israelians
पकाया	cuinats
पकाया	cuinat
पकाया	cuit
गेंदबाज़ी	bitlles
गेंदबाज़ी	bowling
बस्तर	bastar
आबू	abu
अनुरक्षण	escorta
