категорія	categoria
берлін	berlín
лікарня	hospital
позбавлення	privació
тій	tille
тій	thil
папи	papa
японський	japonès
вільний	lliure
вільний	gratuït
вільний	lliures
німецькою	alemany
живопис	pintura
заліза	planxa
заліза	ferro
вільно	lliurement
вільно	lliure
вільно	gratuït
вільно	lliures
впровадження	implementació
впровадження	desplegament
нагоди	ocasió
вальтер	walther
вальтер	walter
справді	realment
європа	europe
європа	europa
приєднання	uneix
приєднання	adjuntant
адміністрація	administració
дорослих	adult
знятий	aixecades
знятий	aixecat
фігури	xifres
фігури	figures
магазин	botiga
магазин	botiga
армій	exèrcits
армій	batallons
розроблена	dissenyada
розроблена	dissenyat
відповідальність	responsabilitat
відповідальність	responsabilitat
розповсюдження	difusió
потік	potok
потік	flux
потік	cabal
потік	riera
дана	dana
гай	guy
поточний	actuals
поточний	actual
поточний	corrent
лідерів	líders
лідерів	dirigents
розумію	entendre
колекція	foneria
колекція	recollida
гетьман	hetman
ліквідації	eliminant
румунія	romania
підтвердження	confirmació
підтвердження	confirmant
підтвердження	aprovació
культурі	ficció
танк	tanc
зрозуміло	entès
медичний	mèdica
медичний	maulana
друзів	amics
друзів	amistats
коней	cavalls
виступ	actuació
виступ	rendiment
щороку	anualment
щороку	anual
щороку	anuals
будинках	habitatges
будинках	casas
будинках	cases
білих	blancs
нор	nort
ібн	ibn
структур	estructures
повітряно	aerotransportada
виконавців	intèrprets
виконавців	recursos
виконавців	artistes
четвертий	quart
четвертий	quarta
зліва	esquerra
зліва	esquerre
уникнути	evitar
літ	enceses
маршрут	ruta
маршрут	itinerari
царство	regne
едвард	edvard
едвард	edward
едвард	eduard
перемог	victòries
перемог	guanya
перемог	victòries
пояснення	explicant
пояснення	explicació
пояснення	explicacions
пояснення	expliqui
пояснення	explicar
сприяє	contribueix
сприяє	promou
громадянство	nacionalitat
громадянство	ciutadania
журналістів	periodistes
засуджений	convicte
засуджений	condemnat
хан	khan
хан	han
росіяни	russos
чарльз	charles
чарльз	carles
випадки	instàncies
випадки	casos
випадки	incidents
випадки	ocurrències
персонаж	caràcter
персонаж	personatge
утримання	detenció
вирішено	resolt
розпаду	decaïment
призначено	destina
читання	llegit
читання	llegir
читання	llegint
читання	lectura
пара	fums
пара	parella
пара	vapor
союзників	aliats
табір	campament
табір	camp
почесні	honorífic
смуги	ratlles
офіцер	oficial
сталося	succeïts
десятки	desenes
десятки	dotzenes
житловий	residencial
сирії	síria
схожі	similars
схожі	semblants
схожі	similar
схожі	relacionat
схожі	relacionada
схожі	relacionats
нагорода	recompensa
нагорода	premi
нагорода	adjudicació
нагорода	guardó
майбутнє	futur
почуття	sentiment
почуття	sentit
почуття	sentiments
символів	caràcter
символів	personatge
символів	símbols
символів	personatges
символів	caràcters
активність	activitat
надати	proveir
надати	aportar
надати	proporcionar
надати	abastament
надати	subministrament
надати	donar
надати	didac
надати	grant
надати	subvenció
рейтингу	ranking
рейтингу	rànquing
наслідки	seqüeles
наслідки	conseqüències
соціальні	socials
соціальні	social
затвердження	aprovació
затвердження	aprovant
дворі	pati
дворі	pati
обліку	comptant
обліку	facturació
маю	tinguin
стефан	stéphane
стефан	stefan
стефан	stephan
плавання	natació
світлана	svetlana
середні	mitjà
рідини	líquid
рідини	liquid
рідини	fluids
формально	tècnicament
підручник	manual
підручник	tutorial
танки	tancs
студенти	estudiants
студенти	alumnat
студенти	alumnes
владислав	vladislav
владислав	ladislau
перевезення	transport
перевезення	mercaderies
широкий	ampliat
червоні	rojos
червоні	vermells
червоні	escarlata
червоні	roig
червоні	vermell
червоні	red
майна	propietat
релігія	religió
класифікація	classificació
миколаїв	mikolàiv
миколаїв	nikolaev
вилучено	esborrat
вилучено	eliminat
вилучено	retirats
вилучено	eliminat
галереї	galeries
галереї	galeria
вбивства	assassinats
громадяни	ciutadans
дипломат	diplomàtic
зйомки	filmació
зйомки	rodatge
зйомки	tiroteig
повноваження	responsabilitats
кохання	amor
показано	mostrat
показано	mostrat
важливі	important
йосип	josep
йосип	joseph
йосип	josip
тижні	setmanes
ґрунту	sòl
масив	massís
радник	assessor
артур	arthur
артур	artur
звук	so
рекорд	rècord
епоху	època
сягає	assoleix
втрат	pèrdues
революція	revolució
новгород	nóvgorod
валентин	valentin
валентин	valentín
професія	professió
вашингтон	washington
волинський	volinski
досяг	aconseguit
досяг	assolits
виділення	assignació
виділення	èmfasi
спілкування	comunicació
спілкування	comuniqueu
спілкування	conversa
спілкування	comunió
спілкування	xat
відвідав	visitat
квітки	flor
станіслава	estanislau
художнього	artístic
художнього	artística
художнього	artístics
власність	propietat
різниця	diff
різниця	diferència
акт	acte
акт	act
відповідні	apropiat
відповідні	correspongui
онлайн	online
дозвіл	permís
закриття	tancament
закриття	tanca
руїни	ruïnes
франківськ	frankivsk
принц	príncep
принц	prince
нормандія	normandia
параметри	calçots
параметри	opcions
параметри	paràmetres
параметри	arranjaments
параметри	arranjament
альбомів	àlbums
тісно	estretament
франсуа	françois
миколая	nicholas
миколая	nicolau
функцію	funció
православні	ortodox
оголошено	cribratge
говорити	speak
ситуацію	situació
зібрав	reunides
зібрав	reunits
кастилія	castella
погано	bad
майя	maya
економічна	econòmic
економічна	econòmica
економічна	econòmics
економічна	economic
економічна	econòmiques
сестри	germanes
переваги	avantatges
переваги	prestacions
переваги	beneficis
плато	altiplà
озер	llacs
млин	almàssera
млин	mill
млин	molí
парламент	parlament
найкраще	millor
оксана	oksana
січ	sich
яйця	ous
яйця	pilotes
яйця	boles
селах	viles
манчестер	manchester
предмети	objectes
сесії	altar
сесії	session
сесії	sessió
сесії	plenari
міліції	milícia
проходження	transit
підпорядкування	municipis
підпорядкування	ajuntaments
наслідок	conseqüència
луцьк	lutsk
закінчується	finalitza
артем	artem
артем	artyom
природний	naturals
природний	natural
виконують	realitzen
виконують	realitzar
становлення	esdevenir
луїс	luiz
луїс	luis
луїс	luís
луїс	lluís
луїс	louis
фінансування	finançat
фінансування	finançament
фінансування	finançament
файлів	fitxers
файлів	arxius
журнали	revistes
журнали	diaris
журнали	troncs
двері	porta
двері	portes
мері	meri
мері	maría
мері	mary
вузлів	nusos
вузлів	parells
вузлів	nodes
книжки	llibres
токіо	tòquio
токіо	tokyo
пригоди	aventures
пригоди	aventura
кабінет	gabinet
архітектори	constructors
подорожі	viatges
подорожі	viatja
подорожі	trajecte
сторона	side
сторона	costat
відмінності	diferències
вікторія	viktoria
вікторія	victòria
вікторія	victoria
серце	cor
сукупність	agregades
сукупність	agregats
сукупність	àrids
дон	don
спадщина	patrimoni
вбивство	assassinat
вбивство	matar
музична	musical
ансамбль	ensemble
включення	incloure
включення	inclou
включення	inclusió
шар	capa
душі	dutxa
душі	souls
душі	ànimes
збагачення	enriquidora
збагачення	enriquit
ноги	peus
ноги	cames
особисте	personals
особисте	privat
особисте	privats
побачив	saw
пропоную	proposen
напрямки	indicacions
напрямки	direccions
відновити	restaurar
відновити	restaura
відновити	reverteix
відновити	reprèn
відновити	represa
відновити	currículum
автономна	autònoma
македонії	macedònia
кампанія	campania
кампанія	campanya
практика	pràctica
запитання	pregunta
запитання	preguntes
драматург	dramaturg
розпочато	començat
розпочато	iniciat
марко	marko
марко	marco
намір	intenció
курсу	nema
воротар	porter
краї	vores
краї	arestes
додаток	aplicació
додаток	app
додаток	apèndix
додаток	connector
додаток	complement
продаж	sale
продаж	venda
продаж	vendes
продаж	surts
сонце	sol
сонце	solana
сонце	sunshine
дядько	oncle
дядько	tiet
оточення	caixes
оточення	barri
бен	ben
реакція	reacció
моделювання	modelització
моделювання	simulació
моделювання	modelatge
версій	versions
алі	alí
алі	ali
самий	mateixa
самий	mateix
зали	hall
пристрої	dispositius
документ	doc
документ	document
символи	símbols
символи	personatges
символи	caràcters
крізь	mitjançant
індія	índia
весілля	boda
весілля	casament
проживають	afavorint
складова	ingredient
конференція	conferència
стверджує	reclamacions
стверджує	pretensions
зазнали	patit
регіонах	regions
королева	queen
королева	reina
школах	escoles
монета	moneda
продукт	producte
формули	fórmules
формули	fórmules
британська	britànic
британська	british
британська	britànica
дух	esperit
єгипет	egypt
єгипет	egipte
помилок	faltes
готель	inn
готель	hostal
готель	hotel
сучасне	moderna
сучасне	modern
сучасне	contemporani
сучасне	contemporània
новини	notícia
новини	notícies
мінськ	minsk
космос	cosmos
космос	kosmos
кулі	esferes
кулі	globus
кулі	bales
кулі	pics
вчитель	mestra
вадим	vadim
корисні	útil
корисні	útils
свобода	llibertat
свобода	llibertat
внутрішні	intern
внутрішні	interna
критиків	crítics
коефіцієнт	coeficient
коефіцієнт	gini
коефіцієнт	proporció
коефіцієнт	ràtio
коефіцієнт	factor
вийти	abandona
вийти	sortida
конго	congo
молода	joves
молода	young
молода	jove
диск	disc
місцевий	local
місцевий	locals
хуан	juan
хуан	huang
зберегти	desa
душу	ànima
молодь	juvenil
молодь	jovent
молодь	joventut
рівне	rivne
міді	coure
японська	japonès
особливий	especial
особливий	especials
прага	praga
вікна	windows
вікна	finestres
семен	semen
семен	esperma
семен	semion
алгоритм	algorisme
алгоритм	algoritme
ріг	rog
ріг	rih
ріг	banya
ріг	horn
позицій	posicions
дем	demian
дем	dem
норм	norma
поляків	polonesos
андерсон	anderson
воював	lluitat
худоби	gestionades
худоби	gestionat
атмосфера	atmosfera
діяти	actuant
діяти	acte
діяти	act
щастя	felicitat
землею	earth
землею	terra
землею	terreny
десяти	deu
коротка	curt
джо	joe
адам	adam
стрільби	rodatge
стрільби	tiroteig
шукати	cerca
канадський	canadenc
зелені	green
зелені	verd
зелені	verds
секції	secció
відзнаки	insígnia
переклади	traduccions
заповідник	reserva
іль	île
іль	isle
іль	illes
туреччина	turquia
показав	mostrava
виходять	emergir
виходять	emergeix
переїхала	moguda
прийняти	acceptar
прийняти	accepta
розслідування	investigar
володимирівна	gelman
ресурс	recurs
місцями	ocasionalment
місцями	permutes
входило	impliquen
удар	jab
удар	encertar
удар	hit
автобус	bus
автобус	autobús
переговори	negociant
переговори	negociar
переговори	negociacions
компоненти	components
александр	alexandre
чернігів	txerníhiv
посилення	enfortiment
призначена	assignat
літери	personatges
літери	caràcters
сценарій	script
сценарій	guió
мюнхен	munic
бійців	lluitadors
бек	beck
бек	beek
підписи	signatures
зразки	mostra
зразки	mostres
сполуки	compost
албанії	albània
анрі	henri
анрі	enric
анрі	henry
трон	tron
квартира	apartament
ато	ato
баку	baku
ваги	peses
ваги	pesos
ваги	pesen
фізик	físic
враховуючи	considerant
португалія	portugal
припущення	conjectura
припущення	assumint
припущення	suposant
дошка	tauler
дошка	junta
рівнів	nivells
проспект	prospekt
проспект	avinguda
твердження	declaració
жодних	cap
поранений	ferits
поранений	ferits
торгівля	tràfic
торгівля	comerç
королеви	reines
королеви	queens
випадково	aleatòriament
випадково	accidentalment
вшанування	honor
звернення	parelles
звернення	accedit
звернення	assignatures
звернення	recurs
звернення	argumentum
хімічні	chemical
хімічні	químic
заводи	plantes
введено	entrat
культ	culte
культ	secta
річ	cosa
рнк	rna
рнк	arn
природа	natura
природа	naturalesa
суму	sumatori
суму	suma
суму	quantitat
суму	import
суму	quantia
тіл	cossos
ізраїль	israel
клан	clan
поєднання	combinació
єгипті	egypt
єгипті	egipte
рівненська	rivne
реконструкції	reconstrucció
конфлікти	conflictes
знав	sabia
макс	max
макс	màx
урахуванням	sensible
урахуванням	sensibles
служить	empleat
служить	serveix
споживання	consum
згадки	mencions
згадки	esmenta
каплиця	capella
динамо	dinamo
компонентів	components
конгресу	congrés
виявив	descobert
виявив	manifestada
призначені	assignat
призначені	designada
призначені	designat
працівники	obrers
працівники	treballadors
працівники	empleats
заняття	activitats
заняття	esl
марокко	marroc
висновок	refutar
висновок	inferència
захворювань	malalties
вільна	freestyle
вільна	lliure
вільна	gratuït
вільна	lliures
георгія	george
продукція	producció
продукція	productes
предмет	assignatura
предмет	subjecte
предмет	subjectes
потенціал	potencials
потенціал	potencial
губернатор	governador
студія	studio
студія	estudi
сума	sumatori
сума	suma
сума	quantitat
сума	import
сума	quantia
правом	autoritat
десятиліття	dècada
доба	edat
концепція	concepte
концепція	concepció
фінляндія	finlàndia
залишаються	romanen
розміщені	destina
біології	biologia
кваліфікації	titulacions
звичайна	normal
звичайна	normals
ботанічний	botanic
панування	dominació
відбувалися	passant
величина	magnitud
відтворення	representació
відтворення	renderització
відтворення	renderitzat
відтворення	representació
відтворення	playback
відтворення	jugant
править	reigns
править	regnat
схеми	esquemes
схеми	esquema
схеми	esquemes
схеми	esquema
можливе	possible
можливе	possibles
сильний	heavy
сильний	pesats
сильний	pesada
сильний	pesant
сильний	pesades
сильний	forts
сильний	forta
сильний	fort
виконується	funcionant
архієпископ	arquebisbe
оголошення	anunci
оголошення	anuncis
оголошення	ads
оголошення	classificades
оголошення	classificat
оголошення	classificats
оголошення	classificada
оголошення	declaració
оголошення	declarar
оголошення	declari
розробку	desenvolupant
постачання	abastament
постачання	subministrament
громадянин	ciutadà
бойовий	lluitant
бачив	vistos
бачив	vist
бачив	saw
любить	estima
любить	loves
едуард	edward
едуард	eduard
едуард	eduard
цілий	sencer
цілий	sencera
дер	der
ірану	iran
бразилія	brasil
ремонт	reparació
ремонт	reparacions
сілья	silja
мінімум	mínim
додатково	addicionalment
додатково	avançat
додатково	avançada
додатково	advanced
роберта	roberta
джек	jack
ворогів	enemics
астроном	astrònom
екологія	ecologia
завоювання	conquesta
легенда	llegenda
легенда	legend
поверхня	spline
поверхня	superfície
спортсмени	esportistes
спортсмени	atletes
випущено	estrenat
випущено	estrenats
випущено	expedit
випущено	emès
скульптура	escultura
бельгія	bèlgica
глибині	pou
сміт	smith
європейська	european
хочу	wanna
солі	salt
солі	sal
архітектурний	arquitectòniques
півострів	península
марі	marie
марі	mari
маєток	mansió
зброєю	armes
могили	tomba
могили	tombes
могили	sepultura
зусилля	gestions
зусилля	esforços
зусилля	esforç
кавалер	expectativa
основне	primària
основне	primari
основне	main
основне	principals
основне	principal
співаки	cantants
тер	ter
варшава	warszawa
варшава	varsòvia
речей	coses
факторів	factors
ураження	afectats
зеландії	zelanda
євреї	jueus
ужгород	újhorod
опера	opera
опера	òpera
вчителів	mestres
вчителів	professors
вчителів	docents
вчителів	professorat
каліфорнії	ucla
венеції	venècia
активні	actiu
математик	matemàtic
польською	polonès
задачі	tasques
задачі	treballs
задачі	tasca
реал	real
житомир	jitòmir
гірський	muntanya
перейменовано	reanomenament
квіти	flors
поставити	cua
засідання	sessió
засідання	reunió
засідання	trobada
лекції	xerrades
камери	càmera
камери	càmeres
друг	amistat
друг	amic
ремонту	reparacions
символізує	simbolitza
вважаються	considerades
вважаються	considerat
майстра	assistent
портрети	retrats
цска	cska
протистояння	oposició
роти	rota
болгарія	bulgària
постійного	persistent
постійного	persistents
аргументи	arguments
ефективність	eficiència
ефективність	eficàcia
ефективність	efectivitat
ефективність	actuació
ефективність	rendiment
драматичний	drama
переробки	reciclat
переробки	reciclatge
якісь	qualsevol
аварії	crash
правий	dret
правий	dreta
хай	hai
хай	llarga
хай	llarg
хай	long
хай	let
мін	ming
мін	mines
мін	min
судді	jutge
судді	jutjar
судді	magistrats
судді	jutges
фабрика	fàbrica
рота	rota
рота	desembocadura
рота	boca
носили	gastats
офіційні	official
океан	oceà
океан	ocean
хору	glee
дитинства	infància
дитинства	infantesa
секунд	segons
оборону	defensa
адміністратора	administrador
мережу	networking
супутник	sputnik
супутник	lluna
повстанців	rebels
замки	castells
замки	panys
показники	xifres
показники	figures
малюнок	dibuix
адмірал	almirall
органу	organa
зрозуміти	entendre
дивись	mira
дивись	look
злиття	fusiona
злиття	fusionar
злиття	fusió
відгуки	ressenyes
відгуки	crítiques
відгуки	revisions
відгуки	opinions
відгуки	feedback
перевірки	proves
перевірки	verificació
перевірки	comprovacions
основа	base
запрошення	convida
запрошення	invitació
запрошення	invitacions
туризм	turisme
демократична	democràtica
демократична	democràtic
напад	atac
напад	assalt
основ	fundacions
композиція	pista
композиція	peça
композиція	composició
обсерваторії	observatoris
конституція	constitució
ночі	nits
ночі	nit
професійний	professional
професійний	professionals
імовірно	presumiblement
імовірно	presumptament
росіян	russos
рахунку	puntuacions
перепис	cens
дивіться	rellotge
дивіться	mira
дивіться	look
включно	inclòs
включно	inclusiu
використані	emprat
використані	utilitzat
використані	utilitzats
використані	usat
рамки	fotogrames
рамки	marcs
рамки	frontera
рамки	vores
рамки	vora
лісі	woods
лісі	bosc
суть	essència
досягла	assolit
захопити	captura
мереж	xarxes
храмів	temples
ікони	icones
риба	peixos
риба	peix
ракет	míssils
ракет	coets
кольорів	colors
чехословаччини	txecoslovàquia
розмноження	cria
розмноження	raça
розмноження	reproducció
тоні	toni
тоні	tony
члена	membre
фіфа	fifa
козак	hetmanat
козак	kozak
ран	ran
територіях	zones
територіях	àrees
територіях	àmbits
африка	àfrica
друку	impressió
фасад	façana
посольства	ambaixada
ядро	nucli
ядро	nucli
ядро	core
ядро	nucli
оновлення	refrescant
оновлення	condicionament
оновлення	actualització
оновлення	refresc
оновлення	refresca
оновлення	actualitzacions
регіони	regions
попередження	advertències
попередження	avisos
попередження	alerta
попередження	avís
попередження	advertència
церквою	tserkva
губернатора	governador
логотип	logotip
критик	crític
стрічка	rodet
стрічка	cinta
випробувань	judicis
вокзал	estació
королівський	royal
діях	etapes
кістки	ossos
діб	dib
критика	crítica
тбілісі	tbilisi
вступ	introducció
вступ	introducció
запит	requeriment
запит	petició
запит	consulta
запит	peticions
вест	oest
зібрані	recollides
зібрані	recollits
зібрані	compilat
зібрані	reunides
зібрані	reunits
андре	andre
андре	andré
дочки	filles
впливає	afecta
впливає	influències
впливає	impactes
англо	anglo
речення	frase
речення	frases
графік	gràfica
графік	trama
реклама	publicitat
реклама	anuncis
реклама	ads
модифікації	revisions
арт	art
допоміг	ajudat
америка	amèrica
америка	amèrica
черкаси	txerkassi
президенти	president
проблему	problema
кодекс	codex
кодекс	còdex
невідома	desconegut
невідома	desconeguda
енергія	energies
енергія	energia
любові	passions
діаспора	diàspora
гвінеї	guinea
білоруси	bielorussos
виведення	sortida
виведення	inferència
виведення	sortides
давид	david
оркестр	orquestra
святі	sants
нобелівської	nobel
рельєф	socors
рельєф	relleu
призначив	nomenats
поміж	entre
індонезії	indonèsia
вогнем	incendi
вогнем	foc
обласний	regional
обласний	regionals
покращення	millores
покращення	potenciar
хвороб	malalties
явно	òbviament
явно	evidentment
явно	explícitament
читачів	seguidors
мур	moore
мур	mur
угорщині	hongria
іраку	iraq
випустив	desencadenat
парки	parcs
біологічних	biològics
біологічних	biològic
срібла	plata
туристів	turistes
отто	otto
образи	maltractament
образи	abús
образи	baralles
морська	marine
морська	naval
австрійський	austríac
швидкого	rapid
джерсі	jersei
джерсі	jersey
організатор	organitzador
усім	tothom
майно	propietat
майно	possessions
реліз	alliberació
реліз	alliberament
запас	flotant
запас	boia
запас	inventari
бувають	distingit
виявили	descobert
видається	imaginat
мадрид	madrid
лука	luka
лука	luca
здобули	graduat
підполковник	coronel
музикантів	músics
супротивника	assaltant
голоси	votacions
голоси	vots
голоси	veus
втручання	intervencions
втручання	intervenció
жовтий	groc
вина	vi
лікаря	metge
лікаря	doctor
зіткнення	abordatges
композиторів	compositors
способи	maneres
способи	mètodes
баден	baden
бордо	bordeus
бібліотек	biblioteques
орбіти	inclinació
словом	lletrat
словом	paraula
тебе	tu
тебе	vostè
альберт	albert
номери	nombres
номери	números
важливе	important
крок	pas
комедії	comèdia
хребет	interval
хребет	troncal
зразка	mostra
кирило	kirill
кирило	cyril
відповідальності	responsabilitats
найменування	anomenant
носій	mitjans
носій	mitjà
поліція	policia
негайно	immediatament
негайно	immediata
негайно	immediat
скелі	cingles
скелі	cliff
скелі	roques
староста	starosta
адміністратор	admin
адміністратор	administrador
адміністратор	administrador
срібло	plata
біль	dolor
тисячоліття	millennium
колумбії	colòmbia
напряму	directament
творчий	creatius
творчий	creativa
творчий	creative
творчий	creatiu
творчий	creatives
плоди	fruit
плоди	fruita
плоди	fruites
плоди	fruits
троє	ternes
хор	glee
лівий	esquerra
лівий	esquerre
хвилини	minuts
хвилини	minut
човен	vaixell
сто	sto
задній	posterior
звіт	informe
жіноча	femení
жіноча	femella
рядок	línia
рядок	cadena
рядок	fila
рядок	filera
громадянська	civil
двадцять	vint
італійська	italià
акторів	actors
жіночий	femení
жіночий	femella
угода	pacte
угода	reparteix
угода	tracte
угода	acord
африканських	africà
африканських	african
поезія	poesia
чернігівського	txernígov
філії	branques
математика	matemàtica
математика	matemàtiques
математика	matemàtica
математика	mates
математика	matemàtica
знищити	destruir
знищити	indestructible
знищити	exterminar
принца	príncep
принца	prince
керівники	executius
переміщення	movent
переміщення	desplaçaments
переміщення	desplaçament
відчуття	sentiment
візантії	bizanci
здійснено	migrat
знизу	bottom
знизу	fons
запобігання	prevenció
етапу	fase
сигнал	senyal
християнство	cristianisme
знати	coneixent
знати	sabent
готовий	preparats
готовий	preparat
готовий	preparades
викладання	situant
обрання	elegits
обрання	electes
ціна	preu
приймати	acollir
складання	agregació
витрат	despesa
штати	estats
дитина	baby
дитина	nadó
дитина	nen
дитина	infant
постанова	regulació
постанова	reglament
постанова	reglamentació
постанова	decret
боснії	bòsnia
арена	arena
поляки	polonesos
половину	meitat
половину	half
особисті	personals
відновлено	reprès
відновлено	restaurada
відновлено	restaurat
жак	jacques
японські	japonès
хімічна	chemical
хімічна	químic
надають	proveir
надають	aportar
надають	proporcionar
отримані	rebut
отримані	rebé
отримані	rebuda
богослов	teòleg
данія	dinamarca
перспективи	perspectiva
теперішній	presents
теперішній	present
приготування	elaboració
приготування	preparació
ірландія	irlanda
ірландія	bellvís
луганськ	luhansk
перейти	salta
перейти	goto
джонс	jones
джонс	johns
комедія	comèdia
проведені	coadjuvar
буенос	buenos
мішель	michelle
мішель	michel
мішель	michèle
солдати	soldats
освітлення	enllumenat
видавець	editorial
видавець	emissor
допомога	auxili
допомога	ajuda
допомога	ajut
послідовність	seqüència
дуб	quercus
думи	duma
реконструкція	reconstrucció
початкова	inicial
збір	recollint
снд	cei
використати	usa
використати	utilització
використати	ús
пустелі	desert
пустелі	deserts
зведення	resum
ланки	lanka
розклад	horari
розклад	cronologia
карт	cartes
карт	targetes
вояки	soldats
суміші	barreja
птах	ocell
тулузи	toulouse
тулузи	tolosa
називає	convocatòries
називає	trucades
називає	crides
вступу	pertinença
вступу	afiliació
вступу	adhesió
прийняли	acceptada
прийняли	acceptats
прийняли	acceptat
залежність	dependència
залежність	addiccions
залежність	addicció
недоліки	faltes
недоліки	inconvenients
плюс	plus
вирощування	cultiu
вирощування	conreu
хорватія	croàcia
вниз	down
зерна	gra
житлових	residencial
частинами	parts
файли	fitxers
файли	arxius
човнів	embarcacions
човнів	vaixells
човнів	barques
надії	esperances
надії	esperança
данило	daniel
данило	danilo
конфліктів	conflictes
рублів	rubles
наступна	pròxima
наступна	següent
наступна	propera
наступна	next
августа	augusta
кільця	anells
кільця	anelles
слобода	sloboda
топ	top
дитяча	nen
дитяча	infant
глави	capítols
ніна	nina
правопису	ortografia
замінити	reemplaça
замінити	substitueix
концерти	concerts
умовами	termes
умовами	condicions
олімпійська	olympic
олімпійська	olímpic
журналів	troncs
виходячи	assumint
виходячи	suposant
добра	dobra
дозволу	permís
графіки	diagrames
графіки	gràfiques
графіки	gràfics
минуле	passat
сприйняття	percepció
вказують	indicar
євробачення	concurs
євробачення	certamen
літо	estiu
наса	nasa
свідчення	testimoni
посіла	victòries
посіла	guanya
дітьми	nens
дітьми	fills
дітьми	infants
дітьми	nens
татари	tàtars
науковець	científic
подібний	similars
подібний	semblants
подібний	similar
виробник	venedor
виробник	productor
виробник	fabricant
дах	teulada
дах	sostre
вивчає	estudis
західні	western
відвідувачів	visitants
подвійна	doble
згоди	consentiment
жила	vivia
жила	viscut
науковців	científics
передано	superat
слава	slava
слава	glòria
слава	glory
доступні	disponibles
доступні	disponible
коледжі	college
передній	front
напрям	direcció
відсоток	percentatge
відсоток	percentatge
парафії	parròquia
прості	simple
прості	senzill
врятувати	rescat
врятувати	salvament
задоволення	satisfacció
задоволення	plaer
опубліковано	publicat
опубліковано	publicat
множини	plural
розглядати	tractar
розглядати	tracta
китайський	xinès
китайський	xinesos
енциклопедичний	enciclopèdic
укріплення	fortificacions
удмуртія	udmúrtia
дебют	debut
пояснити	expliqui
пояснити	explicar
ґрунт	sòl
герман	hermann
герман	alemany
герман	herman
гітарист	guitarrista
обставин	circumstància
поверх	pis
волинь	volínia
святкування	celebració
колії	gàlib
чорногорії	montenegro
олімпіади	olympic
олімпіади	olímpic
повільно	slow
повільно	lent
повільно	lentament
бойко	boiko
частинки	partícules
частинки	partícula
стівен	esteve
стівен	stephen
стівен	steven
рано	primerenc
китайські	xinès
китайські	xinesos
очки	punts
мен	meng
мен	maine
черв	cuc
музиці	música
подія	incidència
подія	esdeveniment
створюється	generant
хвороба	malaltia
продовжували	continuat
продовжували	continuada
гармата	canó
гармата	pistola
гармата	arma
перенаправлення	reorientar
вартості	rang
стандарт	estàndard
консул	cònsol
авіація	aviació
зникнення	desaparició
зникнення	extinció
севастополь	sebastòpol
складні	ansiosa
складні	complexes
складні	complex
місія	missió
геологія	geologia
синій	blau
фахівець	professional
фахівець	professionals
гміна	gmina
нації	nacionalitat
нації	nació
нації	nacionalitats
зовнішня	externs
зовнішня	extern
зовнішня	externa
передача	transmetent
передача	cometre
передача	publica
передача	comet
грец	graetz
бібліотеку	biblioteca
пропозиція	ofrena
пропозиція	oferta
пропозиція	proposició
пропозиція	suggeriment
пропозиція	proposta
адміністративні	administratiu
адміністративні	administratius
єпархія	eparquia
очищення	neteja
вірш	poema
вірш	vers
юрист	jurista
юрист	advocat
суміш	barreja
ставки	apostes
ставки	apostes
ставки	apostant
прийом	admetent
прийом	recepció
шрі	sri
френк	frank
рейху	reich
оренду	lloguer
оренду	renda
збору	adquisició
залишилося	restant
залишилося	restants
художня	art
несподівано	inesperadament
препарат	formulació
заборонено	prohibit
заборонено	prohibit
заборонено	denegat
заборонено	denegada
мислення	pensant
цивілізації	civilització
вбити	kill
вбити	mata
парі	aposta
тестування	provant
тестування	assaig
тестування	proves
сліди	sender
сліди	trail
сліди	rastre
сліди	vies
сліди	peces
сліди	pistes
сліди	traces
сліди	senders
печери	coves
печери	cavernes
ганс	hans
дитинство	infància
дитинство	infantesa
вузол	node
вузол	parell
вузол	màquina
вузол	nus
перебуваючи	quedant
норвегія	noruega
додатковий	complementària
додатковий	complementaris
додатковий	complementàries
додатковий	complementari
додатковий	opcionals
додатковий	facultatius
додатковий	opcional
додатковий	facultatiu
додатковий	avançat
додатковий	avançada
додатковий	advanced
додатковий	extra
колонія	colònia
королі	kings
королі	reis
рухи	moviments
катастрофи	catàstrofe
катастрофи	catàstrofes
катастрофи	desastres
обробка	tramitació
обробка	maneig
обробка	tramitació
обробка	processament
зробила	fetes
зробила	feta
верховна	verkhovna
тролейбус	troleibús
горького	gorki
леся	lèssia
культурні	cultural
культурні	culturals
культурні	cultivada
міфологія	mitologia
дійсний	vàlida
дійсний	vàlid
арк	arc
зареєстровано	registrat
зареєстровано	inscrits
майдан	rotonda
колеса	rodes
вірменська	armeni
збільшується	increments
збільшується	augments
товари	mercaderies
товари	béns
виконати	realitzen
виконати	realitzar
виконати	executa
виконати	executa
виконати	córrer
кіл	cercles
художні	artístic
художні	artística
художні	artístics
календар	calendari
пошуки	cerques
розділи	seccions
розділи	capítols
дошки	tauler
дошки	junta
поетів	poetes
увага	atenció
увага	avís
увага	advertència
прапори	banderes
прапори	indicadors
спробу	intent
діви	virginis
чорне	black
чорне	negre
перенесення	transmissió
перенесення	transferències
перенесення	trasllats
перенесення	transmissió
перенесення	transmetre
перенесення	traspàs
перенесення	transferència
перенесення	trasllat
спільнота	grup
