در	porta
خشنود	satisfet
خشنود	satisfets
خشنود	content
موساد	mossad
ژو	zhu
ژو	zhou
کرول	carol
کرول	carroll
میلا	mila
کمپبل	campbell
گلوبال	global
گلوبال	globals
ویلم	willem
ویرانگر	destructor
تریبون	tribune
تریبون	tribú
التون	elton
التون	alton
کشیم	cabussó
کشیم	grebe
همای	ensemble
بافتهای	teixit
لئونید	leonid
پرسرعت	subscripcions
منچوری	manchurian
منچوری	manxúria
تابو	tabú
فوندا	fonda
حامله	embarassada
حامله	embarassades
افسون	encanteri
افسون	encant
موتورسواری	genet
موتورسواری	rider
نامربوط	irrellevant
نیلسن	nielsen
پاپیروس	papir
گرانبها	precious
گرانبها	inestimable
طعنه	sarcasme
طعنه	ironia
آراگورن	àragorn
بسازم	construir
کولا	cola
توره	touré
میلیونر	milionaris
میلیونر	milionari
یوکاتان	yucatan
بدنام	notori
بدنام	infame
جهل	ignorància
ابتکاری	enginyós
پلید	impur
مرزیساید	merseyside
ریگا	riga
درانی	durrani
برنولی	bernoulli
پالت	paleta
پالت	palets
پالت	paletes
کلاهبرداری	frau
کلاهبرداری	fraus
کلاهبرداری	estafa
انی	ani
ریحان	basili
ریحان	basil
ریحان	alfàbrega
السا	elsa
هس	hess
لنکران	lenkoran
ژئوفیزیک	geofísica
تنفر	odi
روشها	procediments
بوگاتی	bugatti
هاوکر	hawker
تاتارستان	tatarstan
کتابفروشی	llibreria
لون	leuven
لون	lone
کرامر	cramer
کرامر	kramer
آرواره	mandíbula
پنل	panell
پنل	plafó
کیج	gàbia
منیر	munir
رابرتسون	robertson
ابوحنیفه	hanifa
شهود	intuïció
وینر	wiener
آئینه	mirall
پرستشگاه	sinagoga
پرستشگاه	temple
اگزیستانسیالیسم	existencialisme
مونتری	monterrey
کمپل	campbell
بخوان	llegit
بخوان	llegir
بابیان	babis
مخملی	vellut
مخملی	velvet
الینا	elena
اربابان	masters
اربابان	amos
برگزیدن	seleccioneu
برگزیدن	selecciona
مارسلو	marcelo
وایزمن	wiseman
چایکوفسکی	txaikovski
آردن	arden
طمع	bun
طمع	cobdícia
طمع	avarícia
پارازیت	jamming
پارازیت	interferència
خوشبخت	feliç
روپیه	rupies
روپیه	rupia
فالون	falun
متنفر	odiat
متنفر	odiava
متنفر	odi
شاختار	shakhtar
اوچ	uch
کلفت	gruix
کلفت	gruixut
بشکند	break
بشکند	descans
بشکند	descansos
پگاسوس	pegasi
ایرن	irene
قوش	hawk
جاکارتا	jakarta
مونستر	münster
مونستر	munster
انباشت	acumulació
اسکادران	esquadró
اسکورت	escorta
کاکا	kaka
خوشایند	pleasant
خوشایند	plaent
باستانشناسی	arqueològic
باستانشناسی	arqueologia
اشتاین	stein
بتل	batalla
بودیسم	feudalisme
مبلمان	mobles
مبلمان	mobiliari
مبلمان	moble
آرایشگر	barber
آرایشگر	estilista
آرایشگر	perruqueria
آرایشگر	perruquera
آرایشگر	perruquer
فولام	fulham
ایثار	altruisme
میخواهد	desitjos
تامارا	tamara
کینزی	kinsey
زتا	zeta
کاور	portada
کاور	caràtula
کاگوشیما	kagoshima
کاپا	kappa
دلسرد	desanimat
آلبالو	cirera
آلبالو	cherry
هوبرت	hobart
هوبرت	hubert
میشیما	mishima
لکسوس	lexus
نیژنی	nijni
رور	ruhr
ولیکو	veliko
تونلی	túnel
بارزی	baresi
بوخوم	bochum
اوپل	opel
موازنه	balanç
موازنه	saldo
موازنه	equilibri
دربارۀ	about
افسرده	depressiu
نیکیتا	nikita
لام	lahm
اثربخشی	eficàcia
اثربخشی	efectivitat
اثربخشی	eficàcia
دیتر	dieter
باچان	bachchan
هماتیت	hematites
ثواب	recompenses
ثواب	premia
آلخاندرو	alejandro
سنگها	pedres
سنگها	roques
تروی	troy
تروی	troia
تکنو	tecno
تکنو	techno
رقابتها	competició
رقابتها	competència
اولدهام	oldham
چتری	paraigua
چتری	paraigües
دبورا	deborah
تاور	torre
تاور	tower
ژاکلین	jacqueline
پرنسیپ	príncipe
چمنی	herba
آرک	ark
کارلا	karla
یکنواختی	monotonia
المر	elmer
آلپاین	alpí
استوکس	stokes
جوانا	joanna
نایروبی	nairobi
شمعون	chamoun
ماتیو	matthew
ماتیو	mateu
ماتیو	mathieu
کنکورد	concorde
برگمن	bergman
کاراکاس	caracas
جرثقیل	grua
کوشا	diligent
سروری	protector
سروری	protectora
مارکی	marquis
تاری	opacitat
شوماخر	schumacher
خیاطی	costura
خیاطی	cosir
تقلبی	fals
تقلبی	fake
نیرنگ	trama
یادی	menció
پایی	peus
شلوغی	multitud
هاپمن	hopman
کلودیو	claudio
هارالد	harald
کارپنتر	fuster
فلو	flo
تلگرام	telegrama
فلین	flynn
گدازه	lava
خاورشناس	orientalistes
سونورا	sonora
آلانیا	alanya
صهیونیستی	sionista
یدک	remolc
یدک	tràiler
لیورنو	liorna
کورنوال	cornualla
نارا	nara
دیابتی	retinopatia
اردوغان	erdoğan
کارآموزی	pràctiques
کارآموزی	suplència
چپل	capella
شاهدی	testimoni
فلیکر	flickr
درختچه	arbustiva
متعصب	fanàtica
متعصب	fanàtic
لئونیداس	leònides
تیزی	sharp
تیزی	sostingut
تیزی	nitidesa
گریفین	griffin
عربها	arab
سرک	envaint
مبتکر	enginyós
مرکل	merkel
لانکا	lanka
تهدیدهای	amenaces
جیان	gian
نیوآرک	newark
یبوست	restrenyiment
گوادالاخارا	guadalajara
سومر	sommer
پالادیم	palladium
تلخی	amarg
تلخی	amarga
تلخی	amargor
کارتریج	cartutxos
کارتریج	cartutx
آگیلرا	aguilera
تبهکار	criminal
تبهکار	penals
تبهکار	penal
ضامن	aver
ضامن	garant
ضامن	commuta
ضامن	garantia
شنوندگان	oients
آیلین	eileen
زرگر	goldsmith
مزد	salaris
حیره	hira
بارنزلی	barnsley
مقید	condicionats
معجون	poció
معجون	còctel
هیملر	himmler
تال	tal
کشمش	panses
کشمش	pansa
سوپرنچرال	sobrenatural
آلومینیومی	floret
آلومینیومی	làmina
جریر	jarir
سوبارو	subaru
شپش	polls
شیمیزو	shimizu
آسیموف	asimov
آدریانو	adriano
پالئوسن	paleocè
طوفانی	bufa
صنعتگران	artesans
صنعتگران	artesanes
پیشفرض	predeterminat
ملویل	melville
گروهان	companyia
گروهان	empresa
هانسن	hanson
هانسن	hansen
گراس	grassa
گوشواره	arracada
گوشواره	pendents
گوشواره	arracades
سیدلی	siddeley
آرنج	colze
آرنج	colzes
پاندا	panda
تاندون	tendó
دستیاران	ajudants
دستیاران	assistents
داکا	dhaka
یورکشر	yorkshire
دلبر	bèstia
بحثهای	discussions
بحثهای	debats
خزنده	rèptil
بارنت	barnett
بارنت	barnet
دقایقی	minuts
الرشید	budistes
قطرات	beads
کاندیداهای	candidats
کاندیداهای	candidates
کاندیداهای	aspirants
گنکور	goncourt
اتاقهای	habitacions
اتاقهای	sales
انزوا	aïllament
انزوا	reclòs
لچه	lecce
توهینی	ofenses
اکسیداسیون	oxidació
تیمز	thames
ریکو	rico
ریکو	ricoh
اولگا	olga
فست	fest
مسافرین	viatgers
مسافرین	passatgers
جویدن	mastegar
جویدن	mastegar
گروو	grove
گروو	olivar
تاکاشی	takeshi
مرسین	mersin
متمدن	civilitzada
باروز	burroughs
مریض	malalts
مریض	malalt
افتادگی	discapacitat
افتادگی	invalidesa
افتادگی	pòlip
کانینگهام	cunningham
کروماتوگرافی	cromatografia
والژان	valjean
جیجاق	jay
تسمه	corretja
جرد	jared
کفتار	hiena
مارکوف	màrkov
تضمینی	garantit
تضمینی	garantida
تضمینی	garantia
انیس	anís
انیس	anis
ایباراکی	ibaraki
زون	zona
روانشناختی	psicològic
روانشناختی	psicològica
دیکسی	dixie
کایزرسلاوترن	kaiserslautern
هیزم	llenya
ارتعاش	vibracions
ارتعاش	vibració
تدی	teddy
انگلیکان	anglicanisme
رگبار	dutxa
رگبار	ruixats
رگبار	dutxes
فیش	peixos
فیش	peix
بازپرداخت	prestatari
برزخ	purgatori
رکاب	pedal
پلازا	plaça
انضباط	disciplina
پیله	capoll
ابتلای	avancen
پرشین	persa
استریل	estèrils
استریل	estèril
اپسیلون	èpsilon
رودستر	roadster
شوره	caspa
شوره	salada
شوره	salat
سالواتوره	salvatore
استیونس	stevens
هاگ	espores
هاگ	spore
هاگ	hogg
هاگ	haag
نائورو	nauru
لیندون	lyndon
چیانگ	chiang
وخامت	dire
بالیوود	bollywood
کروات	empat
کروات	corbata
کروات	croat
کروات	croata
ساترلند	sutherland
براندو	brando
کوب	cob
کلودیا	claudia
فراخورشیدی	extrasolar
تماشاخانه	opera
تماشاخانه	òpera
تماشاخانه	amfiteatre
راینر	rainer
والرین	valerian
بندرت	rarament
کوکائین	cocaïna
کاکی	kaki
لاذقیه	latakia
دوپامین	dopamina
هاردکور	hardcore
مساوات	igualtat
وحشیانه	brutal
قیفاووس	cephei
مشتی	grapat
چاقوی	ganivet
کتابچه	fullet
کلارینت	clarinet
جنگیدن	lluitant
تراس	terrassa
هپبورن	hepburn
وینتر	hivern
پولانسکی	polanski
گوژپشت	geperut
وزغ	gripau
زیگفرید	sigurd
زیگفرید	siegfried
گیگاهرتز	ghz
آبراه	waterway
ملزومات	essentials
روور	rover
کانگوروی	cangur
گلاسترشر	gloucestershire
عمداً	intencionadament
آمبولانس	ambulància
زراعتی	agrícola
مانا	mana
دلسوز	licitació
دلسوز	tendra
دلسوز	compassiu
گناهکار	culpable
گناهکار	pecador
نویی	nuit
ارضا	satisfer
ارضا	orgasme
فالکون	falcon
فالکون	falcó
فالکون	falcone
فاخته	une
فاخته	naevia
مورنو	moreno
خواهرزاده	nebot
گورکی	gorki
ناپایداری	inestabilitat
تایگر	tiger
تایگر	tigre
کارد	coberts
کارد	ganivet
زیرشاخه	subfílum
قبطی	copte
نوترینو	neutrí
متز	metz
فعالانه	activament
برکشر	berkshire
مجسم	personificada
میگوئل	miguel
نوکلئیک	nucleic
تیرگی	foscor
تیرگی	tenebres
تیرگی	desenfocament
تیرگی	blur
جس	jess
لوند	coquette
لوند	lund
کارتهای	cartes
کارتهای	targetes
سطل	galleda
سطل	cubeta
ترافیکی	trànsit
ترافیکی	tràfic
دیکشنری	diccionari
باتلاق	pantà
فار	farr
نمسیس	nèmesi
کویل	bobina
کویل	coyle
توبینگن	tübingen
پاچه	vergonyós
بلشویک	bolxevic
شیمس	sheamus
تاس	tus
تاس	daus
کلمبیایی	colombiana
ریورا	rivera
شیدایی	mania
مزدوران	mercenaris
ونگ	wong
ونگ	wang
ونگ	vang
مفتی	mufti
یاماگوچی	yamaguchi
خوابیدن	dormint
ساتو	sato
قارص	kars
باریم	bari
هنک	hank
لانچیا	lancia
دلال	broker
سمیر	samir
خبرنامه	butlletí
خبرنامه	newsletter
عابدی	abdi
واری	warri
عنان	annan
پالی	polly
اسپایک	espiga
بلاغت	retòrica
آپارات	projectors
کانالهای	canals
میریام	míriam
میریام	miriam
مرمره	màrmara
مکاشفه	revelació
مکاشفه	apocalipsi
گونزالس	gonzález
گونزالس	gonzales
آدریانا	adriana
آدریانا	adrienne
انیگما	enigma
دایم	permanent
دایم	permanents
لوزون	luzon
کوماموتو	kumamoto
یوگنی	ievgueni
شئ	objecte
گرفتاری	implicació
ستونهای	columnes
دامان	daman
سوئیت	suite
هوابرد	aerotransportada
سلتیکس	celtics
خردل	mostassa
گناهی	pecat
استورم	tempesta
فرورفتگی	depressió
چمدان	equipatges
چمدان	equipatge
چمدان	maleta
کالوین	calvin
افرا	maple
گرترود	gertrude
گرترود	gertrudis
کانلی	connelly
نیروهایی	forces
سرکیس	sarkis
مارادونا	maradona
احساساتی	emocional
احساساتی	apassionat
احساساتی	apassionada
احساساتی	sentimental
احساساتی	sentiments
کیپور	kippur
دانتون	downton
دانتون	danton
جایگشت	permutació
ایون	eun
یادبودی	commemoratives
یادبودی	commemorativa
یادبودی	commemoratius
موعظه	sermons
موعظه	predicant
موعظه	sermó
بیگلربیگی	beglerbegi
کادمیم	cadmi
آلبرشت	albrecht
ضربت	swat
لورنتس	lorenz
لینا	lina
فیده	fide
ویوین	vivien
پوتسدام	potsdam
کانر	conner
کانر	connor
سالت	salt
سالت	sal
هیپنوتیزم	hipnosi
هیپنوتیزم	hipnòtic
هیپنوتیزم	hypnotize
پیوتر	piotr
هکر	hacker
گریفیث	griffith
منقبض	encongir
اجدادی	ancestral
اجدادی	folklore
کاتالیزور	catalitzador
راکول	rockwell
دویسبورگ	duisburg
سلم	salem
جیانگ	jiang
واژن	vagina
حصاری	tanca
آرنو	arno
وتر	hipotenusa
وتر	wetter
آشپز	chef
آشپز	xef
آشپز	cook
آشپز	cuiner
رمبو	rambo
استوری	storybrooke
استوری	estatges
اگنس	agnès
اگنس	agnes
پاییزی	tardor
فلامنکو	flamenc
براندون	brandon
حاجیان	pelegrins
تفحص	bestial
مود	mod
نقیض	contradictòries
نقیض	contradictori
نقیض	contradictoris
پیاژه	piaget
آگوستو	augusto
نووا	nova
لخ	lech
فاخر	catifes
مکران	makran
ارادی	intencionada
دولومیت	dolomita
هانگول	hangul
دودکش	xemeneies
دودکش	xemeneia
توتون	tabac
ویکرز	vickers
یواخیم	joachim
کارلتون	carlton
سیسکو	cisco
ماههای	mesos
لوسیل	lucille
آنفلوآنزا	grip
همزمانی	sincronia
ترند	tendència
چسباندن	enganxa
کریشنا	krishna
حنجره	laringe
شراره	flama
نجار	fuster
خولیو	julio
پوئبلا	puebla
آلونسو	alonso
وسلی	wesley
فورستر	forster
فوجیان	fujian
هارلم	harlem
ویلای	villa
رامان	raman
آوار	plega
آوار	esfondrament
هرشل	hershel
هرشل	herschel
برنتفورد	brentford
کسیدی	cassidy
کرجی	iots
کرجی	gavarra
کرجی	gabarra
نورت	norte
هانتینگتون	huntington
جوردن	jordà
جوردن	jordània
یاسمین	yasmine
یاسمین	jasmin
یاسمین	yasmin
براتیسلاوا	bratislava
ماس	mas
ماس	molsa
ماس	moss
سونیک	sonic
فعالیتها	activitats
فعالیتها	activitat
کپک	motllo
کپک	motlle
مورتون	morton
پژواک	ecos
پژواک	eco
پژواک	ressó
پژواک	echo
ارنستو	ernesto
هاوکینز	hawkins
مونوکسید	monòxid
جولیارد	juilliard
جیانگسو	jiangsu
ریا	rea
بلای	calamitat
بلای	bly
بلای	béla
هالیوودی	hollywood
حضار	públic
حضار	audiència
حضار	assiduïtat
ویلنیوس	vílnius
ملتی	comunitat
ملتی	nació
آنجلیکا	angelica
ریمان	riemann
دورن	duran
پیچک	ivy
دوان	dewan
آلوین	alvin
حیله	truc
حیله	engany
توکان	ambiguus
الشتر	elster
مشاجره	confrontació
خفگی	estrangulació
خفگی	asfíxia
خفگی	penjant
تلما	thelma
دعایی	precs
دعایی	preguem
سلوکوس	seleuc
میندانائو	mindanao
عروج	ascensió
عروج	ascens
عروج	ascendent
بمیرد	die
بمیرد	morir
بمیرد	mor
ویلیامسون	williamson
غنچه	bud
اولسن	olsen
پرخاشگری	agressiu
پرخاشگری	agressió
هورنت	xana
اندونزیایی	indonesi
بانکو	banco
پتروناس	petronas
دوده	fum
دوده	sutge
دارت	dards
دارت	dard
عقلانیت	racionalitat
رسولی	apòstol
رسولی	missatger
رسولی	messenger
فرما	fermat
فیدل	fidel
استپ	estepa
پوشه	carpeta
فرغانه	fergana
میراثی	llegat
میراثی	herència
نانجینگ	nanquín
میسی	missi
میسی	missy
آلساندریا	alessandria
نصیحت	assessorament
کرافورد	crawford
هت	het
پیسه	pied
رنی	renee
رنی	renée
نانی	nani
دهستانهای	municipis
دهستانهای	ajuntaments
همدلی	empatia
رزی	rosie
سوون	suwon
رزیتا	rosita
قاچاقچیان	contrabandistes
ویلتشر	wiltshire
کرند	sorda
کرند	sords
نمازخانه	capella
یولیا	iúlia
کالینینگراد	kaliningrad
جنسن	jensen
ویرا	vieira
یادگاران	deathly
یادگاران	hallows
اساسا	principalment
اساسا	bàsicament
آراد	arad
تیرانا	tirana
مهریه	dot
بندرانزلی	anzali
اورلئان	orleans
اورلئان	orleans
مارو	maru
آلیستر	aleister
شاتر	activador
بوگوتا	bogotà
استروژن	estrògens
میگرن	migranya
گراتس	graz
بوکسور	boxejador
موتورولا	motorola
آمون	amon
آمون	amon
سیفی	sith
بیسیم	ràdio
بیسیم	radio
ژست	suposen
ژست	plantejant
ژست	gest
آنگلا	àngela
آنگلا	angela
رخنه	incompliment
آریس	aris
آریس	arias
آیور	iver
فائزه	faiz
عسکر	askar
مورا	mora
تلکام	telecom
بیسموت	bismut
دارتموث	dartmouth
آیرین	irene
تکنیکهای	tècniques
اولسان	ulsan
فلچر	fletcher
اغاز	iniciació
کراسنویارسک	krasnoiarsk
فداکاری	dedicatòria
فداکاری	dedicació
فداکاری	sacrifici
جاکوب	jacob
روبل	rubles
کینتانا	quintana
تفریحات	recreació
تفریحات	esbarjo
تفریحات	oci
تفریحات	entreteniment
تفریحات	entertainment
کرامول	cromwell
بورژوازی	burgesia
فولی	foley
پطرس	peter
پطرس	pere
ماریانا	marianna
ماریانا	mariana
توربوفن	turbofan
حرا	manglar
سومریان	sumer
توسکا	tosca
پرتگاه	cliff
پسکارا	pescara
کانوی	conway
فیلوژنتیک	filogenètic
ماسیمو	massimo
تووالو	tuvalu
بُعد	dimensió
درنای	grua
مونث	femení
مونث	femella
هریت	harriet
گیانگ	giang
مهارتهای	aptituds
مهارتهای	habilitats
مهارتهای	competències
استرانسیم	estronci
استلا	stella
کچل	calvo
فاس	fez
پوزیترون	positró
گوریون	gurion
معیشت	subsistència
ویلیج	poble
ویلیج	aldea
افشاگری	divulgació
برونی	brunel
پراویدنس	providence
پراویدنس	providència
داکتر	docter
داکتر	metge
داکتر	doctor
چشمک	ullet
چشمک	twinkle
چشمک	parpelleig
باستر	buster
اونس	xic
اونس	evans
هیروشی	hiroshi
سالونیک	tessalònica
تیانجین	tianjin
لاگوس	lagos
نگهداشتن	mantenint
خجالت	avergonyida
خجالت	avergonyit
خجالت	avergonyit
خجالت	vergonya
پز	bullit
مایکلز	michaels
انگلس	engels
بادغیس	badghis
نظافت	neteja
مزدور	mercenari
سندرز	sanders
کوش	kush
غیراخلاقی	immoral
شورت	calçons
شورت	calces
نم	nam
شبهای	nits
بینگ	bing
بدهکار	devia
بدهکار	deutor
پلنگی	lleopard
نعیم	naim
صلب	rígid
صلب	rígids
ناگازاکی	nagasaki
سرآیند	capçalera
کراسوس	cras
آنت	annette
شوکه	xoc
نجاری	fusteria
بورگاس	burgas
بازیافتی	reciclats
قرا	gora
فوج	destacament
فوج	despreniment
تاناکا	tanaka
مسلک	secta
ساندرز	sanders
ساندرز	saunders
بطنی	abdominal
شیلر	schiller
هیدروکربن	insaturat
ایسوس	asus
گونگ	gong
پویش	quest
پویش	exploració
پویش	escaneig
بسپار	polímer
خطابه	sermó
جند	jund
آندو	ando
دریاسالار	almirall
سانتر	santer
گاراژ	garatge
باغبان	jardiner
سارگون	sargon
فورمن	capatàs
بازآرایی	reordenació
بانکها	banks
بانکها	bancs
واکسیناسیون	vacunació
هیدرید	hidrur
سروانتس	cervantes
نوبوناگا	nobunaga
بیبی	bibi
بیبی	queen
بیبی	reina
فیزیکدانان	físics
یاش	yash
هرا	hera
آمیتاب	amitabh
خارا	jara
خارا	granit
دایموند	diamond
دایموند	diamant
سرگی	sergi
لووف	lviv
جرسی	jersei
جرسی	jersey
یونیسف	unicef
تفاوتهای	diferències
پرداختی	pagament
اتهاماتی	càrrecs
اتهاماتی	acusacions
خزه	molsa
خزه	moss
حلبی	tin
حلبی	llauna
عمامه	turbant
چرخاندن	pivot
چرخاندن	girar
چرخاندن	gira
ولتر	voltaire
ایتن	ethan
فاوست	faust
کربلای	karbala
فراصوت	ultrasònica
ووشو	wushu
ایرکوتسک	irkutsk
هوهانس	hovhannes
جانسن	johnson
چزنا	cesena
پیاچنزا	piacenza
آشنایان	coneguts
گاری	arba
گاری	carro
تراکنش	transacció
لاگرانژ	lagrange
گوتلاند	gotland
چار	char
عطارد	mercuri
عطارد	mercury
یورونیوز	euronews
کوبیسم	cubisme
اودر	oder
کلیتون	clayton
افعی	escurçó
گلس	vidre
ترکها	turcs
رمانتیسم	romanticisme
هیتاچی	hitachi
مخروبه	ruïnós
اراکی	araki
درجا	situ
نیکولو	niccolò
برنو	brno
مترسک	espantaocells
معجزات	miracles
سلتاویگو	vigo
نوولو	novello
پازل	trencaclosques
بقراط	hipòcrates
صادرکننده	exportador
صادرکننده	emissor
آلبانیایی	albanesa
مسرشمیت	messerschmitt
برشت	brecht
شایعاتی	rumors
مطالبه	reivindicació
مطالبه	reclamació
مطالبه	demanda
مکبث	macbeth
هیدرو	hydro
سایرس	cyrus
پاچینو	pacino
سیگل	siegel
لوبلین	lublin
ترفیع	promogut
ترفیع	promogudes
ترفیع	promoguts
ترفیع	promoció
ترفیع	promoguin
بریک	maó
هایلند	highland
هاجر	hagar
عصای	personal
نمایم	contractistes
قالیچه	catifa
شرکا	socis
شرکا	associats
وصلت	aliança
پرمین	permià
ایثارگران	veterans
کارتل	cartel
پاشلک	becadell
ببری	tiger
ببری	tigre
لیندزی	lindsey
سزاوار	merèixer
سزاوار	mereixen
استواری	ferm
پرقدرت	poderós
پرقدرت	poderosos
پرقدرت	potent
پرقدرت	poderosa
پرقدرت	poderoses
جوکر	jòquer
کلاسی	classe
جولیو	julio
جولیو	giulio
یوکو	yoko
سالنی	indoor
ایری	airy
وستوک	vostok
سیکس	sis
سیکس	six
لوتار	lothar
هولی	holly
هولی	holi
ساگا	saga
لباسهای	robes
لباسهای	roba
استتار	camuflatge
روآن	rowan
بوق	bip
بوق	banya
بوق	horn
زیرگروه	subgrup
دارفور	darfur
کارنو	carnot
سرداب	cripta
سرداب	celler
چندضلعی	poligonal
چندضلعی	polígon
بزاق	saliva
تالبوت	talbot
آندر	ander
پارتو	pareto
آرال	aral
بیهار	behar
بیهار	bihar
تاهیتی	tahitià
تاهیتی	tahiti
سیلان	ceylon
مانیا	mania
مکاتبه	correspondència
مکاتبه	comunicació
نسوز	amiant
مداخلات	intervencions
اراسموس	erasmus
کاک	kak
ولتا	volta
کلورادو	colorado
خمر	khmer
داریو	dario
تانگو	tango
فنگ	feng
فنگ	fang
فجایع	calamitats
فجایع	catàstrofes
فجایع	desastres
غضب	colera
گردباد	tornado
گردباد	huracà
گردباد	baldufa
سالخورده	envellit
دسر	postres
دسر	aperitius
دسر	postres
آلفونس	alphonse
بالو	bolu
کارتلی	kartli
سیواس	sivas
اتوره	ettore
سیناترا	sinatra
کوراسائو	curacao
پواسون	poisson
تولا	tula
سیلویو	silvio
رنگدانه	pigment
فرنک	frank
قاتلین	assassins
نواقص	exterminar
نعناع	menta
بیشمار	innombrables
پچ	pegat
پچ	pedaç
پچ	patch
تترا	tetra
کارور	carver
توجیهی	justificable
گرامپوس	grampus
آژیر	sirenes
آژیر	sirena
بلومبرگ	bloomberg
دکان	boutique
جه	jae
صمیمیت	comunió
صمیمیت	devoció
ارشمیدس	arquímedes
شینجوکو	shinjuku
رخت	bugaderia
افسونگر	mag
حفاظ	escut
بچگی	infància
بچگی	infantesa
وکلا	advocats
بحری	bahari
لیمونیت	limonita
پالاوان	palawan
جیا	jia
موها	pèl
موها	cabells
فیبا	fiba
هیمن	heyman
نتانیاهو	netanyahu
کلمن	coleman
درن	darren
انزال	ejaculació
روزن	rosen
کاسل	kassel
ساراواک	sarawak
اهنگ	cançó
اهنگ	song
ویچنزا	vicenza
دریفوس	dreyfus
تاچر	thatcher
بهلول	bohol
اعاده	rehabilitació
کوهها	muntanyes
معیوب	defectuoses
کودی	cody
سومو	sumo
اسکنر	escàner
بوث	booth
بوث	caseta
برادرها	germans
گلدبرگ	goldberg
مستحق	merèixer
مستحق	mereixen
مستحق	mereixedores
فرانکنشتاین	frankenstein
نیکس	nix
نیکس	knicks
دارائی	actius
کوفته	mandonguilla
کوفته	mandonguilles
وینیپگ	winnipeg
حبشه	etiòpia
برندا	brenda
قشری	cortical
قرنطینه	quarantena
نلی	nelly
نلی	nellie
ایروین	irwin
ایروین	irvine
جنا	jenna
گرافیت	grafit
کورس	chorus
هوپر	hooper
شمش	bullion
ماینتس	magúncia
میو	miau
میو	mew
میو	miu
میو	mio
زیرو	zero
اج	vora
اج	edge
پیشخدمت	cambrera
اهداء	dedicatòria
اهداء	dedicació
اهداء	donació
وفق	adaptant
وفق	adaptar
آلتمن	altman
رادنی	rodney
دیس	diss
فاینمن	feynman
انگیزش	motivació
انگیزش	motius
آدریاتیک	adriatic
التو	alto
فلورنس	florence
فلورنس	florència
تیفانی	tiffany
جر	jer
پوزنان	poznań
پاد	pod
نویمان	neumann
اسکانیا	scania
دزموند	desmond
ریدلی	ridley
بریان	bryan
کارلی	carly
رناتو	renato
موریا	moria
لومیا	lumia
ناامنی	inseguretat
ایس	as
ایس	ace
خلدون	khaldun
بصیرت	perspicàcia
بصیرت	visió
بصیرت	anàlisis
دولتها	governs
یاماها	yamaha
ماگدبورگ	magdeburg
شارلمانی	carlemany
هایکو	haiku
دهن	desembocadura
دهن	boca
کبریت	mistos
کبریت	partits
کبریت	coincidències
کبریت	coincideix
کبریت	coincidència
یکتاپرستی	monoteisme
مندز	mendes
مسواک	raspallat
مسواک	raspalls
انشاء	composició
الفمن	elfman
سرپوش	tapa
دروغگو	mentidera
دروغگو	mentider
آستریکس	astèrix
وینیل	vinil
مافی	maffei
تریر	terrier
عاقل	sane
سما	sema
لنفوم	limfoma
کنست	kenésset
کارین	karin
استیفن	stefan
سیس	germaneta
سیس	cei
واکه	vocal
مام	mam
تیتو	tito
لوون	levon
کوبایاشی	kobayashi
دامبلدور	dumbledore
نوریس	norris
الکسیس	alexis
گاهشمار	cronologia
سانتانا	santana
تراجنسیتی	transsexual
وارطان	vartan
براد	brad
ابلق	pied
زیره	comí
تایوانی	taiwanès
خرمایی	palm
وارسی	verifica
وارسی	verificació
وارسی	obtenció
وارسی	verificació
پویای	dinàmic
پویای	dinàmica
زیمباوه	zimbabwe
سابین	sabine
لوتریانیسم	luteranisme
تبارشناسی	genealogia
سازدهنی	harmònica
تیلر	taylor
اولیس	ulisses
الگول	algol
دابل	doble
آلوارو	álvaro
آلوارو	alvaro
یول	yule
یول	yul
وستون	weston
بورسا	bursa
سیندی	cindy
توله	cadells
تیاگو	tiago
تیاگو	thiago
تکالیف	tasques
صنعتگر	artesana
صنعتگر	artesà
ملکوت	governança
هیروگلیف	jeroglífic
تماشاچی	espectador
نکروز	necrosi
چوپرا	chopra
واینستین	weinstein
نوردیک	nòrdic
نوردیک	nordic
مالکین	malkin
تانیا	tanya
تانیا	tania
فینالیست	finalista
آبسه	abscés
کیوی	kiwi
أبی	abi
ساندرو	sandro
معبر	ferry
معبر	transbordador
معبر	ferri
برازیلیا	brasília
مجموعۀ	recollida
خمیس	khamis
عباد	abbad
گویشهای	là
رهنورد	merescut
رهنورد	mereixia
رهنورد	mereixien
تیرا	tierra
میکده	taverna
میکده	pub
خرگوشی	conill
کارآمدی	funcionalitat
ویتگنشتاین	wittgenstein
لارسن	larson
لارسن	larsen
کاما	kama
کاما	coma
کاما	comas
کاما	comes
بث	beth
ساینتولوژی	cienciologia
بانیان	bunyan
دماغ	nas
دیوانگی	bogeria
دیوانگی	madness
حدادی	haddadi
کنستانتیوس	constanci
سبو	cebu
کالو	kalu
ریوکیو	ryukyu
دایک	dike
دایک	dyke
مونک	munch
مخچه	cerebel
مرتد	heretic
مرتد	renegat
مرتد	apòstata
تاگور	tagore
برونینگ	browning
آجی	aji
روهان	rohan
پشتکار	perseverança
پشتکار	constància
پشتکار	diligència
پشتکار	assiduïtat
رومل	rommel
شاره	fluid
دراگون	drac
جیانی	gianni
لیگوریا	liguria
سیریوس	sírius
سیریوس	sirius
مصیبت	desastre
شرانت	charente
بورگ	borg
