ngc	புபொப
young	இளம்
young	இளமையாக
kosovo	கொசோவோ
bakterije	பாக்டீரியா
interesa	ஆர்வங்கள்
parova	ஜோடிகள்
danski	டேனிஷ்
danski	டானிஷ்
metra	மீட்டர்
književni	இலக்கிய
vezan	பிணைப்பு
znao	தெரியும்
muhammed	முஹம்மது
valuta	பணம்
valuta	நாணயம்
disk	வட்டு
zaštita	பாதுகாப்பு
zaštita	பாதுகாவலர்
nezavisna	சுதந்திர
scott	ஸ்காட்
oblike	படிவங்கள்
kraljevska	றோயல்
kraljevska	ராயல்
glavno	பிரதான
glavno	முதன்மை
glavno	முக்கிய
kalcij	கால்சியம்
zamjena	இடமாற்றம்
opasnost	அபாயம்
zaista	நிச்சயமாக
misija	நோக்கம்
euro	யூரோ
logo	லோகோ
sulejman	சாலமன்
sulejman	சுலைமான்
sulejman	சுலைமான்
grci	கிரேக்கர்கள்
usluge	சேவைகள்
usluge	உதவிகள்
ptice	பறவைகள்
jane	ஜேன்
tržište	மார்க்கெட்
tržište	சந்தை
primjenu	பயன்பாட்டை
primjenu	செயலி
primjenu	பயன்பாடு
masters	முதுநிலை
anthony	அந்தோனியார்
anthony	ஆண்டனி
anthony	அந்தோனி
anthony	அந்தோணி
moderna	நவீன
ray	ரே
forme	படிவங்கள்
pao	விழுந்தது
standardni	வழக்கமானது
standardni	நிலையானது
standardni	நிலையான
testiranje	சோதனை
testiranje	சோதிக்கிறது
tražio	கோரப்பட்டது
strukturi	கட்டமைப்பு
strukturi	அமைப்பு
glasanje	வாக்கு
slijedeći	அடுத்தது
slijedeći	அடுத்து
slijedeći	அடுத்த
grof	எண்ணிக்கை
grof	எண்
kćeri	மகள்கள்
formirana	உருவானது
formirana	உருவான
najviša	உயர்ந்தது
najviša	உயர்ந்த
pisanje	எழுதுகிறது
pisanje	எழுத்து
pisanje	எழுதுதல்
lokalni	உள்ளார்ந்த
lokalni	வட்டார
lokalni	உள்ளூர்
lokalni	உள்
ulazak	நுழைவு
ulazak	உள்ளீடு
ulazak	நுழையும்
long	லாங்
long	long
long	நீண்ட
koncentracija	கவனம்
koncentracija	செறிவு
rakete	ஏவுகணைகள்
rakete	ராக்கெட்டுகள்
iskustva	அனுபவங்கள்
iskustva	அனுபவத்தை
iskustva	அனுபவம்
iskustva	அனுபவத்தில்
afrički	ஆப்பிரிக்க
četvrta	நான்காம்
četvrta	நான்காவது
poruka	தகவல்
poruka	செய்தி
pozdrav	வாழ்த்துக்கள்
pozdrav	வாழ்த்துக்களும்
prihvatio	ஏற்றுக்கொள்ளப்பட்டது
prihvatio	ஏற்கப்பட்டது
prihvatio	ஏற்றுக்
smanjenje	குறைப்பு
smanjenje	குறைத்தல்
smanjenje	குறைந்துள்ளது
smanjenje	குறை
lord	இறைவனின்
lord	இறைவனை
lord	இறைவன்
lord	இறைவா
lord	இறைவனிடம்
agencija	முகமை
agencija	ஏஜென்சி
novčanice	banknotes
pogrešno	தவறாக
pogrešno	தப்பு
pogrešno	தவறு
pogrešno	தவறான
učestvovala	பங்களிப்பு
učestvovala	பங்கேற்ற
učestvovala	பங்கேற்றனர்
jaja	முட்டைகள்
jaja	பந்துகள்
nytimes	nytimes
mjerenje	அளவீடு
otto	ஓட்டோ
maksimalna	அதிகபட்சம்
maksimalna	அதிகபட்ச
praksi	பயிற்சி
historijsko	வரலாற்று
historijsko	வரலாற்று
historijsko	சரித்திர
historijsko	வரலாற்றுச்
vezane	தொடர்பான
vezane	தொடர்புடையவை
vezane	தொடர்புடையது
championship	சாம்பியன்ஷிப்
etnička	இன
klavir	பியானோ
columbia	கொலம்பியா
podržava	ஆதரவான
podržava	ஆதரவாக
podržava	ஆதரிக்கும்
podržava	ஆதரிக்கிறது
poziva	அழைப்புகள்
poziva	அழைப்புகள்
proučava	படிக்கிறேன்
metod	முறையை
metod	முறை
metod	வழிமுறை
donjem	கீழ்
donjem	கீழ்நிலை
žlijezde	நனை
ćelijske	செல்லுலார்
free	இல்லாத
free	இலவசம்
free	இலவச
čile	சிலி
arizona	அரிசோனா
but	பூட்
azija	ஆசியா
raspored	உருவரை
raspored	திட்டமிடுதல்
raspored	அட்டவணை
garcía	கார்சியா
anu	அனு
oka	கண்
oka	கண்ணை
pristupa	அணுகு
pristupa	அணுகும்
pristupa	அணுகலாம்
pristupa	அணுகல்
kongo	காங்கோ
zločine	குற்றங்களில்
zločine	குற்றங்களை
zločine	குற்றங்கள்
zločine	கொடுமைகள்
zločine	அட்டூழியங்கள்
načine	வழிகள்
uveden	அறிமுகப்படுத்திய
završen	முடிந்தது
završen	நிறைவு
završen	முடிக்கப்பட்டது
završen	நிறைவுற்றது
val	வால்
prisutan	நடப்பு
prisutan	தற்போதைய
pobune	கிளர்ச்சி
dostupan	கிடைக்கும்
dostupan	கிடைக்க
dostupan	உண்டு
dostupan	இருக்கிறது
dostupan	உள்ளது
učestvovali	பங்களிப்பு
učestvovali	பங்கேற்ற
učestvovali	பங்கேற்றனர்
predaje	போதிக்கிறது
nijedan	எவருமில்லை
nijedan	எவரும்
nijedan	ஒன்றுமில்லை
nijedan	எதுவுமில்லை
nijedan	ஏதுமில்லை
stephen	ஸ்டீபன்
izraza	கூற்று
izraza	வெளிப்பாடு
revolucija	புரட்சி
elizabeth	எலிசபெத்
urugvaj	உருகுவே
tvrde	வாக்குவாதம்
prozor	சாளரம்
šah	சதுரங்கம்
hrana	உணவு
hrana	சாப்பாடு
prijatelji	நண்பர்கள்
prijatelji	நண்பர்களே
sofija	சோஃபியா
sofija	சோபியா
sofija	சோபியா
duboko	ஆழமாக
duboko	ஆழமான
duboko	ஆழ்ந்த
duboko	ஆழமானது
duboko	ஆழமாக
nebo	சொர்க்கம்
nebo	வானம்
kvalitet	தரமான
kvalitet	தர
kvalitet	தரம்
jim	ஜிம்
brže	விரைவானது
seta	அமைக்கிறது
howard	ஹோவர்ட்
prodaju	விற்பனை
astronom	வானியலாளர்
preduzeća	வணிகங்கள்
preduzeća	enterprises
vide	பார்
vide	பார்க்க
vide	காண்கிறேன்
radnje	கடைகள்
radnje	செயல்கள்
radnje	செயல்களை
vodik	ஹைட்ரஜன்
namaz	தொழுகையை
namaz	ஜெபம்
namaz	பிரார்த்தனை
heroj	கதாநாயகன்
heroj	ஹீரோ
heroj	நாயகன்
draga	அன்புள்ள
draga	அன்பே
braće	சகோதரர்கள்
braće	பிரதர்ஸ்
braće	சகோதரர்களே
priliku	வாய்ப்பை
priliku	வாய்ப்பு
dimenzija	பரிமாணம்
žuta	மஞ்சள்
ion	அயனி
ion	ஐயன்
metaka	தோட்டாக்கள்
pokušaja	முயற்சிகள்
ekonomija	பொருளியல்
ekonomija	பொருளாதாரம்
ekonomija	பொருளாதார
snažno	உறுதியாக
igor	இகோர்
normalno	இயல்பான
normalno	சாதாரணம்
normalno	இயல்பு
normalno	இயல்பாக
normalno	சாதாரண
sumpor	கந்தக
sumpor	சல்பர்
eduard	எடுவர்டு
statistika	புள்ளிவிவரம்
statistika	புள்ளியியல்
statistika	புள்ளிவிவரங்கள்
teži	ஈயத்தை
borbama	சண்டைகள்
uzeti	எடுத்துக்
uzeti	எடுத்து
uzeti	எடு
get	கிடைப்பது
get	பெறு
get	பெறுக
get	பெறவும்
gazi	காசா
ističe	காலாவதியாகும்
ističe	காலாவதி
herbert	ஹெர்பர்ட்
muž	கணவர்
muž	கணவன்
server	சேவையகம்
server	வழங்கி
server	சேவகன்
javni	பொதுவானது
javni	பொதுவான
javni	பொது
fizički	உடல்ரீதியாக
fizički	உடலும்
fizički	பூத
stone	கல்
stone	ஸ்டோன்
musliman	முஸ்லிம்
musliman	முஸ்லீம்
xvi	பதினாறாம்
pravni	சட்டம்
pravni	சட்ட
pravni	சட்டப்பூர்வமான
zvanični	அதிகாரி
zvanični	அதிகாரப்பூர்வ
zvanični	official
mini	மினி
sánchez	sánchez
fizičke	பூத
električna	மின்னியல்
električna	மின்சார
električna	மின்
električna	மின்சார
polovina	அரை
polovina	பாதி
naučne	விஞ்ஞான
praktično	நடைமுறையில்
bell	பெல்
bell	மணி
sultana	சுல்தானா
meta	மெட்டா
meta	இலக்கு
meta	குறிக்கோள்
snimio	பதிவுசெய்யப்பட்டது
pomogao	உதவியது
okupacije	ஆக்கிரமிப்பு
vuk	ஓநாய்
vrhovni	உச்ச
podatak	தரவு
podatak	டேட்டா
petak	வெள்ளிக்கிழமை
petak	வெள்ளி
bakar	செம்பு
bakar	தாமிரம்
bakar	காப்பர்
bakar	செப்பு
zdravlje	நலம்
zdravlje	சுகாதாரம்
zdravlje	ஆரோக்கியம்
zdravlje	ஹெல்த்
zdravlje	உடல்நலம்
putovanje	பயனம்
putovanje	பயணம்
putovanje	பயண
putovanje	பயணத்தில்
putovanje	பயணத்தை
putovanje	பயணம்
putovanje	பயணம்
ograničena	லிமிடெட்
unesco	யுனெஸ்கோ
plus	பிளஸ்
plus	ப்ளஸ்
tabele	அட்டவணைகள்
nogomet	சாக்கர்
nogomet	கால்பந்து
listovi	பக்கங்கள்
posto	விழுக்காடு
posto	விகிதம்
posto	சதவீதம்
posto	சதவிகிதம்
kombinaciji	கூட்டுக்
ulice	தெருக்கள்
ulice	வீதி
ulice	தெருவில்
ulice	தெரு
napredak	முன்னேற்றம்
napredak	முன்னேற்றத்தை
napredak	முன்னேற்ற
kontakt	தொடர்பு
kontakt	தொடர்புக்கு
domaći	உள்நாட்டு
naučnik	விஞ்ஞானி
kule	கோபுரங்கள்
teška	கனமான
teška	கனரக
teška	கனமாக
teška	கடும்
teška	கடுமையான
teška	கஷ்டமான
teška	கடினமான
teška	கடினம்
teška	கடினமானது
news	செய்திகள்
news	செய்தி
duh	ஆவி
duh	பேய்
duh	ஆவி
pacijenata	நோயாளிகள்
dolazak	வரவு
subota	சனிக்கிழமை
subota	சனி
sagrađena	கட்டப்பட்ட
sagrađena	கட்டப்பட்டுள்ளது
sagrađena	கட்டப்பட்டது
mrežu	நெட்வொர்க்
mrežu	பிணையம்
mrežu	வலையமைப்பு
mrežu	வலைப்பின்னல்
izgubili	தொலைத்த
izgubili	தொலைந்து
izgubili	இழந்ததை
izgubili	தொலைந்த
izgubili	இழந்த
trajanje	காலஅளவு
donijela	கொண்டு
donijela	கொண்டுவரப்பட்டது
tlo	மண்
tlo	தரை
tlo	மைதானம்
tlo	மைதானத்தில்
štit	கவசம்
niže	கீழ்
niže	கீழ்நிலை
nedjelja	ஞாயிற்றுக்கிழமை
nedjelja	ஞாயிறு
slični	ஒத்த
broji	எண்ணிக்கை
broji	எண்
broji	எண்ணும்
arhitekt	சிற்பி
camp	முகாம்
tačaka	புள்ளிகள்
editor	திருத்தி
editor	ஆசிரியர்
editor	எடிட்டர்
editor	தொகுப்பி
editor	தொகுப்பான்
osman	ஒஸ்மான்
ubija	கொல்லும்
ubija	கொல்கிறது
peru	பெரு
non	அல்லாத
osvajači	ஆக்கிரமிப்பாளர்கள்
vilim	வில்லியம்
originalni	மூலம்
originalni	மூல
originalni	மெய்யான
originalni	ஒரிஜினல்
originalni	அசல்
nervni	நரம்பு
nervni	நரம்புத்
nervni	நரம்பியல்
nervni	நரம்பு
var	var
pogon	உந்துகை
ostataka	எச்சம்
efekti	விளைவுகள்
živa	வாழ்ந்து
živa	வாழும்
živa	வசிக்கும்
živa	வாழ்வது
živa	உயிருடன்
živa	உயிரோடு
receptora	receptors
kevin	கெவின்
komentari	கருத்துகளில்
komentari	கருத்துக்களில்
komentari	கருத்துகள்
komentari	கருத்துக்கள்
chelsea	செல்சியா
mađarski	ஹங்கேரிய
mađarski	ஹங்கேரியன்
stotina	நூறு
božica	இறைவி
božica	தெய்வம்
tajni	ரகசியங்கள்
tajni	இரகசியங்கள்
interakcije	முடியுமா
interakcije	உரையாடல்
anton	அன்ரன்
autori	ஆசிரியர்கள்
osnove	basics
osnove	அடிப்படைகள்
dobijanje	வெற்றி
dobijanje	வெற்றிபெறும்
stav	மனோபாவம்
stav	மனப்பான்மை
vincent	வின்சென்ட்
omer	உமர்
kandidat	வேட்பாளர்
bolnice	மருத்துவமனைகள்
murray	முர்ரே
vladari	ஆட்சியாளர்கள்
bogova	தெய்வ
bogova	கடவுளின்
bogova	தெய்வங்கள்
bogova	தேவர்கள்
bogova	கடவுள்கள்
ušla	உள்ளிட்ட
elementima	உறுப்புகள்
povrede	காயம்
povrede	காயங்கள்
faktori	காரணிகள்
now	இப்போ
now	இப்பொழுது
now	இப்போது
now	தற்போது
now	தற்பொழுது
građani	குடிமக்கள்
naprijed	forward
naprijed	முன்னோக்கி
žrtava	பாதிக்கப்பட்டவர்கள்
slijede	பின்தொடர்
pjesmama	பாடல்கள்
događaji	நிகழ்ச்சிகள்
događaji	நிகழ்வுகள்
gume	டயர்கள்
prekida	இடையூறும்
bad	கெட்ட
bad	மோசமான
bad	மோசம்
napravljena	செய்த
napravljena	made
uzeo	எடுக்கப்பட்டது
uzeo	எடுத்தது
uzeo	எடுத்துக்
uzeo	எடுக்கப்பட்ட
uzeo	எடுத்த
žele	வேணும்
žele	விரும்புகிறேன்
žele	வேண்டுமா
žele	விரும்பும்
žele	வேண்டும்
starije	வயதான
starije	பழைய
ubiti	கொன்றுவிடும்
ubiti	கொன்று
rep	வால்
rep	வாலை
malu	சிறிய
malu	குட்டி
norveški	நார்வேஜியன்
hard	கடினமாக
hard	கடின
hard	கடினமான
hard	கடினம்
prednosti	பலன்கள்
prednosti	நன்மைகள்
uprava	நிர்வாகம்
carter	கார்டர்
carter	கார்ட்டர்
prošao	கலந்துகொண்டனர்
prošao	கலந்துகொண்டார்
lincoln	லிங்கன்
ranim	சீக்கிரமாக
wikitext	wikitext
aplikacije	நிரல்கள்
aplikacije	விண்ணப்பங்கள்
aplikacije	பயன்பாடுகள்
figure	figure
priprema	தயாரிப்பு
priprema	முன்னேற்பாடு
roberto	ராபர்டோ
akcija	செயலை
akcija	செயல்
akcija	ஆக்ஷன்
akcija	நடவடிக்கை
akcija	அதிரடி
akcija	செயல்கள்
akcija	செயல்களை
hitler	ஹிட்லர்
csi	csi
najstarija	மூத்த
kazna	வாக்கியத்தை
kazna	வாக்கியம்
kazna	வேதனை
kazna	தண்டனை
kazna	வேதனையை
kazna	வேதனை
kazna	தண்டனை
trgovina	வர்த்தகம்
trgovina	வணிகம்
hlist	hlist
adolf	அடால்ப்
gama	காமா
programi	நிரல்கள்
programi	programmes
fernando	பெர்னான்டோ
rana	புண்
rana	காயத்தை
rana	காயம்
rana	ராணா
rana	ரானா
rana	காயங்கள்
rana	காயங்களை
dodaje	சேர்க்கப்பட்டனர்
dodaje	சேர்க்கப்பட்டார்
dodaje	சேர்க்கப்பட்டது
dodaje	சேர்க்கும்
vjeruju	நம்ப
vjeruju	ஈமான்
vjeruju	நம்பி
televizija	தொலைக்காட்சி
karakter	எழுத்து
div	பிரமாண்ட
div	div
osjećaj	உணர்வு
osjećaj	உணர்கிறார்
osjećaj	உற்சாக
osjećaj	உணர்கிறேன்
gonzález	gonzález
atom	அணு
napravi	உருவாக்கு
napravi	உருவாக்குக
zabranjeno	தடுக்கப்பட்டு
zabranjeno	தடை
preselio	நகர்த்தப்பட்டது
preselio	நகர்த்த
preselio	நகர்ந்து
xiv	xiv
privatni	தனியார்
privatni	தனிப்பட்ட
privatni	தனிப்பட்டது
privatni	தனி
privatni	தனிப்பட்டதாக
lični	சொந்தமான
lični	சொந்த
lični	தனிப்பட்ட
lični	தனிப்பட்டது
pobijedivši	துடிக்கும்
perzej	பெர்சியஸ்
uređaj	சாதனம்
uređaj	கருவி
tlu	மண்
tlu	தரை
tlu	மைதானம்
tlu	மைதானத்தில்
priznanje	அங்கீகாரம்
popularna	பிரபலம்
popularna	பிரபலமானவை
popularna	பிரபலமானது
kolumbija	கொலம்பியா
kolumbija	கொலம்பியா
timovi	அணிகள்
evolucija	பரிணாமம்
viktor	விக்டர்
viktor	விக்டர்
važnosti	முக்கியத்துவம்
važnosti	முக்கியத்துவத்தை
vlastiti	சொந்த
vlastiti	சொந்தம்
pobjeđuje	வெற்றி
pobjeđuje	வெற்றிகள்
izotop	ஐசோடோப்பு
amsterdam	ஆம்ஸ்டர்டாம்
kalendar	நாள்காட்டி
kalendar	நாட்காட்டி
marina	மெரினா
marina	மெரீனா
kritika	விமர்சனங்கள்
kritika	திறனாய்வு
kritika	விமர்சனம்
jezgro	கருப்பன்
jezgro	கோர்
jezgro	கரு
tkivo	திசு
milja	மைல்கள்
milja	மைல்
mclaren	mclaren
sullivan	சல்லிவன்
značajnu	குறிப்பிடத்தக்கது
značajnu	குறிப்பிடத்தக்க
strah	அஞ்சி
strah	அச்சம்
strah	பயம்
strah	பயமும்
luk	லூக்
luk	லூக்கா
luk	வெங்காயம்
štita	கவசம்
toplota	வெப்பம்
toplota	வெப்பத்தை
toplota	வெயிலின்
greške	தவறுகள்
greške	தவறுகள்
greške	பிழைகள்
douglas	டக்ளஸ்
slučajno	தற்செயலாக
masakr	படுகொலைகள்
masakr	படுகொலை
saobraćaj	டிராஃபிக்
legenda	புராணம்
legenda	மேதை
legenda	பழமையான
jedinstvo	ஒற்றுமையே
jedinstvo	ஒற்றுமை
fotografije	புகைப்படங்கள்
fotografije	படங்கள்
dušik	நைட்ரஜன்
budućnost	எதிர்காலம்
budućnost	எதிர்கால
budućnost	வருங்கால
kontrola	கட்டுப்பாடு
kontrola	கட்டுப்படுத்து
čuva	வைத்திருக்கிறது
blues	ப்ளூஸ்
potrebne	தேவை
djevojka	பெண்ணின்
djevojka	பெண்
djevojka	பெண்ணுக்கு
djevojka	பெண்ணே
djevojka	பெண்ணை
andreas	andreas
rgb	rgb
pilot	பைலட்
dokument	ஆவணம்
podrška	துணை
podrška	ஆதரவு
policija	காவல்துறை
policija	போலீஸ்
policija	காவல்துறையினர்
policija	காவல்
policija	போலிஸ்
samostan	மடத்தில்
samostan	மடம்
prenose	சுமந்து
zaliva	வளைகுடா
identitet	அடையாளம்
ravan	தட்டை
ravan	தட்டையான
turizam	சுற்றுலாத்துறை
turizam	சுற்றுலா
instrument	இசைக்கருவி
pokazalo	காட்டப்படும்
pokazalo	காட்டப்பட்டது
sigurnost	பாதுகாப்பு
sigurnost	பாதுகாப்பு
specifične	குறிப்பான
specifične	குறிப்பிட்ட
kvaliteta	தரமான
kvaliteta	தர
kvaliteta	தரம்
konferencija	மாநாடு
konferencija	மாநாட்டு
konferencija	கருத்தரங்கு
firma	ஆழமாகப்
rastu	வளர
andré	ஆண்ட்ரே
andrew	அன்ட்ரூ
andrew	ஆண்ட்ரூ
samoubistvo	தற்கொலை
usluga	சேவைகள்
glumaca	நடிகர்கள்
ovan	மேஷம்
ash	ஆஷ்
concacaf	concacaf
connecticut	கனெடிகட்
uvedena	அறிமுகப்படுத்திய
pedro	பெட்ரோ
vozača	டிரைவர்
vozača	இயக்கி
eric	எரிக்
pravac	திசை
istina	மெய்
istina	உண்மையாக
istina	உண்மையான
istina	உண்மை
istina	உண்மை
tečnosti	திரவங்களை
primarni	முதன்மை
turnirima	tournaments
otkriven	கண்டுபிடிக்கப்பட்ட
otkriven	கண்டுபிடிக்கப்பட்டது
arsenal	ஆர்சனல்
upoznao	சந்தித்த
upoznao	சந்தித்தேன்
električni	மின்னியல்
električni	மின்சார
električni	மின்
električni	மின்சார
samuel	சாமுவேல்
napon	மின்னழுத்த
himna	கீதம்
husein	உசேன்
vozači	ஓட்டுநர்கள்
vozači	இயக்கிகள்
vozači	டிரைவர்கள்
koncentracije	கவனம்
koncentracije	செறிவு
ceste	சாலைகள்
stvarno	உண்மையில்
stvarno	உண்மையிலே
blizanci	ஜெமினி
blizanci	மிதுனம்
blizanci	இரட்டையர்
blizanci	இரட்டையர்கள்
pronađen	கண்டு
pronađen	கண்டேன்
pronađen	கண்டறியப்பட்டது
leta	விமானம்
leta	லெடோ
posjeduju	சொந்த
posjeduju	சொந்தம்
industrijski	தொழிற்சாலை
industrijski	தொழில்துறை
socijalistička	சோசலிச
cezar	சீசர்
korpus	கார்ப்ஸ்
hampshire	ஹாம்செயார்
nosilac	பயனாளிகள்
predvodio	led
islamski	இஸ்லாமிய
islamski	இஸ்லாமிக்
islamski	இஸ்லாமியம்
wilson	வில்சன்
unutrašnjost	உள்ளே
sjeveroistoku	வடகிழக்கு
argument	வாதம்
argument	துணையலகு
doslovno	மதிப்புறு
konstanta	மாறிலி
dubina	ஆழம்
denis	டெனிஸ்
aplikacija	பயன்பாட்டை
aplikacija	செயலி
aplikacija	பயன்பாடு
aplikacija	பயன்பாட்டை
aplikacija	பயன்பாடு
aplikacija	பயன்பாட்டைப்
aplikacija	செயலி
grafički	கிராபிக்
grafički	கிராஃபிக்
boston	பாஸ்டன்
čvrsto	பரு
čvrsto	திடமான
čvrsto	திடம்
čvrsto	சாலிட்
povratka	திரும்ப
pruge	தடித்த
rus	rus
ženke	பெண்கள்
front	முன்
front	முன்னணி
front	முன்னால்
zajedničke	மூட்டு
vojnik	சிப்பாய்
forma	படிவம்
simptomi	அறிகுறிகள்
zahtjeva	கோரிக்கைகள்
zahtjeva	வேண்டுகோள்கள்
zahtjeva	கோரிக்கைகளை
valencia	வலென்சியா
hrani	வழங்கல்கள்
pjesnika	கவிஞர்கள்
pjesnika	புலவர்கள்
mount	ஏற்று
mount	ஏற்ற
nokaut	நாக்அவுட்
komedija	நகைச்சுவை
komedija	காமெடி
rekordi	பதிவுகள்
rekordi	சாதனைகள்
svijesti	விழிப்புணர்வு
patrick	பேட்ரிக்
patrick	பாட்ரிக்
sure	sure
sure	உறுதியாக
sure	நிச்சயமாக
sure	கண்டிப்பாக
aktivan	இயங்கும்
aktivan	செயல்பாட்டில்
aktivan	செயலில்
aktivan	செயல்படும்
den	டான்
den	டென்
roma	ரோமா
fotografija	புகைப்படம்
fotografija	படத்தை
fotografija	படத்தில்
fotografija	படம்
fotografija	படத்தைப்
fotografija	புகைப்படக்கலை
fotografija	புகைப்படம்
fotografija	புகைப்படங்கள்
fotografija	படங்கள்
iskustvo	அனுபவத்தை
iskustvo	அனுபவம்
iskustvo	அனுபவத்தில்
međunarodno	சர்வதேச
međunarodno	அனைத்துலக
hermann	ஹெர்மன்
dodatni	கூடுதலாக
dodatni	கூடுதல்
ikad	எப்போதும்
ikad	அணையை
mjerenja	அளவியல்
sahat	கடிகாரம்
jezike	மொழிகள்
dos	டாஸ்
tonumber	tonumber
budžet	பட்ஜெட்
federer	பெடரர்
tačnije	குறிப்பாக
afc	afc
lijek	குணப்படுத்த
rizik	ஆபத்து
rizik	இடர்
navrata	தருணங்கள்
navrata	சந்தர்ப்பங்களில்
ograničenja	வரம்புகள்
ograničenja	கட்டுப்பாடுகள்
biraju	தேர்வு
biraju	தேர்ந்தெடுக்கவும்
ibm	ibm
kurt	குர்ட்
municije	ஆயுதம்
municije	munitions
suprotno	மாறாக
suprotno	எதிர்புறம்
suprotno	எதிர்
napadi	தாக்குதல்கள்
puške	துப்பாக்கிகள்
odgovoran	பொறுப்புள்ள
odgovoran	பொறுப்பான
odgovoran	பொறுப்பு
usvojena	தத்தெடுத்து
postići	அடைய
fred	பிரெட்
debi	அறிமுக
debi	டெப்பி
ukrajina	உக்ரைன்
zakoni	சட்டங்கள்
supstanci	கன்வென்ஷன்
hemija	வேதியியல்
nemoguće	முடியாதா
nemoguće	சாத்தியமற்றது
tragovi	சுவடு
islamska	இஸ்லாமிய
islamska	இஸ்லாமிக்
islamska	இஸ்லாமியம்
odjel	துறை
rasa	இன
rasa	பந்தயம்
rasa	இனம்
datira	தேதிகள்
irak	ஈராக்
tekstova	உரைகள்
tekstova	lyrics
geni	மரபணுக்கள்
slam	ஸ்லாம்
prototip	prototype
izvršio	செய்து
youtube	youtube
youtube	யூடியூப்
ostavku	ராஜினாமா
potez	நகர்ந்து
potez	நகர்த்து
claude	கிளாட்
slonovače	ஐவரி
logora	முகாம்கள்
mutacija	mutation
indijski	இந்தியர்
indijski	இந்தியன்
indijski	இந்திய
škotska	ஸ்காட்லாந்து
vjetar	காற்றை
vjetar	காற்று
razni	பல்வேறு
razni	மற்றவை
jabuka	ஆப்பிள்
važnost	முக்கியத்துவம்
važnost	முக்கியத்துவத்தை
skakač	குதிரை
skakač	நைட்
klasifikacija	வகைப்பாடு
watson	வாட்சன்
širenja	பரவியது
širenja	பரவ
satelita	செயற்கைக்கோள்கள்
fischer	பிஷர்
sergej	செர்ஜி
usvojen	தேர்ச்சி
usvojen	கடந்து
usvojen	தத்தெடுத்து
matematici	கணிதம்
matematici	கணித
stan	ஸ்டான்
stan	அபார்ட்மெண்ட்
müller	முல்லர்
hong	ஹாங்
musa	மூஸா
musa	மோசே
musa	மூஸா
hiljadu	ஆயிரம்
ikada	எப்போதும்
ikada	அணையை
zuba	பற்கள்
oslo	ஒஸ்லோ
kutija	பெட்டி
kutija	பெட்டிகள்
unutrašnji	உள்ளமை
unutrašnji	உள்
unutrašnji	உள்
dunlop	டன்லப்
poluostrvo	தீபகற்பம்
drugačije	வித்தியாசமான
drugačije	வித்தியாசமாக
drugačije	வெவ்வேறு
poremećaj	சீர்குலைவு
poremećaj	கோளாறு
peć	அடுப்பு
peć	உலைக்களம்
peć	அடுப்பில்
peć	ஓவன்
dino	டினோ
interwiki	interwiki
zvao	எனப்படும்
zvao	அழைக்கப்படும்
zvao	அழைக்கப்பட்ட
media	மீடியா
media	ஊடகம்
media	ஊடகங்கள்
philip	பிலிப்
otkrivena	கண்டுபிடிக்கப்பட்ட
otkrivena	கண்டுபிடிக்கப்பட்டது
posjed	எஸ்டேட்
delta	டெல்டா
ličnost	ஆளுமை
home	முகப்பு
home	இல்ல
home	வீடு
pumpa	பம்ப்
magazin	பத்திரிகை
magazin	இதழ்
sintezu	தொகுப்புவினை
texas	டெக்சாஸ்
ulja	எண்ணெய்கள்
vjerske	சமய
vjerske	மத
vjerske	சமயப்
nastavila	தொடர்கிறது
nastavila	தொடர்ந்தது
izgradio	கட்டப்பட்ட
izgradio	கட்டப்பட்டுள்ளது
izgradio	கட்டப்பட்டது
pete	பீடி
pete	பீட்
životni	ஆயுட்காலம்
životni	வாழ்நாள்
kongres	காங்கிரசு
kongres	காங்கிரஸ்
sura	சுரா
sura	sura
dojke	மார்பக
dojke	மார்பகம்
dojke	நெஞ்சத்தை
zbirke	சேகரிப்புகள்
zbirke	தொகுப்புகள்
promijenio	மாறிவிட்டது
promijenio	மாற்றப்பட்டது
promijenio	மாற்றப்பட்ட
otkrili	கண்டுபிடிக்கவும்
otkrili	கண்டறியவும்
otkrili	கண்டுபிடி
otkrili	கண்டுபிடிக்கப்பட்ட
otkrili	கண்டுபிடிக்கப்பட்டது
edit	எடித்
stiže	வந்தடைந்தனர்
stiže	வருகை
vidimo	பார்
vidimo	பார்க்க
vidimo	காண்கிறேன்
forum	மன்றம்
lang	லாங்
cambridge	கேம்பிரிட்ஜ்
uspon	உயரும்
uspon	எழுச்சி
uspon	உயர்வு
kapela	சிற்றாலயம்
fort	கோட்டை
budimpešta	புடாபெஸ்ட்
kontekstu	சூழல்
kontekstu	சந்தர்ப்பம்
arnold	அர்னால்டு
završetku	நிறைவு
edvard	எட்வர்ட்
edvard	எட்வார்ட்
autoput	நெடுஞ்சாலை
zatvorena	மூடப்பட்ட
zatvorena	மூடிய
zatvorena	மூடியது
zatvorena	மூடப்பட்டது
zatvorena	மூடப்பட்டுள்ளது
tradicije	மரபுகள்
bernard	பெர்னார்ட்
plod	பழ
plod	பழம்
plod	கனி
plod	பழங்கள்
modeli	மாடல்கள்
abu	அபு
abu	அபூ
opus	opus
rasponu	ஆரஞ்சு
vol	vol
airlines	ஏர்லைன்ஸ்
centara	மையங்களை
lovac	வேட்டைக்காரன்
lovac	வேட்டையாடி
jugoistočna	தென்கிழக்கு
jugoistočna	southeastern
