категория	category
инспекторат	inspectorate
ескобар	escobar
приятелства	friendships
лив	liv
аза	aza
дмт	dmt
вейдър	vader
тол	toll
дерик	derrick
яхия	yahia
тасо	tasso
ведър	vedder
дискомфорт	discomfort
ледено	icy
сайтама	saitama
сер	ser
ханес	hannes
петропавловск	petropavlovsk
паскуал	pascual
джип	jeep
джип	suv
линкин	linkin
клемансо	clemenceau
прото	proto
пиколомини	piccolomini
инстинкти	instincts
швайцер	schweitzer
говорейки	speaking
стримон	strymon
ръс	russ
бастен	basten
качулка	hooded
качулка	hood
качулка	hoodie
нетипично	atypical
опрощение	forgiveness
опрощение	absolution
биоко	bioko
прешлен	vertebrae
прешлен	vertebra
калпурния	calpurnia
маршъл	marshall
хазарски	khazar
агнешко	lamb
храдец	hradec
гото	goto
комплекти	kits
комплекти	sets
шорти	shorty
шорти	shorts
очоа	ochoa
цайтунг	zeitung
омари	lobsters
омари	lobster
манекен	dummy
манекен	mannequin
ури	uri
несправедливост	injustice
несправедливост	injustices
ескориал	escorial
монозахариди	monosaccharides
натурални	natural
лемън	lemon
безжични	wireless
безжични	cordless
пророчески	prophetic
стълбището	staircase
бледи	pale
псалми	psalms
никлас	niklas
никлас	nicklas
отложена	deferred
отложена	postponed
домна	domna
предпазител	protector
предпазител	safety
акита	akita
мидълтън	middleton
филис	phyllis
екстри	extras
екстри	goodies
авентин	aventine
хасдрубал	hasdrubal
алехандра	alejandra
кандис	candace
кандис	candice
хващане	catch
хващане	catching
болт	bolt
трапец	trapeze
смирение	humility
сядане	seating
яго	iago
яго	lago
елче	elche
гомел	gomel
процъфтяват	thrive
берен	beren
завета	covenant
разсъждение	reasoning
фауста	fausta
алкмаар	alkmaar
изгнаници	exiles
печен	roasted
печен	baked
арат	aratus
извинения	apologies
извинения	excuses
аниматори	animators
ефикасен	efficient
евразийски	eurasian
измъчва	tortures
измъчва	torments
гладуел	gladwell
еволюирали	evolved
месести	meaty
корда	korda
ютланд	jutland
закуски	breakfasts
закуски	snack
закуски	snacks
калуга	kaluga
хун	hun
хун	hoon
хун	hong
алкала	alcalá
горио	goriot
скачане	jumping
ротонда	rotunda
елина	elina
тетрадка	notebook
блюхер	blücher
доверен	trusted
фаренхайт	fahrenheit
тикви	pumpkins
ариарат	ariarathes
баптистерий	baptistery
фуртвенглер	furtwängler
мохаве	mojave
бодрум	bodrum
давиденко	davydenko
двд	dvd
деспоти	despots
кардиология	cardiology
искове	claims
искове	actions
ломбард	lombard
сидония	cydonia
лейси	lacy
лейси	lacey
мечовете	swords
зелазни	zelazny
уверено	confident
къмингс	cummings
обсебен	obsessed
карнак	karnak
маниери	manners
лавини	avalanches
присмехулник	mockingbird
бюрокрацията	bureaucracy
хао	hao
махачкала	makhachkala
лицензиране	licensing
кашубски	kashubian
будва	budva
алкивиад	alcibiades
лоа	loa
нап	knapp
нап	irs
нап	ani
директорията	directory
слюда	mica
кълбовидни	globular
спазми	cramps
спазми	cramping
спазми	spasms
спазми	spasm
бозони	bosons
калахари	kalahari
деликатес	delicacy
родерик	roderick
корелация	correlation
депортиране	deportation
депортиране	deportations
фармацевтична	pharmaceutical
банджо	banjo
деветнадесет	nineteen
ретикулум	reticulum
сугата	sugata
пенсакола	pensacola
грисъм	grissom
подраздел	subsection
фал	foul
прокурорите	prosecutors
гладиатори	gladiators
базовите	underlying
качамак	polenta
карвахал	carvajal
прусаците	prussians
автентична	authentic
джайлс	giles
импланти	implants
методологии	methodologies
керч	kerch
обобщения	summaries
алеутските	aleutian
метеор	meteor
каруца	wagon
каруца	cart
агостино	agostino
джос	joss
оставам	staying
дизентерия	dysentery
цао	cao
цао	tsao
морфеми	morphemes
пенсионери	pensioners
любезно	kindly
щедър	generous
сандали	sandal
сандали	sandals
разочарованието	disappointment
торос	toros
левандовски	lewandowski
аристарх	aristarchus
охра	ochre
нери	neri
хаим	haim
кофеин	caffeine
бенитес	benitez
пластмасова	plastic
китоподобни	cetaceans
дуранго	durango
акъл	brains
светещи	glowing
сибил	sibyl
сибил	sybil
залагане	gambling
залагане	betting
костенурката	turtle
договорени	negotiated
сахел	sahel
сайкс	sykes
керуак	kerouac
мио	mio
мафиот	mobster
дандоло	dandolo
кедира	khedira
абарт	abarth
кодировки	encodings
бугенвил	bougainville
спорадични	sporadic
представял	imagined
ветеринарни	veterinary
ронда	rhonda
карас	karras
джема	gemma
джема	jemma
сименон	simenon
отражения	reflections
нюанс	nuance
нюанс	shade
зеленка	zelenka
помилване	clemency
украшение	decoration
украшение	adornment
украшение	ornament
преразпределение	redistribution
преразпределение	reallocation
пауърс	powers
тиволи	tivoli
момбаса	mombasa
дланта	palm
разумна	sensible
разумна	reasonable
диван	sofa
диван	couch
контингенти	contingents
актуализиране	update
актуализиране	updating
засегнато	affected
солон	solon
натоварено	laden
гладиатор	gladiator
гамал	gamal
долф	dolph
тундра	tundra
глътка	sip
еврьо	evreux
асиметрична	asymmetric
опаковката	packaging
санкциите	sanctions
кредитиране	lending
кредитиране	credit
бразилците	brazilians
стикс	styx
йохансен	johansen
патолог	pathologist
дардания	dardania
зия	zia
ломбардо	lombardo
изолда	isolde
тромпетист	trumpeter
ахейците	achaeans
келнер	waiter
превишаване	exceeding
превишаване	exceeded
лайнер	liner
бюджетен	budgetary
спаркс	sparks
бийти	beatty
ветеринар	vet
ветеринар	veterinarian
тотила	totila
окис	oxide
окис	monoxide
коб	cobb
круиз	cruise
дре	dre
печатане	printing
запитвания	enquiries
запитвания	inquiries
запитвания	queries
пар	par
пар	parr
банкера	banker
лечения	treatments
гарант	guarantor
тарагона	tarragona
белингсхаузен	bellingshausen
съгласувани	concerted
бейн	bane
бейн	bain
извършител	perpetrator
перестройката	perestroika
юки	yuki
комодор	commodore
фиеста	fiesta
уоруик	warwick
алепо	aleppo
хива	hiva
ремонтирани	refurbished
брит	britt
брит	brit
дафне	daphne
зеленчук	vegetable
номи	nomi
феодосия	feodosia
елегия	elegy
секретно	secret
секретно	classified
дод	dodd
корвети	corvettes
бута	pushes
фурни	ovens
пюре	puree
пюре	mashed
пюре	mash
зачитане	respect
жега	heat
залязва	sets
стартов	starter
удмуртия	udmurtia
чифтосване	mating
метил	methyl
безкрайността	infinity
устър	wooster
мигрирали	migrated
бонинг	bonynge
криптография	cryptography
елеонор	eleanor
щателно	meticulously
тики	tiki
клинове	wedges
концертмайстор	concertmaster
палмейрас	palmeiras
мие	washes
додж	dodge
таганрог	taganrog
хум	hum
ариф	arif
копнеж	longing
копнеж	yearning
многостранни	multilateral
огоуе	ogooué
елм	elm
лукания	lucania
приюти	shelters
предписва	prescribes
смолвил	smallville
тропе	tropez
боуен	bowen
свински	pork
ваксинация	vaccination
пецшнер	petzschner
фелпс	phelps
сухуми	sukhumi
бригс	briggs
измамник	cheat
измамник	sham
измамник	cheater
трал	trawl
джиджи	gigi
корнелис	cornelis
приемни	foster
пружини	springs
одра	audra
гроувър	grover
роба	robe
маняра	manyara
кошут	kossuth
политехническия	polytechnic
керенски	kerensky
лахти	lahti
убежища	shelters
компилатори	compilers
губя	losing
надалеч	away
василис	vasilis
кръстника	godfather
годен	fit
бункер	bunker
тъпо	stupid
тъпо	dumb
тъпо	lame
отилия	otilia
хатауей	hathaway
дняо	npt
неопределена	undetermined
разтоварване	landings
разтоварване	landing
ста	sta
литовците	lithuanians
аша	asha
лусака	lusaka
натурализъм	naturalism
гръдни	thoracic
умар	umar
хатшепсут	hatshepsut
хемороиди	piles
хемороиди	hemorrhoids
глигани	boar
глигани	boars
централизирано	centralised
лабораторен	laboratory
понсе	ponce
водораслите	algae
конгломерати	conglomerates
пресоване	pressing
съживяване	revival
съживяване	reviving
кру	kru
водолей	aquarius
разпръскване	dispersion
разпръскване	dispersal
снопчета	tufts
сравним	comparable
йълмаз	yilmaz
симулатор	simulator
книжката	license
лимузина	limousine
лимузина	limo
клисури	gorges
приобщаване	inclusion
интердисциплинарни	interdisciplinary
боулинг	bowling
прокламация	proclamation
донато	donato
черепи	skulls
албатрос	albatross
четец	viewer
четец	reader
разлив	spill
козе	goat
годард	goddard
терапии	therapies
оттеглено	withdrawn
еуфория	euphoric
еуфория	euphoria
совалки	shuttles
совалки	shuttlecraft
бруни	bruni
потапници	aythya
сидхарта	siddhartha
изоставяне	abandonment
джаксънвил	jacksonville
сцепление	grip
сцепление	adhesion
сцепление	traction
изобретил	invented
кортикостероиди	corticosteroids
кортикостероиди	corticosteroid
уилър	wheeler
пай	pie
зим	zim
публикола	publicola
аналитичен	analytical
глупаци	fools
мирослава	miroslava
санда	sanda
регулаторни	regulatory
консолидация	consolidation
остия	ostia
рамиро	ramiro
морпорк	morpork
сима	sima
калинин	kalinin
хидролиза	hydrolysis
аламо	alamo
консолидира	consolidate
навас	navas
йокозуна	yokozuna
рафи	raffi
рафи	rafi
свежа	fresh
вилардуен	villehardouin
миленко	milenko
базалт	basalt
фрашъри	frashëri
бус	bus
бус	van
парадокси	paradoxes
тургау	thurgau
екбатана	ecbatana
арчи	archie
разводи	divorces
изглеждаше	seemed
месията	messiah
остани	stay
махалото	pendulum
мигранти	migrants
мигранти	migrant
либи	libby
чероки	cherokee
реликва	relic
ентомология	entomology
минато	minato
тъжен	sad
головин	golovin
камео	cameo
бернадот	bernadotte
крехки	fragile
ардените	ardennes
кресло	armchair
диети	diets
диети	diet
алмуния	almunia
серано	serrano
гродно	grodno
сепаратисти	separatists
двустранен	bilateral
мравка	ant
отслаби	weaken
морганатичен	morganatic
зомби	zombie
разреден	dilute
разреден	diluted
рейнджъри	rangers
сънародник	countryman
сънародник	compatriot
опрости	simplify
иглата	needle
метиси	mestizo
боде	bode
огъване	bending
лепила	adhesives
лепила	glues
херцел	herzl
конкурентоспособност	competitiveness
горчиви	bitter
джулиъс	julius
парадоксално	paradoxically
парадоксално	paradoxical
затъмнения	eclipses
лутън	luton
призовани	summoned
лечители	healers
танкер	tanker
кацания	landings
белото	bellotto
удушен	strangled
кечуа	quechua
обезлесяването	deforestation
балансирано	balanced
доу	dou
доу	dow
доу	doe
практично	practical
доминион	dominion
орнитолог	ornithologist
хала	hala
смущение	disturbance
пиа	pia
касаи	kasai
кримсън	crimson
илай	ely
илай	eli
кокос	coconut
калта	mud
цъфтящи	flowering
морийн	maureen
милфорд	milford
инвалидност	disability
инвалидност	invalidity
целева	target
марамуреш	maramureș
лайън	lyon
нюстед	newsted
диадохи	diadochi
самарас	samaras
сандвичи	sandwiches
екстракласа	ekstraklasa
луцк	lutsk
векио	vecchio
сайто	saito
пиърсинг	pierced
пиърсинг	piercing
пиърсинг	piercings
калкулатори	calculators
менгеле	mengele
хилдебранд	hildebrand
супермаркети	supermarkets
змиорка	eel
гривест	ruffed
витла	propellers
сяопин	xiaoping
пробужда	evokes
тре	tre
пълнители	fillers
рекламират	advertise
рекламират	advertised
изтекъл	expired
длъжника	debtor
ахматова	akhmatova
кликнете	click
колана	belt
венгер	wenger
изпарения	vapors
изпарения	fumes
изпарения	vapours
изпарения	vapour
приключението	adventure
стайн	stein
динозавър	dinosaur
пробиване	drilling
весна	vesna
задействане	activation
задействане	trigger
епископии	bishoprics
климт	klimt
контури	contours
моливи	pencils
класна	classroom
преследвачите	pursuers
борман	bormann
борман	boorman
армен	armen
датчик	sensor
василе	vasile
гибон	gibbon
бекхенд	backhand
китките	wrists
столетници	centenarians
блаженство	bliss
муай	muay
мърсър	mercer
кампуса	campus
едмон	edmond
бъбречни	renal
азербайджанци	azerbaijanis
фарук	farouk
фарук	faruk
сизиф	sisyphus
утроба	womb
термоядрен	thermonuclear
роз	roz
роз	ros
столман	stallman
бодлива	prickly
кофа	bucket
луцилий	lucilius
рет	rhett
настройване	configuration
настройване	configure
иракли	irakli
тенисън	tennyson
крокодилите	crocodiles
предатели	traitors
галас	galas
феърплей	fairplay
даугавпилс	daugavpils
бюрократи	bureaucrats
разпоредба	provision
плацебо	placebo
белуджистан	balochistan
фраат	phraates
телохранител	bodyguard
волтера	volterra
хипофизата	pituitary
нисан	nissan
новая	novaya
фактура	invoice
единодушни	unanimous
заредена	loaded
заредена	charged
парникови	greenhouse
навиците	habits
окр	ocd
макдауъл	mcdowell
леснар	lesnar
дълготраен	lasting
боаз	boaz
понтификат	pontificate
хамбар	barn
санча	sancha
емануела	emmanuelle
вековен	century
плагиатство	plagiarized
плагиатство	plagiarism
нежелана	unwanted
нежелана	undesirable
юнус	yunus
бразавил	brazzaville
бхагавад	bhagavad
шелинг	schelling
претенция	claim
компресор	compressor
обратни	gays
бирите	beers
пледира	pleading
пледира	plead
необикновен	extraordinary
усложнение	complication
валхала	valhalla
виноградов	vinogradov
терез	thérèse
терез	therese
мариела	mariela
дехидратация	dehydration
подпори	struts
подпори	props
совалките	shuttles
гръбна	dorsal
фобия	phobia
райета	striped
райета	stripes
рубльов	rublev
текстура	texture
николета	nicoletta
кохорта	cohort
джинджър	ginger
пресен	fresh
ори	orry
ори	ori
кенан	kenan
орхидея	orchid
грамши	gramsci
крол	kroll
зреене	ripening
зреене	maturing
пропасти	chasms
пийл	peel
тръни	thorns
тийнейджърка	teenager
предсърдие	atrium
институционални	institutional
яцек	jacek
серапион	serapion
ревматизъм	rheumatism
афганистански	afghani
кърпи	towel
кърпи	towels
антиклинала	anticline
щурмгешюц	sturmgeschütz
езичник	heathen
шумно	loud
шумно	noisy
патрули	patrols
острота	acuity
сухой	sukhoi
разкъсан	ripped
разкъсан	torn
харири	hariri
амедео	amedeo
скенер	scanner
скенер	scan
магненций	magnentius
отранто	otranto
суверена	sovereigns
обеликс	obelix
умалително	diminutive
генетик	geneticist
дамир	damir
вада	vada
камелот	camelot
доставена	delivered
доставена	supplied
меланхтон	melanchthon
анорексия	anorexia
помпилий	pompilius
лилехамер	lillehammer
етичен	ethical
хейуърд	hayward
желязно	airtight
нестабилно	unstable
снеговалеж	snowfall
танкери	tankers
хералдика	heraldry
петли	roosters
зестрата	dowry
барни	barney
титания	titania
глушко	glushko
поминъка	livelihoods
крив	crooked
аткинс	atkins
хален	halen
зомбита	zombies
никотин	nicotine
калцит	calcite
макрей	mcrae
бухенвалд	buchenwald
седмични	weekly
рало	rallo
сажди	soot
нурия	nuria
метафори	metaphor
метафори	metaphors
тоболск	tobolsk
падеревски	paderewski
браковете	marriages
хулиан	julian
плача	crying
писалка	pen
ълстър	ulster
тарифи	tariffs
сегрегация	segregation
васлуй	vaslui
равини	rabbis
норвежци	norwegians
абидос	abydos
стратфорд	stratford
хелеспонт	hellespont
хипотетично	hypothetically
хипотетично	hypothetical
геоморфология	geomorphology
сук	sook
сук	suk
гаринча	garrincha
полгар	polgar
радиатор	radiator
масаж	massage
хистология	histology
шумове	noises
промоционални	promotional
гувернантка	governess
отмар	ottmar
бъд	bud
бъд	budd
артикули	articles
артикули	items
минка	minka
екстрадиран	extradited
патрокъл	patroclus
нортъмбърланд	northumberland
валенщайн	wallenstein
неподходяща	unsuitable
неподходяща	inappropriate
анатол	anatole
полиник	polynices
прая	praia
грималди	grimaldi
невинна	innocent
мишлен	michelin
пъдпъдък	quail
оук	oak
междуградски	intercity
мами	cheat
мами	mami
мами	cheats
мами	mammy
кремове	creams
избра	chose
романтици	romantics
антанта	entente
лайънс	lyons
аси	assi
борел	borrell
митридатова	mithridatic
паладий	palladium
бъбрек	kidney
закари	zachary
проституцията	prostitution
хараре	harare
педиатър	podiatrist
педиатър	pediatrician
библиотекари	librarians
форарлберг	vorarlberg
спонтанна	spontaneous
овации	ovation
типология	typology
папрати	ferns
даш	dash
миси	missy
върджил	virgil
изветряне	weathering
форе	fauré
самниум	samnium
рабин	rabin
рембо	rimbaud
пълнени	stuffed
уникалността	uniqueness
кофраж	formwork
наивен	naive
наивен	naïve
тръбичка	tube
родословие	pedigree
инфинитив	infinitive
сабо	clogs
сабо	sabo
татуировки	tattoos
татуировки	tattoo
едвам	barely
синявицоподобни	coraciiformes
наздраве	cheers
халид	khalid
енио	ennio
вечност	eternity
облачно	overcast
облачно	cloudy
кирин	kirin
дучо	duccio
коув	cove
смазване	lubrication
амфори	amphorae
изтичат	expire
уит	witt
уит	whit
дилейни	delaney
бломберг	blomberg
шън	shun
кърма	stern
уади	wadi
абрамович	abramovich
паяка	spider
стереотипи	stereotypes
неизбежен	inevitable
суета	vanity
джафар	jafar
алергични	allergic
договорено	agreed
договорено	negotiated
съучастници	accomplices
демонтирани	dismantled
моларна	molar
плачат	crying
приемете	accept
преработване	recast
преработване	processing
еротика	erotica
дънбар	dunbar
вермонт	vermont
стриндберг	strindberg
вампирите	vampires
пешеходци	pedestrians
прожекция	projection
прожекция	screening
прожекция	slideshow
зонда	zonda
обри	aubrey
зрител	viewer
зрител	spectator
криминология	criminology
окс	acs
бадолио	badoglio
пиратство	piracy
ложата	lodge
розе	rosé
брадавици	wart
брадавици	warts
оберто	oberto
корпорациите	corporations
проон	undp
отчаяна	desperate
колониализма	colonialism
отпуснат	relaxed
колт	colt
копае	digs
киджи	chigi
пафлагония	paphlagonia
екосистемите	ecosystems
рибейро	ribeiro
заминаване	departure
хунедоара	hunedoara
милито	milito
недохранване	malnutrition
белая	belaya
документиране	documenting
съзвездията	constellations
риса	risa
лъжец	liar
маурицио	maurizio
аскари	askari
подготвено	prepared
аргон	argon
карлсон	karlsson
пагубно	detrimental
варени	cooked
варени	boiled
мма	mma
изостаналост	backwardness
гъбични	fungal
буше	boucher
рад	rad
варезе	varese
юнаци	lads
пропусна	missed
февр	fevre
танцьорите	dancers
роувър	rover
крайъгълен	milestone
ламбърт	lambert
съблазни	seduced
съблазни	seduce
борго	borgo
бибул	bibulus
флиндърс	flinders
съзряване	maturation
ърскин	erskine
невредим	unscathed
зита	zita
съединителната	coupling
съединителната	connective
развали	spoil
затворът	prison
шимпанзетата	chimpanzees
шимпанзетата	chimps
натрупан	accumulated
линейка	ambulance
плантация	plantation
магнетизъм	magnetism
чернигов	chernihiv
примка	noose
примка	loop
хедж	hedge
щайниц	steinitz
аскалон	ascalon
савиних	savinykh
хрътки	hounds
яшин	yashin
парализиран	paralysed
парализиран	paralyzed
измени	amend
похвално	commendable
похвално	laudable
помпиду	pompidou
диференциране	differentiating
джино	geno
джино	gino
котори	kotori
мухтар	mukhtar
сейгън	sagan
трабзон	trabzon
лаптопи	laptops
контрапункт	counterpoint
дрифт	drift
хеморагична	haemorrhagic
хеморагична	hemorrhagic
харбург	harburg
кса	ksa
калу	kalu
кандидатури	nominations
панихида	dirge
фрип	fripp
неуморно	tirelessly
таунсенд	townsend
психичното	mental
ноймаркт	neumarkt
вил	vil
джанго	jango
джанго	django
крехка	fragile
буланже	boulanger
умисъл	intent
лоуел	lowell
тамар	tamar
университатя	universitatea
бахман	bachmann
паганини	paganini
анжелик	angelique
офталмология	ophthalmology
табора	tabora
исла	isla
амулети	amulets
възражение	objection
възражение	opposition
сделките	deals
подиграва	mocks
апачите	apaches
равел	ravel
скар	scar
плацентата	placenta
плацентата	placental
дейтън	dayton
отвари	potions
отвари	infusions
завърти	spin
атлантическа	atlantic
алиенде	allende
отклоняване	diversion
отклоняване	deflection
гъливер	gulliver
танжер	tangier
танжер	tangiers
салса	salsa
финли	finlay
финли	finley
проверено	verified
проверено	checked
маклийн	mclean
мълдър	mulder
екълстоун	ecclestone
застъпничество	intercession
престилка	apron
дегенерация	degeneration
самоубийства	suicide
самоубийства	suicides
агире	aguirre
прилагана	applied
подновено	renewed
макбрайд	mcbride
отскок	rebound
макдоналдс	mcdonald
макдоналдс	mcdonalds
лабиринта	labyrinth
грейнджър	grainger
грейнджър	granger
пфорцхайм	pforzheim
октави	octaves
умел	adept
паразит	parasite
индиго	indigo
перез	perez
пожелания	wishes
сатир	satyr
епична	epic
сборище	coven
боди	bodhi
боди	bodie
фимбрия	fimbria
кирхоф	kirchhoff
шарко	charcot
ками	cammy
ками	cami
уволнена	fired
сержанти	sergeants
бенвенуто	benvenuto
майър	myer
майър	mayer
майър	meier
майър	meyer
албоин	alboin
раковина	conch
капсули	capsule
капсули	capsules
особи	royals
кайман	caiman
звонимир	zvonimir
надир	nadir
джа	jah
одоардо	odoardo
коптски	coptic
раджастан	rajasthan
бразил	brasil
айзенщайн	eisenstein
кланът	clan
корадо	corrado
батериите	batteries
тапир	tapir
купон	coupon
купон	party
обещаващ	promising
партньорства	partnerships
лапа	paw
роселини	rossellini
евтропий	eutropius
шишкин	shishkin
форестър	forester
форестър	forrester
гъбички	fungus
гъбички	fungi
диагностициран	diagnosed
вилар	vilar
кизик	cyzicus
бентли	bentley
фоли	foley
девици	virgins
девици	maidens
бартолди	bartholdi
кур	dick
кур	cock
позор	disgrace
позор	infamy
анчелоти	ancelotti
кучма	kuchma
етел	ethel
менди	mandy
кавани	cavani
тонаж	tonnage
йети	yeti
осип	osip
порок	vice
пасва	fits
визе	wiese
референдуми	referenda
референдуми	referendums
вкусни	delicious
оптимизъм	optimistic
оптимизъм	optimism
купидон	cupid
храносмилане	digestion
абба	abba
денарий	denarius
банан	banana
локи	loki
циганка	gypsy
циганка	gipsy
хормоните	hormones
кааба	kaaba
ашби	ashby
санторини	santorini
часовниците	clocks
часовниците	watches
азбест	asbestos
ларго	largo
чичовци	uncles
канарис	canaris
марксист	marxist
гуин	gwynn
луксор	luxor
фантомът	phantom
подигравка	mocking
подигравка	ridicule
подигравка	mockery
питу	pitu
конична	conical
мотивиран	motivated
сури	suri
фийби	phoebe
атмосфери	atmospheres
мау	mau
лита	lita
анакин	anakin
копита	hooves
копита	hoof
резюмета	resumes
кус	coos
оправдана	justified
хипоталамуса	hypothalamus
фанон	fanon
ярмила	jarmila
морфи	morphy
негодувание	resentment
феърбанкс	fairbanks
маниеризъм	mannerism
блумфийлд	bloomfield
барнаул	barnaul
скенери	scanners
сатири	satyrs
биле	herb
ракията	brandy
ракията	raki
бълок	bullock
фанджо	fangio
оре	plow
оре	ploughing
тиранин	tyrant
вентспилс	ventspils
постмодернизма	postmodernism
къмбърланд	cumberland
рина	rina
теглени	towed
предраг	predrag
лъжичка	spoon
касия	cassia
козлов	kozlov
маскирани	camouflaged
маскирани	masked
восъчна	waxy
либкнехт	liebknecht
соларис	solaris
уморен	tired
йонизация	ionization
котов	kotov
ешер	escher
заявления	applications
заключени	locked
реформатори	reformers
обсидиан	obsidian
ппд	edp
джулс	jules
грамотни	literate
бъни	bunny
джуит	jewett
нередовни	irregular
камилите	camels
преброени	numbered
преброени	counted
замразен	frozen
скорошно	recent
картона	chart
крехко	fragile
раждания	births
индра	indra
флейтата	flute
функциониращи	functioning
фатах	fatah
линдеман	lindeman
малабо	malabo
фараонът	pharaoh
катализира	catalyses
гулдена	guilders
офанзиви	offensives
трентън	trenton
засяване	seeding
намеци	innuendo
намеци	hints
йоркшир	yorkshire
сановник	dignitary
горо	goro
корсини	corsini
предпоследната	penultimate
вилма	vilma
сънданс	sundance
объркващо	confusing
разположи	deploy
кормилото	handlebars
балард	ballard
корейци	koreans
анулиране	reset
анулиране	cancellation
анулиране	annulment
мокър	wet
терапевт	therapist
руслана	ruslana
шиле	schiele
батавия	batavia
понта	ponta
горила	gorilla
алва	alva
редфорд	redford
спонтанен	spontaneous
савидж	savage
отдаденост	dedication
отдаденост	commitment
отдаденост	devotion
пинокио	pinocchio
гледах	watched
капе	dripping
трусове	tremors
трусове	quakes
сучава	suceava
рендсбург	rendsburg
холоу	hollow
сексът	sex
апостолос	apostolos
макро	macro
рабле	rabelais
бака	baka
реди	reddy
значки	badges
компенсиране	compensation
компенсиране	compensate
компенсиране	offset
междуправителствени	intergovernmental
петерсен	petersen
калтанисета	caltanissetta
магарето	donkey
казина	casinos
оберон	oberon
космологията	cosmology
луго	lugo
рецептор	receptor
джабер	jaber
романенко	romanenko
лорейн	lorraine
зоологически	zoological
саргон	sargon
рейвън	raven
насищане	saturation
лукино	luchino
скорбяла	starch
лило	lilo
лито	lito
кадети	cadets
кабелен	wired
артериална	arterial
фелисиано	feliciano
хлорофил	chlorophyll
стероиди	steroid
стероиди	steroids
джагър	jagger
тъжни	sad
ралис	rallis
експлозив	explosive
хореографи	choreographers
анестезия	anesthesia
анестезия	anaesthesia
кеотавонг	keothavong
ретроспекция	flashback
корчак	korczak
арминий	arminius
дженингс	jennings
приготовления	preparations
интуицията	intuition
сравнима	comparable
белучи	bellucci
ефраим	ephraim
отбити	weaned
уоли	wally
клос	kloss
левкип	leucippus
опростено	simplify
опростено	simplified
фагот	bassoon
флоти	fleets
кранах	cranach
неудобство	discomfort
неудобство	inconvenience
неудобство	awkwardness
котешки	feline
сибелиус	sibelius
робредо	robredo
хроматография	chromatography
избата	cellar
фискална	fiscal
циганин	gypsy
циганин	gipsy
учтиво	politely
орхомен	orchomenus
потискат	oppress
кампала	kampala
модно	fashion
вой	howling
вой	howl
мармара	marmara
квалифицирано	qualified
образова	educate
пин	pin
тюмен	tyumen
пенелопе	penelope
джунглите	jungles
насипа	embankment
циклични	cyclical
берлинер	berliner
манагуа	managua
мерит	merritt
фултън	fulton
куршумите	bullets
романтик	romantic
алкална	alkaline
брана	brane
треблинка	treblinka
харденберг	hardenberg
шимпанзета	chimp
шимпанзета	chimpanzees
шимпанзета	chimps
истерия	hysteria
боско	bosco
хобита	hobbies
палеонтолог	paleontologist
шевролет	chevy
шевролет	chevrolet
хер	herr
медузи	jellyfish
фос	foss
антигени	antigens
шави	xabi
делия	delia
стотинки	pennies
задържаните	detainees
субкултура	subculture
милер	miller
надлъжна	longitudinal
пайн	pine
логистични	logistic
дъфи	duffy
фюрер	fuhrer
фюрер	führer
хотелът	hotel
платено	paid
сервитьор	waiter
сис	sis
деменция	dementia
хопър	hopper
брегобегач	sandpiper
прибран	retracted
харем	harem
билд	bildt
рецитира	reciting
авогадро	avogadro
мобилизират	mobilizing
емполи	empoli
дюбоа	dubois
самсара	samsara
еркюл	hercule
фиона	fiona
загрижени	concerned
нейт	nate
лайнъл	lionel
царевично	maize
ефирна	airy
серум	serum
муни	mooney
замърсена	polluted
замърсена	contaminated
хобит	hobbit
валенса	wałęsa
клетви	oaths
клетви	vows
мейнард	maynard
илюминатите	illuminati
безнадеждно	hopelessly
спиралата	spiral
спиралата	filament
бейт	beit
просторна	spacious
катакомбите	catacombs
картографски	cartographic
джеймстаун	jamestown
бандит	bandit
рамат	ramat
очаквано	expected
очаквано	anticipated
стоунхендж	stonehenge
енеида	aeneid
роговицата	cornea
роговицата	corneal
джорджтаун	georgetown
тайгата	taiga
кало	kahlo
ризлинг	riesling
плавници	flippers
буреш	bures
хорацио	horatio
хорацио	horacio
донори	donors
щедрост	generosity
играха	played
тайнство	sacrament
ебро	ebro
сочни	succulent
сочни	juicy
удостоверяване	authentication
астролози	astrologers
майстер	maester
халикарнас	halicarnassus
осасуна	osasuna
планер	glider
анджелика	angelica
кашгар	kashgar
жътвата	reaping
колонизират	colonize
пожелание	wish
пожелание	wishing
адигея	adygea
влекач	tugboat
влекач	tractor
влекач	tug
малдини	maldini
попита	asked
потопи	sink
анион	anion
рисове	bobcats
плесен	mould
плесен	fungus
плесен	mold
капа	kappa
лийч	leach
лийч	leech
вентилатор	ventilator
вентилатор	fan
неологизъм	neologism
пилос	pylos
шкаф	cupboard
шкаф	cabinet
упоритост	stubbornness
упоритост	perseverance
упоритост	persistence
упоритост	tenacity
пуебло	pueblo
кубчета	cubes
дуката	ducats
надстройката	superstructure
археите	archaea
завирушка	accentor
афи	afi
казанова	casanova
пусан	busan
странник	wanderer
странник	stranger
лорето	loreto
непрестанни	incessant
ариас	arias
малкович	malkovich
елегантни	elegant
сираче	orphan
декрети	decrees
уловен	captured
бенеш	beneš
виртуоз	virtuoso
мезоамерика	mesoamerica
локууд	lockwood
мъстейн	mustaine
предавана	transmitted
мейър	mayer
мейър	maher
креспо	crespo
замразени	frozen
чампа	champa
сановници	dignitaries
давос	davos
