les	the
hugo	hugo
sacré	holy
sacré	sacred
régulière	regular
sortir	exit
sortir	out
centres	centers
centres	centres
affluent	tributary
ministres	ministers
stephen	stephen
sociaux	social
clairement	clearly
athènes	athènes
athènes	athens
urbain	urban
urbain	urbain
xiii	xiii
clermont	clermont
préfet	prefect
essentiel	essential
essentiel	essentials
assure	ensures
stéphane	stéphane
stéphane	stephen
stéphane	stefan
stéphane	stephan
stéphane	steven
laboratoire	laboratory
laboratoire	lab
distingue	distinguishes
primaire	elementary
primaire	primary
wiki	wiki
équipage	crew
tuer	slay
tuer	killing
tuer	kill
logique	logical
logique	logic
adapté	adapted
xavier	xavier
orgue	organ
bulletin	newsletter
bulletin	bulletin
impression	print
impression	impression
impression	printing
dépend	depends
dépend	depend
quasi	almost
quasi	quasi
conséquence	consequence
conséquence	consequential
visible	visible
habitat	habitat
breton	breton
souris	mice
souris	mouse
photographe	photographer
autoroute	motorway
autoroute	highway
ponts	bridges
taylor	taylor
vérité	truth
quinze	fifteen
mérite	deserve
mérite	merit
mérite	deserves
constituée	constituted
médaillé	medalist
jérôme	jérôme
jérôme	jerome
assistant	assistant
assistant	wizard
bavière	bavarian
bavière	bavaria
marié	married
satellite	satellite
samedi	saturday
alan	alan
chili	chili
chili	chile
moindre	lesser
exécution	execution
carlo	carlo
établit	establishes
boîte	box
rôles	roles
légèrement	slightly
légèrement	lightly
gallimard	gallimard
alice	alice
las	las
saxe	sachsen
saxe	saxony
comprenant	including
intermédiaire	intermediate
intermédiaire	intermediary
distinctions	honours
distinctions	distinction
distinctions	awards
distinctions	distinctions
remarque	note
remarque	notice
thèmes	themes
thèmes	topics
gares	stations
installation	installation
installation	installing
rapports	reporting
rapports	reports
circulation	traffic
circulation	circulation
australien	aussie
australien	australian
chinoise	chinese
tournage	filming
tournage	shooting
relief	relief
pierres	stones
pierres	stone
pierres	rocks
paraît	appears
patronyme	surname
universitaires	academics
universitaires	academic
histoires	histoires
histoires	stories
faites	make
pdd	dps
équivalent	equivalent
phrase	phrase
phrase	sentence
récompense	rewards
récompense	reward
récompense	award
lancement	launching
lancement	launch
totalité	totality
patron	patron
patron	boss
conçu	conceived
conçu	designed
structures	structures
culturelle	cultural
aviation	aviation
journaux	newspapers
chrétiens	christian
chrétiens	christians
syndicat	union
syndicat	syndicate
lewis	lewis
menace	threatening
menace	menace
menace	threats
menace	threat
crois	believe
poursuite	prosecution
poursuite	pursuit
basque	basque
mans	mans
lot	batch
lot	lot
débit	flow
débit	bitrate
débit	debit
commissaire	commissioner
commissaire	commissar
araignées	spiders
employé	employee
manifestations	demonstrations
installé	installed
arabes	arab
arabes	arabic
arabes	arabian
arabes	arabs
conserver	preserve
conserver	retain
conserver	keep
reprendre	resume
manga	manga
conseils	tips
conseils	advice
latine	latin
latine	latina
bases	basics
bases	bases
industrielle	industrial
andrew	andrew
diamètre	diameter
peintures	paints
peintures	painting
peintures	paintings
invasion	invasion
adversaire	adversary
adversaire	opponent
conduite	driving
individus	individuals
franchise	franchise
franchise	deductible
iran	iran
blessés	injured
blessés	wounded
blessés	injuries
particulière	particular
conscience	conscience
conscience	awareness
conscience	consciousness
maîtres	masters
maîtres	maîtres
représenté	represented
représenté	depicted
expositions	exhibitions
expositions	exhibits
expositions	exhibition
rappelle	recalls
naples	naples
naples	napoli
lion	lion
peur	afraid
peur	scared
peur	fear
actives	active
prague	prague
administratif	administrative
lausanne	lausanne
peuples	peoples
nomination	nomination
nomination	appointment
crime	felony
crime	crime
chrétienne	christian
américaines	american
respect	respect
respect	compliance
mobile	mobile
chiffres	figures
chiffres	numbers
sœurs	sisters
bientôt	soon
vendredi	friday
spéciale	special
commentaire	comment
commentaire	commentary
véhicule	vehicle
départemental	departmental
della	della
irlandais	irish
densité	density
catholiques	catholic
catholiques	catholics
apparaissent	appear
rare	rare
transfert	transfer
transfert	transfers
blessé	injured
blessé	wounded
blessé	hurt
annoncé	announced
annoncé	advertised
aile	wing
carré	carré
carré	square
dimension	dimensions
dimension	dimension
juive	jewish
var	var
lit	bed
floride	florida
fera	will
servi	served
situés	located
seuil	threshold
milliers	thousand
milliers	thousands
dirigeant	ruler
loup	loup
loup	wolf
détroit	strait
détroit	detroit
mémoires	memoirs
mémoires	memories
préparation	preparation
préparation	preparations
chronologie	chronology
chronologie	timeline
classiques	classics
classiques	classical
classiques	classic
minimum	minimum
minimum	minimal
révolutionnaire	revolutionary
nécessaires	needed
nécessaires	necessary
bibliographie	bibliography
grave	serious
grave	severe
grave	grave
lord	lord
tourne	turn
tourne	spin
faute	foul
faute	misconduct
brunswick	brunswick
million	million
poème	poem
extrait	excerpt
extrait	extracted
extrait	extract
contribution	contribution
hill	hill
rivières	rivers
directe	direct
inférieure	lower
inférieure	inferior
renommé	renamed
renommé	renowned
gris	gray
gris	grey
aquitaine	aquitaine
clément	clément
clément	clement
barbara	barbara
notoriété	notoriety
notoriété	awareness
notoriété	reputation
euro	eurozone
euro	euros
euro	euro
léger	light
léger	lightweight
disponibles	available
danger	hazard
danger	danger
désigné	designated
désigné	appointed
wilson	wilson
plate	platform
similaire	similar
travaillé	worked
municipalités	municipalities
cordes	string
cordes	ropes
cordes	cordes
cordes	strings
golden	golden
détail	retail
détail	detail
détail	details
dan	dan
accompagné	accompanied
hypothèse	assumption
hypothèse	hypothesis
matériaux	material
matériaux	materials
risques	hazards
risques	risks
risques	risk
confluence	confluence
charlotte	charlotte
jury	jury
anglo	anglo
révolte	uprising
révolte	revolt
révolte	rebellion
monnaie	money
monnaie	currency
enseigne	ensign
renommée	renowned
renommée	renamed
renommée	renown
renommée	fame
renommée	reputation
franc	franc
révèle	reveals
didier	didier
mac	mac
variété	variety
ascension	ascension
ascension	ascent
vendu	sold
dirigeants	rulers
dirigeants	managers
dirigeants	leaders
dirigeants	executives
ford	ford
jane	jane
frontières	boundaries
frontières	frontiers
frontières	borders
frontières	border
observatoire	observatory
ailes	ailes
ailes	wings
ailes	wing
machines	machinery
machines	machines
julie	julie
institution	institution
donna	donna
caen	caen
organisations	organizations
organisations	organisations
varsovie	warsaw
déclaré	declared
déclaré	stated
présidentielle	presidential
compter	count
compter	counting
normale	normal
résolution	resolution
pilotes	drivers
pilotes	pilots
pilotes	pilot
conquête	conquête
conquête	conquest
conquête	conquer
colonie	colony
hélène	hélène
hélène	helena
hélène	ellen
hélène	helene
hélène	helen
besoins	need
besoins	needs
genres	genre
genres	genres
genres	genera
bref	brief
inférieur	lower
inférieur	inferior
tenir	hold
cannes	cannes
neige	snow
postes	posts
discussions	discussions
discussions	chats
discussions	discussion
installer	installing
installer	install
défaut	default
défaut	flaw
défaut	defect
discipline	discipline
responsabilité	liability
responsabilité	disclaimer
responsabilité	responsibility
responsabilité	accountability
paysage	scenery
paysage	landscape
poissons	pisces
poissons	fish
poissons	fishes
couvent	convent
violence	violence
coût	cost
bains	baths
bains	bath
espoirs	hopes
espoirs	hope
comics	comics
africain	africain
africain	african
bandes	bands
bandes	strips
bandes	tapes
cellules	cell
cellules	cells
fosse	trench
fosse	pit
fosse	fosse
costumes	suits
costumes	costumes
johnny	johnny
précisément	precisely
précisément	specifically
espoir	hope
actuels	current
jardins	gardens
jardins	garden
destinée	destiny
médailles	medal
médailles	medals
angers	angers
détails	details
détails	detail
déclaration	statement
déclaration	declaration
extrémité	extremity
colonne	column
populaires	popular
populaires	trending
effectuer	perform
monaco	monaco
mises	bets
mises	mises
fêtes	festivities
fêtes	festivals
gagner	earn
gagner	win
gagner	winning
gagner	earning
dijon	dijon
invité	invited
invité	guest
affiche	poster
affiche	display
outil	tool
orientales	oriental
prêt	ready
prêt	loan
publiés	published
mauvaise	bad
inventaire	inventory
seigneurs	lords
violon	violin
effectué	performed
élevée	high
élevée	elevated
élevage	breeding
traditionnelle	traditional
remplacement	replace
remplacement	replacement
islam	islam
battu	beat
battu	beaten
battu	defeated
envoie	sends
envoie	send
réduit	reduces
réduit	reduced
traces	traces
traces	trace
war	war
égalité	equality
égalité	equity
créateur	designer
créateur	creator
expliquer	explaining
expliquer	explain
environs	surroundings
environs	vicinity
juridique	legal
coalition	coalition
intérêts	interests
intérêts	interest
fox	fox
municipale	municipal
inspecteur	detective
inspecteur	inspector
due	due
marais	swamp
marais	marais
marais	marsh
marais	marshes
moines	moines
moines	monks
kong	kong
chimie	chemicals
chimie	chemistry
prenant	taking
poisson	pisces
poisson	fish
poisson	poisson
inter	inter
fruits	fruit
fruits	fruits
passion	passion
chercheurs	researchers
secours	relief
secours	rescue
chat	chat
chat	cat
stratégie	strategy
johann	johann
tirs	shooting
sarah	sarah
interprété	interpreted
retrait	shrinkage
retrait	withdrawal
coopération	cooperation
archipel	archipelago
compagnies	companies
cités	cited
géorgie	georgian
géorgie	georgia
âme	soul
gothique	goth
gothique	gothic
bloc	bloc
bloc	block
méditerranée	mediterranean
méditerranée	méditerranée
visiteurs	visitors
clan	clan
répond	responds
capital	capital
caractérisée	characterized
surnom	nickname
express	express
veux	want
anciennement	formerly
électricité	electricity
visant	aiming
mit	mit
mit	mlt
facile	easy
davantage	more
différent	different
découvrir	discovering
découvrir	explore
découvrir	discover
changements	changes
changements	change
fred	fred
chrétien	christian
chrétien	chrétien
oxford	oxford
croatie	croatia
ange	ange
ange	angel
chasseurs	hunters
chasseurs	chasseurs
gaston	gaston
robin	robin
opinion	opinion
agricoles	agricultural
bonnes	good
classements	rankings
classements	standings
classements	classifications
récompenses	rewards
récompenses	awards
xiv	xiv
conflits	conflicts
conflits	disputes
conflits	conflict
transformation	processing
transformation	transformation
transformation	transform
remplace	replaces
remplace	replace
cultures	crops
cultures	cultures
étudier	studying
étudier	study
consacrée	consecrated
lundi	mondays
lundi	monday
viii	viii
limitée	limited
andrea	andrea
accessible	accessible
universités	universities
virginie	virginie
virginie	virginia
avantage	benefit
avantage	advantage
monts	mountains
deviennent	become
appui	support
partout	anywhere
partout	everywhere
engagé	hired
engagé	engaged
engagé	enlisted
engagé	committed
objectifs	objectives
objectifs	goals
objectifs	aims
ann	ann
écossais	scots
écossais	scottish
métier	profession
soirée	party
soirée	evening
soirée	night
mélange	mixture
mélange	mix
mélange	mixing
mélange	blend
mine	mine
montée	mounted
montée	ascent
costa	costa
alphonse	alphonse
alphonse	alfonso
acquis	acquired
lucien	lucien
disques	discs
disques	disks
représentent	represent
sydney	sydney
qualifié	skilled
qualifié	qualified
introduit	introduced
introduit	introduces
caractéristique	characteristic
caractéristique	feature
nba	nba
howard	howard
charlie	charlie
communautaire	community
guitariste	guitarist
évêques	bishops
évêques	bishop
défendre	defend
défendre	defending
conséquences	implications
conséquences	consequences
maires	mayors
maires	mayor
elizabeth	elizabeth
recevoir	receive
recevoir	receiving
performances	performance
performances	performances
autrichien	austrian
brest	brest
pianiste	pianist
étrangère	foreign
friedrich	friedrich
occupé	busy
occupé	occupied
archéologique	archeological
archéologique	archaeological
musées	museums
musées	museum
traversée	crossing
réussi	successful
réussi	succeeded
armand	armand
antiquité	antique
antiquité	ancient
antiquité	antiques
antiquité	antiquity
antiquité	antiquité
brésilien	brazilian
produite	produced
doctorat	doctorate
doctorat	doctoral
doctorat	phd
centaines	hundreds
maîtrise	mastery
encyclopédique	encyclopédique
réédition	reissued
réédition	reissue
vestiges	relics
vestiges	vestiges
calcul	calculus
calcul	calculation
calcul	computation
rêve	dream
rêve	dreams
mathieu	matthew
mathieu	mathieu
camille	camille
dérivés	derivatives
dérivés	derivative
aspects	aspects
simples	simple
simples	singles
plaque	plate
plaque	plaque
fondateurs	founders
nez	nez
nez	nose
nez	noses
quai	wharf
quai	quay
quai	dock
quai	platform
démocratie	democracy
meurtre	murder
barre	helm
barre	bar
barre	barre
meilleures	better
meilleures	best
métropole	métropole
métropole	metropolis
vigueur	vigor
vigueur	vigour
neuvième	ninth
minute	minute
élite	elite
applications	applications
applications	apps
aîné	older
aîné	elder
aîné	senior
verre	glass
verre	drink
équipement	equipment
abandon	abandon
abandon	abandonment
queue	queue
queue	cock
queue	tail
queue	tails
ivoire	ivory
hong	hong
ivan	ivan
partisans	partisans
partisans	supporters
design	design
pistes	slopes
pistes	tracks
exécutif	executive
jonathan	jonathan
tenue	outfit
jacob	jacob
mythologie	mythologie
mythologie	mythology
belgrade	belgrade
revenu	revenue
revenu	income
guinée	guinea
gamme	range
basilique	basilica
confédération	confederation
dessinateur	drawer
dessinateur	designer
dessinateur	cartoonist
jimmy	jimmy
arrêter	quit
arrêter	stop
regard	gaze
rallye	rally
rallye	rallye
valence	valencia
valence	valence
amitié	friendship
colspan	colspan
dossier	dossier
dossier	folder
dossier	file
diego	diego
maladies	diseases
maladies	disease
oiseau	oiseau
oiseau	bird
ump	ump
maximale	maximum
verte	green
citer	quote
citer	cite
constructeur	builder
constructeur	constructor
constructeur	manufacturer
péninsule	peninsula
péninsule	peninsular
francesco	francesco
campagnes	campaigns
compilation	compile
compilation	compilation
compilation	compiling
connaissances	acquaintances
connaissances	knowledge
copié	copied
terrestre	terrestrial
terrestre	earthly
budapest	budapest
représentations	representations
représentations	performances
noble	noble
ambassadeur	ambassador
inverse	inverse
inverse	reverse
opérateur	operator
opérateur	trader
possession	possession
souvenir	souvenir
souvenir	memory
forteresse	stronghold
forteresse	fortress
ennemis	enemy
ennemis	enemies
sections	sections
viens	come
positions	positions
engagement	engagement
engagement	commitment
languedoc	languedoc
são	são
localités	localities
localités	resorts
inscrits	registered
inscrits	enrolled
quarante	forty
hectares	hectares
hectares	acres
golfe	gulf
seigneurie	lordship
italiens	italians
italiens	italian
navy	navy
commandeur	commander
supprimé	deleted
supprimé	removed
douglas	douglas
listes	list
listes	lists
boy	boy
arbitrage	arbitration
lecteur	player
lecteur	drive
lecteur	reader
idem	idem
idem	ditto
remise	discount
remise	rebate
établie	established
tire	shoot
tire	shoots
hop	hop
christopher	christopher
maintenir	maintain
maintenir	maintaining
maintenir	keep
réduire	minimize
réduire	decrease
réduire	reducing
réduire	reduce
anderson	anderson
christine	christine
goût	flavour
goût	taste
morceaux	morceaux
morceaux	pieces
morceaux	tracks
majeures	majors
sélectionné	selected
venus	venus
miller	miller
dédié	dedicated
exil	exile
terminé	finished
terminé	completed
cambridge	cambridge
construits	built
construits	constructed
fixe	fixed
sncf	sncf
ventes	sales
relative	relative
instruction	instruction
cancer	cancer
remis	surrendered
donald	donald
agents	agents
observation	observation
parallèlement	parallel
fréquence	frequency
dure	harsh
dure	hard
dure	lasts
scrutin	poll
scrutin	ballot
sortant	outgoing
sortant	outbound
sortant	exiting
vins	wine
vins	wines
employés	employees
out	out
forum	forum
lanceur	launcher
lanceur	pitcher
administrativement	administratively
solaire	solar
alimentation	food
alimentation	nutrition
neutre	neutral
tués	killed
empêcher	preventing
empêcher	prevent
orthodoxe	orthodox
citoyens	citizens
vladimir	vladimir
stadium	stadium
ouvriers	workers
pseudonyme	alias
pseudonyme	nickname
pseudonyme	pseudonym
humanité	humanity
clé	key
manuscrit	manuscrit
manuscrit	manuscript
manuscrit	scroll
déterminer	determining
déterminer	determine
défaites	defeat
défaites	defeats
colline	hill
colline	colline
who	who
divisions	divisions
dédiée	dedicated
gustave	gustav
gustave	gustave
longues	long
régionales	regional
continent	continent
naturelles	natural
trésor	treasure
trésor	treasury
ruines	ruins
technologies	technologies
technologies	technology
fais	fais
précis	precise
précis	accurate
existent	exist
picardie	picardy
porto	porto
bourbon	bourbon
difficulté	difficulty
désignations	designations
franz	franz
ombre	shadows
ombre	shade
ombre	shadow
ombre	ombre
maritimes	maritime
cousin	cousin
cousin	cuz
équipements	equipment
équipements	equipments
équipements	facilities
vapeur	steam
vapeur	vapour
interview	interview
bay	bay
colonnes	column
colonnes	columns
pôle	pôle
pôle	pole
républicain	republican
attribué	assigned
attribué	allocated
attribué	attributed
attribué	awarded
choisit	chose
choisit	selects
rédacteur	writer
rédacteur	editor
stanley	stanley
muet	silent
muet	mute
historiens	historians
pétersbourg	petersburg
couvre	covers
garçon	boy
garçon	waiter
garçon	garçon
western	western
vérifier	verify
vérifier	check
proposer	propose
proposer	proposing
proposer	suggest
transmission	transmission
soldat	soldier
présentée	presented
canadiens	canadian
canadiens	canadians
jersey	jersey
sénégal	senegal
option	option
pluie	rain
commentaires	feedback
commentaires	comments
fpu	fpu
turin	torino
turin	turin
poitou	poitou
touche	touche
touche	key
touche	touch
évoque	evokes
automatique	auto
automatique	automatic
compétences	competencies
compétences	skills
compétences	expertise
compétences	skill
compétences	competences
extrêmement	extremely
neveu	nephew
neveu	neveu
mohamed	mohamed
hubert	hubert
commerciale	commercial
cinquante	fifty
éventuellement	possibly
éventuellement	optionally
éventuellement	eventually
publicité	publicity
publicité	advertising
publicité	advertisement
souverain	ruler
souverain	sovereign
associés	associate
associés	associates
chargée	loaded
chronique	chronicle
chronique	column
chronique	chronic
charte	charter
imposer	imposing
imposer	impose
imposer	imposition
renault	renault
arrivé	arrived
préface	foreword
préface	preface
échecs	chess
frais	fresh
frais	fees
frais	expenses
traite	milking
traite	trafficking
pérou	peru
bac	bac
bloqué	blocked
judiciaire	judicial
judiciaire	judiciary
palette	pallet
palette	palette
indépendante	independent
tramway	tram
tramway	trams
tramway	tramway
peintres	painters
élisabeth	elizabeth
élisabeth	elisabeth
amiens	amiens
louvre	louvre
troubles	disorders
troubles	troubles
troubles	unrest
marco	marco
lès	lès
offensive	offensive
amie	friend
alias	alias
alias	aka
alias	aliases
concentration	concentration
intention	intention
intention	intent
nombres	numbers
précision	precision
précision	accuracy
passagers	passengers
passagers	passenger
degré	degrees
degré	degree
puissant	powerful
espagnols	spaniards
espagnols	spanish
correspondance	correspondence
correspondance	match
hamilton	hamilton
partiellement	partly
partiellement	partial
partiellement	partially
tim	tim
organismes	organizations
organismes	organisms
organismes	agencies
sauver	save
sauver	saving
juniors	juniors
juniors	junior
visage	facial
visage	face
possibles	possible
provoque	provokes
future	future
danois	danish
danois	dane
danois	danes
montrer	show
conférences	conference
conférences	lectures
conférences	conferences
paramètres	parameters
paramètres	settings
réflexion	reflection
philadelphie	philly
philadelphie	philadelphia
prononciation	pronunciation
actualité	news
aube	aube
aube	dawn
logements	accommodation
mariée	bride
mariée	married
meuse	meuse
billy	billy
répertoire	directory
suffisamment	enough
suffisamment	sufficient
écrivains	writers
admissibilité	eligibility
admissibilité	admissibility
poser	pose
poser	posing
traditionnel	traditional
lacs	lakes
suprême	supreme
musulmans	muslim
musulmans	muslims
ain	ain
autorisation	authorisation
autorisation	authorization
autorisation	permission
échanges	exchanges
échanges	trade
procédé	process
sexe	gender
sexe	sex
séjour	stay
installations	facilities
installations	installations
andy	andy
travailleurs	workers
norme	norm
norme	standard
appareils	cameras
appareils	appliances
appareils	devices
gordon	gordon
ordinateur	computer
graphique	graph
graphique	graphic
graphique	chart
graphique	graphics
repose	rests
repose	rest
ligues	leagues
nick	nick
surprise	surprise
surprise	surprised
juif	jew
juif	jewish
efficace	efficient
efficace	effective
bulgarie	bulgaria
grecs	greeks
grecs	greek
séparation	separation
perdre	losing
perdre	lose
puy	puy
contes	tales
contes	contes
longs	long
votes	votes
tibet	tibet
spectateurs	spectators
spectateurs	viewers
supplémentaires	additional
supplémentaires	extra
versant	versant
financière	financial
relie	connects
parfaitement	perfectly
favorable	favourable
favorable	favorable
baroque	baroque
secteurs	sectors
pavillon	pavillon
pavillon	flag
pavillon	pavilion
will	will
tournois	tournaments
tournois	tournament
gagné	earned
gagné	gagné
gagné	won
retirer	withdraw
retirer	remove
ateliers	workshop
ateliers	workshops
distinction	distinction
xviiie	eighteenth
den	den
four	furnace
four	oven
garder	keep
venezuela	venezuela
triple	triple
eure	eure
vécu	lived
autel	altar
autel	shrine
manoir	mansion
manoir	manoir
continuer	continue
continuer	continuing
fournir	provide
propriétaires	owners
propriétaires	homeowners
efforts	efforts
créés	created
roussillon	roussillon
influencé	influenced
vacances	holidays
vacances	holiday
treize	treize
treize	thirteen
démographique	demographic
exclusivement	exclusively
plat	dish
plat	flat
azur	azure
azur	azur
reconstruction	rebuilding
reconstruction	reconstruction
columbia	columbia
bons	good
bons	vouchers
choisir	choosing
choisir	choose
choisir	select
administrateurs	directors
administrateurs	administrators
administrateurs	admins
administrateurs	trustees
rarement	seldom
rarement	rarely
reliant	connecting
reliant	reliant
reliant	linking
spécialisée	specialised
spécialisée	specialized
global	global
bruce	bruce
consensus	consensus
troupe	troupe
troupe	troop
sauvage	wild
sauvage	savage
consulté	accessed
consulté	consulted
clip	clip
optique	optical
optique	optics
optique	optic
fantastique	fantastic
accéder	access
occidental	occidental
occidental	western
navigation	navigating
navigation	navigation
augmenter	increase
instant	moment
instant	instant
synthèse	synthesis
pourraient	could
voyages	travel
voyages	travels
phare	lighthouse
phare	phare
surveillance	monitoring
surveillance	supervision
surveillance	surveillance
initial	initial
déplacement	displacement
différente	different
francophones	francophone
prieuré	priory
revenus	revenues
revenus	revenue
revenus	income
désert	deserted
désert	desert
musiques	music
naturels	natural
ibn	ibn
nam	nam
enseignant	teacher
enseignant	teachers
signes	signs
bourse	scholarship
territoriale	territorial
pedro	pedro
dépôt	repository
dépôt	deposit
dépôt	filing
exactement	exactly
exactement	exact
marquée	marked
hollywood	hollywood
tunis	tunis
presses	presses
prusse	prussia
prusse	prussian
théologie	theology
laura	laura
intérieure	indoor
augustin	augustine
augustin	augustin
peint	painted
littéraires	literary
froid	cold
froid	chill
réputation	reputation
not	not
syrie	syria
flandre	flandre
flandre	flanders
villeneuve	villeneuve
fréquemment	frequently
alexis	alexis
lublin	lublin
playstation	playstation
ronde	round
allen	allen
colonies	colonies
responsables	responsible
riches	rich
riches	wealthy
pékin	beijing
intitulée	titled
academy	academy
apparence	appearance
retrouvé	found
retrouvé	recovered
couche	layer
couche	diaper
fortune	fortunes
fortune	fortune
changé	changed
châteaux	castles
line	line
animateur	moderator
animateur	animator
master	master
mathématicien	mathematician
autonomie	autonomy
autonomie	autonomous
expansion	expanding
expansion	expansion
dizaine	dozen
particuliers	individuals
partielle	partial
dragons	dragon
dragons	dragons
formations	trainings
numéros	numbers
besançon	besançon
giuseppe	giuseppe
communal	communal
malheureusement	sadly
malheureusement	unfortunately
provisoire	interim
provisoire	temporary
provisoire	provisional
classés	classified
classés	ranked
veuve	widowed
veuve	widow
apporter	bring
nicole	nicole
programmation	programming
cameroun	cameroon
soins	treatments
soins	care
linguistique	linguistics
linguistique	linguistic
cesse	cease
exercice	exercise
héritier	heir
héritier	héritier
lah	lah
bot	bot
devenant	becoming
botanique	botany
botanique	botanical
botanique	botanic
connues	known
amoureux	lovers
amoureux	lover
amélioration	improvements
amélioration	improvement
successivement	successively
manchester	manchester
spécifiques	specific
vouloir	wanting
vouloir	want
virus	virus
virus	viruses
iso	iso
fermeture	closure
fermeture	zip
fermeture	closing
fermeture	zipper
poursuivre	pursue
poursuivre	prosecute
poursuivre	continue
voile	sail
voile	sailing
aisne	aisne
monarchie	monarchy
spécialisé	specialised
spécialisé	specialized
soutenu	sustained
soutenu	supported
décisions	decisions
marchand	merchant
marchand	marchand
remarquable	notable
remarquable	remarkable
remarquable	outstanding
yougoslavie	yugoslavia
universelle	universal
hugues	hughes
hugues	hugues
hugues	hugh
zurich	zürich
zurich	zurich
assassinat	murder
assassinat	assassination
restaurant	restaurant
abandonné	abandoned
fernando	fernando
wilhelm	wilhelm
tribu	tribe
hebdomadaire	weekly
belges	belges
belges	belgians
belges	belgian
rotation	rotating
rotation	rotation
rotation	rotate
apporte	bring
apporte	brings
composés	compounds
attitude	attitude
transféré	redeployed
transféré	transferred
jugement	judgement
jugement	judgment
bible	bible
cyrillique	cyrillic
clark	clark
rayon	beam
paulo	paulo
civils	civilian
civils	civilians
nécessité	need
nécessité	necessity
limoges	limoges
têtes	head
têtes	heads
immeuble	building
métal	metal
vocation	vocation
facteur	mailman
facteur	postman
facteur	factor
matches	matches
rangers	rangers
ryan	ryan
fini	finished
spatiale	spatial
épée	swords
épée	sword
salut	hello
salut	hey
banlieue	outskirts
banlieue	suburb
banlieue	suburban
banlieue	suburbs
banlieue	banlieue
protégée	protected
appartenait	belonged
courts	short
toulon	toulon
pic	pic
pic	peak
voilà	here
voisins	neighbors
voisins	neighbours
inconnue	unknown
fantasy	fantasy
jouant	playing
devoir	duty
servant	serving
opposé	opposite
bleue	blue
irak	iraq
bruges	bruges
progrès	progress
métiers	trades
soixante	sixty
tonnes	tonnes
tonnes	tons
tonnes	ton
poche	pocket
poche	pouch
dieux	gods
producteurs	producers
producteurs	producer
copie	copy
copie	copies
copie	copying
intégré	integrated
intégré	embedded
jason	jason
surnommé	dubbed
surnommé	nicknamed
chimique	chemical
carbone	carbon
modifié	edited
modifié	modified
modifié	amended
mâle	male
ouvrir	open
pétrole	oil
pétrole	petroleum
normal	normal
illinois	illinois
jura	jura
attaché	attaché
attaché	attached
quarts	quarters
confirme	confirms
corporation	corporation
gras	gras
gras	bold
gras	fat
gras	fatty
hervé	hervé
médiévale	medieval
cible	target
possèdent	possess
africaine	african
extra	extra
dark	darth
morceau	track
morceau	piece
tenter	attempt
tenter	tempt
dixième	tenth
pyramide	pyramid
pasteur	preacher
pasteur	pastor
pasteur	pasteur
nintendo	nintendo
apprentissage	apprenticeship
apprentissage	learning
adopté	adopted
entraînement	training
entraînement	workout
kelly	kelly
arnaud	arnaud
actifs	active
actifs	assets
volontaires	volunteers
volontaires	voluntary
volontaires	volunteer
arrête	stop
filiale	subsidiary
plaisir	enjoyment
plaisir	fun
plaisir	pleasure
limousin	limousin
époux	spouse
époux	spouses
époux	husband
organiser	organize
organiser	organise
organiser	organising
organiser	organizing
bateaux	boats
lisa	lisa
soutient	supports
individuel	individual
anime	anime
croire	believe
croire	believing
croire	belief
présentant	introducing
présentant	presenting
domination	domination
domination	dominance
débats	debates
moto	moto
moto	motorcycle
moto	motorbike
curé	priest
tunnel	tunnel
échapper	escaping
échapper	escape
fenêtres	windows
fenêtres	window
mineur	miner
mineur	minor
vertical	vertical
équilibre	balanced
équilibre	balance
équilibre	balancing
équilibre	equilibrium
empêche	prevents
variable	variable
sanctuaire	sanctuary
sanctuaire	shrine
illustrations	illustrations
erreurs	mistakes
erreurs	errors
erreurs	error
bis	bis
slovaquie	slovakia
statistique	statistics
statistique	statistical
paramètre	parameter
psychologie	psychologists
psychologie	psychology
constantinople	constantinople
fouilles	excavation
fouilles	excavations
diplômé	graduating
diplômé	graduated
diplômé	graduate
sel	sel
sel	salt
princes	princes
découvertes	discovered
découvertes	discoveries
découvertes	discovery
examen	exam
examen	review
examen	examination
héritage	inheritance
héritage	legacy
héritage	heritage
recours	remedies
hitler	hitler
commencer	start
commencer	begin
lancée	launched
madagascar	madagascar
combattants	combatants
combattants	fighters
candidature	candidature
candidature	application
candidature	candidacy
théorème	theorem
télé	television
darkgrey	darkgrey
tracé	trace
expériences	experiments
expériences	experiences
expériences	experience
concurrence	competition
étudié	studied
jeff	jeff
massacre	massacre
potentiel	potential
annuel	yearly
annuel	annual
voisin	neighbour
voisin	neighbor
représenter	represent
représenter	representing
free	free
dialogue	dialogue
dialogue	dialog
présidente	president
présidente	chairperson
présidente	chairwoman
évidemment	obviously
annuelle	yearly
annuelle	annual
thérèse	thérèse
thérèse	therese
thérèse	teresa
grotte	caves
grotte	cave
grotte	grotte
grotte	grotto
pain	bread
décident	decide
toit	rooftop
toit	roof
opus	opus
entraineur	trainer
entraineur	coach
personnels	personal
suivie	followed
russell	russell
death	death
réduction	discount
réduction	reduction
réduction	discounts
alberto	alberto
tension	tension
tension	voltage
chaînes	channels
chaînes	chains
chaînes	strings
soviétiques	soviets
soviétiques	soviet
soumis	submissive
soumis	submitted
secrets	secrets
secrets	secret
intégration	integration
wimbledon	wimbledon
rythme	pace
rythme	rhythm
intervient	intervenes
arriver	arrival
arriver	arriving
arriver	arrive
voulait	wanted
écart	deviation
