மற்றும்	dan
பக்கத்தை	halaman
அரியானா	haryana
சின்னங்கள்	ikon
வளாகத்தில்	kampus
வளாகத்தில்	campus
கோரிக்கை	minta
கோரிக்கை	request
கோரிக்கை	permintaan
காலி	galle
காலி	hampa
காலி	kosongkan
காலி	kosong
ஆலன்	allen
ஆலன்	allan
ஆலன்	alan
யோகம்	yoga
மூலங்கள்	sumber
மூலங்கள்	sumberdaya
வீழ்ச்சி	mengalahkan
வீழ்ச்சி	kalahkan
வீழ்ச்சி	kekalahan
வீழ்ச்சி	fall
வீழ்ச்சி	jatuh
பாடினார்	sang
தொழிலில்	industri
கொடுக்கப்பட்ட	diberikan
கொடுக்கப்பட்ட	diberi
சொந்தமான	personal
சொந்தமான	pribadi
வாழ	live
வாழ	jalani
வாழ	langsung
முன்னோடி	pioneer
முன்னோடி	pelopor
பிறர்	lain
பிறர்	lainnya
அப்பால்	melampaui
அப்பால்	beyond
தேர்ச்சி	berlalu
தேர்ச்சி	dilewati
தேர்ச்சி	lulus
கண்டறியப்பட்டது	terdeteksi
கண்டறியப்பட்டது	dideteksi
கண்டறியப்பட்டது	mendeteksi
கண்டறியப்பட்டது	didiagnosis
கண்டறியப்பட்டது	didiagnosa
கண்டறியப்பட்டது	menemukan
கண்டறியப்பட்டது	mendapati
கண்டறியப்பட்டது	nemu
கண்டறியப்பட்டது	ditemukan
அமைப்புகளில்	pengaturan
துடுப்பாட்டம்	cricket
துடுப்பாட்டம்	jangkrik
துடுப்பாட்டம்	kriket
எகிப்திய	mesir
பாட்டு	lagu
பாட்டு	song
பாடும்	menyanyi
பாடும்	bernyanyi
ஜாவா	jaktim
ஜாவா	jawa
ஜாவா	java
நாணயங்கள்	koin
ஹார்ட்	hart
ஆடு	kambing
அம்மா	amma
அம்மா	mamah
அம்மா	mommy
அம்மா	bu
அம்மா	ibu
அம்மா	mom
அம்மா	bunda
அம்மா	mother
அம்மா	ibu
அம்மா	bunda
படகு	jeram
படகு	rafting
படகு	kapal
படகு	perahu
படகு	boat
தொழில்துறை	industri
தொழில்துறை	industri
தொழில்துறை	industrial
குல	dengan
துல்லியமாக	akurat
துல்லியமாக	tepat
துல்லியமாக	justru
துல்லியமாக	akurat
கூற்று	expresi
கூற்று	ekspresi
கூற்று	pernyataan
ஒப்புதல்	persetujuan
ஒப்புதல்	setujui
ஒப்புதல்	menyetujui
ஒப்புதல்	persetujuan
சக	kolega
சக	kakak
சக	sesama
டென்னிஸ்	tennis
டென்னிஸ்	tenis
சுந்தர	sundara
மணல்	sand
மணல்	pasir
மணல்	papak
இடை	pinggang
நுட்பம்	tekstur
நுட்பம்	tekstur
நுட்பம்	teksturnya
நுட்பம்	keakuratan
நுட்பம்	ketepatan
நுட்பம்	akurasi
நுட்பம்	ahir
கவலை	kecemasan
கவலை	kegelisahan
கவலை	cemas
கவலை	khawatir
கவலை	mengkhawatirkan
கவலை	cemas
கவலை	kekhawatiran
கவலை	kawatir
கவலை	khawatir
கவலை	kekhawatiran
கவலை	keprihatinan
இலைகள்	dedaunan
இலைகள்	daun
உலா	tour
உலா	tur
உலா	wisata
உலா	ula
பாலை	susu
பாலை	susunya
ரேடியோ	radio
லூயிஸ்	louis
லூயிஸ்	lewis
லூயிஸ்	luis
செயற்பாடுகள்	operasi
செயற்பாடுகள்	kegiatan
செயற்பாடுகள்	aktifitas
செயற்பாடுகள்	aktivitas
செயற்பாடுகள்	fungsi
எண்ணம்	pikir
எண்ணம்	pemikiran
எண்ணம்	berpikir
எண்ணம்	berpikiran
காக்கும்	menjaga
வாஷிங்டன்	washington
புள்ளியியல்	statistika
புள்ளியியல்	statistik
செயல்கள்	tindakan
செயல்கள்	aksi
காம்	com
காம்	kam
சாரா	sarah
சாரா	dedy
சாரா	sara
பாளையம்	kantonmen
நிலநடுக்கம்	gempa
எடுக்கப்பட்டது	taken
எடுக்கப்பட்டது	dibawa
எடுக்கப்பட்டது	diambil
நன்று	bagus
நன்று	nah
நன்று	yah
எண்ணி	loket
எண்ணி	penghitung
எண்ணி	sanggahan
எண்ணி	konter
எண்ணி	counter
எண்ணி	angka
எண்ணி	nomor
எண்ணி	bilangan
எண்ணி	nomer
பார்த்த	dilihat
அட்லாண்டிக்	atlantic
அட்லாண்டிக்	atlantik
ஜெமினி	gemini
கணவர்	suamiku
கணவர்	suami
கணவர்	suamiku
கணவர்	suaminya
கணவர்	suami
கணவர்	husband
வளங்கள்	sumberdaya
நடிப்பு	bertindak
நடிப்பு	akting
நடிப்பு	berakting
நடிப்பு	aktingnya
பணியாளர்கள்	karyawan
பணியாளர்கள்	staf
பணியாளர்கள்	staff
பொழுதுபோக்கு	hobi
பொழுதுபோக்கு	hobby
பாடம்	pelajaran
பாடம்	les
பாடம்	tutorial
தற்காலிக	singgahan
தற்காலிக	cache
தற்காலிக	tembolok
தற்காலிக	temporer
தற்காலிக	sementara
பெருக்கல்	perkalian
பெருக்கல்	kelipatan
பெருக்கல்	beberapa
பெருக்கல்	multiple
பெருக்கல்	berganda
படையெடுப்பு	invasi
வத்திக்கான்	vatikan
வாய்ப்புகள்	peluang
வாய்ப்புகள்	kesempatan
பாரத	bharat
ஓசோன்	ozone
ஓசோன்	ozon
மறைந்து	tersembunyi
மறைந்து	bathin
மறைந்து	disembunyikan
மறைந்து	hidden
மறைந்து	menghilang
வட்டி	minat
வாடிக்கையாளர்	customer
வாடிக்கையாளர்	nasabah
வாடிக்கையாளர்	pelanggan
வாடிக்கையாளர்	klien
வாடிக்கையாளர்	kompetitor
வாடிக்கையாளர்	pesaing
வழங்கல்	pakan
வழங்கல்	feed
வழங்கல்	kabar
வழங்கல்	umpan
வழங்கல்	pengiriman
வழங்கல்	delivery
வழங்கல்	penayangan
வழங்கல்	pengantaran
ஆகியவற்றைப்	kebidanan
வேலைகள்	pekerjaan
ஆயுள்	kehidupan
ஆயுள்	life
ஆயுள்	hidup
போலி	dummy
போலி	palsu
போலி	pemalsuan
போலி	palsu
போலி	fake
பிரான்சில்	braun
சிற்பம்	patung
சிற்பம்	ukiran
சிற்பம்	mengukir
சரஸ்வதி	saraswati
இணையான	paralel
இயக்கவியல்	dinamika
நண்பர்	teman
நண்பர்	sahabat
நண்பர்	friend
தேன்	honey
தேன்	sayang
தேன்	madu
ரிஷபம்	taurus
உதாரணம்	contoh
ஈராக்	irak
மின்காந்த	elektromagnetik
தாயின்	mother
தாயின்	ibu
தாயின்	bunda
நாராயணன்	narayanan
வாங்க	beli
வாங்க	membeli
எடுத்துக்காட்டுகள்	contoh
எடுத்துக்காட்டுகள்	contohnya
ஜனாதிபதி	presiden
ஜனாதிபதி	prez
வந்தான்	came
வாகனங்கள்	kendaraan
சூழலியல்	ekologi
தாக்கல்	pengajuan
தாக்கல்	mengajukan
தாக்கல்	diajukan
போராட்டங்கள்	perjuangan
போராட்டங்கள்	pergumulan
சூத்திரம்	formula
சூத்திரம்	rumus
பெர்லின்	berlin
பள்ளிவாசல்	masjid
சோதனைகள்	cobaan
சோதனைகள்	pengujian
சோதனைகள்	uji
சோதனைகள்	tes
சுப்பிரமணியம்	subramaniam
பயனுள்ள	berguna
பயனுள்ள	bermanfaat
பயனுள்ள	efektif
தொடங்குகிறது	dimulai
தொடங்குகிறது	inisialisasi
தொடங்குகிறது	mulai
தொடங்குகிறது	dimulai
தொடங்குகிறது	starting
தொடங்குகிறது	memulai
சந்திக்கும்	bertemu
சந்திக்கும்	meet
சந்திக்கும்	temui
அங்கீகாரம்	pengakuan
உம்	umm
உம்	ummi
நெருக்கடி	krisis
நெருக்கடி	crisis
தானம்	sumbang
தானம்	donasi
தானம்	menyumbang
தானம்	sumbangkan
சமநிலை	keseimbangan
சமநிலை	saldo
சமநிலை	balance
திருத்தம்	amandemen
ஆரிய	arya
ஆரிய	aryan
ஆபத்து	resiko
ஆபத்து	risiko
ஆழம்	kedalaman
ஆழம்	mendalam
ரயில்வே	railway
டென்மார்க்	denmark
பெங்களூரு	bangalore
தரிசனம்	darshan
உயரிய	besar
உயரிய	hebat
உயரிய	agung
அலுமினியம்	aluminium
அலுமினியம்	alumunium
பென்	ben
ஜூலியன்	julian
ஆர்தர்	arthur
தேவைகள்	persyaratan
ஆழ்ந்த	sedalam
ஆழ்ந்த	mendalam
ஆழ்ந்த	deep
பலம்	kekuatan
நேபாள	nepal
விளக்கங்கள்	perincian
விளக்கங்கள்	rincian
விளக்கங்கள்	detil
விளக்கங்கள்	detail
அகலம்	lebar
சமயப்	religi
சமயப்	keagamaan
சமயப்	religius
சமயப்	agama
இணைந்தார்	bergabung
சமீபத்தில்	belakangan
செறிவு	intensitas
செறிவு	konsentrasi
செறிவு	jurusan
கேட்க	ask
கேட்க	tanya
கேட்க	minta
கேட்க	bertanya
கேட்க	tanyakan
கேட்க	mendengar
கேட்க	hear
கேட்க	dengarlah
கேப்	cape
கேப்	tanjung
கேப்	taksi
கேப்	cab
வழக்குகள்	kasusnya
வழக்குகள்	kasus
விடுமுறை	libur
விடுமுறை	holiday
விடுமுறை	liburan
விடுமுறை	liburan
விடுமுறை	libur
விடுமுறை	liburan
வாழ்வியல்	lifestyle
நிறுவனர்	organisasi
நிறுவனர்	penyelenggara
நிறுவனர்	organizer
நிறுவனர்	pendiri
நிறுவனர்	founder
விண்மீன்கள்	berbintang
சாமி	sami
இழந்த	kalah
இழந்த	tersesat
இழந்த	kehilangan
இழந்த	lost
இழந்த	hilang
எழுத்தறிவு	melek
பிரதம	prime
பிரதம	perdana
துணைக்	sub
கிறித்தவம்	kekristenan
கிறித்தவம்	kristen
இனப்பெருக்கம்	breed
இனப்பெருக்கம்	biak
இனப்பெருக்கம்	reproduksi
கார்த்திக்	karthik
திறமை	keahlian
திறமை	skill
திறமை	keterampilan
திறமை	kemampuan
திறமை	bakat
திறமை	talenta
திறமை	bakatnya
திறமை	talent
திறமை	bertalenta
திறமை	berbakat
தெரிந்த	dikenal
தெரிந்த	diketahui
செவ்வாய்	selasa
செவ்வாய்	tuesday
செவ்வாய்	selasa
செவ்வாய்	jupiter
செவ்வாய்	mars
நடுவே	seberang
மெட்டல்	logam
மெட்டல்	metal
மெட்டல்	logam
கட்டளை	perintah
கட்டளை	komando
தீர்மானம்	tekad
தீர்மானம்	penentuan
தீர்மானம்	resolusi
கணிதவியலாளர்	matematikawan
முஸ்லிம்கள்	muslim
தாவரவியல்	botani
சபையில்	jemaat
தழுவி	merangkul
குவாண்டம்	quantum
குவாண்டம்	kuantum
குவாண்டம்	mencengangkan
கணிப்பு	prediksi
அக்பர்	akbar
கண்டுபிடிப்பு	penemuan
கண்டுபிடிப்பு	inovasi
கண்டுபிடிப்பு	berinovasi
பெறப்பட்டது	diterima
பிரசாத்	prasad
எவரும்	anyone
எவரும்	siapapun
எதையும்	anything
எதையும்	apapun
பாதிக்கும்	pengaruhi
பாதிக்கும்	amaliah
பாதிக்கும்	memengaruhi
பாதிக்கும்	mempengaruhi
நோர்வே	norwegia
புல்	rumput
புல்	grass
புல்	rerumputan
சோ	zhou
சோ	cho
எதிர்மறை	negative
எதிர்மறை	negatif
திபெத்திய	tibetan
திபெத்திய	tibet
பருத்தி	katun
பருத்தி	kapas
பருத்தி	cotton
நாய்	doggy
நாய்	anjing
நாய்	dog
பினாங்கு	penang
விழிப்புணர்வு	kesadaran
விழிப்புணர்வு	awareness
விபத்தில்	kecelakaan
விபத்தில்	hse
விபத்தில்	tabrakan
விபத்தில்	crash
விபத்தில்	kecelakaan
இருப்பு	keseimbangan
இருப்பு	saldo
இருப்பு	balance
இருப்பு	kehadirannya
இருப்பு	kehadiran
இருப்பு	bursa
இருப்பு	stock
இருப்பு	saham
இருப்பு	stok
ஜோர்ஜ்	jorge
இயந்திரங்கள்	robot
நிலக்கரி	batubara
பதிவுகள்	penayangan
பதிவுகள்	tayangan
பதிவுகள்	impresi
பதிவுகள்	catatan
பதிவுகள்	rekor
பதிவுகள்	records
இருமுறை	twice
கட்டிட	building
கட்டிட	membangun
கட்டிட	bangunan
கட்டிட	gedung
முட்டை	egg
முட்டை	telur
பட்டி	menu
ஜீ	jee
ஜீ	zee
ஐதராபாத்	hyderabad
நட்சத்திர	star
நட்சத்திர	bintang
இருந்தபோதிலும்	namun
இளவரசர்	pangeran
இளவரசர்	prince
மறுபடியும்	lagi
குணம்	atribut
இறக்குமதி	import
இறக்குமதி	impor
இருக்கிறார்கள்	adalah
இருக்கிறார்கள்	are
ஹாரி	harry
சைமன்	simon
தீவிரமாக	serius
தீவிரமாக	seriously
பணத்தை	uang
கொச்சி	kochi
ஏழை	poor
ஏழை	kasihan
ஏழை	miskin
ஏழை	malang
வெளிப்படுத்தும்	pengungkapan
வெளிப்படுத்தும்	mengungkapkan
வெளிப்படுத்தும்	ungkapkan
வெளிப்படுத்தும்	ungkap
காயம்	cedera
காயம்	melukai
காயம்	cidera
காயம்	luka
காயம்	disakiti
காயம்	terluka
காயம்	hurt
காயம்	sakit
காயம்	menyakitkan
காயம்	menyakiti
ஆசை	desire
ஆசை	keinginan
ஆசை	hasrat
ஆசை	wish
ஆசை	berharap
விளம்பரம்	iklan
விளம்பரம்	periklanan
விளம்பரம்	mengiklankan
விளம்பரம்	iklan
விளம்பரம்	beriklan
விளம்பரம்	iklan
விளம்பரம்	promosi
விளம்பரம்	boost
விளம்பரம்	promosikan
மூலிகைகள்	herbal
நீலம்	blue
நீலம்	biru
அவளை	nya
அவளை	her
மாதிரிகள்	sampel
வருகிறார்கள்	datang
வருகிறார்கள்	coming
தொடர்ந்தது	dilanjutkan
தொடர்ந்தது	berkelanjutan
தொடர்ந்தது	lanjutan
கனவு	impian
கனவு	mimpi
கனவு	dream
கனவு	memimpikan
கனவு	bermimpi
வானிலை	cuaca
கபூர்	kapoor
தேற்றம்	teorema
ஆணை	instruksi
ஆணை	perintah
ஆணை	komando
அதிகரித்தது	meningkat
தாக்கும்	menyerang
தாக்கும்	serangan
தாக்கும்	serang
தாக்கும்	penyerangan
அன்றாட	harian
அன்றாட	daily
நிகழ்வில்	peristiwa
நிகழ்வில்	acara
நியமனம்	ditunjuk
தொண்டு	sedekah
தொண்டு	amal
தொண்டு	bersedekah
சீனிவாசன்	srinivasan
போர்க்	perang
போர்க்	peperangan
போர்க்	war
பரம்பரை	warisan
நேர்காணல்	interview
நேர்காணல்	wawancarai
நேர்காணல்	wawancara
தயார்	ready
தயார்	siap
சிலைகள்	berhala
சிலைகள்	patung
மிதமான	moderasi
மிதமான	moderat
மிதமான	memoderasi
சிகாகோ	chicago
எங்கே	mana
எங்கே	dimana
வேண்டியது	harus
வேண்டியது	mesti
வேண்டியது	keharusan
வேண்டியது	must
தினசரி	harian
தினசரி	daily
தீய	kejahatan
தீய	jahat
தீய	evil
தசை	berotot
தசை	muscle
தசை	otot
வயலின்	violin
வயலின்	biola
மறுத்து	ditolak
கோதாவரி	godavari
பன்னிரண்டு	twelve
பன்னிரண்டு	duabelas
வாக்கு	vote
வாக்கு	suara
வாக்கு	voting
கிளப்	club
கிளப்	klub
ஆவி	ghost
ஆவி	hantu
ஆவி	semangat
ஆவி	ruh
ஆவி	spirit
பெட்டிகள்	kotak
மெய்	konsonan
மெய்	benar
மெய்	true
ஹால்	balai
ஹால்	hall
ஹால்	aula
எச்சரிக்கை	peringatan
எச்சரிக்கை	warning
எச்சரிக்கை	siaga
எச்சரிக்கை	peringatan
எச்சரிக்கை	waspada
எச்சரிக்கை	alert
அரங்கு	theatre
அரங்கு	teater
அரங்கு	bioskop
சாந்தி	shanti
சித்தூர்	chittoor
தங்கப்	emas
தங்கப்	gold
முல்லைத்தீவு	mullaitivu
விரல்	jari
விரல்	finger
பூச்சிகள்	serangga
ஜோ	joe
கலாச்சாரம்	kultur
கலாச்சாரம்	kebudayaan
கலாச்சாரம்	budaya
வித்தியாலயம்	vidyalaya
மராத்தி	marathi
இறைவனின்	lord
இறைவனின்	tuhan
இராமசாமி	ramasamy
கட்டுப்பாடுகள்	batasan
கட்டுப்பாடுகள்	pembatasan
கட்டுப்பாடுகள்	pelarangan
கட்டுப்பாடுகள்	kontrol
கட்டுப்பாடுகள்	mengontrol
கட்டுப்பாடுகள்	kendali
முற்றுகை	pengepungan
முற்றுகை	mengepung
முற்றுகை	kepung
மகாபாரதம்	mahabharat
மகாபாரதம்	mahabharata
தகவலை	info
தகவலை	information
தகவலை	informasi
பன்றி	babi
பன்றி	pig
விஸ்வநாதன்	viswanathan
அதிகரிக்க	naikkan
அதிகரிக்க	tingkatkan
அதிகரிக்க	meningkat
அதிகரிக்க	meningkatkan
அதிகரிக்க	peningkatan
ஏற்க	menerima
ஏற்க	terimalah
ஏற்க	terima
ரோம்	rome
ரோம்	romawi
ரோம்	roma
ரோம்	rom
அட்டைகள்	kartu
கருணாநிதி	karunanidhi
நேரியல்	linier
நேரியல்	linear
முக்கியமானது	jga
முக்கியமானது	penting
படிப்பு	course
படிப்பு	kursus
படிப்பு	kajian
படிப்பு	belajar
படிப்பு	studi
தட்டச்சு	mengetikkan
தட்டச்சு	mengetik
காப்பு	cadangan
காப்பு	backup
காப்பு	gelang
போட்டு	menempatkan
போட்டு	put
வசனம்	dialog
வசனம்	ayat
கற்கள்	batu
திறக்கப்பட்டது	dibuka
திறக்கப்பட்டது	dibuka
எழுத்துகள்	aksara
எழுத்துகள்	karakter
ஏவுகணை	rudal
ஏவுகணை	misil
ஏவுகணை	missile
நீராவி	uap
நீராவி	steam
நீராவி	kukus
சம்பந்தப்பட்ட	khawatir
சம்பந்தப்பட்ட	peduli
சம்பந்தப்பட்ட	prihatin
காய்ச்சல்	demam
காய்ச்சல்	fever
காய்ச்சல்	flu
விட்டம்	diameter
ஆன்மீக	spiritual
ஆன்மீக	rohani
எபிரேய	ibrani
மறைந்த	tersembunyi
மறைந்த	bathin
மறைந்த	disembunyikan
மறைந்த	hidden
நடிக்க	pengecoran
நடிக்க	casting
ஏர்லைன்ஸ்	airlines
சமமான	setara
சமமான	sederajat
சமமான	sama
சமமான	setara
சமமான	sederajat
பட்டை	batangan
பட்டை	bar
பட்டை	batang
பட்டை	bilah
பட்டை	bar
சடங்கு	ritual
குகை	gua
குகை	cave
குறைக்கும்	kurangi
குறைக்கும்	mengurangi
நாற்பது	forty
மண்டலங்கள்	daerah
மண்டலங்கள்	wilayah
மண்டலங்கள்	region
மண்டலங்கள்	kawasan
மண்டலங்கள்	zona
கோல்டன்	golden
கோல்டன்	emas
கோல்டன்	keemasan
அகமது	ahmed
குழாய்கள்	pipe
குழாய்கள்	pipa
நோயாளிகள்	pasien
போராளிகள்	pejuang
போராளிகள்	petarung
போராளிகள்	fighters
நீக்கி	withdraw
முழுவதுமாக	seutuhnya
முழுவதுமாக	sepenuhnya
கண்டுபிடிக்கப்பட்ட	ditemukan
கண்டுபிடிக்கப்பட்ட	menemukan
கண்டுபிடிக்கப்பட்ட	ketahuan
பழங்கால	antique
பழங்கால	antik
நேபாளம்	nepal
நேபாளம்	nepal
நேபாளம்	nepal
இடர்	resiko
இடர்	risiko
ஆடும்	menari
ஆடும்	dancing
சூழ்நிலை	pgn
சூழ்நிலை	situasi
உறவுகள்	hubungan
உறவுகள்	hubungan
உறவுகள்	relasi
நிறுத்த	berhenti
நிறுத்த	stop
கற்றுக்	diajarkan
கற்றுக்	diajari
கற்றுக்	diajar
நிறுவி	installer
நிறுவி	pemasang
நடுநிலை	netral
கோபம்	anger
கோபம்	murka
கோபம்	kemarahan
கோபம்	marah
கோபம்	amarah
கோபம்	angry
கோபம்	marah
நுண்ணுயிர்	mikroba
விழுந்து	fall
விழுந்து	jatuh
இறைவனை	lord
இறைவனை	tuhan
குழப்பம்	mess
குழப்பம்	kebingungan
குழப்பம்	kebingungan
குழப்பம்	bingung
குழப்பம்	konflik
குழப்பம்	kekacauan
குழப்பம்	chaos
மூலக்கூறுகள்	molekul
துகள்	partikel
தட்டு	piring
தட்டு	lempeng
தட்டு	pelat
தட்டு	plat
தட்டு	nampan
தட்டு	baki
துல்லியமான	akurat
துல்லியமான	ketepatan
துல்லியமான	presisi
துல்லியமான	ketelitian
நாயர்	nair
பூச்சி	serangga
பூச்சி	hama
நிலைமை	pgn
நிலைமை	situasi
எட்டாவது	kedelapan
எட்டாவது	eighth
சண்முகம்	shanmugam
சிறுவர்கள்	boys
ஒளியியல்	optik
புரதம்	protein
நாகரிகம்	peradaban
ஆரம்	radius
பண்ணை	farm
பண்ணை	perkebunan
பண்ணை	peternakan
பண்ணை	ladang
பண்ணை	pertanian
மேற்பரப்பு	permukaan
சாமுவேல்	samuel
பிடித்தது	favorite
பிடித்தது	kesukaan
பிடித்தது	terfavorit
பிடித்தது	favorit
வீரன்	champ
கையேடு	manual
கோதுமை	gandum
பதிப்புகள்	edisi
பதிப்புகள்	versi
முல்லை	plastik
வளர்ச்சியை	pertumbuhan
வளர்ச்சியை	perkembangan
வளர்ச்சியை	pertumbuhannya
மரியாதை	respek
மரியாதை	hormat
மரியாதை	hormati
மரியாதை	respect
விரிவாக்கம்	perluas
விரிவாக்கம்	ekspansi
விரிவாக்கம்	kembangkan
விரிவாக்கம்	luaskan
விரிவாக்கம்	memperluas
விரிவாக்கம்	ekstensi
பீட்டா	beta
வழிமுறை	step
வழிமுறை	langkah
வழிமுறை	melangkah
வழிமுறை	metoda
வழிமுறை	method
வழிமுறை	metode
வழிமுறை	kanal
வழிமுறை	channel
வழிமுறை	saluran
விரும்பினார்	suka
விரும்பினார்	disukai
விரும்பினார்	menyukai
புரியும்	pahamilah
புரியும்	mengerti
புரியும்	memahami
புரியும்	pahami
புரியும்	mengertilah
கேரளம்	kerala
கால்நடை	sapi
கால்நடை	ternak
ரஷ்யா	rusia
ரஷ்யா	russia
தேங்காய்	kelapa
லூயி	luiz
லூயி	louis
லூயி	kwak
லூயி	louie
தெரியாத	bruk
வேண்டுகோள்	minta
வேண்டுகோள்	request
வேண்டுகோள்	permintaan
அணிந்து	mengenakan
கேட்ட	mendengar
கேட்ட	heard
கேட்ட	didengar
அபிவிருத்தி	pengembangan
அபிவிருத்தி	perkembangan
அபிவிருத்தி	pembangunan
பாதுகாக்க	protect
பாதுகாக்க	melindungi
பாதுகாக்க	lindungi
பார்வையாளர்கள்	pemirsa
பார்வையாளர்கள்	penonton
பார்வையாளர்கள்	penampil
பார்வையாளர்கள்	pemirsa
பார்வையாளர்கள்	penonton
கண்காணிப்பு	tracking
கண்காணிப்பு	melacak
கண்காணிப்பு	pelacakan
கண்காணிப்பு	pemantauan
கண்காணிப்பு	monitoring
கண்காணிப்பு	memonitor
கண்காணிப்பு	memantau
சக்கரம்	roda
சக்கரம்	chakra
சக்கரம்	cakra
கோடுகள்	baris
கோடுகள்	lines
கோடுகள்	garis
புராண	epik
புராண	epic
எப்பொழுதும்	always
எப்பொழுதும்	selalu
வேதாந்த	vedanta
சிங்கம்	lion
சிங்கம்	singa
வேல்ஸ்	wales
புறநகர்	suburban
வழிகள்	arah
வழிகள்	cara
யானைகள்	gajah
பாலிவுட்	bollywood
உறுதியாக	sangat
உறுதியாக	kuat
உறுதியாக	pasti
உறுதியாக	yakin
உறுதியாக	tentu
ஜாக்	jek
ஜாக்	jack
ஜாக்	zack
கண்டம்	benua
பாதுகாப்பான	aman
பாதுகாப்பான	brankas
பாதுகாப்பான	amankan
பாதுகாப்பான	aman
பாதுகாப்பான	mengamankan
பாதுகாப்பான	secure
கட்டம்	grid
கட்டம்	kisi
கட்டம்	petak
வாதம்	argumen
அவதாரம்	avatar
மாறுபடும்	bervariasi
போதே	sambil
போதே	sementara
போதே	selagi
தேயிலை	teh
தேயிலை	tea
படைப்பு	pembuatan
படைப்பு	ciptaan
படைப்பு	penciptaan
படைப்பு	kreasi
படைப்பு	kreatif
துணி	tekstil
துணி	kain
துணி	kain
துணி	tekstil
அவனுக்கு	nya
அவனுக்கு	him
நிக்கோபார்	nikobar
படப்பிடிப்பு	merekam
படப்பிடிப்பு	syuting
படப்பிடிப்பு	memfilmkan
படப்பிடிப்பு	tunas
படப்பிடிப்பு	penembakan
படப்பிடிப்பு	shooting
படப்பிடிப்பு	menembak
படப்பிடிப்பு	bidikan
சனி	sabtu
சனி	sab
சனி	sabtu
சனி	sat
மூங்கில்	bambu
விடை	jawab
விடை	jawaban
விடை	jawablah
விடை	menjawab
தேவைகளை	kebutuhan
சார்ல்ஸ்	charles
நியாயமான	beralasan
நியாயமான	wajar
உதவியது	terbantu
உதவியது	dibantu
எட்வர்ட்	edward
தலித்	dalit
ஏதோ	something
ஏதோ	sesuatu
ராஜீவ்	rajeev
ராஜீவ்	rajiv
பிரீமியர்	premiere
பிரீமியர்	premier
பிரீமியர்	premier
களஞ்சியம்	silo
இடைநிலை	perantara
இடைநிலை	menengah
கேள்விகள்	pertanyaan
நல	kesejahteraan
விளையாட்டரங்கம்	stadion
விளையாட்டரங்கம்	stadium
எல்லைகள்	perbatasan
எல்லைகள்	batas
கதிர்வீச்சு	radiasi
அழைக்கப்பட்டார்	mengundang
அழைக்கப்பட்டார்	diundang
டோனி	tony
பனை	tuak
பனை	telapak
பனை	palm
பனை	kurma
சூறாவளி	siklon
சூறாவளி	topan
சூறாவளி	taufan
சூறாவளி	typhoon
சூறாவளி	topan
சூறாவளி	badai
சூறாவளி	hurricane
பிரகாஷ்	prakash
ஆனந்த்	anand
பிரிட்டன்	britania
பெருங்கோவில்	katedral
நிலங்கள்	tanah
பெல்	bel
பெல்	lonceng
பெல்	belle
பெல்	bel
பெல்	bell
நிழல்	shadows
நிழல்	bayangan
நிழல்	bayang
நிழல்	membayangi
நிழல்	shading
நிழல்	berbayang
நிழல்	bayangan
நிழல்	shadow
நிழல்	bayang
நிழல்	bayang
நிழல்	berbayang
நிழல்	teduh
நிழல்	shade
நாடார்	nadar
விருத்தி	pengembangan
விருத்தி	perkembangan
விருத்தி	pembangunan
இதயம்	hati
இதயம்	heart
இதயம்	jantung
விமர்சனங்கள்	ulasan
விமர்சனங்கள்	review
விமர்சனங்கள்	resensi
விமர்சனங்கள்	tinjauan
விமர்சனங்கள்	kritik
இயல்புகள்	aktivasi
எங்கு	mana
எங்கு	dimana
திருப்பதி	tirupati
இணைக்க	sambung
இணைக்க	connect
இணைக்க	hubungkan
இணைக்க	terhubung
திட்டமிடல்	merencanakan
திட்டமிடல்	berencana
திட்டமிடல்	perencanaan
தொகுத்தல்	menyunting
தொகுத்தல்	editing
தொகுத்தல்	penyuntingan
தொகுத்தல்	mengedit
தொகுத்தல்	mengelompokkan
தொகுத்தல்	pengelompokan
வரவேற்பு	welcome
வரவேற்பு	penerimaan
வரவேற்பு	resepsi
இராமன்	raman
மைக்	mike
சேகர்	sekar
சேகர்	sekhar
யாத்திரை	yatra
பவர்	tenaga
பவர்	kekuasaan
பவர்	kekuatan
பவர்	power
பவர்	daya
தரை	lantai
தரை	lantainya
தரை	floor
தரை	tanah
தரை	ground
இளவரசி	puteri
இளவரசி	putri
இளவரசி	princess
டெல்	tel
டெல்	dell
தொழில்கள்	pekerjaan
கணவன்	suamiku
கணவன்	suaminya
கணவன்	suami
கணவன்	husband
தேவன்	god
தேவன்	tuhan
தேவன்	allah
டத்தோ	dato
வாக்கெடுப்பு	poll
வாக்கெடுப்பு	angket
வாக்கெடுப்பு	angket
வாக்கெடுப்பு	polling
உலோகங்கள்	logam
படுகொலைகள்	pembantaian
யுனெஸ்கோ	unesco
சுவை	taste
சுவை	rame
சுவை	selera
சுவை	rasa
சுவை	flavor
சுவை	rasa
எரிக்	eric
பீடம்	altar
பீடம்	mezbah
சித்த	siddha
சேரும்	milan
சேரும்	tujuan
சேரும்	destination
சேரும்	destinasi
வெளிப்பாடு	expresi
வெளிப்பாடு	ekspresi
வெள்ளம்	banjir
வெள்ளம்	banjir
வெள்ளம்	banjir
கல்லறை	makam
