категория	類別
есте	este
александрия	亞歷山大
отговорност	責任
отговорност	負債
отговорност	責任
ракетата	火箭
барбара	barbara
бангладеш	孟加拉國
съдии	法官
сената	元老院
сената	參議院
обикновен	普通
обикновен	平凡
краката	英尺
краката	腳
краката	腿
байерн	bayern
обединена	統一
предишен	先前
марина	marina
последствие	後果
монаси	僧侶
монаси	和尚
андреа	andrea
доцент	講師
терен	地形
терен	地勢
коне	馬
коне	馬匹
говор	話
говор	方言
говор	講話
говор	演講
говор	語音
говор	演說
вътрешен	內政
вътрешен	內部
вътрешен	內地
вътрешен	內部
вътрешен	內心
вътрешен	內
вътрешен	內在
бракът	結婚
бракът	婚姻
медиите	媒體
медиите	媒介
бела	貝拉
съвременно	摩登
съвременно	現代
съвременно	近代
съвременно	現代化
съвременно	當代
латинска	拉丁
латинска	拉丁文
александра	alexandra
доказателство	證據
доказателство	證據
доказателство	證明
критик	評論家
критик	批評家
домашни	家用
домашни	國內
домашни	作業
домашни	功課
изделия	文章
медицинска	醫療
медицинска	醫務
медицинска	醫學
набор	設
набор	集
набор	設定
вярва	信託
порт	埠
порт	港口
порт	港
наказание	罰
наказание	懲罰
наказание	處罰
наказание	刑罰
наказание	刑罰
наказание	懲罰
наказание	處罰
момичета	girls
момичета	女孩
момичета	女生
момичета	女童
френско	法文
френско	法語
автономна	自主
гонзага	gonzaga
военноморски	海軍
парите	金錢
парите	錢
танци	舞蹈
танци	跳舞
танци	舞
танци	舞蹈
танци	舞動
танци	跳舞
танци	舞
бюро	主席團
бюро	書桌
бюро	服務台
бюро	辦公桌
легенди	傳說
легенди	傳奇
контакти	接觸
контакти	聯絡
малта	馬耳他
смяна	輪班
смяна	改變
смяна	更改
смяна	變更
смяна	變
ривър	河
ривър	江河
ривър	河流
ривър	江
студент	學生
моли	茉莉
моли	molly
комунистически	共產主義
подходящи	適當
подходящи	適合
подходящи	合適
електронно	電子
монах	修士
монах	僧侶
монах	和尚
монах	僧
критерии	標準
монголия	蒙古
задължения	負債
задължения	義務
задължения	承諾
задължения	義務
задължения	職責
чувство	感受
чувство	感覺
преводи	轉讓
преводи	翻譯
комуникация	通訊
комуникация	溝通
авиация	航空
пенсилвания	賓州
пенсилвания	賓夕法尼亞
твърдо	固體
твърдо	固態
твърдо	實心
твърдо	扎實
твърдо	堅固
твърдо	事務所
твърдо	難
твърдо	硬
твърдо	辛苦
статуя	雕像
статуя	雕塑
статуя	塑像
успешен	成功
специфични	具體
стадиона	體育館
стадиона	運動場
стадиона	球場
кук	做飯
кук	煮
кук	廚師
животински	動物
паркове	公園
лист	葉
лист	葉子
широки	廣
широки	寬
широки	廣義
широки	廣
широки	寬
гости	賓客
гости	來賓
гости	客人
среди	環境
управители	管理者
полезни	實用
полезни	有用
насилие	暴力
сенегал	塞內加爾
замъкът	城堡
замъкът	castle
замъкът	城
връщане	還原
връщане	返回
връщане	返回
връщане	回歸
катедрала	大教堂
роза	玫瑰
роза	rose
роза	rosa
духовна	靈性
духовна	精神
тропически	熱帶
финалист	入圍
стрелба	射擊
стрелба	槍擊
стрелба	拍攝
замяна	兌換
замяна	交換
замяна	交易所
замяна	交流
замяна	替代
замяна	取代
замяна	替換
замяна	更換
замяна	代替
замяна	交換
замяна	互換
замяна	替代
замяна	替換
замяна	更換
замяна	置換
замяна	替代
майсторство	掌握
защитена	保護
религията	宗教信仰
религията	宗教
термини	用語
термини	術語
термини	條款
годишнината	週年紀念
кларк	clarke
кларк	clark
базиликата	聖殿
съюзници	盟友
съюзници	盟軍
съюзници	盟國
съюзници	同盟
отгоре	上方
отгоре	以上
женева	日內瓦
габон	加彭
писателите	作家
писателите	作者
сантяго	聖地亞哥
сантяго	聖地牙哥
сражения	戰役
оригинал	原文
оригинал	原件
оригинал	原創
оригинал	原始
оригинал	原
терена	地形
терена	地勢
съгласен	議定
съгласен	同意
съгласен	商定
съгласен	同意
квартала	鄰里
цигани	吉普賽人
цигани	吉普賽
цигани	吉卜賽人
женитба	結婚
женитба	婚姻
товар	負載
товар	裝載
товар	負荷
товар	貨運
товар	貨物
товар	貨
товар	載荷
сферата	球體
смесени	混合
немска	德文
немска	德語
шести	第六
равенство	領結
равенство	平局
равенство	領帶
равенство	平等
артър	阿瑟
артър	arthur
австралийски	澳洲
племенник	外甥
племенник	侄子
жертвите	受害人
жертвите	受害者
змия	蛇
уилсън	wilson
наблюдения	觀察
наблюдения	觀測
обикновена	普通
обикновена	平凡
богдан	bogdan
морис	morris
направено	完成
явление	現象
вина	酒
вина	葡萄酒
вина	罪惡感
вина	內疚
вина	愧疚
душата	靈魂
атлас	atlas
каталог	編目
китари	吉他
артисти	藝術家
артисти	藝人
имоти	屬性
пристигането	抵達
пристигането	到達
котка	貓咪
котка	貓
котка	cat
фен	樊
фен	粉絲
фен	風扇
фен	範
джейн	簡
джейн	jane
джейн	珍
джейн	瑾
характерен	特性
характерен	特點
характерен	特徵
разузнаване	偵查
разузнаване	偵察
разузнаване	智慧
разузнаване	情報
разузнаване	智力
разузнаване	偵查
разузнаване	偵察
алфа	alpha
библиотеки	圖書館
клетка	細胞
клетка	牢房
клетка	箱
клетка	框
клетка	盒
клетка	盒子
клетка	方框
клетка	籠
клетка	籠子
рене	rené
рене	renee
рене	rene
параклис	禮拜堂
повишен	增加
организми	有機體
организми	生物
атакува	攻擊
атакува	襲擊
отвъд	超越
орел	鷹
орел	老鷹
орел	雕
орел	鵰
същият	相同
породи	品種
лаос	寮國
лаос	laos
риск	風險
кралицата	女王
кралицата	皇后
кралицата	queen
кралицата	王后
същества	生物
испанска	西班牙文
испанска	西班牙語
йордания	約旦
архитектурата	結構
архитектурата	架構
архитектурата	建築
съгласие	協定
съгласие	協議
разбиране	理解
разбиране	諒解
филмова	電影
филмова	影片
намеса	干擾
намеса	干預
намеса	干涉
намеса	干預
намеса	干涉
мисъл	思想
финансова	財務
финансова	金融
танкове	坦克
бари	barry
буш	布希
премиер	總理
известност	人氣
известност	宣傳
известност	公示
купува	購買
купува	買
апарати	電器
апарати	用具
апарати	儀器
апарати	器械
мениджър	管理者
мениджър	經理人
мениджър	經理
съставено	編譯
механика	力學
механика	技工
овце	羊
овце	綿羊
ръката	手
коли	車
коли	汽車
стъпки	腳步聲
стъпки	腳步
стъпки	步驟
възел	節點
възел	結
инж	eng
редовен	定期
редовен	經常
заседание	會議
математически	數學
критици	評論家
критици	批評家
електрическа	電氣
електрическа	電氣
електрическа	電
електрическа	電動
марио	mario
почви	土壤
почви	泥土
почви	土壤
почви	土
чарлс	charles
пожар	消防
пожар	火
пожар	火焰
пожар	火災
войник	戰士
войник	兵
войник	士兵
войник	軍人
преводачи	口譯員
преводачи	口譯
преводачи	翻譯
командващ	指揮官
командващ	司令
наличие	存在
курсове	課程
гари	加里
гари	gary
дружества	公司
юноши	青少年
реформа	改革
нормално	通常
нормално	常態
нормално	正常
обсада	包圍
обсада	圍城
обсада	圍困
обсада	圍攻
връзките	關係
лат	lat
лат	緯度
лат	叻
условие	條件
условие	狀況
леви	levi
регент	攝政
мнения	意見
мнения	評論
мнения	意見
кислород	氧氣
кислород	氧
отглеждане	生長
отглеждане	成長
отглеждане	農耕
отглеждане	耕作
отглеждане	務農
отглеждане	農業
отглеждане	種植
огромно	巨大
успешни	成功
човечеството	人性
човечеството	人道
разходи	費用
разходи	成本
разходи	支出
разходи	費用
разходи	開支
разходи	支出
разходи	費用
разходи	成本
подписан	簽名
подписан	署名
подписан	簽署
анонимни	匿名
анонимни	無名氏
андре	andre
андре	andré
съзнание	知覺
съзнание	意識
съзнание	自覺
смесено	混合
абатство	修道院
следствие	後果
изгнание	流亡
изгнание	放逐
изгнание	流放
изгнание	流放
спътници	衛星
спътници	衛星
въздействие	撞擊
въздействие	影響力
въздействие	影響
въздействие	衝擊
въздействие	特效
въздействие	效應
въздействие	影響
въздействие	效果
въздействие	特效
въздействие	效果
въздействие	效應
нацистка	納粹
здравето	健康
пролет	春
пролет	春秋
пролет	春天
пролет	彈簧
пролет	春季
мнозинството	多數
преминаване	通道
преминаване	傳球
преминаване	通過
преминаване	通行證
продадени	賣
продадени	售出
катерина	catherine
катерина	caterina
взаимно	相互
взаимно	互
вътрешно	內政
вътрешно	內部
вътрешно	內地
вътрешно	內在
вътрешно	裡面
вътрешно	內心
вътрешно	內部
вътрешно	內部
вътрешно	內部
вътрешно	內心
вътрешно	內
вътрешно	內在
борби	籃板球
борби	籃板
улици	街道
химн	聖歌
химн	國歌
завет	傳承
завет	遺贈
завет	遺留
завет	遺產
зевс	宙斯
жълто	黃色
жълто	黃
обувки	鞋
обувки	鞋子
обувки	皮鞋
обувки	鞋
обувки	鞋子
обувки	鞋類
убие	殺戮
убие	殺死
убие	殺
посещение	參觀
посещение	訪問
равен	平等
дисциплини	紀律
дисциплини	學科
бах	pah
бах	巴赫
буда	菩薩
буда	佛
буда	佛祖
датски	丹麥
милион	百萬
мисисипи	密西西比
мисисипи	密西西比州
логика	邏輯
инспектор	督察
броня	盔甲
броня	鎧甲
броня	裝甲
броня	盔甲
броня	裝甲
броня	保險槓
нисък	低低
нисък	低
дере	gully
дере	溝渠
съединение	復合
съединение	化合物
съединение	大院
данък	納稅
данък	稅務
данък	稅收
данък	稅
данък	稅金
комисар	政委
коментари	評論
коментари	意見
животно	動物
ивица	stripe
ивица	條紋
ивица	ivica
биология	生物
биология	生物學
южни	南方
южни	南部
юта	猶他州
юта	猶他
юта	黃麻
противник	敵手
противник	對手
вселената	宇宙
езикът	語言
езикът	語
езикът	語文
парчета	切片
парчета	bit
днк	dna
северни	北方
северни	北部
реакции	反應
реакции	心情
детайли	細節
детайли	詳情
дитрих	dietrich
шанс	機會
колеги	同事
богато	富人
богато	富
богато	豐富
богато	富有
проза	散文
керамика	陶器
керамика	陶藝
керамика	陶瓷
керамика	陶瓷
приемане	接納
приемане	錄取
приемане	招生
приемане	入學
приемане	驗收
приемане	接受
приемане	收養
приемане	接待
приемане	接收
приемане	招待會
строго	嚴格
чарли	charlie
чарли	查理
адриан	adrian
свидетелства	作證
лисабон	里斯本
лисабон	lisbon
предшественик	前身
воля	毅力
воля	意志力
поета	詩人
улиците	街道
кафе	咖啡
служител	僱員
служител	員工
служител	職工
независим	獨立
запазен	預留
запазен	保留
артист	藝人
артист	藝術家
артист	藝人
масив	陣列
масив	大規模
изчезнал	缺少
изчезнал	失蹤
изчезнал	遺失
зелени	綠色
зелени	綠
зелени	綠地
зелени	格林
разговори	會談
разговори	對話
разговори	對話
формално	正式
формално	正規
формално	正式
селяните	村民
фрагменти	片段
фрагменти	碎片
жаби	青蛙
председателят	主席
клод	claude
нил	尼羅河
централно	中央
киселини	酸
крива	曲線
четене	讀
четене	讀取
четене	閱讀
четене	閱讀
четене	讀書
четене	讀取
четене	讀
пекин	北京市
пекин	北京
пекин	北京
гама	gamma
гама	伽瑪
обсъждане	審議
почва	泥土
почва	土壤
почва	土
валежи	降雨量
валежи	雨量
валежи	降雨
валежи	降水
валежи	降水量
частна	隱私
частна	私人
частна	私營
тежък	重
тежък	重型
тежък	沈重
метали	金屬
метали	金屬
съвети	提示
съвети	小費
съвети	建議
убийства	凶案
убийства	凶殺案
убийства	謀殺
убийства	謀殺案
убийства	謀殺罪
съхранение	儲存
съхранение	貯存
съхранение	保全
съхранение	店
съхранение	商店
метро	地鐵
метро	捷運
метро	metro
метро	地鐵
бар	酒吧
бар	bar
данъци	納稅
данъци	稅務
данъци	稅收
данъци	稅
данъци	稅金
данъци	稅務
данъци	稅收
данъци	稅
данъци	稅款
преброяване	人口普查
преброяване	普查
преброяване	列舉
лили	百合
лили	lily
акции	共享
акции	分享
акции	股份
кеш	現金
филипините	菲律賓
кръстен	受洗
картаген	迦太基
магистрала	高速公路
магистрала	高速公路
магистрала	公路
риболов	漁業
риболов	釣魚
риболов	漁業
риболов	捕撈
риболов	捕魚
постигане	實現
фестивали	節日
религии	宗教
приети	接受
еди	eddy
храмове	廟宇
храмове	寺廟
актрисата	女主角
актрисата	女演員
актрисата	演員
кости	bones
кости	骨
кости	骨骼
кости	骨頭
кости	骨
кости	骨骼
кости	骨頭
постоянни	永久
постоянни	常數
ограничения	限制
ограничения	限制
ограничения	極限
ограничения	限額
бел	belle
бел	貝勒
бел	鐘
бел	貝爾
бел	鈴
бел	bell
отвори	開
отвори	營業
отвори	開啟
отвори	開放
харис	harris
амалия	amalia
избегне	避免
котки	貓
експерименти	試驗
експерименти	實驗
съветът	安理會
влечуго	爬蟲類
юпитер	木星
помещения	房舍
помещения	房地
помещения	空格
помещения	空間
денят	日
денят	一天
денят	白天
денят	day
детството	童年
дена	日子
дена	天數
операцията	手術
операцията	行動
операцията	運算
операцията	操作
бонд	保證金
бонд	鍵
бонд	債券
бонд	龐德
ценности	價值
ценности	價值觀
ценности	數值
ценности	值
мека	麥加
мека	軟軟
мека	柔軟
мека	柔和
мека	軟
клаус	klaus
диалекти	方言
анастасия	anastasia
обяснение	解釋
антъни	anthony
маршрут	路線
маршрут	行程
обединението	統一
препоръчва	推薦
диви	狂野
диви	野
диви	野性
диви	野生
инженери	工程師
оглед	檢視
оглед	瀏覽
почивка	中斷
почивка	休息
почивка	打破
почивка	假期
почивка	holiday
почивка	假日
почивка	度假
почивка	節日
почивка	假期
почивка	渡假
почивка	度假
почивка	休息
документален	紀錄片
религиозна	宗教
взаимодействие	互動
взаимодействие	相互作用
армейски	集團軍
армейски	軍隊
армейски	軍
армейски	陸軍
анди	安迪
анди	andy
разпределение	撥款
разпределение	分配
разпределение	分布
разпределение	分配
разпределение	分銷
склон	坡
склон	斜坡
гробница	墳墓
гробница	墓
гробница	墓穴
жана	貞德
освобождение	解放
интерфейс	介面
магазин	shop
магазин	購物
магазин	店鋪
магазин	店
магазин	商店
магазин	店
магазин	商店
последователни	連續
последователни	始終如一
последователни	先後
повишаване	增加
повишаване	提高
впечатление	印象
растеж	成長
растеж	增長
античността	古物
традицията	傳統
джим	jim
мозък	腦子
мозък	大腦
мозък	腦袋
мозък	腦
мозък	腦子
мозък	頭腦
мозък	腦
мозък	大腦
мозък	腦袋
вдовица	喪偶
вдовица	寡婦
вдовица	遺孀
вдовица	寡婦
валута	貨幣
валута	幣值
рифове	珊瑚礁
рифове	礁
рифове	暗礁
рифове	珊瑚礁
маркс	標記
двойно	雙
двойно	雙重
двойно	雙倍
двойно	加倍
тон	噸
тон	公噸
тон	音調
тон	色調
тон	音
тон	基調
тон	語氣
тон	噸
тон	ton
критиката	批評
критиката	批判
критиката	批判
продажба	銷售
продажба	賣
продажба	銷售
продажба	出售
продажба	買賣
различия	差異
различия	差額
различия	分歧
звездите	星星
звездите	明星
звездите	星空
звездите	星
звездите	恆星
гарсия	加西亞
гарсия	加西亞
гарсия	garcía
прост	簡單
наскоро	最近
наскоро	近日
наскоро	近期
коефициент	系數
коефициент	係數
коефициент	比率
коефициент	比值
коефициент	比例
коефициент	比
коефициент	因子
коефициент	因數
подробно	詳細
подробно	詳述
слоеве	多層
слоеве	層層
слоеве	層
слоеве	各層
слоеве	層次
ремонт	修復
ремонт	維修
ремонт	修理
ремонт	修繕
ремонт	整修
ремонт	翻修
ремонт	翻新
ремонт	裝修
ремонт	修繕
ремонт	維修
ремонт	修繕
ремонт	修理
лазаров	lazarov
убежище	避難所
убежище	庇護
убежище	避難
убежище	避難所
убежище	避難
явления	現象
надписи	點數
надписи	信用
надписи	學分
надписи	信貸
дама	跳棋
суринам	蘇利南
сдружение	結社
сдружение	協會
класирането	排名
нападения	攻擊
нападения	襲擊
рус	金髮
отчасти	局部
отчасти	部分
ядрени	核
ядрени	核子
площи	地區
ахмед	ahmed
нийл	neil
нийл	neal
соло	獨唱
соло	獨奏
преговорите	談判
преговорите	談判
ядрото	核心
ядрото	core
ядрото	核心
ориентация	方向
ориентация	定向
погребана	埋
погребана	埋葬
нужди	需求
нужди	需要
хартия	紙
хартия	紙張
хартия	論文
нарушение	侵犯
нарушение	違反
нарушение	違規
нарушение	違反
нарушение	違約
нарушение	違規
гъби	香菇
гъби	蘑菇
гъби	真菌
гъби	香菇
гъби	蘑菇
гранд	grand
валенсия	valencia
завършване	竣工
завършване	畢業
издател	出版社
издател	出版商
незабавно	即時
шампионка	冠軍
ядро	核心
ядро	core
кръгове	圈
кръгове	圈子
кръгове	圓圈
признаци	跡象
признаци	標誌
моменти	moments
моменти	瞬間
моменти	時刻
тестове	測試
тестове	測驗
подходящ	適當
подходящ	適合
подходящ	合適
финали	決賽
сингъла	單曲
сингъла	單打
вратата	門
военачалник	軍閥
ливингстън	livingstone
социален	社會
социален	社交
учение	演習
учение	演練
учение	鑽
учение	鑽孔
братство	友愛
братство	互助會
братство	博愛
братство	義氣
кабинет	辦公
кабинет	辦公室
кабинет	辦事處
кабинет	內閣
партньори	夥伴
инцидент	事變
инцидент	事件
инцидент	意外
инцидент	事故
конче	馬
конче	馬匹
момчета	男生
момчета	男孩
топлина	熱
топлина	熱火
топлина	加熱
топлина	熱力
топлина	熱量
топлина	溫暖
оста	軸
оста	軸線
оста	軸
оста	軸心
алкохол	酒類
алкохол	白酒
алкохол	醇
алкохол	酒精
алкохол	酒
алкохол	酒類
хамбургер	漢堡
кода	koda
шарлота	charlotte
охлюв	蝸牛
бърз	swift
бърз	快速
цветя	花
цветя	鮮花
цветя	花卉
цветя	花兒
цветя	花朵
ограничен	有限
ограничен	限量
ограничен	限
ограничен	受限
ограничен	受限
хектара	公頃
того	多哥
събитието	事件
събитието	活動
джони	johnny
ева	eva
ева	夏娃
ева	eve
анимационен	漫畫
анимационен	卡通
блокове	區塊
блокове	積木
блокове	錠
романите	小說
концепция	構想
концепция	概念
концепция	理念
образец	模範
образец	示範
образец	模型
образец	型號
образец	模特兒
образец	標本
образец	樣本
валери	valery
валери	valerie
кеч	摔跤
кеч	摔角
кост	骨
кост	骨骼
кост	骨頭
облекло	服裝
облекло	服飾
облекло	裝束
облекло	服飾
облекло	衣著
облекло	服裝
облекло	衣物
облекло	衣服
облекло	裝備
техниката	技術
техниката	技巧
териториални	領土
платформа	站台
платформа	平台
твърдения	債權
твърдения	指控
твърдения	指稱
твърдения	斷言
мар	mar
класове	類別
класове	班級
пехота	步兵
лек	補救
лек	治癒
селско	農村
екваториална	赤道
матилда	matilda
институция	體制
институция	機構
потенциал	潛力
потенциал	潛在
четирима	四個
четирима	四
четирима	四名
защитен	保護
денис	denise
денис	dennis
окупация	職業
окупация	佔領
атмосфера	氛圍
атмосфера	氣氛
атмосфера	大氣
атмосфера	大氣層
атмосфера	氛圍
федерацията	聯邦
запазване	保全
запазване	保全
запазване	維持
запазване	留用
рисунки	圖畫
рисунки	圖紙
рисунки	繪圖
физиката	物理學
физиката	物理
поезията	詩
поезията	詩歌
сумата	總和
красива	漂亮
красива	美
красива	美女
красива	美麗
планиране	規劃
покана	邀請
покана	邀請
симптоми	症狀
поща	mail
поща	郵件
поща	郵寄
поща	信件
буря	暴風
буря	風暴
буря	暴風雨
банки	銀行
сън	睡
сън	睡眠
сън	睡覺
сън	夢
сън	夢幻
сън	夢境
сън	做夢
сън	夢想
сън	太陽
сън	孫
сън	珊
сън	陽光
лидери	領導者
лидери	領導人
сортове	品種
изтрит	刪除
вярно	真實
андерсън	anderson
грозде	葡萄
грозде	葡萄
индивидуални	個人
индивидуални	個別
индивидуални	個體
туристи	觀光客
туристи	遊客
туристи	遊客
туристи	旅遊
мая	maia
мая	maya
мая	酵母
мая	酵母菌
пара	蒸氣
пара	蒸汽
танк	坦克
ливади	草坪
ливади	草甸
ливади	meadows
завинаги	永遠
последни	上次
последни	最後
обичаи	海關
обичаи	關稅
способности	能力
съгласна	議定
съгласна	同意
съгласна	商定
съгласна	同意
графика	附表
графика	圖表
графика	圖形
графика	圖
графика	圖形
графика	繪圖
еднакви	相同
тъкан	組織
тъкан	紙巾
тъкан	布料
тъкан	纖維
тъкан	織物
дамян	damian
инженерство	工程
инженерство	工程學
трон	王座
трон	王位
трон	寶座
трон	創
трон	tron
франсис	francis
франсис	frances
портрети	肖像畫
портрети	畫像
портрети	肖像
заловен	被俘
лъчи	梁
лъчи	光束
лъчи	射線
моята	礦山
летището	機場
смес	混合物
смес	混合
търговско	商用
търговско	商事
търговско	商業
търговско	貿易
короната	冠
короната	王冠
короната	皇冠
фамилии	家庭
тереза	teresa
тереза	theresa
сериозна	認真
сериозна	嚴重
сериозна	嚴肅
триене	摩擦
триене	摩擦力
триене	磨擦
триене	摩擦
десетилетие	十年
вериги	鎖鏈
вериги	鏈
вериги	鏈條
вериги	鐵鍊
вериги	鏈
вериги	連鎖
вериги	鏈條
завръщане	回想
завръщане	倒退
завръщане	懷舊
завръщане	東山再起
завръщане	復出
завръщане	返回
завръщане	回歸
устата	嘴巴
устата	口
устата	嘴
устата	口腔
есета	作文
желязо	鋼鐵
желязо	鐵
критерий	標準
кръста	十字架
кръста	cross
кръста	十字
кръста	交叉
кръста	腰
кръста	腰部
автономия	自主
автономия	自治
спортист	運動員
спортист	運動員
обвинения	收費
обвинения	指控
сирене	乳酪
сирене	乾酪
фиджи	斐濟
консенсус	共識
четвърто	第四
авторите	作者
вечерта	晚間
вечерта	晚上
вечерта	傍晚
шах	沙
шах	shah
шах	象棋
шах	棋
шах	西洋棋
добив	採礦業
добив	礦業
добив	採礦
добив	當量
добив	產量
добив	屈服
либерия	賴比瑞亞
ритъм	節拍
ритъм	韻律
ритъм	節奏
тридесет	三十
тридесет	thirty
сребърни	銀色
сребърни	銀
сребърни	白銀
максимално	最大值
максимално	最大限度
дъглас	douglas
федерален	聯邦
сериозен	認真
сериозен	嚴重
сериозен	嚴肅
минерални	礦物質
минерални	礦物
минерални	礦產
светец	聖人
светец	聖
площадка	墊
площадка	操場
площадка	遊樂場
площадка	運動場
типични	典型
пустинята	沙漠
пустинята	荒漠
мечка	熊
течения	海流
привлечен	吸引
лион	里昂
лион	leon
преход	過渡
преход	轉型
преход	過渡
вятър	風
подпис	簽名
подпис	署名
подпис	簽署
подпис	簽名
подпис	簽字
подпис	簽署
гарнизон	駐軍
течност	液體
течност	液
течност	流體
течност	液體
течност	液
течност	液態
преместен	感動
потомци	後裔
потомци	後代
минимум	最少
минимум	最小
земетресение	地震
етническа	族裔
брус	bruce
изтребител	拳手
изтребител	鬥士
змии	蛇
франклин	franklin
искане	請求
искане	要求
съвпада	匹配
съвпада	火柴
дейв	dave
определение	定義
творци	藝術家
творци	藝人
рос	ross
съседни	鄰近
съседни	鄰接
съседни	相鄰
съседни	毗鄰
съседни	鄰接
съседни	相鄰
съседни	鄰近
съседни	毗鄰
атлетико	atletico
зелен	綠色
зелен	綠
зелен	綠地
зелен	格林
захари	zachary
захар	食糖
захар	糖業
захар	糖
понятия	概念
понятия	理念
фенове	粉絲
колата	車
колата	汽車
предприятие	企業
приятелски	友軍
приятелски	友好
приятелски	友善
пеене	誦經
пеене	歌聲
пеене	唱歌
пеене	歌唱
кевин	kevin
лгбт	lgbt
присъда	判罪
присъда	信念
присъда	定罪
присъда	句子
присъда	刑期
присъда	判刑
присъда	裁決
присъда	判決
потребителски	消費者
потребителски	使用者
потребителски	定制
потребителски	自訂
заглавия	頭銜
заглавия	職銜
заглавия	標題
студена	冷冷
студена	寒冷
студена	冷
габриел	gabriel
габриел	gabrielle
успоредно	並行
успоредно	平行
полка	團
полка	兵團
грей	灰色
грей	灰
грей	灰色
грей	灰
грей	grey
правителства	政府
дървен	木質
дървен	木
дървен	木制
дървен	木
дървен	木材
дървен	wood
дървен	木頭
славяни	斯拉夫人
пръстен	響鈴
пръстен	環
пръстен	戒指
ефективно	高效
ефективно	有效率
ефективно	有效
кора	吠
кора	樹皮
кора	地殼
константинос	konstantinos
прах	塵土
прах	塵
прах	塵埃
прах	灰塵
прах	粉
прах	粉末
прах	火藥
пълни	飽
пълни	完整
пълни	滿
враг	敵軍
враг	敵方
враг	敵
враг	敵人
върховен	最高
еми	惠美
еми	emi
тайната	秘密
единство	統一
единство	團結
селяни	村民
селяни	農民
скулптура	雕塑
скулптура	雕刻
поляна	草地
поляна	草坪
поляна	草地
поляна	glade
хол	廳
хол	霍爾
хол	大廳
хол	hall
пета	peta
пета	腳跟
пета	第五
пета	第五次
произношение	讀音
произношение	發音
формации	編隊
дар	dar
дар	禮物
дар	禮品
дар	天賦
физическа	物理
супер	super
супер	超
супер	超級
приятелка	女友
приятелка	女朋友
приятелка	朋友
приятелка	好友
хляб	麵包
крак	腳
крак	英尺
крак	腿
крак	leg
пътешествие	旅途
пътешествие	旅程
пътешествие	旅行
пътешествие	行程
минерали	礦物質
минерали	礦物
минерали	礦產
минерали	礦物質
минерали	礦物
минерали	礦產
метал	金屬
торонто	多倫多
марката	品牌
кафяви	棕
кафяви	褐
кафяви	布朗
кафяви	brown
кафяви	棕色
роднини	親屬
роднини	親戚
пазари	市場
интересно	有趣
успешна	成功
алабама	阿拉巴馬
алабама	阿拉巴馬州
професионално	專業
джамията	清真寺
колега	同事
колега	同事
разследване	調查
разследване	調查
беседка	涼亭
роднина	親戚
роднина	相對
долен	更低
долен	較低
долен	低
магазини	店鋪
магазини	商店
образи	影像
образи	圖片
сфера	球體
сфера	orb
публицист	公關
британия	不列顛
британия	不列顛
сдс	udf
забрана	禁止
забрана	禁止
цигулка	小提琴
цигулка	琴
цигулка	提琴
носа	鼻
носа	鼻子
богатство	財富
богатство	財富
богатство	財富
монархия	君主
монархия	君主制
монархия	君主政體
дупка	孔洞
дупка	洞口
дупка	孔
дупка	洞
прототип	原型
метални	金屬
гроб	墳墓
гроб	墓
гроб	墓穴
гроб	墳墓
гроб	墓
гроб	墳
треска	發燒
треска	發熱
треска	鱈魚
техническа	技術
плътност	密度
врагове	敵軍
врагове	敵方
врагове	敵
врагове	敵人
врагове	仇人
кале	甘藍
обяви	宣告
обяви	申報
примирие	休戰
примирие	停戰
примирие	停戰協定
примирие	停戰
ани	annie
обхват	山脈
обхват	範圍
обхват	射程
бомби	炸彈
гробницата	墳墓
гробницата	墓
гробницата	墓穴
сини	blue
сини	藍
сини	藍色
съмнение	疑問
съмнение	懷疑
съмнение	疑慮
лети	飛
лети	蒼蠅
лети	飛翔
лети	蒼蠅
лети	飛
лети	飛翔
лети	飛行
мечове	劍
андрю	andrew
изложение	博覽
изложение	博覽會
изложение	展覽
изложение	展
изложение	展覽會
петна	污點
петна	染色
петна	污點
петна	斑點
бита	鞭打
опозиция	反對
опозиция	反對派
опозиция	反對黨
резерва	準備金
резерва	儲備
конкретни	具體
конкретни	具體
конкретни	混凝土
конкретни	水泥
лагери	軸承
лагери	營地
напитки	飲料
лаборатория	實驗室
лаборатория	化驗室
лаборатория	實驗室
дийн	dean
таджикистан	塔吉克
отговорен	負責
соу	sou
соу	sol
соу	母豬
соу	sow
декларация	宣言
океани	海洋
бостън	波士頓
коледа	聖誕
коледа	聖誕節
хубаво	很好
хубаво	尼斯
ограничена	有限
ограничена	限量
ограничена	限
ограничена	受限
ограничена	受限
антарктида	南極洲
антарктида	南極
антарктида	南極洲
антарктида	南極
каменна	stone
каменна	石
каменна	斯通
каменна	石頭
офис	辦公
офис	辦公室
офис	辦事處
газове	氣
газове	天然氣
газове	汽油
газове	氣體
газове	氣體
координати	坐標
координати	座標
резултата	結果
достъпни	負擔得起
финансиране	財務
открие	發現
открие	探索
установяване	建立
плаване	航行
плаване	帆船
плаване	航海
раздели	分裂
раздели	分水嶺
раздели	鴻溝
раздели	分化
паул	保羅
паул	paul
китайска	中文
китайска	漢語
китайска	華人
седми	第七
нефт	油
нефт	石油
нефт	機油
нефт	石油
причинява	起因
обслужване	服務
продажби	銷售
продажби	銷售量
продажби	銷售額
принадлежност	從屬關係
принадлежност	隸屬
оценки	估計
оценки	等級
оценки	成績
оценки	評價
оценки	評估
съзнанието	知覺
съзнанието	意識
