から	від
サンチェス	sanchez
サンチェス	санчес
文字通り	буквально
目的地	призначення
マルチメディア	творів
マルチメディア	мультимедіа
オーラ	аура
ディープ	глибока
ディープ	deep
ディープ	глибоко
ディープ	глибокий
マリアナ	mariana
アマゾン	amazon
アマゾン	амазон
義雄	йосіо
年数	роки
サイコロ	кості
サイコロ	кістку
切符	квитки
切符	квиток
切符	квитків
教義	догма
教義	creed
教義	доктрина
オメガ	омега
富豪	мільйонерів
両面	двосторонній
地雷	мін
地雷	копальні
地雷	міни
ホッケー	хокей
かもめ	чайка
マダガスカル	мадагаскар
事績	досягнення
事績	досягнення
キタ	кіта
上告	заклик
上告	апеляцію
上告	звернення
カートリッジ	патрони
カートリッジ	набоїв
カートリッジ	картридж
トレイル	стежка
トレイル	сліди
臓器	органи
臓器	орган
コロンボ	коломбо
水銀	меркурій
ニース	гарно
ホモ	людина
ホモ	homo
ユニーク	унікальний
ユニーク	унікальне
ユニーク	унікальні
ステアリング	керування
敏郎	масакі
城郭	замки
アドリア	адрія
音節	склад
音節	склади
音節	складів
シダ	папороть
炎症	запалення
カッパ	kappa
摩擦	тертя
ドーン	світанок
ドーン	світанку
芝生	газон
エヴァンゲリオン	evangelion
悪役	villain
実効	ефективність
実効	результативність
実効	ефективний
実効	ефективна
実効	ефективно
セナ	сена
セナ	сенна
アルマ	альма
アルマ	alma
ルナ	луна
オリオン	оріон
謙信	кенсін
ルーシー	люсі
尼子	амаґо
ウィリー	віллі
ステータス	стан
ステータス	статус
ステータス	стану
ステータス	статусі
アロン	аарон
アロン	арон
アロン	аарон
アロン	арон
四川省	сичуань
柔軟	гнучкість
イングリッシュ	англійською
イングリッシュ	англійська
浮気	шахрайство
浮気	справі
マッサージ	масаж
劣化	псування
劣化	деградація
工具	засіб
工具	інструмент
上海市	шанхай
オナニー	мастурбація
クイック	швидкі
クイック	швидко
クイック	швидке
クイック	швидка
クイック	швидкий
リニア	лінійна
リニア	лінійний
ワタ	speciosa
ラーマ	лама
ラーマ	рама
吉備	кібі
サカ	сака
サンプリング	зразки
サンプリング	зразок
サンプリング	приклад
サンプリング	зразка
サンプリング	вибірковий
必死	відчайдушно
必死	розпачі
必死	відчайдушні
失効	застарілий
ねずみ	миша
ねずみ	мишу
ねずみ	мишкою
ねずみ	миші
ねずみ	мишка
経典	сутра
オセアニア	океанії
書体	гарнітура
書体	шрифтом
大気圏	атмосфера
不審	підозрілим
リサイクル	переробляти
リサイクル	переробки
リサイクル	переробка
チェン	чен
隠す	сховати
隠す	приховати
隠す	ховати
グラフィックス	графіки
グラフィックス	графіка
グラフィックス	графічні
グラフィックス	графіку
マニ	mani
カモ	качки
カモ	качок
カモ	качки
カモ	качка
無意味	безглуздо
ビーズ	бісер
ビーズ	бісеру
ビーズ	намистини
旋風	вихор
無敗	нескорений
精製	вишуканим
精製	уточнити
精製	вдосконалити
精製	рафінування
責め	звинувачувати
責め	гідні
責め	звинуватити
スナック	страву
グリップ	зчеплення
ペダル	педалі
アレクサンドロス	олександр
アレクサンドロス	александер
ビザ	віза
ビザ	візи
スタック	стек
ヴァルター	вальтер
ヴァルター	волтер
ヴァルター	вальтер
満期	погашення
隙間	проміжки
隙間	уразливих
隙間	пропуски
ギャンブル	азарт
ギャンブル	gamble
握手	рукостискання
オリバー	олівер
庇護	заступництва
ハリソン	гаррісон
フリート	флоту
フリート	флот
風力	гейл
強姦	зґвалтування
センチュリー	ст
センチュリー	століття
センチュリー	century
リカルド	рікардо
スルタン	султан
バッグ	мішок
バッグ	сумка
バッグ	валізи
バッグ	сумки
画質	якість
飽和	насиченість
飽和	насичені
シャア	ша
福音書	євангеліє
ユニバーシアード	універсіаді
侮辱	образа
さとみ	сатомі
ロブ	роб
ロブ	робб
平衡	рівноваги
平衡	рівновага
ダーウィン	дарвін
乗馬	їздити
乗馬	кататися
乗馬	верхи
粘土	глина
粘土	клей
占有	зберігання
占有	одержимість
占有	володіння
モナ	мона
肝臓	печінка
肝臓	печінки
アンゴラ	анголи
味噌	місо
ノック	збив
ノック	тук
ノック	стук
ジェシカ	jess
ジェシカ	джессіка
ジェシカ	джесіка
尊氏	такаудзі
真ん中	середня
真ん中	посередині
真ん中	середньої
真ん中	середина
真ん中	середній
ペイント	paint
ペイント	фарба
ペイント	малювати
ペイント	фарби
ピーチ	персик
滑らか	плавне
滑らか	згладжування
滑らか	плавні
滑らか	плавно
滑らか	гладкий
ハイランド	верховина
ハイランド	височина
完備	завершене
完備	завершити
完備	повний
完備	завершення
完備	завершений
白血病	лейкоз
アングル	кут
アングル	кути
冷たい	холодні
冷たい	холодна
冷たい	холод
冷たい	холодно
冷たい	холодний
ホノルル	гонолулу
ハンプトン	хемптон
ラウンジ	lounge
ラウンジ	лаунж
ディーラー	творами
ディーラー	дилер
除隊	видати
除隊	розряд
ナイス	гарно
ケヴィン	кевін
信条	creed
入札	заявка
シルエット	силует
エディンバラ	единбург
中性子	нейтронна
パノラマ	панорами
パノラマ	панорама
パノラマ	panorama
パノラマ	панорамний
クルト	курт
反復	повторення
反復	ітерація
反復	ітерацій
共存	співіснувати
ネイティブ	рідний
ネイティブ	рідна
ヴィレッジ	село
ロジャース	роджерс
ロジャース	роджерс
バレンタイン	валентина
パチ	паті
ボルドー	бордо
ヴァンパイア	вампір
ヴァンパイア	вампіри
受け取り	отримано
受け取り	отримані
受け取り	отриманий
受け取り	отримали
受け取り	отримала
顕微鏡	мікроскоп
検察官	звинувачення
検察官	обвинувачення
検察官	прокурор
検察官	прокурора
ボトル	пляшки
ボトル	пляшок
ボトル	пляшки
ボトル	пляшка
ダイハツ	daihatsu
神風	камікадзе
クォーター	квартал
クォーター	чверть
グリッド	сітку
グリッド	сітка
グリッド	сітки
グリッド	grid
グリッド	ґратка
リチウム	літію
ラバー	гумові
便所	туалети
インタラクティブ	інтерактивна
インタラクティブ	інтерактивний
インタラクティブ	інтерактивне
セール	розпродаж
セール	продаж
アグネス	агнес
フェルナンデス	фернандес
フェルナンデス	фернандес
用紙	папір
パラオ	палау
ミナ	міна
快楽	ласки
快楽	задоволенням
快楽	задоволення
ヒール	вистачить
ヒール	heel
しみ	пляма
しみ	пляму
均衡	рівноваги
均衡	рівновага
きれい	очистити
きれい	прибрати
きれい	почистити
きれい	чистий
気球	кулі
イケメン	красунчик
イケメン	гарний
ディラン	ділан
リンパ	лімфи
メンフィス	мемфіс
須賀	suga
フィルタ	фільтрувати
フィルタ	фільтр
フィルタ	фільтри
ヴォルフガング	вольфганг
チコ	chico
蒸発	випаровується
蒸発	випаровування
ココ	коко
ココ	коко
スクリュー	плювати
祈祷	молитва
募金	пожертва
募金	пожертву
募金	пожертвувати
募金	пожертви
オーランド	аландські
オーランド	орландо
作物	посіви
パウンド	фунт
シャーロック	шерлок
スタッド	стад
スタッド	жеребець
ギガ	гіга
リッター	ріттер
村人	селищі
村人	селяни
トカゲ	ящірки
トカゲ	ящірки
トカゲ	ящірка
参道	підхід
飢饉	голод
ピストル	пістолет
ブランチ	гілка
聖歌	гімн
漁師	рибалки
漁師	рибалок
漁師	рибалка
ガーナ	гани
ミレニアム	тисячоліття
なぜなら	адже
なぜなら	бо
塩素	хлор
釈迦	шака
ジェニファー	дженніфер
クレイグ	крейг
アイザック	ісаак
美学	естетика
筆記	писав
筆記	записано
筆記	написано
筆記	записані
筆記	написання
筆記	запис
筆記	писати
筆記	запису
セバスチャン	себастьян
レコーダー	магнітофон
ダイアナ	діана
リハビリ	реабілітація
苦情	скарг
苦情	скарги
苦情	скарга
二階	нагорі
代名詞	займенники
代名詞	займенник
静脈	вени
静脈	вена
静脈	венах
静脈	вена
チューン	мелодії
チューン	мелодію
ノルマンディー	нормандія
ハウ	хау
ハウ	гоу
合法	справжні
開示	нерозголошення
開示	приховування
信之	нобуюкі
エデン	едем
デザート	десерт
デザート	пустелі
デザート	пустеля
デザート	десерти
リバイバル	відродження
動脈	артерія
動脈	судини
ツイッター	twitter
ツイッター	тремтіння
発熱	гарячка
発熱	жар
発熱	лихоманка
リュック	рюкзак
リュック	люк
織物	текстиль
織物	злиття
織物	відкатів
織物	тканину
織物	тканина
織物	виробів
ペスト	зараза
ペスト	чума
ペスト	пешт
礼儀	етикет
礼儀	чемно
礼儀	ввічливість
ボンド	бонд
グロス	валовий
ヴィーナス	венера
ゴリラ	горила
フリッツ	фріц
ブランコ	бланко
ニトロ	nitro
ジュゼッペ	джузеппе
竜巻	торнадо
ダイヤル	набрати
ダイヤル	дзвонити
ダイヤル	набір
苦悩	муки
苦悩	тривоги
ゴリ	горі
ゴア	гоа
ゴア	гор
ネブラスカ	небраска
ポロ	polo
ポロ	поло
山東省	шаньдун
ミュラー	мюллер
ミュラー	мюллер
ミュラー	мюллер
セルティックス	селтікс
ディナー	обідів
ディナー	вечері
ディナー	обід
ディナー	вечеря
ディナー	вечерю
白金	platinum
パラグアイ	парагвай
パラグアイ	парагвайський
ブカレスト	бухарест
ジェシー	джессі
オオカミ	вовк
コンタクト	контакт
コンタクト	контактна
バスケット	кошик
ザルツブルク	зальцбург
特製	specialty
快感	ласки
快感	задоволенням
快感	задоволення
叔母	тітка
叔母	тьотя
空想	вишукана
空想	вишуканий
パーソナル	особисті
パーソナル	особисте
パーソナル	особистий
パーソナル	персональний
百姓	селяни
段落	стаття
段落	абзац
段落	абзаци
ハーモニー	гармонія
ハーモニー	harmony
葛城	кацураґі
やっと	нарешті
アイディア	idea
アイディア	ідея
アイディア	ідею
アイディア	ідеї
タイラー	тайлер
アンプ	підсилювач
宝物	скарби
宝物	скарб
マルクス主義	марксизм
サーブ	служити
サーブ	подаємо
サーブ	подавати
サーブ	saab
イワン	іван
イワン	іванко
ギフト	дарунки
ギフト	подарунки
ギフト	подарунку
ギフト	подарунок
理性	причина
理性	привід
恨み	зуба
恨み	обурення
ビスマルク	бісмарк
構文	синтаксис
構文	синтаксису
ミキ	мікі
光景	погляди
光景	приціл
光景	видовище
光景	вигляд
アインシュタイン	ейнштейн
申し立て	суперечка
エミリー	емілі
安い	дешевий
安い	дешево
スラッシュ	слеш
ハーレム	гарлем
サンズ	піски
ガイ	гай
ガイ	гі
ガイ	хлопець
プラット	платт
プラット	пратт
矯正	виправлення
バタフライ	метелик
最小限	згорнути
最小限	мінімізувати
最小限	мінімальна
最小限	мінімальне
エレナ	олена
エレナ	елена
家光	ієміцу
クイーンズ	королеви
コサック	козаки
コサック	козак
コサック	козацька
コサック	козацьку
コサック	козацької
スペル	правопису
スペル	правопис
スペル	чари
スペル	пишеться
スペル	закляття
チャレンジャー	безодня
プロポーズ	пропоную
プロポーズ	запропонувати
プロポーズ	пропозиція
パラレル	паралельний
パラレル	паралельні
パラレル	паралельно
ゴマ	кунжут
サザン	південна
サザン	південний
図形	геометрія
図形	форму
図形	форма
ゲノム	геном
デイヴ	дейв
マダム	пані
マダム	мадам
マダム	madame
トレント	трент
アーセナル	арсенал
請願	петиція
アトランティック	атлантичний
アトランティック	атлантична
アトランティック	atlantic
美保	міхо
おば	тітка
おば	тьотя
おば	тітки
視線	погляд
ベイビー	немовля
ベイビー	малятко
ベイビー	дитина
備後	бінго
キルギス	киргизстану
アダムス	адамс
ブライト	яскраві
ブライト	яскраве
ブライト	яскрава
ブライト	зійшла
トレーラー	трейлер
毛皮	хутро
コロシアム	колізей
コロシアム	колізей
シンフォニー	симфонічний
シンフォニー	симфонія
エスカレーター	ескалатор
選任	зустріч
選任	вибори
ゴールキーパー	воротар
マグマ	магма
ニクソン	ніксон
マリオン	маріон
ごみ	сміття
ごみ	маячня
ごみ	сміття
ハーブ	герб
ハーブ	трава
ハーブ	трав
フィアット	fiat
ドロシー	дороті
チェ	чхве
チェ	че
チェ	che
フェンダー	fender
キール	kir
ジョーク	жарт
ジョーク	жарти
フォスター	фостер
みさき	дой
クロスオーバー	кросовер
クロスオーバー	перетин
コウモリ	bat
コウモリ	кажани
バチカン	ватикан
バチカン	ватикані
バール	bar
バール	бар
バール	смужка
トリス	тріс
編み	коси
ヴィラ	vila
ヴィラ	вілла
ユーモア	гумор
ユーモア	гумор
溶液	розчин
溶液	вирішення
ウイスキー	віскі
ウイスキー	віскі
バッド	bad
バッド	погана
バッド	погано
バッド	погане
ナシ	груші
ナシ	груша
アレクセイ	alexey
アレクセイ	олексій
アレクセイ	олексій
アレクセイ	олексій
アレクセイ	алексей
アレクサンドリア	alexandria
総局	директорія
ファゴット	фагот
エリザベート	єлизавета
誠実	щирість
コンポーネント	компонент
コンポーネント	компонента
コンポーネント	компоненти
コンポーネント	компонентів
聴覚	слух
簡潔	лаконічні
むつ	муцу
トリガー	гачок
トリガー	задіяти
トリガー	прицілом
イベリア	грузинський
武内	такеуті
イーグルス	орли
チューリップ	тюльпанів
チューリップ	тюльпан
ガッツ	кишки
レニングラード	ленінград
リップ	пухом
リップ	білет
リップ	rip
コルト	кольт
プランニング	планування
曲面	поверхні
曲面	поверхня
煉瓦	блоки
煉瓦	цегла
煉瓦	цеглу
煉瓦	цегла
ペイン	пейн
ペイン	біль
薬剤師	фармацевт
自律	автономна
自律	автономний
ポツダム	потсдам
ニコル	ніколь
嫌がらせ	мучити
嫌がらせ	переслідувати
嫌がらせ	переслідування
嫌がらせ	принижує
名字	прізвища
ハーグ	гаазі
ハーグ	гаага
プロヴァンス	прованс
ミーティング	зустрічей
ミーティング	зустрічі
ミーティング	засідання
ミーティング	нарада
ミーティング	зустрічі
ミーティング	зустріч
カーペット	килими
カーペット	килим
モンタナ	монтана
ギャップ	проміжки
ギャップ	уразливих
ギャップ	пропуски
ギャップ	розрив
地層	stratum
アルス	арс
シェリー	шері
シェリー	херес
シェリー	шеллі
乗り物	автомобілі
乗り物	автомобіль
乗り物	апарат
ダニ	тік
ダニ	дені
ダニ	дані
伊奈	іна
暖房	опалення
数量	величин
数量	кількість
倍率	масштабування
倍率	збільшення
江蘇省	цзянсу
中級	intermediate
パンドラ	pandora
チャイコフスキー	чайковського
チャイコフスキー	чайковський
カナリア	канарські
テンプル	храму
テンプル	храм
偽造	підробці
偽造	фальсифікація
エメラルド	смарагди
エメラルド	смарагд
テレサ	тереза
テレサ	тереза
マッカートニー	маккартні
パタゴニア	патагонія
太い	жирна
太い	товстий
太い	товста
太い	густе
アニー	енні
ベルン	берн
コックピット	кабіна
匂い	запах
匂い	запахи
匂い	запаху
精神病	психоз
ゴメス	гомеш
ゴメス	гомес
ゴメス	гомес
ゲーテ	гете
無条件	безумовна
オスカル	оскар
リハーサル	репетиція
リハーサル	репетицію
リハーサル	репетиції
ケニー	кенні
アスファルト	асфальт
サラダ	салат
サラダ	салату
エクアドル	еквадорський
エクアドル	еквадор
制動	гальмування
河北省	хебей
ルワンダ	руанди
ドーピング	допінг
シューマン	шуман
十字路	перехрестя
レナード	леонард
ベルナール	бернард
ベルナール	бернар
エンリケ	енріке
ひどい	жахливий
ひどい	жахливо
ひどい	жахливе
ひどい	жахлива
ババ	баба
オスロ	осло
ヴァンガード	венгард
モニカ	моніка
モニカ	monika
モニカ	моніка
スペシャリスト	спеціаліст
リガ	рига
リガ	риги
ロコ	локо
パワフル	потужний
パワフル	потужно
ジョシュ	джош
スカーレット	scarlet
スカーレット	червоні
スカーレット	скарлетт
放射能	радіоактивність
ペレス	перес
ペレス	перез
ペレス	перес
泣く	cry
泣く	плакати
泣く	плачу
泣く	плаче
泣く	плач
泣く	реве
インディー	indie
ペガサス	пегас
ディエゴ	дієго
観念	idea
観念	ідея
観念	ідею
中澤	юдзі
叫ぶ	кричать
叫ぶ	кричати
ケネス	кеннет
バタ	бата
シャドウ	тіней
シャドウ	морок
シャドウ	shadow
シャドウ	тінь
発送	відійти
発送	випуск
マンガン	марганець
教訓	урок
ポッター	гончар
ポッター	поттер
ハト	голуби
ハト	голубів
ハト	голуба
ハト	голуб
スモール	малий
スモール	малі
スモール	маленькі
パルコ	parco
給料	зарплата
給料	зарплати
打楽器	ударних
直也	кікуті
エドワーズ	едвардс
スズ	шапочка
ベネット	беннетт
ミミ	мімі
肩書	назва
肩書	заголовок
肩書	титул
ダライ	далай
コンペティション	змагання
役立つ	корисні
役立つ	корисно
役立つ	корисна
役立つ	корисний
世俗	вікова
世俗	вікові
成虫	імаго
ドリンク	напої
ドリンク	пити
ドリンク	напій
ドリンク	напої
子宮	матки
子宮	утробі
慶喜	йосінобу
グラスゴー	glasgow
ワタナベ	ватанабе
航法	навігація
航法	навігації
みやこ	міяко
下水道	каналізація
下水道	каналізацію
下水道	каналізації
カザン	казані
シアン	блакитний
シアン	бірюзовий
シェパード	вівчарка
シェパード	пастир
シェパード	шепард
贈り物	дарунки
贈り物	подарунки
贈り物	подарунку
贈り物	подарунок
ラグナ	лагуна
ノヴゴロド	новгород
オビ	обі
ベネディクト	бенедикт
検閲	цензура
検閲	цензура
オペレーション	дії
オペレーション	операцій
オペレーション	операції
オペレーション	дія
オペレーション	операція
ガーディアン	опікун
小麦	пшениці
小麦	житом
物事	things
物事	речі
物事	речей
ブイ	буй
描画	креслення
描画	малюнок
描画	малювання
パレット	палітру
パレット	палітра
パレット	палітри
マギー	меггі
フューチャー	майбутнє
狂気	божевільний
狂気	аншлаг
狂気	божевільна
狂気	божевілля
狂気	свідоцтво
リマ	ліма
懸賞	призи
ロバ	осел
ジュリー	джулі
大麻	коноплі
村落	селах
村落	села
村落	сіл
村落	село
生態系	екосистема
生態系	ecosystems
かわいい	мило
かわいい	милі
モニュメント	монумент
ジャッジ	суддя
ジャッジ	судді
ジャッジ	суддю
注入	настій
ピエモンテ	piemonte
ローラン	лоран
ファインダー	пошуком
ザグレブ	загреб
ニューカッスル	ньюкасл
サクラメント	таїнство
マジカル	магічні
マジカル	чарівне
マジカル	магічне
リクルート	стажер
ソート	впорядкувати
ソート	сортування
ソート	сортувати
ソート	сортування
ソート	впорядкування
覚書	меморандум
サンダー	грім
紅茶	tea
紅茶	чаю
紅茶	чай
デア	дер
ノーラン	нолан
信じる	вірити
信じる	повір
信じる	вірю
信じる	believe
信じる	віримо
ピッコロ	пікколо
ガマ	гама
ヴィンセント	вінсент
ヴィンセント	венсан
ハイライト	виділено
ハイライト	найважливіше
ハイライト	підсвічування
ハイライト	найголовніше
ハイライト	підсвічування
ハイライト	виділити
フェスタ	festa
マシーン	machine
マシーン	машина
マシーン	автомат
ポーラ	паула
船首	уклін
船首	арку
船首	лук
暗闇	темряву
暗闇	темрява
暗闇	темряви
エスパーニャ	españa
マーチン	мартін
リラ	ліра
リラ	рильський
刺し	гострих
せり	торги
リベラル	ліберальна
ゼルダ	zelda
プロローグ	пролог
果物	фрукт
果物	фрукти
果物	плід
果物	плоди
果物	фруктові
果物	фрукти
果物	плоди
おじ	дядько
おじ	дядечко
おじ	дядя
おじ	дядьки
停電	blackout
爬虫類	спеціального
爬虫類	рептилії
税金	податкова
税金	податки
税金	податок
税金	податки
登る	сходження
登る	лазити
登る	підйом
登る	лізти
隔離	ізоляція
バーレーン	бахрейн
球体	сфера
球体	сфери
球体	куля
領事	консул
不便	незручним
不便	незручності
ブラームス	брамс
キャメロン	кемерон
マーキュリー	меркурій
知識人	інтелектуальна
知識人	інтелектуальної
談話	дискурс
ウェディング	весілля
義昭	йосіакі
着物	кімоно
救急車	швидку
花弁	пелюстки
セグメント	ділить
セグメント	сегмент
セグメント	відрізок
ノエル	noël
絶縁	облаштовано
ナタリー	наталі
在庫	запас
トミ	томі
カーティス	кертіс
サングラス	окуляри
セブ	себу
スプリンター	sprinter
ドミニク	домінік
ビルバオ	більбао
原子核	ядро
ペルソナ	персона
リセット	скинути
リセット	відновити
リセット	скидати
リセット	скидаються
軍縮	вам
ジングル	jingle
スプレー	спрей
ガリレオ	галілео
ポテンシャル	потенціал
木田	кіда
スピーチ	мовлення
スピーチ	промову
ジャスティン	джастін
降臨	перейшла
シング	сінґх
デュッセルドルフ	дюссельдорф
タスク	завдання
タスク	задачі
タスク	задачу
タスク	завдання
タスク	задачі
ジュピター	юпітер
キャプション	напис
キャプション	підпис
キャプション	підписи
プレイオフ	плей
ユヴェントス	ювентус
物品	товари
サイレン	сирени
直哉	кікуті
ルーレット	рулетка
小人	карлик
小人	гном
リビング	живі
チャド	чад
重信	сіґенобу
バイオリン	скрипка
バイオリン	скрипці
ジャカルタ	джакарта
直交	ортогональна
光秀	міцухіде
インターフェース	інтерфейс
インターフェース	інтерфейсів
インターフェース	інтерфейси
キノ	кено
即興	імпровізація
ドロー	намалювати
ドロー	малювати
ドロー	роздати
ドロー	нічия
済州	чеджу
賞品	призи
公判	судять
便宜	зручності
収縮	стискання
カスタマイズ	налаштувати
カスタマイズ	налаштувати
カスタマイズ	пристосування
バングラデシュ	бангладеш
ペルシャ	перська
変種	різноманітність
変種	сорти
変種	різноманітності
リハビリテーション	реабілітація
アクセサリー	аксесуари
アクセサリー	аксесуар
アクセサリー	прикраса
肥料	добрив
肥料	добрива
フォーチュン	фортуна
検知	виявлення
検知	виявлені
検知	виявлено
検知	виявляти
検知	виявити
検知	виявлення
義弘	йосіхіро
花序	суцвіття
野獣	звір
サメ	акул
サメ	акули
サメ	акула
フレディ	фредді
湖沼	озер
湖沼	озера
ソチ	сочі
オペレーター	оператор
レクイエム	реквієм
ゲット	отримати
ゲット	get
レイチェル	рейчел
バンクス	береги
バンクス	банків
バンクス	банки
ナット	горіх
ナット	нет
三成	міцунарі
陽気	веселі
陽気	веселе
ホルヘ	хорхе
概説	контур
概説	резюме
概説	зведення
概説	підсумок
マグロ	тунець
ジョイ	радості
ジョイ	радість
クッキング	кулінарія
リーク	проникає
プッシュ	push
プッシュ	передачі
ファンク	funk
キープ	тримай
グアテマラ	гватемали
グアテマラ	гватемальський
フライデー	friday
ダイバー	diver
ダイバー	divers
可視	видима
可視	видимий
可視	видно
可視	видимі
メタン	метан
長方形	прямокутники
長方形	прямокутник
長方形	прямокутник
長方形	прямокутний
パイプライン	газопровід
有益	корисними
河南省	хенань
疾病	хвороби
疾病	хвороба
疾病	захворювання
迷路	лабіринт
コントローラー	регулятори
コントローラー	контролер
コントローラー	регулятор
形容詞	прикметник
形容詞	прикметників
アスリート	спортсмен
アスリート	спортсмени
キャラバン	караван
ユーリ	юрі
ユーリ	юрій
ユーリ	юрко
ホルシュタイン	гольштейн
手足	ніжками
手足	кінцівки
丸い	кругла
丸い	круглий
丸い	round
丸い	раунд
ジェラルド	джеральд
変奏曲	варіації
変奏曲	варіанти
ライデン	лейден
秀忠	хідетада
カーテン	завіса
カーテン	штори
カーテン	штори
カーテン	завіси
カーテン	штори
豆腐	тофу
ペレ	пеле
昨日	вчора
昨日	учора
ブルネイ	брунею
コンベンション	конвенції
コンベンション	конвенція
人道	гуманітарної
ロジェ	роже
ロジェ	роджер
課金	заряд
我慢	терпіння
レクリエーション	відпочинок
コンパイル	збірник
コンパイル	збирання
コンパイル	збирання
トスカーナ	тоскана
カルメン	кармен
超新星	supernova
超新星	залишок
バンパー	бампер
命題	судження
命題	пропозиція
ファイターズ	бійців
ファイターズ	бійці
蔵王	зао
サーベル	шабля
サーベル	saber
ファウスト	фауст
ファシズム	фашист
ファシズム	фашизм
ファシズム	фашистів
テナー	тенор
ハルビン	харбін
曼荼羅	мандала
組み込み	вбудований
組み込み	вбудована
組み込み	вбудованим
組み込み	вбудовані
ズボン	штани
ズボン	штани
マインツ	mainz
日の出	світанок
カリキュラム	curriculum
プラトン	платон
タップ	удари
タップ	кран
欠如	відсутність
欠如	бракує
欠如	брак
欠如	нестача
ロミオ	ромео
おしゃれ	стильний
合理化	раціоналізація
風車	вітряк
風車	млин
風車	вітряки
定量	інституційних
ヒデ	сховати
ヒデ	приховати
ヒデ	ховати
ブルックス	брукс
遼寧省	ляонін
ピエトロ	pietro
触手	щупальця
触手	вусики
ドク	doc
ドク	документ
ドク	док
ホイットニー	whitney
チタン	титану
和睦	злагоди
和睦	узгодження
和睦	примирення
悲しい	сумно
悲しい	сумні
悲しい	сумний
真司	сіндзі
ステロイド	стероїди
元就	мотонарі
ハガキ	листівка
アトレティコ	атлетіко
ダイス	кості
ダイス	кістку
アレクサンドラ	олександра
アレクサンドラ	александра
変調	модуляція
宴会	банкет
宴会	славне
宴会	бенкет
スニーカー	sneaker
スニーカー	кросівки
メル	мел
ノミ	блоха
長子	старшому
ファイナンス	фінанси
アニメイト	анімація
偏見	упередження
因みに	знімала
ファルコン	falcon
ファルコン	сокіл
ウガンダ	уганда
許す	прощення
許す	прости
許す	пробач
許す	пробачити
カメルーン	камеруну
牡丹	півонія
コンプリート	завершене
コンプリート	завершити
コンプリート	повний
コンプリート	завершення
コンプリート	завершений
ホステス	ведуча
ダイビング	дів
ジャニ	яні
バビロン	вавилон
カーネギー	карнегі
ウェリントン	веллінгтон
マーラー	малер
カストロ	кастро
ワシ	орла
ワシ	орел
新星	нова
農薬	пестициди
テヘラン	tehran
ブロンズ	бронза
アントワーヌ	антуан
スキップ	пропустити
スキップ	пропущених
スキップ	пропущено
ヤシ	palm
小切手	чек
絶叫	крик
手榴弾	граната
手榴弾	гранату
運動量	імпульсу
パルチザン	партизан
セネガル	сенегалу
浙江省	чжецзян
ソーラー	сонячний
ソーラー	сонячне
ソーラー	сонячні
ソーラー	сонячна
議定書	протокол
ピザ	піца
土星	сатурн
サクセス	успіх
ニカラグア	нікарагуа
アラー	аллах
海老	креветки
海老	креветок
海老	креветки
コンパイラ	компілятор
退屈	нудні
退屈	нудний
退屈	нудно
退屈	нецікаво
退屈	нудно
退屈	нудьга
シボレー	chevrolet
シフ	шифф
けいこ	кейко
中庭	дворі
ウィークリー	щотижня
購買	закупівля
ウィルス	вірус
ウィルス	віруси
アンジェラ	ангела
噴水	фонтан
噴水	фонтани
リムジン	лімузин
リムジン	лімузин
試練	спроб
試練	випробувань
試練	випробування
ガレージ	гараж
ガレージ	гаражі
コンドル	кондор
苦しむ	страждати
ヘルプ	допоможіть
ヘルプ	допомогти
ヘルプ	допомога
ヘルプ	довідка
ヘルプ	допомогу
スーパーマン	супермен
レンガ	блоки
レンガ	цегла
レンガ	цеглу
レンガ	цегла
ブラント	брант
ブラント	брандт
リベンジ	помсти
リベンジ	помста
ミヒャエル	михайло
ミヒャエル	майкл
ミヒャエル	michael
ミヒャエル	михаїл
投影	проекція
イデオロギー	ідеологія
オルレアン	орлеан
オルレアン	орлеан
切腹	сеппуку
わくわく	захоплююча
わくわく	захоплююче
わくわく	хвилюється
着信	вхідний
着信	вхідні
着信	стріляють
ベティ	бетті
サモア	самоа
パーマー	палмер
登米	томе
ベーシック	базові
ベーシック	базове
ベーシック	основні
ベーシック	базовий
ベーシック	основний
切り札	трамп
包装	пакування
包装	упаковка
鉛筆	олівець
鉛筆	олівці
会計士	бухгалтерів
会計士	бухгалтер
カーリング	керлінг
ヒート	теплом
ヒート	спека
アウディ	audi
干拓	реставрації
隣人	сусід
隣人	сусід
乱暴	шалена
乱暴	суворий
乱暴	важкий
乱暴	rough
エヴァ	єва
後悔	шкода
後悔	шкодую
催眠	гіпноз
ハエ	fly
ハエ	літати
ハエ	муха
ハエ	лети
エセックス	essex
マーベル	marvel
悪霊	демон
悪霊	демони
八重山	яеяма
醍醐	дайґо
汚職	корупція
取り付ける	долучити
取り付ける	долучення
取り付ける	приєднати
服飾	костюм
ロケーション	розміщення
ロケーション	місцезнаходження
ロケーション	локація
ロケーション	місце
ロケーション	розташування
牛肉	яловичина
牛肉	яловичини
ジョンストン	джонстон
確執	ворожнеча
確執	ятає
散乱	розсіяння
散乱	розсіювання
信行	нобуюкі
レジスタンス	опору
レジスタンス	опір
胎児	зародком
マーカス	маркус
チャールストン	чарлстон
由緒	журнал
由緒	історія
由緒	історії
好奇心	цікаво
好奇心	цікавість
エドウィン	едвін
ニャー	мяу
花粉	пилок
空知	сораті
サタン	сатана
生態学	екологічної
