年	год
豆	фасоль
豆	бобы
形容	описать
形容	опишите
鄰	соседи
校園	кампуса
校園	кампус
校園	кампусов
平衡	сбалансированный
平衡	сбалансированное
平衡	сбалансированного
平衡	баланс
平衡	остаток
平衡	равновесие
平衡	равновесия
平衡	равновесие
動力	мотивации
動力	мотивация
動力	мотивы
動力	власть
動力	сила
動力	мощь
動力	power
動力	мощность
候選人	кандидатов
候選人	кандидаты
候選人	кандидат
值得	достойные
值得	достоин
值得	достойная
值得	достойный
值得	достойна
學園	gakuen
跳	прыгать
跳	прыжок
跳	прыгнуть
密度	интенсивность
密度	интенсивности
密度	плотность
成果	итоги
成果	итог
成果	результаты
成果	результат
對應	соответствующая
對應	соответствует
標題	заголовок
標題	заголовок
標題	название
標題	титул
標題	подпись
標題	заголовок
標題	заголовки
標題	названия
標題	заголовки
侵犯	нарушение
偏	предвзятости
巴赫	баха
巴赫	бах
想法	идеи
想法	мысли
戀愛	кой
戀愛	кои
戀愛	любить
戀愛	love
戀愛	люблю
戀愛	любовь
戀愛	любим
戀愛	взаимосвязь
戀愛	взаимоотношения
戀愛	отношения
亞歷山大	александрии
亞歷山大	александр
亞歷山大	александер
傳播	распространения
傳播	распространяется
維多利亞	victoria
維多利亞	виктория
等級	уровень
等級	уровня
等級	level
等級	иерархии
等級	иерархия
等級	классе
英尺	ноги
英尺	стопы
英尺	ступни
英尺	фут
英尺	нога
英尺	ногу
市政府	муниципалитеты
市政府	муниципалитетов
興趣	интересы
興趣	заинтересованных
興趣	заинтересованная
興趣	интересует
興趣	заинтересованным
興趣	интересно
興趣	заинтересованные
興趣	проценты
興趣	интерес
興趣	заинтересованность
興趣	интересы
允許	разрешены
允許	допускается
允許	разрешено
允許	разрешена
允許	разрешены
允許	допускается
允許	разрешено
允許	разрешить
允許	разрешите
允許	разрешение
理念	понятие
理念	концепция
理念	философия
理念	философии
理念	концепции
理念	концепций
理念	понятия
靠近	вблизи
靠近	рядом
靠近	близко
桃園	таоюань
鼻	нос
鼻	носом
怪	странная
怪	странное
怪	странный
怪	странно
怪	странные
怪	странно
對抗	конфронтации
對抗	противостояние
對抗	конфронтации
差異	расхождения
差異	отличия
差異	разногласия
差異	различия
差異	расхождения
差異	несоответствия
差異	отклонение
差異	отличие
差異	различие
差異	разница
差異	различия
路易斯	людовик
路易斯	луи
路易斯	луис
員工	работник
員工	сотрудник
員工	служащий
員工	работников
員工	работники
員工	служащие
員工	сотрудники
格林	зелёные
格林	зелень
格林	зелёный
格林	зелёная
格林	зеленый
綠色	зелёные
綠色	зелень
綠色	зелёный
綠色	зелёная
綠色	зеленый
車隊	флота
車隊	флот
車隊	колонна
車隊	конвой
車隊	кортеж
單元	модули
單元	модуль
單元	подразделения
單元	единицы
單元	подразделений
單元	подразделение
單元	единицы
單元	единица
英吋	дюйм
英吋	дюймов
英吋	дюйма
拓	такуя
拓	таку
神秘	тайна
神秘	тайны
神秘	загадка
神秘	загадочная
神秘	загадочный
神秘	таинственный
槽	слот
槽	слоты
槽	groove
尊重	респект
尊重	уважать
尊重	уважение
尊重	уважаю
溫度	температуры
溫度	температуру
溫度	температура
溫度	временный
溫度	временная
溫度	температуры
溫度	температура
基督	христос
琉球	рюкю
琉球	окинаве
砲	пушки
砲	пушка
星光	starlight
阿富汗	афганистана
阿富汗	афганистан
阿富汗	афганистане
頒獎	awards
頒獎	награды
真實	real
真實	настоящий
真實	настоящие
真實	настоящая
真實	реальные
真實	true
真實	правда
援助	помощь
蜀	шу
意識	сознание
穆斯林	мусульманских
穆斯林	мусульманские
穆斯林	мусульманин
穆斯林	мусульмане
穆斯林	мусульман
穆斯林	мусульманам
穆斯林	мусульмане
每週	еженедельно
苗	мяо
苗	саженцев
觀點	перспективы
中國國民黨	гоминьдан
色彩	цвет
色彩	цвета
色彩	цвета
色彩	цвет
色彩	цвета
色彩	цвета
加強	укрепление
加強	усиление
加強	усовершенствования
加強	усилить
加強	укрепить
加強	укреплять
加強	укрепление
加強	усиление
加強	улучшение
威脅	угрозы
威脅	угроза
襲擊	атаки
襲擊	нападений
襲擊	нападения
襲擊	нападки
襲擊	нападение
襲擊	атака
襲擊	атаковать
襲擊	атаку
撤退	отступить
撤退	отступать
撤退	отступление
冒險	приключений
冒險	приключения
冒險	приключение
冒險	приключения
辦公室	кабинет
辦公室	канцелярия
辦公室	офис
公告	объявление
公告	провозглашение
山東	шаньдун
儀式	церемония
儀式	церемонии
儀式	ритуал
儀式	обряд
儀式	ритуал
成熟	зрелость
成熟	зрелости
成熟	спелые
成熟	зрелый
容量	вместимость
容量	емкость
容量	способность
容量	потенциал
容量	потенциала
證據	доказательство
證據	доказательства
證據	доказательств
證據	доказательства
證據	доказательство
證據	улики
證據	улика
廢除	упразднение
廢除	упразднение
廢除	упразднить
馬克	марк
馬克	mark
馬克	отметить
馬克	метка
馬克	марка
發明	изобретение
發明	изобрести
發明	изобрел
發明	изобрели
發明	изобрёл
發明	изобретения
公社	коммуна
公社	коммуне
公社	коммуны
公社	общины
公社	коммун
旭	asahi
傳奇	легенды
傳奇	легенда
傳奇	легендарный
傳奇	легенды
苦	горько
苦	горький
苦	горечь
平民	гражданские
市政	муниципальный
市政	муниципальные
市政	муниципальных
岩石	камни
岩石	скалы
岩石	скала
岩石	камень
岩石	рок
岩石	rock
觀察	наблюдать
觀察	соблюдать
觀察	замечание
觀察	наблюдение
觀察	наблюдения
碟	диск
碟	диска
碟	диск
更好	лучше
更好	получше
原文	оригинальная
原文	оригинально
原文	оригинальные
原文	первоначального
原文	оригинальный
原文	оригинал
好友	друзей
好友	друзья
好友	друг
好友	друга
好友	подруга
殖民	колониальным
殖民	колонизации
序列	последовательности
序列	последовательность
支付	оплатить
支付	платить
支付	заплатить
支付	оплата
支付	оплата
支付	платежи
支付	выплата
支付	платеж
支付	оплаты
支付	платежи
支付	выплаты
被捕	арестовать
被捕	арест
被捕	арестованных
被捕	арестован
被捕	арестована
被捕	арестованы
被捕	задержан
道德	моральная
道德	мораль
道德	моральный
道德	морали
道德	мораль
道德	морали
道德	мораль
分割	сплит
分割	раскол
分割	разделить
史密斯	смит
史密斯	смита
福利	преимущества
福利	льготы
福利	пособия
福利	выгоды
福利	польза
福利	благополучие
福利	благосостояние
福利	благосостояния
指導	руководство
指導	наставничества
豹	пао
豹	леопард
豹	пантера
翻	флип
翻	перевернуть
查理	чарли
慈善	благотворительность
慈善	благотворительная
慈善	благотворительные
慈善	благотворительных
慈善	благотворительность
慈善	благотворительная
星期日	воскресеньям
星期日	воскресенья
星期日	воскресенье
星期日	воскресение
網球	tennis
網球	теннис
建築物	строительство
建築物	здание
建築物	зданий
建築物	здания
河口	протоке
河口	лиман
古巴	кубе
古巴	кубу
古巴	куба
古巴	кубы
姊妹	сёстры
姊妹	сестры
姊妹	сестра
哲學	философия
哲學	философии
方程	уравнения
方程	уравнение
方程	уравнения
合法	законно
合法	законных
合法	законные
完善	доработка
完善	совершенство
地形	топографии
地形	местности
地形	местность
地形	топографических
裴	бэй
藍色	синий
藍色	blue
藍色	синие
藍色	голубые
藍色	голубой
維修	ремонт
維修	поддержание
維修	ведение
維修	ремонт
詳細	подробные
詳細	подробно
詳細	подробный
詳細	подробное
詳細	деталь
兔	заяц
兔	заяц
兔	кролик
經由	виа
經由	via
經由	через
書店	книжном
接觸	контакт
接觸	связаться
接觸	контакты
很好	приятно
很好	мило
懷疑	сомнения
懷疑	сомнение
懷疑	сомневаться
懷疑	сомнений
懷疑	подозрение
懷疑	подозрения
量子	квантовой
掌握	мастерство
掌握	mastering
流量	поток
流量	потока
推薦	рекомендуемые
推薦	предлагаемые
推薦	предложил
推薦	предложено
推薦	рекомендуют
推薦	рекомендую
推薦	рекомендуем
推薦	рекомендовать
推薦	порекомендовать
推薦	рекомендуемые
推薦	рекомендуется
推薦	рекомендованные
推薦	рекомендовано
推薦	рекомендуемая
吉他	гитару
吉他	гитара
吉他	гитары
吉他	гитары
淺	мелко
矛盾	противоречивые
矛盾	парадокс
矛盾	противоречия
矛盾	противоречий
矛盾	противоречие
矛盾	противоречия
激烈	жестокой
激烈	интенсивных
激烈	интенсивный
激烈	напряженно
激烈	интенсивно
方程式	formula
方程式	формулы
方程式	формула
方程式	уравнения
方程式	уравнение
方程式	уравнения
課	урок
膜	мембрана
演化	развиваться
演化	эволюция
演化	эволюции
演化	меняющихся
雙打	двойники
鏈	цепи
鏈	цепочки
鏈	цепочку
鏈	цепочка
鏈	цепь
神社	святилище
磁	магнитные
磁	магнетизм
迷你	mini
迷你	мини
迷你	миниатюра
殷	инь
美麗	красавица
美麗	красивые
美麗	красивая
美麗	красиво
鄰近	соседних
鄰近	соседние
鄰近	прилегающие
鄰近	прилегающих
鄰近	неподалеку
鄰近	рядом
鄰近	поблизости
構造	построить
十一月	ноября
十一月	ноябрь
十一月	ноябрь
十一月	ноя
射擊	съёмки
射擊	съемка
射擊	стрельба
滑	слайд
滑	ускользнуть
融合	интеграции
融合	интеграция
融合	fusion
融合	синтез
更大	крупнее
姓名	имя
姓名	название
姓名	названия
姓名	имена
跑道	подиум
跑道	полоса
原理	принцип
原理	доктрина
原理	доктрины
條例	регламент
條例	правила
條例	указ
條例	постановление
條例	регламент
條例	регулирование
主管	руководитель
主管	начальник
補充	дополнить
補充	дополнять
補充	дополнение
補充	дополнения
補充	дополнить
補充	дополнение
責任	ответственности
責任	ответственность
責任	обязанности
責任	ответственность
得分	счёт
得分	счет
得分	очко
大眾	volkswagen
逸	ят
彗星	комета
彗星	кометы
彗星	комет
彗星	кометы
山坡	склонах
敵人	враг
敵人	враги
箭	стрелы
箭	стрелки
箭	стрелы
箭	стрелка
箭	стрела
箭	стрелки
受歡迎	популярная
受歡迎	популярных
受歡迎	популярный
受歡迎	популярное
受歡迎	популярные
櫻	сакура
警報	тревога
警報	оповещение
兩次	дважды
胺	амин
餐廳	рестораны
餐廳	ресторан
簽署	подписание
簽署	подпись
簽署	подписания
簽署	подпись
簽署	подписано
簽署	подписан
簽署	подписана
簽署	подписаны
簽署	подпись
簽署	подписания
簽署	подписание
簽署	подписи
客串	камео
紅外線	инфракрасного
酶	ферменты
酶	фермент
外部	снаружи
外部	вне
外部	внешние
外部	внешняя
可用	доступно
可用	доступные
可用	доступны
可用	доступен
可用	имеющихся
日本人	японские
日本人	японская
日本人	японский
日本人	японцы
日本人	японское
日本人	японии
黑人	чёрное
黑人	черный
黑人	black
黑人	чёрные
黑人	чёрный
鹽	соли
鹽	соль
浮	плавающих
向量	вектор
向量	переносчиков
數碼	цифровая
數碼	цифровой
數碼	цифровые
數碼	digital
態度	позиция
態度	отношение
態度	настрой
態度	отношение
穆罕默德	мухаммед
穆罕默德	мухаммад
穆罕默德	мухаммед
穆罕默德	мохаммед
成分	ингредиенты
成分	ингредиент
模特兒	модели
模特兒	моделей
模特兒	модели
模特兒	образец
模特兒	model
模特兒	модель
逐步	постепенного
逐步	постепенное
逐步	постепенный
逐步	прогрессивное
逐步	прогрессивного
保羅	павел
保羅	пол
保羅	пауль
保羅	поль
防禦	защита
防禦	оборона
防禦	обороны
防禦	оборонительные
防禦	оборона
先前	ранее
先前	ранее
先前	предыдущие
先前	предыдущая
先前	предыдущий
先前	предыдущее
嚴	янь
簽名	подписать
簽名	знак
簽名	подпись
簽名	подписано
簽名	подписан
簽名	подписана
簽名	подписаны
簽名	подпись
簽名	подписания
簽名	подписание
簽名	подписи
回歸	возвращения
回歸	возврат
回歸	вернуть
回歸	вернуться
回歸	возвращение
回歸	регрессии
定理	теорема
損失	потери
損失	потеря
損失	утрата
損失	потери
損失	убытки
注入	инъекции
注入	настой
獅	лев
推廣	акции
推廣	поощрения
推廣	продвижение
推廣	поощрение
推廣	повышение
推廣	продвигать
僧	монах
僧	монк
升級	модернизированы
升級	обновить
嘗試	попробуй
嘗試	попробовать
嘗試	попробуйте
嘗試	попытка
嘗試	стараюсь
嘗試	пытаюсь
嘗試	попытка
嘗試	покушение
嘗試	попытка
氣象	метеорологии
氣象	метеорологических
氣象	погода
隋	sui
人文	гуманитарные
魚類	рыбка
魚類	рыба
魚類	рыбы
造型	моделирования
造型	моделирование
造型	укладки
書籍	книг
書籍	книги
書籍	книга
書籍	книгу
各國	стран
各國	страны
施工	конструкция
施工	строительство
效率	эффективность
六十	sixty
六十	шестьдесят
地域	географии
地域	география
函數	функция
函數	функции
函數	функции
勳章	медаль
勳章	медали
勳章	медалей
為何	зачем
為何	почему
大橋	мостик
大橋	мост
大橋	бридж
佐藤	сато
征服	завоевания
征服	завоевать
征服	завоевания
整體	комплексного
整體	целостный
聚集	собрание
聚集	сбор
聚集	сбора
定位	позиционирования
弓	луки
弓	поклон
弓	лук
專用	целевых
專用	посвященный
專用	выделенный
芬蘭	финляндия
芬蘭	финляндии
女演員	актрисы
女演員	актриса
防守	защита
防守	оборона
防守	обороны
宣告	объявление
宣告	объявить
宣告	объявлять
宣告	провозглашение
評價	оценки
評價	оценка
校友	выпускники
校友	выпускников
蛋	яйца
蛋	яйцо
鱷	крокодил
關閉	закрыть
關閉	близко
關閉	закройте
關閉	off
關閉	офф
瓊	джоан
口徑	калибр
口徑	калибр
口徑	калибра
裁判	судья
裁判	рефери
裁判	арбитр
裁判	судья
裁判	ref
科學家	учёный
科學家	ученый
科學家	ученые
科學家	учёные
小小	крошечный
小小	крошечные
下方	ниже
下方	низ
下方	снизу
下方	дно
架構	архитектура
架構	архитектуры
葬	похороны
葬	захоронения
葬	захоронение
共享	разделяет
共享	поделилась
共享	поделились
共享	поделился
共享	обмена
共享	доля
共享	поделиться
共享	разделить
共享	поделитесь
共享	разделяет
共享	доли
共享	акции
累	устал
累	устала
累	устали
星期	недели
星期	неделю
星期	неделя
星期	недели
星期	недель
竣工	завершение
竣工	завершения
指引	проводник
指引	гид
指引	руководства
指引	руководство
加工	обработки
加工	переработка
加工	обработка
斯洛伐克	словакии
斯洛伐克	словакия
奏	кана
等待	ожидание
等待	ждём
等待	жду
等待	ждем
等待	ждать
恆	хенг
山地	горы
山地	горный
山地	гора
山地	горных
改良	улучшилась
改良	улучшилось
改良	улучшение
改良	совершенствование
改良	улучшение
改良	усовершенствования
改良	улучшения
改良	улучшение
劇本	сценарий
劇本	сценарист
劇本	сценарий
發動機	мотор
發動機	двигатель
發動機	движок
發動機	двигателя
發動機	двигатели
發動機	двигателей
發動機	мотор
完美	идеальная
完美	идеальный
完美	идеально
完美	совершенство
夏天	лето
夏天	summer
夏天	саммер
夏天	летний
氧	кислорода
氧	кислород
借	заимствования
立陶宛	литве
立陶宛	литвы
立陶宛	литва
縮寫	сокращение
縮寫	инициалы
玫瑰	розы
玫瑰	роуз
玫瑰	роза
玫瑰	роз
記憶	воспоминания
記憶	память
記憶	воспоминание
記憶	памяти
座位	места
座位	сиденья
座位	сиденья
座位	сиденье
宣言	манифест
宣言	декларация
宣言	заявление
田中	танака
期刊	журналы
期刊	дневники
期刊	дневник
期刊	журнал
期刊	journal
大規模	массовые
合同	контракты
合同	договоры
合同	контракт
遊行	парад
遊行	шествие
喜劇	комедии
喜劇	комедия
楠	нэн
植	сик
人氣	популярная
人氣	популярных
人氣	популярный
人氣	популярное
人氣	популярные
人氣	популярность
人氣	популярности
順利	гладко
美術	арт
美術	art
美術	искусство
光明	light
光明	свет
光明	света
光明	светло
平安	безопасно
平安	безопасное
平安	сейф
平安	мира
平安	мир
哈利	харри
哈利	гарри
事務所	фирма
垂直	вертикально
垂直	перпендикулярно
垂直	вертикальные
垂直	вертикальной
垂直	вертикально
垂直	вертикали
同學	одноклассников
同學	одноклассник
網上	онлайн
網上	online
主辦	хостинг
技能	навыков
技能	навыки
技能	умение
技能	мастерство
技能	навыки
帆	парус
帆	паруса
帆	паруса
雅典	афинах
雅典	афины
姓氏	фамилия
立場	позиция
立場	должность
立場	положение
豐富	богат
豐富	богатых
豐富	рич
豐富	богатая
豐富	богатый
豐富	богатые
砂	песок
上方	выше
男孩	мальчик
男孩	парень
男孩	boy
男孩	парни
男孩	мальчики
男孩	мальчишки
男孩	boys
男孩	мальчиков
梨	груша
梨	груши
加速	ускорения
加速	ускорение
加速	ускорить
感情	эмоции
感情	взаимосвязь
感情	взаимоотношения
感情	отношения
感情	эмоции
感情	чувства
狐	фокс
狐	лиса
狐	fox
狐	лис
重複	дублировать
自殺	самоубийство
自殺	самоубийства
利物浦	ливерпуль
比利時	бельгии
比利時	бельгия
比利時	бельгию
智慧	интеллект
智慧	разведка
智慧	разведки
智慧	мудрости
智慧	мудрость
尺寸	размеры
尺寸	размеры
尺寸	аспекты
尺寸	размеры
尺寸	размер
嫁	жениться
樂隊	band
樂隊	полосы
信徒	верующих
信徒	верующие
同志	товарищ
騎	езда
騎	ездить
騎	поездка
體育館	арена
體育館	арене
體育館	спортзал
體育館	зал
體育館	гимназии
體育館	стадион
逆	обратное
逆	обратная
逆	вспять
逆	обратная
逆	обратный
逆	обратное
鐘	часы
鐘	чанг
鐘	чун
鐘	колокольчик
鐘	белл
鐘	колокол
鐘	bell
分享	разделяет
分享	поделилась
分享	поделились
分享	поделился
分享	обмена
分享	доля
分享	поделиться
分享	разделить
分享	поделитесь
分享	разделяет
分享	доли
分享	акции
班機	полёт
班機	бегство
班機	перелет
班機	полет
班機	рейс
入圍	финалист
入圍	финалистов
時報	времена
時報	таймс
時報	times
擴大	расширяется
擴大	расширения
擴大	расширение
擴大	расширенная
擴大	расширенный
擴大	расширена
擴大	расширение
擴大	расширение
擴大	увеличено
擴大	увеличена
擴大	увеличен
擴大	расширенного
擴大	расширения
擴大	расширять
擴大	расширить
擴大	развернуть
讀者	читатели
讀者	читателей
讀者	читатель
有名	известная
有名	знаменитая
有名	известный
有名	знаменитость
有名	знаменитый
指數	индекс
指數	указатель
指數	указатели
指數	индексы
指數	индексы
猴	обезьяны
猴	обезьянка
猴	обезьяна
帝王	imperial
撰寫	напиши
撰寫	пиши
撰寫	пишите
撰寫	напишите
撰寫	написать
撰寫	написано
撰寫	письменные
撰寫	письменное
撰寫	письменный
撰寫	пишу
撰寫	написание
撰寫	писать
就像	нравится
就像	like
就像	как
絕對	абсолютно
絕對	абсолютной
絕對	абсолютный
絕對	абсолютная
絕對	абсолютное
重點	фокус
重點	сфокусироваться
重點	сконцентрироваться
重點	внимание
感覺	чувствовать
感覺	чувствую
感覺	чувствует
感覺	чувствуется
感覺	ощущение
感覺	чувство
感覺	ощущения
左翼	левой
左翼	слева
左翼	налево
左翼	осталось
左翼	оставил
九州	кюсю
扁	бянь
種族	гонки
種族	гонки
種族	гонка
種族	расы
種族	раса
限	ограниченные
限	ограниченное
限	ограниченная
限	ограниченный
限	лимит
限	ограничение
限	предел
限	ограничить
總裁	гас
休息	сломать
休息	перерыв
休息	отдыхает
休息	отдохнуть
休息	отдых
曲目	трек
曲目	дорожка
曲目	трека
曲目	треки
曲目	дорожки
曲目	следы
曆	календарь
東區	восточная
東區	востоке
東區	восток
東區	ист
東區	east
東區	восточный
定期	регулярный
定期	регулярная
定期	регулярные
定期	регулярное
定期	регулярного
定期	периодического
反抗	бунт
反抗	восстание
反抗	мятеж
殺害	убийства
殺害	убийство
席位	места
席位	сиденья
穿越	пересечения
穿越	пересечение
株	штамм
株	штаммов
管制	контролирует
管制	контроль
咖啡	кофе
胸	груди
胸	сундук
胸	грудь
胸	груди
胸	грудь
眼睛	глаз
眼睛	глаза
眼睛	глазки
眼睛	глаз
眼睛	око
亂	грязно
亂	бардак
亂	беспорядок
亂	бардак
星座	созвездии
星座	созвездия
星座	гороскоп
否則	иначе
貴族	благородные
貴族	благородно
貴族	благородный
貴族	благородная
貴族	благородных
貴族	благородство
殺死	убейте
訊息	сообщение
訊息	послание
訊息	сообщения
訊息	сообщений
訊息	послания
浪漫	романтика
浪漫	романтики
浪漫	романтический
浪漫	романтик
浪漫	романтика
浪漫	романтическая
窗	windows
窗	окна
窗	window
窗	окна
窗	окно
主權	суверенитет
主權	суверенного
主權	суверенные
主權	суверенное
探索	изучения
探索	изучить
探索	исследовать
探索	разведку
探索	разведка
探索	разведки
探索	обнаружить
探索	открытие
探索	обнаружение
簽約	подписание
簽約	подпись
簽約	подписания
參賽者	участница
晚間	вечер
晚間	вечерний
望遠鏡	бинокль
望遠鏡	телескопа
望遠鏡	телескоп
望遠鏡	телескопов
手槍	пистолеты
手槍	пистолет
月份	месяца
月份	месяцы
月份	месяцев
月份	месяц
月份	месяца
軸	шахту
軸	шахта
軸	осей
軸	оси
軸	ось
軸	оси
軸	ось
內地	внутренних
內地	интерьер
內地	внутреннего
內地	материке
電車	трамвай
電車	тележки
電車	трамвай
電車	трамваи
電車	трамвай
觀光	достопримечательности
唇	губки
唇	губы
唇	губ
唇	лип
理工	политехнический
特區	сар
特區	пс
緊急	срочно
緊急	срочная
緊急	срочное
適合	подходящих
適合	подходящий
適合	подходящее
適合	подходит
適合	подходящие
適合	подходит
弟子	ученик
價格	цены
價格	прайс
價格	цена
精選	выделенные
精選	актуальное
精選	рекомендуемые
精選	избранные
銅	меди
銅	коп
銅	медь
銅	бронза
單一	моно
單一	сингл
象徵	символ
象徵	символическое
部署	развернуть
部署	развертывание
部署	развертывания
精靈	джини
精靈	джинн
精靈	эльф
百年	столетие
百年	столетия
事實	факты
事實	истина
事實	правда
事實	правду
閣	гак
巨人	гигантов
巨人	гигантский
巨人	гигант
巨人	гигантская
巨人	гигантские
無限	бесконечной
無限	бесконечное
無限	бесконечности
無限	неограниченный
王后	королева
王后	queen
王后	куин
王后	царица
永遠	всегда
永遠	навеки
永遠	forever
永遠	навсегда
永遠	вечно
充分	полностью
福岡	фукуока
難	жестко
難	трудно
難	жёсткий
難	сложно
難	тяжело
難	трудно
難	трудное
難	сложно
難	трудный
污染	загрязнение
污染	заражение
污染	загрязнение
更高	выше
更高	выше
戰術	тактику
戰術	тактика
戰術	тактика
戰術	тактических
宿舍	общежитие
宿舍	общежитии
宿舍	общежития
宿舍	общежитие
宿舍	общежития
宿舍	общежитие
宿舍	хостел
宿舍	общежитие
追求	квест
追求	погоня
追求	преследование
衛生	гигиены
衛生	санитарных
衛生	санитарное
衛生	гигиена
衛生	гигиены
衛生	санитарии
南斯拉夫	югославской
南斯拉夫	югославская
南斯拉夫	югославии
南斯拉夫	югославия
符號	символов
符號	символы
符號	символ
誕生	родилась
誕生	родился
郝	хао
議題	темы
緬甸	бирме
緬甸	мьянма
七十	семьдесят
昆明	куньмин
規範	нормы
規範	норм
規範	нормативный
規範	нормативная
規範	норм
規範	норма
規範	нормой
規範	нормы
環球	universal
環球	универсальные
環球	универсальное
環球	универсальный
環球	всеобщего
環球	универсальная
環球	глобус
彬	бин
燈	свет
燈	огни
燈	светильник
燈	лампа
交換	осп
交換	биржа
交換	обмен
交換	exchange
交易所	обменов
交易所	биржи
交易所	обмены
交易所	биржа
交易所	обмен
交易所	exchange
印象	впечатления
印象	впечатление
印象	показы
印象	впечатления
乳	молочный
乳	молоко
乳	молока
提前	раннее
提前	ранняя
提前	рано
提前	ранний
神奇	удивительно
神奇	потрясающая
神奇	поразительно
神奇	изумительно
神奇	потрясающе
神奇	волшебство
神奇	волшебная
神奇	magic
神奇	магия
神奇	волшебный
週刊	еженедельно
示威	демонстрация
示威	демонстрацию
示威	демонстрации
示威	демонстрации
吐	плевать
撞擊	эффект
撞擊	влияние
撞擊	воздействие
撞擊	результативность
撞擊	последствия
撞擊	столкновение
撞擊	столкновения
傑出	выдающийся
傑出	выдающиеся
外圍	периферийных
日子	дни
日子	days
日子	дней
種子	семена
種子	семя
種子	семенной
種子	семена
種子	семян
慕容	мужун
樂園	рай
排行	рейтинг
標本	образец
標本	образцы
標本	экземпляры
瀑布	водопады
瀑布	водопад
瀑布	фоллс
瀑布	падает
呈現	представляем
維護	поддержание
維護	ведение
萍	пинг
萍	пин
搜尋	поиск
搜尋	искать
搜尋	ищите
搜尋	поиск
米蘭	милан
德州	техас
威尼斯	венеции
威尼斯	венеция
答	отвечайте
答	ответ
答	ответить
鼓勵	поощрять
鼓勵	поощрения
鼓勵	поощрение
鼓勵	поощрение
氪	криптон
考試	экзамены
考試	экзамен
考試	экзамены
考試	экзамен
考試	экзамены
展覽	выставка
展覽	выставки
展覽	выставка
展覽	выставки
展覽	выставки
柬埔寨	камбодже
柬埔寨	камбоджи
柬埔寨	камбоджа
希特勒	гитлер
希特勒	гитлера
輸入	вклад
輸入	ввод
輸入	войти
輸入	введите
輸入	ввод
處理器	процессор
處理器	процессоров
無效	null
無效	неверный
無效	инвалид
贊助	спонсоров
贊助	спонсором
贊助	спонсор
贊助	спонсора
保守	консервативные
真人	масато
幫忙	помогите
幫忙	помощь
幫忙	помочь
幫忙	справка
競賽	соревнования
競賽	конкурсы
競賽	гонки
競賽	гонка
競賽	расы
競賽	раса
競賽	конкуренция
競賽	соревнования
競賽	конкурс
競賽	конкуренции
競賽	соревнование
競賽	конкурс
競賽	евровидение
場地	площадки
首歌	песня
首歌	песнь
首歌	song
神話	мифы
神話	мифология
神話	миф
超人	супермен
股票	запасов
股票	акции
股票	запасы
股票	акции
股票	наличии
實現	реализация
實現	реализации
實現	достигнуть
實現	достичь
八十	восемьдесят
出局	аут
出局	out
瑪麗	маша
瑪麗	мэри
瑪麗	мария
瑪麗	мери
平等	равенство
平等	равноправие
平等	равная
平等	равных
平等	равный
平等	равные
平等	равное
價	прайс
價	цена
聽	слушайте
聽	послушай
困難	трудности
困難	трудность
困難	сложность
困難	трудности
困難	трудно
困難	трудное
困難	сложно
困難	трудный
機車	скутер
機車	мотоциклов
機車	мотоцикл
機車	локомотив
危險	опасные
危險	опасно
危險	опасная
危險	опасный
危險	опасных
危險	опасное
危險	опасности
危險	опасность
危險	опасный
強大	сильный
強大	сильная
強大	сильные
強大	сильна
強大	сильное
強大	могущественный
強大	мощная
強大	мощные
強大	мощный
技巧	фокусы
技巧	уловки
技巧	трюки
技巧	умение
技巧	мастерство
技巧	навыки
技巧	техника
技巧	технику
外國	иностранный
外國	иностранное
外國	иностранных
瓦爾	вэл
瓦爾	вал
帽	кэп
帽	кап
帽	шапка
帽	шляпу
帽	шляпа
公寓	квартиру
公寓	квартира
公寓	квартира
公寓	апартаменты
公寓	квартире
公寓	квартиры
公寓	апартаменты
接管	поглощение
一面	сторона
一面	стороне
聯絡	контакт
聯絡	связаться
聯絡	контакты
漢語	китайская
漢語	китайское
漢語	китайцы
漢語	китайский
漢語	китая
下載	загрузка
下載	загрузить
下載	скачать
下載	загрузки
下載	загрузка
獅子	лев
獅子	львы
獅子	львов
裡面	внутри
裡面	изнутри
裡面	внутрь
梯	лестнице
梯	лестница
梯	лестницу
修道院	монастырь
修道院	монастырь
修道院	аббатство
修道院	эбби
租借	лизинг
租借	аренды
總監	суперинтендант
地中海	средиземноморья
地中海	средиземноморье
釋放	освободить
釋放	освобождения
釋放	релиз
釋放	освобождение
登記	зарегистрироваться
登記	регистра
登記	регистр
登記	зарегистрировать
登記	реестр
登記	регистрация
登記	регистрация
黃色	желтая
黃色	жёлтый
黃色	желтые
黃色	желтый
提案	предложение
學士	холостяк
學士	бакалавр
批判	критика
批判	критика
批判	критику
批判	критическая
批判	критические
批判	критическое
批判	критический
傀儡	куклы
傀儡	кукла
傀儡	марионетка
馬力	малик
熟悉	знакомы
熟悉	знакомый
熟悉	знакомые
熟悉	знакомое
熟悉	знакомая
熟悉	знакомо
直徑	диаметр
直徑	диаметров
聖經	библия
聖經	библию
聖經	библии
聖經	библейские
威爾斯	уэльса
威爾斯	уэльс
招生	допуск
拱	arch
現有	существующие
現有	существующая
現有	существующее
現有	существующий
銀河	галактический
銀河	галактика
銀河	галактике
銀河	galaxy
銀河	гэлакси
寶貝	baby
寶貝	ребёнок
寶貝	малышка
寶貝	детка
寶貝	малыш
創辦人	основатель
創辦人	основателя
