категорија	kategori
блогот	blogger
блогот	bloggen
свадби	bryllupper
дарен	darren
кабелска	kabel
кабелска	kablet
кабелска	kabler
кабелска	cable
циркулацијата	omløb
циркулацијата	oplag
циркулацијата	cirkulation
суарез	suarez
суарез	suárez
цемент	cement
понудено	tilbydes
понудено	tilbudte
понудено	tilbudt
понудено	udbudt
норфолк	norfolk
квалификација	kvalifikationer
квалификација	kvalifikation
квалификација	kvalificering
обезбедено	sikrede
обезбедено	sikret
обезбедено	sikre
обезбедено	sikker
обезбедено	sikret
оштети	skadet
оштети	beskadiget
оштети	beskadigede
рас	russ
рас	ras
емигрира	indvandre
одмаздата	hævnen
одмаздата	hævn
комнина	komnena
пеќ	pec
трек	trek
лоцира	lokalisere
лоцира	find
созревање	modning
геном	genom
никозија	nicosia
позајми	låner
позајми	låne
печки	ovne
печки	ovne
пепси	pepsi
марион	marion
фаланга	phalanx
скенирање	scanning
скенирање	skanning
скенирање	scanner
скенирање	skanner
скенирање	scanning
скенирање	skanning
скенирање	scanner
скенирање	scan
британец	britt
британец	brit
бајан	bayan
дервиш	dervish
скршен	brækket
скршен	ødelagt
скршен	brudt
скршен	knækket
привлечени	tiltrukket
привлечени	tiltrak
срна	srna
срна	hjort
срна	rådyr
срна	hjorte
гозба	festmåltid
невидливи	usynlig
невидливи	usynlige
невидливи	usynligt
сточари	opdrættere
сточари	avlere
емилио	emilio
конзумираат	forbruge
танчерка	showgirl
умберто	umberto
јавор	maple
дозата	dosis
дозата	dosering
дозата	dosis
дозата	dosering
хирурзи	kirurger
оневозможува	deaktiverer
краставици	agurk
краставици	lage
краставици	pickles
краставици	agurk
краставици	agurker
фараоните	faraoer
афери	anliggender
еластична	elastisk
еластична	elastiske
еластична	elastik
порцелан	porcelæn
рачки	håndterer
рачки	håndtag
нестабилни	ustabilt
нестабилни	ustabile
нестабилни	ustabil
хипотетички	hypotetisk
хипотетички	hypotetiske
хипотетички	hypotetisk
нешвил	nashville
елитата	eliten
елитата	elite
манџурија	manchuriet
есхил	aischylos
ископани	opgravet
ископани	gravet
ископани	gravede
ископани	dug
длабочини	dybder
длабочини	anemone
донски	donskoj
петрова	petrova
старешини	ældste
истрел	skud
истрел	skød
истрел	shot
истрел	skudt
оправдува	retfærdiggør
оправдува	begrunder
крадци	tyve
крадци	tyvene
крадци	tyveknægte
најдорф	najdorf
хуманизам	humanisme
ларсон	larson
ларсон	larsson
неправедно	uretfærdig
неправедно	uretfærdige
неправедно	uretfærdigt
гревот	synder
гревот	synd
дирер	dürer
доследно	konsistent
доследно	konsekvent
светлечки	lysende
светлечки	selvlysende
бојкот	boykot
либерализам	liberalisme
зборувајќи	taler
мауро	mauro
касел	kassel
пфк	konstabel
флексибилни	fleksibilitet
флексибилни	fleksibelt
флексибилни	fleksible
флексибилни	fleksibel
ивана	ivana
анкети	meningsmålinger
андерс	anders
бут	lår
бут	låret
станбен	beboelse
хјуит	hewitt
дукати	ducati
флавиј	flavius
кир	cyrus
лаг	lag
цетиње	cetinje
гослинг	gosling
инч	tomme
инч	tommer
нимаер	niemeyer
вистинито	sand
вистинито	sandt
вистинито	true
вистинито	rigtigt
кулминира	kulminere
хомосексуалец	homoseksuel
хомосексуалец	homoseksuelle
хомосексуалец	bøsse
хомосексуалец	homoseksuel
хомосексуалец	bøsser
хомосексуалец	gay
реакторот	reaktorer
реакторот	reaktor
реакторот	reaktoren
разгледани	revideret
разгледани	gennemgået
разгледани	gennemset
трансфери	overførsler
рич	rig
рич	rich
рич	rigt
рич	rige
азотот	fiksering
лебеди	svaner
атентатори	lejemordere
атентатори	snigmordere
невиноста	mødom
обемна	ekstensivt
обемна	omfattende
обемна	ekstensiv
обемна	besværlige
набљудувачите	overvåger
набљудувачите	skærme
инспекција	eftersyn
инспекција	inspektion
инспекција	besigtigelse
нордиски	nordiske
нордиски	norden
нордиски	nordisk
нордиски	nordic
ниуе	niue
иааф	iaaf
посредување	mæglende
посредување	formidling
посредување	mægling
немање	manglende
немање	mangel
најнова	nyeste
најнова	senest
најнова	seneste
артилериски	artilleri
ерос	eros
хоф	hof
сканија	scania
леукемија	leukæmi
дијафрагмата	membran
антиох	antiochus
рационално	rationel
рационално	rationelt
скршени	brækket
скршени	ødelagt
скршени	brudt
скршени	knækket
бургер	burger
пресметани	beregnede
пресметани	udregnet
пресметани	beregnes
пресметани	beregnet
титан	titan
шарен	spottet
шарен	plettet
шарен	opdaget
шарен	set
фуџи	fuji
риза	riza
биопсија	biopsi
миленичиња	kæledyr
холестерол	kolesterol
дана	dana
поблиски	tættere
поблиски	nærmere
анита	anita
страсти	lidenskaber
оптимизам	optimistisk
оптимизам	optimisme
заштеда	opsparing
заштеда	besparelser
заштеда	besparelse
тепачка	slagsmål
тепачка	kæmpe
тепачка	kamp
тепачка	kæmp
тепачка	slåskamp
интегрално	integreret
интегрално	integrerende
сончоглед	solsikke
умови	sind
далечна	fjernt
коноп	hamp
одговорила	svarede
одговорила	besvarede
одговорила	besvaret
костум	kostumet
костум	dragt
костум	udklædning
костум	kostume
костум	dragt
костум	jakkesæt
михал	michal
рено	reno
рено	renault
сензор	sensor
сензор	sensoren
неофицијални	uofficielt
неофицијални	uofficielle
неофицијални	uofficiel
претприемништвото	iværksætteri
плаза	plaza
партер	gulvet
партер	etage
партер	gulv
ледени	iskold
ледени	iskolde
кито	quito
саа	saa
раскрсница	krydset
раскрсница	junction
кукла	dukke
кукла	dukke
кукла	dukken
ное	noa
ное	noah
зајаци	kaniner
забрзуваат	fremskynder
забрзуваат	fremskynde
забрзуваат	accelerere
пилиња	kyllinger
пилиња	høns
лусија	lucia
катови	etager
катови	gulve
катови	gulvene
симболична	symbolske
симболична	symbolsk
темперамент	hidsig
темперамент	temperament
темперамент	temperament
реконструиран	rekonstruerede
реконструиран	rekonstrueret
реконструиран	genskabt
миленици	kæledyr
чеченски	tjetjenske
изгубено	tabte
изгубено	fortabt
изгубено	mistede
изгубено	lost
изгубено	tabt
изгубено	mistet
сатријани	satriani
случајност	tilfældigt
случајност	tilfældigheder
случајност	tilfældighed
случајност	sammentræf
растурање	ophugning
растурање	afvikle
растурање	afmontere
партнерства	partnerskaber
преселби	vandrende
преселби	migrerende
сетилата	sanser
брамс	brahms
јагуар	jag
јагуар	jaguar
мид	mjød
мид	midas
стаж	anciennitet
кундера	kundera
детаљ	detaljer
детаљ	detalje
бубрежна	nyre
бубрежна	nyrer
бубрежна	renal
поднесување	indsender
поднесување	indsende
поднесување	indgivelse
поднесување	forelæggelse
поднесување	fremlæggelse
поднесување	underkastelse
поднесување	arkivering
мртво	dødt
мртво	døde
мртво	død
мртво	dead
понт	pont
неокласичен	neoklassisk
демократ	demokrat
демократ	demokrater
пион	brik
пион	bonde
пион	rekrut
конор	conor
конор	connor
анализирани	analyseret
анализирани	analyseres
анализирани	analyserede
графики	grafik
графики	grafisk
греда	beam
греда	bjælke
греда	stråle
вертикален	lodret
вертикален	vertikale
вертикален	lodrette
вертикален	vertikal
вертикален	vertikalt
најроби	nairobi
датотека	file
датотека	filen
датотека	fil
луцерн	lucerne
барни	barney
ида	ida
лековита	helbredelse
лековита	heler
лековита	heling
лековита	healing
лековита	helbredende
ајндховен	eindhoven
јохансон	johansson
обилно	hjertelige
обилно	hjertelig
испитаниците	respondenterne
испитаниците	respondenter
испитаниците	adspurgte
стрелаштво	bueskydning
видливост	synlighed
видливост	sigtbarhed
видливост	udsyn
смс	sms
забрануваат	forbyde
забрануваат	forbyder
самовила	feen
самовила	fe
абас	abbas
биатлон	biathlon
шарп	skarp
шарп	sharp
шарп	skarpe
шарп	skarpt
шарп	sharpe
маслинки	oliven
чавез	chávez
чавез	chavez
чавез	chávez
чавез	chavez
прогноза	prognosen
прогноза	prognose
прогноза	prognose
бикови	tyre
бикови	bulls
рударска	minedrift
воздушно	antenne
витни	whitney
трансмисија	transmission
трансмисија	overførsel
трансмисија	gearkasse
трансмисија	indberetning
курдите	kurderne
курдите	kurdere
леман	lehmann
нагласувајќи	bemærke
нагласувајќи	understregning
нагласувајќи	fremhævelse
нагласувајќи	understregning
бетонски	konkret
бетонски	konkrete
бетонски	beton
ажурирање	opdatere
ажурирање	opdatering
ажурирање	opdater
ажурирање	update
ажурирање	opdaterer
ажурирање	ajourføring
ажурирање	opdatering
хјум	hume
метеорологија	meteorologi
пораснат	voksen
пораснат	dyrket
пораснат	vokset
пораснат	dyrkes
спенс	spence
лдп	ldp
иберискиот	iberiske
скршена	brækket
скршена	ødelagt
скршена	brudt
скршена	knækket
скршена	knust
скршена	knuste
скршена	smadret
умерен	moderate
умерен	moderat
џоли	jolie
џоли	jolly
желка	turtle
желка	skildpadde
мечови	sværd
хитроу	heathrow
внесувањето	importerer
најсеверната	nordligste
денга	dengue
џет	jetfly
џет	jet
џет	jett
морисеј	morrissey
колумбус	columbus
арарат	ararat
погодена	ramte
погодена	ramt
погодена	slå
погодена	hit
расмусен	rasmussen
ино	hinault
бунтовник	rebel
бунтовник	oprører
токсини	giftstoffer
токсини	toksiner
информиран	orienteret
информиран	informerede
информиран	oplyst
информиран	underrettet
информиран	informeret
обвинувајќи	beskylder
обвинувајќи	opkrævning
обвинувајќи	oplader
обвинувајќи	opladning
невини	uskyldige
невини	uskyldig
невини	uskyldige
невини	uskyldigt
вети	love
вети	lover
вети	lovet
вети	lovede
рашид	rashid
итар	itar
итар	sly
итар	udspekuleret
итар	sniger
итар	snigende
итар	snu
бергедорф	bergedorf
галеацо	galeazzo
творецот	skaber
творецот	opretter
творецот	skaber
творецот	skaberen
аргон	argon
безбол	baseball
ратко	ratko
бош	bosh
бош	bosch
дејви	davy
дејви	davey
лоу	lowe
лоу	lou
дарма	dharma
змејови	drager
змејови	drager
змејови	dragerne
робертсон	robertson
кренал	lagt
соборување	vælte
роговите	gevirer
роговите	hornene
роговите	horn
татковци	fædre
татковци	fædrene
татковци	fædre
коњички	rytter
коњички	equestrian
терапии	behandlingsformer
саркофаг	sarkofag
хокс	hawkes
црв	orme
црв	orm
црв	worm
ливадите	enge
ливадите	meadows
пикчу	picchu
интел	efterretninger
интел	intel
бланкенбург	blankenburg
достави	fremsendt
достави	videresendt
рати	afdrag
рати	rater
сепаратизам	separatisme
шенефелд	schönefeld
канарски	kanariske
аурора	aurora
аурора	tornerose
браманте	bramante
проширената	udvidede
проширената	udvidet
проширената	forstørret
локомотиви	lokomotiver
горд	stolte
горд	stolt
ахура	ahura
внимателен	forsigtig
екстремен	ekstrem
екстремен	ekstremt
екстремен	ekstreme
продолжено	forlænget
продолжено	udvidede
продолжено	udvidet
бат	bat
бат	flagermus
хаваите	hawaii
вљубените	valentin
вљубените	valentinsdag
вљубените	valentine
преработен	oparbejdet
кејџ	bur
кејџ	cage
кејџ	buret
пасивно	passiv
пасивно	passive
пасивно	passivt
одложено	udsat
одложено	udskudt
одложено	udsatte
одложено	forsinket
одложено	forsinkede
барби	barbie
конкурентни	konkurrencedygtige
конкурентни	konkurrencedygtig
трабзон	trabzon
снимија	filmet
снимија	filmede
аматер	amatør
хакер	hacker
кланови	klaner
наметнување	pålægger
наметнување	pålægger
наметнување	pålægge
наметнување	påtvinge
наметнување	pålæg
дирихле	dirichlet
грчеви	kramper
грчеви	krampe
грчеви	kramper
грчеви	krampeanfald
никопол	nikopol
синај	sinai
мелница	mill
мелница	mølle
прирачници	manualer
прирачници	håndbøger
баросо	barroso
житарки	korn
житарки	cornflakes
лудо	vanvittigt
лудо	skøre
лудо	sindssygt
лудо	tosset
лудо	vildt
лудо	skør
пропорција	andel
грифин	griffin
вонредна	ekstraordinært
вонредна	ekstraordinær
лансирана	igangsat
лансирана	lanceret
лансирана	iværksat
цилиндри	cylindre
цилиндри	flasker
положби	stillinger
положби	positioner
положби	holdninger
липи	lime
данди	dundee
бра	nip
санти	santi
мускулна	muskuløs
фокусирање	fokus
фокусирање	focus
локомотивата	lokomotiv
изрека	siger
греко	greco
греко	gekko
ајзенах	eisenach
генерички	generiske
генерички	generisk
либерализација	liberalisering
либерализација	liberaliseringen
препорача	anbefales
препорача	anbefalede
препорача	anbefalet
препорача	anbefale
препорача	anbefaler
препорача	anbefales
собирајќи	indsamler
собирајќи	indsamling
подрумот	kælder
подрумот	kælderen
јагоди	jordbær
објективни	mål
објективни	formål
објективни	objektiv
објективни	målsætning
оправдано	begrundet
оправдано	berettigede
оправдано	berettiget
оправдано	retfærdiggjort
оправдано	begrundede
креации	kreationer
телтов	teltow
папирус	papyrus
лим	lim
влогови	væddemål
влогови	indsatser
влогови	vædder
влогови	pæle
влогови	indsatser
спомнато	nævnt
спомнато	omtalt
спомнато	nævnte
фредрик	fredrik
тренерска	coaching
тората	torah
предавник	forræder
предавник	forræderen
маркијан	marcian
бекерел	becquerel
атињаните	athenerne
весла	årer
весла	årerne
весла	padle
весла	åre
централизација	centralisering
крофт	croft
скратен	forkortede
скратен	afkortet
скратен	forkortet
сериозноста	alvor
сериозноста	seriøsitet
сериозноста	sværhedsgrad
сериозноста	strenghed
кината	biografer
кината	teatre
кината	biografer
севастопол	sevastopol
пиратството	pirateri
пиратството	piratvirksomhed
пиратството	piratkopiering
пиратството	sørøveri
лутина	vrede
лутина	ire
експлодира	eksploderer
експлодира	eksplodere
експлодира	eksploderer
експлодира	eksploderende
експлодира	eksplodere
експлодира	eksploderer
бронкс	bronx
клупа	bænken
клупа	bænk
фарел	farrell
цвана	tswana
мгм	mgm
мгм	img
аргос	argos
криминалците	forbrydere
криминалците	kriminelle
криминалците	forbryderne
евгенија	eugenia
презир	hån
презир	foragt
презир	foragt
презир	ringeagt
засегнати	berørt
засегнати	bekymrede
засегнати	bekymret
засегнати	påvirkede
засегнати	berørt
засегнати	påvirket
засегнати	berørte
ердоган	erdoğan
сенките	skygge
сенките	skyggerne
сенките	skygger
претприемачи	iværksættere
луна	luna
естетска	æstetiske
натпреваруваа	konkurrerede
ризичен	risikabelt
ризичен	risikable
ризичен	risikabel
ризичен	risikofyldt
грофицата	grevinden
грофицата	grevinde
групно	gruppe
групно	group
групно	gruppen
они	de
армани	armani
индивидуалци	privatpersoner
индивидуалци	enkeltpersoner
индивидуалци	individer
нарушен	forstyrrede
нарушен	forstyrret
випер	wipper
окупирани	optaget
окупирани	besat
окупирани	beskæftiget
окупирани	besatte
мот	mott
грифит	griffith
петручи	petrucci
алеф	alef
махатма	mahatma
антологии	antologier
монтањес	montañés
проповеда	prædiker
проповеда	prædiken
монитор	overvåge
монитор	overvåg
монитор	skærm
монитор	monitor
греди	tømmer
катализатор	katalysator
катализатор	katalysatorer
италијанец	italiener
италијанец	italienske
италијанец	italiensk
благајник	kasserer
благајник	kasserer
вилицата	kæben
вилицата	kæbe
дербито	derby
кука	krog
кука	klo
кука	krogen
кука	hook
преферира	foretrækker
кореограф	koreograf
доберан	doberan
фармација	farmaceutiske
фармација	apotek
фармација	apoteket
фармација	farmaci
фармација	farmaceut
фармација	medicinalvarer
фармација	lægemidler
магаре	æslet
магаре	æsel
контролирано	kontrollerede
контролирано	styrede
контролирано	styret
контролирано	kontrolleret
јоргос	giorgos
јоргос	georgios
лектор	lecter
подигањето	højnelse
планинари	bjergbestigere
доминантниот	dominerer
раскажувачи	historiefortællere
пустинска	ørken
пустинска	ørkenen
пустинска	desert
нок	godnat
нок	natten
нок	nat
нок	aften
пијан	drukket
пијан	fuld
пијан	beruset
пијан	fulde
придобивка	vinding
придобивка	gevinst
рибарството	fiskeri
рибарството	fiskeriet
рибарството	fiskerier
пробал	smagt
пробал	smagte
вмешаност	inddragelse
вмешаност	involvering
вмешаност	engagement
кражби	tyverier
кражби	tyveri
сугестии	forslag
џамиите	moskeer
англичанец	englænder
кеша	kesha
тивок	stille
тивок	lydløs
тивок	stille
тивок	tavs
тивок	silent
информативни	informative
метеж	overbelastning
метеж	trængsel
метеж	syltetøj
метеж	marmelade
карел	karel
бесконечна	uendelig
бесконечна	uendeligt
бесконечна	uendelige
галилеја	galilæa
напишав	skrev
нагасаки	nagasaki
непријатни	ubehagelig
непријатни	ubehageligt
непријатни	ubehagelige
лаже	løgn
лаже	løgne
лаже	snyder
лаже	lyve
лаже	lyver
лаже	liggende
тепе	tepe
наоми	naomi
искрен	ærligt
искрен	ærlige
искрен	ærlig
сонародници	landsmænd
сонародници	landsmænd
либерално	liberale
либерално	liberal
либерално	liberalt
седел	sat
седел	siddet
седел	sad
анимации	animationer
подари	yde
подари	skænk
подари	tilskud
подари	grant
сасекс	sussex
вешти	faglært
вешти	faglærte
вешти	kyndige
ширак	chirac
конзервативен	konservativ
конзервативен	borgerlig
конзервативен	konservativt
конзервативен	konservative
моторно	motorisk
моторно	motor
тенко	tynd
тенко	tyndt
тенко	tynde
тиванаку	tiwanaku
пенџаб	punjab
јанис	yannis
јанис	giannis
републиканец	republikanere
републиканец	republikanske
републиканец	republikaner
републиканец	republikanerne
таунус	taunus
шато	château
шато	chateau
индикации	indikationer
индикации	angivelser
индикации	betegnelser
плоден	frodig
босанска	bosniske
шабан	saban
шабан	shaban
комесарот	kommissær
касета	kassette
касета	båndet
касета	tape
касета	bånd
касета	patron
електрода	elektrode
луда	vanvittigt
луда	skøre
луда	sindssygt
луда	tosset
луда	vildt
луда	skør
дилеми	dilemmaer
гаел	gael
кривина	bøje
кривина	bøj
кривина	buk
кривина	crick
лузон	luzon
подлогата	substrat
подлогата	underlag
факултетите	fakulteter
измислено	opfundet
измислено	opfandt
скептицизам	skepsis
скептицизам	skepsis
доживувања	oplevelser
доживувања	eventyr
шуберт	schubert
финансирана	finansieres
финансирана	finansierede
финансирана	finansieret
финансирана	finansierede
финансирана	finansieret
переира	pereira
достоен	værdig
достоен	værdigt
достоен	værdige
вазари	vasari
сулавеси	sulawesi
таки	taki
сенека	seneca
димитрие	dimitrie
преобразба	omdannelse
преобразба	forvandling
преобразба	transformation
чомски	chomsky
шан	shan
оневозможи	deaktivere
соасон	soissons
флуктуации	svingninger
флуктуации	udsving
дечко	boy
дечко	dreng
дечко	knægt
дечко	kæresten
дечко	kæreste
виртуелно	virtuel
виртуелно	virtuelt
виртуелно	virtuelle
виртуелно	virtual
неформален	uformelt
неформален	uformel
муви	fluerne
муви	flyver
муви	fluer
браунинг	browning
пристапен	tilgængeligt
пристапен	tilgængelige
пристапен	tilgængelig
осмислен	undfanget
осмислен	udtænkt
орање	pløje
орање	plov
бубрегот	nyre
бубрегот	nyrer
скроб	stivelse
ракавици	handsker
превземање	overtagelse
превземање	hentning
иди	edie
гардерен	garderen
ентериер	indvendigt
ентериер	indvendige
ентериер	indvendig
ентериер	interiør
менаџирање	administrer
менаџирање	administrere
фахверк	fermat
изненадени	overrasket
изненадени	forbavset
изненадени	overraskede
шулце	schulze
уби	dræbte
уби	dræbt
уби	myrdet
вечерните	natlige
индиректни	indirekte
неопределени	uafklaret
велигденски	påsken
велигденски	easter
велигденски	påske
папрат	bregner
пеле	pele
слоган	slogan
слоган	sloganet
концентрирана	koncentrerede
концентрирана	koncentreret
прибира	indsamler
убедлива	overbevisende
мотивирани	motiveret
мотивирани	motiverede
веке	allerede
паралела	parallelt
паралела	sideløbende
паралела	parallel
паралела	parallelle
верна	loyal
верна	loyale
верна	loyalt
верна	trofaste
верна	trofast
комбс	kamme
крејн	kran
крејн	crane
републиканци	republikanere
републиканци	republikanske
републиканци	republikaner
републиканци	republikanerne
републиканци	republikanere
републиканци	republikanerne
аксел	axel
искушение	fristet
искушение	fristelsen
искушение	fristelser
искушение	fristelse
светлост	tænd
светлост	light
светлост	let
светлост	lys
малигни	ondartede
малигни	maligne
малигни	ondartet
венус	venus
слепило	blindhed
асиметрични	asymmetriske
асиметрични	asymmetrisk
тафт	taft
проценет	skønnet
проценет	anslået
проценет	estimeret
проценет	evalueret
проценет	vurderet
проценет	evaluerede
ратификуван	ratificeret
ратификуван	ratificerede
мравки	myrer
мравки	ant
галијано	galliano
пијанисти	pianister
нацрти	udkast
нацрти	kladde
нацрти	kladder
стопанската	commerce
стопанската	handel
стопанската	handelen
македониjа	makedonija
лаки	heldig
лаки	heldige
лаки	lucky
лаки	heldigt
цицач	pattedyr
волти	volt
волти	volt
козета	cosette
сугестија	forslag
сугестија	fif
сугестија	vink
сугестија	hint
сугестија	tip
флоријан	florian
артикли	råvarer
артикли	handelsvarer
артикли	artikler
артикли	genstande
артикли	artiklerne
рибари	fiskerne
рибари	fiskere
анусот	anus
херцег	herceg
тешкото	tunge
тешкото	tungt
тешкото	heavy
тешкото	tung
тешкото	kraftig
нинтендо	nintendo
саутемптон	southampton
ваш	dit
ваш	din
ваш	dine
ваш	jeres
ваш	din
грешно	syndige
сајрус	cyrus
одложена	udsat
одложена	udskudt
одложена	udsatte
грмушарче	warbler
исклучена	slukket
исклучена	off
исклучена	ekskluderet
исклучена	udelukkede
исклучена	udelukket
исклучена	undtaget
маларија	malaria
алтер	alter
виза	visum
виза	visa
минданао	mindanao
патриоти	patrioter
цитиран	citeret
цитиран	citerede
хејли	haley
хејли	hayley
хејли	hailey
хејли	hayley
гледаше	overvågede
гледаше	set
гледаше	overvåget
богота	bogotá
богота	bogota
црвенило	udslæt
броди	brody
хилдерик	childerik
прогонувани	forfulgt
прогонувани	forfulgte
смешно	sjov
смешно	funny
смешно	morsomt
смешно	sjovt
смешно	latterligt
смешно	latterlige
смешно	latterlig
смешно	tåbeligt
џулио	giulio
колковите	hofter
колковите	hofterne
интензивен	intens
интензивен	intenst
интензивен	intense
ловеч	lovetj
баир	bair
мировните	fredsbevarende
мохамад	mohammad
мохамад	mohammed
фолија	folie
фолија	gennemsigtighed
фолија	transparens
фолија	åbenhed
фолија	gennemskuelighed
извлекување	ekstraktion
извлекување	udtrækning
извлекување	udtræk
извлекување	udvinding
извлекување	uddrag
извлекување	ekstrakt
извлекување	udtræk
израелските	israelske
израелските	israelsk
израелските	israelere
гарет	garrett
гарет	garret
гарет	gareth
гарет	garret
евтин	billigt
евтин	billige
евтин	nærig
евтин	billig
престижниот	prestigefyldte
цербст	zerbst
хунта	juntaen
хунта	junta
стјепан	stjepan
наиро	nairo
пунска	puniske
ирод	herodes
забавување	fester
забавување	feste
забавување	afmatning
забавување	opbremsning
алепо	aleppo
манко	manco
ивановиќ	ivanovic
буки	buko
киликија	cilicia
заложник	gidslet
заложник	gidsel
градче	town
градче	byen
градче	by
поворка	optog
поворка	procession
волис	wallis
волис	wallace
мистериозен	mystisk
мистериозен	gådefulde
мистериозен	mystiske
галериј	galerius
ударите	slag
асирија	assyrien
дини	klitter
ело	elo
кортес	cortés
интелигентни	intelligente
интелигентни	intelligent
маркиз	marquis
животинско	dyrs
животинско	animalsk
животинско	animal
животинско	dyr
сириус	sirius
алкатраз	alcatraz
сирак	forældreløs
сирак	forældreløse
сирак	forældreløs
сирак	forældreløse
исхак	ishak
вдишување	inhalation
вдишување	indånding
квантитативно	kvantitativt
нежни	blidt
нежни	blide
нежни	blid
љубопитност	nysgerrighed
пират	sørøver
пират	pirat
андалуз	andalus
тестирани	testet
тестирани	testede
тестирани	afprøvet
тестирани	prøvet
плутониум	plutonium
херпес	herpes
стриктно	strengt
шерман	sherman
сувереност	suveræniteten
сувереност	suverænitet
симферопол	simferopol
повеќејазична	flersproget
повеќејазична	flersprogede
фереира	ferreira
материјализам	materialisme
пресудно	altafgørende
пресудно	afgørende
тешкотија	vanskelighed
тешкотија	vanskeligheder
тешкотија	sværhedsgrad
стекнати	erhvervede
стекнати	anskaffet
стекнати	erhvervet
наводна	påståede
наводна	påstået
теренс	terrence
условна	betinget
условна	betingede
условна	prøveløsladt
надарен	begavede
надарен	begavet
надарен	talentfuld
почива	hviler
предавството	forræderi
шаванел	chavanel
сенди	sandy
сенди	sandet
инфо	info
инфо	oplysninger
пристрасност	skævhed
пристрасност	bias
сорбона	sorbonne
криптографија	kryptografi
николсон	nicholson
ферман	ferman
сезонска	sæsonbestemte
сезонска	sæsonbestemt
сезонска	garvet
инсталиран	installeret
инсталиран	installerede
инсталиран	monteret
реинион	réunion
одгледан	opvokset
одгледан	hævet
одгледан	opdraget
одгледан	opdrættet
одгледан	rejst
касети	patroner
касети	kassetter
касети	bånd
таложење	afsættelse
таложење	deposition
купила	købt
купила	købes
купила	købte
памети	erindring
химлер	himmler
апулија	puglia
вер	vere
сатерленд	sutherland
сонда	sonde
сонда	sonden
дарја	darya
ундп	undp
ајзак	isaac
ајзак	isak
ајзак	isaacs
гестови	gestus
констатира	bemærkede
констатира	bemærket
констатира	noterede
констатира	noteret
промовирањето	fremme
промовирањето	promovering
промовирањето	promovere
промовирањето	promoverer
ходници	gangene
ходници	sale
ходници	haller
дејствијата	forlænger
софокле	sofokles
икт	ikt
икт	ikt
заработуваат	tjene
вечноста	evigheden
вечноста	evighed
роднински	slægtskab
настинка	kulderystelser
промотивна	salgsfremmende
хибнер	hübner
алекса	alexa
едо	edo
интегрален	integreret
интегрален	integrerende
веродостоен	pålidelig
веродостоен	troværdig
веродостоен	pålidelig
веродостоен	troværdig
веродостоен	pålidelige
веродостоен	pålideligt
телеграма	telegram
нора	nora
подржи	udstationeret
подржи	udlånt
гуски	gæs
интелигентен	intelligente
интелигентен	intelligent
придава	tillægger
соученици	klassekammerater
дидро	diderot
магеланов	magellanske
реплика	kopi
кајкос	caicos
борисов	borisov
кунис	kunis
паста	pasta
оптоварување	last
оптоварување	belastning
оптоварување	stamme
грабливци	rovdyr
изреки	ordsprog
изреки	citater
овчари	hyrder
кокос	kokos
кокос	kokosnødder
кокос	kokosnød
пејн	payne
партнерка	kompagnon
партнерка	partner
партнерка	samarbejdspartner
партнерка	makker
димулен	dumoulin
очув	stedfar
надежда	nadezhda
волфрам	wolfram
ган	gunn
репортер	journalist
репортер	reporter
малцинствата	minoriteter
малцинствата	mindretallene
малцинствата	mindretal
најнови	nyeste
најнови	senest
најнови	seneste
јупанки	yupanqui
орце	baby
орце	skat
инспирира	inspirere
инспирира	inspirerer
инспирира	inspire
инспирира	inspirerer
канбера	canberra
слатко	sød
слатко	søde
слатко	sødt
слатко	sweet
слатко	søde
слатко	sød
слатко	sødt
слатко	cute
рашири	spred
рашири	spredning
рашири	maksimere
рашири	maksimere
наска	nazca
кармин	carmine
кармин	læbestift
инфрацрвено	infrarød
инфрацрвено	infrarøde
бухолц	buchholz
дознај	lære
дознај	lær
ала	ala
очекувано	forventet
очекувано	ventet
очекувано	forventes
очекувано	forventede
уреден	nydeligt
гејл	gale
гејл	gail
совршенство	perfektion
фрлена	smidt
фрлена	smides
фрлена	kastet
јана	gianna
јана	jana
имагинација	fantasi
имагинација	fantasien
писти	baner
траволта	travolta
регуларен	regelmæssigt
регуларен	regelmæssige
регуларен	regelmæssig
јоана	ioana
стаорци	rotter
стаорци	rotterne
виторија	vittoria
лес	les
рурален	landdistrikt
рурален	landdistrikter
рурален	landdistrikterne
издржат	modstå
меги	maggie
релаксација	lempelse
релаксација	afslapning
релаксација	afspænding
жетва	høst
жетва	høster
жетва	høste
жетва	høst
жетва	høster
просо	hirse
претпазливост	forsigtighed
договорен	arrangerede
договорен	arrangeret
анди	andi
анди	andes
анди	andy
анди	anders
најсиромашните	fattigste
курасао	curaçao
бока	boca
бока	boka
раздвојување	adskillelse
раздвојување	separation
панди	pandaer
преседан	præcedens
преседан	fortilfælde
пропусти	udeladelser
пропусти	forsømmelser
атлетска	atletisk
честер	chester
житарици	korn
житарици	korn
житарици	cornflakes
либерти	liberty
либерти	frihed
артуро	arturo
фликр	flickr
интегрираат	integrere
интегрираат	integrerer
палмас	palmas
подигнато	holsted
подигнато	hejst
подигнато	rejst
произволни	vilkårlig
произволни	vilkårlige
произволни	vilkårligt
пепелта	aske
селективно	selektivt
селективно	selektive
селективно	selektiv
селективно	selektivt
стерео	stereo
стерео	stereoanlæg
кејот	kaj
пасо	paso
ценат	værdsatte
