категорија	kategori
разделени	berpisah
мелани	melanie
ориентиран	berorientasi
самрак	senja
самрак	twilight
одвоено	dipisahkan
одвоено	dipisah
одвоено	berpisah
епидемија	epidemi
епидемија	wabah
затворањето	penutupan
затворањето	menutup
затворањето	closing
меморијал	memorial
радикално	radikal
репка	bit
репка	bit
фини	fini
одржлив	berkelanjutan
одржлив	berkelanjutan
пореметување	gangguan
пореметување	gangguan
пореметување	penyimpangan
пореметување	kelainan
шефови	bos
килограм	kilogram
килограм	kilo
изгубена	kalah
изгубена	tersesat
изгубена	kehilangan
изгубена	lost
изгубена	hilang
трошење	pembelanjaan
трошење	pengeluaran
зеде	took
мелодија	melodi
мелодија	melody
мелодија	simak
мелодија	tune
столица	ketua
столица	kursi
контроверзни	kontroversial
помошници	asisten
помошници	ajudan
орли	elang
орли	eagles
сафин	safin
авиокомпанијата	maskapai
авиокомпанијата	airline
подложни	rentan
литл	little
литл	kecil
литл	sedikit
литл	beraktifitas
чинг	ching
чинг	qing
кришна	krishna
кришна	krisna
менхетн	manhattan
традициите	tradisi
дувачки	kuningan
трака	lacak
трака	trek
трака	track
доминика	dominika
смрека	juniper
горски	gorski
горски	gorsky
сант	sant
навика	kebiasaan
скандал	skandal
скандал	scandal
бергман	bergman
дуо	duo
бали	bali
крстови	salib
гуска	goose
гуска	angsa
сладок	lucu
сладок	imut
сладок	cute
портланд	portland
семинари	seminar
неш	nash
уставно	konstitusional
уставно	konstitusional
претставите	memainkan
претставите	bermain
прекини	batalkan
прекини	batal
перки	sauh
електрицитет	kelistrikan
електрицитет	listrik
електрицитет	listrik
електрицитет	elektrik
електрицитет	electric
енрике	enrique
понудена	ditawarkan
понудена	menawarkan
вечно	forever
вечно	selamanya
борови	pines
борови	pinus
борови	pine
достапно	tersedia
карлајл	carlyle
карлајл	carlisle
заменето	tergantikan
заменето	digantikan
заменето	diganti
побавно	lambat
побавно	perlahan
магнезиум	magnesium
предатори	pemangsa
предатори	predator
етнографски	ethnographic
кулминација	klimaks
интегрирани	terintegrasi
интегрирани	diintegrasikan
интегрирани	terpadu
давачки	fee
давачки	biaya
давачки	biayanya
давачки	biaya
увозот	mengimpor
увозот	impor
норис	norris
грац	graz
нуклеарен	nuklir
побарува	membutuhkan
побарува	memerlukan
побарува	mensyaratkan
побарува	mengharuskan
археолог	arkeolog
археолог	arkeolog
прекршоци	pelanggaran
џови	jovi
подземјето	underground
дваесетина	duapuluh
дваесетина	twentieth
дресови	kaus
нуркач	diver
нуркач	penyelam
фернандез	fernández
фернандез	fernandez
должат	owe
должат	berhutang
пасош	paspor
пасош	passport
велингтон	wellington
ханибал	hannibal
информира	informasikan
информира	menginformasikan
понудени	ditawarkan
понудени	menawarkan
ирско	irish
ирско	irlandia
посвојување	adopsi
мелвил	melville
избрано	dipilih
избрано	terpilih
мобилизација	mobilisasi
мобилизација	mobilisasi
обвиненија	tagihan
обвиненија	biaya
обвиненија	dakwaan
цифри	digit
конфедерацијата	konfederasi
конфедерацијата	konfederasi
павловиќ	pavlovic
франкиски	frankish
татјана	tatiana
татјана	tatjana
горбачов	gorbachev
викинзите	viking
викинзите	vikings
сенатор	senator
игли	jarum
креолски	creole
озборн	osborn
миграции	migrasi
табли	papan
алстер	ulster
колонисти	koloni
стручњаци	ulama
стручњаци	sarjana
стручњаци	cendekiawan
регистри	register
блогови	blog
бора	bora
круга	lap
гослар	goslar
маврициус	mauritius
халил	halil
гласно	nyaring
гласно	berisik
гласно	loud
гласно	keras
малајски	malay
малајски	melayu
опатијата	abbey
опатијата	biara
гранките	cabang
гранките	ranting
гранките	percabangan
гранките	branch
гранките	dahan
анестезија	anestesi
анестезија	bius
намалено	penurunan
намалено	berkurang
намалено	menurun
намалено	berkurang
намалено	dikurangi
намалено	mengecil
намалено	menyusut
страдал	menderita
ричмонд	richmond
ангина	angina
цртан	kartun
цртан	cartoon
магии	sihir
валиде	valide
рози	roses
рози	mawar
рози	rosie
алкохолни	beralkohol
алкохолни	alkohol
алкохолни	alkoholik
псевдоним	alias
забавен	asyik
забавен	fun
забавен	seru
забавен	menyenangkan
забавен	kesenangan
забавен	hiburan
уставен	konstitusional
пино	pino
севиља	sevilla
дојдоа	came
гваделуп	guadeloupe
експедиции	ekspedisi
демографски	demografi
демографски	demografis
андерсен	andersen
рамон	ramone
рамон	ramón
рамон	ramon
близнак	saudara
близнак	kembaran
близнак	kembar
близнак	twin
брада	dagu
брада	chin
брада	janggut
брада	jenggot
супермен	superman
присли	presley
магла	kabut
магла	kabut
магла	kabut
парализа	kelumpuhan
контролирање	pengendalian
контролирање	mengontrol
контролирање	mengendalikan
матијас	mathias
крстен	dibaptiskan
крстен	dibaptis
незадоволството	ketidakpuasan
балзак	balzac
стотини	ratusan
наредено	terurut
наредено	dipesan
наредено	memerintahkan
романса	romance
романса	percintaan
романса	romansa
романса	romantis
романса	asmara
ленс	lance
гадафи	gaddafi
селанец	petani
селанец	redneck
торес	torres
расправии	bertengkar
расправии	sengketa
расправии	perselisihan
расправии	persengketaan
расправии	bertengkar
расправии	pertengkaran
августин	augustine
колективно	kolektif
колективно	kolektif
искра	sparkle
искра	kilau
искра	percikan
искра	spark
капење	mandi
капење	pemandian
капење	mandi
капење	swimsuit
фелини	fellini
сроден	cognate
протеин	protein
монти	monty
најблиску	terdekat
најблиску	terdekat
ботаничка	botani
бекет	beckett
далечен	jauh
деменција	demensia
миодраг	miodrag
жирито	juri
ериксон	erickson
ериксон	ericsson
попладне	sore
попладне	siang
класично	klasik
класично	classic
флоренс	florence
функционалност	fungsionalitas
најдолго	terpanjang
најдолго	terlama
суверена	berdaulat
суверена	kedaulatan
пратениците	mps
габрово	gabrovo
тензија	ketegangan
есејот	essay
есејот	esai
дамка	noda
дамка	noda
оскари	oscar
скалите	tangga
јаже	tali
ѕверови	binatang
критични	kritis
узедом	usedom
бос	bos
бос	boss
прекршок	pelanggaran
прекршок	foul
прекршок	busuk
препораки	referensi
препораки	rujukan
препораки	rekomendasi
препораки	saran
видено	dilihat
ојлер	euler
дизајнирање	merancang
дизајнирање	mendesain
алберта	alberta
артерија	arteri
јаки	tegar
јаки	strong
јаки	kuat
пиноче	pinochet
нобел	nobel
ентитети	entitas
ерес	bidah
ерес	baal
екраните	layar
слушање	mendengarkan
слушање	menyimak
жири	juri
модификација	modifikasi
затвореник	tawanan
затвореник	tahanan
затвореник	terpidana
затвореник	narapidana
затвореник	napi
затвореник	con
битно	jga
битно	penting
загора	zagora
обновува	memulihkan
обновува	mengembalikan
екатерина	ekaterina
ефенди	effendi
ефенди	efendi
проценета	perkiraan
проценета	estimasi
нанапред	forward
нанапред	maju
нанапред	teruskan
ловење	menangkap
ловење	berburu
ловење	memburu
ловење	hunting
ловење	perburuan
затвора	menutup
џан	gian
запален	lit
ложи	lounge
приватизација	privatisasi
координира	koordinasi
мец	metz
кристин	kristin
кристин	christine
рум	rum
фримен	freeman
тенденции	kecenderungan
пресуди	kalimatnya
пресуди	kalimat
пресуди	diperintah
пресуди	dikuasai
пресуди	memerintah
претседателска	kepresidenan
претседателска	presidensial
рабин	rabi
рабин	rabbi
претерано	berlebihan
галилеј	galilei
камила	camilla
камила	unta
камила	camel
надмина	melampaui
надмина	dilampaui
надмина	terlampaui
гума	karet
гума	rubber
гума	tirus
гума	ban
ира	ira
суми	jumlah
суми	merangkum
суми	meringkas
фискална	fiskal
сари	surrey
сари	sari
мусолини	mussolini
револт	pemberontakan
револт	memberontak
ултра	ultra
фотон	foton
секојдневни	everyday
тагоре	tagore
просветен	tercerahkan
хинди	hindi
свеќи	lilin
свеќи	lilin
националности	kewarganegaraan
националности	kebangsaan
мајки	moms
мајки	mikey
руни	rooney
морнари	pelaut
морнари	pelaut
британика	britannica
побуна	pemberontakan
побуна	pemberontakan
побуна	pemberontak
емир	emir
емир	amir
расна	rasial
повикување	pemanggilan
компас	kompas
шарапова	sharapova
канадска	kanada
канадска	canadian
златко	zlatko
регистрираат	daftarkan
регистрираат	register
џем	macet
џем	selai
џем	gem
џем	jem
специјалисти	spesialis
пиксели	pixel
пиксели	piksel
навреди	menyinggung
навреди	dihina
навреди	terhina
навреди	menghina
дипломата	ijazah
дипломата	diploma
комбинирање	menggabungkan
комбинирање	combining
запалени	terbakar
запалени	dibakar
дејвидсон	davidson
коперник	copernicus
луфтханза	lufthansa
променети	modifikasi
променети	diubah
променети	dimodifikasi
придружена	ditemani
придружена	didampingi
придружена	disertai
придружена	diiringi
авантури	bertualang
авантури	adventures
авантури	petualangan
фокусирани	fokus
фокусирани	terfokus
одвојување	copot
одвојување	lepas
одвојување	pemisahan
одвојување	berpisah
свиња	babi
свиња	pig
поддржувач	pendukung
поддржувач	supporter
ватенфал	vattenfall
циркулација	sirkulasi
циркулација	peredaran
елија	elia
дирекно	langsung
млс	mls
преземено	taken
преземено	dibawa
преземено	diambil
преземено	mengunduh
преземено	diunduh
витезите	ksatria
витезите	knights
витезите	kesatria
сив	kelabu
сив	gray
сив	kelabu
сив	grey
прилагодени	disesuaikan
иса	isa
иса	esa
инжинер	teknisi
инжинер	insinyur
инжинер	engineer
рудолштат	rudolstadt
тераса	teras
тераса	terrace
тераса	serambi
тераса	beranda
подготвување	penyusunan
рапер	rapper
сликарот	pelukis
воспитување	mengasuh
воспитување	pengasuhan
воспитување	didikan
воспитување	asuhan
грегори	gregory
грегори	gregorius
второпласираниот	finisher
прекинати	terganggu
прекинати	diskors
прекинати	ditangguhkan
зајакне	memperkuat
зајакне	menguatkan
зајакне	perkuat
поручник	letnan
мексиканска	meksiko
патник	pengembara
патник	wisatawan
патник	musafir
патник	traveler
патник	pelancong
патник	wisatawan
патник	traveller
патник	musafir
патник	penumpang
кејси	casey
нацистички	nazi
херц	hertz
ата	atta
ата	ata
предвидувања	proyeksi
предвидувања	prediksi
предвидувања	prakiraan
облекување	sandang
сушење	pengering
протерување	pengusiran
валери	valery
валери	valeri
валери	valerie
мохамед	mohammed
овк	kla
вис	vis
правници	pengacara
сиромашен	poor
сиромашен	kasihan
сиромашен	miskin
сиромашен	malang
конкуренти	kompetitor
конкуренти	pesaing
аман	amman
парадокс	paradoks
квадрати	kuadrat
стомак	perut
стомак	perutnya
стомак	lambung
стомак	perut
стомак	belly
стомак	perut
поданици	subyek
поданици	subjek
симнување	download
симнување	unduhan
симнување	mengunduh
симнување	unduh
симнување	pengunduhan
симнување	mengunduh
тапан	genderang
тапан	drum
тактики	taktik
танчери	penari
следствено	alhasil
томислав	tomislav
илиев	iliev
комунизам	komunisme
ривер	sungai
ривер	river
скулптор	pematung
генетиката	genetik
генетиката	genetika
опкружена	dikelilingi
опкружена	terkepung
опкружена	mengepung
таванот	loteng
грипот	flu
приемот	penerimaan
приемот	resepsi
клучно	krusial
кис	cium
кис	kiss
кис	ciuman
чекан	godam
чекан	hammer
чекан	palu
обред	rite
обред	ritus
антиќ	antic
фиб	phoebus
лабараторија	laboratorium
лабараторија	lab
боксер	petinju
боксер	boxer
круша	pir
круша	pear
раздели	belah
раздели	pecah
раздели	split
раздели	pisah
раздели	membagi
раздели	kesenjangan
врзување	perbudakan
хиспанија	hispania
слатка	sweet
слатка	manis
слатка	lucu
слатка	imut
слатка	cute
детална	terperinci
детална	rinci
забавна	asyik
забавна	fun
забавна	seru
забавна	menyenangkan
забавна	kesenangan
јусуф	yusuf
јусуф	jusuf
горди	bangga
горди	proud
конзервативците	konservatif
роланд	roland
растечки	berkembang
растечки	tumbuh
растечки	bertumbuh
растечки	menumbuhkan
растечки	menjulang
растечки	menaik
свесна	menyadari
свесна	sadar
свесна	sadar
ентузијазам	antusias
ентузијазам	antusiasme
рони	ronnie
рони	ronny
буквален	literal
буквален	harafiah
олимпико	olimpico
сигналите	sinyal
сигналите	signal
миа	mia
оданочување	perpajakan
ленон	lennon
напредување	maju
напредување	advance
антологија	antologi
кожни	leather
кожни	kulit
милиметри	milimeter
милиметри	sentimeter
милиметри	milimeter
дневници	jurnal
дневници	diaries
хансен	hansen
желки	penyu
контроли	kontrol
контроли	mengontrol
контроли	kendali
бискуп	uskup
бискуп	bishop
нилс	nils
нилс	niels
криминалци	kriminal
криминалци	penjahat
однесувања	perilaku
однесувања	perilakunya
стимулира	merangsang
стимулира	menstimulasi
стимулира	merangsang
пескара	pescara
квалитетно	berkualitas
квалитетно	kualitas
емисиите	emisi
дистрикт	detroit
ерупции	letusan
мува	terbang
мува	lalat
мува	fly
антоанета	antonia
антоанета	antoinette
флејта	flute
флејта	suling
флејта	seruling
пусен	poussin
уницеф	unicef
автоматска	automatic
автоматска	otomatis
лекции	pelajaran
брендон	brendan
брендон	brandon
починат	almarhum
починат	wafat
починат	meninggal
чезаре	cesare
бред	reid
бред	brad
апсорпција	menyerap
апсорпција	penyerapan
инсталација	pemasangan
инсталација	penginstalan
инсталација	instalasi
капи	topi
капи	cap
капи	caps
магнети	magnet
гласник	herald
гласник	messenger
спароу	jalak
спароу	pipit
спароу	sparrow
волци	wolves
волци	srigala
волци	serigala
јадранско	adriatic
конак	konak
јаглехидрати	karbohidrat
санкции	sangsi
санкции	sanksi
конкурс	kompetisi
конкурс	persaingan
конкурс	lomba
реновиран	direnovasi
исфрлена	dikeluarkan
азиска	asian
азиска	asia
преведен	diterjemahkan
комбиниран	digabungkan
комбиниран	berpadu
комбиниран	kombinasi
комбиниран	dikombinasikan
комбиниран	gabungan
застапник	perwakilan
застапник	representasi
застапник	advokat
зглобови	sendi
зглобови	persendian
пенис	penis
глувци	tikus
глувци	tikus
овластување	otorisasi
овластување	otorisasi
боно	bono
кошула	baju
кошула	kemeja
кошула	kaos
расудување	penalaran
роки	rocky
бреша	brescia
тао	tao
идеално	ideal
идеално	idealnya
волонтери	relawan
волонтери	sukarelawan
мигрираат	berhijrah
мигрираат	bermigrasi
мигрираат	migrasi
мигрираат	bermigrasi
мигрираат	migrasi
подгрупи	subgrup
бет	beth
тројка	threesome
тројка	troika
тројка	tiga
тројка	three
тројка	trois
енвер	enver
кемниц	chemnitz
тунели	terowongan
множење	perkalian
елиминација	eliminasi
рационални	rasional
родезија	rhodesia
законодавна	legislatif
шеријатот	syariah
енергетика	tenaga
енергетика	energi
енергетика	energy
тигрите	harimau
тигрите	tigers
тигрите	macan
стравински	stravinsky
реакциите	reaksi
реакциите	tanggapan
отава	ottawa
бекам	beckham
кашмир	cashmere
кашмир	kashmir
категоризирани	dikategorikan
телекомуникациски	telekomunikasi
телекомуникациски	telekomunikasi
вулканска	vulkanik
вулканска	vulcan
алишта	binatu
алишта	laundry
алишта	mencuci
алишта	cucian
алишта	baju
алишта	pakaian
алишта	bajunya
фина	fina
сантос	santos
напуштено	sepi
напуштено	terbengkalai
напуштено	ditinggalkan
напуштено	ditelantarkan
стапала	feet
стапала	kaki
ларс	lars
финансиите	keuangan
либерија	liberia
резонанца	resonansi
трн	thorn
трн	duri
трн	briar
чон	chon
глодари	pengerat
глодари	tikus
глодари	pengerat
убиена	dibunuh
убиена	terbunuh
убиена	dibunuh
убиена	tewas
убиена	terbunuh
ростов	rostov
слепи	blind
слепи	buta
слепи	tunanetra
федерико	federico
престиж	prestise
уништено	dihancurkan
уништено	hancur
уништено	dimusnahkan
уништено	menghancurkan
растеж	pertumbuhan
растеж	perkembangan
растеж	pertumbuhannya
трио	trio
темелно	menyeluruh
темелно	teliti
темелно	menyeluruh
срушен	dibongkar
зависен	addicted
зависен	ketagihan
зависен	kecanduan
зависен	bergantung
ноу	nou
апсолутен	mutlak
апсолутен	absolut
апсолутен	absolute
ирена	irena
ирена	irene
кочија	kereta
контролиран	dikontrol
контролиран	terkendali
контролиран	dikendalikan
зајдисонце	senja
зајдисонце	sunset
соопштение	pengumuman
соопштение	pernyataan
бајрам	bayram
бајрам	bajram
њуфаундленд	newfoundland
прифатливо	diterima
поло	polo
жестока	sengit
жестока	galak
франконија	franken
прекрасно	wonderful
прекрасно	indah
шега	joke
шега	lelucon
шега	guyonan
шега	prank
авињон	avignon
урду	urdu
абердин	aberdeen
беневенто	benevento
поларизација	pengutuban
авенија	ave
авенија	avenue
измислена	diciptakan
измислена	fiksi
измислена	fiktif
имплементира	mengimplementasikan
имплементира	penerapan
седмици	minggu
венето	veneto
тастатура	keypad
тастатура	keyboard
никс	nix
никс	knicks
невеста	bride
невеста	pengantin
молња	guntur
молња	guruh
молња	thunder
молња	petir
молња	lightning
молња	kilat
молња	petir
дани	dimas
дани	danny
дани	siao
дани	dani
тит	titus
дагоберт	dagobert
иан	ian
лугано	lugano
срушена	dilipat
срушена	roboh
срушена	runtuh
срушена	digulingkan
срушена	tumbang
фармата	farm
фармата	perkebunan
фармата	peternakan
фармата	ladang
фармата	pertanian
амбуланта	ambulans
амбуланта	ambulance
амбуланта	ambulan
хесиод	hesiod
потфат	usaha
баланс	keseimbangan
баланс	saldo
баланс	balance
карате	karate
клинт	clint
пакување	packaging
пакување	pengemasan
пакување	kemasan
пакување	mengemas
пакување	packing
пакување	kemasan
пакување	berkemas
пакување	pengemasan
пакување	pengepakan
несогласување	rift
несогласување	keretakan
несогласување	ketidaksetujuan
несогласување	perselisihan
казерта	caserta
педагогија	pedagogi
хоризонт	cakrawala
хоризонт	ufuk
хоризонт	horizon
дебел	tebal
дебел	gemuk
дебел	lemak
дебел	fat
дебел	gendut
ками	camus
ками	belati
позиционирање	posisi
позиционирање	memposisikan
космички	kosmis
космички	kosmik
бакунин	bakunin
дијаграми	diagram
амбиции	ambisi
амбиции	ambisi
басист	bassist
помагање	menolong
помагање	membantu
шевченко	shevchenko
ват	watt
ват	wat
телеком	telecom
телеком	telekomunikasi
телеком	telekom
компензација	kompensasi
компензација	offset
ланкастер	lancaster
бисер	pearl
бисер	mutiara
престана	dihentikan
престана	terhenti
нееднаквост	ketidaksetaraan
турчин	turk
очекување	antisipasi
очекување	ekspektasi
очекување	ditunda
очекување	tertunda
очекување	menunggu
очекување	pending
тенисот	tennis
тенисот	tenis
костими	kostum
костими	kostum
костими	costume
корпорациите	korporasi
перцепцијата	persepsi
вердер	werder
обиколка	tour
обиколка	tur
обиколка	wisata
безбедна	aman
безбедна	brankas
безбедна	amankan
безбедна	aman
безбедна	mengamankan
безбедна	secure
очекувана	diduga
очекувана	diharapkan
урината	urin
урината	urine
добротворна	amal
кукли	boneka
кукли	boneka
коминтерната	comintern
секции	bagian
карен	karen
наполни	mengisi
наполни	isi
наполни	isian
наполни	fill
адвокати	pengacara
мостар	mostar
фракции	faksi
фракции	fraksi
ашана	hashanah
оливија	olivia
обратна	dibalik
обратна	terbalik
баер	baer
донецк	donetsk
бисери	mutiara
темнината	darkness
темнината	kegelapan
нејасни	samar
хемингвеј	hemingway
лоран	laurent
кети	kathy
кети	cathy
кети	katy
кети	katie
лудило	gila
лудило	madness
лудило	kegilaan
лудило	kegilaan
негира	menyangkal
негира	deny
негира	mendustakan
негира	menyangkal
негира	sangkal
нојштат	neustadt
лажен	palsu
лажен	false
лажен	salah
лажен	palsu
лажен	fake
соларни	surya
соларни	solar
трилиони	triliunan
трилиони	triliun
фонт	font
фонт	huruf
хероин	heroin
примера	primera
олег	oleg
грофови	earl
даниеле	daniele
фоњини	fognini
мајсторот	master
мајсторот	guru
влечење	drag
влечење	seret
влечење	menyeret
влечење	menyeret
влечење	tow
халид	halid
џеки	jacqui
џеки	jackie
темен	dark
темен	gelap
темен	kegelapan
хајд	hyde
најт	ksatria
најт	knight
најт	kesatria
роса	rosa
роса	embun
роса	dew
приливот	inflow
кота	cotta
кочијаш	kusir
пчели	lebah
пчели	lebah
пчели	bee
признале	mengaku
шепард	shepherd
шепард	gembala
шепард	pengembala
шепард	shephard
шепард	shepard
реткост	langka
реткост	rare
реткост	jarang
тури	tur
тури	tours
тури	tour
тури	wisata
нејасно	samar
пауло	paulo
потпишани	menandatangani
потпишани	ditandatangani
потпишани	signed
рочестер	rochester
објаснето	dijelaskan
објаснето	menjelaskan
вложувања	investasi
органско	organic
органско	organik
бајројт	bayreuth
крик	elang
крик	hawk
крик	rajawali
побарано	diminta
побарано	meminta
усвојувањето	adopsi
усвојувањето	mengadopsi
веле	welle
европејци	eropa
кеплер	kepler
корења	akar
заб	gigi
хусерл	husserl
разделување	pemisahan
разделување	berpisah
разделување	membelah
кампус	kampus
кампус	campus
великиот	mulia
ежен	eugène
шизофренија	schizophrenia
шизофренија	skizofrenia
комплет	tetapkan
комплет	set
комплет	setel
комплет	atur
јагуарот	jaguar
ткаенина	kain
ткаенина	kain
тула	brick
тула	bata
опсерваторијата	observatorium
злосторството	kekejaman
кокошка	chicken
кокошка	ayam
сврти	gilirannya
сврти	belok
сврти	turn
сврти	giliran
зглобот	pergelangan
кашлица	batuk
врање	vranje
идентичен	identik
клучеви	keys
клучеви	kunci
клучеви	key
прочуен	terkenal
комаров	komarov
гог	gogh
девијација	penyimpangan
рушење	penghancuran
рушење	pembongkaran
станови	flat
станови	apartement
станови	apartemen
суспензија	suspensi
суспензија	penangguhan
суспензија	skors
труди	trudy
татарстан	tatarstan
лени	leni
лени	lenny
одговорно	bertanggungjawab
воин	prajurit
воин	warrior
воин	pejuang
убиствата	pembunuhan
коридор	koridor
процесирање	memroses
процесирање	memproses
процесирање	pemrosesan
процесирање	diproses
процесирање	pengolahan
дијаспората	diaspora
бени	benny
елени	kijang
елени	rusa
елени	deer
креативен	kreatif
неутрални	netral
кратенки	pintasan
јудеја	yudea
скриена	tersembunyi
скриена	bathin
скриена	disembunyikan
скриена	hidden
јоханесбург	johannesburg
фоки	segel
фоки	seal
поату	poitou
босфор	bosphorus
босфор	bosporus
делегацијата	delegasi
информирање	menginformasikan
обувки	sepatu
обувки	shoes
симпсон	simpson
рударство	menambang
рударство	pertambangan
рударство	penambangan
наградена	dihargai
наградена	dimuliakan
наградена	dihormati
сведоштва	kesaksian
сведоштва	testimoni
сведоштва	kesaksian
резиме	rekap
резиме	rangkuman
резиме	ikhtisar
резиме	resume
комптон	compton
варен	warren
елиминирани	dieliminasi
елиминирани	dihilangkan
мирни	damai
диода	dioda
диода	diode
микрософт	microsoft
натали	natalie
натали	nathalie
флечер	fletcher
појадок	sarapan
џошуа	joshua
џошуа	yosua
коњски	horse
коњски	kuda
балон	balon
престон	preston
отфрлен	dibuang
отфрлен	ditolak
хоби	hobi
хоби	hobby
хоби	hobi
хоби	hoby
допре	touch
допре	sentuhan
допре	sentuh
допре	sentuhan
допре	tersentuh
колиби	kabin
колиби	gubug
колиби	pondok
филипински	filipina
надлежностите	kompetensi
жаби	katak
жаби	kodok
саундтрак	soundtrack
надминуваат	melampaui
ликвидација	likuidasi
вешт	terampil
вешт	mahir
вешт	terampil
преносни	portable
преносни	portabel
земјоделците	petani
недоразбирања	kesalahpahaman
симпатии	simpati
симпатии	simpati
пантеон	pantheon
колонијална	kolonial
повторен	berulang
повторен	diulang
празнини	celah
празнини	kesenjangan
лозинка	password
лозинка	sandi
амандман	amandemen
графичка	grafis
графичка	sadis
меко	empuk
меко	soft
меко	lembut
нота	note
нота	catatan
макао	macau
макао	makau
хуманитарна	kemanusiaan
ербас	airbus
мандарински	mandarin
мандарински	tionghoa
ѓавол	setan
ѓавол	iblis
ѓавол	devil
референца	acuan
референца	referensi
референца	rujukan
лапонија	lapland
речникот	glosarium
речникот	kosakata
константно	constant
константно	konstanta
константно	konstan
шесто	keenam
шесто	sixth
хобс	hobbs
хобс	hobbes
бејзбол	baseball
бејзбол	bisbol
банда	geng
банда	gang
хајде	heide
пореметувања	gangguan
пореметувања	gangguan
ерупција	letusan
алтај	altai
алтај	altay
признавањето	pengakuan
мулде	mulde
цитат	kutipan
цитат	kutip
цитат	quote
сведоштво	testimoni
сведоштво	kesaksian
јуда	judas
јуда	yudas
јуда	judah
праќање	mengirim
праќање	mengirimkan
поставки	pengaturan
помлада	younger
помлада	muda
кампусот	kampus
кампусот	campus
територијалната	teritorial
посилен	kuat
каталози	katalog
каталози	katalog
општинско	kotamadya
општинско	municipal
титов	titov
костуми	setelan
костуми	jas
костуми	kostum
костуми	kostum
костуми	costume
прогресивна	progresif
оксидација	oksidasi
зимзелени	fir
зимзелени	firaun
зелка	kubis
обврзниците	obligasi
свештенство	ulama
петмина	lima
петмина	five
мега	mega
здружени	joint
здружени	sendi
здружени	digabungkan
здружени	berpadu
здружени	kombinasi
здружени	dikombinasikan
здружени	gabungan
целзиусови	celcius
целзиусови	celsius
целзиусови	celcius
кајман	caiman
хиерархиски	hirarkis
претседавач	pemegang
претседавач	holder
претседавач	ketua
србин	serbia
следно	selanjutnya
следно	berikutnya
следно	next
ерменците	armenia
куршум	peluru
куршум	bullet
куршум	bulet
мекдоналд	mcdonald
собите	ruangan
собите	kamar
собите	forum
гел	jel
гел	gel
гревови	dosa
перл	pearl
перл	mutiara
детекција	deteksi
пиринеи	pyrenees
греење	pemanas
греење	memanaskan
греење	pemanasan
видал	vidal
непријателство	permusuhan
непријателство	permusuhan
непријателство	permusuhan
синдикати	perserikatan
топчиња	bola
топчиња	balls
камиони	truk
камиони	truck
фихте	fichte
реџеп	rajab
реџеп	recep
хармоника	harmonika
хармоника	akordeon
јејтс	yates
фреско	fresco
дионисиј	dionisius
недоразбирање	kesalahpahaman
авиокомпанија	maskapai
авиокомпанија	airline
барови	batangan
барови	bar
пешачење	berjalan
пешачење	berjalanlah
пешачење	walk
алпско	alpine
елас	elas
распределени	didistribusikan
војникот	tentara
војникот	prajurit
војникот	serdadu
војникот	soldier
бошко	bosko
шлезија	silesia
тревор	trevor
индивидуа	individu
индивидуа	individual
индивидуа	perorangan
универзални	universal
тестовите	pengujian
тестовите	uji
тестовите	tes
либерална	liberal
присилен	dipaksakan
присилен	dipaksa
присилен	paksakan
присилен	terpaksa
ток	tok
хатавеј	hathaway
измами	penipuan
измами	penipuan
измами	scam
измами	penipuan
актуелни	current
актуелни	arus
актуелни	skrg
јунаци	heroes
јунаци	pahlawan
соколи	falcons
соколи	elang
соколи	hawks
шара	shara
претставништва	representasi
претставништва	cabang
претставништва	ranting
претставништва	percabangan
претставништва	branch
претставништва	dahan
адел	adel
адел	adèle
адел	adele
диоген	diogenes
обликување	membentuk
ребра	iga
ребра	rusuk
деспот	lalim
кромвел	cromwell
планирана	merencanakan
планирана	terencana
планирана	direncanakan
затворил	memenjarakan
роботи	robot
сините	inne
темза	thames
перез	perez
везер	weser
прецизен	akurat
алати	perkakas
алати	alat
алати	peralatan
алати	tools
пропаѓање	pembusukan
анализираат	renungkan
анализираат	merenungkan
улични	jalanan
улични	street
чекање	waiting
чекање	menunggu
чекање	menanti
прелистувач	peramban
прелистувач	browser
покриеност	liputan
покриеност	cakupan
цилиндар	silinder
цилиндар	cylinder
хеликоптер	helikopter
хеликоптер	helicopter
хеликоптер	helikopter
хеликоптер	chopper
означено	ditandai
означено	ditandai
доброволни	sukarela
доброволни	relawan
доброволни	sukarelawan
рецепт	resep
рецепт	resep
диктатор	diktator
дагестан	dagestan
столба	pilar
хорхе	jorge
милутин	milutin
путер	butter
путер	mentega
пешадиски	infanteri
пешадиски	infantri
скромен	pns
скромен	humble
индикатор	indikator
хера	hera
мокра	basah
мокра	wet
публицитет	publikasi
публицитет	publisitas
атлетичари	atlet
атлетичари	atlit
идеологии	ideologi
вари	mencerna
интернационале	internazionale
инструктор	instruktur
кентаки	kentucky
ајова	iowa
бојл	boyle
убедува	yakinkan
убедува	meyakinkan
лимфни	limfoma
облечена	berpakaian
младенчиња	cubs
минимално	minimum
минимално	minimal
минимално	minimal
минимално	minim
анатолиј	anatoli
анатолиј	anatoly
кажани	diratakan
тивко	silent
тивко	sunyi
тивко	sepi
тивко	diam
тивко	pendiam
тивко	sunyi
тивко	tenang
сигеберт	sigibert
храбар	brave
храбар	berani
храбар	berani
храбар	tebal
бенгал	bengal
бенгал	benggala
потрошени	pembelanjaan
