категория	категорія
улучшения	вдосконалення
улучшения	покращення
основание	foundation
основание	фундамент
основание	бази
основание	фонд
основание	засновники
основание	заснування
основание	базис
основание	основа
основание	базова
основание	база
основание	основою
основание	базовий
основание	землею
основание	землю
съёмки	зйомки
съёмки	знімати
съёмки	доходить
съёмки	знімаю
съёмки	стрільби
съёмки	зйомки
съёмки	стрільба
перенаправление	перенаправлення
дополнение	добавки
дополнение	додаткові
дополнение	додаткова
прозвище	псевдонім
прозвище	прізвисько
церемонии	церемонія
знал	знала
знал	знало
знал	знали
знал	знав
токио	токіо
токио	tokyo
британская	британці
британская	британська
британская	британські
британская	british
британская	англієць
коллекции	збірок
коллекции	колекції
коллекции	collection
коллекции	збірки
коллекции	колекція
коллекции	колекції
коллекции	collection
коллекции	збірка
коллекции	козачка
полёт	польоту
полёт	польоту
полёт	переліт
полёт	рейс
полёт	політ
лето	літо
скажем	say
скажем	скажуть
скажем	кажу
скажем	сказати
скажем	кажеш
законы	законів
законы	закони
дизайн	проектування
дизайн	дизайн
дизайн	розробка
имхо	imho
планы	плани
разделы	розділи
авиакомпании	авіалінії
авиакомпании	вузловий
авиакомпании	антонова
авиакомпании	авіалінії
авиакомпании	airlines
агентство	агенція
агентство	агентство
высокая	високий
высокая	висока
высокая	значне
высокая	високе
высокая	високі
высокая	високий
линий	лінії
линий	рядками
линий	рядків
линий	лініями
линий	рядки
узбекистана	узбекистан
узбекистана	узбекистану
узбекистана	узбецька
онлайн	онлайн
онлайн	online
семён	семен
кирилл	кирило
кирилл	кирило
однозначно	безперечно
однозначно	точно
однозначно	безумовно
чисто	чисто
чисто	очистити
чисто	чисте
чисто	чисті
чисто	чиста
чисто	чистих
чисто	очистити
чисто	прибрати
чисто	почистити
чисто	чистий
шевченко	шевченко
любые	якісь
трое	три
трое	втрьох
трое	трійка
перечень	перелік
перечень	list
перечень	список
отдельная	окреме
отдельная	відокремити
энергия	енергія
вратарь	воротар
подходит	личить
подходит	підходить
подходит	вмістити
подходит	підбір
подходит	підійде
подходит	влаштувати
подходит	підходить
мэри	мері
мэри	марічка
мэри	маріє
сохранить	зберегти
литературный	літературна
литературный	літературні
литературный	літературний
миннесота	міннесота
продажи	продажів
продажи	продаж
продажи	продажі
продажи	розпродаж
продажи	продаж
динамика	динаміка
франко	франко
официальное	офіційні
официальное	офіційна
официальное	офіційний
официальное	офіційне
собственности	властивості
собственности	властивість
собственности	майна
собственности	власність
собственности	майно
ограничения	обмеження
ограничения	обмежень
ограничения	обмеження
ограничения	обмеження
дает	подано
дает	дає
семинарии	семінарії
людмила	людмила
людмила	людмила
осталась	зупинилась
осталась	залишився
собственный	власне
собственный	власні
собственный	власний
спутник	супутник
спутник	супутник
валентина	валентина
валентина	валентина
диаметр	діаметр
карт	карти
карт	мапи
карт	картах
объявлено	оголосили
личные	особисті
личные	особисте
личные	особистий
личные	персональний
февраль	лютому
февраль	лютий
февраль	лютого
февраль	лютого
като	катон
като	като
потерял	втрачений
потерял	програв
потерял	lost
полуострова	півострів
ким	kim
ким	кім
бавария	bayern
бавария	баварія
установлено	встановлені
установлено	встановлено
установлено	встановлений
владислав	владислав
владислав	vladislav
владислав	владислав
рима	рима
выпустила	випустили
выпустила	випущено
знания	знань
знания	знання
гражданского	цивільно
гражданского	цивільний
гражданского	громадянська
уволен	звільнили
уволен	звільнений
уволен	звільнено
уволен	звільнив
метка	мітка
метка	позначити
метка	позначка
метка	квач
метка	надпис
метка	мітку
метка	напис
метка	мітка
метка	кропивницький
граждане	громадяни
граждане	громадян
граждане	громадянам
разработан	розробили
разработан	розроблений
разработан	розроблено
разработан	розроблена
разработан	розробив
разработан	розроблено
разработан	оленою
алма	альма
алма	alma
штатов	стани
штатов	штати
созданный	створено
созданный	створені
созданный	створене
созданный	створена
элемент	пікселів
элемент	піксель
элемент	елемент
элемент	елементом
элемент	елементи
космос	космос
космос	космос
космос	простору
космос	пробіл
космос	простір
обеспечивает	доводить
обеспечивает	надає
обеспечивает	закладено
обеспечивает	забезпечує
полная	повна
полная	повний
полная	повне
полная	завершене
полная	завершити
полная	повний
полная	завершення
полная	завершений
родину	батьківщина
елизавета	єлизавета
елизавета	елізабет
елизавета	єлизавета
дядя	дядько
дядя	дядечко
дядя	дядя
золотые	золотий
золотые	голден
золотые	золоті
золотые	золоте
золотые	золота
золотые	gold
золотые	золоті
золотые	золото
насекомые	комах
насекомые	комахи
напоминает	нагадує
пушки	гармата
пушки	гармати
пушки	зброї
пушки	зброя
пушки	зброю
пушки	гарматами
пушки	гармат
родной	рідний
родной	рідна
решено	вирішили
решено	вирішив
решено	вирішила
концепции	концепції
концепции	принципи
предупреждение	попередження
предупреждение	увага
предупреждение	запобігання
предупреждение	профілактика
исполнители	художники
исполнители	виконавців
исполнители	виконавці
исполнители	художників
исполнители	митці
отказ	заперечення
отказ	запереченням
отказ	відмову
спектакль	спектакль
спектакль	вистави
секции	розділи
финляндия	фінляндія
финляндия	фінляндії
простой	просту
простой	простий
простой	проста
простой	прості
простой	просте
помогает	допоможе
помогает	допомогає
помогает	допомагає
миллиона	мільйон
уважаемый	поважали
уважаемый	поважний
уважаемый	чарівна
герман	герман
герман	герман
аналогично	взаємно
аналогично	аналогічно
принципы	засади
принципы	принципи
типы	типи
пройти	перевал
пройти	передати
пройти	проїхати
киевский	київ
любит	уподобання
любит	уподобань
любит	подобається
любит	вподобань
любит	вподобання
любит	любить
любит	кохає
спортивная	спорт
спортивная	спортивні
спортивная	спорту
насекомых	комах
насекомых	комахи
насекомых	комахи
насекомых	комаху
насекомых	комаха
султан	султан
немедленно	негайно
немедленно	одразу
немедленно	відразу
немедленно	негайно
немедленно	негайного
немедленно	безпосередній
лекции	лекції
лекции	лекції
лекции	лекція
законов	законів
законов	закони
услуги	послуги
услуги	служби
услуги	служби
услуги	service
услуги	служба
услуги	послуга
услуги	сервіс
прошло	пройшов
прошло	пройдено
прошло	передано
прошло	перейшов
прошло	минули
процессы	процеси
процессы	процесів
сочи	сочі
верховный	supreme
марина	марина
марина	маріна
джонс	джонс
отмечает	нотаток
отмечает	нотатки
отмечает	примітки
морские	морська
морские	морський
франц	франц
парламент	парламент
исполнитель	виконавець
исполнитель	художниця
исполнитель	митець
исполнитель	виконавець
исполнитель	художник
исполнитель	зловмисник
исполнитель	злочинець
исполнитель	винуватця
исполнитель	виконавець
фотография	picture
фотография	зображення
фотография	картинка
фотография	фото
фотография	фотографії
фотография	фотографія
фотография	фотографію
фотография	світлину
фотография	світлина
фотография	світлині
фотография	фото
фотография	фотографія
закрытия	закриття
закрытия	замикання
закрытия	закриття
храмы	храмів
храмы	храми
комментарий	коментар
комментарий	коментувати
комментарий	прокоментувати
комментарий	commentary
женская	жіночого
женская	жіноча
женская	жіночий
женская	самка
женская	жінка
музыкантов	музикантів
музыкантов	музиканти
классе	класі
высшая	supreme
заболевания	недуг
заболевания	хвороб
заболевания	захворювань
заболевания	захворювання
заболевания	хвороби
заболевания	хвороба
заболевания	захворювання
глав	подається
глав	розділи
глав	глави
кардинал	кількісний
обложки	обкладинку
обложки	cover
обложки	обкладинка
обложки	обкладинки
обложки	обкладинки
обложки	охоплює
обложки	обкладинок
уфа	уфа
неожиданно	раптово
неожиданно	раптом
неожиданно	несподівано
неожиданно	зненацька
неожиданно	несподівано
неожиданно	неочікуваний
неожиданно	несподіваний
неожиданно	несподіване
саксония	саксонія
тяжело	hard
тяжело	тяжко
тяжело	важкий
тяжело	складна
тяжело	важка
тяжело	жорсткий
романы	романа
романы	романів
романы	романи
строго	строга
строго	суворий
строго	суворо
строго	строго
обнаружил	виявив
обнаружил	виявили
обнаружил	відкрив
внешний	зовнішнє
внешний	зовнішнє
внешний	зовнішні
внешний	зовнішній
внешний	зовнішня
основателей	засновники
основателей	засновників
сторонников	прихильники
сравнительно	порівняно
заметил	плямиста
заметил	помітив
заметил	помітила
заметил	помітили
гонки	гонок
гонки	раси
гонки	перегони
гонки	забіг
гонки	раса
гонки	перегони
гонки	гонки
гонки	racing
млрд	мільярдів
млрд	мільярд
млрд	мільярди
млрд	млрд
сирии	сирія
сирии	сирії
вниз	вниз
вниз	down
вниз	униз
вниз	даун
солдаты	вояки
солдаты	солдати
солдаты	солдатам
зеландии	зеландії
зеландии	земельні
зеландии	зеландія
казань	казані
сердца	серця
сердца	сердець
ответственность	відповідальність
ответственность	відповідальність
королевы	королеви
фронтах	фронтах
точек	точки
точек	очки
точек	пункти
точек	очок
точек	балів
квалификации	кваліфікації
квалификации	кваліфікацію
исправить	виправити
исправить	фіксована
исправить	виправте
исправить	виправити
исправить	правильна
исправить	правильний
брайан	брайан
брайан	браян
брайан	браян
чехословакии	чехословаччини
заведения	прийду
спортсменов	спортсмени
левой	ліворуч
левой	ліва
левой	лівий
левой	зліва
турция	туреччина
проще	легше
проще	простіше
проще	простіше
сезонов	сезони
учреждение	агенція
учреждение	агентство
учреждение	заклад
учреждение	установа
учреждение	інститут
учреждение	установи
софия	софійська
софия	софія
софия	софія
скоро	soon
скоро	скоро
журналы	журнали
журналы	журнали
действительности	чинний
действительности	коректність
действительности	правильність
действительности	чинність
версий	версії
версий	версій
средних	середній
средних	носій
средних	середня
средних	середні
ноги	ногами
ноги	ноги
ноги	стопи
ноги	футів
ноги	ніжки
ноги	ноги
читателей	читачам
читателей	читачі
лагеря	табори
лагеря	кам
владелец	власник
свободу	свобода
нина	ніна
аппарат	machine
аппарат	машина
аппарат	автомат
аппарат	приналежність
аппарат	апарат
едва	навряд
едва	ледве
едва	навряд
обнаружены	виявлені
обнаружены	виявлено
поддерживает	підтримує
религиозных	релігійна
религиозных	релігійні
церквей	церкви
церквей	церквах
церквей	храми
церквей	церков
драма	драматичний
драма	драма
драма	драми
секунд	сек
секунд	секундах
секунд	секунд
секунд	секунди
собственное	власне
собственное	власні
собственное	власний
замужем	одружені
замужем	заміжня
замужем	одружена
замужем	заміж
замужем	одружений
швейцария	швейцарія
швейцария	швейцарії
разница	різниця
разница	різниці
манчестер	манчестер
днк	днк
помог	допоміг
помог	допомагали
помог	допомогла
помог	допомагав
помог	допомогли
покинуть	залиште
покинуть	leave
покинуть	залишити
сюр	сюр
доступа	доступ
приказал	замовила
приказал	замовив
приказал	замовили
приказал	замовляв
приказал	замовляли
классической	класична
вперёд	переслати
вперёд	вперед
вперёд	пересилання
измерения	вимірювання
измерения	виміри
измерения	вимірювання
англо	англ
англо	англо
заявление	заява
заявление	виписка
заявление	твердження
заявление	декларація
заявление	оголошення
соединений	нараховують
технология	технологія
технология	технології
арт	арт
арт	мистецтво
арт	художня
светлана	світлана
объединить	злиття
объединить	комбінувати
объединить	єднайтеся
соответствующих	відповідний
соответствующих	відповідні
соответствующих	відповідну
соответствующих	актуальна
исполняет	виконує
исполняет	виконує
сферы	сфер
сферы	кулі
важных	важлива
важных	важливі
важных	важливий
важных	важливе
важных	важливо
степан	степан
степан	степан
двадцать	двадцять
двадцать	двадцяти
диска	диск
горе	горя
горе	горе
горе	лихо
горе	горе
горе	скорбота
горе	смуток
принцесса	принцеса
принцесса	princess
горных	гірський
горных	гора
горных	гірська
колумбии	колумбії
колумбии	колумбія
таблицы	столи
таблицы	столики
таблицы	таблиці
таблицы	таблиць
подготовка	приготування
подготовка	тренування
подготовка	тренінг
подготовка	тренінги
подготовка	підготовка
подготовка	підготовку
доказательства	доказ
доказательства	докази
религия	релігія
религия	релігії
буэнос	буенос
хватает	загублений
хватает	бере
энциклопедический	енциклопедичний
молодые	янг
молодые	молода
молодые	молоді
молодые	молодою
молодые	молодий
молодые	молодим
крылья	крила
танк	танк
студия	студія
студия	студії
студия	studio
студия	студію
студия	майстерні
студия	денне
предупреждения	попередження
предупреждения	увага
предупреждения	приверне
предупреждения	попереджень
предупреждения	попередження
залив	затока
залив	затоці
залив	губа
залив	затока
посол	посол
христиан	християни
христиан	християнин
христиан	крістіан
христиан	християнський
христиан	християнська
христиан	християни
детства	дитинство
детства	дитинства
ирана	іранське
полосы	гурти
полосы	смужки
полосы	смуги
награда	винагороду
награда	нагорода
награда	нагорода
отвечает	реагує
выбран	вибраний
выбран	обрані
выбран	вибрані
выбран	вибране
выбран	вибрано
вдруг	раптово
вдруг	раптом
вдруг	несподівано
вдруг	зненацька
переименование	перейменування
передач	gears
музыкальная	музична
музыкальная	музичний
музыкальная	мюзикл
музыкальная	музичні
долине	долина
контексте	контекст
контексте	контексту
женский	жіночого
женский	жіноча
женский	жіночий
женский	самка
женский	жінка
хранения	зберігання
хранения	носії
хранения	сховище
странно	дивний
странно	дивна
странно	дивне
странно	дивно
странно	дивний
странно	дивна
странно	дивним
странно	дивно
странно	дивні
странно	одд
странно	дивно
странно	дивним
почта	мейл
почта	пошта
почта	поштою
арена	арена
прибыли	прибуток
прибыли	прибуло
прибыли	прибули
прибыли	приїхав
прибыли	приїхали
прибыли	вигідно
прибыли	прибутки
крис	кріс
крис	кріс
чин	чин
чин	підборіддя
конференция	конференція
конференция	конференції
содержимое	контент
содержимое	вміст
содержимое	зміст
содержимое	матеріали
содержимое	вміст
содержимое	зміст
победители	переможці
ростов	ростов
обмен	обмін
проиграл	втрачений
проиграл	програв
проиграл	lost
моделей	models
моделей	моделі
моделей	моделей
дополнительных	додатковий
дополнительных	пасують
рота	роти
рота	рота
рота	компанія
кольца	кільце
кольца	перстень
кольца	каблучка
кольца	кільцева
кольца	кільця
кольца	обручки
тверская	тверська
поселений	розрахунків
акции	просування
акции	заохочення
акции	акції
акции	поширення
акции	акціями
акции	акція
акции	капітал
планируется	запланована
планируется	заплановано
планируется	запланований
планируется	заплановане
десятков	десятки
десятков	десяток
десятков	десятки
ухода	піклування
ухода	догляд
вечером	увечері
форуме	форум
ваша	твій
ваша	твоя
ваша	твої
ваша	твоє
ваша	ваша
ваша	ваші
ваша	твій
ваша	твоя
ваша	твої
ваша	твоє
ваша	ваші
крупнейший	найбільшим
крупнейший	найбільших
крупнейший	найбільші
крупнейший	найбільша
лицензии	ліцензію
лицензии	ліцензія
лицензии	ліцензії
лицензии	випущена
лицензии	ліцензії
лицензии	ліцензування
спасти	зберегти
спасти	врятувати
спасти	рятівник
спасти	порятунок
поезд	потяг
поезд	поїзд
автомобили	автомобілі
автомобили	тачки
автомобили	автомобілі
автомобили	автомобілі
автомобили	автомобілем
приключения	пригодницький
приключения	adventure
приключения	пригоди
приключения	пригода
приключения	пригоди
обеспечить	забезпечити
обеспечить	виставляти
внешних	зовнішнє
внешних	зовнішні
внешних	зовнішній
внешних	зовнішня
породы	ставлять
породы	розмноження
породы	породи
породы	порода
породы	порід
балтийского	балтійське
милиции	міліції
свободной	вільна
свободной	безкоштовне
свободной	вільний
свободной	безкоштовно
свободной	вільно
противник	супротивник
противник	ворожих
противник	суперник
огромное	величезна
огромное	величезний
огромное	величезні
минуты	хвилин
минуты	хвилини
альберт	альберт
альберт	альбер
подразделений	одиниці
столетия	сторіччя
столетия	століття
столетия	століть
активность	активність
активность	дії
активность	діяльності
активность	дія
активность	діяльність
заблокирован	заблоковано
заблокирован	зафіксовано
заблокирован	заблоковано
заблокирован	заблокували
заблокирован	заблоковані
рано	рання
рано	рано
рано	раннє
рано	ранній
указаны	зазначені
указаны	вказано
указаны	вказана
указаны	зазначений
указаны	вказаний
эдвард	едвард
эдвард	едуард
скотт	скотт
личность	особа
личность	особистість
личность	профіль
личность	ідентичність
личность	особистість
награду	нагорода
целиком	цілу
целиком	цілий
целиком	ціла
хуже	гірше
хуже	гірші
сумма	сума
сумма	суму
сумма	сум
сумма	сума
сумма	суму
физические	фізична
физические	фізичні
физические	фізичне
интересы	інтереси
интересы	зацікавлення
интересы	інтересів
интересы	відсотки
интересы	зацікавлення
интересы	відсоткова
интересы	інтерес
интересы	вигода
вокзал	станція
вокзал	станції
вокзал	вокзал
одежды	одяг
китайский	китайською
китайский	китайські
китайский	китайська
китайский	китайці
китайский	китайський
предметы	елементів
предметы	пункти
предметы	елементи
предметы	предмети
предметы	звернення
посетил	відвідала
посетил	відвідали
посетил	відвідав
посетил	відвідував
муниципальный	муніципальна
муниципальный	муніципальний
деревьев	дерев
деревьев	дерева
понимает	розуміє
анатольевич	анатолійович
спартак	спартак
спартак	спартак
мер	мер
файлов	файли
файлов	файлів
живой	живий
живой	жива
живой	живим
живой	alive
детская	ясла
учителя	учителі
учителя	вчителів
учителя	вчителі
релиз	випуск
релиз	реліз
релиз	випуску
релиз	звільнення
форт	форт
форт	fort
событие	подію
событие	події
событие	подією
событие	подія
рабочей	робота
рабочей	робочий
ликвидации	ліквідацію
ликвидации	усунення
джованни	джованні
армий	армії
армий	армій
ответил	відповідає
ответил	відповіли
ответил	відповів
ответил	відповіла
ответил	відповіла
ответил	відповіли
ответил	відповіли
общих	спільними
общих	поширені
общих	спільне
общих	загальні
общих	common
звучит	звуки
звучит	звучить
неделя	тиждень
болгария	болгарії
болгария	болгарія
возрождения	відродження
будущее	майбутнє
наследие	застаріла
наследие	спадок
наследие	спадщина
носитель	авіаносець
освобождение	випуск
освобождение	реліз
освобождение	випуску
освобождение	звільнення
освобождение	визволення
освобождение	звільнення
стефан	стівен
стефан	степан
стефан	стефан
стефан	штефан
товаров	товари
девушки	дівчатка
девушки	дівчата
девушки	подружки
девушки	подруги
рыб	рибки
рекомендации	рекомендацію
рекомендации	рекомендації
словакии	словаччині
словакии	словаччина
горный	гірський
горный	гора
горный	гірська
музеи	музеї
медицинский	медичних
медицинский	медичний
медицинский	medical
медицинский	медична
медицинский	медичні
оси	осі
оси	вісь
яндекс	яндекс
решить	вирішити
решить	вирішувати
решить	вирішуйте
решить	вирішити
решить	визначитися
коста	коста
диплом	диплом
сайтов	сайти
сайтов	сайтів
сайтов	юнеско
коллекция	колекція
коллекция	колекції
коллекция	collection
коллекция	збірка
коллекция	козачка
назначение	номінації
назначение	зустріч
назначение	позначення
ислам	іслам
аргентина	аргентині
аргентина	аргентина
аргентина	аргентини
встреча	засідання
встреча	нарада
встреча	зустрічі
встреча	зустріч
адам	адам
внешние	зовнішнє
внешние	зовнішні
внешние	зовнішній
внешние	зовнішня
внешние	зовнішня
выражение	вираз
ресурсы	виконавців
ресурсы	виконавці
ресурсы	ресурси
жилой	житловий
жилой	житлових
среднее	середня
среднее	посередині
среднее	середньої
среднее	середина
среднее	середній
среднее	середній
среднее	середнє
среднее	середня
среднее	середнього
среднее	середній
среднее	носій
среднее	середня
среднее	середні
среднее	медіана
среднее	вторинної
крейсер	крейсер
электронная	електронне
электронная	електронні
электронная	електроніка
электронная	електронна
электронная	електронний
исследователь	дослідників
исследователь	explorer
исследователь	дослідник
конфликты	конфлікти
конфликты	конфліктів
конфликты	конфлікт
внизу	внизу
внизу	додолу
двигателей	двигуни
двигателей	рушії
десятки	десятки
десятки	десятки
комедии	комедія
комедии	комедії
буква	лист
буква	літера
буква	листі
квартира	рівна
квартира	квартира
взгляды	переглядів
взгляды	погляди
взгляды	перегляди
соглашения	угод
взаимодействия	взаємодія
взаимодействия	взаємодії
взаимодействия	взаємодію
взаимодействия	взаємодії
тебя	тобою
тебя	ви
тебя	ти
тебя	тебе
стив	стів
крыла	крилом
крыла	крило
эссе	есе
эссе	твори
дружбы	дружби
дружбы	дружба
дружбы	дружбу
принята	прийнято
принята	прийняті
принята	прийняли
принята	прийнятий
принята	приймається
показали	показав
показали	показала
сто	сотня
сто	сотню
сто	сто
сто	sto
сто	сто
принятие	визнання
принятие	усиновлення
принятие	прийняття
дин	дін
оставив	залишаючи
оставив	відправляється
оставив	йдемо
независимые	самостійна
независимые	незалежні
независимые	незалежна
независимые	незалежний
независимые	незалежне
размещения	розміщення
размещения	розташування
размещения	публікувати
размещения	розміщення
размещения	публікація
размещения	публікування
греция	греції
греция	греція
графство	графство
графство	повіт
графство	жупанія
социального	соціальне
социального	соціальні
социального	соціальна
социального	соціальний
обсерватории	обсерваторії
значительные	значну
значительные	значний
параметр	параметр
вызвало	спричинили
анри	генрі
анри	генріх
анри	анрі
анри	анрі
администраторы	адміністраторів
администраторы	адміністратори
отто	отто
обратился	перетворилися
обратился	перетворили
обратился	включили
перечисленных	зазначив
перечисленных	перелічені
перечисленных	зазначає
акт	покупцями
акт	діяти
акт	акт
копия	скопіюйте
копия	копіювання
копия	скопіювати
копия	копіювати
копия	копія
следствие	розслідування
следствие	розслідувати
следствие	слідство
майк	майк
майк	майка
османской	турецький
ряды	звання
ряды	рядками
ряды	рядків
ряды	черевички
ряды	рядки
превышает	перевищує
увеличение	збільшити
увеличение	підвищити
увеличение	збільшення
мишель	мішель
мишель	мікеле
мишель	мішель
тбилиси	тбілісі
топ	згори
топ	вгорі
топ	топ
топ	верхній
топ	найпопулярніші
топ	зверху
нормально	звичайна
нормально	нормальний
нормально	нормальні
нормально	звичайний
нормально	звичайне
львов	леви
львов	львів
произошла	сталося
произошла	відбулося
произошла	трапилося
произошла	трапилось
распада	розпаду
чрезвычайно	надзвичайно
верно	правий
верно	права
верно	право
верно	праворуч
полномочия	живить
полномочия	здібності
полномочия	силами
полномочия	авторитет
полномочия	правом
нападения	приступ
нападения	атакує
нападения	напади
нападения	атаки
нападения	напади
ново	ново
жилых	житловий
жилых	житлових
буквально	буквально
буквально	буквальному
существовало	існував
существовало	існували
существовало	існувало
социальная	соціальне
социальная	соціальні
социальная	соціальна
социальная	соціальний
хороший	хороші
хороший	гарні
хороший	добрий
хороший	добре
коллегии	колегія
коллегии	колегіум
мексика	мексики
мексика	мексиці
мексика	мексика
ансамбль	хоткевича
ансамбль	ансамбль
звук	sound
звук	звук
звук	аудіо
звук	audio
друзья	друзями
друзья	друзів
друзья	друзі
диапазон	асортимент
диапазон	діапазон
диапазон	хребет
японская	японська
японская	японський
японская	японці
японская	японські
оценить	оцінити
оценить	оцінити
оценить	обчислити
оценить	оцінки
оценить	оцінка
америка	америка
америка	америки
америка	америка
уильямс	вільямс
гитарист	гітарист
выпущено	випустили
выпущено	випущено
выпущено	видала
выпущено	виданий
выпущено	випущено
карлос	карлос
ирландия	ірландія
ирландия	ірландії
занятия	класи
любое	якісь
ткани	тканина
ткани	тканина
ткани	тканину
ткани	тканина
ткани	тканини
лучшее	кращий
лучшее	найкраща
лучшее	найкращий
лучшее	найкраще
лучшее	найкращі
журналистов	журналістів
журналистов	журналісти
мяч	кулька
мяч	бал
сохранения	консервація
петров	петров
различия	судження
различия	різниця
различия	різниці
различия	відмінностей
различия	відмінності
кризис	криза
подразделение	ділення
подразделение	дивізіон
подразделение	поділ
подразделение	юніт
подразделение	одиниці
подразделение	одиниця
практики	практик
продолжительность	тривалість
продолжительность	тривалість
продолжительность	довжина
продолжительность	довжини
спортивных	спортивні
европейский	європейський
европейский	європейські
европейский	європейська
никита	нікіта
никита	микита
индонезии	індонезійський
индонезии	індонезія
индонезии	індонезії
рока	рока
мероприятия	заняття
мероприятия	діяльності
мероприятия	діяльність
мероприятия	виведення
мероприятия	події
верх	згори
верх	вгорі
верх	топ
верх	верхній
верх	найпопулярніші
верх	зверху
маленький	малий
маленький	малі
маленький	маленькі
маленький	маленька
маленький	маленький
маленький	маленькі
агентства	агенція
агентства	агентство
агентства	організаціями
агентства	агентства
осадков	опадами
осадков	опадів
центров	центрів
центров	центрами
центров	центрах
достопримечательности	погляди
достопримечательности	екскурсії
молодая	янг
молодая	молода
молодая	молоді
молодая	молодою
