категория	категорія
султан	султан
фирма	фірмі
фирма	фірми
фирма	фірма
фирма	компанія
многобройни	безліч
многобройни	декілька
отделно	окремо
отделно	окреме
отделно	відокремити
стените	стіни
стените	мури
държавно	стан
държавно	держава
полузащитник	півзахисник
охрид	охрид
язовир	гребля
намери	пошук
намери	знайти
намери	знайдіть
намери	find
франциско	франсіско
франциско	франциско
макс	макс
лазар	лазаря
лазар	лазар
антонио	антоніо
шампиони	чемпіони
шампиони	шам
западен	захід
западен	вест
западен	західний
западен	західні
западен	західна
лични	особисті
лични	особисте
лични	особистий
лични	персональний
пълен	повна
пълен	повний
пълен	повне
пълен	завершене
пълен	завершити
пълен	повний
пълен	завершення
пълен	завершений
флавий	флавій
публикации	пости
публикации	дописи
публикации	публікаціях
растение	завод
растение	рослини
растение	садити
растение	рослина
собствени	власне
собствени	власні
собствени	власний
пряко	пряма
пряко	прямий
пряко	direct
пряко	прямі
пряко	напряму
пряко	безпосередньо
многократно	безперервно
консулство	консульство
консулство	консульства
долно	низький
долно	низька
долно	low
спира	припиняється
спира	зупинки
спира	припиняє
спира	зупиняє
спира	зупинок
армии	армії
армии	армій
срещата	засідання
срещата	нарада
срещата	зустрічі
срещата	зустріч
приключва	завершується
приключва	завершує
приключва	закінчується
физически	фізично
физически	фізична
физически	фізичні
физически	фізичне
документ	документом
документ	документа
документ	документ
икономическа	економічне
икономическа	економічні
икономическа	економічна
икономическа	економічний
икономическа	корупцію
сърцето	серце
естествено	природним
естествено	природно
максим	максим
максим	максим
максим	максим
максим	максім
максим	максим
максим	maxim
максим	максім
наследява	успадковує
цикъл	цикл
собственик	власник
журналисти	журналістів
журналисти	журналісти
издадени	видала
издадени	виданий
издадени	випущено
дон	дон
ролите	ролі
животните	звірі
животните	тварини
родопи	родопи
беларус	білорусі
беларус	білорусь
беларус	білоруський
беларус	білоруська
лен	лляна
лен	льон
направление	призначення
мери	мері
мери	марічка
мери	маріє
напрежение	напругу
напрежение	напруга
напрежение	напруги
напрежение	тиск
пояснение	вияснити
епизоди	епізоди
епизоди	серії
фолк	фальк
фолк	народний
фолк	народного
фолк	фольклор
фолк	народні
фолк	фолк
фолк	народна
портрет	портрет
портрет	книжкова
историческа	історичний
историческа	історичної
историческа	історичні
историческа	історична
историческа	історичне
историческа	історичні
активни	активна
активни	активні
активни	активне
активни	активним
активни	активний
реакция	реакція
реакция	відповідь
математика	математична
математика	математичні
математика	математичної
математика	математика
математика	математичний
математика	математика
математика	математика
математика	математичний
математика	математичні
математика	математики
ъгъл	кутку
ъгъл	куточок
ъгъл	куті
ъгъл	кут
професионална	фахівець
професионална	професійний
професионална	професіонал
професионална	professional
професионална	професійні
площад	квадратний
площад	площа
площад	квадрат
рекорд	записати
рекорд	записувати
рекорд	рекорд
рекорд	запис
нещата	things
нещата	речі
нещата	речей
слой	шаром
слой	шар
експлоатация	експлуатація
експлоатация	дія
експлоатация	операція
антарктика	антарктида
антарктика	антарктиди
антарктика	антарктична
марков	марков
григорий	ґреґорі
григорий	григорій
григорий	грегорі
естония	естонія
естония	естонії
коалиция	коаліція
коалиция	коаліції
чете	читає
подкрепя	підтримує
изразява	виражає
нато	нато
двореца	палац
вълна	шерсть
вълна	вовна
вълна	хвиля
мианмар	бірмі
доброволци	волонтери
доброволци	волонтерів
доброволци	добровольці
доброволци	волонтер
доброволци	волонтера
местност	кредитування
частни	приватні
частни	приватна
частни	особисте
частни	приватний
подробности	відомості
подробности	подробиці
подробности	деталі
печелят	заробляти
печелят	заслужити
алиса	аліса
алиса	еліс
алиса	алісса
панама	панами
външен	надворі
външен	зовнішнє
външен	зовнішнє
външен	зовнішні
външен	зовнішній
външен	зовнішня
изображения	зображення
изображения	зображень
верига	ланцюжок
верига	ланцюг
християнството	християнство
секс	стать
секс	секс
секс	sex
союз	союз
задължително	примусово
развиват	розвивати
развиват	розробка
ерик	ерік
ерик	еріку
ерик	ерік
планините	гори
древни	давніх
древни	стародавні
древни	давні
древни	стародавній
древни	давній
древни	оригінали
древни	originals
древни	древні
земеделието	землеробство
лауреат	лауреат
мадагаскар	мадагаскар
нигерия	нігерія
нигерия	нігерії
хосе	хосе
хосе	жозе
хосе	хосе
създадено	створено
създадено	створені
създадено	створене
създадено	створена
джо	джо
зони	зони
зони	зон
зони	області
зони	ділянки
зони	територіях
зони	площі
зони	районів
социална	соціальне
социална	соціальні
социална	соціальна
социална	соціальний
войните	війн
войните	війни
бележки	нотаток
бележки	нотатки
бележки	примітки
обработка	опрацювання
обработка	обробки
обработка	обробку
обработка	обробка
обработка	лікування
електрически	електричний
електрически	електрика
електрически	електричний
подобна	схожі
подобна	подібні
подобна	подібна
подобна	подібний
момиче	дівчинка
момиче	дівча
момиче	дівчина
момиче	дівчину
светци	святі
заемат	займають
премиера	premier
премиера	вищому
отбрана	захист
отбрана	оборону
отбрана	оборона
отбрана	захист
отбрана	оборони
ниско	низький
ниско	низька
ниско	low
мари	марі
мари	марі
плодове	фрукт
плодове	фрукти
плодове	плід
плодове	плоди
плодове	фруктові
плодове	фрукти
плодове	плоди
силистра	силістринська
прилеп	bat
джаз	джаз
джаз	jazz
джаз	джазу
клубове	клуби
клубове	жир
клубове	клубів
анри	анрі
ученик	учень
ученик	зіниці
ученик	студентка
ученик	студентська
ученик	студент
ученик	disciple
флоренция	флоренція
флоренция	флоренції
поставен	викладені
поставен	розташовано
поставен	виклали
поставен	розміщено
поставен	наступить
финансови	фінанси
финансови	фінансові
финансови	фінансова
книгите	книжки
книгите	книг
книгите	книги
значителни	значну
значителни	значний
потребителите	користувачі
потребителите	користувачів
потребителите	споживачів
сектор	сектор
либия	лівії
стабилна	стабільний
стабилна	рівно
стабилна	стабільна
стабилна	стійкий
обединение	єдність
обединение	злуки
практически	практичні
практически	практичне
практически	практичний
практически	практична
практически	практично
планетата	planet
планетата	планета
изпълнител	центрі
изпълнител	виконавець
изпълнител	виконавець
изпълнител	художниця
изпълнител	митець
изпълнител	виконавець
изпълнител	художник
катедралата	собор
катедралата	соборна
катедралата	кафедра
температурата	температура
разрешение	дозволяють
разрешение	дозволу
разрешение	дозвіл
бих	bih
върховния	supreme
представен	представили
представен	презентували
представен	представлена
представен	презентувала
сенатор	сенатор
автоматично	автоматичні
автоматично	автоматичний
автоматично	авто
автоматично	автоматично
автоматично	автоматична
автоматично	автоматичний
автоматично	автоматичне
автоматично	автоматичні
автоматично	автоматично
полети	fly
полети	літати
полети	муха
полети	лети
полети	перельоти
полети	рейси
полети	рейсів
преглед	огляд
преглед	переглянути
преглед	рецензування
преглед	відгук
преглед	огляд
преглед	перегляд
преглед	перегляд
преглед	вигляд
преглед	view
преглед	вид
преглед	переглянути
разделени	відокремлених
разделени	розійшлися
разделени	розділені
разделени	розділена
разделени	розділив
разделени	окреме
разделени	відокремити
пее	співає
пее	спів
пее	співати
пее	співає
киев	київ
киев	київ
джоунс	джонс
злато	золота
злато	gold
злато	золоті
злато	золото
администратор	адміністрування
администратор	адмін
администратор	адміністратор
администратор	адміністратор
администратор	адміністратора
администратор	адміністратором
топ	згори
топ	вгорі
топ	топ
топ	верхній
топ	найпопулярніші
топ	зверху
топ	тура
внук	внук
внук	онук
треньори	тренерів
прусия	пруссія
шоу	шоу
шоу	шо
гост	гостя
гост	гість
гост	guest
гост	гостем
изпълнители	виконавців
изпълнители	художники
изпълнители	виконавців
изпълнители	виконавці
изпълнители	художників
изпълнители	митці
луиза	луїза
луиза	луїза
болести	хвороба
болести	хвороб
болести	захворювань
болести	захворювання
болести	хвороби
болести	хвороба
болести	захворювання
конституция	конституція
делчев	делчев
дипломат	дипломат
букви	листи
букви	літер
букви	літери
пътува	подорожі
пътува	подорожуючи
пътува	подорожей
пътува	подорож
пътува	traveling
пътува	подорожувати
реч	мовлення
реч	промову
популярни	популярні
популярни	популярне
популярни	популярна
популярни	популярний
продава	продати
продава	продавати
продава	продаж
продава	продає
продава	переконує
истории	казки
истории	історії
истории	публікації
истории	розповіді
половината	пів
половината	півтори
половината	половина
половината	половину
половината	наполовину
химия	хімія
сериозни	серйозне
сериозни	серйозно
сериозни	серйозні
сериозни	серйозна
сериозни	серйозний
допълнение	добавки
допълнение	додавання
допълнение	доповнення
допълнение	додатку
допълнение	додаток
чарлз	шарль
чарлз	чарльз
качества	якостями
класически	класична
класически	класична
класически	класичні
класически	класичний
класически	класика
класически	класичне
последна	останній
последна	остання
последна	останнє
светлината	світлі
светлината	світле
светлината	light
светлината	світло
светлината	світлий
фигура	фігура
сцени	краєвиди
съветник	радник
съветник	вишкільний
съветник	радник
съветник	радник
съветник	радника
помпей	помпеї
старт	запустити
старт	розпочати
старт	старт
старт	запускати
старт	початок
старт	почати
инициатива	ініціатива
някога	ever
бозайници	mammalian
бозайници	ссавців
бозайници	ссавці
рика	рики
въздух	air
въздух	повітряна
въздух	повітря
публикувани	опублікований
публикувани	оприлюднено
публикувани	опубліковано
конструкция	будівництво
конструкция	будівництва
конструкция	структура
конструкция	структури
съвременен	сучасні
съвременен	сучасно
съвременен	сучасний
съвременен	сучасне
съвременен	сучасна
съвременен	contemporary
съвременен	сучасне
варира	діапазон
варира	діапазони
варира	різною
варира	змінюється
варира	вари
преговори	узгодження
преговори	перемовини
преговори	переговори
преговори	переговори
икони	ікона
икони	значок
икони	піктограми
икони	ікони
икони	піктограм
емилия	емілія
славата	славу
славата	слави
мозамбик	мозамбіку
артилерийски	ordnance
жак	жак
могила	унії
кръв	кров
кръв	blood
грижи	піклування
грижи	догляд
йерусалим	єрусалим
форум	форум
съединения	нараховують
храмът	храму
храмът	храм
байтове	байти
байтове	байтів
департамент	департамент
департамент	відділ
прев	попереднє
прев	попередній
прев	попередня
участниците	учасників
участниците	учасники
участниците	учасникам
главни	головний
главни	основне
главни	головна
главни	головні
главни	головне
традиции	традиції
традиции	традиція
традиции	традиції
морета	моря
морета	морів
шри	шрі
явно	начебто
явно	очевидно
явно	мабуть
явно	виявляється
явно	вочевидь
приложения	додатки
приложения	програми
приложения	додатки
печат	штамп
печат	марку
печат	марка
печат	друку
печат	друк
печат	печатка
печат	печатки
печат	емблема
печат	котик
печат	сіл
печат	друк
печат	надрукувати
печат	друкувати
служители	співробітників
служители	працівників
служители	працівники
служители	службовців
служители	слуги
служители	персонал
служители	штаб
намаляване	зменшити
намаляване	заднє
намаляване	зменшити
доказателства	доказ
доказателства	докази
качество	якість
десетки	десятки
десетки	десятки
двадесет	двадцять
двадесет	двадцяти
сезони	сезони
драматичен	драматичного
разделена	розділена
разделена	розділив
франсоа	francois
франсоа	франсуа
мили	кілометрів
диригент	диригент
диригент	провідник
личност	особа
личност	особи
личност	особистість
ера	епоха
разказ	казка
разказ	творчість
разказ	поема
португалски	португальська
фестивала	festival
фестивала	фестиваль
кристиан	християни
кристиан	християнин
кристиан	крістіан
кристиан	християнський
кристиан	християнська
кристиан	крістіан
раждането	народження
модул	модуль
джовани	джованні
добавя	додавання
добавя	додавати
добавя	додати
добавя	додає
сърби	сербів
картина	малювання
картина	картина
картина	живопис
неин	її
обръща	малює
литва	литві
литва	литви
литва	литва
джак	джек
поглед	погляд
валерий	валерій
преводач	перекладач
преводач	інтерпретатор
давид	давід
давид	девід
давид	давид
обича	уподобання
обича	уподобань
обича	подобається
обича	вподобань
обича	вподобання
обича	любить
обича	кохає
изображение	зображення
масово	маса
масово	mass
ранени	поранений
ранени	поранених
ранени	поранені
ранени	поранений
строителство	будівництво
строителство	будівництва
вюртемберг	вюртемберг
дълбоко	глибока
дълбоко	deep
дълбоко	глибоко
дълбоко	глибокий
относително	відносно
относително	відносна
относително	відносний
относително	відносно
различно	different
различно	інше
различно	різні
различно	різних
различно	відмінні
афганистан	афганістану
афганистан	афганістан
афганистан	афганський
глави	головах
глави	голів
глави	голови
глави	головами
глави	подається
глави	розділи
глави	глави
юнеско	юнеско
покрива	дах
екипаж	екіпаж
века	ст
века	століття
века	century
партизанин	партизан
асистент	помічники
асистент	помічника
асистент	помічник
пътуване	подорож
пътуване	подорожувати
пътуване	подорожі
пътуване	мандрівка
пътуване	подорож
пътуване	подорожі
пътуване	їзда
пътуване	подорожує
пътуване	подорож
пътуване	подорож
пътуване	traveling
пътуване	подорожувати
продължителност	тривалість
тайван	тайвань
ангола	анголи
активна	активна
активна	активні
активна	активне
активна	активним
активна	активний
собствен	власне
собствен	власні
собствен	власний
специалист	спеціаліст
хаджи	хаджі
хаджи	хаджі
арабия	аравія
арабия	аравії
хърватски	хорватська
гръцко	грецька
гръцко	грецький
гръцко	грецьке
гръцко	грек
гръцко	грецькі
месо	meat
месо	ковбасу
камерун	камеруну
цена	ціна
цена	вартість
тракийски	фракійська
костов	костов
правилно	правий
правилно	права
правилно	право
правилно	праворуч
правилно	виправте
правилно	виправити
правилно	правильна
правилно	правильний
представени	представили
представени	презентували
представени	представлена
представени	презентувала
представени	наданий
представени	надіслано
представени	подання
представени	представлено
прилага	реалізація
прилага	застосувати
иванова	іванова
холмс	холмс
настъпва	статись
настъпва	виникає
водач	посібник
водач	провідник
водач	путівник
водач	гід
водач	ватажок
водач	лідер
антоний	ентоні
антоний	антоній
пламен	пламен
владетели	лінійки
публикувана	опублікований
публикувана	оприлюднено
публикувана	опубліковано
браун	браун
браун	коричневі
браун	brown
браун	коричневий
браун	браун
ръце	руки
ръце	рук
ръце	руками
ръце	руки
посветен	присвячується
посветен	присвяченого
посветен	присвячено
посветен	присвятив
посочено	навели
посочено	вказали
посочено	зазначені
посочено	вказано
посочено	вказана
посочено	зазначений
посочено	вказаний
коментар	коментар
коментар	коментувати
коментар	прокоментувати
неапол	неаполь
неапол	наполі
популярна	популярні
популярна	популярне
популярна	популярна
популярна	популярний
стандарт	стандартний
стандарт	стандарт
стандарт	стандартна
стандарт	стандартне
региони	регіони
региони	регіонів
региони	регіонах
региони	областях
популярен	популярні
популярен	популярне
популярен	популярна
популярен	популярний
съседните	сусідніх
студио	студія
студио	студії
студио	studio
студио	студію
студио	майстерні
студио	денне
административни	адміністративні
административни	адміністративний
административни	адміністративне
червена	червона
червена	ред
червена	червоний
червена	червоне
червена	червоні
брайън	брайан
брайън	браян
брайън	браян
пистата	доріжки
пистата	трек
пистата	композицію
пистата	доріжка
пистата	композиція
пистата	стежити
дейвис	девіс
дейвис	девіс
съдбата	доля
съдбата	доля
съдбата	долі
съдбата	долю
чувства	почуття
златна	золотий
златна	голден
златна	золоті
златна	золоте
златна	золота
златна	gold
златна	золоті
златна	золото
жанр	жанр
културен	культурний
културен	культурні
селски	сільське
селски	сільська
обяснява	пояснює
врата	вивіз
врата	двері
врата	шия
врата	шию
юрист	адвокат
юрист	юрист
мира	міра
слава	slava
слава	слава
слава	славу
слава	слави
слава	славу
слава	слава
ниски	низький
ниски	низька
ниски	low
предоставя	надає
предоставя	закладено
предоставя	забезпечує
монарси	королі
естествени	натуральний
естествени	натуральна
естествени	натуральні
естествени	природний
естествени	природні
кухня	кухня
кухня	кухні
кухня	кухня
кухня	кухню
предприятия	прийду
предприятия	підприємств
предприятия	підприємства
предприятия	витівок
младши	джуніор
младши	дитячий
младши	junior
празници	свята
брюксел	брюсселі
брюксел	брюссель
лигата	ліга
павлов	павлов
редакции	edits
откриване	виявлення
откриване	відкриття
откриване	знахідка
откриване	знайдіть
откриване	відкриття
откриване	відкривання
откриване	відкривається
откриване	відкриваємо
пилотите	пілотів
етиопия	ефіопії
листата	листочки
листата	листя
оборудване	обладнання
оборудване	інвентар
тони	тоні
тони	тоні
фабрика	фабрика
мисии	місій
мисии	місії
рейн	рейн
рейн	дощ
станислав	станіслав
списания	журнали
списания	журнали
клубът	club
клубът	клуб
играл	грали
играл	грала
играл	грав
положението	ситуацію
положението	ситуація
положението	становище
положението	ситуації
значителна	значну
значителна	значний
медии	медіа
медии	носії
медии	носій
медии	мультимедіа
медии	змі
номиниран	nominee
проблемите	проблем
проблемите	проблеми
кратка	short
кратка	короткий
кратка	коротка
кратка	скорочено
кратка	коротке
кратка	короткі
кратка	коротко
вокал	vocals
вокал	вокальний
вокал	вокал
одрин	едірне
усилия	зусилля
усилия	зусилля
представена	представлено
представена	наданий
представена	надіслано
представена	подання
представена	представили
представена	презентували
представена	представлена
представена	презентувала
контакт	контакт
контакт	контактна
космоса	космос
космоса	простору
космоса	пробіл
космоса	простір
средновековна	середньовічна
населено	населеному
традиционно	традиційними
традиционно	традиційний
традиционно	традиційні
традиционно	традиційна
традиционно	традиційне
традиционно	традиційно
костур	окунь
костур	бас
костур	басс
разделен	відокремлених
разделен	розійшлися
разделен	розділені
разделен	розділена
разделен	розділив
разделен	дроблення
разделен	розділення
разделен	розділити
разделен	розділена
среден	середній
среден	середнє
среден	середня
среден	середнього
среден	середній
среден	носій
среден	середня
среден	середні
чехословакия	чехословаччини
независима	самостійна
независима	незалежні
независима	незалежна
независима	незалежний
независима	незалежне
фактори	фактори
фактори	факторів
горски	лісова
горски	ліс
туризъм	туризм
туризъм	пішоходів
бронзов	бронза
географска	географічні
географска	географічне
географска	географічні
географска	географічний
географска	географічне
достигне	охоплення
динамо	dynamo
динамо	динамо
динамо	динамо
активен	активна
активен	активні
активен	активне
активен	активним
активен	активний
буква	лист
буква	літера
буква	листі
спомени	спогади
спомени	спогад
бъдеще	майбутнє
отваря	відкривають
отваря	відкриває
отваря	відкриваються
мароко	марокко
изследовател	дослідників
изследовател	explorer
изследовател	дослідник
хранене	годують
хранене	годування
хранене	задача
хранене	борошно
бразилски	бразильська
марин	марін
интер	інтер
варшава	варшавський
варшава	варшава
варшава	варшавська
юлия	юлія
юлия	юлія
юлия	джулія
псевдоним	псевдонім
псевдоним	псевдонім
мирен	спокійна
мирен	мирного
мирен	мирний
азбука	абетка
азбука	письмо
азбука	алфавіт
вътрешни	внутрішнє
вътрешни	внутрішній
вътрешни	внутрішня
вътрешни	внутрішні
вътрешни	внутрішнє
вътрешни	внутрішній
вътрешни	площина
гватемала	гватемали
вино	вина
вино	вино
кратък	short
кратък	короткий
кратък	коротка
кратък	скорочено
кратък	коротке
кратък	короткі
заслуги	вчинок
заслуги	заслуги
типове	типи
диск	диск
диск	диск
диск	диску
крум	крум
разкрива	розкриває
кожа	шкіра
кожа	оболонка
кожа	шкіра
кожа	шкіри
стотици	сотні
следователно	ergo
следователно	отже
следователно	тому
живи	живі
живи	жити
живи	live
живи	наживо
живи	живу
живи	трансляція
живи	живий
живи	жива
живи	живим
живи	alive
стихотворения	вірші
кьолн	кельн
отделен	окреме
отделен	відокремити
надежда	надії
надежда	надія
надежда	надіюсь
раздел	розділ
раздел	секція
раздел	секції
бундеслига	бундесліга
ракета	ракети
ракета	ракета
ракета	ракета
манастири	монастирях
кожата	оболонка
кожата	шкіра
кожата	шкіри
владислав	владислав
владислав	vladislav
адвокат	адвокат
адвокат	прокурора
адвокат	словом
адвокат	адвокат
адвокат	юрист
конфликти	конфлікти
конфликти	конфліктів
конфликти	конфлікт
колонии	колонії
колонии	колонія
сингапур	сінгапурі
сингапур	сінгапуру
пресича	перехресті
пресича	перетинає
червени	червоні
червени	червона
червени	ред
червени	червоний
червени	червоне
червени	червоні
грешка	неправильна
грешка	неправильно
грешка	неправильний
грешка	помилка
грешка	помилка
вечер	вечір
вечер	вечірня
вечер	вечірній
вечер	ночі
вечер	ніч
проучване	вивчення
проучване	навчання
проучване	дослідження
проучване	research
проучване	опитування
наблюдение	спостереження
наблюдение	моніторинг
наблюдение	спостереження
съжаление	шкода
съжаление	шкода
съжаление	шкодую
включена	включено
включена	включені
включена	ввімкнено
включена	увімкнено
хор	хор
хор	приспів
хор	шевченка
хор	гор
оръдие	гармата
оръдие	гармати
бие	ритми
бие	доль
бие	бити
уики	вікі
обществено	публічний
обществено	громадське
обществено	паблік
обществено	відкритий
обществено	публічна
обществено	громадського
хотел	готель
гласуването	голосування
привлича	притягує
привлича	приваблює
жената	жінка
постижения	досягнення
постижения	поставлені
постижения	досягнення
лиценз	ліцензію
лиценз	ліцензія
лиценз	ліцензію
лиценз	ліцензія
лиценз	ліцензії
частици	частки
частици	частинок
частици	частинки
частици	частка
частици	частинки
частици	частинка
произведени	ролик
произведени	виготовлено
произведени	виготовлена
мрежи	метеликів
мрежи	мережах
мрежи	спільноти
мрежи	мережі
мрежи	мереж
търговец	творами
търговец	дилер
женска	жіноча
женска	жіночий
женска	самка
женска	жінка
проектът	project
проектът	проект
структури	структури
структури	структур
структури	конструкції
сър	сер
сър	пане
албански	албанська
резолюция	resolution
морска	морська
морска	морський
крис	кріс
крис	кріс
полиция	поліція
даже	навіть
даже	даже
движения	рухи
движения	рухів
движения	галочки
движения	рухається
движения	ходи
движения	ходів
канадски	канадська
канадски	канадський
канадски	canadian
алфред	альфред
флаг	прапором
флаг	прапорець
флаг	прапор
флаг	прапора
лошо	bad
лошо	погана
лошо	погано
лошо	погане
женските	самиць
архив	архівувати
архив	архів
архив	архіви
производител	виготовлено
производител	виробник
производител	продюсер
производител	виробник
риби	риби
риби	риб
риби	риба
риби	рибу
риби	рибка
риби	риби
основаването	засновники
основаването	заснування
хондурас	гондурасу
продукции	production
камбоджа	камбоджі
отразява	відображаються
отразява	відображає
кола	автомобілем
кола	машина
кола	авто
кола	автомобіль
намерени	знайшов
намерени	знайдено
намерени	знайшовся
намерени	знайшла
намерени	знайдені
рисува	змалював
рисува	малює
алексей	олексій
алексей	alexey
алексей	олексій
гоце	гоце
лента	фільм
лента	плівка
лента	band
лента	гурт
лента	стрічку
лента	стрічка
лента	плівка
лента	стрічки
лента	стрічка
лента	стрічки
философи	філософи
крайцер	крейсер
съставена	складено
запис	запис
запис	записати
запис	записувати
запис	рекорд
запис	запис
запис	зберегти
запис	відео
запис	відеозапис
фантастика	фантастика
фантастика	культурі
родината	вітчизна
родината	вітчизну
родината	вітчизни
спортен	спорт
спортен	спорт
спортен	спортивні
спортен	спорту
теории	теорії
сами	самі
сами	семмі
гражданин	житель
гражданин	громадянин
доброволец	волонтер
доброволец	волонтера
куче	собака
куче	собачка
куче	пес
земеделски	аграрна
земеделски	аграрний
климатът	клімат
необходими	необхідно
необходими	необхідні
необходими	необхідним
граждански	цивільно
граждански	цивільний
граждански	громадянська
граждански	civic
царе	королі
векове	сторіччя
векове	століття
векове	століть
предмет	object
александров	александров
адам	адам
продукция	вивести
продукция	вивід
продукция	виведення
продукция	висловлювання
продукция	виводу
продукция	продакшн
продукция	виробництво
продукция	продукція
трилър	трилер
програмиране	програмування
сомалия	сомалі
сомалия	сомалі
сомалия	сомалійський
отделна	окреме
отделна	відокремити
защитени	захищений
защитени	захищена
защитени	захищено
автомобил	автомобілем
автомобил	машина
автомобил	авто
автомобил	автомобіль
автомобил	автомобіль
автомобил	автовиробник
автомобил	автомобіль
автомобил	апарат
кръвта	кров
кръвта	blood
партизани	партизан
партизани	партизани
партизани	партизани
партизани	партизани
бек	бек
открития	відкриттів
градска	урбан
градска	міський
дъщери	доньки
дъщери	дочки
прието	прийнято
