les	на
dessins	малюнки
monsieur	сер
monsieur	пане
monsieur	містер
côtes	ребра
côtes	ребра
chefs	chiefs
chefs	кухарів
chefs	кухарі
amateurs	аматори
amateurs	аматорів
amateurs	аматорського
amateurs	аматорський
amateurs	аматор
turquie	туреччина
localisation	локалізація
localisation	розміщення
localisation	місцезнаходження
localisation	локація
localisation	місце
localisation	розташування
localisation	локалізація
gagne	перемог
gagne	посіла
gagne	виграє
officiers	офіцери
officiers	офіцерів
origines	джерело
origines	походження
origines	джерел
indépendant	самостійна
indépendant	незалежні
indépendant	незалежна
indépendant	незалежний
indépendant	незалежне
nef	янської
blason	блазон
émile	еміль
émile	еміль
émile	еміль
écrits	writings
écrits	писав
écrits	записано
écrits	написано
écrits	записані
marquis	маркіз
marquis	маркіз
pouvoirs	живить
pouvoirs	здібності
pouvoirs	силами
commercial	комерційне
commercial	комерційного
commercial	комерційні
commercial	комерційна
commercial	комерційний
bat	bat
bat	ритми
bat	доль
césar	цезар
césar	сезар
césar	сезар
suédois	шведська
victimes	втрати
victimes	жертв
victimes	жертви
victimes	жертвами
victimes	постраждалих
victimes	постраждалим
mille	тисяча
mille	mille
direct	пряма
direct	прямий
direct	direct
direct	прямі
dames	дами
dames	леді
dames	дівчатка
dames	пані
dames	шашки
couronne	віночок
couronne	вінок
couronne	корону
couronne	корона
couronne	корони
attaquant	утруднення
attaquant	атакує
attaquant	агресію
mini	mini
mini	міні
privé	приватні
privé	приватна
privé	особисте
privé	приватний
réaliser	досягти
appareil	пристрій
appareil	камера
appareil	фотоапарат
appareil	камери
appareil	техніка
appareil	приналежність
appareil	апарат
considère	розглянемо
considère	вважайте
considère	вважає
commons	commons
diffusé	транслюються
outils	інструменти
outils	засоби
complet	повна
complet	повний
complet	повне
complet	завершене
complet	завершити
complet	повний
complet	завершення
complet	завершений
florence	флоренція
florence	флоренції
trophée	трофей
finlande	фінляндія
finlande	фінляндії
aspect	вигляд
aspect	співвідношення
sinon	інакше
envoyé	надіслано
envoyé	надіслані
tôt	рання
tôt	рано
tôt	раннє
tôt	ранній
rares	рідкісна
rares	рідкісні
rares	рідкісний
rares	рідкість
rares	рідкісне
comportement	поведінка
comportement	поведінка
contributeur	внески
humain	людина
humain	людський
info	info
info	інформації
info	інформація
signé	підписано
signé	підписав
signé	підписали
texas	техас
russes	російська
russes	російською
russes	російську
russes	руські
russes	росіян
russes	росіяни
septième	сьомому
septième	сьомий
septième	сьома
sélections	вибір
sélections	вибране
pascal	паскаль
étend	розгортається
maillot	джерсі
dispute	аргументом
dispute	аргумент
dispute	суперечка
lune	місяця
lune	місяць
lune	мун
lune	місячні
lune	супутник
vois	подивитися
vois	див
vois	бачите
vois	бачу
vois	переглянути
orbite	орбіта
championne	шам
championne	чемпіон
développer	розвивати
développer	розробка
développer	проведення
développer	розробку
développer	розвиваються
interieur	inside
interieur	всередині
extension	розгортання
extension	розширення
extension	суфікс
extension	розширення
scènes	краєвиди
amiral	адмірал
murs	стіни
murs	мури
francs	франків
francs	франк
francs	франки
modifications	зміни
modifications	зміни
modifications	edits
norvège	норвегії
norvège	норвегія
corse	корсика
mario	маріо
prises	taken
prises	взято
prises	забрала
prises	зроблено
initiative	ініціатива
autonome	автономна
autonome	автономний
autonome	автономному
cup	чашка
cup	чаша
cup	кубок
marguerite	маргарет
marguerite	маргарита
marguerite	маргарита
marguerite	маргерит
marguerite	дейзі
mathématiques	математична
mathématiques	математичних
mathématiques	математичний
mathématiques	математичні
mathématiques	математика
mathématiques	математична
mathématiques	математичні
mathématiques	математичної
mathématiques	математика
mathématiques	математичний
mathématiques	математика
mathématiques	математичний
mathématiques	математичні
mathématiques	математики
brown	браун
brown	коричневі
brown	brown
brown	коричневий
améliorer	вдосконалення
améliorer	оновити
améliorer	покращити
sénateur	сенатор
solo	solo
solo	соло
montpellier	монпельє
morte	морт
morte	помер
morte	померла
morte	помер
morte	померла
morte	мертвий
morte	dead
serge	сергій
serge	серж
rouen	руан
profondeur	глибина
partage	акція
partage	поширити
partage	поділитися
partage	поширення
partage	поділитись
partage	акції
partage	поширення
partage	обмін
partage	поширення
apprend	вивчає
changer	зміна
changer	зміна
changer	change
changer	змінити
croissance	росту
croissance	зростання
croissance	ріст
interne	внутрішньо
interne	внутрішнє
interne	внутрішній
interne	внутрішня
interne	внутрішні
portugais	португальська
stations	станції
peux	можна
profil	профілю
profil	профіль
refuse	відмовляється
hans	ганс
maximum	макс
maximum	максимальний
maximum	максимальне
maximum	максимальна
maximum	максимум
cabinet	кабінет
cabinet	кабінету
toi	тобою
toi	ви
toi	ти
toi	тебе
thierry	роберт
thierry	робер
thierry	тьєррі
avais	мали
avais	мав
ère	віці
ère	вік
ère	ера
ère	доба
présidence	крісло
présidence	стілець
présidence	президія
voyageurs	пасажири
voyageurs	пасажирів
voyageurs	подорожніх
voyageurs	мандрівники
demeure	залишається
demeure	залишки
sculpteur	скульптор
alexander	олександр
alexander	александер
vision	видіння
vision	зір
vision	vision
vision	бачення
miss	міс
metz	мец
forêts	ліси
forêts	лісах
forêts	лісами
forêts	лісова
forêts	ліс
étapes	стадії
étapes	діях
étapes	кроків
étapes	кроки
céleste	небесні
céleste	небесна
céleste	небесної
céleste	небесні
céleste	небесна
céleste	небесний
associations	асоціації
grade	класі
grade	звання
grade	вартості
impériale	імператорський
impériale	імперський
impériale	imperial
sam	сем
sam	sam
modifier	edit
modifier	редагувати
modifier	правка
modifier	змінити
modifier	зміна
modifier	змінити
modifier	зміна
modifier	change
modifier	змінити
dehors	ззовні
dehors	надворі
dehors	поза
dehors	зовні
dehors	назовні
dehors	вийшов
dehors	out
servir	порцію
servir	виступає
servir	обслуговувати
servir	служити
servir	подаємо
servir	подавати
protéger	захисту
protéger	захищати
protéger	захистити
protéger	стараються
protéger	захисти
baisse	відхилити
baisse	зменшити
pacifique	тихий
pacifique	спокійна
pacifique	мирного
pacifique	мирний
madame	пані
madame	жіночі
madame	леді
madame	пані
madame	мадам
madame	madame
grecque	грецька
grecque	грецький
grecque	грецьке
grecque	грек
grecque	грецькі
fédérale	федеральний
agricole	аграрна
agricole	аграрний
sébastien	себастьян
défenseur	захисник
œil	eye
œil	око
diplôme	градус
diplôme	ступінь
diplôme	диплом
lié	схожі
récit	казка
récit	публікації
récit	історія
récit	сюжет
récit	розповідь
récit	публікація
récit	творчість
récit	поема
réaction	реакція
réaction	відповідь
cyclisme	велоспорт
fabrication	виробництва
fabrication	виробництво
nucléaire	ядерної
nucléaire	ядерні
nucléaire	ядерна
nucléaire	ядерний
karl	карл
chevaux	коней
chevaux	коні
chevaux	кінь
partis	зник
partis	зникли
partis	зникла
climat	клімат
climat	погода
respectivement	відповідно
représentants	представники
représentants	представників
automne	осінь
automne	падати
automne	осінь
automne	fall
automne	падіння
caractères	символів
caractères	персонажі
caractères	ієрогліфи
caractères	літери
caractères	символи
secondaire	вторинної
trains	перевізників
trains	потяги
trains	поїзди
grenoble	гренобль
animal	pet
animal	тварини
animal	тварина
animal	animal
roumanie	румунії
roumanie	румунія
appelés	назвали
appelés	викликала
appelés	називається
appelés	викликали
victime	жертва
victime	жертви
semi	крапкою
semi	напів
reconnu	впізнали
reconnu	підтверджую
reconnu	визнана
reconnu	визнала
reconnu	визнав
reconnu	впізнав
reconnu	визнано
reconnu	визначив
rues	вулицям
rues	вулиць
rues	вуличками
rues	вулицями
rues	вулиці
rues	стріт
rues	вулиця
véhicules	автомобілі
interprétation	інтерпретація
interprétation	тлумачення
considérée	вважається
considérée	вважаються
considérée	вважають
considérée	вважалося
proposé	рекомендації
proposé	запропоновані
proposé	рекомендовані
papier	папір
gray	сірий
gray	сірі
emmanuel	еммануель
plante	завод
plante	рослини
plante	садити
plante	рослина
repris	поновлено
repris	продовжили
repris	відновлено
boulevard	бульвар
interdit	заборона
interdit	заборонено
interdit	заборонене
interdit	заборонений
interdit	заборонені
interdit	заборонено
interdit	заборонили
interdit	заборонене
entier	ціла
entier	ціле
entier	цілу
entier	цілий
entier	ціла
angle	кут
contemporain	contemporain
contemporain	сучасна
contemporain	contemporary
contemporain	сучасне
preuve	докази
preuve	доказ
barrage	блокпост
barrage	гребля
immédiatement	негайно
immédiatement	одразу
immédiatement	відразу
immédiatement	негайно
immédiatement	негайного
immédiatement	безпосередній
anvers	антверпен
giovanni	джованні
courses	гонок
courses	раси
courses	перегони
courses	гонки
courses	racing
sable	пісок
sable	сенді
sable	спини
présents	сьогодення
présents	подарунок
présents	теперішній
présents	присутні
présents	присутня
toronto	торонто
courte	short
courte	короткий
courte	коротка
courte	скорочено
courte	коротке
courte	короткі
domicile	дім
domicile	домівка
domicile	домашній
domicile	додому
aime	любов
aime	кохаю
aime	кохання
aime	подобається
aime	зразок
aime	like
aime	любить
aime	кохає
aime	уподобання
aime	уподобань
aime	подобається
aime	вподобань
aime	вподобання
routes	доріг
routes	дороги
routes	шляхи
routes	маршрутів
routes	маршрути
routes	доріг
orientale	схід
orientale	східних
orientale	східна
orientale	східної
orientale	східні
programmes	програми
placé	викладені
placé	розташовано
placé	виклали
placé	розміщено
placé	наступить
flore	флора
budget	бюджет
noblesse	благородний
noblesse	благородні
noblesse	дворянство
noblesse	яни
noblesse	знать
policier	коп
policier	поліцейський
policier	поліція
policier	поліцейського
policier	поліцейський
précise	точним
précise	точні
précise	точний
toile	полотно
toile	полотна
secondaires	вторинної
inspiré	натхненно
inspiré	надихали
chercher	шукати
chercher	пошук
évaluation	оцінка
évaluation	оцінювання
classification	класифікація
détruit	знищені
détruit	знищено
détruit	зруйновано
détruit	знищили
détruit	нищить
détruit	знищує
quartiers	районах
quartiers	райони
chacune	кожну
chacune	кожного
chacune	кожному
chacune	кожен
chacune	кожна
principes	засади
principes	принципи
disparition	довгій
disparition	зникнення
disparition	зникають
bistro	бістро
échec	провал
échec	невдача
échec	відмова
échec	провал
échec	помилка
échec	невдало
échec	невдача
échec	збій
échec	помилка
rédaction	написання
rédaction	запис
rédaction	писати
rédaction	запису
rédaction	редакцій
rédaction	вибірка
serveur	сервери
serveur	серверів
serveur	сервер
serveur	сервера
hausse	пробудження
hausse	rising
hausse	піднімається
oise	уаз
signature	підписують
signature	підпис
trône	трон
carl	карл
produire	виготовлення
produire	виробляють
profit	прибуток
chien	собака
chien	собачка
chien	пес
chien	псів
chien	собак
chien	собаки
chien	пси
tenu	тримали
tenu	проведено
urss	срср
urss	urss
correspondant	кореспондент
correspondant	відповідний
correspondant	відповідності
correspondant	відповідність
zélande	зеландії
zélande	земельні
zélande	зеландія
nul	нульовий
nul	фіктивних
traverse	traverse
nationaux	національна
nationaux	націонал
nationaux	національне
nationaux	національний
nationaux	національні
marqué	набрав
marqué	набрали
marqué	набрала
marqué	набирає
marqué	позначено
marqué	позначене
marqué	відмічені
marqué	позначені
marqué	помічено
secondes	сек
secondes	секундах
secondes	секунд
secondes	секунди
requête	діалог
requête	запиту
requête	запит
requête	запит
studios	studios
ruisseau	крік
ruisseau	струмок
ruisseau	потік
ruisseau	струмок
ruisseau	брук
ruisseau	ruisseau
roche	рош
publiques	публічний
publiques	громадське
publiques	паблік
publiques	відкритий
publiques	публічна
publiques	громадського
connus	відома
connus	відоме
connus	відомі
largeur	ширина
largeur	ширину
largeur	товщина
largeur	ширину
remplacer	заміри
remplacer	заміна
remplacer	замініть
remplacer	заміна
remplacer	замінити
org	org
françoise	франсуаза
françoise	френсіс
spécial	особливий
spécial	спеціальний
spécial	особливі
spécial	особливе
spécial	спеціальні
spécial	особлива
foi	віра
professionnels	спеціалістів
professionnels	професіонали
professionnels	фахівець
professionnels	професійний
professionnels	професіонал
professionnels	professional
professionnels	професійні
récemment	недавно
récemment	нещодавно
munich	мюнхен
institutions	закладів
institutions	установи
institutions	інституції
institutions	установ
institutions	топові
voici	тут
vii	vii
établissements	прийду
pêche	персик
pêche	рибалку
pêche	рибалити
pêche	тунця
complètement	повноцінного
complètement	повністю
complètement	цілком
complètement	повністю
complètement	повністю
volumes	каналах
nation	держава
nation	нації
nation	нація
développe	розвиває
accueille	вітає
notion	хочеться
symbole	символ
alger	алжиру
alger	алжир
alger	alger
catalogue	каталог
catalogue	каталог
prisonniers	затримані
prisonniers	полонених
tir	стрільби
tir	зйомки
tir	стрільба
tir	постріл
tir	застрелив
tir	тір
puits	шахти
puits	вали
puits	добре
puits	well
puits	ну
puits	імхо
puits	веллс
salles	кімнат
salles	кімнати
emplacement	розміщення
emplacement	місцезнаходження
emplacement	локація
emplacement	місце
emplacement	розташування
unies	united
unies	юнайтед
philosophe	філософ
européennes	європейський
européennes	європейські
européennes	європейська
appellation	позначення
benoît	бенедикт
benoît	бенуа
benoît	бенуа
décidé	вирішили
décidé	вирішив
décidé	вирішила
souhaite	бажання
souhaite	бажаю
souhaite	побажання
end	завершити
end	кінець
end	закінчити
end	закінчиться
end	закінчення
étage	підлога
étage	поверх
coups	удари
coups	пострілів
coups	постріли
coups	падло
coups	віє
johnson	джонсон
hongrois	угорці
hongrois	угорська
hongrois	угорський
rois	королі
modification	поправка
mineures	мінор
mineures	незначна
mineures	молодший
mineures	незначний
mineures	молодші
pieds	ногами
pieds	ноги
pieds	стопи
pieds	футів
pieds	нога
pieds	ногою
pieds	фут
pieds	пішки
pieds	лапка
pensée	здалося
pensée	подумав
pensée	думав
pensée	думала
pensée	гадали
pensée	роздуми
pensée	мислення
phénomène	явище
phénomène	явища
phénomène	явище
phénomène	феномен
bel	бель
bel	bel
utilisées	використовується
utilisées	використана
utilisées	використані
utilisées	використано
planètes	планети
engage	наймає
vaste	широкий
vaste	широка
vaste	величезний
relais	естафета
déposé	поклав
déposé	відкладається
déposé	подав
déposé	зареєстрували
roy	рой
roy	руа
roy	рою
exemples	приклади
établir	вберегти
marins	матроса
marins	морська
poèmes	poèmes
poèmes	вірші
tendance	тренд
tendance	модний
tendance	актуальні
tendance	популярні
tendance	популярне
tendance	актуальне
tendance	тенденції
libéral	ліберальна
libéral	лібералів
orientation	орієнтація
orientation	орієнтацію
xxx	xxx
congo	конго
street	стріт
street	вулиця
ennemi	ворог
ennemi	розрізнити
moselle	мозель
multiples	декілька
retourne	повертається
retourne	повертає
indien	індійська
indien	індійський
comptes	рахунки
calendrier	календар
calendrier	розклад
aérienne	повітряна
avenir	майбутнє
mécanique	механіка
mécanique	механічна
mécanique	механічний
jérusalem	єрусалим
étrangers	чужинці
étrangers	чужинців
étrangers	прибульці
étrangers	прибульців
étrangers	іноземців
étrangers	іноземці
réel	реал
réel	справжня
réel	справжні
réel	реальний
réel	справжній
cavalerie	кавалерії
écran	екрана
écran	екран
concerts	концерти
organise	впорядковано
jim	джим
industriel	промислові
industriel	промислова
industriel	промисловий
rester	залишаюся
rester	перебуваючи
rester	remain
rester	залишаються
rester	залишитися
rester	залишатися
rester	stay
consommation	споживання
mauvais	bad
mauvais	погана
mauvais	погано
mauvais	погане
brian	брайан
brian	браян
condition	умова
utilisateurs	користувачі
utilisateurs	користувачів
plaine	плен
plaine	plain
plaine	простий
plaine	скромні
plaine	рівнина
plaine	звичайний
plaine	низовина
perte	збиток
perte	втрати
perte	втрата
perte	збитки
perte	втрату
aires	айрес
intégral	інтеграл
méthodes	способи
méthodes	методи
impact	вплив
candidats	кандидатів
candidats	кандидат
victoria	вікторія
classes	класи
lauréat	переможець
lauréat	переможниці
lauréat	лауреат
attaques	приступ
attaques	атакує
attaques	напади
attaques	атаки
portée	приціл
portée	обсяг
portée	асортимент
portée	діапазон
portée	хребет
portée	охоплення
quitter	залиште
quitter	leave
quitter	залишити
quitter	вихід
quitter	вийти
quitter	вихід
quitter	виходу
quitter	вийти
quitter	залишаючи
quitter	відправляється
quitter	йдемо
performance	ефективність
performance	виступ
oscar	оскар
définitivement	безперечно
définitivement	точно
définitivement	безумовно
définitivement	остаточно
définitivement	назавжди
définitivement	постійно
romains	римляни
romains	роман
romains	римлянам
romains	роман
établi	встановлено
établi	подальшому
établi	заснований
compose	написати
basée	засновані
basée	засновано
basée	заснований
collectif	колектив
compétitions	конкурсів
compétitions	змагань
compétitions	змагання
compétitions	конкурси
quantité	кількість
conseillers	радники
conseillers	консультантом
versailles	версаль
anniversaire	річниця
anniversaire	ювілей
conservateur	куратор
conservateur	консерванти
conservateur	консервативна
destiné	призначений
destiné	розміщені
destiné	призначено
destiné	вибрала
destiné	обрана
destiné	судилося
niveaux	рівні
niveaux	рівнів
alex	алексе
alex	алекс
capable	зміг
capable	зможе
capable	здатний
capable	здатен
communautés	громад
internationaux	міжнародний
internationaux	міжнародна
internationaux	міжнародні
internationaux	інтернаціонал
internationaux	міжнародне
effectivement	воістину
couverture	ковдра
couverture	покривало
couverture	обкладинку
couverture	cover
couverture	обкладинка
couverture	обкладинки
couverture	покриття
cuisine	кухня
cuisine	кулінарія
cuisine	кухні
cuisine	кухня
cuisine	кухню
arbres	дерево
arbres	ялинки
arbres	дерев
arbres	дерева
émissions	трансляції
émissions	викидів
disposition	компонування
disposition	розкладка
racing	перегони
racing	гонки
racing	racing
conservatoire	консерваторія
conservatoire	консерваторія
parallèle	паралельний
parallèle	паралельні
parallèle	паралельно
parallèle	паралелі
sénat	сенат
humains	людини
humains	люди
humains	людина
humains	людський
donnant	віддавали
donnant	віддавати
donnant	віддаю
donnant	даючи
donnant	даєш
ray	рей
ray	ray
milliards	мільярдів
milliards	мільярд
milliards	мільярди
milliards	млрд
milliards	мільярди
huitième	восьмий
pos	pos
bertrand	бертран
blues	блюз
blues	blues
blues	блакить
blues	сині
modernes	сучасні
modernes	сучасно
modernes	сучасний
modernes	сучасне
xxie	xxi
entrer	ввести
entrer	увійти
entrer	введіть
entrer	enter
réseaux	мережу
réseaux	мережі
réseaux	мережах
réseaux	спільноти
réseaux	мережі
réseaux	мереж
réseaux	мережа
réseaux	network
réseaux	мережі
réseaux	мережеві
édité	змінені
édité	змінений
prit	взяли
prit	забрали
prit	взяв
prit	забрала
prit	забрав
duché	герцогство
hameau	амо
hameau	гамлет
alliés	союзники
alliés	союзників
tentative	спробу
tentative	спроба
tentative	намагатися
tentative	спробувала
tentative	спробував
tentative	замах
progressivement	поступово
dragon	dragon
dragon	дракон
canons	гармата
canons	гармати
canons	зброї
canons	зброя
canons	зброю
canons	гарматами
canons	гармат
vandalisme	вандалізму
difficultés	складності
difficultés	складність
difficultés	труднощі
religieuses	релігійна
religieuses	релігійні
penser	роздуми
penser	мислення
penser	думаю
penser	think
penser	думайте
penser	згадай
penser	подумайте
tableaux	столи
tableaux	столики
tableaux	таблиці
tableaux	таблиць
tableaux	картини
tableaux	картин
personnelle	особисті
personnelle	особисте
personnelle	особистий
personnelle	персональний
présenter	сьогодення
présenter	подарунок
présenter	теперішній
présenter	присутні
présenter	присутня
affirme	підтверджує
vaisseau	зоряний
vaisseau	судно
vaisseau	судна
vaisseau	судно
vaisseau	корабель
vaisseau	зореліт
café	кава
café	кафе
café	cafe
café	кафе
café	café
cher	шер
inscription	напис
inscription	реєстрація
luis	луїс
isabelle	ізабель
isabelle	ізабелла
isabelle	ізабель
confiance	довіра
confiance	впевненість
confiance	довіра
confiance	довірою
confiance	безмежну
confiance	надійний
confiance	надійність
confiance	надійних
propriétés	властивості
polonaise	польською
polonaise	польську
polonaise	польська
polonaise	польські
polonaise	польське
polonaise	полонез
aix	екс
aventures	пригоди
aventures	пригодницький
aventures	adventure
aventures	пригоди
aventures	пригода
instruments	інструментів
instruments	інструментами
finances	фінанси
finances	фінанси
galles	уельсу
galles	уельс
onze	onze
onze	одинадцять
moteurs	motors
moteurs	рушії
moteurs	двигуни
moteurs	рушії
pratiques	вправи
pratiques	вправа
pratiques	практика
pratiques	практик
prévu	заплановану
prévu	заплановані
prévu	заплановано
prévu	запланований
prévu	запланована
prévu	заплановано
prévu	запланований
prévu	заплановане
procédure	процедури
procédure	процедуру
procédure	процедура
charente	шарант
pleine	повна
pleine	повний
pleine	повне
noirs	чорних
noirs	чорні
noirs	чорне
noirs	чорна
noirs	чорний
célèbres	відома
célèbres	знамениті
célèbres	відомий
célèbres	знаменитий
dimensions	розміри
dimensions	виміри
quart	квартал
quart	чверть
pertes	збиток
pertes	втрати
pertes	втрата
pertes	збитки
pertes	втрату
pertes	втрат
pertes	збитки
pertes	програш
pertes	втрати
ajoute	додавання
ajoute	додавати
ajoute	додати
ajoute	додає
laval	лаваль
ontario	онтаріо
document	документом
document	документа
document	документ
augmentation	збільшити
augmentation	підвищити
augmentation	зросли
augmentation	збільшили
limites	обмеження
limites	границі
limites	межі
limites	обмеження
limites	межі
limites	кордони
limites	ліміт
limites	межа
limites	обмежити
limites	обмеження
qualification	кваліфікація
éric	ерік
condamné	засуджений
condamné	засуджений
condamné	засуджений
condamné	засудили
condamné	засуджений
ernest	ернест
oncle	дядько
oncle	дядечко
oncle	дядя
conservé	збереглося
génie	геніально
génie	геній
génie	техніка
génie	інженерних
génie	інженерія
génie	genie
voitures	автомобілі
voitures	тачки
voitures	автомобілем
voitures	машина
voitures	авто
voitures	автомобіль
contemporaine	сучасна
contemporaine	contemporary
contemporaine	сучасне
jackson	джексон
blancs	білих
blancs	білий
blancs	біла
blancs	біле
blancs	білі
blancs	вайт
best	кращий
best	найкраща
best	найкращий
best	найкраще
best	найкращі
démocrate	демократичні
démocrate	демократичний
démocrate	демократична
démocrate	демократичний
démocrate	демократи
plage	пляжний
plage	біч
plage	пляж
plage	пляжі
drame	драматичний
drame	драма
drame	драми
drame	трагедія
entretien	обслуговування
entretien	супровід
vide	вакуум
vide	бланк
vide	порожній
vide	порожнім
vide	порожнє
vide	порожня
vide	порожні
vide	порожній
musiciens	музикантів
musiciens	музиканти
accepte	приймає
accepte	підтвердити
accepte	прийняти
accepte	прийміть
accepte	приймаємо
accepte	погодитися
accepte	приймаю
saints	святі
félix	фелікс
félix	фелікс
revenir	повернутися
revenir	повернення
revenir	back
revenir	назад
revenir	ззаду
revenir	повернулася
revenir	спина
handball	гандбол
handball	гандболу
benjamin	бенджамін
chiffre	цифру
chiffre	цифра
chiffre	фігура
reims	реймс
windows	вікон
windows	windows
windows	вікна
canon	гармата
canon	гармати
canon	бочку
canon	бочка
canon	canon
canon	красуня
collections	збірок
collections	колекції
collections	collection
collections	збірки
anthony	ентоні
anthony	антоні
active	активна
active	активні
active	активне
active	активним
active	активний
organisée	організований
organisée	організованого
organisée	організована
organisée	організовані
initiale	початкова
initiale	початковий
initiale	початкове
ali	алі
sculpture	скульптура
chance	шанс
chance	вірогідність
chance	вдача
chance	удача
attendre	очікування
attendre	чекаю
attendre	чекайте
attendre	почекайте
attendre	чекати
attendre	почекати
destruction	руйнування
destruction	знищення
samuel	самуель
samuel	семюел
dir	dir
avignon	авіньйон
amsterdam	амстердам
sophie	софі
sophie	софія
auvergne	овернь
enregistrement	запис
enregistrement	реєстрація
davis	девіс
quotidien	щоденне
quotidien	щоденного
quotidien	щоденна
quotidien	everyday
quotidien	щоденне
quotidien	щоденно
quotidien	щодня
quotidien	щоденні
leader	ватажок
leader	лідер
trafic	навантаження
trafic	пробки
trafic	трафік
trafic	рух
trafic	торгівля
trafic	обігом
auto	автоматичні
auto	автоматичний
auto	авто
auto	автоматично
spécifique	конкретних
spécifique	певне
spécifique	конкретні
peau	оболонка
peau	шкіра
peau	шкіри
ferdinand	фердинанд
duo	дует
duo	duo
espaces	простори
espaces	пробіли
impossible	неможлива
impossible	неможливе
impossible	неможливо
ukraine	україна
ukraine	україні
maine	мен
vieille	лайон
vieille	старі
vieille	старе
vieille	старим
vieille	стара
vieille	старий
vieille	vieille
incendie	fire
incendie	вогнем
incendie	вогонь
incendie	пожежа
acide	кислоти
acide	кислота
gilbert	гілберт
poule	курка
poule	курки
poule	курча
poule	курячий
poule	пуль
succession	спадщину
kevin	кевін
technologie	технологія
technologie	технології
kim	kim
kim	кім
madeleine	мадлен
madeleine	магдалена
utile	корисне
utile	корисні
utile	корисна
utile	корисно
utile	корисний
utile	корисні
utile	корисно
utile	корисна
utile	корисний
saut	стрибати
saut	перехід
saut	стрибок
saut	перейти
saut	пропустити
saut	стрибок
saut	скаче
pré	pre
pré	пре
pré	попередньо
pré	пре
pré	лузі
enceinte	вагітна
enceinte	вагітності
enceinte	вагітною
enceinte	вагітні
enceinte	вкладення
conservation	охорони
conservation	енергозбереження
conservation	консервація
pouvez	можна
hugo	гуго
sacré	святі
sacré	святе
sacré	свята
sacré	священні
sacré	святий
sacré	святе
sacré	священна
sacré	священні
régulière	формальні
régulière	регулярний
régulière	звичайний
régulière	формальний
sortir	вихід
sortir	виходу
sortir	вийти
sortir	назовні
sortir	вийшов
sortir	out
centres	центрів
centres	центрами
centres	центрах
ministres	міністрів
ministres	міністри
stephen	стівен
stephen	степан
sociaux	соціальне
sociaux	соціальні
sociaux	соціальна
sociaux	соціальний
clairement	чітко
clairement	суто
athènes	афіни
urbain	урбан
urbain	міський
xiii	xiii
clermont	клермон
préfet	префекта
essentiel	необхідних
essentiel	необхідного
essentiel	необхідний
essentiel	essentials
assure	доводить
stéphane	стефан
stéphane	стівен
stéphane	степан
stéphane	стефан
stéphane	штефан
stéphane	стефан
stéphane	штефан
stéphane	стівен
laboratoire	лабораторія
laboratoire	lab
laboratoire	лабораторії
primaire	елементарні
primaire	початковій
primaire	основний
primaire	основне
primaire	основна
wiki	вікі
équipage	екіпаж
tuer	вбити
tuer	убити
tuer	вбивство
tuer	припинення
tuer	вбивають
tuer	припинення
tuer	вбити
tuer	kill
logique	логічна
logique	логічний
logique	логічне
logique	логічна
logique	логіка
logique	логічні
adapté	адаптовано
xavier	xavier
orgue	орган
bulletin	бюлетень
impression	друк
impression	надрукувати
impression	друкувати
impression	враження
impression	друку
impression	друк
dépend	залежить
dépend	правильніше
dépend	залежать
quasi	майже
quasi	квазі
conséquence	наслідок
visible	видима
visible	видимий
visible	видно
visible	видимі
breton	бретонська
souris	миші
souris	мишей
souris	миша
souris	мишу
souris	мишкою
souris	миші
souris	мишка
photographe	фотограф
autoroute	автомагістраль
autoroute	шосе
ponts	мости
ponts	мостів
taylor	тейлор
vérité	істина
mérite	заслуговують
mérite	заслужила
mérite	заслуги
mérite	заслуговує
mérite	заслужила
jérôme	жером
jérôme	джером
assistant	помічники
assistant	помічника
assistant	помічник
assistant	майстер
assistant	чарівник
assistant	майстра
bavière	баварська
bavière	баварський
bavière	баварія
marié	одружені
marié	заміжня
marié	одружена
marié	заміж
marié	одружений
satellite	супутник
samedi	субота
alan	алан
chili	чілі
chili	чилі
exécution	виконання
carlo	карло
boîte	скринька
boîte	box
boîte	ящик
boîte	коробка
rôles	ролі
légèrement	божественний
légèrement	трошки
légèrement	трохи
légèrement	світлий
gallimard	галлімар
alice	аліса
alice	еліс
las	лас
las	las
saxe	саксен
saxe	саксонія
comprenant	включаючи
comprenant	включно
comprenant	зокрема
intermédiaire	intermediate
intermédiaire	посередник
distinctions	чеснот
distinctions	чесноти
distinctions	вшановує
distinctions	судження
distinctions	нагороди
remarque	зауваження
remarque	примітки
remarque	зауважте
remarque	примітка
remarque	нота
remarque	помічав
remarque	помічати
remarque	зауваження
remarque	помітити
thèmes	теми
thèmes	тем
thèmes	теми
thèmes	тем
gares	станції
installation	встановлення
installation	встановлення
rapports	звітності
rapports	звітування
rapports	звітів
rapports	звіти
circulation	навантаження
circulation	пробки
circulation	трафік
circulation	рух
circulation	обіг
australien	австралійська
australien	австралійський
chinoise	китайською
chinoise	китайські
chinoise	китайська
chinoise	китайці
chinoise	китайський
tournage	зйомки
tournage	знімати
tournage	доходить
tournage	знімаю
tournage	стрільби
tournage	зйомки
tournage	стрільба
relief	рельєф
relief	полегшенням
pierres	камені
pierres	камінці
pierres	каменів
pierres	камінь
pierres	stone
pierres	стоун
pierres	камені
pierres	скелі
pierres	астероїди
pierres	каміння
pierres	скелях
patronyme	прізвище
