پُف	puff
تائید	potwierdzenie
تائید	pomoc
تائید	pomocy
تائید	pomoc
تائید	pomocy
تائید	wsparcia
تائید	wsparcie
تائید	wspieranie
تائید	potwierdzenia
تائید	potwierdzenie
تائید	pomoc
تائید	pomocy
تائید	pomoc
تائید	pomocy
تائید	wsparcia
تائید	wsparcie
تائید	wspieranie
تب	stąd
تب	upał
تب	heat
تب	ciepło
تب	gorąco
تب	ciepła
تب	gorączka
تب	wtedy
تبادُر	rywalizacja
تبادُر	zawody
تبادُر	konkurencja
تبادُر	konkurs
تبادُر	konkurencji
تبادُل	giełda
تبادُل	wymiany
تبادُل	wymiana
تبادُل	wzajemności
تبادِلہ	giełda
تبادِلہ	wymiany
تبادِلہ	wymiana
تبادِلہ	przenoszenie
تبادِلہ	transfer
تبادِلہ	przeniesienie
تبادِلہ	przelew
تبادِلہ	przekazanie
تبادِلہ	transferu
تبار	plemienia
تبار	plemię
تبار	szczep
تبار	ludzi
تبار	osoby
تبار	people
تبار	ludzie
تبار	narodu
تبار	naród
تبار	dynastia
تبار	dynastii
تبار	wyścig
تبار	rasy
تبار	race
تبار	rasa
تبار	rodzina
تبار	rodziny
تبار	rodzinne
تبار	rodzinka
تبار	rodzinnie
تبارک	świetne
تبارک	świetnie
تبارک	super
تبارک	wspaniale
تبارُک	korzystne
تبارُک	korzystny
تبارُک	czysty
تبارُک	czysta
تبارُک	czyste
تبارُک	pomyślny
تِبارہ	trzykrotnie
تِباع	posłuszeństwo
تِباع	posłuszeństwa
تباعُد	oddalenie
تباعُد	rozdzielenie
تباعُد	separacji
تباعُد	oddzielenie
تباغُض	wrogości
تباغُض	wrogość
تباہ	zepsute
تباہ	zniszczony
تباہ	zniszczona
تباہ	zrujnowany
تباہ	źle
تباہ	bad
تباہ	zła
تباہ	złe
تباہ	zły
تباہی	zniszczenia
تباہی	zniszczenie
تباہی	niszczenie
تباہی	ruin
تباہی	ruiny
تباہی	zniszczenia
تباہی	spustoszenie
تباہی	zniszczenie
تبایُن	sprzeczności
تبایُن	sprzeczność
تبایُن	różnica
تبایُن	różnice
تبایُن	opozycja
تبایُن	opozycji
تبایُن	sprzeciw
تبتُّل	celibat
تبجیل	szacunek
تبجیل	szacunku
تبجیل	poszanowanie
تبجیل	szacunkiem
تبجیل	szanuje
تبحُّر	stypendium
تبحُّر	erudycja
تبخترُ	swagger
تبخیر	parowania
تبدُّل	zmiana
تبدُّل	zmiany
تبدُّل	zmienić
تبدُّل	zmień
تبدید	dyspersji
تبدیل	mutacje
تبدیل	mutacji
تبدیل	mutacja
تبدیل	zmiana
تبدیل	zmiany
تبدیل	zmienić
تبدیل	zmień
تبدیل	konwersji
تبدیل	zamiana
تبدیل	przekształcenie
تبدیل	konwersja
تبدیل	konwersje
تبدیل	przemiana
تبدیل	modyfikacja
تبدیل	modyfikacje
تبدیل	modyfikacji
تبدیل	zmienność
تبدیلی	zmiana
تبدیلی	przenoszenie
تبدیلی	transfer
تبدیلی	przeniesienie
تبدیلی	przelew
تبدیلی	przekazanie
تبدیلی	transferu
تبدیلی	zmiana
تبدیلی	przenoszenie
تبدیلی	transfer
تبدیلی	przeniesienie
تبدیلی	przelew
تبدیلی	przekazanie
تبدیلی	transferu
تبذُّر	rozszczepienia
تبر	topór
تبر	topór
تبر	axe
تبر	topór
تبرّا	nadużycia
تبرّا	nadużycie
تبرّا	nadużyć
تبرّا	nadużywanie
تبرّا	przekleństwo
تبرّا	klątwę
تبرّا	klątwa
تبرّا	inwektyw
تبرزد	słodki
تبرزد	słodko
تبرزد	sweet
تبرزد	słodka
تبرزد	słodkie
تبرُّک	prezentu
تبرُّک	podarunek
تبرُّک	prezent
تبرُّک	dar
تبرُّک	prezenty
تبرُّکات	prezentów
تبرُّکات	dary
تبرُّکات	prezenty
تبرید	chłodzenie
تبرید	chłodzenia
تبریدگر	lodówka
تبریدگر	lodówki
تبریدگر	lodówce
تبریدگر	chłodniej
تبریدگری	chłodzenie
تبریدگری	chłodzenia
تبریق	elektryfikacji
تبرِیہ	uniewinnienie
تبّڑ	rodzina
تبّڑ	rodziny
تبّڑ	rodzinne
تبّڑ	rodzinka
تبّڑ	rodzinnie
تبسُّط	zakres
تبسُّط	rozszerzenie
تبسُّط	rozbudowa
تبسُّط	ekspansji
تبسُّم	uśmiech
تبسُّم	uśmiechu
تبصرہ	recenzja
تبصرہ	przeglądu
تبصرہ	przegląd
تبصرہ	rewizja
تبصرہ	krytyka
تبصرہ	krytyki
تبصرہ	krytykę
تبصرہ	komentarz
تبصرہ	komentować
تبطُّن	ukrywanie
تبطُّن	ukrywania
تبع	obserwujących
تبع	wyznawcą
تبعی	wtórne
تبعی	drugorzędne
تبعی	wtórnego
تبعیّت	zależność
تبعیّت	uzależnienie
تبعیّت	zależności
تبعیّت	posłuszeństwo
تبعیّت	posłuszeństwa
تبعید	oddalenie
تبعید	rozdzielenie
تبعید	separacji
تبعید	oddzielenie
تبعیض	podział
تبعیض	wydział
تبعیض	dywizji
تبغیض	wrogość
تبلیغ	komunikat
تبلیغ	komunikacja
تبلیغ	komunikacji
تِبن	słomy
تبنیّ	adopcję
تبنیّ	adopcja
تبنیّ	przyjęcia
تبنیّ	adopcji
تبوری	guz
تبوری	guza
تبوری	nowotwór
تبویض	owulacji
تبہ	załamany
تبہ	załamana
تبہ	zniszczona
تبہ	zniszczone
تبہ	zniszczony
تبٔین	wyjaśnienie
تبٔین	wyjaśnienia
تبٔین	wyjaśnienie
تبٔین	wyjaśnienia
تِبیان	manifestacji
تپ	złość
تپ	gniew
تپ	gorączka
تپ	fury
تپ	furii
تپ	poświęcenie
تپ	oddania
تپ	oddanie
تپاس	trud
تپاک	ciepła
تپاک	ciepło
تپاں	niespokojny
تپاں	niespokojny
تپاں	gorąco
تپاں	hot
تپاں	gorące
تپاں	gorąca
تپاں	gorący
تپاں	poruszona
تپاں	poruszony
تپانا	ciepła
تپانا	ciepło
تپانا	ciepły
تپانا	męki
تپانا	ciepła
تپانا	ciepło
تپانا	ciepły
تپانا	męki
تپانا	upał
تپانا	heat
تپانا	ciepło
تپانا	gorąco
تپانا	ciepła
تُپانا	okładki
تُپانا	okładka
تُپانا	pokrycie
تِپائی	statyw
تپّڑ	odwagi
تپّڑ	odwagę
تپّڑ	odwaga
تپّڑ	pragnienie
تپّڑ	pożądanie
تپّڑ	pragnienia
تپّڑ	pożądania
تپّڑ	mat
تپّڑ	duchu
تپّڑ	ducha
تپّڑ	duch
تپّڑ	spirit
تپّڑ	rozdzielczość
تپّڑ	rezolucja
تپّڑ	rozdzielczości
تپّڑ	rezolucji
تپّڑ	pojemności
تپّڑ	pojemność
تپّڑ	zdolność
تپسّی	asceta
تپسیا	poświęcenie
تپسیا	oddania
تپسیا	oddanie
تپسیا	modlitwie
تپسیا	modlitwy
تپسیا	modlitwę
تپسیا	modlitwa
تپِش	upał
تپِش	heat
تپِش	ciepło
تپِش	gorąco
تپِش	ciepła
تپِش	spalanie
تپِش	pali
تپِش	płonie
تپِش	palenie
تپِش	spalenie
تپِش	pieczenie
تپِش	ciepła
تپِش	ciepło
تپِش	poruszenie
تپِش	pobudzenie
تُپک	muszkiet
تُپکچی	gunner
تپکنا	ból
تپکنا	bólu
تپکنا	bóle
تپکنا	cierpienie
تپن	ciepła
تپن	ciepło
تپن	upał
تپن	heat
تپن	ciepło
تپن	gorąco
تپن	ciepła
تپنا	blask
تپنچہ	pistolet
تپیدہ	świecące
تپیدہ	niespokojny
تپیدہ	gorąco
تپیدہ	hot
تپیدہ	gorące
تپیدہ	gorąca
تپیدہ	gorący
تت	rezultat
تت	efekt
تت	wynik
تت	prawda
تت	prawdziwe
تت	true
تت	czysty
تت	czysta
تت	czyste
تت	istota
تت	pierwiastek
تت	element
تت	szczere
تت	szczery
تتّا	zła
تتّا	złość
تتّا	wściekły
تتّا	zły
تتّا	wściekłe
تتّا	wściekły
تتّا	wściekła
تتّا	wściekli
تتّا	gorąco
تتّا	hot
تتّا	gorące
تتّا	gorąca
تتّا	gorący
تتّا	wrzącej
تتّا	wrzenia
تتّا	wrze
تتّا	gorliwy
تتّا	entuzjazm
تتّا	ciepła
تتّا	ciepło
تتّا	ciepły
تتاتائولا	porywczy
تتاتائولا	wysypka
تتابُع	ciągła
تتابُع	ciągłe
تتابُع	ciągły
تتابُع	ciągłego
تتبُّع	imitacja
تِتربِتّر	rozproszone
تِتربِتّر	rozproszone
تتری	belle
تِتری	motyle
تِتری	motyla
تِتری	motyl
تُتق	namiot
تُتلانا	lisp
تِتلی	belle
تِتلی	motyle
تِتلی	motyla
تِتلی	motyl
تِتمبا	sporu
تِتمبا	spór
تِتمبا	działka
تِتمبا	spisek
تِتمبا	działki
تِتمبا	naprawić
تِتمبا	napraw
تِتمبا	przeszkody
تِتمبا	przeszkodę
تِتمبا	przeszkoda
تتِمّہ	suplement
تتِمّہ	suplementy
تتِمّہ	uzupełnienie
تتِمّہ	dodatek
تتِمّہ	wyrostek
تتِمّہ	załącznik
تتِمّہ	dodatku
تتِمّہ	epilog
تتِمّہ	postscript
تتمیم	zakończenia
تتمیم	wypełnianie
تتمیم	zakończenie
تتمیم	wypełnienie
تتمیم	ukończenie
تتمیم	ideał
تتمیم	doskonałości
تتمیم	perfekcji
تتمیم	doskonałość
تتّوتھمبو	pociechy
تتّوتھمبو	uspokaja
تتّوتھمبو	sprawdzamy
تتّوتھمبو	sprawdzam
تتّوتھمبو	sprawdzanie
تتّوتھمبو	sprawdzenie
تتیّا	sprytne
تتیّا	sprytnie
تتیّا	sprytny
تتیّا	ostre
تتیّا	sharp
تتیّا	ostry
تتیّا	ostra
تتھا	także
تتھا	też
تتھا	również
تٹ	nachylenie
تٹ	horyzoncie
تٹ	horyzont
تثبیت	umieszczanie
تثلیث	trine
تثلیث	synu
تثلیث	syn
تثنیہ	podwojenie
تجاذُب	atrakcja
تجاذُب	przyciąganie
تجاذُب	atrakcyjność
تجاذُب	atrakcje
تجاذُبی	grawitacyjne
تُجّار	kupcy
تُجّار	kupców
تجارِب	doświadczenia
تجارِب	przeżycia
تجارِب	doświadczeń
تجارِب	doznania
تِجارت	ruch
تِجارت	korki
تِجارت	handlu
تِجارت	handel
تِجارت	handlu
تِجارت	handel
تِجارت	trade
تِجارت	biznes
تِجارت	interesy
تِجارت	business
تِجارت	interes
تِجارتی	komercyjny
تِجارتی	komercyjne
تِجارتی	biznes
تِجارتی	interesy
تِجارتی	business
تِجارتی	interes
تجاسُر	odwagi
تجاسُر	odwagę
تجاسُر	odwaga
تجاسُر	śmiała
تجاسُر	śmiały
تجاسُر	śmiałość
تجانُس	jednorodności
تجاوُز	odstępstwo
تجاوُز	odchylenie
تجاوُز	wtargnięcie
تجاہُل	apatia
تجاہُل	obojętność
تجبرُّ	upór
تجدُّد	innowacyjność
تجدُّد	innowacja
تجدُّد	innowacje
تجدُّد	innowacji
تجدُّد	nowość
تجدُّد	świeżości
تجدید	nowość
تجدید	revival
تجدید	ożywienie
تجدید	odrodzenie
تجدید	nowość
تجدید	odnowienia
تجدید	przedłużenie
تجدید	odnowienie
تجدیدی	ożywiony
تجدیدی	odnowione
تجدیدی	odnowiony
تجدیف	herezję
تجدیف	bluźnierstwo
تجرباتی	eksperymentalne
تجربہ	doświadczenia
تجربہ	doświadczenie
تجربہ	eksperyment
تجربہ	proces
تجربہ	próba
تجربہ	rozprawa
تجرُّد	celibat
تجرُّد	samotności
تجرُّد	samotność
تجریح	oskarżenie
تجریح	oskarżenia
تجریح	krytyka
تجریح	krytyki
تجریح	krytykę
تجرید	rozdzielenie
تجرید	separacji
تجرید	oddzielenie
تجرید	abstrakcji
تجرید	samotności
تجرید	samotność
تجریدی	wymyślony
تجریدی	idealna
تجریدی	idealne
تجریدی	ideał
تجریدی	idealny
تجریدی	pomysl
تجریدی	pomysł
تجریدی	idea
تجریدی	osobne
تجریدی	odrębne
تجریدی	oddzielne
تجریدی	niejasne
تجریدی	mistyczne
تجزّی	analizy
تجزّی	analiza
تجزیاتی	analityczne
تجزیاتی	analityczna
تجزیاتی	analitycznych
تجزیہ	analizy
تجزیہ	analiza
تجسُّد	ucieleśnienie
تجسُّس	ciekawość
تجسُّس	szpiegostwo
تجسیم	ucieleśnienie
تجسیم	wcieleniu
تجسیم	ucieleśnienie
تجلجُل	poruszenie
تجلجُل	poruszenie
تجلجُل	pobudzenie
تجلّی	jasności
تجلّی	jasność
تجلّی	splendor
تجلیل	pochwałę
تجلیل	chwała
تجلیل	chwalić
تجلیہ	polerowania
تجمُّد	konsolidacja
تجمُّد	konsolidacji
تجمُّع	akumulacji
تجمُّل	splendor
تجمُّل	upiększania
تجمُّل	dekoracje
تجمُّل	dekoracja
تجمُّل	dekoracji
تجمید	mróz
تجمید	zamrożenie
تجمیر	kadzidło
تجمیر	kadzidło
تجمیع	kolektywizacja
تجمیع	zbiorczej
تجمیع	pluralizmu
تجنا	porzucić
تجنا	opuścić
تجنُّب	unikanie
تجنُّب	unikania
تجنُّب	cofnięcie
تجنُّب	wycofania
تجنُّب	wycofanie
تجنُّب	unikam
تجنُّب	unikanie
تجنُّب	unika
تجنیس	podobieństwo
تجنیس	jednorodności
تجنیس	analogię
دغا	zdrady
دغا	zdrada
دغا	dezercję
دغا	podstęp
دغا	oszukiwanie
دغا	oszustwo
دغا	oszustwa
دغا	zdrady
دغا	zdrada
دغا	zdradę
دغا	zdrady
دغا	zdrada
داب	przepychu
داب	dumę
داب	dumy
داب	pycha
داب	duma
داب	presja
داب	ciśnienie
داب	nacisk
داب	powściągliwość
داب	control
داب	sterowanie
داب	kontrola
داب	zwyczaj
داب	niestandardowych
داب	niestandardowe
داب	własny
داب	autorytet
داب	władza
داب	organ
داب	maniery
داب	siły
داب	siła
داب	force
داب	respekt
داب	podziw
داب	ciężar
داب	wagi
داب	waga
داب	grandeur
داب	etykieta
داب	etykiety
داب	sprawdź
داب	zaznacz
داب	sprawdzanie
داب	kodu
داب	code
داب	kod
داب	moc
داب	władza
داب	siła
داب	zasilanie
داب	power
تِجوری	sejf
تِجوری	bezpieczne
تِجوری	bezpieczny
تِجوری	bezpieczna
تِجوری	skarbiec
تِجوری	skarbca
تِجوری	skarbcu
تجوُّز	koncesji
تجوُّع	chcesz
تجوُّع	chce
تجوُّع	popytu
تجوُّع	popyt
تجوُّع	zapotrzebowanie
تجوُّع	żądanie
تجوُّع	głód
تجوُّع	głodu
تجویز	opinia
تجویز	decyzje
تجویز	orzeczenie
تجویز	decyzja
تجویز	rozstrzygnięcie
تجویز	decyzji
تجویز	obrady
تجویز	orzeczenie
تجویز	osąd
تجویز	rozdzielczość
تجویز	rezolucja
تجویز	rozdzielczości
تجویز	rezolucji
تجویز	wniosek
تجویز	propozycje
تجویز	propozycja
تجویز	propozycję
تجویز	oświadczyny
تجویز	opinia
تجویز	decyzje
تجویز	orzeczenie
تجویز	decyzja
تجویز	rozstrzygnięcie
تجویز	decyzji
تجویز	obrady
تجویز	propozycje
تجویز	sugestie
تجویز	propozycja
تجویز	sugestia
تجویز	orzeczenie
تجویز	osąd
تجویز	rozdzielczość
تجویز	rezolucja
تجویز	rozdzielczości
تجویز	rezolucji
تجویز	wniosek
تجویز	propozycje
تجویز	propozycja
تجویز	propozycję
تجویز	oświadczyny
تجویز	plan
تجویزی	zdecydowana
تجویزی	ustalona
تجویزی	ustalone
تجویزی	zdeterminowany
تجویزی	określone
تجویزی	zdeterminowana
تجویزی	próbowałem
تجویزی	próbowałeś
تجویزی	udowodniła
تجویزی	udowodnił
تجویف	otwór
تجویف	dołek
تجویف	dziura
تجویف	dziury
تجہیل	niewiedza
تجہیل	ignorancja
تجہیل	niewiedzy
تُجھ	ciebie
تُجھ	ty
تُجھے	ciebie
تُجھے	ty
تچانا	upał
تچانا	heat
تچانا	ciepło
تچانا	gorąco
تچانا	ciepła
تُچھ	bezwartościowe
تُچھ	bezużyteczny
تُچھ	bezużyteczne
تحاسُد	zazdrość
تحاسُد	zazdrość
تحاسُد	zazdrości
تحاشی	nigdy
تحالُف	konsultacje
تحالُف	konsultacji
تحالُف	konsultacja
تحاوُر	dialogu
تحاوُر	dialog
تحاوُر	dyskursu
تحاوُر	rozmowę
تحاوُر	rozmowy
تحاوُر	rozmowa
تحاوُر	konwersacji
تحائف	prezentów
تحائف	dary
تحائف	prezenty
تحبُّب	przyjaźni
تحبُّب	znajomość
تحبُّب	przyjaźń
تحت	pod
تحت	głębokość
تحت	głębokości
تحت	control
تحت	sterowanie
تحت	kontrola
تحت	niżej
تحت	poniżej
تحت	opłata
تحت	ładunek
تحت	posiadanie
تحت	posiadania
تحتانی	podstawowy
تحتانی	pierwotne
تحتانی	podstawowej
تحتانی	podstawowe
تحتانی	podstawowa
تحتانی	gorszy
تحتانی	niższy
تحتانی	niżej
تحتانی	lower
تحتانی	niższa
تحتانی	dolna
تحدُّب	garb
تحدّی	wyzwanie
تحدّی	challenge
تحدّی	wyzwania
تحدّی	walka
تحدّی	walcz
تحدّی	zagrożenia
تحدّی	zagrożenie
تحدّی	groźba
تحدّی	groźby
تحدیث	narracja
تحدید	ograniczenie
تحدید	ograniczanie
تحدید	ograniczenie
تحدید	ograniczanie
تحدید	ograniczenie
تحدیق	stare
تحدیق	spojrzenie
تحذیر	ostrzeżenia
تحذیر	ostrzeżenie
تحذیر	grozi
تحذیر	grozić
تحرُّز	unikanie
تحرُّز	unikania
تحرُّق	spalanie
تحرُّق	pali
تحرُّق	płonie
تحرُّق	palenie
تحرُّق	spalenie
تحرُّق	pieczenie
تحرُّق	zapalenie
تحرُّک	przemieszczanie
تحرُّک	ruch
تحرُّک	poruszenie
تحرُّک	pobudzenie
تحریر	skład
تحریر	swoboda
تحریر	freedom
تحریر	wolność
تحریر	wolności
تحریر	dokumenty
تحریر	dokument
تحریر	dokumentu
تحریر	przedsięwzięcie
تحریر	rękopis
تحریر	skład
تحریر	swoboda
تحریر	freedom
تحریر	wolność
تحریر	wolności
تحریر	dokumenty
تحریر	dokument
تحریر	dokumentu
تحریر	pisanie
تحریر	pisać
تحریر	pismo
تحریر	przedsięwzięcie
تحریر	rękopis
تحریراً	napisane
تحریراً	pisemne
تحریراً	napisano
تحریراً	zapisane
تحریری	napisane
تحریری	pisemne
تحریری	napisano
تحریری	zapisane
تحریری	dokument
تحریز	obrony
تحریز	obrona
تحریص	zwabić
تحریص	przynęta
تحریص	stymulacji
تحریص	pobudzenie
تحریص	zwabić
تحریص	przynęta
تحریص	pokus
تحریص	pokusa
تحریص	stymulacji
تحریص	pobudzenie
تحریف	anagram
تحریفات	zmiany
تحریفات	zmian
تحریفات	odchylenia
تحریفات	odstępstwa
تحریق	spalanie
تحریق	pali
تحریق	płonie
تحریق	palenie
تحریق	spalenie
تحریق	pieczenie
تحریق	spalania
تحریق	spalanie
تحریک	propozycje
تحریک	sugestie
تحریک	propozycja
تحریک	sugestia
تحریک	wniosek
تحریک	propozycje
تحریک	propozycja
تحریک	propozycję
تحریک	oświadczyny
تحریک	podżeganie
تحریک	zachętę
تحریک	zachęcanie
تحریک	zachęty
تحریک	zachęta
تحریک	poruszenie
تحریک	pobudzenie
تحریم	honoru
تحریم	zaszczyt
تحریم	honor
تحریم	zakazu
تحریم	zakazy
تحریم	zakaz
تحریم	gloryfikacji
تحزُّن	żal
تحزُّن	smutek
تحسیب	księgowość
تحسین	wdzięczność
تحسین	uznanie
تحسین	aklamację
تحسین	pozdro
تحسین	zdrówko
تحسین	oklaski
تحسین	brawa
تحشُّم	splendor
تحشُّم	chwała
تحشُّم	chwały
تحشُّم	glory
تحشیہ	adnotacji
تحصیل	nauka
تحصیل	zysk
تحصیل	zyskać
تحصیل	zbieranie
تحصیل	kolekcja
تحصیل	zbiór
تحصیل	kolekcji
تحصیل	erudycja
تحصیل	pozyskanie
تحصیل	przejęcie
تحصیل	nabywanie
تحصیل	nabycie
تحصیل	pozyskiwanie
تحصیل	nabycia
تحصیل	osiąganie
تحصیلات	zbiory
تحصیلات	kolekcji
تحصیلات	kolekcje
تحصیلات	nabycia
تحصیلات	przejęcia
تحصیلات	nabywanie
تحصیلات	nabycie
تحصیلات	przejęć
تحصین	schronienie
تحصین	schronienia
تحصین	schron
تحصین	schronienie
تحصین	ochrona
تحصین	ochrony
تحفُّظ	bezpieczeństwa
تحفُّظ	ochrona
تحفُّظ	bezpieczeństwo
تحفُّظ	konserwacja
تحفُّظ	ochrona
تحفُّظ	ochrony
تحفُّظات	zastrzeżenia
تحفُّظاتی	konserwatywny
تُحفگی	rzadkość
تُحفگی	doskonałości
تُحفگی	doskonałość
تُحفگی	pochwałę
تُحفگی	elegancja
تُحفہ	rzadka
تُحفہ	rzadkość
تُحفہ	rzadkie
تُحفہ	rzadki
تُحفہ	rzadko
تُحفہ	obecny
تُحفہ	teraźniejszość
تُحفہ	obecni
تُحفہ	obecna
تُحفہ	prezent
تُحفہ	obecne
تُحفہ	prezentu
تُحفہ	podarunek
تُحفہ	prezent
تُحفہ	dar
تُحفہ	prezenty
تحقُّق	pewności
تحقُّق	pewność
تحقیر	obrażać
تحقیر	obraza
تحقیر	obrażać
تحقیر	obraza
تحقیر	upokorzenia
تحقیر	upokorzenie
تحقیرانہ	upokorzenie
تحقیرانہ	obraza
تحقیرانہ	obraźliwe
تحقیق	badania
تحقیق	prawda
تحقیق	prawdy
تحقیق	sprawdzenie
تحقیق	weryfikacja
تحقیق	weryfikacji
تحقیق	fakt
تحقیقات	dochodzeń
تحقیقات	śledztwa
تحقیقات	dochodzenia
تحقیقات	zapytania
تحقیقات	dochodzenia
تحقیقی	pewne
تحکُّم	dominacji
تحکُّم	autorytet
تحکُّم	władza
تحکُّم	organ
تحکُّمانہ	dowodzący
تحکیم	arbitrażu
تحلُّل	rozkładu
تحلُّل	rozkład
تحلُّل	dezintegracji
تحلیل	trawienie
تحلیل	asymilacji
تحلیل	rozpraszania
تحلیل	znikający
تحلیل	zniknięcie
تحلیل	analizy
تحلیل	analiza
تحلیل	trawienie
تحلیل	rozwiązanie
تحلیل	rozpad
تحلیل	asymilacji
تحلیل	rozpraszania
تحلیل	znikający
تحلیل	zniknięcie
تحلیل	analizy
تحلیل	analiza
تحلیلی	analityczne
تحلیلی	analityczna
تحلیلی	analitycznych
تحمُّل	wytrzymałości
تحمُّل	wytrzymałość
تحمُّل	cierpliwość
تحمُّل	cierpliwości
تحمیل	załadunku
تحمیل	ładowanie
تحنُّث	modlitwa
تحوُّر	złość
تحوُّر	gniew
تحوُّر	pośpiech
تحویل	kasy
تحویل	gotówką
تحویل	gotówkę
تحویل	cash
تحویل	gotówka
تحویل	depozyt
تحویل	depozytu
تحویل	depozyty
تحویل	zaufanie
تحویل	trust
تحویل	opieka
تحویل	opieki
تحویل	opieka
تحویل	opłata
تحویل	ładunek
تحویل	kapitał
تحویل	stolica
تحویل	kapitału
تحویل	stolicy
تحویل	capital
تحیّت	powitanie
تحیُّر	zdziwienie
تحیُّر	zdumienie
تحیُّر	wonder
تخاطُب	adres
تخالُف	antagonizm
تخالُف	opozycja
تخالُف	opozycji
تخالُف	sprzeciw
تخبیط	szaleństwo
تخبیط	szaleństwa
تخبیط	obłęd
تخت	takht
تخت	monarchia
تخت	tronu
تخت	tron
تخت	tronie
تختہ	pokładzie
تختہ	zarząd
تختہ	wyżywienie
تختہ	deska
تختہ	tablica
تختہ	ławki
تختہ	ławkę
تختہ	ławce
تختہ	plank
تختہ	deska
تختہ	tabeli
تختہ	tabela
تختہ	stół
تختہ	stolik
تختہ	tablica
تختی	tabletka
تختی	tabletki
تختی	tabliczka
تخدیر	znieczulenie
تخدیر	znieczulenia
تخدیع	oszukiwanie
تخدیع	oszustwo
تخدیع	oszustwa
تخریب	zniszczenia
تخریب	zniszczenie
تخریب	niszczenie
تخریب	zniszczenia
تخریب	spustoszenie
تخریب	zniszczenie
تخریبی	destrukcyjne
تخریبی	gwałtowne
تخریبی	przemoc
تخریبی	przemocy
تخریبی	brutalny
تخریبی	gwałtowny
تخشُّع	pokory
تخصُّص	specjalizacja
تخصیب	zapłodnienie
تخصیب	zapłodnienia
تخصیص	specjalizacja
تخصیص	specjalności
تخصیص	specjalność
تخطیط	projekt
تخطیط	konstrukcja
تخطیط	projektowanie
تخطیط	design
تخفیف	ulga
تخفیف	ulgi
تخفیف	umorzenie
تخفیف	obniżka
تخفیف	redukcja
تخفیف	zmniejszenie
تخفیف	ulga
تخفیف	ulgi
تخفیف	umorzenie
تخفیف	obniżka
تخفیف	redukcja
تخفیف	zmniejszenie
تخلُّف	opóźnienia
تخلُّف	opóźnienie
تخلُّل	niezgody
تخلیص	uratować
تخلیص	rozliczenie
تخلیص	zwolnienie
تخلیص	uwolnienie
تخلیص	swoboda
تخلیص	freedom
تخلیص	wolność
تخلیص	wolności
تخلیص	uratowanie
تخلیص	oszczędność
تخلیص	oszczędności
تخلیص	ratowanie
تخلیص	zapisywanie
تخلیص	oszczędzania
تخلیط	mieszania
تخلیط	mieszanie
تخلیط	mieszania
تخلیط	mieszanie
تخلیف	opozycja
تخلیف	opozycji
تخلیف	sprzeciw
تخلیق	wynalazek
تخلیق	produkcji
تخلیق	produkcja
تخلیق	wynalazek
تخلیق	produkcji
تخلیق	produkcja
تخلیق	tworzenie
تخلیق	tworzenia
تخلیق	utworzenie
تخلیق	stworzenie
تخلیقی	pomysłowy
تخلیقی	kreatywny
تخلیقی	kreatywność
تخلیقی	creative
تخلیہ	prywatności
تخلیہ	prywatność
تخلیہ	samotności
تخلیہ	samotność
تُخم	jajko
تُخم	jajka
تُخم	jajo
تُخم	pochodzenia
تُخم	pochodzenie
تُخم	spermy
تُخم	nasienie
تُخم	nasion
تُخم	nasienie
تُخم	ziarno
تُخم	nasiona
تُخم	potomstwa
تُخم	potomek
تُخم	potomstwo
تُخمہ	pochodzenia
تُخمہ	pochodzenie
تُخمہ	potomstwa
تُخمہ	potomek
تُخمہ	potomstwo
تُخمہ	urodzenia
تُخمہ	poród
تُخمہ	narodziny
تُخمہ	chciwość
تُخمہ	chciwości
تُخمہ	żądza
تخمیر	natura
تخمیر	charakter
تخمیر	przyroda
تخمیر	natury
تخمیر	usposobienie
تخمیر	fermentacji
تخمیناً	około
تخمیناً	niemal
تخمیناً	prawie
تخمین	zgadnij
تخمین	oszacowania
تخمین	oszacowanie
تخمینہ	przypuszczenie
تخمینہ	domysły
تخمینہ	ocena
تخمینہ	oceny
تخمینہ	przypuszczenie
تخمینہ	przypuszczenia
تخمینہ	oszacowania
تخمینہ	oszacowanie
تخمینہ	przypuszczenie
تخمینہ	domysły
تخمینہ	ocena
تخمینہ	oceny
تخمینہ	przypuszczenie
تخمینہ	przypuszczenia
تخنیق	uduszenie
تخویف	przerażające
تخویف	przerażający
تخویف	przerażająca
تخویف	grozi
تخویف	grozić
تخویف	przerażające
تخویف	przerażający
تخویف	przerażająca
تخویف	zastraszanie
تخویف	grozi
تخویف	grozić
تخئیل	pomysl
تخئیل	pomysł
تخئیل	idea
تخئیل	wyobraźnia
تخئیل	wyobraźni
تخئیل	wyobraźnię
تخئیل	koncepcja
تخئیل	poczęcia
تخیُّل	myślałem
تخیُّل	myślał
تخیُّل	myśl
تخیُّل	pomyślał
تخیُّل	pomysl
تخیُّل	pomysł
تخیُّل	idea
تخیُّل	wyobraźnia
تخیُّل	wyobraźni
تخیُّل	wyobraźnię
تد	wtedy
تداخُل	ingerencji
تداخُل	zakłócenia
تدارُک	zadośćuczynienia
تدارُک	dokumenty
تدارُک	dokumentów
تدارُک	kara
تدارُک	kary
تدارُک	lekarstwo
تدارُک	świadkowie
تدارُک	świadka
تدارُک	świadek
تدارُک	odszkodowania
تدارُک	rekompensata
تدارُک	wynagrodzenie
تدارُک	odszkodowanie
تدارُک	rekompensaty
تدافُع	usunięcie
