மற்றும்	en
மரபியல்	genen
மரபியல்	genetica
விமர்சனம்	kritiek
கிருஷ்ணா	krishna
போர்கள்	oorlog
போர்கள்	oorlogen
பொதுநலவாய	commonwealth
பொதுநலவாய	gemenebest
பரவியது	spread
பரவியது	verspreiding
பரவியது	verspreid
பரவியது	verspreiden
இசைக்குழு	band
ஓட்டம்	runner
ஓட்டம்	renner
ஓட்டம்	loper
ஓட்டம்	flow
ஓட்டம்	rennen
ஓட்டம்	hardlopen
ஓட்டம்	running
ஓட்டம்	rennen
ஓட்டம்	uitvoeren
ஓட்டம்	ren
ஓட்டம்	run
ஊழல்	corrupt
ஊழல்	corrupte
ஊழல்	schandaal
ஊழல்	schandalen
ஊழல்	oplichterij
ஊழல்	oplichting
ஊழல்	zwendel
ஊழல்	corruptie
குழந்தைகளின்	kids
குழந்தைகளின்	kinderen
பாதி	helft
பாதி	half
ஆதலால்	voordeel
திராவிடர்	dravidische
ஸ்டீவ்	steve
வம்சம்	dynastie
வம்சம்	dynasty
இந்துக்கள்	hindoes
இந்துக்கள்	hindoe
வாரியம்	bestuur
வாரியம்	bord
தாக்குதல்கள்	aanslagen
தாக்குதல்கள்	aanvallen
அசல்	oorspronkelijke
அசல்	origineel
அசல்	originele
முக்கோண	driehoekige
முக்கோண	kubisme
நிறுத்தி	gestopt
நிறுத்தி	stopte
அவளது	haar
சுவிட்சர்லாந்து	zwitserland
கண்டிப்பாக	zeker
கண்டிப்பாக	absoluut
கண்டிப்பாக	zeker
கண்டிப்பாக	beslist
உருவாக்குகிறது	creëren
உருவாக்குகிறது	creëert
உருவாக்குகிறது	schept
கொலம்பியா	columbia
கொலம்பியா	colombia
கொலம்பியா	colombia
மத்தேயு	matthew
இந்தோனேசியா	indonesië
நாளும்	dag
நாளும்	dagje
பொறி	machine
பொறி	engine
பொறி	motor
பொறி	valkuil
பொறி	valstrik
செக்	tsjechische
செக்	tsjechisch
தேடல்	zoektocht
தேடல்	zoeken
தேடல்	doorzoeken
தேடல்	zoek
தேடல்	zoekopdracht
எலிசபெத்	elizabeth
எலிசபெத்	elisabeth
நன்மை	voordeel
நன்மை	benefit
நன்மை	benefiet
நன்மை	lekker
நன்மை	goed
பிணைப்பு	binding
பிணைப்பு	gebonden
கேட்டுக்	luisteren
கேட்டுக்	luisterend
சட்டத்தை	wet
தொலைத்தொடர்பு	telecommunicatie
உயர்வு	stijgen
மையங்கள்	cafés
மையங்கள்	centra
கருப்பை	baarmoeder
கருப்பை	baarmoeder
ஆதரவாக	ondersteunend
மாநகராட்சி	corporatie
மாநகராட்சி	corporation
ஆயுதங்கள்	wapens
பராமரிப்பு	onderhoud
ஞாயிறு	zon
ஞாயிறு	zondag
ஞாயிறு	sunday
கண்கள்	ogen
கண்கள்	oogjes
சகோதரி	sis
சகோதரி	zus
சகோதரி	zusje
சகோதரி	zus
சகோதரி	zusje
சகோதரி	zuster
சகோதரி	mietje
சகோதரி	sissy
சகோதரி	sissi
பணியாளர்	werknemer
பணியாளர்	medewerker
முக்கோணம்	vertaal
முக்கோணம்	vertalen
முக்கோணம்	driehoek
இணைக்கிறது	verbinden
கணம்	moment
கணம்	ogenblik
சிறிதளவு	lichtjes
சிறிதளவு	enigszins
சிறிதளவு	lichtelijk
சிறிதளவு	ietwat
சிறிதளவு	enigszins
சிறிதளவு	enigzins
அனுபவம்	ervaren
அனுபவம்	ervaar
அனுபவம்	ervaren
அனுபவம்	ervaring
அனுபவம்	ervaringen
கோரி	cori
கோரி	veeleisende
கோரி	veeleisend
கோரி	corey
கோரி	cory
ஒப்பிடுகையில்	vergeleken
இயக்கங்கள்	bewerkingen
இயக்கங்கள்	operaties
உடை	aankleden
உடை	jurk
உடை	jurkje
உடை	aankleden
உடை	dressing
டாலர்கள்	dollars
மற்றவர்கள்	overige
மற்றவர்கள்	andere
மற்றவர்கள்	overigen
மற்றவர்கள்	anderen
ஸ்பெயின்	spanje
நோக்கியா	nokia
அக்னி	agni
காளி	kali
டே	tae
டே	dey
பாடலை	nummer
பாடலை	song
பாடலை	zang
பாடலை	lied
பாடலை	liedje
நடுத்தர	medium
நடுத்தர	middellange
நடுத்தர	middelgrote
நடுத்தர	middelgroot
வடிவவியல்	geometrie
வடிவவியல்	meetkunde
நீக்கம்	spot
பழுப்பு	brown
பழுப்பு	bruine
பழுப்பு	bruin
பழுப்பு	branden
பழுப்பு	brand
பழுப்பு	burn
பழுப்பு	verbranden
பழுப்பு	grijze
பழுப்பு	grijs
பழுப்பு	grey
பழுப்பு	gray
பழுப்பு	grijze
பழுப்பு	grijs
தடுக்கும்	voorkomen
தடுக்கும்	voorkom
நாட்களுக்கு	dagen
நாட்களுக்கு	days
பழக்கம்	gewoonte
அழகான	mooi
அழகான	prachtig
அழகான	mooie
அழகான	heerlijk
இணையாக	parallel
இணையாக	parallelle
நடப்பு	huidig
நடப்பு	huidige
நடப்பு	actueel
நடப்பு	aanwezig
நடப்பு	heden
நடப்பு	presenteren
நடப்பு	presenteer
இறையியல்	theologie
தோன்றுகிறது	lijkt
தோன்றுகிறது	lijkt
தோன்றுகிறது	verschijnt
நெட்வொர்க்	netwerk
பக்கத்தை	bladzijde
பக்கத்தை	pagina
அரியானா	haryana
சின்னங்கள்	pictogrammen
சின்னங்கள்	iconen
வளாகத்தில்	campus
கோரிக்கை	aanvraag
கோரிக்கை	aanvragen
கோரிக்கை	verzoek
கோரிக்கை	verzoeken
காலி	galle
காலி	leeg
காலி	leegmaken
காலி	lege
காலி	ledig
ஆலன்	allen
ஆலன்	allan
ஆலன்	alan
யோகம்	yoga
மூலங்கள்	bronnen
மூலங்கள்	hulpbronnen
மூலங்கள்	middelen
மூலங்கள்	informatiebronnen
மூலங்கள்	bronnen
வீழ்ச்சி	nederlaag
வீழ்ச்சி	verslaan
வீழ்ச்சி	herfst
வீழ்ச்சி	fall
வீழ்ச்சி	vallen
பாடினார்	sang
பாடினார்	zongen
பாடினார்	zong
பாடினார்	gezongen
தொழிலில்	industrie
தொழிலில்	bedrijfstak
கொடுக்கப்பட்ட	gegeven
சொந்தமான	persoonlijke
சொந்தமான	persoonlijk
வாழ	leef
வாழ	live
வாழ	leven
முன்னோடி	pioneer
முன்னோடி	pionier
முன்னோடி	pioniers
பிறர்	overige
பிறர்	andere
பிறர்	overigen
பிறர்	anderen
காந்த	magnetische
காந்த	magnetisch
தேர்ச்சி	doorgegeven
தேர்ச்சி	geslaagd
எண்ணற்ற	talrijk
எண்ணற்ற	talrijke
எண்ணற்ற	ontelbaar
எண்ணற்ற	ontelbare
எண்ணற்ற	talloze
கண்டறியப்பட்டது	gedetecteerd
கண்டறியப்பட்டது	ontdekt
கண்டறியப்பட்டது	gediagnosticeerd
கண்டறியப்பட்டது	gevonden
அமைப்புகளில்	instellingen
துடுப்பாட்டம்	cricket
துடுப்பாட்டம்	krekel
எகிப்திய	egyptisch
எகிப்திய	egyptische
பாட்டு	nummer
பாட்டு	song
பாட்டு	zang
பாட்டு	lied
பாட்டு	liedje
பாடும்	gezang
பாடும்	zang
பாடும்	zingen
ஜாவா	java
நாணயங்கள்	muntstukken
நாணயங்கள்	munten
டூ	doo
ஹார்ட்	hart
ஆடு	geiten
ஆடு	geit
அம்மா	amma
அம்மா	mammie
அம்மா	mama
அம்மா	mamma
அம்மா	mama
அம்மா	moeder
அம்மா	ma
அம்மா	mam
அம்மா	moeder
அம்மா	moedertje
படகு	raften
படகு	boot
தொழில்துறை	industrie
தொழில்துறை	bedrijfstak
தொழில்துறை	industrieel
தொழில்துறை	industriële
குல	met
துல்லியமாக	nauwkeurig
துல்லியமாக	nauwkeurigheid
துல்லியமாக	accuraat
துல்லியமாக	accurate
துல்லியமாக	precies
கூற்று	uitdrukking
கூற்று	expressie
கூற்று	statement
கூற்று	verklaring
ஒப்புதல்	toestemming
ஒப்புதல்	instemming
ஒப்புதல்	goedkeuren
ஒப்புதல்	goedkeuring
சக	collega
சக	fellow
அதிகாரப்பூர்வமாக	officieel
டென்னிஸ்	tennissen
மணல்	zand
இடை	taille
இடை	middel
நுட்பம்	texturen
நுட்பம்	textuur
நுட்பம்	nauwkeurigheid
நுட்பம்	juistheid
கவலை	angst
கவலை	ongerustheid
கவலை	ongerust
கவலை	bezorgd
கவலை	zorgwekkend
கவலை	bezorgdheid
இலைகள்	bladeren
இலைகள்	blaadjes
உலா	rondreis
உலா	tour
உலா	rondleiding
உலா	tournee
உலா	ula
அமிலங்கள்	zuren
பாலை	melk
ரேடியோ	radio
லூயிஸ்	louis
லூயிஸ்	lodewijk
லூயிஸ்	lewis
லூயிஸ்	luis
செயற்பாடுகள்	bewerkingen
செயற்பாடுகள்	operaties
செயற்பாடுகள்	activiteiten
செயற்பாடுகள்	activiteit
செயற்பாடுகள்	functies
எண்ணம்	dacht
எண்ணம்	dachten
எண்ணம்	gedacht
காக்கும்	houden
வாஷிங்டன்	washington
புள்ளியியல்	statistiek
புள்ளியியல்	statistieken
செயல்கள்	acties
காம்	com
சாரா	sarah
சாரா	sara
பாளையம்	cantonment
நிலநடுக்கம்	aardbeving
எடுக்கப்பட்டது	genomen
எடுக்கப்பட்டது	meegenomen
நன்று	lekker
நன்று	goed
நன்று	nou
நன்று	wel
எண்ணி	counter
எண்ணி	teller
எண்ணி	toonbank
எண்ணி	nummer
எண்ணி	aantal
எண்ணி	getal
பார்த்த	gezien
ஜெமினி	tweeling
ஜெமினி	gemini
கணவர்	echtgenoot
வளங்கள்	hulpbronnen
வளங்கள்	middelen
வளங்கள்	informatiebronnen
வளங்கள்	bronnen
நடிப்பு	acteren
நடிப்பு	waarnemend
நடிப்பு	acteer
பணியாளர்கள்	medewerkers
பணியாளர்கள்	werknemers
பணியாளர்கள்	personeel
பொழுதுபோக்கு	hobby
பாடம்	les
பாடம்	lesje
பாடம்	bijles
பாடம்	zelfstudie
பாடம்	tutorial
பாடம்	leerprogramma
தற்காலிக	cache
தற்காலிக	tijdelijk
தற்காலிக	tijdelijke
பெருக்கல்	vermenigvuldiging
பெருக்கல்	vermeerdering
பெருக்கல்	vermenigvuldigen
பெருக்கல்	meerdere
பெருக்கல்	meervoudige
பெருக்கல்	veelvoud
பெருக்கல்	meervoudig
படையெடுப்பு	invasie
வத்திக்கான்	vaticaanse
வத்திக்கான்	vaticaan
வாய்ப்புகள்	kansen
வாய்ப்புகள்	mogelijkheden
பாரத	bharat
ஓசோன்	ozon
மறைந்து	verstopt
மறைந்து	verborgen
மறைந்து	verdwijnen
வட்டி	belangstelling
வட்டி	rente
வட்டி	belang
வட்டி	interesse
வாடிக்கையாளர்	klant
வாடிக்கையாளர்	afnemer
வாடிக்கையாளர்	client
வாடிக்கையாளர்	klant
வாடிக்கையாளர்	opdrachtgever
வாடிக்கையாளர்	cliënt
வாடிக்கையாளர்	concurrent
வழங்கல்	feed
வழங்கல்	voeder
வழங்கல்	voeden
வழங்கல்	bezorging
வழங்கல்	oplevering
வழங்கல்	levering
வேலைகள்	klussen
வேலைகள்	jobs
வேலைகள்	vacatures
வேலைகள்	banen
ஆயுள்	life
ஆயுள்	leven
போலி	dummy
போலி	vals
போலி	vervalsing
போலி	nagemaakte
போலி	namaak
போலி	nep
போலி	fake
பிரான்சில்	braun
சிற்பம்	beeld
சிற்பம்	beeldhouwwerk
சிற்பம்	sculptuur
சிற்பம்	snijden
சரஸ்வதி	saraswati
இணையான	parallel
இணையான	parallelle
இயக்கவியல்	dynamics
இயக்கவியல்	dynamiek
நண்பர்	vriendin
நண்பர்	vriend
தேன்	schat
தேன்	honing
ரிஷபம்	stier
ரிஷபம்	taurus
உதாரணம்	voorbeeld
ஈராக்	irak
மின்காந்த	elektromagnetisch
மின்காந்த	elektromagnetische
தாயின்	moeder
தாயின்	moedertje
நாராயணன்	narayanan
வாங்க	kopen
வாங்க	koop
எடுத்துக்காட்டுகள்	voorbeelden
ஜனாதிபதி	president
ஜனாதிபதி	voorzitter
ஜனாதிபதி	prez
வந்தான்	kwam
வந்தான்	kwamen
வாகனங்கள்	voertuigen
சூழலியல்	ecologie
தாக்கல்	gearchiveerd
தாக்கல்	geklasseerd
தாக்கல்	ingediend
தாக்கல்	gedeponeerd
போராட்டங்கள்	strijd
சூத்திரம்	formule
பெர்லின்	berlijn
பள்ளிவாசல்	moskee
சோதனைகள்	proeven
சோதனைகள்	beproevingen
சோதனைகள்	proeven
சோதனைகள்	testen
சோதனைகள்	tests
சுப்பிரமணியம்	subramaniam
பயனுள்ள	bruikbaar
பயனுள்ள	nuttig
பயனுள்ள	effectief
பயனுள்ள	doeltreffend
பயனுள்ள	effectieve
தொடங்குகிறது	begint
தொடங்குகிறது	begint
தொடங்குகிறது	beginnend
சந்திக்கும்	ontmoet
சந்திக்கும்	ontmoeten
அங்கீகாரம்	herkenning
அங்கீகாரம்	erkenning
உம்	umm
நெருக்கடி	crisis
தானம்	doneren
சமநிலை	saldo
சமநிலை	balans
சமநிலை	evenwicht
திருத்தம்	amendement
திருத்தம்	wijziging
ஆரிய	arische
ஆபத்து	risico
ஆழம்	diepte
ஆழம்	diepgang
ரயில்வே	spoorweg
ரயில்வே	spoorwegen
டென்மார்க்	denemarken
பெங்களூரு	bangalore
நாணயம்	munt
நாணயம்	munteenheid
நாணயம்	valuta
உயரிய	groot
உயரிய	geweldig
உயரிய	fantastisch
ஓட்டங்கள்	runs
ஓட்டங்கள்	loopt
அலுமினியம்	aluminium
பென்	ben
ஜூலியன்	julian
ஆர்தர்	arthur
தேவைகள்	eisen
தேவைகள்	vereisten
ஆழ்ந்த	diep
ஆழ்ந்த	diepe
ஆழ்ந்த	deep
பலம்	sterkte
பலம்	kracht
நேபாள	nepalese
விளக்கங்கள்	details
விளக்கங்கள்	bijzonderheden
அகலம்	breedte
சமயப்	religieuze
சமயப்	religieus
சமீபத்தில்	kortgeleden
சமீபத்தில்	recentelijk
சமீபத்தில்	onlangs
சமீபத்தில்	recent
செறிவு	intensiteit
செறிவு	concentratie
கேட்க	ask
கேட்க	vraag
கேட்க	hoor
கேட்க	horen
கேப்	cape
கேப்	kaap
கேப்	taxi
கேப்	cabine
வழக்குகள்	gevallen
விடுமுறை	feestdag
விடுமுறை	vakantie
விடுமுறை	vakantie
விடுமுறை	feestdagen
விடுமுறை	vakanties
விடுமுறை	vakantie
வாழ்வியல்	leefwijze
வாழ்வியல்	levensstijl
வாழ்வியல்	lifestyle
வாழ்வியல்	levenswijze
நிறுவனர்	organisatie
நிறுவனர்	organisator
நிறுவனர்	stichter
நிறுவனர்	oprichter
சாமி	sami
இழந்த	kwijt
இழந்த	verloren
இழந்த	lost
இழந்த	verdwaald
எழுத்தறிவு	geletterdheid
பிரதம	prime
பிரதம	priemgetal
துணைக்	sub
கிறித்தவம்	christendom
இனப்பெருக்கம்	fokken
இனப்பெருக்கம்	voortplanten
இனப்பெருக்கம்	ras
இனப்பெருக்கம்	reproduceren
இனப்பெருக்கம்	voortplanting
இனப்பெருக்கம்	reproductie
திறமை	vaardigheden
திறமை	vaardigheid
திறமை	kunde
திறமை	talent
திறமை	talenten
திறமை	talentvol
திறமை	getalenteerd
திறமை	talentvolle
திறமை	getalenteerde
தெரிந்த	bekende
தெரிந்த	gekend
தெரிந்த	gekende
தெரிந்த	bekend
செவ்வாய்	dinsdag
செவ்வாய்	jupiter
செவ்வாய்	mars
மெட்டல்	metalen
மெட்டல்	metal
மெட்டல்	metaal
மெட்டல்	metalen
கட்டளை	commando
கட்டளை	opdracht
தீர்மானம்	vastberadenheid
தீர்மானம்	bepaling
தீர்மானம்	resolutie
கணிதவியலாளர்	wiskundige
முஸ்லிம்கள்	moslims
தாவரவியல்	plantkunde
சபையில்	congregatie
தழுவி	omhelzing
தழுவி	omhelzen
தழுவி	omarmen
தழுவி	omhels
குவாண்டம்	quantum
குவாண்டம்	kwantum
குவாண்டம்	verbazingwekkend
கணிப்பு	voorspelling
அக்பர்	akbar
கண்டுபிடிப்பு	uitvinding
கண்டுபிடிப்பு	innovaties
கண்டுபிடிப்பு	innovatie
கண்டுபிடிப்பு	vernieuwing
பெறப்பட்டது	ontvangen
பிரசாத்	prasad
எவரும்	iedereen
எவரும்	iemand
எவரும்	geen
எவரும்	niemand
பாதிக்கும்	beïnvloeden
நோர்வே	noorwegen
புல்	gras
புல்	grass
சோ	zhou
சோ	cho
எதிர்மறை	negatieve
எதிர்மறை	negatief
திபெத்திய	tibetaanse
திபெத்திய	tibetaans
பருத்தி	katoen
நாய்	hondje
நாய்	hond
நாய்	hondje
பினாங்கு	penang
விழிப்புணர்வு	bekendheid
விழிப்புணர்வு	bewustwording
விழிப்புணர்வு	bewustzijn
விபத்தில்	ongeval
விபத்தில்	ongeluk
விபத்தில்	ongelukje
விபத்தில்	crash
விபத்தில்	crashen
இருப்பு	saldo
இருப்பு	balans
இருப்பு	evenwicht
இருப்பு	aanwezigheid
இருப்பு	voorraad
இருப்பு	stock
ஜோர்ஜ்	jorge
இயந்திரங்கள்	robots
நிலக்கரி	steenkool
நிலக்கரி	kolen
நிலக்கரி	kool
பதிவுகள்	weergaven
பதிவுகள்	indrukken
பதிவுகள்	records
இருமுறை	tweemaal
கட்டிட	bouwen
முட்டை	eitje
முட்டை	eieren
முட்டை	ei
பட்டி	menu
பட்டி	menukaart
ஐதராபாத்	hyderabad
நட்சத்திர	ster
நட்சத்திர	star
இருந்தபோதிலும்	desalniettemin
இருந்தபோதிலும்	niettemin
இளவரசர்	prince
இளவரசர்	prins
மறுபடியும்	alweer
மறுபடியும்	opnieuw
மறுபடியும்	nogmaals
குணம்	attribuut
இறக்குமதி	import
இறக்குமதி	importeren
இறக்குமதி	invoer
இருக்கிறார்கள்	zijn
ஹாரி	harry
சைமன்	simon
தீவிரமாக	serieus
பணத்தை	geld
கொச்சி	kochi
ஏழை	arme
ஏழை	arm
வெளிப்படுத்தும்	onthullen
வெளிப்படுத்தும்	onthult
வெளிப்படுத்தும்	openbaren
காயம்	blessure
காயம்	letsels
காயம்	letsel
காயம்	schade
காயம்	verwonding
காயம்	wond
காயம்	wonde
காயம்	gekwetst
ஆசை	begeerte
ஆசை	wens
ஆசை	verlangen
ஆசை	wish
ஆசை	wensen
ஆசை	wens
விளம்பரம்	advertenties
விளம்பரம்	reclame
விளம்பரம்	adverteren
விளம்பரம்	reclame
விளம்பரம்	advertentie
விளம்பரம்	bevordering
விளம்பரம்	promoten
விளம்பரம்	promotie
விளம்பரம்	promoten
விளம்பரம்	boost
மூலிகைகள்	kruiden
நீலம்	blue
நீலம்	blauw
நீலம்	blauwe
அவளை	haar
மாதிரிகள்	monsters
மாதிரிகள்	stalen
வருகிறார்கள்	komen
வருகிறார்கள்	coming
தொடர்ந்தது	voortgezet
தொடர்ந்தது	vervolg
அமெரிக்கர்கள்	amerikaan
அமெரிக்கர்கள்	amerikanen
கனவு	droom
கனவு	dromen
கனவு	dream
கனவு	dromen
வானிலை	weer
கபூர்	kapoor
தேற்றம்	stelling
ஆணை	instructies
ஆணை	instructie
ஆணை	commando
ஆணை	opdracht
அதிகரித்தது	toegenomen
அதிகரித்தது	verhoogd
அதிகரித்தது	verhoogde
தாக்கும்	attack
தாக்கும்	aanvallen
தாக்கும்	aanval
அன்றாட	dagelijkse
அன்றாட	dagelijks
நிகழ்வில்	gebeurtenis
நிகழ்வில்	evenement
நிகழ்வில்	event
நியமனம்	aangesteld
நியமனம்	benoemde
நியமனம்	benoemd
தொண்டு	liefdadigheidsinstelling
தொண்டு	liefdadigheid
அதிகரிக்கிறது	verbetert
போர்க்	oorlog
பரம்பரை	erfenis
பரம்பரை	erfdeel
நேர்காணல்	interview
நேர்காணல்	sollicitatiegesprek
நேர்காணல்	sollicitatie
நேர்காணல்	interviewen
தயார்	ready
தயார்	gereed
தயார்	klaar
சிலைகள்	afgoden
சிலைகள்	standbeelden
மிதமான	matige
மிதமான	matig
மிதமான	gematigde
மிதமான	gematigd
சிகாகோ	chicago
எங்கே	waar
வேண்டியது	moeten
வேண்டியது	moet
காட்டினார்	toonde
தினசரி	dagelijkse
தினசரி	dagelijks
தீய	kwaad
தீய	slechtheid
தீய	evil
தசை	spieren
தசை	spier
வயலின்	viool
மறுத்து	weigerde
மறுத்து	geweigerd
மறுத்து	weigerden
கோதாவரி	godavari
பன்னிரண்டு	twelve
பன்னிரண்டு	twaalf
வாக்கு	stemmen
வாக்கு	stemming
வாக்கு	stem
கிளப்	club
ஆவி	ghost
ஆவி	geest
ஆவி	spook
ஆவி	geest
ஆவி	spirit
பெட்டிகள்	boxen
பெட்டிகள்	vakjes
பெட்டிகள்	kisten
பெட்டிகள்	dozen
மெய்	medeklinker
மெய்	waar
மெய்	true
மெய்	klopt
ஹால்	hal
ஹால்	zaal
ஹால்	hall
எச்சரிக்கை	waarschuwing
எச்சரிக்கை	voorzichtigheid
எச்சரிக்கை	alarm
எச்சரிக்கை	waarschuwing
எச்சரிக்கை	signalering
எச்சரிக்கை	alert
அரங்கு	theater
சாந்தி	shanti
தங்கப்	goud
விரல்	vinger
பூச்சிகள்	insecten
ஜோ	joe
கலாச்சாரம்	cultuur
மராத்தி	marathi
இறைவனின்	heer
இறைவனின்	lord
இறைவனின்	heere
கட்டுப்பாடுகள்	restricties
கட்டுப்பாடுகள்	beperkingen
கட்டுப்பாடுகள்	controles
முற்றுகை	belegering
முற்றுகை	beleg
மகாபாரதம்	mahabharata
தகவலை	info
தகவலை	gegevens
தகவலை	informatie
பன்றி	varken
பன்றி	zwijn
விஸ்வநாதன்	viswanathan
அதிகரிக்க	verhoging
அதிகரிக்க	vergroten
அதிகரிக்க	verhoog
அதிகரிக்க	verhogen
அதிகரிக்க	stijging
ஏற்க	accepteren
ஏற்க	aanvaarden
ஏற்க	accepteer
ரோம்	rome
ரோம்	rom
நேரியல்	lineaire
நேரியல்	lineair
முக்கியமானது	belangrijke
முக்கியமானது	belangrijk
படிப்பு	koers
படிப்பு	cursus
படிப்பு	studeer
படிப்பு	studeren
படிப்பு	studie
படிப்பு	bestuderen
தட்டச்சு	typen
காப்பு	backup
காப்பு	armband
போட்டு	zet
வசனம்	dialoog
வசனம்	vers
கற்கள்	steentjes
கற்கள்	stones
கற்கள்	stenen
திறக்கப்பட்டது	geopend
திறக்கப்பட்டது	ontgrendeld
எழுத்துகள்	personages
எழுத்துகள்	tekens
எழுத்துகள்	karakters
ஏவுகணை	raket
நீராவி	stoom
நீராவி	stomen
சம்பந்தப்பட்ட	bezorgd
காய்ச்சல்	koorts
காய்ச்சல்	griep
விட்டம்	diameter
ஆன்மீக	geestelijke
ஆன்மீக	spirituele
ஆன்மீக	spiritueel
ஆன்மீக	geestelijk
எபிரேய	hebreeuws
மறைந்த	verstopt
மறைந்த	verborgen
நடிக்க	gieten
நடிக்க	casting
ஏர்லைன்ஸ்	luchtvaartmaatschappijen
ஏர்லைன்ஸ்	airlines
அமர்ந்து	zittend
அமர்ந்து	zittende
அமர்ந்து	zittend
அமர்ந்து	zittende
சமமான	gelijken
சமமான	gelijk
சமமான	equal
சமமான	gelijke
பட்டை	bars
பட்டை	bar
சடங்கு	rituele
சடங்கு	ritueel
சடங்கு	rituelen
குகை	grot
குறைக்கும்	verminderen
குறைக்கும்	reduceren
குறைக்கும்	verkleinen
நாற்பது	veertig
நாற்பது	forty
மண்டலங்கள்	streken
மண்டலங்கள்	zones
கோல்டன்	golden
கோல்டன்	gouden
கோல்டன்	gulden
அகமது	ahmed
அகமது	achmed
குழாய்கள்	buizen
குழாய்கள்	leidingen
குழாய்கள்	pijpen
நோயாளிகள்	patiënten
நோயாளிகள்	patienten
போராளிகள்	strijders
போராளிகள்	vechters
போராளிகள்	fighters
போராளிகள்	boksers
நிகழ்கிறது	gebeurt
நீக்கி	terugtrekken
முழுவதுமாக	volledig
முழுவதுமாக	compleet
கண்டுபிடிக்கப்பட்ட	ontdekte
கண்டுபிடிக்கப்பட்ட	ontdekt
பழங்கால	antiek
பழங்கால	antieke
நேபாளம்	nepalees
நேபாளம்	nepalese
இடர்	risico
ஆடும்	dansen
சூழ்நிலை	situatie
சூழ்நிலை	toestand
உறவுகள்	relaties
உறவுகள்	betrekkingen
உறவுகள்	relaties
நிறுத்த	stop
நிறுத்த	stoppen
கற்றுக்	onderwezen
கற்றுக்	onderwees
நிறுவி	installateur
நடுநிலை	neutrale
நடுநிலை	neutraal
கோபம்	boosheid
கோபம்	kwaadheid
கோபம்	toorn
கோபம்	woede
கோபம்	kwaad
கோபம்	boos
நுண்ணுயிர்	microbiële
விழுந்து	herfst
விழுந்து	fall
விழுந்து	vallen
இறைவனை	heer
இறைவனை	lord
இறைவனை	heere
குழப்பம்	mess
குழப்பம்	puinhoop
குழப்பம்	rotzooi
குழப்பம்	verwardheid
குழப்பம்	verwarring
குழப்பம்	verwarrend
குழப்பம்	verwarde
குழப்பம்	verward
குழப்பம்	verwarren
குழப்பம்	conflicten
குழப்பம்	conflict
குழப்பம்	chaos
மூலக்கூறுகள்	moleculen
துகள்	deeltje
துகள்	deeltjes
தட்டு	plaat
தட்டு	bord
தட்டு	lade
தட்டு	dienblad
தட்டு	bakje
திருமதி	mevrouw
துல்லியமான	nauwkeurig
துல்லியமான	nauwkeurigheid
துல்லியமான	accuraat
துல்லியமான	accurate
துல்லியமான	nauwkeurigheid
துல்லியமான	precisie
நாயர்	nair
பூச்சி	insect
பூச்சி	insecten
பூச்சி	plaag
பூச்சி	ongedierte
பூச்சி	pest
பூச்சி	plagen
நிலைமை	situatie
நிலைமை	toestand
எட்டாவது	achtste
சிறுவர்கள்	boys
சிறுவர்கள்	jongens
சிறுவர்கள்	kids
சிறுவர்கள்	kinderen
ஒளியியல்	optiek
புரதம்	eiwitten
புரதம்	proteïnen
புரதம்	eiwit
புரதம்	proteïne
நாகரிகம்	beschaving
ஆரம்	straal
ஆரம்	radius
பண்ணை	kwekerij
பண்ணை	boerderij
பண்ணை	boerderijen
மேற்பரப்பு	bovengronds
மேற்பரப்பு	oppervlak
சாமுவேல்	samuel
பிடித்தது	favoriet
பிடித்தது	favoriete
வீரன்	kampioen
வீரன்	champ
வீடுகளில்	huizen
கையேடு	handmatige
கையேடு	manueel
கையேடு	handleiding
கையேடு	handmatig
கையேடு	handboek
கோதுமை	tarwe
பதிப்புகள்	edities
பதிப்புகள்	uitgave
பதிப்புகள்	versies
முல்லை	plastik
விரைந்து	gehaast
வளர்ச்சியை	groei
மரியாதை	respecteer
மரியாதை	respect
மரியாதை	respecteren
விரிவாக்கம்	uitbreiden
விரிவாக்கம்	extensie
விரிவாக்கம்	verlenging
விரிவாக்கம்	uitbreiding
பீட்டா	beta
பீட்டா	bèta
வழிமுறை	step
வழிமுறை	stap
வழிமுறை	stapje
வழிமுறை	methode
வழிமுறை	kanaal
புரியும்	begrijpen
புரியும்	begrijp
கேரளம்	kerala
கால்நடை	runderen
கால்நடை	vee
கால்நடை	rundvee
ரஷ்யா	rusland
தேங்காய்	kokos
தேங்காய்	kokosnoot
லூயி	luiz
லூயி	louis
லூயி	lodewijk
லூயி	louie
தெரியாத	onbekende
தெரியாத	onbekend
வேண்டுகோள்	aanvraag
வேண்டுகோள்	aanvragen
வேண்டுகோள்	verzoek
வேண்டுகோள்	verzoeken
அணிந்து	dragend
அணிந்து	dragen
கேட்ட	hoorde
கேட்ட	gehoord
அபிவிருத்தி	ontwikkeling
இடைக்கால	middeleeuwse
இடைக்கால	middeleeuws
பாதுகாக்க	beschermen
பாதுகாக்க	bescherm
பார்வையாளர்கள்	doelgroep
பார்வையாளர்கள்	publiek
பார்வையாளர்கள்	kijkers
கண்காணிப்பு	traceren
கண்காணிப்பு	tracking
கண்காணிப்பு	monitoring
கண்காணிப்பு	toezicht
சக்கரம்	rad
சக்கரம்	wiel
சக்கரம்	chakra
கோடுகள்	lijnen
புராண	herdenken
