در	deur
بال	wing
میوه	vruchten
میوه	fruit
میوه	vrucht
میوه	vruchten
میوه	fruit
تراکم	condensatie
تراکم	compressie
تراکم	dichtheid
سیر	knoflook
تصادفی	random
تصادفی	willekeurige
تصادفی	willekeurig
تصادفی	ongeval
تصادفی	ongeluk
تصادفی	ongelukje
تصادفی	toevallige
تصادفی	toeval
هیات	delegeren
هیات	delegatie
معیارهای	criteria
آنا	anna
سگ	hond
سگ	hondje
عوارض	complicaties
عوارض	complicatie
عوارض	verwikkelingen
عوارض	terrein
عوارض	tol
استیون	stephen
هیجانی	emoties
هیجانی	emotie
هیجانی	emotioneel
هیجانی	emotionele
هیجانی	spannend
آگوست	august
آگوست	augustus
آفریقایی	afrikaanse
آفریقایی	afrikaans
تکامل	evolution
تکامل	ontwikkeling
تکامل	evolutie
ایده	ideeën
ایده	ideeen
ایده	ideetjes
ایده	idee
ایده	ideetje
نیرو	sterkte
نیرو	kracht
نیرو	forceren
نیرو	kracht
نیرو	force
هندوستان	hindustan
هندوستان	india
سکونت	bewoond
سکونت	bewoonde
سکونت	leefbaar
سکونت	bewoonbare
سکونت	bewoonbaar
روان	rennen
روان	hardlopen
روان	running
روان	ontspringen
روان	stromend
مجری	presentator
مجری	presentatrice
مجری	presenteren
مجری	executeur
مجری	uitvoerder
ژیمناستیک	gymnastiek
ژیمناستیک	turnen
خویشاوندان	verwanten
خویشاوندان	familieleden
خویشاوندان	verwanten
خویشاوندان	kin
ضروری	dringend
ضروری	spoed
ضروری	urgentie
ضروری	urgent
ضروری	noodzakelijke
ضروری	nodig
ضروری	noodzakelijk
ضروری	essentiële
ضروری	onmisbaar
ضروری	essentieel
ضروری	essentials
نیک	nick
سرود	hymne
سرود	volkslied
سرود	hymne
سرود	kaba
زرین	golden
زرین	gouden
زرین	gulden
زرین	goud
فرا	fra
دکترای	doctoraat
دکترای	dokters
دکترای	artsen
پرده	screen
پرده	scherm
پرده	beeldscherm
پرده	gordijn
افسران	ambtenaren
افسران	functionarissen
افسران	officiers
افسران	agenten
افسران	officieren
آلبانی	albanië
آلبانی	albany
آلبانی	albanië
وارنر	warner
متاسفانه	helaas
شور	pekel
شور	zout
شور	zoute
تمایل	geneigd
تمایل	bereidwilligheid
تمایل	bereidheid
کریس	chris
فرم	form
فرم	vorm
فرم	formulier
فقه	jurisprudentie
اسکندر	aleksandr
اسکندر	alexander
نسبی	relatief
نسبی	relatieve
سیگنال	signaal
طرفداران	fans
طرفداران	ventilatoren
خریداری	aanschaf
خریداری	aankoop
خریداری	inkoop
خریداری	aangekocht
خریداری	ingekocht
خریداری	gekocht
خریداری	aangeschaft
خریداری	gekochte
سینه	borst
سینه	borstkas
سینه	borsten
سینه	borst
سینه	borsten
سینه	borsten
واشنگتن	washington
غالب	overheersende
غالب	dominante
غالب	dominant
غالب	domineren
غالب	dominant
آدم	adam
سطحی	oppervlakkige
سطحی	ondiep
سطحی	oppervlakkig
سطحی	bovengronds
سطحی	oppervlak
رقم	cijfer
ویروس	virus
ویروس	virussen
ویروس	virussen
متشکل	gecomponeerd
متشکل	samengesteld
ژنرال	algemene
ژنرال	generaal
ژنرال	algemeen
قزاقستان	kazachstan
زندانیان	gevangenen
ضربه	hobbel
ضربه	bult
ضربه	impact
ضربه	inslag
ضربه	effect
ضربه	botsing
ضربه	schoppen
ضربه	schop
ضربه	kick
ضربه	trap
نهمین	negende
ایر	ayr
ایر	lucht
پیروز	win
پیروز	winnen
پیروز	zege
پیروز	overwinning
پیروز	victorie
پیروز	victory
نمایندگی	representatie
نمایندگی	vertegenwoordiging
نمایندگی	bureau
نمایندگی	agentschap
تایوان	taiwan
تایوان	taiwanese
عظیم	azim
قاسم	qasim
عقیده	adviezen
عقیده	meningen
عقیده	opinies
زیستی	biologische
زیستی	biologisch
زیستی	biodiversiteit
پزشکان	artsen
پزشکان	arts
پزشکان	geneesheer
پزشکان	dokters
پزشکان	artsen
جاری	huidig
جاری	huidige
جاری	actueel
مرزهای	grenst
مرزهای	grenzen
سطوح	levels
سطوح	niveaus
پیدایش	opkomst
پیدایش	genesis
معلم	leraar
معلم	onderwijzer
معلم	docent
معلم	leerkracht
معلم	lerares
معلم	onderwijzers
معلم	leraren
معلم	docenten
معلم	leerkrachten
معلم	leraars
نشانه	penningen
نشانه	token
نشانه	indicatie
نشانه	aanduiding
پیشرفته	geavanceerd
پیشرفته	geavanceerde
پیشرفته	gevorderden
پیشرفته	advanced
پیشرفته	gevorderd
آزمایشگاه	labs
آزمایشگاه	laboratoria
آزمایشگاه	laboratorium
آزمایشگاه	labo
آزمایشگاه	lab
زیاگان	biota
طیف	spectrum
جزئیات	details
جزئیات	bijzonderheden
جزئیات	detail
جزئیات	details
حس	feel
حس	voelen
حس	voel
حس	voelen
حس	gevoel
حس	zintuig
یاری	yari
پیرو	piero
پیرو	volger
پیرو	volgeling
پیرو	volgers
کمبود	ontbreken
کمبود	gemis
کمبود	gebrek
کمبود	schaarste
کمبود	tekort
جوامع	gemeenschappen
جوامع	samenlevingen
تیراندازی	schieten
تیراندازی	schietpartij
تیراندازی	schoten
استدلال	argumenten
استدلال	argument
استدلال	redenering
استدلال	redeneren
قله	peak
قله	piek
قله	hoogtepunt
خودمختار	autonoom
خودمختار	autonome
یورو	euros
یورو	euro
یورو	euro
هواپیماهای	vliegtuigen
گوناگونی	diversiteit
گوناگونی	verscheidenheid
حومه	platteland
حومه	buitenwijk
حومه	voorsteden
حومه	buitenwijken
حومه	suburban
حومه	buitenwijk
حومه	voorstad
اون	ze
اون	zij
دفن	begrafenis
دفن	begraven
خوردن	eten
آنلاین	online
ادعای	claim
ادعای	claimen
ادعای	opeisen
شیشه	glas
شیشه	glazen
مربوطه	relevant
مربوطه	relevante
انتخاباتی	electorale
انتخاباتی	verkiezing
انتخاباتی	verkiezingen
امواج	golven
مقدماتی	elementaire
مقدماتی	elementair
مقدماتی	voorlopige
قومی	etnisch
مجتمع	geïntegreerde
مجتمع	geïntegreerd
دانشجو	leerling
دانشجو	student
زهرا	zahra
شاگردان	pupillen
شاگردان	leerlingen
شاگردان	discipelen
نوجوانان	tienerjaren
نوجوانان	tieners
نوجوانان	adolescenten
نوجوانان	pubers
نوجوانان	jeugdige
نظم	orde
نظم	bestellen
نظم	order
نظم	bestelling
معانی	betekenissen
تنهایی	alone
تنهایی	alleen
تنهایی	eenzaamheid
تنهایی	eenzaamheid
تنهایی	eenzame
تنهایی	eenzaam
آلفا	alpha
آلفا	alfa
چرخ	rad
چرخ	wiel
چرخ	wielen
چرخ	wheels
چرخ	velgen
چرخ	karretje
چرخ	kar
هرات	herat
هرات	complexe
هرات	complex
هرات	ingewikkeld
مهندسان	ingenieurs
مهندسان	technici
گردش	excursie
گردش	circulatie
گردش	oplage
گردش	bloedsomloop
بم	bam
پور	por
پور	pur
آیت	ait
تبعید	ballingschap
تبعید	verbanning
تبعید	verbannen
جنگلی	woud
جنگلی	bos
جنگلی	bossen
جنگلی	oerwoud
جنگلی	jungle
روزگار	dagen
روزگار	days
آسیاب	molen
آسیاب	mill
آسیاب	walserij
آسیاب	vermalen
آسیاب	malen
آسیاب	grind
بحرین	bahrein
دانسته	bekende
دانسته	gekend
دانسته	gekende
دانسته	bekend
خواص	verminderde
خواص	verlaagd
خواص	verminderd
خواص	gereduceerd
اریک	eric
اریک	erik
قربانی	offeren
قربانی	opoffering
قربانی	offer
قربانی	slachtoffer
جوزف	jozef
جوزف	joseph
آندره	andre
آندره	andré
پارس	blaffen
پارس	schors
پارس	bast
پارس	pars
وکیل	juristen
وکیل	advocaten
وکیل	advocaat
وکیل	advocate
وکیل	jurist
اختراع	uitvinden
اختراع	uitvinding
اختراع	verzonnen
اختراع	uitgevonden
گرامی	eervol
گرامی	eervolle
گرامی	gulle
گرامی	genereus
گرامی	vrijgevig
گرامی	royaal
گرامی	gul
گرامی	geëerd
گرامی	geëerde
گرامی	gehuldigd
گرامی	vereerd
گرامی	eren
گرامی	eer
گرامی	edele
گرامی	noble
گرامی	edel
گرامی	nobele
گرامی	nobel
عمارت	herenhuis
داغ	warm
داغ	heet
جدایی	scheiding
جدایی	afscheiding
سفیر	ambassadeur
سفیر	saffier
سفیر	sapphire
مزرعه	kwekerij
مزرعه	boerderij
مزرعه	boerderijen
لیسانس	bachelor
لیسانس	vrijgezel
تحقیقاتی	onderzoek
تحقیقاتی	research
سینا	sienna
سینا	sinaï
سینا	sina
الفبای	alfabet
حرفه	carrière
حرفه	carriere
حرفه	loopbaan
حرفه	beroepsgroep
حرفه	beroep
همراهی	vergezellen
همراهی	escorte
همراهی	escort
وسعت	vergroten
وسعت	vergroot
وسعت	uitbreiden
محرم	intieme
محرم	intiem
ادب	beleefdheid
ادب	beleefdheid
ادب	hoffelijkheid
ادب	manieren
خودروی	auto
خودروی	wagen
خودروی	hybride
کوهی	berg
کوهی	montane
بوسنی	bosnische
بوسنی	bosnië
جداگانه	afzonderlijk
جداگانه	apart
عباسی	abbasi
سیما	sima
افسانه	legende
افسانه	legend
افسانه	mythes
افسانه	mythe
افسانه	legenden
افسانه	legendes
رزمی	martial
نجف	najaf
اعظم	azam
قفقاز	kaukasus
قفقاز	blanke
قفقاز	blank
مجاز	geautoriseerd
مجاز	toegestaan
مجاز	toegestane
مجاز	toegelaten
مجاز	geautoriseerd
مجاز	toegestaan
مجاز	toegestane
مجاز	toegelaten
مجاز	legaal
مجاز	wettelijk
مجاز	wettig
مجاز	juridische
مجاز	juridisch
مجاز	toegestaan
مجاز	toegelaten
مجاز	toegestane
حسام	hossam
معمولا	meestal
معمولا	gewoonlijk
معمولا	normaliter
معمولا	gewoonlijk
معمولا	normaal
اروگوئه	uruguay
سراب	mirage
گمان	advies
گمان	mening
گمان	aanname
گمان	veronderstelling
گمان	fancy
گمان	sjiek
چای	thee
محاصره	belegering
محاصره	beleg
محاصره	blokkade
محاصره	omringd
محاصره	omsingeld
محاصره	omgeven
محاصره	omringt
محاصره	omringen
محاصره	omsingelen
فرهاد	farhad
کف	schuim
کف	vloer
کف	verdieping
کف	floor
اکران	akron
اکران	screening
فرماندار	gouverneur
کنسرت	concert
کنسرت	concerten
بیمه	verzekering
بیمه	verzekeringen
آلبرت	albert
گلی	goli
گلی	glee
گلی	klei
گلی	clay
کجا	waar
اکسید	oxide
قیام	standing
قیام	staande
قیام	staand
خدایان	goden
ونزوئلا	venezolaanse
ونزوئلا	venezuela
سؤال	vraagje
سؤال	vraag
سؤال	vragen
مقادیر	waardes
مقادیر	waarden
برآورد	schatting
برآورد	raming
برآورد	inschatting
برآورد	schatting
برآورد	raming
برآورد	ramingen
برآورد	schattingen
امیدوارم	hoop
امیدوارم	hopen
امیدوارم	hope
لیتوانی	litouws
لیتوانی	litouwse
لیتوانی	litouwen
علائم	symptomen
درونی	interieur
درونی	binnenland
درونی	intern
درونی	inwendig
درونی	binnenste
درونی	innerlijke
درونی	innerlijk
سرور	server
فیلسوف	filosoof
موریس	mauritius
موریس	morris
موریس	maurice
درج	invoegen
درج	inbrengen
درج	invoeging
درج	voegt
سامسونگ	samsung
زابل	zabel
الیزابت	elizabeth
الیزابت	elisabeth
وظایف	plichten
وظایف	taken
سانتا	kerstman
سانتا	santa
سایه	shadow
سایه	schaduw
سایه	schaduw
مرور	bladeren
مرور	beoordeling
مرور	recensie
مرور	herziening
مرور	browsen
پیروان	volgers
پیروان	volgelingen
گذار	overgang
وحدت	eenheid
الهام	inspirerend
الهام	bezield
الهام	geïnspireerd
الهام	geïnspireerde
الهام	inspireren
الهام	inspiratie
محبوب	populaire
محبوب	populair
محبوب	aanbeden
محبوب	aanbad
محبوب	favoriet
محبوب	favoriete
محبوب	geliefde
محبوب	geliefd
پروتکل	protocol
گام	step
گام	stap
گام	stapje
تحویل	bezorging
تحویل	oplevering
تحویل	levering
تحویل	leveren
تحویل	afleveren
تحویل	bezorgen
حرارتی	thermische
حرارتی	thermisch
سندی	sandy
جلال	glorie
جلال	roem
جلال	heerlijkheid
جلال	glory
جلال	jalal
راس	ross
مشتری	klant
مشتری	afnemer
مشتری	klanten
مشتری	afnemers
مشتری	client
مشتری	klant
مشتری	opdrachtgever
مشتری	cliënt
مشتری	jupiter
بابا	pap
بابا	vader
بابا	pa
بابا	papa
بابا	paps
مرده	dood
مرده	doods
مرده	dead
نوجوانی	teen
نوجوانی	tiener
نوجوانی	adolescentie
نوجوانی	puberteit
ورزشکار	atletisch
ورزشکار	sporter
ورزشکار	atlete
ورزشکار	atleet
ورزشکار	sport
ورزشکار	cricketspeler
هواگرد	vliegtuig
هواگرد	vliegtuigen
هواگرد	luchtvaartuigen
هواگرد	luchtvaartuig
مدافعان	verdedigers
سونی	sony
تجدید	vernieuwing
تجدید	hernieuwing
تجدید	verlenging
نویس	noyce
نویس	nevis
والتر	wouter
والتر	walter
چوبی	houten
چوبی	hout
پژوهشگران	onderzoekers
دفاعی	verdediging
دفاعی	defensie
دفاعی	verdedigen
سیم	draad
سیم	bedrading
سیم	sim
نوادا	nevada
اصطلاحات	termen
اصطلاحات	voorwaarden
اصطلاحات	terminologie
آبشارها	waterval
آبشارها	watervallen
دقیقاً	exact
دقیقاً	precies
تخم	eieren
تخم	eitjes
تخم	eitje
تخم	eieren
تخم	ei
سالم	gezonde
سالم	gezond
سالم	veilig
سالم	salem
کامرون	kameroen
مسکن	huisvesting
تحریک	uitdagend
تحریک	provocerende
تحریک	provocerend
تحریک	opwinden
تحریک	uitgelokt
تحریک	stimuleren
تحریک	uitlokking
یحیی	yahya
آرایه	array
مکانی	plaats
حسابداری	boekhoudkundige
حسابداری	boekhouding
حسابداری	boekhouden
آیلند	eiland
آدرس	adres
الهی	goddelijk
الهی	goddelijke
سوار	ride
سوار	rit
سوار	rider
سوار	rijder
سوار	ruiter
نادرست	incorrect
نادرست	foutief
نادرست	onjuiste
نادرست	onjuist
نادرست	verkeerd
نادرست	verkeerde
نادرست	fout
نادرست	vals
نادرست	false
نادرست	onwaar
نادرست	valse
اصلاحات	modificaties
اصلاحات	wijzigingen
اصلاحات	hervormingen
اصلاحات	hervorming
اصلاحات	hervormen
اصلاحات	verbeteringen
اصلاحات	verbetering
اصلاحات	reformatie
اصلاحات	correcties
اصلاحات	verbeter
اصلاحات	verbeteren
هزاران	duizenden
تظاهرات	demonstreren
تظاهرات	protesten
تظاهرات	protest
تظاهرات	protesteren
تظاهرات	betoging
تظاهرات	demonstratie
تظاهرات	manifestaties
تظاهرات	demonstraties
تظاهرات	betogingen
مرزی	grens
مرزی	grens
کارائیب	caribische
کارائیب	caraïben
گردن	hals
گردن	nek
تحصیلی	academisch
تحصیلی	academische
ویکتوریا	victoria
تجاوز	geweldpleging
تجاوز	mishandeling
تجاوز	aanval
تجاوز	agressie
تجاوز	verkrachting
تجاوز	verkrachtingen
تجاوز	verkracht
تجاوز	verkrachten
تجاوز	koolzaad
زمستانی	winter
تبلیغاتی	reclame
تبلیغاتی	adverteren
تبلیغاتی	propaganda
فردا	morgen
فردا	tomorrow
کمتری	minder
مرتب	gesorteerd
ترس	angst
ترس	vrees
ترس	fear
ترس	ontzag
ترس	awe
استیو	steve
استناد	aanhaling
تل	tal
تل	tall
تل	tel
تل	tol
قصر	kasteel
قصر	paleis
پرستاری	verpleging
رساله	pamflet
رساله	pamfletten
رساله	pamflet
توده	massa
توده	mass
توده	massa
گاو	koe
دموکراتیک	democratische
دموکراتیک	democratisch
سوخته	verbrand
سوخته	aangebrand
شعار	devies
شعار	motto
شعار	slogan
شعار	leus
وحشی	wild
وحشی	wilde
وحشی	savage
وحشی	barbaars
وحشی	woeste
خبرنگار	correspondent
خبرنگار	journalisten
خبرنگار	journaliste
خبرنگار	journalist
آنتونیو	antónio
آنتونیو	antonio
واقعه	voorval
واقعه	incident
واقعه	gebeurtenis
واقعه	evenement
واقعه	event
جلسه	sessie
جلسه	zitting
جلسه	ontmoeting
جلسه	vergadering
جلسه	meeting
جلسه	bijeenkomst
جلسه	vergaderen
اکسیژن	zuurstof
اکسیژن	zuurstofgehalte
عدالت	justice
عدالت	gerechtigheid
عدالت	justitie
عدالت	rechtvaardigheid
فیلتر	filter
فیلتر	filteren
مترو	metro
مترو	metro
دخالت	storing
دخالت	interferentie
دخالت	inmenging
دخالت	interventies
دخالت	tussenkomst
دخالت	interventie
دخالت	betrokkenheid
دخالت	bemoeien
دخالت	bemoeien
ابی	abby
شهروندان	burgers
شهروندان	staatsburgers
رسم	traditie
رسم	tradities
رسم	plot
رسم	perceel
رسم	complot
ازبکستان	oezbekistan
تشویق	aanmoedigen
تشویق	applaus
مدعی	pretender
سرکوب	onderdrukking
سرکوب	repressie
سرکوب	onderdrukken
سرکوب	onderdrukt
سرکوب	onderdrukte
سرکوب	verdrongen
سرکوب	onderdrukt
سرکوب	onderdrukte
هشدار	waarschuwing
هشدار	alarm
هشدار	waarschuwing
هشدار	signalering
هشدار	alert
شاهین	shahin
شاهین	shaheen
شاهین	valken
شاهین	valk
شاهین	falcon
برود	passeert
برود	pasjes
معادله	vergelijking
کوچکتر	kleiner
کوچکتر	kleinere
سیب	appel
سیب	apple
سیب	appelen
سیب	appels
ولتاژ	spanning
ولتاژ	voltage
ماهواره	satelliet
برگشت	terug
برگشت	rug
برگشت	back
یخ	ijs
یخ	ice
صلیب	oversteken
صلیب	kruis
صلیب	cross
بیس	basgitaar
بیس	baars
بیس	bas
بیس	bass
بیس	bib
بیس	bis
بل	belle
بل	bell
ناخالص	gross
ناخالص	bruto
پورنو	pornografische
داوری	oordeel
داوری	arbitrage
داوری	rechter
داوری	judge
داوری	oordelen
داوری	arrest
داوری	oordeel
نمایشی	optreden
نمایشی	uitvoeren
نمایشی	presteren
نمایشی	manifestaties
نمایشی	demonstraties
نمایشی	betogingen
پراکنده	verspreide
پراکنده	verspreid
پراکنده	verstrooid
بیگ	big
بیگ	groot
بیگ	grote
محقق	onderzoeker
کاظم	kasim
کاظم	kazim
اختلالات	stoornis
اختلالات	wanorde
اختلالات	stoornissen
اختلالات	aandoeningen
اختلالات	verstoring
اختلالات	storingen
اختلالات	ongeregeldheden
اختلالات	verstoringen
مأموریت	missie
مأموریت	mission
قطار	trein
قطار	treinen
مهاجران	immigranten
مهاجران	migranten
مهاجران	migranten
مهاجران	emigranten
پری	perry
پری	pari
موافقم	akkoord
متحرک	mobile
متحرک	mobiel
متحرک	mobil
کوهستان	berg
کوهستان	bergen
ادیان	religies
حشرات	insecten
حشرات	beestjes
حشرات	insecten
حشرات	bugs
دیسک	schijf
دیسک	disk
دیسک	diskette
دیسک	schijf
دیسک	disc
دوستی	vriendschap
دوستی	vriendin
دوستی	vriend
تقلید	evenaren
تقلید	imiteren
تقلید	imitatie
نهضت	kruistocht
نهضت	kruistochten
نهضت	bewegingen
نهضت	verplaatsing
نهضت	beweging
کهنه	ouwe
کهنه	oude
کهنه	oud
اجباری	geforceerde
اجباری	gedwongen
اجباری	afgedwongen
اجباری	geforceerd
اجباری	forceren
اجباری	kracht
اجباری	force
اجباری	verplichte
اجباری	verplicht
اجباری	verplichte
اجباری	verplicht
ضریب	coëfficiënt
نان	curry
نان	nan
نان	brood
خورده	gegeten
خورده	at
خورده	gegeten
خورده	opgegeten
امریکا	amerika
یوروویژن	eurovision
گرافیک	gpu
گرافیک	grafieken
گرافیک	grafisch
گرافیک	graphics
معمار	architecten
معمار	architect
نیل	nijl
بخصوص	vooral
گازی	brommer
مرکب	composiet
مرکب	samengesteld
مرکب	samengestelde
مرکب	inkt
ماندن	blijven
ماندن	blijven
ماندن	blijf
نفس	adem
نفس	self
نفس	zelf
نفس	ego
نفس	ziel
نفس	soul
براون	brown
براون	bruine
براون	bruin
براون	braun
واسطه	tussentijdse
واسطه	intermediaire
واسطه	intermediair
واسطه	tussenpersoon
واسطه	tussenpersoon
واسطه	intermediair
فشرده	gecondenseerde
فشرده	rits
فشرده	zip
فشرده	gecomprimeerd
مری	mary
مری	maria
مری	vrolijk
مری	merry
آذربایجانی	azerbeidzjaanse
شطرنج	schaken
شطرنج	schaakspel
شطرنج	schaak
لیورپول	liverpool
وسیع	wide
وسیع	wijd
وسیع	breed
وسیع	uitgebreid
وسیع	uitgebreide
وسیع	ruim
وسیع	ruime
آبادان	abadan
تار	web
تار	warp
تار	teer
تار	tar
سودان	soedanese
سودان	sudan
سودان	soedan
سودان	soedanese
اسلواکی	slowaakse
اسلواکی	slowaaks
اسلواکی	slowakije
شکلی	figuren
شکلی	cijfers
عملیاتی	operationele
عملیاتی	operationeel
سازهای	structureel
حرم	sanctuary
حرم	heiligdom
حرم	toevluchtsoord
راهنما	handmatige
راهنما	manueel
راهنما	handleiding
راهنما	handmatig
راهنما	handboek
راهنما	handleiding
راهنما	gids
دوستدار	aanhankelijk
دوستدار	liefhebbende
دوستدار	liefdevol
دوستدار	liefdevolle
رمز	crypto
سیدنی	sidney
سیدنی	sydney
جونز	jones
استانداردهای	normen
استانداردهای	standaarden
استانداردهای	standaards
سران	chiefs
اپرا	opera
اسلحه	wapen
اسلحه	pistool
اسلحه	geweer
آلفرد	alfred
نمادهای	symbolen
بادی	makker
بادی	maatje
بادی	buddy
بادی	wind
فرانسیس	frans
فرانسیس	francis
فرانسیس	franciscus
امتداد	strekt
امتداد	rekt
سهم	bijdrage
سهم	aandelen
متمرکز	geconcentreerde
متمرکز	geconcentreerd
متمرکز	gefocust
متمرکز	geconcentreerd
دلیلی	reden
دلیلی	rede
ماجرای	avontuur
ماجرای	avontuurlijk
ماجرای	adventure
ماجرای	avonturen
کارگر	arbeider
کارگر	arbeid
کارگر	labour
کارگر	werker
کارگر	werknemer
کارگر	arbeider
کارگر	arbeid
دایره	rondjes
دایره	cirkels
دایره	kringen
دایره	kring
دایره	cirkel
دایره	cirkelvormige
دایره	circulaire
مغزی	hersenen
مغزی	brain
مغزی	hersens
مغزی	brein
پروفسور	professor
پروفسور	hoogleraar
مانی	mani
سرپرستی	begunstiging
سرپرستی	adopteren
سرپرستی	supervisie
سرپرستی	toezicht
خوراکی	eetbare
خوراکی	eetbaar
دان	don
سرچشمه	fontein
عقاید	adviezen
عقاید	meningen
عقاید	opinies
عقاید	overtuigingen
انفجار	knallen
انفجار	blast
انفجار	ontploffing
انفجار	explosie
انفجار	ontploffing
انفجار	ontploffing
خزندگان	reptiel
خزندگان	reptielen
خزندگان	reptielen
تحمل	tolereren
تحمل	tolereert
تحمل	verdraagzaamheid
تحمل	tolerantie
تحمل	getolereerd
بنیانگذار	stichter
بنیانگذار	oprichter
مقبره	tombe
مقبره	graftombe
مقبره	graf
متخصص	specialist
متخصص	gespecialiseerd
متخصص	deskundige
متخصص	expert
عاشق	love
عاشق	liefs
عاشق	liefde
لحظه	moment
لحظه	ogenblik
شباهت	overeenkomsten
شباهت	gelijkenissen
شباهت	gelijkenis
شباهت	gelijkenissen
شباهت	gelijkenis
داوران	magistraten
داوران	rechters
تسلیم	overgeven
تسلیم	overgave
تسلیم	indienen
تسلیم	onderwerping
تسلیم	inzending
تسلیم	indiening
آستانه	drempel
آستانه	drempelwaarde
آستانه	astana
آستانه	brink
اثرات	uitwerkingen
اثرات	effecten
اثرات	gevolgen
تعادل	trim
تعادل	saldo
تعادل	balans
تعادل	evenwicht
تعادل	evenwicht
کاغذ	paper
کاغذ	papier
کاغذ	papieren
زوج	paar
زوج	pair
زوج	paar
زوج	koppel
فضانوردان	astronauten
گرگ	wolf
گرگ	gregg
تعقیب	achtervolging
تعقیب	nastreven
تعقیب	achtervolgen
یهودیت	jodendom
اسلوونی	slovenië
اسلوونی	sloveens
اسلوونی	sloveense
آماری	statistisch
آماری	statistische
سراسری	global
سراسری	mondiale
سراسری	globaal
سراسری	wereldwijd
هوش	inlichtingen
هوش	inlichtingendienst
هوش	intelligentie
لینوکس	linux
سنگاپور	singapore
مالیات	belasting
مالیات	fiscaliteit
مالیات	belastingen
مالیات	belasting
مالیات	belastingen
مالیات	belasting
مالیات	belastingen
کشتن	kill
کشتن	doden
کشتن	moorden
عبری	hebreeuws
اثری	weergaven
اثری	indrukken
آغازین	init
آغازین	initiële
سواحل	kusten
یادگیری	leren
یادگیری	learning
یادگیری	leren
یادگیری	leer
مجازات	penalty
مجازات	straf
مجازات	sanctie
مجازات	bestraffing
مجازات	straf
مجازات	straffen
سازمانی	organisatorische
سازمانی	organisatorisch
سازمانی	enterprise
سازمانی	onderneming
دوک	duke
دوک	hertog
رز	rose
رز	roos
رز	rosa
سکه	muntstukken
سکه	munten
سکه	munt
سکه	munten
نمودار	diagram
نمودار	grafiek
هالیوود	hollywood
بمب	bom
محلول	oplossing
تیمور	timor
تیمور	timorese
تیمور	timur
بچه	baby
بچه	schat
بچه	schatje
بچه	kind
بچه	kindje
کمبریج	cambridge
دختری	meis
دختری	meisje
دختری	meid
دختری	girl
نمک	zout
عمران	imran
کنیا	kenia
استون	steen
استون	natuursteen
استون	stone
استون	stenen
استون	aceton
پوشیده	gedragen
پوشیده	versleten
معماران	architecten
موجودات	wezens
موجودات	schepsels
هلندی	nederlandse
هلندی	nederlands
هلندی	nederlanders
روزه	vasten
روزه	snel
روزه	vasten
روزه	snelle
روزه	fast
موش	ratten
موش	rat
موش	muizen
موش	muis
آگاه	geïnformeerd
آگاه	bewust
تفکیک	ontkoppeling
تفکیک	scheiding
تفکیک	afscheiding
جامد	stevig
جامد	massief
جامد	solide
جامد	vaste
اخراج	uitzetting
اخراج	uitwijzing
اخراج	deportatie
اخراج	uitzetting
اخراج	uitwijzing
اخراج	verdrijving
اخراج	ontslagen
دژ	burcht
دژ	vesting
دژ	fort
دژ	fort
جمعیتی	demografisch
جمعیتی	demografische
جمعیتی	bevolking
جمعیتی	populatie
کمترین	minimaal
کمترین	minimum
کمترین	minste
کمترین	minst
کمترین	minimaal
کمترین	minimale
میشل	michelle
دموکراسی	democratie
تدریج	geleidelijk
خزر	kaspische
شکسته	verbroken
شکسته	kapot
شکسته	gebroken
شکسته	brak
شکسته	blut
شکسته	gebroken
لوکزامبورگ	luxemburgs
لوکزامبورگ	luxemburgse
لوکزامبورگ	luxemburg
ماداگاسکار	madagaskar
ماداگاسکار	madagascar
کوانتومی	quantum
کوانتومی	kwantum
برتری	uitmuntendheid
برتری	excellentie
برتری	voordeel
بارگذاری	laad
بارگذاری	laden
بارگذاری	beladen
بارگذاری	geladen
بارگذاری	inladen
بارگذاری	laden
بارگذاری	uploaden
بارگذاری	uploaden
بارگذاری	upload
تورنتو	toronto
جانی	johnny
هیل	hale
هیل	heuvel
هیل	hill
بنگلادش	bangladesh
مار	mar
مار	slangen
مار	slang
مار	snake
شواهد	bewijzen
شواهد	bewijs
شواهد	bewijsmateriaal
دهان	mond
دهان	monden
مهاجمان	raiders
مهاجمان	indringer
مهاجمان	indringers
مهاجمان	moordenaars
مهاجمان	huurmoordenaars
وست	west
وست	westen
وست	westelijk
شک	twijfelen
شک	twijfel
شک	twijfelachtige
شک	twijfelachtig
تابش	genialiteit
شیطان	duivel
شیطان	duivels
جفت	paar
جفت	pair
جفت	placenta
جفت	paren
جفت	maten
ابر	wolken
ابر	bewolking
ابر	wolk
ابر	cloud
ابر	wolken
عمیق	diep
عمیق	diepe
عمیق	deep
عمیق	diepgaand
عمیق	diepgaande
ابراز	uitdrukken
ابراز	uiten
ویلیامز	williams
دستگیری	arrestatie
دستگیری	arresteren
دستگیری	aanhouding
دستگیری	vangen
دستگیری	vastleggen
دستگیری	vangst
دستگیری	gevangenneming
دستگیری	aanhoudingen
دستگیری	arrestaties
تست	test
تست	testen
تست	tests
تست	testen
اساتید	meesters
اساتید	masters
اساتید	onderwijzers
اساتید	leraren
اساتید	docenten
اساتید	leerkrachten
اساتید	leraars
تنوع	diversiteit
تنوع	verscheidenheid
تنوع	variatie
تنوع	variëteit
تنوع	variatie
ترجیح	verkiest
