और	oraz
निष्क्रिय	obojętny
निष्क्रिय	obojętnych
निष्क्रिय	wyłączyć
निष्क्रिय	wyłącz
निष्क्रिय	wyłączony
निष्क्रिय	niepełnosprawnych
निष्क्रिय	wyłączona
निष्क्रिय	wyłączone
निष्क्रिय	bezczynności
निष्क्रिय	nieaktywne
लौह	żelazna
लौह	żelazo
लौह	żelaza
लौह	iron
लौह	żelazko
सोनी	sony
रॉय	roy
रॉय	roya
बनावट	tekstury
बनावट	struktura
बनावट	tekstury
बनावट	faktura
गायन	śpiewanie
गायन	śpiewać
गायन	śpiew
गायन	śpiewa
गायन	śpiewam
गायन	vocal
आवेदन	podanie
आवेदन	zastosowanie
आवेदन	aplikacja
आवेदन	wniosków
आवेदन	zastosowania
आवेदन	aplikacje
आवेदन	podania
आवेदन	wnioski
सकल	brutto
कमाई	zarobek
कमाई	zarabiać
कमाई	zyski
कमाई	zarobki
कमाई	zarobków
कमाई	dochody
विश्वविद्यालयों	uniwersytety
विश्वविद्यालयों	uniwersytetów
विश्वविद्यालयों	uczelnie
विश्वविद्यालयों	uniwersytety
विश्वविद्यालयों	uniwersytetu
विश्वविद्यालयों	university
विश्वविद्यालयों	uczelnia
विश्वविद्यालयों	uniwersytet
साहिब	sahib
उठाने	podnoszenie
उठाने	podnoszenia
उठाने	wychowanie
उठाने	podnoszenie
उठाने	podniesienie
साउथ	południe
गहन	głęboka
गहन	głęboki
गहन	głęboko
गहन	głębokie
गहन	deep
बाघ	tygrys
बाघ	tiger
टिकट	bilety
टिकट	mandat
टिकट	kupon
टिकट	bilet
राजशाही	monarchia
पैरों	stóp
पैरों	stopy
पैरों	nogi
पैरों	nóżki
पैरों	nóg
ब्लॉग	blog
ब्लॉग	bloga
ब्लॉग	blogu
ब्लॉग	blogi
सड़कों	dróg
सड़कों	drogi
उद्देश्यों	przedsiębiorca
उद्देश्यों	przedsiębiorcy
जाल	net
जाल	sieć
जाल	siatka
जाल	netto
जाल	oczek
जाल	siatki
जाल	siatka
जाल	oczka
मिलान	dopasowania
मिलान	mecze
मिलान	zapałki
मिलान	milan
मिलान	mediolan
मिलान	pasujące
मिलान	dopasowanie
मिलान	mecz
मिलान	dopasowanie
प्रावधान	postanowienia
प्रावधान	przepisy
सदस्यता	członkostwa
सदस्यता	członkostwo
सदस्यता	przynależność
सदस्यता	subskrypcji
रिकार्ड	rekord
रिकार्ड	zapis
रिकार्ड	płyta
साझा	udostępnił
साझा	udostępnione
साझा	wspólny
साझा	udostępniony
साझा	wspólne
साझा	akcje
साझा	udostępnienia
साझा	udziały
स्वतन्त्रता	niezależność
स्वतन्त्रता	niezależności
स्वतन्त्रता	niepodległości
स्वतन्त्रता	niepodległość
अधिकृत	dopuszczone
अधिकृत	upoważniony
सापेक्ष	względne
सापेक्ष	krewni
सापेक्ष	krewny
सापेक्ष	względna
पड़ी	padi
विफल	nieudane
विफल	niepowodzenie
संदेह	wątpliwość
संदेह	wątpliwości
संदेह	wątpliwość
संदेह	wątpliwości
आग्रह	zapytanie
आग्रह	prośba
आग्रह	żądanie
आग्रह	wniosek
किरण	kiran
कारोबार	biznes
कारोबार	interesy
कारोबार	business
कारोबार	interes
रिंग	ring
रिंग	obrączka
रिंग	pierścień
रिंग	pierścionek
ऑपरेशन	funkcjonowanie
ऑपरेशन	operacja
ऑपरेशन	działanie
ऑपरेशन	operacje
आपसी	wzajemna
आपसी	wzajemnego
आपसी	wzajemne
पवन	wiatru
पवन	wiatry
पवन	wiatr
पवन	wietrze
छूट	upust
छूट	zniżki
छूट	rabat
छूट	zniżki
बाधा	przeszkody
बाधा	przeszkodę
बाधा	przeszkoda
अमीर	emirat
अमीर	emir
अमीर	bogata
अमीर	bogate
अमीर	rich
अमीर	bogaty
समतल	mieszkanie
समतल	samolotem
समतल	samolot
समतल	płaszczyzna
बस्ती	town
बस्ती	miasta
बस्ती	miejscowość
बस्ती	miasto
कठिनाई	trudności
कठिनाई	trudność
पुर्तगाली	portugalii
पुर्तगाली	portugalski
पुर्तगाली	portugalska
पुर्तगाली	portugalskie
पुर्तगाली	portugalskim
जड़	korzenie
जड़	korzeń
जड़	root
जड़	pierwiastek
जड़	korzenie
जड़	korzeni
बौद्धिक	intelektualnej
गठित	stanowiły
बोस	bose
निकलता	żeber
निकलता	żebra
निकलता	żeberka
स्वर्ग	niebo
स्वर्ग	niebiosa
स्वर्ग	heaven
स्वर्ग	niebie
स्वर्ग	nieba
स्वर्ग	raju
स्वर्ग	raj
स्वर्ग	paradise
शासित	rządził
शासित	orzekł
चोपड़ा	chopra
प्रोटोकॉल	protokołu
प्रोटोकॉल	protokoły
प्रोटोकॉल	protokół
प्रोटोकॉल	protokołów
प्रोटोकॉल	protokoły
व्यय	nakładów
व्यय	nakłady
व्यय	spędza
व्यय	wydatek
व्यय	wydatki
व्यय	wydatek
गणतंत्र	republiki
गणतंत्र	republika
माया	maj
माया	maya
माया	maja
तिब्बती	tybetański
तिब्बती	tybecie
तिब्बती	tybetu
आत्महत्या	samobójstwo
आत्महत्या	samobójstwa
संजय	sanjay
मतभेद	różnice
अतिथि	gości
अतिथि	goście
अतिथि	goście
अतिथि	gość
लें	weź
लें	brać
लें	bierz
शानदार	genialne
शानदार	genialny
डाक	mail
डाक	poczta
डाक	pocztowy
डाक	pocztowych
डाक	pocztowe
प्रतिद्वंद्वी	rywala
प्रतिद्वंद्वी	przeciwnika
प्रतिद्वंद्वी	przeciwnikiem
प्रतिद्वंद्वी	przeciwnik
प्रतिद्वंद्वी	przeciwnicy
प्रतिद्वंद्वी	przeciwników
मनु	manu
संयोग	przypadek
कविताओं	wierszy
कविताओं	wiersze
तरंग	fala
तरंग	fali
तरंग	fale
उठाया	podniesione
उठाया	podniesiony
उठाया	wychowana
उठाया	wychowany
उठाया	wychował
अंतराल	odstęp
अंतराल	przerwa
अंतराल	przedział
पेटेंट	patent
पेटेंट	patentu
पेटेंट	patenty
क्रिस	chris
क्रिस	chrisa
क्रिस	chrisem
क्रिस	kris
क्रिस	cris
परिचित	znajome
परिचित	znajomy
परिचित	znajomość
इंडोनेशिया	indonezja
विश्वसनीय	wiarygodny
विश्वसनीय	wiarygodna
विश्वसनीय	wiarygodne
विश्वसनीय	niezawodne
विश्वसनीय	rzetelne
विश्वसनीय	wiarygodny
विश्वसनीय	niezawodny
विश्वसनीय	zaufany
विश्वसनीय	zaufanych
अब्दुल	abdul
तत्काल	natychmiast
तत्काल	pilnie
तत्काल	natychmiastowe
तत्काल	natychmiastowy
तत्काल	natychmiastowa
तत्काल	chwili
तत्काल	natychmiastowe
तत्काल	natychmiastowa
तत्काल	natychmiastowy
तत्काल	pilne
चित्रकला	obraz
चित्रकला	malarstwo
चित्रकला	malowanie
पहलुओं	aspektów
पहलुओं	aspekty
गेट	bramka
गेट	brama
गेट	bramy
गेट	bramę
गेट	gate
गेट	wrota
चैंपियनशिप	mistrzostwa
चैंपियनशिप	championship
चैंपियनशिप	mistrzostw
चैंपियनशिप	mistrzostwo
बाबू	tatuś
पैदल	pieszych
पैदल	chodniku
पैदल	chodnik
पैदल	pedał
राधा	radha
संतान	potomstwa
संतान	potomek
संतान	potomstwo
जर्नल	dziennik
जर्नल	czasopismo
जर्नल	journal
जर्नल	pamiętnik
गुप्ता	gupta
लाखों	miliony
लाखों	milionów
मुखर्जी	mukherjee
शैक्षणिक	wykształcenie
शैक्षणिक	edukacyjne
शैक्षणिक	edukacyjny
शैक्षणिक	edukacyjnych
शैक्षणिक	edukacja
खोला	otwierane
खोला	otwarto
खोला	otwarte
खोला	otwarta
खोला	otwarty
भाप	parowa
भाप	pary
भाप	para
बेस्ट	najlepsza
बेस्ट	najlepszy
बेस्ट	najlepiej
बेस्ट	best
बेस्ट	najlepsze
गलती	błąd
गलती	błąd
गलती	pomyłka
भ्रूण	zarodki
भ्रूण	zarodków
भ्रूण	płodu
भ्रूण	płód
गोपाल	gopal
भंग	rozpuścić
चेक	czech
चेक	czeski
चेक	czeskiej
चेक	czeskie
चेक	czeska
चेक	czek
ब्राजील	brazylia
राग	melodia
राग	melodii
राग	melody
राग	melodię
राग	raga
तटीय	przybrzeżnych
तटीय	przybrzeżne
सम्प्रदाय	sekty
सम्प्रदाय	sekta
ख्याति	sława
ख्याति	sławę
ख्याति	sławy
कोष	repozytoriów
सिन्हा	sinha
पंजीकृत	zarejestrowany
पंजीकृत	zarejestrowano
पंजीकृत	zarejestrowana
पंजीकृत	zarejestrowane
पंजीकृत	zarejestrowanych
सिंध	sindh
वैध	ważny
वैध	ważne
वैध	ważność
वैध	poprawny
वैध	ważna
वैध	ważność
टॉम	tomek
टॉम	tom
संकल्प	postanowienia
संकल्प	uchwały
संकल्प	rezolucje
जूनियर	junior
चुम्बकीय	magnetyczne
चुम्बकीय	magnetyczny
बादशाह	king
बादशाह	króla
बादशाह	kinga
बादशाह	król
रचनात्मक	kreatywny
रचनात्मक	kreatywność
रचनात्मक	creative
मुखपृष्ठ	domu
मुखपृष्ठ	dom
ट्रस्ट	zaufanie
ट्रस्ट	trust
प्रस्तुति	prezentacja
प्रस्तुति	prezentacji
प्रस्तुति	prezentacje
उपर	top
उपर	szczyt
उपर	góra
धरोहर	dziedzictwo
धरोहर	dziedzictwa
भूल	zapomnienie
भूल	niepamięć
भूल	zapomnienia
अद्वितीय	unikalne
अद्वितीय	unikatowe
अद्वितीय	unikalny
अद्वितीय	wyjątkowy
अद्वितीय	niepowtarzalny
सरकारों	rządy
सरकारों	rządów
खतरनाक	niebezpiecznie
खतरनाक	niebezpieczne
खतरनाक	niebezpieczna
खतरनाक	niebezpieczny
त्यौहार	festival
त्यौहार	festiwalu
त्यौहार	festiwal
त्यौहार	święto
त्यौहार	festiwale
त्यौहार	uroczyste
त्यौहार	świąteczny
परिमाण	parametrów
परिमाण	parametry
संक्रमित	zarażony
संक्रमित	zakażonych
देखना	przeglądanie
देखना	oglądanie
देखना	wyświetlanie
देखना	zegarek
देखना	obserwuj
ख़ास	specjalna
ख़ास	specjalny
ख़ास	specjalne
ख़ास	wyjątkowy
ख़ास	szczególne
अवसरों	okazje
माँग	popytu
माँग	popyt
माँग	zapotrzebowanie
माँग	żądanie
स्पेनिश	hiszpanie
स्पेनिश	hiszpańskie
स्पेनिश	hiszpańska
स्पेनिश	hiszpański
महारानी	królowej
महारानी	królowa
महारानी	queen
महारानी	królowo
महारानी	królową
निरीक्षण	inspekcja
निरीक्षण	kontrola
निरीक्षण	inspekcje
निरीक्षण	inspekcji
जिम्मेदारी	odpowiedzialności
जिम्मेदारी	odpowiedzialność
रंगमंच	teatr
रंगमंच	teatru
भारतीयों	indian
भारतीयों	indianie
त्रुटि	błędy
त्रुटि	błędów
त्रुटि	błąd
ऊँची	wysoka
ऊँची	wysokie
ऊँची	high
ऊँची	wysoki
ऊँची	wysoko
ज्यामिति	geometria
ज्यामिति	geometrii
आराम	komfort
आराम	wygodę
आराम	wygody
आराम	relaks
आराम	relax
आराम	wypoczynek
आराम	odpoczynek
रवि	sudan
रवि	sudanie
रवि	sudanu
रवि	słońce
रवि	sun
रवि	słońca
रवि	słoneczko
रवि	ravi
रवि	zlot
रवि	zjednoczenie
रवि	zjazd
संजीव	sanjeev
बेटा	beta
बेटा	synu
बेटा	syn
उपमहाद्वीप	subkontynent
टुकड़े	kawałki
क्रिस्टल	kryształ
क्रिस्टल	crystal
क्रिस्टल	kryształu
क्रिस्टल	kryształy
चौथा	czwarty
चौथा	czwartego
चौथा	czwarte
चौथा	czwarta
प्रसन्न	zachwycony
प्रसन्न	zachwyceni
प्रसन्न	zachwycona
प्रसन्न	jolly
प्रसन्न	wesoły
प्रसन्न	zadowolony
प्रसन्न	zadowolona
प्रसन्न	zadowolona
प्रसन्न	szczęśliwi
प्रसन्न	wszystkiego
प्रसन्न	szczęśliwa
प्रसन्न	szczęśliwy
प्रसन्न	zadowolony
सार	abstrakcyjne
पड़ोसी	sąsiada
पड़ोसी	sąsiad
पड़ोसी	sąsiadka
पड़ोसी	sąsiadów
पड़ोसी	sąsiedzi
पड़ोसी	sąsiadów
पड़ोसी	sąsiadami
पड़ोसी	sąsiedzi
पड़ोसी	sąsiad
पड़ोसी	sąsiadka
गाया	śpiewała
गाया	sang
गाया	śpiewał
भ्रम	niejasności
भ्रम	zamęt
भ्रम	zamieszanie
भ्रम	zakłopotanie
भ्रम	iluzji
भ्रम	iluzja
भ्रम	złudzenie
राजनेता	politycy
राजनेता	polityków
राजनेता	polityk
राजनेता	polityka
राजनेता	politycy
गोल्ड	złota
गोल्ड	złoto
गोल्ड	gold
गोल्ड	złoty
भिन्नता	różnica
भिन्नता	różnice
रविवार	sunday
रविवार	niedziela
रविवार	niedzielny
सारणी	tabeli
सारणी	tabela
सारणी	stół
सारणी	stolik
सारणी	tablica
नाभिकीय	nuklearne
नाभिकीय	jądrowa
नाभिकीय	nuklearna
नाभिकीय	jądrowe
नाभिकीय	nuklearny
नाभिकीय	jądrowej
अपवाद	wyjątków
अपवाद	wyjątki
अपवाद	wyjątku
अपवाद	wyjątkiem
अपवाद	wyjątki
अपवाद	wyjątek
लिखना	pisanie
लिखना	pisać
लिखना	pismo
लिखना	pisanie
लिखना	pisać
लिखना	wpisanie
पाप	grzechu
पाप	grzechem
पाप	sin
पाप	grzech
सिद्धार्थ	siddhartha
सिद्धार्थ	siddharth
जनक	rodzic
जनक	rodzica
जनक	rodziców
जनक	rodzice
स्वचालित	auto
स्वचालित	automatyczne
स्वचालित	automatycznie
स्वचालित	automat
स्वचालित	automatycznie
स्वचालित	automatyczne
स्वचालित	automatyczny
स्वचालित	automatyczna
खेत	farma
खेत	farmie
खेत	gospodarstwa
खेत	gospodarstwo
नागपुर	nagpur
असाधारण	nadzwyczajne
असाधारण	niezwykła
असाधारण	nadzwyczajny
असाधारण	niezwykłe
असाधारण	wyjątkowych
असाधारण	wyjątkowe
असाधारण	wyjątkowa
असाधारण	wyjątkowy
अपील	odwołania
अपील	apel
अपील	odwołanie
दर्शक	przeglądarka
दर्शक	widza
दर्शक	odbiorcy
दर्शक	publiczność
दर्शक	odbiorców
दर्शक	widza
दर्शक	spectator
दर्शक	widzowie
दर्शक	widzów
इनपुट	wejściowe
इनपुट	wkład
इनपुट	wejście
सैकड़ों	setki
क्लास	zajęcia
क्लास	klasy
क्लास	klasa
लीला	leila
लीला	leela
कलात्मक	artystyczna
कलात्मक	artystyczne
कलात्मक	artystyczny
मंगोल	mongołowie
मंगोल	mongolii
उपनिषद	upaniszad
शुभ	dobre
शुभ	dobrze
स्वीकृत	przyjęta
स्वीकृत	przyjęty
स्वीकृत	zaakceptowane
स्वीकृत	akceptowane
स्वीकृत	przyjęte
स्वीकृत	akceptuje
स्वीकृत	przyjmuje
स्वीकृत	zatwierdzony
स्वीकृत	zatwierdzono
स्वीकृत	zatwierdzona
स्वीकृत	zatwierdzone
स्वीकृत	zatwierdzonych
बैटरी	baterie
बैटरी	baterii
बैटरी	bateria
बैटरी	akumulator
बैटरी	baterie
बैटरी	akumulatory
कहानियाँ	zdarzenia
कहानियाँ	opowiadania
कहानियाँ	historie
कहानियाँ	opowieści
पुष्प	kwiaty
पुष्प	kwiatki
पुष्प	kwiat
पुष्प	kwiaty
पुष्प	kwiecie
पुष्प	kwiatek
सुविधाएं	udogodnienia
मियामी	miami
सम्पर्क	kontakt
सम्पर्क	kontakty
सम्पर्क	kontakty
दृश्यों	sceny
दृश्यों	scen
कार्यवाही	postępowanie
कार्यवाही	postępowania
श्वसन	oddychanie
श्वसन	oddech
संक्षेप	zwięzłość
आतंकवाद	terroryzmu
आतंकवाद	terroryzm
परिस्थिति	sytuacje
परिस्थिति	sytuacji
परिस्थिति	sytuacja
परिस्थिति	okoliczności
परिस्थिति	okoliczność
लोकतंत्र	demokracji
लोकतंत्र	demokracja
उपलब्धि	osiągnięcie
उपलब्धि	osiągnięcia
उपलब्धि	osiąganie
कुश्ती	wrestling
कुश्ती	zapasy
क्लिक	kliknięć
क्लिक	kliknięcia
क्लिक	kliknij
लेबल	etykiety
लेबल	etykieta
लेबल	etykiety
लेबल	etykiecie
लेबल	oznakowanie
अकाल	głód
फैशन	moda
फैशन	fashion
फैशन	mody
पैलेस	pałac
पैलेस	pałacu
पैलेस	palace
नीला	blue
नीला	niebieski
नीला	niebieska
नीला	niebieskie
पोर्ट	portu
पोर्ट	port
पोर्ट	portów
पोर्ट	porty
विधेयक	bill
विधेयक	rachunek
बलों	sił
बलों	siły
स्टील	stal
स्टील	stalowe
स्टील	stali
स्टील	steele
रोशन	roshan
यूनान	grecji
यूनान	grecja
थोड़े	nieznacznie
थोड़े	lekko
थोड़े	nieco
ऑस्टिन	austin
एकड़	akrów
एकड़	acre
सेकंड	sekund
सेकंड	sekundy
सेकंड	druga
सेकंड	drugi
सेकंड	drugie
अवयव	element
अवयव	komponent
अवयव	składnik
अवयव	pierwiastek
अवयव	element
आलेख	artykułu
आलेख	artykul
आलेख	artykuł
आलेख	wyroby
आलेख	artykułów
आलेख	artykuły
आलेख	wykres
दिव्य	bosko
दिव्य	boskie
दिव्य	boska
दिव्य	boski
फ्लोरिडा	florydy
फ्लोरिडा	floryda
नली	wąż
साक्ष्य	dowód
साक्ष्य	dowody
कहाँ	gdzie
आवरण	kopercie
आवरण	koperta
आवरण	koperty
आवरण	okładki
आवरण	okładka
आवरण	pokrycie
आंकड़े	statystyki
आंकड़े	statystyka
आंकड़े	statystyka
आंकड़े	statystyki
आंकड़े	figury
आंकड़े	liczby
उपदेश	porady
उपदेश	kazanie
उपदेश	kazania
उपदेश	głosić
उपदेश	kazania
एकीकरण	integracja
एकीकरण	integracji
एकीकरण	integrację
एकीकरण	integracje
फोटो	zdjęcia
फोटो	foto
फोटो	fotografia
फोटो	zdjęcie
फोटो	fotografie
फोटो	zdjęcia
फोटो	zdjęć
फोटो	zdjecia
चोरी	skradziona
चोरी	skradziono
चोरी	skradziony
चोरी	skradzione
चोरी	kradzież
चोरी	kradzieży
चोरी	kradzieże
चोरी	kradzież
चोरी	kradzieże
चोरी	kraść
चोरी	kradną
चोरी	ukraść
सिंहासन	tronu
सिंहासन	tron
सिंहासन	tronie
आचरण	zachowanie
आचरण	zachowania
क्लोराइड	chloru
हरी	zieleń
हरी	zielony
हरी	zielono
हरी	zielona
हरी	zielone
हरी	hari
शरण	schronienie
परिकल्पना	hipoteza
बयान	deklaracja
बयान	oświadczenie
बयान	oświadczenia
बयान	stwierdzenie
मुंह	mouth
मुंह	usta
मुंह	gęba
विनाश	zniszczenia
विनाश	zniszczenie
विनाश	niszczenie
पाक	pak
एजेंट	agentka
एजेंट	agencie
एजेंट	agent
बेल्जियम	belgii
बेल्जियम	belgia
वितरित	dostarczony
वितरित	dostarczona
वितरित	dostarczono
वितरित	dostarczane
वितरित	dostarczone
श्रेणियाँ	gildii
श्रेणियाँ	kategorii
श्रेणियाँ	kategorie
खूब	cóż
आतंकवादी	terroryści
आतंकवादी	terrorysta
आतंकवादी	terrorystycznych
आतंकवादी	terroryzm
आतंकवादी	terrorystów
आतंकवादी	terroryści
प्रतिबंधित	ograniczyć
प्रतिबंधित	ograniczony
प्रतिबंधित	ograniczona
प्रतिबंधित	zastrzeżone
प्रतिबंधित	ograniczone
प्रतिबंधित	zakazany
प्रतिबंधित	zakazana
प्रतिबंधित	zakazane
न्यूटन	newtona
न्यूटन	newton
पारस्परिक	wzajemna
पारस्परिक	wzajemnego
पारस्परिक	wzajemne
अद्यतन	aktualizacja
अद्यतन	aktualizacji
अद्यतन	uaktualnienie
अद्यतन	uaktualnienia
अद्यतन	aktualizacje
बैठे	siedzenie
बैठे	siedzący
बैठे	siedzi
पारम्परिक	tradycyjnie
पारम्परिक	tradycyjne
पारम्परिक	tradycyjna
पारम्परिक	tradycja
पारम्परिक	tradycyjny
पारम्परिक	tradycyjnych
विलुप्त	wymarły
सिक्किम	sikkim
प्रशिक्षित	wyszkoleni
प्रशिक्षित	wyszkolony
पारिस्थितिकी	ekologii
सैद्धांतिक	teoretyczne
स्पेनी	hiszpanie
स्पेनी	hiszpańskie
स्पेनी	hiszpańska
स्पेनी	hiszpański
पौधा	roślin
पौधा	rośliny
पौधा	roślina
माई	mai
संलग्न	dołącz
संलग्न	dołączyć
संलग्न	sąsiadujących
संलग्न	dołączony
संलग्न	załączony
संलग्न	dołączone
होम	domu
होम	dom
होम	domy
सिक्के	monet
सिक्के	monety
काउंसिल	council
काउंसिल	rady
काउंसिल	rada
काउंसिल	radzie
ट्यूब	rurki
ट्यूब	rurka
अवलोकन	przegląd
अवलोकन	podsumowanie
अवलोकन	obserwacji
अवलोकन	obserwację
अवलोकन	obserwacja
अवलोकन	obserwacje
नमूने	okazy
नमूने	okazów
नमूने	próbek
नमूने	próbki
बन्द	wyłączony
बन्द	off
बन्द	wyłączone
बन्द	zamknięty
बन्द	nieczynne
बन्द	zamknięte
बन्द	zamknięta
बन्द	zamknij
बन्द	blisko
कब	gdy
कब	kiedy
तारीख	termin
तारीख	randka
तारीख	data
एकदम	absolutnie
समावेश	włączenie
समावेश	integracja
समावेश	włączenia
खुदाई	wykopaliska
खुदाई	kop
खुदाई	wykop
खुदाई	kopać
खुदाई	wiercenia
भरत	bharat
फलों	owoce
फलों	owoców
वस्तुएँ	elementy
वस्तुएँ	artykuły
वस्तुएँ	pozycji
वस्तुएँ	przedmioty
वस्तुएँ	pozycje
वस्तुएँ	obiekty
वस्तुएँ	przedmioty
वस्तुएँ	obiektów
हमलों	ataki
हमलों	ataków
हमलों	atakuje
बीस	dwadzieścia
शिकायत	skargi
शिकायत	skarg
शिकायत	zażalenie
शिकायत	skarga
शिकायत	skargę
शिकायत	skargi
शिकायत	narzekać
सफाई	czystość
सफाई	chemiczna
सफाई	sprzątanie
सफाई	czyszczenie
सफाई	oczyszczanie
सफाई	porządki
टेलीविज़न	telewizory
टेलीविज़न	telewizja
टेलीविज़न	tv
टेलीविज़न	telewizor
टेलीविज़न	telewizji
अन्ना	anna
अन्ना	ania
विन्यास	konfiguracji
विन्यास	konfiguracja
विन्यास	ustawienia
ध्रुवीय	polarne
पार्श्व	flankę
पार्श्व	side
घड़ी	zegar
रोशनी	światła
रोशनी	light
रोशनी	światło
रोशनी	światła
रोशनी	lekka
रोशनी	lekki
आलोचक	krytyk
आलोचक	krytyka
रखरखाव	utrzymanie
रखरखाव	utrzymania
रखरखाव	konserwacja
डीएनए	dna
नाना	nana
स्पर्श	touch
स्पर्श	dotyk
गणितज्ञ	matematyk
वनों	lasy
वनों	leśne
वनों	lasu
वनों	leśny
वनों	las
वनों	lasy
वनों	lasów
कृतियाँ	pisma
कृतियाँ	arcydzieła
जीते	wygrane
जीते	won
जीते	wygrał
कबीर	kabir
हानिकारक	szkodliwego
हानिकारक	szkodliwy
हानिकारक	szkodliwych
हानिकारक	szkodliwe
आमंत्रित	zaproszono
आमंत्रित	zaproszone
आमंत्रित	zaproszeni
आमंत्रित	zaproszony
हिन्दुस्तान	hindustan
पीला	żółte
पीला	żółta
पीला	żółty
सीधी	prosto
श्लोक	wers
किलो	kilogramy
किलो	kilogram
किलो	kilo
बादल	chmury
बादल	chmura
बादल	chmury
बादल	cloud
चंद्रमा	księżyca
चंद्रमा	moon
चंद्रमा	księżycu
चंद्रमा	księżyc
कोयला	węgla
कोयला	węgiel
कोयला	węgiel
संवैधानिक	konstytucyjnego
पादप	roślin
पादप	rośliny
पादप	roślina
चौड़ाई	szerokość
चौड़ाई	szerokości
उपयोगिता	przydatność
उपयोगिता	użyteczności
उपयोगिता	przydatność
उपयोगिता	użyteczności
प्रमेय	twierdzenie
संवेदनशील	wrażliwy
संवेदनशील	czułe
संवेदनशील	wrażliwość
संवेदनशील	wrażliwe
संवेदनशील	wrażliwa
मान्य	ważny
मान्य	ważne
मान्य	ważność
मान्य	poprawny
मान्य	ważna
अनुसूचित	zaplanowane
अनुसूचित	zaplanowano
अनुसूचित	zaplanowany
अनुसूचित	planowane
अनुसूचित	zaplanowana
सम्पन्न	skończony
सम्पन्न	zakończone
सम्पन्न	skończone
सम्पन्न	zrobione
हॉलीवुड	hollywood
शहीद	męczennika
तेज़	szybciej
तेज़	szybkie
तेज़	szybki
तेज़	szybka
तेज़	szybko
पीछा	gonić
पीछा	pogoń
पीछा	pościg
पीछा	chase
अर्ध	quasi
विकासशील	rozwijanie
अल्प	alp
अल्प	nieznaczne
न्यायिक	sądowy
न्यायिक	sądowej
न्यायिक	sądowe
न्यायिक	sądowa
फंड	fundusz
फंड	fundusze
फंड	funduszu
नाक	nosy
नाक	nosie
नाक	nosa
नाक	nosek
नाक	nos
बाई	bai
राणा	rana
निवेदन	prośby
निवेदन	żądania
निवेदन	wnioski
निवेदन	zaproszenia
निवेदन	zapytanie
निवेदन	prośba
निवेदन	żądanie
निवेदन	wniosek
ब्रायन	brian
ब्रायन	briana
ब्रायन	bryan
अनुभाग	sekcję
अनुभाग	sekcji
अनुभाग	dział
अनुभाग	sekcja
अनुभाग	odcinki
अनुभाग	sekcje
बीसवीं	twentieth
रंगीन	kolorowe
रंगीन	kolorowe
रंगीन	kolorowy
रंगीन	kolorowych
रंगीन	kolorowe
रंगीन	kolorowa
रंगीन	kolorowo
अपेक्षित	oczekiwane
अपेक्षित	spodziewane
अपेक्षित	oczekiwano
अपेक्षित	oczekiwany
अपेक्षित	oczekiwać
मूलभूत	fundamentalne
मूलभूत	podstawowych
मूलभूत	zasadnicza
मूलभूत	domyślną
मूलभूत	domyślny
मूलभूत	domyślnie
मूलभूत	domyślne
मूलभूत	domyślne
मूलभूत	podstawowe
मूलभूत	podstawowego
मूलभूत	podstawowy
मूलभूत	podstawowa
विभागों	departamentów
विभागों	działy
अदा	zapłacić
जिम	siłowni
जिम	gym
जिम	siłownia
जिम	jim
जिम	jima
एटा	eta
अनिल	anil
पूछा	zapytała
पूछा	poprosił
पूछा	pytał
पूछा	zapytał
कहानियां	zdarzenia
कहानियां	opowiadania
कहानियां	historie
कहानियां	opowieści
उत्पादित	wyprodukowane
उत्पादित	wyprodukowano
उत्पादित	wyprodukowany
उत्पादित	produkowane
दोषी	winne
दोषी	winna
दोषी	winni
दोषी	winny
ज्वर	gorączka
क्रिसमस	gwiazdka
क्रिसमस	święta
राहत	ulga
राहत	ulgi
रखें	zachowaj
भंडार	składowanie
भंडार	magazyn
भंडार	przechowywanie
भंडार	magazynowanie
गार्डन	ogrodu
गार्डन	ogród
गार्डन	ogródek
गार्डन	ogrodzie
कार्टून	cartoon
फ़्रांस	francji
फ़्रांस	francja
फ़्रांस	france
व्यंग्य	satyra
व्यंग्य	parodia
छंद	rym
ठंडा	zimno
ठंडा	chłód
ठंडा	zimne
ठंडा	zimny
ठंडा	zimna
नाडु	nadu
पत्थरों	kamienie
अक्ष	osie
अक्ष	osi
अक्ष	osi
अक्ष	osie
अक्ष	oś
इमारतें	budynki
प्रतिपादन	uczynić
पन्ने	stron
पन्ने	strony
मोदी	modi
एपिसोड	odcinki
एपिसोड	odcinków
एपिसोड	odcinek
एपिसोड	epizod
डोमेन	domeny
डोमेन	dziedziny
डोमेन	domena
डोमेन	dziedzina
डोमेन	domeny
मैक	mac
मैक	maca
वचन	przymierze
वचन	przymierza
आकलन	ocen
आकलन	przypuszczenie
आकलन	domysły
मध्यकालीन	średniowieczne
मध्यकालीन	średniowiecza
पर्यावरणीय	środowiska
पर्यावरणीय	środowiskowe
पसंदीदा	ulubione
पसंदीदा	ulubiony
पसंदीदा	ulubiona
पसंदीदा	ulubione
पसंदीदा	zakładek
पसंदीदा	zakładki
पसंदीदा	ulubione
पसंदीदा	ulubiona
पसंदीदा	ulubionych
पसंदीदा	ulubiony
पसंदीदा	ulubione
पसंदीदा	ulubionych
अनुयायी	obserwujących
अनुयायी	wyznawców
मुकदमा	proces
